
[00:00:00.000 --> 00:00:06.120]  今天我們來說傳道書第九章十三節至十章十五節
[00:02:27.920 --> 00:02:31.640]  引發了對智慧的一連串的討論
[00:02:31.640 --> 00:02:33.800]  在這一處的經文裡面
[00:02:33.800 --> 00:02:36.520]  基本上有兩個可能的翻譯
[00:02:36.520 --> 00:02:37.920]  第一個翻譯就是
[00:02:37.920 --> 00:02:41.200]  就是那一個貧窮的人
[00:02:41.200 --> 00:02:43.120]  用智慧救了那個成
[00:02:43.120 --> 00:02:44.240]  意思就是說
[00:02:44.240 --> 00:02:48.120]  那個成事已經被這個貧窮的智慧人
[00:02:48.120 --> 00:02:49.320]  挽救過來
[00:02:49.320 --> 00:02:51.880]  第二個可能就是
[00:02:51.880 --> 00:02:54.600]  他本來可以用智慧救那個成
[00:02:54.600 --> 00:02:55.240]  就是說
[00:02:55.240 --> 00:02:56.560]  沒有任何行動
[00:02:56.560 --> 00:02:59.560]  但是其實那個貧窮人
[00:02:59.560 --> 00:03:00.960]  他應該可以救的
[00:03:00.960 --> 00:03:03.480]  但是現在沒有人去叫他
[00:03:03.480 --> 00:03:05.080]  請求他的幫助
[00:03:05.080 --> 00:03:07.160]  那麼在這裡怎麼去取捨
[00:03:07.160 --> 00:03:08.440]  是哪個意思呢?
[00:03:08.440 --> 00:03:11.680]  其實我們要去理解什麼是紀念了
[00:03:11.680 --> 00:03:14.280]  如果這個記得的意思
[00:03:14.280 --> 00:03:17.960]  在第一節其實基本上是較為可取的
[00:03:17.960 --> 00:03:22.080]  就是說是紀念貧窮的智慧人的所為
[00:03:22.080 --> 00:03:23.440]  那麼就是
[00:03:23.440 --> 00:03:26.440]  一個智慧人
[00:03:26.440 --> 00:03:28.680]  他就用他的方法
[00:03:28.680 --> 00:03:30.240]  挽救了這個成
[00:03:30.240 --> 00:03:31.440]  有實際的行動
[00:03:31.440 --> 00:03:32.040]  之後
[00:03:32.040 --> 00:03:36.760]  但是沒有人去紀念他所作的事
[00:03:36.760 --> 00:03:37.400]  那麼
[00:03:37.400 --> 00:03:38.960]  這一件發生了的事情
[00:03:38.960 --> 00:03:41.320]  才值得在這裡提一提
[00:03:41.320 --> 00:03:42.760]  他做完之後
[00:03:42.760 --> 00:03:43.800]  就很唏噓了
[00:03:43.800 --> 00:03:44.520]  因為呢
[00:03:44.520 --> 00:03:46.840]  沒有人去紀念這個人
[00:03:46.840 --> 00:03:50.400]  為這個城市所作的一個貢獻
[00:03:50.400 --> 00:03:52.400]  如果是沒有任何的行動
[00:03:52.400 --> 00:03:54.840]  基本上就談不上什麼叫做紀念了
[00:03:54.840 --> 00:03:56.840]  但是紀念這個字
[00:03:56.840 --> 00:03:57.800]  也可以想
[00:03:57.800 --> 00:03:59.640]  可以逆做
[00:03:59.640 --> 00:04:00.680]  想到
[00:04:00.680 --> 00:04:02.360]  意思就是說
[00:04:02.360 --> 00:04:06.440]  那個貧窮人本來可以去挽救這個城市
[00:04:06.440 --> 00:04:06.920]  可惜
[00:04:06.920 --> 00:04:09.120]  沒有人想到要找他去幫忙
[00:04:09.120 --> 00:04:10.640]  無論哪一個解釋都好
[00:04:10.640 --> 00:04:11.520]  結論就是
[00:04:11.800 --> 00:04:14.200]  這個智慧人
[00:04:14.200 --> 00:04:18.080]  得不到應該有的尊重
[00:04:18.080 --> 00:04:23.680]  或者應該有的回應
[00:04:23.680 --> 00:04:24.880]  又或者
[00:04:24.880 --> 00:04:25.680]  可以這麼說
[00:04:25.680 --> 00:04:27.560]  擁有智慧又如何呢?
[00:04:27.560 --> 00:04:28.960]  都是屬於圖言
[00:04:28.960 --> 00:04:30.480]  這裡是指向一件事情
[00:04:30.480 --> 00:04:32.840]  就是智慧的限制
[00:04:32.840 --> 00:04:33.680]  縱然
[00:04:33.680 --> 00:04:35.040]  你有智慧
[00:04:35.040 --> 00:04:36.280]  多有智慧都好
[00:04:36.280 --> 00:04:38.440]  但是明顯在人世間裡面
[00:04:38.440 --> 00:04:40.400]  有很多很多的限制
[00:04:40.400 --> 00:04:41.240]  接著
[00:04:41.240 --> 00:04:43.520]  在第九章的十六節裡面說
[00:04:43.520 --> 00:04:46.240]  智慧勝過勇力
[00:04:46.240 --> 00:04:49.840]  可能這一句是當時流行的諺語
[00:04:49.840 --> 00:04:50.560]  指出
[00:04:50.560 --> 00:04:53.520]  智慧跟武力相較
[00:04:53.520 --> 00:04:56.320]  智慧更優於
[00:04:56.320 --> 00:04:59.200]  更勝過擁有武力的一個人
[00:04:59.200 --> 00:05:02.040]  就好像之前傳奴者所說
[00:05:02.040 --> 00:05:04.000]  在第二章的十二節
[00:05:04.000 --> 00:05:05.400]  照著十四節所說
[00:05:05.400 --> 00:05:08.200]  他說智慧勝過愚昧
[00:05:08.200 --> 00:05:09.520]  一樣的表達
[00:05:09.520 --> 00:05:11.120]  在這裡去說
[00:05:11.120 --> 00:05:11.960]  縱然
[00:05:11.960 --> 00:05:12.880]  但是
[00:05:12.880 --> 00:05:14.040]  就是一個對比
[00:05:14.040 --> 00:05:16.200]  縱然智慧有一定的好處
[00:05:16.200 --> 00:05:17.160]  傳奴者去說
[00:05:17.160 --> 00:05:17.920]  但是
[00:05:17.920 --> 00:05:19.120]  按照上文
[00:05:19.120 --> 00:05:20.280]  一個個案
[00:05:20.280 --> 00:05:22.240]  十三到十五節所說
[00:05:22.240 --> 00:05:23.400]  情況
[00:05:23.400 --> 00:05:26.480]  很清楚反映了一個事實就是
[00:05:26.480 --> 00:05:29.440]  貧窮的智慧人
[00:05:29.440 --> 00:05:31.320]  是被人藐視的
[00:05:31.320 --> 00:05:32.200]  他的話
[00:05:32.200 --> 00:05:33.960]  是沒有人去聽從
[00:05:33.960 --> 00:05:37.360]  這一句話和聽從
[00:05:37.360 --> 00:05:39.200]  在第十七節裡面
[00:05:39.240 --> 00:05:41.240]  再次出現
[00:05:41.240 --> 00:05:42.880]  意思就是說
[00:05:42.880 --> 00:05:44.600]  智慧人的說話
[00:05:44.600 --> 00:05:46.600]  好像現實上沒有人去聽
[00:05:46.600 --> 00:05:47.440]  但是
[00:05:47.440 --> 00:05:48.680]  傳奴者去說
[00:05:48.680 --> 00:05:50.440]  他有一個基本的宣告
[00:05:50.440 --> 00:05:51.200]  其實
[00:05:51.200 --> 00:05:52.560]  智慧人的說話
[00:05:52.560 --> 00:05:55.040]  始終我們應該是值得去聽
[00:05:55.040 --> 00:05:55.680]  因為
[00:05:55.680 --> 00:05:57.000]  智慧人的說話
[00:05:57.000 --> 00:05:57.880]  對我們
[00:05:57.880 --> 00:05:59.320]  是有所幫助
[00:05:59.320 --> 00:06:00.120]  接著
[00:06:00.120 --> 00:06:02.080]  在第十七、第十八節
[00:06:02.080 --> 00:06:04.320]  傳奴者再去說
[00:06:04.320 --> 00:06:07.120]  智慧勝過愚昧
[00:06:07.120 --> 00:06:09.840]  以及武力的表達
[00:06:09.840 --> 00:06:10.720]  在第十七
[00:06:10.720 --> 00:06:12.200]  到十八節這麼說
[00:06:12.200 --> 00:06:15.640]  寧可在安靜之中聽智慧人的言語
[00:06:15.640 --> 00:06:18.560]  不聽掌管愚昧人的喊聲
[00:06:18.560 --> 00:06:21.040]  智慧勝過打仗的兵器
[00:06:21.040 --> 00:06:24.240]  但一個罪人能敗壞許多善事
[00:06:24.240 --> 00:06:27.400]  可以說透過這兩句比較的真言
[00:06:27.400 --> 00:06:30.040]  傳奴者是高度評價
[00:06:30.040 --> 00:06:31.280]  擁有智慧的人
[00:06:31.280 --> 00:06:33.440]  或者高度評價智慧
[00:06:33.440 --> 00:06:35.400]  智慧勝過愚昧
[00:06:35.400 --> 00:06:37.600]  智慧勝過武力
[00:06:37.600 --> 00:06:38.600]  同時
[00:06:38.600 --> 00:06:40.600]  傳奴者也承認
[00:06:40.600 --> 00:06:42.600]  智慧的成就
[00:06:42.600 --> 00:06:44.000]  智慧能夠做到的事情
[00:06:44.000 --> 00:06:46.120]  做到的事情其實很容易
[00:06:46.120 --> 00:06:47.640]  都遭到破壞
[00:06:47.640 --> 00:06:49.400]  只有一點愚昧
[00:06:49.400 --> 00:06:53.160]  就可以破壞很多智慧的事情
[00:06:53.160 --> 00:06:57.480]  在第十九章的第十七節那裡說
[00:06:57.480 --> 00:07:00.240]  愚昧人的領袖
[00:07:00.240 --> 00:07:01.880]  一個領袖
[00:07:01.880 --> 00:07:02.960]  去一個愚昧人
[00:07:02.960 --> 00:07:07.240]  他說的話是不能夠跟智慧人的說話去相比的
[00:07:07.240 --> 00:07:08.240]  可以說
[00:07:08.240 --> 00:07:09.800]  這裡的意思就是
[00:07:09.800 --> 00:07:15.120]  寧可去聽智者在安靜當中說話
[00:07:15.120 --> 00:07:20.200]  勝過你去聽那些掌權的人
[00:07:20.200 --> 00:07:22.280]  但是他是一個愚昧的人
[00:07:22.280 --> 00:07:23.960]  的一些立限
[00:07:23.960 --> 00:07:26.120]  第十八節他一直說
[00:07:26.120 --> 00:07:31.400]  只要有一點點的犯錯或者錯誤
[00:07:31.400 --> 00:07:34.920]  足以破壞很多很多的好處
[00:07:34.920 --> 00:07:36.560]  以及很多的善事
[00:07:36.560 --> 00:07:39.320]  在這裡很明顯
[00:07:39.320 --> 00:07:41.400]  傳奴者反映出
[00:07:41.400 --> 00:07:42.800]  一和多
[00:07:42.800 --> 00:07:44.440]  只要有一個錯誤
[00:07:44.440 --> 00:07:46.880]  就能夠破壞很多的好事
[00:07:46.880 --> 00:07:52.760]  在第十章的第一到第四節
[00:07:52.760 --> 00:07:55.160]  傳奴者再從另一個角度
[00:07:55.160 --> 00:07:57.760]  從一些已有的真言角度
[00:07:57.760 --> 00:07:59.160]  再去說出
[00:07:59.160 --> 00:08:02.000]  論及智慧的一些限制
[00:08:02.000 --> 00:08:02.600]  可以說
[00:08:02.600 --> 00:08:05.640]  在第十章的一至第四節
[00:08:05.640 --> 00:08:09.240]  基本上用了一些同義的意思
[00:08:09.240 --> 00:08:12.240]  或者一些對立式的平衡句去組成
[00:08:12.240 --> 00:08:16.000]  在第九章的十三到十六節
[00:08:16.000 --> 00:08:18.840]  以及十七到十八節之後
[00:08:18.840 --> 00:08:23.000]  傳奴者繼續在十章的第一到第四節
[00:08:23.000 --> 00:08:27.560]  進一步去論及擁有智慧的人的一些限制
[00:08:27.960 --> 00:08:28.760]  可以說
[00:08:28.760 --> 00:08:32.360]  傳奴者再一次強調
[00:08:32.360 --> 00:08:34.640]  也可以警告人一點的愚昧
[00:08:34.640 --> 00:08:38.040]  可以敗壞很多的智慧和尊榮
[00:08:38.040 --> 00:08:42.240]  在第十章的第一至第四節這麼說
[00:08:42.240 --> 00:08:45.960]  死蒼蠅使造香的膏油發出臭氣
[00:08:45.960 --> 00:08:50.040]  這樣一點的愚昧也能敗壞智慧和尊榮
[00:08:50.040 --> 00:08:51.760]  智慧人的心居猶
[00:08:51.760 --> 00:08:53.560]  愚昧人的心居左
[00:08:53.560 --> 00:08:56.360]  並且愚昧人行路顯出無知
[00:08:56.360 --> 00:08:59.160]  對眾人說他是愚昧人
[00:08:59.160 --> 00:09:02.360]  掌權者的心若向你發怒
[00:09:02.360 --> 00:09:04.640]  不要離開你的本位
[00:09:04.640 --> 00:09:08.960]  因為柔和能勝任憐大個
[00:09:08.960 --> 00:09:11.440]  在這裡
[00:09:11.440 --> 00:09:13.560]  就是十章的第一節
[00:09:13.560 --> 00:09:14.640]  那裡可以理解為
[00:09:14.640 --> 00:09:16.160]  一點的愚昧
[00:09:16.160 --> 00:09:20.760]  是比智慧和榮譽的影響更加的大
[00:09:20.760 --> 00:09:22.040]  不過無論如何
[00:09:22.040 --> 00:09:24.960]  傳奴者只是在強調智慧的限制
[00:09:24.960 --> 00:09:27.440]  他從來沒有表揚過
[00:09:27.440 --> 00:09:29.240]  可以說讚揚過愚昧
[00:09:29.240 --> 00:09:31.960]  在第十章的第一節
[00:09:31.960 --> 00:09:33.640]  傳奴者說
[00:09:33.640 --> 00:09:35.040]  一個死的蒼蠅
[00:09:35.040 --> 00:09:38.440]  如果落在一些很香的香膏上面
[00:09:38.440 --> 00:09:41.440]  只要一隻死的死屍
[00:09:41.440 --> 00:09:42.440]  一隻蒼蠅
[00:09:42.440 --> 00:09:44.760]  就可以使這麼香的香膏
[00:09:44.760 --> 00:09:46.760]  發出臭氣和發酵
[00:09:46.760 --> 00:09:47.960]  在這裡
[00:09:47.960 --> 00:09:49.040]  第二第三節
[00:09:49.040 --> 00:09:51.760]  他繼續去討論
[00:09:51.760 --> 00:09:53.360]  這些愚昧人
[00:09:53.360 --> 00:09:55.160]  他們的行為是怎麼樣的呢?
[00:09:55.160 --> 00:09:57.560]  在第二節裡面
[00:09:57.560 --> 00:09:58.840]  他講這個心
[00:09:58.840 --> 00:10:00.440]  以色列人的觀念
[00:10:00.440 --> 00:10:01.360]  這個心
[00:10:01.360 --> 00:10:04.760]  是理性和意志的中心
[00:10:04.760 --> 00:10:06.160]  左和右
[00:10:06.160 --> 00:10:08.960]  不單是方向的相反
[00:10:08.960 --> 00:10:12.840]  很多時候都是指兩者的好和壞
[00:10:12.840 --> 00:10:14.560]  有一個寓意在裡面
[00:10:14.560 --> 00:10:15.960]  右在《聖經》來說
[00:10:15.960 --> 00:10:17.560]  一般都指向富裕
[00:10:17.560 --> 00:10:19.360]  和好的境況
[00:10:19.360 --> 00:10:20.360]  的一些情況
[00:10:20.360 --> 00:10:21.360]  然後左呢
[00:10:21.360 --> 00:10:22.760]  是指向災禍
[00:10:22.760 --> 00:10:24.160]  和一些惡兆
[00:10:24.160 --> 00:10:27.040]  右邊也是能力的所在
[00:10:27.040 --> 00:10:28.560]  在這裡
[00:10:28.560 --> 00:10:29.560]  總體來說
[00:10:29.560 --> 00:10:30.360]  在第二節
[00:10:30.360 --> 00:10:32.640]  傳道者是高舉智慧
[00:10:32.640 --> 00:10:34.760]  過於愚昧
[00:10:34.760 --> 00:10:38.160]  在第三節裡面
[00:10:38.160 --> 00:10:39.960]  傳道者肯定指出
[00:10:39.960 --> 00:10:41.160]  可以說
[00:10:41.160 --> 00:10:43.240]  愚昧人很多時候
[00:10:43.240 --> 00:10:45.840]  就是無藥可救
[00:10:45.840 --> 00:10:47.640]  在任何情況之下
[00:10:47.640 --> 00:10:49.640]  他們都不會懂得
[00:10:49.640 --> 00:10:52.160]  去做一些合乎情理的行為
[00:10:52.160 --> 00:10:53.440]  和一些舉止的
[00:10:53.440 --> 00:10:54.560]  在這裡
[00:10:54.560 --> 00:10:55.960]  在第四節裡面
[00:10:55.960 --> 00:10:57.960]  傳道者更去鼓勵
[00:10:57.960 --> 00:10:59.160]  鼓勵我們
[00:10:59.160 --> 00:11:00.640]  鼓勵有智慧的人
[00:11:00.640 --> 00:11:04.160]  當我們面對一些愚昧的人的時候
[00:11:04.160 --> 00:11:06.040]  作為有智慧的人
[00:11:06.040 --> 00:11:08.560]  應有的態度應該是怎麼樣呢?
[00:11:08.560 --> 00:11:10.240]  在第四節裡面
[00:11:10.240 --> 00:11:10.960]  他說
[00:11:10.960 --> 00:11:12.760]  當一個掌權者
[00:11:12.760 --> 00:11:14.160]  他有怒氣的時候
[00:11:14.160 --> 00:11:16.560]  這個掌權者是一個愚昧的人
[00:11:16.560 --> 00:11:19.440]  而當他向你發怒氣的時候
[00:11:19.440 --> 00:11:21.040]  可能你是一個臣子
[00:11:21.040 --> 00:11:22.840]  你應該用什麼態度去處理呢?
[00:11:22.840 --> 00:11:24.320]  在這裡傳道者說
[00:11:24.320 --> 00:11:25.840]  不要離開你的崗位
[00:11:25.840 --> 00:11:27.840]  或者不要離棄你
[00:11:27.840 --> 00:11:29.920]  份內應該做的事情
[00:11:29.920 --> 00:11:32.440]  在這裡有兩個可能的意思
[00:11:32.440 --> 00:11:33.240]  第一就是說
[00:11:33.240 --> 00:11:35.960]  當一個下屬
[00:11:35.960 --> 00:11:38.240]  他心平氣和的時候
[00:11:38.240 --> 00:11:39.640]  就他自己
[00:11:39.640 --> 00:11:42.440]  都不會勉煩大過
[00:11:42.440 --> 00:11:43.640]  就是當一個
[00:11:43.640 --> 00:11:45.320]  你的上司或者掌權者
[00:11:45.320 --> 00:11:46.440]  向你發怒的時候
[00:11:46.440 --> 00:11:47.640]  可能他的表達
[00:11:47.640 --> 00:11:50.320]  他的指責是錯誤的
[00:11:50.320 --> 00:11:52.120]  但是你都應該有智慧
[00:11:52.120 --> 00:11:53.640]  對他作出一個回應
[00:11:53.640 --> 00:11:55.320]  另一方面就是
[00:11:55.320 --> 00:11:57.320]  當這個下屬心平氣和的時候
[00:11:57.320 --> 00:12:00.120]  可能你也幫助這個掌權者
[00:12:00.120 --> 00:12:02.840]  免除他犯更大的錯失
[00:12:02.840 --> 00:12:06.040]  在這裡傳道者可能在這裡說
[00:12:06.040 --> 00:12:07.520]  當一個人
[00:12:07.520 --> 00:12:08.840]  一個有智慧的人
[00:12:08.840 --> 00:12:10.040]  面對一個
[00:12:10.040 --> 00:12:12.720]  很愚昧的人的行為表現的時候
[00:12:12.720 --> 00:12:14.240]  你要冷靜
[00:12:14.240 --> 00:12:15.040]  你要鎮靜
[00:12:15.040 --> 00:12:18.240]  這樣你可以導致自己心平氣和
[00:12:18.240 --> 00:12:20.240]  不要讓自己犯錯
[00:12:20.240 --> 00:12:22.040]  也可以安撫
[00:12:22.040 --> 00:12:23.640]  其他人的心
[00:12:23.640 --> 00:12:25.840]  讓他也不要犯更大的錯
[00:12:25.840 --> 00:12:27.040]  在這裡
[00:12:27.040 --> 00:12:28.040]  就是
[00:12:28.040 --> 00:12:29.040]  傳道者
[00:12:29.040 --> 00:12:31.440]  用了這麼多次經文
[00:12:31.440 --> 00:12:32.340]  去討論
[00:12:32.340 --> 00:12:33.540]  什麼是智慧
[00:12:33.540 --> 00:12:34.940]  什麼是愚昧
[00:12:34.940 --> 00:12:37.640]  也當一個智慧人面對愚昧
[00:12:37.640 --> 00:12:39.840]  人的時候應該有的態度
[00:12:39.840 --> 00:12:40.640]  其實
[00:12:40.640 --> 00:12:41.640]  傳道者說
[00:12:41.640 --> 00:12:43.840]  這些情況
[00:12:43.840 --> 00:12:46.640]  其實不是個人的情況
[00:12:46.640 --> 00:12:49.040]  而是在社會上很多時候
[00:12:49.440 --> 00:12:52.640]  都有社會秩序的顛倒
[00:12:52.640 --> 00:12:53.640]  就是說
[00:12:53.640 --> 00:12:56.640]  有智慧的人未必做一個掌權者
[00:12:56.640 --> 00:12:58.840]  愚昧人不一定在低位
[00:12:58.840 --> 00:12:59.640]  所以
[00:12:59.640 --> 00:13:01.440]  就會形成很多
[00:13:01.440 --> 00:13:02.640]  很多的
[00:13:02.640 --> 00:13:04.440]  不理想的情況出現
[00:13:04.440 --> 00:13:06.640]  在第十章的第五至第七節
[00:13:06.640 --> 00:13:07.240]  就是
[00:13:07.240 --> 00:13:09.640]  傳道者說出一個這樣的情況
[00:13:09.640 --> 00:13:12.440]  我見日光之下有一件和環
[00:13:12.440 --> 00:13:14.640]  似乎是出於掌權的錯誤
[00:13:14.640 --> 00:13:17.640]  就是愚昧人立在高位
[00:13:17.640 --> 00:13:19.640]  富足人坐在低位
[00:13:19.640 --> 00:13:21.840]  我見過僕人騎馬
[00:13:21.840 --> 00:13:24.840]  王子將僕人在地上步行
[00:13:24.840 --> 00:13:26.840]  在這裡可以說
[00:13:26.840 --> 00:13:28.040]  傳道者在這裡說
[00:13:28.040 --> 00:13:31.240]  論到政治和社會秩序方面的混亂
[00:13:31.240 --> 00:13:32.040]  因為
[00:13:32.040 --> 00:13:33.840]  智慧和愚昧
[00:13:33.840 --> 00:13:35.840]  那個顛倒可以說
[00:13:35.840 --> 00:13:36.940]  在這裡
[00:13:36.940 --> 00:13:38.340]  就是第五節
[00:13:38.340 --> 00:13:40.740]  傳道者在這裡說
[00:13:40.740 --> 00:13:43.640]  他看到世上有一件好像很不公道的事情
[00:13:43.640 --> 00:13:46.240]  就是統治者造成很多的錯誤
[00:13:46.440 --> 00:13:47.640]  這個統治者
[00:13:47.640 --> 00:13:48.940]  不是一個智慧人
[00:13:48.940 --> 00:13:51.040]  他是一個愚昧的人
[00:13:51.040 --> 00:13:52.240]  一般來說
[00:13:52.240 --> 00:13:53.740]  我們都不會去寄望
[00:13:53.740 --> 00:13:56.340]  愚昧人在社會上有什麼成就
[00:13:56.340 --> 00:13:58.240]  但是傳道者他目睹
[00:13:58.240 --> 00:13:59.540]  很多時候
[00:13:59.540 --> 00:14:00.840]  愚昧的人
[00:14:00.840 --> 00:14:02.740]  卻在高位上
[00:14:02.740 --> 00:14:04.840]  當愚昧的人在高位上的時候
[00:14:04.840 --> 00:14:07.540]  就做了很多愚昧的一些行為
[00:14:07.540 --> 00:14:08.540]  在這裡
[00:14:08.540 --> 00:14:11.440]  愚昧人和富足人的一個對比
[00:14:11.440 --> 00:14:12.740]  好像有點奇怪
[00:14:12.740 --> 00:14:15.640]  但是傳道者的重點應該是他們的地位
[00:14:15.640 --> 00:14:17.340]  而不是他們的財富
[00:14:17.340 --> 00:14:19.640]  富足人應該在社會上
[00:14:19.640 --> 00:14:22.040]  是一個統治階層的人
[00:14:22.040 --> 00:14:22.840]  但是如今
[00:14:22.840 --> 00:14:25.040]  是一個卑下的地位
[00:14:25.040 --> 00:14:26.440]  現在反而
[00:14:26.440 --> 00:14:27.740]  那些愚昧的人
[00:14:27.740 --> 00:14:29.940]  卻是在高位上
[00:14:29.940 --> 00:14:34.940]  好像應該有的秩序
[00:14:34.940 --> 00:14:36.640]  得不到一個彰顯
[00:14:36.640 --> 00:14:37.640]  在這裡
[00:14:37.640 --> 00:14:40.240]  第七節裡面所說
[00:14:40.240 --> 00:14:41.840]  馬在當時來說
[00:14:41.840 --> 00:14:43.740]  是很昂貴的新畜
[00:14:43.940 --> 00:14:46.740]  只有君王貴族和皇室
[00:14:46.740 --> 00:14:48.540]  才可以騎馬
[00:14:48.540 --> 00:14:50.740]  但是現在傳道者說
[00:14:50.740 --> 00:14:51.740]  奴隸
[00:14:51.740 --> 00:14:52.740]  即是僕人
[00:14:52.740 --> 00:14:53.940]  騎在馬上面
[00:14:53.940 --> 00:14:55.340]  王子
[00:14:55.340 --> 00:14:57.440]  就是一些首領和官員
[00:14:57.440 --> 00:14:59.940]  是一些領導階層
[00:14:59.940 --> 00:15:02.540]  現在這些領導階層
[00:15:02.540 --> 00:15:04.740]  卻好像僕人在地上步行
[00:15:04.740 --> 00:15:08.740]  充分反映社會秩序的一個顛倒
[00:15:08.740 --> 00:15:10.040]  傳道者
[00:15:10.040 --> 00:15:11.940]  在這裡帶出
[00:15:11.940 --> 00:15:13.340]  這個社會上
[00:15:13.440 --> 00:15:14.540]  不是一定
[00:15:14.540 --> 00:15:15.540]  好像我們去想
[00:15:15.540 --> 00:15:18.440]  有智慧的人一定在掌權的地步
[00:15:18.440 --> 00:15:20.140]  愚昧的人就不會去到高位
[00:15:20.140 --> 00:15:20.540]  不是的
[00:15:20.540 --> 00:15:21.240]  這個社會
[00:15:21.240 --> 00:15:22.740]  不是這樣的運作的
[00:15:22.740 --> 00:15:23.940]  不一定是這樣
[00:15:23.940 --> 00:15:26.940]  不僅是社會的一個情況
[00:15:26.940 --> 00:15:28.440]  接著傳道者
[00:15:28.440 --> 00:15:32.740]  再去收集在個人的生活層面上
[00:15:32.740 --> 00:15:34.440]  他也同時去說出
[00:15:34.440 --> 00:15:35.340]  智慧
[00:15:35.340 --> 00:15:36.440]  他有他的功用
[00:15:36.440 --> 00:15:39.040]  但同時同樣有他的限制
[00:15:39.040 --> 00:15:40.540]  在第八章
[00:15:40.540 --> 00:15:43.340]  在第十章的八至十一節他這麼說
[00:15:43.940 --> 00:15:47.340]  或含坑的自己必掉在其中
[00:15:47.340 --> 00:15:51.040]  擦牆門的必為蛇所咬
[00:15:51.040 --> 00:15:54.040]  鑿開石頭的必受損傷
[00:15:54.040 --> 00:15:56.840]  劈開木頭的必遭危險
[00:15:56.840 --> 00:15:59.840]  鐵器鈍了若不將刃磨快
[00:15:59.840 --> 00:16:01.540]  就必多費氣力
[00:16:01.540 --> 00:16:06.540]  但得智慧指教便有益處
[00:16:06.540 --> 00:16:09.840]  未含法術以先蛇若咬人
[00:16:09.840 --> 00:16:12.640]  後含法術也是無益
