
[00:00:00.000 --> 00:00:02.960]  今天我們一起思想剛才所讀的聖經
[00:02:31.560 --> 00:02:32.960]  如果你研究學術的話
[00:02:32.960 --> 00:02:34.960]  你就知道這個就是資本主義的精神
[00:02:34.960 --> 00:02:36.680]  自由、權利
[00:02:36.680 --> 00:02:39.400]  盡量拿到盡的利潤
[00:02:39.400 --> 00:02:40.640]  這個就是資本主義
[00:02:40.640 --> 00:02:42.240]  也是我們現代世界裡面
[00:02:42.240 --> 00:02:43.240]  每天生活裡面
[00:02:43.240 --> 00:02:46.880]  周圍的人所公認的立場
[00:02:46.880 --> 00:02:49.240]  以及應該有的態度
[00:02:49.240 --> 00:02:50.920]  不過我想今天再說的
[00:02:50.920 --> 00:02:52.280]  你看完這段聖經
[00:02:52.280 --> 00:02:55.040]  保羅不是停在21世紀更厲害
[00:02:55.040 --> 00:02:56.240]  如果我們用比較的話
[00:02:56.240 --> 00:02:58.440]  是更加前衛一點的說法
[00:02:58.440 --> 00:02:59.640]  這個叫後現代
[00:02:59.640 --> 00:03:03.200]  保羅說自由、權利
[00:03:03.200 --> 00:03:05.320]  在今天你和我都時常說的
[00:03:05.320 --> 00:03:06.800]  周圍的人都說的
[00:03:06.800 --> 00:03:08.280]  但是我們作為基督徒
[00:03:08.280 --> 00:03:11.240]  保羅起碼從我給你的立場
[00:03:11.240 --> 00:03:12.240]  我想告訴你
[00:03:12.240 --> 00:03:15.680]  我要跨過這個自由、權利
[00:03:15.680 --> 00:03:17.000]  去做什麼呢?
[00:03:17.000 --> 00:03:18.120]  去做一件
[00:03:18.560 --> 00:03:20.800]  是周圍的人沒有做的
[00:03:20.800 --> 00:03:23.120]  而成為我們基督徒的標誌的
[00:03:23.120 --> 00:03:25.840]  就是可以做而不做的祝福
[00:03:25.840 --> 00:03:29.520]  可以做而不做的祝福
[00:03:29.520 --> 00:03:32.000]  現在是1月
[00:03:32.000 --> 00:03:33.640]  2017年
[00:03:33.640 --> 00:03:35.520]  新年的時候
[00:03:35.520 --> 00:03:37.960]  送個揮春給大家
[00:03:37.960 --> 00:03:40.080]  可以做而不做的祝福
[00:03:40.080 --> 00:03:40.520]  好不好?
[00:03:40.520 --> 00:03:41.800]  我們基督徒要有
[00:03:41.800 --> 00:03:45.000]  什麼叫做可以做而不做的祝福?
[00:03:45.000 --> 00:03:46.560]  我說完之後說這句
[00:03:46.560 --> 00:03:47.920]  說到你記得為止
[00:03:48.640 --> 00:03:51.520]  我覺得整個第九章想說這件事
[00:03:51.520 --> 00:03:54.240]  什麼叫做可以做而不做的祝福?
[00:03:54.240 --> 00:03:57.760]  保羅說我有自由
[00:03:57.760 --> 00:03:59.600]  我有權利
[00:03:59.600 --> 00:04:01.320]  就好像你和我一樣
[00:04:01.320 --> 00:04:04.120]  不過我不做
[00:04:04.120 --> 00:04:06.960]  找苦勞
[00:04:06.960 --> 00:04:09.120]  我不拿這個權利
[00:04:09.120 --> 00:04:11.280]  沒什麼好搞的
[00:04:11.280 --> 00:04:12.240]  不是
[00:04:12.240 --> 00:04:14.680]  因為我可以有
[00:04:14.680 --> 00:04:15.880]  而我不做
[00:04:15.880 --> 00:04:17.440]  我可以做
[00:04:17.600 --> 00:04:18.720]  我不去拿
[00:04:18.720 --> 00:04:21.320]  是因為有祝福
[00:04:21.320 --> 00:04:23.560]  待會我們看看祝福是什麼
[00:04:23.560 --> 00:04:27.440]  保羅有什麼權利呢?
[00:04:27.440 --> 00:04:29.200]  在聖經裡面
[00:04:29.200 --> 00:04:31.640]  簡單看見有三方面的權利
[00:04:31.640 --> 00:04:33.960]  如果我們從第一節開始讀下去的話
[00:04:33.960 --> 00:04:34.880]  再看完它
[00:04:34.880 --> 00:04:38.120]  這三個權利其實
[00:04:38.120 --> 00:04:39.480]  在保羅來說
[00:04:39.480 --> 00:04:40.560]  和所有人一樣
[00:04:40.560 --> 00:04:42.280]  是天經地義的
[00:04:42.280 --> 00:04:43.600]  你不要以為是錯的
[00:04:43.600 --> 00:04:44.440]  是對的
[00:04:44.440 --> 00:04:46.040]  第一,保羅第一節
[00:04:46.040 --> 00:04:47.680]  一開始已經說了
[00:04:47.680 --> 00:04:48.800]  第四節說
[00:04:48.800 --> 00:04:51.800]  難道我沒有吃喝的權利嗎?
[00:04:51.800 --> 00:04:53.520]  我吃
[00:04:53.520 --> 00:04:55.480]  我喝
[00:04:55.480 --> 00:04:57.000]  我生活
[00:04:57.000 --> 00:04:58.880]  這是天經地義的
[00:04:58.880 --> 00:05:00.680]  這是人人都有的權利
[00:05:00.680 --> 00:05:01.280]  對不對?
[00:05:01.280 --> 00:05:01.880]  好了
[00:05:01.880 --> 00:05:02.760]  這是第一點
[00:05:02.760 --> 00:05:03.560]  保羅說到
[00:05:03.560 --> 00:05:04.560]  接著
[00:05:04.560 --> 00:05:05.800]  第五節再說
[00:05:05.800 --> 00:05:08.480]  難道我不可以好像彼得
[00:05:08.480 --> 00:05:10.120]  好像耶穌的兄弟
[00:05:10.120 --> 00:05:11.960]  我想這裡他說的是雅各
[00:05:11.960 --> 00:05:14.440]  帶著妻子往來嗎?
[00:05:14.440 --> 00:05:15.480]  就是說
[00:05:15.920 --> 00:05:17.400]  別人有太太
[00:05:17.400 --> 00:05:18.600]  我也可以有
[00:05:18.600 --> 00:05:23.160]  別人每一個人都有他選擇自己生活的權利
[00:05:23.160 --> 00:05:24.040]  對不對?
[00:05:24.040 --> 00:05:25.840]  雅各有
[00:05:25.840 --> 00:05:27.480]  保羅說
[00:05:27.480 --> 00:05:28.800]  彼得也有
[00:05:28.800 --> 00:05:30.200]  我也可以有
[00:05:30.200 --> 00:05:30.880]  對不對?
[00:05:30.880 --> 00:05:32.840]  我有我自己選擇
[00:05:32.840 --> 00:05:34.040]  我生活的權利
[00:05:34.040 --> 00:05:35.680]  我可以選擇
[00:05:35.680 --> 00:05:36.880]  建立家庭
[00:05:36.880 --> 00:05:38.000]  娶妻
[00:05:38.000 --> 00:05:38.800]  有沒有錯?
[00:05:38.800 --> 00:05:39.560]  沒有錯
[00:05:39.560 --> 00:05:40.200]  對不對?
[00:05:40.200 --> 00:05:40.880]  對的
[00:05:40.880 --> 00:05:41.520]  行不行?
[00:05:41.520 --> 00:05:42.560]  當然行
[00:05:42.560 --> 00:05:43.920]  雅各也行
[00:05:43.920 --> 00:05:45.440]  彼得也行
[00:05:45.440 --> 00:05:46.840]  我保羅也行
[00:05:46.840 --> 00:05:49.000]  第三個權利
[00:05:49.000 --> 00:05:50.560]  當然在這段聖經裡面
[00:05:50.560 --> 00:05:52.280]  特別與保羅有關
[00:05:52.280 --> 00:05:54.520]  他花了最多時間辯論的
[00:05:54.520 --> 00:05:55.800]  就是
[00:05:55.800 --> 00:05:57.520]  我傳福音
[00:05:57.520 --> 00:05:59.480]  是我的職責
[00:05:59.480 --> 00:06:01.040]  我傳福音
[00:06:01.040 --> 00:06:02.720]  是神對我的呼召
[00:06:02.720 --> 00:06:04.400]  但是我傳福音
[00:06:04.400 --> 00:06:06.240]  也可以靠福音養生的
[00:06:06.240 --> 00:06:06.920]  是不是?
[00:06:06.920 --> 00:06:08.200]  我去傳道
[00:06:08.200 --> 00:06:11.000]  我花了大部分左右的時間
[00:06:11.000 --> 00:06:12.960]  去做神的工作
[00:06:12.960 --> 00:06:14.640]  那時候我怎麼生活呢?
[00:06:14.640 --> 00:06:15.680]  我有什麼收入?
[00:06:15.680 --> 00:06:17.240]  我有什麼收入呢?
[00:06:17.240 --> 00:06:18.720]  別人給我錢
[00:06:18.720 --> 00:06:19.760]  在天經地義
[00:06:19.760 --> 00:06:20.560]  對不對?
[00:06:20.560 --> 00:06:24.000]  這是一個很合理的回報
[00:06:24.000 --> 00:06:27.560]  而當時保羅這麼說也不過分
[00:06:27.560 --> 00:06:29.360]  所以保羅一直說得很清楚
[00:06:29.360 --> 00:06:30.000]  過分什麼?
[00:06:30.000 --> 00:06:30.920]  不過分的
[00:06:30.920 --> 00:06:33.520]  我做出福音的工作
[00:06:33.520 --> 00:06:35.080]  譬如
[00:06:35.080 --> 00:06:37.040]  好像當時很多哲學家
[00:06:37.040 --> 00:06:38.320]  很多的職責一樣
[00:06:38.320 --> 00:06:39.880]  有人去專職
[00:06:39.880 --> 00:06:40.800]  去講學的
[00:06:40.800 --> 00:06:42.600]  別人就給錢他去講學
[00:06:42.600 --> 00:06:43.880]  他這叫做Sophist
[00:06:43.880 --> 00:06:45.920]  當時很多智慧人
[00:06:45.920 --> 00:06:47.720]  在希臘的背景裡面
[00:06:47.720 --> 00:06:49.520]  保羅說我也可以這樣的
[00:06:49.520 --> 00:06:51.320]  你請我去講道
[00:06:51.320 --> 00:06:53.160]  那你就給我錢
[00:06:53.160 --> 00:06:54.440]  我說不要多
[00:06:54.440 --> 00:06:55.480]  不過我也要生活的
[00:06:55.480 --> 00:06:55.960]  是不是?
[00:06:55.960 --> 00:06:56.960]  我拿了時間去講道
[00:06:56.960 --> 00:06:58.160]  接著我要坐船
[00:06:58.160 --> 00:06:58.920]  我要走路
[00:06:58.920 --> 00:06:59.960]  我還要生活
[00:06:59.960 --> 00:07:00.920]  那時候呢
[00:07:00.920 --> 00:07:02.600]  所以我去講道
[00:07:02.600 --> 00:07:04.200]  我去做傳教的工作
[00:07:04.200 --> 00:07:07.240]  而我得到應該有的酬報
[00:07:07.240 --> 00:07:09.120]  這個是合理回報
[00:07:09.120 --> 00:07:09.800]  對不對?
[00:07:09.800 --> 00:07:11.000]  又或者
[00:07:11.000 --> 00:07:12.840]  當時有另外一個做法就是
[00:07:12.840 --> 00:07:15.400]  好,有些有錢的人
[00:07:15.400 --> 00:07:18.480]  他就資助一些人做一些有意義的工作
[00:07:18.480 --> 00:07:20.960]  如果我保羅做這個傳科目的工作
[00:07:20.960 --> 00:07:25.120]  我花了所有時間做這個建立教會傳科目的工作的時候
[00:07:25.120 --> 00:07:27.520]  有些富裕的弟兄姐妹
[00:07:27.520 --> 00:07:29.400]  他有愛心的
[00:07:29.400 --> 00:07:30.760]  他供應我吃
[00:07:30.760 --> 00:07:31.840]  供應我住
[00:07:31.840 --> 00:07:34.360]  這個也是天經地義的
[00:07:34.360 --> 00:07:35.640]  合理回報
[00:07:35.640 --> 00:07:36.440]  對不對?
[00:07:36.440 --> 00:07:38.640]  又或者在這段聖經裡面
[00:07:38.640 --> 00:07:40.400]  保羅特別想強調的
[00:07:40.400 --> 00:07:41.800]  就是
[00:07:41.800 --> 00:07:46.120]  我可以不需要靠福音養生的
[00:07:46.120 --> 00:07:48.360]  有弟兄姐妹
[00:07:48.360 --> 00:07:52.400]  她願意讓我能夠去侍奉的時候
[00:07:52.400 --> 00:07:55.520]  是可以放下我自己的煩惱
[00:07:55.520 --> 00:07:57.600]  以及擔憂
[00:07:57.600 --> 00:08:00.080]  所以無論如何
[00:08:00.080 --> 00:08:04.200]  保羅說我做福音的工作
[00:08:04.200 --> 00:08:07.760]  然後我因為福音的工作的付出
[00:08:07.760 --> 00:08:09.040]  而有所收入
[00:08:09.040 --> 00:08:11.680]  是合理的回報
[00:08:11.680 --> 00:08:12.680]  所以這三件事情
[00:08:12.680 --> 00:08:14.920]  今天你和我到處都時常聽到的
[00:08:14.920 --> 00:08:17.080]  時常聽到的
[00:08:17.080 --> 00:08:19.280]  人人都有權利吃喝
[00:08:19.280 --> 00:08:22.080]  我有選擇自己生活的權利
[00:08:22.080 --> 00:08:24.440]  我可以娶妻可以不娶妻
[00:08:24.440 --> 00:08:26.120]  可以建立家庭
[00:08:26.120 --> 00:08:27.160]  跟其他人一樣
[00:08:27.160 --> 00:08:28.520]  第三
[00:08:28.520 --> 00:08:30.040]  合理的回報
[00:08:30.040 --> 00:08:30.880]  我付出
[00:08:30.880 --> 00:08:32.240]  有人給我錢
[00:08:32.240 --> 00:08:33.040]  養我
[00:08:33.040 --> 00:08:35.280]  這個是合理的
[00:08:35.280 --> 00:08:39.240]  這個就是保羅很強調和講清楚
[00:08:39.240 --> 00:08:40.840]  這個就是我的權利
[00:08:41.320 --> 00:08:43.400]  我也有我的自由去選擇
[00:08:43.400 --> 00:08:44.760]  不過最重要的
[00:08:44.760 --> 00:08:46.440]  當然今天我們不只是講這些
[00:08:46.440 --> 00:08:48.760]  接著我們再講最更加重要的
[00:08:48.760 --> 00:08:49.560]  保羅說
[00:08:49.560 --> 00:08:52.080]  但是我沒有用這些東西
[00:08:52.080 --> 00:08:53.760]  我就是不用這些東西
[00:08:53.760 --> 00:08:56.880]  這句話在十二節那裡很有意思的
[00:08:56.880 --> 00:08:58.560]  我們一開始讀的時候還記得
[00:08:58.560 --> 00:09:01.760]  如果別人在身上享有這種權利
[00:09:01.760 --> 00:09:03.480]  我也可以享有的
[00:09:03.480 --> 00:09:05.360]  對不對?
[00:09:05.360 --> 00:09:07.000]  接著那句重要
[00:09:07.000 --> 00:09:09.080]  然而我沒有用過這種權利
[00:09:09.080 --> 00:09:10.920]  這個就是今天我們的主題
[00:09:10.920 --> 00:09:12.320]  保羅說我沒有用
[00:09:12.320 --> 00:09:14.760]  但是這些權利是沒有錯的
[00:09:14.760 --> 00:09:16.960]  結婚有什麼錯呢?
[00:09:16.960 --> 00:09:17.760]  沒有錯
[00:09:17.760 --> 00:09:18.960]  很愛主的
[00:09:18.960 --> 00:09:21.160]  你看看我們這些弟兄也退卻了結婚
[00:09:21.160 --> 00:09:22.480]  但是我沒有結婚
[00:09:22.480 --> 00:09:24.680]  這個沒有結婚有很多不同的解釋
[00:09:24.680 --> 00:09:26.840]  可能保羅的太太過世了
[00:09:26.840 --> 00:09:28.080]  總之呢
[00:09:28.080 --> 00:09:29.760]  到他寫這段聖經的時候
[00:09:29.760 --> 00:09:30.560]  他沒有太太
[00:09:30.560 --> 00:09:32.360]  他沒有再結婚
[00:09:32.360 --> 00:09:33.840]  總而言之
[00:09:33.840 --> 00:09:34.480]  保羅說
[00:09:34.480 --> 00:09:36.720]  這個是我沒有用到這個權利
[00:09:36.720 --> 00:09:38.560]  不是表示我不可以
[00:09:38.680 --> 00:09:40.560]  不過我沒有用這種權利
[00:09:40.560 --> 00:09:41.680]  去建立我的家庭
[00:09:41.680 --> 00:09:44.760]  保羅提出過他的理由
[00:09:44.760 --> 00:09:47.200]  他說我覺得心裡面有一個感動
[00:09:47.200 --> 00:09:48.200]  我覺得這樣的話
[00:09:48.200 --> 00:09:50.640]  我可以更加專一的時間
[00:09:50.640 --> 00:09:52.360]  去付出給神
[00:09:52.360 --> 00:09:55.080]  所以我就不考慮再結婚了
[00:09:55.080 --> 00:09:56.440]  或者不考慮有太太了
[00:09:56.440 --> 00:09:58.840]  還有我剛才說的
[00:09:58.840 --> 00:10:00.000]  合理回報嘛
[00:10:00.000 --> 00:10:01.120]  愛傳福音
[00:10:01.120 --> 00:10:04.520]  有這些人支持我
[00:10:04.520 --> 00:10:06.480]  我可以收回錢
[00:10:06.480 --> 00:10:08.600]  這個是沒有錯的
[00:10:08.600 --> 00:10:09.920]  你不要說我使賄啊
[00:10:09.920 --> 00:10:10.680]  保羅說
[00:10:10.680 --> 00:10:13.440]  在福音裡面也是這麼說
[00:10:13.440 --> 00:10:14.480]  舊約裡面也是這麼說
[00:10:14.480 --> 00:10:17.360]  公積的食供電裡面的祭物
[00:10:17.360 --> 00:10:20.040]  這些都是合理的
[00:10:20.040 --> 00:10:21.920]  我不是使賄的
[00:10:21.920 --> 00:10:22.880]  不過
[00:10:22.880 --> 00:10:23.880]  最重要這一句
[00:10:23.880 --> 00:10:25.760]  不過我可以做
[00:10:25.760 --> 00:10:26.720]  可以拿
[00:10:26.720 --> 00:10:28.280]  但是我沒有拿到
[00:10:28.280 --> 00:10:31.320]  我沒有要別人供應我
[00:10:31.320 --> 00:10:32.880]  我自己去織帳篷
[00:10:32.880 --> 00:10:34.960]  我自己去努力做工作
[00:10:35.600 --> 00:10:36.400]  辛苦嗎?
[00:10:36.400 --> 00:10:37.520]  當然辛苦了
[00:10:37.520 --> 00:10:39.640]  在傳道那種忙碌的生活
[00:10:39.640 --> 00:10:41.880]  以及那種心的壓力之下
[00:10:41.880 --> 00:10:43.520]  他仍然去做事
[00:10:43.520 --> 00:10:44.960]  去養自己
[00:10:44.960 --> 00:10:49.800]  保羅說這就是我的生活原則
[00:10:49.800 --> 00:10:53.000]  這個生活原則是一個後現代的生活原則
[00:10:53.000 --> 00:10:55.000]  因為現代人每個人都在說權利
[00:10:55.000 --> 00:10:56.400]  每個人都在說自由的時候
[00:10:56.400 --> 00:10:57.640]  保羅說我可以有
[00:10:57.640 --> 00:10:59.280]  但是我可以不要
[00:10:59.280 --> 00:11:02.080]  為什麼保羅不要呢?
[00:11:02.080 --> 00:11:03.000]  這個就重要了
[00:11:03.960 --> 00:11:05.960]  保羅為什麼不要
[00:11:05.960 --> 00:11:09.120]  可以做而不做
[00:11:09.120 --> 00:11:12.800]  因為保羅相信有這個祝福
[00:11:12.800 --> 00:11:14.520]  有什麼祝福?
[00:11:14.520 --> 00:11:17.280]  在聖經裡面
[00:11:17.280 --> 00:11:20.200]  我覺得起碼我有兩方面看到的祝福
[00:11:20.200 --> 00:11:21.360]  第一
[00:11:21.360 --> 00:11:24.680]  可以做而不做的祝福
[00:11:24.680 --> 00:11:26.480]  是祝福了其他人
[00:11:26.480 --> 00:11:31.280]  可以做而不做的祝福
[00:11:33.520 --> 00:11:34.920]  是祝福了自己
[00:11:34.920 --> 00:11:39.360]  我們看看聖經裡面保羅怎麼說
[00:11:39.360 --> 00:11:40.920]  首先說祝福其他人
[00:11:40.920 --> 00:11:41.840]  這個很清楚了
[00:11:41.840 --> 00:11:43.200]  今天我們讀的金句
[00:11:43.200 --> 00:11:45.680]  以及我們核心的經文就是
[00:11:45.680 --> 00:11:46.400]  第二十三節
[00:11:46.400 --> 00:11:49.320]  我所作的一切都是為了福音的緣故
[00:11:49.320 --> 00:11:53.160]  好讓我與別人同享福音的好處
[00:11:53.160 --> 00:11:54.360]  說了好幾次了
[00:11:54.360 --> 00:11:56.400]  我沒有用這些權利
[00:11:56.400 --> 00:11:57.080]  為什麼呢?
[00:11:57.080 --> 00:11:57.840]  第十二節
[00:11:57.840 --> 00:12:01.360]  免得我們破壞了基督的福音
[00:12:01.360 --> 00:12:02.120]  很清楚了
[00:12:02.120 --> 00:12:02.880]  保羅在這裡
[00:12:02.880 --> 00:12:03.560]  就是說
[00:12:03.560 --> 00:12:04.800]  我這麼做
[00:12:04.800 --> 00:12:06.080]  我可以有權利
[00:12:06.080 --> 00:12:06.840]  我沒有要
[00:12:06.840 --> 00:12:07.760]  我可以有自由
[00:12:07.760 --> 00:12:08.760]  但是我放下
[00:12:08.760 --> 00:12:10.680]  我可以做而不做
[00:12:10.680 --> 00:12:15.080]  因為我知道這樣的結果會帶來其他人的祝福
[00:12:15.080 --> 00:12:16.000]  其他人是什麼呢?
[00:12:16.000 --> 00:12:17.400]  是福音的好處
[00:12:17.400 --> 00:12:19.600]  什麼叫做福音的好處呢?
[00:12:19.600 --> 00:12:21.000]  但是給其他人福音的好處
[00:12:21.000 --> 00:12:23.480]  以至保羅這樣過日子呢?
[00:12:23.480 --> 00:12:27.800]  什麼叫做福音的好處呢?
[00:12:27.800 --> 00:12:29.960]  這句話好像很簡單
[00:12:29.960 --> 00:12:31.960]  但是你想一想不是很容易
[00:12:31.960 --> 00:12:35.040]  保羅他自己可以做而不做
[00:12:35.040 --> 00:12:40.000]  他相信能夠讓其他人與他一起享受福音的好處
[00:12:40.000 --> 00:12:43.200]  為了其他人能夠享受福音的好處
[00:12:43.200 --> 00:12:44.480]  還有他曾經提過
[00:12:44.480 --> 00:12:46.120]  他可以免費的
[00:12:46.120 --> 00:12:47.320]  不花錢的
[00:12:47.320 --> 00:12:50.040]  享受福音的好處
[00:12:50.040 --> 00:12:52.000]  究竟想說什麼呢?
[00:12:52.000 --> 00:12:52.800]  我不知道有沒有想過
[00:12:52.800 --> 00:12:53.840]  我想了很久
[00:12:53.840 --> 00:12:55.200]  一切思想
[00:12:55.200 --> 00:12:57.600]  什麼叫做福音的好處呢?
[00:12:57.600 --> 00:13:01.720]  與保羅這樣放下自己的權利
[00:13:01.720 --> 00:13:03.280]  有什麼共同點呢?
[00:13:03.280 --> 00:13:08.640]  我相信最合理的解釋是保羅想到的
[00:13:08.640 --> 00:13:09.680]  是的
[00:13:09.680 --> 00:13:10.640]  我有權利
[00:13:10.640 --> 00:13:12.920]  不過現在我不用這些權利
[00:13:12.920 --> 00:13:15.640]  它特別在哪裡呢?
[00:13:15.640 --> 00:13:17.640]  就好像福音一樣
[00:13:17.640 --> 00:13:21.040]  就好像神的救恩的福音一樣
[00:13:22.080 --> 00:13:28.160]  我要讓人起碼在保羅的生活態度和見證上
[00:13:28.160 --> 00:13:29.760]  以身作則
[00:13:29.760 --> 00:13:32.040]  讓人看到福音的味道
[00:13:32.040 --> 00:13:34.520]  這個福音的味道起碼第一樣就是恩典
[00:13:34.520 --> 00:13:38.480]  恩典與什麼相對呢?
[00:13:38.480 --> 00:13:39.920]  與交易相對
[00:13:39.920 --> 00:13:41.880]  恩典的意思就是說
[00:13:41.880 --> 00:13:43.400]  本來你不值得有的
[00:13:43.400 --> 00:13:43.880]  我給你
[00:13:43.880 --> 00:13:45.280]  這個叫恩典
[00:13:45.280 --> 00:13:46.760]  我記得不知道什麼時候
[00:13:46.760 --> 00:13:49.040]  好像在這裡提過一個舉例
[00:13:49.040 --> 00:13:50.720]  我們去超級市場
[00:13:50.720 --> 00:13:54.000]  我們買肉、罐頭、菜
[00:13:54.000 --> 00:13:55.920]  推著車子去收銀員那裡
[00:13:55.920 --> 00:13:57.120]  收銀員幫你算完之後
[00:13:57.120 --> 00:13:58.280]  三百五十二塊
[00:13:58.280 --> 00:13:59.240]  三百五十二塊
[00:13:59.240 --> 00:14:01.000]  然後給他三百五十二塊
[00:14:01.000 --> 00:14:02.960]  他就給你那些貨
[00:14:02.960 --> 00:14:04.840]  他不會說多謝你的恩典
[00:14:04.840 --> 00:14:05.880]  這是什麼典呢?
[00:14:05.880 --> 00:14:06.800]  這叫交易
[00:14:06.800 --> 00:14:07.720]  是不是?
[00:14:07.720 --> 00:14:09.200]  你給貨我給錢
[00:14:09.200 --> 00:14:10.240]  這叫交易
[00:14:10.240 --> 00:14:12.680]  不過如果你說你沒錢了
[00:14:12.680 --> 00:14:13.680]  你又肚子餓了
[00:14:13.680 --> 00:14:14.840]  你這三個男人
[00:14:14.840 --> 00:14:16.240]  他快十二點鐘
[00:14:16.240 --> 00:14:17.440]  他們關門了
[00:14:17.440 --> 00:14:19.960]  你去到那裡拿著兩個麵包
[00:14:19.960 --> 00:14:20.840]  你說我沒錢
[00:14:20.840 --> 00:14:22.000]  但是我很肚子餓
[00:14:22.000 --> 00:14:23.120]  我真的很想吃
[00:14:23.120 --> 00:14:26.360]  那個新聞人員看到你
[00:14:26.360 --> 00:14:26.760]  哎呀
[00:14:26.760 --> 00:14:27.480]  快要收店了
[00:14:27.480 --> 00:14:28.720]  你又這樣
[00:14:28.720 --> 00:14:29.480]  好吧
[00:14:29.480 --> 00:14:30.160]  你不用給錢了
[00:14:30.160 --> 00:14:31.920]  我自己去給你
[00:14:31.920 --> 00:14:33.160]  這個就是恩典
[00:14:33.160 --> 00:14:33.920]  你明白嗎?
[00:14:33.920 --> 00:14:35.760]  福音的恩典的意思就是
[00:14:35.760 --> 00:14:36.960]  你根本不配有的
[00:14:36.960 --> 00:14:38.160]  我給你多一點
[00:14:38.160 --> 00:14:40.680]  保羅就是說
[00:14:40.680 --> 00:14:42.640]  我一樣要在我的生命裡面
[00:14:42.640 --> 00:14:45.040]  我本來可以賺錢的
