
[00:00:00.000 --> 00:00:06.000]  請大家再翻回我們讀過的經文羅馬書第六章
[00:07:51.000 --> 00:07:54.600]  否定了罪惡的詮釋
[00:07:54.600 --> 00:07:58.600]  否定了自我中心的人生
[00:07:58.600 --> 00:08:01.000]  確定了基督的樣式
[00:08:01.000 --> 00:08:05.200]  神的樣式在我們的身上重現出來
[00:08:05.200 --> 00:08:07.000]  確定基督的樣式
[00:08:07.000 --> 00:08:10.800]  神的樣式在我們的生命心中表現出來
[00:08:10.800 --> 00:08:13.800]  這就是基督教
[00:08:13.800 --> 00:08:19.200]  基督教四個字可以表達
[00:08:19.200 --> 00:08:21.600]  基督教用八個字可以表達
[00:08:21.600 --> 00:08:27.200]  不再是我乃是基督
[00:08:27.200 --> 00:08:31.800]  是基督取代了我自己
[00:08:31.800 --> 00:08:35.000]  這是何等的寶貴
[00:08:35.000 --> 00:08:37.200]  在很多基督徒的身上
[00:08:37.200 --> 00:08:40.400]  這是一個榮耀的寶貴的事實
[00:08:40.400 --> 00:08:42.000]  在很多基督徒的身上
[00:08:42.000 --> 00:08:44.600]  這是一個榮耀的寶貴的事實
[00:08:44.600 --> 00:08:48.000]  見證環繞我們
[00:08:48.000 --> 00:08:50.400]  我們也面對這個目標
[00:08:50.400 --> 00:08:52.400]  來不斷的向前走
[00:08:52.400 --> 00:08:54.200]  我們也面對這個目標
[00:08:54.200 --> 00:08:55.600]  不斷的向前走
[00:08:55.600 --> 00:08:56.800]  那麼餘下的時間
[00:08:56.800 --> 00:08:58.200]  我們將我們的思想
[00:08:58.200 --> 00:09:02.000]  集中在與主同活
[00:09:02.000 --> 00:09:03.200]  以下的時間
[00:09:03.200 --> 00:09:04.800]  我們將我們的思想
[00:09:04.800 --> 00:09:06.800]  集中在與主同活
[00:09:06.800 --> 00:09:08.600]  什麼叫做與主同活
[00:09:08.600 --> 00:09:10.800]  什麼叫做與主同活
[00:09:10.800 --> 00:09:13.800]  就是讓主的生命
[00:09:13.800 --> 00:09:16.000]  在我們裡面活出來
[00:09:16.000 --> 00:09:17.400]  就是讓主的生命
[00:09:17.400 --> 00:09:19.000]  在我們裡面活出來
[00:09:19.000 --> 00:09:21.000]  在我們的身上活出來
[00:09:21.000 --> 00:09:23.400]  在我們的身上活出來
[00:09:23.400 --> 00:09:26.800]  當這個事發生的時候
[00:09:26.800 --> 00:09:31.800]  就是我們與主同活的時候
[00:09:31.800 --> 00:09:34.600]  在與主同活之前的條件
[00:09:34.600 --> 00:09:37.000]  就是先與主同死
[00:09:37.000 --> 00:09:39.000]  與主同活的條件
[00:09:39.000 --> 00:09:41.400]  之先的條件就是與主同死
[00:09:41.400 --> 00:09:43.000]  舊的不去掉
[00:09:43.000 --> 00:09:44.400]  新的怎麼能來呢
[00:09:44.400 --> 00:09:45.600]  舊的不去掉
[00:09:45.600 --> 00:09:47.000]  新的怎麼能來呢
[00:09:47.000 --> 00:09:48.000]  一個杯子裡面
[00:09:48.000 --> 00:09:50.000]  髒的東西沒有倒空
[00:09:50.000 --> 00:09:52.200]  新的、乾淨的、好的
[00:09:52.200 --> 00:09:53.800]  怎麼能充滿它呢
[00:09:53.800 --> 00:09:55.400]  一個杯子裡面的污糟的東西
[00:09:55.400 --> 00:09:57.200]  不先倒了洗了去
[00:09:57.200 --> 00:09:58.400]  新的乾淨的東西
[00:09:58.400 --> 00:10:00.400]  怎麼能夠進來充滿杯子呢
[00:10:00.400 --> 00:10:03.400]  毛蟲的殼不去掉
[00:10:03.400 --> 00:10:05.200]  那個蝴蝶怎麼出現呢
[00:10:05.200 --> 00:10:07.400]  毛蟲的蛹殼不去掉
[00:10:07.400 --> 00:10:09.000]  蝴蝶怎麼能夠出現呢
[00:10:09.000 --> 00:10:11.000]  沒有與主同死
[00:10:11.000 --> 00:10:13.200]  就講與主同活
[00:10:13.200 --> 00:10:15.000]  就言目求餘
[00:10:15.000 --> 00:10:17.200]  所以如果未與主同死
[00:10:17.200 --> 00:10:18.800]  就講與主同活
[00:10:18.800 --> 00:10:20.200]  是言目求餘
[00:10:20.200 --> 00:10:22.200]  那不過說說而已
[00:10:22.200 --> 00:10:23.600]  只不過是講一下而已
[00:10:23.600 --> 00:10:27.800]  但是我們的追求的對象、目標
[00:10:27.800 --> 00:10:29.400]  不是說說而已
[00:10:29.400 --> 00:10:32.600]  而是事實成全在我們身上
[00:10:32.600 --> 00:10:34.400]  但是我們的追求的目標
[00:10:34.400 --> 00:10:36.000]  不是說說而已
[00:10:36.000 --> 00:10:39.000]  而是要成全在我們身上
[00:10:39.000 --> 00:10:40.000]  既然如此
[00:10:40.000 --> 00:10:41.000]  既然是這樣
[00:10:41.000 --> 00:10:42.400]  我們先走第一步
[00:10:42.400 --> 00:10:43.800]  我們先走第一步
[00:10:43.800 --> 00:10:44.800]  與主同死
[00:10:44.800 --> 00:10:46.200]  就是要與主同死
[00:10:46.200 --> 00:10:47.800]  向自我死
[00:10:47.800 --> 00:10:49.000]  向自我來死
[00:10:49.000 --> 00:10:49.800]  向罪死
[00:10:49.800 --> 00:10:51.000]  向罪惡死
[00:10:51.000 --> 00:10:54.200]  然後我們就開始具體地
[00:10:54.200 --> 00:10:56.800]  可以談與主同活
[00:10:56.800 --> 00:10:59.200]  然後我們才可以具體地來講一下
[00:10:59.200 --> 00:11:01.000]  與主同活
[00:11:01.000 --> 00:11:04.800]  我想用兩條平行的線
[00:11:04.800 --> 00:11:07.200]  來表達與主同活
[00:11:07.200 --> 00:11:09.000]  我想用兩條平行的線
[00:11:09.000 --> 00:11:11.000]  來表達與主同活
[00:11:11.000 --> 00:11:14.400]  一條線是神在大自然的
[00:11:14.400 --> 00:11:17.000]  生命的創造中
[00:11:17.000 --> 00:11:20.800]  一條線就是主在大自然的生命創造裏面
[00:11:20.800 --> 00:11:23.600]  有生命的特徵和表現
[00:11:23.600 --> 00:11:25.600]  有生命的特徵和表現
[00:11:25.600 --> 00:11:27.800]  這是我們很熟悉的常見的
[00:11:27.800 --> 00:11:29.600]  這是我們很熟悉的常見的
[00:11:29.600 --> 00:11:31.600]  另一條線
[00:11:31.600 --> 00:11:36.000]  是我們屬靈的生命的特徵與表現
[00:11:36.000 --> 00:11:39.200]  是我們屬靈的生命的特徵與表現
[00:11:39.200 --> 00:11:41.000]  是我們不大清楚的
[00:11:41.000 --> 00:11:42.600]  是我們不大清楚的
[00:11:42.600 --> 00:11:46.800]  我們把一個很清楚所知的事實
[00:11:46.800 --> 00:11:51.600]  來比對我們屬靈的生命的情況
[00:11:51.600 --> 00:11:54.800]  從其中我們來學習功課
[00:11:54.800 --> 00:11:59.000]  我們把一個我們很熟悉很常見的大自然的真理
[00:11:59.000 --> 00:12:03.600]  來比對我們屬靈的生命的情景
[00:12:03.600 --> 00:12:06.200]  來比對我們屬靈的生命的情景
[00:12:06.200 --> 00:12:10.200]  而且我用的經文是在約翰一書裏面
[00:12:10.200 --> 00:12:13.400]  而且我用的經文是在約翰一書裏面
[00:12:13.400 --> 00:12:16.800]  約翰一書生命兩個字用了二十次
[00:12:16.800 --> 00:12:20.200]  約翰一書生命兩個字用了二十次
[00:12:20.200 --> 00:12:25.000]  我們可以說約翰一書是生命之道的書信
[00:12:25.000 --> 00:12:28.400]  我們可以說約翰一書是生命之道的書信
[00:12:28.400 --> 00:12:31.200]  我們就根據這本書來看
[00:12:31.200 --> 00:12:35.000]  我們屬靈的生命的表現和特徵
[00:12:35.000 --> 00:12:39.400]  我們根據這本書來看我們屬靈的生命和特徵
[00:12:39.400 --> 00:12:43.000]  一般的生命的第一個特徵
[00:12:43.000 --> 00:12:45.400]  一般生命的第一個特徵
[00:12:45.400 --> 00:12:50.200]  那就是第一代和第二代有生命的聯繫
[00:12:50.200 --> 00:12:53.600]  所以兩代是相似的
[00:12:53.600 --> 00:12:56.600]  就是第一代與第二代的生命的聯繫
[00:12:56.600 --> 00:12:59.600]  所以兩代應該是相似的
[00:12:59.600 --> 00:13:02.800]  父母生孩子
[00:13:02.800 --> 00:13:04.400]  孩子向父母
[00:13:04.400 --> 00:13:07.200]  孩子會指父母
[00:13:07.200 --> 00:13:10.000]  父母的生命和孩子的生命之間
[00:13:10.000 --> 00:13:13.800]  有一個相似性的聯繫
[00:13:13.800 --> 00:13:16.200]  因為父母和孩子之間的生命
[00:13:16.200 --> 00:13:18.400]  有一個相似性的聯繫
[00:13:18.400 --> 00:13:20.200]  有的孩子剛生下來
[00:13:20.200 --> 00:13:22.200]  又不像爸爸又不像媽媽
[00:13:22.200 --> 00:13:25.000]  有的孩子生出來又不像爸爸又不像媽媽
[00:13:25.000 --> 00:13:28.800]  因為每個孩子的臉都是圓圓的
[00:13:28.800 --> 00:13:30.000]  所以不容易有什麼特徵看出來
[00:13:30.000 --> 00:13:33.400]  所以每個孩子的臉都是圓圓的
[00:13:33.400 --> 00:13:34.800]  都看不出什麼特徵來
[00:13:34.800 --> 00:13:38.200]  但是慢慢地越來越像爸爸越來越像媽媽
[00:13:38.200 --> 00:13:40.000]  但是慢慢地當他長大的時候
[00:13:40.000 --> 00:13:42.600]  他就會越來越像爸爸越來越像媽媽
[00:13:42.600 --> 00:13:45.400]  所以這個相似是生命來的
[00:13:45.400 --> 00:13:50.600]  但是生命相似的彰顯有一個過程在裏頭
[00:13:50.600 --> 00:13:53.200]  生命的相似是從生命而來
[00:13:53.200 --> 00:13:57.600]  不過這個相似是有一個過程的
[00:13:57.600 --> 00:14:03.000]  你看我們開車的人
[00:14:03.000 --> 00:14:06.400]  他在車上有個牌子寫著學
[00:14:06.400 --> 00:14:08.000]  所以我們看到開車的人
[00:14:08.000 --> 00:14:12.800]  他開車的時候那個車牌都寫著學
[00:14:12.800 --> 00:14:13.800]  學開車的時候
[00:14:13.800 --> 00:14:18.000]  我們叫他學神
[00:14:18.000 --> 00:14:21.200]  學神
[00:14:21.200 --> 00:14:23.200]  這個神字很妙
[00:14:23.200 --> 00:14:25.400]  這個神字很奇妙
[00:14:25.400 --> 00:14:28.000]  你見到這個牌子的時候
[00:14:28.000 --> 00:14:29.600]  你心裏有一種味道
[00:14:29.600 --> 00:14:31.800]  你見到這個牌子寫在車上
[00:14:31.800 --> 00:14:33.600]  你心裏面就會有一點味道
[00:14:33.600 --> 00:14:35.800]  勁勁地
[00:14:35.800 --> 00:14:37.400]  你就會怕
[00:14:37.400 --> 00:14:39.600]  開車又不像開車
[00:14:39.600 --> 00:14:41.000]  他好像在開車
[00:14:41.000 --> 00:14:42.800]  不過又不知道是否懂得開車
[00:14:42.800 --> 00:14:45.400]  但是慢慢地就學好了
[00:14:45.400 --> 00:14:47.400]  慢慢地他就會學好了
[00:14:47.400 --> 00:14:52.200]  我們從生得救以後
[00:14:52.200 --> 00:14:56.000]  神的生命在我們裏頭
[00:14:56.000 --> 00:14:59.800]  我們的生命開始改變
[00:14:59.800 --> 00:15:04.600]  一個過程在進行當中
[00:15:04.600 --> 00:15:08.200]  我們越來越更像我們的天父
[00:15:08.200 --> 00:15:09.600]  我們的主耶穌
[00:15:09.600 --> 00:15:12.400]  我們就會越來越更加像我們的天父
[00:15:12.400 --> 00:15:13.800]  我們的主耶穌
[00:15:13.800 --> 00:15:19.800]  這是在約翰一書第三章第二節給我們看見
[00:15:19.800 --> 00:15:23.400]  這是約翰一書第三章第二節所給我們看見的
[00:15:23.400 --> 00:15:26.200]  我們先看第一節第一句
[00:15:26.200 --> 00:15:29.600]  我們先看第三章第一節的第一句
[00:15:29.600 --> 00:15:33.600]  你看父賜給我們是何等的慈愛
[00:15:33.600 --> 00:15:36.200]  使我們得稱為神的兒女
[00:15:36.200 --> 00:15:39.800]  下面說我們也真是他的兒女
[00:15:39.800 --> 00:15:42.600]  下面就說我們也真是他的兒女
[00:15:42.600 --> 00:15:46.000]  不但是地位上講是神的兒女
[00:15:46.000 --> 00:15:49.200]  生命上講也是神的兒女
[00:15:49.200 --> 00:15:52.200]  不單止地位上講我們是神的兒女
[00:15:52.200 --> 00:15:54.400]  在生命上我們也是神的兒女
[00:15:54.400 --> 00:15:58.400]  第二節末了有一句話
[00:15:58.400 --> 00:16:00.600]  第二節末了有一句話
[00:16:00.600 --> 00:16:05.600]  我們必要像他
[00:16:05.600 --> 00:16:09.600]  因為生命在我們裏頭
[00:16:09.600 --> 00:16:14.000]  所以我們就像他
[00:16:14.000 --> 00:16:22.400]  這是生命相似的特性
[00:16:22.400 --> 00:16:27.800]  我們中間凡是重生得救的人
[00:16:27.800 --> 00:16:35.200]  都是開始了你的屬靈的旅程
[00:16:35.200 --> 00:16:38.000]  越來越像走向天父
[00:16:38.000 --> 00:16:40.800]  就是越來越像主像天父
[00:16:40.800 --> 00:16:47.400]  這是裏面生命的外現
[00:16:47.400 --> 00:16:50.800]  生命的第二個特徵
[00:16:50.800 --> 00:16:55.800]  就是相同的生命之間有團契交通
[00:16:55.800 --> 00:17:00.800]  就是相同的生命之間有團契交通
[00:17:00.800 --> 00:17:04.200]  你看人與人之間可以談心
[00:17:04.200 --> 00:17:06.600]  所以人與人之間是可以談心的
[00:17:06.600 --> 00:17:08.200]  因為都是人的生命
[00:17:08.200 --> 00:17:10.800]  因為我們都是人的生命
[00:17:10.800 --> 00:17:15.200]  人和其他的動物之間就沒有談心
[00:17:15.200 --> 00:17:18.800]  人和其他動物之間就不可以談心了
[00:17:18.800 --> 00:17:20.800]  沒有心靈的相通
[00:17:20.800 --> 00:17:22.800]  沒有心靈的相通
[00:17:22.800 --> 00:17:29.400]  不錯啊,猿猴有時候好像懂得人性
[00:17:29.400 --> 00:17:33.400]  沒錯,有時候我們覺得猿猴好像懂得人性
[00:17:33.400 --> 00:17:36.400]  人有時候也懂得猴性
[00:17:36.400 --> 00:17:38.600]  人有時候也懂得猴性
[00:17:38.600 --> 00:17:42.600]  但是這個通,只是很小部分的通
[00:17:42.600 --> 00:17:46.200]  但是這個相通是很小部分的
[00:17:46.200 --> 00:17:50.200]  人和猴子不能夠談心
[00:17:50.200 --> 00:17:53.200]  人和猴子不能夠談心
[00:17:53.200 --> 00:17:55.200]  有些人很愛他的狗
[00:17:55.200 --> 00:17:57.200]  有些人很愛錫他的狗
[00:17:57.200 --> 00:18:02.200]  美國人常常把狗看得比自己的家人更親近
[00:18:02.200 --> 00:18:07.200]  美國人有時候看自己的狗比自己的家人更親近
[00:18:07.200 --> 00:18:11.200]  狗也好像懂得人性
[00:18:11.200 --> 00:18:14.200]  狗也有時候覺得好像他很懂人性
[00:18:14.200 --> 00:18:20.200]  但是人和狗之間還是沒有心靈的交通
[00:18:20.200 --> 00:18:24.200]  但是人和狗之間仍然不能夠有心靈的交通
[00:18:24.200 --> 00:18:26.200]  不能夠談心
[00:18:26.200 --> 00:18:33.200]  相同的生命才能夠有團契
[00:18:33.200 --> 00:18:37.200]  契就是契合
[00:18:37.200 --> 00:18:41.200]  精神、心靈、思想的契合
[00:18:41.200 --> 00:18:44.200]  精神、心靈、思想的契合
[00:18:44.200 --> 00:18:48.200]  我們做了天父所生的兒女之後
[00:18:48.200 --> 00:18:51.200]  我們做了天父所生的兒女之後
[00:18:51.200 --> 00:18:53.200]  神的生命在我們裡面
[00:18:53.200 --> 00:18:55.200]  神的生命在我們裡面
[00:18:55.200 --> 00:18:59.200]  我們就開始和神之間有了契合
[00:18:59.200 --> 00:19:02.200]  我們就開始和神之間有了契合
[00:19:02.200 --> 00:19:05.200]  我們就開始靈通了
[00:19:05.200 --> 00:19:08.200]  我們就開始靈通了
[00:19:08.200 --> 00:19:10.200]  所以一個重生得救的人
[00:19:10.200 --> 00:19:13.200]  親近主覺得很有味道
[00:19:13.200 --> 00:19:14.200]  所以一個重生得救的人
[00:19:14.200 --> 00:19:16.200]  當他親近主的時候
[00:19:16.200 --> 00:19:17.200]  他會覺得很有味道
[00:19:17.200 --> 00:19:19.200]  他讀主的話
[00:19:19.200 --> 00:19:20.200]  他禱告
[00:19:20.200 --> 00:19:22.200]  他覺得有味道
[00:19:22.200 --> 00:19:23.200]  他向神禱告
[00:19:23.200 --> 00:19:24.200]  他讀神的話
[00:19:24.200 --> 00:19:25.200]  他讀神的話
[00:19:25.200 --> 00:19:26.200]  他讀神的話
[00:19:26.200 --> 00:19:32.200]  他和基督的心靈的契合越來越密切
[00:19:32.200 --> 00:19:36.200]  他和基督的心靈的契合是越來越密切的
[00:19:36.200 --> 00:19:41.200]  這是一個人重生得救的必然的真相
[00:19:41.200 --> 00:19:45.200]  這是一個重生得救的人必然的真相
[00:19:45.200 --> 00:19:49.200]  所以我們看見約翰一書第一章
[00:19:49.200 --> 00:19:52.200]  所以我們看到約翰一書的第一章
[00:19:52.200 --> 00:19:54.200]  第三節
[00:19:54.200 --> 00:19:56.200]  在第三節
[00:19:56.200 --> 00:19:59.200]  我們將所看見所聽見的傳給你們
[00:19:59.200 --> 00:20:01.200]  使你們與我們相交
[00:20:01.200 --> 00:20:03.200]  我們乃是與父並他
[00:20:03.200 --> 00:20:05.200]  而指耶穌基督相交的
[00:20:05.200 --> 00:20:11.200]  這裡提到我們與神和基督的心靈的交通
[00:20:11.200 --> 00:20:15.200]  這裡提到我們與主耶穌基督心靈的交通
[00:20:15.200 --> 00:20:16.200]  從哪裡來的呢?
[00:20:16.200 --> 00:20:20.200]  從第一節來的
[00:20:20.200 --> 00:20:22.200]  第一節講到生命之道
[00:20:22.200 --> 00:20:25.200]  我們有了這個生命之道
[00:20:25.200 --> 00:20:30.200]  我們就開始與生命的主有了交通默契
[00:20:30.200 --> 00:20:32.200]  我們有了這個生命之道之後
[00:20:32.200 --> 00:20:36.200]  我們就會能夠與我們的主有了默契和溝通
[00:20:36.200 --> 00:20:42.200]  這生命的第三個特徵
[00:20:42.200 --> 00:20:48.200]  就是每一種生命有它特殊的愛好
[00:20:48.200 --> 00:20:51.200]  就是每一種生命都會有它特殊的愛好
[00:20:51.200 --> 00:20:55.200]  比方說蝴蝶
[00:20:55.200 --> 00:20:56.200]  比如說蝴蝶
[00:20:56.200 --> 00:21:05.200]  它喜歡在田野空氣清新的地方飛翔
[00:21:05.200 --> 00:21:11.200]  它喜歡停在美麗的花朵上
[00:21:11.200 --> 00:21:13.200]  這是它的愛好
[00:21:13.200 --> 00:21:17.200]  它就是那樣的生命
[00:21:17.200 --> 00:21:19.200]  所以它在那樣的地方
[00:21:19.200 --> 00:21:23.200]  它嚮往那樣的處境
[00:21:23.200 --> 00:21:27.200]  它在那樣的地方就嚮往那樣的處境
[00:21:27.200 --> 00:21:29.200]  蒼蠅呢?
[00:21:29.200 --> 00:21:32.200]  哪裡髒你在哪裡就發現蒼蠅
[00:21:32.200 --> 00:21:35.200]  哪裡污糟你就會在哪裡見到蒼蠅
[00:21:35.200 --> 00:21:39.200]  我們要避開的地方是它最歡喜去的地方
[00:21:39.200 --> 00:21:44.200]  而且它停留在上面不肯離開
[00:21:44.200 --> 00:21:46.200]  你趕走很難
[00:21:46.200 --> 00:21:47.200]  一趕走一會兒又回來
[00:21:47.200 --> 00:21:48.200]  趕走又回來
[00:21:48.200 --> 00:21:51.200]  而且它停留的地方是很難趕走的
[00:21:51.200 --> 00:21:53.200]  你想趕走它它又會回來
[00:21:53.200 --> 00:21:55.200]  你趕走它它也喜歡回來
[00:21:55.200 --> 00:21:57.200]  那是它生命的特徵
[00:21:57.200 --> 00:21:59.200]  這是它生命的特徵
[00:21:59.200 --> 00:22:01.200]  如果要改變這個特徵
[00:22:01.200 --> 00:22:04.200]  必須改變它的生命
[00:22:04.200 --> 00:22:06.200]  如果要改變這個特徵
[00:22:06.200 --> 00:22:08.200]  就必須要改變它的生命
[00:22:08.200 --> 00:22:11.200]  當基督的生命進入一個人裡面以後
[00:22:11.200 --> 00:22:14.200]  當基督的生命進入一個人裡面的時候
[00:22:14.200 --> 00:22:16.200]  它的喜好開始改變
[00:22:16.200 --> 00:22:18.200]  它的喜好就開始改變
[00:22:18.200 --> 00:22:20.200]  它過去覺得很歡喜的
[00:22:20.200 --> 00:22:22.200]  現在就慢慢地疏遠了
[00:22:22.200 --> 00:22:26.200]  它本來喜歡的東西現在可能慢慢地疏遠
[00:22:26.200 --> 00:22:29.200]  因為和它的新生命合不來的
[00:22:29.200 --> 00:22:32.200]  因為是和它的新生命合不來的
[00:22:32.200 --> 00:22:35.200]  一個重生得救的人
[00:22:35.200 --> 00:22:37.200]  一個重生得救的人
[00:22:37.200 --> 00:22:40.200]  開始對基督的事有興趣
[00:22:40.200 --> 00:22:42.200]  開始對基督的事情有興趣
[00:22:42.200 --> 00:22:44.200]  對屬天的事有興趣
