
[00:00:00.000 --> 00:00:03.080]  在今天講到之前和大家分享一點
[00:02:22.840 --> 00:02:25.760]  大家不知道有沒有這樣的經歷
[00:02:25.760 --> 00:02:27.280]  一直都是閉塞著
[00:02:27.280 --> 00:02:28.760]  下了飛機之後
[00:02:28.760 --> 00:02:30.200]  都一直閉塞著
[00:02:30.200 --> 00:02:31.840]  我以為睡一覺沒事
[00:02:31.840 --> 00:02:34.080]  但起床仍然是這樣
[00:02:34.080 --> 00:02:38.480]  在那天傍晚七時就會開始大會
[00:02:38.480 --> 00:02:40.080]  所以我一直祈禱神眼保守
[00:02:40.080 --> 00:02:41.600]  我能夠聽得清楚
[00:02:41.600 --> 00:02:42.440]  這麼遠來到
[00:02:42.440 --> 00:02:44.280]  但是聽不到很多的分享
[00:02:44.280 --> 00:02:46.960]  很多的見證是很可惜的事情
[00:02:46.960 --> 00:02:49.320]  一直祈禱的時候發覺情況都沒有改善
[00:02:49.320 --> 00:02:50.800]  我知道要看醫生
[00:02:50.800 --> 00:02:53.840]  在當地找了一位專科醫生
[00:02:53.840 --> 00:02:54.600]  當他看完之後
[00:02:54.600 --> 00:02:56.880]  他說你的情況都很嚴重
[00:02:56.880 --> 00:02:58.440]  給你一些藥吧
[00:02:58.440 --> 00:03:00.920]  但我再說 接著會有幾程飛機
[00:03:00.920 --> 00:03:02.600]  他就說這樣不好了
[00:03:02.600 --> 00:03:03.440]  因為很危險
[00:03:03.440 --> 00:03:05.640]  你再上飛機 如果再不通的話
[00:03:05.640 --> 00:03:06.960]  那個壓力太大
[00:03:06.960 --> 00:03:10.960]  可能會衝爆你的耳膜
[00:03:10.960 --> 00:03:14.680]  不如我把一條小的導管插進你的耳膜裏
[00:03:14.680 --> 00:03:17.320]  把裏面的液體抽出來
[00:03:17.320 --> 00:03:21.240]  那個導管會自己慢慢消解的
[00:03:21.240 --> 00:03:24.800]  我聽見都有點突然
[00:03:24.800 --> 00:03:27.520]  這麼嚴重嗎
[00:03:27.520 --> 00:03:30.040]  接著我只能夠接受醫生的意見
[00:03:30.040 --> 00:03:32.880]  就馬上安排第二天做手術
[00:03:32.880 --> 00:03:34.640]  一個小的手術
[00:03:34.640 --> 00:03:35.840]  但我心裏一直祈禱神眼
[00:03:35.840 --> 00:03:37.880]  如果可以不做
[00:03:37.880 --> 00:03:39.280]  求你保守我
[00:03:39.280 --> 00:03:41.240]  在那晚的聚會七時開始
[00:03:41.240 --> 00:03:43.160]  大約開會之前的五分鐘
[00:03:43.160 --> 00:03:45.280]  我坐在會堂裏面
[00:03:45.280 --> 00:03:46.920]  我心裏繼續祈禱
[00:03:46.920 --> 00:03:51.320]  嘗試按一按鼻子 通一下
[00:03:51.320 --> 00:03:54.000]  嚇到我跳 突然間啵一聲
[00:03:54.000 --> 00:03:55.960]  就通了
[00:03:55.960 --> 00:03:57.760]  神聽我祈禱
[00:03:57.760 --> 00:04:00.600]  接著整個環境都聽到
[00:04:00.600 --> 00:04:02.560]  我聽到周圍的聲音
[00:04:02.560 --> 00:04:05.400]  還有很清楚地聽到分享
[00:04:05.400 --> 00:04:08.760]  神在最適當的時機醫治了我
[00:04:08.760 --> 00:04:10.520]  接著我很快地通知醫生
[00:04:10.520 --> 00:04:13.560]  醫生不用做手術
[00:04:13.560 --> 00:04:14.880]  在整個旅程當中
[00:04:14.880 --> 00:04:16.200]  雖然有些感冒未清
[00:04:16.200 --> 00:04:18.560]  但仍然可以健康地做不同的工作
[00:04:18.560 --> 00:04:20.600]  我很感激神
[00:04:20.600 --> 00:04:23.520]  我知道神的恩典夠我們用
[00:04:23.520 --> 00:04:25.480]  而且我們都相信
[00:04:25.480 --> 00:04:27.280]  神的恩典透過祂的指紋
[00:04:27.280 --> 00:04:29.880]  臨到很多未曾認識祂的人身上
[00:04:29.880 --> 00:04:31.760]  包括回教徒的身上
[00:04:31.760 --> 00:04:34.520]  求神這樣來賜福使用我們博孫家
[00:04:34.520 --> 00:04:36.160]  做我們的弟兄姊妹
[00:04:36.160 --> 00:04:37.920]  我們今天一起思想的是聖經的說話
[00:04:37.920 --> 00:04:39.280]  請大家和我再一次用心
[00:04:39.280 --> 00:04:43.280]  我們祈禱 我們仰望神
[00:04:43.280 --> 00:04:45.760]  主耶穌 我們感謝祢
[00:04:45.760 --> 00:04:49.200]  因為祢是道路 真理和生命
[00:04:49.200 --> 00:04:50.880]  如果不是藉著祢
[00:04:50.880 --> 00:04:54.960]  沒有人能夠去到父神那裡
[00:04:54.960 --> 00:04:56.760]  主耶穌 我們感謝祢
[00:04:56.760 --> 00:04:59.240]  因為在祢裡面藏著生命
[00:04:59.240 --> 00:05:03.040]  人得著祢 就得著生命
[00:05:03.040 --> 00:05:04.080]  主我們感謝祢
[00:05:04.080 --> 00:05:05.560]  讓我們能夠認識祢
[00:05:05.560 --> 00:05:07.760]  領受祢的救恩
[00:05:07.760 --> 00:05:11.680]  主我們心裡面何等盼望更多的認識祢
[00:05:11.680 --> 00:05:14.200]  更完全的得著祢
[00:05:14.200 --> 00:05:16.600]  主我們不要僅僅得救
[00:05:16.600 --> 00:05:17.680]  主我們渴望
[00:05:17.680 --> 00:05:22.680]  我們能夠得著祢要應許給我們的豐盛的生命
[00:05:22.680 --> 00:05:25.280]  主求祢用我們在世上的日子
[00:05:25.280 --> 00:05:28.200]  讓我們不會白白地渡過
[00:05:28.200 --> 00:05:30.240]  主讓我們的生命靠著祢
[00:05:30.240 --> 00:05:32.120]  能夠發揮得好
[00:05:32.120 --> 00:05:34.560]  能夠可以被祢所使用
[00:05:34.560 --> 00:05:38.560]  能夠將祢的大愛傳揚出去
[00:05:38.560 --> 00:05:39.920]  主我們今天感謝祢
[00:05:39.920 --> 00:05:41.760]  讓我們再一次打開聖經
[00:05:41.760 --> 00:05:44.240]  「思想領受祢的真道」
[00:05:44.240 --> 00:05:45.960]  主任何等不足
[00:05:45.960 --> 00:05:48.760]  我們都有很多內心的障礙
[00:05:48.760 --> 00:05:51.680]  主求祢為我們除去這些障礙
[00:05:51.680 --> 00:05:54.560]  讓我們的性命突破這些障礙
[00:05:54.560 --> 00:05:58.160]  讓我們的心靈能夠領受祢的真道
[00:05:58.160 --> 00:06:00.600]  主求祢帶領這段時間
[00:06:00.600 --> 00:06:02.480]  賜下祢寶貴的聖靈
[00:06:02.480 --> 00:06:04.400]  指教我們
[00:06:04.400 --> 00:06:06.160]  我們同心仰望祈禱
[00:06:06.160 --> 00:06:08.240]  奉耶穌基督聖名求
[00:06:08.240 --> 00:06:11.200]  阿們
[00:06:11.200 --> 00:06:14.040]  我們看回聖經《哥羅西書》第二章
[00:06:14.040 --> 00:06:16.920]  我們這次看到第二章的二十節
[00:06:16.920 --> 00:06:21.600]  一直到三章的十一節
[00:06:21.600 --> 00:06:27.800]  聖經說「當思念常念的事情」
[00:06:27.800 --> 00:06:30.400]  我記得有一次在外間的教會
[00:06:30.400 --> 00:06:32.000]  參加一個聚會
[00:06:32.000 --> 00:06:34.160]  在聚會之後遇到一位姐妹
[00:06:34.160 --> 00:06:38.040]  這位姐妹很坦誠地跟我分享她自己的掙扎
[00:06:38.040 --> 00:06:40.840]  她告訴我她有一個很美好的家庭
[00:06:40.840 --> 00:06:43.400]  丈夫跟她之間有很好的關係
[00:06:43.400 --> 00:06:47.320]  每次給她的孩子家庭都很快樂
[00:06:47.320 --> 00:06:50.120]  她說不知道為什麼突然間遇到一件事情
[00:06:50.120 --> 00:06:52.280]  就是一個偶然的活動
[00:06:52.280 --> 00:06:57.080]  遇到以前結婚之前的男朋友
[00:06:57.080 --> 00:06:59.200]  一見面的時候大家聊天
[00:06:59.200 --> 00:07:03.320]  很多以前的感情就重新挑起出來
[00:07:03.320 --> 00:07:05.800]  接著一連串的日子
[00:07:05.800 --> 00:07:09.240]  每一天跟這個男孩通電話
[00:07:09.240 --> 00:07:11.800]  感情糾纏不清
[00:07:11.800 --> 00:07:13.280]  她覺得很苦痛
[00:07:13.280 --> 00:07:15.320]  但是沒有辦法放下
[00:07:15.320 --> 00:07:18.040]  因此請牧師為她祈禱
[00:07:18.040 --> 00:07:20.120]  我為她祈禱的時候同時勸告她
[00:07:20.120 --> 00:07:22.560]  姐妹你要警醒
[00:07:22.560 --> 00:07:26.840]  不要讓撒旦將你的家庭奪去
[00:07:26.840 --> 00:07:28.440]  不要破壞你的家庭
[00:07:28.440 --> 00:07:31.280]  甚至不要毀滅了你的家庭
[00:07:31.280 --> 00:07:33.080]  一直為她祈禱
[00:07:33.080 --> 00:07:36.680]  亦鼓勵她依靠神的力量去面對
[00:07:36.680 --> 00:07:38.480]  這件事情過了一段時間
[00:07:38.480 --> 00:07:39.560]  已經一段時間的日子
[00:07:39.560 --> 00:07:41.720]  突然間這次當我預備這段訊息的時候
[00:07:41.720 --> 00:07:43.560]  想起一件事
[00:07:43.560 --> 00:07:44.840]  我就想很多的基督徒
[00:07:44.840 --> 00:07:46.520]  我們信主之後
[00:07:46.520 --> 00:07:48.240]  神給我們有新的生命
[00:07:48.240 --> 00:07:52.600]  神給我們經歷很多平安和喜樂的日子
[00:07:52.600 --> 00:07:54.400]  但是突然間不知道為什麼
[00:07:54.400 --> 00:07:59.520]  重新有一些的事相出現了
[00:07:59.520 --> 00:08:03.760]  引誘我們重新走回頭的路
[00:08:03.760 --> 00:08:06.120]  重新走回過往的日子
[00:08:06.120 --> 00:08:09.880]  以致我們內心有很大很大的掙扎
[00:08:09.880 --> 00:08:11.880]  面對這個世界的試探
[00:08:11.880 --> 00:08:17.000]  有些時候重新投入世界的懷抱裏面
[00:08:17.000 --> 00:08:19.960]  請給我們一個什麼樣的提醒
[00:08:19.960 --> 00:08:23.880]  或者說一個得勝的關鍵
[00:08:23.880 --> 00:08:26.640]  這個關鍵就是我們今天的講題
[00:08:26.640 --> 00:08:29.600]  當思念上面的事情
[00:08:29.600 --> 00:08:32.920]  當我們人生保持著對上面的事情的思念
[00:08:32.920 --> 00:08:35.000]  我們就逃避一些的試探
[00:08:35.000 --> 00:08:37.560]  能夠長久在神的恩典當中
[00:08:37.560 --> 00:08:39.680]  因此我們帶著這樣的一種動機
[00:08:39.680 --> 00:08:45.560]  一起思想聖經《哥羅西書》第二章的經文
[00:08:45.560 --> 00:08:49.360]  在第二章的第20節到第23節
[00:08:49.360 --> 00:08:52.560]  其實是將第二章總結了
[00:08:52.560 --> 00:08:57.600]  將前面保羅對哥羅西教會的幾方面的警告
[00:08:57.600 --> 00:08:59.360]  作出一個總結
[00:08:59.360 --> 00:09:01.920]  20節裏面這樣說
[00:09:01.920 --> 00:09:04.400]  「你們若是與基督同死
[00:09:04.400 --> 00:09:06.160]  脫離了世上的小學
[00:09:06.160 --> 00:09:08.440]  為什麼形象在世俗中活著
[00:09:08.440 --> 00:09:13.640]  服從那不可常不可摸等類的規條呢?」
[00:09:13.640 --> 00:09:15.240]  首先請所講的
[00:09:15.240 --> 00:09:20.440]  就是不可以靠著宗教的規條得救
[00:09:20.440 --> 00:09:24.240]  很多人定了很多宗教的規條守則
[00:09:24.240 --> 00:09:27.560]  以為憑著自己的力量達到這些守則
[00:09:27.560 --> 00:09:31.640]  就能夠得到成性 得到潔淨
[00:09:31.640 --> 00:09:34.640]  能夠勝過內心很多的罪
[00:09:34.640 --> 00:09:36.320]  但聖經清一點做什麼呢?
[00:09:36.320 --> 00:09:40.600]  聖經說這些是世上的小學
[00:09:40.600 --> 00:09:42.720]  不是說小學 中學 大學的意思
[00:09:42.720 --> 00:09:48.640]  是一些沒有價值的人定出來的學問
[00:09:48.640 --> 00:09:52.040]  這些規條包括不可以拿什麼
[00:09:52.040 --> 00:09:54.040]  不可以嘗試什麼食物
[00:09:54.040 --> 00:09:55.800]  不可以摸什麼
[00:09:55.800 --> 00:09:58.320]  定出各種禁忌
[00:09:58.320 --> 00:10:00.200]  對香港人來說
[00:10:00.200 --> 00:10:03.120]  我們很明白一些風水
[00:10:03.120 --> 00:10:05.600]  很多人認為當你不做某些事情
[00:10:05.600 --> 00:10:07.920]  你就會得到神靈的庇佑
[00:10:07.920 --> 00:10:11.760]  如果你的家的窗口對著馬路
[00:10:11.760 --> 00:10:15.280]  馬路的車向著你的窗口衝過來
[00:10:15.280 --> 00:10:16.360]  你就不吉利
[00:10:16.360 --> 00:10:20.000]  你快點將窗口改到另一邊
[00:10:20.000 --> 00:10:23.280]  是禁忌 不可以這樣做
[00:10:23.280 --> 00:10:26.800]  因為避開這些事情就得到福氣
[00:10:26.800 --> 00:10:27.920]  有位姊妹告訴我
[00:10:27.920 --> 00:10:30.440]  她以前參加一個宗教
[00:10:30.440 --> 00:10:31.960]  這個宗教告訴她
[00:10:31.960 --> 00:10:36.480]  只要你每次向著偶像叩響頭
[00:10:36.480 --> 00:10:39.320]  我問她是不是真的響 她說是響的
[00:10:39.320 --> 00:10:42.320]  叩響頭 叩到幾百下 幾千下
[00:10:42.320 --> 00:10:44.880]  你就會積福了
[00:10:44.880 --> 00:10:47.280]  人認為做某些事情 不做某些事情
[00:10:47.280 --> 00:10:50.000]  就會得到一些好處
[00:10:50.000 --> 00:10:53.920]  是人自己定出來的宗教規條
[00:10:53.920 --> 00:10:57.880]  但這些事情是照人的吩咐
[00:10:57.880 --> 00:11:00.320]  不是神的吩咐 二十二節
[00:11:00.320 --> 00:11:04.000]  這都是照人所吩咐 所教導的
[00:11:04.000 --> 00:11:08.320]  說到這一切正用的時候就都敗壞了
[00:11:08.320 --> 00:11:11.600]  當時他們的規條是不准吃某些食物
[00:11:11.600 --> 00:11:16.160]  但其實這些食物很快就腐爛了
[00:11:16.160 --> 00:11:19.600]  這些東西不影響我們
[00:11:19.600 --> 00:11:21.920]  用的時候 你去這樣做的時候
[00:11:21.920 --> 00:11:25.200]  其實已經失去果效了
[00:11:25.200 --> 00:11:29.680]  聖經所說 這些規條二十三節
[00:11:29.680 --> 00:11:32.000]  使人徒有自慰之明
[00:11:32.000 --> 00:11:34.080]  表面上很有自慰
[00:11:34.080 --> 00:11:37.480]  用私意 用自己的意思去崇拜
[00:11:37.480 --> 00:11:39.760]  不是按照神的意思
[00:11:39.760 --> 00:11:43.560]  自表謙卑 苦待己身
[00:11:43.560 --> 00:11:49.760]  其實在克制肉體的情慾上是毫無功效的
[00:11:49.760 --> 00:11:52.720]  一位和尚曾經很坦誠地說
[00:11:52.720 --> 00:11:54.720]  他說我十幾年潛修
[00:11:54.720 --> 00:11:57.840]  面對著一個石壁來潛修
[00:11:57.840 --> 00:12:00.320]  真的面壁十年
[00:12:00.320 --> 00:12:02.880]  他說的確我沒有做壞事
[00:12:02.880 --> 00:12:08.160]  但我要承認我的心思裏面想盡壞事
[00:12:08.160 --> 00:12:10.720]  很多邪暗的事情我都會想
[00:12:10.720 --> 00:12:15.000]  控制不了 克制不了肉體
[00:12:15.000 --> 00:12:17.520]  我記得我曾經和大家分享過
[00:12:17.520 --> 00:12:19.760]  在印度的時候
[00:12:19.760 --> 00:12:22.040]  看到一些回教徒
[00:12:22.040 --> 00:12:23.480]  在一個大的節日
[00:12:23.480 --> 00:12:25.600]  湧在街頭上
[00:12:25.600 --> 00:12:27.480]  男士赤膊
[00:12:27.480 --> 00:12:29.960]  然後拿一條長的繩子
[00:12:29.960 --> 00:12:31.040]  粗的繩子
[00:12:31.040 --> 00:12:35.600]  繩頭綁著很多把小的尖刀
[00:12:35.600 --> 00:12:38.880]  然後不斷發到背部
[00:12:38.880 --> 00:12:41.360]  插入自己的肌肉裏面
[00:12:41.360 --> 00:12:43.200]  我看到他們一個一個
[00:12:43.200 --> 00:12:45.840]  大家在那裏嘶嚇著
[00:12:45.840 --> 00:12:47.800]  發到背部
[00:12:47.800 --> 00:12:49.480]  然後看到他們每個背部
[00:12:49.480 --> 00:12:52.480]  全部都在流血
[00:12:52.480 --> 00:12:54.800]  當時他們紀念他們的一個先賢
[00:12:54.800 --> 00:12:55.520]  一個聖人
[00:12:55.520 --> 00:12:58.240]  認為這樣做的時候會討聖人的開心
[00:12:58.240 --> 00:13:00.400]  他們就會得福
[00:13:00.400 --> 00:13:01.920]  正如師兄所說
[00:13:01.920 --> 00:13:05.200]  他們苦待己身
[00:13:05.200 --> 00:13:08.000]  以為這樣就可以克制肉體的情慾
[00:13:08.000 --> 00:13:09.360]  但是師兄所說
[00:13:09.360 --> 00:13:12.480]  是毫無功效的
[00:13:12.480 --> 00:13:15.600]  很多人以為只要定一些宗教的守則出來
[00:13:15.600 --> 00:13:17.840]  就能夠得到好處
[00:13:17.840 --> 00:13:19.120]  得到成性
[00:13:19.120 --> 00:13:23.040]  但聖經說這是人的工作
[00:13:23.040 --> 00:13:24.880]  但到了第三章的時候
[00:13:24.880 --> 00:13:26.040]  聖經就告訴我們
[00:13:26.040 --> 00:13:30.200]  真正的果效是從跟隨基督而來
[00:13:30.200 --> 00:13:33.280]  因此在《跟隨經文》有四方面我們一起思想
[00:13:33.280 --> 00:13:34.720]  為甚麼因為跟隨基督
[00:13:34.720 --> 00:13:37.240]  而真正能夠成性
[00:13:37.240 --> 00:13:39.040]  能夠勝過罪
[00:13:39.040 --> 00:13:42.400]  在第三章第一節
[00:13:42.400 --> 00:13:46.040]  「所以你們若真與基督一同復活
[00:13:46.040 --> 00:13:48.440]  就當求在上面的事
[00:13:48.440 --> 00:13:51.680]  哪裏有基督坐在神的右邊?」
[00:13:51.680 --> 00:13:52.960]  首先第一方面
[00:13:52.960 --> 00:13:55.920]  在尋求上面的事情
[00:13:55.920 --> 00:13:56.800]  各位弟兄姊妹
[00:13:56.800 --> 00:13:57.720]  信主的人
[00:13:57.720 --> 00:14:01.320]  我們舊人已經死去了
[00:14:01.320 --> 00:14:04.640]  我們已經在主耶穌裏面復活了
[00:14:04.640 --> 00:14:07.160]  各位大家聽過很多次
[00:14:07.160 --> 00:14:11.320]  關於我們已經與基督同死同復活的真理
[00:14:11.320 --> 00:14:12.320]  但我盼望各位弟兄姊妹
[00:14:12.320 --> 00:14:14.120]  不要當作是一個道理
[00:14:14.120 --> 00:14:16.120]  當作是一個理論
[00:14:16.120 --> 00:14:17.840]  事實上在你生命當中
[00:14:17.840 --> 00:14:20.720]  是真實發生的事情
[00:14:20.720 --> 00:14:21.720]  當你信耶穌之後
[00:14:21.720 --> 00:14:23.600]  你的舊生命已經死了
[00:14:23.600 --> 00:14:25.360]  當你受洗的時候
[00:14:25.360 --> 00:14:27.040]  當你在水裏面的時候
[00:14:27.040 --> 00:14:32.360]  象徵著你的舊人好像埋葬了死了
[00:14:32.360 --> 00:14:34.360]  從水裏面上來的時候
[00:14:34.360 --> 00:14:36.480]  是象徵著你的新生命
[00:14:36.480 --> 00:14:39.080]  也都實在你有新的生命
[00:14:39.080 --> 00:14:42.280]  與基督一同復活了
[00:14:42.280 --> 00:14:46.840]  因此你的生命是屬天的
[00:14:46.840 --> 00:14:49.200]  你當思想的事情
[00:14:49.200 --> 00:14:51.160]  就是天上的事情
[00:14:51.160 --> 00:14:52.600]  這樣才是一致的
[00:14:52.600 --> 00:14:57.520]  一種生命與生活的配合
[00:14:57.520 --> 00:14:58.560]  意思是說
[00:14:58.560 --> 00:15:02.680]  我們要尋求天上的事情
[00:15:02.680 --> 00:15:04.960]  我自己做過一個夢
[00:15:04.960 --> 00:15:06.360]  重覆幾次
[00:15:06.360 --> 00:15:07.360]  我也不太明白
[00:15:07.360 --> 00:15:10.400]  大家可以幫我解釋一下
[00:15:10.400 --> 00:15:13.880]  我有幾次夢見自己回到以前的中學
[00:15:13.880 --> 00:15:16.920]  進入某個課室讀書
[00:15:16.920 --> 00:15:19.240]  但自己意識裏面在夢中
[00:15:19.240 --> 00:15:22.960]  是清楚知道自己已經大學畢業了
[00:15:22.960 --> 00:15:23.680]  大學畢業
[00:15:23.680 --> 00:15:26.240]  回到學校中學讀書
[00:15:26.240 --> 00:15:28.720]  坐在課室做功課考試
[00:15:28.720 --> 00:15:31.200]  心想考不上都無所謂
[00:15:31.200 --> 00:15:35.200]  我大學畢業了
[00:15:35.200 --> 00:15:36.920]  很奇怪還在讀書
[00:15:36.920 --> 00:15:38.280]  但知道自己大學畢業了
[00:15:38.280 --> 00:15:41.280]  還在讀中學
[00:15:41.280 --> 00:15:44.040]  重覆幾次發生這個夢
[00:15:44.040 --> 00:15:48.280]  一種很矛盾的感覺在當中出現
[00:15:48.280 --> 00:15:49.720]  我想說
[00:15:49.720 --> 00:15:51.560]  各位弟兄姊妹
[00:15:51.560 --> 00:15:54.400]  你已經復活了
[00:15:54.400 --> 00:15:56.360]  神給你新生命
[00:15:56.360 --> 00:15:59.680]  因此不要停留在地上
[00:15:59.680 --> 00:16:00.960]  讓你的心思
[00:16:00.960 --> 00:16:02.640]  因為你是屬天的
[00:16:02.640 --> 00:16:07.440]  你的心思去尋求天上的事
[00:16:07.440 --> 00:16:08.440]  或者你說
[00:16:08.440 --> 00:16:10.360]  甚麼是天上的事呢
[00:16:10.360 --> 00:16:12.320]  在聖經就跟著說
[00:16:12.320 --> 00:16:13.760]  在第一節的中間說
[00:16:13.760 --> 00:16:16.440]  「就當求在上面的事
[00:16:16.440 --> 00:16:21.680]  那你又基督坐在神的右邊」
[00:16:21.680 --> 00:16:23.040]  天上的事
[00:16:23.040 --> 00:16:26.040]  就是基督耶穌去尋求
[00:16:26.040 --> 00:16:30.400]  基督去尋求和祂有盡心的關係
[00:16:30.400 --> 00:16:33.160]  因為基督是你的生命
[00:16:33.160 --> 00:16:34.200]  當聖經描寫著
[00:16:34.200 --> 00:16:36.600]  基督在神的寶座右邊的時候
[00:16:36.600 --> 00:16:39.600]  亦都提到神的能力
[00:16:39.600 --> 00:16:40.960]  請大家看前面
[00:16:40.960 --> 00:16:46.960]  《已忽所書》第一章
[00:16:46.960 --> 00:16:49.960]  我們看第二十節
[00:16:49.960 --> 00:16:51.000]  第一章二十節
[00:16:51.000 --> 00:16:52.200]  聖經說
[00:16:52.200 --> 00:16:54.080]  「就是召祂在基督身上
[00:16:54.080 --> 00:16:55.760]  所運行的大能大力
[00:16:55.760 --> 00:16:57.600]  使祂從死裡復活
[00:16:57.600 --> 00:17:01.280]  叫祂在天上坐在自己的右邊
[00:17:01.280 --> 00:17:03.160]  遠超一切執政的
[00:17:03.160 --> 00:17:04.320]  掌權的
[00:17:04.320 --> 00:17:06.440]  有能力主治的
[00:17:06.440 --> 00:17:08.200]  和一切有名的
[00:17:08.200 --> 00:17:09.360]  不單是今世的
[00:17:09.360 --> 00:17:13.120]  連來世的也都超過了」
[00:17:13.120 --> 00:17:13.960]  聖經描寫著
[00:17:13.960 --> 00:17:15.960]  主耶穌在神寶座右邊
[00:17:15.960 --> 00:17:18.760]  說祂的大能力
[00:17:18.760 --> 00:17:21.440]  勝過一切的權勢
[00:17:21.440 --> 00:17:24.920]  因為祂是至尊的君王
[00:17:24.920 --> 00:17:28.440]  超過一切地上的勢力
[00:17:28.440 --> 00:17:31.440]  因此能力藏在神的裡面
[00:17:31.440 --> 00:17:33.920]  當我們去尋求上面的事
[00:17:33.920 --> 00:17:35.560]  亦都意味著我們尋求
[00:17:35.560 --> 00:17:37.880]  耶穌基督的能力
[00:17:37.880 --> 00:17:38.960]  在祂的裡面
[00:17:38.960 --> 00:17:41.600]  我們有能力勝過試探
[00:17:41.600 --> 00:17:47.040]  有能力要軟弱的變成剛強
[00:17:47.040 --> 00:17:48.120]  一位弟兄
[00:17:48.120 --> 00:17:50.240]  上司戒煙
[00:17:50.240 --> 00:17:53.480]  信主之後很多年都未戒
[00:17:53.480 --> 00:17:54.680]  但他有一次
[00:17:54.680 --> 00:17:56.560]  他深刻地向神祈禱
[00:17:56.560 --> 00:17:57.800]  他說「神啊
[00:17:57.800 --> 00:17:59.520]  不是我的意志
[00:17:59.520 --> 00:18:01.200]  不是我自己的敬虔
