
[00:00:00.000 --> 00:00:04.800]  宣讀羅馬書第十二章第一到第二節
[00:04:05.460 --> 00:04:07.260]  就像孫猴子一樣的
[00:04:07.260 --> 00:04:09.240]  黑悟空一樣的
[00:04:09.240 --> 00:04:10.500]  把那個
[00:04:10.500 --> 00:04:12.300]  猴子尾巴給露出來了
[00:04:12.300 --> 00:04:16.660]  我們是不是也發現這一點呢
[00:04:16.660 --> 00:04:21.260]  就是發現自己要改變是不是很不容易啊
[00:04:21.260 --> 00:04:24.600]  就算我們信了主
[00:04:25.360 --> 00:04:26.380]  你會發現啊
[00:04:26.380 --> 00:04:30.220]  該發火的時候人就會發火
[00:04:30.220 --> 00:04:32.520]  該憂慮的時候
[00:04:32.520 --> 00:04:34.320]  人就會憂慮
[00:04:34.320 --> 00:04:37.140]  該出手的時候呢
[00:04:37.140 --> 00:04:38.920]  人就會出手
[00:04:38.920 --> 00:04:42.760]  好像變化沒那麼大是吧
[00:04:42.760 --> 00:04:47.120]  改變真的很不容易啊
[00:04:47.120 --> 00:04:52.240]  但保羅呢在短短兩節經文中呢
[00:04:52.240 --> 00:04:54.020]  就強調了
[00:04:54.800 --> 00:04:56.080]  做基督徒呢
[00:04:56.080 --> 00:04:58.380]  是一定要轉變的
[00:04:58.380 --> 00:05:01.200]  要更新要變化
[00:05:01.200 --> 00:05:04.780]  改變可能嗎
[00:05:04.780 --> 00:05:07.080]  一定可能
[00:05:07.080 --> 00:05:14.260]  保羅通過這短短的兩節呢告訴我們基督徒改變生命的三個訣竅
[00:05:14.260 --> 00:05:16.040]  所以我們今天一起來看看呢
[00:05:16.040 --> 00:05:17.840]  是哪三個訣竅
[00:05:17.840 --> 00:05:19.880]  一定從經文中來看
[00:05:19.880 --> 00:05:20.900]  第一個呢
[00:05:20.900 --> 00:05:22.700]  下一頁我們就是看到
[00:05:22.700 --> 00:05:23.980]  第一個訣竅
[00:05:24.240 --> 00:05:26.280]  就是將身體獻上
[00:05:26.280 --> 00:05:28.080]  當作活祭
[00:05:28.080 --> 00:05:32.180]  保羅一開頭呢
[00:05:32.180 --> 00:05:34.980]  就以神的慈悲來勸我們了
[00:05:34.980 --> 00:05:38.560]  他以神的慈悲來勸我們
[00:05:38.560 --> 00:05:40.100]  神的慈悲是什麼
[00:05:40.100 --> 00:05:41.900]  那就是神的救恩呢
[00:05:41.900 --> 00:05:43.180]  神的憐憫呢
[00:05:43.180 --> 00:05:47.540]  保羅這個勸誡呢是因為呢
[00:05:47.540 --> 00:05:51.380]  神已經通過基督的寶血救贖了我們
[00:05:51.820 --> 00:05:52.340]  所以
[00:05:52.340 --> 00:05:54.380]  保羅說他才可以勸我們
[00:05:54.380 --> 00:05:57.460]  但這個勸字啊
[00:05:57.460 --> 00:06:00.280]  是個非常嚴厲的字
[00:06:00.280 --> 00:06:03.360]  他不是我們一般意義的這個理話
[00:06:03.360 --> 00:06:05.140]  在希臘文裡面非常嚴厲
[00:06:05.140 --> 00:06:07.180]  就好像有個小孩子呢
[00:06:07.180 --> 00:06:10.000]  在美國嘛18歲就可以開車了
[00:06:10.000 --> 00:06:11.540]  有人說16歲就可以了
[00:06:11.540 --> 00:06:13.600]  就有個人飆車
[00:06:13.600 --> 00:06:14.880]  小孩子飆車
[00:06:14.880 --> 00:06:16.160]  飆車之後出事了
[00:06:16.160 --> 00:06:18.960]  你想他爸爸會怎麼勸他呢
[00:06:18.960 --> 00:06:21.520]  他爸爸會不會說
[00:06:21.940 --> 00:06:22.960]  兒子啊
[00:06:22.960 --> 00:06:25.260]  你千萬不要飆車啦
[00:06:25.260 --> 00:06:27.060]  很危險的喔
[00:06:27.060 --> 00:06:29.620]  放心
[00:06:29.620 --> 00:06:31.660]  他爸爸一定不會這麼勸他
[00:06:31.660 --> 00:06:33.200]  他爸爸會這樣說
[00:06:33.200 --> 00:06:36.560]  好危險啊你知道嗎以後不許飆車了
[00:06:36.560 --> 00:06:37.820]  聽到了沒有
[00:06:37.820 --> 00:06:43.680]  這是父親呢帶著愛的勸誡
[00:06:43.680 --> 00:06:47.540]  可惜現在的很多父親學不會
[00:06:49.320 --> 00:06:51.660]  這也是保羅勸誡的口氣
[00:06:51.660 --> 00:06:54.220]  保羅用這個勸我們這個勸字啊
[00:06:54.220 --> 00:06:56.260]  是非常嚴厲的
[00:06:56.260 --> 00:06:58.300]  為什麼呢
[00:06:58.300 --> 00:07:00.340]  因為他知道呢
[00:07:00.340 --> 00:07:03.160]  在我們這個世界做基督徒啊
[00:07:03.160 --> 00:07:04.440]  很不容易的啊
[00:07:04.440 --> 00:07:06.740]  在我們這個複雜
[00:07:06.740 --> 00:07:09.040]  危險的社會呢
[00:07:09.040 --> 00:07:10.580]  一不小心呢
[00:07:10.580 --> 00:07:11.860]  我們基督徒呢
[00:07:11.860 --> 00:07:13.400]  就會被社會給吞死了
[00:07:13.400 --> 00:07:18.260]  所以保羅要這樣嚴厲的勸我們
[00:07:18.520 --> 00:07:20.320]  勸我們的內容是什麼呢
[00:07:20.320 --> 00:07:23.640]  他才說要我們將身體獻上
[00:07:23.640 --> 00:07:27.480]  當作活祭要做聖節的活祭
[00:07:27.480 --> 00:07:30.300]  活祭是什麼
[00:07:30.300 --> 00:07:32.600]  活祭就是不用殺了
[00:07:32.600 --> 00:07:34.140]  燒給神的
[00:07:34.140 --> 00:07:38.240]  大家知道過去的猶太人要殺了牛羊呢
[00:07:38.240 --> 00:07:41.560]  燒了去獻祭給上帝啊
[00:07:41.560 --> 00:07:43.100]  我有一次呢去
[00:07:43.100 --> 00:07:46.420]  貴州的苗寨過那個古葬節
[00:07:46.420 --> 00:07:47.460]  他們也是這樣的
[00:07:47.960 --> 00:07:52.300]  就是活生生的殺完了直接就燒了就獻給他們的神啊
[00:07:52.300 --> 00:07:53.840]  猶太人也是這麼造的
[00:07:53.840 --> 00:07:55.640]  那保羅說呢
[00:07:55.640 --> 00:07:56.660]  不用了
[00:07:56.660 --> 00:07:58.700]  基督來了之後呢
[00:07:58.700 --> 00:08:01.780]  我們就不用再被燒了去贖罪了
[00:08:01.780 --> 00:08:03.320]  是不是鬆了一口氣啊
[00:08:03.320 --> 00:08:06.900]  我們要活著
[00:08:06.900 --> 00:08:10.220]  要活生生的來當祭品了
[00:08:10.220 --> 00:08:16.880]  那什麼叫活生生的當祭品呢
[00:08:17.140 --> 00:08:19.960]  我們發現跟後面那幾個字
[00:08:19.960 --> 00:08:24.820]  叫理所當然的侍奉呢是緊緊聯繫在一起的
[00:08:24.820 --> 00:08:30.960]  侍奉這個字呢在希臘文裡面呢其實呢
[00:08:30.960 --> 00:08:32.240]  跟敬拜
[00:08:32.240 --> 00:08:33.780]  是同一個字來的
[00:08:33.780 --> 00:08:38.140]  理所當然這個字呢就是合乎理智的意思
[00:08:38.140 --> 00:08:39.420]  合理的意思
[00:08:39.420 --> 00:08:40.700]  也就是說呢
[00:08:40.700 --> 00:08:42.480]  對基督徒來講的話呢
[00:08:42.480 --> 00:08:44.780]  理所當然的侍奉
[00:08:45.500 --> 00:08:48.060]  就是理所當然的敬拜
[00:08:48.060 --> 00:08:50.620]  就是合理的敬拜
[00:08:50.620 --> 00:08:51.660]  侍奉
[00:08:51.660 --> 00:08:52.940]  就是敬拜
[00:08:52.940 --> 00:08:54.720]  敬拜就是侍奉
[00:08:54.720 --> 00:08:58.560]  你不信你去看那個英文的那個什麼崇拜
[00:08:58.560 --> 00:09:02.140]  英文的崇拜那個程序單章上面寫的都是Service
[00:09:02.140 --> 00:09:04.200]  不寫Worship
[00:09:04.200 --> 00:09:11.360]  所以哇你會講原來我們的侍奉就是敬拜啊上帝啊
[00:09:11.360 --> 00:09:14.440]  所以保羅想告訴我們的意思就是說呢
[00:09:14.700 --> 00:09:20.080]  轉變的第一個秘訣就是要我們合理的合乎理智的去
[00:09:20.080 --> 00:09:21.360]  敬拜神
[00:09:21.360 --> 00:09:22.640]  侍奉神
[00:09:22.640 --> 00:09:28.020]  什麼是敬拜神呢
[00:09:28.020 --> 00:09:30.840]  有的人以為呢
[00:09:30.840 --> 00:09:32.880]  敬拜神就是星期天
[00:09:32.880 --> 00:09:35.180]  到教會裡唱唱詩歌
[00:09:35.180 --> 00:09:37.240]  聽聽管風琴
[00:09:37.240 --> 00:09:40.040]  再聽聽牧師的講道
[00:09:40.040 --> 00:09:44.400]  講得好呢我就多聽兩句
[00:09:44.860 --> 00:09:46.140]  講得不好呢
[00:09:46.140 --> 00:09:47.940]  就早點回家睡覺
[00:09:47.940 --> 00:09:51.260]  他們認為這就是敬拜
[00:09:51.260 --> 00:09:54.580]  還有的人追求呢
[00:09:54.580 --> 00:09:57.920]  要一種所謂的敬拜的感覺
[00:09:57.920 --> 00:10:02.260]  追求呢唱詩要唱得很熱烈
[00:10:02.260 --> 00:10:03.300]  很嗨
[00:10:03.300 --> 00:10:08.160]  追求呢聽到呢一定要聽得感動得流眼淚
[00:10:08.160 --> 00:10:11.480]  沒有流淚就算沒有聽到神的道
[00:10:12.460 --> 00:10:16.300]  但是保羅在這裡告訴我們
[00:10:16.300 --> 00:10:20.900]  敬拜呢還有很合乎理智的那一面
[00:10:20.900 --> 00:10:28.320]  如果你的敬拜呢沒有經過好好的理解沒有經過深刻的理解的話
[00:10:28.320 --> 00:10:30.380]  你的敬拜是不完全的
[00:10:30.380 --> 00:10:36.780]  就好像在《使徒行傳》當中斐利對那個太監說的
[00:10:36.780 --> 00:10:38.300]  你所念的
[00:10:38.300 --> 00:10:39.600]  你明白嗎
[00:10:39.800 --> 00:10:45.940]  神的道不僅僅要我們在感情上感動
[00:10:45.940 --> 00:10:52.340]  還有我們在理性上用心去理解因為它是合乎理智的敬拜
[00:10:52.340 --> 00:10:56.700]  其次呢
[00:10:56.700 --> 00:10:57.980]  敬拜
[00:10:57.980 --> 00:10:59.520]  就是侍奉
[00:10:59.520 --> 00:11:00.800]  侍奉
[00:11:00.800 --> 00:11:01.820]  就是敬拜
[00:11:01.820 --> 00:11:06.700]  敬拜不是僅僅今天在這個禮拜堂裡就是敬拜了
[00:11:06.700 --> 00:11:08.220]  大家知不知道
[00:11:08.480 --> 00:11:10.780]  我們以前把星期一星期二叫做什麼呀
[00:11:10.780 --> 00:11:16.940]  叫做禮拜一禮拜二因為每天都在做可以做禮拜
[00:11:16.940 --> 00:11:22.820]  所以呢敬拜不僅僅是星期天我們聚在這裡發生的事
[00:11:22.820 --> 00:11:25.900]  其實也是我們每天
[00:11:25.900 --> 00:11:27.680]  生活裡的事
[00:11:27.680 --> 00:11:32.300]  所以這就是現作活祭
[00:11:33.260 --> 00:11:38.640]  因為你每天的生活工作學習都是祭品
[00:11:38.640 --> 00:11:42.480]  都是敬拜上帝的好機會
[00:11:42.480 --> 00:11:49.660]  你只要把每天的工作學習生活裡面都活出了這個基督的樣式你就在
[00:11:49.660 --> 00:11:50.940]  敬拜神
[00:11:50.940 --> 00:11:56.300]  只有你有這樣的心智意念你才能夠有好好的轉變
[00:11:56.300 --> 00:12:01.180]  我認識一個老姊妹
[00:12:01.940 --> 00:12:04.760]  她以前是幼兒園的教師
[00:12:04.760 --> 00:12:06.560]  她退休了
[00:12:06.560 --> 00:12:10.660]  那就想在自己住的這個社區裡面傳福音啊
[00:12:10.660 --> 00:12:14.740]  但是傳來傳去的人家都說很忙別煩我都不聽
[00:12:14.740 --> 00:12:18.080]  後來她就想了一個方法
[00:12:18.080 --> 00:12:20.640]  她在這個社區裡面
[00:12:20.640 --> 00:12:23.200]  開了一個義務幼稚園
[00:12:23.200 --> 00:12:26.000]  說是幼稚園就是一間房
[00:12:26.000 --> 00:12:27.800]  然後幫人家帶小孩
[00:12:27.800 --> 00:12:31.900]  帶了之後熟了之後就開辦兒童主日學
[00:12:32.620 --> 00:12:35.960]  主日學開了之後慢慢家長不就來得多了嗎
[00:12:35.960 --> 00:12:38.520]  然後她就給家長傳福音
[00:12:38.520 --> 00:12:40.560]  最後呢
[00:12:40.560 --> 00:12:42.100]  在這個社區裡頭
[00:12:42.100 --> 00:12:44.920]  真的開了一個小小的教會了
[00:12:44.920 --> 00:12:49.520]  她把她這種侍奉叫做什麼
[00:12:49.520 --> 00:12:50.540]  叫做
[00:12:50.540 --> 00:12:53.100]  帶小孩步道法
[00:12:53.100 --> 00:12:56.420]  廣東話說叫超齋步道法
[00:12:56.420 --> 00:12:59.000]  這是什麼
[00:12:59.660 --> 00:13:02.460]  這就是現做活祭呀
[00:13:02.460 --> 00:13:06.520]  這就是
[00:13:06.520 --> 00:13:09.100]  把我們身體獻上啊
[00:13:09.100 --> 00:13:12.160]  身體獻上不是要你做BBQ的
[00:13:12.160 --> 00:13:16.500]  身體獻上是要你活生生的去獻上的
[00:13:16.500 --> 00:13:19.820]  所以有
[00:13:19.820 --> 00:13:21.880]  有個牧者曾經跟我講過
[00:13:21.880 --> 00:13:24.700]  他說看一個基督徒成熟不成熟啊
[00:13:24.700 --> 00:13:27.540]  就看他肯不肯主動去侍奉
[00:13:27.540 --> 00:13:29.540]  他就不肯主動去侍奉
[00:13:29.540 --> 00:13:33.340]  有的弟兄姊妹會說
[00:13:33.340 --> 00:13:34.940]  哎呀我跟神的關係很好
[00:13:34.940 --> 00:13:36.460]  我經常讀經
[00:13:36.460 --> 00:13:37.220]  禱告
[00:13:37.220 --> 00:13:37.980]  靈修
[00:13:37.980 --> 00:13:40.540]  我說這很好
[00:13:40.540 --> 00:13:42.340]  但不夠
[00:13:42.340 --> 00:13:46.900]  這不是一個完全合乎聖經的敬拜
[00:13:46.900 --> 00:13:50.180]  如果你真的想跟神關係很好
[00:13:50.180 --> 00:13:52.980]  麻煩你主動的去侍奉一下
[00:13:52.980 --> 00:13:57.060]  所以呢
[00:13:57.300 --> 00:13:59.100]  侍奉就是敬拜呀
[00:13:59.100 --> 00:14:04.460]  只有把我們的生活活生生的做了祭品的話呢
[00:14:04.460 --> 00:14:06.260]  我們才能在生活裡面
[00:14:06.260 --> 00:14:08.300]  體會到什麼叫
[00:14:08.300 --> 00:14:10.360]  向死而生的過程呢
[00:14:10.360 --> 00:14:12.660]  就像以薩呢
[00:14:12.660 --> 00:14:14.700]  被獻祭的那個時候
[00:14:14.700 --> 00:14:16.500]  他就真正體會到什麼
[00:14:16.500 --> 00:14:17.520]  體會到了
[00:14:17.520 --> 00:14:19.320]  做活祭呀
[00:14:19.320 --> 00:14:22.380]  是
[00:14:22.380 --> 00:14:23.160]  我知道
[00:14:23.160 --> 00:14:24.440]  做活祭很麻煩
[00:14:25.660 --> 00:14:27.460]  經常經常想起來
[00:14:27.460 --> 00:14:29.760]  我們的使命是很麻煩
[00:14:29.760 --> 00:14:32.060]  因為活祭嘛
[00:14:32.060 --> 00:14:33.100]  就有個特點
[00:14:33.100 --> 00:14:35.400]  因為這個祭物是活的
[00:14:35.400 --> 00:14:37.440]  所以呢他總想掙脫的
[00:14:37.440 --> 00:14:38.980]  總想跑掉的
[00:14:38.980 --> 00:14:43.340]  我們是不是也如此呢
[00:14:43.340 --> 00:14:45.380]  星期天回到教會
[00:14:45.380 --> 00:14:46.920]  會記得我是基督徒
[00:14:46.920 --> 00:14:49.220]  但是跟老婆吵架的時候
[00:14:49.220 --> 00:14:50.500]  教育小孩的時候
[00:14:50.500 --> 00:14:53.580]  看見前面有紅綠燈的時候呢
[00:14:53.820 --> 00:14:55.360]  常常就想掙脫
[00:14:55.360 --> 00:14:56.380]  想跑開了
[00:14:56.380 --> 00:15:03.300]  保羅說呢
[00:15:03.300 --> 00:15:04.580]  要想
[00:15:04.580 --> 00:15:06.620]  改變的第二個訣竅
[00:15:06.620 --> 00:15:08.160]  第二個訣竅是什麼呢
[00:15:08.160 --> 00:15:10.980]  不要效法這個世界
[00:15:10.980 --> 00:15:14.300]  要心意跟心而變化
[00:15:14.300 --> 00:15:19.420]  保羅告訴我們啊
[00:15:19.420 --> 00:15:21.980]  基督徒不是外面的名頭
[00:15:21.980 --> 00:15:23.780]  基督徒不是
[00:15:24.000 --> 00:15:25.020]  做做禮拜
[00:15:25.020 --> 00:15:28.340]  基督徒是需要真正的轉變的
[00:15:28.340 --> 00:15:31.420]  在這一節中呢
[00:15:31.420 --> 00:15:32.960]  效法這個字
[00:15:32.960 --> 00:15:36.020]  希臘文原文就是引導
[00:15:36.020 --> 00:15:37.560]  塑造的意思
[00:15:37.560 --> 00:15:40.360]  那麼呢
[00:15:40.360 --> 00:15:42.680]  在原文他是被動也就是說呢
[00:15:42.680 --> 00:15:45.740]  保羅希望我們不要被這個世界
[00:15:45.740 --> 00:15:46.780]  去引導
[00:15:46.780 --> 00:15:47.800]  去塑造
[00:15:47.800 --> 00:15:51.900]  不要跟著這個世界的潮流去變化
[00:15:52.660 --> 00:15:54.200]  不要隨大流
[00:15:54.200 --> 00:15:55.480]  不要跟風
[00:15:55.480 --> 00:16:01.120]  我們身在一個潮流的世界
[00:16:01.120 --> 00:16:02.640]  香港
[00:16:02.640 --> 00:16:05.460]  尤其是一個非常潮的都市
[00:16:05.460 --> 00:16:08.540]  所以我們很容易
[00:16:08.540 --> 00:16:10.580]  去隨潮流變化
[00:16:10.580 --> 00:16:14.160]  我的朋友跟我開玩笑說
[00:16:14.160 --> 00:16:15.960]  香港這個都市啊
[00:16:15.960 --> 00:16:19.540]  讓女人呢少買一件時尚衣服
[00:16:20.760 --> 00:16:23.060]  或者讓男人不要去買iPhone
[00:16:23.060 --> 00:16:26.140]  就好像讓他們背十字架一樣
[00:16:26.140 --> 00:16:27.680]  因為呢
[00:16:27.680 --> 00:16:28.700]  不時尚
[00:16:28.700 --> 00:16:29.980]  物寧死啊
[00:16:29.980 --> 00:16:34.080]  所以呢
[00:16:34.080 --> 00:16:35.360]  人家買樓
[00:16:35.360 --> 00:16:36.640]  我也要買樓
[00:16:36.640 --> 00:16:38.940]  人家小孩學鋼琴
[00:16:38.940 --> 00:16:41.500]  我家小孩也要學鋼琴
[00:16:41.500 --> 00:16:43.300]  人家罵社會
[00:16:43.300 --> 00:16:45.080]  我也要罵社會
[00:16:45.080 --> 00:16:47.140]  要不然不合潮流啊
[00:16:47.140 --> 00:16:48.680]  不合群啊
[00:16:49.700 --> 00:16:50.980]  買東西不買好的
[00:16:50.980 --> 00:16:52.520]  只買貴的
[00:16:52.520 --> 00:16:54.560]  因為那是品味
[00:16:54.560 --> 00:16:59.180]  我們很怕離開了這個世界的潮流
[00:16:59.180 --> 00:17:01.220]  我們怕不合群
[00:17:01.220 --> 00:17:03.280]  怕受世界的排擠
[00:17:03.280 --> 00:17:06.600]  世界就像一塊磁鐵一樣呢
[00:17:06.600 --> 00:17:08.140]  總要把我們
[00:17:08.140 --> 00:17:09.160]  吸回去
[00:17:09.160 --> 00:17:14.020]  你說會嗎
[00:17:14.020 --> 00:17:15.560]  當然會
[00:17:15.560 --> 00:17:18.120]  我以前聽一個姊妹
[00:17:18.580 --> 00:17:19.860]  分享過一件事情啊
[00:17:19.860 --> 00:17:22.420]  她說呢她不小心
[00:17:22.420 --> 00:17:25.240]  跟另外一個姊妹呢有一點誤會
[00:17:25.240 --> 00:17:29.080]  她本來想去解釋清楚
[00:17:29.080 --> 00:17:30.620]  道個歉解釋清楚
[00:17:30.620 --> 00:17:33.440]  可是她每次靠近那個姊妹的時候呢
[00:17:33.440 --> 00:17:34.720]  那個姊妹呢
[00:17:34.720 --> 00:17:36.260]  看見她
[00:17:36.260 --> 00:17:38.040]  當她不存在一樣的
[00:17:38.040 --> 00:17:40.100]  一點都不搭理她
[00:17:40.100 --> 00:17:41.380]  當她是小透明
[00:17:41.380 --> 00:17:46.240]  她覺得她自己也很難厚著臉皮貼上去啊
[00:17:46.240 --> 00:17:48.040]  然後呢
[00:17:48.280 --> 00:17:49.300]  偶然一次呢
[00:17:49.300 --> 00:17:51.860]  她聽著那個姊妹呢跟別人分享
[00:17:51.860 --> 00:17:53.660]  分享自己
[00:17:53.660 --> 00:17:55.960]  怎麼樣怎麼樣被神拯救了
[00:17:55.960 --> 00:18:02.620]  拯救了之後怎麼樣內心變得喜樂平安柔和謙卑怎麼樣怎麼樣充滿愛
[00:18:02.620 --> 00:18:06.460]  那一刻
[00:18:06.460 --> 00:18:07.480]  她覺得
[00:18:07.480 --> 00:18:09.280]  好假啊
[00:18:09.280 --> 00:18:12.080]  她不想再解釋了
[00:18:12.080 --> 00:18:13.620]  她很無力
[00:18:13.620 --> 00:18:16.440]  她覺得有的基督徒
[00:18:16.440 --> 00:18:18.240]  跟這個世界一樣
[00:18:18.720 --> 00:18:19.740]  夠虛偽
[00:18:19.740 --> 00:18:23.820]  沒有什麼比教會
[00:18:23.820 --> 00:18:26.900]  模仿世界更傷人心的啦
[00:18:26.900 --> 00:18:30.480]  沒有比什麼
[00:18:30.480 --> 00:18:33.800]  比教會更虛偽的傷人心的啦
[00:18:33.800 --> 00:18:39.180]  我聽她講完之後
[00:18:39.180 --> 00:18:39.960]  我跟她說
[00:18:39.960 --> 00:18:40.980]  姊妹
[00:18:40.980 --> 00:18:43.040]  我說呢我就不聽你抱怨了
[00:18:43.040 --> 00:18:45.080]  我不在中間做第三者
[00:18:45.080 --> 00:18:47.120]  我鼓勵你呢
[00:18:47.380 --> 00:18:49.680]  努力的去靠近她跟她解釋清楚
[00:18:49.680 --> 00:18:51.480]  你做好你的事情就可以了
[00:18:51.480 --> 00:18:53.280]  她怎麼樣你管不著
[00:18:53.280 --> 00:18:56.860]  她要效法這個世界的道路
[00:18:56.860 --> 00:18:58.640]  你管不著
[00:18:58.640 --> 00:19:00.700]  你要效法
[00:19:00.700 --> 00:19:03.000]  基督的道路與人和好
[00:19:03.000 --> 00:19:06.840]  當然我不天真啊
[00:19:06.840 --> 00:19:10.680]  與人和好是你的行動至於她收不收這份禮物
[00:19:10.680 --> 00:19:12.220]  那是她的回應
[00:19:14.980 --> 00:19:16.020]  保羅要我們
