
[00:00:00.000 --> 00:00:03.000]  當聖經提到沉睡的時候
[00:07:03.000 --> 00:07:05.000]  都不要緊
[00:07:05.000 --> 00:07:09.000]  很隨意的來生活的一種狀況
[00:07:09.000 --> 00:07:13.000]  或者你會留意到一些人士
[00:07:13.000 --> 00:07:15.000]  突然發現自己
[00:07:15.000 --> 00:07:18.000]  最近的錢不夠用
[00:07:18.000 --> 00:07:19.000]  不要緊
[00:07:19.000 --> 00:07:22.000]  在公司拿筆出來調動一下
[00:07:22.000 --> 00:07:24.000]  暫時借用
[00:07:24.000 --> 00:07:28.000]  公司不會知道的
[00:07:28.000 --> 00:07:30.000]  或者有些學生
[00:07:30.000 --> 00:07:33.000]  當他在大學裏面要寫一篇論文的時候
[00:07:33.000 --> 00:07:35.000]  趕忙寫不及
[00:07:35.000 --> 00:07:36.000]  不要緊
[00:07:36.000 --> 00:07:39.000]  上網上找找相關的文章
[00:07:39.000 --> 00:07:41.000]  用一些方法改少少字眼
[00:07:41.000 --> 00:07:44.000]  將整篇可以轉載過來
[00:07:44.000 --> 00:07:47.000]  成為自己的論文
[00:07:47.000 --> 00:07:50.000]  學校未必一定查得到
[00:07:50.000 --> 00:07:52.000]  或者有些時候
[00:07:52.000 --> 00:07:54.000]  有人在自己的公司裏面
[00:07:54.000 --> 00:07:57.000]  找到一個女同事對自己投懷送抱
[00:07:57.000 --> 00:07:58.000]  不要緊
[00:07:58.000 --> 00:08:01.000]  多個關係都很好
[00:08:01.000 --> 00:08:02.000]  很多時候
[00:08:02.000 --> 00:08:04.000]  生活上有不同的事情出現
[00:08:04.000 --> 00:08:07.000]  當人是一種沉睡的狀況
[00:08:07.000 --> 00:08:09.000]  意味著在很多不同的事情上
[00:08:09.000 --> 00:08:13.000]  可以很隨便地去接受
[00:08:13.000 --> 00:08:17.000]  而讓自己跌入很多的陷阱當中
[00:08:17.000 --> 00:08:18.000]  聖經就提及
[00:08:18.000 --> 00:08:21.000]  我們不要沉睡
[00:08:21.000 --> 00:08:23.000]  正如剛才讀的聖經
[00:08:23.000 --> 00:08:26.000]  不要沉睡像別人一樣
[00:08:26.000 --> 00:08:29.000]  總要警醒和謹慎
[00:08:29.000 --> 00:08:31.000]  聖經提出一個方向
[00:08:31.000 --> 00:08:33.000]  就是在過程當中
[00:08:33.000 --> 00:08:34.000]  要警醒著
[00:08:34.000 --> 00:08:36.000]  要謹慎著
[00:08:36.000 --> 00:08:38.000]  聖經提到警醒
[00:08:38.000 --> 00:08:39.000]  正是意味著
[00:08:39.000 --> 00:08:40.000]  在你人生的路上
[00:08:40.000 --> 00:08:42.000]  如果你是走在白晝
[00:08:42.000 --> 00:08:44.000]  你知道前面有什麼障礙物
[00:08:44.000 --> 00:08:46.000]  你會避開它
[00:08:46.000 --> 00:08:49.000]  你會留意到什麼是一條歪路
[00:08:49.000 --> 00:08:51.000]  你不要走上去
[00:08:51.000 --> 00:08:54.000]  你在白晝白日走路
[00:08:54.000 --> 00:08:55.000]  聖經就說
[00:08:55.000 --> 00:08:56.000]  你要警醒
[00:08:56.000 --> 00:08:59.000]  亦意味著一種警覺的心思
[00:08:59.000 --> 00:09:02.000]  我很高興見到一位作者
[00:09:02.000 --> 00:09:03.000]  大家認識
[00:09:03.000 --> 00:09:05.000]  路易斯先生C.S. Lewis
[00:09:05.000 --> 00:09:07.000]  寫了一本書
[00:09:07.000 --> 00:09:09.000]  這本書的英文名稱叫
[00:09:09.000 --> 00:09:11.000]  Mind Awake
[00:09:11.000 --> 00:09:14.000]  清醒的心
[00:09:14.000 --> 00:09:17.000]  神賜給我們清醒的心
[00:09:17.000 --> 00:09:19.000]  是讓我們能夠在這個世上
[00:09:19.000 --> 00:09:21.000]  可以分辨到
[00:09:21.000 --> 00:09:23.000]  知道什麼是要警覺著
[00:09:23.000 --> 00:09:27.000]  而不再陷在這些陷阱裏面
[00:09:27.000 --> 00:09:31.000]  所以你跳到下面第十五節
[00:09:31.000 --> 00:09:33.000]  十五節
[00:09:33.000 --> 00:09:34.000]  聖經就說
[00:09:34.000 --> 00:09:36.000]  你們要注意
[00:09:36.000 --> 00:09:37.000]  清醒的人
[00:09:37.000 --> 00:09:40.000]  會注意到前面有陷阱
[00:09:40.000 --> 00:09:42.000]  不管是誰
[00:09:42.000 --> 00:09:44.000]  都不要以惡報惡
[00:09:44.000 --> 00:09:46.000]  確要在彼此相處
[00:09:46.000 --> 00:09:48.000]  和對待眾人這方面
[00:09:48.000 --> 00:09:51.000]  向上追求良善
[00:09:51.000 --> 00:09:52.000]  聖經提到
[00:09:52.000 --> 00:09:54.000]  我們有些時候會容易
[00:09:54.000 --> 00:09:57.000]  被自己的情慾控制了
[00:09:57.000 --> 00:10:00.000]  容易去以惡報惡
[00:10:00.000 --> 00:10:01.000]  人家怎樣待我
[00:10:01.000 --> 00:10:03.000]  好,我怎樣待他
[00:10:03.000 --> 00:10:04.000]  但聖經就說
[00:10:04.000 --> 00:10:05.000]  你留心
[00:10:05.000 --> 00:10:06.000]  你要去注意
[00:10:06.000 --> 00:10:08.000]  不要以惡報惡
[00:10:08.000 --> 00:10:10.000]  就算是誰都好
[00:10:10.000 --> 00:10:11.000]  然後就提及
[00:10:11.000 --> 00:10:12.000]  無論在彼此的相處
[00:10:12.000 --> 00:10:14.000]  和待眾人的事上
[00:10:14.000 --> 00:10:17.000]  要向上追求良善
[00:10:17.000 --> 00:10:20.000]  向上追求良善
[00:10:20.000 --> 00:10:23.000]  甚至在一切衝擊的情況下
[00:10:23.000 --> 00:10:26.000]  留心保持神對我們的心意
[00:10:26.000 --> 00:10:28.000]  下面聖經第十六節
[00:10:28.000 --> 00:10:29.000]  大家熟悉的
[00:10:29.000 --> 00:10:30.000]  不如我們再讀一次
[00:10:30.000 --> 00:10:32.000]  第十六到第十八節
[00:10:32.000 --> 00:10:35.000]  要常常喜樂
[00:10:35.000 --> 00:10:36.000]  不住禱告
[00:10:36.000 --> 00:10:38.000]  凡事謝恩
[00:10:38.000 --> 00:10:42.000]  這就是神在基督耶穌裡
[00:10:42.000 --> 00:10:44.000]  給你們的旨意
[00:10:44.000 --> 00:10:46.000]  遇到一些衝擊困難的時候
[00:10:46.000 --> 00:10:49.000]  仍然是常常喜樂
[00:10:49.000 --> 00:10:50.000]  當然聖經所說的
[00:10:50.000 --> 00:10:52.000]  不單單是說一種
[00:10:52.000 --> 00:10:55.000]  好像情緒的表現
[00:10:55.000 --> 00:10:56.000]  或者有些人比較樂天
[00:10:56.000 --> 00:10:58.000]  隨時可以喜樂快樂
[00:10:58.000 --> 00:11:00.000]  但聖經所說的喜樂
[00:11:00.000 --> 00:11:02.000]  是一種內心的態度
[00:11:02.000 --> 00:11:04.000]  你記得菲律賓書第四章第六節
[00:11:04.000 --> 00:11:05.000]  我們常常說
[00:11:05.000 --> 00:11:08.000]  應當一無掛雷
[00:11:08.000 --> 00:11:10.000]  將你們所有的
[00:11:10.000 --> 00:11:12.000]  交託神
[00:11:12.000 --> 00:11:14.000]  然後前面的第四章第四節
[00:11:14.000 --> 00:11:15.000]  前兩節經文就說
[00:11:15.000 --> 00:11:20.000]  你們要靠主常常喜樂
[00:11:20.000 --> 00:11:23.000]  我們不會自己可以
[00:11:23.000 --> 00:11:25.000]  常常喜樂
[00:11:25.000 --> 00:11:26.000]  但主提醒我們
[00:11:26.000 --> 00:11:27.000]  依靠主
[00:11:27.000 --> 00:11:30.000]  知道祂仍然掌管我的人生
[00:11:30.000 --> 00:11:32.000]  知道祂仍然以慈愛待我
[00:11:32.000 --> 00:11:34.000]  所以可以常常喜樂
[00:11:34.000 --> 00:11:36.000]  並且聖經就說
[00:11:36.000 --> 00:11:39.000]  我再說你們要喜樂
[00:11:39.000 --> 00:11:41.000]  大家記得保羅死的這段話的時候
[00:11:41.000 --> 00:11:44.000]  當時他正在坐牢
[00:11:44.000 --> 00:11:46.000]  然後他勉勵我們
[00:11:46.000 --> 00:11:48.000]  要常常喜樂
[00:11:48.000 --> 00:11:49.000]  所以說常常喜樂
[00:11:49.000 --> 00:11:51.000]  不住的禱告
[00:11:51.000 --> 00:11:53.000]  不要放鬆你每一天
[00:11:53.000 --> 00:11:55.000]  和神的關係
[00:11:55.000 --> 00:11:56.000]  也要學習
[00:11:56.000 --> 00:11:57.000]  在一切的情況之下
[00:11:57.000 --> 00:11:59.000]  都去謝恩
[00:11:59.000 --> 00:12:00.000]  凡事謝恩
[00:12:00.000 --> 00:12:02.000]  只是神在基督耶穌裡
[00:12:02.000 --> 00:12:05.000]  向我們所定的旨意
[00:12:05.000 --> 00:12:08.000]  一個人當他心靈清醒的時候
[00:12:08.000 --> 00:12:11.000]  他會知道在一些衝擊之下
[00:12:11.000 --> 00:12:14.000]  仍然留心著去常常喜樂
[00:12:14.000 --> 00:12:16.000]  不住禱告凡事謝恩
[00:12:16.000 --> 00:12:18.000]  以致他的心靈清醒
[00:12:18.000 --> 00:12:21.000]  不至跌在陷阱裡
[00:12:21.000 --> 00:12:26.000]  這個是不至沉睡的一種表現
[00:12:26.000 --> 00:12:27.000]  你再看上面的時候
[00:12:27.000 --> 00:12:30.000]  我們記得剛才讀第六節
[00:12:30.000 --> 00:12:33.000]  聖經就說要警醒謹慎
[00:12:33.000 --> 00:12:35.000]  要謹慎自己
[00:12:35.000 --> 00:12:39.000]  謹慎也表達出一種自制的能力
[00:12:39.000 --> 00:12:42.000]  是知道去判辯
[00:12:42.000 --> 00:12:46.000]  什麼情況之下適可而止
[00:12:46.000 --> 00:12:47.000]  什麼情況之下
[00:12:47.000 --> 00:12:50.000]  在一條對的路走上去
[00:12:50.000 --> 00:12:52.000]  什麼時候可以知道
[00:12:52.000 --> 00:12:55.000]  要避開這些錯誤
[00:12:55.000 --> 00:12:57.000]  這裡所說的謹慎
[00:12:57.000 --> 00:12:59.000]  下面經文一直都在描述
[00:12:59.000 --> 00:13:00.000]  簡單看一看
[00:13:00.000 --> 00:13:02.000]  在第聖經就說
[00:13:02.000 --> 00:13:07.000]  在下宗第八節
[00:13:07.000 --> 00:13:10.000]  我們既然屬於白晝
[00:13:10.000 --> 00:13:12.000]  就應當謹慎
[00:13:12.000 --> 00:13:16.000]  按披上順和愛的胸甲
[00:13:16.000 --> 00:13:19.000]  戴上舊人的盼望作頭盔
[00:13:19.000 --> 00:13:23.000]  人生留心著順望愛的追求
[00:13:23.000 --> 00:13:26.000]  然後再說到第十節
[00:13:26.000 --> 00:13:29.000]  我們無論是醒著或睡著
[00:13:29.000 --> 00:13:31.000]  無論在生或過世
[00:13:31.000 --> 00:13:35.000]  都留心是一同與主同活
[00:13:35.000 --> 00:13:37.000]  然後在下面
[00:13:37.000 --> 00:13:42.000]  去到整段經文的二十一節
[00:13:42.000 --> 00:13:43.000]  聖經就說
[00:13:43.000 --> 00:13:46.000]  凡事都要察驗
[00:13:46.000 --> 00:13:48.000]  好的要持守
[00:13:48.000 --> 00:13:53.000]  各樣的惡事要遠離
[00:13:53.000 --> 00:13:55.000]  在一個清醒的人生裡
[00:13:55.000 --> 00:13:57.000]  他會謹慎自己
[00:13:57.000 --> 00:14:00.000]  他會知道如何作出自制
[00:14:00.000 --> 00:14:02.000]  當聖經說到謹慎的時候
[00:14:02.000 --> 00:14:04.000]  其中上述到一些人
[00:14:04.000 --> 00:14:06.000]  當喝醉酒的時候
[00:14:06.000 --> 00:14:08.000]  是不能自制的那種情況
[00:14:08.000 --> 00:14:11.000]  被酒精控制著那種情況
[00:14:11.000 --> 00:14:12.000]  但是屬神的人
[00:14:12.000 --> 00:14:13.000]  光明的人
[00:14:13.000 --> 00:14:15.000]  內心有聖靈
[00:14:15.000 --> 00:14:16.000]  因此聖靈幫助我們
[00:14:16.000 --> 00:14:19.000]  能夠留意到那種情況
[00:14:19.000 --> 00:14:23.000]  以作出適當的取捨判斷
[00:14:23.000 --> 00:14:26.000]  經文去到差不多尾的時候提到
[00:14:26.000 --> 00:14:27.000]  你們要留心
[00:14:27.000 --> 00:14:30.000]  凡事都要察驗
[00:14:30.000 --> 00:14:31.000]  當說察驗
[00:14:31.000 --> 00:14:32.000]  大家記不記得一句話
[00:14:32.000 --> 00:14:35.000]  是我們常常讀的
[00:14:35.000 --> 00:14:38.000]  羅馬書第十二章第一節
[00:14:38.000 --> 00:14:40.000]  所以弟兄們
[00:14:40.000 --> 00:14:42.000]  以神的慈悲勸你們
[00:14:42.000 --> 00:14:44.000]  將身體獻上
[00:14:44.000 --> 00:14:46.000]  然後又說到
[00:14:46.000 --> 00:14:50.000]  你們不要效仿這個世界
[00:14:50.000 --> 00:14:52.000]  要心意更新而變化
[00:14:52.000 --> 00:14:57.000]  察驗何為神的善良
[00:14:57.000 --> 00:15:01.000]  察驗是表達一種裡面的謹慎
[00:15:01.000 --> 00:15:04.000]  去問神的旨意是怎樣
[00:15:04.000 --> 00:15:06.000]  去問神的旨意是
[00:15:06.000 --> 00:15:09.000]  要我怎樣作這個決定
[00:15:09.000 --> 00:15:10.000]  各位弟兄姊妹
[00:15:10.000 --> 00:15:13.000]  我們很多時候說讀聖經
[00:15:13.000 --> 00:15:17.000]  我們不是純粹去知道一些內容
[00:15:17.000 --> 00:15:18.000]  而在神的話當中
[00:15:18.000 --> 00:15:21.000]  我們更加能夠領受神給我們的智慧
[00:15:21.000 --> 00:15:25.000]  怎樣去判辯是與非
[00:15:25.000 --> 00:15:27.000]  我記得看到一本書
[00:15:27.000 --> 00:15:31.000]  一位很資深的教徒傳媒的朋友
[00:15:31.000 --> 00:15:33.000]  他就講述一件事情
[00:15:33.000 --> 00:15:34.000]  他說今天
[00:15:34.000 --> 00:15:37.000]  當在網上看到很多資訊的時候
[00:15:37.000 --> 00:15:40.000]  他有一個很清楚對自己的要求
[00:15:40.000 --> 00:15:42.000]  就是要很留心
[00:15:42.000 --> 00:15:46.000]  去質疑網上每一句話
[00:15:46.000 --> 00:15:52.000]  每一個影片的片段
[00:15:52.000 --> 00:15:55.000]  或者是每一幅相片
[00:15:55.000 --> 00:16:01.000]  要抱著一個很認真尋求真的精神
[00:16:01.000 --> 00:16:06.000]  然後他說因為一個判斷的思維
[00:16:06.000 --> 00:16:09.000]  是必須要否則就會在一個
[00:16:09.000 --> 00:16:14.000]  眼花繚亂的數據的世界裡迷失了
[00:16:14.000 --> 00:16:17.000]  這個世界有很多不同的觀念
[00:16:17.000 --> 00:16:19.000]  一直浮現
[00:16:19.000 --> 00:16:20.000]  你和我都知道
[00:16:20.000 --> 00:16:23.000]  今天到處都有很多不同的思潮
[00:16:23.000 --> 00:16:25.000]  聖經就不斷提醒我們
[00:16:25.000 --> 00:16:29.000]  要測驗何謂神的善良
[00:16:29.000 --> 00:16:32.000]  然後就說你測驗的時候
[00:16:32.000 --> 00:16:34.000]  美好的持守著
[00:16:34.000 --> 00:16:35.000]  緊握著它
[00:16:35.000 --> 00:16:36.000]  持守著
[00:16:36.000 --> 00:16:40.000]  然後惡的事情要遠離
[00:16:40.000 --> 00:16:41.000]  要避開
[00:16:41.000 --> 00:16:45.000]  要遠離這些惡的事情
[00:16:45.000 --> 00:16:47.000]  當聖經一路說的時候
[00:16:47.000 --> 00:16:53.000]  你會留意到前面的第十九節
[00:16:53.000 --> 00:16:56.000]  他說不要涉滅聖靈的感動
[00:16:56.000 --> 00:17:00.000]  不要藐視先知的話語
[00:17:00.000 --> 00:17:01.000]  不是我們自己
[00:17:01.000 --> 00:17:04.000]  我們好像憑自己不能夠做到
[00:17:04.000 --> 00:17:07.000]  但是聖經一路給我們一種很清楚的盼望
[00:17:07.000 --> 00:17:11.000]  就是聖靈幫助我們能夠領受祂的提醒
[00:17:11.000 --> 00:17:15.000]  不過聖經說小心不要涉滅祂的感動
[00:17:15.000 --> 00:17:18.000]  你也留心神透過某些人
[00:17:18.000 --> 00:17:22.000]  來將祂的說話帶給我們
[00:17:22.000 --> 00:17:24.000]  透過不同的渠道
[00:17:24.000 --> 00:17:26.000]  讓我們明白真理
[00:17:26.000 --> 00:17:28.000]  以致能夠可以測驗清楚
[00:17:28.000 --> 00:17:31.000]  行在神的路上
[00:17:31.000 --> 00:17:32.000]  各位靈智妹
[00:17:32.000 --> 00:17:34.000]  我們看了這段經文
[00:17:34.000 --> 00:17:38.000]  你記得我們開始時說什麼
[00:17:38.000 --> 00:17:41.000]  記得不要夢遊
[00:17:41.000 --> 00:17:42.000]  我們不需要
[00:17:42.000 --> 00:17:45.000]  亦都是危險的事情
[00:17:45.000 --> 00:17:47.000]  聖經說不要沉睡
[00:17:47.000 --> 00:17:49.000]  我們要明白主的旨意
[00:17:49.000 --> 00:17:52.000]  而行在光明的路上
[00:17:52.000 --> 00:17:53.000]  我們一起祈禱

