
[00:00:00.000 --> 00:00:06.860]  這一段經文是講到保羅在菲律賓的地方
[00:08:14.860 --> 00:08:17.900]  在當時的社會裡面
[00:08:17.900 --> 00:08:22.660]  除了在政府裡面
[00:08:22.700 --> 00:08:25.260]  有一些部門去審理
[00:08:25.260 --> 00:08:30.220]  犯了事的居民的罪
[00:08:30.220 --> 00:08:32.540]  還有比較低一點的層次
[00:08:32.540 --> 00:08:34.060]  有一些叫人民議會
[00:08:34.060 --> 00:08:37.820]  就是民間組織
[00:08:37.820 --> 00:08:39.860]  自己可以審理一些案件
[00:08:39.860 --> 00:08:42.500]  當時一些猶太人
[00:08:42.500 --> 00:08:45.620]  可以說是煽動了一些匪類
[00:08:45.620 --> 00:08:48.740]  造成一些騷動
[00:08:48.740 --> 00:08:51.340]  他們本來想著將保羅和西拉
[00:08:51.380 --> 00:08:53.980]  拉到人民議會裡面去審判
[00:08:53.980 --> 00:08:56.540]  但是當他們去到保羅住的地方
[00:08:56.540 --> 00:08:57.700]  當然找不到保羅
[00:08:57.700 --> 00:08:58.780]  也找不到西拉
[00:08:58.780 --> 00:09:03.980]  所以就抓了住在當中的耶穌
[00:09:03.980 --> 00:09:05.260]  和一些信耶穌的人
[00:09:05.260 --> 00:09:06.820]  就去了官那裡
[00:09:06.820 --> 00:09:11.860]  就是去了政府的官方部門
[00:09:11.860 --> 00:09:14.460]  原因也可能是他們恐怕
[00:09:14.460 --> 00:09:16.180]  被拉到人民議會裡面
[00:09:16.220 --> 00:09:19.580]  就怕一些本身是居民的組織
[00:09:19.580 --> 00:09:23.220]  就沒有那麼嚴格去說
[00:09:23.220 --> 00:09:27.780]  可能放寬對這些信耶穌的人
[00:09:27.780 --> 00:09:31.300]  一些審理的心態
[00:09:31.300 --> 00:09:33.340]  他們想很認真地
[00:09:33.340 --> 00:09:35.180]  去將這些信耶穌的人
[00:09:35.180 --> 00:09:37.420]  有一個很嚴厲的懲治
[00:09:37.420 --> 00:09:40.460]  所以就將這個層次提高一點
[00:09:40.460 --> 00:09:44.180]  直接將他們抓去一些官府的地方
[00:09:44.180 --> 00:09:45.180]  去受審
[00:09:45.660 --> 00:09:52.060]  他們的控告可以說是
[00:09:52.060 --> 00:09:58.020]  那個搞擾天下的人來到城裡
[00:09:58.020 --> 00:10:00.020]  這個控告第一
[00:10:00.020 --> 00:10:02.380]  搞亂天下的一些人
[00:10:02.380 --> 00:10:03.940]  就是保羅和西拉
[00:10:03.940 --> 00:10:08.700]  還有他們在全港的地上有一個鑊
[00:10:08.700 --> 00:10:11.580]  這是一個政治上的控訴
[00:10:11.580 --> 00:10:13.980]  不單是一個宗教上的控訴
[00:10:14.940 --> 00:10:18.540]  他們說全一個耶穌就是王
[00:10:18.540 --> 00:10:22.180]  就是說不要羅馬的皇帝做王
[00:10:22.180 --> 00:10:24.820]  這是一個叛亂罪可以這麼說
[00:10:24.820 --> 00:10:27.460]  是一個政治上的很嚴重的罪行
[00:10:27.460 --> 00:10:33.500]  控訴著耶穌和一些信耶穌的人
[00:10:33.500 --> 00:10:35.260]  當時一開始的時候
[00:10:35.260 --> 00:10:38.420]  當地的官員當然有些很緊張
[00:10:38.420 --> 00:10:41.420]  是不是一個這麼嚴重的政治罪行
[00:10:41.900 --> 00:10:45.500]  但當再去了解多一點的時候
[00:10:45.500 --> 00:10:47.740]  發覺原來的情況不是這樣
[00:10:47.740 --> 00:10:51.180]  只是一些宗教裡面的事情
[00:10:51.180 --> 00:10:55.500]  不是一些政治上他們想推翻羅馬的帝國
[00:10:55.500 --> 00:10:59.820]  所以當審理的官去了解之後
[00:10:59.820 --> 00:11:02.780]  他們覺得事情不是很嚴重
[00:11:02.780 --> 00:11:05.660]  所以就和耶穌說
[00:11:05.660 --> 00:11:10.260]  你們只要讓保羅和西拉不要再留在城市
[00:11:10.460 --> 00:11:12.540]  也讓他們不要再回來
[00:11:12.540 --> 00:11:14.020]  事情就算了
[00:11:14.020 --> 00:11:17.580]  當時一群信耶穌的群體
[00:11:17.580 --> 00:11:21.580]  既然這樣
[00:11:21.580 --> 00:11:24.500]  他們就叫保羅和西拉離開了
[00:11:24.500 --> 00:11:27.180]  這個貼薩羅尼加的地方
[00:11:27.180 --> 00:11:33.100]  接著保羅和西拉就去了比利亞一個地方
[00:11:33.100 --> 00:11:35.580]  繼續去做傳道的工作
[00:11:35.580 --> 00:11:37.460]  可以說保羅去到一個新的地方
[00:11:37.460 --> 00:11:38.780]  所做的工作都是一樣
[00:11:38.980 --> 00:11:40.980]  先去到會堂當中
[00:11:40.980 --> 00:11:46.260]  再藉著這個機會去傳講這個信仰
[00:11:46.260 --> 00:11:49.660]  這個果效都相當不錯
[00:11:49.660 --> 00:11:52.180]  路加說去到這個地方裡面
[00:11:52.180 --> 00:11:55.340]  比利亞的人是懸於貼薩羅尼加的人
[00:11:55.340 --> 00:11:58.500]  這群人去追尋真理的心是很好
[00:11:58.500 --> 00:12:02.660]  他們每一天都來到和保羅的那裡
[00:12:02.660 --> 00:12:06.780]  去聽聽究竟保羅所說的是否正確
[00:12:06.780 --> 00:12:08.860]  是不是真的這樣
[00:12:09.140 --> 00:12:11.300]  他們天天去查考聖經
[00:12:11.300 --> 00:12:14.940]  去看究竟保羅所說的是不是一個真理
[00:12:14.940 --> 00:12:17.820]  是不是值得去相信的道理
[00:12:17.820 --> 00:12:20.420]  結果是怎樣呢
[00:12:20.420 --> 00:12:25.460]  結果就是有一大群人去相信了耶穌
[00:12:25.460 --> 00:12:27.140]  同樣有猶太人
[00:12:27.140 --> 00:12:28.420]  有些外邦人
[00:12:28.420 --> 00:12:32.100]  也有些尊貴的婦女
[00:12:32.100 --> 00:12:37.020]  就算那些不信耶穌的猶太人
[00:12:37.140 --> 00:12:41.140]  其實他們對保羅都不是存一個太大的敵意
[00:12:41.140 --> 00:12:46.420]  直至到在貼薩羅尼加有一群猶太人來到的時候
[00:12:46.420 --> 00:12:49.140]  再將問題重覆一次
[00:12:49.140 --> 00:12:54.660]  要去搞亂保羅不能再在一個地方繼續做傳道的工作
[00:12:54.660 --> 00:12:59.580]  接著在比利亞的信徒
[00:12:59.580 --> 00:13:04.460]  最後都覺得將保羅離開城市會更加好
[00:13:04.540 --> 00:13:08.460]  所以就將保羅首先送去希臘這個地方
[00:13:08.460 --> 00:13:11.140]  接著就是西拉繼續留下
[00:13:11.140 --> 00:13:14.700]  事情的發展就是保羅去到希臘的地方的時候
[00:13:14.700 --> 00:13:21.100]  有一段時間就期望西拉和一些同工來到希臘的地方
[00:13:21.100 --> 00:13:22.620]  和他們一起去會合
[00:13:22.620 --> 00:13:28.420]  整段經文就記載了一件這樣的事情
[00:13:28.420 --> 00:13:31.300]  保羅在兩個不同地方裡面
[00:13:31.300 --> 00:13:34.060]  一個在貼薩羅尼加這個地方
[00:13:34.420 --> 00:13:37.020]  一個在比利亞的地方做傳道的工作
[00:13:37.020 --> 00:13:40.700]  做差不多相同的事情
[00:13:40.700 --> 00:13:43.260]  差不多同樣的結果
[00:13:43.260 --> 00:13:47.100]  本來一開始的時候傳道有一群人相信
[00:13:47.100 --> 00:13:49.900]  接著有人去搞擾、去攔阻
[00:13:49.900 --> 00:13:53.140]  接著保羅離開那個地方再去另一個地方
[00:13:53.140 --> 00:13:57.900]  兩件類似的事件
[00:13:57.900 --> 00:14:00.100]  兩個相同性質的事情
[00:14:00.100 --> 00:14:03.020]  路加就記載了在一個這樣的地方裡面
[00:14:03.180 --> 00:14:05.780]  究竟我們可以有什麼學習呢
[00:14:05.780 --> 00:14:07.220]  在這段經文裡面
[00:14:07.220 --> 00:14:12.260]  我覺得有三個方向我們可以一起思考
[00:14:12.260 --> 00:14:16.220]  第一個就是什麼是福音呢
[00:14:16.220 --> 00:14:18.100]  什麼是福音呢
[00:14:18.100 --> 00:14:18.860]  如果有人問你
[00:14:18.860 --> 00:14:20.140]  我們是相信耶穌
[00:14:20.140 --> 00:14:21.260]  我們是講福音
[00:14:21.260 --> 00:14:22.380]  我們是傳福音
[00:14:22.380 --> 00:14:23.620]  什麼是福音呢
[00:14:23.620 --> 00:14:24.260]  如果有人問你
[00:14:24.260 --> 00:14:25.660]  你簡單去講你要怎麼講
[00:14:25.660 --> 00:14:28.500]  我們不是傳一個和音
[00:14:28.500 --> 00:14:30.100]  我們不是傳和音
[00:14:30.100 --> 00:14:32.580]  上帝審判你有罪
[00:14:32.820 --> 00:14:33.780]  每一個都是罪人
[00:14:33.780 --> 00:14:35.100]  所以要受到上帝審判
[00:14:35.100 --> 00:14:36.900]  我們要受到永遠的刑罰
[00:14:36.900 --> 00:14:38.500]  我們不是傳一個和音
[00:14:38.500 --> 00:14:40.820]  我們說傳一個福音
[00:14:40.820 --> 00:14:44.100]  究竟什麼是福音呢
[00:14:44.100 --> 00:14:49.140]  保羅在三個安思逸裡面
[00:14:49.140 --> 00:14:50.580]  就在會堂當中
[00:14:50.580 --> 00:14:53.100]  去傳講什麼是福音
[00:14:53.100 --> 00:14:54.660]  正如我剛才所講
[00:14:54.660 --> 00:14:58.580]  其實初期教會主要講兩個信息
[00:14:58.580 --> 00:14:59.860]  兩個信息
[00:14:59.860 --> 00:15:01.300]  第一就是
[00:15:01.500 --> 00:15:02.780]  耶穌就是基督
[00:15:02.780 --> 00:15:03.940]  現在我們說耶穌基督
[00:15:03.940 --> 00:15:05.660]  是在一起講
[00:15:05.660 --> 00:15:07.420]  但其實耶穌是個名字
[00:15:07.420 --> 00:15:09.540]  基督就是個稱號
[00:15:09.540 --> 00:15:11.940]  在初期教會就證明
[00:15:11.940 --> 00:15:13.580]  耶穌是基督
[00:15:13.580 --> 00:15:16.580]  耶穌就是在舊約聖經裡面
[00:15:16.580 --> 00:15:18.900]  上帝所預言要來到的
[00:15:18.900 --> 00:15:20.500]  那一個彌賽
[00:15:20.500 --> 00:15:21.820]  那一個救主
[00:15:21.820 --> 00:15:24.220]  上帝要差派他的僕人來到
[00:15:24.220 --> 00:15:27.140]  要讓地上的人認識他的那一位
[00:15:27.140 --> 00:15:28.900]  耶穌就是基督
[00:15:28.900 --> 00:15:30.540]  耶穌是基督
[00:15:30.540 --> 00:15:34.020]  耶穌就是神預備為人類
[00:15:34.020 --> 00:15:36.060]  拯救人類的那個救主
[00:15:36.060 --> 00:15:37.700]  第二個內容就是
[00:15:37.700 --> 00:15:39.740]  初期教會的信徒有很多
[00:15:39.740 --> 00:15:41.420]  傳講很重要的信息
[00:15:41.420 --> 00:15:44.100]  我們見過這個復活的耶穌
[00:15:44.100 --> 00:15:46.860]  耶穌已經從死裡面復活了
[00:15:46.860 --> 00:15:50.220]  我們也見過這個復活了的耶穌
[00:15:50.220 --> 00:15:52.500]  我們為此而作見證
[00:15:52.500 --> 00:15:56.860]  我們為此而付上任何的代價
[00:15:56.860 --> 00:15:58.340]  我們都要作見證
[00:15:58.540 --> 00:16:00.540]  我們見過這個復活的耶穌
[00:16:00.540 --> 00:16:03.340]  所以在初期教會的信徒就是
[00:16:03.340 --> 00:16:05.620]  面對很多的迫害
[00:16:05.620 --> 00:16:07.900]  有很多的官
[00:16:07.900 --> 00:16:09.140]  有很多猶太人迫害
[00:16:09.140 --> 00:16:10.420]  面對很多政府官員迫害
[00:16:10.420 --> 00:16:12.940]  叫他們再不要傳講這個信仰了
[00:16:12.940 --> 00:16:14.260]  但他們說
[00:16:14.260 --> 00:16:16.500]  我們真的見過這個復活的耶穌
[00:16:16.500 --> 00:16:18.740]  就算我們付上任何的代價
[00:16:18.740 --> 00:16:21.580]  我們都要去傳講
[00:16:21.580 --> 00:16:23.060]  因為我們真的見過
[00:16:23.060 --> 00:16:25.140]  我們為此而作見證
[00:16:25.140 --> 00:16:27.340]  傳講這兩個很重要的內容
[00:16:27.700 --> 00:16:28.660]  耶穌就是基督
[00:16:28.660 --> 00:16:30.260]  耶穌就是救主
[00:16:30.260 --> 00:16:32.420]  我們見過這個復活的耶穌
[00:16:32.420 --> 00:16:35.420]  可以說福音的對象
[00:16:35.420 --> 00:16:38.100]  哪些人有資格信耶穌
[00:16:38.100 --> 00:16:38.780]  可以這樣說
[00:16:38.780 --> 00:16:39.860]  福音臨到什麼人呢
[00:16:39.860 --> 00:16:42.300]  就在這兩個事件裡面
[00:16:42.300 --> 00:16:42.900]  我們可以發覺
[00:16:42.900 --> 00:16:45.180]  福音是臨到地上每一個的人
[00:16:45.180 --> 00:16:46.900]  有猶太人去相信
[00:16:46.900 --> 00:16:48.580]  有外邦人去相信
[00:16:48.580 --> 00:16:50.220]  有婦女去相信
[00:16:50.220 --> 00:16:52.420]  外邦人和婦女
[00:16:52.420 --> 00:16:54.020]  基本上在當時來說
[00:16:54.020 --> 00:16:55.340]  地位都很低
[00:16:55.340 --> 00:16:57.260]  如果大家還記得我幾個星期前所說
[00:16:57.580 --> 00:16:58.980]  他們的地位是很低的
[00:16:58.980 --> 00:16:59.940]  相當低的
[00:16:59.940 --> 00:17:03.940]  可能上帝的拯救對象是有限的
[00:17:03.940 --> 00:17:04.940]  不是所有人的
[00:17:04.940 --> 00:17:09.580]  但是保羅在這裡說得很清楚
[00:17:09.580 --> 00:17:12.740]  救恩的對象是屬於所有人
[00:17:12.740 --> 00:17:15.180]  是所有人都需要上帝的拯救
[00:17:15.180 --> 00:17:20.460]  保羅在這裡更加勸勉一個很重要的精神
[00:17:20.460 --> 00:17:22.620]  哪些人說是
[00:17:22.620 --> 00:17:26.180]  當我們說願意去相信耶穌的時候
[00:17:26.660 --> 00:17:28.060]  究竟是代表什麼呢
[00:17:28.060 --> 00:17:29.980]  在當時的猶太人
[00:17:29.980 --> 00:17:32.740]  他們有一個想法就是
[00:17:32.740 --> 00:17:35.300]  我們怎樣去表現
[00:17:35.300 --> 00:17:37.020]  我們是一群屬於上帝的人呢
[00:17:37.020 --> 00:17:39.620]  我們在會堂聚集
[00:17:39.620 --> 00:17:41.860]  當我們在會堂聚集的時候
[00:17:41.860 --> 00:17:45.020]  就代表著我們是一群屬於上帝的人
[00:17:45.020 --> 00:17:47.300]  也代表著我們願意跟從上帝
[00:17:47.300 --> 00:17:50.820]  否則我們怎會在會堂當中聚集呢
[00:17:50.820 --> 00:17:56.220]  但是保羅在這裡說出一個很重要的內容
[00:17:56.940 --> 00:18:01.580]  我們不是在會堂聚集
[00:18:01.580 --> 00:18:04.420]  去肯定我們自己的身份
[00:18:04.420 --> 00:18:06.580]  更重要的就是
[00:18:06.580 --> 00:18:10.300]  我們應該活出一個以耶穌為中心的生活
[00:18:10.300 --> 00:18:15.100]  這才是一個已經接受了上帝恩典的
[00:18:15.100 --> 00:18:17.260]  一個很重要的證明
[00:18:17.260 --> 00:18:20.140]  不是我們說
[00:18:20.140 --> 00:18:21.820]  如果用今天的話去說
[00:18:21.820 --> 00:18:22.700]  如果有人問你
[00:18:22.700 --> 00:18:23.740]  你是不是基督徒
[00:18:23.900 --> 00:18:24.420]  是啊
[00:18:24.420 --> 00:18:26.780]  因為我每個星期天
[00:18:26.780 --> 00:18:30.100]  我都風雨不改地回教會崇拜
[00:18:30.100 --> 00:18:31.700]  所以我是一個基督徒
[00:18:31.700 --> 00:18:33.340]  如果保羅對你
[00:18:33.340 --> 00:18:34.500]  如果今天有人這樣說
[00:18:34.500 --> 00:18:35.340]  他的回應就是
[00:18:35.340 --> 00:18:37.740]  不要用回不回教會
[00:18:37.740 --> 00:18:41.300]  作為你是不是基督徒的一個證據
[00:18:41.300 --> 00:18:42.380]  當然
[00:18:42.380 --> 00:18:44.700]  回教會崇拜是重要的
[00:18:44.700 --> 00:18:45.740]  是很重要
[00:18:45.740 --> 00:18:47.460]  但更重要的就是
[00:18:47.460 --> 00:18:48.820]  我們以一個
[00:18:48.820 --> 00:18:52.700]  以耶穌為中心的一個生活
[00:18:53.820 --> 00:18:57.660]  什麼是以耶穌為中心的一個生活呢
[00:18:57.660 --> 00:18:59.340]  我記得在
[00:18:59.340 --> 00:19:01.220]  也有二十多年前
[00:19:01.220 --> 00:19:03.500]  我在神樂院當中聽過一篇講道
[00:19:03.500 --> 00:19:05.020]  我到今天都很記得
[00:19:05.020 --> 00:19:06.900]  為什麼我會這麼記得呢
[00:19:06.900 --> 00:19:09.260]  我講完就去講一件事
[00:19:09.260 --> 00:19:13.180]  怎樣去做一個傳道人
[00:19:13.180 --> 00:19:16.980]  今天他說我講了一段時間就是傳道人
[00:19:16.980 --> 00:19:20.180]  接著他就說
[00:19:20.180 --> 00:19:22.140]  做傳道人最重要就是
[00:19:23.420 --> 00:19:24.500]  要學做一個人
[00:19:24.500 --> 00:19:26.740]  做一個人
[00:19:26.740 --> 00:19:28.980]  如果連做一個人
[00:19:28.980 --> 00:19:30.460]  怎樣跟人相處都不懂
[00:19:30.460 --> 00:19:32.740]  就很難做一個傳道人
[00:19:32.740 --> 00:19:36.020]  接著傳道人有道可傳
[00:19:36.020 --> 00:19:37.060]  所以你有道
[00:19:37.060 --> 00:19:38.780]  你知道什麼叫真理
[00:19:38.780 --> 00:19:40.940]  接著呢
[00:19:40.940 --> 00:19:42.380]  當你知道什麼是真理的時候
[00:19:42.380 --> 00:19:44.580]  你要學習怎樣傳這個真理
[00:19:44.580 --> 00:19:46.660]  他的講道內容就是這樣
[00:19:46.660 --> 00:19:47.700]  我到今天還記得
[00:19:47.700 --> 00:19:49.540]  已經二十多年了
[00:19:49.540 --> 00:19:51.500]  我為什麼這麼說呢
