
[00:00:00.000 --> 00:00:01.640]  彼得候書第一章的經文
[00:01:54.200 --> 00:01:56.880]  因為你們不知道主會在那個日子
[00:01:56.880 --> 00:01:59.480]  那個時辰回來
[00:01:59.480 --> 00:02:02.240]  祂何時回來 你和我都不會知道
[00:02:02.240 --> 00:02:04.320]  但我們要作出預備
[00:02:04.320 --> 00:02:09.520]  要警醒 隨時迎見我們的主
[00:02:09.520 --> 00:02:11.960]  這個重要的經文鼓勵我們
[00:02:11.960 --> 00:02:16.000]  要預備好迎見各位將會再來的基督
[00:02:16.000 --> 00:02:17.720]  我們上星期會說到
[00:02:17.720 --> 00:02:19.520]  彼得前書一章所說
[00:02:19.520 --> 00:02:23.800]  神賜給我們又寶貴又極大的英許
[00:02:23.800 --> 00:02:26.880]  叫我們脫離從情慾來的敗壞
[00:02:26.880 --> 00:02:29.880]  我們不再需要受罪的核祭
[00:02:29.880 --> 00:02:33.040]  然後神賜給我們有屬神的生命
[00:02:33.040 --> 00:02:35.600]  與神的性情有份
[00:02:35.600 --> 00:02:40.400]  因此我們要更加殷勤去兌現這些英許
[00:02:40.400 --> 00:02:41.800]  沒錯 給了你
[00:02:41.800 --> 00:02:45.800]  但如果你不是嘗試去走出來
[00:02:45.800 --> 00:02:49.960]  以致神的英許能夠實現在你生命當中
[00:02:49.960 --> 00:02:53.720]  英許不能夠承傳在你身上
[00:02:53.720 --> 00:02:58.720]  所以聖經說有了信心加上德行
[00:02:58.720 --> 00:03:00.840]  有了德行又加上知識
[00:03:00.840 --> 00:03:04.280]  一路鼓勵我們殷勤地追求
[00:03:04.280 --> 00:03:05.520]  但除了這個英許之外
[00:03:05.520 --> 00:03:06.720]  聖經很清楚提及到
[00:03:06.720 --> 00:03:10.040]  就是主耶穌再回來的英許
[00:03:10.040 --> 00:03:13.440]  聖經勉勵我們要常常去追念
[00:03:13.440 --> 00:03:16.680]  去思念主再來的這個英許
[00:03:16.680 --> 00:03:19.160]  亦都是在經文下方接續
[00:03:19.160 --> 00:03:22.120]  我們今天要說的經文
[00:03:22.120 --> 00:03:26.360]  是一章的第十二節
[00:03:26.360 --> 00:03:30.080]  聖經說:因此你們雖然已經知道這些事
[00:03:30.080 --> 00:03:33.680]  又在你們以後的真道上得到堅固
[00:03:33.680 --> 00:03:37.600]  我還要時常提醒你們
[00:03:37.600 --> 00:03:39.840]  沒錯 你們已經知道這些事了
[00:03:39.840 --> 00:03:41.360]  這些事剛才所說到的
[00:03:41.360 --> 00:03:45.680]  就是神給我們在祂性情有份的英許
[00:03:45.680 --> 00:03:50.520]  以及上下文所提及的主再來的真理
[00:03:50.520 --> 00:03:52.240]  整本的彼得後書
[00:03:52.240 --> 00:03:55.080]  不斷說述到主再來的真理
[00:03:55.080 --> 00:03:56.680]  你們已經知道這些事了
[00:03:56.680 --> 00:03:59.800]  而且在真道上得到堅固
[00:03:59.800 --> 00:04:01.200]  當說到堅固的時候
[00:04:01.200 --> 00:04:03.800]  不知道你們會不會想起一句說話
[00:04:03.800 --> 00:04:07.280]  當彼得三次不認主之前
[00:04:07.280 --> 00:04:08.360]  耶穌就跟他說
[00:04:08.360 --> 00:04:10.840]  彼得你將要三次不認我
[00:04:10.840 --> 00:04:12.880]  撒旦要得著你們
[00:04:12.880 --> 00:04:16.040]  不單止說彼得 包括其他的人
[00:04:16.040 --> 00:04:20.400]  好像要篩你們 好像篩墨子一樣
[00:04:20.400 --> 00:04:22.480]  當時的人一聽見篩墨子
[00:04:22.480 --> 00:04:24.960]  他們馬上有個清楚的形象
[00:04:24.960 --> 00:04:27.600]  當農夫收割了墨子之後
[00:04:27.600 --> 00:04:30.480]  在筲箕上一路去撞擊
[00:04:30.480 --> 00:04:33.200]  讓衣脫離墨子
[00:04:33.200 --> 00:04:35.200]  然後拋高墨子的時候
[00:04:35.200 --> 00:04:37.400]  衣隨風吹散
[00:04:37.400 --> 00:04:41.200]  就可以分開墨衣和墨子
[00:04:41.200 --> 00:04:41.880]  聖經就說
[00:04:41.880 --> 00:04:44.400]  撒旦要得著你們的心
[00:04:44.400 --> 00:04:46.800]  好像篩你們 撞擊你們
[00:04:46.800 --> 00:04:50.520]  直接可以將你們奪走
[00:04:50.520 --> 00:04:52.800]  但當時主就安慰彼得
[00:04:52.800 --> 00:04:54.600]  祂說彼得你可以放心
[00:04:54.600 --> 00:04:57.280]  因為我已經為你祈禱
[00:04:57.280 --> 00:05:00.680]  你回頭以後 做甚麼?
[00:05:00.680 --> 00:05:03.920]  要堅固你的弟兄
[00:05:03.920 --> 00:05:07.360]  告訴他知道你將來得到保守
[00:05:07.360 --> 00:05:10.480]  你就要堅固其他的弟兄
[00:05:10.480 --> 00:05:12.400]  我相信彼得當他後來
[00:05:12.400 --> 00:05:14.640]  知道自己三次不認主
[00:05:14.640 --> 00:05:16.560]  悔改回轉之後
[00:05:16.560 --> 00:05:19.280]  他有個人生很清楚的使命就是
[00:05:19.280 --> 00:05:21.800]  要堅固我的弟兄
[00:05:21.800 --> 00:05:26.120]  不要讓他們讓撒旦奪取了他們
[00:05:26.120 --> 00:05:26.800]  各位弟兄姊妹
[00:05:26.800 --> 00:05:28.960]  當我說這件事的時候
[00:05:28.960 --> 00:05:31.000]  我是有很多感受
[00:05:31.000 --> 00:05:33.880]  因為我見到有不少的教徒
[00:05:33.880 --> 00:05:37.320]  曾經是很堅定地跟隨主
[00:05:37.320 --> 00:05:39.400]  突然間不知因為甚麼事情
[00:05:39.400 --> 00:05:40.960]  他們受到衝擊
[00:05:40.960 --> 00:05:43.680]  他們就離開上帝
[00:05:43.680 --> 00:05:44.960]  我們教會當中有一些
[00:05:44.960 --> 00:05:47.120]  曾經很熱心的弟兄姊妹
[00:05:47.120 --> 00:05:51.080]  亦都某些緣故而離開了神
[00:05:51.080 --> 00:05:53.800]  這位姊妹曾經很積極的侍奉
[00:05:53.800 --> 00:05:56.000]  後來她離開了神之後
[00:05:56.000 --> 00:05:57.840]  我們知道原因
[00:05:57.840 --> 00:06:02.280]  因為她跟一位佛教徒的男士結婚
[00:06:02.280 --> 00:06:06.000]  就跟了丈夫去了佛廟
[00:06:06.000 --> 00:06:07.240]  很多不同的原因
[00:06:07.240 --> 00:06:10.800]  撒旦要衝擊這些基督徒的生命
[00:06:10.800 --> 00:06:12.480]  要奪取他們
[00:06:12.480 --> 00:06:13.960]  所以在彼得的內心
[00:06:13.960 --> 00:06:17.240]  他很清楚知道要堅固我的弟兄
[00:06:17.240 --> 00:06:20.840]  不要讓他們離開上帝
[00:06:20.840 --> 00:06:22.520]  所以彼得就說
[00:06:22.520 --> 00:06:25.640]  雖然你們在真道上得到堅固
[00:06:25.640 --> 00:06:28.480]  感謝上帝你已經得到堅固
[00:06:28.480 --> 00:06:32.680]  我還要時常地提醒你們
[00:06:32.680 --> 00:06:34.880]  仍然要去提醒
[00:06:34.880 --> 00:06:38.200]  要去思念主再回來的真理
[00:06:38.200 --> 00:06:41.840]  免得我們內心搖動了
[00:06:41.840 --> 00:06:43.520]  然後聖經
[00:06:43.520 --> 00:06:44.680]  彼得再說
[00:06:44.680 --> 00:06:47.120]  我請大家一起讀十三節
[00:06:47.120 --> 00:06:49.840]  你把細節都讀出來
[00:06:49.840 --> 00:06:52.840]  「趁著我還在世上」
[00:06:52.840 --> 00:06:57.760]  「在世上願因佛在這象牙的息息後」
[00:06:57.760 --> 00:07:00.880]  「我認為天罡是請你們」
[00:07:00.880 --> 00:07:04.200]  「使你們常常警醒」
[00:07:04.200 --> 00:07:05.040]  彼得就說
[00:07:05.040 --> 00:07:07.800]  「趁著我還在世上」
[00:07:07.800 --> 00:07:10.640]  他說我在世的時候提醒你們
[00:07:10.640 --> 00:07:12.200]  就算我離開世間的時候
[00:07:12.200 --> 00:07:14.880]  也希望你們會常常想起
[00:07:14.880 --> 00:07:16.680]  我給你們的教導
[00:07:16.680 --> 00:07:20.320]  就是主耶穌會再來的真理
[00:07:20.320 --> 00:07:21.680]  當你這樣聽的時候
[00:07:21.680 --> 00:07:24.560]  可能覺得彼得知道快死了
[00:07:24.560 --> 00:07:26.120]  所以有些灰暗
[00:07:26.120 --> 00:07:29.880]  怕著大家會跌倒
[00:07:29.880 --> 00:07:31.080]  當彼得這樣說的時候
[00:07:31.080 --> 00:07:33.440]  從他選用的文字
[00:07:33.440 --> 00:07:36.920]  其實他是完全沒有灰暗的意思
[00:07:36.920 --> 00:07:38.480]  所以你看到聖經所說
[00:07:38.480 --> 00:07:40.760]  這個離世原來的文字是
[00:07:40.760 --> 00:07:44.080]  「離開這象棚」
[00:07:44.080 --> 00:07:45.600]  「象棚」是說到
[00:07:45.600 --> 00:07:50.120]  這個身體在一個短暫居停的地方
[00:07:50.120 --> 00:07:52.360]  這個象棚有一天會拆毀的
[00:07:52.360 --> 00:07:55.120]  正如哥林多後書第五章
[00:07:55.120 --> 00:07:56.360]  本來就說
[00:07:56.360 --> 00:07:59.760]  有一天這個象棚拆毀的時候
[00:07:59.760 --> 00:08:01.280]  神會為我建造
[00:08:01.280 --> 00:08:03.040]  不是人手所建造
[00:08:03.040 --> 00:08:04.520]  是神所建造
[00:08:04.520 --> 00:08:08.920]  是天上永存的房屋
[00:08:08.920 --> 00:08:10.680]  主耶穌當他復活的時候
[00:08:10.680 --> 00:08:14.000]  以一個屬靈的身體來顯現
[00:08:14.000 --> 00:08:15.200]  你一定記得
[00:08:15.200 --> 00:08:18.000]  門徒在房屋裏面很驚慌
[00:08:18.000 --> 00:08:19.160]  很害怕
[00:08:19.160 --> 00:08:22.280]  耶穌進到他們當中
[00:08:22.280 --> 00:08:24.520]  你說誰開門?
[00:08:24.520 --> 00:08:25.680]  沒有人開門
[00:08:25.680 --> 00:08:26.920]  因為屬靈的身體
[00:08:26.920 --> 00:08:30.080]  不受時間空間所限制
[00:08:30.080 --> 00:08:31.880]  然後主應許我們
[00:08:31.880 --> 00:08:34.120]  我們將來所承受的身體
[00:08:34.120 --> 00:08:38.080]  好像他榮耀的身體相似
[00:08:38.080 --> 00:08:40.600]  在菲律賓書第三章所說
[00:08:40.600 --> 00:08:42.000]  所以你看到聖經說到
[00:08:42.000 --> 00:08:46.960]  我們這個象棚有一天會拆毀的
[00:08:46.960 --> 00:08:48.800]  但是渴望的是得著
[00:08:48.800 --> 00:08:52.840]  那個永遠榮耀的屬靈的身體
[00:08:52.840 --> 00:08:56.840]  進入神給我們的永恆的生命當中
[00:08:56.840 --> 00:08:57.880]  因此當彼得說
[00:08:57.880 --> 00:08:59.480]  我要離開這個象棚
[00:08:59.480 --> 00:09:02.880]  意味著他不會留戀這個象棚
[00:09:02.880 --> 00:09:04.880]  當然他不是消極
[00:09:04.880 --> 00:09:07.880]  而是他渴望他的身體
[00:09:07.880 --> 00:09:12.600]  能夠領受神給他永遠的生命
[00:09:12.600 --> 00:09:15.120]  所以你看到下面十五節
[00:09:15.120 --> 00:09:19.280]  他說「我也要努力使你們在我去世以後
[00:09:19.280 --> 00:09:21.920]  還時常追念這些事」
[00:09:21.920 --> 00:09:23.840]  這個去世的字很特別
[00:09:23.840 --> 00:09:26.880]  是說出埃及
[00:09:26.880 --> 00:09:28.960]  出埃及離開遺留之地
[00:09:28.960 --> 00:09:31.560]  進到神給我們應許之地
[00:09:31.560 --> 00:09:37.000]  就是彼得用來描寫他離世的一個字眼
[00:09:37.000 --> 00:09:38.280]  因此當他講述的時候
[00:09:38.280 --> 00:09:41.280]  他知道自己將會領受神給他的榮耀
[00:09:41.280 --> 00:09:42.240]  但是在那個時候
[00:09:42.240 --> 00:09:46.680]  他說「我仍然要不斷提醒提醒你們」
[00:09:46.680 --> 00:09:50.280]  我記得有一次我自己坐飛機
[00:09:50.280 --> 00:09:52.000]  去美國的地方
[00:09:52.000 --> 00:09:56.280]  中途站是阿拉斯加的機場
[00:09:56.280 --> 00:09:58.560]  當日是差不多很晚的時間
[00:09:58.560 --> 00:10:01.400]  接近半夜去到機場
[00:10:01.400 --> 00:10:05.000]  下機的時候機員將一張卡給我們
[00:10:05.000 --> 00:10:07.160]  是重新回來的時候
[00:10:07.160 --> 00:10:09.960]  根據卡可以進入飛機
[00:10:09.960 --> 00:10:12.480]  到機場休息室的時候
[00:10:12.480 --> 00:10:14.160]  就發覺因為半夜了
[00:10:14.160 --> 00:10:16.840]  很多商舖都關門
[00:10:16.840 --> 00:10:18.720]  而且那個地方天氣很冷
[00:10:18.720 --> 00:10:19.960]  雖然有些暖氣
[00:10:19.960 --> 00:10:22.680]  但還是覺得很冷很冷清
[00:10:22.680 --> 00:10:25.480]  加上飛了一段時間之後很累
[00:10:25.480 --> 00:10:26.720]  整個人很累
[00:10:26.720 --> 00:10:28.120]  周圍沒有什麼搭客
[00:10:28.120 --> 00:10:30.200]  只是我們同機的幾位
[00:10:30.200 --> 00:10:32.440]  或者大家分散坐著
[00:10:32.440 --> 00:10:34.600]  都沒有人想聊天
[00:10:34.600 --> 00:10:37.480]  在那個環境很冷很冷清
[00:10:37.480 --> 00:10:40.280]  又不知道會停留多久的時候
[00:10:40.280 --> 00:10:43.760]  突然間我看了一下那個登機牌
[00:10:43.760 --> 00:10:47.920]  是一個特別的牌寫著Transit Pass
[00:10:47.920 --> 00:10:52.040]  Transit是過渡的中途站
[00:10:52.040 --> 00:10:54.720]  是短暫停留的地方
[00:10:54.720 --> 00:10:59.080]  一會兒會上飛機去最終的終站
[00:10:59.080 --> 00:11:04.360]  後來一直等直到飛機那邊通知
[00:11:04.360 --> 00:11:06.600]  呼喚我們再上機的時候
[00:11:06.600 --> 00:11:11.280]  我們很開心再上飛機去終站
[00:11:11.280 --> 00:11:12.000]  各位弟兄姊妹
[00:11:12.000 --> 00:11:14.280]  你知道我想提的就是
[00:11:14.280 --> 00:11:16.480]  在人生的路上不要忘記
[00:11:16.480 --> 00:11:19.320]  你只不過是客裡
[00:11:19.320 --> 00:11:23.600]  是暫時居留的一個地方
[00:11:23.600 --> 00:11:25.480]  神要為你和我預備的
[00:11:25.480 --> 00:11:28.160]  是永恆真正的天家
[00:11:28.160 --> 00:11:31.240]  而我們這個時候是暫時Transit
[00:11:31.240 --> 00:11:33.840]  在這個地域上
[00:11:33.840 --> 00:11:35.880]  而你發覺當彼得這樣說的時候
[00:11:35.880 --> 00:11:37.600]  他不斷地提醒我們
[00:11:37.600 --> 00:11:42.160]  弟兄姊妹要時常去追念主耶穌在來
[00:11:42.160 --> 00:11:44.400]  要給我們各種的恩惠
[00:11:44.400 --> 00:11:48.800]  不要忘記 不要忘記
[00:11:48.800 --> 00:11:50.440]  在第二方面正義再講
[00:11:50.440 --> 00:11:51.960]  我們再聽聽下面的經文
[00:11:51.960 --> 00:11:56.200]  使徒彼得去見證主降臨的事
[00:11:56.200 --> 00:11:57.560]  在第十六節
[00:11:57.560 --> 00:12:01.080]  我們從前把我們主耶穌基督的大能
[00:12:01.080 --> 00:12:03.320]  和降臨的事告訴你們
[00:12:03.320 --> 00:12:07.360]  並不是隨從巧妙捏造傳奇的故事
[00:12:07.360 --> 00:12:13.440]  我們卻是親眼看見過他威榮的人
[00:12:13.440 --> 00:12:18.080]  使徒彼得講述他曾經見過主耶穌
[00:12:18.080 --> 00:12:20.760]  他大能的彰顯
[00:12:20.760 --> 00:12:23.280]  他的榮耀的降臨
[00:12:23.280 --> 00:12:26.040]  當聖經講降臨這個字的時候
[00:12:26.040 --> 00:12:29.080]  是特別講到主耶穌的再臨
[00:12:29.080 --> 00:12:33.240]  或者大家看他前面的《馬太福音》
[00:12:33.240 --> 00:12:42.160]  《馬太福音》第二十四章
[00:12:42.160 --> 00:12:48.160]  二十四章的二十七節
[00:12:48.160 --> 00:12:51.640]  這段經文描寫主再臨的時候的情景
[00:12:51.640 --> 00:12:57.880]  我們看一看二十四章二十七節
[00:12:57.880 --> 00:13:01.840]  和學本講閃電從東邊發出
[00:13:01.840 --> 00:13:04.240]  直照到西邊
[00:13:04.240 --> 00:13:07.360]  人子降臨也要這樣
[00:13:07.360 --> 00:13:09.760]  然後二十九節
[00:13:09.760 --> 00:13:11.880]  那些日子的災難一過去
[00:13:11.880 --> 00:13:13.680]  日頭就變黑了
[00:13:13.680 --> 00:13:15.440]  月亮也不放光
[00:13:15.440 --> 00:13:17.560]  眾星要從天上墜落
[00:13:17.560 --> 00:13:19.600]  天勢都要震動
[00:13:19.600 --> 00:13:23.480]  你可以想像那種情景是多恐怖
[00:13:23.480 --> 00:13:25.040]  月亮不再發光
[00:13:25.040 --> 00:13:27.160]  星在天上墜落
[00:13:27.160 --> 00:13:30.560]  整個天地在移動
[00:13:30.560 --> 00:13:31.680]  三十節
[00:13:31.680 --> 00:13:34.960]  那時人子的笑頭要顯在天上
[00:13:34.960 --> 00:13:37.600]  地上的萬族都要哀哭
[00:13:37.600 --> 00:13:40.920]  他們要看見人子有能力
[00:13:40.920 --> 00:13:42.480]  有大榮耀
[00:13:42.480 --> 00:13:45.480]  駕著天上的雲降臨
[00:13:45.480 --> 00:13:48.680]  他要差遣使者用浩同的大星
[00:13:48.680 --> 00:13:50.360]  將他的選民
[00:13:50.360 --> 00:13:53.360]  就是信靠耶穌基督的聖徒
[00:13:53.360 --> 00:13:55.040]  從四方
[00:13:55.040 --> 00:13:57.160]  從天者邊到天下邊
[00:13:57.160 --> 00:14:00.160]  都焦聚了來
[00:14:00.160 --> 00:14:03.480]  聖經描述當主耶穌降臨的時候
[00:14:03.480 --> 00:14:07.400]  祂是駕著雲來到空中
[00:14:07.400 --> 00:14:09.320]  然後所有的聖徒
[00:14:09.320 --> 00:14:13.720]  被提到雲中與主相遇
[00:14:13.720 --> 00:14:16.840]  聖經描述那種榮耀的情況
[00:14:16.840 --> 00:14:19.400]  你可以感受一下想像一下
[00:14:19.400 --> 00:14:23.080]  當在浩同吹響的時候
[00:14:23.080 --> 00:14:25.880]  你經歷到那種生命被神提升
[00:14:25.880 --> 00:14:27.440]  與祂同在
[00:14:27.440 --> 00:14:32.040]  聖經就說從此我們與主永遠同在
[00:14:32.040 --> 00:14:33.600]  但是那個時候
[00:14:33.600 --> 00:14:35.600]  地上的情況會是怎樣呢?
[00:14:35.600 --> 00:14:37.560]  我們看看下面
[00:14:37.560 --> 00:14:42.560]  接著下面的三十七節
[00:14:42.560 --> 00:14:43.560]  三十七節說到
[00:14:43.560 --> 00:14:44.920]  羅亞的日子怎樣
[00:14:44.920 --> 00:14:47.640]  人子降臨也要怎樣
[00:14:47.640 --> 00:14:49.680]  當洪水以前的日子
[00:14:49.680 --> 00:14:51.040]  洪水未來到之前
[00:14:51.040 --> 00:14:52.040]  人怎樣呢?
[00:14:52.040 --> 00:14:54.200]  人照上吃喝加取
[00:14:54.200 --> 00:14:56.480]  直到羅亞進方舟的那一天
[00:14:56.480 --> 00:14:57.200]  三十九節
[00:14:57.200 --> 00:14:58.280]  不知不覺
[00:14:58.280 --> 00:14:59.200]  洪水來了
[00:14:59.200 --> 00:15:01.240]  把他們全都沖去
[00:15:01.240 --> 00:15:05.360]  人子降臨也要這樣
[00:15:05.360 --> 00:15:08.720]  很多人不會相信耶穌基督會再來
[00:15:08.720 --> 00:15:11.400]  因此照上吃喝加取
[00:15:11.400 --> 00:15:14.520]  不會留心悔改回轉
[00:15:14.520 --> 00:15:15.200]  在那個時候
[00:15:15.200 --> 00:15:16.280]  當人子來到的時候
[00:15:16.280 --> 00:15:17.240]  就好像以前
[00:15:17.240 --> 00:15:20.240]  洪水突然間來到
[00:15:20.240 --> 00:15:23.560]  傾倒在這個世上
[00:15:23.560 --> 00:15:28.000]  人就受到一種審判
[00:15:28.000 --> 00:15:29.920]  聖經就說述這種
[00:15:29.920 --> 00:15:33.200]  當主再來的時候的情況
[00:15:33.200 --> 00:15:35.880]  但是重點是提醒我們
[00:15:35.880 --> 00:15:40.680]  我們要警醒四十二節
[00:15:40.680 --> 00:15:42.920]  所以你們要警醒
[00:15:42.920 --> 00:15:44.680]  因為不知道你們的主
[00:15:44.680 --> 00:15:47.440]  是哪一天來到的
[00:15:47.440 --> 00:15:50.800]  要常常作準備
[00:15:50.800 --> 00:15:53.000]  當然在警醒過程當中
[00:15:53.000 --> 00:15:54.080]  你會發覺有時候
[00:15:54.080 --> 00:15:56.400]  有一些異端邪說
[00:15:56.400 --> 00:15:58.200]  是迷惑人的心
[00:15:58.200 --> 00:15:59.240]  好像剛才所說
[00:15:59.240 --> 00:16:01.280]  撒旦要將人的心靈
[00:16:01.280 --> 00:16:03.680]  將靈魂奪走
[00:16:03.680 --> 00:16:05.040]  剛才我們讀到聖經說到
[00:16:05.040 --> 00:16:07.280]  閃電從東邊發出
[00:16:07.280 --> 00:16:11.560]  你想起什麼?
[00:16:11.560 --> 00:16:14.600]  我們最近常常談及一個異端
[00:16:14.600 --> 00:16:17.160]  東方閃電教
[00:16:17.160 --> 00:16:18.720]  你不要以為這個教
[00:16:18.720 --> 00:16:20.440]  沒有人會相信
[00:16:20.440 --> 00:16:22.600]  說這些話
[00:16:22.600 --> 00:16:24.480]  但是全中國有三十個
[00:16:24.480 --> 00:16:27.080]  以上的省市
[00:16:27.080 --> 00:16:29.080]  裡面都有強的
[00:16:29.080 --> 00:16:31.520]  東方閃電的組織
[00:16:31.520 --> 00:16:32.480]  非正式統計
[00:16:32.480 --> 00:16:34.720]  超過一百萬的中國人
[00:16:34.720 --> 00:16:38.880]  已經追隨東方閃電教
[00:16:38.880 --> 00:16:40.280]  在北美
[00:16:40.280 --> 00:16:41.120]  在東南亞
[00:16:41.120 --> 00:16:42.880]  有很多他們的辦事處
[00:16:42.880 --> 00:16:44.520]  一直在延伸他們的
[00:16:44.520 --> 00:16:47.920]  很多異端的教義
[00:16:47.920 --> 00:16:49.320]  他們曲解聖經
[00:16:49.320 --> 00:16:50.320]  說創世紀說
[00:16:50.320 --> 00:16:52.560]  神起初做人
[00:16:52.560 --> 00:16:55.040]  是做男做女
[00:16:55.040 --> 00:16:56.200]  所以耶穌基督降生
[00:16:56.200 --> 00:16:58.080]  祂是男基督
[00:16:58.080 --> 00:17:00.040]  然後有的基督再現
[00:17:00.040 --> 00:17:01.680]  是女的基督
[00:17:01.680 --> 00:17:03.000]  做男做女
[00:17:03.000 --> 00:17:04.000]  所以應該有男基督
[00:17:04.000 --> 00:17:05.280]  有女基督
[00:17:05.280 --> 00:17:06.600]  其實是完全不合
[00:17:06.600 --> 00:17:09.240]  聖經所說的真理
[00:17:09.240 --> 00:17:10.320]  因此他們說到
[00:17:10.320 --> 00:17:12.360]  在中國的河南省
[00:17:12.360 --> 00:17:14.040]  一個女士
[00:17:14.040 --> 00:17:16.800]  她自稱是女基督
[00:17:16.800 --> 00:17:18.440]  然後很多人跟隨她
[00:17:18.440 --> 00:17:19.400]  她要求所有人
[00:17:19.400 --> 00:17:21.040]  都要聽從她的話
[00:17:21.040 --> 00:17:23.280]  否則要面對神的審判
[00:17:23.280 --> 00:17:26.040]  要面對神給他們的
[00:17:26.040 --> 00:17:30.160]  一個很嚴厲的審判
[00:17:30.160 --> 00:17:32.560]  然後她不斷發展的時候
[00:17:32.560 --> 00:17:33.560]  她說我就是那位
[00:17:33.560 --> 00:17:35.880]  重返肉身的基督
[00:17:35.880 --> 00:17:38.080]  現在不需要再信耶穌
[00:17:38.080 --> 00:17:42.280]  因為我就是這個末世的基督
[00:17:42.280 --> 00:17:44.120]  為何叫東方閃電呢?
[00:17:44.120 --> 00:17:46.120]  因為他們曲解這段經文
[00:17:46.120 --> 00:17:50.000]  說從中國出來的閃電
[00:17:50.000 --> 00:17:51.840]  帶出他們的話語
[00:17:51.840 --> 00:17:53.560]  去到西方世界
[00:17:53.560 --> 00:17:55.880]  去到西方國家
[00:17:55.880 --> 00:17:59.640]  因此現在從東方去到西方
[00:17:59.640 --> 00:18:00.480]  但是任何人
[00:18:00.480 --> 00:18:02.280]  小心讀聖經都會知道
[00:18:02.280 --> 00:18:03.320]  這裡所說的是
[00:18:03.320 --> 00:18:06.760]  主耶穌基督再臨的時候的情況
[00:18:06.760 --> 00:18:08.480]  是說當主耶穌再臨的時候
[00:18:08.480 --> 00:18:11.200]  是不會隱藏著的
[00:18:11.200 --> 00:18:13.800]  好像閃電在天空劃過的時候
[00:18:13.800 --> 00:18:14.800]  地上的人
[00:18:14.800 --> 00:18:16.960]  所有人都看到的
[00:18:16.960 --> 00:18:20.880]  是眾目皆見的事實
[00:18:20.880 --> 00:18:22.160]  所以又不告訴你
[00:18:22.160 --> 00:18:23.320]  基督現在在內
[00:18:23.320 --> 00:18:25.200]  在哪間佛屋裏面
[00:18:25.200 --> 00:18:26.760]  在某個田地那裏
[00:18:26.760 --> 00:18:28.280]  你不要相信
[00:18:28.280 --> 00:18:29.560]  因為聖經清楚說
[00:18:29.560 --> 00:18:30.720]  基督的在內
[00:18:30.720 --> 00:18:32.040]  好像閃電一樣
[00:18:32.040 --> 00:18:34.840]  是眾目都可以見到
[00:18:34.840 --> 00:18:36.400]  但是反而今天
[00:18:36.400 --> 00:18:37.600]  這些疑端
[00:18:37.600 --> 00:18:39.720]  就利用這些經文曲解
[00:18:39.720 --> 00:18:44.720]  而說我就是東方出來的基督
