
[00:00:00.000 --> 00:00:03.560]  當你想到在今個季我們特別提及到
[00:04:27.640 --> 00:04:29.640]  直至三年多之後
[00:04:29.640 --> 00:04:30.440]  在那個時候
[00:04:30.440 --> 00:04:33.480]  神吩咐以利亞再次直接
[00:04:33.480 --> 00:04:37.000]  來向阿哈發出一個挑戰
[00:04:37.000 --> 00:04:39.640]  大家看看聖經十八章
[00:04:39.640 --> 00:04:41.880]  我們看看前面十七節
[00:04:41.880 --> 00:04:48.480]  當時阿哈見到以利亞
[00:04:48.480 --> 00:04:51.200]  問他給以色列惹麻煩的
[00:04:51.200 --> 00:04:53.200]  這個人就是你嗎?
[00:04:53.200 --> 00:04:55.600]  是否你令我們這麼麻煩?
[00:04:55.600 --> 00:04:58.000]  當時以利亞回答十八節
[00:04:58.000 --> 00:05:01.040]  他說給以色列惹麻煩的不是我
[00:05:01.040 --> 00:05:03.760]  而是你和你的夫家
[00:05:03.760 --> 00:05:07.080]  因為你們利器了耶和華的誡命
[00:05:07.080 --> 00:05:10.640]  又去隨從巴黎
[00:05:10.640 --> 00:05:13.360]  當時以利亞勸告他的時候
[00:05:13.360 --> 00:05:16.960]  阿哈還以為是你搞成我們這樣的
[00:05:16.960 --> 00:05:19.600]  然後他可能心裏想起
[00:05:19.600 --> 00:05:23.840]  這位先知很熱衷去敬拜耶和華
[00:05:23.840 --> 00:05:26.880]  因此激怒了巴黎神
[00:05:26.880 --> 00:05:28.800]  巴黎神是他們當時認為
[00:05:28.800 --> 00:05:30.800]  是他們的土地神
[00:05:30.800 --> 00:05:33.400]  是次下風調雨順
[00:05:33.400 --> 00:05:36.960]  所以很多的五穀可以豐收
[00:05:36.960 --> 00:05:39.360]  他們就有更多的財富
[00:05:39.360 --> 00:05:40.400]  但激怒了他
[00:05:40.400 --> 00:05:41.760]  所以他不降雨
[00:05:41.760 --> 00:05:43.080]  就令他們乾旱
[00:05:43.080 --> 00:05:45.160]  沒有收成
[00:05:45.160 --> 00:05:47.040]  但以利亞告訴他
[00:05:47.040 --> 00:05:49.160]  不是我
[00:05:49.160 --> 00:05:51.920]  是你和你的夫家
[00:05:51.920 --> 00:05:53.520]  是你們利器神
[00:05:53.520 --> 00:05:55.440]  你們去跟從巴黎
[00:05:55.440 --> 00:05:59.080]  而致帶來這樣的後果
[00:05:59.080 --> 00:06:00.800]  當聖經提及到
[00:06:00.800 --> 00:06:03.480]  當人離開神的時候
[00:06:03.480 --> 00:06:07.600]  一般情況是因為被其他事情
[00:06:07.600 --> 00:06:09.960]  或是一些人物或是事
[00:06:09.960 --> 00:06:12.520]  或是神靈所吸引
[00:06:12.520 --> 00:06:13.960]  所以你記得聖經裏面提到
[00:06:13.960 --> 00:06:15.880]  聖經耶利米書的時候
[00:06:15.880 --> 00:06:19.000]  你記得神當時透過耶利米責備他們
[00:06:19.000 --> 00:06:22.600]  他們有兩件惡行
[00:06:22.600 --> 00:06:27.600]  第一件事是他們離棄活水傳源
[00:06:27.600 --> 00:06:30.080]  第二件事大家會記得
[00:06:30.080 --> 00:06:31.120]  神告訴他們
[00:06:31.120 --> 00:06:32.800]  他們做了兩件惡事
[00:06:32.800 --> 00:06:33.800]  第二件惡事就是
[00:06:33.800 --> 00:06:36.040]  自己為自己做一個
[00:06:36.040 --> 00:06:39.160]  不能傳水的池子
[00:06:39.160 --> 00:06:41.200]  自己做一個池子
[00:06:41.200 --> 00:06:42.920]  好像自己能控制住
[00:06:42.920 --> 00:06:44.840]  我喜歡何時有水就拿水
[00:06:44.840 --> 00:06:47.440]  經時不要不用理會
[00:06:47.440 --> 00:06:48.520]  但神告訴他們
[00:06:48.520 --> 00:06:51.280]  知道他們做了兩件惡事
[00:06:51.280 --> 00:06:53.240]  第一是離棄了神
[00:06:53.240 --> 00:06:57.280]  第二是轉移了其他的倚靠
[00:06:57.280 --> 00:07:00.840]  以其他為自己的主
[00:07:00.840 --> 00:07:02.880]  因此聖經裏面提到
[00:07:02.880 --> 00:07:04.480]  在人很多時候
[00:07:04.480 --> 00:07:06.520]  在離棄神的過程當中
[00:07:06.520 --> 00:07:10.200]  很多時候會出現一個第三者
[00:07:10.200 --> 00:07:12.480]  這種狀況
[00:07:12.480 --> 00:07:13.960]  所以你再看回聖經的時候
[00:07:13.960 --> 00:07:18.040]  聖經當時耶利亞在責備阿哈
[00:07:18.040 --> 00:07:21.560]  說你這樣做是得罪神的
[00:07:21.560 --> 00:07:23.320]  然後說你可以去試驗一下
[00:07:23.320 --> 00:07:25.400]  究竟哪一位是真神
[00:07:25.400 --> 00:07:28.880]  大家再看下第聖經二十節
[00:07:28.880 --> 00:07:32.600]  十八章第二十節
[00:07:32.600 --> 00:07:36.560]  在這裏當時很多百姓聚集在一起
[00:07:36.560 --> 00:07:37.920]  他們上到加密山
[00:07:37.920 --> 00:07:39.720]  要來作出一個試驗
[00:07:39.720 --> 00:07:44.440]  我請大家一起讀一讀二十節二十一節
[00:07:44.440 --> 00:07:48.360]  於是阿哈派人召集眾以色列人
[00:07:48.360 --> 00:07:51.800]  和眾先知上加密山去
[00:07:51.800 --> 00:07:54.440]  耶利亞走近眾人說
[00:07:54.440 --> 00:07:58.320]  你們三心兩意要到何時呢?
[00:07:58.320 --> 00:08:00.440]  如果耶和華是神
[00:08:00.440 --> 00:08:03.640]  你們就應當隨從耶和華
[00:08:03.640 --> 00:08:05.480]  如果巴力是神
[00:08:05.480 --> 00:08:08.760]  你們就應當隨從巴力
[00:08:08.760 --> 00:08:12.320]  在眾人之間不回答
[00:08:12.320 --> 00:08:15.040]  耶利亞很直接地問他們
[00:08:15.040 --> 00:08:17.320]  如果你們知道耶和華是神
[00:08:17.320 --> 00:08:19.480]  其實他們在過去的歷史當中
[00:08:19.480 --> 00:08:22.520]  神向他們顯現很多
[00:08:22.520 --> 00:08:24.920]  他們是知道一位上帝
[00:08:24.920 --> 00:08:26.600]  但可能心裏同時想
[00:08:26.600 --> 00:08:29.920]  巴力好像給我們很多好處
[00:08:29.920 --> 00:08:32.240]  但耶利亞說如果巴力是神
[00:08:32.240 --> 00:08:34.440]  你可以專心去敬拜上帝
[00:08:34.440 --> 00:08:37.040]  敬拜一位你們認為的神
[00:08:37.040 --> 00:08:40.920]  為何你們三心兩意呢?
[00:08:40.920 --> 00:08:43.440]  似乎他們覺得最簡單的方式
[00:08:43.440 --> 00:08:46.640]  就是不需要抉擇
[00:08:46.640 --> 00:08:49.600]  二者兼得是最好
[00:08:49.600 --> 00:08:50.800]  不需要掙扎
[00:08:50.800 --> 00:08:54.640]  保持兩個神是最好的事情
[00:08:54.640 --> 00:08:58.320]  這一點你會發覺當時百姓不回答
[00:08:58.320 --> 00:09:00.480]  或者他們心裏不明白
[00:09:00.480 --> 00:09:04.000]  亦不想做一個甚麼決定
[00:09:04.000 --> 00:09:06.240]  我們剛才讀的今句
[00:09:06.240 --> 00:09:11.200]  記不記得《馬特福音》六章二十四節
[00:09:11.200 --> 00:09:12.320]  一句大家會熟悉
[00:09:12.320 --> 00:09:14.560]  我們純常記得主耶穌跟我們說
[00:09:14.560 --> 00:09:18.400]  一個人不能侍奉兩個主
[00:09:18.400 --> 00:09:21.720]  不是惡者過就輕那過
[00:09:21.720 --> 00:09:25.880]  不是惡者過就愛那過
[00:09:25.880 --> 00:09:29.360]  不是重者過就輕那過
[00:09:29.360 --> 00:09:33.520]  所以主說你們不能侍奉主
[00:09:33.520 --> 00:09:35.880]  又侍奉馬門
[00:09:35.880 --> 00:09:37.480]  一段短的聖經
[00:09:37.480 --> 00:09:40.760]  兩次重覆說不能
[00:09:40.760 --> 00:09:42.000]  不可以的
[00:09:42.000 --> 00:09:47.960]  你不可以兩個主在你的生命裏面
[00:09:47.960 --> 00:09:50.720]  我記得以前我早期學駕駛的時候
[00:09:50.720 --> 00:09:51.480]  我最深刻
[00:09:51.480 --> 00:09:53.000]  因為在加拿大
[00:09:53.000 --> 00:09:55.760]  當我上到師父的車的時候
[00:09:55.760 --> 00:09:58.240]  第一次見到一種車
[00:09:58.240 --> 00:10:00.200]  原來那種車上去之後
[00:10:00.200 --> 00:10:03.680]  有兩個軚盤
[00:10:03.680 --> 00:10:04.880]  我自己前面有一個軚盤
[00:10:04.880 --> 00:10:07.640]  看一看師父有一個軚盤
[00:10:07.640 --> 00:10:11.960]  原來那輛車可以被兩個軚盤控制
[00:10:11.960 --> 00:10:13.840]  當然在學車的過程當中
[00:10:13.840 --> 00:10:17.520]  很體會有些時候跟師父爭持
[00:10:17.520 --> 00:10:18.920]  他想轉右
[00:10:18.920 --> 00:10:19.880]  叫我轉右
[00:10:19.880 --> 00:10:21.360]  但我又忘記了
[00:10:21.360 --> 00:10:22.720]  然後他就轉右了
[00:10:22.720 --> 00:10:24.920]  我以為那輛車受我控制
[00:10:24.920 --> 00:10:27.080]  原來不是
[00:10:27.080 --> 00:10:28.320]  如果你可以想像
[00:10:28.320 --> 00:10:31.720]  你的生命當中有兩個主
[00:10:31.720 --> 00:10:34.800]  你裏面一定有很多混亂
[00:10:34.800 --> 00:10:39.920]  而最終大多數會有很多災禍臨到
[00:10:39.920 --> 00:10:41.000]  聖經告訴我們
[00:10:41.000 --> 00:10:43.480]  你不可能有兩個主
[00:10:43.480 --> 00:10:46.040]  你只能夠清楚確認
[00:10:46.040 --> 00:10:47.760]  你唯有一位主
[00:10:47.760 --> 00:10:52.440]  讓你一生來聽從和信從他
[00:10:52.440 --> 00:10:53.440]  當我們讀到聖經
[00:10:53.440 --> 00:10:56.320]  當以利亞來發出一個詢問的時候
[00:10:56.320 --> 00:10:59.560]  你們為甚麼三心兩意呢?
[00:10:59.560 --> 00:11:02.520]  你回想以利亞先知的名字
[00:11:02.520 --> 00:11:04.760]  特別興起這位先知
[00:11:04.760 --> 00:11:08.320]  是有人能夠專一地向準神
[00:11:08.320 --> 00:11:09.640]  以他的名字
[00:11:09.640 --> 00:11:12.120]  以利亞英文Elijah
[00:11:12.120 --> 00:11:14.000]  正正是一個意思
[00:11:14.000 --> 00:11:17.520]  就是唯獨耶和華是神
[00:11:17.520 --> 00:11:19.680]  Elijah是耶和華
[00:11:19.680 --> 00:11:21.920]  Elijah是我的神
[00:11:21.920 --> 00:11:24.640]  我的神唯獨是耶和華
[00:11:24.640 --> 00:11:26.080]  因此很多年之前
[00:11:26.080 --> 00:11:28.720]  當神來到工作的時候
[00:11:28.720 --> 00:11:31.200]  已經安排一個先知的名字
[00:11:31.200 --> 00:11:33.320]  讓他發出一種呼籲
[00:11:33.320 --> 00:11:36.280]  要人能夠回轉
[00:11:36.280 --> 00:11:39.560]  單一地跟隨神
[00:11:39.560 --> 00:11:42.320]  當他們誤會回答的時候
[00:11:42.320 --> 00:11:45.560]  接著就出現了一個試驗的情形
[00:11:45.560 --> 00:11:48.480]  大家再讀一下第22節
[00:11:48.480 --> 00:11:50.200]  第22節你會留意到
[00:11:50.200 --> 00:11:52.280]  我們簡單看回這段經文
[00:11:52.280 --> 00:11:54.840]  就知道當時
[00:11:54.840 --> 00:11:55.560]  以利亞說
[00:11:55.560 --> 00:11:57.880]  你不如拿兩頭公牛來
[00:11:57.880 --> 00:12:00.600]  將他們割成一塊一塊
[00:12:00.600 --> 00:12:02.080]  然後你可以將這些牛塊
[00:12:02.080 --> 00:12:03.920]  放在柴火上
[00:12:03.920 --> 00:12:05.160]  不過不要點火
[00:12:05.160 --> 00:12:06.400]  然後你們的伯樂先知
[00:12:06.400 --> 00:12:08.520]  可以呼求你們的神
[00:12:08.520 --> 00:12:09.560]  因為他們都知道
[00:12:09.560 --> 00:12:11.440]  伯樂不單是土地神
[00:12:11.440 --> 00:12:15.000]  也被他們認定是一個雷暴的神靈
[00:12:15.000 --> 00:12:16.200]  能夠降雨
[00:12:16.200 --> 00:12:17.520]  能夠打雷
[00:12:17.520 --> 00:12:19.560]  能夠發閃電
[00:12:19.560 --> 00:12:20.840]  所以你可以呼求他
[00:12:20.840 --> 00:12:22.920]  他可以將火從天降下來
[00:12:22.920 --> 00:12:25.560]  可以燒盡一些祭品
[00:12:25.560 --> 00:12:28.040]  所以當時他們就這樣做了
[00:12:28.040 --> 00:12:31.120]  這班450位先知就一路呼求
[00:12:31.120 --> 00:12:32.320]  但一直到中午
[00:12:32.320 --> 00:12:34.520]  都沒有任何事情發生
[00:12:34.520 --> 00:12:37.480]  剛才我們沒有特別讀過的27節
[00:12:37.480 --> 00:12:39.960]  你可以再留意一下
[00:12:39.960 --> 00:12:41.320]  27節
[00:12:41.320 --> 00:12:41.840]  聖經說
[00:12:41.840 --> 00:12:42.800]  「到了中午
[00:12:42.800 --> 00:12:45.000]  以利亞嘲笑他們說
[00:12:45.000 --> 00:12:46.160]  大聲呼求說
[00:12:46.160 --> 00:12:47.680]  因為他是神
[00:12:47.680 --> 00:12:50.000]  也許他正在默想
[00:12:50.000 --> 00:12:51.680]  或者事務很繁忙
[00:12:51.680 --> 00:12:53.200]  沒有空理你
[00:12:53.200 --> 00:12:54.520]  或者在這裡旅行
[00:12:54.520 --> 00:12:56.880]  去了歐洲度假
[00:12:56.880 --> 00:12:59.080]  或正在睡覺休息
[00:12:59.080 --> 00:13:02.040]  你們快點叫醒他吧」
[00:13:02.040 --> 00:13:03.920]  他們就大聲呼求
[00:13:03.920 --> 00:13:05.320]  按著他們的規矩
[00:13:05.320 --> 00:13:08.680]  用刀和槍刺自己
[00:13:08.680 --> 00:13:10.880]  直到身體流血
[00:13:10.880 --> 00:13:16.080]  是他們敬拜巴黎的一種方式
[00:13:16.080 --> 00:13:18.160]  他們用很多不同的方式
[00:13:18.160 --> 00:13:20.000]  去輔待己身
[00:13:20.000 --> 00:13:21.760]  表示自己的敬虔
[00:13:21.760 --> 00:13:24.280]  希望得到神靈的起源
[00:13:24.280 --> 00:13:27.400]  但完全沒有功效
[00:13:27.400 --> 00:13:28.360]  我讀了一段經文
[00:13:28.360 --> 00:13:30.640]  就想回去有機會去到
[00:13:30.640 --> 00:13:33.320]  在印度探望當地的宣教士
[00:13:33.320 --> 00:13:35.080]  一件很深刻的事情
[00:13:35.080 --> 00:13:36.920]  去到當地的印度廟
[00:13:36.920 --> 00:13:38.840]  很多人進去
[00:13:38.840 --> 00:13:40.520]  但進去的時候
[00:13:40.520 --> 00:13:42.240]  他們都會做一件事
[00:13:42.240 --> 00:13:44.160]  門口有幾個鐘
[00:13:44.160 --> 00:13:46.480]  他們就會「噹噹噹噹」
[00:13:46.480 --> 00:13:49.160]  打一下鐘才進去廟裡
[00:13:49.160 --> 00:13:50.280]  我就問宣教士
[00:13:50.280 --> 00:13:53.320]  有沒有什麼意義呢?
[00:13:53.320 --> 00:13:54.960]  宣教士就說
[00:13:54.960 --> 00:13:57.200]  他說當地人認為神靈
[00:13:57.200 --> 00:13:59.840]  有些時候會休息
[00:13:59.840 --> 00:14:01.400]  所以要提醒他
[00:14:01.400 --> 00:14:04.120]  「我來了,噹噹」
[00:14:04.120 --> 00:14:07.480]  然後才進去廟裡
[00:14:07.480 --> 00:14:10.560]  很多人以為憑著自己
[00:14:10.560 --> 00:14:13.400]  可以幫助神靈
[00:14:13.400 --> 00:14:15.680]  幫助自己
[00:14:15.680 --> 00:14:17.720]  亦都以為這些事情
[00:14:17.720 --> 00:14:19.920]  能夠得到好處
[00:14:19.920 --> 00:14:21.440]  其實當人很想得到
[00:14:21.440 --> 00:14:23.320]  一些利益的時候
[00:14:23.320 --> 00:14:26.880]  有時過程當中會被迷惑
[00:14:26.880 --> 00:14:29.920]  看不到自己所做的事情
[00:14:29.920 --> 00:14:32.120]  那種矛盾
[00:14:32.120 --> 00:14:35.080]  而去敬拜假神
[00:14:35.080 --> 00:14:36.960]  在聖經繼續再說的時候
[00:14:36.960 --> 00:14:39.400]  就提到開始熱耶穌自己
[00:14:39.400 --> 00:14:41.080]  來到祝壇
[00:14:41.080 --> 00:14:42.120]  大家都會記得
[00:14:42.120 --> 00:14:44.040]  剛才讀過經文說
[00:14:44.040 --> 00:14:47.280]  祂從修神的祭壇
[00:14:47.280 --> 00:14:48.960]  然後拿了十二塊石頭
[00:14:48.960 --> 00:14:51.520]  在上面排了一些木柴
[00:14:51.520 --> 00:14:54.040]  然後放上一些牛塊
[00:14:54.040 --> 00:14:57.680]  然後拿了四大桶水
[00:14:57.680 --> 00:15:00.600]  倒了多少次下去?
[00:15:00.600 --> 00:15:01.440]  倒了三次而已
[00:15:01.440 --> 00:15:03.960]  四桶水倒了三次
[00:15:03.960 --> 00:15:07.600]  將水全部澆在牛塊上
[00:15:07.600 --> 00:15:08.480]  你可以想像
[00:15:08.480 --> 00:15:10.440]  要能夠再燒這些祭品
[00:15:10.440 --> 00:15:12.360]  是更加艱難
[00:15:12.360 --> 00:15:13.960]  而且你發覺做了一件事情
[00:15:13.960 --> 00:15:15.640]  就在祭壇附近
[00:15:15.640 --> 00:15:17.720]  挖了一個水溝
[00:15:17.720 --> 00:15:19.600]  然後四桶水倒下去
[00:15:19.600 --> 00:15:22.920]  四邊的水溝都充滿了水
[00:15:22.920 --> 00:15:24.040]  在那時候
[00:15:24.040 --> 00:15:25.200]  聖經就說到
[00:15:25.200 --> 00:15:27.640]  伊利亞祈禱了
[00:15:27.640 --> 00:15:29.200]  伊利亞向神祈禱
[00:15:29.200 --> 00:15:31.240]  上帝承傳這件事情
[00:15:31.240 --> 00:15:32.600]  大家看看聖經
[00:15:32.600 --> 00:15:34.240]  在第38節
[00:15:34.240 --> 00:15:39.680]  第十八章38節
[00:15:39.680 --> 00:15:42.800]  「於是耶和華的火降下來
[00:15:42.800 --> 00:15:45.840]  吞滅了梵濟、木柴
[00:15:45.840 --> 00:15:49.600]  還有石頭和塵土
[00:15:49.600 --> 00:15:53.720]  連石頭和塵土都燒盡
[00:15:53.720 --> 00:15:58.040]  連溝裡的水也燒乾了
[00:15:58.040 --> 00:16:03.280]  四大桶水在那時候都乾了」
[00:16:03.280 --> 00:16:04.200]  當你一看的時候
[00:16:04.200 --> 00:16:05.080]  你會體會到
[00:16:05.080 --> 00:16:07.240]  這位創造天地的上帝
[00:16:07.240 --> 00:16:09.200]  他按著自己的意思
[00:16:09.200 --> 00:16:10.680]  隨時可以運用到
[00:16:10.680 --> 00:16:13.360]  自然界很多的一些現象
[00:16:13.360 --> 00:16:16.840]  來去承傳他自己的旨意
[00:16:16.840 --> 00:16:18.640]  我想分析詩篇所說
[00:16:18.640 --> 00:16:20.800]  「神以風為使者
[00:16:20.800 --> 00:16:23.360]  以火焰為他的伏翼
[00:16:23.360 --> 00:16:26.520]  去承傳他自己的旨意」
[00:16:26.520 --> 00:16:29.440]  在當時這群人看見之後
[00:16:29.440 --> 00:16:31.200]  第39節就說到
[00:16:31.200 --> 00:16:33.000]  他們就面伏於地
[00:16:33.000 --> 00:16:35.240]  這個時候他們就承認
[00:16:35.240 --> 00:16:36.680]  耶和華是神
[00:16:36.680 --> 00:16:39.480]  耶和華是神
[00:16:39.480 --> 00:16:41.040]  當這件事情發生的時候
[00:16:41.040 --> 00:16:42.000]  或者我們會問
[00:16:42.000 --> 00:16:44.040]  為何神要做這件事?
[00:16:44.040 --> 00:16:46.160]  祂的目的是甚麼?
[00:16:46.160 --> 00:16:48.680]  你再看前面37節
[00:16:48.680 --> 00:16:52.760]  37節
[00:16:52.760 --> 00:16:54.880]  「耶和華求你應運我
[00:16:54.880 --> 00:16:55.960]  應運我
[00:16:55.960 --> 00:16:56.960]  使者民知道
[00:16:56.960 --> 00:16:59.240]  你耶和華是神
[00:16:59.240 --> 00:17:02.640]  又知道是你使者民的心
[00:17:02.640 --> 00:17:05.240]  再迴轉過來」
[00:17:05.240 --> 00:17:06.800]  有兩個目的
[00:17:06.800 --> 00:17:08.480]  讓他們清楚知道
[00:17:08.480 --> 00:17:11.160]  唯獨耶和華是真神
[00:17:11.160 --> 00:17:12.160]  第二
[00:17:12.160 --> 00:17:13.400]  是讓大家知道
[00:17:13.400 --> 00:17:14.440]  就是這位上帝
[00:17:14.440 --> 00:17:17.640]  很渴望人的心轉向祂
[00:17:17.640 --> 00:17:20.160]  不會偏向其他
[00:17:20.160 --> 00:17:23.440]  神的心願很願意做這件事情
[00:17:23.440 --> 00:17:25.440]  甚至祂主動地來吩咐
[00:17:25.440 --> 00:17:27.440]  先知做這件事情
[00:17:27.440 --> 00:17:29.000]  祂沒有離棄這群
[00:17:29.000 --> 00:17:31.120]  離棄了祂的百姓
[00:17:31.120 --> 00:17:33.720]  只是不斷地呼喚他們
[00:17:33.720 --> 00:17:36.240]  迴轉歸向神
[00:17:36.240 --> 00:17:37.400]  各位弟兄姊妹
[00:17:37.400 --> 00:17:38.360]  當我們讀聖經的時候
[00:17:38.360 --> 00:17:40.800]  你會常常察覺到一件事情
[00:17:40.800 --> 00:17:44.400]  神會主動帶領我們
[00:17:44.400 --> 00:17:47.520]  迴轉歸向祂
[00:17:47.520 --> 00:17:48.440]  有很多時候
[00:17:48.440 --> 00:17:49.680]  在你生活上
[00:17:49.680 --> 00:17:50.720]  都會經歷到
[00:17:50.720 --> 00:17:52.640]  神透過一些不同的方式
[00:17:52.640 --> 00:17:56.320]  來引領你的心轉向祂
[00:17:56.320 --> 00:17:58.160]  我想回到一位弟兄
[00:17:58.160 --> 00:18:00.600]  他自己的個人經歷
[00:18:00.600 --> 00:18:01.840]  他說到他自己
[00:18:01.840 --> 00:18:04.040]  在早期成長的時候
[00:18:04.040 --> 00:18:05.680]  在基層的家庭
[00:18:05.680 --> 00:18:06.960]  家庭很艱難
[00:18:06.960 --> 00:18:09.840]  所以父母用了很長時間
[00:18:09.840 --> 00:18:13.120]  來賺錢維持家庭
