
[00:00:00.000 --> 00:00:04.800]  透過約翰福音16:16-33的經文
[00:04:15.440 --> 00:04:17.040]  都可以聽到
[00:04:17.040 --> 00:04:18.640]  一幫門徒跟從耶穌
[00:04:18.640 --> 00:04:21.160]  其實有很多不同的想法
[00:04:21.160 --> 00:04:22.320]  其中有一些就是
[00:04:22.320 --> 00:04:24.960]  他們想著耶穌來到了地上
[00:04:24.960 --> 00:04:27.920]  是要再一次復興以色列國
[00:04:27.920 --> 00:04:30.840]  再重新的建立自己的國家
[00:04:30.840 --> 00:04:33.720]  所以去跟從祂
[00:04:33.720 --> 00:04:36.280]  他們等待的就是耶穌
[00:04:36.280 --> 00:04:41.240]  帶領他們建立一個強盛的以色列國
[00:04:41.240 --> 00:04:43.040]  所以很大的期待
[00:04:43.040 --> 00:04:46.680]  但是當耶穌一路一路的去
[00:04:46.680 --> 00:04:48.760]  帶著他們前行的時候
[00:04:48.760 --> 00:04:50.000]  一幫的門徒
[00:04:50.000 --> 00:04:53.360]  似乎看到耶穌不是朝著一個方向
[00:04:53.360 --> 00:04:54.240]  到最後
[00:04:54.240 --> 00:04:57.160]  耶穌被釘十字架的時候
[00:04:57.160 --> 00:04:59.600]  跟隨的夫子
[00:04:59.600 --> 00:05:01.440]  我們的老師死了
[00:05:01.440 --> 00:05:04.600]  那一刻心裡面有一種憂愁
[00:05:04.600 --> 00:05:07.200]  我們跟了三年多
[00:05:07.200 --> 00:05:08.840]  三年的這個夫子
[00:05:08.840 --> 00:05:10.880]  他都離開了我們
[00:05:10.880 --> 00:05:13.600]  耶穌也都很清楚知道
[00:05:13.600 --> 00:05:15.920]  當他在地上傳道的時候
[00:05:15.920 --> 00:05:17.360]  他面對很多的
[00:05:17.360 --> 00:05:18.680]  可以說衝擊
[00:05:18.680 --> 00:05:19.840]  很多的迫害
[00:05:19.840 --> 00:05:21.600]  一幫跟從他的人之後
[00:05:21.600 --> 00:05:24.240]  都會面對這些的迫害
[00:05:24.240 --> 00:05:26.160]  所以耶穌在這裡說
[00:05:26.160 --> 00:05:29.080]  當他去被釘十字架的時候
[00:05:29.080 --> 00:05:30.400]  你們是會憂愁
[00:05:30.400 --> 00:05:32.320]  因為當時你們不是很清楚
[00:05:32.320 --> 00:05:36.520]  究竟我來到地上是為了什麼工作
[00:05:36.520 --> 00:05:39.440]  但是當之後
[00:05:39.440 --> 00:05:40.760]  我復活
[00:05:40.760 --> 00:05:42.080]  向你們顯現
[00:05:42.080 --> 00:05:43.320]  向你們說明
[00:05:43.320 --> 00:05:45.960]  我來到地上的使命
[00:05:45.960 --> 00:05:48.440]  我為世人的罪釘十字架上
[00:05:48.440 --> 00:05:51.640]  這個上帝給我的使命完成之後
[00:05:51.640 --> 00:05:53.320]  當你們去明白
[00:05:53.320 --> 00:05:55.440]  這個的救恩
[00:05:55.440 --> 00:05:57.040]  當你們藉著我
[00:05:57.040 --> 00:05:59.920]  知道怎麼去跟從上帝的時候
[00:05:59.920 --> 00:06:04.200]  你們就會變為一個喜樂的心
[00:06:04.200 --> 00:06:06.880]  所以耶穌在這裡其實是安慰
[00:06:06.880 --> 00:06:09.720]  可以說是鼓勵安慰一幫的門徒
[00:06:09.720 --> 00:06:11.520]  你們不用擔心
[00:06:11.520 --> 00:06:13.160]  我被釘十字架
[00:06:13.160 --> 00:06:15.080]  只不過是一個過程
[00:06:15.080 --> 00:06:17.080]  我死而復活之後
[00:06:17.080 --> 00:06:20.400]  顯明上帝那個拯救的能力
[00:06:20.400 --> 00:06:22.160]  接著耶穌去說
[00:06:22.160 --> 00:06:23.720]  另有一幫人
[00:06:23.720 --> 00:06:25.960]  當看到我的死亡的時候
[00:06:25.960 --> 00:06:27.600]  他們會很開心
[00:06:27.600 --> 00:06:28.560]  為什麼呢?
[00:06:28.560 --> 00:06:31.600]  因為這一幫人是敵對上帝
[00:06:31.600 --> 00:06:33.920]  這一幫人他們以為
[00:06:33.920 --> 00:06:36.200]  將我殺死
[00:06:36.200 --> 00:06:40.560]  可以免除他們那種的
[00:06:40.560 --> 00:06:45.320]  對他們衝擊的狀況
[00:06:45.320 --> 00:06:47.240]  不會再指控他們的罪
[00:06:47.240 --> 00:06:49.400]  不會再指出他們的問題
[00:06:49.400 --> 00:06:50.760]  所以這一幫人
[00:06:50.760 --> 00:06:52.880]  這一幫的世人很開心
[00:06:52.880 --> 00:06:55.120]  當我們去看耶穌被釘十字架的時候
[00:06:55.120 --> 00:06:56.920]  的確是這樣的一個場面
[00:06:56.920 --> 00:07:03.600]  很多人圍著耶穌的情況裡面
[00:07:03.600 --> 00:07:06.280]  就是說釘耶穌在十字架上面
[00:07:06.280 --> 00:07:08.200]  釘耶穌在十字架上面
[00:07:08.200 --> 00:07:10.760]  他們表現一個很開心的
[00:07:10.760 --> 00:07:12.760]  很喜樂的一個情況
[00:07:12.760 --> 00:07:15.520]  但是耶穌跟一幫的門徒說
[00:07:15.520 --> 00:07:17.720]  這一幫的人到最後
[00:07:17.720 --> 00:07:19.720]  他們是會憂愁的
[00:07:19.720 --> 00:07:24.160]  因為他們將要面對上帝的審判
[00:07:24.160 --> 00:07:29.360]  他們以為將我釘十字架之後
[00:07:29.360 --> 00:07:32.000]  他們就免去麻煩
[00:07:32.000 --> 00:07:33.280]  但其實不是
[00:07:33.280 --> 00:07:36.640]  到最後他們這份暫時
[00:07:36.640 --> 00:07:39.240]  可以說短暫他們覺得的喜樂
[00:07:39.240 --> 00:07:41.920]  到最後都會變為一個憂愁
[00:07:41.920 --> 00:07:43.920]  因為到最後每一個人
[00:07:43.920 --> 00:07:48.200]  都在上帝面前面對公義的審判
[00:07:48.200 --> 00:07:49.440]  耶穌在這裡說
[00:07:49.440 --> 00:07:51.520]  用了一個比喻
[00:07:51.520 --> 00:07:54.920]  就是婦人生產的時候就會憂愁
[00:07:54.920 --> 00:07:58.520]  就好像她被釘十字架的過程裡面
[00:07:58.520 --> 00:08:00.520]  一幫門徒是會憂愁
[00:08:00.520 --> 00:08:02.520]  但是當孩子生了出來
[00:08:02.520 --> 00:08:04.400]  當這個救恩完成了
[00:08:04.400 --> 00:08:07.720]  當他們明白上帝的心意的時候
[00:08:07.720 --> 00:08:09.400]  就會很喜樂
[00:08:09.400 --> 00:08:13.360]  因為看到上帝的救恩已經完成了
[00:08:13.360 --> 00:08:15.840]  所以耶穌用了一個生產的比喻
[00:08:15.840 --> 00:08:22.760]  去鼓勵門徒短暫的痛苦必然要面對
[00:08:22.760 --> 00:08:25.680]  但到最後我們要得到上帝賜給我們
[00:08:25.680 --> 00:08:28.800]  一個永恆的平安和喜樂
[00:08:28.800 --> 00:08:30.200]  耶穌在這裡說
[00:08:30.200 --> 00:08:32.840]  這個喜樂是沒有人可以奪去
[00:08:32.840 --> 00:08:34.760]  我給你們的平安
[00:08:34.760 --> 00:08:36.040]  我給你們的喜樂
[00:08:36.040 --> 00:08:38.440]  世人不能奪去
[00:08:38.440 --> 00:08:43.160]  接著耶穌繼續說出
[00:08:43.160 --> 00:08:45.480]  在23-24節裡面
[00:08:45.480 --> 00:08:51.000]  祂說出了當他被釘十字架復活之後
[00:08:51.000 --> 00:08:53.400]  耶穌和一幫門徒
[00:08:53.400 --> 00:08:57.400]  在某方面的關係
[00:08:57.400 --> 00:09:00.320]  是有很微妙的一個改變
[00:09:00.320 --> 00:09:03.080]  在第23-24節說
[00:09:03.080 --> 00:09:06.800]  到那天你們什麼也就不問我了
[00:09:06.800 --> 00:09:09.000]  我實實在在的告訴你們
[00:09:09.000 --> 00:09:10.720]  你們若向父求什麼
[00:09:10.720 --> 00:09:13.320]  他必因我的名賜給你們
[00:09:13.320 --> 00:09:16.080]  向來你們沒有奉我的名求什麼
[00:09:16.080 --> 00:09:18.360]  如今你們求就必得著
[00:09:18.360 --> 00:09:21.560]  叫你們的喜樂可以滿足
[00:09:21.560 --> 00:09:23.880]  耶穌在新的年日
[00:09:23.880 --> 00:09:25.840]  一幫門徒跟隨的時候
[00:09:25.840 --> 00:09:28.520]  一幫門徒都向祂有祈求
[00:09:28.520 --> 00:09:31.040]  向耶穌求一些東西可以說
[00:09:31.040 --> 00:09:34.160]  但是當耶穌被釘十字架之後
[00:09:34.160 --> 00:09:35.880]  耶穌就教導他們
[00:09:35.880 --> 00:09:37.880]  到那天到那個時候
[00:09:37.880 --> 00:09:42.800]  你們就要奉我的名向天父祈求
[00:09:42.800 --> 00:09:43.760]  在那裡
[00:09:43.760 --> 00:09:45.400]  耶穌帶出了
[00:09:45.400 --> 00:09:49.360]  當我被釘十字架復活之後
[00:09:49.360 --> 00:09:51.560]  你不是直接的向我祈求
[00:09:51.560 --> 00:09:56.000]  而是奉我的名向天父去祈求
[00:09:56.000 --> 00:09:57.240]  耶穌在那裡說
[00:09:57.240 --> 00:09:59.760]  你們求什麼就必得著
[00:09:59.760 --> 00:10:01.800]  究竟內容是什麼呢?
[00:10:01.800 --> 00:10:03.520]  如果照上下文去說
[00:10:03.520 --> 00:10:05.320]  耶穌應該在那裡說
[00:10:05.320 --> 00:10:09.280]  當你們奉我的名去祈求天父
[00:10:09.280 --> 00:10:11.760]  有一個平安有一個喜樂的時候
[00:10:11.760 --> 00:10:14.480]  上帝必然給予你們
[00:10:14.480 --> 00:10:17.880]  你們的喜樂會得到一個滿足
[00:10:17.880 --> 00:10:19.520]  所以耶穌不是在那裡說
[00:10:19.520 --> 00:10:21.720]  門徒求什麼
[00:10:21.720 --> 00:10:23.000]  上帝一定給你
[00:10:23.000 --> 00:10:24.400]  耶穌不是這個意思
[00:10:24.400 --> 00:10:25.400]  耶穌在那裡說
[00:10:25.400 --> 00:10:31.160]  你奉我的名向天父祈求一個喜樂的生命
[00:10:31.160 --> 00:10:33.160]  祈求一個平安的生命
[00:10:33.160 --> 00:10:36.400]  天父必定會給這個生命給你們
[00:10:36.400 --> 00:10:40.640]  接著在25-27節
[00:10:40.640 --> 00:10:43.480]  耶穌再去說
[00:10:43.480 --> 00:10:47.240]  當祂復活這件事
[00:10:47.240 --> 00:10:49.320]  去反映了一些什麼呢?
[00:10:49.320 --> 00:10:51.640]  是反映了祂和天父的關係
[00:10:51.640 --> 00:10:56.080]  也反映了人跟從祂的人和天父的關係
[00:10:56.080 --> 00:10:58.200]  在25-27節說
[00:10:58.200 --> 00:11:02.160]  這就是我是用比喻對你們說的
[00:11:02.160 --> 00:11:03.520]  事後當一將到
[00:11:03.520 --> 00:11:05.160]  我不再用比喻對你們說
[00:11:05.160 --> 00:11:07.560]  乃要將乎明明的告訴你們
[00:11:07.560 --> 00:11:08.400]  到那日
[00:11:08.400 --> 00:11:10.320]  你們要奉我的名祈求
[00:11:10.320 --> 00:11:11.880]  我並不對你們說
[00:11:11.880 --> 00:11:14.080]  我要為你們求符
[00:11:14.080 --> 00:11:15.720]  符自己愛你們
[00:11:15.720 --> 00:11:18.200]  因為你們已經愛我
[00:11:18.200 --> 00:11:21.800]  又信我是從符出來的
[00:11:21.800 --> 00:11:23.720]  耶穌在那裡
[00:11:23.720 --> 00:11:26.880]  當祂復活之後
[00:11:26.880 --> 00:11:30.160]  祂說清楚祂和天父的關係是什麼呢?
[00:11:30.160 --> 00:11:31.360]  在那裡其實
[00:11:31.360 --> 00:11:33.800]  耶穌再進一步去說
[00:11:33.800 --> 00:11:35.200]  其實在之前
[00:11:35.200 --> 00:11:36.000]  《約翰福音》
[00:11:36.000 --> 00:11:38.560]  耶穌之前幾章的經文
[00:11:38.560 --> 00:11:39.880]  耶穌也都去說
[00:11:39.880 --> 00:11:41.160]  當祂離開之後
[00:11:41.160 --> 00:11:45.840]  聖靈保衛師就會繼續和你們一起
[00:11:45.840 --> 00:11:49.880]  耶穌說要用另一種方式與你們同在
[00:11:49.880 --> 00:11:52.560]  聖靈會讓他們明白
[00:11:52.560 --> 00:11:55.720]  耶穌是救主的意義
[00:11:55.720 --> 00:11:59.240]  聖靈也讓一班門徒明白
[00:11:59.240 --> 00:12:02.400]  究竟耶穌為什麼會被釘在十字架
[00:12:02.400 --> 00:12:06.240]  跟從耶穌的人應該存著什麼態度
[00:12:06.240 --> 00:12:08.160]  信靠耶穌的人
[00:12:08.160 --> 00:12:11.080]  都會蒙天父去閱立
[00:12:11.080 --> 00:12:13.960]  這幾節經文也都說到
[00:12:13.960 --> 00:12:17.840]  耶穌可能是藉著信服上帝
[00:12:17.840 --> 00:12:22.520]  以至祂住在上帝的符的外中
[00:12:22.520 --> 00:12:25.560]  信徒也都藉著信服耶穌
[00:12:25.560 --> 00:12:29.960]  同樣一樣是住在上帝的外中
[00:12:29.960 --> 00:12:31.240]  在這裡說到
[00:12:31.240 --> 00:12:36.200]  一班門徒是相信耶穌是從符而來
[00:12:36.200 --> 00:12:42.880]  父也都去愛那些信靠耶穌的人
[00:12:42.880 --> 00:12:45.200]  因著上帝的愛的緣故
[00:12:45.200 --> 00:12:48.480]  去猜派耶穌來到地上
[00:12:48.480 --> 00:12:50.520]  愛世人的緣故
[00:12:50.520 --> 00:12:53.920]  為道人的罪釘在十字架上
[00:12:53.920 --> 00:12:56.280]  一班相信耶穌的人
[00:12:56.280 --> 00:12:58.680]  他們藉著相信耶穌
[00:12:58.680 --> 00:13:01.320]  已經為他們的罪寫在十字架上
[00:13:01.320 --> 00:13:03.920]  也都願意去信服耶穌
[00:13:03.920 --> 00:13:05.200]  跟從耶穌
[00:13:05.200 --> 00:13:08.120]  願意去堅定的
[00:13:08.120 --> 00:13:11.880]  無論如何都要一生跟從耶穌的腳踪
[00:13:11.880 --> 00:13:15.760]  這也是愛天父的一個表現
[00:13:15.760 --> 00:13:21.640]  在這裡耶穌帶出了這麼重要的關係
[00:13:21.640 --> 00:13:25.720]  在28至30節再進一步去說
[00:13:25.720 --> 00:13:31.920]  耶穌整個來的地上的使命和情況是怎樣
[00:13:31.920 --> 00:13:34.080]  在28至30節說
[00:13:34.080 --> 00:13:36.480]  我從父出來到了世界
[00:13:36.480 --> 00:13:39.400]  我又離開世界往父那裡去
[00:13:39.400 --> 00:13:41.760]  門徒說如今你是明說
[00:13:41.760 --> 00:13:43.240]  並不用比喻了
[00:13:43.240 --> 00:13:46.200]  現在我們曉得你凡事都知道
[00:13:46.200 --> 00:13:47.760]  也不用人問你
[00:13:47.760 --> 00:13:51.200]  因此我信你是從神出來的
[00:13:51.200 --> 00:13:56.040]  在這裡耶穌再複述再重複他自己的使命
[00:13:56.040 --> 00:13:58.280]  其實為什麼耶穌要不斷重複呢?
[00:13:58.280 --> 00:14:01.040]  其實當時的門徒是不明白的
[00:14:01.040 --> 00:14:02.600]  現在我們回頭看
[00:14:02.600 --> 00:14:07.360]  耶穌的一生使命我們很清楚
[00:14:07.360 --> 00:14:11.000]  但你想想當時的一班門徒其實是蒙嘈嘈的
[00:14:11.000 --> 00:14:13.080]  他們以為自己知道
[00:14:13.080 --> 00:14:15.680]  但其實他們還不知道
[00:14:15.680 --> 00:14:18.120]  在這一刻他們仍然不知道
[00:14:18.120 --> 00:14:23.960]  耶穌要走上十字架道路的過程
[00:14:23.960 --> 00:14:27.880]  所以耶穌又重複地告訴他們
[00:14:27.880 --> 00:14:28.680]  他們以為明嗎?
[00:14:28.680 --> 00:14:30.480]  耶穌再說其實你們還不明白
[00:14:30.480 --> 00:14:32.200]  我再說一次
[00:14:32.200 --> 00:14:34.400]  在這裡耶穌再複述的使命就是
[00:14:34.400 --> 00:14:36.280]  他是從上帝而來的
[00:14:36.280 --> 00:14:37.640]  他來到世界
[00:14:37.640 --> 00:14:41.240]  然後他再回到天父那裡
[00:14:41.240 --> 00:14:47.200]  他們這一班門徒聽完耶穌說的話
[00:14:47.200 --> 00:14:48.600]  我們現在明白了
[00:14:48.600 --> 00:14:50.520]  你說什麼我現在明白了
[00:14:50.520 --> 00:14:52.160]  但其實是不是真的明白呢?
[00:14:52.160 --> 00:14:54.320]  其實他們是還不明白的
[00:14:54.320 --> 00:14:55.440]  他們還不明白
[00:14:55.440 --> 00:14:56.520]  耶穌在這裡說
[00:14:56.520 --> 00:14:58.960]  他是從父而來
[00:14:58.960 --> 00:15:02.520]  上帝差派他來到這個世界
[00:15:02.520 --> 00:15:04.280]  完成上帝的使命
[00:15:04.280 --> 00:15:06.920]  所以聖經上有句話說
[00:15:06.920 --> 00:15:10.360]  耶穌來是要完成那差我來者的功
[00:15:10.360 --> 00:15:12.280]  他來到就是要為世人的罪
[00:15:12.280 --> 00:15:13.560]  在十字架上面
[00:15:13.560 --> 00:15:14.720]  完成了
[00:15:14.720 --> 00:15:16.840]  從死裡面復活
[00:15:16.840 --> 00:15:20.080]  然後再回去天父的那裡
[00:15:20.080 --> 00:15:22.200]  這個的事
[00:15:22.200 --> 00:15:24.240]  或者說這個上帝的工作
[00:15:24.240 --> 00:15:27.080]  在我們現在信耶穌的人來說
[00:15:27.080 --> 00:15:29.000]  很基本很簡單
[00:15:29.000 --> 00:15:32.120]  但當時一班門徒是不知道
[00:15:32.120 --> 00:15:33.520]  也不明白
[00:15:33.520 --> 00:15:40.840]  他們仍然只是知道一些很模糊的事情
[00:15:40.840 --> 00:15:43.480]  他們的信心也可以這麼說
[00:15:43.480 --> 00:15:45.160]  都是很膚淺的
[00:15:45.160 --> 00:15:48.000]  在第31到32節
[00:15:48.000 --> 00:15:53.520]  耶穌說出一個預言
[00:15:53.520 --> 00:15:55.360]  預言什麼呢?
[00:15:55.360 --> 00:15:56.560]  耶穌說
[00:15:56.560 --> 00:16:00.160]  我現在你們信嗎?
[00:16:00.160 --> 00:16:02.520]  看啊!時候到了
[00:16:02.520 --> 00:16:04.120]  且時已經到了
[00:16:04.120 --> 00:16:05.600]  你們要分散
[00:16:05.600 --> 00:16:07.400]  各歸自己的地方去
[00:16:07.400 --> 00:16:09.520]  留下我獨自一人
[00:16:09.520 --> 00:16:11.680]  其實我不是獨自一人
[00:16:11.680 --> 00:16:14.720]  因為有父與我同在
[00:16:14.720 --> 00:16:16.360]  在這裡耶穌說
[00:16:16.360 --> 00:16:17.840]  你們要分散
[00:16:17.840 --> 00:16:21.640]  因為我被釘十字架的時候到了
[00:16:21.640 --> 00:16:23.120]  人們抓我的時候
[00:16:23.120 --> 00:16:24.600]  你們會恐懼
[00:16:24.600 --> 00:16:25.960]  你們會很害怕
[00:16:25.960 --> 00:16:28.280]  你們會分散
[00:16:28.280 --> 00:16:32.280]  耶穌在這裡其實說出
[00:16:32.280 --> 00:16:34.480]  他們說你們相信我嗎?
[00:16:34.480 --> 00:16:36.720]  其實你們的信是很膚淺的
[00:16:36.720 --> 00:16:38.080]  用我們現在的信去說
[00:16:38.080 --> 00:16:40.600]  這個信其實你們不合格的
[00:16:40.600 --> 00:16:46.040]  你們仍然不是堅定一心的去相信我和跟從我
[00:16:46.040 --> 00:16:49.400]  但耶穌到最後在33節
[00:16:49.400 --> 00:16:52.080]  說出了一個很重要的一句話
[00:16:52.080 --> 00:16:56.880]  可以說這一句是作為對一班跟從他的門徒
[00:16:56.880 --> 00:16:59.240]  一班將要休仇的門徒
[00:16:59.240 --> 00:17:02.480]  一個很大的鼓勵和一個很大的安慰
[00:17:02.480 --> 00:17:04.560]  33節耶穌這麼說
[00:17:04.560 --> 00:17:06.760]  我將這些事告訴你們
[00:17:06.760 --> 00:17:09.960]  是要叫你們在我裡面有平安
[00:17:09.960 --> 00:17:12.040]  在世上你們有苦難
[00:17:12.040 --> 00:17:16.320]  但你們可以放心我已經勝了世界
[00:17:16.320 --> 00:17:19.080]  耶穌在這裡說我將這些事告訴你們
[00:17:19.080 --> 00:17:23.960]  就是將前面一大段的說話去告訴你們
[00:17:23.960 --> 00:17:25.360]  為的是什麼呢?
[00:17:25.360 --> 00:17:30.520]  為的就是要你們在我裡面有平安
[00:17:30.520 --> 00:17:32.120]  在這裡耶穌說
[00:17:32.120 --> 00:17:34.080]  縱然一班門徒
[00:17:34.080 --> 00:17:36.000]  他們是會失敗的
[00:17:36.000 --> 00:17:38.800]  他們有衝擊來到他們就散了
[00:17:38.800 --> 00:17:44.000]  他們沒有一個很堅持的心在這一刻裡面
[00:17:44.000 --> 00:17:46.440]  但耶穌在這裡告訴他們
[00:17:46.440 --> 00:17:53.720]  我的保守是超越你們的失敗
[00:17:53.720 --> 00:17:57.200]  當你們眾人離開
[00:17:57.200 --> 00:17:58.720]  我被釘十天之後
[00:17:58.720 --> 00:18:02.400]  上帝就會差派聖靈來到當中
[00:18:02.400 --> 00:18:04.200]  去保守著你們
[00:18:04.200 --> 00:18:09.120]  讓你們有足夠的能力去跟從我
[00:18:09.120 --> 00:18:14.960]  所以耶穌在這裡帶出一班門徒
[00:18:14.960 --> 00:18:18.320]  可以說他們暫時的軟弱
[00:18:18.320 --> 00:18:19.720]  無論有多大
[00:18:19.720 --> 00:18:27.280]  但耶穌的能力仍然超越他們這種軟弱
[00:18:27.280 --> 00:18:33.960]  這一句話可以說作為整個經文的結束
[00:18:33.960 --> 00:18:38.800]  這一篇整篇的講論
[00:18:38.800 --> 00:18:44.800]  是要鼓勵一班信心真的軟弱的門徒
[00:18:44.800 --> 00:18:49.040]  讓他們知道怎樣得到真正的平安
[00:18:49.040 --> 00:18:51.560]  在這裡耶穌在這裡說
[00:18:51.560 --> 00:18:54.680]  基督徒可以屬於兩個範疇
