
[00:00:00.000 --> 00:00:02.880]  很快又到聖誕節的日子了
[00:08:46.240 --> 00:08:47.800]  在安息日治病
[00:08:47.800 --> 00:08:49.160]  醫治不醫治
[00:08:49.160 --> 00:08:51.600]  意思要控告耶穌
[00:08:51.600 --> 00:08:54.120]  當時耶穌去到一個會堂
[00:08:54.120 --> 00:08:55.880]  一個宗教場所
[00:08:55.880 --> 00:08:58.040]  去敬拜上帝的地方
[00:08:58.040 --> 00:09:00.520]  有一個人敷乾了一隻手
[00:09:00.520 --> 00:09:02.520]  耶穌去到
[00:09:02.520 --> 00:09:04.240]  其他人怎麼看呢
[00:09:04.240 --> 00:09:06.520]  就看看耶穌究竟是否醫治這個人
[00:09:06.520 --> 00:09:08.400]  那一天是安息日
[00:09:08.400 --> 00:09:11.480]  安息日上帝設立安息日的原意
[00:09:11.480 --> 00:09:12.520]  是要讓人
[00:09:12.520 --> 00:09:15.400]  那一天不要做事去敬拜上帝
[00:09:15.400 --> 00:09:18.240]  但當時猶太人後來
[00:09:18.240 --> 00:09:20.640]  訂了很多很多的規條
[00:09:20.640 --> 00:09:23.480]  以致安息日什麼都不要做
[00:09:23.480 --> 00:09:25.800]  做的就是死罪
[00:09:25.800 --> 00:09:28.080]  是很嚴重的罪
[00:09:28.080 --> 00:09:29.760]  犯安息日
[00:09:29.760 --> 00:09:33.840]  他們很多的規矩很小
[00:09:33.840 --> 00:09:34.760]  有些事情不可以做
[00:09:34.760 --> 00:09:35.400]  這件事不可以做
[00:09:35.400 --> 00:09:36.560]  這件事不可以做
[00:09:36.560 --> 00:09:39.560]  到現在其實在以色列的地方
[00:09:39.560 --> 00:09:40.680]  仍然是這樣的
[00:09:40.680 --> 00:09:42.960]  安息日很多事情都不要做
[00:09:42.960 --> 00:09:44.720]  舉個具體例子
[00:09:44.720 --> 00:09:46.080]  有安息日升降機
[00:09:46.080 --> 00:09:47.640]  大家有沒有聽過
[00:09:47.640 --> 00:09:49.000]  安息日升降機就是
[00:09:49.000 --> 00:09:51.680]  因為安息日連按升降機都是動作
[00:09:51.680 --> 00:09:53.120]  所以不要按
[00:09:53.120 --> 00:09:54.560]  所以每層都停下來
[00:09:54.560 --> 00:09:55.680]  那你不用按了
[00:09:55.680 --> 00:09:57.560]  這是安息日升降機
[00:09:57.560 --> 00:09:59.360]  還有就是叫東西吃
[00:09:59.360 --> 00:10:01.320]  要出門叫東西吃都是要做事的
[00:10:01.320 --> 00:10:03.960]  所以你先叫好
[00:10:03.960 --> 00:10:04.800]  你前天去
[00:10:04.800 --> 00:10:06.200]  我來到就這個了
[00:10:06.200 --> 00:10:10.320]  你連叫東西吃這個動作都不可以做
[00:10:10.320 --> 00:10:12.840]  所以他們訂了很多這樣的規矩
[00:10:12.840 --> 00:10:14.880]  就是安息日不要做事
[00:10:14.880 --> 00:10:16.840]  當時這班人就去看看耶穌
[00:10:16.840 --> 00:10:22.120]  究竟在安息日會不會做治病的工作
[00:10:22.120 --> 00:10:24.680]  接著故事的發展是怎樣呢
[00:10:24.680 --> 00:10:27.520]  耶穌對那枯乾一隻手的人說
[00:10:27.520 --> 00:10:29.280]  起來站在當中
[00:10:29.280 --> 00:10:30.640]  因為眾人說
[00:10:30.640 --> 00:10:32.800]  在安息日行善行惡
[00:10:32.800 --> 00:10:34.160]  救命害命
[00:10:34.160 --> 00:10:35.680]  那樣是可以的
[00:10:35.680 --> 00:10:38.120]  他們都不作聲
[00:10:38.120 --> 00:10:39.680]  耶穌反問他們一個問題
[00:10:39.680 --> 00:10:41.720]  究竟安息日
[00:10:41.720 --> 00:10:42.600]  救人
[00:10:42.600 --> 00:10:43.520]  害人
[00:10:43.520 --> 00:10:44.320]  哪樣做呢
[00:10:44.320 --> 00:10:46.120]  行善行惡
[00:10:46.120 --> 00:10:48.120]  如果一個即將要死的人
[00:10:48.120 --> 00:10:50.440]  你在安息日你救不救他呢
[00:10:50.440 --> 00:10:52.520]  其實他們不作聲
[00:10:52.520 --> 00:10:53.960]  其實他們知道
[00:10:53.960 --> 00:10:56.840]  其實在安息日這些情況裡應該要做
[00:10:56.840 --> 00:11:00.680]  但是他們不說
[00:11:00.680 --> 00:11:03.280]  在上帝設立安息日
[00:11:03.280 --> 00:11:05.600]  是要讓人去敬拜上帝
[00:11:05.600 --> 00:11:07.760]  有一個時間和空間
[00:11:07.760 --> 00:11:10.600]  也讓人能夠在過程裡
[00:11:10.600 --> 00:11:14.080]  讓人能夠得到更多的一個好處
[00:11:14.080 --> 00:11:16.960]  所以嚴格來說不是叫人什麼都不做
[00:11:16.960 --> 00:11:18.280]  不是這樣的
[00:11:18.280 --> 00:11:22.040]  他們當時的宗教領袖
[00:11:22.040 --> 00:11:23.960]  不明白上帝的心意
[00:11:23.960 --> 00:11:25.840]  以為我做了這件事
[00:11:25.840 --> 00:11:28.960]  就加了很多上帝都沒有說的東西下去
[00:11:28.960 --> 00:11:34.280]  接著一直守人間的傳統習慣
[00:11:34.280 --> 00:11:36.920]  成為他們絕對的規條
[00:11:36.920 --> 00:11:41.160]  接著這個故事發展下去是怎樣呢
[00:11:41.160 --> 00:11:44.920]  耶穌怒目周圍看著他們
[00:11:44.920 --> 00:11:46.960]  憂愁他們的心肝癌
[00:11:46.960 --> 00:11:49.320]  就對那人說伸出手來
[00:11:49.320 --> 00:11:51.760]  他把手一伸就服了完
[00:11:51.760 --> 00:11:55.320]  法利塞人出去和希律一黨的人商議
[00:11:55.320 --> 00:11:58.720]  怎樣可以除滅耶穌
[00:11:58.720 --> 00:12:02.720]  耶穌很憤怒地看著這些人
[00:12:02.720 --> 00:12:06.200]  也很憂愁他們的心肝癌
[00:12:06.200 --> 00:12:11.560]  接著他就把一個人的手敷乾了
[00:12:11.560 --> 00:12:13.760]  手長期有這個問題
[00:12:13.760 --> 00:12:15.800]  然後把他治好
[00:12:15.800 --> 00:12:18.880]  當時看到這樣的一個神蹟
[00:12:18.880 --> 00:12:21.680]  在安息人治治了一個人
[00:12:21.680 --> 00:12:24.520]  其實對我們來說應該是一件好事
[00:12:24.520 --> 00:12:26.840]  但是在他們的眼中
[00:12:26.840 --> 00:12:30.320]  他們犯了安息人
[00:12:30.320 --> 00:12:32.200]  犯了安息人都不重要
[00:12:32.200 --> 00:12:37.920]  耶穌正在挑戰這些法利塞人的權威
[00:12:37.920 --> 00:12:38.840]  問了你
[00:12:38.840 --> 00:12:40.400]  說了一些你不應該做的
[00:12:40.400 --> 00:12:41.200]  但是你現在做
[00:12:41.200 --> 00:12:43.800]  你現在挑戰我的權威
[00:12:43.800 --> 00:12:48.680]  耶穌恩著這些法利塞人的心肝癌
[00:12:48.680 --> 00:12:51.800]  他們真的遵守人間的遺傳
[00:12:51.800 --> 00:12:53.240]  傳統
[00:12:53.240 --> 00:12:55.840]  沒有遵守上帝的吩咐
[00:12:55.840 --> 00:12:58.920]  這些法利塞人恩著心中的驕傲
[00:12:58.920 --> 00:13:01.840]  為了維護自己宗教的權威
[00:13:01.840 --> 00:13:04.760]  他們想要除滅耶穌
[00:13:04.760 --> 00:13:06.000]  希律黨是什麼人呢
[00:13:06.000 --> 00:13:10.720]  從名字應該可以看出是一些政治上的團體
[00:13:10.720 --> 00:13:13.680]  在耶穌之前
[00:13:13.680 --> 00:13:18.360]  有幾個自稱自己是上帝差派來的救主
[00:13:18.360 --> 00:13:22.320]  引起了幾次的動亂
[00:13:22.320 --> 00:13:24.440]  形成政治上的不穩
[00:13:24.440 --> 00:13:26.480]  所以他們也因著這樣的緣故
[00:13:26.480 --> 00:13:28.680]  耶穌也是這一類
[00:13:28.680 --> 00:13:29.680]  自稱
[00:13:29.680 --> 00:13:31.440]  引起了動亂
[00:13:31.440 --> 00:13:32.560]  政治不安
[00:13:32.560 --> 00:13:33.360]  所以
[00:13:33.360 --> 00:13:35.120]  因為政治的原因
[00:13:35.120 --> 00:13:37.120]  應該要除滅耶穌
[00:13:37.120 --> 00:13:38.160]  所以
[00:13:38.160 --> 00:13:39.920]  法利塞人
[00:13:39.920 --> 00:13:40.920]  希律黨人
[00:13:40.920 --> 00:13:42.240]  因著不同的原因
[00:13:42.240 --> 00:13:43.640]  因著宗教的原因
[00:13:43.640 --> 00:13:45.560]  因著政治的原因
[00:13:45.560 --> 00:13:47.480]  他們同一個目的
[00:13:47.480 --> 00:13:50.520]  就是除滅耶穌
[00:13:50.520 --> 00:13:52.960]  在這個過程裡
[00:13:52.960 --> 00:13:55.240]  耶穌到侍奉家後期
[00:13:55.240 --> 00:13:57.760]  有一群不同的人
[00:13:57.760 --> 00:14:02.000]  去跟一些政治上的官員說
[00:14:02.000 --> 00:14:04.360]  耶穌犯了一些政治上的罪
[00:14:04.360 --> 00:14:06.080]  他自稱是王
[00:14:06.080 --> 00:14:08.720]  他犯了政治上的罪
[00:14:08.720 --> 00:14:10.960]  所以要抓捕他
[00:14:10.960 --> 00:14:13.480]  在那個時候
[00:14:13.480 --> 00:14:16.160]  聖經又如何形容當時的狀況呢
[00:14:16.160 --> 00:14:18.360]  在《馬太福音》裡有這樣的記載
[00:14:18.360 --> 00:14:21.400]  「濟斯掌和長老挑唆眾人
[00:14:21.400 --> 00:14:23.440]  要求釋放巴拉伯
[00:14:23.440 --> 00:14:25.080]  除滅耶穌
[00:14:25.080 --> 00:14:26.480]  巡撫對眾人說
[00:14:26.480 --> 00:14:29.920]  你們要我釋放哪一個給你們呢
[00:14:29.920 --> 00:14:30.760]  他們說
[00:14:30.760 --> 00:14:31.720]  巴拉伯
[00:14:31.720 --> 00:14:32.680]  比拉多說
[00:14:32.680 --> 00:14:34.840]  這樣那稱為基督的耶穌
[00:14:34.840 --> 00:14:36.800]  我們要怎樣辦他呢
[00:14:36.800 --> 00:14:37.720]  他們說
[00:14:37.720 --> 00:14:39.680]  把他釘十字架
[00:14:39.680 --> 00:14:40.760]  巡撫說
[00:14:40.760 --> 00:14:41.920]  為什麼呢
[00:14:41.920 --> 00:14:44.120]  他作了什麼惡事呢
[00:14:44.120 --> 00:14:47.040]  他們便極力喊著說
[00:14:47.040 --> 00:14:49.360]  把他釘十字架」
[00:14:49.360 --> 00:14:52.160]  當時
[00:14:52.160 --> 00:14:54.040]  抓了耶穌去審判
[00:14:54.040 --> 00:14:56.040]  當時審判官比拉多
[00:14:56.040 --> 00:14:57.720]  就抓了另一個人
[00:14:57.720 --> 00:14:59.120]  叫做巴拉伯出來
[00:14:59.120 --> 00:15:01.440]  這個人是一個
[00:15:01.440 --> 00:15:03.440]  可以說是民族主義者
[00:15:03.440 --> 00:15:05.080]  他犯了很多的
[00:15:05.080 --> 00:15:06.640]  造反叛亂的罪
[00:15:06.640 --> 00:15:09.120]  當時已經判了死罪了
[00:15:09.120 --> 00:15:10.640]  但在很多人的眼中
[00:15:10.640 --> 00:15:13.920]  也許他是一個民族英雄也說不定
[00:15:13.920 --> 00:15:14.800]  當時
[00:15:14.800 --> 00:15:17.760]  這個群眾
[00:15:17.760 --> 00:15:18.480]  聳動
[00:15:18.480 --> 00:15:19.240]  就是說
[00:15:19.240 --> 00:15:21.120]  我們寧願去選擇
[00:15:21.120 --> 00:15:26.480]  釋放犯了很多動亂的囚犯
[00:15:26.480 --> 00:15:27.680]  而不去選擇
[00:15:27.680 --> 00:15:29.160]  一個教導我們
[00:15:29.160 --> 00:15:32.680]  去敬畏上帝的耶穌
[00:15:32.680 --> 00:15:35.280]  他們寧願做這樣的選擇
[00:15:35.280 --> 00:15:36.880]  當時工會
[00:15:36.880 --> 00:15:39.560]  一些祭司長和長老也
[00:15:39.560 --> 00:15:40.880]  挑唆眾人
[00:15:40.880 --> 00:15:41.680]  就是說
[00:15:41.680 --> 00:15:42.840]  現在耶穌來到
[00:15:42.840 --> 00:15:44.440]  他褻瀆上帝
[00:15:44.440 --> 00:15:46.120]  他自稱是上帝
[00:15:46.120 --> 00:15:47.960]  他自稱有神的身份
[00:15:47.960 --> 00:15:48.680]  所以
[00:15:48.680 --> 00:15:50.360]  當人有這樣的宣稱的時候
[00:15:50.360 --> 00:15:51.080]  其實
[00:15:51.080 --> 00:15:53.120]  在宗教上也是死罪的
[00:15:53.120 --> 00:15:54.720]  所以在
[00:15:54.720 --> 00:15:57.920]  祭司長和長老挑唆眾人
[00:15:57.920 --> 00:15:59.000]  說耶穌
[00:15:59.000 --> 00:16:01.520]  其實是一個褻瀆上帝的人
[00:16:01.520 --> 00:16:02.560]  所以這群人
[00:16:02.560 --> 00:16:03.800]  很用心的
[00:16:03.800 --> 00:16:04.800]  很盡力的
[00:16:04.800 --> 00:16:06.000]  去將耶穌
[00:16:06.000 --> 00:16:08.840]  推向十字架的路上
[00:16:08.840 --> 00:16:10.280]  當時其實比拉多
[00:16:10.280 --> 00:16:12.200]  也很想釋放耶穌
[00:16:12.200 --> 00:16:13.560]  所以在節期裡面
[00:16:13.560 --> 00:16:14.760]  他可以
[00:16:14.760 --> 00:16:15.560]  去
[00:16:15.560 --> 00:16:18.040]  去釋放一個囚犯
[00:16:18.040 --> 00:16:19.360]  比拉多很清楚知道
[00:16:19.360 --> 00:16:20.760]  耶穌沒有犯任何
[00:16:20.760 --> 00:16:22.840]  政治上的罪
[00:16:22.840 --> 00:16:24.120]  只不過是一些
[00:16:24.120 --> 00:16:25.840]  你們內部宗教上
[00:16:25.840 --> 00:16:27.480]  一些人的爭論
[00:16:27.480 --> 00:16:29.680]  所以他很想釋放耶穌
[00:16:29.680 --> 00:16:30.920]  所以在這裡擺了出來
[00:16:30.920 --> 00:16:32.040]  他一開始以為
[00:16:32.040 --> 00:16:33.200]  你們應該
[00:16:33.200 --> 00:16:35.480]  會選擇釋放耶穌
[00:16:35.480 --> 00:16:37.480]  不會釋放巴拉巴
[00:16:37.480 --> 00:16:38.440]  但誰知道
[00:16:38.440 --> 00:16:40.720]  他們做了這樣的決定
[00:16:40.720 --> 00:16:41.720]  接著
[00:16:41.720 --> 00:16:43.280]  比拉多問了一個問題
[00:16:43.280 --> 00:16:44.920]  這個人有什麼罪呢
[00:16:44.920 --> 00:16:47.720]  當群眾一直騷動的時候
[00:16:47.720 --> 00:16:49.720]  耶穌犯了什麼罪呢
[00:16:49.720 --> 00:16:50.520]  他表明
