
[00:00:00.000 --> 00:00:05.240]  我們今天思想的在基督裡的人都要復活
[00:03:54.680 --> 00:03:55.680]  聖經說到
[00:03:55.680 --> 00:03:59.960]  罪的功架乃是死
[00:03:59.960 --> 00:04:02.120]  犯罪的人要面對死亡
[00:04:02.120 --> 00:04:03.640]  但耶穌仍在死亡當中
[00:04:03.640 --> 00:04:06.280]  意味著祂不能得勝了死權
[00:04:06.280 --> 00:04:08.320]  不能勝過罪
[00:04:08.320 --> 00:04:12.240]  祂又怎能夠幫我們離開罪呢?
[00:04:12.240 --> 00:04:14.360]  因此如果主耶穌沒有復活
[00:04:14.360 --> 00:04:17.960]  一個極大的噩耗
[00:04:17.960 --> 00:04:21.160]  就是你和我仍在罪中
[00:04:21.160 --> 00:04:22.640]  你和我的罪污
[00:04:22.640 --> 00:04:24.320]  我們污穢的生命
[00:04:24.320 --> 00:04:26.920]  仍然要保留著
[00:04:26.920 --> 00:04:29.200]  不可以得到潔淨
[00:04:29.200 --> 00:04:32.480]  這是一個很悲哀的消息
[00:04:32.480 --> 00:04:34.120]  但聖經這樣說的時候
[00:04:34.120 --> 00:04:35.160]  他說:沒錯
[00:04:35.160 --> 00:04:38.840]  如果耶穌基督真的沒有復活
[00:04:38.840 --> 00:04:40.200]  我們就很可憐了
[00:04:40.200 --> 00:04:42.640]  你再看十八節
[00:04:42.640 --> 00:04:46.880]  「就是在基督裡睡了的人也滅亡了」
[00:04:46.880 --> 00:04:49.040]  那些我們親愛的信徒
[00:04:49.040 --> 00:04:50.960]  親愛的基督徒弟兄姊妹
[00:04:50.960 --> 00:04:51.760]  親人
[00:04:51.760 --> 00:04:53.560]  他們會消失了
[00:04:53.560 --> 00:04:55.240]  他們不會復活了
[00:04:55.240 --> 00:04:56.200]  十九節
[00:04:56.200 --> 00:04:57.680]  「我們若靠基督旨在
[00:04:57.680 --> 00:04:58.880]  今生有指望
[00:04:58.880 --> 00:05:03.000]  就算比眾人更加可憐」
[00:05:03.000 --> 00:05:03.680]  剛剛早幾天
[00:05:03.680 --> 00:05:05.440]  一群弟兄姊妹我們一起聊天
[00:05:05.440 --> 00:05:08.120]  他們分享他們信耶穌的經過
[00:05:08.120 --> 00:05:08.920]  很多人都說
[00:05:08.920 --> 00:05:11.880]  他說以前都曾經拜很多神靈
[00:05:11.880 --> 00:05:13.440]  但幫不到他們
[00:05:13.440 --> 00:05:15.440]  直至他們認識耶穌之後
[00:05:15.440 --> 00:05:17.080]  很真實地經歷耶穌
[00:05:17.080 --> 00:05:19.560]  如何幫助他們
[00:05:19.560 --> 00:05:20.280]  各位弟兄姊妹
[00:05:20.280 --> 00:05:23.080]  如果你人生裡經歷神的幫助
[00:05:23.080 --> 00:05:24.320]  你領受安慰
[00:05:24.320 --> 00:05:25.960]  領受平安
[00:05:25.960 --> 00:05:28.880]  但如果你沒有將來永恆的盼望
[00:05:28.880 --> 00:05:33.200]  你仍然比眾人都可憐
[00:05:33.200 --> 00:05:34.040]  很多人
[00:05:34.040 --> 00:05:35.880]  他們未認識主
[00:05:35.880 --> 00:05:37.800]  他們隨便地生活
[00:05:37.800 --> 00:05:41.480]  有些甚至可以很混亂地生活
[00:05:41.480 --> 00:05:43.600]  用各種方法手段
[00:05:43.600 --> 00:05:45.280]  去得到滿足
[00:05:45.280 --> 00:05:46.880]  得到很多榮華富貴
[00:05:46.880 --> 00:05:48.800]  很多情慾的滿足
[00:05:48.800 --> 00:05:51.680]  可能他們都有短暫的滿足
[00:05:51.680 --> 00:05:53.680]  但對於一群教徒
[00:05:53.680 --> 00:05:55.880]  如果沒有將來的盼望
[00:05:55.880 --> 00:05:58.040]  我們今生有一些安慰
[00:05:58.040 --> 00:06:00.680]  都比不上他們
[00:06:00.680 --> 00:06:01.600]  聖經說
[00:06:01.600 --> 00:06:03.240]  除非我們知道
[00:06:03.240 --> 00:06:05.720]  有真正永遠的盼望
[00:06:05.720 --> 00:06:11.120]  那是值得我們感恩和滿足的事情
[00:06:11.120 --> 00:06:12.240]  當聖經說到的時候
[00:06:12.240 --> 00:06:13.600]  不要停在這裡
[00:06:13.600 --> 00:06:15.000]  先跟著說
[00:06:15.000 --> 00:06:17.800]  第二部分就說第二十節
[00:06:17.800 --> 00:06:19.800]  但基督已經從死裡復活
[00:06:19.800 --> 00:06:23.920]  成了睡了之人初熟的果子
[00:06:23.920 --> 00:06:25.600]  凡是在耶穌基督裡面的人
[00:06:25.600 --> 00:06:27.720]  的確是會復活的
[00:06:27.720 --> 00:06:29.240]  是事實
[00:06:29.240 --> 00:06:32.040]  這是真實的事情
[00:06:32.040 --> 00:06:33.360]  有些人認為
[00:06:33.360 --> 00:06:36.720]  耶穌復活只不過是一些人的信念
[00:06:36.720 --> 00:06:41.240]  但是當你小心去研究有關歷史的根據的時候
[00:06:41.240 --> 00:06:42.680]  你會很清楚知道
[00:06:42.680 --> 00:06:44.880]  不單單是信念
[00:06:44.880 --> 00:06:47.600]  而是歷史的事實
[00:06:47.600 --> 00:06:50.600]  在英國有一位很出名的律師
[00:06:50.600 --> 00:06:53.240]  叫做Sir Edward Clarkey
[00:06:53.240 --> 00:06:55.840]  加諾律師
[00:06:55.840 --> 00:06:57.880]  他曾經說過
[00:06:57.880 --> 00:06:59.480]  他說我經過一段長時間
[00:06:59.480 --> 00:07:03.440]  去研究耶穌基督復活的證據
[00:07:03.440 --> 00:07:05.160]  他得到一個結論
[00:07:05.160 --> 00:07:07.400]  他的結論就是
[00:07:07.400 --> 00:07:09.440]  整個歷史當中
[00:07:09.440 --> 00:07:14.040]  在法庭裡面有的所有的聖數的案件
[00:07:14.040 --> 00:07:16.960]  沒有一件案件的證據
[00:07:16.960 --> 00:07:21.720]  比耶穌復活的證據更多
[00:07:21.720 --> 00:07:25.000]  當他小心研究各類的案件的時候
[00:07:25.000 --> 00:07:28.600]  有一些的聖數案件是有很多的證據
[00:07:28.600 --> 00:07:30.640]  但都比不上耶穌基督
[00:07:30.640 --> 00:07:36.400]  祂曾經復活的歷史的證據更多
[00:07:36.400 --> 00:07:37.920]  當你小心去研究的時候
[00:07:37.920 --> 00:07:41.200]  你就會發覺有很多很多的歷史讓我們知道
[00:07:41.200 --> 00:07:44.520]  這位主的確在死裡面復活過來
[00:07:44.520 --> 00:07:45.640]  當祂復活的時候
[00:07:45.640 --> 00:07:47.280]  人接受祂的救恩
[00:07:47.280 --> 00:07:50.440]  我們就經歷靈裡面的復活
[00:07:50.440 --> 00:07:57.040]  我請大家你揭開後面的耳筆所書
[00:07:57.040 --> 00:08:00.040]  聖經耳筆所書
[00:08:00.040 --> 00:08:04.960]  第二章
[00:08:04.960 --> 00:08:11.360]  我們看第四節
[00:08:11.360 --> 00:08:15.160]  耳筆所書第二章第四節
[00:08:15.160 --> 00:08:18.200]  然而神既有豐富的憐憫
[00:08:18.200 --> 00:08:20.440]  因祂愛我們的大愛
[00:08:20.440 --> 00:08:23.560]  當我們死在過犯中的時候
[00:08:23.560 --> 00:08:27.720]  祂便叫我們與基督一同活過來
[00:08:27.720 --> 00:08:30.640]  你們得救是本福恩第六節
[00:08:30.640 --> 00:08:33.200]  祂又叫我們與基督耶穌一同復活
[00:08:33.200 --> 00:08:36.560]  一同坐在天上
[00:08:36.560 --> 00:08:40.360]  聖經提到當主祂復活了之後
[00:08:40.360 --> 00:08:41.720]  凡你信靠祂的人
[00:08:41.720 --> 00:08:43.840]  聖經就說
[00:08:43.840 --> 00:08:48.360]  叫我們與基督一同活過來
[00:08:48.360 --> 00:08:49.640]  當你信耶穌的時候
[00:08:49.640 --> 00:08:51.840]  我們生命經歷重生了
[00:08:51.840 --> 00:08:55.880]  以前的靈魂已經是死亡
[00:08:55.880 --> 00:08:57.760]  死在過犯中
[00:08:57.760 --> 00:08:59.360]  但是今天在信主之後
[00:08:59.360 --> 00:09:01.760]  我們的靈性復活了
[00:09:01.760 --> 00:09:03.960]  聖經提到一同活過來
[00:09:03.960 --> 00:09:06.840]  是在說完成的狀態
[00:09:06.840 --> 00:09:08.840]  已經活過來了
[00:09:08.840 --> 00:09:13.760]  然後你再看第六節有多少個一同
[00:09:13.760 --> 00:09:15.160]  有多少個?
[00:09:15.160 --> 00:09:16.480]  兩次
[00:09:16.480 --> 00:09:17.560]  一同復活
[00:09:17.560 --> 00:09:19.760]  一同坐在天上
[00:09:19.760 --> 00:09:23.280]  也是在說一個已經完成的狀況
[00:09:23.280 --> 00:09:25.760]  我們的靈已經復活
[00:09:25.760 --> 00:09:27.280]  已經在天上
[00:09:27.280 --> 00:09:30.920]  神為我們預備永恆的天交
[00:09:30.920 --> 00:09:33.040]  聖經就這樣一路提及這些
[00:09:33.040 --> 00:09:36.040]  已經成就的奇妙的事情
[00:09:36.040 --> 00:09:38.160]  但當然我們今天仍然在一個
[00:09:38.160 --> 00:09:41.040]  會扭壞的身體裡面生活
[00:09:41.040 --> 00:09:43.720]  因此我們會死亡
[00:09:43.720 --> 00:09:45.200]  但是聖經告訴我們
[00:09:45.200 --> 00:09:46.600]  當這個身體
[00:09:46.600 --> 00:09:48.520]  當主耶穌再來的時候
[00:09:48.520 --> 00:09:52.240]  會改變成為不扭壞的身體
[00:09:52.240 --> 00:09:57.520]  我們大家一起再看回哥林多的前書
[00:09:57.520 --> 00:10:02.120]  在前書十五章
[00:10:02.120 --> 00:10:07.080]  我們看二十三節
[00:10:07.080 --> 00:10:14.640]  大家先看四十四節
[00:10:14.640 --> 00:10:21.120]  在十五章的第四十四節
[00:10:21.120 --> 00:10:24.160]  聖經說所種的是血氣的身體
[00:10:24.160 --> 00:10:27.640]  復活的是靈性的身體
[00:10:27.640 --> 00:10:29.120]  若有血氣的身體
[00:10:29.120 --> 00:10:32.440]  也必有靈性的身體
[00:10:32.440 --> 00:10:33.480]  聖經就說到
[00:10:33.480 --> 00:10:36.720]  我們有一個屬血氣的身體
[00:10:36.720 --> 00:10:38.320]  但是將來主給我們的
[00:10:38.320 --> 00:10:40.320]  是屬靈的身體
[00:10:40.320 --> 00:10:43.360]  英文的翻譯是spiritual body
[00:10:43.360 --> 00:10:45.280]  這個身體是怎樣的呢?
[00:10:45.280 --> 00:10:48.160]  你可以想回當主耶穌復活之後
[00:10:48.160 --> 00:10:50.560]  門徒在房屋裡面
[00:10:50.560 --> 00:10:52.840]  當時耶穌去到他們當中
[00:10:52.840 --> 00:10:55.480]  門徒有沒有開門給他們?
[00:10:55.480 --> 00:10:56.840]  有沒有開門?
[00:10:56.840 --> 00:10:58.200]  沒有的
[00:10:58.200 --> 00:11:01.800]  主能夠超越了空間的限制
[00:11:01.800 --> 00:11:03.360]  超越了時間
[00:11:03.360 --> 00:11:04.760]  去到他們當中
[00:11:04.760 --> 00:11:06.640]  與他們同在
[00:11:06.640 --> 00:11:10.240]  而你和我將來屬靈的身體都一樣
[00:11:10.240 --> 00:11:12.400]  因為我們的身體會與
[00:11:12.400 --> 00:11:14.920]  榮耀的耶穌基督的身體相似
[00:11:14.920 --> 00:11:17.320]  聖經佛洛比書所說
[00:11:17.320 --> 00:11:18.800]  這個榮耀的身體
[00:11:18.800 --> 00:11:21.320]  聖經所說是不扭壞的
[00:11:21.320 --> 00:11:22.800]  是榮耀的
[00:11:22.800 --> 00:11:24.800]  是剛強的
[00:11:24.800 --> 00:11:26.800]  如果你再看下面的經文就提及
[00:11:26.800 --> 00:11:29.280]  有屬土的身體
[00:11:29.280 --> 00:11:32.000]  又有屬天的身體
[00:11:32.000 --> 00:11:33.360]  我們將來領受的
[00:11:33.360 --> 00:11:35.160]  是神給我們屬天的
[00:11:35.160 --> 00:11:37.600]  一個靈性的身體
[00:11:37.600 --> 00:11:39.600]  各位弟兄姊妹
[00:11:39.600 --> 00:11:41.080]  當你想到現在自己
[00:11:41.080 --> 00:11:43.360]  可能有很多身體的毛病
[00:11:43.360 --> 00:11:46.520]  但是你心靈裡面可以安樂
[00:11:46.520 --> 00:11:47.920]  可以很開心
[00:11:47.920 --> 00:11:50.760]  因為這一切都會改變
[00:11:50.760 --> 00:11:52.280]  聖經就這樣應許給我們
[00:11:52.280 --> 00:11:54.200]  一個榮耀的身體
[00:11:54.200 --> 00:11:55.200]  我們再看
[00:11:55.200 --> 00:11:58.600]  在經文前面十五章二十節
[00:11:58.600 --> 00:12:00.680]  聖經提到我們的身體的復活
[00:12:00.680 --> 00:12:04.240]  是有次序的
[00:12:04.240 --> 00:12:06.720]  在二十節
[00:12:06.720 --> 00:12:09.000]  或者我們看二十三節
[00:12:09.000 --> 00:12:12.800]  「但各人是要按著自己的次序復活
[00:12:12.800 --> 00:12:14.840]  初熟的果子是基督
[00:12:14.840 --> 00:12:19.120]  以後在他來的時候是拿著屬基督的」
[00:12:19.120 --> 00:12:22.120]  首先復活的是耶穌基督自己
[00:12:22.120 --> 00:12:26.080]  好像一棵樹有一個果子熟了
[00:12:26.080 --> 00:12:27.280]  你馬上會知道
[00:12:27.280 --> 00:12:31.240]  將來其他果子都會陸續成熟
[00:12:31.240 --> 00:12:34.160]  然後就是那些屬耶穌基督的人
[00:12:34.160 --> 00:12:37.680]  而屬耶穌基督的人有兩個次序
[00:12:37.680 --> 00:12:41.600]  首先是那些第二十節所說
[00:12:41.600 --> 00:12:46.600]  基督已經從死裡復活成了睡了之人初熟的果子
[00:12:46.600 --> 00:12:48.920]  是那些睡了之人
[00:12:48.920 --> 00:12:54.080]  亦都是那些在主裡面死了的聖徒
[00:12:54.080 --> 00:12:55.960]  這些不是所有的人
[00:12:55.960 --> 00:13:01.400]  而是十八節所說在基督裡睡了的人
[00:13:01.400 --> 00:13:03.080]  這些人首先復活
[00:13:03.080 --> 00:13:05.880]  聖經貼索羅尼加前書也有提及
[00:13:05.880 --> 00:13:07.760]  他們會先復活
[00:13:07.760 --> 00:13:10.440]  然後到第三個類別
[00:13:10.440 --> 00:13:13.880]  就是當主回來的時候仍然在生的聖徒
[00:13:13.880 --> 00:13:16.120]  亦都是二十三節所說
[00:13:16.120 --> 00:13:22.160]  「以後他來的時候是那些屬基督的」
[00:13:22.160 --> 00:13:24.320]  是屬於主的
[00:13:24.320 --> 00:13:26.120]  是主所特別看顧的
[00:13:26.120 --> 00:13:27.640]  因為是屬於祂
[00:13:27.640 --> 00:13:30.360]  亦都是主認定是祂的責任
[00:13:30.360 --> 00:13:33.440]  讓他們復活
[00:13:33.440 --> 00:13:36.240]  我不知道大家有沒有試過去
[00:13:36.240 --> 00:13:38.200]  看過一些人的浪
[00:13:38.200 --> 00:13:40.920]  如果你參加一些大球場的活動
[00:13:40.920 --> 00:13:43.120]  在球場、球賽未開始的時候
[00:13:43.120 --> 00:13:46.000]  有些人很開心地站起來又坐下來
[00:13:46.000 --> 00:13:48.000]  旁邊的又站起來又坐下來
[00:13:48.000 --> 00:13:49.120]  站起來坐下來
[00:13:49.120 --> 00:13:52.240]  一個浪一個浪轉過去
[00:13:52.240 --> 00:13:53.680]  當浪湧過來的時候
[00:13:53.680 --> 00:13:57.400]  你就站起來很開心地坐下來
[00:13:57.400 --> 00:13:59.360]  或者你去一個沙灘
[00:13:59.360 --> 00:14:02.320]  沙灘的海裡有很多人在游泳
[00:14:02.320 --> 00:14:05.640]  一個大浪在外面湧過來的時候
[00:14:05.640 --> 00:14:08.560]  湧到海的中心
[00:14:08.560 --> 00:14:11.320]  一群人被浪拋高了
[00:14:11.320 --> 00:14:13.280]  然後沉回下來
[00:14:13.280 --> 00:14:15.960]  然後浪一直湧向岸邊
[00:14:15.960 --> 00:14:17.320]  你在岸邊的時候
[00:14:17.320 --> 00:14:18.480]  浪靠近你
[00:14:18.480 --> 00:14:21.080]  將你再浮起來
[00:14:21.080 --> 00:14:23.280]  然後就消散
[00:14:23.280 --> 00:14:25.680]  一浪接一浪
[00:14:25.680 --> 00:14:26.800]  我想說的
[00:14:26.800 --> 00:14:28.040]  各位弟兄姊妹
[00:14:28.040 --> 00:14:32.680]  耶穌基督的復活是浪的開始
[00:14:32.680 --> 00:14:36.920]  而你的復活會接續著耶穌的復活
[00:14:36.920 --> 00:14:40.080]  成就在你的身上
[00:14:40.080 --> 00:14:44.200]  你的生命會接續著復活
[00:14:44.200 --> 00:14:45.600]  而聖經就講述
[00:14:45.600 --> 00:14:47.120]  「初熟的果子」
[00:14:47.120 --> 00:14:50.400]  「而之後就是那些死去的成徒」
[00:14:50.400 --> 00:14:53.040]  「而之後就是那些仍然在生的」
[00:14:53.040 --> 00:14:55.240]  「每一個屬神的人」
[00:14:55.240 --> 00:14:58.720]  這正是聖經給我們的盼望
[00:14:58.720 --> 00:15:00.480]  在下面我們再看二十一節
[00:15:00.480 --> 00:15:04.000]  聖經就說「死既是因一人而來」
[00:15:04.000 --> 00:15:06.840]  「死人復活也是因一人而來」
[00:15:06.840 --> 00:15:09.520]  「在亞當裡眾人都死了」
[00:15:09.520 --> 00:15:13.840]  「照樣在基督裡眾人也都要復活」
[00:15:13.840 --> 00:15:14.680]  聖經提到
[00:15:14.680 --> 00:15:16.960]  「因為亞當一人犯罪」
[00:15:16.960 --> 00:15:19.040]  「罪入了世界」
[00:15:19.040 --> 00:15:21.240]  「而死亦都因此」
[00:15:21.240 --> 00:15:24.160]  「進入人類當中」
[00:15:24.160 --> 00:15:25.160]  或者你覺得
[00:15:25.160 --> 00:15:26.960]  這樣好像不太公平
[00:15:26.960 --> 00:15:28.560]  亞當關我甚麼事
[00:15:28.560 --> 00:15:31.400]  他犯罪要我受死
[00:15:31.400 --> 00:15:34.960]  為甚麼他犯罪我也犯罪呢?
[00:15:34.960 --> 00:15:36.080]  很多時候我們都會用一個
[00:15:36.080 --> 00:15:39.480]  很西方的個人主義觀念看自己
[00:15:39.480 --> 00:15:42.000]  我們是一個絕對的個體
[00:15:42.000 --> 00:15:46.040]  但請看全人類是一個整體
[00:15:46.040 --> 00:15:49.520]  好像一棵大樹
[00:15:49.520 --> 00:15:52.680]  當樹根有毒汁的時候
[00:15:52.680 --> 00:15:57.240]  慢慢就會滲入樹枝、樹葉的果實
[00:15:57.240 --> 00:16:00.040]  整棵樹都受到污染
[00:16:00.040 --> 00:16:05.640]  而當中整個人類就受到一種影響
[00:16:05.640 --> 00:16:06.520]  但感謝神
[00:16:06.520 --> 00:16:07.760]  當耶穌基督來到的時候
[00:16:07.760 --> 00:16:09.000]  聖經就說
[00:16:09.000 --> 00:16:11.680]  「死既是因一人而來」
[00:16:11.680 --> 00:16:15.320]  「死人復活也是因一人」
[00:16:15.320 --> 00:16:18.360]  這個一人是誰的一人?
[00:16:18.360 --> 00:16:19.920]  是耶穌基督
[00:16:19.920 --> 00:16:23.920]  亦因為這位耶穌基督的信服
[00:16:23.920 --> 00:16:28.000]  而帶給了我們復活、永生
[00:16:28.000 --> 00:16:30.920]  聖經提及有第一的亞當
[00:16:30.920 --> 00:16:33.760]  在後來十五章提及有首先的亞當
[00:16:33.760 --> 00:16:35.760]  亦有末後的亞當
[00:16:35.760 --> 00:16:38.280]  末後的亞當指的是耶穌基督
[00:16:38.280 --> 00:16:41.280]  祂來到的時候是一個完全的人
[00:16:41.280 --> 00:16:44.920]  因此祂將救恩帶給我們
[00:16:44.920 --> 00:16:45.720]  當我們想到的時候
[00:16:45.720 --> 00:16:46.840]  或許大家一定會記得
[00:16:46.840 --> 00:16:50.040]  聖經哥林多後書五章十七字說
[00:16:50.040 --> 00:16:53.120]  「若有人在基督裡」
[00:16:53.120 --> 00:16:56.560]  「他就是新造的人」
[00:16:56.560 --> 00:16:57.600]  英文的翻譯是
[00:16:57.600 --> 00:17:00.320]  「a new creation」
[00:17:00.320 --> 00:17:02.120]  誰在耶穌基督裡
[00:17:02.120 --> 00:17:05.720]  生命就是一個全新的創造
[00:17:05.720 --> 00:17:08.240]  或者說是一個新的人類
[00:17:08.240 --> 00:17:08.920]  在當中
[00:17:08.920 --> 00:17:12.040]  神將一個新的開始賜給人類
[00:17:12.040 --> 00:17:13.600]  「a new creation」
[00:17:13.600 --> 00:17:16.680]  在那個時候開始
[00:17:16.680 --> 00:17:17.240]  各位兄弟姐妹
[00:17:17.240 --> 00:17:18.520]  當我們看到這些經文的時候
[00:17:18.520 --> 00:17:20.360]  我們心裡很感恩
[00:17:20.360 --> 00:17:25.240]  神給我們的盼望是超過我們所能夠想像的
[00:17:25.240 --> 00:17:26.920]  我們再看下面
[00:17:26.920 --> 00:17:30.680]  去到第二十八節的時候
[00:17:30.680 --> 00:17:32.080]  聖經提到當主耶穌
[00:17:32.080 --> 00:17:33.920]  祂得勝一切
[00:17:33.920 --> 00:17:35.680]  包括了死權
[00:17:35.680 --> 00:17:38.000]  然後第二十八節就說
[00:17:38.000 --> 00:17:40.200]  「萬物既服了他
[00:17:40.200 --> 00:17:45.280]  那時子也要自己服那叫萬物服他的
[00:17:45.280 --> 00:17:49.560]  叫神在萬物之上為萬物之主」
[00:17:49.560 --> 00:17:51.800]  而前面二十七節就說
[00:17:51.800 --> 00:17:55.880]  「神叫萬物都服在他腳下」
[00:17:55.880 --> 00:17:57.880]  這句話大家會想起
[00:17:57.880 --> 00:18:00.120]  在哪裡出現
[00:18:00.120 --> 00:18:01.880]  在詩篇第八篇
[00:18:01.880 --> 00:18:03.720]  當時神對人說
[00:18:03.720 --> 00:18:07.800]  「我將管理地上的權柄給過你」
[00:18:07.800 --> 00:18:10.560]  你可以管理地上一切的萬物
[00:18:10.560 --> 00:18:14.600]  但是人能不能夠管理這個世界
[00:18:14.600 --> 00:18:15.800]  大家十幾二十年
[00:18:15.800 --> 00:18:19.760]  香港現在很多不斷提到環保的問題
[00:18:19.760 --> 00:18:22.120]  人因為不理會環境
[00:18:22.120 --> 00:18:23.440]  耗費很多資源
[00:18:23.440 --> 00:18:24.360]  破壞大自然
[00:18:24.360 --> 00:18:27.320]  帶來很多災禍
[00:18:27.320 --> 00:18:30.760]  聖經提到神將大自然交託給人
