
[00:00:00.000 --> 00:00:05.120]  各位觀眾我們今天一起開始第九屆的培靈會
[00:05:43.040 --> 00:05:43.600]  OK
[00:05:43.600 --> 00:05:46.880]  我講完這個基本的標準
[00:05:46.880 --> 00:05:49.360]  我就和大家開始講
[00:05:49.360 --> 00:05:51.360]  今天我們第一個課題
[00:05:51.360 --> 00:05:52.640]  第一個課題
[00:05:52.640 --> 00:05:56.880]  我們說這是基督再臨的豪國
[00:05:56.880 --> 00:06:00.080]  就是究竟將來
[00:06:00.080 --> 00:06:01.200]  在聖經裡面
[00:06:01.200 --> 00:06:03.760]  有沒有綜合了不同的經文
[00:06:03.760 --> 00:06:05.200]  尤其是有幾段
[00:06:05.200 --> 00:06:07.600]  如果大家讀過聖經
[00:06:07.600 --> 00:06:08.640]  研究過
[00:06:08.640 --> 00:06:11.600]  是特別有和將來末世
[00:06:11.600 --> 00:06:13.040]  耶穌基督再臨
[00:06:13.040 --> 00:06:15.680]  是有關係的經文特別重要的
[00:06:15.680 --> 00:06:17.840]  馬太福音24-25章
[00:06:17.840 --> 00:06:19.360]  當然啟示錄
[00:06:19.360 --> 00:06:21.040]  尤其是第五章
[00:06:21.040 --> 00:06:22.400]  一直到最後
[00:06:22.400 --> 00:06:24.400]  都是講到將來會發生的事情
[00:06:24.400 --> 00:06:26.000]  舊約有些先知書
[00:06:26.000 --> 00:06:27.360]  譬如彈爾尼書
[00:06:27.360 --> 00:06:29.520]  譬如撒加尼亞書
[00:06:29.520 --> 00:06:32.080]  這些都是和將來有關的
[00:06:32.080 --> 00:06:34.640]  比較明確的經文
[00:06:34.640 --> 00:06:37.200]  還有我們第二課會讀的
[00:06:37.200 --> 00:06:40.400]  貼薩羅尼加前書的第四章第五章
[00:06:40.400 --> 00:06:43.600]  這些經文都是比較集中講到
[00:06:43.600 --> 00:06:45.120]  我們將來會發生的事情
[00:06:45.120 --> 00:06:47.440]  今天當然這麼多經文
[00:06:47.440 --> 00:06:49.040]  我會將它綜合
[00:06:49.040 --> 00:06:52.720]  組成一些我們能夠明白
[00:06:52.720 --> 00:06:56.720]  和簡單的表達藍圖出來
[00:06:56.720 --> 00:06:59.920]  究竟聖經所描述將來會發生什麼事情的藍圖
[00:06:59.920 --> 00:07:03.120]  這個藍圖當然有很多複雜的問題
[00:07:03.120 --> 00:07:05.680]  我當然幾年前寫了一本書
[00:07:05.680 --> 00:07:06.880]  叫做今生來世
[00:07:06.880 --> 00:07:08.240]  我不是一路推介
[00:07:08.240 --> 00:07:09.760]  或者推銷
[00:07:09.760 --> 00:07:12.080]  這本書裡面我今次講的東西
[00:07:12.080 --> 00:07:13.600]  當然當中其中一部分
[00:07:13.600 --> 00:07:15.920]  不能避免地都引用了裡面
[00:07:15.920 --> 00:07:18.240]  我所做的寫作和研究
[00:07:18.240 --> 00:07:22.320]  其中還有很多比較詳細的考據
[00:07:22.320 --> 00:07:24.240]  和哪個學者的看法
[00:07:24.240 --> 00:07:26.160]  和我的看法比較接近
[00:07:26.160 --> 00:07:27.440]  這位學者我覺得
[00:07:27.440 --> 00:07:28.160]  他這樣看
[00:07:28.160 --> 00:07:30.720]  不過我有不同的了解
[00:07:30.720 --> 00:07:32.320]  這些這麼詳細的東西
[00:07:32.320 --> 00:07:33.440]  今天不是講論文
[00:07:33.440 --> 00:07:35.760]  所以我就不會交代了
[00:07:35.760 --> 00:07:37.920]  我只是講我的看法
[00:07:37.920 --> 00:07:39.440]  我的結論
[00:07:39.440 --> 00:07:41.520]  希望大家了解一下
[00:07:41.520 --> 00:07:44.400]  我們的時間不可能一路無限拖下去
[00:07:44.400 --> 00:07:46.400]  我們希望有足夠的時間
[00:07:46.400 --> 00:07:47.600]  我們大家一起消化
[00:07:47.600 --> 00:07:50.720]  然後我們有第二堂講到我們的預備
[00:07:50.720 --> 00:07:52.320]  所以有興趣的話
[00:07:52.320 --> 00:07:53.360]  你可以追回去
[00:07:53.360 --> 00:08:00.400]  這本書裡面有關的研究課題和詳細的東西
[00:08:00.400 --> 00:08:00.880]  好
[00:08:00.880 --> 00:08:02.240]  我們講了之後
[00:08:02.240 --> 00:08:03.040]  我們就開始了
[00:08:03.040 --> 00:08:08.240]  開始將來世界發展的歷史
[00:08:08.240 --> 00:08:10.080]  在聖經的預言裡面
[00:08:10.080 --> 00:08:12.560]  究竟是一幅怎樣的圖畫
[00:08:12.560 --> 00:08:15.760]  我們還是用回剛才我們這個
[00:08:15.760 --> 00:08:16.880]  馬太福音
[00:08:16.880 --> 00:08:20.000]  耶穌基督所說的話開始
[00:08:20.000 --> 00:08:22.160]  馬太福音的第24章
[00:08:22.160 --> 00:08:23.520]  剛才我們讀的時候
[00:08:23.520 --> 00:08:29.520]  你會看到耶穌基督開始說了這一段話
[00:08:29.520 --> 00:08:33.360]  在馬太福音的第24章
[00:08:33.360 --> 00:08:35.680]  你會留意剛才讀的時候
[00:08:35.680 --> 00:08:37.040]  有這樣的情況
[00:08:37.040 --> 00:08:41.920]  其實耶穌最初是什麼引發他講到
[00:08:41.920 --> 00:08:45.440]  他將來再來這個世界結束之前
[00:08:45.440 --> 00:08:48.560]  那些預兆和情況呢
[00:08:48.560 --> 00:08:51.920]  其實是門徒首先問他的
[00:08:51.920 --> 00:08:53.520]  聖經說
[00:08:53.520 --> 00:08:55.200]  第24章一開始的時候
[00:08:55.200 --> 00:08:57.680]  門徒走出來
[00:08:57.680 --> 00:09:00.240]  看到這個聖殿
[00:09:00.240 --> 00:09:02.160]  就將它指給耶穌看
[00:09:02.160 --> 00:09:03.600]  為什麼指給耶穌看
[00:09:03.600 --> 00:09:05.040]  其實原文的意思
[00:09:05.040 --> 00:09:06.240]  意思就是說
[00:09:06.240 --> 00:09:08.560]  門徒說這間聖殿多漂亮
[00:09:08.560 --> 00:09:09.840]  多輝煌
[00:09:09.840 --> 00:09:11.360]  耶穌就有感觸
[00:09:11.360 --> 00:09:13.120]  就講了一個預言
[00:09:13.120 --> 00:09:15.840]  他說你看到這間這麼漂亮的聖殿
[00:09:15.840 --> 00:09:21.040]  其實將來沒有一塊石頭留在另一塊石頭上面
[00:09:21.040 --> 00:09:22.320]  都被拆毀
[00:09:22.320 --> 00:09:24.880]  這是一個預言
[00:09:24.880 --> 00:09:26.800]  那你說當然是預言
[00:09:26.800 --> 00:09:31.040]  我們佐敦會將來都沒有一塊石頭在石頭上面
[00:09:31.040 --> 00:09:32.560]  幾十年之後
[00:09:32.560 --> 00:09:33.840]  不是的
[00:09:33.840 --> 00:09:35.120]  因為耶穌其實
[00:09:35.120 --> 00:09:37.200]  學者我們研究看歷史
[00:09:37.200 --> 00:09:39.600]  耶穌說的不是這麼遠的事情
[00:09:39.600 --> 00:09:42.000]  而且他的表達很特別
[00:09:42.000 --> 00:09:44.080]  沒有一塊石頭在石頭上面
[00:09:44.080 --> 00:09:45.840]  今天我們拆屋就拆光
[00:09:45.840 --> 00:09:48.080]  但古代拆屋不用拆光
[00:09:48.080 --> 00:09:50.480]  通常我們看到還有一千多二千年前
[00:09:50.480 --> 00:09:51.760]  那些廢墟
[00:09:51.760 --> 00:09:53.360]  廢墟就是人們不要了
[00:09:53.360 --> 00:09:54.080]  就走了
[00:09:54.080 --> 00:09:55.600]  不用拆光
[00:09:55.600 --> 00:09:58.480]  究竟耶穌想說什麼呢?
[00:09:58.480 --> 00:10:00.160]  我們看歷史
[00:10:00.160 --> 00:10:02.800]  其實耶穌說的是一個很近的預言
[00:10:02.800 --> 00:10:05.840]  耶穌在這段經文裡面的時刻
[00:10:05.840 --> 00:10:08.400]  大概公元後三十年左右
[00:10:08.400 --> 00:10:10.000]  三十年左右
[00:10:10.000 --> 00:10:11.840]  就是耶穌快要進入耶路撒冷
[00:10:11.840 --> 00:10:14.160]  上十字架之前所發生的事情
[00:10:14.160 --> 00:10:18.320]  但是耶穌的預言
[00:10:18.320 --> 00:10:21.920]  應該是公元後七十年
[00:10:21.920 --> 00:10:24.480]  大概四十年之後就發生了
[00:10:24.480 --> 00:10:25.760]  發生什麼事情呢?
[00:10:25.760 --> 00:10:27.280]  如果你查回歷史
[00:10:27.280 --> 00:10:29.520]  你就知道一件很重要的事情
[00:10:29.520 --> 00:10:30.960]  在耶路撒冷發生的
[00:10:30.960 --> 00:10:32.800]  就是公元後七十年
[00:10:32.800 --> 00:10:36.720]  猶太人居守耶路撒冷城
[00:10:36.720 --> 00:10:38.720]  要獨立
[00:10:38.720 --> 00:10:41.840]  當時當然大家知道是羅馬帝國的時候
[00:10:41.840 --> 00:10:44.960]  猶太人認為這個時刻他們可以復國
[00:10:44.960 --> 00:10:47.520]  所以他們居守耶路撒冷城
[00:10:47.520 --> 00:10:52.000]  當然海薩大帝羅馬帝國很生氣
[00:10:52.000 --> 00:10:53.760]  派了一個大將
[00:10:53.760 --> 00:10:55.760]  有名有姓的叫做提多
[00:10:55.760 --> 00:10:56.960]  Titus
[00:10:56.960 --> 00:11:00.480]  這個大將攻打耶路撒冷城
[00:11:00.480 --> 00:11:02.480]  這場仗是很著名的
[00:11:02.480 --> 00:11:04.400]  在羅馬的歷史裡面
[00:11:04.400 --> 00:11:06.640]  正統歷史裡面記載得很詳細
[00:11:06.640 --> 00:11:08.320]  是一個很轟轟烈烈
[00:11:08.320 --> 00:11:10.960]  很悲壯的一個戰爭
[00:11:10.960 --> 00:11:12.640]  當然大家也猜到了
[00:11:12.640 --> 00:11:14.000]  怎麼打得過
[00:11:14.000 --> 00:11:16.160]  於是居守了很久之後
[00:11:16.160 --> 00:11:18.160]  終於城被攻陷
[00:11:18.160 --> 00:11:21.680]  血流成河不再話下
[00:11:21.680 --> 00:11:24.880]  提多這個大將很生氣
[00:11:24.880 --> 00:11:26.160]  因為打了他這麼久
[00:11:26.160 --> 00:11:27.200]  很沒面子
[00:11:27.200 --> 00:11:29.520]  所以進去的時候屠城
[00:11:29.520 --> 00:11:32.560]  差不多所有猶太人都死了
[00:11:32.560 --> 00:11:34.080]  還有一件事
[00:11:34.080 --> 00:11:36.480]  他下令一把火燒了整個城
[00:11:36.480 --> 00:11:37.600]  洩憤
[00:11:37.600 --> 00:11:39.600]  當他燒的時候
[00:11:39.600 --> 00:11:41.600]  突然間想起不是很對勁
[00:11:41.600 --> 00:11:44.400]  因為這個城裡面有個聖殿燒了
[00:11:44.400 --> 00:11:46.400]  不是他敬畏神
[00:11:46.400 --> 00:11:48.160]  而是他想到這個聖殿
[00:11:48.160 --> 00:11:49.920]  每逢有這種電雨
[00:11:49.920 --> 00:11:51.920]  當然有很多值錢的東西
[00:11:51.920 --> 00:11:54.960]  有金器、銀器、裝飾
[00:11:54.960 --> 00:11:56.480]  一把火一燒
[00:11:56.480 --> 00:11:57.920]  就全部熔掉了
[00:11:57.920 --> 00:11:59.440]  熔掉了就沒有了
[00:11:59.440 --> 00:12:02.480]  沒有了就浪費了
[00:12:02.480 --> 00:12:05.680]  於是他就下令軍隊
[00:12:05.680 --> 00:12:09.200]  士兵要特別將聖殿
[00:12:09.200 --> 00:12:12.080]  因為他熔了金、銀
[00:12:12.080 --> 00:12:14.640]  就放在石縫裡面
[00:12:14.640 --> 00:12:18.960]  於是就將每一塊石頭和石頭之間撬開
[00:12:18.960 --> 00:12:21.200]  拿出金和銀
[00:12:21.200 --> 00:12:22.960]  再搬回去
[00:12:22.960 --> 00:12:24.320]  不要浪費
[00:12:24.320 --> 00:12:27.440]  這個就應驗了耶穌這一句很特別的寓言
[00:12:27.440 --> 00:12:28.800]  沒有一塊石頭
[00:12:28.800 --> 00:12:30.800]  可以在另一塊石頭上面
[00:12:30.800 --> 00:12:31.600]  大家明白了嗎?
[00:12:31.600 --> 00:12:34.000]  所以耶穌其實就在說
[00:12:34.000 --> 00:12:36.000]  四十年代之後
[00:12:36.000 --> 00:12:38.000]  這麼特別的事件裡面
[00:12:38.000 --> 00:12:38.880]  耶穌心裡面
[00:12:38.880 --> 00:12:41.840]  因為他當然知道將來會發生的事
[00:12:41.840 --> 00:12:43.200]  所以心裡面很大感觸
[00:12:43.200 --> 00:12:44.400]  現在這麼漂亮的聖殿
[00:12:44.400 --> 00:12:46.400]  有一天會變成頹垣敗瓦
[00:12:46.400 --> 00:12:47.680]  沒有一塊石頭在那裡
[00:12:47.680 --> 00:12:48.720]  他很大的感觸
[00:12:48.720 --> 00:12:51.840]  這個誤解
[00:12:51.840 --> 00:12:53.040]  接著就是
[00:12:53.040 --> 00:12:54.480]  耶穌就上山了
[00:12:54.480 --> 00:12:57.440]  上山的門徒就覺得還不夠厚
[00:12:57.440 --> 00:12:59.440]  於是靜靜就問耶穌
[00:12:59.440 --> 00:13:01.920]  什麼時候有這樣的事情發生呢?
[00:13:01.920 --> 00:13:04.240]  這句話就合理了
[00:13:04.240 --> 00:13:05.840]  誰知道很多時候
[00:13:05.840 --> 00:13:07.120]  他再問一句
[00:13:07.120 --> 00:13:10.320]  你降臨和這個世代終結的時候有什麼預兆
[00:13:10.320 --> 00:13:11.040]  你明白嗎?
[00:13:11.040 --> 00:13:13.040]  就問了更多的事情
[00:13:13.040 --> 00:13:15.040]  就問了另外一個問題
[00:13:15.040 --> 00:13:17.040]  那些門徒就像我們一樣
[00:13:17.040 --> 00:13:19.040]  不知道耶穌不是很明白
[00:13:19.040 --> 00:13:21.040]  懵懂懂懂
[00:13:21.040 --> 00:13:23.040]  以為問了第一個問題和第二個問題
[00:13:23.040 --> 00:13:23.840]  是同一個問題
[00:13:23.840 --> 00:13:25.440]  其實是在說兩件事情
[00:13:25.440 --> 00:13:27.440]  一個是公然後七十年的事情
[00:13:27.440 --> 00:13:29.440]  另外一個就是耶穌再來
[00:13:29.440 --> 00:13:31.440]  就是世界末日的時候
[00:13:31.440 --> 00:13:33.440]  耶穌再來結束這個世界的時候
[00:13:33.440 --> 00:13:35.440]  有什麼預兆
[00:13:35.440 --> 00:13:37.040]  主耶穌是很有意思的
[00:13:37.040 --> 00:13:38.240]  那你既然問到那裡的時候
[00:13:38.240 --> 00:13:39.840]  就給你一些東西
[00:13:39.840 --> 00:13:41.840]  就是我們剛才所讀的那一段
[00:13:41.840 --> 00:13:43.440]  就是說我來之前
[00:13:43.440 --> 00:13:45.040]  究竟會發生什麼事情呢?
[00:13:45.040 --> 00:13:47.840]  我們很簡單綜合我們剛才所讀的經文
[00:13:47.840 --> 00:13:49.040]  你應該有個印象
[00:13:49.040 --> 00:13:51.040]  大概有幾個現象
[00:13:51.040 --> 00:13:53.040]  第一
[00:13:53.040 --> 00:13:55.040]  是有很多假的信仰
[00:13:55.040 --> 00:13:57.040]  很多假先知
[00:13:57.040 --> 00:13:57.840]  很多假的信仰
[00:13:57.840 --> 00:13:59.040]  第二
[00:13:59.040 --> 00:14:03.440]  世界和我們之間多了很多的鬥爭
[00:14:03.440 --> 00:14:05.440]  而這個鬥爭呢
[00:14:05.440 --> 00:14:07.440]  如果你剛才特別讀聖經的時候
[00:14:07.440 --> 00:14:08.640]  你留意到
[00:14:08.640 --> 00:14:13.440]  第七節有一個很特別的描述
[00:14:13.440 --> 00:14:15.440]  有人留意到
[00:14:15.440 --> 00:14:19.040]  因為這個鬥爭在人類歷史裡面也有的
[00:14:19.040 --> 00:14:19.840]  幾千年了
[00:14:19.840 --> 00:14:21.040]  哪裡沒有鬥爭
[00:14:21.040 --> 00:14:22.240]  哪裡沒有戰爭
[00:14:22.240 --> 00:14:23.840]  戰爭呢
[00:14:23.840 --> 00:14:26.640]  一直以來戰爭都是國和國打的
[00:14:26.640 --> 00:14:30.640]  但是耶穌很特別加了一個
[00:14:30.640 --> 00:14:32.640]  另外一個描述
[00:14:32.640 --> 00:14:34.640]  是民攻打民
[00:14:34.640 --> 00:14:35.840]  有沒有留意?
[00:14:35.840 --> 00:14:37.840]  是國攻打國
[00:14:37.840 --> 00:14:39.840]  國攻打國一點都不特別
[00:14:39.840 --> 00:14:41.040]  一點都沒有時代性
[00:14:41.040 --> 00:14:43.040]  因為時常有人類歷史
[00:14:43.040 --> 00:14:45.040]  國家和國家打仗
[00:14:45.040 --> 00:14:47.040]  不同的民族之間要打的
[00:14:47.040 --> 00:14:49.040]  因為權力鬥爭
[00:14:49.040 --> 00:14:51.040]  但是民攻打民
[00:14:51.040 --> 00:14:53.040]  這個字的原文
[00:14:53.040 --> 00:14:55.040]  Hangos
[00:14:55.040 --> 00:14:57.040]  這個字是一個族群
[00:14:57.040 --> 00:14:59.040]  同一個族群的人
[00:14:59.040 --> 00:15:01.040]  不過是自己打自己
[00:15:01.040 --> 00:15:04.240]  這種情況是很特別的
[00:15:04.240 --> 00:15:06.240]  你問我
[00:15:06.240 --> 00:15:08.240]  我覺得這個情況
[00:15:08.240 --> 00:15:10.240]  是20世紀下半節一直到21世紀
[00:15:10.240 --> 00:15:12.240]  所發生的特別情況
[00:15:12.240 --> 00:15:14.240]  我們慢慢看越近
[00:15:14.240 --> 00:15:16.240]  因為我們發覺
[00:15:16.240 --> 00:15:18.240]  開始大殺傷力的武器
[00:15:18.240 --> 00:15:20.240]  開始之後
[00:15:20.240 --> 00:15:22.240]  國家和國家其實是不敢打的
[00:15:22.240 --> 00:15:24.240]  一打就大家同歸於盡
[00:15:24.240 --> 00:15:26.240]  所以現在最多打的
[00:15:26.240 --> 00:15:28.240]  不是國和國打
[00:15:28.240 --> 00:15:30.240]  有沒有留意?
[00:15:30.240 --> 00:15:32.240]  是自己人打自己人
[00:15:32.240 --> 00:15:34.240]  韓國人自己人打自己人
[00:15:34.240 --> 00:15:36.240]  同一個民族
[00:15:36.240 --> 00:15:38.240]  香港自己人都打自己人
[00:15:38.240 --> 00:15:40.240]  東歐自己人打自己人
[00:15:40.240 --> 00:15:42.240]  全部是民攻打民
[00:15:42.240 --> 00:15:44.240]  民攻打民這個現象
[00:15:44.240 --> 00:15:46.240]  耶穌說了出來的時候
[00:15:46.240 --> 00:15:48.240]  我們今天就明白是什麼意思
[00:15:48.240 --> 00:15:50.240]  以往不明白的
[00:15:50.240 --> 00:15:52.240]  都是國和國打的
[00:15:52.240 --> 00:15:54.240]  所以耶穌在他的預兆裡
[00:15:54.240 --> 00:15:56.240]  又退得更近
[00:15:56.240 --> 00:15:58.240]  更近的意思是
[00:15:58.240 --> 00:16:00.240]  耶穌說的話和我們現在
[00:16:00.240 --> 00:16:02.240]  特別已經更近
[00:16:02.240 --> 00:16:04.240]  首先我們稍微報一下
[00:16:04.240 --> 00:16:06.240]  這些引子
[00:16:06.240 --> 00:16:08.240]  第三
[00:16:08.240 --> 00:16:10.240]  所說的預兆現象
[00:16:10.240 --> 00:16:12.240]  就是教會的墮落
[00:16:12.240 --> 00:16:14.240]  在有信仰的人當中
[00:16:14.240 --> 00:16:16.240]  都有很多的墮落
[00:16:16.240 --> 00:16:18.240]  並且有真正信仰的人
[00:16:18.240 --> 00:16:20.240]  受苦
[00:16:20.240 --> 00:16:22.240]  然後第四
[00:16:22.240 --> 00:16:24.240]  就是福音
[00:16:24.240 --> 00:16:26.240]  要騙傳
[00:16:26.240 --> 00:16:28.240]  福音的騙傳當然自從
[00:16:28.240 --> 00:16:30.240]  耶穌基督初期教會
[00:16:30.240 --> 00:16:32.240]  福音到處都是傳
[00:16:32.240 --> 00:16:34.240]  但以往傳福音要去到那裡的地方
[00:16:34.240 --> 00:16:36.240]  人要去到那個地方
[00:16:36.240 --> 00:16:38.240]  所以那個延展
[00:16:38.240 --> 00:16:40.240]  當然是困難
[00:16:40.240 --> 00:16:42.240]  並且是一步一步的去做
[00:16:42.240 --> 00:16:44.240]  不過到了今天
[00:16:44.240 --> 00:16:46.240]  因為這個通訊科技的發展
[00:16:46.240 --> 00:16:48.240]  基本上福音
[00:16:48.240 --> 00:16:50.240]  要去到哪裡呢
[00:16:50.240 --> 00:16:52.240]  差不多都可能可以了
[00:16:52.240 --> 00:16:54.240]  尤其是在過去這二三十年裡
