
[00:00:00.000 --> 00:00:02.800]  今天跟大家思想的就是剛才所說的
[00:01:46.300 --> 00:01:49.100]  是什麼樣的景況
[00:01:49.100 --> 00:01:50.300]  但是我相信在當中
[00:01:50.300 --> 00:01:51.400]  這對夫婦體會到
[00:01:51.400 --> 00:01:53.300]  沒錯自己身體軟弱
[00:01:53.300 --> 00:01:56.700]  但是別人擔當了他們的軟弱
[00:01:56.700 --> 00:02:00.800]  讓他們都能夠看到美麗的日出景色
[00:02:00.800 --> 00:02:03.700]  我相信他們心裏很感謝神
[00:02:03.700 --> 00:02:05.400]  當我們看到聖經說到
[00:02:05.400 --> 00:02:08.400]  當代不厭故人的軟弱的時候
[00:02:08.400 --> 00:02:10.500]  在聖經羅馬書第十四章
[00:02:10.500 --> 00:02:13.100]  已經描述了這種情況
[00:02:13.100 --> 00:02:14.500]  在第十四章就提到
[00:02:14.500 --> 00:02:17.800]  當時有些人認為某些食物可以吃
[00:02:17.800 --> 00:02:19.900]  某些食物是不可以吃的
[00:02:19.900 --> 00:02:21.700]  大家看回第三節
[00:02:21.700 --> 00:02:24.900]  第十四章第三節
[00:02:24.900 --> 00:02:27.900]  或者先看第二節
[00:02:27.900 --> 00:02:30.100]  有人信百物都可吃
[00:02:30.100 --> 00:02:32.800]  但那軟弱的只吃蔬菜
[00:02:32.800 --> 00:02:35.300]  吃的人不可輕看不吃的人
[00:02:35.300 --> 00:02:38.400]  不吃的人也不可論斷吃的人
[00:02:38.400 --> 00:02:41.700]  因為神已經收納他
[00:02:41.700 --> 00:02:43.300]  去到第五節第六節的時候
[00:02:43.300 --> 00:02:44.500]  就說到有些人認為
[00:02:44.500 --> 00:02:46.200]  某些日子比較重要
[00:02:46.200 --> 00:02:48.000]  某些沒那麼重要
[00:02:48.000 --> 00:02:49.400]  第五節
[00:02:49.400 --> 00:02:51.500]  有人看這日比那日強
[00:02:51.500 --> 00:02:53.500]  有人看日日都是一樣
[00:02:53.500 --> 00:02:57.100]  只是個人心裡要意見堅定
[00:02:57.100 --> 00:02:59.300]  守日的是為主守
[00:02:59.300 --> 00:03:01.600]  吃的人是為主吃的
[00:03:01.600 --> 00:03:03.600]  因他感謝神
[00:03:03.600 --> 00:03:06.300]  不吃的也是為主不吃的
[00:03:06.300 --> 00:03:08.800]  也是感謝神
[00:03:08.800 --> 00:03:10.600]  聖經所說的
[00:03:10.600 --> 00:03:14.800]  並不是牽涉到一些絕對的真理立場
[00:03:14.800 --> 00:03:16.200]  而是說一些人
[00:03:16.200 --> 00:03:20.000]  他良心感覺到有些不應該做的事情
[00:03:20.000 --> 00:03:22.400]  他就不敢去做
[00:03:22.400 --> 00:03:24.100]  這種良心的狀況
[00:03:24.100 --> 00:03:26.300]  不是牽涉到絕對的真理
[00:03:26.300 --> 00:03:29.400]  所以關鍵不在於吃或者不吃
[00:03:29.400 --> 00:03:32.300]  不在於哪個日子長或者短
[00:03:32.300 --> 00:03:34.600]  而在乎聖經提醒就是
[00:03:34.600 --> 00:03:37.600]  不要輕視別人
[00:03:37.600 --> 00:03:40.600]  不要去批評別人
[00:03:40.600 --> 00:03:43.300]  吃的不要輕視那些不吃的
[00:03:43.300 --> 00:03:45.900]  不吃的不要說他這樣也吃的
[00:03:45.900 --> 00:03:47.400]  不要批評他
[00:03:47.400 --> 00:03:49.600]  那種之間彼此的折磨
[00:03:49.600 --> 00:03:52.500]  反而是最關鍵的事情
[00:03:52.500 --> 00:03:54.600]  我記得有一位弟兄
[00:03:54.600 --> 00:03:56.200]  他曾經跟我分享
[00:03:56.200 --> 00:03:57.900]  他在未信主之前
[00:03:57.900 --> 00:04:01.300]  他很狂熱做一件事情
[00:04:01.300 --> 00:04:03.700]  就是看足球賽
[00:04:03.700 --> 00:04:05.600]  大小的足球去到球場
[00:04:05.600 --> 00:04:09.600]  在家裏很多足球賽他都看
[00:04:09.600 --> 00:04:12.100]  看到的地步就是
[00:04:12.100 --> 00:04:14.500]  好像是完全忘記了家庭
[00:04:14.500 --> 00:04:15.600]  忘記自己健康
[00:04:15.600 --> 00:04:17.700]  忘記其他的事情
[00:04:17.700 --> 00:04:19.500]  後來當他信主之後
[00:04:19.500 --> 00:04:21.400]  神給他一種特別的感動
[00:04:21.400 --> 00:04:25.500]  要他放棄不看足球
[00:04:25.500 --> 00:04:26.900]  因此他就決心
[00:04:26.900 --> 00:04:30.400]  將這麼多年的習慣放棄了
[00:04:30.400 --> 00:04:31.300]  不再看
[00:04:31.300 --> 00:04:34.700]  不再進足球場看球
[00:04:34.700 --> 00:04:37.500]  對他來說這個有特別的意思
[00:04:37.500 --> 00:04:40.000]  當然你知道今天你去看足球賽
[00:04:40.000 --> 00:04:41.600]  是完全沒有問題的
[00:04:41.600 --> 00:04:43.700]  你不需要覺得你犯罪
[00:04:43.700 --> 00:04:45.200]  但對這個弟兄來說
[00:04:45.200 --> 00:04:47.700]  他有他自己背後的經歷
[00:04:47.700 --> 00:04:50.900]  因此他不可以去批評其他人
[00:04:50.900 --> 00:04:53.400]  為甚麼要看足球
[00:04:53.400 --> 00:04:56.400]  那些看足球的人也不可以輕視他
[00:04:56.400 --> 00:04:57.500]  你這麼傻的
[00:04:57.500 --> 00:04:59.600]  看足球也會覺得錯
[00:04:59.600 --> 00:05:00.400]  對他來說
[00:05:00.400 --> 00:05:02.100]  他的良心裏面覺得
[00:05:02.100 --> 00:05:05.500]  神告訴他他不應該做這件事情
[00:05:05.500 --> 00:05:07.100]  或者將來他會再看
[00:05:07.100 --> 00:05:10.700]  但這段階段他就覺得他不應該看
[00:05:10.700 --> 00:05:12.600]  在這些相對性的問題
[00:05:12.600 --> 00:05:15.400]  這些個人良心的一種感覺
[00:05:15.400 --> 00:05:17.600]  我們不需要去特別討論
[00:05:17.600 --> 00:05:20.700]  只是接受他有神給他的帶領
[00:05:20.700 --> 00:05:22.500]  不需要作出甚麼批評
[00:05:22.500 --> 00:05:25.100]  甚至是輕視的情況
[00:05:25.100 --> 00:05:26.300]  因此聖經說到的就是
[00:05:26.300 --> 00:05:29.400]  當時其實有一班猶太的教徒
[00:05:29.400 --> 00:05:31.900]  和外邦人他們信主了
[00:05:31.900 --> 00:05:34.500]  兩類的人他們背景很不同
[00:05:34.500 --> 00:05:36.300]  文化背景很不同
[00:05:36.300 --> 00:05:38.800]  因此之間有很多的衝突
[00:05:38.800 --> 00:05:40.200]  彼此有批評
[00:05:40.200 --> 00:05:42.500]  有輕視的情況
[00:05:42.500 --> 00:05:44.600]  因此來到《羅莽書》十五章
[00:05:44.600 --> 00:05:47.100]  聖經一開始就說
[00:05:47.100 --> 00:05:48.900]  大家看回十五章
[00:05:48.900 --> 00:05:51.700]  我們一起讀第一節
[00:05:51.700 --> 00:05:53.700]  「我們堅固的人
[00:05:53.700 --> 00:05:57.500]  應該擔待不堅固人的軟弱
[00:05:57.500 --> 00:06:00.500]  不求自己的喜悅」
[00:06:00.500 --> 00:06:04.200]  聖經就提及不要尋求自己的喜悅
[00:06:04.200 --> 00:06:08.100]  或者說不要尋求自己的益處
[00:06:08.100 --> 00:06:10.300]  聖經就說你們堅固的人
[00:06:10.300 --> 00:06:12.400]  本來就說我們
[00:06:12.400 --> 00:06:14.300]  也都意味著他自己認同
[00:06:14.300 --> 00:06:17.200]  我是其中一個堅固的人
[00:06:17.200 --> 00:06:19.200]  本來這樣說並不是說他要驕傲
[00:06:19.200 --> 00:06:20.400]  我比別人強
[00:06:20.400 --> 00:06:21.400]  不是
[00:06:21.400 --> 00:06:22.900]  而是他只是感覺到
[00:06:22.900 --> 00:06:26.500]  這種堅強是他的責任
[00:06:26.500 --> 00:06:27.800]  他說我們堅固的人
[00:06:27.800 --> 00:06:32.100]  要應該擔待不堅固人的軟弱
[00:06:32.100 --> 00:06:35.400]  這個應該包含了一種很清楚的本分
[00:06:35.400 --> 00:06:37.600]  和責任的含義
[00:06:37.600 --> 00:06:42.300]  我們應該去擔待他們的軟弱
[00:06:42.300 --> 00:06:43.800]  在聖經《迦拉太書》
[00:06:43.800 --> 00:06:45.500]  第六章就提及到
[00:06:45.500 --> 00:06:49.500]  我們的重擔要彼此擔當
[00:06:49.500 --> 00:06:52.900]  這個擔當和擔待是同一個字
[00:06:52.900 --> 00:06:57.000]  有些人因為軟弱會跌倒
[00:06:57.000 --> 00:06:58.400]  而我們因為他的跌倒
[00:06:58.400 --> 00:06:59.800]  都受一些牽連
[00:06:59.800 --> 00:07:01.200]  受一些影響
[00:07:01.200 --> 00:07:02.800]  要幫助他的時候
[00:07:02.800 --> 00:07:05.400]  要承受他一些問題
[00:07:05.400 --> 00:07:08.600]  這個就是聖經所說的擔待
[00:07:08.600 --> 00:07:12.300]  那些堅固的人不是叫你因此驕傲
[00:07:12.300 --> 00:07:15.000]  或者甚至你因此沾沾自喜
[00:07:15.000 --> 00:07:16.100]  他有錯失
[00:07:16.100 --> 00:07:17.800]  你沒有問題
[00:07:17.800 --> 00:07:21.200]  而是說你既然是比他早信主
[00:07:21.200 --> 00:07:23.300]  你比他較為成熟
[00:07:23.300 --> 00:07:29.200]  因此你有責任去擔待他的軟弱
[00:07:29.200 --> 00:07:32.500]  聖經常常提醒我們多給誰
[00:07:32.500 --> 00:07:33.600]  然後呢?
[00:07:33.600 --> 00:07:35.700]  向誰多取
[00:07:35.700 --> 00:07:37.500]  多託誰
[00:07:37.500 --> 00:07:40.300]  向誰多要
[00:07:40.300 --> 00:07:42.700]  既然你比別人稍為堅強
[00:07:42.700 --> 00:07:44.100]  稍為成熟
[00:07:44.100 --> 00:07:47.300]  因此你的責任
[00:07:47.300 --> 00:07:50.700]  就是去擔待他的軟弱
[00:07:50.700 --> 00:07:53.100]  而聖經就說不求自己的喜悅
[00:07:53.100 --> 00:07:55.900]  不是尋求自己的益處
[00:07:55.900 --> 00:07:58.200]  放下自己的好處
[00:07:58.200 --> 00:08:00.900]  放下一些你習慣了的舒適
[00:08:00.900 --> 00:08:02.100]  某些的方便
[00:08:02.100 --> 00:08:04.000]  某些的滿足
[00:08:04.000 --> 00:08:05.200]  放下這些
[00:08:05.200 --> 00:08:09.300]  唯有能夠叫別人得到益處
[00:08:09.300 --> 00:08:10.700]  我們大家都會知道
[00:08:10.700 --> 00:08:12.500]  我們上一任的堂主任
[00:08:12.500 --> 00:08:14.100]  譚近輝牧師
[00:08:14.100 --> 00:08:15.900]  在我們中間多年的侍奉
[00:08:15.900 --> 00:08:18.400]  帶給我們很多好的榜樣
[00:08:18.400 --> 00:08:21.100]  有一次我認識一位牧師
[00:08:21.100 --> 00:08:22.000]  跟我聊天
[00:08:22.000 --> 00:08:24.900]  他多年來和譚牧師是同工的
[00:08:24.900 --> 00:08:28.300]  他就說我多年來察覺譚牧師一件事情
[00:08:28.300 --> 00:08:31.500]  就是很多人有一些關係上的不和
[00:08:31.500 --> 00:08:34.600]  請牧師幫他們調解
[00:08:34.600 --> 00:08:36.100]  很多次都很奇妙
[00:08:36.100 --> 00:08:39.300]  這些人都很快樂地得到幫助
[00:08:39.300 --> 00:08:41.500]  關係得到調解
[00:08:41.500 --> 00:08:42.400]  這位牧師就說
[00:08:42.400 --> 00:08:44.600]  後來我發覺一個秘密
[00:08:44.600 --> 00:08:47.800]  為什麼譚牧師能夠幫他們調和這些關係呢?
[00:08:47.800 --> 00:08:52.700]  他說發現永遠都是譚牧師自己吃虧
[00:08:52.700 --> 00:08:54.800]  將自己某些的錢拿出來
[00:08:54.800 --> 00:08:57.100]  或者某些權利拿出來
[00:08:57.100 --> 00:08:58.700]  然後給別人
[00:08:58.700 --> 00:09:01.300]  以致他們能夠容易去解決
[00:09:01.300 --> 00:09:05.400]  之間一些不和的事情
[00:09:05.400 --> 00:09:07.700]  當我聽的時候我就明白
[00:09:07.700 --> 00:09:10.500]  有些時候要調和別人的關係
[00:09:10.500 --> 00:09:14.000]  可能是需要你先付一些代價
[00:09:14.000 --> 00:09:15.800]  你要有些虧損
[00:09:15.800 --> 00:09:19.300]  但是卻是帶來別人的和平
[00:09:19.300 --> 00:09:20.000]  司經就提到
[00:09:20.000 --> 00:09:21.700]  這些既然是堅固的人
[00:09:21.700 --> 00:09:25.100]  就應該擔待不堅固人的軟弱
[00:09:25.100 --> 00:09:27.700]  叫他得到益處
[00:09:27.700 --> 00:09:29.500]  因此歷世歷代很多的教徒
[00:09:29.500 --> 00:09:33.500]  以第二節為他人生的立志的方向
[00:09:33.500 --> 00:09:34.500]  第二節
[00:09:34.500 --> 00:09:37.700]  我們各人務要叫鄰舍喜悅
[00:09:37.700 --> 00:09:41.400]  使他得益處建立德行
[00:09:41.400 --> 00:09:45.600]  務要叫人得益處得到喜悅
[00:09:45.600 --> 00:09:47.100]  或者你說
[00:09:47.100 --> 00:09:50.300]  那不是事事遷就人
[00:09:50.300 --> 00:09:52.100]  要討人歡心
[00:09:52.100 --> 00:09:55.100]  那是不是教徒應該做的呢?
[00:09:55.100 --> 00:09:56.500]  其實要討人歡心
[00:09:56.500 --> 00:09:59.500]  背後其實都是一個自我中心
[00:09:59.500 --> 00:10:00.400]  為什麼呢?
[00:10:00.400 --> 00:10:02.100]  希望別人喜歡我
[00:10:02.100 --> 00:10:03.400]  接納我
[00:10:03.400 --> 00:10:05.200]  那種討人歡心
[00:10:05.200 --> 00:10:08.700]  不是一個真正神所喜悅的態度
[00:10:08.700 --> 00:10:11.100]  所以《普羅在加泰書》第一章第十節
[00:10:11.100 --> 00:10:12.800]  就跟我們說
[00:10:12.800 --> 00:10:17.600]  「我喜事要得人的心」
[00:10:17.600 --> 00:10:20.400]  「我喜事要討人的歡心」
[00:10:20.400 --> 00:10:22.000]  「要得人的喜歡」
[00:10:22.000 --> 00:10:24.200]  「我若營救討人的喜歡」
[00:10:24.200 --> 00:10:27.600]  「我就不是基督的僕人」
[00:10:27.600 --> 00:10:28.400]  各位弟兄姊妹
[00:10:28.400 --> 00:10:31.000]  如果人生你要討人歡心
[00:10:31.000 --> 00:10:34.800]  你不可以稱自己為基督的僕人
[00:10:34.800 --> 00:10:35.800]  因此聖經告訴我們
[00:10:35.800 --> 00:10:37.300]  不是要討人的歡心
[00:10:37.300 --> 00:10:38.500]  作基督的僕人
[00:10:38.500 --> 00:10:40.300]  作基督的子民
[00:10:40.300 --> 00:10:42.900]  是討神歡喜
[00:10:42.900 --> 00:10:45.600]  不是討人歡心
[00:10:45.600 --> 00:10:46.600]  因此聖經說
[00:10:46.600 --> 00:10:48.100]  務要討人的
[00:10:48.100 --> 00:10:49.200]  叫人的喜悅
[00:10:49.200 --> 00:10:50.400]  你不要誤會
[00:10:50.400 --> 00:10:52.800]  不是叫他們開心一下
[00:10:52.800 --> 00:10:53.800]  而是聖經所說的
[00:10:53.800 --> 00:11:00.100]  目的使他得益處建立德行
[00:11:00.100 --> 00:11:04.400]  是讓他能夠得到益處建立他
[00:11:04.400 --> 00:11:07.900]  甚至可能沒有得罪他的危險
[00:11:07.900 --> 00:11:10.300]  只要能夠去建立他
[00:11:10.300 --> 00:11:12.000]  叫他得益處
[00:11:12.000 --> 00:11:15.400]  一位新受浸的一位姐妹跟我們分享
[00:11:15.400 --> 00:11:16.400]  她說她好感日辰
[00:11:16.400 --> 00:11:17.600]  初初來教會的時候
[00:11:17.600 --> 00:11:18.700]  其實都很猶豫
[00:11:18.700 --> 00:11:20.300]  來不來教會
[00:11:20.300 --> 00:11:21.800]  那裡在猶豫
[00:11:21.800 --> 00:11:23.000]  因為認識她的姐妹
[00:11:23.000 --> 00:11:24.000]  就一路鼓勵她
[00:11:24.000 --> 00:11:25.600]  你參加初信班吧
[00:11:25.600 --> 00:11:28.100]  你認識主耶穌多些吧
[00:11:28.100 --> 00:11:30.100]  一路鼓勵她參加
[00:11:30.100 --> 00:11:32.000]  然後再問她
[00:11:32.000 --> 00:11:32.900]  你報名了嗎?
[00:11:32.900 --> 00:11:34.700]  報名期過了
[00:11:34.700 --> 00:11:36.700]  過了期限了
[00:11:36.700 --> 00:11:37.900]  一位朋友就說
[00:11:37.900 --> 00:11:40.400]  沒有啊 沒有報到
[00:11:40.400 --> 00:11:42.200]  誰知這位姐妹一聽到之後
[00:11:42.200 --> 00:11:43.400]  就很不開心
[00:11:43.400 --> 00:11:45.000]  很肉緊地罵她
[00:11:45.000 --> 00:11:45.800]  你還沒有報啊?
[00:11:45.800 --> 00:11:48.600]  過了期限還沒有報啊?
[00:11:48.600 --> 00:11:50.900]  這位朋友聽到之後覺得很奇怪
[00:11:50.900 --> 00:11:53.200]  為什麼你這麼肉緊
[00:11:53.200 --> 00:11:55.700]  突然覺得好像很嚴重的事情
[00:11:55.700 --> 00:11:56.700]  真的要想一下
[00:11:56.700 --> 00:11:59.200]  是不是要報初信班了
[00:11:59.200 --> 00:12:01.800]  下一次當另一班開始的時候
[00:12:01.800 --> 00:12:05.500]  這位姐妹就拿了一份報名表來
[00:12:05.500 --> 00:12:07.000]  親自給她
[00:12:07.000 --> 00:12:09.400]  你快點報吧
[00:12:09.400 --> 00:12:11.900]  因此她感受到對方很關心她
[00:12:11.900 --> 00:12:15.200]  就真的報了初信班
[00:12:15.200 --> 00:12:16.800]  後來開班的時候
[00:12:16.800 --> 00:12:20.600]  這位朋友當然不認識很多的組員
[00:12:20.600 --> 00:12:21.600]  但這位姐妹就說
[00:12:21.600 --> 00:12:24.700]  你放心 我陪你
[00:12:24.700 --> 00:12:27.700]  三個月每一次上課的時候
[00:12:27.700 --> 00:12:29.900]  都陪著她上課
[00:12:29.900 --> 00:12:31.300]  讓她可以很安心
[00:12:31.300 --> 00:12:32.400]  得到支持
[00:12:32.400 --> 00:12:34.500]  一直參加初信班
[00:12:34.500 --> 00:12:35.900]  今天她已經受浸
[00:12:35.900 --> 00:12:38.600]  成為了北村家的一位姐妹
[00:12:38.600 --> 00:12:42.200]  是受浸歸入主名下的姐妹
[00:12:42.200 --> 00:12:44.500]  有些時候你會發覺很多弟兄姐妹
[00:12:44.500 --> 00:12:47.800]  她寧願自己吃一些虧
[00:12:47.800 --> 00:12:50.500]  可能聽一些她已經很熟悉的
[00:12:50.500 --> 00:12:52.600]  信仰的基本課程
[00:12:52.600 --> 00:12:54.600]  但是她樂意去幫助
[00:12:54.600 --> 00:12:56.900]  這些弟兄姐妹
[00:12:56.900 --> 00:13:00.700]  有些時候如果你是成熟一點的
[00:13:00.700 --> 00:13:02.200]  你是堅固的人
[00:13:02.200 --> 00:13:04.200]  要留心如何擔待
[00:13:04.200 --> 00:13:08.300]  不堅固人的軟弱和需要
[00:13:08.300 --> 00:13:09.000]  不單止這樣
[00:13:09.000 --> 00:13:09.700]  聖經也說到
[00:13:09.700 --> 00:13:12.000]  是主耶穌留下這樣的榜樣給我們
[00:13:12.000 --> 00:13:16.000]  大家再看第三節
[00:13:16.000 --> 00:13:20.400]  聖話:因為基督也不求自己的喜悅
[00:13:20.400 --> 00:13:22.200]  如經上所記
[00:13:22.200 --> 00:13:24.500]  辱罵你人的辱罵
[00:13:24.500 --> 00:13:26.800]  都落在我身上
[00:13:26.800 --> 00:13:34.400]  請大家去看聖經的詩篇69篇
[00:13:34.400 --> 00:13:44.200]  聖經詩篇69篇
[00:13:44.200 --> 00:13:49.600]  我們一起看第九節
[00:13:49.600 --> 00:13:52.500]  69篇第九節
[00:13:52.500 --> 00:13:57.100]  聖經說:因我為你的電心裡焦急
[00:13:57.100 --> 00:13:58.900]  如同火燒
[00:13:58.900 --> 00:14:01.600]  並且辱罵你人的辱罵
[00:14:01.600 --> 00:14:04.800]  都落在我身上
[00:14:04.800 --> 00:14:08.000]  這兩句話分別在聖經的《約翰福音》
[00:14:08.000 --> 00:14:11.500]  和剛才所讀的《羅馬書》中被引用
[00:14:11.500 --> 00:14:12.700]  這句話都是描寫著
[00:14:12.700 --> 00:14:15.800]  尼塞亞基督所面對的事情
[00:14:15.800 --> 00:14:19.500]  大家記得當主耶穌結證聖電的時候
[00:14:19.500 --> 00:14:21.600]  聖經就引用這句話說
[00:14:21.600 --> 00:14:25.700]  因我為你的電心裡焦急
[00:14:25.700 --> 00:14:28.600]  如同火燒有兩個含義
[00:14:28.600 --> 00:14:29.900]  大家小心聽
[00:14:29.900 --> 00:14:32.700]  第一 如同火燒是說
[00:14:32.700 --> 00:14:36.100]  它裡面那種火燒的程度
[00:14:36.100 --> 00:14:39.900]  焦急的程度好像火燒一樣
[00:14:39.900 --> 00:14:41.000]  是很焦急
[00:14:41.000 --> 00:14:45.500]  不想看到神的電被惡人利用了
[00:14:45.500 --> 00:14:47.600]  來逃離
[00:14:47.600 --> 00:14:51.900]  甚至要趕走這些牛羊甲子的販賣者
[00:14:51.900 --> 00:14:54.100]  第二個含義是說
[00:14:54.100 --> 00:14:57.800]  當主耶穌為神的電焦急
[00:14:57.800 --> 00:15:00.300]  甚至要趕走這些惡人
[00:15:00.300 --> 00:15:03.000]  當時祭司看在眼中
[00:15:03.000 --> 00:15:05.500]  就產生對耶穌的懷恨
[00:15:05.500 --> 00:15:08.600]  就開始計劃去殺祂
[00:15:08.600 --> 00:15:10.300]  因此祂的焦急
[00:15:10.300 --> 00:15:14.000]  是帶來了很多惡人對祂的憤怒
[00:15:14.000 --> 00:15:16.900]  而帶來了被祂殺身之禍
[00:15:16.900 --> 00:15:21.600]  或者說這些火燃著了祂自己
[00:15:21.600 --> 00:15:25.500]  這在聖經裡包含了一種如同火燒
[00:15:25.500 --> 00:15:29.300]  燃著了主耶穌自己的含義
[00:15:29.300 --> 00:15:30.500]  在當中我們看到
[00:15:30.500 --> 00:15:33.500]  其實歷世歷代很多的先知
[00:15:33.500 --> 00:15:35.900]  他們向以色列人發出很多警告
[00:15:35.900 --> 00:15:37.500]  很多的預言
[00:15:37.500 --> 00:15:39.700]  結果如何呢?
[00:15:39.700 --> 00:15:41.300]  當然有部分人聽
[00:15:41.300 --> 00:15:42.900]  其他人呢?
[00:15:42.900 --> 00:15:45.800]  可能因此會仇恨這些先知
[00:15:45.800 --> 00:15:49.200]  逼迫他們甚至殺害他們
[00:15:49.200 --> 00:15:50.600]  各位電視節目的原來
[00:15:50.600 --> 00:15:53.600]  叫倫舍得喜悅
[00:15:53.600 --> 00:15:56.800]  不單是說去幫助他、關心他
[00:15:56.800 --> 00:15:59.800]  叫倫舍喜悅、叫倫舍得益處
[00:15:59.800 --> 00:16:01.100]  同時意味著
[00:16:01.100 --> 00:16:04.300]  你可能沒有了得罪他的危險
[00:16:04.300 --> 00:16:08.200]  要勸告他、要幫助他、要建立他
[00:16:08.200 --> 00:16:13.400]  但可能始終是燒著了你自己
[00:16:13.400 --> 00:16:17.400]  這正是主耶穌給我們的很清楚的榜樣
[00:16:17.400 --> 00:16:21.400]  祂說:我為你的電心裡焦急如同火燒
[00:16:21.400 --> 00:16:25.000]  並且辱罵神、人的辱罵
[00:16:25.000 --> 00:16:27.800]  都落在了主耶穌的身上
[00:16:27.800 --> 00:16:32.200]  祂要承受著人們對神的辱罵
[00:16:32.200 --> 00:16:35.800]  但卻加在了主耶穌的身上
[00:16:35.800 --> 00:16:38.200]  因此在聖經的《羅莽書》十五章
[00:16:38.200 --> 00:16:43.200]  大家回到剛才十五章的經文
[00:16:43.200 --> 00:16:52.400]  在十五章裡說
[00:16:52.400 --> 00:16:56.200]  因基督也不求自己的喜悅
[00:16:56.200 --> 00:16:59.000]  祂放下自己的益處
[00:16:59.000 --> 00:17:01.800]  甚至放下自己的性命
[00:17:01.800 --> 00:17:04.400]  使如經所記
[00:17:04.400 --> 00:17:07.400]  辱罵神、人的辱罵
[00:17:07.400 --> 00:17:09.400]  都落在了祂的身上
[00:17:09.400 --> 00:17:13.000]  而祂就把這個榜樣賜給我們
[00:17:13.000 --> 00:17:14.600]  因此第四節繼續說
[00:17:14.600 --> 00:17:17.400]  從前所寫的聖經
[00:17:17.400 --> 00:17:19.800]  都是為教訓我們所寫的
[00:17:19.800 --> 00:17:23.600]  叫我們因聖經所生的忍耐和安慰
[00:17:23.600 --> 00:17:25.400]  可以得到排忙
[00:17:25.400 --> 00:17:26.600]  第五節說
[00:17:26.600 --> 00:17:28.800]  但願賜忍耐安慰的神
[00:17:28.800 --> 00:17:31.200]  也是忍耐、也是安慰
[00:17:31.200 --> 00:17:32.800]  叫你們彼此同心效法
[00:17:32.800 --> 00:17:36.000]  基督耶穌一心一口榮耀神
[00:17:36.000 --> 00:17:39.800]  叫我們主耶穌基督的父
[00:17:39.800 --> 00:17:41.200]  因此我們看到
[00:17:41.200 --> 00:17:42.800]  聖經所說
[00:17:42.800 --> 00:17:44.600]  在聖經裡
[00:17:44.600 --> 00:17:46.800]  是不斷把安慰
[00:17:46.800 --> 00:17:50.400]  把那份喜樂賜給我們
[00:17:50.400 --> 00:17:52.400]  神也是這樣把喜樂安慰給我們
