
[00:00:00.000 --> 00:00:02.920]  我們回到聖經啟示錄第二章
[00:05:34.440 --> 00:05:36.040]  有審判他的
[00:05:36.040 --> 00:05:37.960]  就在末日的時候
[00:05:37.960 --> 00:05:39.040]  我的道
[00:05:39.040 --> 00:05:40.400]  我所說的道
[00:05:40.400 --> 00:05:42.960]  在末日要審判他
[00:05:42.960 --> 00:05:44.880]  各位靈姐妹
[00:05:44.880 --> 00:05:48.960]  在將來最終審判的標準和根據
[00:05:48.960 --> 00:05:50.240]  是神的道
[00:05:50.240 --> 00:05:53.640]  如果你有機會去一些國家旅行
[00:05:53.640 --> 00:05:55.800]  或者你當地開車
[00:05:55.800 --> 00:05:59.520]  你會留心當地開車的一些規矩
[00:05:59.520 --> 00:06:00.840]  一些法例
[00:06:01.160 --> 00:06:05.480]  避免有時候犯了當地的一些國家的法例
[00:06:05.480 --> 00:06:07.560]  因為你知道那是標準
[00:06:07.560 --> 00:06:09.760]  當你知道在永恆當中
[00:06:09.760 --> 00:06:13.120]  神用他的道作為審判的基礎的時候
[00:06:13.120 --> 00:06:14.280]  你很留心
[00:06:14.280 --> 00:06:16.600]  讓你自己知道神的旨意
[00:06:16.600 --> 00:06:21.000]  以至你將來不會面對神的道的審判
[00:06:21.000 --> 00:06:23.240]  所以當時聖經就提及
[00:06:23.240 --> 00:06:25.000]  神口中出的道
[00:06:25.000 --> 00:06:28.040]  成為了當時一個最重要的關注
[00:06:28.040 --> 00:06:30.840]  你翻到後面第十九章
[00:06:30.840 --> 00:06:32.400]  聖經第十一節
[00:06:32.400 --> 00:06:34.440]  就提到一匹白馬
[00:06:34.440 --> 00:06:39.440]  這匹白馬帶著德性和榮耀
[00:06:39.440 --> 00:06:41.240]  顯現在他們中間
[00:06:41.240 --> 00:06:42.680]  第十三節
[00:06:42.680 --> 00:06:43.880]  後面十三節
[00:06:43.880 --> 00:06:48.760]  「他身穿一件浸過血的衣服」
[00:06:48.760 --> 00:06:49.720]  大家即時會想起
[00:06:49.720 --> 00:06:52.600]  主耶穌曾經十字架流出補血
[00:06:52.600 --> 00:06:53.880]  他的命運是
[00:06:53.880 --> 00:06:56.520]  「他身穿一件浸過血的衣服」
[00:06:56.520 --> 00:06:57.600]  大家即時會想起
[00:06:57.600 --> 00:07:00.120]  主耶穌曾經十字架流出補血
[00:07:00.120 --> 00:07:02.480]  他的名字稱為甚麼?
[00:07:02.480 --> 00:07:03.920]  「神的道」
[00:07:03.920 --> 00:07:07.640]  主耶穌尼塞亞的名字稱為「神的道」
[00:07:07.640 --> 00:07:09.200]  然後十六節
[00:07:09.200 --> 00:07:11.920]  「他的衣服和大腿上寫著
[00:07:11.920 --> 00:07:14.320]  『萬王之王、萬主之主』」
[00:07:14.320 --> 00:07:17.480]  他是萬王之王、萬主之主
[00:07:17.480 --> 00:07:19.480]  然後前面的十五節
[00:07:19.480 --> 00:07:23.600]  「有一把利劍從他口中套出來
[00:07:23.600 --> 00:07:26.760]  他要用這劍擊打列國
[00:07:26.760 --> 00:07:29.560]  他必用鐵掌治理他們
[00:07:29.560 --> 00:07:33.680]  並且還要傳傳能神列路的壓軸詞」
[00:07:33.680 --> 00:07:35.200]  我正在讀新曰本
[00:07:35.200 --> 00:07:36.400]  我忘記了看
[00:07:36.400 --> 00:07:39.000]  新曰本提及
[00:07:39.000 --> 00:07:41.040]  這位主
[00:07:41.040 --> 00:07:42.200]  他來到的時候
[00:07:42.200 --> 00:07:44.920]  他口中套出一把利劍
[00:07:44.920 --> 00:07:46.440]  在他的道
[00:07:46.440 --> 00:07:51.160]  成為了對列國的一種打擊或攻擊
[00:07:51.160 --> 00:07:53.160]  一切邪惡的勢力
[00:07:53.160 --> 00:07:54.760]  在神的利劍當中
[00:07:54.760 --> 00:07:56.560]  是無地可用的
[00:07:56.560 --> 00:07:58.080]  各位聽眾
[00:07:58.080 --> 00:07:59.720]  有些時候在世上
[00:07:59.720 --> 00:08:04.040]  我們會見到一把地上政權的劍
[00:08:04.040 --> 00:08:06.280]  他們有權勢、有力量
[00:08:06.280 --> 00:08:07.880]  但神要我們看到的
[00:08:07.880 --> 00:08:09.720]  不單是地上的劍
[00:08:09.720 --> 00:08:10.840]  更加要我們看到的
[00:08:10.840 --> 00:08:14.720]  就是天上那一把兩刃的利劍
[00:08:14.720 --> 00:08:16.880]  提醒我們
[00:08:16.880 --> 00:08:20.000]  不要因為要聽從地上的劍
[00:08:20.000 --> 00:08:22.920]  而違背了天上的劍
[00:08:22.920 --> 00:08:24.320]  有些時候
[00:08:24.320 --> 00:08:26.600]  縱使要違背地上的劍
[00:08:26.600 --> 00:08:30.760]  但最終你領受神給你天上的寶劍
[00:08:30.760 --> 00:08:35.200]  神的道永遠是超越一切地上的道
[00:08:35.200 --> 00:08:37.000]  超越一切政權
[00:08:37.000 --> 00:08:41.800]  是當時神清楚向他的子民提出的提醒
[00:08:41.800 --> 00:08:43.800]  我們回到第二章
[00:08:43.800 --> 00:08:49.720]  在第二章提及
[00:08:49.720 --> 00:08:51.600]  那有兩刃利劍的
[00:08:51.600 --> 00:08:52.200]  這樣說
[00:08:52.200 --> 00:08:53.200]  第十三節
[00:08:53.600 --> 00:08:58.040]  我知道你的居所就是有撒旦座位之處
[00:08:58.040 --> 00:09:00.320]  當我忠心的見證人
[00:09:00.320 --> 00:09:03.600]  這個安提拔叫做忠心的見證人
[00:09:03.600 --> 00:09:06.120]  在你們中間撒旦所住的地方
[00:09:06.120 --> 00:09:08.160]  來到被殺之時
[00:09:08.160 --> 00:09:09.920]  你還堅守我的命
[00:09:09.920 --> 00:09:12.360]  沒有棄絕我的道
[00:09:12.360 --> 00:09:13.960]  在當時的情況就是
[00:09:13.960 --> 00:09:16.960]  因為英國的城市是敬拜假神
[00:09:16.960 --> 00:09:18.520]  敬拜君王
[00:09:18.520 --> 00:09:21.880]  因此有一些堅守真理的人被殺
[00:09:21.880 --> 00:09:23.680]  他們殉道
[00:09:23.680 --> 00:09:27.080]  他們面對著一個很大的迫害
[00:09:27.080 --> 00:09:28.200]  但雖然如此
[00:09:28.200 --> 00:09:31.480]  教會和其他頂子妹沒有因此放棄
[00:09:31.480 --> 00:09:34.280]  他們仍然堅定地跟隨神
[00:09:34.280 --> 00:09:37.880]  承稱這個城市是撒旦的座位
[00:09:37.880 --> 00:09:43.400]  是撒旦權勢很囂張的地方
[00:09:43.400 --> 00:09:44.800]  我不知道大家新年的時候
[00:09:44.800 --> 00:09:46.400]  會不會也看電視
[00:09:46.400 --> 00:09:48.880]  你一定會看到一些新聞說到
[00:09:48.880 --> 00:09:49.800]  在新年期間
[00:09:49.800 --> 00:09:53.400]  香港人很多時候有什麼活動呢?
[00:09:53.400 --> 00:09:55.200]  除了拜年之外
[00:09:55.200 --> 00:09:56.800]  還會去拜神
[00:09:56.800 --> 00:09:57.600]  我們上星期
[00:09:57.600 --> 00:09:58.200]  如果大家記得
[00:09:58.200 --> 00:09:59.800]  我們常常鼓勵頂子妹
[00:09:59.800 --> 00:10:00.800]  在年初一的時候
[00:10:00.800 --> 00:10:02.400]  先去敬拜神
[00:10:02.400 --> 00:10:04.200]  然後你才去拜年
[00:10:04.200 --> 00:10:05.600]  很多頂子妹回到一起
[00:10:05.600 --> 00:10:08.000]  有年初一的崇拜
[00:10:08.000 --> 00:10:09.600]  我們看電視時看到
[00:10:09.600 --> 00:10:12.000]  在黃大仙廟
[00:10:12.000 --> 00:10:13.000]  報導曾經說
[00:10:13.000 --> 00:10:18.200]  在廟裏面一次有五千人在拜祭
[00:10:18.200 --> 00:10:20.000]  在車公廟外面
[00:10:20.000 --> 00:10:22.600]  有四千人在排隊
[00:10:22.600 --> 00:10:23.600]  記者訪問他們
[00:10:23.600 --> 00:10:26.400]  排了多久?
[00:10:26.400 --> 00:10:28.200]  四個小時?五個小時?
[00:10:28.200 --> 00:10:31.000]  不要緊,拜神吧
[00:10:31.000 --> 00:10:32.000]  很多人去車公廟的時候
[00:10:32.000 --> 00:10:35.800]  最歡喜的是什麼呢?
[00:10:35.800 --> 00:10:38.800]  轉一下風車
[00:10:38.800 --> 00:10:41.000]  我相信他們也有些懷疑
[00:10:41.000 --> 00:10:41.800]  不過不要緊
[00:10:41.800 --> 00:10:42.800]  不妨一試
[00:10:42.800 --> 00:10:45.200]  可能真的轉了運也說不定
[00:10:45.200 --> 00:10:46.400]  不過我看到人們不停轉
[00:10:46.400 --> 00:10:47.400]  轉了很多次
[00:10:47.400 --> 00:10:51.400]  不知道會否轉回頭
[00:10:51.400 --> 00:10:53.200]  很多人以為轉一轉
[00:10:53.200 --> 00:10:55.200]  就可以轉運
[00:10:55.200 --> 00:10:57.200]  有些人就打一下鼓
[00:10:57.200 --> 00:11:00.000]  以為可以驚醒神靈
[00:11:00.000 --> 00:11:01.200]  提醒祂我來了
[00:11:01.200 --> 00:11:03.600]  祢保佑我
[00:11:03.600 --> 00:11:05.200]  每當我們看到這些事情的時候
[00:11:05.200 --> 00:11:07.400]  我們心裏也有些掛心
[00:11:07.400 --> 00:11:09.800]  香港人在金融海嘯當中
[00:11:09.800 --> 00:11:13.000]  會否變得更加迷信
[00:11:13.000 --> 00:11:16.200]  容易去倚靠一些神靈
[00:11:16.200 --> 00:11:17.600]  來幫助祂
[00:11:17.600 --> 00:11:21.000]  而不知道哪一位是真正的倚靠
[00:11:21.000 --> 00:11:24.800]  我不敢說香港是撒旦的座位
[00:11:24.800 --> 00:11:26.800]  但我們也可以肯定
[00:11:26.800 --> 00:11:30.200]  香港有撒旦的工作
[00:11:30.200 --> 00:11:31.400]  撒旦在不同的場合
[00:11:31.400 --> 00:11:32.600]  不同的處境
[00:11:32.600 --> 00:11:35.000]  來迷惑人的心
[00:11:35.000 --> 00:11:37.200]  叫人的心倚靠了
[00:11:37.200 --> 00:11:39.200]  很多地上的勢力
[00:11:39.200 --> 00:11:42.200]  或者是假的神靈的力量
[00:11:42.200 --> 00:11:44.800]  而知道倚靠神
[00:11:44.800 --> 00:11:47.000]  在當時別加摩的教會
[00:11:47.000 --> 00:11:50.600]  他們面對著這一切的惡者勢力
[00:11:50.600 --> 00:11:52.200]  但其中給我們的見證
[00:11:52.200 --> 00:11:53.600]  就是剛才讀到的經文
[00:11:53.600 --> 00:11:55.600]  大家可以看回第十三節
[00:11:55.600 --> 00:11:57.400]  最後一句說
[00:11:57.400 --> 00:12:00.200]  「你還堅守我的名
[00:12:00.200 --> 00:12:03.000]  沒有棄絕我的道」
[00:12:03.000 --> 00:12:05.000]  他們沒有否定主的道
[00:12:05.000 --> 00:12:08.600]  仍然堅持去聽從神的道
[00:12:08.600 --> 00:12:12.600]  也意味著他們是單單的尊崇著
[00:12:12.600 --> 00:12:14.600]  他們不會敬拜其他的假神
[00:12:14.600 --> 00:12:16.200]  不會其他的偶像
[00:12:16.200 --> 00:12:20.400]  他們專心的敬畏著
[00:12:20.400 --> 00:12:23.600]  在金融海嘯之前的日子
[00:12:23.600 --> 00:12:25.600]  很多做銀行
[00:12:25.600 --> 00:12:27.800]  做金融界的弟兄姊妹
[00:12:27.800 --> 00:12:30.600]  他們都說到他們面對很多壓力
[00:12:30.600 --> 00:12:32.600]  沒錯大部分的公司
[00:12:32.600 --> 00:12:36.400]  都是嘗試按照他們的忠誠來工作
[00:12:36.400 --> 00:12:40.000]  但同時有些公司的確有欺騙的成份
[00:12:40.000 --> 00:12:42.000]  有些弟兄姊妹說
[00:12:42.000 --> 00:12:45.800]  在公司上司要求他們欺騙客戶
[00:12:45.800 --> 00:12:49.800]  說到那些債券有多少好處
[00:12:49.800 --> 00:12:53.400]  但同時我聽到有些弟兄姊妹很清楚地表達
[00:12:53.400 --> 00:12:55.800]  他們很大膽地跟上司說
[00:12:55.800 --> 00:13:00.000]  「上司對不起,我是基督徒來的」
[00:13:00.000 --> 00:13:03.400]  「我不會做這些事」
[00:13:03.400 --> 00:13:05.200]  或者有些上司會立即跟他們說
[00:13:05.200 --> 00:13:06.600]  「好,你不做不要緊」
[00:13:06.600 --> 00:13:08.200]  「我叫另一個同事做」
[00:13:08.200 --> 00:13:11.200]  「你以後都不用做」
[00:13:11.200 --> 00:13:12.800]  有些人因為信仰的緣故
[00:13:12.800 --> 00:13:15.800]  因為他自己知道真理立場的緣故
[00:13:15.800 --> 00:13:20.200]  甚至樂意面對犧牲了自己的工作
[00:13:20.200 --> 00:13:23.200]  而堅持著主的道
[00:13:23.200 --> 00:13:25.800]  今天你未必一定會信道
[00:13:25.800 --> 00:13:29.600]  神未必給你有這樣的需要或機會
[00:13:29.600 --> 00:13:31.800]  但你很多時候要面對著的
[00:13:31.800 --> 00:13:36.800]  是在真理和利益當中的取捨
[00:13:36.800 --> 00:13:38.800]  而當中神亦都吩咐我們
[00:13:38.800 --> 00:13:41.600]  要學習堅守祂的命
[00:13:41.600 --> 00:13:44.000]  不要棄絕祂的道
[00:13:44.000 --> 00:13:47.800]  因為正是你和我今天可以常常彼此提醒的
[00:13:47.800 --> 00:13:50.400]  我記得一次我聽一位宣教士的分享
[00:13:50.400 --> 00:13:53.400]  這位宣教士來自一些回教地區
[00:13:53.400 --> 00:13:55.200]  講到當中有不少回教徒
[00:13:55.200 --> 00:13:58.600]  穆斯林他們信耶穌的經過
[00:13:58.600 --> 00:14:00.800]  大家都知道很多穆斯林的朋友
[00:14:00.800 --> 00:14:04.400]  他們信耶穌往往是因為有異象
[00:14:04.400 --> 00:14:06.600]  在夢當中有疑夢
[00:14:06.600 --> 00:14:10.200]  突然間知道這位主耶穌是真神
[00:14:10.200 --> 00:14:13.800]  其中一位他講述他們當中一位弟兄
[00:14:13.800 --> 00:14:17.400]  一位信了主的穆斯林回教朋友
[00:14:17.400 --> 00:14:19.400]  他很堅定地信教神
[00:14:19.400 --> 00:14:21.200]  曾經受到很大的逼迫
[00:14:21.200 --> 00:14:23.000]  家人拒絕他
[00:14:23.000 --> 00:14:25.400]  有一次當他要離開那個地區的時候
[00:14:25.400 --> 00:14:27.200]  他探望一位朋友
[00:14:27.200 --> 00:14:30.200]  聊天當中有一位回教徒進來
[00:14:30.200 --> 00:14:32.400]  就和他討論信仰
[00:14:32.400 --> 00:14:33.400]  聊了兩句之後
[00:14:33.400 --> 00:14:36.800]  這位回教徒很激烈、很憤怒
[00:14:36.800 --> 00:14:41.200]  甚至立即從袋子裡拿出一把槍
[00:14:41.200 --> 00:14:43.600]  指著一位教徒
[00:14:43.600 --> 00:14:46.000]  「你快點放棄你的信仰」
[00:14:46.000 --> 00:14:48.200]  當然這位弟兄不願意這樣做
[00:14:48.200 --> 00:14:51.400]  然後他立即向他開了兩槍
[00:14:51.400 --> 00:14:53.000]  啪、啪
[00:14:53.000 --> 00:14:57.400]  但奇怪的是兩槍都失靈
[00:14:57.400 --> 00:15:00.600]  但那把槍是正常、沒事的
[00:15:00.600 --> 00:15:02.200]  因為這位回教徒很奇怪
[00:15:02.200 --> 00:15:04.400]  立即衝出家門
[00:15:04.400 --> 00:15:05.400]  向天開槍
[00:15:05.400 --> 00:15:06.200]  啪、啪
[00:15:06.200 --> 00:15:08.200]  開了
[00:15:08.200 --> 00:15:10.000]  他當時很害怕
[00:15:10.000 --> 00:15:12.400]  為何剛才開不了
[00:15:12.400 --> 00:15:14.400]  然後他就離開了
[00:15:14.400 --> 00:15:15.400]  一段日子之後
[00:15:15.400 --> 00:15:18.000]  他託人帶一封信給這位教徒
[00:15:18.000 --> 00:15:18.800]  告訴他
[00:15:18.800 --> 00:15:21.200]  「我回到心思這件事
[00:15:21.200 --> 00:15:24.000]  我知道你所信的神是真神
[00:15:24.000 --> 00:15:26.000]  祂保護了你
[00:15:26.000 --> 00:15:30.800]  請你寬恕我當時對你的冒犯」
[00:15:30.800 --> 00:15:32.600]  我不知道這位回教徒
[00:15:32.600 --> 00:15:34.400]  是否後來信了耶穌
[00:15:34.400 --> 00:15:35.800]  但對這位教徒來說
[00:15:35.800 --> 00:15:39.000]  他深刻體會到神保護了他
[00:15:39.000 --> 00:15:41.600]  因此當他面對很多挑戰的時候
[00:15:41.600 --> 00:15:43.000]  他堅定不移
[00:15:43.000 --> 00:15:45.400]  他知道他所信的是真神
[00:15:45.400 --> 00:15:47.200]  因此縱使有甚麼困難
[00:15:47.200 --> 00:15:50.400]  他不願意去棄絕神的道
[00:15:50.400 --> 00:15:53.400]  因為他經歷過神的真神
[00:15:53.400 --> 00:15:54.200]  各位弟兄姊妹
[00:15:54.200 --> 00:15:57.800]  當你何時堅心去信靠神的時候
[00:15:57.800 --> 00:16:00.000]  要經歷祂的真神
[00:16:00.000 --> 00:16:03.400]  而你更加會很安然地面對挑戰
[00:16:03.400 --> 00:16:07.200]  因為你知道哪一個是保護你的神
[00:16:07.200 --> 00:16:08.400]  而你也知道
[00:16:08.400 --> 00:16:10.400]  祂會在一切情況之下
[00:16:10.400 --> 00:16:11.600]  看顧你
[00:16:11.600 --> 00:16:14.000]  保護著你
[00:16:14.000 --> 00:16:15.200]  因此聖經鼓勵我們
[00:16:15.200 --> 00:16:18.800]  學習別加摩的一些例子
[00:16:18.800 --> 00:16:20.000]  當然我們再看看
[00:16:20.000 --> 00:16:23.000]  聖經在十四節開始
[00:16:23.000 --> 00:16:24.600]  就看到神對他們的責備
[00:16:24.600 --> 00:16:26.400]  因為他們當中也有一些人
[00:16:26.400 --> 00:16:28.000]  或許是少數
[00:16:28.000 --> 00:16:30.000]  都違背神的旨意
[00:16:30.000 --> 00:16:32.200]  第十四節
[00:16:32.200 --> 00:16:34.400]  然而有幾件事我要責備你
[00:16:34.400 --> 00:16:36.000]  因為在你那裡
[00:16:36.000 --> 00:16:39.200]  有人服從了巴蘭的教訓
[00:16:39.200 --> 00:16:41.200]  這巴蘭曾教導巴勒
[00:16:41.200 --> 00:16:44.400]  將半腳石放在以色列人的面前
[00:16:44.400 --> 00:16:47.400]  叫他們吃祭偶像之物
[00:16:47.400 --> 00:16:49.600]  行奸淫的事情
[00:16:49.600 --> 00:16:51.000]  我請大家看一看
[00:16:51.000 --> 00:16:54.800]  聖經前面的文述記
[00:16:54.800 --> 00:16:58.800]  大家知道摩西五經創出利民生
[00:16:58.800 --> 00:17:03.800]  所以是第四卷的聖經
[00:17:03.800 --> 00:17:14.200]  文述記的二十五章
[00:17:14.200 --> 00:17:15.400]  在聖經裡面記載
[00:17:15.400 --> 00:17:17.200]  當時的摩押王
[00:17:17.200 --> 00:17:18.800]  他叫做巴勒
[00:17:18.800 --> 00:17:19.800]  我們很容易會混淆
[00:17:19.800 --> 00:17:23.400]  大家不要混淆巴勒和巴蘭
[00:17:23.400 --> 00:17:25.800]  摩押王巴勒
[00:17:25.800 --> 00:17:28.200]  好像我們廣東話的一些說話
[00:17:28.200 --> 00:17:30.000]  很厲害
[00:17:30.000 --> 00:17:32.800]  他是要去攻擊以色列人
[00:17:32.800 --> 00:17:35.000]  因此用錢利誘巴蘭
[00:17:35.000 --> 00:17:37.600]  去就坐以色列人
[00:17:37.600 --> 00:17:40.800]  巴蘭看到錢份上就去就坐他們
[00:17:40.800 --> 00:17:42.200]  但是奇妙的地方就是
[00:17:42.200 --> 00:17:43.800]  神保護他們
[00:17:43.800 --> 00:17:45.600]  神不容許人的就坐
[00:17:45.600 --> 00:17:47.600]  淋到他們的子民身上
[00:17:47.600 --> 00:17:48.800]  因此他們怎樣就坐
[00:17:48.800 --> 00:17:50.000]  都變成了祝福
[00:17:50.000 --> 00:17:52.200]  大家知道這些歷史故事
[00:17:52.200 --> 00:17:54.200]  因此當時的巴勒
[00:17:54.200 --> 00:17:55.200]  他很不開心
[00:17:55.200 --> 00:17:58.400]  他就繼續問巴蘭有什麼方法
