
[00:00:00.000 --> 00:00:10.000]  請大家翻到 以賽亞書第六章
[00:05:02.000 --> 00:05:06.000]  烏西亞王是怎麼死的
[00:05:06.000 --> 00:05:09.000]  他是患了大麻風
[00:05:09.000 --> 00:05:13.000]  就把他和別的人隔離
[00:05:13.000 --> 00:05:16.000]  不能夠住在他原來的王宮中
[00:05:16.000 --> 00:05:19.000]  要遷到另外一個王宮裡面
[00:05:19.000 --> 00:05:22.000]  不能夠和別人解禁
[00:05:22.000 --> 00:05:26.000]  他被別人認為是不解禁的一個人
[00:05:26.000 --> 00:05:29.000]  因為他長了不治之症
[00:05:29.000 --> 00:05:30.000]  烏灰之症
[00:05:30.000 --> 00:05:32.000]  大麻風
[00:05:32.000 --> 00:05:35.000]  他為什麼患大麻風
[00:05:35.000 --> 00:05:41.000]  這件事讓先知以色陽也永遠不能忘記
[00:05:41.000 --> 00:05:43.000]  在歷代之下
[00:05:43.000 --> 00:05:46.000]  二十六章十六節
[00:05:46.000 --> 00:05:50.000]  告訴我們烏西亞王心高氣傲
[00:05:50.000 --> 00:05:52.000]  在葉佛華面前
[00:05:52.000 --> 00:05:55.000]  為什麼他驕傲起來呢
[00:05:55.000 --> 00:05:58.000]  因為神幫助了他
[00:05:58.000 --> 00:06:01.000]  他不曉得是神的幫助
[00:06:01.000 --> 00:06:03.000]  他不承認是神的幫助
[00:06:03.000 --> 00:06:09.000]  他以為是自己的能力本事所造成的
[00:06:09.000 --> 00:06:14.000]  烏西亞是一個很有才能的君王
[00:06:14.000 --> 00:06:16.000]  用今天的眼光來看
[00:06:16.000 --> 00:06:19.000]  他是一個軍事家
[00:06:19.000 --> 00:06:22.000]  他揀選一個很好的元帥
[00:06:22.000 --> 00:06:25.000]  他有用人之名
[00:06:25.000 --> 00:06:28.000]  很會啟用人才
[00:06:28.000 --> 00:06:33.000]  他由這個元帥訓練他的軍隊很成功
[00:06:33.000 --> 00:06:36.000]  在那一段聖經裡面告訴我們
[00:06:36.000 --> 00:06:42.000]  他手下有兩千六百個英勇的幹部
[00:06:42.000 --> 00:06:44.000]  都是會打仗
[00:06:44.000 --> 00:06:46.000]  都是通曉戰術
[00:06:46.000 --> 00:06:52.000]  還有三十多萬的大能的戰士
[00:06:52.000 --> 00:06:55.000]  而且裝備也很好
[00:06:55.000 --> 00:06:57.000]  兵器也很好
[00:06:57.000 --> 00:07:03.000]  而且烏西亞王發明了一種新的兵器
[00:07:03.000 --> 00:07:12.000]  在城牆上能夠裝了放射石頭和放射箭的兵器
[00:07:12.000 --> 00:07:15.000]  這個當時是一種新的發明
[00:07:15.000 --> 00:07:17.000]  他因此出了名
[00:07:17.000 --> 00:07:20.000]  這是聖經的那季節告訴我們的
[00:07:20.000 --> 00:07:24.000]  烏西亞的名聲就傳遍遠近的各國
[00:07:24.000 --> 00:07:29.000]  所以他是個很成功的國王和軍事家
[00:07:29.000 --> 00:07:32.000]  在那裡有一句話這樣說
[00:07:32.000 --> 00:07:36.000]  烏西亞王得了幫助
[00:07:36.000 --> 00:07:38.000]  但是他卻驕傲起來
[00:07:38.000 --> 00:07:43.000]  聖經在那裡故意不說這個幫助是從哪裡來的
[00:07:43.000 --> 00:07:46.000]  只是說他得了幫助
[00:07:46.000 --> 00:07:48.000]  那句話沒有如此
[00:07:48.000 --> 00:07:51.000]  沒有說那個幫助是從哪裡來
[00:07:51.000 --> 00:07:53.000]  我相信這是主的話
[00:07:53.000 --> 00:07:56.000]  故意隱藏這件事
[00:07:56.000 --> 00:07:58.000]  言外之意就是說
[00:07:58.000 --> 00:08:00.000]  他從耶和華得了幫助
[00:08:00.000 --> 00:08:03.000]  不過耶和華給他的幫助是無形的
[00:08:03.000 --> 00:08:05.000]  是隱藏的
[00:08:05.000 --> 00:08:08.000]  是藉著人也藉著神給他的智慧
[00:08:08.000 --> 00:08:10.000]  而讓他得幫助
[00:08:10.000 --> 00:08:12.000]  他得了耶和華的幫助
[00:08:12.000 --> 00:08:15.000]  卻不曉得是從耶和華得了幫助
[00:08:15.000 --> 00:08:17.000]  所以他心高氣傲
[00:08:17.000 --> 00:08:19.000]  因為不需要耶和華了
[00:08:19.000 --> 00:08:22.000]  他自己可以成功的
[00:08:22.000 --> 00:08:25.000]  他驕傲的時候有什麼表現
[00:08:25.000 --> 00:08:31.000]  他心裡想到聖殿裡燒香獻祭
[00:08:31.000 --> 00:08:33.000]  何必祭祀呢
[00:08:33.000 --> 00:08:35.000]  我不必大祭祀還好嗎
[00:08:35.000 --> 00:08:39.000]  像我這樣一個先賀的君王
[00:08:39.000 --> 00:08:42.000]  難道不能夠做大祭祀做的事嗎
[00:08:42.000 --> 00:08:44.000]  何必用他呢
[00:08:44.000 --> 00:08:46.000]  我自己來好了
[00:08:46.000 --> 00:08:48.000]  所以他就這樣膽敢
[00:08:48.000 --> 00:08:54.000]  違反耶和華清初的律令命令
[00:08:54.000 --> 00:08:57.000]  當時的大祭祀規勸他
[00:08:57.000 --> 00:08:59.000]  他不聽
[00:08:59.000 --> 00:09:01.000]  一定要自己跑到聖殿裡去
[00:09:01.000 --> 00:09:03.000]  做這件事
[00:09:03.000 --> 00:09:05.000]  聖經說當時的大祭祀
[00:09:05.000 --> 00:09:08.000]  帶著八十個勇敢的祭祀
[00:09:08.000 --> 00:09:11.000]  不怕君王的發怒
[00:09:11.000 --> 00:09:13.000]  他們就跟進去
[00:09:13.000 --> 00:09:16.000]  一面跟著走一面勸他
[00:09:16.000 --> 00:09:19.000]  他們講的話比較重一點的時候
[00:09:19.000 --> 00:09:23.000]  吾俠王不但不聽反而發怒
[00:09:23.000 --> 00:09:25.000]  他更加下了決心
[00:09:25.000 --> 00:09:28.000]  我非這樣做不可
[00:09:28.000 --> 00:09:32.000]  當他最後這樣決心要違背神的命令的時候
[00:09:32.000 --> 00:09:37.000]  忽然他的額上出現了大麻風
[00:09:37.000 --> 00:09:40.000]  大祭祀就告訴他
[00:09:40.000 --> 00:09:42.000]  他一看見這樣的事發生
[00:09:42.000 --> 00:09:45.000]  他就懼怕他就退去
[00:09:45.000 --> 00:09:50.000]  從此以後他成為一個害大麻風的君王
[00:09:50.000 --> 00:09:52.000]  不能夠和他的臣僕在一起
[00:09:52.000 --> 00:09:55.000]  不能站在他的百姓的面前
[00:09:55.000 --> 00:09:58.000]  不能夠接見外國的使者
[00:09:58.000 --> 00:10:00.000]  他要被隔離起來
[00:10:00.000 --> 00:10:02.000]  一直到死的日子
[00:10:02.000 --> 00:10:06.000]  他是患大麻風
[00:10:06.000 --> 00:10:09.000]  所以吾俠王崩的那年
[00:10:09.000 --> 00:10:15.000]  是全國上下很悲痛的一年
[00:10:15.000 --> 00:10:20.000]  親知伊賽亞是王室的貴族
[00:10:20.000 --> 00:10:24.000]  他和吾俠王很熟
[00:10:24.000 --> 00:10:27.000]  我相信他也規勸過吾俠王
[00:10:27.000 --> 00:10:30.000]  但是吾俠王不肯聽他的話
[00:10:30.000 --> 00:10:36.000]  一直有那樣悲慘可喜可憐的結果
[00:10:36.000 --> 00:10:39.000]  所以當時吾俠王崩了
[00:10:39.000 --> 00:10:42.000]  親知伊賽亞心裡很難過的時候
[00:10:42.000 --> 00:10:44.000]  很失望的時候
[00:10:44.000 --> 00:10:46.000]  心裡很沉重的時候
[00:10:46.000 --> 00:10:49.000]  他就進到聖殿裡面
[00:10:49.000 --> 00:10:51.000]  他在那裡摸香
[00:10:51.000 --> 00:10:52.000]  在那裡仰望
[00:10:52.000 --> 00:10:54.000]  在那裡敬拜耶和華
[00:10:54.000 --> 00:10:56.000]  就在那個時候
[00:10:56.000 --> 00:11:01.000]  忽然在他的面前出現一個異象
[00:11:01.000 --> 00:11:06.000]  我們要從六方面來查考思想領會
[00:11:06.000 --> 00:11:11.000]  這個異象給我們的兩光
[00:11:11.000 --> 00:11:16.000]  第一方面就是親知伊賽亞在聖殿裡面所看見
[00:11:16.000 --> 00:11:20.000]  第二方面是他在聖殿裡面所聽見
[00:11:20.000 --> 00:11:24.000]  第三方面是他在聖殿裡面所感覺到
[00:11:24.000 --> 00:11:28.000]  第四方面是他在聖殿裡面所領悟到的
[00:11:28.000 --> 00:11:30.000]  領會到的
[00:11:30.000 --> 00:11:34.000]  第五方面是他在聖殿裡面所經歷的
[00:11:34.000 --> 00:11:38.000]  第六方面是他在聖殿裡面所做的
[00:11:38.000 --> 00:11:42.000]  我們從這個六個角度來領會
[00:11:42.000 --> 00:11:47.000]  來接受這段經文給我們的信息
[00:11:47.000 --> 00:11:52.000]  我自己深深的感覺這個信息是我所需要的
[00:11:52.000 --> 00:11:55.000]  我也盼望各位能夠從主的話
[00:11:55.000 --> 00:12:00.000]  今天晚上得到幫助和提醒
[00:12:00.000 --> 00:12:05.000]  我們先看親知伊賽亞在聖殿裡面所看見
[00:12:05.000 --> 00:12:09.000]  我們再回到第一節第二句
[00:12:09.000 --> 00:12:15.000]  我見主坐在高高的寶座上
[00:12:15.000 --> 00:12:19.000]  伊賽亞在聖殿裡面看見有寶座
[00:12:19.000 --> 00:12:22.000]  誰坐在寶座上
[00:12:22.000 --> 00:12:26.000]  不是人,那是主耶和華
[00:12:26.000 --> 00:12:32.000]  主坐在寶座上,這是名正言順的事
[00:12:32.000 --> 00:12:36.000]  這是親知伊賽亞所見的第一件事
[00:12:36.000 --> 00:12:41.000]  主高高的坐在寶座上
[00:12:41.000 --> 00:12:43.000]  在聖殿裡面
[00:12:43.000 --> 00:12:49.000]  請大家翻到伊賽亞書第六章
[00:12:49.000 --> 00:12:52.000]  伊賽亞書第六章
[00:12:52.000 --> 00:13:01.000]  我們已經看過親知伊西傑所看見聖殿的意象
[00:13:01.000 --> 00:13:04.000]  那是神所喜悅的殿
[00:13:04.000 --> 00:13:08.000]  也叫我們想到神所喜悅的教會
[00:13:08.000 --> 00:13:11.000]  從神所喜悅的教會裡面
[00:13:11.000 --> 00:13:15.000]  就流出來豐盛的生命的河
[00:13:15.000 --> 00:13:19.000]  那就是昨天晚上我們所看見的
[00:13:19.000 --> 00:13:22.000]  求主是你我的教會
[00:13:22.000 --> 00:13:25.000]  是合乎主心意的教會
[00:13:25.000 --> 00:13:28.000]  因此能夠從我們的教會裡面流露出來
[00:13:28.000 --> 00:13:31.000]  豐盛的生命
[00:13:31.000 --> 00:13:34.000]  讓這個豐盛的生命所到之處
[00:13:34.000 --> 00:13:38.000]  我們得人如得魚一樣
[00:13:38.000 --> 00:13:42.000]  昨天晚上我們看這幅景象的時候
[00:13:42.000 --> 00:13:45.000]  我們的心再次被主提醒
[00:13:45.000 --> 00:13:47.000]  我們需要追求
[00:13:47.000 --> 00:13:49.000]  我們不但得生命
[00:13:49.000 --> 00:13:52.000]  還有得豐盛的生命
[00:13:52.000 --> 00:13:54.000]  我們昨天看那一張聖經裡面
[00:13:54.000 --> 00:13:56.000]  有一個警告
[00:13:56.000 --> 00:13:59.000]  所泥濘之地
[00:13:59.000 --> 00:14:04.000]  不能夠享受豐盛生命的河水的好處
[00:14:04.000 --> 00:14:06.000]  只有這一種地方
[00:14:06.000 --> 00:14:08.000]  得不到豐盛生命的好處
[00:14:08.000 --> 00:14:12.000]  那就是泥濘的地方
[00:14:12.000 --> 00:14:15.000]  這是一個很重要的警告
[00:14:15.000 --> 00:14:17.000]  什麼是泥濘的地方
[00:14:17.000 --> 00:14:20.000]  就是有一點水
[00:14:20.000 --> 00:14:22.000]  但是水不多
[00:14:22.000 --> 00:14:26.000]  只能夠叫土變成泥
[00:14:26.000 --> 00:14:28.000]  如果我們得了一點點恩典
[00:14:28.000 --> 00:14:30.000]  就知足知滿
[00:14:30.000 --> 00:14:32.000]  夠了夠了
[00:14:32.000 --> 00:14:34.000]  我們需要豐盛的生命
[00:14:34.000 --> 00:14:37.000]  我是一個相當好的基督徒了
[00:14:37.000 --> 00:14:39.000]  我沒有什麼疏零的需要
[00:14:39.000 --> 00:14:41.000]  別人有我沒有
[00:14:41.000 --> 00:14:43.000]  我的侍奉我已經滿意了
[00:14:43.000 --> 00:14:46.000]  我的疏零的光景我已經滿意了
[00:14:46.000 --> 00:14:50.000]  我的做建政的生活我已經滿意了
[00:14:50.000 --> 00:14:53.000]  我做結的果子我已經滿意了
[00:14:53.000 --> 00:14:57.000]  這樣的基督徒就是在泥濘之地
[00:14:57.000 --> 00:15:01.000]  這樣的人得不到豐盛的生命
[00:15:01.000 --> 00:15:03.000]  我們先要愛慕
[00:15:03.000 --> 00:15:08.000]  在愛慕之前要先感覺自己的虧欠和需要
[00:15:08.000 --> 00:15:12.000]  從需要感裡面就產生愛慕的心
[00:15:12.000 --> 00:15:15.000]  從愛慕的心裡面就有追求
[00:15:15.000 --> 00:15:19.000]  追求的時候就能夠折卓
[00:15:19.000 --> 00:15:24.000]  今天晚上我們要看在聖殿裡面
[00:15:24.000 --> 00:15:27.000]  所發生一件很重要的事
[00:15:27.000 --> 00:15:29.000]  就是先知以色列
[00:15:29.000 --> 00:15:34.000]  在聖殿裡面把自己奉獻給神
[00:15:34.000 --> 00:15:37.000]  如果你我的教會裡面
[00:15:37.000 --> 00:15:41.000]  缺少人奉獻的情形
[00:15:41.000 --> 00:15:44.000]  我們的教會一定有問題
[00:15:44.000 --> 00:15:46.000]  如果一個教會裡面
[00:15:46.000 --> 00:15:50.000]  常常看不見人奉獻
[00:15:50.000 --> 00:15:54.000]  無論是全世間侍奉主的奉獻也好
[00:15:54.000 --> 00:15:58.000]  或是所謂生活的奉獻也好
[00:15:58.000 --> 00:16:01.000]  缺少這種的情形出現
[00:16:01.000 --> 00:16:04.000]  那麼我們就要行察自己了
[00:16:04.000 --> 00:16:07.000]  我這個教會有毛病
[00:16:07.000 --> 00:16:10.000]  我這個教會不正常
[00:16:10.000 --> 00:16:11.000]  因為在聖經裡面說
[00:16:11.000 --> 00:16:14.000]  告訴我們那個正常的教會
[00:16:14.000 --> 00:16:17.000]  就是神和喜悅的聖殿裡面
[00:16:17.000 --> 00:16:22.000]  有奉獻的事發生
[00:16:22.000 --> 00:16:25.000]  求神使我們今天在座的眾弟兄姊們們
[00:16:25.000 --> 00:16:27.000]  所在的教會
[00:16:27.000 --> 00:16:29.000]  能夠常常的有
[00:16:29.000 --> 00:16:33.000]  看見弟兄姊妹將自己奉獻
[00:16:33.000 --> 00:16:36.000]  有多的青年人將自己奉獻給主
[00:16:36.000 --> 00:16:39.000]  做全世間侍奉的工作
[00:16:39.000 --> 00:16:41.000]  也有很多的弟兄姊妹
[00:16:41.000 --> 00:16:43.000]  不分什麼年齡
[00:16:43.000 --> 00:16:45.000]  將自己完完全全的
[00:16:45.000 --> 00:16:48.000]  毫無保留的交在主的手中
[00:16:48.000 --> 00:16:51.000]  放在祭壇上
[00:16:51.000 --> 00:16:55.000]  我們現在要把這一張聖經
[00:16:55.000 --> 00:16:58.000]  第一節到第八節
[00:16:58.000 --> 00:17:04.000]  來查考、來思想、來領受
[00:17:04.000 --> 00:17:05.000]  我們先看
[00:17:05.000 --> 00:17:12.000]  先知以色列見這個意象的背景
[00:17:12.000 --> 00:17:16.000]  他什麼時候看見這個意象呢?
[00:17:16.000 --> 00:17:19.000]  這個背景很重要
[00:17:19.000 --> 00:17:23.000]  我們應該清楚的認識
[00:17:23.000 --> 00:17:25.000]  第一節
[00:17:25.000 --> 00:17:29.000]  當烏西亞王崩的那年
[00:17:29.000 --> 00:17:34.000]  先知以色列就看見了這個意象
[00:17:34.000 --> 00:17:38.000]  我相信烏西亞王的死
[00:17:38.000 --> 00:17:45.000]  對於先知以色列是一個很大的刺激和警惕
[00:17:45.000 --> 00:17:48.000]  烏西亞王是怎麼死的?
[00:17:48.000 --> 00:17:52.000]  他是患了大麻風
[00:17:52.000 --> 00:17:55.000]  就把他和別的人隔離
[00:17:55.000 --> 00:17:59.000]  不能夠住在他原來的王宮中
[00:17:59.000 --> 00:18:02.000]  要遷到另外一個王宮裡面
[00:18:02.000 --> 00:18:05.000]  不能夠和別人解禁
[00:18:05.000 --> 00:18:09.000]  他被別人認為是不解禁的一個人
[00:18:09.000 --> 00:18:13.000]  因為他長了不治之症、烏灰之症
[00:18:13.000 --> 00:18:15.000]  大麻風
[00:18:15.000 --> 00:18:18.000]  他為什麼患大麻風?
[00:18:18.000 --> 00:18:24.000]  這件事讓先知以色列永遠不能忘記
[00:18:24.000 --> 00:18:26.000]  在歷代之下
[00:18:26.000 --> 00:18:29.000]  二十六章十六節
[00:18:29.000 --> 00:18:35.000]  告訴我們烏西亞王心高氣傲在耶和華面前
[00:18:35.000 --> 00:18:38.000]  為什麼他驕傲起來呢?
[00:18:38.000 --> 00:18:41.000]  因為神幫助了他
[00:18:41.000 --> 00:18:44.000]  他不曉得是神的幫助
[00:18:44.000 --> 00:18:46.000]  他不承認是神的幫助
[00:18:46.000 --> 00:18:52.000]  他以為是自己的能力、本事所造成的
[00:18:52.000 --> 00:18:57.000]  烏西亞是一個很有才能的君王
[00:18:57.000 --> 00:18:59.000]  用今天的眼光來看呢
[00:18:59.000 --> 00:19:02.000]  他是一個軍事家
[00:19:02.000 --> 00:19:06.000]  他揀選一個很好的元帥
[00:19:06.000 --> 00:19:08.000]  他有用人之名
[00:19:08.000 --> 00:19:12.000]  很會啟用人才
[00:19:12.000 --> 00:19:17.000]  他有這個元帥訓練他的軍隊很成功
[00:19:17.000 --> 00:19:20.000]  在那一段聖經裡面告訴我們
[00:19:20.000 --> 00:19:25.000]  他手下有兩千六百個英勇的幹部
[00:19:25.000 --> 00:19:27.000]  都是會打仗
[00:19:27.000 --> 00:19:30.000]  都是通曉戰術
[00:19:30.000 --> 00:19:35.000]  還有三十多萬的大能的戰士
[00:19:35.000 --> 00:19:38.000]  而且這個裝備也很好
[00:19:38.000 --> 00:19:41.000]  兵器也很好
[00:19:41.000 --> 00:19:46.000]  而且烏西亞王發明了一種新的兵器
[00:19:46.000 --> 00:19:55.000]  在城牆上能夠裝了放射石頭和放射箭的兵器
[00:19:55.000 --> 00:19:58.000]  這個當時是一種新的發明
[00:19:58.000 --> 00:20:00.000]  他因此出了名
[00:20:00.000 --> 00:20:03.000]  這是聖經裡面的記載告訴我們的
[00:20:03.000 --> 00:20:07.000]  烏西亞的名聲就傳遍遠近的各國
[00:20:07.000 --> 00:20:10.000]  所以他是個很成功的國王
[00:20:10.000 --> 00:20:12.000]  和軍事家
[00:20:12.000 --> 00:20:15.000]  在那裡有一句話這樣說
[00:20:15.000 --> 00:20:19.000]  烏西亞王得了幫助
[00:20:19.000 --> 00:20:22.000]  但是他卻驕傲起來
[00:20:22.000 --> 00:20:26.000]  聖經在那裡故意不說這個幫助是從哪裡來的
[00:20:26.000 --> 00:20:29.000]  只是說他得了幫助
[00:20:29.000 --> 00:20:31.000]  那句話沒有如此
[00:20:31.000 --> 00:20:34.000]  沒有說那個幫助是從哪裡來
[00:20:34.000 --> 00:20:35.000]  我相信這是主的話
[00:20:35.000 --> 00:20:39.000]  故意隱藏這件事
[00:20:39.000 --> 00:20:43.000]  言外之意就是說他從耶和華得了幫助
[00:20:43.000 --> 00:20:46.000]  不過耶和華給他的幫助是無形的
[00:20:46.000 --> 00:20:47.000]  是隱藏的
[00:20:47.000 --> 00:20:52.000]  是藉著人也藉著神給他的智慧而讓他得幫助
[00:20:52.000 --> 00:20:55.000]  他得了耶和華的幫助
[00:20:55.000 --> 00:20:58.000]  卻不曉得是從耶和華得了幫助
[00:20:58.000 --> 00:21:00.000]  所以他心高氣傲
[00:21:00.000 --> 00:21:02.000]  因為不需要耶和華了
[00:21:02.000 --> 00:21:05.000]  他自己可以成功
[00:21:05.000 --> 00:21:08.000]  他驕傲的時候有什麼表現
[00:21:08.000 --> 00:21:14.000]  他心裡想到聖殿裡燒香獻祭
[00:21:14.000 --> 00:21:16.000]  何必祭祀呢
[00:21:16.000 --> 00:21:18.000]  我不比大祭祀還好嗎
[00:21:18.000 --> 00:21:22.000]  像我這樣一個先賀的君王
[00:21:22.000 --> 00:21:25.000]  難道不能夠做大祭祀做的事嗎
[00:21:25.000 --> 00:21:26.000]  何必用他呢
[00:21:26.000 --> 00:21:28.000]  我自己來好了
[00:21:28.000 --> 00:21:37.000]  所以他就這樣膽敢違反耶和華的清初的律令命令
[00:21:37.000 --> 00:21:40.000]  當時的大祭祀規勸他
[00:21:40.000 --> 00:21:42.000]  他不聽
[00:21:42.000 --> 00:21:46.000]  一定要自己跑到聖殿裡去做這件事
[00:21:46.000 --> 00:21:51.000]  聖經說當時的大祭祀帶著八十個勇敢的祭祀
[00:21:51.000 --> 00:21:54.000]  不怕君王的發怒
[00:21:54.000 --> 00:21:56.000]  他們就跟進去
[00:21:56.000 --> 00:21:59.000]  一面跟著走一面勸他
[00:21:59.000 --> 00:22:02.000]  他們講的話比較重一點的時候
[00:22:02.000 --> 00:22:06.000]  無暇王不但不聽反而發怒
[00:22:06.000 --> 00:22:08.000]  他更加下了決心
[00:22:08.000 --> 00:22:11.000]  我非這樣做不可
[00:22:11.000 --> 00:22:15.000]  當他最後這樣決心要違背神的命令的時候
[00:22:15.000 --> 00:22:20.000]  忽然他的額上出現了大麻風
[00:22:20.000 --> 00:22:22.000]  大祭祀就告訴他
[00:22:22.000 --> 00:22:25.000]  他一看見這樣的事發生
[00:22:25.000 --> 00:22:26.000]  他就懼怕
[00:22:26.000 --> 00:22:28.000]  他就退去
[00:22:28.000 --> 00:22:29.000]  從此以後
[00:22:29.000 --> 00:22:32.000]  他成為一個害大麻風的君王
[00:22:32.000 --> 00:22:35.000]  不能夠和他的臣僕在一起
[00:22:35.000 --> 00:22:38.000]  不能站在他的百姓的面前
[00:22:38.000 --> 00:22:41.000]  不能夠接見外國的使者
[00:22:41.000 --> 00:22:43.000]  他要被隔離起來
[00:22:43.000 --> 00:22:45.000]  一直到死的日子
[00:22:45.000 --> 00:22:49.000]  他是患大麻風
[00:22:49.000 --> 00:22:52.000]  所以無暇王崩的那年
