
[00:00:00.000 --> 00:00:02.760]  我們回到《聖經馬蹄福音》第五章
[00:01:46.200 --> 00:01:48.600]  社會不同的層面提出來
[00:01:48.600 --> 00:01:50.600]  你會記得聖經裡面
[00:01:50.600 --> 00:01:53.000]  當主耶穌教導我們的時候
[00:01:53.000 --> 00:01:54.000]  保留在後期
[00:01:54.000 --> 00:01:57.600]  一路來延伸來教導
[00:01:57.600 --> 00:01:59.600]  而福音書第五章
[00:01:59.600 --> 00:02:03.600]  就提及這個世代是一個邪惡的世代
[00:02:03.600 --> 00:02:06.800]  然後就提醒我們不要做糊塗人
[00:02:06.800 --> 00:02:10.800]  要明白主的旨意如何
[00:02:10.800 --> 00:02:13.400]  要明白神的旨意如何
[00:02:13.400 --> 00:02:19.000]  要留心行在神的旨意當中
[00:02:19.000 --> 00:02:21.600]  但大家都明白在今天我們所身處的社會
[00:02:21.600 --> 00:02:23.400]  有很多不同的資訊
[00:02:23.400 --> 00:02:28.400]  我們接觸很多不同的論點、說法、描寫
[00:02:28.400 --> 00:02:33.400]  但當然當我們有更多資訊的時候
[00:02:33.400 --> 00:02:36.400]  我們好像認識很多事
[00:02:36.400 --> 00:02:39.400]  但不一定因此多了很多智慧
[00:02:39.400 --> 00:02:40.400]  曾經有人分析
[00:02:40.400 --> 00:02:42.400]  就是我們今天的社會
[00:02:42.400 --> 00:02:44.400]  我們吸收很多資訊
[00:02:44.400 --> 00:02:49.400]  但更少機會去分辨真假
[00:02:49.400 --> 00:02:54.400]  我們說現在我們很聰明於一個叫做撥子宮
[00:02:54.400 --> 00:02:56.400]  不知道大家知不知道我說什麼
[00:02:56.400 --> 00:03:00.400]  拿起智能手機撥下撥下撥下
[00:03:00.400 --> 00:03:03.400]  很多資訊沒錯你接觸到很多
[00:03:03.400 --> 00:03:06.400]  但很快就會把它撥走
[00:03:06.400 --> 00:03:10.400]  因為你不會有一個忍耐去仔細思考事情
[00:03:10.400 --> 00:03:13.400]  因此很多的世上
[00:03:13.400 --> 00:03:16.400]  或者是社會的一些言論
[00:03:16.400 --> 00:03:19.400]  你有一個印象覺得是對的
[00:03:19.400 --> 00:03:24.400]  未必經過深思細心的分辨就接受了
[00:03:24.400 --> 00:03:28.400]  有時候很容易就會受到群眾的觀念影響
[00:03:28.400 --> 00:03:33.400]  或者受到某些激情來帶動了你的行動
[00:03:33.400 --> 00:03:37.400]  因此普羅的說話今天更加值得我們留心
[00:03:37.400 --> 00:03:39.400]  不要做糊塗人
[00:03:39.400 --> 00:03:42.400]  要明白主的旨意如何
[00:03:42.400 --> 00:03:45.400]  我們這幾個星期看到登山補訓的時候
[00:03:45.400 --> 00:03:50.400]  主耶穌提醒你們的義要勝過民事和法理錯人的義
[00:03:50.400 --> 00:03:53.400]  不要單單有表面的義
[00:03:53.400 --> 00:03:57.400]  而是從心裏誠實的聽從主
[00:03:57.400 --> 00:04:00.400]  要真實的去聽從
[00:04:00.400 --> 00:04:03.400]  因為很多的民事他們解釋律法
[00:04:03.400 --> 00:04:07.400]  他們會將神的律法抽取一部分的道理
[00:04:07.400 --> 00:04:09.400]  然後將它規條化了
[00:04:09.400 --> 00:04:13.400]  你遵守這些規條就等於你遵守神的道了
[00:04:13.400 --> 00:04:16.400]  但是當主耶穌來的時候很清楚地說
[00:04:16.400 --> 00:04:19.400]  這個並不是遵守
[00:04:19.400 --> 00:04:25.400]  主耶穌將神的律法的完整含義解釋出來
[00:04:25.400 --> 00:04:28.400]  然後讓我們知道很明確的方向
[00:04:28.400 --> 00:04:32.400]  去跟隨著神的心意來生活
[00:04:32.400 --> 00:04:35.400]  因此當我們在讀登山補訓的時候
[00:04:35.400 --> 00:04:37.400]  你會發覺主耶穌每一次說的時候
[00:04:37.400 --> 00:04:40.400]  都提及有些人吩咐你這樣做
[00:04:40.400 --> 00:04:42.400]  但是我告訴你
[00:04:42.400 --> 00:04:46.400]  在神的旨意裏應當如此
[00:04:46.400 --> 00:04:49.400]  因此我們再看到今天所提及的
[00:04:49.400 --> 00:04:51.400]  不可動人亂的事情
[00:04:51.400 --> 00:04:53.400]  大家請看二十七節
[00:04:53.400 --> 00:04:59.400]  你們聽過有者人的吩咐不可姦淫
[00:04:59.400 --> 00:05:03.400]  可是我告訴你們凡是看見婦女就動淫念的
[00:05:03.400 --> 00:05:06.400]  心裡已經煩惱姦淫
[00:05:06.400 --> 00:05:10.400]  主耶穌不是反對聖經裏面的誡明
[00:05:10.400 --> 00:05:15.400]  這裏所說的十誡的第七誡不可姦淫
[00:05:15.400 --> 00:05:21.400]  但是當中的人他們吩咐律例的時候
[00:05:21.400 --> 00:05:26.400]  他們的意思是說不要犯一些姦淫的行動
[00:05:26.400 --> 00:05:30.400]  將注意集中在那個行為上
[00:05:30.400 --> 00:05:34.400]  但是主將神的心意很完整地表達出來
[00:05:34.400 --> 00:05:40.400]  主耶穌說凡是動了淫念的已經犯了姦淫
[00:05:40.400 --> 00:05:43.400]  已經在心裏面犯了姦淫
[00:05:43.400 --> 00:05:46.400]  而主耶穌是說心裏面的姦淫
[00:05:46.400 --> 00:05:49.400]  是等同於行為的姦淫
[00:05:49.400 --> 00:05:52.400]  然後他就會提及你們幾個
[00:05:52.400 --> 00:05:56.400]  何時看見婦女心裏面動了淫念的
[00:05:56.400 --> 00:05:59.400]  已經是得罪上帝
[00:05:59.400 --> 00:06:02.400]  我們很多時候都會明白
[00:06:02.400 --> 00:06:05.400]  當你遇到一些情慾的試探
[00:06:05.400 --> 00:06:08.400]  看見接觸到一些事情的時候
[00:06:08.400 --> 00:06:11.400]  有些時候心思會出現一些想像
[00:06:11.400 --> 00:06:16.400]  這些想像和異性有些情慾的接觸
[00:06:16.400 --> 00:06:21.400]  聖經就說在那個時候心裏面出現了淫念
[00:06:21.400 --> 00:06:24.400]  或者我們覺得很艱難
[00:06:24.400 --> 00:06:26.400]  怎樣能夠避免這些事情呢
[00:06:26.400 --> 00:06:29.400]  很容易接觸到這些試探的事情
[00:06:29.400 --> 00:06:33.400]  大家很多都會記得馬丁路德一句名句
[00:06:33.400 --> 00:06:35.400]  宗教改革家所說
[00:06:35.400 --> 00:06:41.400]  他說你不可以避免一隻小鳥在你頭上飛過
[00:06:41.400 --> 00:06:47.400]  但你可以避免牠在你頭上觸巢
[00:06:47.400 --> 00:06:50.400]  沒錯牠飛過你不可以阻止牠
[00:06:50.400 --> 00:06:52.400]  但當牠停留在你頭上
[00:06:52.400 --> 00:06:55.400]  甚至牠可以擔起草泥在你頭上觸巢的時候
[00:06:55.400 --> 00:06:57.400]  你可以趕走牠
[00:06:57.400 --> 00:06:59.400]  你可以做得到
[00:06:59.400 --> 00:07:02.400]  意思是當我們面對一些試探的時候
[00:07:02.400 --> 00:07:07.400]  我們不容許這些試探停留在自己的心思裏
[00:07:07.400 --> 00:07:11.400]  也不讓自己去想像這些事
[00:07:11.400 --> 00:07:13.400]  這些幻想
[00:07:13.400 --> 00:07:18.400]  不讓這些事情在你的心思裏面去經歷出來
[00:07:18.400 --> 00:07:21.400]  當你這樣做的時候
[00:07:21.400 --> 00:07:24.400]  你可以將牠趕走
[00:07:24.400 --> 00:07:27.400]  但如果你容許牠停留的時候
[00:07:27.400 --> 00:07:29.400]  內心出現了淫念
[00:07:29.400 --> 00:07:33.400]  主耶穌所說心裏面犯了奸淫
[00:07:33.400 --> 00:07:35.400]  當然大家都很體會到
[00:07:35.400 --> 00:07:37.400]  在我們今天所身處的社會
[00:07:37.400 --> 00:07:40.400]  常常接觸到很多不同的色情資訊
[00:07:40.400 --> 00:07:42.400]  有時候都不為意
[00:07:42.400 --> 00:07:43.400]  在看手機的時候
[00:07:43.400 --> 00:07:45.400]  突然間有顆紅色的點
[00:07:45.400 --> 00:07:47.400]  閃爍了出來
[00:07:47.400 --> 00:07:49.400]  有時候不為意
[00:07:49.400 --> 00:07:51.400]  可能就進入了一些色情的網站
[00:07:51.400 --> 00:07:52.400]  沒錯有些時候
[00:07:52.400 --> 00:07:56.400]  就算我們未必有一些即時的想像
[00:07:56.400 --> 00:07:58.400]  但那些資訊
[00:07:58.400 --> 00:08:01.400]  當你容許自己不斷接觸的時候
[00:08:01.400 --> 00:08:05.400]  就成為了你裏面的光柴
[00:08:05.400 --> 00:08:07.400]  那些心靈的光柴
[00:08:07.400 --> 00:08:09.400]  在外間稍為有些吸引
[00:08:09.400 --> 00:08:11.400]  有些試探出現的時候
[00:08:11.400 --> 00:08:14.400]  那些光柴很快就燃點起來
[00:08:14.400 --> 00:08:18.400]  就成為了淫念
[00:08:18.400 --> 00:08:20.400]  性經裏面不斷面臨我們
[00:08:20.400 --> 00:08:24.400]  要留心去防備這些事情
[00:08:24.400 --> 00:08:26.400]  很多的弟兄姊妹有些經歷
[00:08:26.400 --> 00:08:28.400]  他們都在思想
[00:08:28.400 --> 00:08:34.400]  如何能夠避免這些淫念在裏面出現
[00:08:34.400 --> 00:08:35.400]  因為弟兄說
[00:08:35.400 --> 00:08:37.400]  當他有一次去到一個很大的停車場
[00:08:37.400 --> 00:08:39.400]  一路走的時候
[00:08:39.400 --> 00:08:41.400]  突然間發覺停車場的旁邊
[00:08:41.400 --> 00:08:43.400]  有一幅很大的海報
[00:08:43.400 --> 00:08:49.400]  一看原來是一些赤裸女士的海報
[00:08:49.400 --> 00:08:50.400]  當我看的時候
[00:08:50.400 --> 00:08:52.400]  他發覺當時他自己都不能避開
[00:08:52.400 --> 00:08:55.400]  他要走到那邊去拿車
[00:08:55.400 --> 00:08:58.400]  但他心裏面有一種警覺
[00:08:58.400 --> 00:09:01.400]  我不可以讓它停留
[00:09:01.400 --> 00:09:04.400]  他心裏面默默地祈禱
[00:09:04.400 --> 00:09:06.400]  我奉主耶穌的名
[00:09:06.400 --> 00:09:11.400]  拒絕這個淫念進入我的內心
[00:09:11.400 --> 00:09:12.400]  內心警覺著
[00:09:12.400 --> 00:09:16.400]  不讓這些事情停留在自己的心思裏
[00:09:16.400 --> 00:09:20.400]  有意識地逃避這些事情
[00:09:20.400 --> 00:09:23.400]  我記得早年我在北美的時候
[00:09:23.400 --> 00:09:24.400]  有機會開車
[00:09:24.400 --> 00:09:28.400]  很多時候回家之前的一段小路
[00:09:28.400 --> 00:09:30.400]  是有一個地坎
[00:09:30.400 --> 00:09:32.400]  一個大洞在那裏
[00:09:32.400 --> 00:09:33.400]  試過幾次
[00:09:33.400 --> 00:09:36.400]  就震得我好像散了一樣
[00:09:36.400 --> 00:09:37.400]  砰砰這樣
[00:09:37.400 --> 00:09:39.400]  但經過一兩次之後
[00:09:39.400 --> 00:09:40.400]  我知道不行了
[00:09:40.400 --> 00:09:42.400]  每次走那條路
[00:09:42.400 --> 00:09:45.400]  我一定是靠左邊走
[00:09:45.400 --> 00:09:47.400]  靠左邊就可以避開那個地洞
[00:09:47.400 --> 00:09:49.400]  不用再震動
[00:09:49.400 --> 00:09:53.400]  明知道那裏有危險
[00:09:53.400 --> 00:09:55.400]  我會去避開它
[00:09:55.400 --> 00:09:58.400]  這是人的常情
[00:09:58.400 --> 00:09:59.400]  當你知道某些事情
[00:09:59.400 --> 00:10:01.400]  你避免不了的時候
[00:10:01.400 --> 00:10:02.400]  你的心留意
[00:10:02.400 --> 00:10:03.400]  不讓它停留
[00:10:03.400 --> 00:10:06.400]  但同時你知道會出現的時候
[00:10:06.400 --> 00:10:08.400]  你更加可以去避開它
[00:10:08.400 --> 00:10:10.400]  不讓這些事情在你心裏面
[00:10:10.400 --> 00:10:13.400]  產生對你的試探
[00:10:13.400 --> 00:10:15.400]  當然有些朋友覺得
[00:10:15.400 --> 00:10:17.400]  沒問題的
[00:10:17.400 --> 00:10:18.400]  我受得住的
[00:10:18.400 --> 00:10:19.400]  沒問題的
[00:10:19.400 --> 00:10:23.400]  我看看它有多離譜
[00:10:23.400 --> 00:10:24.400]  如果一個人
[00:10:24.400 --> 00:10:25.400]  他內心裏面
[00:10:25.400 --> 00:10:27.400]  有一個真實的
[00:10:27.400 --> 00:10:30.400]  一種對自己的認識
[00:10:30.400 --> 00:10:33.400]  真的會知道對自己沒有影響
[00:10:33.400 --> 00:10:35.400]  大概可以這樣做
[00:10:35.400 --> 00:10:37.400]  但我相信很多人
[00:10:37.400 --> 00:10:38.400]  當誠實問自己的時候
[00:10:38.400 --> 00:10:39.400]  就知道那些事情
[00:10:39.400 --> 00:10:41.400]  不一定沒有影響
[00:10:41.400 --> 00:10:44.400]  而能夠去一種謙卑的學習
[00:10:44.400 --> 00:10:47.400]  來避開一些試探
[00:10:47.400 --> 00:10:49.400]  讓自己的心思
[00:10:49.400 --> 00:10:52.400]  更多留心到美善的事
[00:10:52.400 --> 00:10:54.400]  更多留心那些光明的事情
[00:10:54.400 --> 00:10:57.400]  相信是一個更加直接的幫助
[00:10:57.400 --> 00:11:02.400]  避免自己能夠在心思裏面得罪神
[00:11:02.400 --> 00:11:04.400]  主耶穌講到這裏的時候
[00:11:04.400 --> 00:11:06.400]  祂直接講一件很嚴重的事情
[00:11:06.400 --> 00:11:10.400]  我們看下去29節
[00:11:10.400 --> 00:11:12.400]  如果你的右眼顯示犯罪
[00:11:12.400 --> 00:11:15.400]  就把它刮出來丟掉
[00:11:15.400 --> 00:11:17.400]  寧可失去身體的一部分
[00:11:17.400 --> 00:11:21.400]  勝過全身都被丟進地獄裏
[00:11:21.400 --> 00:11:23.400]  如果你的右手顯示犯罪
[00:11:23.400 --> 00:11:25.400]  就把它陷下來丟掉
[00:11:25.400 --> 00:11:27.400]  寧可失去身體的一部分
[00:11:27.400 --> 00:11:32.400]  勝過全身進到地獄裏去
[00:11:32.400 --> 00:11:34.400]  不知道大家有沒有留意到
[00:11:34.400 --> 00:11:37.400]  在日本有很多人喜歡吃魚生
[00:11:37.400 --> 00:11:40.400]  香港很多人都喜歡吃魚生
[00:11:40.400 --> 00:11:42.400]  但日本人更加喜歡吃的
[00:11:42.400 --> 00:11:46.400]  就是那些叫做河豚的魚
[00:11:46.400 --> 00:11:51.400]  大家知道就等於我們上上講的那些雞泡魚
[00:11:51.400 --> 00:11:53.400]  是有劇毒的魚
[00:11:53.400 --> 00:11:58.400]  但當然他們會小心將那些毒的範圍切走
[00:11:58.400 --> 00:12:01.400]  他們很喜歡吃這種魚生
[00:12:01.400 --> 00:12:03.400]  但很多的調查發現
[00:12:03.400 --> 00:12:07.400]  在日本每一年最少有十幾人
[00:12:07.400 --> 00:12:13.400]  因為吃河豚的魚生而中劇毒死亡
[00:12:13.400 --> 00:12:16.400]  不要計算那些嘔吐吐瀉的那些
[00:12:16.400 --> 00:12:18.400]  但仍然有很多人趨之若鶩
[00:12:18.400 --> 00:12:21.400]  很喜歡吃這種河豚的魚生
[00:12:21.400 --> 00:12:23.400]  仍然因為很想吃
[00:12:23.400 --> 00:12:28.400]  所以不怕冒生死危險吃
[00:12:28.400 --> 00:12:32.400]  有些時候我們會看到一些心裏的渴望
[00:12:32.400 --> 00:12:37.400]  令我們看輕那些的嚴重性
[00:12:37.400 --> 00:12:40.400]  主耶穌有一些很比喻式的講論
[00:12:40.400 --> 00:12:43.400]  告訴我們要很嚴肅地面對那些
[00:12:43.400 --> 00:12:47.400]  會引致你犯罪的事情
[00:12:47.400 --> 00:12:53.400]  如果某一些的食物會令你犯罪
[00:12:53.400 --> 00:12:56.400]  或者某一些的娛樂某一些的遊戲
[00:12:56.400 --> 00:13:00.400]  引致你犯罪的你放棄它
[00:13:00.400 --> 00:13:02.400]  如果某一份的工作
[00:13:02.400 --> 00:13:07.400]  它位高權重身金豐厚
[00:13:07.400 --> 00:13:13.400]  但如果它引致你犯罪的你放棄它
[00:13:13.400 --> 00:13:15.400]  如果有些朋友
[00:13:15.400 --> 00:13:17.400]  他常常令你很快樂
[00:13:17.400 --> 00:13:19.400]  給你很多好處
[00:13:19.400 --> 00:13:24.400]  但他引致你犯罪的你遠離他
[00:13:24.400 --> 00:13:27.400]  如果你的眼睛令你犯罪的
[00:13:27.400 --> 00:13:29.400]  你把它刮出來
[00:13:29.400 --> 00:13:31.400]  你的手令你犯罪的
[00:13:31.400 --> 00:13:34.400]  你把它合團
[00:13:34.400 --> 00:13:35.400]  主耶穌的含義就是
[00:13:35.400 --> 00:13:40.400]  很清楚你要很嚴肅地面對罪的問題
[00:13:40.400 --> 00:13:43.400]  以致你不會陷入當中
[00:13:43.400 --> 00:13:45.400]  你把它放棄
[00:13:45.400 --> 00:13:48.400]  寧願你單一隻眼去到地獄
[00:13:48.400 --> 00:13:50.400]  去到天上
[00:13:50.400 --> 00:13:53.400]  比你全身完整
[00:13:53.400 --> 00:13:56.400]  但去到地獄裏
[00:13:56.400 --> 00:14:00.400]  主耶穌清楚講出兩次提及地獄的事情
[00:14:00.400 --> 00:14:03.400]  犯罪是有後果的
[00:14:03.400 --> 00:14:04.400]  主愛我們
[00:14:04.400 --> 00:14:06.400]  祂不想我們陷入罪當中
[00:14:06.400 --> 00:14:09.400]  所以祂很嚴肅地提醒我們
[00:14:09.400 --> 00:14:12.400]  要遠離邪惡的事情
[00:14:12.400 --> 00:14:14.400]  我記得第一次看到魯易斯先生
[00:14:14.400 --> 00:14:16.400]  大家知道C.S. Lewis
[00:14:16.400 --> 00:14:19.400]  是一個很重要的基督教作家
[00:14:19.400 --> 00:14:22.400]  有一次他寫了一篇文章關於地獄
[00:14:22.400 --> 00:14:25.400]  然後在他文章當中提及一件事情
[00:14:25.400 --> 00:14:29.400]  他說地獄就是罪的自然
[00:14:29.400 --> 00:14:32.400]  和必然的現身
[00:14:32.400 --> 00:14:36.400]  當罪一直發展的時候
[00:14:36.400 --> 00:14:39.400]  在一個極其黑暗的情況下
[00:14:39.400 --> 00:14:43.400]  就必然需要有地獄
[00:14:43.400 --> 00:14:46.400]  上帝不是對人殘忍
[00:14:46.400 --> 00:14:50.400]  要人在地獄當中受火和蟲的煎熬
[00:14:50.400 --> 00:14:54.400]  而是在罪的自然的發展裏
[00:14:54.400 --> 00:14:56.400]  會必然出現
[00:14:56.400 --> 00:15:00.400]  而上帝在其中一直勸告我們
[00:15:00.400 --> 00:15:04.400]  免得你下入地獄裏
[00:15:04.400 --> 00:15:06.400]  因此放棄那些享受
[00:15:06.400 --> 00:15:07.400]  那些身份
[00:15:07.400 --> 00:15:10.400]  那些會引致你犯罪的地位
[00:15:10.400 --> 00:15:12.400]  但你保存你的生命
[00:15:12.400 --> 00:15:16.400]  是更加智慧的一種安排
[00:15:16.400 --> 00:15:17.400]  我們再看
[00:15:17.400 --> 00:15:20.400]  下面有提及過的另一件事情
[00:15:20.400 --> 00:15:21.400]  主耶穌提
[00:15:21.400 --> 00:15:22.400]  不可憂妻
[00:15:22.400 --> 00:15:25.400]  我們簡單提一提這段經文
[00:15:25.400 --> 00:15:27.400]  下面31節這樣說
[00:15:27.400 --> 00:15:29.400]  有曰者用的吩咐
[00:15:29.400 --> 00:15:30.400]  人若憂妻
[00:15:30.400 --> 00:15:32.400]  就應當給他憂書
[00:15:32.400 --> 00:15:33.400]  可是我告訴你們
[00:15:33.400 --> 00:15:34.400]  凡憂妻的
[00:15:34.400 --> 00:15:37.400]  如果不是因他不貞或不忠
[00:15:37.400 --> 00:15:40.400]  就是促使他犯姦淫
[00:15:40.400 --> 00:15:42.400]  無論誰娶了你憂的婦人
[00:15:42.400 --> 00:15:45.400]  也就是犯姦淫了
[00:15:45.400 --> 00:15:48.400]  在當時這些文士教導人
[00:15:48.400 --> 00:15:50.400]  你們可以離棄妻子
[00:15:50.400 --> 00:15:53.400]  最重要的是給他一張憂書
[00:15:53.400 --> 00:15:54.400]  將整個重點
[00:15:54.400 --> 00:15:58.400]  放在憂書的形式裏
[00:15:58.400 --> 00:16:00.400]  但不小心提及
[00:16:00.400 --> 00:16:04.400]  上帝對婚姻的心意
[00:16:04.400 --> 00:16:06.400]  不考慮到夫妻之間
[00:16:06.400 --> 00:16:09.400]  在神面前所立的盟約
[00:16:09.400 --> 00:16:11.400]  也不考慮到遺棄的問題
[00:16:11.400 --> 00:16:13.400]  總之你寫一張憂書給他
[00:16:13.400 --> 00:16:16.400]  你就可以離婚了
[00:16:16.400 --> 00:16:17.400]  當時的猶太的拉比
[00:16:17.400 --> 00:16:19.400]  甚至會教導當時的猶太人
[00:16:19.400 --> 00:16:22.400]  任何理由都可以離棄妻子
[00:16:22.400 --> 00:16:24.400]  如果他吃飯的時候
[00:16:24.400 --> 00:16:25.400]  煮的菜
[00:16:25.400 --> 00:16:28.400]  是放鹽放得很厲害
[00:16:28.400 --> 00:16:29.400]  你覺得很鹹
[00:16:29.400 --> 00:16:32.400]  因此你可以離棄妻子
[00:16:32.400 --> 00:16:36.400]  很多這些隨便的原因
[00:16:36.400 --> 00:16:38.400]  但主耶穌當時告訴他們
[00:16:38.400 --> 00:16:40.400]  不是這樣的
[00:16:40.400 --> 00:16:43.400]  你再看剛才的沙爾節
[00:16:43.400 --> 00:16:45.400]  凡是憂妻的
[00:16:45.400 --> 00:16:48.400]  如果不是因他不貞
[00:16:48.400 --> 00:16:51.400]  如果不是因為有婚外淫亂的事情
[00:16:51.400 --> 00:16:54.400]  破壞了之間的盟約
[00:16:54.400 --> 00:16:55.400]  如果這種憂妻
[00:16:55.400 --> 00:16:58.400]  就促使他犯姦淫
[00:16:58.400 --> 00:16:59.400]  因為離婚
[00:16:59.400 --> 00:17:01.400]  促使太太令嫁
[00:17:01.400 --> 00:17:04.400]  而出現淫亂
[00:17:04.400 --> 00:17:08.400]  但更大的責任在丈夫身上
[00:17:08.400 --> 00:17:10.400]  丈夫離棄妻子令娶
[00:17:10.400 --> 00:17:14.400]  自己也犯了淫亂
[00:17:14.400 --> 00:17:16.400]  當然主耶穌在後來的
[00:17:16.400 --> 00:17:18.400]  馬太方十九章
[00:17:18.400 --> 00:17:21.400]  更詳細講論離婚的事情
[00:17:21.400 --> 00:17:24.400]  但這裡讓當時的人看到一件事
[00:17:24.400 --> 00:17:29.400]  神是重視生命的忠貞
[00:17:29.400 --> 00:17:31.400]  也不讓人在當中
[00:17:31.400 --> 00:17:32.400]  隨意犯罪
[00:17:32.400 --> 00:17:35.400]  叫自己陷入邪惡當中
[00:17:35.400 --> 00:17:36.400]  我們再看
[00:17:36.400 --> 00:17:38.400]  再看下面
[00:17:38.400 --> 00:17:40.400]  當主耶穌再提的時候
[00:17:40.400 --> 00:17:43.400]  不可發誓
[00:17:43.400 --> 00:17:45.400]  我請大家不如一起讀讀
[00:17:45.400 --> 00:17:47.400]  第三十一
[00:17:47.400 --> 00:17:48.400]  三十三節
[00:17:48.400 --> 00:17:51.400]  你們又聽過有這樣
[00:17:51.400 --> 00:17:53.400]  吩咐古人的話
[00:17:53.400 --> 00:17:55.400]  不可背若
[00:17:55.400 --> 00:17:58.400]  還要上環
[00:17:58.400 --> 00:17:59.400]  三十四節
[00:17:59.400 --> 00:18:01.400]  可使我告訴你們
[00:18:01.400 --> 00:18:04.400]  還不可發誓
[00:18:04.400 --> 00:18:06.400]  只著天發誓
[00:18:06.400 --> 00:18:09.400]  因為天是神的寶座
[00:18:09.400 --> 00:18:11.400]  當時有些文士就吩咐人
[00:18:11.400 --> 00:18:14.400]  你們不可以背若
[00:18:14.400 --> 00:18:16.400]  意味著他們是可以起誓的
[00:18:16.400 --> 00:18:18.400]  向主許的願
[00:18:18.400 --> 00:18:20.400]  就要上環
[00:18:20.400 --> 00:18:22.400]  不可以背若
[00:18:22.400 --> 00:18:23.400]  言下之意其實是說
[00:18:23.400 --> 00:18:26.400]  當時的拉比老師
[00:18:26.400 --> 00:18:28.400]  他們說出了兩種誓約
[00:18:28.400 --> 00:18:33.400]  如果你向上帝奉耶穌神的名字
[00:18:33.400 --> 00:18:35.400]  去立誓
[00:18:35.400 --> 00:18:38.400]  一定要去實行
[00:18:38.400 --> 00:18:41.400]  但如果你不是奉神的名去立約
[00:18:41.400 --> 00:18:43.400]  大概也不需要遵守
[00:18:43.400 --> 00:18:46.400]  如果向天向地起誓
[00:18:46.400 --> 00:18:49.400]  那些誓約未必能夠遵守
[00:18:49.400 --> 00:18:52.400]  但如果你奉神的名起誓
[00:18:52.400 --> 00:18:54.400]  一定要遵守
[00:18:54.400 --> 00:18:56.400]  但主告訴他們
[00:18:56.400 --> 00:18:59.400]  無論向天或向地
[00:18:59.400 --> 00:19:00.400]  三十五節說
[00:19:00.400 --> 00:19:02.400]  向耶路撒冷起誓
[00:19:02.400 --> 00:19:05.400]  或是指著自己的頭起誓
[00:19:05.400 --> 00:19:08.400]  全部都要實行
[00:19:08.400 --> 00:19:11.400]  不要以為你不是奉神的名
[00:19:11.400 --> 00:19:15.400]  指著天地就可以無效
[00:19:15.400 --> 00:19:17.400]  天是上帝的
[00:19:17.400 --> 00:19:18.400]  聖經所說
[00:19:18.400 --> 00:19:23.400]  這裡提及天是神的寶座
[00:19:23.400 --> 00:19:25.400]  地是神的腳凳
[00:19:25.400 --> 00:19:27.400]  都是屬於上帝的
[00:19:27.400 --> 00:19:30.400]  耶路撒冷是大君王上帝的聖城
[00:19:30.400 --> 00:19:33.400]  你的頭不是屬於你的
[00:19:33.400 --> 00:19:36.400]  是屬於這位天地的主
[00:19:36.400 --> 00:19:39.400]  祂能夠讓你的頭髮變白變黑
[00:19:39.400 --> 00:19:41.400]  按照祂的創造
