
[00:00:00.000 --> 00:00:04.000]  愛是否包容一切呢?
[00:10:40.000 --> 00:10:42.000]  他們希望是這樣
[00:10:42.000 --> 00:10:45.000]  但實際不是這樣
[00:10:45.000 --> 00:10:47.000]  而按照他所知道的
[00:10:47.000 --> 00:10:49.000]  統計學研究的結論
[00:10:49.000 --> 00:10:55.000]  已婚是比同居更好的一種關係生活
[00:10:55.000 --> 00:10:58.000]  當他看到這些研究的時候
[00:10:58.000 --> 00:11:00.000]  就會察覺聖經很清楚說到
[00:11:00.000 --> 00:11:03.000]  婚姻是兩個人毀身
[00:11:03.000 --> 00:11:08.000]  一生終身來到彼此愛護的生活
[00:11:08.000 --> 00:11:10.000]  而聖經所提及的真理
[00:11:10.000 --> 00:11:14.000]  是對人的生命有大的益處
[00:11:14.000 --> 00:11:17.000]  但當人不願意跟隨的時候
[00:11:17.000 --> 00:11:20.000]  最終帶給自己有傷害
[00:11:20.000 --> 00:11:22.000]  而聖經所提及的就是
[00:11:22.000 --> 00:11:24.000]  沒錯面對這些事情的時候
[00:11:24.000 --> 00:11:27.000]  我們會去規勸會去鼓勵
[00:11:27.000 --> 00:11:30.000]  但聖經就說人長期不願意回轉
[00:11:30.000 --> 00:11:35.000]  最終要面對神自己給人公義的審判
[00:11:35.000 --> 00:11:37.000]  這就是我們看到聖經所說的
[00:11:37.000 --> 00:11:39.000]  愛與包容的關係
[00:11:39.000 --> 00:11:41.000]  或者我們再看
[00:11:41.000 --> 00:11:45.000]  大家再看究竟我們怎樣回應犯罪的人
[00:11:45.000 --> 00:11:47.000]  我請大家遣去另一本經文
[00:11:47.000 --> 00:11:51.000]  就是聖經迦拉太書第六章
[00:11:51.000 --> 00:11:56.000]  面對教會
[00:11:56.000 --> 00:11:57.000]  特別在教會裏面
[00:11:57.000 --> 00:12:00.000]  有些時候有些犯罪的弟兄姊妹
[00:12:00.000 --> 00:12:02.000]  教會要怎樣去面對
[00:12:02.000 --> 00:12:04.000]  我們怎樣面對呢?
[00:12:04.000 --> 00:12:06.000]  或者在看第六章之前
[00:12:06.000 --> 00:12:08.000]  我想分享多兩句
[00:12:08.000 --> 00:12:10.000]  大家會留意到今天的社會
[00:12:10.000 --> 00:12:14.000]  有很多不同的對道德的觀念
[00:12:14.000 --> 00:12:15.000]  對於婚姻
[00:12:15.000 --> 00:12:17.000]  其中有一個很流行的觀念
[00:12:17.000 --> 00:12:20.000]  就是要有一個開放的婚姻
[00:12:20.000 --> 00:12:22.000]  Open Marriage
[00:12:22.000 --> 00:12:24.000]  在西方裏面所講及的
[00:12:24.000 --> 00:12:26.000]  開放的婚姻是甚麼意思呢?
[00:12:26.000 --> 00:12:28.000]  就是表示夫妻兩個人
[00:12:28.000 --> 00:12:30.000]  是大家都了解
[00:12:30.000 --> 00:12:36.000]  以及接受對方有婚外的性伴侶
[00:12:36.000 --> 00:12:41.000]  甚至彼此間可以大家鼓勵
[00:12:41.000 --> 00:12:43.000]  你未有的話你出去找吧
[00:12:43.000 --> 00:12:46.000]  這個叫做開放的婚姻
[00:12:46.000 --> 00:12:49.000]  夫妻兩個人都是這樣來生活
[00:12:49.000 --> 00:12:52.000]  大家接受大家有在婚姻之外
[00:12:52.000 --> 00:12:53.000]  不同的性伴侶
[00:12:53.000 --> 00:12:55.000]  而且雙方都同意
[00:12:56.000 --> 00:12:58.000]  不單止有一個開放
[00:12:58.000 --> 00:12:59.000]  甚至有些人會講
[00:12:59.000 --> 00:13:02.000]  如果你經歷過離婚再婚
[00:13:02.000 --> 00:13:03.000]  離婚再婚
[00:13:03.000 --> 00:13:05.000]  這個會豐富你的人生
[00:13:05.000 --> 00:13:09.000]  這些觀念是讓我們很驚訝
[00:13:09.000 --> 00:13:11.000]  但是是流行的觀念
[00:13:11.000 --> 00:13:13.000]  甚至他們會覺得
[00:13:13.000 --> 00:13:17.000]  他們的子女在不同的家庭當中成長
[00:13:17.000 --> 00:13:21.000]  都會得到很多豐富人生的體驗
[00:13:21.000 --> 00:13:24.000]  是試圖合理化了這種生活的形式
[00:13:24.000 --> 00:13:28.000]  而沒有講述到其實孩子在過程當中的痛苦
[00:13:28.000 --> 00:13:30.000]  以及他們的掙扎
[00:13:30.000 --> 00:13:35.000]  有些人說一個男和另一個男結合了
[00:13:35.000 --> 00:13:37.000]  是兩個人之間的事情
[00:13:37.000 --> 00:13:39.000]  大家知道這段日子
[00:13:39.000 --> 00:13:42.000]  香港講很多關於同性戀的問題
[00:13:42.000 --> 00:13:46.000]  全世界已經有第十三個國家紐西蘭
[00:13:46.000 --> 00:13:49.000]  已經宣佈他們容許同性婚姻合法化
[00:13:49.000 --> 00:13:52.000]  他們說兩個人的事情
[00:13:52.000 --> 00:13:54.000]  不干涉其他人
[00:13:54.000 --> 00:13:55.000]  沒有影響其他人
[00:13:55.000 --> 00:13:58.000]  為什麼你不准許他們這樣做呢?
[00:13:58.000 --> 00:14:00.000]  很多時候我們說
[00:14:00.000 --> 00:14:03.000]  是兩個人的事情就應該接受他們
[00:14:03.000 --> 00:14:05.000]  是他們自己自由的決定
[00:14:05.000 --> 00:14:07.000]  但如果我們接受
[00:14:07.000 --> 00:14:09.000]  我們就沒有理由反對
[00:14:09.000 --> 00:14:12.000]  三個人或者四個人
[00:14:12.000 --> 00:14:15.000]  組成的聯合婚姻
[00:14:15.000 --> 00:14:17.000]  因為在過程當中
[00:14:17.000 --> 00:14:20.000]  你容許兩個同性的人走在一起
[00:14:21.000 --> 00:14:24.000]  意味著你重新去定義
[00:14:24.000 --> 00:14:26.000]  什麼叫做婚姻
[00:14:26.000 --> 00:14:29.000]  如果你接受男和男
[00:14:29.000 --> 00:14:31.000]  女和女有婚姻的生活
[00:14:31.000 --> 00:14:33.000]  也意味著你沒有任何理由
[00:14:33.000 --> 00:14:35.000]  要拒絕三個男四個男
[00:14:35.000 --> 00:14:37.000]  或者三男二女
[00:14:37.000 --> 00:14:39.000]  或者兩男一女的婚姻
[00:14:39.000 --> 00:14:42.000]  我這樣說我相信我不是誇大
[00:14:42.000 --> 00:14:44.000]  在網上你會看到
[00:14:44.000 --> 00:14:48.000]  在美國有二百多個同性戀的組織
[00:14:48.000 --> 00:14:51.000]  聯合有一個清楚的宣告
[00:14:51.000 --> 00:14:53.000]  或者是宣言
[00:14:53.000 --> 00:14:57.000]  表明了他們爭取最終的目標
[00:14:57.000 --> 00:14:59.000]  就是將婚姻裡面
[00:14:59.000 --> 00:15:04.000]  所有的婚姻裡面的性別的限制
[00:15:04.000 --> 00:15:06.000]  年齡的限制
[00:15:06.000 --> 00:15:09.000]  或者人數的限制
[00:15:09.000 --> 00:15:11.000]  全部清除
[00:15:11.000 --> 00:15:14.000]  這個是他們最終追求的目標
[00:15:14.000 --> 00:15:17.000]  意味著無論多少個人數
[00:15:17.000 --> 00:15:19.000]  或者什麼的性別
[00:15:19.000 --> 00:15:22.000]  甚至什麼的年齡成人和兒童
[00:15:22.000 --> 00:15:25.000]  都可以組成一個的婚姻
[00:15:25.000 --> 00:15:28.000]  這個是他們最終追求的目標
[00:15:28.000 --> 00:15:31.000]  當你看到這些事情出現的時候
[00:15:31.000 --> 00:15:33.000]  而且你會發覺很多人在當中
[00:15:33.000 --> 00:15:37.000]  舉出很多好的例子
[00:15:37.000 --> 00:15:39.000]  所謂合理的理由
[00:15:39.000 --> 00:15:42.000]  我們就不可以不看回聖經所講及
[00:15:42.000 --> 00:15:46.000]  聖經講到在第六章第一節
[00:15:46.000 --> 00:15:53.000]  「弟兄們,如果有人陷在一些過分裡,
[00:15:53.000 --> 00:15:58.000]  你們屬靈的人要用溫柔的心使他回轉過來,
[00:15:58.000 --> 00:16:02.000]  自己卻要小心免得也被引誘。」
[00:16:02.000 --> 00:16:04.000]  我們首先講
[00:16:04.000 --> 00:16:06.000]  在教會裡面面對一些犯罪的人
[00:16:06.000 --> 00:16:08.000]  聖經就說要挽回他們
[00:16:08.000 --> 00:16:09.000]  大家看一看
[00:16:09.000 --> 00:16:11.000]  本用挽回的字
[00:16:11.000 --> 00:16:14.000]  新譯本譯祖叫他們回轉過來
[00:16:14.000 --> 00:16:15.000]  要挽回
[00:16:15.000 --> 00:16:17.000]  要讓他們回轉
[00:16:17.000 --> 00:16:20.000]  意味著已經有一個判斷
[00:16:20.000 --> 00:16:22.000]  如果這件事情不是錯的事情
[00:16:22.000 --> 00:16:24.000]  無需要挽回
[00:16:24.000 --> 00:16:26.000]  但是聖經清楚提及到
[00:16:26.000 --> 00:16:31.000]  在神所定的一男一女的婚姻之外
[00:16:31.000 --> 00:16:34.000]  是沒有其他的婚姻方式
[00:16:34.000 --> 00:16:36.000]  因此聖經清楚指出
[00:16:36.000 --> 00:16:39.000]  這些是得罪神的事情
[00:16:39.000 --> 00:16:42.000]  如果在教會裡面出現這些事情
[00:16:42.000 --> 00:16:43.000]  聖經就提及
[00:16:43.000 --> 00:16:45.000]  這些人在過分當中
[00:16:45.000 --> 00:16:48.000]  你們屬靈的人要用溫柔的心
[00:16:48.000 --> 00:16:53.000]  也意味著是以聖靈的人能力和幫助
[00:16:53.000 --> 00:16:56.000]  不是自己的力量屬靈的人
[00:16:56.000 --> 00:16:59.000]  意味著是以聖靈給的能力
[00:16:59.000 --> 00:17:02.000]  用溫柔的心不是去羞辱他們
[00:17:02.000 --> 00:17:05.000]  不是要去責難他們
[00:17:05.000 --> 00:17:07.000]  而是用合適的方法
[00:17:07.000 --> 00:17:10.000]  讓他們得到那種幫助
[00:17:10.000 --> 00:17:14.000]  以致能夠挽回
[00:17:14.000 --> 00:17:15.000]  大家要留心
[00:17:15.000 --> 00:17:17.000]  當聖經提到挽回的時候
[00:17:17.000 --> 00:17:18.000]  這個字很特別
[00:17:18.000 --> 00:17:20.000]  是有很特別的含義
[00:17:20.000 --> 00:17:21.000]  不知道大家有沒有試過
[00:17:21.000 --> 00:17:23.000]  如果有時候有意外
[00:17:23.000 --> 00:17:26.000]  或者突然間不小心跌倒
[00:17:26.000 --> 00:17:28.000]  或者是跌斷了腳
[00:17:28.000 --> 00:17:30.000]  或者是跌裂了骨
[00:17:30.000 --> 00:17:34.000]  你馬上要去做很多治療
[00:17:34.000 --> 00:17:36.000]  醫生看到不行了
[00:17:36.000 --> 00:17:39.000]  要去駁回那條骨
[00:17:39.000 --> 00:17:43.000]  這個就是挽回的含義
[00:17:43.000 --> 00:17:46.000]  挽回原本就是一個醫學的名詞
[00:17:46.000 --> 00:17:48.000]  當時已經講到挽回是意味著
[00:17:48.000 --> 00:17:52.000]  當人在過程當中受傷害
[00:17:52.000 --> 00:17:55.000]  就將他的受傷的地方
[00:17:55.000 --> 00:17:58.000]  重新去處理好
[00:17:58.000 --> 00:18:03.000]  讓他駁回這些斷的骨
[00:18:03.000 --> 00:18:06.000]  聖經提到一些情況要挽回
[00:18:06.000 --> 00:18:09.000]  要幫助他重新得到建立
[00:18:09.000 --> 00:18:11.000]  我記得我曾經提及過
[00:18:11.000 --> 00:18:13.000]  一位弟兄分享他
[00:18:13.000 --> 00:18:17.000]  如何從他的婚外情走出來
[00:18:17.000 --> 00:18:20.000]  是因為一群弟兄的幫助
[00:18:20.000 --> 00:18:21.000]  這群弟兄很熟悉他
[00:18:21.000 --> 00:18:23.000]  很愛護他
[00:18:23.000 --> 00:18:24.000]  想勸告他
[00:18:24.000 --> 00:18:26.000]  但他都不願意聽
[00:18:26.000 --> 00:18:30.000]  後來他發覺這位弟兄的朋友
[00:18:30.000 --> 00:18:32.000]  有一個晚上大家約在一起
[00:18:32.000 --> 00:18:35.000]  他們就一起同心祈禱
[00:18:35.000 --> 00:18:37.000]  一直祈禱的時候
[00:18:37.000 --> 00:18:38.000]  到最後他們就說
[00:18:38.000 --> 00:18:39.000]  不行了
[00:18:39.000 --> 00:18:41.000]  要上去和他談一談
[00:18:41.000 --> 00:18:42.000]  他們比較熟悉
[00:18:42.000 --> 00:18:43.000]  所以就馬上打電話
[00:18:43.000 --> 00:18:45.000]  晚上都很晚了
[00:18:45.000 --> 00:18:47.000]  我們想上來探望你
[00:18:47.000 --> 00:18:50.000]  好啊上來吧
[00:18:50.000 --> 00:18:51.000]  這群弟兄上去的時候
[00:18:51.000 --> 00:18:52.000]  一直關心他
[00:18:52.000 --> 00:18:54.000]  一直和他聊天
[00:18:54.000 --> 00:18:58.000]  後來這位弟兄就改變了
[00:18:58.000 --> 00:18:59.000]  他後來說
[00:18:59.000 --> 00:19:00.000]  我都不太記得
[00:19:00.000 --> 00:19:02.000]  他們那晚說了些什麼
[00:19:02.000 --> 00:19:04.000]  但最記得我們一直聊
[00:19:04.000 --> 00:19:07.000]  聊到晚上四點
[00:19:07.000 --> 00:19:09.000]  這群弟兄好像不用睡覺
[00:19:09.000 --> 00:19:10.000]  一直勸告他
[00:19:10.000 --> 00:19:11.000]  一直和他說
[00:19:11.000 --> 00:19:14.000]  你不要做錯事
[00:19:14.000 --> 00:19:16.000]  弟兄感受到這群人
[00:19:16.000 --> 00:19:18.000]  很愛護他
[00:19:18.000 --> 00:19:21.000]  在那種愛的感動之下
[00:19:21.000 --> 00:19:24.000]  他就樂意來在神面前祈禱
[00:19:24.000 --> 00:19:25.000]  求神赦免
[00:19:25.000 --> 00:19:29.000]  也決心放下這個不正常的關係
[00:19:29.000 --> 00:19:31.000]  當我聽到這件事的時候
[00:19:31.000 --> 00:19:32.000]  我是很為這群弟兄姐妹
[00:19:32.000 --> 00:19:36.000]  他們的熱誠和挽回別人的心
[00:19:36.000 --> 00:19:38.000]  來感恩
[00:19:38.000 --> 00:19:39.000]  聖經就提及
[00:19:39.000 --> 00:19:43.000]  你們用溫柔的心使他們回轉過來
[00:19:43.000 --> 00:19:45.000]  但自己要小心
[00:19:45.000 --> 00:19:47.000]  免得被試探
[00:19:47.000 --> 00:19:52.000]  免得在過程中受到不好的影響
[00:19:52.000 --> 00:19:53.000]  這是聖經提及
[00:19:53.000 --> 00:19:56.000]  在教會裏面的一種回應
[00:19:56.000 --> 00:19:58.000]  挽回他們
[00:19:58.000 --> 00:20:05.000]  大家再看後面的已忽所書
[00:20:05.000 --> 00:20:09.000]  已忽所書第五章
[00:20:09.000 --> 00:20:11.000]  提到在教會之外
[00:20:11.000 --> 00:20:13.000]  當我們見到一些人
[00:20:13.000 --> 00:20:15.000]  陷在罪裏面的時候
[00:20:15.000 --> 00:20:17.000]  我們要怎樣做呢
[00:20:17.000 --> 00:20:26.000]  第五章第八節
[00:20:26.000 --> 00:20:27.000]  聖經就說
[00:20:27.000 --> 00:20:29.000]  你們從前是黑暗的
[00:20:29.000 --> 00:20:32.000]  然今在主裏面卻是光明的
[00:20:32.000 --> 00:20:35.000]  行事為人就應當像光明的兒女
[00:20:35.000 --> 00:20:36.000]  光明所見的果子
