
[00:00:00.000 --> 00:00:02.500]  我們真的感受
[00:06:30.500 --> 00:06:32.000]  路加福音十一章的時候
[00:06:32.000 --> 00:06:34.000]  是其中一段主耶穌在福音書裡面
[00:06:34.000 --> 00:06:36.500]  提及關於禱告的訊息
[00:06:37.000 --> 00:06:38.500]  裡面提到主禱文
[00:06:38.500 --> 00:06:40.500]  也是主教導門徒的禱告
[00:06:40.500 --> 00:06:42.000]  我們嘗試從其中
[00:06:42.000 --> 00:06:44.000]  特別思想兩個的重點
[00:06:44.000 --> 00:06:46.500]  然後主耶穌再說一個比喻
[00:06:46.500 --> 00:06:47.500]  一個比方
[00:06:47.500 --> 00:06:49.000]  告訴我們知道
[00:06:49.000 --> 00:06:50.500]  你放心你祈禱的時候
[00:06:50.500 --> 00:06:52.500]  神一定會聽
[00:06:52.500 --> 00:06:54.500]  我們先嘗試看一看
[00:06:54.500 --> 00:06:57.000]  開始的那一段經文
[00:06:57.000 --> 00:06:59.500]  十一章開始的時候
[00:06:59.500 --> 00:07:01.500]  主耶穌自己祈禱
[00:07:01.500 --> 00:07:03.500]  門徒看到之後
[00:07:03.500 --> 00:07:05.500]  看到祂的榜樣
[00:07:06.000 --> 00:07:07.000]  就開始留意
[00:07:07.000 --> 00:07:08.500]  其實連我們的主自己
[00:07:08.500 --> 00:07:10.000]  在地上的時候
[00:07:10.000 --> 00:07:11.500]  祂都祈禱
[00:07:11.500 --> 00:07:13.000]  何況我們
[00:07:13.000 --> 00:07:14.500]  因此門徒看到這樣的情況
[00:07:14.500 --> 00:07:16.000]  看到主的榜樣
[00:07:16.000 --> 00:07:17.000]  就去問主
[00:07:17.000 --> 00:07:19.000]  你教我們怎樣祈禱
[00:07:19.000 --> 00:07:21.500]  我們有時候真的不知道怎樣祈禱
[00:07:21.500 --> 00:07:24.500]  主耶穌就開始教他們禱告
[00:07:24.500 --> 00:07:26.500]  然後一開始主就說
[00:07:26.500 --> 00:07:28.500]  他說耶穌說第二節
[00:07:28.500 --> 00:07:31.000]  你們禱告的時候要說
[00:07:31.000 --> 00:07:35.500]  父啊 願你的名被尊為聖
[00:07:36.000 --> 00:07:37.500]  一開始就講述到
[00:07:37.500 --> 00:07:40.000]  你們向天父祈禱
[00:07:40.000 --> 00:07:42.000]  我們覺得很平常
[00:07:42.000 --> 00:07:43.500]  我們平時祈禱都會說
[00:07:43.500 --> 00:07:45.000]  天父啊 天父啊
[00:07:45.000 --> 00:07:47.500]  但對於當時猶太人來說
[00:07:47.500 --> 00:07:49.000]  他們覺得很驚訝
[00:07:49.000 --> 00:07:53.000]  因為他們絕少直接稱呼上帝為天父
[00:07:53.000 --> 00:07:56.000]  他們會稱呼神
[00:07:56.000 --> 00:07:58.000]  耶和華上帝
[00:07:58.000 --> 00:08:01.000]  但是不會說天父
[00:08:01.000 --> 00:08:04.000]  但主耶穌祂的祈禱
[00:08:04.500 --> 00:08:06.000]  常常都是天父
[00:08:06.000 --> 00:08:09.000]  還有祂有教導他們的門徒
[00:08:09.000 --> 00:08:11.000]  你們向天父祈禱
[00:08:11.000 --> 00:08:14.000]  第一節不要忘記
[00:08:14.000 --> 00:08:16.000]  你有一位天父
[00:08:16.000 --> 00:08:19.000]  一位祂愛你的父
[00:08:19.000 --> 00:08:23.000]  愛你的 關心你的父親
[00:08:23.000 --> 00:08:25.000]  大家都會體驗的
[00:08:25.000 --> 00:08:27.000]  如果有些事情需要人幫助
[00:08:27.000 --> 00:08:28.000]  你找人幫助的時候
[00:08:28.000 --> 00:08:29.000]  你知道祂很關心你
[00:08:29.000 --> 00:08:30.000]  祂很愛護你的
[00:08:30.000 --> 00:08:33.000]  你就可以放心找祂幫忙
[00:08:33.500 --> 00:08:34.500]  有些時候你會發覺
[00:08:34.500 --> 00:08:36.000]  愛莫能助
[00:08:36.000 --> 00:08:38.000]  祂疼愛你
[00:08:38.000 --> 00:08:40.000]  不過祂沒有力量幫不到
[00:08:40.000 --> 00:08:43.000]  但先講到一位的父親
[00:08:43.000 --> 00:08:45.000]  是天上的父親
[00:08:45.000 --> 00:08:47.000]  祂掌管著天地萬有
[00:08:47.000 --> 00:08:50.000]  祂沒有能力和權柄
[00:08:50.000 --> 00:08:53.000]  因此祂能夠幫助你
[00:08:53.000 --> 00:08:56.000]  當然如果祂只是有能力
[00:08:56.000 --> 00:08:58.000]  祂不愛護你
[00:08:58.000 --> 00:09:00.000]  你也不要期望什麼
[00:09:01.000 --> 00:09:03.500]  祂是一位天上的父親
[00:09:03.500 --> 00:09:06.500]  祂有能力又帶著慈愛
[00:09:06.500 --> 00:09:08.500]  去聽你的祈禱
[00:09:08.500 --> 00:09:10.500]  所以第一節當你祈禱的時候
[00:09:10.500 --> 00:09:12.500]  你說天父啊
[00:09:12.500 --> 00:09:15.500]  你接著就可以帶著一份信心
[00:09:15.500 --> 00:09:19.500]  知道祂會有能力聽你的祈禱
[00:09:19.500 --> 00:09:21.500]  賜福你的祈禱
[00:09:21.500 --> 00:09:24.500]  主耶穌說你們祈禱的時候
[00:09:24.500 --> 00:09:26.500]  要向天父祈禱
[00:09:26.500 --> 00:09:29.500]  願人都尊你的名為聖
[00:09:30.000 --> 00:09:31.500]  這個禱告其實也教導我們
[00:09:31.500 --> 00:09:34.500]  我們禱告的重心在哪裡
[00:09:34.500 --> 00:09:37.500]  或者說我們人生追求的重要關注
[00:09:37.500 --> 00:09:39.500]  是什麼呢
[00:09:39.500 --> 00:09:41.500]  關注什麼呢
[00:09:41.500 --> 00:09:44.500]  關注就是願神的名被尊為聖
[00:09:44.500 --> 00:09:45.500]  在你的身上
[00:09:45.500 --> 00:09:48.500]  在你周圍的環境中被尊為聖
[00:09:48.500 --> 00:09:51.500]  《舊約聖經》裡面有提到很多神的指紋
[00:09:51.500 --> 00:09:54.500]  他們常常得罪神
[00:09:54.500 --> 00:09:57.500]  其中一件事情就是褻瀆神的名
[00:09:57.500 --> 00:09:59.500]  羞辱神的名
[00:09:59.500 --> 00:10:02.000]  主耶穌教導我們祈禱的時候
[00:10:02.000 --> 00:10:06.000]  就強調你們要尊主的名為聖
[00:10:06.000 --> 00:10:09.000]  也就是說你要去榮耀你的上帝
[00:10:09.000 --> 00:10:13.000]  你所作所行的事情是榮耀上帝的
[00:10:13.000 --> 00:10:19.000]  前兩天我自己桌上有一個日曆
[00:10:19.000 --> 00:10:21.000]  每天一張紙
[00:10:21.000 --> 00:10:25.000]  每一張紙有一句金句再加一句話
[00:10:25.000 --> 00:10:27.000]  我一翻的時候剛剛看到
[00:10:27.500 --> 00:10:29.000]  一句很特別的話說
[00:10:29.000 --> 00:10:35.000]  他說我們受造是要榮耀上帝
[00:10:35.000 --> 00:10:39.000]  你和我被造、被神所拯救
[00:10:39.000 --> 00:10:41.000]  有一個很重要的目的
[00:10:41.000 --> 00:10:45.000]  讓我們能夠榮耀一位創造我們的上帝
[00:10:45.000 --> 00:10:47.000]  所以聖經你會記得
[00:10:47.000 --> 00:10:49.000]  哥林多前書十章說
[00:10:49.000 --> 00:10:51.000]  我們或吃或喝
[00:10:51.000 --> 00:10:57.000]  無論作什麼都是為榮耀神而行
[00:10:57.000 --> 00:11:00.500]  人生的目的是讓你蒙恩的人
[00:11:00.500 --> 00:11:03.500]  被神所造的人所作的事情
[00:11:03.500 --> 00:11:05.500]  可以榮耀上帝
[00:11:05.500 --> 00:11:07.500]  所以你的祈禱也是這樣
[00:11:07.500 --> 00:11:08.500]  來祈禱上下
[00:11:08.500 --> 00:11:11.500]  讓我今天所做的事情榮耀你
[00:11:11.500 --> 00:11:15.500]  讓我教會所做的事情榮耀你
[00:11:15.500 --> 00:11:18.500]  如果有些事情關乎你的工作
[00:11:18.500 --> 00:11:20.500]  你覺得很困擾
[00:11:20.500 --> 00:11:22.500]  換了一個新老闆
[00:11:22.500 --> 00:11:26.500]  也不知道會不會給我很多苦頭
[00:11:26.500 --> 00:11:29.000]  你為你的公司祈禱
[00:11:29.000 --> 00:11:32.000]  可以放心把事情交給上帝
[00:11:32.000 --> 00:11:34.000]  但其中一個重點
[00:11:34.000 --> 00:11:36.000]  你更加要留意的是
[00:11:36.000 --> 00:11:40.000]  上下求你讓我在公司裡面榮耀你
[00:11:40.000 --> 00:11:43.000]  就算老闆繼續這樣
[00:11:43.000 --> 00:11:45.000]  情況沒有改變
[00:11:45.000 --> 00:11:47.000]  但讓我在過程中
[00:11:47.000 --> 00:11:50.000]  我仍然可以尊你的名為上帝
[00:11:50.000 --> 00:11:52.000]  這是你的祈禱
[00:11:52.500 --> 00:11:57.000]  你會想到我如何能夠趨吉避凶
[00:11:57.000 --> 00:12:00.000]  很多人都以為祈禱當然要好一點
[00:12:00.000 --> 00:12:02.000]  不要有那麼多苦難
[00:12:02.000 --> 00:12:05.000]  但你會發覺上帝很多時候
[00:12:05.000 --> 00:12:08.000]  是容許苦難繼續在你身上
[00:12:08.000 --> 00:12:11.000]  但透過你在過程中所經歷的苦難
[00:12:11.000 --> 00:12:13.000]  得著磨練
[00:12:13.000 --> 00:12:18.000]  而你在當中也可以繼續尊榮上帝
[00:12:18.000 --> 00:12:20.000]  所以你的禱告裡面
[00:12:20.000 --> 00:12:21.000]  常常這樣來祈禱上下
[00:12:21.500 --> 00:12:25.000]  我可以在這件事上榮耀你
[00:12:25.000 --> 00:12:27.000]  或者你要做一些決定
[00:12:27.000 --> 00:12:30.000]  究竟這件事應不應該做呢
[00:12:30.000 --> 00:12:33.000]  你求上帝讓你帶領
[00:12:33.000 --> 00:12:34.500]  但同時你要記得
[00:12:34.500 --> 00:12:36.000]  上下如果這件事
[00:12:36.000 --> 00:12:39.000]  如果我做會羞辱你的
[00:12:39.000 --> 00:12:41.000]  你不要讓我做
[00:12:41.000 --> 00:12:43.000]  如果這件事很艱難
[00:12:43.000 --> 00:12:45.000]  不過我知道是你要我做的
[00:12:45.000 --> 00:12:47.000]  是可以榮耀你的
[00:12:47.000 --> 00:12:50.000]  你讓我膽量 我就去做
[00:12:50.500 --> 00:12:52.000]  同樣都是一個很清楚的目的
[00:12:52.000 --> 00:12:54.000]  讓我所做一切
[00:12:54.000 --> 00:12:57.000]  可以尊主的名為聖
[00:12:57.000 --> 00:13:00.000]  第二 聖經再說
[00:13:00.000 --> 00:13:02.000]  大家都會留意到
[00:13:02.000 --> 00:13:03.000]  然後聖經立刻說
[00:13:03.000 --> 00:13:05.000]  願你的國降臨
[00:13:05.000 --> 00:13:07.000]  願你的旨意行在地上
[00:13:07.000 --> 00:13:09.000]  如同行在天上
[00:13:09.000 --> 00:13:11.000]  願主的名為聖
[00:13:11.000 --> 00:13:13.000]  同樣願主的國降臨
[00:13:13.000 --> 00:13:15.000]  你記得《聖經馬太》第六章
[00:13:15.000 --> 00:13:18.000]  主耶穌教導門徒祈禱的時候說
[00:13:18.500 --> 00:13:20.500]  你們不要為生活的需要
[00:13:20.500 --> 00:13:23.500]  來憂慮 吃什麼 喝什麼
[00:13:23.500 --> 00:13:25.500]  那些事情不需要掛心
[00:13:25.500 --> 00:13:28.500]  因為你所需要的事情
[00:13:28.500 --> 00:13:31.500]  天父已經知道
[00:13:31.500 --> 00:13:33.500]  他會留意你的需要
[00:13:33.500 --> 00:13:35.500]  他會供應你的需要
[00:13:35.500 --> 00:13:37.500]  不要為這些事情擔憂
[00:13:37.500 --> 00:13:39.500]  哪些人才會為
[00:13:39.500 --> 00:13:41.500]  生活所需的事情擔憂呢
[00:13:41.500 --> 00:13:43.500]  聖經說是那些愛邦人
[00:13:43.500 --> 00:13:45.500]  是那些未曾認識神
[00:13:45.500 --> 00:13:47.500]  沒有天父的人
[00:13:48.000 --> 00:13:50.000]  他們會靠著自己
[00:13:50.000 --> 00:13:51.500]  來給自己安全
[00:13:51.500 --> 00:13:53.000]  給自己供應
[00:13:53.000 --> 00:13:56.500]  那些人會尋求這些事情
[00:13:56.500 --> 00:13:58.000]  但是你有天父
[00:13:58.000 --> 00:13:59.500]  所以你不需要擔憂
[00:13:59.500 --> 00:14:02.000]  不需要為這些事情掛淚
[00:14:02.000 --> 00:14:04.500]  但是反而你要先求
[00:14:04.500 --> 00:14:06.500]  大家知道了
[00:14:06.500 --> 00:14:09.500]  神的國和神的義
[00:14:09.500 --> 00:14:12.500]  什麼叫做先求神的國
[00:14:12.500 --> 00:14:15.000]  怎樣求神的國臨在呢
[00:14:15.000 --> 00:14:17.000]  如果大家或者你回到
[00:14:17.500 --> 00:14:18.500]  十一章後面
[00:14:18.500 --> 00:14:21.500]  先就提一件事情
[00:14:21.500 --> 00:14:23.500]  十一章的二十節
[00:14:23.500 --> 00:14:26.500]  當時耶穌在他們中間
[00:14:26.500 --> 00:14:29.500]  帶著能力趕走那些污鬼
[00:14:29.500 --> 00:14:33.000]  但是他們以為是人做的事情
[00:14:33.000 --> 00:14:35.500]  他靠著撒旦的力量來趕鬼
[00:14:35.500 --> 00:14:37.500]  但耶穌就在二十節說
[00:14:37.500 --> 00:14:41.500]  我若靠著神的能力趕鬼
[00:14:41.500 --> 00:14:46.500]  這就是神的國臨到你們了
[00:14:47.500 --> 00:14:48.500]  如果靠著神的能力
[00:14:48.500 --> 00:14:51.500]  意味著人全心的來到去
[00:14:51.500 --> 00:14:52.500]  依靠主
[00:14:52.500 --> 00:14:55.500]  然後他仰望上帝的工作
[00:14:55.500 --> 00:14:58.500]  神的能力在當中彰顯出來
[00:14:58.500 --> 00:15:01.500]  神的國就臨在了
[00:15:01.500 --> 00:15:03.500]  神的權能
[00:15:03.500 --> 00:15:07.500]  神的作為在當中彰顯出來
[00:15:07.500 --> 00:15:09.500]  當然這裡所說的
[00:15:09.500 --> 00:15:12.500]  同時講述到當人尊主為神
[00:15:12.500 --> 00:15:15.500]  去尊重他
[00:15:16.000 --> 00:15:17.000]  他是掌權的
[00:15:17.000 --> 00:15:18.000]  去依靠他
[00:15:18.000 --> 00:15:19.500]  他是王
[00:15:19.500 --> 00:15:22.000]  同時去聽從他的旨意
[00:15:22.000 --> 00:15:23.500]  所以在下面你會記得
[00:15:23.500 --> 00:15:25.000]  願你的旨意行在地上
[00:15:25.000 --> 00:15:26.500]  如同行在天上
[00:15:26.500 --> 00:15:28.500]  同時是在說
[00:15:28.500 --> 00:15:32.500]  你知道按照神的旨意來生活
[00:15:32.500 --> 00:15:33.500]  承認他是王
[00:15:33.500 --> 00:15:34.500]  他是主
[00:15:34.500 --> 00:15:36.500]  因此按他的旨意生活
[00:15:36.500 --> 00:15:39.000]  在那時候神的國臨在了
[00:15:39.000 --> 00:15:41.000]  神的國是什麼
[00:15:41.000 --> 00:15:42.500]  當然我們知道不是在說
[00:15:43.000 --> 00:15:46.000]  地上的一些權力
[00:15:46.000 --> 00:15:48.500]  或者行政的一些國度
[00:15:48.500 --> 00:15:50.500]  而是在說
[00:15:50.500 --> 00:15:53.500]  神的國不在乎吃喝
[00:15:53.500 --> 00:15:57.500]  而是在乎公義和平
[00:15:57.500 --> 00:16:00.000]  和聖靈裡面的喜樂
[00:16:00.000 --> 00:16:01.500]  神的國裡面
[00:16:01.500 --> 00:16:04.500]  是公義和平和喜樂
[00:16:04.500 --> 00:16:06.000]  因此當你祈禱的時候
[00:16:06.000 --> 00:16:09.000]  順利求你讓我在這件事上
[00:16:09.000 --> 00:16:11.000]  可以行出公義
[00:16:11.500 --> 00:16:13.500]  可以活出那種和平
[00:16:13.500 --> 00:16:15.500]  和在聖靈裡面的快樂
[00:16:15.500 --> 00:16:18.000]  靠著上帝在過程當中
[00:16:18.000 --> 00:16:20.000]  如此的去生活
[00:16:20.000 --> 00:16:22.000]  當你這樣去尋求的時候
[00:16:22.000 --> 00:16:25.000]  神的國臨在你
[00:16:25.000 --> 00:16:28.000]  當你為你旁邊的弟兄姊妹
[00:16:28.000 --> 00:16:29.500]  你的家庭你的社會
[00:16:29.500 --> 00:16:30.500]  祈禱的時候
[00:16:30.500 --> 00:16:32.500]  神的國臨在
[00:16:32.500 --> 00:16:36.000]  在你的環境上面
[00:16:36.000 --> 00:16:38.000]  因此你的心裡面知道
[00:16:38.000 --> 00:16:39.000]  你的祈禱
[00:16:39.000 --> 00:16:41.000]  不單單是自己的事情
[00:16:41.500 --> 00:16:43.500]  而是讓你的事情
[00:16:43.500 --> 00:16:45.000]  或者你身邊的事情
[00:16:45.000 --> 00:16:47.500]  都可以彰顯神的能力
[00:16:47.500 --> 00:16:49.000]  神的國度
[00:16:49.000 --> 00:16:51.500]  神的旨意顯明在當中
[00:16:51.500 --> 00:16:53.000]  這是你的祈禱
[00:16:53.000 --> 00:16:55.500]  我想說一件事情
[00:16:55.500 --> 00:16:58.500]  前兩天我和一些頂尖的兄弟聊過
[00:16:58.500 --> 00:16:59.500]  說一間教會
[00:16:59.500 --> 00:17:02.000]  這間教會是在美國一個地區
[00:17:02.000 --> 00:17:03.500]  叫做Brooklyn
[00:17:03.500 --> 00:17:05.000]  這個地區裡面
[00:17:05.000 --> 00:17:06.500]  有一間教會
[00:17:06.500 --> 00:17:08.000]  Brooklyn Tabernacle
[00:17:08.500 --> 00:17:11.500]  叫做布里克林的回望教堂
[00:17:11.500 --> 00:17:13.000]  這間教堂很特別
[00:17:13.000 --> 00:17:15.500]  因為他們所身處的社區很複雜
[00:17:15.500 --> 00:17:17.000]  如果大家有些會知道
[00:17:17.000 --> 00:17:20.000]  這個社區裡面是品流很複雜
[00:17:20.000 --> 00:17:22.000]  很多吸毒者
[00:17:22.000 --> 00:17:24.000]  很多酗酒的人士
[00:17:24.000 --> 00:17:25.500]  很多妓女
[00:17:25.500 --> 00:17:28.000]  是遍滿在這個社區裡面
[00:17:28.000 --> 00:17:30.000]  很多暴力的事件發生
[00:17:30.000 --> 00:17:31.500]  教會開始的時候
[00:17:31.500 --> 00:17:35.500]  發覺面對著很多很困難的一些生命
[00:17:37.000 --> 00:17:38.500]  但是他們深刻的體會到
[00:17:38.500 --> 00:17:40.500]  不是人能夠幫助他們
[00:17:40.500 --> 00:17:42.500]  只有祈禱
[00:17:42.500 --> 00:17:44.500]  上帝自己親自工作
[00:17:44.500 --> 00:17:46.000]  所以從最開始
[00:17:46.000 --> 00:17:49.500]  他們就很強調祈禱會
[00:17:49.500 --> 00:17:52.500]  大家一起來為頂尖的妹妹代求
[00:17:52.500 --> 00:17:54.500]  一起依靠上帝的能力
[00:17:54.500 --> 00:17:57.500]  來面對這些罪惡的事情
[00:17:57.500 --> 00:17:58.500]  我記得有一次
[00:17:58.500 --> 00:18:00.500]  我有機會去探訪這間教會
[00:18:00.500 --> 00:18:02.500]  參加他們的祈禱會
[00:18:02.500 --> 00:18:04.500]  當我去的時候
[00:18:05.000 --> 00:18:06.500]  我也知道會有很多人去
[00:18:06.500 --> 00:18:08.000]  所以早了一點
[00:18:08.000 --> 00:18:10.000]  但我發覺去到的時候
[00:18:10.000 --> 00:18:12.000]  原來是要排隊的
