
[00:00:00.000 --> 00:00:04.480]  我們一齊同心祈禱
[00:05:59.440 --> 00:06:03.440]  列王紀上的二十二章第六節就記載
[00:06:03.440 --> 00:06:07.440]  阿哈王就找了四百個先知
[00:06:07.440 --> 00:06:10.880]  這批先知都認為應該出兵的
[00:06:10.880 --> 00:06:15.600]  到了列王紀上二十二章第七節
[00:06:15.600 --> 00:06:18.640]  接著猶大王約沙發就說
[00:06:18.640 --> 00:06:22.240]  這裡不是還有一個耶和華的先知
[00:06:22.240 --> 00:06:24.240]  我們可以去求問他
[00:06:24.240 --> 00:06:27.120]  你明白吧
[00:06:27.120 --> 00:06:32.160]  阿哈王叫了很多先知只有四百個
[00:06:32.160 --> 00:06:33.680]  但是他有一個不叫
[00:06:33.680 --> 00:06:34.720]  為什麼不叫呢?
[00:06:34.720 --> 00:06:36.720]  一會兒故事就來了
[00:06:36.720 --> 00:06:39.520]  列王紀上的二十二章第八節就記載
[00:06:39.520 --> 00:06:43.120]  以色列王阿哈就對約沙發和
[00:06:43.120 --> 00:06:45.120]  是沒錯還有一個
[00:06:45.120 --> 00:06:49.440]  他叫欽拉的兒子米該雅
[00:06:49.440 --> 00:06:53.440]  我們可以托他去求問耶和華的
[00:06:53.440 --> 00:06:55.440]  不過後面那句
[00:06:55.440 --> 00:06:57.440]  只不過我是很恨他
[00:06:57.440 --> 00:06:59.440]  這個字用得很盡
[00:06:59.440 --> 00:07:01.040]  我真的痛恨他
[00:07:01.040 --> 00:07:04.080]  因為他指著我所講的意願
[00:07:04.080 --> 00:07:07.040]  不講吉語就是不講好東西
[00:07:07.040 --> 00:07:09.040]  單說空語
[00:07:09.040 --> 00:07:10.560]  約沙發說
[00:07:10.560 --> 00:07:12.560]  王不必這樣說
[00:07:12.560 --> 00:07:15.600]  這節經文你看到沒有
[00:07:15.600 --> 00:07:19.120]  約沙發知道有一個先知叫米該雅
[00:07:19.120 --> 00:07:21.120]  不過恨他入骨
[00:07:21.120 --> 00:07:25.840]  所以今次召集先知來問問題就不會找他
[00:07:25.840 --> 00:07:29.440]  他就說這個先知米該雅
[00:07:29.440 --> 00:07:31.440]  每次講的都沒有好東西
[00:07:31.440 --> 00:07:33.440]  都不適合他聽
[00:07:33.440 --> 00:07:36.400]  所以就不找他
[00:07:36.400 --> 00:07:41.040]  但是你有沒有留心到這節經文最後那句
[00:07:41.040 --> 00:07:43.040]  南國的約沙發
[00:07:43.040 --> 00:07:46.480]  就和北國的以色列王阿哈說
[00:07:46.480 --> 00:07:48.480]  王你不用這樣講的
[00:07:48.480 --> 00:07:50.480]  你明不明白
[00:07:50.480 --> 00:07:55.120]  阿哈王要約沙發出去出兵一起打仗
[00:07:55.120 --> 00:07:58.400]  約沙發就問米該雅
[00:07:58.400 --> 00:08:02.240]  你這班阿哈其實都不是很想的
[00:08:02.240 --> 00:08:04.960]  不是很想之中他都要做
[00:08:04.960 --> 00:08:07.600]  要靠別人一起打仗
[00:08:07.600 --> 00:08:12.720]  好了 猶大王約沙發就應該知道有米該雅這個先知
[00:08:12.720 --> 00:08:14.720]  他不會問這個問題
[00:08:14.720 --> 00:08:18.480]  你想想當四百個先知都說可以出兵的時候
[00:08:18.480 --> 00:08:20.480]  他問這裡還有一個先知
[00:08:20.480 --> 00:08:22.960]  我們可以請他問上帝
[00:08:22.960 --> 00:08:24.960]  其實問這個問題有什麼意思
[00:08:24.960 --> 00:08:26.160]  大家想一想
[00:08:26.160 --> 00:08:29.120]  既然四百個先知都有同一個答案
[00:08:29.120 --> 00:08:31.120]  多一個有什麼意義
[00:08:31.120 --> 00:08:34.240]  如果和這個米該雅都出兵
[00:08:34.240 --> 00:08:36.560]  他來和不來沒有分別
[00:08:36.560 --> 00:08:38.560]  是意料之內
[00:08:38.560 --> 00:08:40.560]  好了 反過來他說不要出兵
[00:08:40.560 --> 00:08:44.080]  那你一個人米該雅講有什麼用
[00:08:44.080 --> 00:08:48.080]  你明白約沙發問這個問題其實
[00:08:48.080 --> 00:08:50.080]  按常理來說
[00:08:50.080 --> 00:08:52.080]  都沒什麼必要的
[00:08:52.080 --> 00:08:54.960]  但是在沒什麼必要的情況下
[00:08:54.960 --> 00:08:57.520]  神就有些事情做了 很有趣
[00:08:57.520 --> 00:09:00.480]  當我們讀以色列王紀上二十二章的時候
[00:09:00.480 --> 00:09:02.480]  我們就應該謹記
[00:09:02.480 --> 00:09:05.680]  經文記載這件事是有教導作用的
[00:09:05.680 --> 00:09:07.680]  他不是白記在這裡
[00:09:07.680 --> 00:09:10.320]  你想一想剛才那件事這樣發生
[00:09:10.320 --> 00:09:12.720]  有什麼原因有什麼東西要學呢
[00:09:12.720 --> 00:09:15.440]  究竟這件事裡面是教什麼呢
[00:09:15.440 --> 00:09:20.160]  上帝需要米該雅這個先知講從上帝而來的話
[00:09:20.160 --> 00:09:23.760]  中史其他先知有不同的看法
[00:09:23.760 --> 00:09:26.240]  你想一想這件事就很爆炸性
[00:09:26.240 --> 00:09:28.960]  四百個先知都講同一番話
[00:09:28.960 --> 00:09:30.960]  你講另一番話
[00:09:30.960 --> 00:09:33.760]  你想一想對著皇帝
[00:09:33.760 --> 00:09:36.480]  你想一想這件事多麼爆炸性
[00:09:36.480 --> 00:09:38.480]  我很希望大家注意
[00:09:38.480 --> 00:09:41.760]  以色列王阿赫是知道米該雅存在
[00:09:41.760 --> 00:09:43.760]  在傳召先知的時候
[00:09:43.760 --> 00:09:45.760]  就是偏偏不找他
[00:09:45.760 --> 00:09:47.760]  阿赫對猶大王約沙發說
[00:09:47.760 --> 00:09:49.760]  他很恨這個米該雅
[00:09:49.760 --> 00:09:51.760]  心裡面那句講了出來
[00:09:51.760 --> 00:09:54.960]  一個忠於上帝的先知
[00:09:54.960 --> 00:09:57.760]  可以令其他人討厭他
[00:09:57.760 --> 00:09:59.760]  你想一想
[00:09:59.760 --> 00:10:02.560]  恨他的 不讓他參與的
[00:10:02.560 --> 00:10:04.560]  不給他機會的
[00:10:04.560 --> 00:10:07.760]  邊緣化他的 架空他的
[00:10:07.760 --> 00:10:10.560]  以色列王記上的二十二章第九節記載
[00:10:10.560 --> 00:10:14.560]  以色列王阿赫就派人去接米該雅來
[00:10:14.560 --> 00:10:17.360]  因為你答應了約沙發要找她
[00:10:17.360 --> 00:10:19.360]  以色列王記上的二十二章十三節
[00:10:19.360 --> 00:10:22.160]  就記載阿赫的侍者
[00:10:22.160 --> 00:10:24.160]  就是他的馬仔
[00:10:24.160 --> 00:10:26.160]  就跟米該雅說
[00:10:26.160 --> 00:10:28.160]  米該雅
[00:10:28.160 --> 00:10:31.360]  眾先知都一口同音
[00:10:31.360 --> 00:10:33.360]  向王說吉言
[00:10:33.360 --> 00:10:35.360]  你不如
[00:10:35.360 --> 00:10:37.360]  跟他們說一樣的話
[00:10:37.360 --> 00:10:39.360]  都說吉言吧
[00:10:39.360 --> 00:10:41.360]  你明白嗎
[00:10:41.360 --> 00:10:43.360]  阿赫的伙計就跟他說
[00:10:43.360 --> 00:10:45.360]  你懂得做點吧
[00:10:45.360 --> 00:10:48.160]  這次米該雅有機會參與了
[00:10:48.160 --> 00:10:52.160]  阿赫和侍者又提醒了米該雅
[00:10:52.160 --> 00:10:54.160]  其他先知都說了好話
[00:10:54.160 --> 00:10:56.160]  你都不如
[00:10:56.160 --> 00:10:58.160]  說一份吧
[00:10:58.160 --> 00:11:00.160]  米該雅的回答
[00:11:00.160 --> 00:11:02.160]  對我是很大提醒
[00:11:02.160 --> 00:11:04.160]  在列王記上的二十二章十四節
[00:11:04.160 --> 00:11:08.160]  即是今天我們講到的經文
[00:11:08.160 --> 00:11:10.160]  米該雅就說
[00:11:10.160 --> 00:11:14.160]  我指著永生的耶和華
[00:11:14.160 --> 00:11:16.160]  來去
[00:11:16.160 --> 00:11:18.160]  來去
[00:11:18.160 --> 00:11:20.160]  起誓
[00:11:20.160 --> 00:11:22.160]  耶和華對我說了些什麼
[00:11:22.160 --> 00:11:24.160]  我就說了些什麼
[00:11:24.160 --> 00:11:28.160]  你看了整個經文的發展
[00:11:28.160 --> 00:11:30.160]  你就明白這一句
[00:11:30.160 --> 00:11:32.160]  列王記上二十二章十四節
[00:11:32.160 --> 00:11:36.160]  他在教我們什麼道理
[00:11:36.160 --> 00:11:38.160]  你看下去你會發覺原來有很多東西要學的
[00:11:38.160 --> 00:11:42.160]  大家覺得米該雅的態度
[00:11:42.160 --> 00:11:44.160]  是不是正確呢
[00:11:44.160 --> 00:11:46.160]  如果你問
[00:11:46.160 --> 00:11:48.160]  如果你是先知米該雅
[00:11:48.160 --> 00:11:50.160]  你又會怎樣回答
[00:11:50.160 --> 00:11:52.160]  你會不會
[00:11:52.160 --> 00:11:54.160]  還是像米該雅那樣
[00:11:54.160 --> 00:11:56.160]  我又看看米該雅
[00:11:56.160 --> 00:11:58.160]  怎樣下場對應
[00:11:58.160 --> 00:12:00.160]  在社會上
[00:12:00.160 --> 00:12:02.160]  其實大家都知道
[00:12:02.160 --> 00:12:04.160]  很多人都會看風洗理
[00:12:04.160 --> 00:12:06.160]  作為上帝的先知
[00:12:06.160 --> 00:12:08.160]  就可能不能討好別人
[00:12:08.160 --> 00:12:10.160]  不過
[00:12:10.160 --> 00:12:12.160]  只能夠忠於上帝
[00:12:12.160 --> 00:12:14.160]  列王記上的二十二章第十節
[00:12:14.160 --> 00:12:16.160]  他就說
[00:12:16.160 --> 00:12:18.160]  所有先知都在以色列王阿蝦
[00:12:18.160 --> 00:12:20.160]  和約沙法王的面前
[00:12:20.160 --> 00:12:22.160]  講預言
[00:12:22.160 --> 00:12:24.160]  個個都去做壞事
[00:12:24.160 --> 00:12:26.160]  王記上的二十二章十一節
[00:12:26.160 --> 00:12:28.160]  就記載了一些人名
[00:12:28.160 --> 00:12:30.160]  有一個叫基娜娜的兒子
[00:12:30.160 --> 00:12:32.160]  叫西底加
[00:12:32.160 --> 00:12:34.160]  即是這些祭司級的
[00:12:34.160 --> 00:12:36.160]  做了兩個鐵角
[00:12:36.160 --> 00:12:38.160]  就說
[00:12:38.160 --> 00:12:40.160]  你要用這個角
[00:12:40.160 --> 00:12:42.160]  抵觸亞蘭人
[00:12:42.160 --> 00:12:44.160]  直到將他們滅絕
[00:12:44.160 --> 00:12:46.160]  即是有
[00:12:46.160 --> 00:12:48.160]  高級數的
[00:12:48.160 --> 00:12:50.160]  先知就說
[00:12:50.160 --> 00:12:52.160]  我做了兩個角出來
[00:12:52.160 --> 00:12:54.160]  守住這些
[00:12:54.160 --> 00:12:56.160]  就可以打敗亞蘭人
[00:12:56.160 --> 00:12:58.160]  基娜娜的兒子西底加
[00:12:58.160 --> 00:13:00.160]  就以上帝的名字
[00:13:00.160 --> 00:13:02.160]  來支持出兵
[00:13:02.160 --> 00:13:04.160]  其他
[00:13:04.160 --> 00:13:06.160]  四百個先知都說
[00:13:06.160 --> 00:13:08.160]  是呀是呀
[00:13:08.160 --> 00:13:10.160]  要呀出呀
[00:13:10.160 --> 00:13:12.160]  即是說這是四百個先知的頭
[00:13:12.160 --> 00:13:14.160]  基娜娜的兒子西底加
[00:13:14.160 --> 00:13:16.160]  究竟米戈亞面對著
[00:13:16.160 --> 00:13:18.160]  四百個先知都支持
[00:13:18.160 --> 00:13:20.160]  出兵的時候
[00:13:20.160 --> 00:13:22.160]  怎樣回答呢
[00:13:22.160 --> 00:13:24.160]  我們看回烈王記上的第二章
[00:13:24.160 --> 00:13:26.160]  十五節就說
[00:13:26.160 --> 00:13:28.160]  米戈亞就去到王的面前
[00:13:28.160 --> 00:13:30.160]  王就問他
[00:13:30.160 --> 00:13:32.160]  米戈亞
[00:13:32.160 --> 00:13:34.160]  我們上去攻取基烈的拉末
[00:13:34.160 --> 00:13:36.160]  可以不可以
[00:13:36.160 --> 00:13:38.160]  他就回答可以
[00:13:38.160 --> 00:13:40.160]  我只是配一下音
[00:13:40.160 --> 00:13:42.160]  他真的是驚聞
[00:13:42.160 --> 00:13:44.160]  可以上去 必然得勝
[00:13:44.160 --> 00:13:46.160]  你上吧 贏定了
[00:13:46.160 --> 00:13:48.160]  我必定將那城交給你
[00:13:48.160 --> 00:13:50.160]  有一點點語氣
[00:13:50.160 --> 00:13:52.160]  講反話
[00:13:52.160 --> 00:13:54.160]  從字面上來說
[00:13:54.160 --> 00:13:56.160]  米戈亞是同意出兵
[00:13:56.160 --> 00:13:58.160]  不過你讀下去就知道
[00:13:58.160 --> 00:14:00.160]  他是反對的
[00:14:00.160 --> 00:14:02.160]  接著到烈王記上的二十二章
[00:14:02.160 --> 00:14:04.160]  十六節
[00:14:04.160 --> 00:14:06.160]  王就說
[00:14:06.160 --> 00:14:08.160]  我當祝福你
[00:14:08.160 --> 00:14:10.160]  幾多次 你先奉
[00:14:10.160 --> 00:14:12.160]  耶和華的名 向我講實話
[00:14:12.160 --> 00:14:14.160]  即是阿黑王說
[00:14:14.160 --> 00:14:16.160]  你不要在那裡耍花樣
[00:14:16.160 --> 00:14:18.160]  我知道你說什麼
[00:14:18.160 --> 00:14:20.160]  以色列王阿黑就知道
[00:14:20.160 --> 00:14:22.160]  米戈亞同意出兵
[00:14:22.160 --> 00:14:24.160]  那句話其實是
[00:14:24.160 --> 00:14:26.160]  反諷式的說話
[00:14:26.160 --> 00:14:28.160]  然後米戈亞就講出
[00:14:28.160 --> 00:14:30.160]  他真正從上帝而來的訊息
[00:14:30.160 --> 00:14:32.160]  那個在烈王記上的
[00:14:32.160 --> 00:14:34.160]  二十二章十七節
[00:14:34.160 --> 00:14:36.160]  米戈亞就說
[00:14:36.160 --> 00:14:38.160]  我就看見以色列的
[00:14:38.160 --> 00:14:40.160]  眾民就散在
[00:14:40.160 --> 00:14:42.160]  山上 好像
[00:14:42.160 --> 00:14:44.160]  沒有牧人的羊一樣
[00:14:44.160 --> 00:14:46.160]  耶和華就說
[00:14:46.160 --> 00:14:48.160]  這些民是沒有主人
[00:14:48.160 --> 00:14:50.160]  他們可以平平安安的
[00:14:50.160 --> 00:14:52.160]  各歸各家去
[00:14:52.160 --> 00:14:54.160]  你想想
[00:14:54.160 --> 00:14:56.160]  一個國家出兵
[00:14:56.160 --> 00:14:58.160]  士兵不可能在山上散
[00:14:58.160 --> 00:15:00.160]  不可能的
[00:15:00.160 --> 00:15:02.160]  你還說沒有牧人的羊群
[00:15:02.160 --> 00:15:04.160]  一般 這裡還像兵
[00:15:04.160 --> 00:15:06.160]  散兵游勇
[00:15:06.160 --> 00:15:08.160]  上帝就說
[00:15:08.160 --> 00:15:10.160]  這些民是沒有主人
[00:15:10.160 --> 00:15:12.160]  意思是什麼
[00:15:12.160 --> 00:15:14.160]  首領都不見了
[00:15:14.160 --> 00:15:16.160]  可能失蹤 或者死了
[00:15:16.160 --> 00:15:18.160]  諷刺的就是
[00:15:18.160 --> 00:15:20.160]  首領不見了
[00:15:20.160 --> 00:15:22.160]  大家可以平平安安的
[00:15:22.160 --> 00:15:24.160]  各歸各家去 你明白嗎
[00:15:24.160 --> 00:15:26.160]  米戈亞在
[00:15:26.160 --> 00:15:28.160]  領受上帝的訊息說
[00:15:28.160 --> 00:15:30.160]  出來就是烈王記上的
[00:15:30.160 --> 00:15:32.160]  二十二章十七節
[00:15:32.160 --> 00:15:34.160]  你明白嗎 米戈亞就講出
[00:15:34.160 --> 00:15:36.160]  真的說話
[00:15:36.160 --> 00:15:38.160]  再看過去 第十八節
[00:15:38.160 --> 00:15:40.160]  記載阿罕
[00:15:40.160 --> 00:15:42.160]  對著猶大王約沙伐說
[00:15:42.160 --> 00:15:44.160]  米戈亞
[00:15:44.160 --> 00:15:46.160]  這個人就是專門
[00:15:46.160 --> 00:15:48.160]  講空話
[00:15:48.160 --> 00:15:50.160]  不講吉語的
[00:15:50.160 --> 00:15:52.160]  我都老早說了
[00:15:52.160 --> 00:15:54.160]  劇情就是這樣下去
[00:15:54.160 --> 00:15:56.160]  然後去到第十九節
[00:15:56.160 --> 00:15:58.160]  米戈亞就說
[00:15:58.160 --> 00:16:00.160]  你要聽耶和華的話
[00:16:00.160 --> 00:16:02.160]  我看見耶和華坐在寶座上
[00:16:02.160 --> 00:16:04.160]  天上的萬軍
[00:16:04.160 --> 00:16:06.160]  事立在他左右
[00:16:06.160 --> 00:16:08.160]  你想想
[00:16:08.160 --> 00:16:10.160]  米戈亞講得出這番話
[00:16:10.160 --> 00:16:12.160]  他是聽到耶和華的話
[00:16:12.160 --> 00:16:14.160]  看見耶和華
[00:16:14.160 --> 00:16:16.160]  在寶座上
[00:16:16.160 --> 00:16:18.160]  天上的萬軍事立他
[00:16:18.160 --> 00:16:20.160]  你想想 米戈亞
[00:16:20.160 --> 00:16:22.160]  是不是亂說話
[00:16:22.160 --> 00:16:24.160]  大家明白嗎 看烈王記上的時候
[00:16:24.160 --> 00:16:26.160]  你知道 米戈亞
[00:16:26.160 --> 00:16:28.160]  不是隨口說的
[00:16:28.160 --> 00:16:30.160]  到了第二十節
[00:16:30.160 --> 00:16:32.160]  耶和華就說
[00:16:32.160 --> 00:16:34.160]  誰去引誘
[00:16:34.160 --> 00:16:36.160]  阿罕上去激烈的
[00:16:36.160 --> 00:16:38.160]  拉末去陣亡
[00:16:38.160 --> 00:16:40.160]  這裡經文說
[00:16:40.160 --> 00:16:42.160]  阿罕會
[00:16:42.160 --> 00:16:44.160]  打仗 會死
[00:16:44.160 --> 00:16:46.160]  這個就這樣說
[00:16:46.160 --> 00:16:48.160]  那個就是這樣說
[00:16:48.160 --> 00:16:50.160]  當時
[00:16:50.160 --> 00:16:52.160]  日伯記都有
[00:16:52.160 --> 00:16:54.160]  天上有天庭
[00:16:54.160 --> 00:16:56.160]  這個我們都不知道
[00:16:56.160 --> 00:16:58.160]  沒辦法想像
[00:16:58.160 --> 00:17:00.160]  上帝就問
[00:17:00.160 --> 00:17:02.160]  誰去做這件事
[00:17:02.160 --> 00:17:04.160]  誘惑阿罕上去
[00:17:04.160 --> 00:17:06.160]  激烈的打仗
[00:17:06.160 --> 00:17:08.160]  然後他就打仗死
[00:17:08.160 --> 00:17:10.160]  這個就這樣說 那個就這樣說
[00:17:10.160 --> 00:17:12.160]  要配合上帝的計劃
[00:17:12.160 --> 00:17:14.160]  請大家注意
[00:17:14.160 --> 00:17:16.160]  上帝是要以色列的
[00:17:16.160 --> 00:17:18.160]  阿罕王上激烈的拉末陣亡
[00:17:18.160 --> 00:17:20.160]  但經文是沒有
[00:17:20.160 --> 00:17:22.160]  交代原因的
[00:17:22.160 --> 00:17:24.160]  為什麼走這一步
[00:17:24.160 --> 00:17:26.160]  不過以色列王阿罕
[00:17:26.160 --> 00:17:28.160]  他縱容了450個巴力
[00:17:28.160 --> 00:17:30.160]  你記不記得
[00:17:30.160 --> 00:17:32.160]  和以利亞比試
[00:17:32.160 --> 00:17:34.160]  還有他令以色列人
[00:17:34.160 --> 00:17:36.160]  陷入異邦崇拜
[00:17:36.160 --> 00:17:38.160]  肯定要罰的
[00:17:38.160 --> 00:17:40.160]  以色列王阿罕在夜洗別
[00:17:40.160 --> 00:17:42.160]  用假見證陷害
[00:17:42.160 --> 00:17:44.160]  拿伯之後奪取
[00:17:44.160 --> 00:17:46.160]  葡萄園是有悔意的
[00:17:46.160 --> 00:17:48.160]  連王紀上的21章
[00:17:48.160 --> 00:17:50.160]  27節他說
[00:17:50.160 --> 00:17:52.160]  阿罕聽見這個話就撕裂
[00:17:52.160 --> 00:17:54.160]  他的衣服禁食新穿麻衣
[00:17:54.160 --> 00:17:56.160]  睡臥也穿著麻布
[00:17:56.160 --> 00:17:58.160]  並且緩緩而行
[00:17:58.160 --> 00:18:00.160]  即是說他有些悔意 有些良知
[00:18:00.160 --> 00:18:02.160]  到21章29節記載
[00:18:02.160 --> 00:18:04.160]  上帝的話
[00:18:04.160 --> 00:18:06.160]  臨到以利亞
[00:18:06.160 --> 00:18:08.160]  阿罕在我面前
[00:18:08.160 --> 00:18:10.160]  那麼自卑
[00:18:10.160 --> 00:18:12.160]  你看不看見
[00:18:12.160 --> 00:18:14.160]  因為他在我面前的自卑
[00:18:14.160 --> 00:18:16.160]  他還在世的時候
[00:18:16.160 --> 00:18:18.160]  我就不降和
[00:18:18.160 --> 00:18:20.160]  到他兒子的時候我就必降和
[00:18:20.160 --> 00:18:22.160]  在他家
[00:18:22.160 --> 00:18:24.160]  在上帝眼中阿罕都不壞
[00:18:24.160 --> 00:18:26.160]  還知道有些人性
[00:18:26.160 --> 00:18:28.160]  夜洗別陷害
[00:18:28.160 --> 00:18:30.160]  拿了葡萄園
[00:18:30.160 --> 00:18:32.160]  他都會有些悔意
[00:18:32.160 --> 00:18:34.160]  但是
