
[00:00:00.000 --> 00:00:03.760]  我們今天一起思想是提多書的第二章
[00:03:05.960 --> 00:03:07.720]  所以提多書就屬於教目書信
[00:03:07.720 --> 00:03:11.280]  而教目書信裡面最重要的一個真理
[00:03:11.280 --> 00:03:12.520]  讀過的人都會知道
[00:03:12.520 --> 00:03:13.880]  也都留意得到的
[00:03:13.880 --> 00:03:16.040]  就是講到一件事
[00:03:16.040 --> 00:03:17.160]  就是信仰
[00:03:17.160 --> 00:03:18.560]  一個人的信仰
[00:03:18.560 --> 00:03:21.520]  和他的行為操守是分不開的
[00:03:21.520 --> 00:03:23.120]  要麼你就不要信
[00:03:23.120 --> 00:03:25.160]  教目書信提醒我們
[00:03:25.160 --> 00:03:26.040]  要麼你就不要信
[00:03:26.040 --> 00:03:29.280]  一信你就不能夠再像以前那樣生活
[00:03:29.280 --> 00:03:31.000]  如果你的行為操守
[00:03:31.000 --> 00:03:33.280]  和你所相信的真理
[00:03:33.280 --> 00:03:35.880]  是有差距的話
[00:03:35.880 --> 00:03:37.800]  這個是神所厭惡的
[00:03:37.800 --> 00:03:40.760]  這個就是教目書信的一個很重要的主題
[00:03:40.760 --> 00:03:42.160]  今天一樣
[00:03:42.160 --> 00:03:43.800]  集中在這個主題
[00:03:43.800 --> 00:03:46.360]  要求我們做一個有使命的人生
[00:03:46.360 --> 00:03:48.240]  我們看看這個使命人生
[00:03:48.240 --> 00:03:51.040]  具體在五種的情況下
[00:03:51.040 --> 00:03:52.640]  五個崗位如何出現
[00:03:52.640 --> 00:03:54.440]  我們的時間很緊湊
[00:03:54.440 --> 00:03:55.480]  我們很簡單
[00:03:55.480 --> 00:03:58.560]  但是我們要將重點講出來
[00:03:58.560 --> 00:03:59.440]  第一
[00:03:59.440 --> 00:04:00.280]  第二節
[00:04:00.280 --> 00:04:03.040]  因為講到老年的人
[00:04:03.040 --> 00:04:06.840]  年長的弟兄
[00:04:06.840 --> 00:04:08.760]  剛才我們說使命的人生有兩件事
[00:04:08.760 --> 00:04:09.920]  第一,我們不墮落
[00:04:09.920 --> 00:04:11.240]  第二,我們要更上一層樓
[00:04:11.240 --> 00:04:13.000]  這個就是有使命的人生
[00:04:13.000 --> 00:04:15.320]  所以聖經沒有直接講到
[00:04:15.320 --> 00:04:17.840]  這樣的崗位或角色
[00:04:17.840 --> 00:04:19.000]  有什麼問題
[00:04:19.000 --> 00:04:20.000]  但是你可以猜到
[00:04:20.000 --> 00:04:20.760]  一般
[00:04:20.760 --> 00:04:23.400]  其實兩千年前和現在都差不多
[00:04:23.400 --> 00:04:26.960]  當然當時有些比較特別的背景
[00:04:26.960 --> 00:04:29.240]  年長的弟兄做了一輩子
[00:04:29.240 --> 00:04:30.320]  這麼辛苦
[00:04:30.320 --> 00:04:31.720]  現在退休了
[00:04:31.720 --> 00:04:32.800]  在家裡
[00:04:32.800 --> 00:04:37.040]  多數會比較傾向放鬆
[00:04:37.040 --> 00:04:39.640]  放鬆有時候會放縱
[00:04:39.640 --> 00:04:41.640]  所以年長的弟兄
[00:04:41.640 --> 00:04:43.480]  聖經提醒他
[00:04:43.480 --> 00:04:45.160]  保羅提醒他
[00:04:45.160 --> 00:04:46.480]  年長的弟兄
[00:04:46.480 --> 00:04:49.440]  最重要要留意自律
[00:04:49.440 --> 00:04:51.320]  自律這個字很好
[00:04:51.320 --> 00:04:54.520]  自律這個字在短短的一章聖經裡
[00:04:54.520 --> 00:04:56.600]  出現了四次
[00:04:56.600 --> 00:04:58.200]  都是用這個字
[00:04:58.200 --> 00:04:59.600]  Sophrenia
[00:04:59.600 --> 00:05:00.960]  Sophrenia這個字
[00:05:00.960 --> 00:05:04.800]  自律基本上是要控制你的情緒
[00:05:04.800 --> 00:05:05.800]  不失控
[00:05:05.800 --> 00:05:07.400]  但是比較直接
[00:05:07.400 --> 00:05:08.360]  全神的翻譯
[00:05:08.360 --> 00:05:11.280]  應該說是對自己有要求
[00:05:11.280 --> 00:05:12.960]  我想用這個作為主題
[00:05:12.960 --> 00:05:14.120]  你記得
[00:05:14.120 --> 00:05:15.280]  什麼叫使命人生
[00:05:15.280 --> 00:05:17.480]  使命人生就是對自己有要求
[00:05:17.480 --> 00:05:19.640]  所以首先對年長的弟兄說
[00:05:19.640 --> 00:05:21.600]  弟兄你要對自己有要求
[00:05:21.600 --> 00:05:23.400]  雖然很多人都像你一樣
[00:05:23.400 --> 00:05:24.320]  你的朋友
[00:05:24.320 --> 00:05:25.120]  差不多年紀的
[00:05:25.120 --> 00:05:27.080]  都說我做了一輩子很辛苦
[00:05:27.080 --> 00:05:28.600]  現在都要放鬆一下
[00:05:28.600 --> 00:05:29.800]  不需要理會責任
[00:05:29.800 --> 00:05:30.920]  放鬆的時候
[00:05:30.920 --> 00:05:31.960]  別人可以放鬆
[00:05:31.960 --> 00:05:32.760]  但是你不可以
[00:05:32.760 --> 00:05:36.240]  你對自己要有要求
[00:05:36.240 --> 00:05:37.760]  有什麼要求呢
[00:05:37.760 --> 00:05:39.640]  接著有一個更高的標準
[00:05:39.640 --> 00:05:43.080]  這裡中文也譯不了原來的味道
[00:05:43.080 --> 00:05:47.080]  他說信心、愛心、忍耐上都要健全
[00:05:47.080 --> 00:05:48.800]  其實原文是很直接的
[00:05:48.800 --> 00:05:53.880]  就是你要在信心、愛心、忍耐這些美德上健康
[00:05:53.880 --> 00:05:56.160]  年長的弟兄
[00:05:56.160 --> 00:05:58.760]  年長的人經常都會說健康的
[00:05:58.760 --> 00:05:59.880]  我們打完太極之後
[00:05:59.880 --> 00:06:00.720]  一起去喝茶
[00:06:00.720 --> 00:06:01.880]  說健康
[00:06:01.880 --> 00:06:03.160]  吃什麼就說健康
[00:06:03.160 --> 00:06:04.520]  很緊張我們的健康
[00:06:04.520 --> 00:06:05.520]  聖經說對了
[00:06:05.520 --> 00:06:06.400]  你經常說健康
[00:06:06.400 --> 00:06:11.080]  不過請你更加重視你靈性上的健康
[00:06:11.080 --> 00:06:13.920]  你保持身體很好有什麼用
[00:06:13.920 --> 00:06:16.680]  你靈性上經常都生病
[00:06:16.680 --> 00:06:22.960]  所以你要在信心、愛心、忍耐這些美德上做一個健康的人
[00:06:22.960 --> 00:06:25.840]  如果你重視你身體的健康
[00:06:25.840 --> 00:06:29.880]  你的美德、靈明上的健康還不要緊
[00:06:29.880 --> 00:06:31.400]  是不是?看到嗎?
[00:06:31.400 --> 00:06:32.960]  上一層的要求
[00:06:32.960 --> 00:06:34.480]  普通人沒有要求這件事
[00:06:34.480 --> 00:06:36.480]  但基督徒有這樣的要求
[00:06:36.480 --> 00:06:38.480]  使命人生
[00:06:38.480 --> 00:06:40.160]  不甘平庸
[00:06:40.160 --> 00:06:41.160]  第二
[00:06:41.160 --> 00:06:44.000]  年紀大的女士
[00:06:44.000 --> 00:06:45.400]  年長的第三戰
[00:06:45.400 --> 00:06:47.400]  年長的婦女
[00:06:47.400 --> 00:06:50.440]  年長的婦女一般的情況如何呢?
[00:06:50.440 --> 00:06:51.600]  我們都會知道
[00:06:51.600 --> 00:06:53.600]  年長的婦女喜歡聊天
[00:06:53.600 --> 00:06:55.600]  (笑)
[00:06:55.600 --> 00:06:57.600]  聊著聊著
[00:06:57.600 --> 00:07:00.080]  就有很多是非
[00:07:00.080 --> 00:07:02.080]  很多埋怨
[00:07:02.080 --> 00:07:04.080]  誰呀?
[00:07:04.080 --> 00:07:06.080]  她的媳婦怎樣怎樣
[00:07:06.080 --> 00:07:09.080]  這個人看樣子好像很好
[00:07:09.080 --> 00:07:11.080]  轉頭說對人很差
[00:07:11.080 --> 00:07:13.080]  很多是非
[00:07:13.080 --> 00:07:14.080]  是啊
[00:07:14.080 --> 00:07:15.080]  年長了
[00:07:15.080 --> 00:07:16.080]  有什麼不可以說的
[00:07:16.080 --> 00:07:18.080]  忍了這麼久
[00:07:18.080 --> 00:07:20.080]  還不說沒機會說了
[00:07:20.080 --> 00:07:21.080]  是
[00:07:21.080 --> 00:07:23.080]  人人都可以這樣說你不行
[00:07:23.080 --> 00:07:24.080]  對不起
[00:07:24.080 --> 00:07:25.080]  基督徒不行
[00:07:25.080 --> 00:07:28.080]  聖經說人人都可以墮落
[00:07:28.080 --> 00:07:29.080]  就是你不可以墮落
[00:07:29.080 --> 00:07:32.080]  因為你有神自己的生命
[00:07:32.080 --> 00:07:35.080]  所以這裡說你不要說殘言
[00:07:35.080 --> 00:07:36.080]  不要說人家的壞話
[00:07:36.080 --> 00:07:37.080]  不說壞話說什麼呢?
[00:07:37.080 --> 00:07:38.080]  你這麼喜歡說話
[00:07:38.080 --> 00:07:42.080]  多說一些教導造就人的善事的話
[00:07:42.080 --> 00:07:43.080]  這是聖經說的
[00:07:43.080 --> 00:07:45.080]  用善道去教導人
[00:07:45.080 --> 00:07:46.080]  你這麼喜歡說話
[00:07:46.080 --> 00:07:50.080]  每次說話就多說一些善道去教導人
[00:07:50.080 --> 00:07:51.080]  一樣
[00:07:51.080 --> 00:07:53.080]  人人都要墮落的東西
[00:07:53.080 --> 00:07:55.080]  偏偏我就不會做
[00:07:55.080 --> 00:07:57.080]  但人人都喜歡說話
[00:07:57.080 --> 00:07:59.080]  隨便說一些無謂的東西
[00:07:59.080 --> 00:08:00.080]  說一些片集
[00:08:00.080 --> 00:08:01.080]  說這個人的事情
[00:08:01.080 --> 00:08:02.080]  不是
[00:08:02.080 --> 00:08:04.080]  我在這個事情之中
[00:08:04.080 --> 00:08:06.080]  我用我的說話說那些
[00:08:06.080 --> 00:08:09.080]  教導善道的說話
[00:08:09.080 --> 00:08:11.080]  用善道去教導人
[00:08:11.080 --> 00:08:13.080]  第三種
[00:08:13.080 --> 00:08:15.080]  年輕的姐妹
[00:08:15.080 --> 00:08:18.080]  這個和學本來叫少年的婦人
[00:08:18.080 --> 00:08:20.080]  或者少年的婦人
[00:08:20.080 --> 00:08:22.080]  我覺得不是很對
[00:08:22.080 --> 00:08:24.080]  因為應該是年輕的婦人
[00:08:24.080 --> 00:08:25.080]  因為她有老公
[00:08:25.080 --> 00:08:27.080]  怎麼會有少年呢?
[00:08:27.080 --> 00:08:30.080]  所以是年輕的婦人
[00:08:30.080 --> 00:08:31.080]  年輕的婦人
[00:08:31.080 --> 00:08:34.080]  當時當然很少外出工作
[00:08:34.080 --> 00:08:36.080]  多數家庭主婦
[00:08:36.080 --> 00:08:37.080]  其實你看見整幅圖畫
[00:08:37.080 --> 00:08:38.080]  四類人
[00:08:38.080 --> 00:08:39.080]  老年弟兄
[00:08:39.080 --> 00:08:41.080]  老年男人女人
[00:08:41.080 --> 00:08:43.080]  然後年輕的主婦
[00:08:43.080 --> 00:08:44.080]  然後是丈夫
[00:08:44.080 --> 00:08:45.080]  年輕的男人
[00:08:45.080 --> 00:08:46.080]  然後奴僕
[00:08:46.080 --> 00:08:47.080]  其實說的是什麼?
[00:08:47.080 --> 00:08:48.080]  家庭
[00:08:48.080 --> 00:08:49.080]  一個家
[00:08:49.080 --> 00:08:50.080]  一個家
[00:08:50.080 --> 00:08:51.080]  不是說很偉大的東西
[00:08:51.080 --> 00:08:52.080]  很普通的一個家
[00:08:52.080 --> 00:08:54.080]  裡面就有這些成員
[00:08:54.080 --> 00:08:56.080]  一個姐妹在家裡
[00:08:56.080 --> 00:08:57.080]  做一個家庭主婦
[00:08:57.080 --> 00:08:59.080]  女士做家庭主婦
[00:08:59.080 --> 00:09:03.080]  也有她自己的一般情況
[00:09:03.080 --> 00:09:05.080]  做家庭主婦的事重重複複
[00:09:05.080 --> 00:09:07.080]  有時是苦悶一點
[00:09:07.080 --> 00:09:09.080]  有時是多怨言一點
[00:09:09.080 --> 00:09:11.080]  永遠洗不完碗
[00:09:11.080 --> 00:09:13.080]  子女經常不聽話
[00:09:13.080 --> 00:09:15.080]  教完又不聽
[00:09:15.080 --> 00:09:17.080]  壓力很大
[00:09:17.080 --> 00:09:18.080]  欣賞又不多
[00:09:18.080 --> 00:09:20.080]  老公回來又不懂欣賞
[00:09:20.080 --> 00:09:21.080]  很多這些怨言
[00:09:21.080 --> 00:09:23.080]  沒錯,是這樣的
[00:09:23.080 --> 00:09:25.080]  就發洩一下
[00:09:25.080 --> 00:09:26.080]  是這樣的時候
[00:09:26.080 --> 00:09:28.080]  這麼悶就找些事情搞一下
[00:09:28.080 --> 00:09:29.080]  在當時
[00:09:29.080 --> 00:09:30.080]  我告訴大家
[00:09:30.080 --> 00:09:31.080]  在2000年前
[00:09:31.080 --> 00:09:32.080]  其實是很亂的
[00:09:32.080 --> 00:09:33.080]  希臘羅馬的社會
[00:09:33.080 --> 00:09:35.080]  道德倫理亂到不堪
[00:09:35.080 --> 00:09:36.080]  今天如果你看回資料
[00:09:36.080 --> 00:09:38.080]  嚇死你
[00:09:38.080 --> 00:09:40.080]  我講的是婚姻裡面
[00:09:40.080 --> 00:09:41.080]  男人找女人
[00:09:41.080 --> 00:09:43.080]  女人找男人
[00:09:43.080 --> 00:09:44.080]  自己走出去找
[00:09:44.080 --> 00:09:45.080]  男人找男人
[00:09:45.080 --> 00:09:46.080]  女人找女人
[00:09:46.080 --> 00:09:48.080]  有些說找小孩
[00:09:48.080 --> 00:09:50.080]  有些哥哥和妹妹
[00:09:50.080 --> 00:09:51.080]  搞在一起
[00:09:51.080 --> 00:09:52.080]  什麼都有
[00:09:52.080 --> 00:09:53.080]  嚇死你
[00:09:53.080 --> 00:09:54.080]  你看弟兄姐妹
[00:09:54.080 --> 00:09:56.080]  在那個時間裡面
[00:09:56.080 --> 00:09:58.080]  如果做了基督真的不容易
[00:09:58.080 --> 00:09:59.080]  所以聖經特別提醒
[00:09:59.080 --> 00:10:01.080]  你做姐妹的
[00:10:01.080 --> 00:10:02.080]  人人都會
[00:10:02.080 --> 00:10:03.080]  因為生活苦悶
[00:10:03.080 --> 00:10:04.080]  會走去玩玩這些
[00:10:04.080 --> 00:10:05.080]  搞一下這些
[00:10:05.080 --> 00:10:07.080]  你不行,你要清潔
[00:10:07.080 --> 00:10:08.080]  你在婚姻裡面
[00:10:08.080 --> 00:10:10.080]  要保持你的清潔
[00:10:10.080 --> 00:10:12.080]  你要抗衡你自己
[00:10:12.080 --> 00:10:13.080]  看到又出這個字
[00:10:13.080 --> 00:10:14.080]  你要自律
[00:10:14.080 --> 00:10:15.080]  又這個字
[00:10:15.080 --> 00:10:16.080]  sophaniel
[00:10:16.080 --> 00:10:17.080]  你要自律
[00:10:17.080 --> 00:10:19.080]  對自己有要求
[00:10:19.080 --> 00:10:22.080]  人家的姐妹可以對自己沒有要求
[00:10:22.080 --> 00:10:23.080]  你的朋友
[00:10:23.080 --> 00:10:24.080]  不是指主內姐妹
[00:10:24.080 --> 00:10:25.080]  你的朋友
[00:10:25.080 --> 00:10:27.080]  和你一樣的身份
[00:10:27.080 --> 00:10:28.080]  他們沒有要求
[00:10:28.080 --> 00:10:29.080]  他們可以玩一堆
[00:10:29.080 --> 00:10:30.080]  他們搞一搞
[00:10:30.080 --> 00:10:31.080]  但你不行
[00:10:31.080 --> 00:10:32.080]  你要莊重
[00:10:32.080 --> 00:10:33.080]  你要有
[00:10:33.080 --> 00:10:35.080]  有這種的
[00:10:35.080 --> 00:10:37.080]  純潔
[00:10:37.080 --> 00:10:38.080]  清潔
[00:10:38.080 --> 00:10:39.080]  然後
[00:10:39.080 --> 00:10:40.080]  你要做什麼呢
[00:10:40.080 --> 00:10:41.080]  也是
[00:10:41.080 --> 00:10:44.080]  原文裡面有一個很美麗的說法
[00:10:44.080 --> 00:10:46.080]  中文翻譯做
[00:10:46.080 --> 00:10:47.080]  要愛丈夫
[00:10:47.080 --> 00:10:48.080]  愛兒女
[00:10:48.080 --> 00:10:49.080]  原文更直接
[00:10:49.080 --> 00:10:51.080]  你要做你丈夫的心上人
[00:10:51.080 --> 00:10:54.080]  你要做你兒女的心上人
[00:10:54.080 --> 00:10:55.080]  Lover of your husband
[00:10:55.080 --> 00:10:57.080]  and lover of your children
[00:10:57.080 --> 00:10:59.080]  心上人的意思是什麼呢
[00:10:59.080 --> 00:11:00.080]  就是說
[00:11:00.080 --> 00:11:01.080]  無論你做得多苦悶
[00:11:01.080 --> 00:11:03.080]  是有很多困難
[00:11:03.080 --> 00:11:04.080]  不過
[00:11:04.080 --> 00:11:07.080]  不過你仍然要將你自己的標準更高
[00:11:07.080 --> 00:11:11.080]  仍然要做你自己丈夫的心上人
[00:11:11.080 --> 00:11:12.080]  心上人的意思就是
[00:11:12.080 --> 00:11:14.080]  將他放在你的心裡面
[00:11:14.080 --> 00:11:15.080]  你整個生命去奉獻給他
[00:11:15.080 --> 00:11:17.080]  因為這個就是你的崗位
[00:11:17.080 --> 00:11:19.080]  這個崗位不單要做得到
[00:11:19.080 --> 00:11:21.080]  並且要做得更好
[00:11:21.080 --> 00:11:22.080]  你的心上人
[00:11:22.080 --> 00:11:23.080]  我不知道
[00:11:23.080 --> 00:11:24.080]  希望繼續是
[00:11:24.080 --> 00:11:25.080]  結婚之前
[00:11:25.080 --> 00:11:27.080]  就好像你那時候拍拖一樣
[00:11:27.080 --> 00:11:29.080]  每次想起他
[00:11:29.080 --> 00:11:32.080]  每次想起任何事情都會想起他
[00:11:32.080 --> 00:11:33.080]  是不是
[00:11:33.080 --> 00:11:34.080]  哎呀
[00:11:34.080 --> 00:11:35.080]  看到一件衣服
[00:11:35.080 --> 00:11:36.080]  哎呀
[00:11:36.080 --> 00:11:37.080]  如果我男朋友穿了
[00:11:37.080 --> 00:11:38.080]  漂亮了
[00:11:38.080 --> 00:11:39.080]  就是這樣
[00:11:39.080 --> 00:11:40.080]  放在心上
[00:11:40.080 --> 00:11:41.080]  我感謝主
[00:11:41.080 --> 00:11:43.080]  我太太仍然是這樣的
[00:11:43.080 --> 00:11:44.080]  是呀
[00:11:44.080 --> 00:11:45.080]  真的
[00:11:45.080 --> 00:11:46.080]  看見湯方
[00:11:46.080 --> 00:11:47.080]  看見煲給你喝
[00:11:47.080 --> 00:11:48.080]  真的很甜
[00:11:48.080 --> 00:11:50.080]  不用喝已經很甜
[00:11:50.080 --> 00:11:51.080]  心上
[00:11:51.080 --> 00:11:52.080]  放在心上
[00:11:52.080 --> 00:11:53.080]  結婚二十多年了
[00:11:53.080 --> 00:11:55.080]  放在心上
[00:11:55.080 --> 00:11:56.080]  子女一樣
[00:11:56.080 --> 00:11:58.080]  將你整個心放在心上
[00:11:58.080 --> 00:11:59.080]  你說我都會的
[00:11:59.080 --> 00:12:00.080]  不過弟兄姊妹
[00:12:00.080 --> 00:12:01.080]  我們要留意
[00:12:01.080 --> 00:12:04.080]  今天不是和大家講什麼親子關係
[00:12:04.080 --> 00:12:05.080]  不是講什麼workshop
[00:12:05.080 --> 00:12:06.080]  所以我不是
[00:12:06.080 --> 00:12:07.080]  不是想告訴你
[00:12:07.080 --> 00:12:08.080]  聖經教你
[00:12:08.080 --> 00:12:09.080]  將你子女
[00:12:09.080 --> 00:12:11.080]  做你子女的心上人
[00:12:11.080 --> 00:12:12.080]  就什麼都遷就他
[00:12:12.080 --> 00:12:13.080]  什麼都給他
[00:12:13.080 --> 00:12:14.080]  不是的
[00:12:14.080 --> 00:12:15.080]  你害死他
[00:12:15.080 --> 00:12:16.080]  今天有這麼多
[00:12:16.080 --> 00:12:18.080]  我們叫做什麼
[00:12:18.080 --> 00:12:20.080]  叫做港童
[00:12:20.080 --> 00:12:22.080]  港孩
[00:12:22.080 --> 00:12:23.080]  OK
[00:12:23.080 --> 00:12:24.080]  有這麼多港孩
[00:12:24.080 --> 00:12:26.080]  因為有這麼多港媽
[00:12:26.080 --> 00:12:28.080]  你明不明
[00:12:28.080 --> 00:12:30.080]  你以為
[00:12:30.080 --> 00:12:31.080]  什麼都遷就他
[00:12:31.080 --> 00:12:32.080]  不是
[00:12:32.080 --> 00:12:33.080]  要為了他的好
[00:12:33.080 --> 00:12:35.080]  你可以忍心讓他不快樂
[00:12:35.080 --> 00:12:37.080]  忍心會不給他
[00:12:37.080 --> 00:12:38.080]  不是為了你
[00:12:38.080 --> 00:12:40.080]  要在你的朋友面前
[00:12:40.080 --> 00:12:41.080]  說我的兒子
[00:12:41.080 --> 00:12:42.080]  進了哪間名校
[00:12:42.080 --> 00:12:44.080]  逼到他快要遷就死
[00:12:44.080 --> 00:12:45.080]  不是的
[00:12:45.080 --> 00:12:48.080]  是為了他
[00:12:48.080 --> 00:12:50.080]  因為他是你的心上人
[00:12:50.080 --> 00:12:52.080]  你要做他的心上人
[00:12:52.080 --> 00:12:53.080]  這是一個標準
[00:12:53.080 --> 00:12:55.080]  別人做不到
[00:12:55.080 --> 00:12:56.080]  但你要要求自己
[00:12:56.080 --> 00:12:58.080]  有所要求去做
[00:12:58.080 --> 00:12:59.080]  第四種
[00:12:59.080 --> 00:13:01.080]  男人
[00:13:01.080 --> 00:13:02.080]  年輕的男人
[00:13:02.080 --> 00:13:03.080]  即是丈夫
[00:13:03.080 --> 00:13:04.080]  要做什麼呢
[00:13:04.080 --> 00:13:06.080]  做丈夫有時壓力很大
[00:13:06.080 --> 00:13:07.080]  男人壓力大
[00:13:07.080 --> 00:13:08.080]  對外面有工作
[00:13:08.080 --> 00:13:10.080]  對家人有負責任
[00:13:10.080 --> 00:13:11.080]  在壓力大的時候
[00:13:11.080 --> 00:13:12.080]  很多時候
[00:13:12.080 --> 00:13:15.080]  他會做一些他不應該做的事
[00:13:15.080 --> 00:13:16.080]  或者他做不到的時候
[00:13:16.080 --> 00:13:18.080]  強行撐著要做
[00:13:18.080 --> 00:13:19.080]  這個星期天有好事
[00:13:19.080 --> 00:13:20.080]  他說男人
[00:13:20.080 --> 00:13:21.080]  這裡說了一句話
[00:13:21.080 --> 00:13:24.080]  教導上要順傳
[00:13:24.080 --> 00:13:25.080]  教導上順傳
[00:13:25.080 --> 00:13:26.080]  這個字很難翻譯
[00:13:26.080 --> 00:13:28.080]  基本上意思是
[00:13:28.080 --> 00:13:33.080]  你不可以說一些不健康的發表
[00:13:33.080 --> 00:13:34.080]  很多時候我們會
[00:13:34.080 --> 00:13:35.080]  因為要撐
[00:13:35.080 --> 00:13:37.080]  所以要作大
[00:13:37.080 --> 00:13:38.080]  要說多一點
[00:13:38.080 --> 00:13:40.080]  這是很容易會犯的錯誤
[00:13:40.080 --> 00:13:41.080]  男人要做大男人
[00:13:41.080 --> 00:13:43.080]  樣樣都不能輸
[00:13:43.080 --> 00:13:44.080]  於是不是的就說是
[00:13:44.080 --> 00:13:46.080]  明明錯了就不肯認錯
[00:13:46.080 --> 00:13:48.080]  聖經說不可以這樣
[00:13:48.080 --> 00:13:50.080]  人人男人都會有這樣的弱點
