
[00:00:00.000 --> 00:00:07.280]  好 今天我們會一起研讀約翰二書
[00:02:01.480 --> 00:02:04.960]  因為這個字是一個連接詞
[00:02:04.960 --> 00:02:08.960]  這個連接詞是幫助讀者明白
[00:02:08.960 --> 00:02:11.760]  為何約翰寫這個書信
[00:02:11.760 --> 00:02:14.880]  他就說四至六節
[00:02:14.880 --> 00:02:18.720]  然後說「因為」七至十一節
[00:02:18.720 --> 00:02:22.280]  七至十一節成為一個理由
[00:02:22.280 --> 00:02:27.160]  讓信徒明白為何四至六節的存在
[00:02:27.160 --> 00:02:29.160]  打個比喻
[00:02:29.160 --> 00:02:33.160]  我們每年有一杯涼水
[00:02:33.160 --> 00:02:36.800]  希望大家積極地去參與奉獻
[00:02:36.800 --> 00:02:42.200]  因為柬埔寨前方有很多兒童有需要
[00:02:42.200 --> 00:02:47.200]  所以現象是甚麼呢
[00:02:47.200 --> 00:02:50.200]  柬埔寨前方有很多兒童有需要
[00:02:50.200 --> 00:02:52.200]  這就是七至十一節
[00:02:52.200 --> 00:02:56.920]  所以四至六節大家請參與一杯涼水
[00:02:56.920 --> 00:02:58.920]  有個行動 有個現象
[00:02:58.920 --> 00:03:00.920]  然後帶一個行動
[00:03:00.920 --> 00:03:02.920]  我們要明白
[00:03:02.920 --> 00:03:04.920]  所以今天講到很簡單
[00:03:04.920 --> 00:03:07.320]  分兩大部分先講七至十一節
[00:03:07.320 --> 00:03:09.880]  究竟第一世紀的修信人
[00:03:09.880 --> 00:03:11.880]  他們處於甚麼狀況
[00:03:11.880 --> 00:03:13.880]  面對甚麼挑戰
[00:03:13.880 --> 00:03:15.880]  跟我們有甚麼相關
[00:03:15.880 --> 00:03:17.880]  然後我們就理解
[00:03:17.880 --> 00:03:19.880]  既然有這個現象
[00:03:19.880 --> 00:03:23.320]  四至六節若翰相信徒
[00:03:23.320 --> 00:03:25.320]  有甚麼認知
[00:03:25.320 --> 00:03:27.320]  特別是在真理方面
[00:03:27.320 --> 00:03:29.880]  然後帶出一個行動
[00:03:29.880 --> 00:03:33.880]  去回應當時時代的挑戰
[00:03:33.880 --> 00:03:36.880]  我先看七至十一節
[00:03:36.880 --> 00:03:38.880]  第七節
[00:03:38.880 --> 00:03:42.880]  原來當時有很多假教師出現
[00:03:42.880 --> 00:03:45.880]  這些是旅行報道家
[00:03:45.880 --> 00:03:48.880]  他們是欺騙者
[00:03:48.880 --> 00:03:52.880]  並且作假教導敵基督
[00:03:52.880 --> 00:03:54.880]  他們不愛上帝
[00:03:54.880 --> 00:03:56.880]  不愛耶穌基督
[00:03:56.880 --> 00:03:59.880]  亦不承認耶穌基督的道成肉身
[00:03:59.880 --> 00:04:05.880]  更加他們滲透在當時的家庭教會當中
[00:04:05.880 --> 00:04:08.880]  當時的教會不是建築物
[00:04:08.880 --> 00:04:10.880]  通常是在家中
[00:04:10.880 --> 00:04:13.880]  有一個家人開放他們的家庭
[00:04:13.880 --> 00:04:15.880]  信徒來到他們家中
[00:04:15.880 --> 00:04:18.880]  一起崇拜、聽道、學習
[00:04:18.880 --> 00:04:20.880]  滲透在他們家中
[00:04:20.880 --> 00:04:23.880]  傳一些假的道理
[00:04:23.880 --> 00:04:27.880]  讓他們偏離了真道
[00:04:27.880 --> 00:04:30.880]  所以這是一個處境
[00:04:30.880 --> 00:04:36.880]  因為使徒若寒知道這個處境是很嚴峻
[00:04:36.880 --> 00:04:39.880]  所以他寫信給當時的信徒
[00:04:39.880 --> 00:04:41.880]  叫他們小心
[00:04:41.880 --> 00:04:43.880]  像保安員一樣
[00:04:43.880 --> 00:04:45.880]  看著有沒有賊進來
[00:04:45.880 --> 00:04:48.880]  接著十至十一節
[00:04:48.880 --> 00:04:52.880]  他就說不要歡迎這些人進入教會
[00:04:52.880 --> 00:04:56.880]  我們知道當時希伯來書十三章第二節
[00:04:56.880 --> 00:05:00.880]  我們要開放門戶接待客人
[00:05:00.880 --> 00:05:02.880]  彷如接待天使
[00:05:02.880 --> 00:05:07.880]  因為當時第一世紀沒有賓館、酒店
[00:05:07.880 --> 00:05:10.880]  很少有的
[00:05:10.880 --> 00:05:15.880]  所以多數信徒開放他們的家給居住的人
[00:05:15.880 --> 00:05:22.880]  但使徒若寒說不要開放門戶給假教師
[00:05:22.880 --> 00:05:25.880]  以免你中了他們的詭計
[00:05:25.880 --> 00:05:28.880]  領受了他們假的教導
[00:05:28.880 --> 00:05:30.880]  如果這樣接待他們
[00:05:30.880 --> 00:05:34.880]  就把一些假的信息帶入教會
[00:05:34.880 --> 00:05:37.880]  這樣是非常不理想的
[00:05:37.880 --> 00:05:43.880]  我們也不會覺得當中有假教師
[00:05:43.880 --> 00:05:46.880]  也不會有異端邪說
[00:05:46.880 --> 00:05:49.880]  不過一些意識形態
[00:05:49.880 --> 00:05:53.880]  一些世俗思潮
[00:05:53.880 --> 00:05:56.880]  可能會讓我們偏離真理
[00:05:56.880 --> 00:06:00.880]  慢慢離開上主的心意
[00:06:00.880 --> 00:06:03.880]  我給大家一些例子
[00:06:03.880 --> 00:06:06.880]  過去十年
[00:06:06.880 --> 00:06:10.880]  特別近來電視出現很多政府宣傳
[00:06:10.880 --> 00:06:14.880]  說我們要彼此聆聽、尊重
[00:06:14.880 --> 00:06:16.880]  聆聽多方聲音
[00:06:16.880 --> 00:06:20.880]  聽聽對方怎麼說
[00:06:20.880 --> 00:06:23.880]  包括包容多元宗教
[00:06:23.880 --> 00:06:26.880]  我們是共融社會
[00:06:26.880 --> 00:06:29.880]  不是敵我意識強
[00:06:29.880 --> 00:06:32.880]  慢慢就會覺得
[00:06:32.880 --> 00:06:36.880]  其實每個宗教都是導人向善
[00:06:36.880 --> 00:06:40.880]  為什麼不去愛身邊的人呢
[00:06:40.880 --> 00:06:44.880]  甚至覺得每個都通俄文
[00:06:44.880 --> 00:06:47.880]  為什麼只有基督教
[00:06:47.880 --> 00:06:50.880]  這麼排他性
[00:06:50.880 --> 00:06:54.880]  只有你才能得救
[00:06:54.880 --> 00:06:57.880]  其他宗教不行嗎
[00:06:57.880 --> 00:07:01.880]  耶穌說我是道路真理心明
[00:07:01.880 --> 00:07:04.880]  若不直著我
[00:07:04.880 --> 00:07:07.880]  沒有一個能到天父那裡
[00:07:07.880 --> 00:07:11.880]  除他以外別無拯救
[00:07:11.880 --> 00:07:16.880]  因為天下人間沒有靠著別的名可以得救
[00:07:16.880 --> 00:07:19.880]  我們身處社會
[00:07:19.880 --> 00:07:22.880]  好像很包容、彼此尊重
[00:07:22.880 --> 00:07:26.880]  但是信仰卻是獨一
[00:07:26.880 --> 00:07:27.880]  基督教信仰
[00:07:27.880 --> 00:07:29.880]  說得很清楚
[00:07:29.880 --> 00:07:32.880]  我們要這樣想
[00:07:32.880 --> 00:07:36.880]  第二個例子是九龍區一間教會
[00:07:36.880 --> 00:07:39.880]  他們說包容
[00:07:39.880 --> 00:07:41.880]  包容到什麼程度呢
[00:07:41.880 --> 00:07:45.880]  會為同性戀者頒佈祝福
[00:07:45.880 --> 00:07:48.880]  在他們的婚禮當中
[00:07:48.880 --> 00:07:49.880]  愛嘛
[00:07:49.880 --> 00:07:51.880]  我們基督教說愛
[00:07:51.880 --> 00:07:52.880]  接納他們
[00:07:52.880 --> 00:07:54.880]  接納這些同性戀者
[00:07:54.880 --> 00:07:57.880]  並且祝福他們
[00:07:57.880 --> 00:07:59.880]  不過約翰福第八章說什麼呢
[00:07:59.880 --> 00:08:02.880]  當一個淫婦被法利賽人帶到她的庚前的時候
[00:08:02.880 --> 00:08:04.880]  每個人都想用石頭問
[00:08:04.880 --> 00:08:06.880]  喂 夫子 耶穌
[00:08:06.880 --> 00:08:07.880]  按著摸水的法
[00:08:07.880 --> 00:08:10.880]  是不是應該用石頭扔死這個淫婦
[00:08:10.880 --> 00:08:11.880]  然後耶穌沒有回答他
[00:08:11.880 --> 00:08:13.880]  最後耶穌寫了一些字
[00:08:13.880 --> 00:08:15.880]  誰沒有罪就扔死他
[00:08:15.880 --> 00:08:17.880]  然後每個人都離開了
[00:08:17.880 --> 00:08:19.880]  耶穌對淫婦說
[00:08:19.880 --> 00:08:21.880]  我也不定你的罪
[00:08:21.880 --> 00:08:25.880]  不過你從此之後不要犯罪
[00:08:25.880 --> 00:08:26.880]  記得嗎
[00:08:26.880 --> 00:08:28.880]  約翰福第八章十一節
[00:08:28.880 --> 00:08:30.880]  我們說愛的時候
[00:08:30.880 --> 00:08:32.880]  也有真理的
[00:08:32.880 --> 00:08:36.880]  愛一個人不代表接納他那個錯誤的行為
[00:08:36.880 --> 00:08:38.880]  你明白嗎 弟兄姊妹
[00:08:38.880 --> 00:08:42.880]  所以我們聽到一些教會說
[00:08:42.880 --> 00:08:44.880]  要愛同性戀者
[00:08:44.880 --> 00:08:46.880]  要祝福他們
[00:08:46.880 --> 00:08:50.880]  其實又是去了一個錯誤的
[00:08:50.880 --> 00:08:52.880]  偏離真理的導向
[00:08:52.880 --> 00:08:55.880]  還有一個
[00:08:55.880 --> 00:08:57.880]  這個我聽回來
[00:08:57.880 --> 00:08:59.880]  我在教會聽的
[00:08:59.880 --> 00:09:01.880]  教會有一個肢體跟他吃午飯的時候
[00:09:01.880 --> 00:09:03.880]  他說
[00:09:03.880 --> 00:09:05.880]  Alpha 你知不知道
[00:09:05.880 --> 00:09:07.880]  他用我的名字
[00:09:07.880 --> 00:09:09.880]  Alpha 你知不知道
[00:09:09.880 --> 00:09:11.880]  教會為什麼有些周會呢
[00:09:11.880 --> 00:09:14.880]  這個星期好像少了這麼多人
[00:09:14.880 --> 00:09:17.880]  教會的周會是特別少人回來的
[00:09:17.880 --> 00:09:20.880]  我不知道 應該每個星期都是這樣
[00:09:20.880 --> 00:09:22.880]  不是的
[00:09:22.880 --> 00:09:24.880]  我們現在主日長巷周巷
[00:09:24.880 --> 00:09:27.880]  這個星期會刊登下個星期
[00:09:27.880 --> 00:09:29.880]  誰是講完
[00:09:29.880 --> 00:09:31.880]  OK
[00:09:31.880 --> 00:09:33.880]  下個星期誰講完
[00:09:33.880 --> 00:09:35.880]  因為人們知道誰講
[00:09:35.880 --> 00:09:36.880]  就選擇
[00:09:36.880 --> 00:09:38.880]  回來還是不回來
[00:09:38.880 --> 00:09:40.880]  如果是這樣的時候
[00:09:40.880 --> 00:09:42.880]  我相信有很多人
[00:09:42.880 --> 00:09:44.880]  從上個星期6月2號看到
[00:09:44.880 --> 00:09:46.880]  這個星期是我講的就不回來
[00:09:46.880 --> 00:09:48.880]  應該是這樣
[00:09:48.880 --> 00:09:50.880]  我的詮釋就是這樣
[00:09:50.880 --> 00:09:54.880]  自我中心的意識形態
[00:09:54.880 --> 00:09:58.880]  我喜歡 我覺得應該是怎樣做
[00:09:58.880 --> 00:10:02.880]  而不是按照上帝的心意去做
[00:10:02.880 --> 00:10:05.880]  其實都很可怕
[00:10:05.880 --> 00:10:07.880]  我們這裡不會說很多異端邪說
[00:10:07.880 --> 00:10:08.880]  沒有的
[00:10:08.880 --> 00:10:10.880]  偏離軌道的意識形態
[00:10:10.880 --> 00:10:13.880]  那些潮流文化
[00:10:13.880 --> 00:10:16.880]  慢慢滲透在我們中間
[00:10:16.880 --> 00:10:19.880]  所以
[00:10:19.880 --> 00:10:21.880]  史陶若行他看到
[00:10:21.880 --> 00:10:23.880]  第一世紀有這樣的現象
[00:10:23.880 --> 00:10:28.880]  他就作出四至六節的重要教導
[00:10:28.880 --> 00:10:30.880]  怎樣去迎向
[00:10:30.880 --> 00:10:32.880]  抵擋
[00:10:32.880 --> 00:10:34.880]  甚至去意識到
[00:10:34.880 --> 00:10:37.880]  這些意識形態究竟是不是在我們中間出現
[00:10:37.880 --> 00:10:39.880]  有的時候立即去阻止
[00:10:39.880 --> 00:10:41.880]  甚至糾正
[00:10:41.880 --> 00:10:44.880]  究竟四至六節是在說什麼呢
[00:10:44.880 --> 00:10:49.880]  史陶若行怎樣幫助信徒去面對衝擊
[00:10:49.880 --> 00:10:51.880]  他就用三一神的工作
[00:10:51.880 --> 00:10:53.880]  在教會當中
[00:10:53.880 --> 00:10:55.880]  怎樣去運行
[00:10:55.880 --> 00:10:59.880]  讓信徒能夠去意識到
[00:10:59.880 --> 00:11:02.880]  我們怎樣去面對這些挑戰
[00:11:02.880 --> 00:11:04.880]  第一
[00:11:04.880 --> 00:11:06.880]  在起首和結尾
[00:11:06.880 --> 00:11:09.880]  用蒙簡選這個字
[00:11:09.880 --> 00:11:11.880]  蒙簡選
[00:11:11.880 --> 00:11:13.880]  這個字就在
[00:11:13.880 --> 00:11:15.880]  《爾忽所書》一章
[00:11:15.880 --> 00:11:19.880]  說到在神的創造計劃當中
[00:11:19.880 --> 00:11:20.880]  創世之先
[00:11:20.880 --> 00:11:23.880]  他已經有一個心意
[00:11:23.880 --> 00:11:25.880]  就是定義去
[00:11:25.880 --> 00:11:26.880]  焦聚
[00:11:26.880 --> 00:11:28.880]  屬他的子民
[00:11:28.880 --> 00:11:31.880]  並且要將所有屬靈的福氣
[00:11:31.880 --> 00:11:34.880]  賜給他所簡選的人
[00:11:34.880 --> 00:11:35.880]  包括什麼呢
[00:11:35.880 --> 00:11:37.880]  他們要成為聖傑
[00:11:37.880 --> 00:11:39.880]  包括他們蒙神所愛
[00:11:39.880 --> 00:11:42.880]  並且被收納為自己的兒女
[00:11:42.880 --> 00:11:46.880]  讓我們能夠將重贊榮耀歸給
[00:11:46.880 --> 00:11:51.880]  上帝所施予的恩典
[00:11:51.880 --> 00:11:53.880]  我們很明白到
[00:11:53.880 --> 00:11:55.880]  這個蒙神簡選
[00:11:55.880 --> 00:11:57.880]  是我們蒙神簡選
[00:11:57.880 --> 00:11:59.880]  神簡選我們
[00:11:59.880 --> 00:12:01.880]  是透過一個渠道
[00:12:01.880 --> 00:12:03.880]  那個渠道就是
[00:12:03.880 --> 00:12:05.880]  在還作罪人的時候
[00:12:05.880 --> 00:12:07.880]  耶穌基督為我們死
[00:12:07.880 --> 00:12:11.880]  唯有這樣神才會簡選我們
[00:12:11.880 --> 00:12:13.880]  是透過一個神的救贖計劃
[00:12:13.880 --> 00:12:14.880]  整本聖經
[00:12:14.880 --> 00:12:15.880]  我們現在是議學小組
[00:12:15.880 --> 00:12:17.880]  今年要查一下神的文約
[00:12:17.880 --> 00:12:21.880]  在整個歷史當中
[00:12:21.880 --> 00:12:24.880]  由創世紀
[00:12:24.880 --> 00:12:27.880]  三章人的墮落開始
[00:12:27.880 --> 00:12:28.880]  直到啟示錄
[00:12:28.880 --> 00:12:31.880]  整個歷史當中我們看到
[00:12:31.880 --> 00:12:34.880]  是唯有透過彌賽亞
[00:12:34.880 --> 00:12:37.880]  大衛的子孫
[00:12:37.880 --> 00:12:38.880]  那個君王
[00:12:38.880 --> 00:12:41.880]  來到我們當中為我們釘十字架
[00:12:41.880 --> 00:12:43.880]  讓我們藉著上帝
[00:12:43.880 --> 00:12:45.880]  他自己救贖的心意
[00:12:45.880 --> 00:12:48.880]  以致我們能夠領受蒙簡選
[00:12:48.880 --> 00:12:51.880]  這個身份
[00:12:51.880 --> 00:12:53.880]  蒙簡選的身份
[00:12:53.880 --> 00:12:55.880]  就是一個被愛的身份
[00:12:55.880 --> 00:12:57.880]  被天父所愛的身份
[00:12:57.880 --> 00:13:00.880]  當我們今天面對很多世俗潮流的時候
[00:13:00.880 --> 00:13:04.880]  我們要先肯定自己是誰
[00:13:04.880 --> 00:13:07.880]  我們有很多角色
[00:13:07.880 --> 00:13:12.880]  丈夫、太太、員工、上司
[00:13:12.880 --> 00:13:13.880]  很多角色
[00:13:13.880 --> 00:13:15.880]  但有一個角色是永恆不變的
[00:13:15.880 --> 00:13:17.880]  因為是神賜予的
[00:13:17.880 --> 00:13:20.880]  在今在永在的神賜給我們的
[00:13:20.880 --> 00:13:22.880]  就是我們蒙神所愛的
[00:13:22.880 --> 00:13:24.880]  蒙神所簡選的兒女
[00:13:24.880 --> 00:13:25.880]  這個身份
[00:13:25.880 --> 00:13:28.880]  是在幫助我們在世俗潮流當中
[00:13:28.880 --> 00:13:32.880]  如何去面對不同的挑戰和難關
[00:13:32.880 --> 00:13:36.880]  當我們
[00:13:36.880 --> 00:13:39.880]  例如剛才說的
[00:13:39.880 --> 00:13:41.880]  有位牧者病患的時候
[00:13:41.880 --> 00:13:44.880]  遇到困難的時候
[00:13:44.880 --> 00:13:47.880]  仍然我們很深信一件事
[00:13:47.880 --> 00:13:49.880]  就是我們是蒙神所愛的
[00:13:49.880 --> 00:13:52.880]  信心被堅固
[00:13:52.880 --> 00:13:54.880]  信心被堅固
[00:13:54.880 --> 00:13:56.880]  這個對我們來說是很重要的
[00:13:56.880 --> 00:13:58.880]  我們不會對
[00:13:58.880 --> 00:14:02.880]  惡者最簡單的忌諱是什麼呢?
[00:14:02.880 --> 00:14:05.880]  讓我們對神產生懷疑
[00:14:05.880 --> 00:14:07.880]  神是否真的愛我
[00:14:07.880 --> 00:14:10.880]  人生有多少挑戰和困難
[00:14:10.880 --> 00:14:11.880]  神是否真的愛我
[00:14:11.880 --> 00:14:12.880]  在最艱難的時候
[00:14:12.880 --> 00:14:14.880]  就在那個時候
[00:14:14.880 --> 00:14:15.880]  你要用
[00:14:15.880 --> 00:14:18.880]  以弗所修獄章
[00:14:18.880 --> 00:14:21.880]  用信德當作頭牌
[00:14:21.880 --> 00:14:22.880]  信心
[00:14:22.880 --> 00:14:24.880]  就像頭牌
[00:14:24.880 --> 00:14:29.880]  能夠抵擋惡者一切的火箭
[00:14:29.880 --> 00:14:30.880]  是的,真的
[00:14:30.880 --> 00:14:33.880]  我們很需要
[00:14:33.880 --> 00:14:35.880]  深信自己的身份
[00:14:35.880 --> 00:14:36.880]  我們是蒙神所愛的
[00:14:36.880 --> 00:14:38.880]  第二件事
[00:14:38.880 --> 00:14:40.880]  第二件事,在經文當中
[00:14:40.880 --> 00:14:42.880]  它說我們
[00:14:42.880 --> 00:14:44.880]  是在耶穌基督裡面
[00:14:44.880 --> 00:14:46.880]  在我們裡面
[00:14:46.880 --> 00:14:47.880]  這個字
[00:14:47.880 --> 00:14:50.880]  我們在真理裡面
[00:14:50.880 --> 00:14:53.880]  這個字被我們思想到
[00:14:53.880 --> 00:14:54.880]  約翰福音第十五章
[00:14:54.880 --> 00:14:56.880]  葡萄樹與枝子
[00:14:56.880 --> 00:14:58.880]  這個字
[00:14:58.880 --> 00:14:59.880]  是同一個字眼
[00:14:59.880 --> 00:15:02.880]  我們是在主耶穌基督裡
[00:15:02.880 --> 00:15:04.880]  在主耶穌基督裡
[00:15:04.880 --> 00:15:07.880]  耶穌基督親自去焦聚我們
[00:15:07.880 --> 00:15:13.880]  以致我們和神產生了一個親密的關係
[00:15:13.880 --> 00:15:14.880]  在這個關係當中
[00:15:14.880 --> 00:15:16.880]  我們能夠多結果子
[00:15:16.880 --> 00:15:19.880]  滿心去榮耀主
[00:15:19.880 --> 00:15:24.880]  如何我們能夠和神產生一個親密的關係呢?
[00:15:24.880 --> 00:15:26.880]  這個親密的關係是如何形成的呢?
[00:15:26.880 --> 00:15:28.880]  在約翰福音第十五章第七節
[00:15:28.880 --> 00:15:29.880]  就說
[00:15:29.880 --> 00:15:33.880]  我的話常在你們裡面
[00:15:33.880 --> 00:15:37.880]  我的話常在你們裡面
[00:15:37.880 --> 00:15:38.880]  不從惡人的計謀
[00:15:38.880 --> 00:15:40.880]  不暫罪人的道路
[00:15:40.880 --> 00:15:41.880]  不助洩萬人的座位
[00:15:41.880 --> 00:15:45.880]  為喜愛耶和華的律法
[00:15:45.880 --> 00:15:46.880]  驟耶思想
[00:15:46.880 --> 00:15:49.880]  謝人便為有福
[00:15:49.880 --> 00:15:51.880]  他好像一棵樹栽在溪水旁
[00:15:51.880 --> 00:15:52.880]  按時候結果子
[00:15:52.880 --> 00:15:54.880]  葉子也不枯乾
[00:15:54.880 --> 00:16:00.880]  凡他所作的盡都順利
[00:16:00.880 --> 00:16:01.880]  我親愛的弟兄們
[00:16:01.880 --> 00:16:02.880]  你們要靠著主
[00:16:02.880 --> 00:16:04.880]  以乃祂的大人大力
[00:16:04.880 --> 00:16:05.880]  站立得穩
[00:16:05.880 --> 00:16:08.880]  要穿戴神所賜的全副軍裝
[00:16:08.880 --> 00:16:11.880]  就能抵擋魔鬼的詭計
[00:16:11.880 --> 00:16:12.880]  怎樣是全副軍裝呢?
[00:16:12.880 --> 00:16:16.880]  讓真理當作大指束腰
[00:16:16.880 --> 00:16:20.880]  最後就拿著聖靈的寶劍
[00:16:20.880 --> 00:16:22.880]  就是神的道
[00:16:22.880 --> 00:16:25.880]  整本聖經是讓我們明白
[00:16:25.880 --> 00:16:28.880]  當我們面對世俗潮流文化的時候
[00:16:28.880 --> 00:16:29.880]  怎樣去迎抗呢?
[00:16:29.880 --> 00:16:32.880]  就是透過神的話語
[00:16:32.880 --> 00:16:33.880]  將自己的生命
[00:16:33.880 --> 00:16:34.880]  我的生命
[00:16:34.880 --> 00:16:36.880]  破碎的生命
[00:16:36.880 --> 00:16:37.880]  有限的生命
[00:16:37.880 --> 00:16:41.880]  深藏在上帝的話語當中
[00:16:41.880 --> 00:16:42.880]  與祂有所結連
[00:16:42.880 --> 00:16:44.880]  以致我明白到
[00:16:44.880 --> 00:16:46.880]  此時此刻我怎樣分辨
[00:16:46.880 --> 00:16:48.880]  哪些是合神心意的事
[00:16:48.880 --> 00:16:49.880]  我應該去做
[00:16:49.880 --> 00:16:51.880]  哪些是我們要小心警醒
[00:16:51.880 --> 00:16:52.880]  要禱告
[00:16:52.880 --> 00:16:54.880]  馬太福音第四章
[00:16:54.880 --> 00:16:58.880]  耶穌三次被魔鬼在曠野試探
[00:16:58.880 --> 00:17:00.880]  祂都是用神的話語
[00:17:00.880 --> 00:17:03.880]  去抵擋惡者的詭計
[00:17:03.880 --> 00:17:08.880]  如果主耶穌都要靠著神的話語
[00:17:08.880 --> 00:17:10.880]  何況是我們呢?
[00:17:10.880 --> 00:17:13.880]  我們如果不讀聖經
[00:17:13.880 --> 00:17:15.880]  我們每天不去靈修的時候
[00:17:15.880 --> 00:17:17.880]  我們真的可以辨識到
[00:17:17.880 --> 00:17:21.880]  和可以面對惡者的挑戰
[00:17:21.880 --> 00:17:23.880]  和引誘試探
[00:17:23.880 --> 00:17:26.880]  你不要開玩笑
[00:17:26.880 --> 00:17:28.880]  我們都是血肉之軀
[00:17:28.880 --> 00:17:33.880]  很容易稍一不慎
[00:17:33.880 --> 00:17:35.880]  都中了撒旦的詭計
[00:17:35.880 --> 00:17:40.880]  在此時
[00:17:40.880 --> 00:17:43.880]  使徒約翰很想我們知道
[00:17:43.880 --> 00:17:45.880]  神的話語不單創造了世界
[00:17:45.880 --> 00:17:49.880]  並且更新了創造了我們的生命
[00:17:49.880 --> 00:17:53.880]  神的創造是再一次創造我們
[00:17:53.880 --> 00:17:56.880]  讓我們成為合神心意的人
[00:17:56.880 --> 00:17:57.880]  若有人再基督他
[00:17:57.880 --> 00:17:59.880]  他就像新造的人
[00:17:59.880 --> 00:18:01.880]  再基督他
[00:18:01.880 --> 00:18:03.880]  和上帝的話語結連
[00:18:03.880 --> 00:18:04.880]  就是新造的人
[00:18:04.880 --> 00:18:06.880]  舊時已過都變成新的了
[00:18:06.880 --> 00:18:08.880]  沒有上帝的話語
[00:18:08.880 --> 00:18:14.880]  我們只不過是一個所謂的教會教會主
[00:18:14.880 --> 00:18:16.880]  講自己的基督徒
[00:18:16.880 --> 00:18:18.880]  但你無法活出
[00:18:18.880 --> 00:18:21.880]  因為你內裡沒有東西
[00:18:21.880 --> 00:18:24.880]  你內裡都是救我
[00:18:24.880 --> 00:18:26.880]  老我
[00:18:26.880 --> 00:18:28.880]  你內裡沒有新我
[00:18:28.880 --> 00:18:29.880]  你沒有神的話語
[00:18:29.880 --> 00:18:31.880]  你無法活出真理
[00:18:31.880 --> 00:18:32.880]  不是神不想幫我們
[00:18:32.880 --> 00:18:33.880]  是神很想幫我們
[00:18:33.880 --> 00:18:35.880]  但你內裡沒有東西
[00:18:35.880 --> 00:18:36.880]  那神如何?
[00:18:36.880 --> 00:18:37.880]  言行舉動
[00:18:37.880 --> 00:18:38.880]  處事待人
[00:18:38.880 --> 00:18:40.880]  就按照自己的方式待人
[00:18:40.880 --> 00:18:42.880]  舊的方式待人
[00:18:42.880 --> 00:18:44.880]  你不會按照真理待人
[00:18:44.880 --> 00:18:46.880]  因為你內裡沒有東西
[00:18:46.880 --> 00:18:48.880]  不過即使我們內裡真的有神的話語
[00:18:48.880 --> 00:18:50.880]  我們又知道另一個狀況
[00:18:50.880 --> 00:18:52.880]  就是什麼狀況呢?
[00:18:52.880 --> 00:18:54.880]  只是行善的,有得我
[00:18:54.880 --> 00:18:56.880]  只是行出外,又不得我
[00:18:56.880 --> 00:19:01.880]  所以在史徒約翰當中
[00:19:01.880 --> 00:19:05.880]  他知道不單止我們是蒙神所愛的
[00:19:05.880 --> 00:19:09.880]  不單止我們在耶穌基督裡有神的話語
[00:19:09.880 --> 00:19:13.880]  更加需要聖靈的引導幫助
[00:19:13.880 --> 00:19:15.880]  所以在第一節
[00:19:15.880 --> 00:19:17.880]  他所說的
[00:19:17.880 --> 00:19:19.880]  我們是認知真理
[00:19:19.880 --> 00:19:21.880]  明白真理的
[00:19:21.880 --> 00:19:23.880]  如何認知真理呢?
[00:19:23.880 --> 00:19:25.880]  在《約翰福音》說了
[00:19:25.880 --> 00:19:27.880]  神差顯是一個保衛師
