
[00:00:00.000 --> 00:00:04.000]  好,我們一起思想上帝的話語
[00:05:39.000 --> 00:05:45.000]  我實在告訴你們,普天之下,無論在甚麼地方傳福音
[00:05:45.000 --> 00:05:49.000]  也要述說這女人所做的,以為紀念
[00:05:49.000 --> 00:05:54.000]  剛才段落說到耶穌在耶路撒冷被戲受害
[00:05:54.000 --> 00:06:01.000]  相信因為要過逾節,在十四章一次開始說到的時間
[00:06:01.000 --> 00:06:07.000]  已經充滿了很多人,好像最近去掃墓一樣
[00:06:07.000 --> 00:06:13.000]  你靜一去,就封路,塞車,或者要很多人
[00:06:13.000 --> 00:06:22.000]  耶穌和門徒去到伯大利,估計是被主醫治好的麻風病西門家
[00:06:22.000 --> 00:06:27.000]  西門家裡預備晚餐,亞太也有相類似的記載
[00:06:27.000 --> 00:06:33.000]  而福音說,馬大拉撒路一家中的瑪利亞,就是說這個女人
[00:06:33.000 --> 00:06:38.000]  似乎是對比經文,當然有很多不同的比較
[00:06:38.000 --> 00:06:43.000]  我們就圍繞著經文,先說有一個女人
[00:06:43.000 --> 00:06:48.000]  這個女子,穿著一個極貴重的珍拿達香膏
[00:06:48.000 --> 00:06:53.000]  如果你們聽過,就知道珍是說到很純正的
[00:06:53.000 --> 00:06:56.000]  我們知道是寶貴的意思,沒有雜質的
[00:06:56.000 --> 00:06:59.000]  不是假的,不是混合了很多東西
[00:06:59.000 --> 00:07:10.000]  而且那個玉瓶是盛載貴重器皿,用封印,用的時候才弄斷使用
[00:07:10.000 --> 00:07:14.000]  不能留的,用就用完,有些說法
[00:07:14.000 --> 00:07:19.000]  當然最重要的是那個香膏,或者是易作香油
[00:07:19.000 --> 00:07:22.000]  通常是用末藥提煉而成的
[00:07:22.000 --> 00:07:28.000]  那個香油是印度北部植物拿達的根莖提煉而成的
[00:07:28.000 --> 00:07:34.000]  我也沒有去過以色列,有些是去過的,但在以色列是沒有賣的
[00:07:34.000 --> 00:07:38.000]  可能你也未必會買,也未必是那麼香
[00:07:38.000 --> 00:07:45.000]  可能是習慣了,我們有時候吃中東的食物,味道未必是每個人都喜歡的
[00:07:45.000 --> 00:07:51.000]  但重要的是當時他們背景歷史,這個香膏是貴重的
[00:07:51.000 --> 00:07:55.000]  而有趣的情況來了,那些門徒有幾個是怎樣的
[00:07:55.000 --> 00:08:01.000]  當他打破了玉瓶,把香膏敲在耶穌的頭上
[00:08:01.000 --> 00:08:08.000]  有幾個人心中很不喜悅,甚至說何用這樣枉費呢
[00:08:08.000 --> 00:08:12.000]  原來他們的原因是覺得浪費
[00:08:12.000 --> 00:08:21.000]  他們後面的經文說彼此說,心裡說,甚至生氣,後面說到第五節,氣他
[00:08:21.000 --> 00:08:25.000]  有些翻譯說生氣,甚至是一種責備
[00:08:25.000 --> 00:08:31.000]  他們覺得原因是浪費,很簡單,大家也聽過,也有查經查過
[00:08:31.000 --> 00:08:42.000]  大家記不記得一瓶那麼有價值的香膏,是等於一般工人,不是高薪的工人
[00:08:42.000 --> 00:08:46.000]  薪酬有多久,有沒有印象
[00:08:46.000 --> 00:08:53.000]  他應該說有多兩銀子,就是三八個銀幣
[00:08:53.000 --> 00:08:58.000]  一個銀幣等於一日的工資
[00:08:58.000 --> 00:09:03.000]  我嘗試用最低工資計算,不過我的數字很差
[00:09:03.000 --> 00:09:08.000]  我當計算了一年工資,最低工資是開竹工
[00:09:08.000 --> 00:09:14.000]  二十萬,多不多,對有錢人就不算很多
[00:09:14.000 --> 00:09:22.000]  但對一般市民,窮人,二十萬不是隨便拿到,很謹慎
[00:09:22.000 --> 00:09:26.000]  就算有錢人也不會當二十萬是稅,很謹慎
[00:09:26.000 --> 00:09:35.000]  對於當時一般工人,我相信這個女人不一定是有錢人
[00:09:35.000 --> 00:09:45.000]  她也在門徒那裡這樣認為,是不是比主更有價值呢
[00:09:45.000 --> 00:09:49.000]  那幾個門徒認為昂貴,甚至她的描述說
[00:09:49.000 --> 00:09:57.000]  其實可以將他變成金錢去幫那些窮人,很好
[00:09:57.000 --> 00:10:01.000]  不過要看不同的對比
[00:10:01.000 --> 00:10:08.000]  《約翰福音》十二章有一個門徒,就是那個要賣耶穌的加勒人猶大講的
[00:10:08.000 --> 00:10:13.000]  這番說話他引述,說香高為什麼不賣三十兩銀子周濟窮人呢
[00:10:13.000 --> 00:10:15.000]  不過他引述完這句就說
[00:10:15.000 --> 00:10:23.000]  他說者說並不是掛念窮人,乃因他是個賊,又帶著錢囊上,想其中所存的
[00:10:23.000 --> 00:10:31.000]  哇,這件事真是很大,如果他被人在網上記載,形容你會怎樣呢
[00:10:31.000 --> 00:10:35.000]  除非你說不是我,你冤枉我
[00:10:35.000 --> 00:10:40.000]  但如果你真的這樣,真是很慘,歷世歷代都看到
[00:10:40.000 --> 00:10:46.000]  不過慘是值得的,我相信聖經所記載,加勒人猶大,真是這樣
[00:10:46.000 --> 00:10:51.000]  他是個賊,不是真的想關心窮人的需要
[00:10:51.000 --> 00:10:58.000]  所以耶穌在經文中說,門徒不喜悅,生氣責備他
[00:10:58.000 --> 00:11:01.000]  是不是他們覺得比主更有價值呢?
[00:11:01.000 --> 00:11:05.000]  這個問題應該不是,特別是說猶大
[00:11:05.000 --> 00:11:13.000]  但耶穌卻認為這個女人所做的一件美事,是很有價值的
[00:11:13.000 --> 00:11:20.000]  極端不同,主吩咐門徒,你不要生這個女人氣,不要難為她
[00:11:20.000 --> 00:11:25.000]  因為她盡了具體的能力去做
[00:11:25.000 --> 00:11:31.000]  我們欣賞或學習,或看到她的特點是她不是只會說話
[00:11:31.000 --> 00:11:38.000]  說很容易,這個世代我們都習慣喜歡去社交媒體
[00:11:38.000 --> 00:11:41.000]  最喜歡看的是留言
[00:11:41.000 --> 00:11:48.000]  我這次看聖經時,覺得挺像我們平時看的留言
[00:11:48.000 --> 00:11:54.000]  可能你說,這女人奉獻了香高給耶穌
[00:11:54.000 --> 00:11:58.000]  下面的留言是浪費了什麼
[00:11:58.000 --> 00:12:04.000]  很多負面批評,或覺得比別人更聰明
[00:12:04.000 --> 00:12:09.000]  所以當時,如果你是當事人,看到這些留言可能你都不開心
[00:12:09.000 --> 00:12:11.000]  如果你是,不是的,我是真心的
[00:12:11.000 --> 00:12:17.000]  但說這些可以是無的放矢,或者說了不負責任
[00:12:17.000 --> 00:12:21.000]  當然,這不是網上留言,而是現場的時間
[00:12:21.000 --> 00:12:30.000]  耶穌卻為這個女人去說,不單止不是負面,甚至是正面
[00:12:30.000 --> 00:12:36.000]  因為祂提到的,除了具體完成,不是只有想,不是只有口
[00:12:36.000 --> 00:12:40.000]  而是用行動去做服事奉獻
[00:12:40.000 --> 00:12:45.000]  主認同幫助有窮人的需要
[00:12:45.000 --> 00:12:49.000]  不過,祂在說一個時機的問題
[00:12:49.000 --> 00:12:55.000]  祂說,窮人常同在的機會,行善隨時都可以
[00:12:55.000 --> 00:13:00.000]  不過,你們不常有,我的意思是,耶穌準備要上十字架
[00:13:00.000 --> 00:13:08.000]  你們還要這樣跟祂坐直,去為祂做這些事,遲些就沒有機會了
[00:13:08.000 --> 00:13:14.000]  所以,祂甚至說得很清晰,為耶穌安葬如仙,翹上高樓的準備
[00:13:14.000 --> 00:13:20.000]  顯示這個女人,她真的聽得明白,她真的有耳可聽
[00:13:20.000 --> 00:13:23.000]  聽到耶穌一直以來對門徒的教導
[00:13:23.000 --> 00:13:26.000]  反而門徒就不太聽得懂
[00:13:26.000 --> 00:13:32.000]  耶穌其實在之前經文,已經在第八章開始明說,祂會受害
[00:13:32.000 --> 00:13:35.000]  如果記得,你會看回馬拉第八章
[00:13:35.000 --> 00:13:41.000]  彼得認耶穌是基督之後,他叫耶穌不要上十字架
[00:13:41.000 --> 00:13:44.000]  不要受死,要破壞它
[00:13:44.000 --> 00:13:47.000]  但耶穌責備彼得
[00:13:47.000 --> 00:13:51.000]  但到這裡,其實門徒是否有進步還是仍然不太掌握,不知道
[00:13:51.000 --> 00:13:56.000]  但這個女人知道,因為她做這件事是為祂安葬如仙
[00:13:56.000 --> 00:14:04.000]  她用行動表明她知道,而她受主感動,為耶穌獻上香膏
[00:14:04.000 --> 00:14:09.000]  所以,極少有的地方,耶穌吩咐一件事
[00:14:09.000 --> 00:14:16.000]  普天之下,無論在什麼地方傳福音,都要述說這個女人所做,以為紀念
[00:14:16.000 --> 00:14:20.000]  我大概想不到太多耶穌可以這麼重視一個事情
[00:14:20.000 --> 00:14:25.000]  所以我今天也應了這個,我普天下傳福音的時間
[00:14:25.000 --> 00:14:29.000]  我起碼也說過一次,紀念這件事情
[00:14:29.000 --> 00:14:31.000]  這個女人很值得我們學習
[00:14:31.000 --> 00:14:34.000]  但我們不要停留在這位女人的事情
[00:14:34.000 --> 00:14:41.000]  因為我們回顧背景的情況,在14章1至2節
[00:14:41.000 --> 00:14:50.000]  那些過節日的語節,祭司長和文士,就是那些律法教師
[00:14:50.000 --> 00:14:55.000]  或者翻譯為當權的祭司,不是部分,是某些祭司
[00:14:55.000 --> 00:15:05.000]  當權即是主要的祭司,他們的想法是要用詭計捉拿耶穌
[00:15:05.000 --> 00:15:09.000]  很明白的,馬考科音是不囉嗦的
[00:15:09.000 --> 00:15:12.000]  他寫得很簡潔,但很直接
[00:15:12.000 --> 00:15:16.000]  捉拿耶穌,殺他
[00:15:16.000 --> 00:15:19.000]  14章2節說,他們在想什麼呢?
[00:15:19.000 --> 00:15:23.000]  當時過節日,怕百姓心亂
[00:15:23.000 --> 00:15:25.000]  所以節日期間不要捉拿耶穌
[00:15:25.000 --> 00:15:27.000]  明明捉拿耶穌,很多人愛戴他
[00:15:27.000 --> 00:15:31.000]  會不會引起很多百姓的混亂呢?
[00:15:31.000 --> 00:15:37.000]  其實這個背景下,剛剛分享到耶穌準備過節的時間
[00:15:37.000 --> 00:15:41.000]  去了一個家庭裡,發生了這件事情
[00:15:41.000 --> 00:15:47.000]  但特別的地方,第9節,耶穌那麼肯定這個女人所做的事情
[00:15:47.000 --> 00:15:53.000]  隨著10-11節,發生了什麼事呢?
[00:15:53.000 --> 00:15:57.000]  他說12個門徒裡有一個加略人猶大去見祭司長
[00:15:57.000 --> 00:16:00.000]  接著第9節說完這件事
[00:16:00.000 --> 00:16:06.000]  猶大就把耶穌交給這班祭司長
[00:16:06.000 --> 00:16:10.000]  他們聽了就很高興,又應許給他銀子
[00:16:10.000 --> 00:16:14.000]  他就沉思如何把耶穌交給他們
[00:16:14.000 --> 00:16:19.000]  經文說到他們很高興
[00:16:19.000 --> 00:16:24.000]  當然他們的計劃有突破性的機會
[00:16:24.000 --> 00:16:28.000]  有女性外合,有奸細幫助他們
[00:16:28.000 --> 00:16:33.000]  第二,可能他們想,有什麼問題,就推卸責任給他們
[00:16:33.000 --> 00:16:39.000]  猶大想把機會出賣耶穌,把他掀出貪愛錢財
[00:16:39.000 --> 00:16:43.000]  導致他失足,你說他不是門徒,跟耶穌幾年,怎會這樣呢?
[00:16:43.000 --> 00:16:47.000]  這是匪夷所思,還是人之常情呢?
[00:16:47.000 --> 00:16:52.000]  貪不是因為貧窮,貪錢的人就是貧窮
[00:16:52.000 --> 00:16:57.000]  有錢的人貪不貪呢?問心,不是問你有沒有錢
[00:16:57.000 --> 00:17:03.000]  貪與沒有無關,有可能越想要,更多也不一定
[00:17:03.000 --> 00:17:06.000]  所以無論貧窮或富貴都可以貪
[00:17:06.000 --> 00:17:13.000]  問題是,猶大也不是有錢,但記載在十二弘福音說
[00:17:13.000 --> 00:17:17.000]  他會偷阿公的錢,他管錢郎,拿錢
[00:17:17.000 --> 00:17:24.000]  經文第九節才剛發生了耶穌如此肯定的生命
[00:17:24.000 --> 00:17:29.000]  他卻好像做了一個逆向去做一件這樣的事
[00:17:29.000 --> 00:17:38.000]  我們無法理解猶大,就好像猶大仍然無法理解十字架真正的意義一樣
[00:17:38.000 --> 00:17:44.000]  所以在耶穌的常教中,不可以侍奉主,又侍奉馬門
[00:17:44.000 --> 00:17:47.000]  似乎猶大揀選了馬門
[00:17:47.000 --> 00:17:52.000]  但看下去十六節至二十一節,我們一起讀經文
[00:17:52.000 --> 00:17:56.000]  我們又看見一件事,耶穌是完全知道
[00:17:56.000 --> 00:17:59.000]  耶穌不是不知道是誰出賣他
[00:17:59.000 --> 00:18:03.000]  我們請姐妹讀雙數節,弟兄讀單數節
[00:18:03.000 --> 00:18:05.000]  請姐妹先,預備起
[00:18:05.000 --> 00:18:09.000]  十六節開始,門徒出去
[00:18:09.000 --> 00:18:15.000]  門徒出去,準備一切,所遇見的正如耶穌所說的
[00:18:15.000 --> 00:18:18.000]  他們就預備了二十二節的見地
[00:18:18.000 --> 00:18:23.000]  到了晚上,耶穌和十二個門徒都來了
[00:18:23.000 --> 00:18:39.000]  他們就幽愁起來,一個一個地問:是我嗎?
[00:18:39.000 --> 00:18:51.000]  人子必要去世,正如經上他所說的
[00:18:51.000 --> 00:18:57.000]  但人子的人有和了,那人則身在世上道好
[00:18:57.000 --> 00:19:04.000]  原來延續之前的十四章,一開始就說準備過御節
[00:19:04.000 --> 00:19:10.000]  到了這個時候,耶穌就過節預備御節的晚餐
[00:19:10.000 --> 00:19:17.000]  御節是紀念上帝拯救以色列人重要的節日
[00:19:17.000 --> 00:19:25.000]  但我們知道在經文記載的時間,特別是二十二至二十五或二十六節
[00:19:25.000 --> 00:19:31.000]  就是耶穌設立聖餐,就像我們在崇拜的聖餐紀念主的時候
[00:19:31.000 --> 00:19:36.000]  他將在御節的晚餐紀念上帝拯救的日子
[00:19:36.000 --> 00:19:41.000]  到當刻和門徒最後的晚餐設立聖餐
[00:19:41.000 --> 00:19:45.000]  轉化為紀念主的救贖
[00:19:45.000 --> 00:19:50.000]  耶穌知道十八節有人要出賣他
[00:19:50.000 --> 00:19:59.000]  在座席的時候,在紀念歷史時刻的節日,分享重要的話
[00:19:59.000 --> 00:20:08.000]  會不會有些電影畫面,大哥跟隨他的人說
[00:20:08.000 --> 00:20:15.000]  我們中間有個臥底,畫面中通常是看著那些人
[00:20:15.000 --> 00:20:20.000]  誰是臥底呢?如果沒有劇透我們也不知道是誰
[00:20:20.000 --> 00:20:24.000]  當然我們知道是中間的猶太
[00:20:24.000 --> 00:20:29.000]  門徒的反應是憂愁起來是正常的
[00:20:29.000 --> 00:20:33.000]  擔心,難道他說我?
[00:20:33.000 --> 00:20:35.000]  但你自己也知道
[00:20:35.000 --> 00:20:39.000]  一個個問耶穌是不是我,或逆做
[00:20:39.000 --> 00:20:42.000]  不是我吧?
[00:20:42.000 --> 00:20:48.000]  這是期望,問耶穌的時候,想從耶穌口中肯定
[00:20:48.000 --> 00:20:51.000]  不是你,那他是不是安心一點呢?
[00:20:51.000 --> 00:20:56.000]  但如果投入情境題,你就是猶太
[00:20:56.000 --> 00:20:59.000]  你的心情是怎樣呢?
[00:20:59.000 --> 00:21:04.000]  心虛?擔心?還是會被人知道
[00:21:04.000 --> 00:21:08.000]  耶穌只是拋我浪頭,他不知道是我的
[00:21:08.000 --> 00:21:13.000]  所以經文也說,我們參加馬太福音26章
[00:21:13.000 --> 00:21:18.000]  賣耶穌的猶太也交足氣,拉比是我媽
[00:21:18.000 --> 00:21:24.000]  你也不得不佩服,猶太處變不驚
[00:21:24.000 --> 00:21:30.000]  不過耶穌也很厲害,他說:耶穌說,你說的事
[00:21:30.000 --> 00:21:37.000]  有些人說,他不是說猶太,他說你說的很多論述
[00:21:37.000 --> 00:21:41.000]  不過照字面來說,他真的說出來
[00:21:41.000 --> 00:21:44.000]  不過我覺得有個奇怪的畫面
[00:21:44.000 --> 00:21:49.000]  如果是這樣,另外11個應該立即捉住他
[00:21:49.000 --> 00:21:53.000]  說:你這臭小子,又沒有
[00:21:53.000 --> 00:21:58.000]  甚至經文說,耶穌說你要做的事,你去做吧
[00:21:58.000 --> 00:22:02.000]  但我們必須知道猶太不是軟弱無助的受害者
[00:22:02.000 --> 00:22:07.000]  他的計算技術很厲害,他有能力,他聰明
[00:22:07.000 --> 00:22:09.000]  不過用錯了地方
[00:22:09.000 --> 00:22:12.000]  他也不是一個宿命論的說法
[00:22:12.000 --> 00:22:16.000]  耶穌被出賣,一定要發生的
[00:22:16.000 --> 00:22:20.000]  猶太是命中注定
[00:22:20.000 --> 00:22:24.000]  這個說法我相信很難接受
[00:22:24.000 --> 00:22:28.000]  命中注定,什麼都不用做
[00:22:28.000 --> 00:22:35.000]  亦是他三年所領受的道卻,不能改變他的生命
[00:22:35.000 --> 00:22:39.000]  耶穌一直給他機會,包括到晚餐的時候
[00:22:39.000 --> 00:22:47.000]  耶穌最後給了機會,或者提醒出賣主的人有禍了
[00:22:47.000 --> 00:22:51.000]  很嚴重,我相信不用解釋太多
[00:22:51.000 --> 00:22:55.000]  剛剛這兩個生命完全相反
[00:22:55.000 --> 00:23:00.000]  一個可能把他最重要最寶貴的向高
[00:23:00.000 --> 00:23:03.000]  代表著他願意擺上
[00:23:03.000 --> 00:23:07.000]  另一個卻是出賣耶穌
[00:23:07.000 --> 00:23:10.000]  本來是他師父最親近的人
[00:23:10.000 --> 00:23:13.000]  教他,帶著他幾年的生活
[00:23:13.000 --> 00:23:17.000]  卻要得著這些利益
[00:23:17.000 --> 00:23:23.000]  當然有些說法,他想著到時被拉進去坐牢一會兒就能出來
[00:23:23.000 --> 00:23:27.000]  不用死吧
[00:23:27.000 --> 00:23:30.000]  出賣就是出賣
[00:23:30.000 --> 00:23:34.000]  你不會說朋友我出賣你一會兒
[00:23:34.000 --> 00:23:39.000]  你遲些就沒事了
[00:23:39.000 --> 00:23:42.000]  何況是他的老師
[00:23:42.000 --> 00:23:49.000]  當我們思想到完全出賣和完全奉獻的對比
[00:23:49.000 --> 00:23:53.000]  我們要想完全選擇究竟是怎樣
[00:23:53.000 --> 00:23:57.000]  完全選擇價值還是價格呢
[00:23:57.000 --> 00:23:59.000]  在上次分享,我想在預府期
[00:23:59.000 --> 00:24:02.000]  當你無論個人靈修物相去聆聽
[00:24:02.000 --> 00:24:05.000]  或者你今天聽的訊息
[00:24:05.000 --> 00:24:09.000]  我們用第一身,你去到你也是主的門徒
[00:24:09.000 --> 00:24:11.000]  或者你是那個女人
[00:24:11.000 --> 00:24:13.000]  你是完全怎樣呢
[00:24:13.000 --> 00:24:15.000]  我相信很肯定是完全因為主耶穌
[00:24:15.000 --> 00:24:18.000]  獨一的主,是信靠對象
[00:24:18.000 --> 00:24:20.000]  原來你什麼關係決定你做什麼選擇
[00:24:20.000 --> 00:24:23.000]  如果你跟主沒有關係,你無所謂
[00:24:23.000 --> 00:24:27.000]  你說我又怎會出賣他呢
[00:24:27.000 --> 00:24:35.000]  但是如果你跟他真正的關係這麼密切
[00:24:35.000 --> 00:24:41.000]  我見很多父母或親人對所愛人義無反顧
[00:24:41.000 --> 00:24:43.000]  只有一個原因
[00:24:43.000 --> 00:24:46.000]  有父母對子女有病
[00:24:46.000 --> 00:24:48.000]  他捐什麼都可以
[00:24:48.000 --> 00:24:50.000]  捐血捐器官什麼
[00:24:50.000 --> 00:24:52.000]  他義無反顧,是不用想的
[00:24:52.000 --> 00:24:58.000]  我相信大家也有這樣的愛犧牲
[00:24:58.000 --> 00:25:00.000]  他有時你很擔心
[00:25:00.000 --> 00:25:04.000]  甚至付一切金錢代價都要為他
[00:25:04.000 --> 00:25:08.000]  我見過有父母為子女還債
[00:25:08.000 --> 00:25:10.000]  有債務的問題
[00:25:10.000 --> 00:25:12.000]  他雖然嘴邊一直罵
[00:25:12.000 --> 00:25:14.000]  衰仔啊啊啊啊
[00:25:14.000 --> 00:25:18.000]  不過他的手在做什麼
[00:25:18.000 --> 00:25:21.000]  拿他可以幫他的錢還
[00:25:21.000 --> 00:25:24.000]  因為一個原因,愛他
[00:25:24.000 --> 00:25:26.000]  基督愛教會在二弗所書說
[00:25:26.000 --> 00:25:29.000]  他為教會寫名
[00:25:29.000 --> 00:25:31.000]  就好像丈夫愛妻子一樣
[00:25:31.000 --> 00:25:34.000]  丈夫要愛妻子為妻子寫名
[00:25:34.000 --> 00:25:38.000]  妻子信奉丈夫,教會信奉基督
[00:25:38.000 --> 00:25:45.000]  原來這種關係決定了你是猶豫還是義無反顧
[00:25:45.000 --> 00:25:48.000]  我是猶大為自己想很多
[00:25:48.000 --> 00:25:51.000]  滿足自己還是為主
[00:25:51.000 --> 00:25:54.000]  明白福音真正信他的人
[00:25:54.000 --> 00:25:58.000]  就知道主是先愛我們
[00:25:58.000 --> 00:26:01.000]  最大誡命表明
[00:26:01.000 --> 00:26:03.000]  最大誡命要愛他
[00:26:03.000 --> 00:26:09.000]  其實是因為他先用完全的愛為人去愛人
[00:26:09.000 --> 00:26:11.000]  所以這種關係
[00:26:11.000 --> 00:26:13.000]  所以你今天做妻子或丈夫
[00:26:13.000 --> 00:26:17.000]  期望太太或丈夫你愛我是合理的
[00:26:17.000 --> 00:26:19.000]  大前提是你很愛他
[00:26:19.000 --> 00:26:22.000]  你都願意為他寫記
[00:26:22.000 --> 00:26:25.000]  你不需要考慮
[00:26:25.000 --> 00:26:27.000]  和生活選項不同
[00:26:27.000 --> 00:26:30.000]  我們習慣了在社會買什麼手機
[00:26:30.000 --> 00:26:32.000]  去吃什麼飯
[00:26:32.000 --> 00:26:34.000]  我們太習慣容易捨棄
[00:26:34.000 --> 00:26:39.000]  我們不願意投入
[00:26:39.000 --> 00:26:43.000]  不過很樂意用我們很多自由
[00:26:43.000 --> 00:26:46.000]  但信仰跟隨主就不是這樣
[00:26:46.000 --> 00:26:48.000]  選擇部分
[00:26:48.000 --> 00:26:49.000]  選擇一些
[00:26:49.000 --> 00:26:51.000]  選擇我想要
[00:26:51.000 --> 00:26:52.000]  猶大式就是
[00:26:52.000 --> 00:26:55.000]  我跟隨主多威風
[00:26:55.000 --> 00:26:57.000]  可能是吧
[00:26:57.000 --> 00:27:01.000]  我跟隨主還管錢
[00:27:01.000 --> 00:27:03.000]  滿足我最重視的東西
