
[00:00:00.000 --> 00:00:03.000]  好,大家知道今天是甚麼節?
[00:05:52.000 --> 00:05:54.000]  去表達我愛你
[00:05:54.000 --> 00:05:56.000]  你不要拿梳子
[00:05:56.000 --> 00:05:58.000]  給他,他可能沒有頭髮
[00:05:58.000 --> 00:06:00.000]  你問他
[00:06:00.000 --> 00:06:02.000]  你想我為你做什麼?
[00:06:02.000 --> 00:06:04.000]  讓我可以表達
[00:06:04.000 --> 00:06:06.000]  我愛你
[00:06:06.000 --> 00:06:08.000]  現在你記住這句說話
[00:06:08.000 --> 00:06:10.000]  你今天回去之後
[00:06:10.000 --> 00:06:12.000]  和你的家人問這個問題
[00:06:12.000 --> 00:06:14.000]  你想我為你
[00:06:14.000 --> 00:06:16.000]  做什麼?去表達
[00:06:16.000 --> 00:06:18.000]  我愛你,小朋友記不記得我說什麼?
[00:06:18.000 --> 00:06:20.000]  記得
[00:06:20.000 --> 00:06:22.000]  那你心裡想不想住了
[00:06:22.000 --> 00:06:24.000]  這句說話怎麼說?
[00:06:24.000 --> 00:06:26.000]  你想我為你
[00:06:26.000 --> 00:06:28.000]  做什麼?表達
[00:06:28.000 --> 00:06:30.000]  我愛你
[00:06:30.000 --> 00:06:32.000]  那你回去就問你爸爸
[00:06:32.000 --> 00:06:34.000]  問你媽媽這句說話
[00:06:34.000 --> 00:06:36.000]  然後你就做出來
[00:06:36.000 --> 00:06:38.000]  今天
[00:06:38.000 --> 00:06:40.000]  是一個家庭主日的時間
[00:06:40.000 --> 00:06:42.000]  你旁邊有很多你所愛的親人
[00:06:42.000 --> 00:06:44.000]  所以今天最後
[00:06:44.000 --> 00:06:46.000]  故事結束之前
[00:06:46.000 --> 00:06:48.000]  我請大家說一句說話
[00:06:48.000 --> 00:06:50.000]  向你的家人說
[00:06:50.000 --> 00:06:52.000]  耶穌愛你
[00:06:52.000 --> 00:06:54.000]  我愛你
[00:06:54.000 --> 00:06:56.000]  等等
[00:06:56.000 --> 00:06:58.000]  你不要口口說就算了
[00:06:58.000 --> 00:07:00.000]  你是真心說的
[00:07:00.000 --> 00:07:02.000]  你可以甚至拍拍肩膀
[00:07:02.000 --> 00:07:04.000]  你可以拿著他的手說
[00:07:04.000 --> 00:07:06.000]  耶穌愛你,我愛你
[00:07:06.000 --> 00:07:08.000]  大家有機會,你等下節目也可以表達
[00:07:08.000 --> 00:07:10.000]  你可以,現在可以
[00:07:10.000 --> 00:07:30.000]  (大聲呼叫)
[00:07:30.000 --> 00:07:32.000]  今天神因為他將愛
[00:07:32.000 --> 00:07:34.000]  放在我們家庭當中
[00:07:34.000 --> 00:07:36.000]  但願神賜福我們每一個家庭
[00:07:36.000 --> 00:07:38.000]  在當中經歷神的愛
[00:07:38.000 --> 00:07:40.000]  又經歷家人之間的傷害
[00:07:40.000 --> 00:07:42.000]  大家再一起祈禱
[00:07:42.000 --> 00:07:44.000]  我們再將這段時間再交託給主
[00:07:44.000 --> 00:07:52.000]  滿有慈愛的上帝
[00:07:52.000 --> 00:07:54.000]  我們知道你就是愛
[00:07:54.000 --> 00:07:56.000]  我們本來自己不懂得去愛
[00:07:56.000 --> 00:07:58.000]  但當經歷到主耶穌的愛的時候
[00:07:58.000 --> 00:08:00.000]  我們就知道
[00:08:00.000 --> 00:08:02.000]  如何來愛我們身邊的人
[00:08:02.000 --> 00:08:04.000]  主我們愛心
[00:08:04.000 --> 00:08:06.000]  何等的不足
[00:08:06.000 --> 00:08:08.000]  但主啊
[00:08:08.000 --> 00:08:10.000]  我們知道你是我們的幫助
[00:08:10.000 --> 00:08:12.000]  求你教我們很真實地
[00:08:12.000 --> 00:08:14.000]  很具體地去愛我們的家人
[00:08:14.000 --> 00:08:16.000]  讓我們在愛當中
[00:08:16.000 --> 00:08:18.000]  自己生命都可以無福
[00:08:18.000 --> 00:08:20.000]  主我們感謝你
[00:08:20.000 --> 00:08:22.000]  讓我們今天有機會
[00:08:22.000 --> 00:08:24.000]  北村家,各個家庭
[00:08:24.000 --> 00:08:26.000]  弟兄姊妹
[00:08:26.000 --> 00:08:28.000]  無論是個別的,或是整個家庭
[00:08:28.000 --> 00:08:30.000]  能夠在你面前一起敬拜你
[00:08:30.000 --> 00:08:32.000]  主我們心存感恩
[00:08:32.000 --> 00:08:34.000]  願一切榮耀
[00:08:34.000 --> 00:08:36.000]  重贊獻情給你
[00:08:36.000 --> 00:08:38.000]  也願你當我們思想聖經的說話的時候
[00:08:38.000 --> 00:08:40.000]  主的聖靈在中間
[00:08:40.000 --> 00:08:42.000]  來指教我們
[00:08:42.000 --> 00:08:44.000]  讓我們更知道愛你
[00:08:44.000 --> 00:08:46.000]  也愛我們的家人
[00:08:46.000 --> 00:08:48.000]  聽我們祈禱
[00:08:48.000 --> 00:08:50.000]  奉主耶穌聖名求
[00:08:50.000 --> 00:08:52.000]  我們一起揭開聖經
[00:08:52.000 --> 00:08:54.000]  剛才讀過的
[00:08:54.000 --> 00:08:56.000]  約翰一書
[00:08:56.000 --> 00:08:58.000]  聖經約翰一書第三章
[00:08:58.000 --> 00:09:06.000]  我們一起思想
[00:09:06.000 --> 00:09:08.000]  如何有愛的表達
[00:09:08.000 --> 00:09:10.000]  也能夠在表達當中
[00:09:10.000 --> 00:09:12.000]  帶來親密的家庭
[00:09:12.000 --> 00:09:14.000]  有一位很年輕的朋友
[00:09:14.000 --> 00:09:16.000]  一位青年人
[00:09:16.000 --> 00:09:18.000]  他說了一件事情
[00:09:18.000 --> 00:09:20.000]  他在一年後
[00:09:20.000 --> 00:09:22.000]  他就在一家
[00:09:22.000 --> 00:09:24.000]  很小的小屋
[00:09:24.000 --> 00:09:26.000]  他和一位青年人
[00:09:26.000 --> 00:09:28.000]  說了一件事情
[00:09:28.000 --> 00:09:30.000]  他說有一次他和他爸爸一起
[00:09:30.000 --> 00:09:32.000]  去行山
[00:09:32.000 --> 00:09:34.000]  兩個人一起行山的時候
[00:09:34.000 --> 00:09:36.000]  他留心到爸爸
[00:09:36.000 --> 00:09:38.000]  在那裡靜靜地笑
[00:09:38.000 --> 00:09:40.000]  偷笑
[00:09:40.000 --> 00:09:42.000]  爸爸你幹什麼
[00:09:42.000 --> 00:09:44.000]  為什麼笑
[00:09:44.000 --> 00:09:46.000]  爸爸回頭看
[00:09:46.000 --> 00:09:48.000]  他兒子回答
[00:09:48.000 --> 00:09:50.000]  沒什麼
[00:09:50.000 --> 00:09:52.000]  我很喜歡和你一起
[00:09:52.000 --> 00:09:54.000]  你知不知道
[00:09:54.000 --> 00:09:56.000]  有了你之後
[00:09:56.000 --> 00:09:58.000]  我覺得好像人生
[00:09:58.000 --> 00:10:00.000]  有一個最好的朋友
[00:10:00.000 --> 00:10:02.000]  這句話
[00:10:02.000 --> 00:10:04.000]  帶給兒子很深刻的感受
[00:10:04.000 --> 00:10:06.000]  原來爸爸看待他
[00:10:06.000 --> 00:10:08.000]  是他最好的朋友
[00:10:08.000 --> 00:10:10.000]  今天這個弟兄
[00:10:10.000 --> 00:10:12.000]  他有自己的兒子
[00:10:12.000 --> 00:10:14.000]  有自己的女兒
[00:10:14.000 --> 00:10:16.000]  在過程裡他很深體會到
[00:10:16.000 --> 00:10:18.000]  爸爸給他一種很確定的感受
[00:10:18.000 --> 00:10:20.000]  就是他可以在愛當中
[00:10:20.000 --> 00:10:22.000]  放心地
[00:10:22.000 --> 00:10:24.000]  有他自己的生活
[00:10:24.000 --> 00:10:26.000]  因為爸爸的愛
[00:10:26.000 --> 00:10:28.000]  成為了他生命一個很重要的鼓勵
[00:10:28.000 --> 00:10:30.000]  很多時候你會發覺
[00:10:30.000 --> 00:10:32.000]  在人生裡最叫我們滿足的是愛
[00:10:32.000 --> 00:10:34.000]  特別是你所愛的家人
[00:10:34.000 --> 00:10:36.000]  給你的愛
[00:10:36.000 --> 00:10:38.000]  是最能夠叫你滿足的
[00:10:38.000 --> 00:10:40.000]  或者有些時候
[00:10:40.000 --> 00:10:42.000]  你得到某一個大獎項
[00:10:42.000 --> 00:10:44.000]  或者你完成某一個大計劃
[00:10:44.000 --> 00:10:46.000]  或者你得到一個夢想要求的
[00:10:46.000 --> 00:10:48.000]  或者一件大禮物
[00:10:48.000 --> 00:10:50.000]  甚至一個大屋
[00:10:50.000 --> 00:10:52.000]  你會開心的
[00:10:52.000 --> 00:10:54.000]  但這開心總不能比得上
[00:10:54.000 --> 00:10:56.000]  你的家人給你的愛
[00:10:56.000 --> 00:10:58.000]  被愛那份滿足
[00:10:58.000 --> 00:11:00.000]  是超越這些一切
[00:11:00.000 --> 00:11:02.000]  在聖經裡描寫
[00:11:02.000 --> 00:11:04.000]  神設計讓人在家庭當中
[00:11:04.000 --> 00:11:06.000]  去經歷愛和被愛
[00:11:06.000 --> 00:11:08.000]  在家庭裡去感受
[00:11:08.000 --> 00:11:10.000]  去經歷那份親密的生命的關係
[00:11:10.000 --> 00:11:12.000]  所以今天我們思想
[00:11:12.000 --> 00:11:14.000]  在《約翰一書》第三章的時候
[00:11:14.000 --> 00:11:16.000]  正正是在這三章
[00:11:16.000 --> 00:11:18.000]  正正是在思想
[00:11:18.000 --> 00:11:20.000]  那種愛怎麼可以表達出來
[00:11:20.000 --> 00:11:22.000]  大家先看第三章第十一節
[00:11:22.000 --> 00:11:24.000]  我們應當彼此相愛
[00:11:24.000 --> 00:11:26.000]  這就是你們從起初
[00:11:26.000 --> 00:11:28.000]  所聽見的命令
[00:11:28.000 --> 00:11:30.000]  直到約翰重覆一個重要的命令
[00:11:30.000 --> 00:11:32.000]  從開始到現在
[00:11:32.000 --> 00:11:34.000]  持久不變的命令
[00:11:34.000 --> 00:11:36.000]  就是要彼此相愛
[00:11:36.000 --> 00:11:38.000]  接著十二和
[00:11:38.000 --> 00:11:40.000]  十三和十四
[00:11:40.000 --> 00:11:42.000]  十一和十二
[00:11:42.000 --> 00:11:44.000]  十一和十三
[00:11:44.000 --> 00:11:46.000]  十二和十三
[00:11:46.000 --> 00:11:48.000]  十二和十三
[00:11:48.000 --> 00:11:50.000]  就說到這個世界的特徵
[00:11:50.000 --> 00:11:52.000]  不可像該人
[00:11:52.000 --> 00:11:54.000]  他是屬那惡者
[00:11:54.000 --> 00:11:56.000]  殺了他的兄弟
[00:11:56.000 --> 00:11:58.000]  為什麼殺了他呢
[00:11:58.000 --> 00:12:00.000]  因自己的行為是惡的
[00:12:00.000 --> 00:12:02.000]  兄弟的行為是善的
[00:12:02.000 --> 00:12:04.000]  弟兄們世人
[00:12:04.000 --> 00:12:06.000]  若恨你們
[00:12:06.000 --> 00:12:08.000]  不要以為稀奇
[00:12:08.000 --> 00:12:10.000]  所以第一方面我們看到
[00:12:10.000 --> 00:12:12.000]  這個世界的特徵有三方面
[00:12:12.000 --> 00:12:14.000]  第一是仇恨
[00:12:14.000 --> 00:12:16.000]  甚至仇殺
[00:12:16.000 --> 00:12:18.000]  第三是死亡
[00:12:18.000 --> 00:12:20.000]  第二是仇恨
[00:12:20.000 --> 00:12:22.000]  甚至仇殺
[00:12:22.000 --> 00:12:24.000]  第三是死亡
[00:12:24.000 --> 00:12:26.000]  死刑提到該人正是這個世界的一個代表
[00:12:26.000 --> 00:12:28.000]  他殺了誰
[00:12:28.000 --> 00:12:30.000]  該人殺了阿伯
[00:12:30.000 --> 00:12:32.000]  阿伯是他的兄弟
[00:12:32.000 --> 00:12:34.000]  他殺了自己的親兄弟
[00:12:34.000 --> 00:12:36.000]  為什麼會殺自己的親兄弟呢
[00:12:36.000 --> 00:12:38.000]  死刑說
[00:12:38.000 --> 00:12:40.000]  因為自己的行為是惡的
[00:12:40.000 --> 00:12:42.000]  兄弟的行為是善的
[00:12:42.000 --> 00:12:46.000]  一間學校
[00:12:46.000 --> 00:12:48.000]  中學生
[00:12:48.000 --> 00:12:50.000]  其中一個經常在考試的時候出貓
[00:12:50.000 --> 00:12:52.000]  但從未被人發現
[00:12:52.000 --> 00:12:54.000]  但後來他發現
[00:12:54.000 --> 00:12:56.000]  其中一些同學成績很好
[00:12:56.000 --> 00:12:58.000]  又沒有出貓
[00:12:58.000 --> 00:13:00.000]  成績總是比自己好
[00:13:00.000 --> 00:13:02.000]  而且一直都很光明的考試
[00:13:02.000 --> 00:13:04.000]  後來他內心很不開心
[00:13:04.000 --> 00:13:06.000]  他就做了一件事
[00:13:06.000 --> 00:13:08.000]  寫了一封信
[00:13:08.000 --> 00:13:10.000]  給班主任
[00:13:10.000 --> 00:13:12.000]  然後去控訴
[00:13:12.000 --> 00:13:14.000]  用匿名的方式
[00:13:14.000 --> 00:13:16.000]  控訴這位同學出貓
[00:13:16.000 --> 00:13:18.000]  說他得到這麼好的成績
[00:13:18.000 --> 00:13:20.000]  因為他考試出貓作弊
[00:13:20.000 --> 00:13:22.000]  有些時候你會發覺
[00:13:22.000 --> 00:13:24.000]  人的生命很詭詐
[00:13:24.000 --> 00:13:26.000]  見到別人比自己良善一些
[00:13:26.000 --> 00:13:28.000]  比自己光明一些
[00:13:28.000 --> 00:13:30.000]  心裡就很不舒服
[00:13:30.000 --> 00:13:32.000]  要抹黑他
[00:13:32.000 --> 00:13:34.000]  大家知道什麼叫抹黑
[00:13:34.000 --> 00:13:36.000]  明明對方是光明的
[00:13:36.000 --> 00:13:38.000]  但卻令他覺得
[00:13:38.000 --> 00:13:40.000]  好像很黑暗
[00:13:40.000 --> 00:13:42.000]  這種妒忌
[00:13:42.000 --> 00:13:44.000]  不是因為妒忌對方有更多的財學
[00:13:44.000 --> 00:13:46.000]  更多的財富
[00:13:46.000 --> 00:13:48.000]  只是因為他比自己更加良善
[00:13:48.000 --> 00:13:50.000]  因此內心妒忌
[00:13:50.000 --> 00:13:52.000]  產生仇恨
[00:13:52.000 --> 00:13:54.000]  就要殺人
[00:13:54.000 --> 00:13:56.000]  大家記得登山寶訓主耶穌所說
[00:13:56.000 --> 00:13:58.000]  這些恨人
[00:13:58.000 --> 00:14:00.000]  就是殺人
[00:14:00.000 --> 00:14:02.000]  因為殺人背後存在很大的
[00:14:02.000 --> 00:14:04.000]  仇恨的動力
[00:14:04.000 --> 00:14:06.000]  或者動機
[00:14:06.000 --> 00:14:08.000]  大家有時候看到一些報紙說到
[00:14:08.000 --> 00:14:10.000]  香港家庭暴力的問題
[00:14:10.000 --> 00:14:12.000]  看見的時候都很心酸
[00:14:12.000 --> 00:14:14.000]  很恐怖
[00:14:14.000 --> 00:14:16.000]  怎麼可能會殺自己的家人
[00:14:16.000 --> 00:14:18.000]  但背後很多時候
[00:14:18.000 --> 00:14:20.000]  產生妒忌
[00:14:20.000 --> 00:14:22.000]  仇恨以致死亡
[00:14:22.000 --> 00:14:24.000]  如果這個世界去恨護
[00:14:24.000 --> 00:14:26.000]  光明的教徒
[00:14:26.000 --> 00:14:28.000]  我們都不要出奇
[00:14:28.000 --> 00:14:30.000]  因為這是世界的特徵
[00:14:30.000 --> 00:14:32.000]  但來到第十四節的時候
[00:14:32.000 --> 00:14:34.000]  就不同了
[00:14:34.000 --> 00:14:36.000]  大家看第十四節
[00:14:36.000 --> 00:14:38.000]  我們因為愛弟兄
[00:14:38.000 --> 00:14:40.000]  就曉得是已經出死入生了
[00:14:40.000 --> 00:14:42.000]  沒有愛心的仍住在死中
[00:14:42.000 --> 00:14:44.000]  凡恨他弟兄的
[00:14:44.000 --> 00:14:46.000]  就是殺人的
[00:14:46.000 --> 00:14:48.000]  你明曉得犯殺人的
[00:14:48.000 --> 00:14:50.000]  沒有永生存在他裡面
[00:14:50.000 --> 00:14:52.000]  聖經如理的特徵有三方面
[00:14:52.000 --> 00:14:54.000]  第一
[00:14:54.000 --> 00:14:56.000]  是愛
[00:14:56.000 --> 00:14:58.000]  第二是捨己
[00:14:58.000 --> 00:15:00.000]  第三是生命
[00:15:00.000 --> 00:15:02.000]  各位小朋友
[00:15:02.000 --> 00:15:04.000]  各位
[00:15:04.000 --> 00:15:06.000]  你們都記得這三樣
[00:15:06.000 --> 00:15:08.000]  神的兒女的特徵有哪三方面
[00:15:08.000 --> 00:15:10.000]  第一是愛
[00:15:10.000 --> 00:15:12.000]  第二是捨他自己
[00:15:12.000 --> 00:15:14.000]  第三是生命
[00:15:14.000 --> 00:15:16.000]  跟剛才所說的
[00:15:16.000 --> 00:15:18.000]  這個世界的特徵
[00:15:18.000 --> 00:15:20.000]  是剛剛相反
[00:15:20.000 --> 00:15:22.000]  聖經提到
[00:15:22.000 --> 00:15:24.000]  當我們愛弟兄的時候
[00:15:24.000 --> 00:15:26.000]  這個我們
[00:15:26.000 --> 00:15:28.000]  原來的意思是一個很強調的字眼
[00:15:28.000 --> 00:15:30.000]  是跟世界不同的
[00:15:30.000 --> 00:15:32.000]  我們是特別蒙神恩典
[00:15:32.000 --> 00:15:34.000]  我們是愛弟兄
[00:15:34.000 --> 00:15:36.000]  因此證明
[00:15:36.000 --> 00:15:38.000]  我們是已經出死入生
[00:15:38.000 --> 00:15:40.000]  離開了死亡
[00:15:40.000 --> 00:15:42.000]  是出死入生
[00:15:42.000 --> 00:15:44.000]  你愛人的表現
[00:15:44.000 --> 00:15:46.000]  證明你有真正的生命
[00:15:46.000 --> 00:15:48.000]  這正是聖經上
[00:15:48.000 --> 00:15:50.000]  強調的一件事情
[00:15:50.000 --> 00:15:52.000]  我想問大家
[00:15:52.000 --> 00:15:54.000]  聖經裡面最大最大
[00:15:54.000 --> 00:15:56.000]  最重要的美德
[00:15:56.000 --> 00:15:58.000]  是什麼
[00:15:58.000 --> 00:16:00.000]  就是愛
[00:16:00.000 --> 00:16:02.000]  聖經所說
[00:16:02.000 --> 00:16:04.000]  言今尚存的有信
[00:16:04.000 --> 00:16:06.000]  有望有愛
[00:16:06.000 --> 00:16:08.000]  其中最大的
[00:16:08.000 --> 00:16:10.000]  是愛
[00:16:10.000 --> 00:16:12.000]  聖經極之強調
[00:16:12.000 --> 00:16:14.000]  愛是最重要的
[00:16:14.000 --> 00:16:16.000]  聖經提到我們有多少個
[00:16:16.000 --> 00:16:18.000]  聖靈所結的果子
[00:16:18.000 --> 00:16:20.000]  有九個
[00:16:20.000 --> 00:16:22.000]  第一個是什麼
[00:16:22.000 --> 00:16:24.000]  人愛
[00:16:24.000 --> 00:16:26.000]  其中一個果子
[00:16:26.000 --> 00:16:28.000]  就是人愛
