
[00:00:00.000 --> 00:00:04.000]  這兩天晚上我講的信息的主題
[00:02:23.000 --> 00:02:28.000]  那就是靈性的危險和道德的危險
[00:02:28.000 --> 00:02:32.000]  就是靈性的危險和道德的危險
[00:02:32.000 --> 00:02:34.000]  確是如此
[00:02:34.000 --> 00:02:36.000]  就是確實如此
[00:02:36.000 --> 00:02:38.000]  聖經講的沒有錯
[00:02:38.000 --> 00:02:40.000]  所以聖經所說的完全沒有錯
[00:02:40.000 --> 00:02:43.000]  惡人越久越惡
[00:02:43.000 --> 00:02:45.000]  普羅話惡人越來越惡
[00:02:45.000 --> 00:02:49.000]  世界的潮流是向下墮落的
[00:02:49.000 --> 00:02:52.000]  世界的潮流是向下墮落的
[00:02:52.000 --> 00:02:54.000]  但是在這一切之中
[00:02:54.000 --> 00:02:57.000]  但是在這一切之中我們需要發現
[00:02:57.000 --> 00:02:59.000]  我們需要發明
[00:02:59.000 --> 00:03:00.000]  我們需要注意
[00:03:00.000 --> 00:03:02.000]  我們需要掌握
[00:03:02.000 --> 00:03:06.000]  我們需要掌握聖經裏面樂觀的重點
[00:03:06.000 --> 00:03:09.000]  在聖經裏面樂觀的一面
[00:03:09.000 --> 00:03:11.000]  什麼樂觀的方面呢?
[00:03:11.000 --> 00:03:13.000]  什麼叫樂觀的方面呢?
[00:03:13.000 --> 00:03:17.000]  大家記得九月最後一卷
[00:03:17.000 --> 00:03:20.000]  最後一章最後一節講什麼呢?
[00:03:20.000 --> 00:03:25.000]  大家記得九月最後一卷最後一章最後一節講什麼呢?
[00:03:25.000 --> 00:03:29.000]  瑪拉基書四章第五節
[00:03:29.000 --> 00:03:31.000]  瑪拉基書第四章第五節
[00:03:31.000 --> 00:03:38.000]  那你說在上帝的大二科位的日子來到之前
[00:03:38.000 --> 00:03:43.000]  那你說在上帝的大二科位的日子來到之前
[00:03:43.000 --> 00:03:45.000]  伊利亞要來
[00:03:45.000 --> 00:03:47.000]  一定會
[00:03:47.000 --> 00:03:49.000]  伊利亞要來
[00:03:49.000 --> 00:03:51.000]  伊利亞會來
[00:03:51.000 --> 00:03:52.000]  他來做什麼呢?
[00:03:52.000 --> 00:03:53.000]  他來做什麼呢?
[00:03:53.000 --> 00:03:56.000]  他要挽回人心
[00:03:56.000 --> 00:03:59.000]  他要挽回人心
[00:03:59.000 --> 00:04:03.000]  將人的心轉向神
[00:04:03.000 --> 00:04:05.000]  叫人的心轉向神
[00:04:05.000 --> 00:04:10.000]  那是一個積極的一個正面的準備
[00:04:10.000 --> 00:04:13.000]  這個是一個積極的正面的準備
[00:04:13.000 --> 00:04:17.000]  那就表示一個復興要發生
[00:04:17.000 --> 00:04:20.000]  這個就表示一個復興要發生
[00:04:20.000 --> 00:04:22.000]  這個復興是一個準備
[00:04:22.000 --> 00:04:23.000]  這個復興是一個準備
[00:04:23.000 --> 00:04:26.000]  來迎接基督的再來
[00:04:26.000 --> 00:04:28.000]  還有來迎接基督的再來
[00:04:28.000 --> 00:04:34.000]  在上帝的對世界的計劃結束之前
[00:04:34.000 --> 00:04:36.000]  是有一個轉機
[00:04:36.000 --> 00:04:40.000]  在上帝對世界的計劃結束之前
[00:04:40.000 --> 00:04:41.000]  有一個轉機
[00:04:41.000 --> 00:04:44.000]  有一個復興
[00:04:44.000 --> 00:04:49.000]  這是整個舊約結束的一句話
[00:04:49.000 --> 00:04:54.000]  這是整個舊約結束的時候的一句話
[00:04:54.000 --> 00:04:57.000]  是樂觀的
[00:04:57.000 --> 00:04:59.000]  要等候一個復興
[00:04:59.000 --> 00:05:01.000]  是要等候一個復興
[00:05:01.000 --> 00:05:04.000]  再看,再看下去的時候
[00:05:04.000 --> 00:05:06.000]  主耶穌到世上來
[00:05:06.000 --> 00:05:09.000]  主耶穌來到這個世界上的時候
[00:05:09.000 --> 00:05:14.000]  他來之前先有了師徒約翰做他的先鋒
[00:05:14.000 --> 00:05:17.000]  他來之前有師徒約翰做他的先鋒
[00:05:17.000 --> 00:05:22.000]  來準備人心歸向基督
[00:05:22.000 --> 00:05:25.000]  來準備人心歸向基督
[00:05:25.000 --> 00:05:29.000]  這是人心的轉向的準備
[00:05:29.000 --> 00:05:33.000]  這是人心轉向的準備
[00:05:33.000 --> 00:05:38.000]  再看,再看主耶穌在馬太福音24章
[00:05:38.000 --> 00:05:42.000]  主耶穌在馬太福音第24章
[00:05:42.000 --> 00:05:46.000]  在那裡講到他再來的時候世界的情況
[00:05:46.000 --> 00:05:50.000]  再講到主耶穌來之前那個世界的情況
[00:05:50.000 --> 00:05:53.000]  有許多的不好的現象發生
[00:05:53.000 --> 00:05:56.000]  有很多不好的現象發生
[00:05:56.000 --> 00:05:58.000]  講得很清楚,講得非常清楚
[00:05:58.000 --> 00:06:02.000]  但是他在同一章的14節
[00:06:02.000 --> 00:06:05.000]  他在同一章的14節
[00:06:05.000 --> 00:06:10.000]  說這天國的福音要傳遍天下
[00:06:10.000 --> 00:06:12.000]  要傳遍天下
[00:06:12.000 --> 00:06:14.000]  這是樂觀的
[00:06:14.000 --> 00:06:16.000]  這是一個樂觀的說話
[00:06:16.000 --> 00:06:19.000]  福音越加廣傳
[00:06:19.000 --> 00:06:21.000]  福音越加的廣傳
[00:06:21.000 --> 00:06:24.000]  它傳到更廣的地區
[00:06:24.000 --> 00:06:26.000]  這個福音傳到更廣的地區
[00:06:26.000 --> 00:06:28.000]  更多的人接受福音
[00:06:28.000 --> 00:06:30.000]  更多的人接受福音
[00:06:30.000 --> 00:06:33.000]  這些地區,這些人群
[00:06:33.000 --> 00:06:35.000]  當然受福音的好影響
[00:06:35.000 --> 00:06:37.000]  這些地區,這些人群
[00:06:37.000 --> 00:06:40.000]  當然是得到福音的好的影響
[00:06:40.000 --> 00:06:43.000]  所以是樂觀
[00:06:43.000 --> 00:06:45.000]  所以是樂觀的
[00:06:45.000 --> 00:06:47.000]  福音說道之處
[00:06:47.000 --> 00:06:50.000]  必然帶來神的恩典
[00:06:50.000 --> 00:06:52.000]  福音所到之處
[00:06:52.000 --> 00:06:53.000]  必帶來神恩典
[00:06:53.000 --> 00:06:56.000]  必然帶來許多人的悔改
[00:06:56.000 --> 00:06:58.000]  必帶來許多人的悔改
[00:06:58.000 --> 00:07:01.000]  靈性的改變
[00:07:01.000 --> 00:07:04.000]  與神的關係的改變
[00:07:04.000 --> 00:07:06.000]  與神關係的改變
[00:07:06.000 --> 00:07:08.000]  這是樂觀的
[00:07:08.000 --> 00:07:11.000]  再看,再看,到了76
[00:07:11.000 --> 00:07:12.000]  到開始了
[00:07:12.000 --> 00:07:17.000]  不錯,有很多的反面的預言
[00:07:17.000 --> 00:07:20.000]  沒錯,有很多反面的預言
[00:07:20.000 --> 00:07:23.000]  但是,到了11章
[00:07:23.000 --> 00:07:24.000]  到了11章
[00:07:24.000 --> 00:07:27.000]  說兩個見證人要來
[00:07:27.000 --> 00:07:29.000]  那裡有兩個見證人要來
[00:07:29.000 --> 00:07:31.000]  來做什麼呢?
[00:07:31.000 --> 00:07:34.000]  來做一個準備的工作
[00:07:34.000 --> 00:07:36.000]  來做一個準備的工作
[00:07:36.000 --> 00:07:39.000]  使有許多的人可以歸向神
[00:07:39.000 --> 00:07:41.000]  使很多人能夠歸向神
[00:07:41.000 --> 00:07:44.000]  根據11章的這一段
[00:07:44.000 --> 00:07:46.000]  根據11章一段
[00:07:46.000 --> 00:07:49.000]  我們可以得到一個期待
[00:07:49.000 --> 00:07:51.000]  期待
[00:07:51.000 --> 00:07:53.000]  我們可以得到一個期待
[00:07:53.000 --> 00:07:57.000]  那就是在主再來之前
[00:07:57.000 --> 00:07:59.000]  在主再來之前
[00:07:59.000 --> 00:08:04.000]  要有一個相當範圍廣大的福星
[00:08:04.000 --> 00:08:09.000]  就有一個相當範圍大的福星
[00:08:09.000 --> 00:08:11.000]  我讀這一段的時候
[00:08:11.000 --> 00:08:12.000]  有這樣的一個靈受
[00:08:12.000 --> 00:08:13.000]  我讀這一段的時候
[00:08:13.000 --> 00:08:16.000]  我有這樣的一個靈受
[00:08:16.000 --> 00:08:18.000]  這是樂觀的
[00:08:18.000 --> 00:08:20.000]  在教會歷史裡面
[00:08:20.000 --> 00:08:22.000]  在教會裡面十年
[00:08:22.000 --> 00:08:23.000]  每過一段時間
[00:08:23.000 --> 00:08:25.000]  神賜下一次大福星
[00:08:25.000 --> 00:08:28.000]  每一段時間神賜下一個大的福星
[00:08:28.000 --> 00:08:32.000]  按照教會的需要來賜下恩典
[00:08:32.000 --> 00:08:34.000]  按照教會的需要賜下恩典
[00:08:34.000 --> 00:08:36.000]  這是神一貫的作為
[00:08:36.000 --> 00:08:38.000]  這是神一貫的作為
[00:08:38.000 --> 00:08:39.000]  到了末世的時候
[00:08:39.000 --> 00:08:41.000]  到了末世的時候
[00:08:41.000 --> 00:08:43.000]  到了最大需要的時候
[00:08:43.000 --> 00:08:44.000]  在一個最大需要的時候
[00:08:44.000 --> 00:08:50.000]  很可能神要賜下更大的恩典和福星
[00:08:50.000 --> 00:08:54.000]  很可能神要賜下更大的福星和福氣
[00:08:54.000 --> 00:08:59.000]  今天晚上我要傳達樂觀的信息
[00:08:59.000 --> 00:09:01.000]  今天晚上我想傳一個樂觀的信息
[00:09:01.000 --> 00:09:03.000]  因此我給它的題目叫
[00:09:03.000 --> 00:09:05.000]  重整末世觀
[00:09:05.000 --> 00:09:08.000]  末世心態的重整
[00:09:08.000 --> 00:09:10.000]  所以我給大家今天晚上的主題
[00:09:10.000 --> 00:09:13.000]  就是末世心態的重整
[00:09:13.000 --> 00:09:16.000]  我自己個人
[00:09:16.000 --> 00:09:19.000]  我等候的是在主再來之前
[00:09:19.000 --> 00:09:21.000]  有一個大福星
[00:09:21.000 --> 00:09:24.000]  我等候的是主來之前有一個大福星
[00:09:24.000 --> 00:09:28.000]  我希望能夠有機會看見
[00:09:28.000 --> 00:09:31.000]  有機會投入在那個大福星裡
[00:09:31.000 --> 00:09:33.000]  我亦都盼望亦都希望
[00:09:33.000 --> 00:09:35.000]  我能夠看見亦都能夠投入
[00:09:35.000 --> 00:09:37.000]  這個大福星裡
[00:09:37.000 --> 00:09:39.000]  這個盼望有根據嗎
[00:09:39.000 --> 00:09:41.000]  這個盼望有沒有根據呢
[00:09:41.000 --> 00:09:44.000]  我們再返回剛才讀過的經文
[00:09:44.000 --> 00:09:47.000]  我們再打開剛才我們看那段經文
[00:09:47.000 --> 00:09:50.000]  《看時錄》第十一章
[00:09:50.000 --> 00:09:55.000]  讓我們用剛才說過的思想背景來看這一段
[00:09:55.000 --> 00:10:00.000]  讓我們用剛才那個思想背景來看這一章的經文
[00:10:00.000 --> 00:10:03.000]  這裡說兩個見證人要來
[00:10:03.000 --> 00:10:06.000]  這裡說到有兩個見證人要來
[00:10:06.000 --> 00:10:08.000]  這兩個見證人是誰呢
[00:10:08.000 --> 00:10:10.000]  這兩個見證人是誰呢
[00:10:10.000 --> 00:10:12.000]  有三種的看法
[00:10:12.000 --> 00:10:14.000]  有三種不同的看法
[00:10:14.000 --> 00:10:16.000]  第一種看法
[00:10:16.000 --> 00:10:20.000]  這兩個見證人一個是伊利亞一個是摩西
[00:10:20.000 --> 00:10:24.000]  這兩個見證人一個是伊利亞一個是摩西
[00:10:24.000 --> 00:10:26.000]  為什麼這樣的看法呢
[00:10:26.000 --> 00:10:28.000]  為什麼會這樣看呢
[00:10:28.000 --> 00:10:32.000]  因為舊約說伊利亞要來
[00:10:32.000 --> 00:10:35.000]  因為舊約聖經說要聽伊利亞要再來
[00:10:35.000 --> 00:10:41.000]  而且這裡講的兩個見證人形的神跡
[00:10:41.000 --> 00:10:44.000]  伊利亞做過的事
[00:10:44.000 --> 00:10:47.000]  這裡很明顯的有伊利亞曾經做過的事
[00:10:47.000 --> 00:10:50.000]  也很明顯是摩西做過的事
[00:10:50.000 --> 00:10:53.000]  也都很明顯有摩西曾經做過的事
[00:10:53.000 --> 00:10:57.000]  同時呢關於摩西要來
[00:10:57.000 --> 00:11:03.000]  有沒有舊約的一種的暗示呢
[00:11:03.000 --> 00:11:07.000]  關於摩西再來有沒有舊約的暗示呢
[00:11:07.000 --> 00:11:12.000]  有人根據聖經第34章第6節
[00:11:12.000 --> 00:11:17.000]  有人根據聖經第36章第34章第6節
[00:11:17.000 --> 00:11:21.000]  那裡說:耶和華埋葬摩西
[00:11:21.000 --> 00:11:24.000]  那裡說:耶和華埋葬摩西
[00:11:24.000 --> 00:11:26.000]  這個話很特別
[00:11:26.000 --> 00:11:27.000]  這個話非常特別
[00:11:27.000 --> 00:11:28.000]  根據又說
[00:11:28.000 --> 00:11:29.000]  根據又說呢
[00:11:29.000 --> 00:11:33.000]  沒有人知道摩西的墳墓在哪裡
[00:11:33.000 --> 00:11:37.000]  沒有人知道摩西的墳墓在哪裡
[00:11:37.000 --> 00:11:39.000]  很特別的說法
[00:11:39.000 --> 00:11:41.000]  是非常特別的說法
[00:11:41.000 --> 00:11:44.000]  所以有一些聖經學者
[00:11:44.000 --> 00:11:46.000]  有些聖經學者
[00:11:46.000 --> 00:11:52.000]  他們認為伊利亞是被直接接到天上去的
[00:11:52.000 --> 00:11:56.000]  伊利亞是被直接接到天上去的
[00:11:56.000 --> 00:12:03.000]  摩西的死也是一個非常不同的記載
[00:12:03.000 --> 00:12:06.000]  摩西的死也有一個非常不同的記載
[00:12:06.000 --> 00:12:09.000]  很可能不是尋常的死
[00:12:09.000 --> 00:12:11.000]  可能不是很尋常的死
[00:12:11.000 --> 00:12:16.000]  所以這兩位既然是如此不尋常的離開世界
[00:12:16.000 --> 00:12:19.000]  他們還要不尋常的再來
[00:12:19.000 --> 00:12:23.000]  既然這兩個人不尋常的離開這個世界
[00:12:23.000 --> 00:12:26.000]  一定會很不尋常的回來這個世界
[00:12:26.000 --> 00:12:28.000]  所以第一種的解釋就是說
[00:12:28.000 --> 00:12:29.000]  這兩個人自己
[00:12:29.000 --> 00:12:32.000]  這兩個人本人約在一起
[00:12:32.000 --> 00:12:33.000]  有兩個說法
[00:12:33.000 --> 00:12:34.000]  一個說法就是說
[00:12:34.000 --> 00:12:36.000]  這兩個人本身
[00:12:36.000 --> 00:12:38.000]  本人會回來伊利亞和摩西
[00:12:38.000 --> 00:12:40.000]  第二種的看法
[00:12:40.000 --> 00:12:42.000]  第二種的看法
[00:12:42.000 --> 00:12:44.000]  是根據主耶穌的說法
[00:12:44.000 --> 00:12:46.000]  按照主耶穌所說的話
[00:12:46.000 --> 00:12:51.000]  主耶穌的《馬克福音》第九章十三節
[00:12:51.000 --> 00:12:55.000]  主耶穌《馬克福音》第九章十三節
[00:12:55.000 --> 00:13:00.000]  在那裡說:施西約翰就是伊利亞
[00:13:00.000 --> 00:13:03.000]  在那裡說:施洗約翰就是伊利亞
[00:13:03.000 --> 00:13:05.000]  為什麼就這樣說呢?
[00:13:05.000 --> 00:13:07.000]  那時候主耶穌為什麼會這樣說呢?
[00:13:07.000 --> 00:13:12.000]  因為在《路加福音》一章十七節有句話說
[00:13:12.000 --> 00:13:16.000]  因為在《路加福音》第一章第十七節有句這樣的說話
[00:13:16.000 --> 00:13:20.000]  施西約翰有伊利亞的心智能力
[00:13:20.000 --> 00:13:30.000]  施西約翰有伊利亞的心智能力
[00:13:30.000 --> 00:13:34.000]  意思就是說施西約翰很像伊利亞
[00:13:34.000 --> 00:13:37.000]  換句話說施西約翰就很像伊利亞
[00:13:37.000 --> 00:13:39.000]  所以主耶穌的解釋
[00:13:39.000 --> 00:13:41.000]  不是伊利亞自己要來
[00:13:41.000 --> 00:13:44.000]  是一個像伊利亞的人要來
[00:13:44.000 --> 00:13:46.000]  所以主耶穌的解釋就是說
[00:13:46.000 --> 00:13:49.000]  不是伊利亞自己本身要來
[00:13:49.000 --> 00:13:53.000]  是一個像他的人,有他的性質的人要來
[00:13:53.000 --> 00:13:55.000]  在末世這裡說的伊利亞
[00:13:55.000 --> 00:14:02.000]  也是一個像伊利亞一樣心智能力的人要來
[00:14:02.000 --> 00:14:06.000]  在末世的時候施西約翰
[00:14:06.000 --> 00:14:12.000]  也是一個像伊利亞一樣有心智和能力的人要來
[00:14:12.000 --> 00:14:13.000]  他會來
[00:14:13.000 --> 00:14:18.000]  我們看見第二個解釋也有它的道理
[00:14:18.000 --> 00:14:21.000]  我們看見第二個解釋也有它的道理
[00:14:21.000 --> 00:14:25.000]  第三種的解釋
[00:14:25.000 --> 00:14:33.000]  就是說這裡的寓言的重點不是哪一個人哪一個人
[00:14:33.000 --> 00:14:38.000]  就是說這個寓言的重點不是關乎哪一個人會來
[00:14:38.000 --> 00:14:43.000]  那是伊利亞心智能力的復興
[00:14:43.000 --> 00:14:47.000]  就是說到伊利亞的心智和能力的復興
[00:14:47.000 --> 00:14:49.000]  那是末世的作為的復興
[00:14:49.000 --> 00:14:52.000]  在末世的作為的復興
[00:14:52.000 --> 00:14:54.000]  伊利亞什麼作為?
[00:14:54.000 --> 00:14:56.000]  伊利亞有什麼作為?
[00:14:56.000 --> 00:14:58.000]  大力復興
[00:14:58.000 --> 00:15:04.000]  在亞合王那個暴君的統治之下
[00:15:04.000 --> 00:15:07.000]  在亞合王的暴君的統治之下
[00:15:07.000 --> 00:15:11.000]  以色列人對耶和華的信仰低沉到極點
[00:15:11.000 --> 00:15:15.000]  以色列人對耶和華的信仰低沉到極點
[00:15:15.000 --> 00:15:18.000]  在這個暴君昏君的治理之下
[00:15:18.000 --> 00:15:22.000]  在這個暴君昏君的統治之下
[00:15:22.000 --> 00:15:26.000]  以色列落入黑暗的深淵
[00:15:26.000 --> 00:15:30.000]  以色列陷入黑暗的深淵
[00:15:30.000 --> 00:15:34.000]  那個時候先對伊利亞帶來復興
[00:15:34.000 --> 00:15:36.000]  先對伊利亞帶來復興
[00:15:36.000 --> 00:15:39.000]  轉向耶和華
[00:15:39.000 --> 00:15:41.000]  最終的心智能力
[00:15:41.000 --> 00:15:43.000]  這樣的心智和能力
[00:15:43.000 --> 00:15:45.000]  就是復興的心智能力
[00:15:45.000 --> 00:15:49.000]  在末世的時候要重現
[00:15:49.000 --> 00:15:53.000]  在末世的時候再重現
[00:15:53.000 --> 00:15:55.000]  我們看見
[00:15:55.000 --> 00:15:56.000]  我們看見
[00:15:56.000 --> 00:15:58.000]  末世的作為是什麼?
[00:15:58.000 --> 00:16:00.000]  末世的作為又是怎麼樣呢?
[00:16:00.000 --> 00:16:03.000]  他帶領以色列人出埃及
[00:16:03.000 --> 00:16:05.000]  他帶領以色列人出埃及
[00:16:05.000 --> 00:16:07.000]  從為奴的地方
[00:16:07.000 --> 00:16:09.000]  從奴隸的地方出來
[00:16:09.000 --> 00:16:11.000]  從為奴之地
[00:16:11.000 --> 00:16:13.000]  從奴隸的地方出來
[00:16:13.000 --> 00:16:18.000]  埃及的屬靈的意義是什麼?
[00:16:18.000 --> 00:16:21.000]  埃及的屬靈的意義是什麼呢?
[00:16:21.000 --> 00:16:23.000]  在《追逐中文》裏面有解釋
[00:16:23.000 --> 00:16:24.000]  在這一段有解釋的
[00:16:24.000 --> 00:16:26.000]  第八節
[00:16:26.000 --> 00:16:28.000]  請你讀
[00:16:28.000 --> 00:16:31.000]  在啟示錄第十一章第八節
[00:16:31.000 --> 00:16:36.000]  他們的屍首就倒在大城的街上
[00:16:36.000 --> 00:16:40.000]  這城按著靈異叫索多瑪
[00:16:40.000 --> 00:16:43.000]  又叫埃及
[00:16:43.000 --> 00:16:49.000]  就是他們的主釘十字架之處
[00:16:49.000 --> 00:16:51.000]  這裏提到埃及是什麼地方?
[00:16:51.000 --> 00:16:53.000]  講到埃及是什麼地方呢?
[00:16:53.000 --> 00:16:56.000]  是主耶穌釘十字架的地方
[00:16:56.000 --> 00:16:58.000]  就是主耶穌被釘十字架的地方
[00:16:58.000 --> 00:17:01.000]  埃及和主耶穌怎麼能夠在一起呢?
[00:17:01.000 --> 00:17:02.000]  在這兩個地方
[00:17:02.000 --> 00:17:04.000]  埃及和主耶穌被釘的地方
[00:17:04.000 --> 00:17:06.000]  為什麼會拉在一起呢?
[00:17:06.000 --> 00:17:08.000]  在歷史上不同的階段
[00:17:08.000 --> 00:17:11.000]  在歷史上是完全不同的階段
[00:17:11.000 --> 00:17:13.000]  為什麼兩件事會拉在一起呢?
[00:17:13.000 --> 00:17:15.000]  為什麼兩個地方拉在一起呢?
[00:17:15.000 --> 00:17:19.000]  可見埃及的屬靈的意義是什麼呢?
[00:17:19.000 --> 00:17:22.000]  可見埃及的屬靈的意義是什麼呢?
[00:17:22.000 --> 00:17:26.000]  就是與主耶穌為敵的權勢
[00:17:26.000 --> 00:17:33.000]  就是與主耶穌為敵的權勢
[00:17:33.000 --> 00:17:36.000]  也就是與神為敵的權勢
[00:17:36.000 --> 00:17:39.000]  也就是與神為敵的權勢
[00:17:39.000 --> 00:17:47.000]  埃及是象徵這樣的一個處境
[00:17:47.000 --> 00:17:52.000]  埃及是向這個處境象徵
[00:17:52.000 --> 00:17:56.000]  象徵這個處境
[00:17:56.000 --> 00:17:59.000]  這樣我們看見
[00:17:59.000 --> 00:18:01.000]  在摩西的時候
[00:18:01.000 --> 00:18:03.000]  我們看見在摩西的時候
[00:18:03.000 --> 00:18:05.000]  摩西的作為要重現
[00:18:05.000 --> 00:18:07.000]  摩西的作為要重現
[00:18:07.000 --> 00:18:12.000]  要帶來現代的出埃及
[00:18:12.000 --> 00:18:15.000]  要帶來現代的出埃及
[00:18:15.000 --> 00:18:22.000]  今天教會基督徒需要重出埃及
[00:18:22.000 --> 00:18:25.000]  今天在世界上的基督徒
[00:18:25.000 --> 00:18:28.000]  要重新出埃及
[00:18:28.000 --> 00:18:31.000]  這是一個很大的需要
[00:18:31.000 --> 00:18:33.000]  這是一個非常大的需要
[00:18:33.000 --> 00:18:36.000]  這是歷史的重演
[00:18:36.000 --> 00:18:38.000]  這是歷史的重演
[00:18:38.000 --> 00:18:39.000]  摩西的時候
[00:18:39.000 --> 00:18:41.000]  摩西要再來
[00:18:41.000 --> 00:18:44.000]  要再帶領這樣的復興
[00:18:44.000 --> 00:18:46.000]  在末世的時候
[00:18:46.000 --> 00:18:47.000]  摩西要再來
[00:18:47.000 --> 00:18:50.000]  要帶來一個這樣的復興
[00:18:50.000 --> 00:18:54.000]  不但有伊利亞和摩西包括在內
[00:18:54.000 --> 00:18:58.000]  不單只有伊利亞和摩西包括在內
[00:18:58.000 --> 00:19:00.000]  還有兩件事包括在內
[00:19:00.000 --> 00:19:02.000]  還有兩件事是包括在內的
[00:19:02.000 --> 00:19:04.000]  第四節
[00:19:04.000 --> 00:19:05.000]  在第四節
[00:19:05.000 --> 00:19:09.000]  他們就是那兩棵橄欖樹
[00:19:09.000 --> 00:19:12.000]  他們就是那兩棵橄欖樹
[00:19:12.000 --> 00:19:15.000]  你看這個意義的範圍越來越廣了
[00:19:15.000 --> 00:19:17.000]  你看這個意義的範圍越來越廣了
[00:19:17.000 --> 00:19:20.000]  不但把伊利亞和摩西包括在內
[00:19:20.000 --> 00:19:23.000]  不但把伊利亞和摩西包括在內
[00:19:23.000 --> 00:19:27.000]  並且將兩棵橄欖樹包括在內
[00:19:27.000 --> 00:19:30.000]  也都將兩棵橄欖樹包括在內
[00:19:30.000 --> 00:19:33.000]  又包括兩個燈台在內
[00:19:33.000 --> 00:19:35.000]  又包括兩個燈台在內
[00:19:35.000 --> 00:19:37.000]  這是什麼呢?
[00:19:37.000 --> 00:19:40.000]  不熟悉聖經的莫名其妙
[00:19:40.000 --> 00:19:43.000]  如果不熟悉聖經的人就莫名其妙了
[00:19:43.000 --> 00:19:45.000]  但是如果你原來不知道
[00:19:45.000 --> 00:19:48.000]  現在是很重要的時機
[00:19:48.000 --> 00:19:50.000]  你要曉得明白
[00:19:50.000 --> 00:19:51.000]  如果你不知道
[00:19:51.000 --> 00:19:53.000]  現在這個很重要的時機
[00:19:53.000 --> 00:19:55.000]  要曉得要明白
[00:19:55.000 --> 00:19:56.000]  兩棵橄欖樹
[00:19:56.000 --> 00:19:58.000]  有兩棵橄欖樹
[00:19:58.000 --> 00:20:04.000]  在聖經六月撒加利亞書第四章的信息
[00:20:04.000 --> 00:20:07.000]  在撒加利亞書第四章的信息
[00:20:07.000 --> 00:20:12.000]  在那裡提到要建立聖殿
[00:20:12.000 --> 00:20:15.000]  那裡有提到要建立聖殿
[00:20:15.000 --> 00:20:18.000]  要建立聖殿裡面的燈台
[00:20:18.000 --> 00:20:21.000]  建立聖殿裡面的燈台
[00:20:21.000 --> 00:20:23.000]  這個工作怎麼完成呢?
[00:20:23.000 --> 00:20:25.000]  這個工作怎麼完成呢?
[00:20:25.000 --> 00:20:27.000]  這個燈台旁邊兩棵橄欖樹
[00:20:27.000 --> 00:20:31.000]  在這個燈台旁邊兩棵橄欖樹
[00:20:31.000 --> 00:20:33.000]  橄欖樹有兩根枝子
[00:20:33.000 --> 00:20:37.000]  橄欖樹旁邊有兩根枝子
