
[00:00:00.000 --> 00:00:06.980]  我們仍然要一同從《聖經》裏面接受、默想、體會
[00:07:05.140 --> 00:07:10.860]  你不能夠逃避這些私慾、錢財的迷惑
[00:07:10.860 --> 00:07:15.060]  你怎麼能夠正面地追求贖靈的事呢?
[00:07:15.060 --> 00:07:17.380]  所以我們先預備好心
[00:07:17.380 --> 00:07:19.700]  把追求的攔阻除去
[00:07:19.700 --> 00:07:22.140]  認清自己的地位
[00:07:22.140 --> 00:07:25.740]  在神的面前尊重自己
[00:07:25.740 --> 00:07:32.580]  然後保羅就開始說要追求的對象是什麼
[00:07:32.580 --> 00:07:40.100]  要追求公義、敬謙、信心、愛心、忍耐、溫柔
[00:07:40.100 --> 00:07:48.460]  在這裏說得非常地完全、寶貴、重要
[00:07:48.460 --> 00:07:53.140]  每一個傳道人他有五方面的關係
[00:07:53.140 --> 00:07:56.620]  他與神的關係、他與人的關係
[00:07:56.620 --> 00:08:00.860]  他對自己的關係、他對世界的關係
[00:08:00.860 --> 00:08:04.700]  和他對撒旦的關係
[00:08:04.700 --> 00:08:09.620]  這五種的關係就構成他全面的關係
[00:08:09.620 --> 00:08:14.380]  每一個傳道人都要面對這五方面的關係
[00:08:14.380 --> 00:08:18.060]  而他要學習在這五方面的關係當中
[00:08:18.060 --> 00:08:22.860]  能夠有一個正確的立腳點
[00:08:22.860 --> 00:08:26.620]  要追求在這五方面的關係裏面
[00:08:26.620 --> 00:08:29.780]  能夠有正確的回應
[00:08:29.780 --> 00:08:32.300]  這就是在這裏所說的
[00:08:32.300 --> 00:08:36.900]  追求的全面的一個圖畫
[00:08:36.900 --> 00:08:43.500]  我們常常忽略了對魔鬼的關係
[00:08:43.500 --> 00:08:49.020]  在聖經裏面提到撒旦常常要攻擊我們
[00:08:49.020 --> 00:08:51.820]  特別攻擊的對象是傳道人
[00:08:51.820 --> 00:08:53.100]  因爲撒旦知道
[00:08:53.100 --> 00:08:58.820]  如果他能夠在傳道人身上得手
[00:08:58.820 --> 00:09:02.100]  他就可以影響許多的基督徒
[00:09:02.100 --> 00:09:05.020]  當一個傳道人軟弱失敗的時候
[00:09:05.020 --> 00:09:06.860]  不但影響他自己
[00:09:06.860 --> 00:09:11.020]  也影響許多的教父裏面的弟兄姊妹
[00:09:11.020 --> 00:09:15.020]  所以撒旦攻擊的主要的對象
[00:09:15.020 --> 00:09:17.500]  就是一個侍奉主的人
[00:09:17.500 --> 00:09:18.620]  一個傳道人
[00:09:18.620 --> 00:09:20.940]  一個主的婦人使女
[00:09:20.940 --> 00:09:24.820]  所以我們站在這樣的一個身份的地位上
[00:09:24.820 --> 00:09:28.620]  要加倍地小心謹慎
[00:09:28.620 --> 00:09:32.860]  免得我們中了撒旦的詭計
[00:09:32.860 --> 00:09:35.020]  有的人做了一些事
[00:09:35.020 --> 00:09:37.620]  他以爲神不知鬼不覺
[00:09:37.620 --> 00:09:40.300]  但是至少有三個人知道
[00:09:40.300 --> 00:09:41.540]  神知道
[00:09:41.540 --> 00:09:42.940]  他自己知道
[00:09:42.940 --> 00:09:44.620]  魔鬼知道
[00:09:44.620 --> 00:09:46.860]  而魔鬼知道的時候
[00:09:46.860 --> 00:09:49.860]  他就在神的面前控告這個人
[00:09:49.860 --> 00:09:55.500]  他的目的就是要減少神的光彩榮耀
[00:09:55.500 --> 00:09:59.100]  他要破壞神的榮耀
[00:09:59.100 --> 00:10:01.180]  當一個屬神的人
[00:10:01.180 --> 00:10:03.500]  特別是一個侍奉神的人
[00:10:03.500 --> 00:10:04.380]  跌倒的時候
[00:10:04.380 --> 00:10:06.700]  做了不應該做的事的時候
[00:10:06.700 --> 00:10:08.660]  雖然別人不知道
[00:10:08.660 --> 00:10:10.860]  但是撒旦知道
[00:10:10.860 --> 00:10:13.860]  他就在神的面前控告他
[00:10:13.860 --> 00:10:17.060]  結果就直接地傷害了
[00:10:17.060 --> 00:10:19.820]  影響了神的榮耀
[00:10:19.820 --> 00:10:21.580]  一個基督徒
[00:10:21.580 --> 00:10:24.740]  更加是一個侍奉主的人
[00:10:24.740 --> 00:10:29.660]  要常常地注意到這個事實
[00:10:29.660 --> 00:10:31.420]  要小心
[00:10:31.420 --> 00:10:32.740]  我們的良心
[00:10:32.740 --> 00:10:34.820]  知道我們所做的一切
[00:10:34.820 --> 00:10:36.460]  不應該做的事
[00:10:36.460 --> 00:10:37.620]  神知道
[00:10:37.620 --> 00:10:39.540]  魔鬼知道
[00:10:39.540 --> 00:10:41.580]  不管人知道不知道
[00:10:41.580 --> 00:10:45.420]  我們都要謹慎謹行
[00:10:45.420 --> 00:10:48.420]  這樣我們才能夠真正站得住
[00:10:48.420 --> 00:10:52.660]  能夠榮耀神滿足主的心
[00:10:52.660 --> 00:10:53.980]  我們再看
[00:10:53.980 --> 00:10:58.100]  還要在哪一方面來追求呢?
[00:10:58.100 --> 00:10:59.220]  我們注意
[00:10:59.220 --> 00:11:04.500]  提摩太前書第四章第十二節
[00:11:04.500 --> 00:11:06.300]  四章十二節
[00:11:06.300 --> 00:11:09.300]  不可叫人小看於年輕
[00:11:09.300 --> 00:11:14.060]  總要在言語、行爲、愛心、信心、清潔上
[00:11:14.060 --> 00:11:18.260]  都做信徒的榜樣
[00:11:18.260 --> 00:11:20.300]  在這裏我們看見
[00:11:20.300 --> 00:11:24.780]  提摩太是一個比較年紀小的人
[00:11:24.780 --> 00:11:26.620]  雖然這裏的年輕
[00:11:26.620 --> 00:11:29.860]  並不是我們平常心目中
[00:11:29.860 --> 00:11:33.740]  二十幾歲的青年
[00:11:33.740 --> 00:11:40.060]  當時提摩太大概是四十歲的樣子
[00:11:40.060 --> 00:11:41.860]  但是比較起來
[00:11:41.860 --> 00:11:45.260]  他還是年輕的
[00:11:45.260 --> 00:11:49.300]  不要叫人小看你年輕
[00:11:49.300 --> 00:11:56.460]  雖然年齡是比許多人小
[00:11:56.460 --> 00:11:59.260]  但是在殊靈的世上
[00:11:59.260 --> 00:12:04.340]  卻要追求能夠做衆人的榜樣
[00:12:04.340 --> 00:12:09.220]  在言語、行爲、愛心、信心、清潔上
[00:12:09.220 --> 00:12:13.420]  都做信徒的榜樣
[00:12:13.420 --> 00:12:16.540]  信徒中間有各種年齡的人
[00:12:16.540 --> 00:12:21.660]  有兒童、有少年、有青年、有壯年、有中年、有老年
[00:12:21.660 --> 00:12:23.940]  不管信徒是什麼年齡
[00:12:23.940 --> 00:12:28.100]  不管其中有多少人大過自己的年紀
[00:12:28.100 --> 00:12:32.260]  總要追求做他們的榜樣
[00:12:32.260 --> 00:12:35.060]  這是一個很高的目標
[00:12:35.060 --> 00:12:38.700]  這是一個很高的追求的心志
[00:12:38.700 --> 00:12:42.220]  不能在一件事上要做別人的榜樣
[00:12:42.220 --> 00:12:44.980]  而是在這裏提的五件事上
[00:12:44.980 --> 00:12:46.820]  都做榜樣
[00:12:46.820 --> 00:12:47.980]  言語
[00:12:47.980 --> 00:12:49.860]  言語很容易出錯
[00:12:49.860 --> 00:12:52.620]  因爲一個人每天要說很多的話
[00:12:52.620 --> 00:12:57.780]  有人說平均一個人每天至少會講五百句話
[00:12:57.780 --> 00:13:03.700]  所以我們這樣一直講話的生活中很容易出錯
[00:13:03.700 --> 00:13:06.620]  我們要小心自己的言語
[00:13:06.620 --> 00:13:08.860]  我們要常常在言語上
[00:13:08.860 --> 00:13:12.900]  不但不半導人反而能夠造就人
[00:13:12.900 --> 00:13:18.060]  在行爲上、在愛心上、在信心上、在清潔上
[00:13:18.060 --> 00:13:22.020]  這各方面都做信徒的榜樣
[00:13:22.020 --> 00:13:24.820]  這是一個殊靈的大志
[00:13:24.820 --> 00:13:27.860]  我們想到先知伊麗莎
[00:13:27.860 --> 00:13:32.060]  她在老師伊麗亞快要離開她的時候
[00:13:32.060 --> 00:13:35.580]  她表現了一個很高的追求的心志
[00:13:35.580 --> 00:13:42.620]  她禱告說:願那感動伊麗亞的靈加倍地感動我
[00:13:42.620 --> 00:13:45.820]  在別人聽起來好像她很驕傲
[00:13:45.820 --> 00:13:48.100]  要高過老師一倍
[00:13:48.100 --> 00:13:53.380]  但是事實上她不是自己要的榮耀
[00:13:53.380 --> 00:13:59.220]  她是要在侍奉神上更多地得到生靈的能力
[00:13:59.220 --> 00:14:02.420]  而榮耀神和滿足神的心意
[00:14:02.420 --> 00:14:05.100]  這是她的殊靈的大志
[00:14:05.100 --> 00:14:06.660]  她向神這樣求
[00:14:06.660 --> 00:14:14.060]  結果神願那她這樣的求大事的心就賜給她了
[00:14:14.060 --> 00:14:20.100]  所以我們看見伊麗莎所行的神蹟比伊麗亞多一倍
[00:14:20.100 --> 00:14:26.900]  真是神願那她這樣一個高水準的祈求
[00:14:26.900 --> 00:14:30.460]  我們侍奉着的人也應該有一個高的標準
[00:14:30.460 --> 00:14:33.060]  就好像約翰·威斯利
[00:14:33.060 --> 00:14:36.860]  他說全世界是我的教區
[00:14:36.860 --> 00:14:39.340]  他把他的心胸擴大
[00:14:39.340 --> 00:14:42.220]  把許多的人各地區的人
[00:14:42.220 --> 00:14:46.740]  全世界的人的需要都放在他的心上
[00:14:46.740 --> 00:14:50.740]  正如我們現在常常說的一個名詞
[00:14:50.740 --> 00:14:53.300]  胸懷世界的基督徒
[00:14:53.300 --> 00:14:55.860]  我們不單單是注意自己
[00:14:55.860 --> 00:14:58.100]  關心近邊的人
[00:14:58.100 --> 00:15:00.980]  也關心遠處的人
[00:15:00.980 --> 00:15:04.900]  我們關心全世界的福音的工作
[00:15:04.900 --> 00:15:06.060]  我們感謝主
[00:15:06.060 --> 00:15:10.940]  就是因爲有許多的人有這樣胸懷世界的大志
[00:15:10.940 --> 00:15:13.820]  而把福音傳遍全世界
[00:15:13.820 --> 00:15:15.420]  每一個侍奉主的人
[00:15:15.420 --> 00:15:20.180]  都應該有一個高的水準爲自己安排好
[00:15:20.180 --> 00:15:25.380]  靠着主來追求來達成這個高的水準
[00:15:25.380 --> 00:15:28.420]  結果我們就成了別人的方樣
[00:15:28.420 --> 00:15:31.620]  成爲別人的主夫
[00:15:31.620 --> 00:15:35.460]  這是神對我們的期待
[00:15:35.460 --> 00:15:37.500]  我們繼續地看下去
[00:15:37.500 --> 00:15:40.220]  在同一段的經文裏面
[00:15:40.220 --> 00:15:44.500]  保羅又提到第三方面的追求
[00:15:44.500 --> 00:15:48.860]  第十四節到第十六節所說的
[00:15:48.860 --> 00:15:51.860]  你不要輕忽所得的恩賜
[00:15:51.860 --> 00:15:54.140]  就是從前藉着預言
[00:15:54.140 --> 00:15:56.900]  在衆長老按手的時候
[00:15:56.900 --> 00:15:59.660]  賜給你的
[00:15:59.660 --> 00:16:02.860]  這些事你要殷勤去做
[00:16:02.860 --> 00:16:05.020]  並要在此專心
[00:16:05.020 --> 00:16:08.380]  使衆人看出你的長進來
[00:16:08.380 --> 00:16:11.420]  你要謹慎自己和自己的教訓
[00:16:11.420 --> 00:16:13.980]  要在這些事上恆心
[00:16:13.980 --> 00:16:17.260]  因爲這樣行又能救自己
[00:16:17.260 --> 00:16:20.700]  又能救平你的人
[00:16:20.700 --> 00:16:23.580]  這是保羅勸勉提摩太
[00:16:23.580 --> 00:16:27.060]  在侍奉上、恩賜的運用上
[00:16:27.060 --> 00:16:28.580]  要長進
[00:16:28.580 --> 00:16:31.260]  不但自己知道長進
[00:16:31.260 --> 00:16:36.460]  而且讓衆人看出你的長進來
[00:16:36.460 --> 00:16:38.820]  這是十五節的話
[00:16:38.820 --> 00:16:40.220]  真正的長進
[00:16:40.220 --> 00:16:41.660]  不但自己知道
[00:16:41.660 --> 00:16:44.260]  衆人也能夠看出來
[00:16:44.260 --> 00:16:47.860]  所以在侍奉上、恩賜的運用上
[00:16:47.860 --> 00:16:51.380]  每一個侍奉主的人要追求長進
[00:16:51.380 --> 00:16:54.340]  不是以現況爲滿足
[00:16:54.340 --> 00:16:56.500]  我現在已經不錯了
[00:16:56.500 --> 00:16:58.540]  這樣一個自滿的心
[00:16:58.540 --> 00:17:00.820]  滿足了長進
[00:17:00.820 --> 00:17:02.940]  就不能夠更多的
[00:17:02.940 --> 00:17:06.260]  更廣的被主使用
[00:17:06.260 --> 00:17:11.060]  我們怎麼樣來在恩賜上追求呢?
[00:17:11.060 --> 00:17:15.380]  這裏提到有四點
[00:17:15.380 --> 00:17:16.700]  我們要注意一下
[00:17:16.700 --> 00:17:18.300]  第一、十四節
[00:17:18.300 --> 00:17:21.340]  你不要輕忽說得的恩賜
[00:17:21.340 --> 00:17:24.220]  不要輕忽就是重視
[00:17:24.220 --> 00:17:27.660]  我們每一個人都有恩賜
[00:17:27.660 --> 00:17:30.340]  宗主那裏靈授了
[00:17:30.340 --> 00:17:34.540]  我們就不要忽略了我們的恩賜
[00:17:34.540 --> 00:17:36.340]  我們要重視它
[00:17:36.340 --> 00:17:39.540]  知道這是神給我們、要我們去用的
[00:17:39.540 --> 00:17:42.460]  這個恩賜是神的託付
[00:17:42.460 --> 00:17:45.380]  這樣的重視、注意
[00:17:45.380 --> 00:17:47.620]  就不敢大意
[00:17:47.620 --> 00:17:49.700]  不敢隨便
[00:17:49.700 --> 00:17:54.460]  這樣我們就有一個正確的心態了
[00:17:54.460 --> 00:17:56.580]  主給了我恩賜
[00:17:56.580 --> 00:17:59.260]  主重視恩賜的運用
[00:17:59.260 --> 00:18:02.260]  我也要用主的心來重視
[00:18:02.260 --> 00:18:04.180]  主所給我們的恩賜
[00:18:04.180 --> 00:18:08.220]  我要好好的、忠心地去用這些恩賜
[00:18:08.220 --> 00:18:10.460]  也去發揮這些恩賜
[00:18:10.460 --> 00:18:12.660]  這一個不要輕忽
[00:18:12.660 --> 00:18:14.660]  也就是重視的心態
[00:18:14.660 --> 00:18:18.420]  是每一個侍奉主的人必須有的
[00:18:18.420 --> 00:18:20.300]  第二點:事無絕
[00:18:20.300 --> 00:18:21.340]  第一句
[00:18:21.340 --> 00:18:24.220]  這些事你要殷勤去做
[00:18:24.220 --> 00:18:26.340]  殷勤不懶惰
[00:18:26.340 --> 00:18:28.140]  繼續地去運用
[00:18:28.140 --> 00:18:30.900]  不斷地去運用恩賜
[00:18:30.900 --> 00:18:31.940]  結果呢
[00:18:31.940 --> 00:18:33.740]  這個孰能生巧
[00:18:33.740 --> 00:18:34.540]  結果呢
[00:18:34.540 --> 00:18:35.980]  我們越運用
[00:18:35.980 --> 00:18:38.180]  我們就用得越好
[00:18:38.180 --> 00:18:41.860]  就好像一個人的膀背的力量
[00:18:41.860 --> 00:18:44.580]  他越用他的膀背去做功
[00:18:44.580 --> 00:18:47.500]  他的膀背的肌肉就越發達
[00:18:47.500 --> 00:18:48.900]  他就越有力量
[00:18:48.900 --> 00:18:52.540]  他做起功來更加清神
[00:18:52.540 --> 00:18:54.380]  也更加得力
[00:18:54.380 --> 00:18:56.260]  有更好的果效
[00:18:56.260 --> 00:18:58.460]  我們的恩賜也是這樣
[00:18:58.460 --> 00:18:59.580]  我們越用
[00:18:59.580 --> 00:19:01.180]  我們就越發揮
[00:19:01.180 --> 00:19:03.820]  越發展、越長進
[00:19:03.820 --> 00:19:08.700]  殷勤是產生心作用的
[00:19:08.700 --> 00:19:10.980]  一個必須的條件
[00:19:10.980 --> 00:19:11.980]  第三呢
[00:19:11.980 --> 00:19:13.420]  下一句說
[00:19:13.420 --> 00:19:16.380]  並要在此專心
[00:19:16.380 --> 00:19:18.180]  要專心
[00:19:18.180 --> 00:19:21.380]  不要三心兩意
[00:19:21.380 --> 00:19:22.700]  做這個做那個
[00:19:22.700 --> 00:19:24.500]  每一樣都試一試
[00:19:24.500 --> 00:19:30.580]  但是卻沒有真正專心致意地去做的一件事
[00:19:30.580 --> 00:19:31.420]  包羅說
[00:19:31.420 --> 00:19:33.940]  我只有一件事
[00:19:33.940 --> 00:19:37.220]  我們要有一個侍奉的焦點
[00:19:37.220 --> 00:19:38.860]  我們發現了足
[00:19:38.860 --> 00:19:42.100]  要我們站在哪一個崗位上侍奉的時候
[00:19:42.100 --> 00:19:47.540]  我們就把我們整個的心意、精神、力量、追求
[00:19:47.540 --> 00:19:50.900]  放在那個足給我們的崗位上
[00:19:50.900 --> 00:19:53.900]  專心一意去做
[00:19:53.900 --> 00:19:57.780]  這樣的侍奉一定越做越好
[00:19:57.780 --> 00:20:02.540]  衆人也一定能夠看出他的長進來
[00:20:02.540 --> 00:20:05.980]  專心是一般說起來
[00:20:05.980 --> 00:20:11.140]  任何的人想成功必須有的條件
[00:20:11.140 --> 00:20:12.900]  所以我們中國人的成語說
[00:20:12.900 --> 00:20:15.820]  天下無難事只怕有心人
[00:20:15.820 --> 00:20:18.500]  只要我們是專心去做
[00:20:18.500 --> 00:20:20.700]  世上沒有難事
[00:20:20.700 --> 00:20:23.220]  我們都能夠做成
[00:20:23.220 --> 00:20:26.420]  既然一般的人有這樣的看法
[00:20:26.420 --> 00:20:27.620]  這樣的認識
[00:20:27.620 --> 00:20:29.700]  一個侍奉族的人
[00:20:29.700 --> 00:20:33.620]  更加應該有這樣的心態
[00:20:33.620 --> 00:20:36.060]  專心致意
[00:20:36.060 --> 00:20:40.860]  一心一意來爲主工作
[00:20:40.860 --> 00:20:44.100]  第四那就是十六訣的第二句
[00:20:44.100 --> 00:20:47.180]  要在這些事上恆心
[00:20:47.180 --> 00:20:48.980]  恆心
[00:20:48.980 --> 00:20:52.540]  那麼這個恆久的追求
[00:20:52.540 --> 00:20:54.780]  恆久的努力
[00:20:54.780 --> 00:20:59.820]  是一定讓我們能夠成功的
[00:20:59.820 --> 00:21:02.340]  你看我們的文化裏面
[00:21:02.340 --> 00:21:06.780]  所有的少年都要他們讀爲人的傳記
[00:21:06.780 --> 00:21:09.700]  從爲人過去怎麼樣奮鬥
[00:21:09.700 --> 00:21:11.140]  怎麼樣努力
[00:21:11.140 --> 00:21:13.820]  怎麼樣針對一件事
[00:21:13.820 --> 00:21:18.220]  不斷地學習追求最後成功
[00:21:18.220 --> 00:21:23.340]  這樣的方向可以激勵許多的少年人
[00:21:23.340 --> 00:21:28.540]  使他們從小就有一個遠大的志向
[00:21:28.540 --> 00:21:33.820]  這是成功的一個起碼的條件
[00:21:33.820 --> 00:21:36.900]  我們侍奉族也是要如此
[00:21:36.900 --> 00:21:40.060]  我們在侍奉中遇見難處
[00:21:40.060 --> 00:21:41.180]  遇見挫折
[00:21:41.180 --> 00:21:43.780]  我們就容易就變性了
[00:21:43.780 --> 00:21:45.780]  我們就容易灰心了
[00:21:45.780 --> 00:21:48.580]  正好和恆心相反了
[00:21:48.580 --> 00:21:51.340]  在這裏要我們要有恆心
[00:21:51.340 --> 00:21:54.580]  能夠繼續不斷地靠着主
[00:21:54.580 --> 00:21:57.060]  來克服一切的難處
[00:21:57.060 --> 00:21:58.900]  難阻問題
[00:21:58.900 --> 00:22:05.020]  主一定恩待賜夫給這樣侍奉的人
[00:22:05.020 --> 00:22:07.020]  使他能夠最後
[00:22:07.020 --> 00:22:11.500]  能夠衆人看出他的長進來
[00:22:11.500 --> 00:22:13.220]  這樣自己猛恩
[00:22:13.220 --> 00:22:16.540]  也能夠讓別人猛恩
[00:22:16.540 --> 00:22:19.260]  最後我們來看
[00:22:19.260 --> 00:22:24.900]  第提摩泰後書第二章十五節
[00:22:24.900 --> 00:22:29.140]  提後第二章十五節
[00:22:29.140 --> 00:22:29.940]  報道說
[00:22:29.940 --> 00:22:34.140]  你當竭力在神面前得蒙喜悅
[00:22:34.140 --> 00:22:36.300]  做無愧的供人
[00:22:36.300 --> 00:22:40.500]  按着正義分解真理的道
[00:22:40.500 --> 00:22:43.260]  每一個侍奉主的人
[00:22:43.260 --> 00:22:46.220]  無論他站在哪一個崗位上侍奉
[00:22:46.220 --> 00:22:47.620]  或多或少
