
[00:00:00.000 --> 00:00:03.640]  我們今天一起思想的是約翰一書第一章的經文
[00:01:54.440 --> 00:01:56.760]  立刻回到自己床位
[00:01:56.760 --> 00:01:59.840]  那晚很害怕
[00:01:59.840 --> 00:02:02.800]  護士說第二天早上爸爸會來接我
[00:02:02.800 --> 00:02:06.160]  我一直問什麼時候是第二天早上
[00:02:06.160 --> 00:02:08.000]  那晚我也不知道該怎麼睡
[00:02:08.000 --> 00:02:12.000]  只希望天亮時爸爸會來
[00:02:12.000 --> 00:02:14.200]  很深刻的印象
[00:02:14.200 --> 00:02:16.400]  天亮了 爸爸還沒來到
[00:02:16.400 --> 00:02:18.200]  我已經收拾好東西
[00:02:18.200 --> 00:02:19.880]  預備快點離開
[00:02:19.880 --> 00:02:21.120]  當爸爸來到的時候
[00:02:21.120 --> 00:02:22.400]  他立刻陪著我
[00:02:22.400 --> 00:02:25.640]  然後跟醫生說要接我出院
[00:02:25.640 --> 00:02:27.040]  當我離開醫院的時候
[00:02:27.040 --> 00:02:29.960]  我的心很快樂 很雀躍
[00:02:29.960 --> 00:02:33.680]  現在可以出去了
[00:02:33.680 --> 00:02:35.720]  這個經歷很深刻
[00:02:35.720 --> 00:02:39.280]  讓我體會到當人內心在恐懼的時候
[00:02:39.280 --> 00:02:46.040]  很希望有人能夠將自己帶離困局
[00:02:46.040 --> 00:02:47.280]  當我回到聖誕節的時候
[00:02:47.280 --> 00:02:48.920]  我就想起二千多年前
[00:02:48.920 --> 00:02:52.640]  整個世界在黑暗恐懼當中
[00:02:52.640 --> 00:02:54.200]  當主耶穌來到的時候
[00:02:54.200 --> 00:02:57.840]  很清楚好像真光照進黑暗裡面
[00:02:57.840 --> 00:02:59.800]  帶給我們盼望
[00:02:59.800 --> 00:03:03.040]  也讓我們知道不再需要恐懼
[00:03:03.040 --> 00:03:07.640]  因為這位天地的主要釋放我們
[00:03:07.640 --> 00:03:10.720]  今天當我們信了耶穌之後
[00:03:10.720 --> 00:03:14.680]  來到二零零六年的聖誕節
[00:03:14.680 --> 00:03:16.240]  我們也同樣地祈禱神
[00:03:16.240 --> 00:03:19.080]  求祢再次臨在我們的心中
[00:03:19.080 --> 00:03:20.720]  將我們內裡的恐懼
[00:03:20.720 --> 00:03:23.920]  那些不安清除了
[00:03:23.920 --> 00:03:27.320]  讓我們再次感受主耶穌的降生
[00:03:27.320 --> 00:03:31.160]  今天仍然將平安帶給我們
[00:03:31.160 --> 00:03:35.160]  讓我們在當中去領受
[00:03:35.160 --> 00:03:35.880]  各位電影姐妹
[00:03:35.880 --> 00:03:37.280]  願平安的主
[00:03:37.280 --> 00:03:39.720]  今天在聖誕節期間
[00:03:39.720 --> 00:03:43.800]  特別深刻地臨到你們的身上
[00:03:43.800 --> 00:03:47.040]  《聖經》第一章一開始說什麼呢?
[00:03:47.040 --> 00:03:53.280]  《聖經》說:論道從起初原有的生命之道
[00:03:53.280 --> 00:03:55.440]  聖經提到從起初
[00:03:55.440 --> 00:03:56.520]  這裡所說的起初
[00:03:56.520 --> 00:04:00.760]  就是在創造世界的開始的時候
[00:04:00.760 --> 00:04:04.480]  整個宇宙窮瘡開始出現的時候
[00:04:04.480 --> 00:04:07.800]  大家記得在《聖經》的二行福音一章一節
[00:04:07.800 --> 00:04:13.120]  同樣的話說:太初有道
[00:04:13.120 --> 00:04:13.800]  太初有道
[00:04:13.800 --> 00:04:16.520]  中文似乎不是最清楚指出
[00:04:16.520 --> 00:04:20.200]  這個「有」是一個過去了的時式
[00:04:20.200 --> 00:04:21.760]  英文比較清楚說
[00:04:21.760 --> 00:04:25.640]  In the beginning was the word
[00:04:25.640 --> 00:04:28.600]  在整個世界開始的時候
[00:04:28.600 --> 00:04:32.120]  道已經存在
[00:04:32.120 --> 00:04:34.520]  也意味著它是永恆的主宰
[00:04:34.520 --> 00:04:39.120]  是一切世界被造之先的上帝
[00:04:39.120 --> 00:04:44.320]  《聖經》說:太初原有的生命之道
[00:04:44.320 --> 00:04:46.280]  《聖經》提到生命之道
[00:04:46.280 --> 00:04:49.560]  意味著一位的生命之道者
[00:04:49.560 --> 00:04:52.480]  是一切生命的源頭
[00:04:52.480 --> 00:04:54.880]  因此《宇宙窮瘡》一章就說
[00:04:54.880 --> 00:04:57.160]  生命在他裡頭
[00:04:57.160 --> 00:05:01.120]  這生命就是人的光
[00:05:01.120 --> 00:05:02.720]  生命在他裡面
[00:05:02.720 --> 00:05:05.480]  也因此帶給我們生命
[00:05:05.480 --> 00:05:06.080]  各位弟兄姊妹
[00:05:06.080 --> 00:05:07.000]  今天你坐在這裡
[00:05:07.000 --> 00:05:07.880]  你可以呼吸
[00:05:07.880 --> 00:05:09.040]  你可以行動
[00:05:09.040 --> 00:05:10.120]  你可以思想
[00:05:10.120 --> 00:05:11.680]  因為你有生命
[00:05:11.680 --> 00:05:14.600]  但這個生命的源頭就是來自道
[00:05:14.600 --> 00:05:17.280]  因為它是生命之道
[00:05:17.280 --> 00:05:20.120]  而你今天領受了神給你的生命
[00:05:20.120 --> 00:05:23.640]  以及拯救的新生命
[00:05:23.640 --> 00:05:24.600]  《聖經》提到
[00:05:24.600 --> 00:05:28.240]  論道從起初原有的生命之道
[00:05:28.240 --> 00:05:30.000]  《聖經》就接著提到
[00:05:30.000 --> 00:05:33.120]  就是我們所聽見、所看見
[00:05:33.120 --> 00:05:36.680]  親眼看過、親手摸過
[00:05:36.680 --> 00:05:38.440]  不是一些概念
[00:05:38.440 --> 00:05:42.240]  是真實曾經在我們身邊出現的
[00:05:42.240 --> 00:05:43.720]  因此《聖經》所說
[00:05:43.720 --> 00:05:46.160]  道成肉身
[00:05:46.160 --> 00:05:47.960]  《楊府音》一章十四節
[00:05:47.960 --> 00:05:51.360]  道成肉身住在我們中間
[00:05:51.360 --> 00:05:55.680]  道成為了肉身
[00:05:55.680 --> 00:05:56.560]  大家想一想
[00:05:56.560 --> 00:05:58.400]  這四個字我們上上說的
[00:05:58.400 --> 00:06:02.680]  但其中有很特別、很寶貴的意思
[00:06:02.680 --> 00:06:04.120]  你想一想
[00:06:04.120 --> 00:06:05.400]  這位永恆的上帝
[00:06:05.400 --> 00:06:09.360]  他承受了一個軀體
[00:06:09.360 --> 00:06:10.560]  是會扭壞的
[00:06:10.560 --> 00:06:13.200]  會死亡的軀體
[00:06:13.200 --> 00:06:15.240]  這位永恆的上帝
[00:06:15.240 --> 00:06:16.960]  他來到這個世界上
[00:06:16.960 --> 00:06:20.560]  接受了時間、空間的限制
[00:06:20.560 --> 00:06:22.600]  本來他是不受限制的
[00:06:22.600 --> 00:06:24.160]  而且他來到世上的時候
[00:06:24.160 --> 00:06:27.080]  他知道這個世界是充滿罪惡
[00:06:27.080 --> 00:06:28.400]  充滿死亡
[00:06:28.400 --> 00:06:31.000]  充滿不公不義的世界
[00:06:31.000 --> 00:06:34.480]  而他就這樣承受這個軀體
[00:06:34.480 --> 00:06:38.560]  成為了世界裏面的一個人
[00:06:38.560 --> 00:06:39.600]  我想回想一件事情
[00:06:39.600 --> 00:06:40.600]  就是很多年之前
[00:06:40.600 --> 00:06:43.800]  我曾經有一次意外
[00:06:43.800 --> 00:06:47.840]  自己的左手腕骨跌裂了
[00:06:47.840 --> 00:06:49.520]  因此我要打石膏
[00:06:49.520 --> 00:06:52.880]  這個石膏打了六個多星期
[00:06:52.880 --> 00:06:53.840]  在那段時間
[00:06:53.840 --> 00:06:55.920]  手不太能動
[00:06:55.920 --> 00:06:57.120]  我記得去醫院
[00:06:57.120 --> 00:07:00.160]  醫生幫我把石膏切開
[00:07:00.160 --> 00:07:01.920]  一打開石膏的時候
[00:07:01.920 --> 00:07:03.920]  我一看著自己的手
[00:07:03.920 --> 00:07:04.960]  我不是很承認
[00:07:04.960 --> 00:07:07.320]  這隻是我的手
[00:07:07.320 --> 00:07:09.120]  因為當時可能太久沒有動
[00:07:09.120 --> 00:07:10.960]  肌肉有少許萎縮
[00:07:10.960 --> 00:07:14.400]  還有皮膚是接受著的
[00:07:14.400 --> 00:07:17.760]  好像一片疊著另一邊
[00:07:17.760 --> 00:07:19.200]  我都不是很肥
[00:07:19.200 --> 00:07:21.520]  再加上手的情況
[00:07:21.520 --> 00:07:23.160]  很瘦的情形
[00:07:23.160 --> 00:07:27.240]  我就覺得這隻不是我的手
[00:07:27.240 --> 00:07:29.160]  大家想像一下
[00:07:29.160 --> 00:07:30.760]  如果身體稍微有些變化
[00:07:30.760 --> 00:07:33.720]  你也尚且覺得好像不太能接受
[00:07:33.720 --> 00:07:34.520]  如果今天
[00:07:34.520 --> 00:07:35.800]  你有一個健壯的身體
[00:07:35.800 --> 00:07:36.840]  感謝神
[00:07:36.840 --> 00:07:39.280]  但如果將一個新的
[00:07:39.280 --> 00:07:40.200]  我的意思是
[00:07:40.200 --> 00:07:45.120]  一個殘缺了的身軀給你
[00:07:45.120 --> 00:07:48.040]  這個身軀你是不能動的
[00:07:48.040 --> 00:07:51.400]  甚至動的時候已經很痛
[00:07:51.400 --> 00:07:53.360]  你人類裏面的人都是你
[00:07:53.360 --> 00:07:55.760]  但你的身軀完全不同了
[00:07:55.760 --> 00:07:57.400]  有些電視的主題
[00:07:57.400 --> 00:07:58.720]  就是講到一個男士
[00:07:58.720 --> 00:08:00.680]  怎樣有一個女士的身軀
[00:08:00.680 --> 00:08:02.120]  因此他完全不習慣
[00:08:02.120 --> 00:08:04.520]  很多日常的生活等等
[00:08:04.520 --> 00:08:07.600]  假設真的發生在你身上
[00:08:07.600 --> 00:08:11.240]  你會有甚麼感受?
[00:08:11.240 --> 00:08:12.880]  永恆的上帝
[00:08:12.880 --> 00:08:16.360]  祂成了肉身
[00:08:16.360 --> 00:08:18.680]  到成肉身
[00:08:18.680 --> 00:08:19.360]  不單止這樣
[00:08:19.360 --> 00:08:20.960]  祂顯現在我們中間
[00:08:20.960 --> 00:08:22.600]  大家再看聖經
[00:08:22.600 --> 00:08:23.480]  剛才所說的
[00:08:23.480 --> 00:08:28.160]  「聽見、看見、親眼看過、親手摸過」
[00:08:28.160 --> 00:08:31.280]  這些都是人最重要的感官
[00:08:31.280 --> 00:08:36.000]  當時約翰真實地遇見耶穌
[00:08:36.000 --> 00:08:37.200]  他是看見祂
[00:08:37.200 --> 00:08:38.880]  他是聽見祂
[00:08:38.880 --> 00:08:40.320]  「親眼看過」
[00:08:40.320 --> 00:08:42.760]  大家說為何從福上面所說呢?
[00:08:42.760 --> 00:08:45.640]  「親眼看過」是指一個人
[00:08:45.640 --> 00:08:48.160]  他在仰視一件事
[00:08:48.160 --> 00:08:49.560]  他要小心看
[00:08:49.560 --> 00:08:53.760]  直至明白所看的有甚麼意思
[00:08:53.760 --> 00:08:55.320]  盡心去看
[00:08:55.320 --> 00:08:58.160]  「親手摸過」是指一個盲眼的人
[00:08:58.160 --> 00:08:59.640]  摸見一件物品
[00:08:59.640 --> 00:09:00.720]  要很小心地摸
[00:09:00.720 --> 00:09:02.360]  究竟是甚麼來的呢?
[00:09:02.360 --> 00:09:03.280]  要小心去摸
[00:09:03.280 --> 00:09:04.840]  要小心去看
[00:09:04.840 --> 00:09:06.120]  聖經說
[00:09:06.120 --> 00:09:07.240]  「到成肉身」
[00:09:07.240 --> 00:09:09.240]  祂顯現出來
[00:09:09.240 --> 00:09:12.840]  讓我們能夠看見、看見、摸過
[00:09:12.840 --> 00:09:13.640]  第二次說
[00:09:13.640 --> 00:09:15.240]  「生命已經」
[00:09:15.240 --> 00:09:16.880]  甚麼出來?
[00:09:16.880 --> 00:09:18.720]  「顯現出來」
[00:09:18.720 --> 00:09:20.880]  是顯現在我們眼前
[00:09:20.880 --> 00:09:23.160]  接著再下去的時候
[00:09:23.160 --> 00:09:24.120]  再說
[00:09:24.120 --> 00:09:27.560]  「且顯現於我們」
[00:09:27.560 --> 00:09:29.440]  因為上帝主動地
[00:09:29.440 --> 00:09:31.680]  向我們介紹祂自己
[00:09:31.680 --> 00:09:33.200]  我想問問大家
[00:09:33.200 --> 00:09:35.880]  如果我們是有限的人
[00:09:35.880 --> 00:09:42.160]  能不能夠自己主動認識無限的上帝?
[00:09:42.160 --> 00:09:45.360]  人沒辦法能夠明白一位無限的上帝
[00:09:45.360 --> 00:09:50.000]  除非是祂主動地向我們介紹祂自己
[00:09:50.000 --> 00:09:54.000]  因此宗教很多時候是人尋找神
[00:09:54.000 --> 00:09:57.360]  所創造出來的偶像
[00:09:57.360 --> 00:09:59.800]  而聖經所說的神
[00:09:59.800 --> 00:10:04.440]  是神主動向人啟示祂自己
[00:10:04.440 --> 00:10:06.040]  有一位小朋友
[00:10:06.040 --> 00:10:08.600]  當他和爸爸玩捉迷藏
[00:10:08.600 --> 00:10:11.240]  在家裡的一間大房間
[00:10:11.240 --> 00:10:12.440]  爸爸進去躲起來
[00:10:12.440 --> 00:10:13.520]  小朋友進來後
[00:10:13.520 --> 00:10:16.040]  要找出爸爸在哪裡
[00:10:16.040 --> 00:10:18.240]  房裡有一張雙格床
[00:10:18.240 --> 00:10:20.240]  爸爸在最高的格子
[00:10:20.240 --> 00:10:22.960]  然後貼在牆邊
[00:10:22.960 --> 00:10:24.200]  小朋友進來的時候
[00:10:24.200 --> 00:10:25.640]  四處找
[00:10:25.640 --> 00:10:27.800]  在床下打開衣櫃
[00:10:27.800 --> 00:10:30.640]  四處找 找到也找不到
[00:10:30.640 --> 00:10:31.480]  最後找著找著
[00:10:31.480 --> 00:10:34.120]  很害怕 又大哭
[00:10:34.120 --> 00:10:35.720]  爸爸開始很擔心
[00:10:35.720 --> 00:10:38.600]  自己自動獻身
[00:10:38.600 --> 00:10:41.480]  走出床邊大聲說
[00:10:41.480 --> 00:10:44.440]  「看不看得到爸爸?」
[00:10:44.440 --> 00:10:46.080]  小朋友很清楚
[00:10:46.080 --> 00:10:49.240]  知道爸爸在那裡
[00:10:49.240 --> 00:10:50.840]  大家明白我的意思嗎?
[00:10:50.840 --> 00:10:52.280]  因為上帝聖經所說
[00:10:52.280 --> 00:10:54.720]  祂顯現於我們
[00:10:54.720 --> 00:10:56.440]  讓我們能夠認識祂
[00:10:56.440 --> 00:10:57.600]  了解祂
[00:10:57.600 --> 00:10:59.200]  知道祂是上帝
[00:10:59.200 --> 00:11:01.720]  因此聖經的提摩太前書三章十六節
[00:11:01.720 --> 00:11:03.240]  大家很熟悉
[00:11:03.240 --> 00:11:06.360]  很多聖經三章十六節都很好
[00:11:06.360 --> 00:11:08.000]  這節經文很清楚說
[00:11:08.000 --> 00:11:12.040]  「大哉敬虔的傲臂
[00:11:12.040 --> 00:11:14.960]  無人不以為然
[00:11:14.960 --> 00:11:20.560]  就是神在肉身顯現」
[00:11:20.560 --> 00:11:22.480]  是敬虔的傲臂
[00:11:22.480 --> 00:11:24.520]  大哉敬虔的傲臂
[00:11:24.520 --> 00:11:26.360]  無人不以為然
[00:11:26.360 --> 00:11:30.600]  就是神在肉身顯現
[00:11:30.600 --> 00:11:31.920]  各位弟兄姊妹
[00:11:31.920 --> 00:11:35.080]  這正是福音最核心的部分
[00:11:35.080 --> 00:11:37.040]  這位上帝向我們顯現
[00:11:37.040 --> 00:11:39.440]  當然我們今天未必看到祂的肉身
[00:11:39.440 --> 00:11:42.520]  但我們很多人曾經經歷祂的顯現
[00:11:42.520 --> 00:11:44.720]  很多人在信主的時間都清楚說
[00:11:44.720 --> 00:11:46.200]  我們明白
[00:11:46.200 --> 00:11:47.720]  心裡有很特別的感動
[00:11:47.720 --> 00:11:49.560]  我聽過幾位弟兄說
[00:11:49.560 --> 00:11:50.840]  他們看羅馬書的時候
[00:11:50.840 --> 00:11:52.320]  有很深刻的感動
[00:11:52.320 --> 00:11:53.280]  有些時候我都擔心
[00:11:53.280 --> 00:11:54.480]  一些未信的朋友
[00:11:54.480 --> 00:11:55.560]  初看聖經
[00:11:55.560 --> 00:11:57.080]  馬上看羅馬書
[00:11:57.080 --> 00:11:58.120]  大家明白羅馬書
[00:11:58.120 --> 00:11:59.720]  意念性比較強
[00:11:59.720 --> 00:12:01.160]  理念性強
[00:12:01.160 --> 00:12:03.720]  因此不容易馬上明白
[00:12:03.720 --> 00:12:05.640]  但有位弟兄說
[00:12:05.640 --> 00:12:07.200]  我第一次打開羅馬書
[00:12:07.200 --> 00:12:09.560]  一邊看的時候很吸引我
[00:12:09.560 --> 00:12:12.280]  他說看了三個小時
[00:12:12.280 --> 00:12:14.160]  他說我爸爸去世的時候
[00:12:14.160 --> 00:12:15.880]  我都沒有哭過
[00:12:15.880 --> 00:12:18.080]  但一邊看羅馬書的時候
[00:12:18.080 --> 00:12:19.160]  心裡很感動
[00:12:19.160 --> 00:12:20.960]  一邊流眼淚
[00:12:20.960 --> 00:12:22.720]  看到自己很多的罪
[00:12:22.720 --> 00:12:24.200]  很多的過失
[00:12:24.200 --> 00:12:25.720]  然後跪下祈禱
[00:12:25.720 --> 00:12:28.280]  認罪悔改
[00:12:28.280 --> 00:12:29.840]  在那些時機
[00:12:29.840 --> 00:12:32.040]  他看到神向他顯現
[00:12:32.040 --> 00:12:34.600]  他知道神是真實的上帝
[00:12:34.600 --> 00:12:36.760]  他就歸向神
[00:12:36.760 --> 00:12:38.520]  聖經提到神向我們顯現
[00:12:38.520 --> 00:12:40.440]  而且祂住在我們中間
[00:12:40.440 --> 00:12:42.440]  與我們同在
[00:12:42.440 --> 00:12:44.160]  聖經所說
[00:12:44.160 --> 00:12:46.360]  給他起名稱為
[00:12:46.360 --> 00:12:47.400]  甚麼
[00:12:47.400 --> 00:12:49.560]  「以馬來彌」
[00:12:49.560 --> 00:12:52.160]  神與人同在的意思
[00:12:52.160 --> 00:12:54.040]  祂的名字就是「以馬來彌」
[00:12:54.040 --> 00:12:55.560]  祂與我們同在
[00:12:55.560 --> 00:12:58.400]  各位弟兄姊妹當你信主之後
[00:12:58.400 --> 00:13:01.680]  不要忘記這件重要的事實
[00:13:01.680 --> 00:13:06.240]  神今天是與你同在的
[00:13:06.240 --> 00:13:07.320]  我記得看這本書
[00:13:07.320 --> 00:13:09.120]  我以前也有分享過
[00:13:09.120 --> 00:13:11.520]  一位飛行宣教士
[00:13:11.520 --> 00:13:13.800]  他去了一個遠方的地方
[00:13:13.800 --> 00:13:16.320]  因為要接載弟兄姊妹和宣教士
[00:13:16.320 --> 00:13:17.480]  去另一個地方
[00:13:17.480 --> 00:13:19.240]  當地是一些很偏遠
[00:13:19.240 --> 00:13:22.440]  很少有交通工具
[00:13:22.440 --> 00:13:24.000]  這架小飛機到達後
[00:13:24.000 --> 00:13:26.280]  接載了大約七、八個人
[00:13:26.280 --> 00:13:28.160]  已經很悶了
[00:13:28.160 --> 00:13:31.520]  有一個弟兄坐在飛機師旁邊
[00:13:31.520 --> 00:13:32.560]  飛機起飛的時候
[00:13:32.560 --> 00:13:34.640]  因為沒有很漂亮的飛機場
[00:13:34.640 --> 00:13:36.160]  是一個很小的空地
[00:13:36.160 --> 00:13:38.320]  很短時間就要起飛
[00:13:38.320 --> 00:13:41.320]  否則前面有一個很大的樹林
[00:13:41.320 --> 00:13:43.800]  就會撞在樹林裏面
[00:13:43.800 --> 00:13:45.840]  當飛機師很有經驗
[00:13:45.840 --> 00:13:47.760]  他起飛的時候
[00:13:47.760 --> 00:13:50.520]  請大家安心 它會起飛
[00:13:50.520 --> 00:13:52.000]  但坐在前面的弟兄
[00:13:52.000 --> 00:13:54.280]  看到前面一大棵樹林
[00:13:54.280 --> 00:13:55.840]  很多的高樹
[00:13:55.840 --> 00:13:56.560]  他很害怕
[00:13:56.560 --> 00:13:58.400]  撞過去了
[00:13:58.400 --> 00:13:59.400]  就馬上提醒飛機師
[00:13:59.400 --> 00:14:01.680]  快點抬高飛機頭
[00:14:01.680 --> 00:14:03.920]  快點飛出去
[00:14:03.920 --> 00:14:05.720]  飛機師沒有回應他
[00:14:05.720 --> 00:14:06.440]  在那個時候
[00:14:06.440 --> 00:14:09.240]  這個弟兄知道在飛機師和他之間
[00:14:09.240 --> 00:14:11.240]  有一條升降杆
[00:14:11.240 --> 00:14:11.960]  一拉
[00:14:11.960 --> 00:14:14.760]  飛機的頭就會抬升
[00:14:14.760 --> 00:14:17.320]  當他發覺飛機師沒有理會他的時候
[00:14:17.320 --> 00:14:19.320]  他心裏面很恐懼
[00:14:19.320 --> 00:14:19.960]  他害怕
[00:14:19.960 --> 00:14:20.920]  撞過去了
[00:14:20.920 --> 00:14:23.200]  一手拿著飛機升降杆
[00:14:23.200 --> 00:14:25.720]  一拉起它
[00:14:25.720 --> 00:14:28.760]  飛機立即升起頭
[00:14:28.760 --> 00:14:30.840]  就向上飛
[00:14:30.840 --> 00:14:32.800]  但問題就出來了
[00:14:32.800 --> 00:14:35.960]  因為飛機是需要去到某一個速度
[00:14:35.960 --> 00:14:38.440]  才可以抬高頭
[00:14:38.440 --> 00:14:40.720]  太快抬高飛機頭
[00:14:40.720 --> 00:14:44.800]  就會將飛機的速度突然間減速
[00:14:44.800 --> 00:14:46.200]  一減速的時候
[00:14:46.200 --> 00:14:48.280]  飛機會怎樣呢?
[00:14:48.280 --> 00:14:51.680]  就即時墮下來
[00:14:51.680 --> 00:14:53.160]  這件事是真實的
[00:14:53.160 --> 00:14:55.120]  在當時有七八個人
[00:14:55.120 --> 00:14:58.240]  全部都是重傷
[00:14:58.240 --> 00:15:01.600]  就是這樣發生一件驚人的意外
[00:15:01.600 --> 00:15:02.880]  當我看到這個報道的時候
[00:15:02.880 --> 00:15:04.800]  我心裏就想
[00:15:04.800 --> 00:15:06.800]  如果我坐在飛機師的旁邊
[00:15:06.800 --> 00:15:08.720]  面對著周圍大的樹林
[00:15:08.720 --> 00:15:11.160]  我的飛機衝過去的時候
[00:15:11.160 --> 00:15:12.880]  我會怎樣呢?
[00:15:12.880 --> 00:15:14.600]  我是否也會相信飛機師
[00:15:14.600 --> 00:15:16.120]  他會處理得到
[00:15:16.120 --> 00:15:18.240]  因此我能夠安靜自己
[00:15:18.240 --> 00:15:19.520]  信任他
[00:15:19.520 --> 00:15:23.520]  不要做一些多餘的行動
[00:15:23.520 --> 00:15:25.080]  大家一定會想起
[00:15:25.080 --> 00:15:28.840]  當初耶穌在小船上的故事
[00:15:28.840 --> 00:15:30.320]  在小船上
[00:15:30.320 --> 00:15:31.880]  滿途就很害怕
[00:15:31.880 --> 00:15:33.280]  為什麼呢?
[00:15:33.280 --> 00:15:36.040]  快要大風大浪
[00:15:36.040 --> 00:15:38.000]  耶穌在做什麼呢?
[00:15:38.000 --> 00:15:39.920]  在那裏睡覺
[00:15:39.920 --> 00:15:40.880]  滿途就想
[00:15:40.880 --> 00:15:41.720]  耶穌你睡著了
[00:15:41.720 --> 00:15:42.520]  你不理我們
[00:15:42.520 --> 00:15:44.600]  大風大浪你不知道
[00:15:44.600 --> 00:15:45.560]  他們忘記了
[00:15:45.560 --> 00:15:48.520]  主耶穌是創造天地的上帝
[00:15:48.520 --> 00:15:50.800]  在那時候他們吵醒了耶穌
[00:15:50.800 --> 00:15:51.520]  大家記得
[00:15:51.520 --> 00:15:53.640]  他們不是求告耶穌
[00:15:53.640 --> 00:15:55.920]  耶穌我們有些困難
[00:15:55.920 --> 00:15:58.280]  請你幫幫忙
[00:15:58.280 --> 00:15:59.920]  他們大聲地說
[00:15:59.920 --> 00:16:02.520]  夫子我們喪命了
[00:16:02.520 --> 00:16:04.480]  意思是什麼呢?
[00:16:04.480 --> 00:16:08.600]  夫子你為什麼不理我們
[00:16:08.600 --> 00:16:11.040]  埋怨的祈禱
[00:16:11.040 --> 00:16:14.360]  是不安恐懼的祈禱
[00:16:14.360 --> 00:16:15.960]  因此主耶穌醒來的時候
[00:16:15.960 --> 00:16:16.960]  祂就說
[00:16:16.960 --> 00:16:18.680]  小子們
[00:16:18.680 --> 00:16:20.840]  為什麼你們小信
[00:16:20.840 --> 00:16:21.920]  小信的人
[00:16:21.920 --> 00:16:24.520]  為什麼害怕
[00:16:24.520 --> 00:16:25.760]  各位弟兄姊妹
[00:16:25.760 --> 00:16:27.080]  我自己也經歷了一些
[00:16:27.080 --> 00:16:28.640]  驚懼的時間
[00:16:28.640 --> 00:16:29.920]  有些時候會忘記
[00:16:29.920 --> 00:16:31.800]  耶穌在我身邊
[00:16:31.800 --> 00:16:33.040]  但是請告訴我們
[00:16:33.040 --> 00:16:34.240]  要留意著
[00:16:34.240 --> 00:16:35.840]  無論你在什麼處境當中
[00:16:35.840 --> 00:16:38.960]  請你記得主耶穌與你同在
[00:16:38.960 --> 00:16:40.240]  因此信任祂
[00:16:40.240 --> 00:16:42.480]  在你生命當中要帶領你
[00:16:42.480 --> 00:16:44.320]  憑信心去等候
[00:16:44.320 --> 00:16:45.520]  憑信心去做
[00:16:45.520 --> 00:16:47.080]  應該做的事情
[00:16:47.080 --> 00:16:49.880]  不要做多餘的事情
