
[00:00:00.000 --> 00:00:05.240]  我們的崇拜裏面我們特別是集中看這一位的基奠
[00:03:35.120 --> 00:03:36.720]  給神所用的秘訣
[00:03:36.720 --> 00:03:37.880]  這樣很值得
[00:03:37.880 --> 00:03:39.760]  是一個很寶貴的經驗
[00:03:39.760 --> 00:03:40.920]  第三
[00:03:40.920 --> 00:03:43.720]  我們又看到聖經真的很神的話
[00:03:43.720 --> 00:03:44.640]  很誠實的
[00:03:44.640 --> 00:03:47.960]  基奠去到他人生的高峰的時候
[00:03:47.960 --> 00:03:50.440]  他反而墮落
[00:03:50.440 --> 00:03:54.040]  從一個很不平凡的領袖
[00:03:54.040 --> 00:03:56.040]  甚至可以說是一個超人
[00:03:56.040 --> 00:03:57.480]  一路墮落
[00:03:57.480 --> 00:04:00.040]  不單止成為一個很平凡的人
[00:04:00.040 --> 00:04:01.560]  甚至是一個很失敗的人
[00:04:01.560 --> 00:04:03.800]  所以我們看到人生的高低
[00:04:03.800 --> 00:04:06.080]  屬靈生命的高和跌
[00:04:06.080 --> 00:04:08.000]  值得我們很多東西
[00:04:08.000 --> 00:04:09.280]  看回我們自己
[00:04:09.280 --> 00:04:10.360]  提醒我們自己
[00:04:10.360 --> 00:04:11.120]  好不好?
[00:04:11.120 --> 00:04:12.600]  我們就這樣試一試
[00:04:12.600 --> 00:04:13.600]  是很快的
[00:04:13.600 --> 00:04:16.040]  我們就集中我們的注意力
[00:04:16.040 --> 00:04:19.080]  來看看基奠的屬靈生命
[00:04:19.080 --> 00:04:21.880]  這種的上和落
[00:04:21.880 --> 00:04:25.000]  和神自己在他生命裡面所做的事情
[00:04:25.000 --> 00:04:28.040]  和他有些什麼東西值得我們留意
[00:04:28.040 --> 00:04:28.920]  有些是學的
[00:04:28.920 --> 00:04:30.520]  有些是不好學的
[00:04:30.520 --> 00:04:31.320]  好不好?
[00:04:31.320 --> 00:04:34.400]  我們先看基奠的呼召
[00:04:34.400 --> 00:04:35.640]  剛才我們已經讀過了
[00:04:35.640 --> 00:04:37.880]  那段關於基奠的呼召
[00:04:37.880 --> 00:04:40.480]  基奠其實剛才我們看電
[00:04:40.480 --> 00:04:43.680]  當耶華的使者去找基奠的時候
[00:04:43.680 --> 00:04:45.680]  基奠都沒有想過
[00:04:45.680 --> 00:04:48.600]  聖經說基奠為了逃避
[00:04:48.600 --> 00:04:50.520]  這些米電人的攻擊
[00:04:50.520 --> 00:04:55.840]  他在那個炸酒的池子那裡去打麥
[00:04:55.840 --> 00:04:57.960]  這個行動是挺奇怪的
[00:04:57.960 --> 00:04:59.480]  大家知道古代
[00:04:59.480 --> 00:05:00.880]  中東也好
[00:05:00.880 --> 00:05:01.480]  中國也好
[00:05:01.480 --> 00:05:03.680]  打麥一定是空曠地方打的
[00:05:03.680 --> 00:05:04.440]  為什麼呢?
[00:05:04.440 --> 00:05:06.360]  因為以前沒有機器
[00:05:06.360 --> 00:05:09.160]  就將那些麥割了之後打
[00:05:09.160 --> 00:05:10.240]  為什麼要打呢?
[00:05:10.240 --> 00:05:11.880]  因為那些風吹
[00:05:11.880 --> 00:05:13.440]  大家記得聖經說
[00:05:13.440 --> 00:05:15.320]  康熙被風吹散
[00:05:15.320 --> 00:05:16.760]  打的時候
[00:05:16.760 --> 00:05:19.920]  輕一點的皮和殼
[00:05:19.920 --> 00:05:21.280]  就被風吹了
[00:05:21.280 --> 00:05:22.640]  所以打到很重
[00:05:22.640 --> 00:05:25.600]  那些重的麥就掉到地上
[00:05:25.600 --> 00:05:28.120]  撥起來就收割
[00:05:28.120 --> 00:05:30.520]  所以個個都在空曠的地方打
[00:05:30.520 --> 00:05:33.080]  但是基奠在一個酒渣
[00:05:33.080 --> 00:05:34.400]  其實不是很大
[00:05:34.400 --> 00:05:35.960]  大家知道炸酒那些
[00:05:35.960 --> 00:05:38.600]  當然有四磅圍著
[00:05:38.600 --> 00:05:40.640]  因為它有液體的
[00:05:40.640 --> 00:05:42.200]  它當然是乾了
[00:05:42.200 --> 00:05:43.600]  在裡面打
[00:05:43.600 --> 00:05:44.720]  為什麼在裡面打呢?
[00:05:44.720 --> 00:05:45.960]  其實就很慘了
[00:05:45.960 --> 00:05:46.560]  為什麼呢?
[00:05:46.560 --> 00:05:48.200]  因為大家都知道了
[00:05:48.200 --> 00:05:49.600]  剛才說到
[00:05:49.600 --> 00:05:51.880]  怕著那些米電人來搶
[00:05:51.880 --> 00:05:52.840]  所以
[00:05:52.840 --> 00:05:54.440]  如果在空曠地方打
[00:05:54.440 --> 00:05:56.520]  那些米電人就看到有人打谷的時候
[00:05:56.520 --> 00:05:57.120]  對了
[00:05:57.120 --> 00:05:58.720]  你打完就來了
[00:05:58.720 --> 00:05:59.760]  就搶光它
[00:05:59.760 --> 00:06:00.600]  躲起來
[00:06:00.600 --> 00:06:02.160]  其實它是靜靜的在打
[00:06:02.160 --> 00:06:03.280]  不過這樣打
[00:06:03.280 --> 00:06:05.160]  當然是很複雜的
[00:06:05.160 --> 00:06:06.240]  你打了之後
[00:06:06.240 --> 00:06:07.560]  那些風吹不到
[00:06:07.560 --> 00:06:08.760]  那些東西混在一起
[00:06:08.760 --> 00:06:10.160]  你怎麼撿那些麥呢?
[00:06:10.160 --> 00:06:12.440]  但是它都為了這樣生存的緣故
[00:06:12.440 --> 00:06:14.560]  落到一個很差的地步
[00:06:14.560 --> 00:06:16.320]  很沒辦法的地步
[00:06:16.320 --> 00:06:18.840]  基電被神呼召的時候
[00:06:18.840 --> 00:06:21.640]  它自己對自己是完全沒有信心的
[00:06:21.640 --> 00:06:23.520]  接著我們遲些看一下
[00:06:23.520 --> 00:06:24.720]  它是很害怕的
[00:06:24.720 --> 00:06:26.360]  它是沒有膽量的
[00:06:26.360 --> 00:06:27.800]  所以你留意
[00:06:27.800 --> 00:06:30.480]  當夜華使者呼召它那兩句話
[00:06:30.480 --> 00:06:31.920]  對於基電來說
[00:06:31.920 --> 00:06:34.240]  就是一個諷刺
[00:06:34.240 --> 00:06:36.760]  你有沒有留意剛才神呼召基電
[00:06:36.760 --> 00:06:38.160]  跟它說了哪兩句話
[00:06:38.160 --> 00:06:38.920]  第一
[00:06:38.920 --> 00:06:41.920]  大能的勇士
[00:06:41.920 --> 00:06:45.440]  夜和華與你同在
[00:06:45.440 --> 00:06:47.160]  剛才我們倒轉視角你會看到
[00:06:47.160 --> 00:06:49.640]  基電的反應是什麼?
[00:06:49.640 --> 00:06:52.000]  你不要玩我了
[00:06:52.000 --> 00:06:54.200]  我大能?
[00:06:54.200 --> 00:06:55.280]  我勇士?
[00:06:55.280 --> 00:06:57.200]  我又沒有膽量?
[00:06:57.200 --> 00:06:58.680]  我又沒有能力?
[00:06:58.680 --> 00:07:00.880]  沒有能力跟著剛才它說過
[00:07:00.880 --> 00:07:02.480]  它說我的族
[00:07:02.480 --> 00:07:05.080]  我的支派在支派裡面是最小的
[00:07:05.080 --> 00:07:06.880]  然後我在我家裡也是最小的
[00:07:06.880 --> 00:07:09.760]  就是說都沒有人看得起我
[00:07:09.760 --> 00:07:11.760]  那你問我自己的個人呢
[00:07:11.760 --> 00:07:13.080]  我又沒有什麼膽量
[00:07:13.080 --> 00:07:16.480]  你看我現在還躲在那裡打谷
[00:07:16.480 --> 00:07:19.680]  你說我大能的勇士
[00:07:19.680 --> 00:07:21.560]  我哪是大能的勇士
[00:07:21.560 --> 00:07:23.240]  它說了兩次
[00:07:23.240 --> 00:07:24.160]  我的主
[00:07:24.160 --> 00:07:26.320]  原文的意思就是
[00:07:26.320 --> 00:07:27.760]  against me
[00:07:27.760 --> 00:07:28.640]  my lord
[00:07:28.640 --> 00:07:31.160]  今天如果我用廣東話翻譯
[00:07:31.160 --> 00:07:33.240]  你不要玩我
[00:07:33.240 --> 00:07:34.360]  你不要玩我了
[00:07:34.360 --> 00:07:35.760]  你找我幹嘛
[00:07:35.760 --> 00:07:37.480]  我哪裡行
[00:07:37.480 --> 00:07:39.840]  但是神很有意思
[00:07:39.840 --> 00:07:41.640]  神找一個人的時候
[00:07:41.640 --> 00:07:43.640]  他沒有說你行
[00:07:43.640 --> 00:07:44.560]  有沒有留意
[00:07:44.560 --> 00:07:46.200]  十二號施主說你行的
[00:07:46.200 --> 00:07:47.520]  沒有說你行
[00:07:47.520 --> 00:07:48.760]  他沒有說我找你
[00:07:48.760 --> 00:07:50.080]  你就以後一帆風順
[00:07:50.080 --> 00:07:51.160]  沒有
[00:07:51.160 --> 00:07:52.800]  可能有很多困難的
[00:07:52.800 --> 00:07:54.960]  不過一樣東西
[00:07:54.960 --> 00:07:56.000]  你知道我想說什麼嗎
[00:07:56.000 --> 00:07:57.280]  就是跟著那句
[00:07:57.280 --> 00:07:58.800]  只有一個秘訣
[00:07:58.800 --> 00:08:02.640]  我必與你同在
[00:08:02.640 --> 00:08:03.480]  我與你同在
[00:08:03.480 --> 00:08:04.240]  我沒有說你厲害
[00:08:04.240 --> 00:08:05.920]  不過我與你同在
[00:08:05.920 --> 00:08:08.440]  你的生命就開始不同
[00:08:08.440 --> 00:08:10.160]  果然我們看到基電的生命
[00:08:10.160 --> 00:08:12.160]  就是因為神的同在而不同
[00:08:12.160 --> 00:08:13.560]  不是祂厲害
[00:08:13.560 --> 00:08:15.280]  坦白說
[00:08:15.280 --> 00:08:17.440]  我不知道神為什麼要找基電
[00:08:17.440 --> 00:08:19.160]  基電沒有這個條件
[00:08:19.160 --> 00:08:21.400]  我甚至不知道神為什麼要找我
[00:08:21.400 --> 00:08:22.200]  或者要找你
[00:08:22.200 --> 00:08:24.000]  我都不知道為什麼
[00:08:24.000 --> 00:08:25.200]  我不知道有沒有跟你分享過
[00:08:25.200 --> 00:08:27.600]  我第一次侍奉的經歷
[00:08:27.600 --> 00:08:30.320]  差不多49年前
[00:08:30.320 --> 00:08:32.200]  但我到現在都記得
[00:08:32.200 --> 00:08:33.320]  有沒有跟你分享過
[00:08:33.320 --> 00:08:34.400]  我告訴你
[00:08:34.400 --> 00:08:36.040]  我第一次侍奉
[00:08:36.040 --> 00:08:37.880]  因為我很深印象
[00:08:37.880 --> 00:08:39.640]  那時候我信眾主大約半年左右
[00:08:39.640 --> 00:08:41.360]  我都忘記多少個月了
[00:08:41.360 --> 00:08:42.080]  中學
[00:08:42.080 --> 00:08:44.400]  剛好中學最後一年
[00:08:44.400 --> 00:08:45.920]  信眾主大
[00:08:45.920 --> 00:08:46.920]  我去回團契
[00:08:46.920 --> 00:08:48.120]  我很乖的
[00:08:48.120 --> 00:08:48.800]  回團契
[00:08:48.800 --> 00:08:51.040]  回團契我當然是坐在後面的
[00:08:51.040 --> 00:08:52.160]  因為我又怕事
[00:08:52.160 --> 00:08:53.440]  又怕醜
[00:08:53.440 --> 00:08:55.080]  又不敢被人看到
[00:08:55.080 --> 00:08:57.880]  每次我當然坐在最後那一行
[00:08:57.880 --> 00:08:58.720]  我很乖的
[00:08:58.720 --> 00:08:59.680]  我每次都回團契
[00:08:59.680 --> 00:09:00.640]  因為信耶穌
[00:09:00.640 --> 00:09:01.440]  我要回團契
[00:09:01.440 --> 00:09:02.720]  我當然回
[00:09:02.720 --> 00:09:03.840]  總之那次
[00:09:03.840 --> 00:09:05.360]  我記得回團契開始
[00:09:05.360 --> 00:09:07.640]  團契開始主席弟兄走出來
[00:09:07.640 --> 00:09:08.920]  那位是弟兄
[00:09:08.920 --> 00:09:09.760]  走出來的時候
[00:09:09.760 --> 00:09:12.840]  我們團契今天開始了
[00:09:12.840 --> 00:09:13.600]  我不知道為什麼
[00:09:13.600 --> 00:09:15.880]  周圍一看一看
[00:09:15.880 --> 00:09:16.520]  他說
[00:09:16.520 --> 00:09:17.720]  接著他就說一句
[00:09:17.720 --> 00:09:19.720]  請溫韋耀弟兄
[00:09:19.720 --> 00:09:22.000]  帶我們開會祈禱
[00:09:22.000 --> 00:09:23.680]  嘩 我一聽到
[00:09:23.680 --> 00:09:24.920]  整個腦子白了
[00:09:24.920 --> 00:09:25.600]  明白嗎
[00:09:25.600 --> 00:09:26.520]  空了
[00:09:26.520 --> 00:09:27.280]  喂
[00:09:27.280 --> 00:09:28.760]  不要找我祈禱
[00:09:28.760 --> 00:09:29.520]  又沒有叫我
[00:09:29.520 --> 00:09:31.400]  又沒有跟我說好
[00:09:31.400 --> 00:09:32.640]  那我就入手
[00:09:32.640 --> 00:09:33.560]  不行
[00:09:33.560 --> 00:09:34.160]  不要找我
[00:09:34.160 --> 00:09:35.240]  我不懂的
[00:09:35.240 --> 00:09:36.040]  這些事情我不行
[00:09:36.040 --> 00:09:37.160]  帶領祈禱
[00:09:37.160 --> 00:09:38.480]  一路入的時候
[00:09:38.480 --> 00:09:39.880]  那個弟兄不知道怎麼回事
[00:09:39.880 --> 00:09:41.640]  他就跌下頭祈禱
[00:09:41.640 --> 00:09:44.840]  那你弟兄知道他見不到我入手
[00:09:44.840 --> 00:09:45.800]  我坐在後面
[00:09:45.800 --> 00:09:47.240]  那他就跌下頭祈禱
[00:09:47.240 --> 00:09:47.720]  那慘了
[00:09:47.720 --> 00:09:49.280]  只有我一直在入
[00:09:49.280 --> 00:09:51.000]  沒有人理我
[00:09:51.000 --> 00:09:52.480]  那就硬著頭皮
[00:09:52.480 --> 00:09:54.160]  就站起來祈禱
[00:09:54.160 --> 00:09:55.120]  我還記得
[00:09:55.120 --> 00:09:57.560]  按著前面那張椅子
[00:09:57.560 --> 00:09:58.960]  原來一個人害怕的時候
[00:09:58.960 --> 00:10:00.840]  那個菠蘿蓋會搖晃
[00:10:00.840 --> 00:10:02.440]  搖晃搖晃
[00:10:02.440 --> 00:10:03.360]  那祈什麼呢
[00:10:03.360 --> 00:10:04.120]  我都不記得了
[00:10:04.120 --> 00:10:04.600]  老實說
[00:10:04.600 --> 00:10:05.560]  就是四十多年前
[00:10:05.560 --> 00:10:06.280]  祈什麼記得
[00:10:06.280 --> 00:10:07.560]  騙你的
[00:10:07.560 --> 00:10:08.720]  但我最記得一樣東西
[00:10:08.720 --> 00:10:10.280]  我就越祈就緊張
[00:10:10.280 --> 00:10:11.000]  或者害怕
[00:10:11.000 --> 00:10:13.400]  就越祈越小聲
[00:10:13.400 --> 00:10:14.080]  祈完禱之後
[00:10:14.080 --> 00:10:14.960]  阿門
[00:10:14.960 --> 00:10:16.440]  睜大眼睛
[00:10:16.440 --> 00:10:18.800]  那些弟兄姐妹不知道
[00:10:18.800 --> 00:10:19.920]  因為他們是很乖的
[00:10:19.920 --> 00:10:20.960]  他們在那裡祈禱
[00:10:20.960 --> 00:10:22.280]  那越小聲聽不到
[00:10:22.280 --> 00:10:23.040]  他都不敢
[00:10:23.040 --> 00:10:23.640]  就是說
[00:10:23.640 --> 00:10:25.160]  不知道什麼時候完
[00:10:25.160 --> 00:10:27.720]  那我就死了
[00:10:27.720 --> 00:10:29.480]  那個個都跌下頭還在
[00:10:29.480 --> 00:10:30.840]  那我就祈完了
[00:10:30.840 --> 00:10:32.600]  那怎麼收課呢
[00:10:32.600 --> 00:10:33.920]  最後我大聲叫
[00:10:33.920 --> 00:10:35.920]  祈完啦
[00:10:35.920 --> 00:10:39.560]  這個是我們第一次的侍奉
[00:10:39.560 --> 00:10:40.960]  我告訴你
[00:10:40.960 --> 00:10:42.200]  真是做夢想不到
[00:10:42.200 --> 00:10:43.080]  幾十年之後
[00:10:43.080 --> 00:10:44.920]  我站在那裡這樣講道
[00:10:44.920 --> 00:10:46.360]  是不是
[00:10:46.360 --> 00:10:47.880]  沒得解釋的
[00:10:47.880 --> 00:10:50.360]  神找一個人不是因為他聰明
[00:10:50.360 --> 00:10:52.560]  基建說你找我幹什麼
[00:10:52.560 --> 00:10:56.000]  神說我找你不是因為你聰明
[00:10:56.000 --> 00:10:58.960]  在我眼中你是大能的勇士
[00:10:58.960 --> 00:11:00.120]  你不是
[00:11:00.120 --> 00:11:02.120]  不過在我眼中是大能勇士
[00:11:02.120 --> 00:11:03.080]  秘訣就是
[00:11:03.080 --> 00:11:05.520]  我與你同在你就是
[00:11:05.520 --> 00:11:07.240]  待會我們聽到最後的失敗
[00:11:07.240 --> 00:11:08.960]  就是他以為自己真是
[00:11:08.960 --> 00:11:10.360]  他就跌下頭了
[00:11:10.360 --> 00:11:12.120]  這個就是竅妙之處
[00:11:12.120 --> 00:11:13.960]  好我們再講下去
[00:11:13.960 --> 00:11:17.120]  所以基建他自己那種的
[00:11:17.120 --> 00:11:18.800]  就是蒙照
[00:11:18.800 --> 00:11:20.960]  就是這樣走上去
[00:11:20.960 --> 00:11:23.400]  但是基建其實他真的不很有信心
[00:11:23.400 --> 00:11:24.400]  你看到他了
[00:11:24.400 --> 00:11:26.160]  接著他就說
[00:11:26.160 --> 00:11:28.280]  不知道是不是開玩笑
[00:11:28.280 --> 00:11:29.200]  你等我一會
[00:11:29.200 --> 00:11:30.440]  接著我們沒有讀了
[00:11:30.440 --> 00:11:31.280]  接著下去了
[00:11:31.280 --> 00:11:32.160]  接著說你等我一會
[00:11:32.160 --> 00:11:33.200]  跟侍者說
[00:11:33.200 --> 00:11:35.080]  我去拿些祭物來
[00:11:35.080 --> 00:11:36.600]  你千萬不要走
[00:11:36.600 --> 00:11:37.480]  說了兩次
[00:11:37.480 --> 00:11:38.840]  因為基建走去的時候
[00:11:38.840 --> 00:11:39.600]  他都挺絕的
[00:11:39.600 --> 00:11:40.520]  你留意
[00:11:40.520 --> 00:11:41.480]  他走去幹什麼呢
[00:11:41.480 --> 00:11:42.840]  找了一隻山公羊
[00:11:42.840 --> 00:11:44.040]  十斤麵粉
[00:11:44.040 --> 00:11:45.480]  弄了些毛餃餅
[00:11:45.480 --> 00:11:47.400]  放了些肉在那裡
[00:11:47.400 --> 00:11:48.480]  煲了些湯
[00:11:48.480 --> 00:11:49.480]  然後再下去
[00:11:49.480 --> 00:11:51.560]  我想了很多個小時
[00:11:51.560 --> 00:11:52.280]  就是搏一搏
[00:11:52.280 --> 00:11:53.520]  你看他還在不在
[00:11:53.520 --> 00:11:54.320]  明白嗎
[00:11:54.320 --> 00:11:55.240]  他走鬼了腦
[00:11:55.240 --> 00:11:56.760]  那就是玩的
[00:11:56.760 --> 00:11:58.000]  那他就沒事了
[00:11:58.000 --> 00:11:59.840]  誰知道那個人還坐在那裡
[00:11:59.840 --> 00:12:01.720]  天使還坐在那裡等他
[00:12:01.720 --> 00:12:02.640]  他就沒辦法了
[00:12:02.640 --> 00:12:03.760]  拿了些東西的時候
[00:12:03.760 --> 00:12:06.800]  就在這個時間
[00:12:06.800 --> 00:12:11.920]  基建抵禦了第一次超自然的經歷
[00:12:11.920 --> 00:12:13.760]  然後侍者的火
[00:12:13.760 --> 00:12:14.760]  噴了一聲
[00:12:14.760 --> 00:12:17.120]  燒了他的祭品
[00:12:17.120 --> 00:12:18.680]  我相信那一剎那
[00:12:18.680 --> 00:12:20.720]  基建的心
[00:12:20.720 --> 00:12:21.840]  嘩
[00:12:21.840 --> 00:12:23.600]  是真的
[00:12:23.600 --> 00:12:24.680]  真的
[00:12:24.680 --> 00:12:26.600]  一路都是半信半疑
[00:12:26.600 --> 00:12:29.600]  那個我相信是他生命的轉捩點
[00:12:29.600 --> 00:12:30.880]  遲早有一天
[00:12:30.880 --> 00:12:32.120]  你說我
[00:12:32.120 --> 00:12:32.880]  走上去吧
[00:12:32.880 --> 00:12:34.600]  我都不知道是不是
[00:12:34.600 --> 00:12:36.360]  但是神就讓你看見
[00:12:36.360 --> 00:12:38.920]  不一定有這樣的超自然的經驗
[00:12:38.920 --> 00:12:41.000]  但是你發覺你的人生開始變了
[00:12:41.000 --> 00:12:42.840]  你發覺神的手在動
[00:12:42.840 --> 00:12:44.720]  你知道神沒有放過你
[00:12:44.720 --> 00:12:46.680]  神呼召你是真的
[00:12:46.680 --> 00:12:49.720]  那基建在那時候他就知道了
[00:12:49.720 --> 00:12:52.040]  他知道的時候
[00:12:52.040 --> 00:12:54.160]  他就立刻見了一座壇
[00:12:54.160 --> 00:12:55.160]  他的生命就是
[00:12:55.160 --> 00:12:56.640]  見了一座壇
[00:12:56.640 --> 00:12:57.960]  給神
[00:12:57.960 --> 00:13:01.160]  他叫做耶和華沙龍
[00:13:01.160 --> 00:13:02.960]  沙龍當然不是拍照那些
[00:13:02.960 --> 00:13:04.360]  SALUM
[00:13:04.360 --> 00:13:06.440]  希伯來文就是平安
[00:13:06.440 --> 00:13:09.040]  耶和華次下的平安
[00:13:09.040 --> 00:13:10.160]  他為什麼叫這個名字
[00:13:10.160 --> 00:13:11.240]  我不是很知道
[00:13:11.240 --> 00:13:13.520]  或者他心裡面都是覺得
[00:13:13.520 --> 00:13:14.160]  喂
[00:13:14.160 --> 00:13:16.440]  現在要走一條很不同的人生的路
[00:13:16.440 --> 00:13:17.520]  保你大
[00:13:17.520 --> 00:13:18.760]  保佑我平安
[00:13:18.760 --> 00:13:19.800]  大概都是這麼說
[00:13:19.800 --> 00:13:22.040]  或者求神保佑
[00:13:22.040 --> 00:13:23.640]  給到以色列人有平安
[00:13:23.640 --> 00:13:24.560]  但是那時候
[00:13:24.560 --> 00:13:27.320]  沒有安全感就是他最大的挑戰
[00:13:27.320 --> 00:13:28.760]  因為那些人經常來搶東西
[00:13:28.760 --> 00:13:29.760]  經常來殺人
[00:13:29.760 --> 00:13:31.880]  根本沒得和人打的
[00:13:31.880 --> 00:13:33.560]  我和大家都曾經提過了
[00:13:33.560 --> 00:13:35.520]  在當地的外族人
[00:13:35.520 --> 00:13:37.640]  他們的文化比以色列人高得多
[00:13:37.640 --> 00:13:38.720]  是不是
[00:13:38.720 --> 00:13:40.520]  又懂得用刀和槍
[00:13:40.520 --> 00:13:41.640]  懂得打鐵器
[00:13:41.640 --> 00:13:44.200]  比他們早三百多年已經懂得用鐵器
[00:13:44.200 --> 00:13:46.600]  所以以色列人根本沒得打的
[00:13:46.600 --> 00:13:48.480]  耶和華保守平安
[00:13:48.480 --> 00:13:49.080]  好
