
[00:00:00.000 --> 00:00:04.760]  師哥敬拜給我們這麼感動的
[00:10:52.840 --> 00:10:55.600]  不過可能我們說又怎樣呢
[00:10:55.600 --> 00:10:57.560]  他都死了
[00:10:57.560 --> 00:10:59.320]  但是讓我們看到
[00:10:59.320 --> 00:11:02.600]  真理的聲音好像滅沒了
[00:11:02.600 --> 00:11:06.000]  但是原來他的影響是依然的
[00:11:06.000 --> 00:11:08.240]  你會看到他的影響依然
[00:11:08.240 --> 00:11:09.760]  當然對於微信主的人
[00:11:09.760 --> 00:11:11.800]  他好像鬼魂一樣
[00:11:11.800 --> 00:11:13.400]  陰魂不散
[00:11:13.400 --> 00:11:15.280]  很威嚇
[00:11:15.280 --> 00:11:17.360]  但是他的影響依然
[00:11:17.360 --> 00:11:20.800]  因為神可以令到他的影響是依然的
[00:11:20.800 --> 00:11:24.320]  更加傳承著他是那位偉大
[00:11:24.320 --> 00:11:27.800]  獨一的真神耶穌基督的救贖
[00:11:27.800 --> 00:11:29.720]  這一份的影響
[00:11:29.720 --> 00:11:30.920]  或者我做一個比喻
[00:11:30.920 --> 00:11:34.480]  不知道大家有沒有經歷過你最摯愛的親人
[00:11:34.480 --> 00:11:38.840]  如果他有著一個非常好的榜樣在家庭的裏面
[00:11:38.840 --> 00:11:40.640]  他是信主的教徒
[00:11:40.640 --> 00:11:42.760]  因為最近我們有很多的安息禮
[00:11:42.760 --> 00:11:45.120]  過去無論過去現在
[00:11:45.120 --> 00:11:49.440]  我都會看到很多那些屬神的那些人
[00:11:49.440 --> 00:11:51.880]  沒錯他都離開了我們安息
[00:11:51.880 --> 00:11:54.960]  但是他非常美好的那個榜樣
[00:11:54.960 --> 00:11:59.960]  會深深的存留在他的家人和弟兄姊妹的心裏面
[00:11:59.960 --> 00:12:01.760]  你有沒有這個經歷
[00:12:01.760 --> 00:12:04.600]  每一次當你想起這一位
[00:12:04.600 --> 00:12:06.320]  想起他的時候
[00:12:06.320 --> 00:12:07.240]  他的生命
[00:12:07.240 --> 00:12:08.200]  他怎樣跟隨主
[00:12:08.200 --> 00:12:09.760]  他怎樣蒙神的祝福
[00:12:09.760 --> 00:12:11.440]  都會成為你的激勵
[00:12:11.440 --> 00:12:12.680]  是不是
[00:12:12.680 --> 00:12:13.520]  就是這樣
[00:12:13.520 --> 00:12:15.600]  會繼續成為我們的激勵
[00:12:15.600 --> 00:12:16.800]  看到神的作為
[00:12:16.800 --> 00:12:17.960]  神的足跡
[00:12:17.960 --> 00:12:22.000]  看到他不是徒然的
[00:12:22.000 --> 00:12:23.680]  儘管人的生命都是這樣
[00:12:23.680 --> 00:12:27.320]  何況是真理那份的能力呢
[00:12:27.320 --> 00:12:29.600]  影響是依然的
[00:12:29.600 --> 00:12:31.640]  在復活節之前
[00:12:31.640 --> 00:12:34.720]  我們心裏面有時候都會有一種
[00:12:34.720 --> 00:12:37.280]  很無形的沉重
[00:12:37.280 --> 00:12:38.640]  一種
[00:12:38.640 --> 00:12:41.920]  盼望我們不是好像希律那種的威嚇
[00:12:41.920 --> 00:12:44.200]  因為他那種的沉重
[00:12:44.200 --> 00:12:48.520]  是因為他裏面帶著很沉重的罪
[00:12:48.520 --> 00:12:52.920]  不過有時候我們都喜歡聖誕節多一點
[00:12:52.920 --> 00:12:55.400]  復活節又要經過受難
[00:12:55.400 --> 00:12:56.600]  才到復活
[00:12:56.600 --> 00:12:58.440]  很沉重
[00:12:58.440 --> 00:13:02.080]  不過不要忘記這一份的安慰
[00:13:02.080 --> 00:13:03.520]  耶穌基督的出現
[00:13:03.520 --> 00:13:05.800]  原來不是要嚇我們
[00:13:05.800 --> 00:13:07.640]  不是威嚇我們
[00:13:07.640 --> 00:13:11.640]  他要幫助我們去審查
[00:13:11.640 --> 00:13:13.480]  生命當中的審查
[00:13:13.480 --> 00:13:16.760]  以致能夠進入新生的裏面
[00:13:16.760 --> 00:13:17.680]  很可惜
[00:13:17.680 --> 00:13:21.200]  希律王你始終他見到他沒有悔改
[00:13:21.200 --> 00:13:25.400]  但我相信如果這一種的威嚇令到他悔改呢
[00:13:25.400 --> 00:13:27.520]  我相信他的生命會不一樣
[00:13:27.520 --> 00:13:28.600]  這個希律王
[00:13:28.600 --> 00:13:29.640]  我有時候都會想到
[00:13:29.640 --> 00:13:33.240]  如果猶大他不是選取一個這樣的結局
[00:13:33.240 --> 00:13:36.560]  我相信他的生命都會不一樣
[00:13:36.560 --> 00:13:38.040]  各位
[00:13:38.040 --> 00:13:39.360]  在裂縫當中
[00:13:39.360 --> 00:13:40.600]  極艱難的裏面
[00:13:40.600 --> 00:13:42.720]  你看到這些植物
[00:13:42.720 --> 00:13:45.600]  都能夠去破裂出來
[00:13:45.600 --> 00:13:49.240]  在一些石縫裏面長出來
[00:13:49.240 --> 00:13:50.720]  大自然的威力
[00:13:50.720 --> 00:13:55.160]  在黑暗的裏面是鑲了金邊的
[00:13:55.160 --> 00:13:57.360]  你都提醒我們
[00:13:57.360 --> 00:13:58.880]  那一道光
[00:13:58.880 --> 00:14:00.880]  好 我們再進入經文裏面看
[00:14:00.880 --> 00:14:05.920]  都要面對這一段很殘忍的經文
[00:14:05.920 --> 00:14:10.360]  馬可夫音是最詳細記載這件事件的一卷書
[00:14:10.360 --> 00:14:13.440]  我們看一下裏面有很多的細節
[00:14:13.440 --> 00:14:17.480]  他的細節當然不單止是歷史的技術
[00:14:17.480 --> 00:14:18.640]  他還有一個作用
[00:14:18.640 --> 00:14:23.320]  他所講的細節都帶著信仰的能力
[00:14:23.320 --> 00:14:25.360]  給我們關注
[00:14:25.360 --> 00:14:29.080]  希律為了他的兄弟費力的妻希羅底
[00:14:29.080 --> 00:14:34.320]  就抓了約翰監禁
[00:14:34.320 --> 00:14:37.480]  他當時已經娶了那個婦人
[00:14:37.480 --> 00:14:42.200]  而約翰是直斥這是惡行
[00:14:42.200 --> 00:14:43.360]  不合法的
[00:14:43.360 --> 00:14:46.160]  於是希羅底懷恨
[00:14:46.160 --> 00:14:47.640]  經常都很想去殺他
[00:14:47.640 --> 00:14:48.560]  只不過不能夠
[00:14:48.560 --> 00:14:49.680]  為什麼不能夠呢
[00:14:49.680 --> 00:14:53.600]  原來希律是怕約翰
[00:14:53.600 --> 00:14:55.560]  稱他是義人是聖人
[00:14:55.560 --> 00:14:59.160]  這個連他都看到他是公義的又正直
[00:14:59.160 --> 00:15:00.480]  聖潔那一位
[00:15:00.480 --> 00:15:03.640]  他竟然有一點想保護他
[00:15:03.640 --> 00:15:04.920]  聽到他的講論
[00:15:04.920 --> 00:15:06.960]  他就十分的困惑
[00:15:06.960 --> 00:15:08.200]  什麼叫困惑呢
[00:15:08.200 --> 00:15:10.360]  原來他裏面都有掙扎的
[00:15:10.360 --> 00:15:11.800]  他裏面都舉棋不定的
[00:15:11.800 --> 00:15:15.760]  放了他還是殺了他還是什麼呢
[00:15:15.760 --> 00:15:20.960]  他仍樂意去聽他
[00:15:20.960 --> 00:15:22.240]  我們要想一下
[00:15:22.240 --> 00:15:23.840]  其實希律怕約翰
[00:15:23.840 --> 00:15:25.240]  怕什麼呢
[00:15:25.240 --> 00:15:28.440]  很可能他都是有政治的考量
[00:15:28.440 --> 00:15:32.880]  因為很多人是跟從施捨約翰的
[00:15:32.880 --> 00:15:34.760]  他良心裏面都有不安
[00:15:34.760 --> 00:15:37.000]  你有沒有想過其實神真是很大的因典
[00:15:37.000 --> 00:15:38.600]  就算引起罪惡裏面
[00:15:38.600 --> 00:15:42.240]  他是存留了良知給我們的
[00:15:42.240 --> 00:15:43.960]  不過當你的罪越來越大
[00:15:43.960 --> 00:15:46.160]  連良知都會蓋過的
[00:15:46.160 --> 00:15:48.400]  他有不安的
[00:15:48.400 --> 00:15:51.160]  他為什麼困惑但又要樂意聽呢
[00:15:51.160 --> 00:15:53.560]  其實這個非常矛盾
[00:15:53.560 --> 00:15:56.640]  不過這個矛盾真的很真實
[00:15:56.640 --> 00:16:00.640]  因為他心裏面聽到真理是有掙扎的
[00:16:00.640 --> 00:16:01.760]  他想做好的
[00:16:01.760 --> 00:16:05.360]  不過那個情慾大於他想去變好
[00:16:05.360 --> 00:16:06.760]  這個這麼大的掙扎
[00:16:06.760 --> 00:16:09.560]  當然也可以說他怕吃虧
[00:16:09.560 --> 00:16:10.960]  真的有神怎麼辦
[00:16:10.960 --> 00:16:14.440]  真的有公義他又怎麼辦
[00:16:14.440 --> 00:16:16.520]  這種的掙扎很實在
[00:16:16.520 --> 00:16:18.520]  其實這個也很典型反映
[00:16:18.520 --> 00:16:20.800]  今天世界裏面很多都是這樣的
[00:16:20.800 --> 00:16:23.200]  他會被神的道去吸引
[00:16:23.200 --> 00:16:24.960]  返教會多好
[00:16:24.960 --> 00:16:25.840]  崇拜多好
[00:16:25.840 --> 00:16:26.840]  詩歌多好聽
[00:16:26.840 --> 00:16:28.440]  很安慰
[00:16:28.440 --> 00:16:31.080]  不過不悔改
[00:16:31.080 --> 00:16:35.680]  那種的震撼沒有進入到心靈的深處
[00:16:35.680 --> 00:16:39.760]  帶來一個深層的改變和成長
[00:16:39.760 --> 00:16:41.520]  這個道對於他來講
[00:16:41.520 --> 00:16:45.440]  真是徒然 很可惜
[00:16:45.440 --> 00:16:46.560]  好 繼續
[00:16:46.560 --> 00:16:48.080]  裏面的記載
[00:16:48.080 --> 00:16:49.280]  有一天
[00:16:49.280 --> 00:16:51.360]  剛好是希律的生日
[00:16:51.360 --> 00:16:53.440]  他舉辦了一個生日派對
[00:16:53.440 --> 00:16:55.480]  還有很多的筵席
[00:16:55.480 --> 00:16:57.840]  這裏又有一個細節是他獨有的
[00:16:57.840 --> 00:17:03.360]  所有的大臣 千夫長 加利利的領袖
[00:17:03.360 --> 00:17:05.680]  會包括很多的會堂的領袖
[00:17:05.680 --> 00:17:07.200]  猶太人的領袖
[00:17:07.200 --> 00:17:09.960]  全部都齊集在那裏
[00:17:09.960 --> 00:17:12.080]  希羅底的女兒跳舞很厲害
[00:17:12.080 --> 00:17:13.960]  她就在眾人的面前去跳舞
[00:17:13.960 --> 00:17:16.560]  得到他們眾人的拍爛手掌
[00:17:16.560 --> 00:17:18.080]  很高興
[00:17:18.080 --> 00:17:22.400]  這個希律王說了一句話
[00:17:22.400 --> 00:17:24.120]  你無論要什麼向我求什麼
[00:17:24.120 --> 00:17:25.280]  我都要給你
[00:17:25.280 --> 00:17:27.040]  並且好像發誓一樣
[00:17:27.040 --> 00:17:29.280]  我國的一半都要給你
[00:17:29.280 --> 00:17:31.720]  嘩 這個這麼大膽的
[00:17:31.720 --> 00:17:35.360]  嘩 可以知道她開心到什麼程度
[00:17:35.360 --> 00:17:38.520]  嘩 這樣來到這麼大的賞賜
[00:17:38.520 --> 00:17:39.560]  這個女兒呢
[00:17:39.560 --> 00:17:42.120]  她說我先回去問問我媽媽
[00:17:42.120 --> 00:17:43.200]  求些什麼好呢
[00:17:43.200 --> 00:17:44.120]  想清楚
[00:17:44.120 --> 00:17:45.720]  嘩 她想清楚了
[00:17:45.720 --> 00:17:47.760]  這個王沒有想清楚亂講
[00:17:47.760 --> 00:17:50.200]  但是她要想清楚求什麼
[00:17:50.200 --> 00:17:51.400]  她媽媽說
[00:17:51.400 --> 00:17:56.520]  就施洗約翰的頭
[00:17:56.520 --> 00:18:00.680]  要一個人的頭可以這麼隨便就講一句
[00:18:00.680 --> 00:18:03.280]  當然這個是一個很大的黑暗
[00:18:03.280 --> 00:18:06.240]  展現一個很大的黑暗的現實
[00:18:06.240 --> 00:18:08.200]  黑暗的是
[00:18:08.200 --> 00:18:11.520]  不單止希律那種的慾望
[00:18:11.520 --> 00:18:13.960]  不單止希羅底這個惡的女人
[00:18:13.960 --> 00:18:16.320]  被人指證 嘩 還這麼大膽
[00:18:16.320 --> 00:18:17.680]  還要殺人
[00:18:17.680 --> 00:18:20.920]  嘩 人在罪的裏面是可以這麼兇惡的
[00:18:20.920 --> 00:18:22.360]  不單止自己
[00:18:22.360 --> 00:18:24.880]  是可以背道到一個這樣的程度
[00:18:24.880 --> 00:18:28.480]  還要連她的女兒都可以這樣
[00:18:28.480 --> 00:18:30.120]  是不是
[00:18:30.120 --> 00:18:34.120]  但是她裏面講的不是小絕人的仇恨
[00:18:34.120 --> 00:18:36.680]  不是小絕人的廝殺這麼簡單
[00:18:36.680 --> 00:18:41.800]  她是在講一個更深更大的那個集體的罪惡
[00:18:41.800 --> 00:18:44.640]  和那個集體的黑暗
[00:18:44.640 --> 00:18:45.560]  不要忘記
[00:18:45.560 --> 00:18:50.920]  所有大臣 千夫長 加利利的領袖都站在那裏
[00:18:50.920 --> 00:18:52.240]  就是這麼隨意
[00:18:52.240 --> 00:18:53.600]  有沒有人出聲的
[00:18:53.600 --> 00:18:55.920]  有沒有人表達 有沒有人阻止
[00:18:55.920 --> 00:18:59.080]  一個這麼無理的要求
[00:18:59.080 --> 00:19:01.960]  不單止是想著救這個施捨約翰
