
[00:00:00.000 --> 00:00:02.800]  大家會記得我們在今年
[00:06:52.400 --> 00:06:56.400]  這位主耶穌就是真道
[00:06:56.400 --> 00:06:57.400]  當他們傳揚的時候
[00:06:57.400 --> 00:06:59.600]  有一個很重要的目的
[00:06:59.600 --> 00:07:00.800]  第三節
[00:07:00.800 --> 00:07:03.600]  我們把所看見、所聽見的
[00:07:03.600 --> 00:07:05.800]  向你們傳揚
[00:07:05.800 --> 00:07:09.600]  使你們也可以和我們心靈相通
[00:07:09.600 --> 00:07:12.200]  我們是與父和他兒子耶穌基督
[00:07:12.200 --> 00:07:15.000]  心靈相通的
[00:07:15.000 --> 00:07:17.600]  聖經提到將道傳揚出去
[00:07:17.600 --> 00:07:21.200]  傳講的人和接受的人
[00:07:21.200 --> 00:07:24.200]  產生一種生命的團契
[00:07:24.200 --> 00:07:26.600]  一種相通的關係
[00:07:26.600 --> 00:07:27.800]  當然這種關係
[00:07:27.800 --> 00:07:28.800]  聖經清楚說
[00:07:28.800 --> 00:07:32.800]  是基於我們一同接受生命之道
[00:07:32.800 --> 00:07:35.200]  有了那種生命的轉變
[00:07:35.200 --> 00:07:39.400]  以至能夠產生互相之間生命的相通
[00:07:39.400 --> 00:07:40.200]  各位弟兄姊妹
[00:07:40.200 --> 00:07:43.600]  或許你會覺得我都不太認識他
[00:07:43.600 --> 00:07:46.600]  那位基督徒我都不太熟悉
[00:07:46.600 --> 00:07:48.800]  甚至他的名字也不知道
[00:07:48.800 --> 00:07:50.400]  沒錯,就算不熟悉
[00:07:50.400 --> 00:07:53.600]  但是在屬靈的生命的實際裏
[00:07:53.600 --> 00:07:56.400]  我們的生命是相通
[00:07:56.400 --> 00:08:01.600]  因為共有主耶穌的生命在我們裏面
[00:08:01.600 --> 00:08:04.800]  奇妙的奧秘的事情
[00:08:04.800 --> 00:08:08.000]  你和我本來是塵土所造的
[00:08:08.000 --> 00:08:14.200]  但是可以和這位永恆的上帝生命是相通
[00:08:14.200 --> 00:08:16.400]  祂的生命進入我們的生命
[00:08:16.400 --> 00:08:19.000]  我們的生命在祂的裏面
[00:08:19.000 --> 00:08:20.200]  而屬祂的人
[00:08:20.200 --> 00:08:23.000]  也都雖然可能有很多不同的分歧
[00:08:23.000 --> 00:08:24.200]  甚至矛盾
[00:08:24.200 --> 00:08:25.400]  但是在基督裏面
[00:08:25.400 --> 00:08:29.600]  我們的生命也都連結了
[00:08:29.600 --> 00:08:31.200]  我請大家再看多一段經文
[00:08:31.200 --> 00:08:35.000]  你會再看到聖經裏面所講述這種關係
[00:08:35.000 --> 00:08:41.600]  大家遣去《約翰福音》第十七章
[00:08:41.600 --> 00:08:44.200]  《約翰福音》第十七章
[00:08:44.200 --> 00:08:46.800]  我們看二十節
[00:08:46.800 --> 00:08:50.400]  在前面的《約翰福音》
[00:08:50.400 --> 00:08:56.400]  第十七章 第二十節
[00:08:56.400 --> 00:08:59.200]  當時主耶穌為門徒祈禱
[00:08:59.200 --> 00:09:01.800]  然後祂就這樣說
[00:09:01.800 --> 00:09:04.800]  第二十節
[00:09:04.800 --> 00:09:07.800]  主耶穌說:我不但為他們求
[00:09:07.800 --> 00:09:13.400]  也為那些因他們的話而信我的人求
[00:09:13.400 --> 00:09:17.200]  因為他們傳揚見證耶穌基督
[00:09:17.200 --> 00:09:20.000]  其他人因為他們所傳揚的道
[00:09:20.000 --> 00:09:21.400]  他們信了
[00:09:21.400 --> 00:09:24.600]  他們都是主所代求的對象
[00:09:24.600 --> 00:09:26.400]  然後求的方向是
[00:09:26.400 --> 00:09:29.800]  使他們都合而為一
[00:09:29.800 --> 00:09:32.000]  丈夫你在我裏面
[00:09:32.000 --> 00:09:34.800]  我在你裏面一樣
[00:09:34.800 --> 00:09:37.200]  使他們也在我們裏面
[00:09:37.200 --> 00:09:41.000]  讓世人相信你差了我來
[00:09:41.000 --> 00:09:43.200]  然後領受了真道之後
[00:09:43.200 --> 00:09:47.200]  就產生了生命的合一的關係
[00:09:47.200 --> 00:09:50.400]  在生命的本質裏面
[00:09:50.400 --> 00:09:54.400]  在靈裏面成為了合一的關係
[00:09:54.400 --> 00:09:56.600]  而且這種關係好像
[00:09:56.600 --> 00:10:00.800]  基督和父之間的合一關係
[00:10:00.800 --> 00:10:02.800]  然後在這種關係裏面
[00:10:02.800 --> 00:10:04.400]  聖經再說到
[00:10:04.400 --> 00:10:08.200]  使他們在我們裏面
[00:10:08.200 --> 00:10:11.600]  讓世人相信你差了我來
[00:10:11.600 --> 00:10:15.800]  人因為見到教徒生命裏面有上帝
[00:10:15.800 --> 00:10:18.400]  所以他認識這位主耶穌
[00:10:18.400 --> 00:10:20.800]  原來是從父所差來的
[00:10:20.800 --> 00:10:25.000]  是神來到人當中帶來救恩
[00:10:25.000 --> 00:10:28.400]  亦都見到信徒之間那種生命的關係
[00:10:28.400 --> 00:10:32.200]  因此更加體會到那種真實
[00:10:32.200 --> 00:10:35.200]  神在人當中帶來那種奇妙的
[00:10:35.200 --> 00:10:38.000]  那種互相連繫的關係
[00:10:38.000 --> 00:10:42.000]  以致體會到神的實在
[00:10:42.000 --> 00:10:43.800]  我記得我自己讀完聖經的時候
[00:10:43.800 --> 00:10:45.800]  很自然就想起一件事
[00:10:45.800 --> 00:10:47.000]  跟大家再分享一下
[00:10:47.000 --> 00:10:48.800]  我曾經以前提過
[00:10:48.800 --> 00:10:53.400]  一件轟動歷史的宣教士殉道的事情
[00:10:53.400 --> 00:10:57.800]  1956年在美國有五位宣教士
[00:10:57.800 --> 00:11:00.600]  他們去到一個特別的地方
[00:11:00.600 --> 00:11:03.200]  在南美洲的厄瓜多爾
[00:11:03.200 --> 00:11:05.600]  當時這個地方是一個土族的地方
[00:11:05.600 --> 00:11:10.400]  當時是亞馬遜河區一個比較蠻荒的土族
[00:11:10.400 --> 00:11:11.800]  他們曾經試探過
[00:11:11.800 --> 00:11:14.600]  知道他們可以嘗試進入他們中間
[00:11:14.600 --> 00:11:17.200]  所以沒有其他交通只能夠坐直升機
[00:11:17.200 --> 00:11:20.200]  然後五位宣教士一起隨著飛機
[00:11:20.200 --> 00:11:22.600]  下到這個地方
[00:11:22.600 --> 00:11:25.000]  但意想不到當地的土族
[00:11:25.000 --> 00:11:27.200]  見到他們來到的時候
[00:11:27.200 --> 00:11:29.600]  就用一些長矛
[00:11:29.600 --> 00:11:36.600]  一時間就殺死了這五位宣教士
[00:11:36.600 --> 00:11:38.800]  這件事情很轟動
[00:11:38.800 --> 00:11:42.200]  整個世界當時的報紙都報導這件事情
[00:11:42.200 --> 00:11:43.800]  而且很悲痛
[00:11:43.800 --> 00:11:47.600]  五位宣教士一起被殺
[00:11:47.600 --> 00:11:50.600]  當然他們最悲痛的是他們的家人
[00:11:50.600 --> 00:11:52.200]  他們的妻兒
[00:11:52.200 --> 00:11:55.600]  但他們的妻子和很多他們的姊妹
[00:11:55.600 --> 00:11:57.400]  這些他們親生的姊妹
[00:11:57.400 --> 00:12:01.600]  他們有一份很強的愛於群土族的心
[00:12:01.600 --> 00:12:03.600]  他們就繼續去到
[00:12:03.600 --> 00:12:05.400]  他們不怕再被殺
[00:12:05.400 --> 00:12:07.400]  但他們再去到當中
[00:12:07.400 --> 00:12:09.600]  要將主的福音帶給他們
[00:12:09.600 --> 00:12:10.200]  很奇妙
[00:12:10.200 --> 00:12:12.200]  這群土族接納他們
[00:12:12.200 --> 00:12:15.200]  不知是否因為女性的緣故
[00:12:15.200 --> 00:12:16.200]  或者其他的原因
[00:12:16.200 --> 00:12:19.400]  他們就接納他們留下在他們當中
[00:12:19.400 --> 00:12:23.600]  後來這群土族人慢慢認識耶穌
[00:12:23.600 --> 00:12:24.800]  很多人信主
[00:12:24.800 --> 00:12:27.800]  建立了這個土族的教會
[00:12:27.800 --> 00:12:29.800]  而且當時的酋長
[00:12:29.800 --> 00:12:33.400]  曾經殺宣教士的酋長們
[00:12:33.400 --> 00:12:37.800]  他們成為了教會的領袖
[00:12:37.800 --> 00:12:40.200]  當時被殺的其中一個宣教士的兒子
[00:12:40.200 --> 00:12:42.400]  叫做屍體犯Steven
[00:12:42.400 --> 00:12:45.400]  他因為十歲的時候已經去到這個地方
[00:12:45.400 --> 00:12:48.800]  他就繼續留下在這個地方
[00:12:48.800 --> 00:12:50.400]  他學習他們的叢林生活
[00:12:50.400 --> 00:12:52.200]  也進入他們當中
[00:12:52.200 --> 00:12:54.600]  後來他很想能夠受洗
[00:12:54.600 --> 00:12:59.000]  他就接受在當地這個土族教會的酋長
[00:12:59.000 --> 00:13:01.600]  幫他施洗
[00:13:01.600 --> 00:13:04.400]  這個酋長是誰呢?
[00:13:04.400 --> 00:13:08.400]  就是曾經殺他父親的當時的酋長
[00:13:08.400 --> 00:13:11.600]  但是今天成為了教會的領袖
[00:13:11.600 --> 00:13:13.200]  後來有人問他
[00:13:13.200 --> 00:13:17.400]  為什麼你會接受殺父仇人為你施洗?
[00:13:17.400 --> 00:13:20.200]  你能接受嗎?
[00:13:20.200 --> 00:13:23.800]  這位青年就說
[00:13:23.800 --> 00:13:27.400]  其實我們每一個人都曾經迷失過
[00:13:27.400 --> 00:13:29.800]  但是他們曾經迷失
[00:13:29.800 --> 00:13:31.200]  曾經殺人
[00:13:31.200 --> 00:13:33.400]  但是今天他們歸向主了
[00:13:33.400 --> 00:13:35.800]  他們已經成為了屬神的人
[00:13:35.800 --> 00:13:39.800]  我何況也曾經迷失過
[00:13:39.800 --> 00:13:42.200]  但現在我都領受了主的救恩
[00:13:42.200 --> 00:13:44.000]  我可以接受他們
[00:13:44.000 --> 00:13:47.800]  他們是我的弟兄
[00:13:47.800 --> 00:13:52.800]  然後接受這位酋長為他施洗
[00:13:52.800 --> 00:13:57.800]  這件事情帶來了給我很多心裏的反思
[00:13:57.800 --> 00:14:01.600]  人領受了神給的救恩
[00:14:01.600 --> 00:14:05.800]  改變生命帶來了生命關係的重建
[00:14:05.800 --> 00:14:08.400]  和神的關係建立了
[00:14:08.400 --> 00:14:10.400]  神的生命進入我們裏面
[00:14:10.400 --> 00:14:14.600]  也因此我們可以和很多不同的人
[00:14:14.600 --> 00:14:17.200]  可以產生那種生命的關係
[00:14:17.200 --> 00:14:18.800]  可以彼此的愛護
[00:14:18.800 --> 00:14:21.800]  彼此的同心
[00:14:21.800 --> 00:14:24.400]  福音所帶來的是生命的改變
[00:14:24.400 --> 00:14:26.800]  這些改變帶來了極大的喜樂
[00:14:26.800 --> 00:14:30.800]  你翻到聖經《育行一書》
[00:14:30.800 --> 00:14:33.600]  因此聖經去到第一章第四節的時候
[00:14:33.600 --> 00:14:35.600]  當時司徒就說
[00:14:35.600 --> 00:14:37.600]  我們寫這些詩
[00:14:37.600 --> 00:14:40.600]  是要使我們的喜樂充足
[00:14:40.600 --> 00:14:44.200]  他們體會到人同樣領受這份福音的時候
[00:14:44.200 --> 00:14:45.800]  生命的轉變
[00:14:45.800 --> 00:14:47.800]  他們的心就快樂
[00:14:47.800 --> 00:14:50.400]  而且這種快樂是充足的
[00:14:50.400 --> 00:14:52.400]  是滿足的快樂
[00:14:52.400 --> 00:14:53.000]  所以弟兄姊妹
[00:14:53.000 --> 00:14:55.400]  你會看到那種次序
[00:14:55.400 --> 00:14:57.400]  或者我們再想想
[00:14:57.400 --> 00:14:59.400]  第一
[00:14:59.400 --> 00:15:03.400]  永恆生命之道
[00:15:03.400 --> 00:15:05.400]  永遠存在
[00:15:05.400 --> 00:15:06.400]  第二
[00:15:06.400 --> 00:15:10.400]  生命之道顯現在歷史當中
[00:15:10.400 --> 00:15:12.400]  第三
[00:15:12.400 --> 00:15:14.400]  人領受生命之道
[00:15:14.400 --> 00:15:18.400]  人的生命和上帝連合了
[00:15:18.400 --> 00:15:19.400]  第四
[00:15:19.400 --> 00:15:24.400]  人將這種見證傳揚出去
[00:15:24.400 --> 00:15:29.400]  延伸讓更多的人能夠和上帝連合關係
[00:15:29.400 --> 00:15:33.400]  彼此都建立了生命的關係
[00:15:33.400 --> 00:15:34.400]  第五
[00:15:34.400 --> 00:15:36.400]  喜樂充足
[00:15:36.400 --> 00:15:41.400]  在當中經歷生命的快樂和喜樂
[00:15:41.400 --> 00:15:42.400]  或者你說
[00:15:42.400 --> 00:15:45.400]  我現在好像還沒有完全的經歷
[00:15:45.400 --> 00:15:53.400]  或者好像和他有些緊張的關係
[00:15:53.400 --> 00:15:54.400]  但無論如何
[00:15:54.400 --> 00:15:57.400]  你知道這是神給我們的屬靈的事實
[00:15:57.400 --> 00:16:03.400]  是神所應許的那種福音的方向和實況
[00:16:03.400 --> 00:16:05.400]  你和我在當中進入的時候
[00:16:05.400 --> 00:16:06.400]  一步一步地進入
[00:16:06.400 --> 00:16:08.400]  你會盡心地體會
[00:16:08.400 --> 00:16:09.400]  這種生命的關係
[00:16:09.400 --> 00:16:12.400]  在福音裏面怎樣成就在我們身上
[00:16:12.400 --> 00:16:15.400]  我們去感謝祂
[00:16:15.400 --> 00:16:17.400]  我們再看下面
[00:16:17.400 --> 00:16:19.400]  當我們再讀下面這個小段經文的時候
[00:16:19.400 --> 00:16:21.400]  看到神就是光
[00:16:21.400 --> 00:16:23.400]  與神相通的人
[00:16:23.400 --> 00:16:26.400]  是可以住在光明當中的
[00:16:26.400 --> 00:16:27.400]  所以第五節說
[00:16:27.400 --> 00:16:29.400]  神是光
[00:16:29.400 --> 00:16:31.400]  在他裏面毫無黑暗
[00:16:31.400 --> 00:16:34.400]  這就是我們從他那裏聽見
[00:16:34.400 --> 00:16:38.400]  現在傳給你們的訊息
[00:16:38.400 --> 00:16:40.400]  神就是光
[00:16:40.400 --> 00:16:41.400]  祂的本質
[00:16:41.400 --> 00:16:43.400]  或者說祂的屬性就是光
[00:16:43.400 --> 00:16:47.400]  因此在光裏面是毫無黑暗的
[00:16:47.400 --> 00:16:49.400]  這裏所說的不單止說
[00:16:49.400 --> 00:16:52.400]  我們現在見到的燈光有光明
[00:16:52.400 --> 00:16:54.400]  當你看聖經的上下文的時候
[00:16:54.400 --> 00:16:55.400]  提到黑暗
[00:16:55.400 --> 00:16:56.400]  你知道所說的光
[00:16:56.400 --> 00:17:00.400]  是說一種道德性的聖潔的光
[00:17:00.400 --> 00:17:03.400]  是一種完全沒有任何的罪的污
[00:17:03.400 --> 00:17:05.400]  瞻污的光
[00:17:05.400 --> 00:17:06.400]  神就是光
[00:17:06.400 --> 00:17:07.400]  聖經很直接地說
[00:17:07.400 --> 00:17:10.400]  神就是光
[00:17:10.400 --> 00:17:12.400]  God is light
[00:17:12.400 --> 00:17:15.400]  因此祂的屬性是光
[00:17:15.400 --> 00:17:16.400]  祂是光的源頭
[00:17:16.400 --> 00:17:19.400]  祂是聖潔的源頭
[00:17:19.400 --> 00:17:20.400]  因此聖經說
[00:17:20.400 --> 00:17:22.400]  在祂裏面毫無黑暗
[00:17:22.400 --> 00:17:27.400]  而我們領受了的就是這個光
[00:17:27.400 --> 00:17:28.400]  所以聖經說
[00:17:28.400 --> 00:17:30.400]  既然你領受了這個光
[00:17:30.400 --> 00:17:31.400]  第六節
[00:17:31.400 --> 00:17:34.400]  我們若說自己與他心靈相通
[00:17:34.400 --> 00:17:36.400]  卻行在黑暗裏
[00:17:36.400 --> 00:17:37.400]  就是說謊
[00:17:37.400 --> 00:17:40.400]  不是在實行真理
[00:17:40.400 --> 00:17:42.400]  因為如果你領受了心靈之光
[00:17:42.400 --> 00:17:46.400]  你是不會再行在黑暗裏面
[00:17:46.400 --> 00:17:47.400]  你說不是
[00:17:47.400 --> 00:17:50.400]  我也有時會跌倒
[00:17:50.400 --> 00:17:54.400]  有時也會犯罪
[00:17:54.400 --> 00:17:55.400]  沒錯
[00:17:55.400 --> 00:17:57.400]  聖經不是說你領受了
[00:17:57.400 --> 00:17:58.400]  生命之道之後
[00:17:58.400 --> 00:18:00.400]  你就不會再犯罪
[00:18:00.400 --> 00:18:01.400]  否則下面就不會說到
[00:18:01.400 --> 00:18:04.400]  要赦免求神的寬恕
[00:18:04.400 --> 00:18:08.400]  而是說你不會再行在罪當中
[00:18:08.400 --> 00:18:09.400]  所說的行
[00:18:09.400 --> 00:18:10.400]  是說你生活行為上
[00:18:10.400 --> 00:18:13.400]  一種習慣性的行為
[00:18:13.400 --> 00:18:15.400]  是經常的
[00:18:15.400 --> 00:18:19.400]  習慣性的行在罪當中
[00:18:19.400 --> 00:18:22.400]  是有意識的犯罪
[00:18:22.400 --> 00:18:26.400]  是容許自己繼續在罪當中
[00:18:26.400 --> 00:18:30.400]  聖經說這種是行在罪當中
[00:18:30.400 --> 00:18:35.400]  如果你仍然的確行在罪當中
[00:18:35.400 --> 00:18:36.400]  就證明出
[00:18:36.400 --> 00:18:38.400]  你沒有和這位光明
[00:18:38.400 --> 00:18:41.400]  生命之道是生命相通
[00:18:41.400 --> 00:18:44.400]  你仍然在罪惡裏面
[00:18:44.400 --> 00:18:48.400]  不是行在真理當中
[00:18:48.400 --> 00:18:50.400]  但當你知道你裏面有生命
[00:18:50.400 --> 00:18:52.400]  有光的時候
[00:18:52.400 --> 00:18:53.400]  就在第七節
[00:18:53.400 --> 00:18:55.400]  相對來說
[00:18:55.400 --> 00:18:58.400]  聖經說我們若行在光中
[00:18:58.400 --> 00:19:01.400]  像祂在光中一樣
[00:19:01.400 --> 00:19:03.400]  就彼此心靈相通
[00:19:03.400 --> 00:19:05.400]  「他而止耶穌的血
[00:19:05.400 --> 00:19:09.400]  也潔淨我們脫離一切的罪」
[00:19:09.400 --> 00:19:11.400]  在這種光明裏面
[00:19:11.400 --> 00:19:15.400]  我們讓這種光明自然地活出來
[00:19:15.400 --> 00:19:17.400]  很自然地活出在生命當中
[00:19:17.400 --> 00:19:21.400]  你就察覺到那種生命裏面的狀況
[00:19:21.400 --> 00:19:23.400]  如何表現在行為上
[00:19:23.400 --> 00:19:26.400]  而產生那種裏外一致
[00:19:26.400 --> 00:19:29.400]  在光裏面來生活
[00:19:29.400 --> 00:19:32.400]  我記得有一個故事
[00:19:32.400 --> 00:19:34.400]  我曾經提及過
[00:19:34.400 --> 00:19:36.400]  我記得有一次看過一個畫冊
[00:19:36.400 --> 00:19:37.400]  說到一個故事
[00:19:37.400 --> 00:19:38.400]  可能有些領事未有看過
[00:19:38.400 --> 00:19:39.400]  這個故事很簡單
[00:19:39.400 --> 00:19:44.400]  題目叫做「老人與蠍子」
[00:19:44.400 --> 00:19:47.400]  一個老人家有一次行經一條河
[00:19:47.400 --> 00:19:50.400]  這條河旁邊有很多樹木
