
[00:00:00.000 --> 00:00:08.000]  請大家再翻回彼得前書第二章
[00:05:01.000 --> 00:05:06.000]  我們要讓靈糧充滿我們
[00:05:06.000 --> 00:05:12.000]  好像哥羅西書三章十六節所說的
[00:05:12.000 --> 00:05:14.000]  在那裏說
[00:05:14.000 --> 00:05:16.000]  當用各樣的智慧
[00:05:16.000 --> 00:05:18.000]  把基督的道理
[00:05:18.000 --> 00:05:22.000]  豐豐富富地存在心裏
[00:05:22.000 --> 00:05:23.000]  那裏說到
[00:05:23.000 --> 00:05:25.000]  當用各樣的智慧
[00:05:25.000 --> 00:05:27.000]  將基督的道理
[00:05:27.000 --> 00:05:29.000]  豐豐富富地存在心裏
[00:05:29.000 --> 00:05:34.000]  我們不是單單得到一點的靈糧
[00:05:34.000 --> 00:05:36.000]  而是讓這個靈糧
[00:05:36.000 --> 00:05:39.000]  主的道充滿我們
[00:05:39.000 --> 00:05:43.000]  就好像這個注水池
[00:05:43.000 --> 00:05:46.000]  全程的人
[00:05:46.000 --> 00:05:50.000]  都需要那個注水池的水
[00:05:50.000 --> 00:06:04.000]  那個注水池不是單單有一點水就好了
[00:06:04.000 --> 00:06:07.000]  那些注水池不是單單有一點水就行了
[00:06:07.000 --> 00:06:10.000]  而是要被水充滿
[00:06:10.000 --> 00:06:15.000]  然後流入每一個人的家
[00:06:15.000 --> 00:06:18.000]  供應他們每天生活的需要
[00:06:18.000 --> 00:06:23.000]  我們把基督的真理充滿在心裏
[00:06:23.000 --> 00:06:26.000]  然後就被激營出來
[00:06:26.000 --> 00:06:29.000]  在我們生活的大小的事項裏面
[00:06:29.000 --> 00:06:32.000]  發揮它的作用
[00:06:32.000 --> 00:06:35.000]  所以我們市民的生命
[00:06:35.000 --> 00:06:38.000]  和這個注水池的供應
[00:06:38.000 --> 00:06:41.000]  是不能夠分開的
[00:06:41.000 --> 00:06:49.000]  市民的生命和注水池的供應是不能夠分開的
[00:06:49.000 --> 00:06:53.000]  全市的人都非常注重這件事
[00:06:53.000 --> 00:06:59.000]  當注水池的水面低的時候
[00:06:59.000 --> 00:07:03.000]  大家都開始擔心了
[00:07:03.000 --> 00:07:07.000]  都在盼望下大雨
[00:07:07.000 --> 00:07:12.000]  能夠供應水量
[00:07:12.000 --> 00:07:17.000]  一個健康的基督徒的生活
[00:07:17.000 --> 00:07:22.000]  和真理的供應不能夠分割
[00:07:22.000 --> 00:07:24.000]  所以每一個基督徒
[00:07:24.000 --> 00:07:31.000]  要經常地真正地在心靈裏面接受真理的供應
[00:07:31.000 --> 00:07:33.000]  所以一個真正的基督徒
[00:07:33.000 --> 00:07:38.000]  要經常地真正地在心靈裏面接受靈量的供應
[00:07:38.000 --> 00:07:44.000]  這樣我們才能夠維持屬靈的健康
[00:07:44.000 --> 00:07:49.000]  我們不是單單倒空就完了
[00:07:49.000 --> 00:07:53.000]  倒空是消極的
[00:07:53.000 --> 00:07:56.000]  在倒空之後
[00:07:56.000 --> 00:07:58.000]  還要被充滿
[00:07:58.000 --> 00:08:06.000]  讓基督的道理的真善美充滿我們
[00:08:06.000 --> 00:08:13.000]  基督徒的心態不是一個消極的心態
[00:08:13.000 --> 00:08:17.000]  而是一個積極的心態
[00:08:17.000 --> 00:08:22.000]  不是單單不做不應該做的事
[00:08:22.000 --> 00:08:27.000]  而是要追求做真善美的那些好的事
[00:08:27.000 --> 00:08:32.000]  讓我們記住
[00:08:32.000 --> 00:08:38.000]  神要他的子女的心態是積極的
[00:08:38.000 --> 00:08:40.000]  不是單單消極的
[00:08:40.000 --> 00:08:47.000]  追求聖潔勝過罪很重要
[00:08:47.000 --> 00:08:53.000]  但是我們不停止在這裏
[00:08:53.000 --> 00:08:58.000]  我們進一步追求被真善美的道
[00:08:58.000 --> 00:09:09.000]  所充滿了控制管理我們的人生
[00:09:09.000 --> 00:09:13.000]  現在看第二方面
[00:09:13.000 --> 00:09:17.000]  就是從得救的地位
[00:09:17.000 --> 00:09:21.000]  長進到得救內容的完成
[00:09:21.000 --> 00:09:23.000]  就是由得救的地位
[00:09:23.000 --> 00:09:26.000]  長進到得救內容的完成
[00:09:26.000 --> 00:09:29.000]  請看第二節末了四個字
[00:09:29.000 --> 00:09:32.000]  請看第二節最後的四個字
[00:09:32.000 --> 00:09:35.000]  以致得救
[00:09:35.000 --> 00:09:39.000]  這裏說的得救不是得救的地位
[00:09:39.000 --> 00:09:42.000]  這裏說的得救不是指得救的地位
[00:09:42.000 --> 00:09:47.000]  因為這裏說我們必須長進才能得救
[00:09:47.000 --> 00:09:50.000]  這裏說到我們必須長進才能得救
[00:09:50.000 --> 00:09:54.000]  因此很顯然這裏的得救兩個字
[00:09:54.000 --> 00:09:57.000]  不是指著得救的地位說的
[00:09:57.000 --> 00:10:00.000]  所以很明顯這裏的得救這兩個字
[00:10:00.000 --> 00:10:03.000]  不是指著得救的地位這兩個字說的
[00:10:03.000 --> 00:10:06.000]  得救的地位是一信就得到
[00:10:06.000 --> 00:10:09.000]  得救的地位是一信就得到了
[00:10:09.000 --> 00:10:11.000]  當一個人真實的信徒的時候
[00:10:11.000 --> 00:10:13.000]  當一個人真實信主的時候
[00:10:13.000 --> 00:10:18.000]  主開始進入他的內心
[00:10:18.000 --> 00:10:21.000]  主的生命在他裏面
[00:10:21.000 --> 00:10:25.000]  他就出死入生了
[00:10:25.000 --> 00:10:28.000]  他就不被定罪
[00:10:28.000 --> 00:10:31.000]  他是得到永生的
[00:10:31.000 --> 00:10:34.000]  這個是得救的地位
[00:10:34.000 --> 00:10:38.000]  一信立刻得到
[00:10:38.000 --> 00:10:41.000]  不需要等待
[00:10:41.000 --> 00:10:46.000]  但是這裏說的不是得救的地位
[00:10:46.000 --> 00:10:51.000]  而是說得救的內容的成全
[00:10:51.000 --> 00:10:54.000]  而是說得救的內容的成全
[00:10:54.000 --> 00:10:59.000]  所以這裏說已至得救
[00:10:59.000 --> 00:11:05.000]  就表示這個得救有它的過程
[00:11:05.000 --> 00:11:12.000]  是經過追求才一步一步獲得的
[00:11:12.000 --> 00:11:16.000]  所以我們對救恩這件事
[00:11:16.000 --> 00:11:19.000]  要有一個完整的了解
[00:11:19.000 --> 00:11:21.000]  所以我們對救恩這件事情
[00:11:21.000 --> 00:11:23.000]  要有一個完整的了解
[00:11:23.000 --> 00:11:32.000]  不要把得救的地位和得救的內容混為一談
[00:11:32.000 --> 00:11:36.000]  有的人混為一談的
[00:11:36.000 --> 00:11:47.000]  所以他就把得救的地位當作得救的內容
[00:11:47.000 --> 00:11:53.000]  事實上得救的地位是入門
[00:11:53.000 --> 00:11:57.000]  一個人進了門他有一個目的
[00:11:57.000 --> 00:12:02.000]  他要在這個門內的房子裏頭有所獲得
[00:12:02.000 --> 00:12:05.000]  要在進去之後的房間裏面有所得著
[00:12:05.000 --> 00:12:11.000]  那個入門不過是一個目的的開始
[00:12:11.000 --> 00:12:15.000]  不能夠把這個第一步當作全部
[00:12:15.000 --> 00:12:23.000]  有許多的基督徒沒有弄清楚這件事
[00:12:23.000 --> 00:12:35.000]  他們認為信耶穌的意義就是信了主不滅亡等著上天堂
[00:12:35.000 --> 00:12:38.000]  此外別無他求
[00:12:38.000 --> 00:12:43.000]  他的信仰的意義就是等著上天堂
[00:12:43.000 --> 00:12:48.000]  那不是主耶穌給我們的信仰
[00:12:48.000 --> 00:12:52.000]  那不是聖經的真理的信仰
[00:12:52.000 --> 00:12:56.000]  真正的信仰
[00:12:56.000 --> 00:12:59.000]  是入門
[00:12:59.000 --> 00:13:05.000]  然後在門內有所追求、長進、發揮
[00:13:05.000 --> 00:13:19.000]  這才是聖經所說的得救的全部的意義
[00:13:19.000 --> 00:13:26.000]  有一幅漫畫畫了一個很美麗的花園
[00:13:26.000 --> 00:13:28.000]  範圍很大
[00:13:28.000 --> 00:13:33.000]  裏面的花灰千萬種
[00:13:33.000 --> 00:13:36.000]  有許多的入口
[00:13:36.000 --> 00:13:45.000]  漫畫裏面有許多的人進入門口後
[00:13:45.000 --> 00:13:53.000]  就停留在入口裏面的地方
[00:13:53.000 --> 00:14:00.000]  沒有人進入花園裏面去欣賞、去領會
[00:14:00.000 --> 00:14:11.000]  都在入口的地方停留了
[00:14:11.000 --> 00:14:15.000]  有許多時候基督徒就是這樣
[00:14:15.000 --> 00:14:24.000]  漫畫事實上是最寫實的表達
[00:14:24.000 --> 00:14:30.000]  有許多的女子喜歡繡花
[00:14:30.000 --> 00:14:36.000]  她們做刺繡的功夫非常好
[00:14:36.000 --> 00:14:42.000]  有很美麗的刺繡的成品
[00:14:42.000 --> 00:14:47.000]  當一個女子要繡花的時候
[00:14:47.000 --> 00:14:50.000]  她先預備好一個架
[00:14:50.000 --> 00:14:54.000]  把布放在上面
[00:14:54.000 --> 00:14:58.000]  然後把圖案印上去
[00:14:58.000 --> 00:15:01.000]  這不過是開始
[00:15:01.000 --> 00:15:03.000]  這是入門
[00:15:03.000 --> 00:15:09.000]  然後她必須拿起針穿上線
[00:15:09.000 --> 00:15:15.000]  一針一針地繡上去
[00:15:15.000 --> 00:15:18.000]  最後才完成
[00:15:18.000 --> 00:15:24.000]  那個時候才是美麗的刺繡作品
[00:15:24.000 --> 00:15:26.000]  才有價值
[00:15:26.000 --> 00:15:31.000]  人人想得到
[00:15:31.000 --> 00:15:37.000]  得救的地位就是這個價值
[00:15:37.000 --> 00:15:39.000]  上面有了布
[00:15:39.000 --> 00:15:41.000]  有了圖案
[00:15:41.000 --> 00:15:46.000]  這是一個準備的開始
[00:15:46.000 --> 00:15:48.000]  是一個入門
[00:15:48.000 --> 00:15:52.000]  然後要做功夫
[00:15:52.000 --> 00:16:00.000]  保羅把這個功夫叫做得救的功夫
[00:16:00.000 --> 00:16:04.000]  菲律賓書二章十二節
[00:16:04.000 --> 00:16:09.000]  每一個基督徒得到生命之後
[00:16:09.000 --> 00:16:14.000]  換句話說是重生得救之後
[00:16:14.000 --> 00:16:21.000]  必須了解得救的功夫
[00:16:21.000 --> 00:16:25.000]  所以我們的長進是從得救的地位
[00:16:25.000 --> 00:16:29.000]  長進到得救的內容的成全
[00:16:29.000 --> 00:16:31.000]  所以我們的長進是由得救的地位
[00:16:31.000 --> 00:16:34.000]  長進到去得救內容的成全
[00:16:34.000 --> 00:16:37.000]  第三方面的長進
[00:16:37.000 --> 00:16:39.000]  第三節
[00:16:39.000 --> 00:16:43.000]  我們從享受主的恩、主的愛
[00:16:43.000 --> 00:16:48.000]  長進到回應主的恩、主的愛
[00:16:48.000 --> 00:16:50.000]  我們由享受主的恩、主的愛
[00:16:50.000 --> 00:16:53.000]  長進到回應主的恩、主的愛
[00:16:53.000 --> 00:16:55.000]  第三節
[00:16:55.000 --> 00:17:02.000]  你們若嘗過主恩的滋味
[00:17:02.000 --> 00:17:07.000]  這就是體會了、經歷了主的恩、主的愛
[00:17:07.000 --> 00:17:10.000]  這就是體會了、經歷了主的恩、主的愛
[00:17:10.000 --> 00:17:17.000]  這個時刻就應該有下面的表現
[00:17:17.000 --> 00:17:19.000]  什麼表現呢?
[00:17:19.000 --> 00:17:23.000]  「就必如此」
[00:17:23.000 --> 00:17:31.000]  這四個字是表示對主的恩、對主的愛的回應
[00:17:31.000 --> 00:17:35.000]  我們蒙恩蒙愛的人
[00:17:35.000 --> 00:17:40.000]  我們要回應他的恩、他的愛
[00:17:40.000 --> 00:17:44.000]  我們要成為一個愛主的人
[00:17:44.000 --> 00:17:47.000]  有許多的基督徒
[00:17:47.000 --> 00:17:50.000]  得到許多的恩典
[00:17:50.000 --> 00:17:58.000]  但是這些恩典的作用卻是讓他感覺麻木
[00:17:58.000 --> 00:18:05.000]  習以為常,不覺得是恩是愛
[00:18:05.000 --> 00:18:07.000]  沒有回應
[00:18:07.000 --> 00:18:13.000]  就好像一個太陽有兩種作用
[00:18:13.000 --> 00:18:17.000]  對於泥土而言
[00:18:17.000 --> 00:18:25.000]  陽光照在泥土上越來越硬
[00:18:25.000 --> 00:18:31.000]  另外是陽光對鈉的作用
[00:18:31.000 --> 00:18:34.000]  在陽光之下
[00:18:34.000 --> 00:18:36.000]  這個鈉融化
[00:18:36.000 --> 00:18:39.000]  越曬越融化
[00:18:39.000 --> 00:18:41.000]  同一個太陽
[00:18:41.000 --> 00:18:47.000]  有兩種不同的結果
[00:18:47.000 --> 00:18:49.000]  同樣是主的愛
[00:18:49.000 --> 00:18:53.000]  在許多人的身上有兩種不同的反應
[00:18:53.000 --> 00:18:56.000]  有些人回應主的愛
[00:18:56.000 --> 00:18:59.000]  成為一個愛主的基督徒
[00:18:59.000 --> 00:19:03.000]  他因為愛主而見證主
[00:19:03.000 --> 00:19:07.000]  因為愛主而侍奉主
[00:19:07.000 --> 00:19:12.000]  因為愛主而成為他生活的力量
[00:19:12.000 --> 00:19:15.000]  另外有很多基督徒
[00:19:15.000 --> 00:19:18.000]  在主的愛中習慣了
[00:19:18.000 --> 00:19:21.000]  沒有感覺了
[00:19:21.000 --> 00:19:23.000]  沒有回應了
[00:19:23.000 --> 00:19:27.000]  讓主的愛歸於圖然
[00:19:27.000 --> 00:19:29.000]  這是一個悲劇
[00:19:29.000 --> 00:19:32.000]  是一個事實的悲劇
[00:19:32.000 --> 00:19:34.000]  在這裡告訴我們
[00:19:34.000 --> 00:19:38.000]  我們要從享受主的愛
[00:19:38.000 --> 00:19:41.000]  長進到回應主的愛
[00:19:41.000 --> 00:19:44.000]  我們要從享受主的愛
[00:19:44.000 --> 00:19:47.000]  長進到回應主的愛
[00:19:47.000 --> 00:19:49.000]  我們要從享受主的愛
[00:19:49.000 --> 00:19:51.000]  長進到回應主的愛
[00:19:51.000 --> 00:19:54.000]  再看下面
[00:19:54.000 --> 00:19:55.000]  我們再看下面
[00:19:55.000 --> 00:19:59.000]  我們從一塊一塊獨立的活石
[00:19:59.000 --> 00:20:03.000]  長進到互相聯繫的活石
[00:20:03.000 --> 00:20:06.000]  我們就是由一塊一塊獨立的活石
[00:20:06.000 --> 00:20:09.000]  長進到聯繫在一起的活石
[00:20:09.000 --> 00:20:11.000]  第四節
[00:20:11.000 --> 00:20:14.000]  說主乃活石
[00:20:14.000 --> 00:20:16.000]  說到主乃活石
[00:20:16.000 --> 00:20:21.000]  活石就是有生命的盤石
[00:20:21.000 --> 00:20:26.000]  耶穌基督就是這個生命的盤石
[00:20:26.000 --> 00:20:31.000]  教會建立在這個盤石上
[00:20:31.000 --> 00:20:33.000]  而我們呢
[00:20:33.000 --> 00:20:35.000]  第五節說
[00:20:35.000 --> 00:20:41.000]  你們來到主面前也就像活石
[00:20:41.000 --> 00:20:46.000]  我們來到生命的主面前
[00:20:46.000 --> 00:20:50.000]  得到祂的生命
[00:20:50.000 --> 00:20:53.000]  祂是活石我們也成了活石
[00:20:53.000 --> 00:21:00.000]  原來我們這個活石是一塊一塊的磚石
[00:21:00.000 --> 00:21:02.000]  是獨立的
[00:21:02.000 --> 00:21:06.000]  原本我們每一個人都是一塊一塊獨立的活石
[00:21:06.000 --> 00:21:12.000]  但是這些獨立的活石要有下面的一個過程
[00:21:12.000 --> 00:21:20.000]  下面就是說被建造成為靈宮
[00:21:20.000 --> 00:21:25.000]  被建造就是連在一起
[00:21:25.000 --> 00:21:29.000]  被那個水泥砌在一起
[00:21:29.000 --> 00:21:32.000]  即是說用泥土將它們砌在一起
[00:21:32.000 --> 00:21:37.000]  不再是獨立的一塊一塊的磚石了
[00:21:37.000 --> 00:21:40.000]  不再是獨立的一塊一塊的磚石了
[00:21:40.000 --> 00:21:42.000]  現在配搭起來
[00:21:42.000 --> 00:21:44.000]  聯合起來
[00:21:44.000 --> 00:21:46.000]  合作起來
[00:21:46.000 --> 00:21:48.000]  就成了靈宮
[00:21:48.000 --> 00:21:50.000]  就成為靈宮
[00:21:50.000 --> 00:21:54.000]  就是神界的聖靈居住的地方
[00:21:54.000 --> 00:21:57.000]  就是很重要的一個展示
[00:21:57.000 --> 00:21:59.000]  這是很重要的一個展示
[00:21:59.000 --> 00:22:01.000]  這是很重要的一個獎項
[00:22:01.000 --> 00:22:05.000]  每一個基督徒是活石
[00:22:05.000 --> 00:22:08.000]  但是問題的所在
[00:22:08.000 --> 00:22:11.000]  我這塊活石是單獨的一塊
[00:22:11.000 --> 00:22:16.000]  還是和其他的活石密切連在一起的呢?
[00:22:16.000 --> 00:22:18.000]  我這塊活石是單獨的一塊
[00:22:18.000 --> 00:22:21.000]  還是和其他的活石密切連在一起的呢?
[00:22:21.000 --> 00:22:26.000]  有的基督徒是獨行俠
[00:22:26.000 --> 00:22:29.000]  他是獨來獨往
[00:22:29.000 --> 00:22:32.000]  他和主有關係
[00:22:32.000 --> 00:22:36.000]  但是和弟兄姊妹和人沒有什麼關係
[00:22:36.000 --> 00:22:39.000]  但是和弟兄姊妹和人沒有什麼關係
[00:22:39.000 --> 00:22:41.000]  這樣的基督徒
[00:22:41.000 --> 00:22:43.000]  他會發現
[00:22:43.000 --> 00:22:45.000]  慢慢地
[00:22:45.000 --> 00:22:51.000]  他不能夠完成主在他身上的計劃和要他有的作用
[00:22:51.000 --> 00:22:56.000]  他就會發現他不能夠完成主在他身上的計劃和心願
[00:22:56.000 --> 00:23:00.000]  我們仔細地看一看
[00:23:00.000 --> 00:23:05.000]  凡是長進的基督徒
[00:23:05.000 --> 00:23:15.000]  都是和其他的基督徒有團契交通的人
[00:23:15.000 --> 00:23:18.000]  和其他的基督徒脫節的人
[00:23:18.000 --> 00:23:23.000]  常常停留在那裏而且有的時候退步
[00:23:23.000 --> 00:23:25.000]  和其他的基督徒脫節的人
[00:23:25.000 --> 00:23:28.000]  常常停留在那裏甚至退後
[00:23:28.000 --> 00:23:32.000]  所以我們要抓住這個真理
[00:23:32.000 --> 00:23:37.000]  原來是獨立的活石
[00:23:37.000 --> 00:23:41.000]  現在配搭起來
[00:23:41.000 --> 00:23:44.000]  成為靈功
[00:23:44.000 --> 00:23:48.000]  教會的靈功
[00:23:48.000 --> 00:23:50.000]  這個就是教會的實質
[00:23:50.000 --> 00:23:52.000]  教會是什麼呢?就是靈功
[00:23:52.000 --> 00:24:00.000]  天父藉著聖靈居住的地方
[00:24:00.000 --> 00:24:03.000]  所以一個人得救了之後
[00:24:03.000 --> 00:24:10.000]  他必須注意他應該和其他的基督徒有團契的來往
[00:24:10.000 --> 00:24:13.000]  他就應該注意和其他的基督徒有來往
[00:24:13.000 --> 00:24:17.000]  北方有24個團契
[00:24:17.000 --> 00:24:19.000]  前天只有23個
[00:24:19.000 --> 00:24:21.000]  昨天就成了24個
[00:24:21.000 --> 00:24:26.000]  聽說下個月又要多了
[00:24:26.000 --> 00:24:30.000]  很好,越來越多
[00:24:30.000 --> 00:24:33.000]  為什麼要多呢?
[00:24:33.000 --> 00:24:35.000]  因為我們人多
[00:24:35.000 --> 00:24:41.000]  如果只有一個團契就等於主日禮拜
[00:24:41.000 --> 00:24:48.000]  禮拜裏只有聽,沒有彼此的交往
[00:24:48.000 --> 00:24:50.000]  沒有對話
[00:24:50.000 --> 00:24:57.000]  沒有對話的東西很難是活生生的東西
[00:24:57.000 --> 00:25:04.000]  單單聽,越聽越沒有意義,越沒有作用
[00:25:04.000 --> 00:25:11.000]  單單聽的東西,可能越聽越多,慢慢越覺得沒有意義
[00:25:11.000 --> 00:25:14.000]  很快就不想聽了
[00:25:14.000 --> 00:25:17.000]  什麼基督徒不想聽到呢?
[00:25:17.000 --> 00:25:21.000]  就是沒有出口的基督徒
[00:25:21.000 --> 00:25:24.000]  只有聽聽聽
[00:25:24.000 --> 00:25:26.000]  沒有回應
[00:25:26.000 --> 00:25:28.000]  沒有交談
[00:25:28.000 --> 00:25:30.000]  沒有對話
[00:25:30.000 --> 00:25:32.000]  沒有反應
[00:25:32.000 --> 00:25:35.000]  神的道是活的
[00:25:35.000 --> 00:25:40.000]  是和我們的生活打成一片的
[00:25:40.000 --> 00:25:47.000]  在彼此的交往之中才能夠體會真正學習真道的意義
[00:25:47.000 --> 00:25:52.000]  在實際生活當中才能體會,才能學習道理的意義
[00:25:52.000 --> 00:25:57.000]  在團契裏就有這樣的作用
[00:25:57.000 --> 00:26:04.000]  那個時候就互相建立在一起
[00:26:04.000 --> 00:26:08.000]  你建立我,我建立你
[00:26:08.000 --> 00:26:13.000]  結果教會就建起來
[00:26:13.000 --> 00:26:24.000]  成為神居住的地方,神運行的,活潑同在的地方
[00:26:24.000 --> 00:26:29.000]  那個時候在教會裏的人感覺不同了
[00:26:29.000 --> 00:26:31.000]  覺得很有意義
[00:26:31.000 --> 00:26:42.000]  你在裏面去探求探險,在其中去領會長進
[00:26:42.000 --> 00:26:53.000]  然後我們看見我們從信徒長進到祭司
[00:26:53.000 --> 00:26:57.000]  第五節的下半節
[00:26:57.000 --> 00:27:01.000]  作聖潔的祭司
[00:27:01.000 --> 00:27:10.000]  藉著耶穌基督奉獻神所閱納的靈祭
[00:27:10.000 --> 00:27:18.000]  這裏說的祭司是指著每一個基督徒說的
[00:27:18.000 --> 00:27:25.000]  這裏說的祭司不是一個特殊的階級
[00:27:25.000 --> 00:27:31.000]  不是某一部分的基督徒可以做祭司
[00:27:31.000 --> 00:27:34.000]  其他人不是祭司
[00:27:34.000 --> 00:27:37.000]  聖經不是這樣講的
[00:27:37.000 --> 00:27:40.000]  在這裏說得很清楚
[00:27:40.000 --> 00:27:45.000]  所有的基督徒都是祭司
[00:27:45.000 --> 00:27:48.000]  都有這個特權
[00:27:48.000 --> 00:27:51.000]  祭司做什麼呢?
[00:27:51.000 --> 00:27:56.000]  祭司的職份有兩個角度
[00:27:56.000 --> 00:27:59.000]  一方面他站在神那邊
[00:27:59.000 --> 00:28:05.000]  代表神宣講他的愛、真理、福音告訴人
[00:28:05.000 --> 00:28:08.000]  一方面他站在神那邊
[00:28:08.000 --> 00:28:12.000]  代表神向人講他的愛、福音、真理
[00:28:12.000 --> 00:28:16.000]  另一方面站在人那邊
[00:28:16.000 --> 00:28:20.000]  代表人向神禱告
[00:28:20.000 --> 00:28:23.000]  一方面是傳達
[00:28:23.000 --> 00:28:26.000]  一方面是帶導
[00:28:26.000 --> 00:28:29.000]  傳達、帶導
[00:28:29.000 --> 00:28:34.000]  這兩個角度合起來
[00:28:34.000 --> 00:28:38.000]  就構成了祭司的職份
[00:28:38.000 --> 00:28:41.000]  我們都是祭司
[00:28:41.000 --> 00:28:43.000]  你是祭司
[00:28:43.000 --> 00:28:45.000]  我是祭司
[00:28:45.000 --> 00:28:48.000]  這是神的計劃
[00:28:48.000 --> 00:28:53.000]  這是我們長進的路線
[00:28:53.000 --> 00:28:59.000]  從信徒長進到做祭司
[00:28:59.000 --> 00:29:02.000]  這樣你就有了侍奉
[00:29:02.000 --> 00:29:05.000]  你就有了貢獻
[00:29:05.000 --> 00:29:07.000]  你就有了作為
[00:29:07.000 --> 00:29:10.000]  這樣你就成熟了
[00:29:10.000 --> 00:29:15.000]  這樣你就有豐盛的生命
[00:29:15.000 --> 00:29:17.000]  弟兄姊妹
[00:29:17.000 --> 00:29:23.000]  你對基督的國度有貢獻嗎?
[00:29:23.000 --> 00:29:29.000]  你是個有侍奉的基督徒嗎?
[00:29:29.000 --> 00:29:32.000]  或者你單單是一個信徒
[00:29:32.000 --> 00:29:37.000]  就是信信信呢?
