
[00:00:00.000 --> 00:00:04.080]  請看《馬太福音》第五章到第七章的經文
[00:03:05.920 --> 00:03:09.160]  門徒二位意味著是他的學生
[00:03:09.160 --> 00:03:12.880]  是願意按他所行的去行
[00:03:12.880 --> 00:03:16.600]  主今天同樣呼召人作他的門徒
[00:03:16.600 --> 00:03:19.720]  不單是信徒
[00:03:19.720 --> 00:03:21.400]  所以你會很明白
[00:03:21.400 --> 00:03:24.960]  有些人說我相信你 主耶穌
[00:03:24.960 --> 00:03:27.960]  但主可以很清楚地告訴他們
[00:03:27.960 --> 00:03:30.360]  那些說主啊主啊的人
[00:03:30.360 --> 00:03:34.080]  不能到進天國
[00:03:34.080 --> 00:03:37.560]  唯獨那些遵行我天父旨的人
[00:03:37.560 --> 00:03:39.960]  才能進去
[00:03:39.960 --> 00:03:44.120]  那些人如果他們只不過是口中說是主
[00:03:44.120 --> 00:03:50.160]  但生活上實質沒有真正遵行主的指示來生活
[00:03:50.160 --> 00:03:54.520]  有一天可能要面對一個很嚴重的拒絕
[00:03:54.520 --> 00:03:57.240]  你們不能進天國
[00:03:57.240 --> 00:03:59.200]  有人說我相信你
[00:03:59.200 --> 00:04:00.880]  所以聖經你看到後來的新約
[00:04:00.880 --> 00:04:03.000]  特別是《雅各書》提及
[00:04:03.000 --> 00:04:08.320]  雅各說你們信神只有一位沒有錯
[00:04:08.320 --> 00:04:11.520]  但你要知道魔鬼也相信
[00:04:11.520 --> 00:04:13.640]  只是戰經
[00:04:13.640 --> 00:04:16.640]  魔鬼也知道有一位天地獨一的真神
[00:04:16.640 --> 00:04:19.240]  但他沒有去敬畏神
[00:04:19.240 --> 00:04:23.040]  沒有去聽從神的吩咐來生活
[00:04:23.040 --> 00:04:25.120]  他會戰經將來的審判
[00:04:25.120 --> 00:04:28.200]  但他仍然是違背神
[00:04:28.200 --> 00:04:32.400]  很明顯魔鬼不會進入神的角度
[00:04:32.400 --> 00:04:35.160]  所以當主耶穌說到一些殺種的比喻
[00:04:35.160 --> 00:04:37.360]  你記得殺種的比喻嗎?
[00:04:37.360 --> 00:04:40.840]  種子殺到不同的地方有不同的反應
[00:04:40.840 --> 00:04:44.480]  殺到土踐石頭地上
[00:04:44.480 --> 00:04:48.000]  很快就起了一些苗
[00:04:48.000 --> 00:04:49.880]  因為土踐
[00:04:49.880 --> 00:04:53.520]  但因為土踐根也不能摘得深
[00:04:53.520 --> 00:04:55.080]  所以日頭出來曬的時候
[00:04:55.080 --> 00:04:59.160]  意味著有些患難逼迫的時候
[00:04:59.160 --> 00:05:00.920]  那些草會怎樣?
[00:05:00.920 --> 00:05:05.000]  那些苗就會枯萎
[00:05:05.000 --> 00:05:07.280]  沒錯,他很快很開心地接受
[00:05:07.280 --> 00:05:09.080]  可能覺得很有好處
[00:05:09.080 --> 00:05:11.640]  但因為沒有生命信仰的根
[00:05:11.640 --> 00:05:15.800]  所以很容易就會枯萎了
[00:05:15.800 --> 00:05:20.760]  他的生命就跌倒了
[00:05:20.760 --> 00:05:22.240]  當主耶穌這樣說的時候
[00:05:22.240 --> 00:05:26.560]  我相信在旁邊他的很重要的使徒彼得
[00:05:26.560 --> 00:05:28.360]  是很深刻地聽到
[00:05:28.360 --> 00:05:32.280]  所以你記得後來當彼得寫他彼得前後書
[00:05:32.280 --> 00:05:36.240]  特別是寫到彼得後書第一章的時候
[00:05:36.240 --> 00:05:38.520]  他就勉勵我們要小心
[00:05:38.520 --> 00:05:41.440]  要因勤追求
[00:05:41.440 --> 00:05:43.200]  不是說信了耶穌之後
[00:05:43.200 --> 00:05:45.880]  我翹起手等著上天堂
[00:05:45.880 --> 00:05:48.120]  而是要因勤
[00:05:48.120 --> 00:05:49.800]  有了信心
[00:05:49.800 --> 00:05:52.280]  要加上德行
[00:05:52.280 --> 00:05:54.280]  有了德行要加上知識
[00:05:54.280 --> 00:05:55.800]  有了知識加上節制
[00:05:55.800 --> 00:05:57.600]  一直這樣說
[00:05:57.600 --> 00:06:00.320]  然後就說你們要更加因勤
[00:06:00.320 --> 00:06:03.320]  使你們所夢的因兆
[00:06:03.320 --> 00:06:07.800]  和揀選堅定不移
[00:06:07.800 --> 00:06:09.640]  你們若行這幾樣
[00:06:09.640 --> 00:06:12.360]  就永不失腳
[00:06:12.360 --> 00:06:13.680]  是什麼意思?
[00:06:13.680 --> 00:06:18.240]  意味著有些信主的人會失腳
[00:06:18.240 --> 00:06:19.760]  有些信主的人
[00:06:19.760 --> 00:06:22.000]  他們所夢的因兆
[00:06:22.000 --> 00:06:24.720]  可以很浮動
[00:06:24.720 --> 00:06:26.280]  不能夠堅定
[00:06:26.280 --> 00:06:29.560]  甚至可能會失去
[00:06:29.560 --> 00:06:31.440]  主耶穌很清楚地說
[00:06:31.440 --> 00:06:35.200]  祂所呼召的是作祂門徒的人
[00:06:35.200 --> 00:06:38.320]  不是那些只不過是口裡認順
[00:06:38.320 --> 00:06:40.240]  雖然認順是重要
[00:06:40.240 --> 00:06:41.960]  但主所呼召的
[00:06:41.960 --> 00:06:45.320]  是樂意跟隨祂的旨意生活的人
[00:06:45.320 --> 00:06:48.040]  那些是祂的門徒
[00:06:48.040 --> 00:06:50.520]  而接著所說的八福經文
[00:06:50.520 --> 00:06:55.160]  正是說門徒有多少種自然生命的表現
[00:06:55.160 --> 00:06:56.320]  或者你說
[00:06:56.320 --> 00:06:58.920]  好像很難達到
[00:06:58.920 --> 00:07:01.640]  人靠著自己絕對不可以
[00:07:01.640 --> 00:07:04.400]  但當人領受耶穌基督的救恩之後
[00:07:04.400 --> 00:07:06.720]  領受聖靈在我們心裡面
[00:07:06.720 --> 00:07:08.920]  剛才我們唱詩歌也有提及
[00:07:08.920 --> 00:07:10.520]  聖靈給我們力量
[00:07:10.520 --> 00:07:12.240]  來行出來
[00:07:12.240 --> 00:07:15.160]  但關鍵是你願不願意
[00:07:15.160 --> 00:07:19.520]  去聽從神對我們的吩咐
[00:07:19.520 --> 00:07:21.840]  按祂的旨意來行事
[00:07:21.840 --> 00:07:24.560]  當你去順從神的旨意的時候
[00:07:24.560 --> 00:07:26.040]  你行出來
[00:07:26.040 --> 00:07:29.800]  你就更加確實知道
[00:07:29.800 --> 00:07:32.840]  你的生命是屬於神
[00:07:32.840 --> 00:07:35.520]  亦是在天國裡面
[00:07:35.520 --> 00:07:37.600]  所以你知道聖經提及
[00:07:37.600 --> 00:07:39.400]  主耶穌的心意的時候
[00:07:39.400 --> 00:07:43.000]  你帶著這樣的心去讀這段經文
[00:07:43.000 --> 00:07:48.200]  你會明白主對我們的吩咐是怎樣
[00:07:48.200 --> 00:07:50.280]  主耶穌開口說
[00:07:50.280 --> 00:07:54.080]  「心靈貧乏的人有福了」
[00:07:54.080 --> 00:07:56.560]  當聖經提到福氣的時候
[00:07:56.560 --> 00:07:58.560]  我們很多中國人都會想起
[00:07:58.560 --> 00:08:00.280]  一個「輝春」
[00:08:00.280 --> 00:08:01.600]  反過來的「福」字
[00:08:01.600 --> 00:08:06.960]  從天的福氣不斷傾注到我們身上
[00:08:06.960 --> 00:08:08.360]  當聖經提到福的時候
[00:08:08.360 --> 00:08:10.080]  原來的含義是
[00:08:10.080 --> 00:08:14.280]  「神使我們快樂」
[00:08:14.280 --> 00:08:15.520]  神令我們快樂
[00:08:15.520 --> 00:08:20.400]  那種快樂是一種真正永遠真實的喜樂
[00:08:20.400 --> 00:08:23.680]  不再在恐懼、擔憂
[00:08:23.680 --> 00:08:26.080]  死亡罪惡裡面
[00:08:26.080 --> 00:08:29.800]  神讓我們領受一種生命真正的福氣
[00:08:29.800 --> 00:08:35.040]  神使我們生命真正的喜樂和無恩
[00:08:35.040 --> 00:08:37.920]  主耶穌提到心靈貧乏的人
[00:08:37.920 --> 00:08:41.280]  好像是很軟弱的人
[00:08:41.280 --> 00:08:42.240]  甚至有些人說
[00:08:42.240 --> 00:08:43.720]  這些心靈貧乏的人
[00:08:43.720 --> 00:08:46.600]  可能是很懦弱的
[00:08:46.600 --> 00:08:49.480]  又或者是一些很自卑的人
[00:08:49.480 --> 00:08:53.400]  他們都不太值得我們去仿效
[00:08:53.400 --> 00:08:56.000]  但聖經裡面所說的心靈貧乏
[00:08:56.000 --> 00:08:58.400]  在和本譯作虛心
[00:08:58.400 --> 00:09:03.200]  是說一些很清楚知道自己不足的人
[00:09:03.200 --> 00:09:05.640]  他是承認自己的不足
[00:09:05.640 --> 00:09:11.320]  很清楚知道自己不可以憑自己去行善
[00:09:11.320 --> 00:09:14.360]  憑著自己很想做的事情偏偏做不到
[00:09:14.360 --> 00:09:16.440]  是我們一般人的經歷
[00:09:16.440 --> 00:09:17.520]  不想做的事情
[00:09:17.520 --> 00:09:18.680]  不想做的惡
[00:09:18.680 --> 00:09:21.720]  反而不知為何做了
[00:09:21.720 --> 00:09:23.520]  這些人體會自己的軟弱
[00:09:23.520 --> 00:09:25.120]  承認自己的錯失
[00:09:25.120 --> 00:09:29.960]  以至他們心靈有一種貧乏
[00:09:29.960 --> 00:09:33.800]  這種貧乏是表示他願意向神尋求
[00:09:33.800 --> 00:09:35.640]  神就將他的義
[00:09:35.640 --> 00:09:40.080]  將他的善賜下給這些人
[00:09:40.080 --> 00:09:41.400]  一個琴學生
[00:09:41.400 --> 00:09:44.480]  一個小孩子去找老師學琴
[00:09:44.480 --> 00:09:46.160]  在學習的過程當中
[00:09:46.160 --> 00:09:49.080]  老師一直指教他怎樣去彈
[00:09:49.080 --> 00:09:52.080]  一告訴他一定要彈錯了
[00:09:52.080 --> 00:09:54.760]  這個學生很快就馬上回答
[00:09:54.760 --> 00:09:57.760]  「我懂了,你不要吵著我」
[00:09:57.760 --> 00:10:00.080]  「我懂了,你不要吵著我」
[00:10:00.080 --> 00:10:01.440]  老師一直這樣教他
[00:10:01.440 --> 00:10:04.080]  但是無從入手
[00:10:04.080 --> 00:10:05.080]  當他自己不斷彈
[00:10:05.080 --> 00:10:07.920]  但彈錯了的時候
[00:10:07.920 --> 00:10:11.480]  老師再提醒他要這樣彈
[00:10:11.480 --> 00:10:13.840]  他突然說一句英文
[00:10:13.840 --> 00:10:16.480]  「You confuse me」
[00:10:16.480 --> 00:10:18.800]  「你搞到我亂了」
[00:10:18.800 --> 00:10:20.800]  然後將責任推到老師身上
[00:10:20.800 --> 00:10:22.560]  他繼續彈他的琴
[00:10:22.560 --> 00:10:29.640]  一個人當他不能有一種心靈的空間
[00:10:29.640 --> 00:10:33.400]  他不能容納恩典
[00:10:33.400 --> 00:10:37.120]  虛心亦表達了那種心靈的空間
[00:10:37.120 --> 00:10:39.200]  你一定會記得聖經所提及的
[00:10:39.200 --> 00:10:42.400]  法利錯人和這位瑞麗
[00:10:42.400 --> 00:10:46.120]  他們在聖殿祈禱的分別
[00:10:46.120 --> 00:10:47.240]  法利錯人和神說
[00:10:47.240 --> 00:10:50.280]  「神啊,我感謝你,我不像他們這樣」
[00:10:50.280 --> 00:10:53.480]  「他們犯罪、欺騙、犯奸淫」
[00:10:53.480 --> 00:10:57.080]  「我每個星期禁食兩次」
[00:10:57.080 --> 00:10:59.680]  「我十分之一奉獻」
[00:10:59.680 --> 00:11:01.520]  一直向神說
[00:11:01.520 --> 00:11:04.040]  但瑞麗怎樣說
[00:11:04.040 --> 00:11:07.280]  瑞麗來到神的面前
[00:11:07.280 --> 00:11:09.440]  她也不敢抬起頭
[00:11:09.440 --> 00:11:11.760]  她清楚知道自己真實的狀況
[00:11:11.760 --> 00:11:13.240]  然後隨空說
[00:11:13.240 --> 00:11:17.640]  「神啊,開恩,可憐我這個罪人」
[00:11:17.640 --> 00:11:19.080]  耶穌說
[00:11:19.080 --> 00:11:24.400]  這個瑞麗比法利錯人更義
[00:11:24.400 --> 00:11:26.200]  不是她自己得到的義
[00:11:26.200 --> 00:11:28.560]  是因為她承認自己的需要
[00:11:28.560 --> 00:11:29.600]  向神尋求
[00:11:29.600 --> 00:11:33.000]  神將義賜給她
[00:11:33.000 --> 00:11:33.840]  今天
[00:11:33.840 --> 00:11:35.920]  一個跟隨耶穌基督的人
[00:11:35.920 --> 00:11:37.640]  在我們跟隨的過程
[00:11:37.640 --> 00:11:41.000]  無論我們生活、行事、侍奉各方面
[00:11:41.000 --> 00:11:42.560]  你會察覺到
[00:11:42.560 --> 00:11:44.840]  當他更深體會自己的不足
[00:11:44.840 --> 00:11:47.320]  全心以靠神的時候
[00:11:47.320 --> 00:11:50.920]  他的生命更加發揮出那種美善
[00:11:50.920 --> 00:11:54.600]  而他知道那些美善是從神而來
[00:11:54.600 --> 00:11:57.760]  我見過很多牧師傳道
[00:11:57.760 --> 00:12:00.720]  他們是很被神使用
[00:12:00.720 --> 00:12:02.680]  但你再問心一層的時候
[00:12:02.680 --> 00:12:04.000]  你會發覺
[00:12:04.000 --> 00:12:07.000]  在他們的生命裡有一顆很真實
[00:12:07.000 --> 00:12:10.000]  全心以靠神的心
[00:12:10.000 --> 00:12:12.720]  以至神在他們生命當中
[00:12:12.720 --> 00:12:14.680]  賜下恩賜、能力
[00:12:14.680 --> 00:12:16.840]  讓他們侍奉
[00:12:16.840 --> 00:12:17.680]  師兄說
[00:12:17.680 --> 00:12:20.840]  心靈貧乏的人有福了
[00:12:20.840 --> 00:12:24.000]  因為甚麼是屬於他們的?
[00:12:24.000 --> 00:12:26.600]  天國是屬於他們的
[00:12:26.600 --> 00:12:28.400]  這些人表現出
[00:12:28.400 --> 00:12:32.280]  耶穌基督給他們生命的質素
[00:12:32.280 --> 00:12:35.480]  而他們是屬於天國的
[00:12:35.480 --> 00:12:37.920]  你跳到下面看第十節
[00:12:37.920 --> 00:12:41.240]  到第八節的時候
[00:12:41.240 --> 00:12:43.360]  師兄就說到另一種情況
[00:12:43.360 --> 00:12:45.200]  天國也是屬於他們的
[00:12:45.200 --> 00:12:45.920]  這裡說
[00:12:45.920 --> 00:12:49.240]  為而遭受迫害的人有福了
[00:12:49.240 --> 00:12:52.520]  因為天國是他們的
[00:12:52.520 --> 00:12:54.000]  這些好像軟弱的人
[00:12:54.000 --> 00:12:56.360]  但他們有一種很特別的剛強
[00:12:56.360 --> 00:12:57.720]  甚麼是剛強呢?
[00:12:57.720 --> 00:13:00.800]  面對著很多不同的不義的事情
[00:13:00.800 --> 00:13:03.160]  甚至很多對這個世界
[00:13:03.160 --> 00:13:06.440]  很多很多罪惡的事情
[00:13:06.440 --> 00:13:08.520]  他們不肯妥協
[00:13:08.520 --> 00:13:11.400]  他們堅持著行義
[00:13:11.400 --> 00:13:12.880]  因為他們堅持著行義
[00:13:12.880 --> 00:13:15.280]  所以面對著別人對他們的批評
[00:13:15.280 --> 00:13:17.480]  甚至是聖經所說的迫迫
[00:13:17.480 --> 00:13:19.240]  自己受到一些虧損
[00:13:19.240 --> 00:13:23.280]  但他們不會肯放棄公義
[00:13:23.280 --> 00:13:26.240]  正義和正直的事情
[00:13:26.240 --> 00:13:28.240]  因為聖經就說
[00:13:28.240 --> 00:13:30.760]  天國是他們的
[00:13:30.760 --> 00:13:34.120]  是他們在神的面前領受神給他們
[00:13:34.120 --> 00:13:38.040]  真正永遠的生命的祝福
[00:13:38.040 --> 00:13:39.240]  你再看回中間
[00:13:39.240 --> 00:13:40.480]  我們簡單地看一看
[00:13:40.480 --> 00:13:43.720]  中間所提及幾方面的福氣
[00:13:43.720 --> 00:13:45.720]  聖經提到第四節
[00:13:45.720 --> 00:13:47.960]  哀痛的人有福了
[00:13:47.960 --> 00:13:51.400]  因為他們必得安慰
[00:13:51.400 --> 00:13:53.560]  是甚麼事情哀痛呢?
[00:13:53.560 --> 00:13:55.920]  因為他們懂得畏罪
[00:13:55.920 --> 00:13:57.920]  來到誠實的哀痛
[00:13:57.920 --> 00:13:59.800]  也都來到這個世界裏面
[00:13:59.800 --> 00:14:03.080]  因為罪惡所帶來的各種苦難
[00:14:03.080 --> 00:14:05.360]  他們會懂得去哀痛
[00:14:05.360 --> 00:14:07.360]  但他們這些人
[00:14:07.360 --> 00:14:09.640]  他們始終得到神的安慰
[00:14:09.640 --> 00:14:13.120]  因為他們經歷神給他們勝過了罪
[00:14:13.120 --> 00:14:14.840]  勝過了很多的自我
[00:14:14.840 --> 00:14:15.960]  很多的仇恨
[00:14:15.960 --> 00:14:18.200]  很多的邪惡
[00:14:18.200 --> 00:14:21.720]  因此他們得到平安
[00:14:21.720 --> 00:14:24.440]  領受神給他們的安慰
[00:14:24.440 --> 00:14:25.840]  溫柔的人有福了
[00:14:25.840 --> 00:14:29.640]  因為他們必承受地土
[00:14:29.640 --> 00:14:33.480]  我過去都曾經分享過一幅溫柔的圖畫
[00:14:33.480 --> 00:14:35.480]  一幅卡通片
[00:14:35.480 --> 00:14:37.480]  講到一個巨人
[00:14:37.480 --> 00:14:39.960]  很高大的巨人
[00:14:39.960 --> 00:14:41.440]  去到小人國的地方
[00:14:41.440 --> 00:14:43.720]  見到一個小孩子
[00:14:43.720 --> 00:14:50.680]  用手指將小孩子放在一個小山丘上
[00:14:50.680 --> 00:14:51.880]  他雖然很巨大
[00:14:51.880 --> 00:14:56.240]  但他留意到小孩子的鞋帶脫落了
[00:14:56.240 --> 00:15:02.000]  所以用他的手指幫小孩子綁回鞋帶
[00:15:02.000 --> 00:15:05.400]  你想一想很高難度
[00:15:05.400 --> 00:15:07.960]  但他小心幫小孩子綁回鞋帶
[00:15:07.960 --> 00:15:10.560]  又將小孩子帶回地上
[00:15:10.560 --> 00:15:15.280]  旁邊寫著「溫柔的人有福了」
[00:15:15.280 --> 00:15:17.560]  溫柔不是退縮
[00:15:17.560 --> 00:15:19.440]  不是懦弱
[00:15:19.440 --> 00:15:22.840]  而是能夠體恤別人的軟弱
[00:15:22.840 --> 00:15:24.600]  知道他們的需要
[00:15:24.600 --> 00:15:27.320]  而適切地幫助他們
[00:15:27.320 --> 00:15:29.400]  不是要發揮自己多勇猛
[00:15:29.400 --> 00:15:30.720]  我比你厲害
[00:15:30.720 --> 00:15:33.760]  我要表現給你看我比你成功
[00:15:33.760 --> 00:15:34.560]  不是
[00:15:34.560 --> 00:15:39.280]  而是要真實地輔助和幫助
[00:15:39.280 --> 00:15:40.760]  司經提到溫柔的人
[00:15:40.760 --> 00:15:42.080]  他們要承受地土
[00:15:42.080 --> 00:15:46.440]  因為神趕盡那些驕傲的人
[00:15:46.440 --> 00:15:50.560]  謙卑的人體會自己其實都是蒙恩的罪人
[00:15:50.560 --> 00:15:52.360]  領受過耶穌基督的救恩的人
[00:15:52.360 --> 00:15:56.480]  知道我們本來其實是罪人
[00:15:56.480 --> 00:15:59.040]  因為經歷耶穌給我們的赦罪
[00:15:59.040 --> 00:16:00.800]  自己都謙卑自己
[00:16:00.800 --> 00:16:04.520]  學習去輔助卑微的人
[00:16:04.520 --> 00:16:06.800]  輔助卑微的事
[00:16:06.800 --> 00:16:10.160]  以致能夠產生出生命那種溫柔
[00:16:10.160 --> 00:16:14.320]  而能夠成為很多人的幫助
[00:16:14.320 --> 00:16:16.080]  聖經說這些人
[00:16:16.080 --> 00:16:19.840]  神要將地土賜給他們
[00:16:19.840 --> 00:16:20.960]  然後聖經又提及
[00:16:20.960 --> 00:16:24.280]  愛慕公義如飢如渴
[00:16:24.280 --> 00:16:28.680]  在和合本提到飢渴無意的
[00:16:28.680 --> 00:16:30.480]  我想大家都經驗過
[00:16:30.480 --> 00:16:33.600]  很口渴的時候
[00:16:33.600 --> 00:16:35.320]  你會怎樣呢?
[00:16:35.320 --> 00:16:38.280]  很想找水喝
[00:16:38.280 --> 00:16:39.760]  你會排全萬難
[00:16:39.760 --> 00:16:42.720]  最優先喝杯水
[00:16:42.720 --> 00:16:45.520]  因為你裡面有一種渴慕
[00:16:45.520 --> 00:16:48.640]  而聖經就說飢渴無意
[00:16:48.640 --> 00:16:51.240]  很想自己行在公義的路上
[00:16:51.240 --> 00:16:55.080]  很想這個世界能夠有公義彰顯
[00:16:55.080 --> 00:16:57.560]  因此這種內心渴求的人
[00:16:57.560 --> 00:17:01.360]  聖經就說他們會得到飽足
[00:17:01.360 --> 00:17:06.120]  他們生命裡得到神給他們真正的滿足
[00:17:06.120 --> 00:17:07.600]  真正的飽足
[00:17:07.600 --> 00:17:12.320]  在神裡面經歷神給他們的滿足
[00:17:12.320 --> 00:17:15.560]  你再看「憐憫人的人有福了
[00:17:15.560 --> 00:17:18.720]  因為他們別忘憐憫」
[00:17:18.720 --> 00:17:20.640]  我想大家讀一讀這節經文
[00:17:20.640 --> 00:17:23.080]  你將這句話放在心裡
[00:17:23.080 --> 00:17:26.200]  「憐憫人的人有福了
[00:17:26.200 --> 00:17:29.520]  因為他們別忘憐憫」
[00:17:29.520 --> 00:17:32.800]  內心清潔的人有福了
[00:17:32.800 --> 00:17:35.560]  這些人內心有一種純淨
[00:17:35.560 --> 00:17:37.320]  有一種單純
[00:17:37.320 --> 00:17:39.280]  什麼是內心清潔呢?
[00:17:39.280 --> 00:17:44.640]  是他們只知道去聽從敬畏一位的上帝
[00:17:44.640 --> 00:17:46.840]  人生不是侍奉幾個主
[00:17:46.840 --> 00:17:48.080]  有侍奉金錢
[00:17:48.080 --> 00:17:49.240]  有侍奉財力
[00:17:49.240 --> 00:17:50.760]  有侍奉名聲
[00:17:50.760 --> 00:17:52.320]  有侍奉成就
[00:17:52.320 --> 00:17:54.960]  有侍奉感情
[00:17:54.960 --> 00:17:57.080]  他的心是一個心意
[00:17:57.080 --> 00:18:01.680]  是很想單一的敬畏這位天地獨一的上帝
[00:18:01.680 --> 00:18:04.520]  亦都是他生命的主
[00:18:04.520 --> 00:18:07.200]  因此他內心有一種單純
[00:18:07.200 --> 00:18:08.680]  一種純淨
[00:18:08.680 --> 00:18:11.400]  是向準神的
[00:18:11.400 --> 00:18:13.240]  一位哲學家曾經說
[00:18:13.240 --> 00:18:14.520]  什麼是純淨
[00:18:14.520 --> 00:18:16.560]  什麼是單純呢?
[00:18:16.560 --> 00:18:17.120]  他就說
[00:18:17.120 --> 00:18:21.240]  Purity is to will one thing
[00:18:21.240 --> 00:18:23.080]  是內心立定志向
[00:18:23.080 --> 00:18:29.120]  只是希望能夠集中專一這件事情
[00:18:29.120 --> 00:18:30.640]  對於屬神的人來說
[00:18:30.640 --> 00:18:33.240]  清心的人是表現出他的內心
[00:18:33.240 --> 00:18:37.200]  是很願意單一的敬畏上帝
[00:18:37.200 --> 00:18:38.760]  如果你記得
[00:18:38.760 --> 00:18:41.160]  在聖經希伯來書第十一章
[00:18:41.160 --> 00:18:43.440]  說到有很多有信心的人
[00:18:43.440 --> 00:18:46.560]  這些信心的偉人其中包括摩西
[00:18:46.560 --> 00:18:52.520]  摩西當時他面對著埃及法老王對他的衝擊
[00:18:52.520 --> 00:18:54.880]  不讓他們離開埃及
[00:18:54.880 --> 00:18:55.840]  但聖經就說
[00:18:55.840 --> 00:18:59.840]  摩西因若遜就離開埃及
[00:18:59.840 --> 00:19:02.640]  不理王路
[00:19:02.640 --> 00:19:06.040]  不理會法老對他的憤怒
[00:19:06.040 --> 00:19:08.120]  為什麼他這樣做呢?
[00:19:08.120 --> 00:19:11.120]  因為他恆心忍耐
[00:19:11.120 --> 00:19:12.760]  如同漢見
[00:19:12.760 --> 00:19:15.800]  那不能漢見的主
[00:19:15.800 --> 00:19:18.120]  本來是看不見的上帝
[00:19:18.120 --> 00:19:19.400]  但他在心靈裡
[00:19:19.400 --> 00:19:21.320]  他看見這位主
[00:19:21.320 --> 00:19:22.880]  知道祂是真實的
[00:19:22.880 --> 00:19:26.640]  因此寧願聽那位看不見上帝對他的指示
