
[00:00:00.000 --> 00:00:02.760]  在這一個日子裏面
[00:08:41.360 --> 00:08:43.280]  因為他們所得的福
[00:08:43.280 --> 00:08:47.360]  是一個成熟生命的獎賞
[00:08:47.360 --> 00:08:50.560]  在這裡上帝對若伯的看顧有兩方面
[00:08:50.560 --> 00:08:53.480]  第一可以說是物質的看顧
[00:08:53.480 --> 00:08:58.280]  到最後上帝也給一個若伯的生活
[00:08:58.280 --> 00:09:00.520]  有一個美好的生活
[00:09:00.520 --> 00:09:02.680]  但更重要的不是物質
[00:09:02.680 --> 00:09:04.120]  更重要的是
[00:09:04.120 --> 00:09:09.400]  上帝藉著苦難讓若伯更深的認識上帝
[00:09:09.400 --> 00:09:11.720]  所以在《若伯記》裡有一句話
[00:09:11.720 --> 00:09:13.960]  我不知道大家是否記得
[00:09:13.960 --> 00:09:15.280]  你會不會背呢
[00:09:15.280 --> 00:09:17.720]  這句話也經常引用
[00:09:17.720 --> 00:09:19.520]  一個很重要的話
[00:09:19.520 --> 00:09:22.840]  就是說若伯經歷種種苦難
[00:09:22.840 --> 00:09:25.640]  種種其他人的不諒解之後
[00:09:25.640 --> 00:09:28.240]  在過程中認識上帝
[00:09:28.240 --> 00:09:29.800]  然後說了一句話
[00:09:29.800 --> 00:09:30.520]  他說
[00:09:30.520 --> 00:09:32.640]  我從前風雲有理
[00:09:32.640 --> 00:09:35.080]  現在親眼見你
[00:09:35.080 --> 00:09:38.840]  所以我在泥土和爐灰中懊悔
[00:09:38.840 --> 00:09:41.720]  經過生命的歷練後
[00:09:41.720 --> 00:09:43.440]  生命更加成熟
[00:09:43.440 --> 00:09:45.400]  看見上帝在過程中
[00:09:45.400 --> 00:09:47.760]  一步一步地引導自己
[00:09:47.760 --> 00:09:51.360]  所以上帝的憐憫和慈悲
[00:09:51.360 --> 00:09:55.000]  不僅建於物質上
[00:09:55.000 --> 00:10:02.080]  更是看見上帝一步一步地引導若伯更深的認識上帝
[00:10:02.080 --> 00:10:04.360]  接著在第十二節
[00:10:04.360 --> 00:10:09.400]  亞各再提另一個情況
[00:10:09.400 --> 00:10:10.600]  第十二節說
[00:10:10.600 --> 00:10:11.440]  我的弟兄們
[00:10:11.440 --> 00:10:13.280]  最要緊的是不可起誓
[00:10:13.280 --> 00:10:14.840]  不可指著天起誓
[00:10:14.840 --> 00:10:16.480]  也不可指著地起誓
[00:10:16.480 --> 00:10:18.240]  無論何誓都不可起
[00:10:18.240 --> 00:10:20.280]  你們說話是就說是
[00:10:20.280 --> 00:10:22.280]  不是就說不是
[00:10:22.280 --> 00:10:25.080]  免得你們落在審判之下
[00:10:25.080 --> 00:10:26.520]  其實這句話
[00:10:26.520 --> 00:10:28.640]  我們看起來好像很噁心
[00:10:28.640 --> 00:10:30.400]  突然說起誓
[00:10:30.400 --> 00:10:31.440]  若伯在這裡
[00:10:31.440 --> 00:10:34.680]  前面又說要忍耐等候
[00:10:34.680 --> 00:10:37.920]  以眾仙節和若伯做一個榜樣
[00:10:37.920 --> 00:10:41.680]  為什麼在這裡說起誓呢
[00:10:41.680 --> 00:10:45.320]  其實在這裡應該是指當時
[00:10:45.320 --> 00:10:47.920]  上文裡面說到的那些人
[00:10:47.920 --> 00:10:49.360]  彼此埋怨
[00:10:49.360 --> 00:10:52.600]  彼此埋怨裡面說了很多錯誤
[00:10:52.600 --> 00:10:54.200]  不正確的話
[00:10:54.200 --> 00:10:55.720]  所以亞各提醒他們
[00:10:55.720 --> 00:10:56.760]  你們說錯話
[00:10:56.760 --> 00:10:59.200]  你的言語主宰的時候
[00:10:59.200 --> 00:11:01.080]  你們會受到上帝的責備
[00:11:01.080 --> 00:11:03.040]  接著在這裡再說
[00:11:03.040 --> 00:11:05.040]  不要起誓
[00:11:05.040 --> 00:11:06.560]  是就說是
[00:11:06.560 --> 00:11:08.080]  不是就說不是
[00:11:08.080 --> 00:11:09.280]  若言多了
[00:11:09.280 --> 00:11:11.280]  就是出於那惡者
[00:11:11.280 --> 00:11:14.800]  在這裡很可能當時有一群人彼此埋怨
[00:11:14.800 --> 00:11:16.000]  說話的時候
[00:11:16.000 --> 00:11:17.400]  你說我不對
[00:11:17.400 --> 00:11:18.400]  我又說你不對
[00:11:18.400 --> 00:11:20.040]  接著就說
[00:11:20.040 --> 00:11:21.800]  你怎麼證明你說的話是對的呢
[00:11:21.800 --> 00:11:23.240]  我在上帝面前起誓
[00:11:23.240 --> 00:11:25.120]  我說的話是對的
[00:11:25.120 --> 00:11:26.280]  是正確的
[00:11:26.280 --> 00:11:31.520]  所以很多人就因為這樣的緣故起誓
[00:11:31.520 --> 00:11:33.800]  在彼此埋怨的過程裡面
[00:11:33.800 --> 00:11:34.960]  立誓為證
[00:11:34.960 --> 00:11:37.160]  證明自己說的話是對的
[00:11:37.160 --> 00:11:39.320]  但是亞各在這裡說
[00:11:39.320 --> 00:11:41.880]  信徒相交的生活
[00:11:41.880 --> 00:11:44.600]  我們都有共同的生命
[00:11:44.600 --> 00:11:46.800]  我們有共同的誠信
[00:11:46.800 --> 00:11:49.480]  我們不需要以立誓證明
[00:11:49.480 --> 00:11:51.000]  我說的話是對的
[00:11:51.000 --> 00:11:53.320]  就是說我說的話是事實
[00:11:53.320 --> 00:11:54.360]  不需要的
[00:11:54.360 --> 00:11:55.520]  是就說是
[00:11:55.520 --> 00:11:57.520]  不是就說不是
[00:11:57.520 --> 00:12:00.080]  所以亞各提醒
[00:12:00.080 --> 00:12:02.720]  我們如果有生命的誠信的話
[00:12:02.720 --> 00:12:05.640]  基本上是不需要去起誓
[00:12:05.640 --> 00:12:08.440]  去證明自己說的話是對的
[00:12:08.440 --> 00:12:11.360]  我想大家都很難理解
[00:12:11.360 --> 00:12:12.920]  當一個人經常說
[00:12:12.920 --> 00:12:13.760]  你不信我
[00:12:13.760 --> 00:12:14.680]  我發誓
[00:12:14.680 --> 00:12:15.680]  那就是證明什麼呢
[00:12:16.680 --> 00:12:19.240]  這個人說話平時不是很可信
[00:12:19.240 --> 00:12:21.480]  所以他有更激進的說話
[00:12:21.480 --> 00:12:21.960]  告訴自己
[00:12:21.960 --> 00:12:23.680]  我值得信的
[00:12:23.680 --> 00:12:26.920]  如果他平時是一個很誠信的人
[00:12:26.920 --> 00:12:28.360]  我說的話
[00:12:28.360 --> 00:12:30.360]  你應該要相信
[00:12:30.360 --> 00:12:32.320]  因為我不說謊
[00:12:32.320 --> 00:12:34.400]  我是事實就是說事實
[00:12:34.400 --> 00:12:36.400]  不需要用那個行動
[00:12:36.400 --> 00:12:38.360]  所以其實隨便起誓的人
[00:12:38.360 --> 00:12:39.960]  是一個公信力很低的人
[00:12:39.960 --> 00:12:41.400]  基本上
[00:12:41.400 --> 00:12:43.600]  但是亞各提醒我們
[00:12:43.600 --> 00:12:44.600]  是就說是
[00:12:44.600 --> 00:12:46.400]  不是就說不是
[00:12:46.400 --> 00:12:47.440]  所以在這裡
[00:12:47.440 --> 00:12:49.440]  亞各是用了這樣的背景
[00:12:49.440 --> 00:12:52.240]  去框住了起誓的意思
[00:12:52.240 --> 00:12:54.040]  所以這裡不可以說
[00:12:54.040 --> 00:12:56.040]  譬如一般情況在法庭裡面
[00:12:56.040 --> 00:12:58.040]  基督徒起誓行不行
[00:12:58.040 --> 00:13:00.200]  這個就不是這裡所說的
[00:13:00.200 --> 00:13:02.040]  我們不要用這一段經文去說
[00:13:02.040 --> 00:13:03.360]  我們不可以起誓的
[00:13:03.360 --> 00:13:06.640]  亞各在這裡提醒
[00:13:06.640 --> 00:13:08.640]  當時的一群信徒
[00:13:08.640 --> 00:13:09.920]  彼此埋怨
[00:13:09.920 --> 00:13:11.120]  在埋怨過程裡面
[00:13:11.120 --> 00:13:12.520]  說錯了說錯了
[00:13:12.520 --> 00:13:14.520]  我們會在上帝審判裡面
[00:13:14.520 --> 00:13:16.520]  在彼此埋怨的過程裡面
[00:13:16.520 --> 00:13:18.520]  我們經常立誓
[00:13:18.520 --> 00:13:20.520]  說自己說的是對的
[00:13:20.520 --> 00:13:21.520]  也不好
[00:13:21.520 --> 00:13:25.520]  因為通常都會起錯誓
[00:13:25.520 --> 00:13:27.520]  你更加會在上帝的審判之下
[00:13:27.520 --> 00:13:29.520]  所以其實兩者都是一個
[00:13:29.520 --> 00:13:31.520]  在這樣的情況裡面
[00:13:31.520 --> 00:13:35.520]  濫起誓的情況當中
[00:13:35.520 --> 00:13:36.520]  亞各提醒他們
[00:13:36.520 --> 00:13:38.520]  不要這樣
[00:13:38.520 --> 00:13:40.520]  因為是就說是
[00:13:40.520 --> 00:13:42.520]  不是就說實事
[00:13:42.520 --> 00:13:44.520]  存著一個單純的信心
[00:13:44.520 --> 00:13:49.520]  等待著耶穌最後再來的審判
[00:13:49.520 --> 00:13:51.520]  接著在第十三至十八節
[00:13:51.520 --> 00:13:53.520]  亞各繼續說
[00:13:53.520 --> 00:13:56.520]  在等待耶穌再來的過程裡面
[00:13:56.520 --> 00:13:58.520]  我們要有一個忍耐
[00:13:58.520 --> 00:13:59.520]  等待的心
[00:13:59.520 --> 00:14:00.520]  好像農夫一樣
[00:14:00.520 --> 00:14:03.520]  我們也要存著一個信心的祈禱
[00:14:03.520 --> 00:14:06.520]  去等待著耶穌再來
[00:14:06.520 --> 00:14:08.520]  而這個信心的祈禱的內容是什麼呢
[00:14:08.520 --> 00:14:10.520]  可以怎麼應用呢
[00:14:10.520 --> 00:14:13.520]  在這一段的基文一開始
[00:14:13.520 --> 00:14:15.520]  亞各就已經說
[00:14:15.520 --> 00:14:19.520]  祈禱最重要的功能是什麼呢
[00:14:19.520 --> 00:14:21.520]  就是你們中間有受苦的
[00:14:21.520 --> 00:14:23.520]  他就該禱告
[00:14:23.520 --> 00:14:27.520]  有喜樂的他就該歌頌
[00:14:27.520 --> 00:14:29.520]  在第七至十二節
[00:14:29.520 --> 00:14:31.520]  亞各告誡信徒
[00:14:31.520 --> 00:14:32.520]  不要埋怨
[00:14:32.520 --> 00:14:33.520]  不要起誓
[00:14:33.520 --> 00:14:35.520]  背後最基本的勸勉是什麼呢
[00:14:35.520 --> 00:14:37.520]  勉勵要在苦難裡面
[00:14:37.520 --> 00:14:39.520]  在試煉的當中
[00:14:39.520 --> 00:14:40.520]  在逆境的當中
[00:14:40.520 --> 00:14:43.520]  仍然有一個忍耐的心
[00:14:43.520 --> 00:14:45.520]  在這一段的基文裡面
[00:14:45.520 --> 00:14:48.520]  繼續承接亞各的提醒
[00:14:48.520 --> 00:14:50.520]  人在患難裡面
[00:14:50.520 --> 00:14:52.520]  我們怎麼藉著禱告
[00:14:52.520 --> 00:14:56.520]  去讓我們有一個等待的心呢
[00:14:56.520 --> 00:14:57.520]  亞各說
[00:14:57.520 --> 00:14:59.520]  其實你在逆境當中
[00:14:59.520 --> 00:15:02.520]  要有信心求智慧
[00:15:02.520 --> 00:15:04.520]  去讓我們能夠見到這個逆境
[00:15:04.520 --> 00:15:05.520]  這個苦難
[00:15:05.520 --> 00:15:07.520]  究竟有什麼意義呢
[00:15:07.520 --> 00:15:10.520]  也求上帝給我們一個力量
[00:15:10.520 --> 00:15:14.520]  倚靠上帝有力量去面對這個苦難
[00:15:14.520 --> 00:15:18.520]  這是一個信心祈禱
[00:15:18.520 --> 00:15:20.520]  信心交託的禱告
[00:15:20.520 --> 00:15:22.520]  接著亞各繼續說
[00:15:22.520 --> 00:15:24.520]  另一個例子
[00:15:24.520 --> 00:15:27.520]  這個對上帝的信心
[00:15:27.520 --> 00:15:29.520]  那個操練
[00:15:29.520 --> 00:15:31.520]  是可以有哪個範疇呢
[00:15:31.520 --> 00:15:33.520]  在群體性裡面
[00:15:34.520 --> 00:15:36.520]  所以亞各在這裡不是在說
[00:15:36.520 --> 00:15:40.520]  一個祈禱治病的神學思想
[00:15:40.520 --> 00:15:41.520]  他只是舉個例子
[00:15:41.520 --> 00:15:42.520]  而這個例子
[00:15:42.520 --> 00:15:45.520]  重點都不是在那個
[00:15:45.520 --> 00:15:46.520]  祈禱治病那裡
[00:15:46.520 --> 00:15:50.520]  重點是一個彼此待討
[00:15:50.520 --> 00:15:51.520]  互相待求的
[00:15:51.520 --> 00:15:53.520]  彼此扶持的一個關係
[00:15:53.520 --> 00:15:56.520]  不過亞各在這裡說了個例子
[00:15:56.520 --> 00:15:58.520]  所以在第二
[00:15:58.520 --> 00:16:01.520]  之後他就說到
[00:16:01.520 --> 00:16:02.520]  在教會裡面
[00:16:02.520 --> 00:16:04.520]  如果有人有病
[00:16:04.520 --> 00:16:07.520]  他就可以請教會的長老來
[00:16:07.520 --> 00:16:09.520]  奉主的名
[00:16:09.520 --> 00:16:11.520]  沒由去禱告
[00:16:11.520 --> 00:16:13.520]  出於信心的祈禱
[00:16:13.520 --> 00:16:14.520]  要救那病人
[00:16:14.520 --> 00:16:15.520]  主必叫他起來
[00:16:15.520 --> 00:16:16.520]  他若犯了罪
[00:16:16.520 --> 00:16:18.520]  必蒙赦免
[00:16:18.520 --> 00:16:19.520]  所以你們要彼此認罪
[00:16:19.520 --> 00:16:20.520]  互相待求
[00:16:20.520 --> 00:16:23.520]  使你們可以得醫治
[00:16:23.520 --> 00:16:25.520]  這裡亞各舉了一個例子
[00:16:25.520 --> 00:16:27.520]  就是說如果一個人
[00:16:27.520 --> 00:16:29.520]  一個信徒他病了
[00:16:29.520 --> 00:16:31.520]  可以請教會的長老來
[00:16:31.520 --> 00:16:33.520]  這個人病到一個嚴重
[00:16:33.520 --> 00:16:34.520]  到一個地步
[00:16:34.520 --> 00:16:36.520]  其實他都不能自己去看醫生
[00:16:36.520 --> 00:16:39.520]  這個病情是極其的嚴重
[00:16:39.520 --> 00:16:41.520]  幾乎絕望了
[00:16:41.520 --> 00:16:44.520]  當時來說可能都沒得醫了
[00:16:44.520 --> 00:16:47.520]  所以這段經文不是鼓勵我們有病
[00:16:47.520 --> 00:16:48.520]  不去求醫生
[00:16:48.520 --> 00:16:50.520]  不是這樣的意思
[00:16:50.520 --> 00:16:53.520]  但是在這裡亞各就說
[00:16:53.520 --> 00:16:55.520]  如果有一個信徒
[00:16:55.520 --> 00:16:57.520]  這樣的仇
[00:16:57.520 --> 00:16:59.520]  教會的長老來到了
[00:16:59.520 --> 00:17:00.520]  得醫只有兩個條件
[00:17:00.520 --> 00:17:02.520]  第一個條件是什麼呢
[00:17:02.520 --> 00:17:04.520]  就是長老為病人
[00:17:04.520 --> 00:17:06.520]  做一個信心的禱告
[00:17:06.520 --> 00:17:08.520]  包括沒由祈禱
[00:17:08.520 --> 00:17:10.520]  奉主的名去為他禱告
[00:17:10.520 --> 00:17:13.520]  這裡的信心也不是病人的信心
[00:17:13.520 --> 00:17:15.520]  而是長老的信心
[00:17:15.520 --> 00:17:18.520]  就是長老有信心為他祈禱
[00:17:18.520 --> 00:17:20.520]  在聖經來說
[00:17:20.520 --> 00:17:23.520]  病的根源有很多可能性
