
[00:00:00.000 --> 00:00:03.400]  今日跟大家思想是與神和好
[00:04:45.200 --> 00:04:48.200]  有人給豬糧給豬吃
[00:04:48.200 --> 00:04:50.200]  但沒有給他任何糧食
[00:04:50.200 --> 00:04:52.200]  連豬哨都不給他
[00:04:52.200 --> 00:04:55.200]  一種很悲哀
[00:04:55.200 --> 00:04:59.200]  或者完全尊嚴盡失的處境
[00:04:59.200 --> 00:05:01.200]  不單生活沒有供應
[00:05:01.200 --> 00:05:06.200]  自己整個人都好像完全沒有價值
[00:05:06.200 --> 00:05:10.200]  因為他離開了自己的父親
[00:05:10.200 --> 00:05:12.200]  在一種放任的情況
[00:05:12.200 --> 00:05:15.200]  進入一個這樣的狀況
[00:05:15.200 --> 00:05:17.200]  但人到了這個處境
[00:05:17.200 --> 00:05:19.200]  開始懂得醒覺
[00:05:19.200 --> 00:05:21.200]  所以聖經第十七節就說
[00:05:21.200 --> 00:05:24.200]  他醒悟過來
[00:05:24.200 --> 00:05:25.200]  突然間想
[00:05:25.200 --> 00:05:28.200]  我不需要這樣生活
[00:05:28.200 --> 00:05:30.200]  我有一位父親
[00:05:30.200 --> 00:05:32.200]  我有一位父親他愛我的
[00:05:32.200 --> 00:05:34.200]  我可以回到他那裡
[00:05:34.200 --> 00:05:35.200]  他有豐富的糧食
[00:05:35.200 --> 00:05:38.200]  我怎需要這樣生活呢?
[00:05:38.200 --> 00:05:43.200]  因此他心裏面產生一種悔意
[00:05:43.200 --> 00:05:46.200]  他自己承認自己有罪
[00:05:46.200 --> 00:05:49.200]  他說我要回到爸爸那裡
[00:05:49.200 --> 00:05:51.200]  接著你看到聖經所講述的
[00:05:51.200 --> 00:05:53.200]  就是他主動回到爸爸那裡
[00:05:53.200 --> 00:05:56.200]  但爸爸怎樣反應呢?
[00:05:56.200 --> 00:05:58.200]  我停一停
[00:05:58.200 --> 00:06:00.200]  大家可以先想像一下
[00:06:00.200 --> 00:06:03.200]  不要太快就立刻看下聖經
[00:06:03.200 --> 00:06:05.200]  你想像一下
[00:06:05.200 --> 00:06:06.200]  在當時猶太人的社會
[00:06:06.200 --> 00:06:08.200]  爸爸也有一定的尊嚴
[00:06:08.200 --> 00:06:11.200]  很少說要去輔助子女
[00:06:11.200 --> 00:06:15.200]  或者我們用華人社會的觀念
[00:06:15.200 --> 00:06:17.200]  早年更加是
[00:06:17.200 --> 00:06:18.200]  如果有兒子犯錯
[00:06:18.200 --> 00:06:20.200]  自己一個人走開離開家
[00:06:20.200 --> 00:06:22.200]  後來死死氣沒辦法
[00:06:22.200 --> 00:06:23.200]  就回到家裡
[00:06:23.200 --> 00:06:25.200]  見到爸爸
[00:06:25.200 --> 00:06:32.200]  你猜爸爸會怎樣反應呢?
[00:06:32.200 --> 00:06:34.200]  我想說但不是太好意思
[00:06:34.200 --> 00:06:37.200]  臭小子,回來幹什麼?
[00:06:37.200 --> 00:06:39.200]  我沒得吃了
[00:06:39.200 --> 00:06:40.200]  現在搞不定
[00:06:40.200 --> 00:06:42.200]  所以你回來找我了
[00:06:42.200 --> 00:06:44.200]  可能很多這些說話
[00:06:44.200 --> 00:06:47.200]  來取笑兒子
[00:06:47.200 --> 00:06:48.200]  去羞辱他
[00:06:48.200 --> 00:06:50.200]  這些是你會想像到
[00:06:50.200 --> 00:06:54.200]  很多家庭會出現的一種表達
[00:06:54.200 --> 00:06:56.200]  在這個情況下
[00:06:56.200 --> 00:06:59.200]  你再看回聖經怎樣說這位父親
[00:06:59.200 --> 00:07:01.200]  他怎樣反應呢?
[00:07:01.200 --> 00:07:05.200]  我給你讀聖經第21節
[00:07:05.200 --> 00:07:09.200]  兒子說:爸爸,我得罪了天也得罪了你
[00:07:09.200 --> 00:07:12.200]  不配再稱為你的兒子
[00:07:12.200 --> 00:07:14.200]  這個兒子也感覺到
[00:07:14.200 --> 00:07:17.200]  不覺得自己配稱為他的兒子
[00:07:17.200 --> 00:07:18.200]  為什麼這樣說呢?
[00:07:18.200 --> 00:07:20.200]  前面20節
[00:07:20.200 --> 00:07:23.200]  於是他起來往父親那裡去
[00:07:23.200 --> 00:07:26.200]  他還在遠處時
[00:07:26.200 --> 00:07:27.200]  他父親看見了他
[00:07:27.200 --> 00:07:31.200]  便動了持心跑過去抱著他
[00:07:31.200 --> 00:07:34.200]  連連與他親嘴
[00:07:34.200 --> 00:07:36.200]  還未到家裡
[00:07:36.200 --> 00:07:37.200]  爸爸已經看見他
[00:07:37.200 --> 00:07:41.200]  可見爸爸可能心裡一直在等候
[00:07:41.200 --> 00:07:43.200]  是否兒子回來了
[00:07:43.200 --> 00:07:45.200]  上上留意著
[00:07:45.200 --> 00:07:46.200]  很遠看見他
[00:07:46.200 --> 00:07:48.200]  他便主動走出去
[00:07:48.200 --> 00:07:50.200]  擁抱著他
[00:07:50.200 --> 00:07:53.200]  然後連連與他親嘴
[00:07:53.200 --> 00:07:57.200]  他仍然在表達一種很真誠的愛護
[00:07:57.200 --> 00:08:00.200]  不是走近拍他
[00:08:00.200 --> 00:08:02.200]  好了,回來了,進去坐吧
[00:08:02.200 --> 00:08:05.200]  是很真實地表達出那種接納
[00:08:05.200 --> 00:08:07.200]  那種愛護
[00:08:07.200 --> 00:08:12.200]  去接納這個回來的兒子
[00:08:12.200 --> 00:08:14.200]  如果你記得我曾經說過一件事
[00:08:14.200 --> 00:08:17.200]  就是幾年前我去加拿大
[00:08:17.200 --> 00:08:19.200]  看見一對夫婦
[00:08:19.200 --> 00:08:20.200]  看見一位先生
[00:08:20.200 --> 00:08:23.200]  很熱心在教會服侍
[00:08:23.200 --> 00:08:24.200]  我問他
[00:08:24.200 --> 00:08:26.200]  是否相信了很多年
[00:08:26.200 --> 00:08:28.200]  你相信先祖的太太嗎?
[00:08:28.200 --> 00:08:29.200]  他說不是,施牧師
[00:08:29.200 --> 00:08:31.200]  我最近相信
[00:08:31.200 --> 00:08:32.200]  相信了不久
[00:08:32.200 --> 00:08:35.200]  我太太先信了很多年
[00:08:35.200 --> 00:08:36.200]  我問他
[00:08:36.200 --> 00:08:38.200]  你怎樣相信耶穌?
[00:08:38.200 --> 00:08:40.200]  他說
[00:08:40.200 --> 00:08:42.200]  上帝撿回我
[00:08:42.200 --> 00:08:45.200]  我問他怎樣撿回你?
[00:08:45.200 --> 00:08:46.200]  他說很久之前
[00:08:46.200 --> 00:08:47.200]  太太相信了耶穌
[00:08:47.200 --> 00:08:49.200]  但我很不開心
[00:08:49.200 --> 00:08:52.200]  因為逢星期日就不見了她
[00:08:52.200 --> 00:08:54.200]  心裏很不開心
[00:08:54.200 --> 00:08:58.200]  覺得上帝好像搶走了我老婆
[00:08:58.200 --> 00:09:01.200]  所以經常和太太有爭拗
[00:09:01.200 --> 00:09:02.200]  有一次回到教會
[00:09:02.200 --> 00:09:04.200]  看看你們在做甚麼
[00:09:04.200 --> 00:09:06.200]  回到教會
[00:09:06.200 --> 00:09:09.200]  他說好好睡
[00:09:09.200 --> 00:09:11.200]  都不知道在說甚麼
[00:09:11.200 --> 00:09:12.200]  有冷氣很舒服
[00:09:12.200 --> 00:09:13.200]  睡一會吧
[00:09:13.200 --> 00:09:16.200]  一兩次就不回來了
[00:09:16.200 --> 00:09:17.200]  但很不開心
[00:09:17.200 --> 00:09:19.200]  太太還是繼續回家
[00:09:19.200 --> 00:09:22.200]  有一次太太一早回到教會
[00:09:22.200 --> 00:09:24.200]  早上星期日她起床
[00:09:24.200 --> 00:09:25.200]  見不到她
[00:09:25.200 --> 00:09:26.200]  很不開心
[00:09:26.200 --> 00:09:28.200]  情緒又起來
[00:09:28.200 --> 00:09:29.200]  開始罵
[00:09:29.200 --> 00:09:30.200]  罵誰?
[00:09:30.200 --> 00:09:32.200]  罵上帝
[00:09:32.200 --> 00:09:34.200]  你算怎樣?
[00:09:34.200 --> 00:09:36.200]  搶走我太太?
[00:09:36.200 --> 00:09:38.200]  一直罵
[00:09:38.200 --> 00:09:40.200]  他就說在罵的時候
[00:09:40.200 --> 00:09:42.200]  突然一把很清晰的聲音
[00:09:42.200 --> 00:09:44.200]  在他耳邊響起
[00:09:44.200 --> 00:09:47.200]  這把聲音說了一句話
[00:09:47.200 --> 00:09:50.200]  我等了你這麼多年
[00:09:50.200 --> 00:09:53.200]  為甚麼你還不回家?
[00:09:53.200 --> 00:09:56.200]  我等了你這麼多年
[00:09:56.200 --> 00:09:59.200]  為甚麼你還不回家?
[00:09:59.200 --> 00:10:01.200]  這位男士當時聽見的時候
[00:10:01.200 --> 00:10:04.200]  他說他很震動
[00:10:04.200 --> 00:10:05.200]  很害怕
[00:10:05.200 --> 00:10:07.200]  是甚麼事?
[00:10:07.200 --> 00:10:08.200]  但當他害怕之後
[00:10:08.200 --> 00:10:11.200]  他心裏有一種很特別的溫暖
[00:10:11.200 --> 00:10:13.200]  他覺得這位上帝
[00:10:13.200 --> 00:10:16.200]  在跟他說話
[00:10:16.200 --> 00:10:21.200]  呼喚他回到他的身邊
[00:10:21.200 --> 00:10:23.200]  下星期他跟太太回到教會
[00:10:23.200 --> 00:10:25.200]  這次沒有睡覺
[00:10:25.200 --> 00:10:27.200]  他聽得很清楚
[00:10:27.200 --> 00:10:29.200]  然後他在當日
[00:10:29.200 --> 00:10:31.200]  他就信了耶穌
[00:10:31.200 --> 00:10:33.200]  後來他在教會裏面一直服事
[00:10:33.200 --> 00:10:35.200]  他很清楚知道這位上帝
[00:10:35.200 --> 00:10:37.200]  是真實的上帝
[00:10:37.200 --> 00:10:39.200]  是他的主
[00:10:39.200 --> 00:10:41.200]  當我聽他一路分享的時候
[00:10:41.200 --> 00:10:43.200]  我裏面有一個很特別的感覺
[00:10:43.200 --> 00:10:48.200]  當人在咒罵上帝的時候
[00:10:48.200 --> 00:10:50.200]  人的角度去看
[00:10:50.200 --> 00:10:52.200]  應該罵他一頓
[00:10:52.200 --> 00:10:54.200]  可能雷轟灌耳
[00:10:54.200 --> 00:10:56.200]  告訴他
[00:10:56.200 --> 00:10:59.200]  我要審判你
[00:10:59.200 --> 00:11:02.200]  可能人的角度會這樣去想像
[00:11:02.200 --> 00:11:04.200]  但聖經描述一位上帝
[00:11:04.200 --> 00:11:07.200]  亦有很多很多的教徒所經歷到
[00:11:07.200 --> 00:11:09.200]  這位天上的父
[00:11:09.200 --> 00:11:12.200]  是愛那些不可愛的人
[00:11:12.200 --> 00:11:14.200]  曾經犯罪
[00:11:14.200 --> 00:11:15.200]  曾經得罪他
[00:11:15.200 --> 00:11:17.200]  曾經咒罵他
[00:11:17.200 --> 00:11:21.200]  但他的愛仍然淋不到他
[00:11:21.200 --> 00:11:24.200]  聖經描述這位天父
[00:11:24.200 --> 00:11:26.200]  透過這位父親的表達
[00:11:26.200 --> 00:11:28.200]  亦都表達出來
[00:11:28.200 --> 00:11:33.200]  就是他愛一個得罪了他的兒子
[00:11:33.200 --> 00:11:36.200]  現在再一次來擁抱他
[00:11:36.200 --> 00:11:37.200]  去接納他
[00:11:37.200 --> 00:11:39.200]  去歡迎他
[00:11:39.200 --> 00:11:42.200]  在過程當中你會見到一件事
[00:11:42.200 --> 00:11:45.200]  這個兒子見到爸爸接納的時候
[00:11:45.200 --> 00:11:48.200]  他裏面其實都有很多的內疚
[00:11:48.200 --> 00:11:49.200]  很多的自卑
[00:11:49.200 --> 00:11:52.200]  你看看聖經剛才讀過的二十一節
[00:11:52.200 --> 00:11:56.200]  他說我不配稱為你的兒子
[00:11:56.200 --> 00:11:57.200]  其實還有一句說話
[00:11:57.200 --> 00:11:59.200]  你記不記得前面他說過
[00:11:59.200 --> 00:12:01.200]  我回到的時候原來爸爸說的
[00:12:01.200 --> 00:12:03.200]  多說一句甚麼
[00:12:03.200 --> 00:12:05.200]  不配做你的兒子
[00:12:05.200 --> 00:12:07.200]  只是呢
[00:12:07.200 --> 00:12:10.200]  只不過讓我做你的僕人
[00:12:10.200 --> 00:12:12.200]  起碼可以吃
[00:12:12.200 --> 00:12:14.200]  但他都未有機會說那句
[00:12:14.200 --> 00:12:16.200]  爸爸已經立即吩咐僕人
[00:12:16.200 --> 00:12:20.200]  你快快把最好的袍子給他穿上
[00:12:20.200 --> 00:12:22.200]  戴上戒指
[00:12:22.200 --> 00:12:25.200]  給他穿上鞋
[00:12:25.200 --> 00:12:27.200]  這些事情
[00:12:27.200 --> 00:12:30.200]  在當時的人一聽見就知道
[00:12:30.200 --> 00:12:32.200]  是在代表地位
[00:12:32.200 --> 00:12:34.200]  上好的袍子是在表示
[00:12:34.200 --> 00:12:37.200]  那些尊貴的人才會穿
[00:12:37.200 --> 00:12:39.200]  給一雙靚鞋
[00:12:39.200 --> 00:12:41.200]  當時的勞僕不會穿鞋
[00:12:41.200 --> 00:12:43.200]  給一雙靚鞋他都意味著
[00:12:43.200 --> 00:12:45.200]  他是自主的
[00:12:45.200 --> 00:12:47.200]  他是家裏面的主人
[00:12:47.200 --> 00:12:50.200]  是兒子
[00:12:50.200 --> 00:12:53.200]  這位爸爸很清楚地告訴他
[00:12:53.200 --> 00:12:55.200]  你仍然是我的兒子
[00:12:55.200 --> 00:12:59.200]  把最好的你都賜給他
[00:12:59.200 --> 00:13:00.200]  他雖然內疚
[00:13:00.200 --> 00:13:01.200]  雖然自卑
[00:13:01.200 --> 00:13:06.200]  但這位上帝仍然接納他
[00:13:06.200 --> 00:13:10.200]  在他的兒子尊貴的身份
[00:13:10.200 --> 00:13:14.200]  我間接認識一位醫生
[00:13:14.200 --> 00:13:16.200]  亦是牧師
[00:13:16.200 --> 00:13:20.200]  在台灣工作的蔡茂棠牧師
[00:13:20.200 --> 00:13:23.200]  這位牧師在他以前做醫生的時候
[00:13:23.200 --> 00:13:25.200]  他有一次一個經歷
[00:13:25.200 --> 00:13:27.200]  就是他開車和另外三位同事
[00:13:27.200 --> 00:13:30.200]  一起去一些地方郊遊
[00:13:30.200 --> 00:13:32.200]  在開車過程當中
[00:13:32.200 --> 00:13:36.200]  他很不小心有意外
[00:13:36.200 --> 00:13:38.200]  很大的意外
[00:13:38.200 --> 00:13:40.200]  全車人都受傷
[00:13:40.200 --> 00:13:42.200]  但最令他傷心的其中一個同事
[00:13:42.200 --> 00:13:44.200]  都是醫生
[00:13:44.200 --> 00:13:47.200]  在當時的車禍當中身亡
[00:13:47.200 --> 00:13:50.200]  他內心很內疚
[00:13:50.200 --> 00:13:53.200]  我怎可能這樣給我的同事
[00:13:53.200 --> 00:13:56.200]  因為我自己不小心而死亡
[00:13:56.200 --> 00:13:59.200]  所以對自己很大的自責
[00:13:59.200 --> 00:14:04.200]  有一次他去到死亡的同事的家
[00:14:04.200 --> 00:14:07.200]  要親身向他的父母道歉
[00:14:07.200 --> 00:14:09.200]  父母死了的兒子
[00:14:09.200 --> 00:14:12.200]  一個他們很珍愛的孩子
[00:14:12.200 --> 00:14:14.200]  去到的時候
[00:14:14.200 --> 00:14:16.200]  他想著怎樣來講
[00:14:16.200 --> 00:14:19.200]  怎樣來向父母表達道歉
[00:14:19.200 --> 00:14:20.200]  去到的時候
[00:14:20.200 --> 00:14:22.200]  當然父母很傷心
[00:14:22.200 --> 00:14:24.200]  但在談話的時候
[00:14:24.200 --> 00:14:27.200]  這對父母就告訴他
[00:14:27.200 --> 00:14:30.200]  他說:蔡醫生
[00:14:30.200 --> 00:14:33.200]  你不用太難過
[00:14:33.200 --> 00:14:36.200]  我們是教徒
[00:14:36.200 --> 00:14:39.200]  主耶穌曾經為我們死
[00:14:39.200 --> 00:14:42.200]  給我們有拯救
[00:14:42.200 --> 00:14:45.200]  祂原諒了我們的罪
[00:14:45.200 --> 00:14:48.200]  我們都很願意原諒你
[00:14:48.200 --> 00:14:51.200]  我們不會介懷
[00:14:51.200 --> 00:14:54.200]  我們會寬恕你
[00:14:54.200 --> 00:14:58.200]  你也不要責備自己
[00:14:58.200 --> 00:15:01.200]  當他一路講的時候
[00:15:01.200 --> 00:15:03.200]  蔡醫生內心很感動
[00:15:03.200 --> 00:15:05.200]  然後隔了一段時間之後
[00:15:05.200 --> 00:15:08.200]  這位父親竟然對蔡醫生說
[00:15:08.200 --> 00:15:13.200]  不如我收你做乾兒子
[00:15:13.200 --> 00:15:18.200]  然後他們之間產生一個新的關係
[00:15:18.200 --> 00:15:22.200]  這位蔡醫生有一個新的爸爸
[00:15:22.200 --> 00:15:26.200]  過程中一直講述到這種情況
[00:15:26.200 --> 00:15:30.200]  蔡醫生內心很深刻看到一件事
[00:15:30.200 --> 00:15:33.200]  原來有一位上帝愛人
[00:15:33.200 --> 00:15:35.200]  甚至幫助我們
[00:15:35.200 --> 00:15:37.200]  能夠愛其他人
[00:15:37.200 --> 00:15:39.200]  可以去寬恕其他
[00:15:39.200 --> 00:15:41.200]  曾經傷害過自己的人
[00:15:41.200 --> 00:15:44.200]  因此這位蔡醫生後來也信了耶穌
[00:15:44.200 --> 00:15:45.200]  不單止信耶穌
[00:15:45.200 --> 00:15:49.200]  他感受到信仰那種寶貴
[00:15:49.200 --> 00:15:52.200]  他也想自己成為一個牧師
[00:15:52.200 --> 00:15:54.200]  當我聽到這個故事的時候
[00:15:54.200 --> 00:15:59.200]  就體會到當人去經歷上帝的赦免的時候
[00:15:59.200 --> 00:16:02.200]  自己的生命出現了改變
[00:16:02.200 --> 00:16:05.200]  亦都開始懂得去寬恕別人
[00:16:05.200 --> 00:16:07.200]  去愛別人
[00:16:07.200 --> 00:16:11.200]  而產生對其他生命的那種微善的影響
[00:16:11.200 --> 00:16:13.200]  聖經裏面提到
[00:16:13.200 --> 00:16:18.200]  當時這位兒子的生命改變了
[00:16:18.200 --> 00:16:22.200]  因為他知道他被這位父親接納
[00:16:22.200 --> 00:16:25.200]  成為了他的兒子
[00:16:25.200 --> 00:16:27.200]  剛才我們讀聖經的時候
[00:16:27.200 --> 00:16:29.200]  你記得我們讀到羅馬書
[00:16:29.200 --> 00:16:32.200]  羅馬書第五章裏面曾經提到
[00:16:32.200 --> 00:16:35.200]  天地之間有一位上帝
[00:16:35.200 --> 00:16:40.200]  他差派他的獨生兒子耶穌基督來到世上
[00:16:40.200 --> 00:16:43.200]  為我們受死在十字架上
[00:16:43.200 --> 00:16:46.200]  所以聖經在羅馬書五章第七節說
[00:16:46.200 --> 00:16:49.200]  為異人死是少有的
[00:16:49.200 --> 00:16:52.200]  很少人雖然為異人死
[00:16:52.200 --> 00:16:54.200]  不過也不是很多人願意
[00:16:54.200 --> 00:16:57.200]  為好人死或有感作的
[00:16:57.200 --> 00:16:58.200]  或是值得的
[00:16:58.200 --> 00:17:00.200]  為好人犧牲自己
[00:17:00.200 --> 00:17:05.200]  但唯獨耶穌基督在我們還作罪人的時候
[00:17:05.200 --> 00:17:09.200]  仍然是敵黨上帝
[00:17:09.200 --> 00:17:12.200]  仍然是自我忠心
[00:17:12.200 --> 00:17:14.200]  甚至是咒罵上帝
[00:17:14.200 --> 00:17:16.200]  在我們還作罪人的時候
[00:17:16.200 --> 00:17:19.200]  耶穌基督已經為我們死
[00:17:19.200 --> 00:17:21.200]  祂為我們死
[00:17:21.200 --> 00:17:25.200]  表達出上帝對我們的愛
[00:17:25.200 --> 00:17:27.200]  為甚麼要為我們死?
[00:17:27.200 --> 00:17:30.200]  為甚麼原故要為我們死?
[00:17:30.200 --> 00:17:32.200]  因為上帝知道
[00:17:32.200 --> 00:17:34.200]  祂是公義的上帝
[00:17:34.200 --> 00:17:36.200]  人犯罪是有結果的
[00:17:36.200 --> 00:17:38.200]  不是犯罪之後
[00:17:38.200 --> 00:17:41.200]  算了算了,沒事,沒事
[00:17:41.200 --> 00:17:43.200]  罪是帶來了結果的
[00:17:43.200 --> 00:17:47.200]  正如你身體有一些細菌
[00:17:47.200 --> 00:17:51.200]  這些細菌會產生對你身體的影響
[00:17:51.200 --> 00:17:54.200]  罪在你生命當中會產生影響
[00:17:54.200 --> 00:17:55.200]  正如聖經所說
[00:17:55.200 --> 00:18:00.200]  罪的功架或罪的代價就是死
[00:18:00.200 --> 00:18:04.200]  上帝讓犯罪的要面對一個刑罰
[00:18:04.200 --> 00:18:06.200]  就是死亡
[00:18:06.200 --> 00:18:08.200]  但這位公義的上帝
[00:18:08.200 --> 00:18:10.200]  在審判的過程中
[00:18:10.200 --> 00:18:13.200]  祂更加盼望人能夠得著釋放
[00:18:13.200 --> 00:18:15.200]  得著拯救
[00:18:15.200 --> 00:18:18.200]  因此祂讓祂的愛子耶穌基督
[00:18:18.200 --> 00:18:20.200]  祂代替了我們承受
[00:18:20.200 --> 00:18:25.200]  我們本來應當承受的罪的刑罰
[00:18:25.200 --> 00:18:30.200]  何時我們接受祂的代贖、代替
