
[00:00:00.000 --> 00:00:02.920]  大家再看一看聖經的羅馬書
[00:04:11.800 --> 00:04:14.600]  彰顯了神的大能
[00:04:14.600 --> 00:04:16.400]  而我們在過程中
[00:04:16.400 --> 00:04:20.200]  亦都可以成為了主的見證
[00:04:20.200 --> 00:04:21.600]  因此你和我
[00:04:21.600 --> 00:04:23.400]  無論你怎樣看自己
[00:04:23.400 --> 00:04:26.000]  你都不可以忘記一個事實
[00:04:26.000 --> 00:04:27.800]  當你信耶穌的時候
[00:04:27.800 --> 00:04:30.000]  你是夢召的人
[00:04:30.000 --> 00:04:31.800]  有夢召的身份
[00:04:31.800 --> 00:04:35.400]  而夢召是歸屬基督耶穌
[00:04:35.400 --> 00:04:38.800]  和是作聖徒
[00:04:38.800 --> 00:04:41.600]  作聖徒的含義是怎樣呢?
[00:04:41.600 --> 00:04:44.200]  我請大家再一起再看聖經另一處
[00:04:44.200 --> 00:04:53.200]  剛才讀過的哥羅西書第三章
[00:04:53.200 --> 00:04:55.000]  哥羅西書第三章
[00:04:55.000 --> 00:04:57.800]  很清楚提出了幾個夢召的
[00:04:57.800 --> 00:05:00.400]  聖徒生命的方向
[00:05:00.400 --> 00:05:02.200]  首先第一方面提及到
[00:05:02.200 --> 00:05:05.000]  你們要尋求天上的事情
[00:05:05.000 --> 00:05:07.200]  在第一節所說
[00:05:07.200 --> 00:05:10.600]  所以你們既然與基督一同復活
[00:05:10.600 --> 00:05:14.200]  就應當尋求天上的事
[00:05:14.200 --> 00:05:18.400]  那你由基督在在神的右邊
[00:05:18.400 --> 00:05:22.200]  首先提及我們要尋求天上的事情
[00:05:22.200 --> 00:05:26.400]  這種尋求是指整個生命的取向
[00:05:26.400 --> 00:05:29.000]  或者說你裏面的渴求
[00:05:29.000 --> 00:05:32.800]  你最渴望的是甚麼?
[00:05:32.800 --> 00:05:37.400]  聖經說應當渴求天上的事情
[00:05:37.400 --> 00:05:40.400]  英文翻譯用一個字眼叫seek
[00:05:40.400 --> 00:05:43.000]  seek the things above
[00:05:43.000 --> 00:05:47.000]  是尋求渴求天上的事情
[00:05:47.000 --> 00:05:50.000]  但當聖經提及這種方向的時候
[00:05:50.000 --> 00:05:52.600]  是將一個事實擺出來的
[00:05:52.600 --> 00:05:55.600]  連繫一起就是第一句說
[00:05:55.600 --> 00:06:01.200]  所以你們既然與基督一同復活了
[00:06:01.200 --> 00:06:05.200]  就很應當尋求天上的事情
[00:06:05.200 --> 00:06:06.600]  我們已經復活了
[00:06:06.600 --> 00:06:09.400]  這個事實我們不可以去忘記
[00:06:09.400 --> 00:06:12.200]  不可以去輕放
[00:06:12.200 --> 00:06:14.600]  或者我們看回前面的第二章
[00:06:14.600 --> 00:06:17.000]  你會看到第二章是不斷地說
[00:06:17.000 --> 00:06:18.400]  我們在耶穌基督裏面
[00:06:18.400 --> 00:06:21.200]  領受新生命的事實
[00:06:21.200 --> 00:06:30.800]  或者我們看第二章第十二節
[00:06:30.800 --> 00:06:33.800]  「你們在洗禮中已經與他」
[00:06:33.800 --> 00:06:36.200]  「與耶穌基督一同埋葬」
[00:06:36.200 --> 00:06:39.400]  「也在洗禮中因信那使基督」
[00:06:39.400 --> 00:06:41.400]  「從死人中復活的神」
[00:06:41.400 --> 00:06:47.400]  「所運行的動力與他一同復活了」
[00:06:47.400 --> 00:06:49.000]  聖經前面提到
[00:06:49.000 --> 00:06:52.600]  耶穌基督的拯救除掉我們的罪身
[00:06:52.600 --> 00:06:56.600]  除去我們那個罪的舊生命
[00:06:56.600 --> 00:07:00.600]  我們剛才歡迎了一群新受浸的弟兄姊妹
[00:07:00.600 --> 00:07:02.600]  新過會的弟兄姊妹
[00:07:02.600 --> 00:07:04.200]  在浸禮的過程裏面
[00:07:04.200 --> 00:07:07.200]  如果你又參與或者你已經受浸了
[00:07:07.200 --> 00:07:10.800]  你會體會到浸禮所表達的
[00:07:10.800 --> 00:07:16.200]  是象徵著我們的生命是從死裏面復生
[00:07:16.200 --> 00:07:19.800]  當一個人浸入水池裏面的時候
[00:07:19.800 --> 00:07:24.400]  好像他已經埋葬在泥土裏面
[00:07:24.400 --> 00:07:26.600]  這個舊的生命
[00:07:26.600 --> 00:07:29.600]  敗壞的生命已經被埋葬了
[00:07:29.600 --> 00:07:31.200]  死了
[00:07:31.200 --> 00:07:33.400]  然後他在水裏面冒上來
[00:07:33.400 --> 00:07:36.600]  表示他從死亡裏面復生
[00:07:36.600 --> 00:07:39.400]  他有新的生命開始了
[00:07:39.400 --> 00:07:45.000]  這個新生命是在耶穌基督裏面的復活的生命
[00:07:45.000 --> 00:07:48.600]  因為聖經很清楚強調一個屬靈的事實
[00:07:48.600 --> 00:07:52.600]  信耶穌不單單說我接受了一套信念
[00:07:52.600 --> 00:07:57.000]  是真實地說是你生命的改變
[00:07:57.000 --> 00:08:00.600]  而且是本質的一種生命的改變
[00:08:00.600 --> 00:08:04.600]  在你裏面有復活的生命
[00:08:04.600 --> 00:08:07.000]  而聖經就說這種的復活
[00:08:07.000 --> 00:08:09.200]  是在十五節所提及
[00:08:09.200 --> 00:08:11.000]  第十五節
[00:08:11.000 --> 00:08:12.000]  十四節
[00:08:12.000 --> 00:08:15.000]  聖經提及到因為耶穌基督的十字架
[00:08:15.000 --> 00:08:18.400]  將一切是我們的罪
[00:08:18.400 --> 00:08:21.000]  來清除
[00:08:21.000 --> 00:08:23.400]  跨性了罪惡的權勢
[00:08:23.400 --> 00:08:29.000]  讓我們能夠得到那種在靈裏面的得勝
[00:08:29.000 --> 00:08:30.000]  因此你再讀下去
[00:08:30.000 --> 00:08:32.000]  下面第三章的時候
[00:08:32.000 --> 00:08:34.400]  所以聖經就很清楚地說一件事情
[00:08:34.400 --> 00:08:38.400]  所以你們既然與基督一同復活
[00:08:38.400 --> 00:08:42.200]  就應當尋求天上的事
[00:08:42.200 --> 00:08:43.800]  已經復活了
[00:08:43.800 --> 00:08:48.200]  自自然然就是你留心
[00:08:48.200 --> 00:08:51.000]  屬於你生命同樣的事
[00:08:51.000 --> 00:08:53.400]  就是天上的事
[00:08:53.400 --> 00:08:59.600]  然後你再看看第二章前面的第九節
[00:08:59.600 --> 00:09:04.200]  第二章第九節
[00:09:04.200 --> 00:09:07.600]  聖經同樣是在說在這種生命裏面
[00:09:07.600 --> 00:09:09.200]  你們得到豐盛
[00:09:09.200 --> 00:09:10.400]  第九節說
[00:09:10.400 --> 00:09:13.400]  或者我們看旁邊的和合本
[00:09:13.400 --> 00:09:15.400]  因為神本性一切的豐盛
[00:09:15.400 --> 00:09:17.000]  都有形有體地
[00:09:17.000 --> 00:09:19.200]  居住在基督裏面
[00:09:19.200 --> 00:09:23.000]  你們在祂裏面也得了豐盛
[00:09:23.000 --> 00:09:27.200]  祂是各樣執政掌權者的元首
[00:09:27.200 --> 00:09:29.400]  上帝賜給我們復活的生命
[00:09:29.400 --> 00:09:32.800]  不單單是在說我們得救了
[00:09:32.800 --> 00:09:34.600]  而是在說我們領受了在
[00:09:34.600 --> 00:09:37.800]  基督耶穌裏面一切的豐盛
[00:09:37.800 --> 00:09:40.200]  第一節我們想一想
[00:09:40.200 --> 00:09:42.800]  天地獨一的真神
[00:09:42.800 --> 00:09:47.200]  我們領受了祂一切的豐盛
[00:09:47.200 --> 00:09:49.200]  耶穌基督進入我們生命當中
[00:09:49.200 --> 00:09:54.000]  聖經說因此我們都已經領受一份的應許
[00:09:54.000 --> 00:09:56.800]  就是神要將基督耶穌裏面的豐盛
[00:09:56.800 --> 00:10:00.400]  都賜在我們生命中
[00:10:00.400 --> 00:10:04.800]  或許我們在頭腦上未必完全明白
[00:10:04.800 --> 00:10:08.600]  但應該確實神賜給我們的應許
[00:10:08.600 --> 00:10:10.600]  因此你再看三宗一節的時候
[00:10:10.600 --> 00:10:11.600]  你就會明白
[00:10:11.600 --> 00:10:14.600]  既然領受一切一切的恩惠
[00:10:14.600 --> 00:10:16.600]  與耶穌基督復活了
[00:10:16.600 --> 00:10:19.800]  是你當去尋求天上的事情
[00:10:19.800 --> 00:10:25.400]  在那裏有基督耶穌坐在神寶座的右邊
[00:10:25.400 --> 00:10:27.600]  你都意味著你的心思
[00:10:27.600 --> 00:10:31.600]  是尋求這位主耶穌
[00:10:31.600 --> 00:10:33.600]  在世上生活沒錯
[00:10:33.600 --> 00:10:36.400]  但仍然是最重要的
[00:10:36.400 --> 00:10:39.400]  是你去尋求這位主耶穌
[00:10:39.400 --> 00:10:41.400]  去認識祂
[00:10:41.400 --> 00:10:43.000]  所以你記得在菲律賓書
[00:10:43.000 --> 00:10:45.000]  我們上次提及保羅所說
[00:10:45.000 --> 00:10:50.600]  我要認識我主耶穌基督為自保
[00:10:50.600 --> 00:10:52.400]  是自保貴的
[00:10:52.400 --> 00:10:56.000]  他說我看萬事如糞土
[00:10:56.000 --> 00:10:59.000]  當然我們知道不是所有事情
[00:10:59.000 --> 00:11:01.400]  都好像完全沒有價值
[00:11:01.400 --> 00:11:02.600]  但保羅這樣說
[00:11:02.600 --> 00:11:03.600]  他只是在說
[00:11:03.600 --> 00:11:06.800]  因為認識耶穌太寶貴了
[00:11:06.800 --> 00:11:10.600]  去與祂建立生命的關係太寶貴了
[00:11:10.600 --> 00:11:13.000]  任何地上有價值的事情
[00:11:13.000 --> 00:11:17.800]  如果阻礙我們去認識主耶穌
[00:11:17.800 --> 00:11:21.200]  都應該當祂們是糞土
[00:11:21.200 --> 00:11:23.800]  不值得你去追求
[00:11:23.800 --> 00:11:29.200]  如果這些事情阻礙你去認識耶穌基督
[00:11:29.200 --> 00:11:30.600]  這段你發覺我已經提及到
[00:11:30.600 --> 00:11:32.600]  那種生命的取向
[00:11:32.600 --> 00:11:35.200]  認識主耶穌
[00:11:35.200 --> 00:11:38.200]  去知道祂與你的關係
[00:11:38.200 --> 00:11:40.800]  去知道去跟從祂
[00:11:40.800 --> 00:11:45.600]  是你人生裏面一個最合理的追求
[00:11:45.600 --> 00:11:50.200]  如果你知道你已經復活了
[00:11:50.200 --> 00:11:51.600]  或者我一個簡單的比喻
[00:11:51.600 --> 00:11:54.800]  大家會明白我所說的
[00:11:54.800 --> 00:11:56.000]  很簡單的一個比喻
[00:11:56.000 --> 00:11:59.000]  如果一個人去到一個森林裏面
[00:11:59.000 --> 00:12:00.400]  突然迷路了
[00:12:00.400 --> 00:12:02.800]  周圍方圓
[00:12:02.800 --> 00:12:06.000]  很多陌生的環境
[00:12:06.000 --> 00:12:06.800]  很慌張
[00:12:06.800 --> 00:12:08.200]  不知怎算
[00:12:08.200 --> 00:12:10.800]  又肚餓又沒有水喝
[00:12:10.800 --> 00:12:13.800]  在這個時候突然遇到一個人
[00:12:13.800 --> 00:12:17.000]  這個人突然出現
[00:12:17.000 --> 00:12:20.400]  聽到你說及那個情況
[00:12:20.400 --> 00:12:23.200]  見到你很孤單
[00:12:23.200 --> 00:12:25.600]  很淒涼的情況
[00:12:25.600 --> 00:12:26.800]  然後跟著告訴你
[00:12:26.800 --> 00:12:27.800]  你放心
[00:12:27.800 --> 00:12:30.200]  你看不看到那條小路
[00:12:30.200 --> 00:12:32.600]  你跟著那條小路一路向前走
[00:12:32.600 --> 00:12:34.200]  一路向前走
[00:12:34.200 --> 00:12:35.800]  中途無論什麼狀況
[00:12:35.800 --> 00:12:37.800]  你繼續向前走
[00:12:37.800 --> 00:12:42.400]  你會最終見到一間很大的別墅
[00:12:42.400 --> 00:12:43.800]  這間別墅裏面
[00:12:43.800 --> 00:12:46.200]  有你所要的一切的食物
[00:12:46.200 --> 00:12:48.600]  豐富的食物為你預備了
[00:12:48.600 --> 00:12:52.200]  有各樣的美食為你預備了
[00:12:52.200 --> 00:12:54.200]  你可以住在裏面
[00:12:54.200 --> 00:12:58.400]  住永遠的時間
[00:12:58.400 --> 00:13:00.400]  你明白我的意思嗎?
[00:13:00.400 --> 00:13:01.800]  在人生的路上
[00:13:01.800 --> 00:13:03.000]  當你有一條小路
[00:13:03.000 --> 00:13:08.800]  你知道這條路是通向永遠的一個應許
[00:13:08.800 --> 00:13:11.400]  在過程裏面一路走
[00:13:11.400 --> 00:13:12.200]  走著走著的時候
[00:13:12.200 --> 00:13:13.800]  或者你會覺得
[00:13:13.800 --> 00:13:15.000]  好像不太妥當
[00:13:15.000 --> 00:13:16.600]  回頭了
[00:13:16.600 --> 00:13:19.000]  又或者隔壁的路好走一點
[00:13:19.000 --> 00:13:20.000]  不要再走了
[00:13:20.000 --> 00:13:23.000]  走回另一條路
[00:13:23.000 --> 00:13:26.000]  你就不會去到那個別墅
[00:13:26.000 --> 00:13:29.400]  也就意味著當你去跟隨主耶穌的時候
[00:13:29.400 --> 00:13:31.400]  沒錯你受了應許
[00:13:31.400 --> 00:13:32.600]  答應了你
[00:13:32.600 --> 00:13:34.400]  承諾了給你
[00:13:34.400 --> 00:13:38.200]  但是當你不願意再繼續走的時候
[00:13:38.200 --> 00:13:42.200]  你會有機會失去這份應許
[00:13:42.200 --> 00:13:46.400]  而你的行動是在表示你的信心
[00:13:46.400 --> 00:13:48.800]  你的行動是一種信心的表達
[00:13:48.800 --> 00:13:51.400]  表示你真的相信這份應許
[00:13:51.400 --> 00:13:57.600]  而你的每一步是有永恆的價值
[00:13:57.600 --> 00:14:03.000]  每一步是繼續表示你持定你的信心
[00:14:03.000 --> 00:14:06.200]  要得到神的應許給你
[00:14:06.200 --> 00:14:07.400]  然後你發覺你已經說到
[00:14:07.400 --> 00:14:10.200]  你既然領受了這份復活的生命
[00:14:10.200 --> 00:14:13.600]  你就要應當尋求天上的事情
[00:14:13.600 --> 00:14:17.000]  你的生命是以追求認識這位主耶穌基督
[00:14:17.000 --> 00:14:22.800]  為你生命最終最重要的一個追求
[00:14:22.800 --> 00:14:24.600]  而聖經再進一步再說
[00:14:24.600 --> 00:14:27.200]  它說你們要思念的
[00:14:27.200 --> 00:14:29.600]  又再說是天上的事
[00:14:29.600 --> 00:14:31.000]  不是地上的事
[00:14:31.000 --> 00:14:32.800]  第二節所提
[00:14:32.800 --> 00:14:36.200]  這裡特別強調我們的思想
[00:14:36.200 --> 00:14:40.200]  我們的心思是要去認識這位神
[00:14:40.200 --> 00:14:42.000]  對我們的心意
[00:14:42.000 --> 00:14:46.000]  大家一定常常記得我們羅馬書第十二章第二節
[00:14:46.000 --> 00:14:49.600]  聖經說不要效化這個世界
[00:14:49.600 --> 00:14:54.800]  然後說只要心意更新而變化
[00:14:54.800 --> 00:14:56.600]  心意是在說思想
[00:14:56.600 --> 00:14:59.400]  心思你的mind
[00:14:59.400 --> 00:15:01.000]  在你的心思裏面
[00:15:01.000 --> 00:15:05.400]  不要讓這個世界混雜似是而非
[00:15:05.400 --> 00:15:09.400]  很多道理影響你
[00:15:09.400 --> 00:15:12.600]  以至你因為這些思想
[00:15:12.600 --> 00:15:16.200]  你的生活行為走了歪曲的路
[00:15:16.200 --> 00:15:20.200]  去測驗什麼是神給你的旨意
[00:15:20.200 --> 00:15:23.000]  去明白這些天上的事情
[00:15:23.000 --> 00:15:27.000]  以至你可以行在天路上
[00:15:27.000 --> 00:15:28.800]  我想簡單說一件事情
[00:15:28.800 --> 00:15:31.600]  我們最近都說很多有關於美國
[00:15:31.600 --> 00:15:34.400]  是通過了同性婚姻的事情
[00:15:34.400 --> 00:15:36.800]  大家都留意到
[00:15:36.800 --> 00:15:39.600]  我再留意到在隔了大概四五天
[00:15:39.600 --> 00:15:41.400]  在美國有一個男士
[00:15:41.400 --> 00:15:44.600]  他住在蒙大利州的地方
[00:15:44.600 --> 00:15:47.400]  向法院提出一個要求
[00:15:47.400 --> 00:15:49.400]  就是他已經有一位太太
[00:15:49.400 --> 00:15:52.200]  但另一位女士和他一起生活
[00:15:52.200 --> 00:15:57.200]  他覺得可以和第二位女士再結婚
[00:15:57.200 --> 00:16:01.400]  保持兩個人和他的婚姻關係
[00:16:01.400 --> 00:16:03.400]  他就和法院提出
[00:16:03.400 --> 00:16:07.400]  按照同性婚姻大法官的判詞
[00:16:07.400 --> 00:16:12.000]  這些判詞的內容完全支持多元婚姻
[00:16:12.000 --> 00:16:15.600]  所以我現在提出有兩個太太和我結合
[00:16:15.600 --> 00:16:18.000]  是完全是合憲
[00:16:18.000 --> 00:16:20.400]  所以如果法院拒絕他的要求
[00:16:20.400 --> 00:16:22.000]  他就是失去了
[00:16:22.000 --> 00:16:27.200]  法院就是侵犯了他的公民權利
[00:16:27.200 --> 00:16:29.800]  法院似乎不敢立刻拒絕
[00:16:29.800 --> 00:16:33.000]  現在正在考慮
[00:16:33.000 --> 00:16:34.600]  當我看到一段消息的時候
[00:16:34.600 --> 00:16:36.200]  就會看到很多時候
[00:16:36.200 --> 00:16:41.000]  人那種自己的情慾的慾望
[00:16:41.000 --> 00:16:42.600]  影響他的心思
[00:16:42.600 --> 00:16:45.200]  他的心思認為應該是合理的
[00:16:45.200 --> 00:16:48.000]  因此就會去尋求
[00:16:48.000 --> 00:16:51.200]  也都影響了他整個人生的方向
[00:16:51.200 --> 00:16:53.600]  他的行為
[00:16:53.600 --> 00:16:54.400]  師兄提到
[00:16:54.400 --> 00:16:59.400]  他說你們要去思念的是天上的事
[00:16:59.400 --> 00:17:02.000]  不是地上的事情
[00:17:02.000 --> 00:17:03.800]  地上的事情又是什麼事情呢
[00:17:03.800 --> 00:17:06.400]  我請大家去前面的肥立比書
[00:17:06.400 --> 00:17:13.600]  前面兩三頁之前的第三章
[00:17:13.600 --> 00:17:22.600]  肥立比書第三章第十九節
[00:17:22.600 --> 00:17:26.200]  第三章第十九節在和學本裡面說
[00:17:26.200 --> 00:17:30.400]  他說有一些人他們的結局就是沉淪
[00:17:30.400 --> 00:17:32.200]  他們的神是什麼神呢
[00:17:32.200 --> 00:17:34.600]  就是自己的土福
[00:17:34.600 --> 00:17:37.200]  他們以自己的羞辱為榮耀
[00:17:37.200 --> 00:17:40.600]  專以什麼事情為念
[00:17:40.600 --> 00:17:42.400]  地上的事
[00:17:42.400 --> 00:17:45.200]  師兄進一步解釋到的情況就是
[00:17:45.200 --> 00:17:47.600]  什麼是地上的事呢
[00:17:47.600 --> 00:17:51.200]  他說這些人以自己的土福為神
[00:17:51.200 --> 00:17:56.400]  以自己的口慾之福為他最重要的追求
[00:17:56.400 --> 00:17:58.200]  或者說可以擴充說
[00:17:58.200 --> 00:18:01.400]  一種要謀生
[00:18:01.400 --> 00:18:03.200]  要尋生活
[00:18:03.200 --> 00:18:05.600]  這種就是他的神
[00:18:05.600 --> 00:18:07.200]  是最重要的考慮
[00:18:07.200 --> 00:18:10.200]  最重要的關注
[00:18:10.200 --> 00:18:13.800]  師兄提到這些情況以自己的羞辱為榮耀
[00:18:13.800 --> 00:18:15.200]  一些羞辱的事情
[00:18:15.200 --> 00:18:17.000]  不要緊有得吃
[00:18:17.000 --> 00:18:18.400]  找到生活
[00:18:18.400 --> 00:18:21.400]  這是光榮光彩的事情
[00:18:21.400 --> 00:18:24.400]  師兄就說這些情況的人
[00:18:24.400 --> 00:18:27.800]  專以地上的事為念
[00:18:27.800 --> 00:18:31.200]  當然地上的事情不是叫我們不理世事
[00:18:31.200 --> 00:18:32.600]  如果大家剛才有留意
[00:18:32.600 --> 00:18:36.000]  哥羅西書三章後面是說到有關於
[00:18:36.000 --> 00:18:38.000]  和家人的關係
[00:18:38.000 --> 00:18:40.400]  和工作的關係
[00:18:40.400 --> 00:18:43.400]  我們仍然是有在工作家庭當中
[00:18:43.400 --> 00:18:45.400]  神給我們的心意
[00:18:45.400 --> 00:18:48.000]  但是地上的事是在說地上的人
[00:18:48.000 --> 00:18:54.400]  專以自己滿足自己的情慾為目標
[00:18:54.400 --> 00:18:58.200]  要滿足自己的禱福或者口慾
[00:18:58.200 --> 00:19:01.800]  或者說性慾或者說貪慾
[00:19:01.800 --> 00:19:05.000]  這些為他最大的關注
[00:19:05.000 --> 00:19:09.000]  但聖經就說你們這些已經復活了的人
[00:19:09.000 --> 00:19:11.400]  領受復生的生命的人
[00:19:11.400 --> 00:19:14.600]  你們要思念天上的事情
[00:19:14.600 --> 00:19:19.800]  以這些天上的事為你生命真正的方向
[00:19:19.800 --> 00:19:21.400]  而聖經再進一步再說
[00:19:21.400 --> 00:19:24.800]  我們去哥羅西書
[00:19:24.800 --> 00:19:28.200]  哥羅西書第三章
[00:19:28.200 --> 00:19:30.000]  為什麼要這樣做呢?
[00:19:30.000 --> 00:19:32.800]  第三章第三節
[00:19:32.800 --> 00:19:34.200]  你們要思念天上的事
[00:19:34.200 --> 00:19:37.600]  因為你們已經死了
[00:19:37.600 --> 00:19:41.200]  大家讀聖經的時候不要斷章取義
[00:19:41.200 --> 00:19:43.200]  只是抽一句出來
[00:19:43.200 --> 00:19:46.800]  對著你的弟兄說你已經死了
[00:19:46.800 --> 00:19:49.000]  對方可能不明白你說什麼
[00:19:49.000 --> 00:19:52.800]  聖經說你的舊人死了
[00:19:52.800 --> 00:19:55.400]  這是屬靈的事實
[00:19:55.400 --> 00:19:57.400]  你的舊人已經死了
[00:19:57.400 --> 00:20:03.400]  而且你們的新生命與基督一同藏在神的裡面
[00:20:03.400 --> 00:20:05.200]  沒錯我們所應許的新生命
[00:20:05.200 --> 00:20:09.200]  或者未必完全這個時候顯明出來
[00:20:09.200 --> 00:20:10.400]  別人看到你
[00:20:10.400 --> 00:20:12.200]  你也是人一個
[00:20:12.200 --> 00:20:14.600]  有什麼大分別
[00:20:14.600 --> 00:20:17.800]  但是神賜給我們裡面的新生命
[00:20:17.800 --> 00:20:21.200]  有一天要完全的彰顯出來
[00:20:21.200 --> 00:20:25.200]  但是現在隱藏在神的裡面
[00:20:25.200 --> 00:20:28.800]  而聖經說有一天要更加完全的顯明
[00:20:28.800 --> 00:20:30.600]  就是在第四節說
[00:20:30.600 --> 00:20:33.800]  基督就是你們的生命
[00:20:33.800 --> 00:20:35.600]  祂顯現的時候
[00:20:35.600 --> 00:20:41.600]  你們也要和祂一同在榮耀裡顯現
[00:20:41.600 --> 00:20:44.600]  如今在一條小路上走
[00:20:44.600 --> 00:20:46.200]  一步步走
[00:20:46.200 --> 00:20:48.400]  可能有些時候會跌倒
[00:20:48.400 --> 00:20:52.600]  有些時候會有些錯失
[00:20:52.600 --> 00:20:56.200]  但是你仍然持定你的信心
[00:20:56.200 --> 00:20:58.200]  一路這樣走
[00:20:58.200 --> 00:21:00.400]  你就發覺聖經裡面說
[00:21:00.400 --> 00:21:03.000]  神的救恩的能力在你生命當中
[00:21:03.000 --> 00:21:05.800]  一步步的彰顯出來
[00:21:05.800 --> 00:21:07.600]  而至終聖經說
[00:21:07.600 --> 00:21:11.200]  你的生命要在耶穌基督再回來的時候
