
[00:00:00.000 --> 00:00:05.000]  我們再看剛才說看了《新經》《路加福音》十八章
[00:04:54.000 --> 00:04:57.000]  良善的老師我們當做什麼
[00:04:57.000 --> 00:05:00.000]  才可以承受榮生呢
[00:05:00.000 --> 00:05:02.000]  我們看見當時這個官
[00:05:02.000 --> 00:05:06.000]  他請耶穌做良善的老師
[00:05:06.000 --> 00:05:08.000]  在當時的猶太人
[00:05:08.000 --> 00:05:12.000]  他們請誰做良善的人呢
[00:05:12.000 --> 00:05:14.000]  良善的老師呢
[00:05:14.000 --> 00:05:18.000]  單單神可以稱為良善的
[00:05:18.000 --> 00:05:22.000]  沒有其他人可以稱為良善的
[00:05:22.000 --> 00:05:25.000]  所以當這個官講這個說話
[00:05:25.000 --> 00:05:28.000]  好像是提升耶穌的地位
[00:05:28.000 --> 00:05:30.000]  但是耶穌問他一個問題
[00:05:30.000 --> 00:05:33.000]  你知道不知道這個明清
[00:05:33.000 --> 00:05:37.000]  單單可以稱呼神呢
[00:05:37.000 --> 00:05:39.000]  然後19節
[00:05:39.000 --> 00:05:41.000]  我們一塊念19節
[00:05:41.000 --> 00:05:44.000]  耶穌對他說
[00:05:44.000 --> 00:05:47.000]  你為什麼稱我是良善的呢
[00:05:47.000 --> 00:05:52.000]  除了神以外沒有良善的
[00:05:52.000 --> 00:05:55.000]  很清楚告訴他除了神以外
[00:05:55.000 --> 00:05:58.000]  沒有可以稱為良善的
[00:05:58.000 --> 00:06:01.000]  他還要告訴這個官
[00:06:01.000 --> 00:06:04.000]  要他知道你知道不知道
[00:06:04.000 --> 00:06:08.000]  沒有人可以憑自己成為良善的
[00:06:08.000 --> 00:06:10.000]  你不可以憑自己
[00:06:10.000 --> 00:06:12.000]  你不可以靠自己成為良善的
[00:06:12.000 --> 00:06:14.000]  因為只有神
[00:06:14.000 --> 00:06:17.000]  他一個可以稱為良善的
[00:06:17.000 --> 00:06:22.000]  人怎麼樣可以蒙受神的恩典呢
[00:06:22.000 --> 00:06:25.000]  不是自己可以做很多很好的事情
[00:06:25.000 --> 00:06:27.000]  靠神的寬心
[00:06:27.000 --> 00:06:28.000]  不是
[00:06:28.000 --> 00:06:31.000]  是很謙卑到神的面前
[00:06:31.000 --> 00:06:34.000]  承認自己的不足
[00:06:34.000 --> 00:06:37.000]  求神的憐憫
[00:06:37.000 --> 00:06:41.000]  我們可以做的事情就是一個求憐憫
[00:06:41.000 --> 00:06:44.000]  沒有其他我們可以得神的恩典的
[00:06:44.000 --> 00:06:46.000]  得神的祝福的方法
[00:06:46.000 --> 00:06:50.000]  在當時主耶穌提出有五個誡命
[00:06:50.000 --> 00:06:53.000]  剛才在這念20節有提過了
[00:06:53.000 --> 00:06:56.000]  當時他告訴他有五個誡命
[00:06:56.000 --> 00:06:58.000]  你有沒有遵守了
[00:06:58.000 --> 00:07:00.000]  這個人很開心
[00:07:00.000 --> 00:07:03.000]  在21節他說
[00:07:03.000 --> 00:07:08.000]  這一切我從小到遵守了
[00:07:08.000 --> 00:07:11.000]  有人問你有沒有偷錢啊
[00:07:11.000 --> 00:07:14.000]  你說剛剛好我沒有
[00:07:14.000 --> 00:07:16.000]  其他問題我有
[00:07:16.000 --> 00:07:18.000]  但是他問我這個問題
[00:07:18.000 --> 00:07:21.000]  剛剛好我沒有犯這個罪
[00:07:21.000 --> 00:07:23.000]  你說問他有多少個問題
[00:07:23.000 --> 00:07:25.000]  多少個誡命
[00:07:25.000 --> 00:07:26.000]  五個誡命
[00:07:26.000 --> 00:07:28.000]  但是誡命有多少個
[00:07:28.000 --> 00:07:30.000]  十個誡命
[00:07:30.000 --> 00:07:32.000]  還有另外五個
[00:07:32.000 --> 00:07:36.000]  其中四個是向神的誡命
[00:07:36.000 --> 00:07:40.000]  這裡所提的五個誡命都是向人的誡命
[00:07:40.000 --> 00:07:42.000]  還有最後的第十節
[00:07:42.000 --> 00:07:44.000]  講的是不可以貪婪
[00:07:44.000 --> 00:07:49.000]  不可以貪圖你的人設的房屋跟他的妻子
[00:07:49.000 --> 00:07:52.000]  這些地方耶穌沒有提
[00:07:52.000 --> 00:07:56.000]  如果有人說他知道你有問題了
[00:07:56.000 --> 00:08:02.000]  他可能知道你是常常的很多欺騙的行為
[00:08:02.000 --> 00:08:04.000]  但是他沒有問你這個問題
[00:08:04.000 --> 00:08:07.000]  他說你有沒有貪心啊
[00:08:07.000 --> 00:08:09.000]  你說我沒有啊
[00:08:09.000 --> 00:08:10.000]  但是你心中很快樂
[00:08:10.000 --> 00:08:13.000]  他沒有問我有沒有欺騙的問題
[00:08:13.000 --> 00:08:16.000]  但是他知道你的問題還沒有問這個問題
[00:08:16.000 --> 00:08:20.000]  背後的原因在哪裡
[00:08:20.000 --> 00:08:22.000]  他要你細想
[00:08:22.000 --> 00:08:25.000]  為什麼他不問那是問題
[00:08:25.000 --> 00:08:28.000]  耶穌要這個觀細想
[00:08:28.000 --> 00:08:29.000]  沒有錯
[00:08:29.000 --> 00:08:33.000]  他向人有遵行那個誡命
[00:08:33.000 --> 00:08:38.000]  但是他沒有以神為神去敬畏他
[00:08:38.000 --> 00:08:40.000]  他沒有敬畏神
[00:08:40.000 --> 00:08:43.000]  他沒有以神為首
[00:08:43.000 --> 00:08:46.000]  為主要的他追求的對象
[00:08:46.000 --> 00:08:49.000]  這個時候耶穌告訴他
[00:08:49.000 --> 00:08:53.000]  22節我們一塊念很寶貴的一節的經文
[00:08:53.000 --> 00:08:54.000]  22節
[00:08:54.000 --> 00:08:57.000]  耶穌聽見就告訴他
[00:08:57.000 --> 00:08:59.000]  你還缺少一件
[00:08:59.000 --> 00:09:08.000]  你必定有財寶在天上
[00:09:08.000 --> 00:09:11.000]  而且你還要分手我
[00:09:11.000 --> 00:09:15.000]  他說你還有一件事情
[00:09:15.000 --> 00:09:19.000]  你是變賣你一切所有的
[00:09:19.000 --> 00:09:22.000]  在這裡主耶穌不是提出一個新的要求
[00:09:22.000 --> 00:09:24.000]  好像一個新的律法
[00:09:24.000 --> 00:09:26.000]  要求他遵行
[00:09:26.000 --> 00:09:28.000]  耶穌提出是
[00:09:28.000 --> 00:09:34.000]  你要實行以神為首
[00:09:34.000 --> 00:09:36.000]  你不要再以其他為
[00:09:36.000 --> 00:09:38.000]  為你生命最重要的
[00:09:38.000 --> 00:09:42.000]  很明顯這個有錢的官
[00:09:42.000 --> 00:09:45.000]  他最主要的最寶貴的是他的錢
[00:09:45.000 --> 00:09:50.000]  他以錢為他生命最重要的
[00:09:50.000 --> 00:09:53.000]  神不是他生命最重要的
[00:09:53.000 --> 00:09:55.000]  而且他依靠他的錢財
[00:09:55.000 --> 00:09:59.000]  給其他給神還要緊
[00:09:59.000 --> 00:10:02.000]  依靠錢財不依靠神
[00:10:02.000 --> 00:10:04.000]  這個是他的情況
[00:10:04.000 --> 00:10:08.000]  弟兄姊妹可能我們要問一個問題說
[00:10:08.000 --> 00:10:10.000]  神要我不要我
[00:10:10.000 --> 00:10:13.000]  將我一切的東西都變賣了
[00:10:13.000 --> 00:10:18.000]  這個要求都是對我發出的嗎
[00:10:18.000 --> 00:10:20.000]  這個是很重要的問題
[00:10:20.000 --> 00:10:26.000]  如果你的錢財將你的生命捆綁了
[00:10:26.000 --> 00:10:28.000]  你沒有其他的關注
[00:10:28.000 --> 00:10:31.000]  你生命最重要的是錢
[00:10:31.000 --> 00:10:35.000]  那個時候可能你要變賣你一切所有的
[00:10:35.000 --> 00:10:39.000]  因為你要得俱榮
[00:10:39.000 --> 00:10:41.000]  你要放棄幾個東西
[00:10:41.000 --> 00:10:43.000]  因為它在捆綁裡
[00:10:43.000 --> 00:10:45.000]  可能不單單是錢財
[00:10:45.000 --> 00:10:51.000]  你要想一想你生命有什麼東西是你擁有最多的
[00:10:51.000 --> 00:10:55.000]  你最寶貴的是什麼
[00:10:55.000 --> 00:10:57.000]  我記得有一次我到歐洲地方
[00:10:57.000 --> 00:11:01.000]  看見一個瑞士的人
[00:11:01.000 --> 00:11:03.000]  他的國家很有錢
[00:11:03.000 --> 00:11:05.000]  他跟我分享
[00:11:05.000 --> 00:11:11.000]  你們不知道我們這個國家的人民很有錢
[00:11:11.000 --> 00:11:13.000]  他說英文
[00:11:13.000 --> 00:11:15.000]  We have a lot of possessions
[00:11:15.000 --> 00:11:17.000]  媽媽她告訴我
[00:11:17.000 --> 00:11:19.000]  但是我們的問題是
[00:11:19.000 --> 00:11:23.000]  我們給我們的擁有所擁有了
[00:11:23.000 --> 00:11:25.000]  他說
[00:11:25.000 --> 00:11:29.000]  We are possessed by our possessions
[00:11:29.000 --> 00:11:34.000]  我們所擁有的東西擁有著我們
[00:11:34.000 --> 00:11:36.000]  在這裏面你又想
[00:11:36.000 --> 00:11:38.000]  沒有錯神給你健康
[00:11:38.000 --> 00:11:41.000]  給你很多的可能是學歷
[00:11:41.000 --> 00:11:43.000]  給你很多不同的好處
[00:11:43.000 --> 00:11:48.000]  但是如果你看那些東西是你最寶貴的
[00:11:48.000 --> 00:11:50.000]  那個時候危險出來
[00:11:50.000 --> 00:11:53.000]  這可能成為你的捆綁
[00:11:53.000 --> 00:11:56.000]  耶穌向這個官發出這個挑戰
[00:11:56.000 --> 00:12:00.000]  是要他將他的捆綁放下
[00:12:00.000 --> 00:12:02.000]  他不需要他的錢
[00:12:02.000 --> 00:12:04.000]  如果你發覺
[00:12:04.000 --> 00:12:07.000]  你沒有將你最寶貴的東西
[00:12:07.000 --> 00:12:09.000]  你的最低層的東西
[00:12:09.000 --> 00:12:11.000]  放在第一位
[00:12:11.000 --> 00:12:15.000]  可能你沒有需要賣你所有的錢
[00:12:15.000 --> 00:12:18.000]  但是你要向神禱告
[00:12:18.000 --> 00:12:20.000]  主啊求你幫助我
[00:12:20.000 --> 00:12:23.000]  讓我可以很有機會
[00:12:23.000 --> 00:12:26.000]  善用你給我的財富
[00:12:26.000 --> 00:12:28.000]  善用你給我的經驗
[00:12:28.000 --> 00:12:29.000]  我的學歷
[00:12:29.000 --> 00:12:30.000]  我的健康
[00:12:30.000 --> 00:12:31.000]  我的一切
[00:12:31.000 --> 00:12:33.000]  當你這樣做的時候
[00:12:33.000 --> 00:12:36.000]  你就可以向神表明你的心
[00:12:36.000 --> 00:12:40.000]  我記得有一期我看一個分享的將近
[00:12:40.000 --> 00:12:41.000]  有一個姐妹
[00:12:41.000 --> 00:12:46.000]  她以前做那個明星電影的明星的一個藝人
[00:12:46.000 --> 00:12:47.000]  她告訴她
[00:12:47.000 --> 00:12:49.000]  信主以前的經歷
[00:12:49.000 --> 00:12:50.000]  她說
[00:12:50.000 --> 00:12:52.000]  以前我常常感覺
[00:12:52.000 --> 00:12:55.000]  有明星有金錢
[00:12:55.000 --> 00:12:57.000]  這是最重要的
[00:12:57.000 --> 00:13:00.000]  所以她拼命在賺錢
[00:13:00.000 --> 00:13:02.000]  然後她賺了一點錢
[00:13:02.000 --> 00:13:03.000]  她說
[00:13:03.000 --> 00:13:04.000]  我賺了錢以後
[00:13:04.000 --> 00:13:06.000]  我說我應該高興才是
[00:13:06.000 --> 00:13:08.000]  但是越有錢
[00:13:08.000 --> 00:13:10.000]  但是感覺心中很奇怪
[00:13:10.000 --> 00:13:14.000]  那種感覺很空虛的感覺
[00:13:14.000 --> 00:13:16.000]  不滿足的感覺
[00:13:16.000 --> 00:13:17.000]  然後她告訴自己
[00:13:17.000 --> 00:13:21.000]  因為我還沒有賺得夠
[00:13:21.000 --> 00:13:23.000]  因為我還沒有太多的錢
[00:13:23.000 --> 00:13:27.000]  所以我更加要努力在賺錢
[00:13:27.000 --> 00:13:29.000]  所以然後她在賺很多的錢
[00:13:29.000 --> 00:13:32.000]  還有她有明星有地位
[00:13:32.000 --> 00:13:35.000]  香港很多人認識她
[00:13:35.000 --> 00:13:37.000]  但是她告訴我們
[00:13:37.000 --> 00:13:38.000]  到那個時候
[00:13:38.000 --> 00:13:40.000]  突然間發覺
[00:13:40.000 --> 00:13:44.000]  她裡面還是有很大的空虛
[00:13:44.000 --> 00:13:47.000]  很大的不滿足的感覺
[00:13:47.000 --> 00:13:48.000]  而且她說
[00:13:48.000 --> 00:13:53.000]  那個空虛很恐怖
[00:13:53.000 --> 00:13:55.000]  她說她一個人安靜的時候
[00:13:55.000 --> 00:13:58.000]  發覺一陣的不滿足
[00:13:58.000 --> 00:14:02.000]  令她很氣驚很害怕
[00:14:02.000 --> 00:14:06.000]  她知道這個明星跟金錢
[00:14:06.000 --> 00:14:08.000]  不能滿足她的心
[00:14:08.000 --> 00:14:09.000]  感謝神
[00:14:09.000 --> 00:14:11.000]  後來這個藝人
[00:14:11.000 --> 00:14:15.000]  他就到他的基督徒朋友當中
[00:14:15.000 --> 00:14:17.000]  請他們告訴他的
[00:14:17.000 --> 00:14:19.000]  他的信仰他們的信仰
[00:14:19.000 --> 00:14:20.000]  然後他慶祝
[00:14:20.000 --> 00:14:22.000]  慶祝以後他分享
[00:14:22.000 --> 00:14:25.000]  他說我現在才明白
[00:14:25.000 --> 00:14:29.000]  地上的東西不能夠滿足我的心
[00:14:29.000 --> 00:14:31.000]  唯有主耶穌他給我的生命
[00:14:31.000 --> 00:14:33.000]  可以滿足我的心
[00:14:33.000 --> 00:14:35.000]  請求神幫助我們
[00:14:35.000 --> 00:14:38.000]  如果你要關心貧窮人
[00:14:38.000 --> 00:14:39.000]  第一
[00:14:39.000 --> 00:14:42.000]  看神為第一位
[00:14:42.000 --> 00:14:44.000]  與神為首
[00:14:44.000 --> 00:14:46.000]  然後你才可以有能力
[00:14:46.000 --> 00:14:48.000]  可以關心你心旁的
[00:14:48.000 --> 00:14:50.000]  很有需要的人
[00:14:50.000 --> 00:14:52.000]  第二方面我們再看
[00:14:52.000 --> 00:14:54.000]  剛才主耶穌對這個人所說的
[00:14:54.000 --> 00:14:59.000]  他說你要變賣你一切所有的
[00:14:59.000 --> 00:15:01.000]  做什麼
[00:15:01.000 --> 00:15:03.000]  分給窮人
[00:15:03.000 --> 00:15:04.000]  分給窮人
[00:15:04.000 --> 00:15:07.000]  主的心關心貧窮的人
[00:15:07.000 --> 00:15:09.000]  他的心很關心他們
[00:15:09.000 --> 00:15:12.000]  他告訴他你變賣了所有的
[00:15:12.000 --> 00:15:14.000]  不是用作什麼用處
[00:15:14.000 --> 00:15:17.000]  而是幫助有需要的貧窮人
[00:15:17.000 --> 00:15:18.000]  我希望大家現在
[00:15:18.000 --> 00:15:24.000]  翻開聖經到後面的亞國書
[00:15:24.000 --> 00:15:26.000]  我們看亞國書
[00:15:26.000 --> 00:15:30.000]  二章第五節
[00:15:30.000 --> 00:15:38.000]  聖經1831頁
[00:15:38.000 --> 00:15:40.000]  第二章第五節
[00:15:40.000 --> 00:15:43.000]  我們慢慢念出這個聖經好嗎
[00:15:43.000 --> 00:15:46.000]  我親愛的弟兄們
[00:15:46.000 --> 00:15:48.000]  請聽
[00:15:48.000 --> 00:15:54.000]  神不是斬選了在西夏被認為貧窮的人嗎
[00:15:54.000 --> 00:15:57.000]  只是人卻在信心下付諸
[00:15:57.000 --> 00:16:01.000]  而且是承受神的國的人
[00:16:01.000 --> 00:16:06.000]  這國是神應許給害他的人的
[00:16:06.000 --> 00:16:08.000]  你看見很清楚
[00:16:08.000 --> 00:16:10.000]  神減損誰
[00:16:10.000 --> 00:16:13.000]  在地上貧窮的
[00:16:13.000 --> 00:16:15.000]  在地上貧窮的人
[00:16:15.000 --> 00:16:18.000]  只有他們在信上付諸
[00:16:18.000 --> 00:16:21.000]  只是人他們沒有什麼依靠
[00:16:21.000 --> 00:16:25.000]  在地上他們真心依靠神
[00:16:25.000 --> 00:16:29.000]  因此他們在信上是付諸的
[00:16:29.000 --> 00:16:31.000]  而且他們生活裡面
[00:16:31.000 --> 00:16:33.000]  他們沒有什麼可以追求的
[00:16:33.000 --> 00:16:35.000]  他們什麼都沒有可以追求
[00:16:35.000 --> 00:16:39.000]  他們就單單的追求神
[00:16:39.000 --> 00:16:43.000]  如果你有某一方面有困難
[00:16:43.000 --> 00:16:44.000]  你不要害怕
[00:16:44.000 --> 00:16:47.000]  因為那個困難可能是帶領你
[00:16:47.000 --> 00:16:51.000]  尋找神的一個很好的機會
[00:16:51.000 --> 00:16:54.000]  我還記得我自己做那個心臟手術的時候
[00:16:54.000 --> 00:16:57.000]  今天早上有姊妹剛剛問候我
[00:16:57.000 --> 00:16:59.000]  我說我的手術已經很好了
[00:16:59.000 --> 00:17:01.000]  心情不錯
[00:17:01.000 --> 00:17:04.000]  已經做了手術大概一年多了
[00:17:04.000 --> 00:17:05.000]  但是我還記得
[00:17:05.000 --> 00:17:07.000]  在當時在手術的期間
[00:17:07.000 --> 00:17:09.000]  心情很軟弱
[00:17:09.000 --> 00:17:12.000]  但是那個時候我沒有什麼依靠
[00:17:12.000 --> 00:17:17.000]  只是一直的緊著做神
[00:17:17.000 --> 00:17:19.000]  在心情軟弱的時候
[00:17:19.000 --> 00:17:21.000]  心中有一個很強的意識
[00:17:21.000 --> 00:17:23.000]  要依靠神
[00:17:23.000 --> 00:17:26.000]  因此當時經歷神很多
[00:17:26.000 --> 00:17:28.000]  弟兄姊妹當你有些地方有缺乏
[00:17:28.000 --> 00:17:30.000]  有些地方有軟弱的時候
[00:17:30.000 --> 00:17:35.000]  你記得那個時候是你最接近神的時候
[00:17:35.000 --> 00:17:38.000]  因為你的心給神推動
[00:17:38.000 --> 00:17:40.000]  單單的依靠神
[00:17:40.000 --> 00:17:42.000]  貧窮的人他們沒有錯
[00:17:42.000 --> 00:17:43.000]  生活有艱難
[00:17:43.000 --> 00:17:45.000]  但是他們信靠耶穌以後
[00:17:45.000 --> 00:17:48.000]  他們在當中他們的心就富足了
[00:17:48.000 --> 00:17:52.000]  因為他們懂得去尋求神
[00:17:52.000 --> 00:17:54.000]  不是尋求其他
[00:17:54.000 --> 00:17:55.000]  因此神說
[00:17:55.000 --> 00:17:59.000]  神將祂的國棄給他們
[00:17:59.000 --> 00:18:01.000]  神愛貧窮的人
[00:18:01.000 --> 00:18:03.000]  因為他們懂得追求神
[00:18:03.000 --> 00:18:07.000]  當然我們今天不一定要做貧窮人
[00:18:07.000 --> 00:18:09.000]  才可以認識神
[00:18:09.000 --> 00:18:13.000]  但是你知道神的心常常提醒我們
[00:18:13.000 --> 00:18:17.000]  要我們關心就是祂關心的人
[00:18:17.000 --> 00:18:18.000]  神要我們知道
[00:18:18.000 --> 00:18:22.000]  就是人是祂要我們關心的
[00:18:22.000 --> 00:18:25.000]  大家還記得在路加福音第三章
[00:18:25.000 --> 00:18:28.000]  當時那個西許一漢
[00:18:28.000 --> 00:18:30.000]  有人到他面前問
[00:18:30.000 --> 00:18:32.000]  怎麼可以廢改呢
[00:18:32.000 --> 00:18:34.000]  他怎麼說
[00:18:34.000 --> 00:18:38.000]  要解除廢改的國旨
[00:18:38.000 --> 00:18:42.000]  跟廢改的心相稱才可以
[00:18:42.000 --> 00:18:44.000]  那麼怎麼樣做呢
[00:18:44.000 --> 00:18:47.000]  他說你有兩件衣服
[00:18:47.000 --> 00:18:48.000]  你有沒有很多
[00:18:48.000 --> 00:18:50.000]  這單單是兩件的
[00:18:50.000 --> 00:18:52.000]  就分給沒有的
[00:18:52.000 --> 00:18:55.000]  你有十五也是一樣
[00:18:55.000 --> 00:19:00.000]  你說如果我有十件
[00:19:00.000 --> 00:19:03.000]  我會分一件給人
[00:19:03.000 --> 00:19:04.000]  是嗎
[00:19:04.000 --> 00:19:05.000]  主說不是
[00:19:05.000 --> 00:19:07.000]  你有兩件
[00:19:07.000 --> 00:19:08.000]  你是有的
[00:19:08.000 --> 00:19:11.000]  就可以分給那些沒有的
[00:19:11.000 --> 00:19:12.000]  可能你很小
[00:19:12.000 --> 00:19:14.000]  但是不要緊
[00:19:14.000 --> 00:19:19.000]  分享是你關心貧窮人的一個方法
[00:19:19.000 --> 00:19:20.000]  但是要怎麼分享
[00:19:20.000 --> 00:19:21.000]  你就要禱告
[00:19:21.000 --> 00:19:25.000]  求神幫助你知道怎麼樣分享你所有的
[00:19:25.000 --> 00:19:27.000]  我還記得在很多年前
[00:19:27.000 --> 00:19:29.000]  當我念神學的時候
[00:19:29.000 --> 00:19:33.000]  我自己的經濟的情況比較緊
[00:19:33.000 --> 00:19:34.000]  當時我跟太太
[00:19:34.000 --> 00:19:38.000]  有時候也感覺生活比較艱難一點
[00:19:38.000 --> 00:19:40.000]  當時我聽見我的同學
[00:19:40.000 --> 00:19:43.000]  他因為沒有錢照學費
[00:19:43.000 --> 00:19:45.000]  他告訴我們請我們為他禱告
[00:19:45.000 --> 00:19:47.000]  他沒有期望我們幫助他
[00:19:47.000 --> 00:19:50.000]  因為他記得我們也沒有的
[00:19:50.000 --> 00:19:52.000]  那個時候我跟太太討論
[00:19:52.000 --> 00:19:53.000]  在禱告說
[00:19:53.000 --> 00:19:55.000]  我們有一個感動
[00:19:55.000 --> 00:19:58.000]  好想很想幫助他
[00:19:58.000 --> 00:20:00.000]  我太太說我們沒有什麼
[00:20:00.000 --> 00:20:01.000]  怎麼樣幫助他呢
[00:20:01.000 --> 00:20:04.000]  但是我們想我們還有一點
[00:20:04.000 --> 00:20:06.000]  還可以分一點出來
[00:20:06.000 --> 00:20:10.000]  當時我們重新再拿出一部分給他
[00:20:10.000 --> 00:20:12.000]  照那個學費
[00:20:12.000 --> 00:20:14.000]  當時我們出了很奇妙的事情
