
[00:00:00.000 --> 00:00:05.240]  我們思想當人齊集同心禱告神的時候
[00:03:14.680 --> 00:03:19.240]  突然間我們的心靈在當中復甦過來
[00:03:19.240 --> 00:03:20.480]  在今天讀的聖經
[00:03:20.480 --> 00:03:22.400]  一位約沙法王
[00:03:22.400 --> 00:03:25.080]  他經歷在困難當中
[00:03:25.080 --> 00:03:27.040]  他們齊集同心禱告
[00:03:27.040 --> 00:03:29.080]  神如何來幫助他們
[00:03:29.080 --> 00:03:31.280]  我們一起看聖經
[00:03:31.280 --> 00:03:32.800]  二十章第一節就提及到
[00:03:32.800 --> 00:03:37.560]  當時的聯軍一齊來攻打以色列人
[00:03:37.560 --> 00:03:38.680]  但是你看山的時候
[00:03:38.680 --> 00:03:40.440]  發覺約沙法王
[00:03:40.440 --> 00:03:43.560]  聖經其實之前幾章都提及他
[00:03:43.560 --> 00:03:44.760]  因為他是君王
[00:03:44.760 --> 00:03:46.040]  他遵行神的道
[00:03:46.040 --> 00:03:48.200]  他得到神的保守
[00:03:48.200 --> 00:03:49.360]  得到尊榮
[00:03:49.360 --> 00:03:51.640]  國家很有財富
[00:03:51.640 --> 00:03:54.040]  但在安穩當中
[00:03:54.040 --> 00:03:57.080]  也好像失去了一份警覺
[00:03:57.080 --> 00:03:59.360]  第十八章就提及約沙法王
[00:03:59.360 --> 00:04:02.160]  他開始和以色列王結盟
[00:04:02.160 --> 00:04:05.440]  猶太王和北面的以色列王結盟
[00:04:05.440 --> 00:04:07.040]  但以色列王是阿哈
[00:04:07.040 --> 00:04:09.080]  大家記得
[00:04:09.080 --> 00:04:13.680]  這是得罪神背離神的一位君王
[00:04:13.680 --> 00:04:16.280]  這位約沙法王為了政治的考慮
[00:04:16.280 --> 00:04:17.600]  所以和他結盟
[00:04:17.600 --> 00:04:20.320]  想增強自己國家的國力
[00:04:20.320 --> 00:04:21.800]  但他所做的事情
[00:04:21.800 --> 00:04:23.200]  神不喜歡
[00:04:23.200 --> 00:04:26.440]  甚至將來他受到阿哈王的引誘
[00:04:26.440 --> 00:04:28.680]  慫恿他離開神
[00:04:28.680 --> 00:04:30.840]  偏離神的旨意
[00:04:30.840 --> 00:04:33.320]  因此去到十九章第二節的時候
[00:04:33.320 --> 00:04:35.080]  神就藉著先知哈蘭尼
[00:04:35.080 --> 00:04:36.960]  來警告他
[00:04:36.960 --> 00:04:38.200]  告訴他
[00:04:38.200 --> 00:04:42.000]  神的憤怒要臨到他
[00:04:42.000 --> 00:04:44.160]  因此突然來到二十章的時候
[00:04:44.160 --> 00:04:46.640]  就見到有大的軍隊
[00:04:46.640 --> 00:04:50.880]  聯軍來入侵猶太的地方
[00:04:50.880 --> 00:04:54.480]  他們開始面對一個大的困難
[00:04:54.480 --> 00:04:58.200]  二十章第二節
[00:04:58.200 --> 00:05:01.880]  有人來向約沙法報告說
[00:05:01.880 --> 00:05:03.000]  從海的對岸
[00:05:03.000 --> 00:05:05.880]  就是從以東有大軍前來攻擊你
[00:05:05.880 --> 00:05:09.160]  現在他們在哈西遜他馬
[00:05:09.160 --> 00:05:11.840]  哈西遜他馬就是隱居底
[00:05:11.840 --> 00:05:14.080]  於是約沙法害怕起來
[00:05:14.080 --> 00:05:16.200]  定要尋求耶和華
[00:05:16.200 --> 00:05:20.080]  就在猶太傳遞宣告禁城
[00:05:20.080 --> 00:05:24.480]  約沙法如何回應這個大的危機呢?
[00:05:24.480 --> 00:05:27.800]  他知道敵軍已經進入隱居底
[00:05:27.800 --> 00:05:30.920]  隱居底就在猶太的境內
[00:05:30.920 --> 00:05:33.600]  逼到門尾
[00:05:33.600 --> 00:05:35.240]  很危險的處境
[00:05:35.240 --> 00:05:39.520]  在那時候聖經就說他害怕
[00:05:39.520 --> 00:05:42.360]  當你面對著突然間的困難
[00:05:42.360 --> 00:05:44.240]  突然間你聽見消息
[00:05:44.240 --> 00:05:45.520]  公司要裁員
[00:05:45.520 --> 00:05:47.440]  包括了你
[00:05:47.440 --> 00:05:49.320]  突然間聽到消息就是你的家人
[00:05:49.320 --> 00:05:51.280]  突然間有交通意外
[00:05:51.280 --> 00:05:54.280]  重傷在醫院
[00:05:54.280 --> 00:05:57.320]  有很多突發而來的困難出現的時候
[00:05:57.320 --> 00:05:58.640]  你會怎樣呢?
[00:05:58.640 --> 00:06:00.080]  會害怕
[00:06:00.080 --> 00:06:02.760]  很自然的反應就是很害怕
[00:06:02.760 --> 00:06:04.200]  但是害怕的時候
[00:06:04.200 --> 00:06:06.480]  有幾個可能的反應
[00:06:06.480 --> 00:06:09.400]  第一就是逃避
[00:06:09.400 --> 00:06:12.280]  不想面對問題就走
[00:06:12.280 --> 00:06:13.280]  第二
[00:06:13.280 --> 00:06:16.240]  用盡你有的方法和各種資源
[00:06:16.240 --> 00:06:18.000]  去處理這個問題
[00:06:18.000 --> 00:06:20.080]  回應這個問題
[00:06:20.080 --> 00:06:21.040]  第三
[00:06:21.040 --> 00:06:23.320]  約沙法王的做法
[00:06:23.320 --> 00:06:24.920]  沒錯他害怕
[00:06:24.920 --> 00:06:26.400]  但他清楚知道自己
[00:06:26.400 --> 00:06:30.800]  沒辦法可以面對這個大的敵軍
[00:06:30.800 --> 00:06:32.040]  聖經就說
[00:06:32.040 --> 00:06:35.760]  他定義尋求耶和華
[00:06:35.760 --> 00:06:38.360]  歡迎定義的英文翻譯
[00:06:38.360 --> 00:06:40.280]  Satisfied
[00:06:40.280 --> 00:06:42.440]  他專心地
[00:06:42.440 --> 00:06:46.360]  全心地尋求神的幫助
[00:06:46.360 --> 00:06:47.120]  各位弟兄姊妹
[00:06:47.120 --> 00:06:49.600]  你和我都會承認
[00:06:49.600 --> 00:06:51.520]  有些時候我們說
[00:06:51.520 --> 00:06:53.440]  信靠神
[00:06:53.440 --> 00:06:55.960]  只不過是口中這樣說
[00:06:55.960 --> 00:06:58.400]  到實際面對難處的時候
[00:06:58.400 --> 00:07:01.200]  就用各種方法信自己
[00:07:01.200 --> 00:07:05.280]  靠自己的力量去解決問題
[00:07:05.280 --> 00:07:06.960]  但當面對一個處境
[00:07:06.960 --> 00:07:08.040]  人害怕的時候
[00:07:08.040 --> 00:07:09.000]  看得很清楚
[00:07:09.000 --> 00:07:11.160]  不是自己能夠面對
[00:07:11.160 --> 00:07:13.720]  因此他就會全心
[00:07:13.720 --> 00:07:18.000]  真心地定義尋求耶和華
[00:07:18.000 --> 00:07:21.120]  而當時約沙法王就做了一件事
[00:07:21.120 --> 00:07:23.160]  他就呼籲整個國家
[00:07:23.160 --> 00:07:26.320]  一起來尋求神
[00:07:26.320 --> 00:07:27.520]  剛剛昨晚
[00:07:27.520 --> 00:07:29.200]  和前晚兩晚的
[00:07:29.200 --> 00:07:30.440]  家庭福興培靈會
[00:07:30.440 --> 00:07:32.200]  我們提及一節經文
[00:07:32.200 --> 00:07:35.760]  就提及耶利米書29章12節
[00:07:35.760 --> 00:07:38.840]  聖經裡面提到神的話說
[00:07:38.840 --> 00:07:39.840]  祂就說
[00:07:39.840 --> 00:07:42.360]  你們要呼求我
[00:07:42.360 --> 00:07:43.840]  禱告我
[00:07:43.840 --> 00:07:46.960]  我就應允你們
[00:07:46.960 --> 00:07:48.880]  你們要尋求我
[00:07:48.880 --> 00:07:50.800]  若專心尋求
[00:07:50.800 --> 00:07:54.240]  就必尋見
[00:07:54.240 --> 00:07:55.320]  聖經應許我們
[00:07:55.320 --> 00:07:56.520]  當我們尋求神
[00:07:56.520 --> 00:07:58.440]  專心尋求祂的時候
[00:07:58.440 --> 00:08:02.040]  祂就必被我們尋見
[00:08:02.040 --> 00:08:03.280]  而當時約沙法王
[00:08:03.280 --> 00:08:04.960]  就呼籲整個猶大各地
[00:08:04.960 --> 00:08:08.000]  全部出來禁食祈禱
[00:08:08.000 --> 00:08:09.760]  而當時他們真的回應了
[00:08:09.760 --> 00:08:12.720]  在第四節你看
[00:08:12.720 --> 00:08:14.640]  「於是猶大人集合起來
[00:08:14.640 --> 00:08:16.640]  尋求耶和華的幫助
[00:08:16.640 --> 00:08:17.960]  猶大各城中
[00:08:17.960 --> 00:08:21.640]  都有人出來尋求耶和華」
[00:08:21.640 --> 00:08:23.640]  他們真的同心一切
[00:08:23.640 --> 00:08:26.440]  出來尋求神
[00:08:26.440 --> 00:08:29.120]  我留意到有一位學者
[00:08:29.120 --> 00:08:31.120]  研究教會復興歷史的
[00:08:31.120 --> 00:08:34.320]  A.T. Pearson 比亞遜先生
[00:08:34.320 --> 00:08:36.120]  他曾經這樣說
[00:08:36.120 --> 00:08:37.200]  他說當我研究很多
[00:08:37.200 --> 00:08:39.960]  不同地方的復興的時候
[00:08:39.960 --> 00:08:41.040]  我發覺
[00:08:41.040 --> 00:08:44.800]  沒有一個地區的靈性覺醒
[00:08:44.800 --> 00:08:48.840]  不是從同心禱告開始的
[00:08:48.840 --> 00:08:51.880]  一切的靈命的覺醒復蘇
[00:08:51.880 --> 00:08:56.200]  都是從同心禱告開始的
[00:08:56.200 --> 00:08:57.640]  如果你參加一個團契
[00:08:57.640 --> 00:08:58.680]  小組 師班
[00:08:58.680 --> 00:09:00.600]  或者參加某一個組織
[00:09:00.600 --> 00:09:02.160]  參加教會
[00:09:02.160 --> 00:09:03.360]  如果你希望在當中
[00:09:03.360 --> 00:09:05.320]  看到神給你的復蘇
[00:09:05.320 --> 00:09:07.480]  給你生命的更新
[00:09:07.480 --> 00:09:10.080]  你沒有其他方法
[00:09:10.080 --> 00:09:12.160]  你只是和你的弟兄姊妹
[00:09:12.160 --> 00:09:14.360]  同心禱告
[00:09:14.360 --> 00:09:19.160]  神就會賜給你更新和復興
[00:09:19.160 --> 00:09:22.000]  因此這位學者就提醒我們
[00:09:22.000 --> 00:09:25.280]  我們要同心禱告
[00:09:25.280 --> 00:09:26.200]  當你再看的時候
[00:09:26.200 --> 00:09:28.360]  你發覺禱告有什麼重點
[00:09:28.360 --> 00:09:31.520]  我們簡單看看下面的經文
[00:09:31.520 --> 00:09:33.760]  在下面第六節到第十二節
[00:09:33.760 --> 00:09:35.200]  提及幾方面
[00:09:35.200 --> 00:09:37.040]  第六節提及他們確認
[00:09:37.040 --> 00:09:39.840]  神是統管一切的上帝
[00:09:39.840 --> 00:09:41.600]  當你禱告的時候要記得
[00:09:41.600 --> 00:09:43.440]  你禱告的對象
[00:09:43.440 --> 00:09:46.280]  不是某一些勢力而已
[00:09:46.280 --> 00:09:48.560]  祂是統管天地萬物的
[00:09:48.560 --> 00:09:50.880]  大有能力的上帝
[00:09:50.880 --> 00:09:52.400]  第二 第七節
[00:09:52.400 --> 00:09:53.480]  就提及神過去
[00:09:53.480 --> 00:09:56.760]  應許將土地賜給阿蘭的後裔
[00:09:56.760 --> 00:09:57.840]  當你禱告的時候
[00:09:57.840 --> 00:10:00.080]  抓住神的應許禱告
[00:10:00.080 --> 00:10:02.480]  神不會違背自己的
[00:10:02.480 --> 00:10:04.120]  你按祂應許的禱告
[00:10:04.120 --> 00:10:06.200]  祂一定會聽
[00:10:06.200 --> 00:10:07.960]  第八 第九節提到
[00:10:07.960 --> 00:10:08.920]  在急難當中
[00:10:08.920 --> 00:10:10.840]  在神的電當中禱告的時候
[00:10:10.840 --> 00:10:13.080]  神一定會垂聽
[00:10:13.080 --> 00:10:15.480]  今天你未必找到聖電
[00:10:15.480 --> 00:10:17.040]  但是在新約的時候
[00:10:17.040 --> 00:10:20.120]  哪裡是聖電
[00:10:20.120 --> 00:10:23.280]  神的指紋就是聖電
[00:10:23.280 --> 00:10:25.560]  神以祂的教會為祂的電
[00:10:25.560 --> 00:10:27.680]  是聖靈居住的地方
[00:10:27.680 --> 00:10:30.760]  所以你的頂尖一起禱告的時候
[00:10:30.760 --> 00:10:33.920]  兩三個人同心合意地禱告
[00:10:33.920 --> 00:10:35.440]  神就在其中
[00:10:35.440 --> 00:10:37.800]  在那裡就是神的聖電
[00:10:37.800 --> 00:10:39.120]  你們呼求的時候
[00:10:39.120 --> 00:10:41.440]  神會垂聽
[00:10:41.440 --> 00:10:43.480]  然後接著第十節十一節
[00:10:43.480 --> 00:10:46.520]  他們提出這些攻打的敵軍
[00:10:46.520 --> 00:10:48.080]  他們是不公義的
[00:10:48.080 --> 00:10:50.760]  以前不滅除他們
[00:10:50.760 --> 00:10:51.520]  放了他們
[00:10:51.520 --> 00:10:53.520]  現在今天反而報復自己
[00:10:53.520 --> 00:10:55.480]  因此求神按他的公義
[00:10:55.480 --> 00:10:57.360]  介入這件事情
[00:10:57.360 --> 00:10:59.480]  但是最重要的是第十二節
[00:10:59.480 --> 00:11:02.920]  你看十二節的下半節
[00:11:02.920 --> 00:11:04.800]  揭到後面說
[00:11:04.800 --> 00:11:07.240]  因為我們沒有力量
[00:11:07.240 --> 00:11:10.640]  抵擋這來攻打我們的大軍
[00:11:10.640 --> 00:11:13.280]  我們也不知道該作什麼
[00:11:13.280 --> 00:11:18.000]  我們的眼睛只有仰望你
[00:11:18.000 --> 00:11:18.720]  在禱告當中
[00:11:18.720 --> 00:11:22.040]  很清楚地承認自己的不足
[00:11:22.040 --> 00:11:23.360]  很清楚地體會到
[00:11:23.360 --> 00:11:24.200]  主啊
[00:11:24.200 --> 00:11:25.560]  我們不知道該怎麼辦
[00:11:25.560 --> 00:11:27.360]  不知道該怎麼做
[00:11:27.360 --> 00:11:29.960]  但是我們的眼睛
[00:11:29.960 --> 00:11:33.720]  單單地仰望祢
[00:11:33.720 --> 00:11:35.640]  我自己的辦公室
[00:11:35.640 --> 00:11:37.960]  在書桌的前面
[00:11:37.960 --> 00:11:39.280]  我放了一個十字架
[00:11:39.280 --> 00:11:41.920]  一個座桌的小十字架
[00:11:41.920 --> 00:11:44.320]  這個十字架的下方
[00:11:44.320 --> 00:11:46.000]  有四個字
[00:11:46.000 --> 00:11:47.560]  很簡單地寫著
[00:11:47.560 --> 00:11:51.240]  仰望十架
[00:11:51.240 --> 00:11:52.720]  有些時候在辦公室
[00:11:52.720 --> 00:11:54.920]  為一些事情煩惱
[00:11:54.920 --> 00:11:57.120]  不知道該怎麼處理的時候
[00:11:57.120 --> 00:12:00.600]  我就不期而會看一看十字架
[00:12:00.600 --> 00:12:01.960]  提醒自己
[00:12:01.960 --> 00:12:03.200]  不要緊
[00:12:03.200 --> 00:12:06.000]  仰望十架
[00:12:06.000 --> 00:12:07.160]  仰望祂
[00:12:07.160 --> 00:12:08.400]  專心仰望祂
[00:12:08.400 --> 00:12:09.520]  用你的眼睛
[00:12:09.520 --> 00:12:11.440]  單單地仰望祂
[00:12:11.440 --> 00:12:14.920]  而去經歷神給你的幫助
[00:12:14.920 --> 00:12:16.240]  而當時約沙伐王
[00:12:16.240 --> 00:12:17.960]  在神面前清楚承認
[00:12:17.960 --> 00:12:20.800]  我們單單地仰望祢
[00:12:20.800 --> 00:12:21.640]  在這個時候
[00:12:21.640 --> 00:12:23.760]  整個形勢就改變了
[00:12:23.760 --> 00:12:24.760]  大家看看
[00:12:24.760 --> 00:12:28.600]  接著的第十四節
[00:12:28.600 --> 00:12:29.720]  在第十四節提及
[00:12:29.720 --> 00:12:32.480]  當時有一個人物叫做阿哈錫
[00:12:32.480 --> 00:12:34.400]  他就跟他們說
[00:12:34.400 --> 00:12:37.400]  在十五節中間說
[00:12:37.400 --> 00:12:41.680]  「你們要留意耶和華怎樣對你們說
[00:12:41.680 --> 00:12:43.680]  你們不要因這帶軍具
[00:12:43.680 --> 00:12:45.280]  怕和驚慌
[00:12:45.280 --> 00:12:47.440]  因為戰爭的勝負
[00:12:47.440 --> 00:12:49.320]  不是在於你們
[00:12:49.320 --> 00:12:52.120]  而是在於神」
[00:12:52.120 --> 00:12:55.240]  在當中才說述神的話
[00:12:55.240 --> 00:12:56.200]  第一
[00:12:56.200 --> 00:12:59.040]  不要懼怕
[00:12:59.040 --> 00:13:00.800]  不要懼怕
[00:13:00.800 --> 00:13:02.720]  為什麼會怕
[00:13:02.720 --> 00:13:05.840]  因為覺得是在乎自己
[00:13:05.840 --> 00:13:08.480]  面對著剛才所說的問題
[00:13:08.480 --> 00:13:09.360]  可能突然間
[00:13:09.360 --> 00:13:12.520]  家庭有些特別的意外事件
[00:13:12.520 --> 00:13:16.360]  你會覺得是要你自己去面對
[00:13:16.360 --> 00:13:18.280]  突然間面對自己一些的身體
[00:13:18.280 --> 00:13:19.080]  或者精神
[00:13:19.080 --> 00:13:21.120]  或者各方面的軟弱的時候
[00:13:21.120 --> 00:13:23.000]  覺得自己為什麼這麼軟弱
[00:13:23.000 --> 00:13:25.400]  幫不到自己
[00:13:25.400 --> 00:13:27.440]  為什麼以前以為自己做得到的事情
[00:13:27.440 --> 00:13:29.640]  今天做不到
[00:13:29.640 --> 00:13:30.840]  害怕
[00:13:30.840 --> 00:13:36.600]  是因為以為問題解決在於自己
[00:13:36.600 --> 00:13:38.040]  但是先知就告訴他們
[00:13:38.040 --> 00:13:39.320]  不要懼怕
[00:13:39.320 --> 00:13:44.320]  因為勝負不在乎你
[00:13:44.320 --> 00:13:46.240]  是在乎誰
[00:13:46.240 --> 00:13:49.520]  在乎各位天地的上帝
[00:13:49.520 --> 00:13:50.560]  告訴他們
[00:13:50.560 --> 00:13:51.520]  不要懼怕
[00:13:51.520 --> 00:13:56.040]  因為勝負成敗不在乎你
[00:13:56.040 --> 00:13:58.200]  各位弟兄姊妹
[00:13:58.200 --> 00:14:01.280]  當我自己去經歷我的信仰的時候
[00:14:01.280 --> 00:14:02.840]  我知道神有些時候
[00:14:02.840 --> 00:14:05.800]  很多時候都要用我們
[00:14:05.800 --> 00:14:08.400]  但是祂用我們的時候
[00:14:08.400 --> 00:14:11.400]  是不在乎我們的
[00:14:11.400 --> 00:14:13.320]  當我們不懼怕的時候
[00:14:13.320 --> 00:14:16.840]  就不會難了神的工作
[00:14:16.840 --> 00:14:17.760]  當我們沒有錯
[00:14:17.760 --> 00:14:19.440]  將自己交出來給神用
[00:14:19.440 --> 00:14:22.520]  但是內心知道不在乎自己
[00:14:22.520 --> 00:14:23.640]  神就有能力
[00:14:23.640 --> 00:14:25.200]  就可以在我們生命當中
[00:14:25.200 --> 00:14:28.280]  透過我們來顯明出來
[00:14:28.280 --> 00:14:30.320]  所以你看到聖經很清楚地說
[00:14:30.320 --> 00:14:30.840]  第一
[00:14:30.840 --> 00:14:31.840]  不要懼怕
[00:14:31.840 --> 00:14:32.560]  第二
[00:14:32.560 --> 00:14:35.800]  在第十六、十七節說
[00:14:35.800 --> 00:14:39.960]  明天你們要下去攻擊他們
[00:14:39.960 --> 00:14:41.080]  很清楚地說
[00:14:41.080 --> 00:14:42.360]  去迎敵
[00:14:42.360 --> 00:14:44.920]  不要逃避
[00:14:44.920 --> 00:14:46.360]  你說怎麼打
[00:14:46.360 --> 00:14:47.960]  打不勝的
[00:14:47.960 --> 00:14:49.080]  神就告訴你
[00:14:49.080 --> 00:14:50.240]  告訴我
[00:14:50.240 --> 00:14:52.080]  你出去
[00:14:52.080 --> 00:14:53.400]  你去迎敵
[00:14:53.400 --> 00:14:54.760]  不要逃避
[00:14:54.760 --> 00:14:55.640]  第三
[00:14:55.640 --> 00:14:57.800]  在第十七節說
[00:14:57.800 --> 00:15:00.920]  我想大家一起讀讀第十七節
[00:15:00.920 --> 00:15:04.160]  「尤大人和耶路撒冷人
[00:15:04.160 --> 00:15:06.760]  這次你們不必出戰
[00:15:06.760 --> 00:15:08.840]  只要忍守陣地
[00:15:08.840 --> 00:15:10.360]  站立不動
[00:15:10.360 --> 00:15:14.040]  看耶和華為你們施行的請求
[00:15:14.040 --> 00:15:15.920]  你們不要懼怕
[00:15:15.920 --> 00:15:17.720]  也不要驚慌
[00:15:17.720 --> 00:15:20.480]  明天要出去攻擊他們
[00:15:20.480 --> 00:15:23.400]  耶和華必和你們同在」
[00:15:23.400 --> 00:15:25.000]  先說到
[00:15:25.000 --> 00:15:25.960]  第一
[00:15:25.960 --> 00:15:28.440]  穩守陣地
[00:15:28.440 --> 00:15:29.280]  第二
[00:15:29.280 --> 00:15:31.200]  站立不動
[00:15:31.200 --> 00:15:33.880]  第三是什麼
[00:15:33.880 --> 00:15:35.560]  是看
[00:15:35.560 --> 00:15:38.720]  去看看神為你做些什麼
[00:15:38.720 --> 00:15:41.240]  我很喜歡英文聖經說
[00:15:41.240 --> 00:15:42.480]  穩守陣地
[00:15:42.480 --> 00:15:45.600]  hold your position
[00:15:45.600 --> 00:15:46.600]  第二
[00:15:46.600 --> 00:15:48.240]  站立得穩
[00:15:48.240 --> 00:15:50.360]  stand firm
[00:15:50.360 --> 00:15:51.160]  第三
[00:15:51.160 --> 00:15:52.840]  watch
[00:15:52.840 --> 00:15:56.160]  看看神為你做什麼
[00:15:56.160 --> 00:15:58.080]  最近大家都常常說到一個
[00:15:58.080 --> 00:16:00.760]  香港的大家很尊重
[00:16:00.760 --> 00:16:02.800]  很崇敬的人物
[00:16:02.800 --> 00:16:06.640]  一位大家知道叫陳福榮先生
[00:16:06.640 --> 00:16:08.000]  他在
[00:16:08.000 --> 00:16:09.800]  王福榮
[00:16:09.800 --> 00:16:10.240]  對不起
[00:16:10.240 --> 00:16:11.920]  王福榮先生
[00:16:11.920 --> 00:16:13.280]  當他在當中
[00:16:13.280 --> 00:16:15.680]  他來到犧牲自己的時候
[00:16:15.680 --> 00:16:17.880]  大家都很欣賞他
[00:16:17.880 --> 00:16:20.160]  但我最近留意到另一個人物
[00:16:20.160 --> 00:16:21.760]  跟他的名字有點相似
[00:16:21.760 --> 00:16:24.560]  叫做陳榮新
[00:16:24.560 --> 00:16:26.320]  很多人不會認識他
[00:16:26.320 --> 00:16:29.520]  但他的事情也都感動我
[00:16:29.520 --> 00:16:30.440]  一位朋友
[00:16:30.440 --> 00:16:31.520]  青年人的時候
[00:16:31.520 --> 00:16:34.760]  他自己受一些不好的朋友影響
[00:16:34.760 --> 00:16:36.920]  他就吸毒
[00:16:36.920 --> 00:16:39.040]  後來被人發現他藏毒
[00:16:39.040 --> 00:16:41.000]  被警方抓了
[00:16:41.000 --> 00:16:42.040]  當他媽媽知道的時候
[00:16:42.040 --> 00:16:43.000]  媽媽很難過
[00:16:43.000 --> 00:16:44.600]  因為媽媽雖然是基督徒
[00:16:44.600 --> 00:16:46.920]  但接受不到自己的兒子是這樣
[00:16:46.920 --> 00:16:50.160]  所以不肯跟他談一句話
[00:16:50.160 --> 00:16:51.560]  在過程裡面
[00:16:51.560 --> 00:16:53.840]  媽媽的心碎了
[00:16:53.840 --> 00:16:54.920]  但後來她發覺
[00:16:54.920 --> 00:16:56.680]  雖然她不能夠改變自己的兒子
[00:16:56.680 --> 00:16:58.480]  但她可以祈禱
[00:16:58.480 --> 00:16:59.280]  從那天開始
[00:16:59.280 --> 00:17:01.840]  她每天早上就禁食祈禱
[00:17:01.840 --> 00:17:03.840]  為她的兒子祈禱
[00:17:03.840 --> 00:17:07.560]  後來知道兒子被判去靜生書院
[00:17:07.560 --> 00:17:09.320]  大家知道在哪裡
[00:17:09.320 --> 00:17:10.880]  在長洲
[00:17:10.880 --> 00:17:15.000]  她就繼續保持著她對兒子的愛心
[00:17:15.000 --> 00:17:17.960]  因此很遠的從家裡去到長洲
