
[00:00:00.000 --> 00:00:03.000]  我們一樣打開剛才我們所讀的聖經
[00:06:13.080 --> 00:06:13.560]  我告訴你
[00:06:13.560 --> 00:06:16.000]  我是希伯來人所生的希伯來人
[00:06:16.000 --> 00:06:18.240]  雖然我懂得希臘話
[00:06:18.240 --> 00:06:20.600]  雖然我是羅馬的公民
[00:06:20.600 --> 00:06:23.560]  但是我忠於我的傳統
[00:06:23.560 --> 00:06:25.600]  我仍然說希伯來話
[00:06:25.600 --> 00:06:28.560]  這是保羅那種家底的風口
[00:06:28.560 --> 00:06:30.200]  在猶太教來說
[00:06:30.200 --> 00:06:31.280]  這個不得了
[00:06:31.280 --> 00:06:33.920]  這個可以說是出身於名門望族
[00:06:33.920 --> 00:06:35.320]  簡單來說
[00:06:35.320 --> 00:06:37.000]  保羅不止這麼多
[00:06:37.000 --> 00:06:39.400]  後天我仍然有很大的努力
[00:06:39.400 --> 00:06:40.720]  我曾經一段日子裡面
[00:06:40.720 --> 00:06:41.440]  大家都知道
[00:06:41.440 --> 00:06:44.080]  保羅未歸化基督徒之後之前
[00:06:44.080 --> 00:06:46.520]  他說我是熱心來說
[00:06:46.520 --> 00:06:47.720]  我是律法上來說
[00:06:47.720 --> 00:06:48.840]  我是一個法利塞人
[00:06:48.840 --> 00:06:51.080]  我是逼迫基督教
[00:06:51.080 --> 00:06:53.600]  法利塞人是追守律法的
[00:06:53.600 --> 00:06:56.160]  保羅說我就是法利塞人
[00:06:56.160 --> 00:06:58.400]  在猶太教裡面最虔誠的是什麼人呢?
[00:06:58.400 --> 00:06:59.240]  法利塞人
[00:06:59.240 --> 00:07:00.640]  我就是法利塞人
[00:07:00.640 --> 00:07:01.600]  你說你虔誠?
[00:07:01.600 --> 00:07:04.160]  我曾經比你更虔誠
[00:07:04.160 --> 00:07:05.480]  虔誠到一個地步
[00:07:05.480 --> 00:07:07.400]  很多法利塞人都還沒做到
[00:07:07.400 --> 00:07:08.080]  我做了
[00:07:08.080 --> 00:07:09.240]  我是逼迫他們基督徒
[00:07:09.240 --> 00:07:11.840]  因為我那時候相信基督教是異端
[00:07:11.840 --> 00:07:12.960]  所以我是逼迫他們
[00:07:12.960 --> 00:07:14.800]  大家記得保羅做過這件事
[00:07:14.800 --> 00:07:17.120]  帶著手令要去逼迫基督徒的時候
[00:07:17.120 --> 00:07:18.600]  在大馬骰的路上
[00:07:18.600 --> 00:07:20.320]  俘虜主耶穌找他
[00:07:20.320 --> 00:07:21.160]  打低他
[00:07:21.160 --> 00:07:21.960]  瞎了眼
[00:07:21.960 --> 00:07:23.720]  然後整個生命才改變
[00:07:23.720 --> 00:07:25.240]  保羅說我以前做的事
[00:07:25.240 --> 00:07:28.720]  是比其他的法利塞人更加熱心
[00:07:28.720 --> 00:07:30.040]  更加積極
[00:07:30.040 --> 00:07:32.160]  在法律上的意義來說
[00:07:32.160 --> 00:07:32.800]  在法律
[00:07:32.800 --> 00:07:34.520]  就是律法上幾百條
[00:07:34.520 --> 00:07:36.400]  這些TAMU
[00:07:36.400 --> 00:07:39.520]  這些猶太教的遵守條例來說
[00:07:39.520 --> 00:07:41.320]  我是無可自查的
[00:07:41.320 --> 00:07:43.880]  百分之百的受制
[00:07:43.880 --> 00:07:45.640]  如果你說
[00:07:45.640 --> 00:07:46.360]  誰厲害
[00:07:46.360 --> 00:07:47.320]  保羅我告訴你
[00:07:47.320 --> 00:07:49.000]  我就是這樣的人
[00:07:49.000 --> 00:07:52.320]  但是只是以為與我有益的以前
[00:07:52.320 --> 00:07:56.080]  我現在都當作有損
[00:07:56.080 --> 00:07:58.800]  保羅在這裡第一樣提醒我們
[00:07:58.800 --> 00:07:59.760]  一個基督徒
[00:07:59.760 --> 00:08:03.600]  一個生命的改變
[00:08:03.600 --> 00:08:06.560]  要將他以前傳開
[00:08:06.560 --> 00:08:08.560]  切斷他以前
[00:08:08.560 --> 00:08:10.680]  每個人都有他的過去
[00:08:10.680 --> 00:08:12.760]  每個人都有他從前
[00:08:12.760 --> 00:08:14.600]  有些人的從前很威水
[00:08:14.600 --> 00:08:16.880]  有些人的從前很多遺憾
[00:08:16.880 --> 00:08:18.160]  不過無論如何
[00:08:18.160 --> 00:08:20.120]  神說如果你要跟從我
[00:08:20.120 --> 00:08:21.600]  向著標竿直跑的話
[00:08:21.600 --> 00:08:22.240]  第一步
[00:08:22.240 --> 00:08:23.760]  你不要讓這些東西繼續拖著你
[00:08:23.760 --> 00:08:25.320]  你切斷它
[00:08:25.320 --> 00:08:26.080]  保羅切斷他
[00:08:26.080 --> 00:08:26.760]  保羅厲害嗎?
[00:08:26.760 --> 00:08:28.840]  保羅很厲害的
[00:08:28.840 --> 00:08:31.480]  神用那些很厲害的人
[00:08:31.480 --> 00:08:32.640]  保羅是
[00:08:32.640 --> 00:08:33.800]  你看見了
[00:08:33.800 --> 00:08:34.960]  在他的人生當中
[00:08:34.960 --> 00:08:36.200]  神是特意去找他的
[00:08:36.200 --> 00:08:37.480]  不是保羅說
[00:08:37.480 --> 00:08:38.920]  不如我想想自己信仰
[00:08:38.920 --> 00:08:40.440]  然後轉化信基督教
[00:08:40.440 --> 00:08:41.640]  不是的
[00:08:41.640 --> 00:08:43.800]  保羅一直都沒有想過要信基督教的
[00:08:43.800 --> 00:08:46.480]  保羅按照他自己的人生要走的路向
[00:08:46.480 --> 00:08:48.120]  他要拿著這個手令
[00:08:48.120 --> 00:08:49.440]  去逼迫基督徒
[00:08:49.440 --> 00:08:51.080]  然後在路上
[00:08:51.080 --> 00:08:53.640]  神是特意闡入他的生命當中
[00:08:53.640 --> 00:08:54.920]  打停他
[00:08:54.920 --> 00:08:56.120]  打低他
[00:08:56.120 --> 00:08:57.160]  打盲他
[00:08:57.160 --> 00:08:58.280]  然後讓他看見
[00:08:58.280 --> 00:08:59.920]  你重新開眼
[00:08:59.920 --> 00:09:01.080]  你不單止眼盲
[00:09:01.080 --> 00:09:02.960]  你的心也盲了
[00:09:02.960 --> 00:09:04.800]  聖經說保羅就是這樣
[00:09:04.800 --> 00:09:06.440]  完全改變過來
[00:09:06.440 --> 00:09:08.400]  神是捉他回來的
[00:09:08.400 --> 00:09:09.120]  神捉他回來
[00:09:09.120 --> 00:09:09.600]  為甚麼?
[00:09:09.600 --> 00:09:10.920]  我相信其中一個很重要的原因
[00:09:10.920 --> 00:09:12.600]  就是他厲害
[00:09:12.600 --> 00:09:14.080]  就是這麼厲害
[00:09:14.080 --> 00:09:15.480]  所以他能夠說這些話
[00:09:15.480 --> 00:09:17.240]  你說你厲害
[00:09:17.240 --> 00:09:18.240]  那些對頭
[00:09:18.240 --> 00:09:19.160]  批評保羅的人
[00:09:19.160 --> 00:09:20.120]  你說你厲害
[00:09:20.120 --> 00:09:24.160]  保羅我有你的東西變得更多
[00:09:24.160 --> 00:09:26.680]  不過那些東西對於我今天
[00:09:26.680 --> 00:09:28.640]  成為基督徒
[00:09:28.640 --> 00:09:31.080]  肅定生命的成長
[00:09:31.080 --> 00:09:33.280]  這些都不重要
[00:09:33.280 --> 00:09:35.440]  切斷它
[00:09:35.440 --> 00:09:37.200]  懂得切斷過去
[00:09:37.200 --> 00:09:38.520]  才可以繼續向前行
[00:09:38.520 --> 00:09:39.120]  弟兄姊妹
[00:09:39.120 --> 00:09:41.320]  我不知道今天你和我坐在這裡的時候
[00:09:41.320 --> 00:09:43.360]  我們還帶著很多過去的包袱
[00:09:43.360 --> 00:09:45.480]  我知道我們多倫多
[00:09:45.480 --> 00:09:47.040]  我們加拿大很多的移民
[00:09:47.040 --> 00:09:48.040]  臥虎藏龍
[00:09:48.040 --> 00:09:49.920]  不是猛龍也不過江
[00:09:49.920 --> 00:09:50.680]  我不知道
[00:09:50.680 --> 00:09:51.040]  對不起
[00:09:51.040 --> 00:09:52.040]  我不認識你
[00:09:52.040 --> 00:09:53.320]  你自己有事有事
[00:09:53.320 --> 00:09:53.840]  坐在這裡的時候
[00:09:53.840 --> 00:09:55.480]  你知道我是誰嗎?
[00:09:55.480 --> 00:09:56.400]  以前我那間公司
[00:09:56.400 --> 00:09:58.280]  你知道有多少人跟著我嗎?
[00:09:58.280 --> 00:09:59.280]  是嗎?
[00:09:59.280 --> 00:10:00.920]  想當年
[00:10:00.920 --> 00:10:03.200]  我知道還有很多的
[00:10:03.200 --> 00:10:05.120]  我們放不下的
[00:10:05.120 --> 00:10:06.720]  保羅說如果我放不下
[00:10:06.720 --> 00:10:07.920]  有很多東西
[00:10:07.920 --> 00:10:10.360]  但是保羅說這些全部我斬斷它
[00:10:10.360 --> 00:10:11.120]  為甚麼?
[00:10:11.120 --> 00:10:12.760]  因為這些對我是沒有益的
[00:10:12.760 --> 00:10:14.920]  待會我們才看為甚麼可以沒有益
[00:10:14.920 --> 00:10:16.360]  但是保羅說第一步
[00:10:16.360 --> 00:10:18.560]  我要將它切斷
[00:10:18.560 --> 00:10:19.360]  在若干年前
[00:10:19.360 --> 00:10:21.560]  我去美國南部一個教會
[00:10:21.560 --> 00:10:24.200]  華人教會裡面講道
[00:10:24.200 --> 00:10:27.120]  美國的教會很厲害的
[00:10:27.120 --> 00:10:31.560]  尤其是台灣的基督徒
[00:10:31.560 --> 00:10:33.600]  因為他們70年代的時候
[00:10:33.600 --> 00:10:35.480]  初初他們在台灣讀
[00:10:35.480 --> 00:10:37.160]  走去美國讀研究院的
[00:10:37.160 --> 00:10:38.360]  那些全部都是聰明人
[00:10:38.360 --> 00:10:39.880]  在台灣選出來讀的
[00:10:39.880 --> 00:10:41.720]  讀完之後讀PhD、讀博士
[00:10:41.720 --> 00:10:42.840]  接著留在這裡
[00:10:42.840 --> 00:10:44.760]  在專業或者醫生、律師
[00:10:44.760 --> 00:10:47.400]  有些工程師、科研
[00:10:47.400 --> 00:10:49.880]  有些在政府裡面做高官
[00:10:49.880 --> 00:10:51.720]  他們就在大學裡面的時候
[00:10:51.720 --> 00:10:53.000]  一直讀書的時候
[00:10:53.000 --> 00:10:54.400]  就參加查經班
[00:10:54.400 --> 00:10:55.360]  信了主
[00:10:55.360 --> 00:10:56.280]  很熱心
[00:10:56.280 --> 00:10:58.360]  這時候就留在美國
[00:10:58.360 --> 00:11:02.200]  於是就多數在大學那裡畢業之後
[00:11:02.200 --> 00:11:04.360]  在附近買一個地方
[00:11:04.360 --> 00:11:05.680]  建立一個教會
[00:11:05.680 --> 00:11:06.200]  是吧?
[00:11:06.200 --> 00:11:07.520]  他們建立教會之後
[00:11:07.520 --> 00:11:11.960]  再用錢請傳道人來侮辱他們
[00:11:11.960 --> 00:11:14.360]  做傳道人是很難做的
[00:11:14.360 --> 00:11:15.120]  一站上台
[00:11:15.120 --> 00:11:17.320]  一堆都是PhD
[00:11:17.320 --> 00:11:18.520]  又Master又PhD
[00:11:18.520 --> 00:11:20.680]  有些人還空閒都沒事做
[00:11:20.680 --> 00:11:23.280]  不如讀回神學學位
[00:11:23.280 --> 00:11:25.280]  讀完M.D.
[00:11:25.280 --> 00:11:27.520]  你怎麼跟他講道?
[00:11:27.520 --> 00:11:29.040]  很大壓力的
[00:11:29.040 --> 00:11:31.000]  我去的那間教會就是這樣的教會
[00:11:31.000 --> 00:11:33.600]  週末的培靈會到星期天的時候
[00:11:33.600 --> 00:11:34.800]  兩堂聚會
[00:11:34.800 --> 00:11:36.800]  早堂就是牧師講道
[00:11:36.800 --> 00:11:39.800]  午堂就是我講道
[00:11:39.800 --> 00:11:41.800]  早堂我就坐在那裡
[00:11:41.800 --> 00:11:42.520]  講完道之後
[00:11:42.520 --> 00:11:44.520]  牧師講道就不過不失
[00:11:44.520 --> 00:11:46.320]  他就這樣講
[00:11:46.320 --> 00:11:47.520]  他要講那篇道
[00:11:47.520 --> 00:11:48.520]  講完之後
[00:11:48.520 --> 00:11:49.520]  令我很詫異
[00:11:49.520 --> 00:11:51.520]  有個長老走到前面
[00:11:51.520 --> 00:11:53.520]  牧師在前面還沒下台
[00:11:53.520 --> 00:11:54.960]  下台之後就是完了聚會
[00:11:54.960 --> 00:11:55.920]  還沒出去握手
[00:11:55.920 --> 00:11:57.240]  有個長老走到前面
[00:11:57.240 --> 00:11:58.120]  我站在旁邊
[00:11:58.120 --> 00:11:59.720]  我聽到那個長老說
[00:11:59.720 --> 00:12:00.240]  牧師呀
[00:12:00.240 --> 00:12:02.240]  剛才你講道講錯了
[00:12:02.240 --> 00:12:04.240]  那句經文不應該是這個意思
[00:12:04.240 --> 00:12:05.720]  他說如果你想知道
[00:12:05.720 --> 00:12:07.720]  我借兩本經文給你看看
[00:12:07.720 --> 00:12:11.720]  嘩!這樣講話
[00:12:11.720 --> 00:12:13.720]  我覺得不要緊
[00:12:13.720 --> 00:12:14.720]  我在外來講完
[00:12:14.720 --> 00:12:15.720]  你不喜歡的話
[00:12:15.720 --> 00:12:17.720]  我也要講幾句公道說話
[00:12:17.720 --> 00:12:19.720]  我說大英啊
[00:12:19.720 --> 00:12:23.720]  牧師剛才講道
[00:12:23.720 --> 00:12:24.720]  他的解釋
[00:12:24.720 --> 00:12:26.720]  雖然不是說完全的
[00:12:26.720 --> 00:12:27.720]  他也不算錯
[00:12:27.720 --> 00:12:31.720]  我說起碼他是一位奉獻
[00:12:31.720 --> 00:12:33.720]  將自己的生命奉獻給神的人
[00:12:33.720 --> 00:12:35.720]  我們要尊重他
[00:12:35.720 --> 00:12:37.720]  你這樣批評對他來說很難
[00:12:37.720 --> 00:12:39.720]  牧師的臉都紅了
[00:12:39.720 --> 00:12:41.720]  頭暈暈的
[00:12:41.720 --> 00:12:43.720]  嘩!那位弟兄
[00:12:43.720 --> 00:12:45.720]  看著我
[00:12:45.720 --> 00:12:46.720]  他問我知不知道我是誰
[00:12:46.720 --> 00:12:47.720]  他用英文跟我說
[00:12:47.720 --> 00:12:49.720]  You know who I am?
[00:12:49.720 --> 00:12:51.720]  他說我是這間教會
[00:12:51.720 --> 00:12:54.720]  三個建立這間教會的元老之一
[00:12:54.720 --> 00:12:55.720]  我聽到這句話
[00:12:55.720 --> 00:12:56.720]  我真的忍不住
[00:12:56.720 --> 00:12:58.720]  我也很少這樣發火
[00:12:58.720 --> 00:13:01.720]  我說弟兄你是誰我不知道
[00:13:01.720 --> 00:13:03.720]  我只知道你和我都是罪人
[00:13:03.720 --> 00:13:06.720]  我們大家都是在侍奉神
[00:13:06.720 --> 00:13:07.720]  牧師也是
[00:13:07.720 --> 00:13:09.720]  我們是一切都是侍奉神
[00:13:09.720 --> 00:13:10.720]  接著我說了一句話
[00:13:10.720 --> 00:13:11.720]  我到今天還記得
[00:13:11.720 --> 00:13:12.720]  我說下一個禮拜
[00:13:12.720 --> 00:13:14.720]  當你來這個禮拜堂的時候
[00:13:14.720 --> 00:13:16.720]  將你的車停在停車場
[00:13:16.720 --> 00:13:18.720]  你就等下你以前的威風事件
[00:13:18.720 --> 00:13:20.720]  才走進來禮拜堂
[00:13:20.720 --> 00:13:21.720]  多不高興啊
[00:13:21.720 --> 00:13:23.720]  到現在都沒有人再請我來這間教會
[00:13:23.720 --> 00:13:25.720]  不請就不請
[00:13:25.720 --> 00:13:27.720]  是不是
[00:13:27.720 --> 00:13:28.720]  老實說
[00:13:28.720 --> 00:13:29.720]  我比牧師容易
[00:13:29.720 --> 00:13:30.720]  是不是
[00:13:30.720 --> 00:13:31.720]  我走了
[00:13:31.720 --> 00:13:34.720]  我不知道牧師將來的遭遇是怎樣
[00:13:34.720 --> 00:13:35.720]  但是我要說
[00:13:35.720 --> 00:13:36.720]  弟兄姊妹
[00:13:36.720 --> 00:13:38.720]  你等下你的事
[00:13:38.720 --> 00:13:40.720]  你帶著這些進來這禮拜堂
[00:13:40.720 --> 00:13:41.720]  你帶著這些創傷
[00:13:41.720 --> 00:13:43.720]  你帶著你自己的後悔
[00:13:43.720 --> 00:13:44.720]  來這禮拜堂
[00:13:44.720 --> 00:13:45.720]  弟兄姊妹下一個禮拜
[00:13:45.720 --> 00:13:46.720]  你來到停車場
[00:13:46.720 --> 00:13:47.720]  停車的時候
