
[00:00:00.000 --> 00:00:12.000]  不知道大家是否記得以前麥當勞有一種包叫做媽寶
[00:04:48.000 --> 00:04:50.000]  這個僕人如何求救呢?
[00:04:50.000 --> 00:04:52.000]  他如何求救呢?
[00:04:52.000 --> 00:04:53.000]  我記得以前
[00:04:53.000 --> 00:04:55.000]  我剛剛第一份工作
[00:04:55.000 --> 00:04:57.000]  在政府那裡做的
[00:04:57.000 --> 00:04:59.000]  上班的第一個星期就上課
[00:04:59.000 --> 00:05:01.000]  其中一些課就教我們
[00:05:01.000 --> 00:05:04.000]  如何去寫Memo
[00:05:04.000 --> 00:05:06.000]  寫一些文件
[00:05:06.000 --> 00:05:07.000]  上司就教了
[00:05:07.000 --> 00:05:08.000]  你記得了
[00:05:08.000 --> 00:05:09.000]  你寫這些文件
[00:05:09.000 --> 00:05:13.000]  你向你的上級提交一些證據
[00:05:13.000 --> 00:05:15.000]  提交一些申請
[00:05:15.000 --> 00:05:17.000]  或者你要拿一些錢
[00:05:17.000 --> 00:05:19.000]  拿多一些錢去做一些事
[00:05:19.000 --> 00:05:22.000]  你記得你要寫一些Justifications
[00:05:22.000 --> 00:05:24.000]  一些理據
[00:05:24.000 --> 00:05:25.000]  你列出來
[00:05:25.000 --> 00:05:26.000]  為什麼你要這樣做
[00:05:26.000 --> 00:05:27.000]  讓你的上司
[00:05:27.000 --> 00:05:29.000]  甚至你那個部門的首長一看
[00:05:29.000 --> 00:05:30.000]  很清楚
[00:05:30.000 --> 00:05:32.000]  他就可以批准你
[00:05:32.000 --> 00:05:35.000]  這些理據成為一些說服力
[00:05:35.000 --> 00:05:38.000]  這個詩人也列了很多Justifications
[00:05:38.000 --> 00:05:39.000]  列了很多理據
[00:05:39.000 --> 00:05:40.000]  如何找呢?
[00:05:40.000 --> 00:05:41.000]  有的
[00:05:41.000 --> 00:05:42.000]  第一節
[00:05:42.000 --> 00:05:43.000]  第二節
[00:05:43.000 --> 00:05:44.000]  第三節
[00:05:44.000 --> 00:05:45.000]  第四節
[00:05:45.000 --> 00:05:46.000]  第五節
[00:05:46.000 --> 00:05:47.000]  第七節
[00:05:47.000 --> 00:05:48.000]  都有的
[00:05:48.000 --> 00:05:49.000]  有兩個字
[00:05:49.000 --> 00:05:50.000]  因為
[00:05:50.000 --> 00:05:51.000]  看到嗎?
[00:05:51.000 --> 00:05:52.000]  我讀頭兩個給你聽
[00:05:52.000 --> 00:05:54.000]  耶和華第一節那裡
[00:05:54.000 --> 00:05:56.000]  求你留心聽我英文
[00:05:56.000 --> 00:05:59.000]  因為我是困苦貧窮的
[00:05:59.000 --> 00:06:00.000]  第二節
[00:06:00.000 --> 00:06:01.000]  求你保護我的性命
[00:06:01.000 --> 00:06:04.000]  因為我是虔誠的人
[00:06:04.000 --> 00:06:05.000]  求你拯救者
[00:06:05.000 --> 00:06:07.000]  倚靠你的僕人
[00:06:07.000 --> 00:06:09.000]  你幫我讀第三第四節
[00:06:09.000 --> 00:06:10.000]  因為讀大力一點
[00:06:10.000 --> 00:06:11.000]  預備起
[00:06:11.000 --> 00:06:12.000]  主啊
[00:06:12.000 --> 00:06:14.000]  求你恩待我
[00:06:14.000 --> 00:06:17.000]  因為我終日向你呼求
[00:06:17.000 --> 00:06:18.000]  主啊
[00:06:18.000 --> 00:06:22.000]  求你使你的僕人心裡歡喜
[00:06:22.000 --> 00:06:25.000]  因為我的心仰望你
[00:06:25.000 --> 00:06:27.000]  詩人列出他的理據
[00:06:27.000 --> 00:06:29.000]  因為我是困苦貧窮的
[00:06:29.000 --> 00:06:30.000]  因為我是虔誠
[00:06:30.000 --> 00:06:31.000]  很信靠你的人
[00:06:31.000 --> 00:06:33.000]  因為我已經經常向你祈禱了
[00:06:33.000 --> 00:06:35.000]  因為我已經整個人
[00:06:35.000 --> 00:06:36.000]  去你那裡
[00:06:36.000 --> 00:06:37.000]  仰望你
[00:06:37.000 --> 00:06:38.000]  我指望你了
[00:06:38.000 --> 00:06:39.000]  神
[00:06:39.000 --> 00:06:41.000]  這個詩人列出這麼多的
[00:06:41.000 --> 00:06:43.000]  理據
[00:06:43.000 --> 00:06:45.000]  熟不熟?
[00:06:45.000 --> 00:06:46.000]  你想想你上一次
[00:06:46.000 --> 00:06:47.000]  很辛苦
[00:06:47.000 --> 00:06:49.000]  很艱難的時候
[00:06:49.000 --> 00:06:50.000]  甚至可能是現在
[00:06:50.000 --> 00:06:52.000]  你祈禱
[00:06:52.000 --> 00:06:54.000]  你感覺到自己
[00:06:54.000 --> 00:06:55.000]  很辛苦很危險
[00:06:55.000 --> 00:06:58.000]  甚至是病得快要死
[00:06:58.000 --> 00:07:01.000]  孤單到心情很低落
[00:07:01.000 --> 00:07:03.000]  沒有心情
[00:07:03.000 --> 00:07:05.000]  又或者你的工作裡
[00:07:05.000 --> 00:07:08.000]  遇到很大的問題
[00:07:08.000 --> 00:07:11.000]  嘗試給你的目標
[00:07:11.000 --> 00:07:12.000]  工作的目標
[00:07:12.000 --> 00:07:13.000]  壓到你呼吸不了
[00:07:13.000 --> 00:07:16.000]  簡直是一種窒息的感覺的時候
[00:07:16.000 --> 00:07:18.000]  感覺好像快要死了
[00:07:18.000 --> 00:07:19.000]  向神求救
[00:07:19.000 --> 00:07:22.000]  怎樣求救呢?
[00:07:22.000 --> 00:07:25.000]  很多很多很多年前
[00:07:25.000 --> 00:07:27.000]  我就不告訴你什麼時候了
[00:07:27.000 --> 00:07:29.000]  我曾經試過一個侍奉裡
[00:07:29.000 --> 00:07:33.000]  遇到極大的失落的情況
[00:07:33.000 --> 00:07:34.000]  那個侍奉不容易的
[00:07:34.000 --> 00:07:37.000]  但也不是那個侍奉本身的問題
[00:07:37.000 --> 00:07:40.000]  而是整個一起去侍奉的對公裡
[00:07:40.000 --> 00:07:44.000]  有一位極難相處的隊員
[00:07:44.000 --> 00:07:46.000]  那個侍奉要完成
[00:07:46.000 --> 00:07:47.000]  但這個隊員
[00:07:47.000 --> 00:07:50.000]  經常有意無意地批評我
[00:07:50.000 --> 00:07:51.000]  批評我
[00:07:51.000 --> 00:07:54.000]  很辛苦
[00:07:54.000 --> 00:07:57.000]  試過和教務同工分享
[00:07:57.000 --> 00:08:00.000]  其實我都不是教務
[00:08:00.000 --> 00:08:02.000]  只是一個普通弟兄姊妹
[00:08:02.000 --> 00:08:03.000]  找教務同工分享
[00:08:03.000 --> 00:08:07.000]  怎樣可以幫助我們解決這個問題呢?
[00:08:07.000 --> 00:08:09.000]  希望他能夠解決
[00:08:09.000 --> 00:08:11.000]  沒有改變
[00:08:11.000 --> 00:08:13.000]  找了牧師
[00:08:13.000 --> 00:08:15.000]  也沒有改變
[00:08:15.000 --> 00:08:17.000]  所有的方法
[00:08:17.000 --> 00:08:19.000]  人事
[00:08:19.000 --> 00:08:21.000]  都用完了
[00:08:21.000 --> 00:08:23.000]  但這個侍奉不能半途而廢
[00:08:23.000 --> 00:08:25.000]  那可以怎樣呢?
[00:08:25.000 --> 00:08:26.000]  有一天回到下班
[00:08:26.000 --> 00:08:28.000]  在辦公室的電腦上
[00:08:28.000 --> 00:08:30.000]  收到一封電郵
[00:08:30.000 --> 00:08:32.000]  看到名字
[00:08:32.000 --> 00:08:33.000]  我已經大顫抖了
[00:08:33.000 --> 00:08:35.000]  就是那位弟兄的聲音
[00:08:35.000 --> 00:08:38.000]  打開看
[00:08:38.000 --> 00:08:40.000]  句句尖銳
[00:08:40.000 --> 00:08:43.000]  每一句都銳心
[00:08:43.000 --> 00:08:44.000]  看完之後
[00:08:44.000 --> 00:08:47.000]  我覺得我呼吸不了
[00:08:47.000 --> 00:08:48.000]  很辛苦
[00:08:48.000 --> 00:08:49.000]  很辛苦
[00:08:49.000 --> 00:08:51.000]  我立刻衝離開那個位置
[00:08:51.000 --> 00:08:53.000]  走到一個沒有人的角落
[00:08:53.000 --> 00:08:55.000]  眼淚不斷流出來
[00:08:55.000 --> 00:08:56.000]  我跟神說
[00:08:56.000 --> 00:08:57.000]  神啊
[00:08:57.000 --> 00:08:58.000]  我參與侍奉
[00:08:58.000 --> 00:09:00.000]  我侍奉祢
[00:09:00.000 --> 00:09:03.000]  都算是祢的僕人
[00:09:03.000 --> 00:09:04.000]  那麼奮心
[00:09:04.000 --> 00:09:06.000]  為何我遇到那麼困難呢?
[00:09:06.000 --> 00:09:07.000]  這個人這樣
[00:09:07.000 --> 00:09:08.000]  我撐不住了
[00:09:08.000 --> 00:09:09.000]  我捱不了了
[00:09:09.000 --> 00:09:10.000]  我支持不了了
[00:09:10.000 --> 00:09:11.000]  我沒有辦法了
[00:09:11.000 --> 00:09:12.000]  我找過誰幫我
[00:09:12.000 --> 00:09:14.000]  他也幫不了
[00:09:14.000 --> 00:09:17.000]  神啊求祢幫我
[00:09:17.000 --> 00:09:19.000]  沒有幫助
[00:09:19.000 --> 00:09:20.000]  沒有能力
[00:09:20.000 --> 00:09:22.000]  沒有任何的商量力
[00:09:22.000 --> 00:09:23.000]  這個就是第一節
[00:09:23.000 --> 00:09:27.000]  困苦貧窮的意思
[00:09:27.000 --> 00:09:29.000]  困苦貧窮不是沒有錢
[00:09:29.000 --> 00:09:31.000]  不是說物質缺乏
[00:09:31.000 --> 00:09:33.000]  大概這篇是大衛的詩篇
[00:09:33.000 --> 00:09:36.000]  大衛也不會窮到哪裡去
[00:09:36.000 --> 00:09:37.000]  這裡說的是
[00:09:37.000 --> 00:09:39.000]  他沒有能力
[00:09:39.000 --> 00:09:42.000]  方法去解決他現在
[00:09:42.000 --> 00:09:45.000]  簡直要命的危險
[00:09:45.000 --> 00:09:47.000]  有個英文譯本這樣翻譯
[00:09:47.000 --> 00:09:48.000]  Listen, O Lord
[00:09:48.000 --> 00:09:49.000]  Answer me
[00:09:49.000 --> 00:09:53.000]  For I am oppressed and needy
[00:09:53.000 --> 00:09:54.000]  Oppressed
[00:09:54.000 --> 00:09:55.000]  受到壓迫
[00:09:55.000 --> 00:09:57.000]  欺壓打擊
[00:09:57.000 --> 00:09:58.000]  Needy
[00:09:58.000 --> 00:10:00.000]  沒有任何的方法
[00:10:00.000 --> 00:10:02.000]  自己沒有任何的資源
[00:10:02.000 --> 00:10:06.000]  需要外來的救助
[00:10:06.000 --> 00:10:07.000]  他沒有這些東西
[00:10:07.000 --> 00:10:09.000]  他唯一可以說什麼呢?
[00:10:09.000 --> 00:10:11.000]  他剩下什麼呢?
[00:10:11.000 --> 00:10:12.000]  詩人說我剩下的就是
[00:10:12.000 --> 00:10:17.000]  神啊我和祢的主僕關係
[00:10:17.000 --> 00:10:19.000]  這讓我們也記得
[00:10:19.000 --> 00:10:21.000]  我們也是主的僕人
[00:10:21.000 --> 00:10:24.000]  不只是教會裡服侍
[00:10:24.000 --> 00:10:26.000]  做全職的才是神的僕人
[00:10:26.000 --> 00:10:28.000]  我們每一個跟從神的
[00:10:28.000 --> 00:10:31.000]  都是祂的僕人
[00:10:31.000 --> 00:10:34.000]  在困苦窮乏當中
[00:10:34.000 --> 00:10:36.000]  Oppressed and needy
[00:10:36.000 --> 00:10:37.000]  被受壓迫
[00:10:37.000 --> 00:10:40.000]  極需要外來的救援的時候
[00:10:40.000 --> 00:10:41.000]  讓我們記得
[00:10:41.000 --> 00:10:44.000]  我們和神的主僕的關係
[00:10:44.000 --> 00:10:47.000]  我們看二次大戰的電影
[00:10:47.000 --> 00:10:49.000]  你可能看過
[00:10:49.000 --> 00:10:52.000]  盟軍有一隊小隊在山頭上
[00:10:52.000 --> 00:10:55.000]  漸漸被德軍圍逼
[00:10:55.000 --> 00:10:58.000]  他們只能躲在山頂
[00:10:58.000 --> 00:11:00.000]  但德軍穿過森林
[00:11:00.000 --> 00:11:01.000]  越來越迫近
[00:11:01.000 --> 00:11:03.000]  隊長發現沒有彈藥
[00:11:03.000 --> 00:11:04.000]  怎麼辦呢?
[00:11:04.000 --> 00:11:06.000]  馬上叫旁邊的隊員
[00:11:06.000 --> 00:11:07.000]  叫他轉身
[00:11:07.000 --> 00:11:08.000]  為什麼呢?
[00:11:08.000 --> 00:11:10.000]  因為那個隊員負責揹著
[00:11:10.000 --> 00:11:12.000]  一部電報機
[00:11:12.000 --> 00:11:14.000]  隊長馬上在他背後搗亂
[00:11:14.000 --> 00:11:16.000]  然後就召喚
[00:11:16.000 --> 00:11:18.000]  小英夫叫老英
[00:11:18.000 --> 00:11:19.000]  小英夫叫老英
[00:11:19.000 --> 00:11:20.000]  我們撐不住了
[00:11:20.000 --> 00:11:21.000]  我們在哪個位置
[00:11:21.000 --> 00:11:23.000]  重複小英夫叫老英
[00:11:23.000 --> 00:11:24.000]  小英夫叫老英
[00:11:24.000 --> 00:11:26.000]  然後又有爆炸聲
[00:11:26.000 --> 00:11:28.000]  請你快點派出援軍
[00:11:28.000 --> 00:11:31.000]  或者派出飛機去炸那些德軍
[00:11:31.000 --> 00:11:33.000]  求救
[00:11:33.000 --> 00:11:34.000]  這些被圍困的士兵
[00:11:34.000 --> 00:11:35.000]  在那一刻
[00:11:35.000 --> 00:11:36.000]  他們在等什麼呢?
[00:11:36.000 --> 00:11:38.000]  他們期待和他們有
[00:11:38.000 --> 00:11:40.000]  同一國的人
[00:11:40.000 --> 00:11:41.000]  快點來幫忙
[00:11:41.000 --> 00:11:43.000]  期待總部的將軍
[00:11:43.000 --> 00:11:47.000]  派兵來救自己人
[00:11:47.000 --> 00:11:48.000]  士人同樣在那裡
[00:11:48.000 --> 00:11:49.000]  他跟神說
[00:11:49.000 --> 00:11:51.000]  神啊,我是祢的國
[00:11:51.000 --> 00:11:54.000]  我們沒有能力了
[00:11:54.000 --> 00:11:56.000]  我們快要沒命了
[00:11:56.000 --> 00:11:58.000]  你救我
[00:11:58.000 --> 00:11:59.000]  弟兄姊妹
[00:11:59.000 --> 00:12:00.000]  當我們捱不住的時候
[00:12:00.000 --> 00:12:03.000]  沒有辦法的時候
[00:12:03.000 --> 00:12:04.000]  你記得
[00:12:04.000 --> 00:12:05.000]  我們還有
[00:12:05.000 --> 00:12:08.000]  我們和神主僕的關係
[00:12:08.000 --> 00:12:10.000]  我們向祂求救
[00:12:11.000 --> 00:12:12.000]  第二點和大家分享
[00:12:12.000 --> 00:12:14.000]  我們是忠心的僕人
[00:12:14.000 --> 00:12:17.000]  也需要神去加力
[00:12:17.000 --> 00:12:18.000]  士人遇到的危難
[00:12:18.000 --> 00:12:20.000]  第二節已經很清楚說了
[00:12:20.000 --> 00:12:22.000]  是性命有危險
[00:12:22.000 --> 00:12:25.000]  第四節其實重複了性命這兩個字
[00:12:25.000 --> 00:12:28.000]  不過中文譯了為心
[00:12:28.000 --> 00:12:29.000]  說的是什麼呢?
[00:12:29.000 --> 00:12:32.000]  不單止可能是生命有威脅
[00:12:32.000 --> 00:12:35.000]  也可能是表達心靈要崩潰
[00:12:35.000 --> 00:12:37.000]  心靈不能夠再忍受到
[00:12:37.000 --> 00:12:39.000]  現在的處境
[00:12:39.000 --> 00:12:41.000]  非常危急
[00:12:41.000 --> 00:12:44.000]  他希望這位主人去負責
[00:12:44.000 --> 00:12:49.000]  今年有一位在美國的神學教授
[00:12:49.000 --> 00:12:50.000]  很年輕的
[00:12:50.000 --> 00:12:53.000]  他就告訴他的學生
[00:12:53.000 --> 00:12:55.000]  他患了一個絕症
[00:12:55.000 --> 00:12:57.000]  很嚴重的絕症
[00:12:57.000 --> 00:12:59.000]  這位神學教授在神學院裡
[00:12:59.000 --> 00:13:01.000]  專教他的學生
[00:13:01.000 --> 00:13:03.000]  什麼是苦難
[00:13:03.000 --> 00:13:05.000]  他之前就說
[00:13:05.000 --> 00:13:07.000]  他有很多神學的理由
[00:13:07.000 --> 00:13:09.000]  很多聖經的根據
[00:13:09.000 --> 00:13:11.000]  教人如何面對苦難
[00:13:11.000 --> 00:13:15.000]  但當他自己去面對自己的疾病
[00:13:15.000 --> 00:13:17.000]  醫生說不能醫治
[00:13:17.000 --> 00:13:19.000]  只能拖延
[00:13:19.000 --> 00:13:20.000]  他覺得在那一刻
[00:13:20.000 --> 00:13:22.000]  他以前學過的任何解釋
[00:13:22.000 --> 00:13:24.000]  都幫不了他
[00:13:24.000 --> 00:13:27.000]  這個疾病好像將他的未來
[00:13:27.000 --> 00:13:29.000]  本來是這麼長的
[00:13:29.000 --> 00:13:32.000]  剪短了
[00:13:32.000 --> 00:13:34.000]  他每天吃早餐的時候
[00:13:34.000 --> 00:13:38.000]  他一歲和三歲的小孩
[00:13:38.000 --> 00:13:40.000]  他不斷在想
[00:13:40.000 --> 00:13:43.000]  我還可以陪他們多久呢
[00:13:43.000 --> 00:13:45.000]  他甚至想
[00:13:45.000 --> 00:13:47.000]  我不能長命百歲
[00:13:47.000 --> 00:13:50.000]  神是不是欠了我
[00:13:50.000 --> 00:13:52.000]  的確
[00:13:52.000 --> 00:13:55.000]  這個世界的文化不斷灌輸給我們聽
[00:13:55.000 --> 00:13:58.000]  我們是理應長命百歲的
[00:13:58.000 --> 00:14:00.000]  我們人生應該是這樣的
[00:14:00.000 --> 00:14:02.000]  有這些有這些
[00:14:02.000 --> 00:14:04.000]  我們到了這個階段應該做些什麼
[00:14:04.000 --> 00:14:06.000]  好像很完整
[00:14:06.000 --> 00:14:09.000]  當這些事情沒辦法發生的時候
[00:14:09.000 --> 00:14:12.000]  我們總會想要找人去負責
[00:14:12.000 --> 00:14:16.000]  私人面對他生命受到威脅
[00:14:16.000 --> 00:14:18.000]  或者他心靈要崩潰的時候
[00:14:18.000 --> 00:14:21.000]  一個性命攸關的事情
[00:14:21.000 --> 00:14:22.000]  他怎麼做
[00:14:22.000 --> 00:14:24.000]  其實他可以問下去
[00:14:24.000 --> 00:14:25.000]  神啊不公平啊
[00:14:25.000 --> 00:14:27.000]  神啊你欠了我的
[00:14:27.000 --> 00:14:29.000]  你有沒有試過
[00:14:29.000 --> 00:14:32.000]  你有沒有試過覺得神對你不公平
[00:14:32.000 --> 00:14:34.000]  我這麼信靠你
[00:14:34.000 --> 00:14:38.000]  可能我還要侍奉你這麼多
[00:14:38.000 --> 00:14:40.000]  我信了你這麼久
[00:14:40.000 --> 00:14:42.000]  為什麼
[00:14:42.000 --> 00:14:44.000]  為什麼會這樣
[00:14:44.000 --> 00:14:47.000]  我這麼跟從你
[00:14:47.000 --> 00:14:50.000]  認識一對弟兄姊妹
[00:14:50.000 --> 00:14:51.000]  他們很好的
[00:14:51.000 --> 00:14:53.000]  很熱心服侍
[00:14:53.000 --> 00:14:55.000]  很熱心傳福音
[00:14:55.000 --> 00:14:58.000]  吃一頓飯都可以帶到事應回教會
[00:14:58.000 --> 00:15:00.000]  很好
[00:15:00.000 --> 00:15:02.000]  但他們面對他們生命的其中一個難關
[00:15:02.000 --> 00:15:04.000]  就是他們結婚很多年
[00:15:04.000 --> 00:15:05.000]  很想要小朋友
[00:15:05.000 --> 00:15:07.000]  沒有
[00:15:07.000 --> 00:15:09.000]  有時候好像快有了
[00:15:09.000 --> 00:15:12.000]  下個月知道又沒有
[00:15:12.000 --> 00:15:14.000]  又好像快有了
[00:15:14.000 --> 00:15:16.000]  下個月又來失望
[00:15:16.000 --> 00:15:20.000]  他甚至形容神好像是彈弓手
[00:15:20.000 --> 00:15:22.000]  為什麼
[00:15:22.000 --> 00:15:26.000]  我們有時候會覺得神是否欠了我們
[00:15:26.000 --> 00:15:29.000]  施人面對生命受到很大的威脅的時候
[00:15:29.000 --> 00:15:32.000]  他沒有質問神為什麼
[00:15:32.000 --> 00:15:33.000]  他反而
[00:15:33.000 --> 00:15:35.000]  在第八節他做了什麼
[00:15:35.000 --> 00:15:37.000]  第一句漢堡肉
[00:15:37.000 --> 00:15:39.000]  他讚美神
[00:15:39.000 --> 00:15:43.000]  其實讀到這裡你要覺得奇怪
[00:15:43.000 --> 00:15:45.000]  為什麼
[00:15:45.000 --> 00:15:46.000]  他怎樣讚美神
[00:15:46.000 --> 00:15:49.000]  他說主啊在眾神之中沒有能和你相比的
[00:15:49.000 --> 00:15:54.000]  你的作為也是無可比擬的
[00:15:54.000 --> 00:15:57.000]  施人去讚頌神的偉大
[00:15:57.000 --> 00:15:59.000]  神是很偉大
[00:15:59.000 --> 00:16:02.000]  沒有一個神明可以和神比較
[00:16:02.000 --> 00:16:03.000]  神做到的事
[00:16:03.000 --> 00:16:05.000]  其他的偶像根本不可能做到
[00:16:05.000 --> 00:16:08.000]  頂尖我們都知道
[00:16:08.000 --> 00:16:09.000]  上帝做的事
[00:16:09.000 --> 00:16:11.000]  是帶到我們無法想像
[00:16:11.000 --> 00:16:12.000]  我們可以從大自然
[00:16:12.000 --> 00:16:13.000]  可以從宇宙
[00:16:13.000 --> 00:16:15.000]  從細至一個細胞
[00:16:15.000 --> 00:16:16.000]  一個細菌
[00:16:16.000 --> 00:16:18.000]  我們都知道神
