
[00:00:00.000 --> 00:00:02.000]  當我們看44篇的時候
[00:03:57.000 --> 00:03:59.000]  有鋒利的利器
[00:03:59.000 --> 00:04:02.000]  就有把握能夠得勝
[00:04:02.000 --> 00:04:05.000]  但是他們反而清楚知道
[00:04:05.000 --> 00:04:07.000]  不是靠我們的刀劍
[00:04:07.000 --> 00:04:08.000]  不是靠我們自己的力量
[00:04:08.000 --> 00:04:10.000]  自己的膀背
[00:04:10.000 --> 00:04:14.000]  而是很清楚靠著神的右手
[00:04:14.000 --> 00:04:16.000]  本有權能的右手
[00:04:16.000 --> 00:04:18.000]  神的力量
[00:04:18.000 --> 00:04:20.000]  神面上的光
[00:04:20.000 --> 00:04:23.000]  或者翻譯為神的幫助
[00:04:23.000 --> 00:04:25.000]  完全是神的幫助
[00:04:25.000 --> 00:04:28.000]  我們能夠得到勝利
[00:04:28.000 --> 00:04:31.000]  然後詩人也很清楚講述
[00:04:31.000 --> 00:04:34.000]  這正是我們今天的信念
[00:04:34.000 --> 00:04:38.000]  在下面你再下去第五節
[00:04:38.000 --> 00:04:39.000]  我們靠著你
[00:04:39.000 --> 00:04:41.000]  可以打倒我們的敵人
[00:04:41.000 --> 00:04:43.000]  靠著你的名
[00:04:43.000 --> 00:04:46.000]  代表著神整體的權能
[00:04:46.000 --> 00:04:48.000]  祂的屬性
[00:04:48.000 --> 00:04:50.000]  靠著神的名
[00:04:50.000 --> 00:04:53.000]  踐踏那些起來攻擊我們的人
[00:04:53.000 --> 00:04:54.000]  然後第六節說
[00:04:54.000 --> 00:04:58.000]  因為我不是依靠我的功
[00:04:58.000 --> 00:05:03.000]  我的刀劍也不能使我得勝
[00:05:03.000 --> 00:05:07.000]  兩行聖經講了四次
[00:05:07.000 --> 00:05:10.000]  我我我我
[00:05:10.000 --> 00:05:13.000]  不是我自己
[00:05:13.000 --> 00:05:16.000]  是詩人每當想起過去的經歷的時候
[00:05:16.000 --> 00:05:20.000]  整體的體會清楚知道是神的工作
[00:05:20.000 --> 00:05:21.000]  各位電影姊妹
[00:05:21.000 --> 00:05:23.000]  有些時候我們有刀有劍
[00:05:23.000 --> 00:05:26.000]  有沒有一些人生的資源力量
[00:05:26.000 --> 00:05:29.000]  可以面對我們所面對的困難
[00:05:29.000 --> 00:05:31.000]  甚至是苦難的事情
[00:05:31.000 --> 00:05:33.000]  但是很多時候
[00:05:33.000 --> 00:05:34.000]  到了一個階段
[00:05:34.000 --> 00:05:37.000]  都會很深刻體會自己的力量
[00:05:37.000 --> 00:05:41.000]  不能夠去面對這些困難
[00:05:41.000 --> 00:05:44.000]  因為弟兄當他被他的上司
[00:05:44.000 --> 00:05:48.000]  多方來傷害的時候
[00:05:48.000 --> 00:05:50.000]  他很深刻體會到
[00:05:50.000 --> 00:05:52.000]  就算自己怎樣勤力
[00:05:52.000 --> 00:05:53.000]  怎樣努力
[00:05:53.000 --> 00:05:56.000]  都不能夠解決這種的困難
[00:05:56.000 --> 00:05:57.000]  直到有一天
[00:05:57.000 --> 00:06:00.000]  他真的知道全心將事情交託給神
[00:06:00.000 --> 00:06:03.000]  神在當中來幫助他
[00:06:03.000 --> 00:06:05.000]  很多時候你會發覺
[00:06:05.000 --> 00:06:07.000]  人什麼時候覺得
[00:06:07.000 --> 00:06:11.000]  我可以去幫助自己的時候
[00:06:11.000 --> 00:06:15.000]  內心就會有很多恐懼
[00:06:15.000 --> 00:06:16.000]  我想說一件事情
[00:06:16.000 --> 00:06:17.000]  我曾經提及過
[00:06:17.000 --> 00:06:18.000]  很多年之前
[00:06:18.000 --> 00:06:22.000]  我記得有一次我約了一位朋友
[00:06:22.000 --> 00:06:24.000]  我特別震驚
[00:06:24.000 --> 00:06:26.000]  因為我認識這位朋友
[00:06:26.000 --> 00:06:29.000]  是很難溝通的
[00:06:29.000 --> 00:06:30.000]  而且要談一件事情
[00:06:30.000 --> 00:06:32.000]  是很複雜的事情
[00:06:32.000 --> 00:06:34.000]  不容易去談得妥
[00:06:34.000 --> 00:06:36.000]  而且可能會被拒絕
[00:06:36.000 --> 00:06:40.000]  或者會奚落
[00:06:40.000 --> 00:06:43.000]  我去到餐廳約了他談天
[00:06:43.000 --> 00:06:44.000]  坐下的時候
[00:06:44.000 --> 00:06:46.000]  我先到
[00:06:46.000 --> 00:06:48.000]  我覺得自己的心在那裏
[00:06:48.000 --> 00:06:50.000]  不斷跳
[00:06:50.000 --> 00:06:51.000]  不安
[00:06:51.000 --> 00:06:52.000]  很不安
[00:06:52.000 --> 00:06:55.000]  然後我在盤旋
[00:06:55.000 --> 00:06:57.000]  一會兒說什麼
[00:06:57.000 --> 00:06:58.000]  在那時間
[00:06:58.000 --> 00:07:00.000]  我突然間見到餐桌上
[00:07:00.000 --> 00:07:02.000]  有一個小的花瓶
[00:07:02.000 --> 00:07:04.000]  一朵很小的花
[00:07:04.000 --> 00:07:05.000]  但我小心看的時候
[00:07:05.000 --> 00:07:07.000]  這朵花很漂亮
[00:07:07.000 --> 00:07:09.000]  很完整
[00:07:09.000 --> 00:07:12.000]  那些花瓣是恰到好處
[00:07:12.000 --> 00:07:15.000]  那種顏色很漂亮
[00:07:15.000 --> 00:07:16.000]  我看的時候
[00:07:16.000 --> 00:07:18.000]  突然間有一種提醒
[00:07:18.000 --> 00:07:21.000]  你相不相信這位上帝
[00:07:21.000 --> 00:07:24.000]  是真是偉大的上帝
[00:07:24.000 --> 00:07:26.000]  你相不相信這位的神
[00:07:26.000 --> 00:07:29.000]  是真是人的幫助
[00:07:29.000 --> 00:07:30.000]  在那時候
[00:07:30.000 --> 00:07:32.000]  我心裏出現了四個字
[00:07:32.000 --> 00:07:33.000]  很簡單
[00:07:33.000 --> 00:07:35.000]  四個字
[00:07:35.000 --> 00:07:38.000]  不在乎我
[00:07:38.000 --> 00:07:40.000]  也不在乎你
[00:07:40.000 --> 00:07:41.000]  你放心在裏面
[00:07:41.000 --> 00:07:43.000]  讓神帶著你去傾談
[00:07:43.000 --> 00:07:47.000]  讓神引導著你去溝通
[00:07:47.000 --> 00:07:49.000]  在那時候我再次祈禱
[00:07:49.000 --> 00:07:51.000]  神待會的時間交託給你
[00:07:51.000 --> 00:07:52.000]  我依靠你
[00:07:52.000 --> 00:07:55.000]  然後就繼續
[00:07:55.000 --> 00:07:57.000]  心裏面多了一份平安
[00:07:57.000 --> 00:07:58.000]  然後在過程當中
[00:07:58.000 --> 00:08:00.000]  一路和這位朋友傾談
[00:08:00.000 --> 00:08:02.000]  這樣上帝在過程當中
[00:08:02.000 --> 00:08:05.000]  有很好的溝通
[00:08:05.000 --> 00:08:06.000]  有些時候想起
[00:08:06.000 --> 00:08:08.000]  何時我們會覺得
[00:08:08.000 --> 00:08:09.000]  我的刀劍
[00:08:09.000 --> 00:08:10.000]  我的防備
[00:08:10.000 --> 00:08:12.000]  可以解決問題
[00:08:12.000 --> 00:08:13.000]  反而你會察覺到
[00:08:13.000 --> 00:08:15.000]  內心那種恐懼
[00:08:15.000 --> 00:08:16.000]  那個不安
[00:08:16.000 --> 00:08:19.000]  令你做不到你要做的事情
[00:08:19.000 --> 00:08:21.000]  唯有你自己清楚的知道
[00:08:21.000 --> 00:08:24.000]  是靠著上帝的防備
[00:08:24.000 --> 00:08:28.000]  我能夠去面對這些困難
[00:08:28.000 --> 00:08:30.000]  你可以去經歷到
[00:08:30.000 --> 00:08:33.000]  神的工作在你的身上
[00:08:33.000 --> 00:08:34.000]  使人當他想起
[00:08:34.000 --> 00:08:36.000]  自己生活上面對的困難的時候
[00:08:36.000 --> 00:08:38.000]  首先他要說的就是
[00:08:38.000 --> 00:08:40.000]  我仍然相信
[00:08:40.000 --> 00:08:42.000]  是神是我的幫助
[00:08:42.000 --> 00:08:45.000]  以至他放膽地一路向神求
[00:08:45.000 --> 00:08:47.000]  一路向神求
[00:08:47.000 --> 00:08:48.000]  所以你再看下去的時候
[00:08:48.000 --> 00:08:50.000]  他開始進入他自己
[00:08:50.000 --> 00:08:53.000]  所實在面對的困難
[00:08:53.000 --> 00:08:55.000]  在第九節
[00:08:55.000 --> 00:08:56.000]  第九節
[00:08:56.000 --> 00:08:57.000]  他就說
[00:08:57.000 --> 00:09:00.000]  現在你卻棄絕了我們
[00:09:00.000 --> 00:09:02.000]  使我們受辱
[00:09:02.000 --> 00:09:04.000]  不再和我們的軍隊一同出征
[00:09:04.000 --> 00:09:06.000]  你使我們在敵人面前
[00:09:06.000 --> 00:09:07.000]  轉身後退
[00:09:07.000 --> 00:09:09.000]  憎恨我們的人
[00:09:09.000 --> 00:09:11.000]  都任意搶掠
[00:09:11.000 --> 00:09:12.000]  你一路讀的時候
[00:09:12.000 --> 00:09:13.000]  你會發覺
[00:09:13.000 --> 00:09:16.000]  很沉重的描述
[00:09:16.000 --> 00:09:18.000]  面對著很大的艱難
[00:09:18.000 --> 00:09:21.000]  而且內心有一種不明白
[00:09:21.000 --> 00:09:25.000]  為什麼神讓我面對這些事
[00:09:25.000 --> 00:09:27.000]  神豈不是我的傍臂
[00:09:27.000 --> 00:09:28.000]  是我的幫助嗎
[00:09:28.000 --> 00:09:31.000]  為什麼會有這樣的事情發生呢
[00:09:31.000 --> 00:09:34.000]  一路在問問題
[00:09:34.000 --> 00:09:35.000]  但當他問問題的時候
[00:09:35.000 --> 00:09:36.000]  你再讀的時候
[00:09:36.000 --> 00:09:42.000]  你遣去後面的十七節
[00:09:42.000 --> 00:09:43.000]  第十七節
[00:09:43.000 --> 00:09:46.000]  一路講述自己的情況的時候
[00:09:46.000 --> 00:09:47.000]  突然間
[00:09:47.000 --> 00:09:48.000]  詩人就說
[00:09:48.000 --> 00:09:51.000]  這一切臨到我們身上
[00:09:51.000 --> 00:09:55.000]  我們卻沒有忘記你
[00:09:55.000 --> 00:09:58.000]  你都沒有違背你的約十八節
[00:09:58.000 --> 00:10:00.000]  我們的心沒有退後
[00:10:00.000 --> 00:10:05.000]  我們的腳步也沒有偏離你的路
[00:10:05.000 --> 00:10:07.000]  這個好像很矛盾
[00:10:07.000 --> 00:10:08.000]  之前在說
[00:10:08.000 --> 00:10:10.000]  為什麼神讓我遇到這麼多困難
[00:10:10.000 --> 00:10:11.000]  很多羞辱
[00:10:11.000 --> 00:10:13.000]  很多的逼迫
[00:10:13.000 --> 00:10:14.000]  但突然間
[00:10:14.000 --> 00:10:15.000]  詩人就說
[00:10:15.000 --> 00:10:16.000]  在一切的情況之下
[00:10:16.000 --> 00:10:19.000]  我們不會忘記你的
[00:10:19.000 --> 00:10:20.000]  我們不會違背你的約
[00:10:20.000 --> 00:10:23.000]  仍然堅持要走在你的路上
[00:10:23.000 --> 00:10:25.000]  堅持去遵行你的心意
[00:10:25.000 --> 00:10:28.000]  做你要我做的事情
[00:10:28.000 --> 00:10:30.000]  你發覺當時人一路開始的時候
[00:10:30.000 --> 00:10:32.000]  講述過去的經歷
[00:10:32.000 --> 00:10:33.000]  沒錯
[00:10:33.000 --> 00:10:35.000]  他發覺現在的經歷
[00:10:35.000 --> 00:10:39.000]  和以前的信念好像有違背
[00:10:39.000 --> 00:10:41.000]  但他很清楚向神表明
[00:10:41.000 --> 00:10:42.000]  無論怎樣也好
[00:10:42.000 --> 00:10:43.000]  上帝啊
[00:10:43.000 --> 00:10:44.000]  我們不會違背你
[00:10:44.000 --> 00:10:46.000]  不會偏離你自己的路
[00:10:46.000 --> 00:10:49.000]  我們會跟隨著你
[00:10:49.000 --> 00:10:51.000]  我想說一件事情
[00:10:51.000 --> 00:10:53.000]  我在早前遇到一位
[00:10:53.000 --> 00:10:54.000]  在中國內地的童工
[00:10:54.000 --> 00:10:56.000]  一位牧師
[00:10:56.000 --> 00:10:57.000]  我和他聊天的時候
[00:10:57.000 --> 00:10:58.000]  他告訴我一件事
[00:10:58.000 --> 00:11:00.000]  我心裏面有很多感動
[00:11:00.000 --> 00:11:02.000]  他說到他自己在早期
[00:11:02.000 --> 00:11:03.000]  1980年代
[00:11:03.000 --> 00:11:05.000]  大家可能知道中國
[00:11:05.000 --> 00:11:06.000]  在改革開放之後
[00:11:06.000 --> 00:11:09.000]  很多教會重新再建立
[00:11:09.000 --> 00:11:11.000]  他們教會已經封了
[00:11:11.000 --> 00:11:13.000]  封查了很多年
[00:11:13.000 --> 00:11:14.000]  在那段時間
[00:11:14.000 --> 00:11:15.000]  弟兄姊妹很開心
[00:11:15.000 --> 00:11:17.000]  重新建立教會
[00:11:17.000 --> 00:11:19.000]  在教會開始建立的時候
[00:11:19.000 --> 00:11:22.000]  他們發覺可以籌到一些錢
[00:11:22.000 --> 00:11:25.000]  大家就重建破爛了的教堂
[00:11:25.000 --> 00:11:27.000]  後來建築成好的教堂
[00:11:27.000 --> 00:11:30.000]  很多人來到教會崇拜
[00:11:30.000 --> 00:11:32.000]  突然間出現了一批人
[00:11:32.000 --> 00:11:34.000]  這批人告訴牧師知道
[00:11:34.000 --> 00:11:37.000]  我們是以前牧師的兒子
[00:11:37.000 --> 00:11:39.000]  以前的長老是負責人
[00:11:39.000 --> 00:11:41.000]  我們是他的後代
[00:11:41.000 --> 00:11:44.000]  這些人當中有幾個是美信主
[00:11:44.000 --> 00:11:48.000]  他說這間教堂我們有份的
[00:11:48.000 --> 00:11:50.000]  因此就留在這裏
[00:11:50.000 --> 00:11:55.000]  慢慢拉攏了一批弟兄姊妹支持他們
[00:11:55.000 --> 00:11:56.000]  在這個情況下
[00:11:56.000 --> 00:11:58.000]  他們不斷來批評牧師
[00:11:58.000 --> 00:12:01.000]  也覺得牧師不信任他們
[00:12:01.000 --> 00:12:03.000]  不交責任給他們
[00:12:03.000 --> 00:12:06.000]  後來甚至去到宗教局
[00:12:06.000 --> 00:12:07.000]  去誣告牧師
[00:12:07.000 --> 00:12:12.000]  去批評很多當時的領袖
[00:12:12.000 --> 00:12:17.000]  因此教會裏面沒有一個安定的人士
[00:12:17.000 --> 00:12:18.000]  很多的爭執
[00:12:18.000 --> 00:12:20.000]  很多的說話
[00:12:20.000 --> 00:12:21.000]  在這個時候
[00:12:21.000 --> 00:12:23.000]  因為牧師一直思想的情況
[00:12:23.000 --> 00:12:25.000]  他知道在這種情況之下
[00:12:25.000 --> 00:12:27.000]  他要做一件事情
[00:12:27.000 --> 00:12:31.000]  就是保持自己的良善
[00:12:31.000 --> 00:12:33.000]  他不知道神的帶領是怎樣
[00:12:33.000 --> 00:12:34.000]  但是他很清楚知道
[00:12:34.000 --> 00:12:38.000]  如果要得到神的賜福
[00:12:38.000 --> 00:12:41.000]  他必須要保持自己的良善
[00:12:41.000 --> 00:12:44.000]  行在神的心意當中
[00:12:44.000 --> 00:12:46.000]  最終經過很多的考慮之後
[00:12:46.000 --> 00:12:48.000]  他和一班的弟兄姊妹
[00:12:48.000 --> 00:12:50.000]  一班的領袖就決心
[00:12:50.000 --> 00:12:54.000]  他說我們不爭取這個新建的禮拜堂
[00:12:54.000 --> 00:12:59.000]  他們就一起和這班人說
[00:12:59.000 --> 00:13:03.000]  如果你們認定這個地方是屬於你們的
[00:13:03.000 --> 00:13:06.000]  我們現在就交給你們
[00:13:06.000 --> 00:13:10.000]  你們好好地去侍奉神
[00:13:10.000 --> 00:13:11.000]  他們就離開了
[00:13:11.000 --> 00:13:14.000]  當然這群人很高興
[00:13:14.000 --> 00:13:16.000]  很多人都以為你們很蠢
[00:13:16.000 --> 00:13:18.000]  這樣放棄這座新禮拜堂
[00:13:18.000 --> 00:13:20.000]  很多錢的
[00:13:20.000 --> 00:13:22.000]  但是這群的教徒
[00:13:22.000 --> 00:13:24.000]  這群的牧者離開之後
[00:13:24.000 --> 00:13:26.000]  他們用一些僅可的錢
[00:13:26.000 --> 00:13:27.000]  租用那個地方
[00:13:27.000 --> 00:13:31.000]  就開始新的教會崇拜
[00:13:31.000 --> 00:13:32.000]  經過一段時間之後
[00:13:32.000 --> 00:13:33.000]  這位牧師就說
[00:13:33.000 --> 00:13:35.000]  我們完全想不到
[00:13:35.000 --> 00:13:39.000]  弟兄姊妹很多就來到
[00:13:39.000 --> 00:13:41.000]  這個很簡陋的教堂
[00:13:41.000 --> 00:13:44.000]  在當中敬拜神
[00:13:44.000 --> 00:13:46.000]  沒錯沒有了一個宏偉的教堂
[00:13:46.000 --> 00:13:49.000]  沒有了很多很多的資源
[00:13:49.000 --> 00:13:52.000]  或者有些教徒都離開了
[00:13:52.000 --> 00:13:55.000]  但是他們很清楚感受到神和他們同在
[00:13:55.000 --> 00:13:56.000]  當他們敬拜的時候
[00:13:56.000 --> 00:13:58.000]  他們很同心
[00:13:58.000 --> 00:14:00.000]  也都見到神用他們
[00:14:00.000 --> 00:14:01.000]  見到有更多人信主
[00:14:01.000 --> 00:14:04.000]  透過他們而領受福音
[00:14:04.000 --> 00:14:06.000]  當我一路聽的時候
[00:14:06.000 --> 00:14:07.000]  一路聽的時候
[00:14:07.000 --> 00:14:09.000]  想起有很多基督徒
[00:14:09.000 --> 00:14:10.000]  或者個人或者是教會
[00:14:10.000 --> 00:14:13.000]  都曾經面對過不少的困難
[00:14:13.000 --> 00:14:17.000]  但是他們在其中一個很清楚的方向
[00:14:17.000 --> 00:14:19.000]  就是我們不會忘記你上帝
[00:14:19.000 --> 00:14:21.000]  我們不會違背你
[00:14:21.000 --> 00:14:24.000]  我們不想偏行自己的路
[00:14:24.000 --> 00:14:27.000]  然後繼續向神尋求
[00:14:27.000 --> 00:14:29.000]  當他們在禱告的時候
[00:14:29.000 --> 00:14:31.000]  他們很清楚明白一件事情
[00:14:31.000 --> 00:14:34.000]  你再讀第二十二節
[00:14:34.000 --> 00:14:38.000]  聖經的二十二節
[00:14:38.000 --> 00:14:40.000]  因為你的緣故
[00:14:40.000 --> 00:14:43.000]  我們終日被置於死地
[00:14:43.000 --> 00:14:47.000]  人看我們如同張載的羊
[00:14:47.000 --> 00:14:48.000]  他們很清楚知道
[00:14:48.000 --> 00:14:50.000]  他們面對著這些困難
[00:14:50.000 --> 00:14:51.000]  一個很重要的原因
[00:14:51.000 --> 00:14:54.000]  是為神的緣故
[00:14:54.000 --> 00:14:55.000]  是為了上帝的緣故
[00:14:55.000 --> 00:14:58.000]  他們面對著這些困難
[00:14:58.000 --> 00:14:59.000]  我想大家這個時候
[00:14:59.000 --> 00:15:01.000]  你去看一看新約羅馬書
[00:15:01.000 --> 00:15:05.000]  大家多看一兩處的經文
[00:15:05.000 --> 00:15:08.000]  聖經新約的羅馬書
[00:15:08.000 --> 00:15:10.000]  在羅馬書的第八章
[00:15:10.000 --> 00:15:11.000]  大家會熟悉
[00:15:11.000 --> 00:15:16.000]  我們順便看一看
[00:15:16.000 --> 00:15:17.000]  在羅馬書的第八章
[00:15:17.000 --> 00:15:22.000]  第三十一節和合本的地方
[00:15:22.000 --> 00:15:24.000]  你記得聖經提及到
[00:15:24.000 --> 00:15:27.000]  他說上帝將他的兒子賜給我們
[00:15:27.000 --> 00:15:30.000]  更加會樂意將其他一切
[00:15:30.000 --> 00:15:32.000]  都白白賜給我們
[00:15:32.000 --> 00:15:33.000]  最愛的都給我們了
[00:15:33.000 --> 00:15:35.000]  何況其他呢
[00:15:35.000 --> 00:15:36.000]  然後接著就說
[00:15:36.000 --> 00:15:37.000]  沒有任何事情
[00:15:37.000 --> 00:15:39.000]  能夠難阻神對我們的愛
[00:15:39.000 --> 00:15:41.000]  第三十五節
[00:15:41.000 --> 00:15:43.000]  誰能夠使我們
[00:15:43.000 --> 00:15:45.000]  與基督的愛隔絕呢
[00:15:45.000 --> 00:15:46.000]  難道是患難嗎
[00:15:46.000 --> 00:15:47.000]  是困苦嗎
[00:15:47.000 --> 00:15:48.000]  是迫百嗎
[00:15:48.000 --> 00:15:49.000]  是飢餓嗎
[00:15:49.000 --> 00:15:52.000]  這些一切都不會阻礙
[00:15:52.000 --> 00:15:54.000]  神對我們的愛
[00:15:54.000 --> 00:15:56.000]  然後聖經就引用了
[00:15:56.000 --> 00:15:59.000]  詩篇四十四篇剛才的說話
[00:15:59.000 --> 00:16:02.000]  我們為你的緣故終日被殺
[00:16:02.000 --> 00:16:05.000]  人看我們如張宰的羊
[00:16:05.000 --> 00:16:06.000]  三十七節
[00:16:06.000 --> 00:16:09.000]  然而靠著愛我們的主
[00:16:09.000 --> 00:16:17.000]  在這一切的事上已經得逞有餘了
[00:16:17.000 --> 00:16:20.000]  當保羅想分析詩篇四十四篇的時候
[00:16:20.000 --> 00:16:22.000]  他就想起很多的教徒
[00:16:22.000 --> 00:16:27.000]  他們寧願面對著一些的患難
[00:16:27.000 --> 00:16:30.000]  但是他們不會放棄神
[00:16:30.000 --> 00:16:33.000]  因為他們知道神的愛是不會改變的
[00:16:33.000 --> 00:16:36.000]  眼前有些地方未必很明白
[00:16:36.000 --> 00:16:39.000]  但是仍然知道上帝的愛不改變
[00:16:39.000 --> 00:16:42.000]  而且靠著愛我們的主
[00:16:42.000 --> 00:16:47.000]  在這一切的事上得逞有餘
[00:16:47.000 --> 00:16:49.000]  因為弟兄講述到
[00:16:49.000 --> 00:16:52.000]  他在國內裡面設廠
[00:16:52.000 --> 00:16:54.000]  設廠的時候
[00:16:54.000 --> 00:16:58.000]  他很不願意去做一件事情
[00:16:58.000 --> 00:17:01.000]  就是做一些賄賂的工作
[00:17:01.000 --> 00:17:03.000]  大家知道在中國內地
[00:17:03.000 --> 00:17:06.000]  這些情況很普遍
[00:17:06.000 --> 00:17:07.000]  但是他一路堅持
