
[00:00:00.000 --> 00:00:01.440]  對於基督徒來說
[00:02:43.540 --> 00:02:45.540]  因為神清楚知道
[00:02:45.540 --> 00:02:49.040]  人被造是有他的群體性
[00:02:49.040 --> 00:02:52.540]  鑒於神是三位一體的真神
[00:02:52.540 --> 00:02:55.040]  在他裡面有關係
[00:02:55.040 --> 00:02:57.540]  而他也幫助我們體會到
[00:02:57.540 --> 00:02:59.540]  我們自己單獨的生活
[00:02:59.540 --> 00:03:01.540]  不會是完美的
[00:03:01.540 --> 00:03:05.040]  因此對於每一個屬神的人來說
[00:03:05.040 --> 00:03:07.540]  我們明白他那個群體的生活
[00:03:07.540 --> 00:03:10.540]  在教會當中有互助互愛
[00:03:10.540 --> 00:03:12.540]  在神所賜的婚姻當中
[00:03:12.540 --> 00:03:15.540]  彼此的建立彼此的相愛
[00:03:15.540 --> 00:03:18.040]  對於單身的弟兄姊妹來說
[00:03:18.040 --> 00:03:20.040]  當他們學習去建立
[00:03:20.040 --> 00:03:23.040]  和別人有密切的關係
[00:03:23.040 --> 00:03:26.540]  他們同樣蒙受神給他們美好的生活
[00:03:26.540 --> 00:03:30.540]  仍然在當中領受神給我們的恩福
[00:03:30.540 --> 00:03:35.040]  所以提及神所設計的婚姻關係
[00:03:35.040 --> 00:03:40.040]  也為了將更美好的福氣賜給人
[00:03:40.040 --> 00:03:42.540]  在整個過程中你會看到
[00:03:42.540 --> 00:03:43.540]  不是人的努力
[00:03:43.540 --> 00:03:46.040]  是完全是神的工作
[00:03:46.040 --> 00:03:48.040]  你看到下面經文所提及
[00:03:49.040 --> 00:03:53.040]  當人嘗試在動物當中尋找他的配偶
[00:03:53.040 --> 00:03:58.040]  神讓人為動物生畜改名
[00:03:58.040 --> 00:04:00.040]  改完名之後
[00:04:00.040 --> 00:04:02.040]  他再次表達出
[00:04:02.040 --> 00:04:05.040]  在二十節的最後說
[00:04:05.040 --> 00:04:10.040]  「只是那人沒有遇見配偶幫助他」
[00:04:10.040 --> 00:04:13.040]  神沒有告訴人
[00:04:13.040 --> 00:04:16.540]  這些動物不適合做他的配偶
[00:04:17.040 --> 00:04:21.040]  只是讓人直接發現這個事實
[00:04:21.040 --> 00:04:25.540]  然後神主動創造女人
[00:04:25.540 --> 00:04:28.040]  這個創造的女士
[00:04:28.040 --> 00:04:31.040]  不是從泥土創造出來的
[00:04:31.040 --> 00:04:35.540]  是從亞當這個男人的肋骨創造出來的
[00:04:35.540 --> 00:04:40.040]  也意味著女人和男人有共同性
[00:04:40.040 --> 00:04:42.040]  生命是相似的
[00:04:42.040 --> 00:04:44.040]  是有密切的關係的
[00:04:44.540 --> 00:04:47.540]  當神創造女人之後
[00:04:47.540 --> 00:04:51.040]  主動將她帶到男人面前
[00:04:51.040 --> 00:04:53.040]  大家看看二十二節
[00:04:53.040 --> 00:04:57.040]  耶和華神用那人身上所取的肋骨
[00:04:57.040 --> 00:04:58.540]  造成一個女人
[00:04:58.540 --> 00:05:01.040]  令她到那人跟前
[00:05:01.040 --> 00:05:03.540]  那人說:這是我骨中的骨
[00:05:03.540 --> 00:05:05.040]  肉中的肉
[00:05:05.040 --> 00:05:08.040]  這句說話「骨中的骨 肉中的肉」
[00:05:08.040 --> 00:05:10.040]  是表現出一種很快樂
[00:05:10.040 --> 00:05:13.040]  一種很開心的情緒
[00:05:13.040 --> 00:05:15.040]  或者用我們現在的說話說
[00:05:15.040 --> 00:05:16.040]  我找到了
[00:05:16.040 --> 00:05:18.040]  她遇到了
[00:05:18.040 --> 00:05:21.040]  是神將這個人帶到她的面前
[00:05:21.040 --> 00:05:24.540]  帶給她心中的滿足和快樂
[00:05:24.540 --> 00:05:27.540]  一位色經學者
[00:05:27.540 --> 00:05:30.540]  Mathew Henry 馬太亨利先生曾經說
[00:05:30.540 --> 00:05:33.040]  他說:因為上帝創造人的時候
[00:05:33.040 --> 00:05:34.540]  創造女人的時候
[00:05:34.540 --> 00:05:37.540]  不是從頭骨裡面取出骨頭
[00:05:37.540 --> 00:05:41.540]  不容許男人去管轄女人
[00:05:42.540 --> 00:05:45.540]  也不是從她的腳裡面取出一條骨頭
[00:05:45.540 --> 00:05:47.040]  創造女人
[00:05:47.040 --> 00:05:52.040]  不容許男人踐踏女人
[00:05:52.040 --> 00:05:56.540]  而是從她的肋骨中取出一條骨頭
[00:05:56.540 --> 00:05:59.040]  也在她的膀背下
[00:05:59.040 --> 00:06:03.040]  來保護被創造的女人
[00:06:03.040 --> 00:06:05.040]  這條骨也表明出
[00:06:05.040 --> 00:06:07.540]  這個女人是貼近她的心
[00:06:07.540 --> 00:06:10.040]  是能夠跟她有親密的關係
[00:06:11.040 --> 00:06:13.040]  其實聖經用了一個字眼叫做
[00:06:13.040 --> 00:06:15.040]  配偶
[00:06:15.040 --> 00:06:17.040]  中文的翻譯是非常貼切
[00:06:17.040 --> 00:06:19.540]  聖經的意思含有一種
[00:06:19.540 --> 00:06:23.540]  相等、平等和相同的含義
[00:06:23.540 --> 00:06:25.540]  與動物是絕對不同
[00:06:25.540 --> 00:06:27.540]  是與它平等的
[00:06:27.540 --> 00:06:29.540]  無分彼此的
[00:06:29.540 --> 00:06:31.540]  亦都是相同的
[00:06:31.540 --> 00:06:33.040]  因此可以互相補足
[00:06:33.040 --> 00:06:34.040]  互相配合
[00:06:34.040 --> 00:06:36.540]  而產生到美善的關係
[00:06:36.540 --> 00:06:38.540]  因為聖經讓我們看到
[00:06:38.540 --> 00:06:42.040]  就是神很關切人的配偶
[00:06:42.040 --> 00:06:44.040]  因此你會發覺
[00:06:44.040 --> 00:06:47.540]  神是很留心地一步步地安排
[00:06:47.540 --> 00:06:50.540]  然後主動地將配偶帶到人的面前
[00:06:50.540 --> 00:06:52.540]  叫人蒙恩
[00:06:52.540 --> 00:06:54.040]  我們當中的弟兄姊妹
[00:06:54.040 --> 00:06:56.540]  當你在尋找伴侶的過程當中
[00:06:56.540 --> 00:07:00.540]  你要常常記得創世的英國的紀錄
[00:07:00.540 --> 00:07:04.040]  神是很關切你人生的大事
[00:07:04.040 --> 00:07:06.040]  祂會一步步地安排
[00:07:06.540 --> 00:07:09.040]  因此你不需要擔憂
[00:07:09.040 --> 00:07:13.040]  如果神容許你有獨身的恩賜
[00:07:13.040 --> 00:07:16.040]  你在當中要帶著安寧的心去接受
[00:07:16.040 --> 00:07:18.540]  知道神有祂最美好的安排
[00:07:18.540 --> 00:07:20.040]  只是心中知道
[00:07:20.040 --> 00:07:21.040]  無論如何
[00:07:21.040 --> 00:07:24.040]  神關心、關切你的生活
[00:07:24.040 --> 00:07:27.540]  祂要將美好來賜給你
[00:07:27.540 --> 00:07:30.040]  我們再看下一個經文
[00:07:30.040 --> 00:07:33.040]  聖經就在去到第24節的時候
[00:07:34.040 --> 00:07:37.540]  就講出一個重要婚姻的重點
[00:07:37.540 --> 00:07:39.540]  大家一起讀24節
[00:07:39.540 --> 00:07:42.540]  因此人要離開父母
[00:07:42.540 --> 00:07:44.540]  與妻子聯合
[00:07:44.540 --> 00:07:47.040]  二人成為一體
[00:07:47.040 --> 00:07:50.040]  這句話並不是亞當所講的
[00:07:50.040 --> 00:07:52.040]  而是創世的作者
[00:07:52.040 --> 00:07:54.040]  總結了上帝的心意
[00:07:54.040 --> 00:07:56.540]  而清楚地寫明出來
[00:07:56.540 --> 00:07:58.540]  按照神給他的感動寫出來
[00:07:58.540 --> 00:08:01.540]  就是說人要離開父母
[00:08:02.040 --> 00:08:06.040]  離開是表明人與父母之間的關係
[00:08:06.040 --> 00:08:07.540]  開始有轉變
[00:08:07.540 --> 00:08:10.540]  這種轉變就是我們過去都知道
[00:08:10.540 --> 00:08:14.040]  父子或父母與子女之間
[00:08:14.040 --> 00:08:17.540]  是一個最首要生命當中人倫的關係
[00:08:17.540 --> 00:08:20.540]  但當子女結婚的時候
[00:08:20.540 --> 00:08:22.540]  他會離開父母
[00:08:22.540 --> 00:08:26.540]  意味著他開始從這種首要關係
[00:08:26.540 --> 00:08:29.540]  轉移到夫妻的關係
[00:08:30.040 --> 00:08:33.540]  夫妻的關係成為了他生命首要的關係
[00:08:33.540 --> 00:08:37.540]  因此他會離開父母
[00:08:37.540 --> 00:08:39.040]  雖然在今天來說
[00:08:39.040 --> 00:08:41.540]  我們未必一定會與父母分開居住
[00:08:41.540 --> 00:08:43.540]  可能基於某些實際的原因
[00:08:43.540 --> 00:08:45.540]  需要與父母一起住
[00:08:45.540 --> 00:08:48.540]  但同樣就算與父母繼續住在一起
[00:08:48.540 --> 00:08:51.540]  然而那種優先的首要關係
[00:08:51.540 --> 00:08:54.540]  已經轉移到配偶身上
[00:08:54.540 --> 00:08:58.040]  當然很多父母需要適應這種關係的轉變
[00:08:58.040 --> 00:09:00.540]  但聖經給我們看到的立場就是
[00:09:00.540 --> 00:09:03.540]  要留心他已經長大
[00:09:03.540 --> 00:09:05.040]  他有他的配偶
[00:09:05.040 --> 00:09:07.540]  而學習尊重他們之間的關係
[00:09:07.540 --> 00:09:14.040]  多於強求子女對自己那種過往首要毀身的關係
[00:09:14.040 --> 00:09:16.540]  當時已經提到的時候
[00:09:16.540 --> 00:09:17.540]  大家會知道就是
[00:09:17.540 --> 00:09:21.040]  有些時候在結婚的禮儀當中
[00:09:21.040 --> 00:09:24.040]  我們會見到一些燭台
[00:09:24.040 --> 00:09:25.540]  大家有印象
[00:09:25.540 --> 00:09:27.540]  當中有三支蠟燭
[00:09:27.540 --> 00:09:30.540]  雙方父母會點燃兩邊的蠟燭
[00:09:30.540 --> 00:09:36.040]  然後雙方的新人就會將兩支蠟燭扭出來
[00:09:36.040 --> 00:09:38.540]  一起點著中間的蠟燭
[00:09:38.540 --> 00:09:42.540]  亦都意味著父母的生命延續在他們身上
[00:09:42.540 --> 00:09:45.540]  兩個人一起點燃中間那支
[00:09:45.540 --> 00:09:48.540]  亦都意味著他們二人成為一體
[00:09:48.540 --> 00:09:52.040]  建立新的一個生命的關係
[00:09:52.040 --> 00:09:54.540]  然後吹熄這支蠟燭放下
[00:09:54.540 --> 00:09:57.040]  有些人覺得很難接受
[00:09:57.040 --> 00:09:58.540]  吹熄了那支蠟燭
[00:09:58.540 --> 00:10:00.540]  父母還在
[00:10:00.540 --> 00:10:03.540]  大家不要誤會
[00:10:03.540 --> 00:10:07.040]  這並不是我們否定了跟父母的關係
[00:10:07.040 --> 00:10:11.040]  結婚的子女仍然要愛護他們的父母
[00:10:11.040 --> 00:10:13.540]  是要孝順父母
[00:10:13.540 --> 00:10:16.540]  但只是將那種離開的含義表達出來
[00:10:16.540 --> 00:10:18.540]  因為那種首要的關係
[00:10:18.540 --> 00:10:21.540]  已經轉移到配偶的身上
[00:10:22.540 --> 00:10:24.540]  剛才提到人要離開父母
[00:10:24.540 --> 00:10:27.040]  然後與妻子聯合
[00:10:27.040 --> 00:10:30.540]  聯合這個字和剛才說的離開的字
[00:10:30.540 --> 00:10:34.040]  是一個含有蠟藥的意思的字
[00:10:34.040 --> 00:10:38.040]  而聯合表達了一種永久性的毀身
[00:10:38.040 --> 00:10:40.540]  永遠的忠誠
[00:10:40.540 --> 00:10:43.040]  堅持不放棄的一種關係
[00:10:43.040 --> 00:10:45.540]  因此二人結合
[00:10:45.540 --> 00:10:48.540]  是在神面前的永遠的蠟藥
[00:10:48.540 --> 00:10:52.040]  婚姻是永久的藥
[00:10:52.540 --> 00:10:55.040]  正是聖經所表達的那種含義
[00:10:55.040 --> 00:10:57.040]  而當二人聯合的時候
[00:10:57.040 --> 00:10:59.040]  二人就成為一體了
[00:10:59.040 --> 00:11:00.540]  大家留心次序
[00:11:00.540 --> 00:11:05.040]  二人成為一體是在聯合之後
[00:11:05.040 --> 00:11:08.540]  亦都意味著男女的性關係
[00:11:08.540 --> 00:11:13.540]  是在婚姻之後才是合神的心意
[00:11:13.540 --> 00:11:15.540]  二人成為一體
[00:11:15.540 --> 00:11:18.040]  包含了他的新心靈的合一
[00:11:18.040 --> 00:11:21.540]  是在一種和諧的關係裡面
[00:11:21.540 --> 00:11:26.040]  或者說是一種確實毀身的關係之下
[00:11:26.040 --> 00:11:30.040]  在一種安全的信任的關係當中
[00:11:30.040 --> 00:11:32.540]  亦都有新心靈的結合
[00:11:32.540 --> 00:11:34.040]  有性的關係
[00:11:34.040 --> 00:11:37.540]  沒有了這種蠟藥毀身的關係
[00:11:37.540 --> 00:11:39.040]  而有性的關係
[00:11:39.040 --> 00:11:41.540]  一般帶來的是傷痛
[00:11:41.540 --> 00:11:43.540]  是不信任
[00:11:43.540 --> 00:11:46.040]  是很多很多的困擾
[00:11:46.040 --> 00:11:49.040]  曾經有一位的姐妹
[00:11:49.040 --> 00:11:51.040]  當她信主之後
[00:11:51.040 --> 00:11:53.040]  她說回她以前的經歷
[00:11:53.040 --> 00:11:55.040]  她說回當她未信主之前
[00:11:55.040 --> 00:11:57.040]  她是濫交
[00:11:57.040 --> 00:12:00.040]  她說每一次當她和一個男孩分手的時候
[00:12:00.040 --> 00:12:02.040]  她的心裡面都感覺
[00:12:02.040 --> 00:12:05.040]  好像自己一部分留在她的裡面
[00:12:05.040 --> 00:12:08.040]  而她的生命好像被撕割開
[00:12:08.040 --> 00:12:10.040]  因為在過程當中
[00:12:10.040 --> 00:12:13.040]  她體會到那種隨便的性的關係
[00:12:13.040 --> 00:12:15.540]  帶給她的傷痛
[00:12:15.540 --> 00:12:18.040]  我不知道大家記不記得
[00:12:18.040 --> 00:12:20.540]  以前我曾經說過一個例子
[00:12:21.040 --> 00:12:26.040]  就是關於一個瓦煲的例子
[00:12:26.040 --> 00:12:27.540]  大家知道有些時候
[00:12:27.540 --> 00:12:29.540]  電子瓦煲要煲一些東西的時候
[00:12:29.540 --> 00:12:31.540]  需要比較長時間
[00:12:31.540 --> 00:12:35.040]  當我第一次接觸電子瓦煲的時候
[00:12:35.040 --> 00:12:36.540]  家裡買了一個回來
[00:12:36.540 --> 00:12:38.540]  我就開始溶
[00:12:38.540 --> 00:12:39.540]  我第一次溶
[00:12:39.540 --> 00:12:42.540]  但是我發覺為何會這麼慢呢
[00:12:42.540 --> 00:12:44.540]  當時有點心急
[00:12:44.540 --> 00:12:47.040]  我就將瓦煲的膽拿出來
[00:12:47.040 --> 00:12:49.540]  然後放在煤氣爐上
[00:12:49.540 --> 00:12:51.540]  開火燒一燒
[00:12:51.540 --> 00:12:52.540]  想著它會快一點
[00:12:52.540 --> 00:12:54.540]  一會兒就沒事了
[00:12:54.540 --> 00:12:56.540]  誰知道很快就聽到
[00:12:56.540 --> 00:12:58.540]  啪一聲
[00:12:58.540 --> 00:13:01.540]  電子瓦煲就裂了
[00:13:01.540 --> 00:13:04.540]  我當時很責怪自己
[00:13:04.540 --> 00:13:06.540]  立刻拿一本說明書看一看
[00:13:06.540 --> 00:13:07.540]  一看的時候
[00:13:07.540 --> 00:13:10.540]  清楚寫明不可放在火上燒
[00:13:10.540 --> 00:13:13.040]  因為我沒有看過
[00:13:13.040 --> 00:13:15.540]  所以就燒爛了電子瓦煲
[00:13:15.540 --> 00:13:17.540]  這件事情說出來
[00:13:17.540 --> 00:13:19.540]  也覺得好像很愚蠢
[00:13:19.540 --> 00:13:22.540]  但是我想回到這件事就想回聖經
[00:13:22.540 --> 00:13:25.040]  你明白我的意思嗎?
[00:13:25.040 --> 00:13:28.540]  如果你要按你喜歡的方式
[00:13:28.540 --> 00:13:31.540]  去過你的婚姻生活
[00:13:31.540 --> 00:13:32.540]  有人說
[00:13:32.540 --> 00:13:35.540]  如果我不容許我配偶有婚外情
[00:13:35.540 --> 00:13:37.540]  我真的佔有慾
[00:13:37.540 --> 00:13:39.040]  我怎可以佔有她呢?
[00:13:39.040 --> 00:13:40.540]  隨她吧
[00:13:40.540 --> 00:13:41.540]  有人說
[00:13:41.540 --> 00:13:43.540]  如果沒有婚前的性行為
[00:13:43.540 --> 00:13:46.040]  是在壓抑人基本的需要
[00:13:46.040 --> 00:13:47.040]  隨她吧
[00:13:48.040 --> 00:13:48.540]  沒錯
[00:13:48.540 --> 00:13:50.040]  你可以做各種方式
[00:13:50.040 --> 00:13:53.040]  用你的方法去處理你的婚姻
[00:13:53.040 --> 00:13:54.540]  看男女關係
[00:13:54.540 --> 00:13:56.040]  但最終你知道
[00:13:56.040 --> 00:14:02.040]  你沒有按照原設計者的方式來生活
[00:14:02.040 --> 00:14:06.040]  最終你的瓦瓊會裂開
[00:14:06.040 --> 00:14:11.040]  因為不是上帝對你的心意
[00:14:11.040 --> 00:14:14.040]  當你按照神這位設計者
[00:14:14.040 --> 00:14:16.040]  對你的心意來生活的時候
[00:14:16.040 --> 00:14:19.040]  你就會得到其中神要給你的祝福
[00:14:19.040 --> 00:14:21.040]  因為聖經清楚說
[00:14:21.040 --> 00:14:24.040]  人要離開父母
[00:14:24.040 --> 00:14:27.040]  與妻子聯合
[00:14:27.040 --> 00:14:29.040]  二人成為一體
[00:14:29.040 --> 00:14:34.040]  你記得是二人成為一體
[00:14:34.040 --> 00:14:36.040]  不是一妻多夫
[00:14:36.040 --> 00:14:38.040]  不是一夫多妻
[00:14:38.040 --> 00:14:39.040]  不是男同男
[00:14:39.040 --> 00:14:41.040]  不是女同女
[00:14:41.040 --> 00:14:42.040]  是男同女
[00:14:42.040 --> 00:14:45.040]  二人成為一體
[00:14:45.040 --> 00:14:48.040]  這正是聖經對我們清楚的教導
[00:14:48.040 --> 00:14:50.040]  我們再看下一個經文
[00:14:50.040 --> 00:14:52.040]  聖經在二十五節再提
[00:14:52.040 --> 00:14:57.040]  當時夫妻二人赤身露體並不羞恥
[00:14:57.040 --> 00:15:00.040]  我們簡單說說這段經文所提
[00:15:00.040 --> 00:15:01.040]  聖經當時提到
[00:15:01.040 --> 00:15:02.040]  他們赤身露體
[00:15:02.040 --> 00:15:04.040]  因為他們之間沒有隔膜
[00:15:04.040 --> 00:15:06.040]  他們完全的接納
[00:15:06.040 --> 00:15:09.040]  他們都很坦然的相處
[00:15:09.040 --> 00:15:11.040]  縱使有什麼錯失
[00:15:11.040 --> 00:15:13.040]  可以坦然面對自己的錯失
[00:15:13.040 --> 00:15:14.040]  因此他們之間沒有隔膜
[00:15:14.040 --> 00:15:17.040]  亦沒有羞恥的感覺
[00:15:17.040 --> 00:15:18.040]  在舊的聖經裏面
[00:15:18.040 --> 00:15:20.040]  提到赤身的時候
[00:15:20.040 --> 00:15:22.040]  上上提及羞辱
[00:15:22.040 --> 00:15:23.040]  大家會知道後來
[00:15:23.040 --> 00:15:25.040]  當亞當犯罪之後
[00:15:25.040 --> 00:15:28.040]  神問他誰給你吃蘋果
[00:15:28.040 --> 00:15:29.040]  他說不關我的事
[00:15:29.040 --> 00:15:31.040]  是誰給我
[00:15:31.040 --> 00:15:33.040]  他就說是那個女人
[00:15:33.040 --> 00:15:34.040]  她給我吃的
[00:15:34.040 --> 00:15:36.040]  當他自己犯錯的時候
[00:15:36.040 --> 00:15:38.040]  不願意接受自己的責任
[00:15:38.040 --> 00:15:41.040]  就將責任推給太太
[00:15:41.040 --> 00:15:42.040]  在那個時候
[00:15:42.040 --> 00:15:46.040]  他們的關係出現了羞恥的情況
[00:15:46.040 --> 00:15:49.040]  大家記得聖經前書13章
[00:15:49.040 --> 00:15:54.040]  愛是不作害羞的事
[00:15:54.040 --> 00:15:57.040]  不會做一些值得羞恥的事情
[00:15:57.040 --> 00:16:00.040]  不會去引致別人的羞辱
[00:16:00.040 --> 00:16:04.040]  因為愛是不會作害羞的事
[00:16:04.040 --> 00:16:06.040]  兩個人坦誠相處
[00:16:06.040 --> 00:16:09.040]  不會違背我對他的承諾
[00:16:09.040 --> 00:16:11.040]  他對我的承諾
[00:16:11.040 --> 00:16:15.040]  坦然帶來了一種生命的祝福
[00:16:15.040 --> 00:16:17.040]  最後簡單講一講一件事情
[00:16:17.040 --> 00:16:19.040]  一對夫婦
[00:16:19.040 --> 00:16:21.040]  他們在信主之前
[00:16:21.040 --> 00:16:24.040]  兩個人都有很多的爭執
[00:16:24.040 --> 00:16:26.040]  因此後來他們信主之後
[00:16:26.040 --> 00:16:28.040]  神改變了他們的關係
[00:16:28.040 --> 00:16:30.040]  但是很少提及以前的事
[00:16:30.040 --> 00:16:31.040]  有一個晚上
[00:16:31.040 --> 00:16:34.040]  丈夫心裡面很大的感動
[00:16:34.040 --> 00:16:36.040]  要跟太太說
[00:16:36.040 --> 00:16:37.040]  他說太太
[00:16:37.040 --> 00:16:38.040]  我們要感謝神
[00:16:38.040 --> 00:16:41.040]  神給我們現在和好了
[00:16:41.040 --> 00:16:42.040]  不過有件事情
[00:16:42.040 --> 00:16:44.040]  我今晚要跟你說
[00:16:44.040 --> 00:16:48.040]  我過去對你是不忠的
[00:16:48.040 --> 00:16:50.040]  一講完的時候
[00:16:50.040 --> 00:16:54.040]  太太很尷尬地也跟他說
[00:16:54.040 --> 00:16:58.040]  其實我過去對你也是不忠
[00:16:58.040 --> 00:17:00.040]  兩個人第一次去說出
[00:17:00.040 --> 00:17:02.040]  他們內心的心境
[00:17:02.040 --> 00:17:03.040]  在過了一段長時間
[00:17:03.040 --> 00:17:04.040]  因為關係惡劣
[00:17:04.040 --> 00:17:06.040]  所以他們不願意有七老哥
[00:17:06.040 --> 00:17:08.040]  信主之後很想有小朋友
[00:17:08.040 --> 00:17:10.040]  但是很多年都沒有
[00:17:10.040 --> 00:17:12.040]  在那個晚上
[00:17:12.040 --> 00:17:14.040]  這位太太做了一個夢
[00:17:14.040 --> 00:17:16.040]  夢見自己生了一個嬰兒
[00:17:16.040 --> 00:17:18.040]  她很驚訝
[00:17:18.040 --> 00:17:19.040]  一直祈禱
[00:17:19.040 --> 00:17:21.040]  但是她一年多之後
[00:17:21.040 --> 00:17:24.040]  她真的生了一個嬰兒出來
[00:17:24.040 --> 00:17:26.040]  當他們兩個抱著嬰兒的時候
[00:17:26.040 --> 00:17:28.040]  他們深刻想起當日
[00:17:28.040 --> 00:17:30.040]  他們彼此認罪
[00:17:30.040 --> 00:17:32.040]  彼此尋求寬恕
[00:17:32.040 --> 00:17:34.040]  神就恩代他們的家庭
[00:17:34.040 --> 00:17:38.040]  讓他們領受他們所渴望的下一代
[00:17:38.040 --> 00:17:39.040]  各位弟兄姊妹
[00:17:39.040 --> 00:17:40.040]  當人在神的面前
[00:17:40.040 --> 00:17:44.040]  學習彼此的坦誠相處
[00:17:44.040 --> 00:17:46.040]  而產生的祝福
[00:17:46.040 --> 00:17:49.040]  是過於我們所能夠想像的
[00:17:49.040 --> 00:17:52.040]  神所設立的婚姻是美好的
[00:17:52.040 --> 00:17:55.040]  亦都渴望我們按他的心意來生活
[00:17:55.040 --> 00:17:57.040]  以致神的恩惠
[00:17:57.040 --> 00:18:00.040]  能夠臨到我們身上
[00:18:00.040 --> 00:18:01.040]  我們一起祈禱

