
[00:00:00.000 --> 00:00:02.800]  在我們讀這段聖經之前
[00:04:11.000 --> 00:04:15.000]  心理作難卻不致絕望
[00:04:15.000 --> 00:04:17.600]  本來提到在我們這個雅氣裏面
[00:04:17.600 --> 00:04:20.600]  祂用雅氣描述我們這個身體
[00:04:20.600 --> 00:04:22.600]  是一個容易破碎
[00:04:22.600 --> 00:04:24.400]  容易損毀的
[00:04:24.400 --> 00:04:27.800]  沒有甚麼特別榮耀的一個雅氣
[00:04:27.800 --> 00:04:31.200]  但是雅氣裏面有寶貝
[00:04:31.200 --> 00:04:32.600]  正是講述到主耶穌
[00:04:32.600 --> 00:04:34.400]  祂在我們的生命裏面
[00:04:34.400 --> 00:04:36.000]  與我們同在
[00:04:36.000 --> 00:04:37.800]  這個寶貝在我們裏面
[00:04:37.800 --> 00:04:40.800]  顯出極大的能力
[00:04:40.800 --> 00:04:43.200]  很多弟兄姊妹上上去經歷到
[00:04:43.200 --> 00:04:44.600]  在自己軟弱的時候
[00:04:44.600 --> 00:04:48.200]  上帝的能力如何彰顯
[00:04:48.200 --> 00:04:52.000]  弟兄當他要接受手術的時候
[00:04:52.000 --> 00:04:53.600]  他很擔心
[00:04:53.600 --> 00:04:57.800]  因為他知道平時自己是很怕死的人
[00:04:57.800 --> 00:05:00.200]  但是他一直祈禱
[00:05:00.200 --> 00:05:02.400]  到推入手術室的時候
[00:05:02.400 --> 00:05:04.000]  他就說
[00:05:04.000 --> 00:05:07.200]  他很難想像為何自己會不怕
[00:05:07.200 --> 00:05:09.000]  突然間感覺到一種平安
[00:05:09.000 --> 00:05:10.800]  一直充滿著自己的心
[00:05:10.800 --> 00:05:14.000]  然後就一直面對這個手術
[00:05:14.000 --> 00:05:16.600]  很多弟兄姊妹在不同的生活上體會到
[00:05:16.600 --> 00:05:17.600]  在我們裏面
[00:05:17.600 --> 00:05:20.400]  神的大能上上成為了我們的能力
[00:05:20.400 --> 00:05:22.200]  我們的幫助
[00:05:22.200 --> 00:05:23.200]  而很多時候
[00:05:23.200 --> 00:05:25.800]  人所估計會出現的結果
[00:05:25.800 --> 00:05:27.200]  沒有出現
[00:05:27.200 --> 00:05:28.600]  正如保羅所說
[00:05:28.600 --> 00:05:30.800]  他說四面受到壓力
[00:05:30.800 --> 00:05:33.200]  應該會被壓碎
[00:05:33.200 --> 00:05:34.800]  但這種情況沒有出現
[00:05:34.800 --> 00:05:37.000]  他反而經歷到四面受壓
[00:05:37.000 --> 00:05:39.000]  反而沒有被壓碎
[00:05:39.000 --> 00:05:40.800]  心裏面作難
[00:05:40.800 --> 00:05:43.000]  經歷到很多不同的困擾
[00:05:43.000 --> 00:05:47.600]  但竟然裏面沒有一種絕望的感受
[00:05:47.600 --> 00:05:50.200]  沒有一種失望的情況
[00:05:50.200 --> 00:05:51.600]  一直講述到
[00:05:51.600 --> 00:05:55.000]  因為在他裏面有寶貝
[00:05:55.000 --> 00:05:56.000]  各位弟兄姊妹
[00:05:56.000 --> 00:05:57.200]  當你信主之後
[00:05:57.200 --> 00:06:01.000]  你知道上帝已經藉著聖靈重生了你
[00:06:01.000 --> 00:06:04.400]  而祂的聖靈住在你裏面
[00:06:04.400 --> 00:06:07.600]  你知道有能力在你裏面
[00:06:07.600 --> 00:06:11.000]  而這位主不是一位死去的主
[00:06:11.000 --> 00:06:12.400]  是復活了的主
[00:06:12.400 --> 00:06:16.600]  祂的復活能力在你裏面
[00:06:16.600 --> 00:06:17.800]  聖經另一處地方
[00:06:17.800 --> 00:06:20.000]  《哥羅西書》第三章提及
[00:06:20.000 --> 00:06:20.800]  弟兄姊妹
[00:06:20.800 --> 00:06:23.800]  你們要思念上面的事情
[00:06:23.800 --> 00:06:24.800]  為甚麼?
[00:06:24.800 --> 00:06:28.000]  因為你已經死了
[00:06:28.000 --> 00:06:29.800]  一看的時候覺得很奇怪
[00:06:29.800 --> 00:06:31.000]  聖經說我們死了
[00:06:31.000 --> 00:06:31.400]  不是的
[00:06:31.400 --> 00:06:33.400]  我們活生生在地上
[00:06:33.400 --> 00:06:34.600]  但聖經繼續說
[00:06:34.600 --> 00:06:36.000]  你們已經死了
[00:06:36.000 --> 00:06:38.400]  因為你們的生命與基督
[00:06:38.400 --> 00:06:41.800]  一同藏在神的裏面
[00:06:41.800 --> 00:06:44.400]  一方面我們在地上生活
[00:06:44.400 --> 00:06:48.400]  但我們生命屬靈的實質
[00:06:48.400 --> 00:06:50.000]  屬靈的生命
[00:06:50.000 --> 00:06:53.000]  是與耶穌基督聯合了
[00:06:53.000 --> 00:06:57.400]  是一同藏在神的裏面
[00:06:57.400 --> 00:06:57.800]  弟兄姊妹
[00:06:57.800 --> 00:06:59.400]  聖經很清楚地說明
[00:06:59.400 --> 00:07:03.400]  你的生命藏在了神的裏面
[00:07:03.400 --> 00:07:09.200]  因此上帝成為了你每一天的保守、看顧
[00:07:09.200 --> 00:07:11.600]  而你又發覺你與主的關係
[00:07:11.600 --> 00:07:15.800]  是一路聯合著
[00:07:15.800 --> 00:07:18.400]  一路與你同在
[00:07:18.400 --> 00:07:19.400]  因此當聖經說明
[00:07:19.400 --> 00:07:21.000]  這種聯合的關係的時候
[00:07:21.000 --> 00:07:22.800]  剛才提到寶貝
[00:07:22.800 --> 00:07:24.000]  然後你再讀下去
[00:07:24.000 --> 00:07:26.400]  下面第十四節的時候
[00:07:26.400 --> 00:07:30.800]  你看看四章第十四節
[00:07:30.800 --> 00:07:34.600]  聖經說:因為知道那使主耶穌復活的
[00:07:34.600 --> 00:07:39.000]  也必定使我們與耶穌一同復活
[00:07:39.000 --> 00:07:45.800]  並且把我們和你們呈現在他的面前
[00:07:45.800 --> 00:07:49.600]  神已大能使耶穌基督從死裏復活過來
[00:07:49.600 --> 00:07:54.800]  祂也必定使我們與基督一同復活
[00:07:54.800 --> 00:07:56.200]  言下之意就是
[00:07:56.200 --> 00:07:57.600]  就算我們經歷死亡
[00:07:57.600 --> 00:08:01.200]  但是死亡不會阻隔我們與主的聯合
[00:08:01.200 --> 00:08:02.800]  我們剛才提到
[00:08:02.800 --> 00:08:05.000]  寶貝在我們生命裏面
[00:08:05.000 --> 00:08:07.600]  但不因為我們會面對痛苦
[00:08:07.600 --> 00:08:09.200]  或者身體有病壞
[00:08:09.200 --> 00:08:11.400]  或者甚至面對死亡
[00:08:11.400 --> 00:08:14.800]  因此主就會與我們分隔開
[00:08:14.800 --> 00:08:15.800]  不會
[00:08:15.800 --> 00:08:18.000]  正因為聖經提到
[00:08:18.000 --> 00:08:21.400]  死亡不能阻隔我們與主的關係
[00:08:21.400 --> 00:08:22.800]  因此我們知道
[00:08:22.800 --> 00:08:25.200]  當主復活的時候
[00:08:25.200 --> 00:08:29.200]  我們也復活
[00:08:29.200 --> 00:08:30.600]  我們也復活
[00:08:30.600 --> 00:08:32.200]  我們一切屬神的人
[00:08:32.200 --> 00:08:38.000]  也同時在主的面前領受祂給我們的復活
[00:08:38.000 --> 00:08:42.200]  今天我們未曾經歷死亡
[00:08:42.200 --> 00:08:46.200]  但你知道今天上帝已經重生了你
[00:08:46.200 --> 00:08:50.800]  但有一天當你地上的身體死去的時候
[00:08:50.800 --> 00:08:55.800]  聖經提到上帝要叫你的身體復活過來
[00:08:55.800 --> 00:08:59.800]  因為你的生命與神已經聯合了一起
[00:08:59.800 --> 00:09:01.000]  祂復活
[00:09:01.000 --> 00:09:05.600]  也成為了對你復活的保證
[00:09:05.600 --> 00:09:07.600]  所以你會發覺聖經提到
[00:09:07.600 --> 00:09:12.400]  耶穌基督的復活是初熟的果子
[00:09:12.400 --> 00:09:14.200]  首先是耶穌基督的復活
[00:09:14.200 --> 00:09:16.600]  然後是屬祂的人
[00:09:16.600 --> 00:09:18.600]  我們是其他的果子
[00:09:18.600 --> 00:09:20.200]  當你見到初熟的果子的時候
[00:09:20.200 --> 00:09:23.200]  你會知道有其他的果子接續會出現
[00:09:23.200 --> 00:09:25.600]  因此你知道基督活著
[00:09:25.600 --> 00:09:27.400]  你也會活著
[00:09:27.400 --> 00:09:28.600]  正如剛才大家
[00:09:28.600 --> 00:09:31.200]  如果你記得唱第二首詩歌的時候
[00:09:31.200 --> 00:09:34.200]  詩歌提到已靠主活著
[00:09:34.200 --> 00:09:35.200]  英文說
[00:09:35.200 --> 00:09:37.200]  Jesus lives
[00:09:37.200 --> 00:09:39.200]  so we live
[00:09:39.200 --> 00:09:41.200]  and so we live
[00:09:41.200 --> 00:09:42.800]  當耶穌基督復活的時候
[00:09:42.800 --> 00:09:47.800]  你和我因此有一種清楚的保證和把握
[00:09:47.800 --> 00:09:49.800]  我們也會復活
[00:09:49.800 --> 00:09:53.200]  因為我們是屬於基督的
[00:09:53.200 --> 00:09:55.600]  當聖經講述到這種復活的時候
[00:09:55.600 --> 00:09:57.400]  弟兄姊妹我們帶了一份信心
[00:09:57.400 --> 00:09:58.600]  但同時也知道
[00:09:58.600 --> 00:10:01.200]  其實主一直在準備
[00:10:01.200 --> 00:10:05.000]  預備我們進入這種永恆的生命裏面
[00:10:05.000 --> 00:10:07.600]  所以你看回第五章
[00:10:07.600 --> 00:10:10.800]  在第五章一直講述到一件事情
[00:10:10.800 --> 00:10:13.400]  就是上帝一直準備我們去經歷
[00:10:13.400 --> 00:10:16.200]  這個復活的生命
[00:10:16.200 --> 00:10:18.000]  在第五章開始的時候提到
[00:10:18.000 --> 00:10:20.600]  我們有地上的帳篷
[00:10:20.600 --> 00:10:23.000]  這個帳篷有一天插位了
[00:10:23.000 --> 00:10:26.600]  但我們仍然會得著從神而來的居所
[00:10:26.600 --> 00:10:28.400]  那不是人手所做的
[00:10:28.400 --> 00:10:32.600]  而是天上永存的居所
[00:10:32.600 --> 00:10:35.000]  講到居所大家都會很留意
[00:10:35.000 --> 00:10:36.800]  很記得這個星期
[00:10:36.800 --> 00:10:40.800]  香港報紙不斷在報道
[00:10:40.800 --> 00:10:45.200]  北角區有一座豪宅
[00:10:45.200 --> 00:10:48.600]  很多人都很想能夠住進這個地方
[00:10:48.600 --> 00:10:51.400]  很美的環境對著海
[00:10:51.400 --> 00:10:53.600]  交通方便
[00:10:53.600 --> 00:10:56.400]  不過看最小的單位
[00:10:56.400 --> 00:10:58.600]  千多萬
[00:10:58.600 --> 00:11:01.200]  有些單位有過億元
[00:11:01.200 --> 00:11:04.200]  很多人都覺得沒有什麼可能
[00:11:04.200 --> 00:11:07.600]  沒錯我們都需要一些居住的地方
[00:11:07.600 --> 00:11:10.200]  但就算是多豪華的住宅
[00:11:10.200 --> 00:11:14.000]  你知道你可以講出很多不同的例子
[00:11:14.000 --> 00:11:17.800]  都會經歷一些破損的情況
[00:11:17.800 --> 00:11:20.400]  或者就算不會破損
[00:11:20.400 --> 00:11:23.200]  也都知道這些建築
[00:11:23.200 --> 00:11:27.800]  是會有一天會消失
[00:11:27.800 --> 00:11:29.200]  聖經講述道
[00:11:29.200 --> 00:11:31.200]  我們地上的帳篷
[00:11:31.200 --> 00:11:33.400]  沒錯是一個帳篷
[00:11:33.400 --> 00:11:34.600]  帳篷也都意味著
[00:11:34.600 --> 00:11:37.000]  其實是好像短期性
[00:11:37.000 --> 00:11:39.400]  一種臨時的居所
[00:11:39.400 --> 00:11:42.800]  是會有毀壞的時候
[00:11:42.800 --> 00:11:44.000]  但聖經說
[00:11:44.000 --> 00:11:46.600]  這個帳篷有一天會拆毀的時候
[00:11:46.600 --> 00:11:50.400]  我們必得著從神而來的居所
[00:11:50.400 --> 00:11:53.400]  這個居所不是人手所做的
[00:11:53.400 --> 00:11:55.000]  而是聖經所講
[00:11:55.000 --> 00:11:59.400]  是天上永存的居所
[00:11:59.400 --> 00:12:02.000]  是上帝要賜給屬祂的人
[00:12:02.000 --> 00:12:04.000]  有永遠的生命
[00:12:04.000 --> 00:12:05.800]  因此在哥林多前書
[00:12:05.800 --> 00:12:08.400]  大家熟悉的經文十五章講
[00:12:08.400 --> 00:12:10.200]  他說這個生命
[00:12:10.200 --> 00:12:12.400]  以前是扭壞的
[00:12:12.400 --> 00:12:15.600]  但將來的生命是不扭壞的
[00:12:15.600 --> 00:12:16.800]  以前是軟弱的
[00:12:16.800 --> 00:12:18.800]  但現在是強壯的
[00:12:18.800 --> 00:12:20.800]  以前的是羞辱的
[00:12:20.800 --> 00:12:22.600]  但現在是榮耀的
[00:12:22.600 --> 00:12:25.000]  一直在描述
[00:12:25.000 --> 00:12:27.200]  當你有些時候
[00:12:27.200 --> 00:12:29.600]  你有機會去留意大自然的時候
[00:12:29.600 --> 00:12:31.400]  你會多一點體會
[00:12:31.400 --> 00:12:34.600]  上帝給人的奇妙安排
[00:12:34.600 --> 00:12:37.000]  當你看到種子
[00:12:37.000 --> 00:12:40.400]  一粒黑黑實實的種子
[00:12:40.400 --> 00:12:42.600]  掉在地裏面
[00:12:42.600 --> 00:12:45.000]  以為好像已經消失了
[00:12:45.000 --> 00:12:46.800]  但從種子裏面
[00:12:46.800 --> 00:12:49.200]  生出一個新的形體
[00:12:49.200 --> 00:12:52.800]  一個茁壯的植物
[00:12:52.800 --> 00:12:54.200]  我常常講到大樹
[00:12:54.200 --> 00:12:56.600]  大家會記得
[00:12:56.600 --> 00:13:00.200]  你可能會留意到
[00:13:00.200 --> 00:13:02.400]  全世界最大的樹
[00:13:02.400 --> 00:13:04.400]  美洲杉大樹
[00:13:04.400 --> 00:13:08.200]  可以有一千、二千年的樹齡
[00:13:08.200 --> 00:13:14.000]  可以高到二十層、三十層樓那麼高
[00:13:14.000 --> 00:13:16.600]  但你知道它的種子
[00:13:16.600 --> 00:13:18.600]  很微小
[00:13:18.600 --> 00:13:20.800]  有人估計
[00:13:20.800 --> 00:13:23.600]  大概是一千分之一盎司
[00:13:23.600 --> 00:13:26.400]  很小的種子
[00:13:26.400 --> 00:13:30.000]  但這些種子好像很細微
[00:13:30.000 --> 00:13:31.600]  掉在地裏死掉
[00:13:31.600 --> 00:13:35.000]  卻長出極大的樹木
[00:13:35.000 --> 00:13:36.400]  我所講的是
[00:13:36.400 --> 00:13:39.200]  你今天看到自己的身體
[00:13:39.200 --> 00:13:42.800]  你知道上帝將來為你預備的
[00:13:42.800 --> 00:13:44.600]  永恆的身體
[00:13:44.600 --> 00:13:47.400]  是會超過你能夠想像的
[00:13:47.400 --> 00:13:49.200]  但聖經就在講
[00:13:49.200 --> 00:13:52.200]  這個神所做的
[00:13:52.200 --> 00:13:54.600]  在天上永存的房屋
[00:13:54.600 --> 00:13:57.800]  是祂預備了
[00:13:57.800 --> 00:13:59.400]  當你上到這裏的時候
[00:13:59.400 --> 00:14:00.600]  你就會體會到
[00:14:00.600 --> 00:14:01.400]  不要緊
[00:14:01.400 --> 00:14:02.600]  因此我們面對著
[00:14:02.600 --> 00:14:04.800]  現在地上有一切的
[00:14:04.800 --> 00:14:06.600]  勞苦嘆息的時候
[00:14:06.600 --> 00:14:08.800]  可以不需要去介懷
[00:14:08.800 --> 00:14:10.000]  所以你再看下帝
[00:14:10.000 --> 00:14:11.000]  保羅所講到
[00:14:11.000 --> 00:14:13.200]  他所描述的情況
[00:14:13.200 --> 00:14:15.800]  在下帝聖經第四節說
[00:14:15.800 --> 00:14:18.200]  我們這些在帳篷裏面的人
[00:14:18.200 --> 00:14:20.400]  勞苦嘆息
[00:14:20.400 --> 00:14:22.800]  這裏不單單講身體的軟弱
[00:14:22.800 --> 00:14:23.600]  亦都講述到
[00:14:23.600 --> 00:14:26.000]  保羅因為信仰的緣故
[00:14:26.000 --> 00:14:28.600]  他會承擔一些苦難
[00:14:28.600 --> 00:14:31.200]  他會受一些代價
[00:14:31.200 --> 00:14:32.600]  但是這些一切
[00:14:32.600 --> 00:14:34.800]  雖然好像勞苦嘆息
[00:14:34.800 --> 00:14:38.200]  是由於不願意脫去這個
[00:14:38.200 --> 00:14:40.800]  卻願意穿上那個
[00:14:40.800 --> 00:14:44.800]  使這必死的被生命吞滅
[00:14:44.800 --> 00:14:47.000]  不是說他現在看到自己身體
[00:14:47.000 --> 00:14:48.200]  這麼多的困難
[00:14:48.200 --> 00:14:49.400]  這麼多的苦痛
[00:14:49.400 --> 00:14:50.800]  他厭世了
[00:14:50.800 --> 00:14:54.000]  現在不想生存了
[00:14:54.000 --> 00:14:54.800]  聖經說不是
[00:14:54.800 --> 00:14:57.000]  他不是要去脫去這個
[00:14:57.000 --> 00:14:59.000]  正如《格尼和學本》所講
[00:14:59.000 --> 00:15:01.400]  他並非願意脫下這個
[00:15:01.400 --> 00:15:05.000]  而是願意穿上那個
[00:15:05.000 --> 00:15:07.200]  聖經有一個特別的描述說
[00:15:07.200 --> 00:15:12.200]  很願意這個必死的被生命吞滅了
[00:15:12.200 --> 00:15:13.600]  生命那種大能
[00:15:13.600 --> 00:15:17.800]  將舊的扭壞的生命吞滅了
[00:15:17.800 --> 00:15:22.200]  以至能夠領受上帝要賜下的
[00:15:22.200 --> 00:15:25.400]  這位弟兄當他在治療他的癌症的時候
[00:15:25.400 --> 00:15:26.800]  他很痛楚
[00:15:26.800 --> 00:15:29.000]  很多很多的食言
[00:15:29.000 --> 00:15:30.200]  有人問他
[00:15:30.200 --> 00:15:33.400]  是不是很辛苦
[00:15:33.400 --> 00:15:34.600]  他定一定
[00:15:34.600 --> 00:15:36.600]  他接著說
[00:15:36.600 --> 00:15:38.600]  他說不要緊
[00:15:38.600 --> 00:15:44.000]  這個是帳篷來的
[00:15:44.000 --> 00:15:46.000]  雖然簡單一句話
[00:15:46.000 --> 00:15:48.600]  但表達出他心中那種的體會
[00:15:48.600 --> 00:15:50.600]  沒錯在人世上的生活
[00:15:50.600 --> 00:15:52.800]  會經歷各樣的艱難
[00:15:52.800 --> 00:15:55.000]  但是主讓我們知道
[00:15:55.000 --> 00:15:58.200]  這個帳篷有一天會拆毀的時候
[00:15:58.200 --> 00:16:01.400]  神要預備的是永存的房屋
[00:16:01.400 --> 00:16:05.600]  是榮耀的神自己所賜的房屋
[00:16:05.600 --> 00:16:06.800]  我想大家這個時候
[00:16:06.800 --> 00:16:08.600]  你幫我再翻譯一處經文
[00:16:08.600 --> 00:16:10.200]  你翻譯一翻聖經
[00:16:10.200 --> 00:16:12.200]  在聖經的《費律比書》
[00:16:12.200 --> 00:16:14.400]  在後面的《費律比書》
[00:16:14.400 --> 00:16:16.200]  其中的第三章
[00:16:16.200 --> 00:16:21.600]  我想大家會一起讀一讀這次的經文
[00:16:21.600 --> 00:16:25.000]  《費律比書》1766頁
[00:16:25.000 --> 00:16:29.000]  第三章第21節
[00:16:29.000 --> 00:16:38.000]  第三章第21節
[00:16:38.000 --> 00:16:42.600]  我們一起讀出來
[00:16:42.600 --> 00:16:45.600]  他要運用那使萬有
[00:16:45.600 --> 00:16:48.000]  歸復自己的大能
[00:16:48.000 --> 00:16:51.400]  改變我們這卑賤的身體
[00:16:51.400 --> 00:16:55.400]  和他榮耀的身體相似
[00:16:55.400 --> 00:16:56.400]  聖經提到
[00:16:56.400 --> 00:16:59.400]  當主耶穌基督從天上降臨的時候
[00:16:59.400 --> 00:17:01.800]  祂帶著大權能
[00:17:01.800 --> 00:17:04.800]  然後祂叫我們這個卑賤的身體
[00:17:04.800 --> 00:17:06.600]  改變過來
[00:17:06.600 --> 00:17:08.200]  然後聖經最後一句話
[00:17:08.200 --> 00:17:09.200]  你留意
[00:17:09.200 --> 00:17:13.600]  和祂榮耀的身體相似
[00:17:13.600 --> 00:17:17.200]  你記得當主耶穌祂復活的時候
[00:17:17.200 --> 00:17:20.200]  祂進到門徒當中
[00:17:20.200 --> 00:17:23.200]  祂不受到時間或空間所限制
[00:17:23.200 --> 00:17:25.600]  在他們中間出現
[00:17:25.600 --> 00:17:28.600]  祂帶著榮耀的身體
[00:17:28.600 --> 00:17:30.000]  這個身體
[00:17:30.000 --> 00:17:31.200]  聖經提到
[00:17:31.200 --> 00:17:37.400]  我們將來要與祂榮耀的身體相似
[00:17:37.400 --> 00:17:38.800]  你可以思想
[00:17:38.800 --> 00:17:41.200]  是何等奇妙的事情
[00:17:41.200 --> 00:17:47.000]  人竟然與上帝屬靈的身體相似
[00:17:47.000 --> 00:17:49.800]  而聖經就這樣應許過
[00:17:49.800 --> 00:17:52.800]  你和我要領受這份恩惠
[00:17:52.800 --> 00:17:55.200]  我們回到哥倫多後書
[00:17:55.200 --> 00:17:58.200]  既然知道上帝給我們的復活
[00:17:58.200 --> 00:18:00.800]  因此我們可以在一切情況之下
[00:18:00.800 --> 00:18:03.000]  我們專心一件事情
[00:18:03.000 --> 00:18:06.000]  就是專心去過土主喜悅的生活
[00:18:06.000 --> 00:18:10.000]  在哥倫多後書第五章的第六節這樣說
[00:18:14.000 --> 00:18:17.200]  第六節是有一個所義的含義
[00:18:17.200 --> 00:18:22.200]  因為知道上帝預備我們去領受復活的生命
[00:18:22.200 --> 00:18:23.200]  因此
[00:18:23.200 --> 00:18:28.200]  所以我們既然一向都是坦然無懼的
[00:18:28.200 --> 00:18:30.200]  然後八節又說
[00:18:30.200 --> 00:18:33.600]  現在還是坦然無懼
[00:18:33.600 --> 00:18:36.600]  既然知道有這一種上帝給我們的應許
[00:18:36.600 --> 00:18:39.000]  因此今天的生活就可以坦然無懼
[00:18:39.000 --> 00:18:40.800]  或者說充滿著信心
[00:18:40.800 --> 00:18:42.600]  來去面對一切
[00:18:42.600 --> 00:18:44.400]  而且一向是這樣
[00:18:44.400 --> 00:18:46.800]  現在也是這樣
