
[00:00:00.000 --> 00:00:03.760]  宣愛家在社區裏面
[00:03:20.160 --> 00:03:24.560]  一代一代地將福音傳開
[00:03:24.560 --> 00:03:27.560]  保羅在這裡很深信
[00:03:27.560 --> 00:03:29.560]  無論在什麼情況當中
[00:03:29.560 --> 00:03:32.560]  上帝的福音是會一直持續下去
[00:03:32.560 --> 00:03:35.160]  因為他相信的不是人的努力
[00:03:35.160 --> 00:03:37.560]  他相信的不是人的能力
[00:03:37.560 --> 00:03:42.560]  而是他相信上帝在當中的掌權
[00:03:42.560 --> 00:03:43.560]  接著第三節
[00:03:43.560 --> 00:03:45.560]  保羅再繼續提醒提摩太太
[00:03:45.560 --> 00:03:47.560]  你的人生應該是怎樣呢?
[00:03:47.560 --> 00:03:51.560]  你的人生就是你要和我同受苦難
[00:03:51.560 --> 00:03:53.560]  好像基督的精兵
[00:03:53.560 --> 00:03:54.560]  保羅勸勉提摩太太
[00:03:54.560 --> 00:03:56.560]  你要好像我一樣
[00:03:56.560 --> 00:03:58.560]  我作為耶穌的精兵
[00:03:58.560 --> 00:04:01.560]  你也要作為耶穌基督的精兵
[00:04:01.560 --> 00:04:04.560]  保羅再用三個例子去講
[00:04:04.560 --> 00:04:07.560]  怎樣去作為耶穌基督的精兵呢?
[00:04:07.560 --> 00:04:10.560]  第一個比喻就是
[00:04:10.560 --> 00:04:11.560]  第四節說
[00:04:11.560 --> 00:04:14.560]  凡在軍中當兵的不將世務纏身
[00:04:14.560 --> 00:04:17.560]  好叫招他當兵的人喜悅
[00:04:17.560 --> 00:04:23.560]  在這裡保羅用了一個入伍打仗的例子
[00:04:23.560 --> 00:04:25.560]  入伍當軍的人
[00:04:25.560 --> 00:04:28.560]  他不會將其他的世務纏著自己
[00:04:28.560 --> 00:04:30.560]  他最主要就是入伍當兵
[00:04:30.560 --> 00:04:32.560]  如果有仗打的時候
[00:04:32.560 --> 00:04:34.560]  他就要打勝這場仗
[00:04:34.560 --> 00:04:37.560]  也都在參與軍隊訓練裡面
[00:04:37.560 --> 00:04:39.560]  也都不會漠視軍紀
[00:04:39.560 --> 00:04:41.560]  他盡上自己作為兵
[00:04:41.560 --> 00:04:43.560]  作為入伍的責任
[00:04:43.560 --> 00:04:46.560]  耶穌就是軍隊的元帥
[00:04:46.560 --> 00:04:49.560]  在這裡保羅用這個比喻提醒提摩太太
[00:04:49.560 --> 00:04:55.560]  就要全神貫注在你人生的侍奉上面
[00:04:55.560 --> 00:04:58.560]  去為耶穌打這場美好的仗
[00:04:58.560 --> 00:05:02.560]  目的就是要讓耶穌基督喜悅
[00:05:02.560 --> 00:05:05.560]  接著保羅在第五節再去講
[00:05:05.560 --> 00:05:08.560]  引用了牆上比武
[00:05:08.560 --> 00:05:10.560]  非按規矩就不能得冠冕
[00:05:10.560 --> 00:05:12.560]  在這裡保羅用了第二個比喻去講
[00:05:12.560 --> 00:05:14.560]  好像比賽一樣
[00:05:14.560 --> 00:05:16.560]  很多運動員在這裡
[00:05:16.560 --> 00:05:18.560]  但是眾多運動員
[00:05:18.560 --> 00:05:21.560]  能夠勝出的都要按照那個規矩
[00:05:21.560 --> 00:05:23.560]  才能得到冠冕
[00:05:23.560 --> 00:05:27.560]  當然這個規矩就是講到上面當兵的比喻一樣
[00:05:27.560 --> 00:05:30.560]  就是要付出那種代價
[00:05:30.560 --> 00:05:33.560]  才能得到這個冠冕
[00:05:33.560 --> 00:05:35.560]  接著在第三節
[00:05:35.560 --> 00:05:39.560]  在第三個比喻保羅用了一個農夫的比喻
[00:05:39.560 --> 00:05:42.560]  去講怎樣作為耶穌基督的徵兵
[00:05:42.560 --> 00:05:46.560]  第三個比喻是強調耶穌再來的時候所得的賞賜究竟是怎樣
[00:05:46.560 --> 00:05:48.560]  農夫在田間工作
[00:05:48.560 --> 00:05:50.560]  由清早到夜晚
[00:05:50.560 --> 00:05:53.560]  很辛苦勞碌的作工
[00:05:53.560 --> 00:05:56.560]  但是他會見到自己勞苦的一個果效
[00:05:56.560 --> 00:05:58.560]  一個修成
[00:05:58.560 --> 00:06:00.560]  作為跟從耶穌的人
[00:06:00.560 --> 00:06:03.560]  保羅在這裡就好像一個農夫一樣
[00:06:03.560 --> 00:06:05.560]  勞苦的將方向去傳開
[00:06:05.560 --> 00:06:07.560]  但是到耶穌再來的時候
[00:06:07.560 --> 00:06:10.560]  必然得到耶穌自己給他的賞賜
[00:06:10.560 --> 00:06:13.560]  和一個永恆的福氣
[00:06:13.560 --> 00:06:17.560]  保羅用了三個方面的例子內容去講到
[00:06:17.560 --> 00:06:19.560]  作為耶穌基督的徵兵
[00:06:19.560 --> 00:06:22.560]  應該要有的態度和一個方向
[00:06:22.560 --> 00:06:23.560]  接著在第七節
[00:06:23.560 --> 00:06:24.560]  保羅再講
[00:06:24.560 --> 00:06:26.560]  我所說的話你要思想
[00:06:26.560 --> 00:06:28.560]  因為凡事主必給你聰明
[00:06:28.560 --> 00:06:31.560]  接著保羅再提醒提摩太
[00:06:31.560 --> 00:06:34.560]  我所說的內容
[00:06:34.560 --> 00:06:36.560]  你要去思考
[00:06:36.560 --> 00:06:37.560]  保羅很相信
[00:06:37.560 --> 00:06:40.560]  不是人可以明白
[00:06:40.560 --> 00:06:43.560]  上帝的永恆計劃
[00:06:43.560 --> 00:06:45.560]  是上帝給人有智慧
[00:06:45.560 --> 00:06:46.560]  明白上帝的心意
[00:06:46.560 --> 00:06:51.560]  上帝也給能力人去完成上帝給人的一個吩咐
[00:06:51.560 --> 00:06:54.560]  接著保羅用了兩個例子
[00:06:54.560 --> 00:06:55.560]  一個榜樣
[00:06:55.560 --> 00:06:57.560]  講完前面
[00:06:57.560 --> 00:06:58.560]  接著就講
[00:06:58.560 --> 00:07:00.560]  我們要看耶穌基督是什麼身份
[00:07:00.560 --> 00:07:03.560]  接著耶穌成為我們什麼榜樣
[00:07:03.560 --> 00:07:08.560]  去帶出我們應該有的人生的態度
[00:07:08.560 --> 00:07:10.560]  接著在第二章第八節
[00:07:10.560 --> 00:07:13.560]  你要紀念耶穌基督那一次大位的後裔
[00:07:13.560 --> 00:07:14.560]  他從死裡復活
[00:07:14.560 --> 00:07:16.560]  正合乎我所傳的福音
[00:07:16.560 --> 00:07:18.560]  在這裡保羅再一次強調
[00:07:18.560 --> 00:07:21.560]  耶穌就是在舊約聖經裏面
[00:07:21.560 --> 00:07:24.560]  不同的先知不同的年代去講
[00:07:24.560 --> 00:07:28.560]  上帝會差派一個救贖主來到
[00:07:28.560 --> 00:07:31.560]  去成為我們的幫助
[00:07:31.560 --> 00:07:33.560]  這個救贖主來到了
[00:07:33.560 --> 00:07:34.560]  這個就是耶穌
[00:07:34.560 --> 00:07:38.560]  這個救贖主也是大位的一個後裔
[00:07:38.560 --> 00:07:40.560]  耶穌從肉身來講
[00:07:40.560 --> 00:07:42.560]  他是大位的後裔
[00:07:42.560 --> 00:07:46.560]  他來到就是要完成上帝給他拯救人的工作
[00:07:46.560 --> 00:07:49.560]  耶穌來到成為猶太人的王
[00:07:49.560 --> 00:07:50.560]  也可以這樣說
[00:07:50.560 --> 00:07:52.560]  不單止成為猶太人的王
[00:07:52.560 --> 00:07:55.560]  是成為地上每一個人的王
[00:07:55.560 --> 00:07:57.560]  這個王來到了
[00:07:57.560 --> 00:08:00.560]  他是經過一個受苦的一個過程
[00:08:00.560 --> 00:08:03.560]  他不是一個好像猶太人的觀念
[00:08:03.560 --> 00:08:08.560]  很勝利很有威嚴的姿態去完結他的一生
[00:08:08.560 --> 00:08:09.560]  耶穌不是
[00:08:09.560 --> 00:08:13.560]  耶穌的一生可以說是在受苦當中而經過
[00:08:13.560 --> 00:08:15.560]  經過一個受苦的路
[00:08:15.560 --> 00:08:17.560]  被人抓去釘十字架
[00:08:17.560 --> 00:08:19.560]  死了埋葬了
[00:08:19.560 --> 00:08:21.560]  接著復活升天
[00:08:21.560 --> 00:08:23.560]  坐在上帝的右邊
[00:08:23.560 --> 00:08:24.560]  永遠的作王
[00:08:24.560 --> 00:08:29.560]  這個耶穌是通過一個受苦的過程
[00:08:29.560 --> 00:08:32.560]  而去得到上帝給他永遠的榮耀
[00:08:32.560 --> 00:08:34.560]  保羅在這裡去講
[00:08:34.560 --> 00:08:36.560]  這個就是由我開始
[00:08:36.560 --> 00:08:39.560]  去見到這個復活了的耶穌
[00:08:39.560 --> 00:08:45.560]  到我大半生去傳講這個福音的一個內容
[00:08:45.560 --> 00:08:48.560]  先通過一個受苦的路
[00:08:48.560 --> 00:08:51.560]  得到上帝給他永遠的榮耀
[00:08:51.560 --> 00:08:53.560]  耶穌是這個王
[00:08:53.560 --> 00:08:55.560]  他也成為一個榜樣
[00:08:55.560 --> 00:08:57.560]  接著保羅在第九節那裡
[00:08:57.560 --> 00:08:59.560]  他繼續去講
[00:08:59.560 --> 00:09:02.560]  耶穌成為了一個指標
[00:09:02.560 --> 00:09:05.560]  而我也學校耶穌這個榜樣
[00:09:05.560 --> 00:09:06.560]  所以第九節說
[00:09:06.560 --> 00:09:08.560]  我為這福音受苦難
[00:09:08.560 --> 00:09:09.560]  甚至被捆綁
[00:09:09.560 --> 00:09:11.560]  像犯人一樣
[00:09:11.560 --> 00:09:14.560]  然而神的道不被捆綁
[00:09:14.560 --> 00:09:16.560]  保羅再次指出
[00:09:16.560 --> 00:09:17.560]  焦點就是
[00:09:17.560 --> 00:09:18.560]  你看看我
[00:09:18.560 --> 00:09:20.560]  我一生都是這樣
[00:09:20.560 --> 00:09:22.560]  我為了傳揚福音的緣故
[00:09:22.560 --> 00:09:23.560]  我被鎖在監獄裡
[00:09:23.560 --> 00:09:25.560]  我失去了自由
[00:09:25.560 --> 00:09:26.560]  所以在這裡經常去講
[00:09:26.560 --> 00:09:28.560]  保羅其實是一個
[00:09:28.560 --> 00:09:29.560]  很有地位
[00:09:29.560 --> 00:09:30.560]  很有身份
[00:09:30.560 --> 00:09:32.560]  很有學問的一個人
[00:09:32.560 --> 00:09:35.560]  只要他不再傳講耶穌
[00:09:35.560 --> 00:09:36.560]  不再傳講這個福音
[00:09:36.560 --> 00:09:38.560]  他的人生都相當好過
[00:09:38.560 --> 00:09:40.560]  用我們的說話去講
[00:09:40.560 --> 00:09:43.560]  可以說無憂無慮過一生
[00:09:43.560 --> 00:09:46.560]  也受到很多人的尊重
[00:09:46.560 --> 00:09:50.560]  但就是因為他復活了的耶穌向他顯現
[00:09:50.560 --> 00:09:55.560]  所以他甘於去傳揚福音這個信仰
[00:09:55.560 --> 00:09:57.560]  而令到自己整個生活
[00:09:57.560 --> 00:10:00.560]  有一個翻天覆地的改變
[00:10:00.560 --> 00:10:05.560]  他經常遇到生命的危險
[00:10:05.560 --> 00:10:07.560]  可以說風塵撲撲
[00:10:07.560 --> 00:10:10.560]  就是要讓更多人認識福音
[00:10:10.560 --> 00:10:12.560]  保羅在這裡去講
[00:10:12.560 --> 00:10:17.560]  他就是一個這樣的生活
[00:10:17.560 --> 00:10:18.560]  接著保羅繼續去講
[00:10:18.560 --> 00:10:20.560]  為什麼他願意這樣呢
[00:10:20.560 --> 00:10:24.560]  為什麼他願意為了傳揚福音的緣故
[00:10:24.560 --> 00:10:27.560]  而甘於在這麼多困難裡
[00:10:27.560 --> 00:10:29.560]  保羅在這裡講了兩個理由
[00:10:29.560 --> 00:10:31.560]  第一個理由就在第十節那裡講
[00:10:31.560 --> 00:10:34.560]  所以我為選民凡事忍耐
[00:10:34.560 --> 00:10:36.560]  叫他們可以得著
[00:10:36.560 --> 00:10:40.560]  拿在耶穌基督裡的救恩和永遠的榮耀
[00:10:40.560 --> 00:10:41.560]  保羅在這裡說
[00:10:41.560 --> 00:10:45.560]  我願意甘於受這些困難
[00:10:45.560 --> 00:10:48.560]  受這些不好的對待
[00:10:48.560 --> 00:10:50.560]  是因為我知道
[00:10:50.560 --> 00:10:52.560]  我這樣做的時候
[00:10:52.560 --> 00:10:54.560]  可以讓更多的人
[00:10:54.560 --> 00:10:57.560]  能夠去認識耶穌這個永遠的救恩
[00:10:57.560 --> 00:11:00.560]  有更多的人能夠得著福音的好處
[00:11:00.560 --> 00:11:02.560]  所以我覺得是值得的
[00:11:02.560 --> 00:11:03.560]  第二方面
[00:11:03.560 --> 00:11:04.560]  第十一節所講
[00:11:04.560 --> 00:11:05.560]  保羅在這裡說
[00:11:05.560 --> 00:11:06.560]  有可信的話
[00:11:06.560 --> 00:11:08.560]  我們若與基督同死
[00:11:08.560 --> 00:11:10.560]  就必與他同活
[00:11:10.560 --> 00:11:13.560]  保羅可以這麼堅持到底的原因
[00:11:13.560 --> 00:11:17.560]  就是因為他認識耶穌就是那個王
[00:11:17.560 --> 00:11:19.560]  耶穌就是那個救主
[00:11:19.560 --> 00:11:22.560]  他知道他跟從耶穌的時候
[00:11:22.560 --> 00:11:23.560]  耶穌怎麼做
[00:11:23.560 --> 00:11:24.560]  他又怎麼做
[00:11:24.560 --> 00:11:26.560]  到最後他會得著
[00:11:26.560 --> 00:11:29.560]  上帝給他永遠的一個榮耀
[00:11:29.560 --> 00:11:31.560]  和一個永遠的福氣
[00:11:31.560 --> 00:11:33.560]  所以保羅基於這樣的原因
[00:11:33.560 --> 00:11:35.560]  所以他忠言
[00:11:35.560 --> 00:11:36.560]  為了福音的緣故
[00:11:36.560 --> 00:11:37.560]  受了很多的苦
[00:11:37.560 --> 00:11:40.560]  但是他也甘於樂而
[00:11:40.560 --> 00:11:42.560]  然後到最後十二十三節
[00:11:42.560 --> 00:11:44.560]  保羅在這裡說
[00:11:44.560 --> 00:11:47.560]  我們若能忍耐
[00:11:47.560 --> 00:11:49.560]  必和他一同作王
[00:11:49.560 --> 00:11:50.560]  我們若不認他
[00:11:50.560 --> 00:11:52.560]  他也必不認我們
[00:11:52.560 --> 00:11:55.560]  然後在第十三節所說
[00:11:55.560 --> 00:11:56.560]  我們忠言失信
[00:11:56.560 --> 00:11:57.560]  他仍是可信的
[00:11:57.560 --> 00:12:00.560]  因為他不能背負自己
[00:12:00.560 --> 00:12:03.560]  耶穌保羅在這裡說
[00:12:03.560 --> 00:12:06.560]  他將焦點不是放在人那裡
[00:12:06.560 --> 00:12:11.560]  他將焦點是放在上帝那個信實不變的
[00:12:11.560 --> 00:12:13.560]  他的聖情上面
[00:12:13.560 --> 00:12:14.560]  在這裡他說
[00:12:14.560 --> 00:12:17.560]  在馬太福音十章二十二十三節
[00:12:17.560 --> 00:12:18.560]  耶穌曾經說過
[00:12:18.560 --> 00:12:20.560]  凡在人面前認我的
[00:12:20.560 --> 00:12:23.560]  我在我天上的父面前也必認他
[00:12:23.560 --> 00:12:25.560]  凡在人面前不認我的
[00:12:25.560 --> 00:12:29.560]  我在我天上的父面前也必不認他
[00:12:29.560 --> 00:12:31.560]  在這裡保羅說
[00:12:31.560 --> 00:12:33.560]  耶穌是信實不變
[00:12:33.560 --> 00:12:35.560]  凡在地上認他的
[00:12:35.560 --> 00:12:39.560]  他在天上的父面前必要認他
[00:12:39.560 --> 00:12:41.560]  當然這個所謂承認
[00:12:41.560 --> 00:12:43.560]  是承認耶穌的身份
[00:12:43.560 --> 00:12:44.560]  承認他的使命
[00:12:44.560 --> 00:12:49.560]  也願意去跟從耶穌的路去走的一班人
[00:12:49.560 --> 00:12:52.560]  耶穌說我必要認他
[00:12:52.560 --> 00:12:54.560]  在這裡的意思
[00:12:54.560 --> 00:12:57.560]  其中一個可能的意思就是
[00:12:57.560 --> 00:12:59.560]  在跟從耶穌的路上
[00:12:59.560 --> 00:13:01.560]  可能有一些人軟弱
[00:13:01.560 --> 00:13:02.560]  跌倒或退後
[00:13:02.560 --> 00:13:04.560]  但保羅提醒他們
[00:13:04.560 --> 00:13:08.560]  不要一軟弱跌倒的時候
[00:13:08.560 --> 00:13:10.560]  就放棄
[00:13:10.560 --> 00:13:14.560]  而是知道耶穌是一個信實的一位主
[00:13:14.560 --> 00:13:15.560]  你再認他的時候
[00:13:15.560 --> 00:13:17.560]  你再一次跟從他的時候
[00:13:17.560 --> 00:13:19.560]  耶穌也會去承認你
[00:13:19.560 --> 00:13:22.560]  所以其實是一個鼓勵對提摩太
[00:13:22.560 --> 00:13:25.560]  不要將焦點放在自己那裡
[00:13:25.560 --> 00:13:29.560]  而是將焦點放在耶穌信實的身上
[00:13:29.560 --> 00:13:32.560]  在這段經文裡
[00:13:32.560 --> 00:13:36.560]  帶出了保羅在最後的人生階段
[00:13:36.560 --> 00:13:40.560]  對提摩太的一個提醒和一個鼓勵
[00:13:40.560 --> 00:13:43.560]  究竟保羅對提摩太的提醒
[00:13:43.560 --> 00:13:46.560]  對我們今天有什麼幫助和鼓勵呢?
[00:13:46.560 --> 00:13:50.560]  在這裡有三方面我們有一些思想
[00:13:50.560 --> 00:13:52.560]  第一方面就是
[00:13:52.560 --> 00:13:55.560]  教會存在的使命究竟是什麼?
[00:13:55.560 --> 00:13:57.560]  十九週年的堂慶
[00:13:57.560 --> 00:13:59.560]  十九年過去了
[00:13:59.560 --> 00:14:03.560]  宣愛家究竟上帝讓我們在這裡成立一個群體
[00:14:03.560 --> 00:14:04.560]  一個敬拜的群體
[00:14:04.560 --> 00:14:06.560]  究竟我們有什麼使命呢?
[00:14:06.560 --> 00:14:09.560]  教會主要的使命是什麼呢?
[00:14:09.560 --> 00:14:12.560]  就是讓罪人認識自己的罪
[00:14:12.560 --> 00:14:14.560]  藉著耶穌的救恩
[00:14:14.560 --> 00:14:16.560]  和上帝和好
[00:14:16.560 --> 00:14:19.560]  並且願意一生的去跟從上帝
[00:14:19.560 --> 00:14:22.560]  這一個就是福音
[00:14:22.560 --> 00:14:25.560]  這也是教會主要的一個使命
[00:14:25.560 --> 00:14:31.560]  今年是不一樣的一個年份
[00:14:31.560 --> 00:14:34.560]  在周刊裡
[00:14:34.560 --> 00:14:37.560]  我目者心裏的題目就是不一樣的堂慶
[00:14:37.560 --> 00:14:41.560]  在不一樣的年份我們有這個堂慶
[00:14:41.560 --> 00:14:45.560]  在這一年或者這一兩年
[00:14:45.560 --> 00:14:47.560]  香港有很多事發生
[00:14:47.560 --> 00:14:52.560]  我們在很不同的環境當中去經過
[00:14:52.560 --> 00:14:53.560]  在過程當中
[00:14:53.560 --> 00:14:57.560]  我覺得很容易我們有一個這樣的情況出現
[00:14:57.560 --> 00:15:01.560]  就是當整個社會或大部分的人關注的東西
[00:15:01.560 --> 00:15:04.560]  就是我要關注的東西
[00:15:04.560 --> 00:15:05.560]  大部分人關注什麼呢?
[00:15:05.560 --> 00:15:07.560]  我就關注什麼
[00:15:07.560 --> 00:15:09.560]  大部分人關注的焦點是什麼呢?
[00:15:09.560 --> 00:15:11.560]  我又關注的焦點就是那些東西
[00:15:11.560 --> 00:15:15.560]  大部分人關注社會的事件的焦點在那裡
[00:15:15.560 --> 00:15:17.560]  所以我關注的焦點也在那裡
[00:15:17.560 --> 00:15:19.560]  大部分人關注疫情的焦點在哪裡?
[00:15:19.560 --> 00:15:23.560]  我又關注疫情的焦點在哪裡
[00:15:23.560 --> 00:15:26.560]  但是讓我們記得
[00:15:26.560 --> 00:15:28.560]  一件事
[00:15:28.560 --> 00:15:32.560]  雖然我強調我們身於此世
[00:15:32.560 --> 00:15:34.560]  我們身於這個時間裡
[00:15:34.560 --> 00:15:37.560]  我們不會漠視社會發生什麼事
[00:15:37.560 --> 00:15:39.560]  我們身邊的事發生什麼事
[00:15:39.560 --> 00:15:41.560]  但是信徒
[00:15:41.560 --> 00:15:42.560]  我們相信耶穌的人
[00:15:42.560 --> 00:15:44.560]  和未相信耶穌的人
[00:15:44.560 --> 00:15:46.560]  應該有些不同
[00:15:46.560 --> 00:15:49.560]  我們應該有更深一層的關注
[00:15:49.560 --> 00:15:52.560]  保羅他的視野是什麼呢?
[00:15:52.560 --> 00:15:54.560]  保羅他所關注的
[00:15:54.560 --> 00:15:56.560]  雖然他知道自己快要離世
[00:15:56.560 --> 00:15:58.560]  但是他關注的不是自己的死亡
[00:15:58.560 --> 00:16:03.560]  他關注的也不是當時教會面對的社會政治環境是怎麼樣
[00:16:03.560 --> 00:16:06.560]  他關注的也不是自己的安危
[00:16:06.560 --> 00:16:08.560]  他關注的是什麼呢?
[00:16:08.560 --> 00:16:10.560]  他關注的是福音的擴展
[00:16:10.560 --> 00:16:13.560]  福音有沒有繼續的擴展
[00:16:13.560 --> 00:16:17.560]  福音如何繼續的讓更多人認識這個福音
[00:16:17.560 --> 00:16:20.560]  這個才是保羅的關注
[00:16:20.560 --> 00:16:22.560]  我們用很多的時間
[00:16:22.560 --> 00:16:27.560]  去認識或了解社會的一些情況
[00:16:27.560 --> 00:16:29.560]  我們也用很多的時間
[00:16:29.560 --> 00:16:32.560]  去了解現在疫情的一些情況
[00:16:32.560 --> 00:16:36.560]  但是我們用多少時間去認識我們的信仰呢?
[00:16:36.560 --> 00:16:39.560]  我們用多少時間去認識上帝呢?
[00:16:39.560 --> 00:16:41.560]  讓我們記得
[00:16:41.560 --> 00:16:44.560]  我們是一群有兩重身份的人
[00:16:44.560 --> 00:16:47.560]  我們是活在兩個角度當中
[00:16:47.560 --> 00:16:49.560]  我們有天國子民的身份
[00:16:49.560 --> 00:16:54.560]  我們用這個身份去活在地上的生活
[00:16:54.560 --> 00:16:59.560]  所以我們應該要有我們的關注
[00:16:59.560 --> 00:17:04.560]  或者我們應該更加關注福音的擴展
[00:17:04.560 --> 00:17:07.560]  這個才是我們應該有的焦點
[00:17:07.560 --> 00:17:11.560]  我記得在我初進主的時候
[00:17:11.560 --> 00:17:13.560]  那時候也是十幾歲
[00:17:13.560 --> 00:17:17.560]  有一次在工作的時候
[00:17:17.560 --> 00:17:19.560]  我跟同事聊天
[00:17:19.560 --> 00:17:21.560]  聊聊信仰
[00:17:21.560 --> 00:17:23.560]  那個同事就跟我說
[00:17:23.560 --> 00:17:25.560]  講一下信仰
[00:17:25.560 --> 00:17:27.560]  意思就是說
[00:17:27.560 --> 00:17:29.560]  你知不知道老子是什麼?
[00:17:29.560 --> 00:17:31.560]  大家知不知道誰是老子?
[00:17:31.560 --> 00:17:33.560]  有些人知道老子是你爸爸
[00:17:33.560 --> 00:17:35.560]  不是你爸爸
[00:17:35.560 --> 00:17:39.560]  他就說老子是道家思想
[00:17:39.560 --> 00:17:42.560]  老子是說什麼?莊子是說什麼?
[00:17:42.560 --> 00:17:44.560]  那時候我也是二十歲
[00:17:44.560 --> 00:17:47.560]  中學還沒畢業
[00:17:47.560 --> 00:17:50.560]  當然不知道他在說什麼
[00:17:50.560 --> 00:17:54.560]  但心想跟你討論信仰說到這裡
[00:17:54.560 --> 00:17:55.560]  只有你說
[00:17:55.560 --> 00:17:59.560]  你又說一些似乎還沒能夠進一步
[00:17:59.560 --> 00:18:01.560]  所以我基於這個原因
[00:18:01.560 --> 00:18:05.560]  我就去書局找書
[00:18:05.560 --> 00:18:07.560]  希望了解一下
