
[00:00:00.000 --> 00:00:03.320]  但是在熟人的經歷裏面
[00:05:47.080 --> 00:05:49.160]  很想自己快速地過去
[00:05:49.160 --> 00:05:54.040]  你就得不到真正的默想力量
[00:05:54.040 --> 00:05:56.080]  可能他們根深蒂固的自卑感
[00:05:56.080 --> 00:05:59.720]  使得他本能地一遇到喜樂就回頭走
[00:05:59.720 --> 00:06:02.040]  或者竟然感覺到罪惡感
[00:06:02.040 --> 00:06:02.920]  或者自覺不足
[00:06:02.920 --> 00:06:03.840]  或者其他東西
[00:06:03.840 --> 00:06:06.120]  要注意在你身上這一切的傾向
[00:06:06.120 --> 00:06:09.640]  要安妥地留住這些在你心靈上的感受
[00:06:09.640 --> 00:06:12.280]  花上時間再生活
[00:06:12.280 --> 00:06:18.160]  竟然從前和主人很甘意地生活在一起
[00:06:18.160 --> 00:06:22.360]  這個我相信是一個秘訣
[00:06:22.360 --> 00:06:23.320]  經驗過的秘訣
[00:06:23.320 --> 00:06:24.800]  接著在這裡試一試
[00:06:24.800 --> 00:06:26.040]  拿這個課題
[00:06:26.040 --> 00:06:30.000]  你會發覺你的生命有一個重新的開始
[00:06:30.000 --> 00:06:33.880]  你會開始把觸原來我可以和神一樣密切
[00:06:33.880 --> 00:06:36.000]  你的生命有一個更新
[00:06:36.000 --> 00:06:37.320]  如果你喜歡的話
[00:06:37.320 --> 00:06:39.840]  你把你的感受寫下來
[00:06:39.840 --> 00:06:43.000]  這時候成為下一次再做的時候的記錄
[00:06:43.000 --> 00:06:45.400]  我相信對很多弟兄姐妹來說
[00:06:45.400 --> 00:06:50.560]  你和神最密切溝通的回憶裡面不止一次
[00:06:50.560 --> 00:06:52.360]  好幾次
[00:06:52.360 --> 00:06:54.320]  可以成為好幾次的素材
[00:06:54.320 --> 00:06:56.480]  去做這個默想
[00:06:56.480 --> 00:06:57.160]  好了
[00:06:57.160 --> 00:06:59.680]  我再提議另外一些
[00:06:59.680 --> 00:07:01.560]  另外兩個較為極端的
[00:07:01.560 --> 00:07:05.760]  但是覺得都是很重要、很有意義的
[00:07:05.760 --> 00:07:10.360]  第二個默想就是重回創傷
[00:07:10.360 --> 00:07:12.160]  我們每一個人在他屬靈生命
[00:07:12.160 --> 00:07:14.080]  在人生的際遇當中
[00:07:14.080 --> 00:07:16.720]  都有些很創傷的時刻
[00:07:16.720 --> 00:07:21.960]  那些創傷的時刻可能在我們生命裡面留下很深的痕跡
[00:07:21.960 --> 00:07:24.840]  那個地步過了一段時間
[00:07:24.840 --> 00:07:27.000]  我們以為我們已經包裹了
[00:07:27.000 --> 00:07:29.800]  其實那些傷痕仍然在
[00:07:29.800 --> 00:07:32.520]  那些傷痕一直在影響我們
[00:07:32.520 --> 00:07:35.240]  一直在影響我們和其他人的相處
[00:07:35.240 --> 00:07:39.920]  一直在影響我們對一般的弟兄姐妹的觀感
[00:07:39.920 --> 00:07:45.320]  或者影響我們對教會的長者、傳道人的不忿
[00:07:45.320 --> 00:07:50.960]  和一種不尊敬的心境
[00:07:50.960 --> 00:07:53.640]  或者甚至影響了我們和神的關係
[00:07:53.640 --> 00:07:58.360]  因為那種傷痕其實沒有解決到
[00:07:58.360 --> 00:08:00.040]  我們和神的那個
[00:08:00.040 --> 00:08:04.040]  曾經有一個你對神的不滿
[00:08:04.040 --> 00:08:06.040]  以前你以後再讀聖經
[00:08:06.040 --> 00:08:07.240]  你祈禱的時候
[00:08:07.240 --> 00:08:09.840]  那些成為不知不覺的阻攔
[00:08:09.840 --> 00:08:11.920]  如果那樣東西你不解決
[00:08:11.920 --> 00:08:14.560]  或者那樣東西你不能夠在那裡擺脫出來
[00:08:14.560 --> 00:08:16.960]  或者你夠膽去重新面對它
[00:08:16.960 --> 00:08:19.520]  靠著神的恩典去摸一摸它
[00:08:19.520 --> 00:08:20.600]  你一路避開它
[00:08:20.600 --> 00:08:23.360]  它不斷會成為你的一個暗瘡
[00:08:23.360 --> 00:08:25.000]  抓住你
[00:08:25.000 --> 00:08:27.080]  一路越發越大
[00:08:27.080 --> 00:08:29.960]  將你整個人的屬靈生命
[00:08:29.960 --> 00:08:30.880]  侍奉生命
[00:08:30.880 --> 00:08:32.840]  和其他弟兄姐妹的相交
[00:08:32.840 --> 00:08:36.360]  一路拖到死亡為止
[00:08:36.360 --> 00:08:39.520]  所以我覺得如果你真的要將面對自己
[00:08:39.520 --> 00:08:40.400]  找回自己的生命
[00:08:40.400 --> 00:08:43.880]  我提議另外一個很重要的操練
[00:08:43.880 --> 00:08:47.120]  就是找一些你曾經生命當中
[00:08:47.120 --> 00:08:49.440]  最受傷的時刻
[00:08:49.440 --> 00:08:52.640]  來作為一個默想的素材
[00:08:52.640 --> 00:08:54.280]  這個真的不容易
[00:08:54.280 --> 00:08:55.240]  很痛苦的
[00:08:55.240 --> 00:08:56.560]  每一個人有痛苦的時候
[00:08:56.560 --> 00:08:58.120]  想起你打硬陣
[00:08:58.120 --> 00:08:59.560]  好像我這樣
[00:08:59.560 --> 00:09:02.280]  有些自己人生裡面很痛苦的時候
[00:09:02.280 --> 00:09:03.840]  一想起都打硬陣
[00:09:03.840 --> 00:09:05.760]  真的可以不想就不想
[00:09:05.760 --> 00:09:07.720]  可以忘記就去忘記
[00:09:07.720 --> 00:09:09.520]  但是我經驗裡面發覺
[00:09:09.520 --> 00:09:10.720]  根本沒有忘記
[00:09:10.720 --> 00:09:11.800]  一直都沒有忘記
[00:09:11.800 --> 00:09:13.680]  不過你強行想著它
[00:09:13.680 --> 00:09:16.040]  在那些時刻裡面有很多所謂的痛苦
[00:09:16.040 --> 00:09:18.600]  很多憤怨在那裡
[00:09:18.600 --> 00:09:20.000]  沒有消解
[00:09:20.000 --> 00:09:21.720]  直到我真的在一次
[00:09:21.720 --> 00:09:23.240]  這些默想當中
[00:09:23.240 --> 00:09:25.240]  我真的拿它出來重新來過
[00:09:25.240 --> 00:09:27.560]  哭過 同時罵過
[00:09:27.560 --> 00:09:30.920]  那時候慢慢那樣東西就浮現出來
[00:09:30.920 --> 00:09:32.120]  原來這麼多東西
[00:09:32.120 --> 00:09:33.920]  一直拉著我
[00:09:33.920 --> 00:09:36.760]  原來拖著我熟人生命拖得這麼緊
[00:09:36.760 --> 00:09:37.880]  直到我這樣的時候
[00:09:37.880 --> 00:09:39.440]  我才能夠從頭
[00:09:39.440 --> 00:09:41.520]  在那些東西裡面釋放出來
[00:09:41.520 --> 00:09:43.840]  所以每個人你自己才知道
[00:09:43.840 --> 00:09:46.160]  你的和我的當然不同
[00:09:46.160 --> 00:09:47.840]  那些時刻可能是
[00:09:47.840 --> 00:09:51.120]  某一次的人際關係的衝突
[00:09:51.120 --> 00:09:53.800]  可能是某一個你很愛的人
[00:09:53.800 --> 00:09:55.720]  突然離開你
[00:09:55.720 --> 00:09:58.720]  可能是某一些生活的轉變
[00:09:58.720 --> 00:10:01.160]  令到你一個很大的挫敗
[00:10:01.160 --> 00:10:03.160]  不過無論如何這些的片段
[00:10:03.160 --> 00:10:04.560]  你自己知道的
[00:10:04.560 --> 00:10:05.920]  在某一些的時刻裡面
[00:10:05.920 --> 00:10:08.080]  你整個人生都好像走到盡頭
[00:10:08.080 --> 00:10:10.000]  你整個人已經崩潰了
[00:10:10.000 --> 00:10:11.960]  感情上各樣東西都崩潰了
[00:10:11.960 --> 00:10:13.680]  那些可能是你一生裡面
[00:10:13.680 --> 00:10:16.480]  最痛苦、最創傷的時候
[00:10:16.480 --> 00:10:18.560]  那時候怎樣呢?
[00:10:18.560 --> 00:10:20.320]  你就好像剛才那樣
[00:10:20.320 --> 00:10:23.680]  拿回去作為一個題材
[00:10:23.680 --> 00:10:26.240]  你先定了這個是你的題材
[00:10:26.240 --> 00:10:28.160]  然後就開始你的默想
[00:10:28.160 --> 00:10:29.320]  因為剛才講得很詳細
[00:10:29.320 --> 00:10:31.760]  這次我不需要詳細講那麼多了
[00:10:31.760 --> 00:10:32.720]  默想是一樣的
[00:10:32.720 --> 00:10:34.920]  你將你自己盡量先安靜
[00:10:34.920 --> 00:10:35.520]  閉上眼睛
[00:10:35.520 --> 00:10:37.680]  然後進入到那一天
[00:10:37.680 --> 00:10:40.040]  那個經驗當中
[00:10:40.040 --> 00:10:41.200]  一路走
[00:10:41.200 --> 00:10:43.000]  那個經驗就是你
[00:10:43.000 --> 00:10:45.480]  你開始怎樣
[00:10:45.480 --> 00:10:47.200]  然後那個時刻來臨了
[00:10:47.200 --> 00:10:48.560]  那一次的經驗
[00:10:48.560 --> 00:10:51.120]  然後帶給你一個心理的震撼
[00:10:51.120 --> 00:10:53.000]  我提醒大家
[00:10:53.000 --> 00:10:55.240]  盡量的
[00:10:55.240 --> 00:10:56.920]  放膽的
[00:10:56.920 --> 00:10:59.600]  去面對、去重新經驗那一次
[00:10:59.600 --> 00:11:01.280]  會是很痛的
[00:11:01.280 --> 00:11:02.240]  很痛的
[00:11:02.240 --> 00:11:03.680]  可能你真的一路經驗的時候
[00:11:03.680 --> 00:11:05.200]  你會再哭
[00:11:05.200 --> 00:11:07.720]  你會覺得很大的震撼
[00:11:07.720 --> 00:11:08.720]  但是不要緊
[00:11:08.720 --> 00:11:11.760]  我覺得這個是必須要的一個過程
[00:11:11.760 --> 00:11:12.600]  在這裡
[00:11:12.600 --> 00:11:13.840]  就是
[00:11:13.840 --> 00:11:16.440]  好像這裡所列出來的
[00:11:16.440 --> 00:11:18.520]  那兩個小的
[00:11:18.520 --> 00:11:21.360]  白色三角之前的那一句話
[00:11:21.360 --> 00:11:23.360]  它說回頭去接觸
[00:11:23.360 --> 00:11:26.720]  這些產生消極感受的事
[00:11:26.720 --> 00:11:28.120]  可以幫助你消除
[00:11:28.120 --> 00:11:32.520]  今天仍然對你製造損害作用的種種
[00:11:32.520 --> 00:11:34.400]  然後它第一
[00:11:34.400 --> 00:11:35.640]  那三角就說
[00:11:35.640 --> 00:11:38.720]  回到過去曾經使你感到痛苦
[00:11:38.720 --> 00:11:40.160]  憂傷、害怕
[00:11:40.160 --> 00:11:43.320]  以及委屈的某種情況當中
[00:11:43.320 --> 00:11:45.320]  又是再生活這件事
[00:11:45.320 --> 00:11:46.760]  Re-experience
[00:11:46.760 --> 00:11:49.160]  這種的默想最重要就是Re-experience
[00:11:49.160 --> 00:11:50.800]  再去
[00:11:50.800 --> 00:11:51.880]  盡量接近
[00:11:51.880 --> 00:11:53.280]  好像當日那樣的
[00:11:53.280 --> 00:11:55.520]  去體驗這種的過程
[00:11:55.520 --> 00:11:57.680]  不過這次嘗試發現
[00:11:57.680 --> 00:11:59.280]  主在這件事當中
[00:11:59.280 --> 00:12:04.120]  他是怎樣親自的臨格在當中
[00:12:04.120 --> 00:12:05.600]  這個是什麼意思呢?
[00:12:05.600 --> 00:12:08.200]  很重要
[00:12:08.200 --> 00:12:09.520]  因為
[00:12:09.520 --> 00:12:13.040]  逢一件打擊的來臨
[00:12:13.040 --> 00:12:15.840]  一個人在當時的情緒
[00:12:15.840 --> 00:12:19.280]  必定會有很強烈的震撼
[00:12:19.280 --> 00:12:21.040]  一定會受到很大的震盪
[00:12:21.040 --> 00:12:22.000]  到那個地步
[00:12:22.000 --> 00:12:24.480]  你根本不會留意到
[00:12:24.480 --> 00:12:26.440]  其實在你當日
[00:12:26.440 --> 00:12:28.640]  接受這個打擊的過程當中
[00:12:28.640 --> 00:12:30.360]  神在你身邊
[00:12:30.360 --> 00:12:30.800]  我告訴你
[00:12:30.800 --> 00:12:33.400]  十個中有九個感覺不到神在你身邊
[00:12:33.400 --> 00:12:35.680]  包括我們最愛的親人在你身邊
[00:12:35.680 --> 00:12:37.360]  在你面前
[00:12:37.360 --> 00:12:39.080]  被病折磨
[00:12:39.080 --> 00:12:41.440]  在痛苦身人的時候
[00:12:41.440 --> 00:12:44.360]  你沒有辦法感覺到神在你身邊
[00:12:44.360 --> 00:12:46.120]  當你突然間在一個人際的關係
[00:12:46.120 --> 00:12:47.080]  在一個生活轉變裡面
[00:12:47.080 --> 00:12:51.040]  整個人的自尊受到一個摧毀的時候
[00:12:51.040 --> 00:12:51.800]  在那一剎那
[00:12:51.800 --> 00:12:53.480]  你沒有辦法感覺到神在你身邊
[00:12:53.480 --> 00:12:54.600]  我告訴你
[00:12:54.600 --> 00:12:56.440]  你和我都是人
[00:12:56.440 --> 00:12:58.080]  我們信心無論好到什麼地步
[00:12:58.080 --> 00:13:00.840]  在一個感情這麼強烈的打擊的底下
[00:13:00.840 --> 00:13:02.760]  我們不會感覺到神在我們身邊
[00:13:02.760 --> 00:13:04.920]  我們更加感覺到神離開了我們
[00:13:04.920 --> 00:13:07.080]  感覺到神是在這件事上是真默的
[00:13:07.080 --> 00:13:09.480]  甚至感覺到神是在玩弄我們
[00:13:09.480 --> 00:13:14.000]  可以說是將我們的命運開玩笑
[00:13:14.000 --> 00:13:15.040]  我們有很多恨
[00:13:15.040 --> 00:13:16.640]  很多說不出口
[00:13:16.640 --> 00:13:18.240]  因為我們不敢罵神
[00:13:18.240 --> 00:13:21.360]  但心底裡面其實是不滿的
[00:13:21.360 --> 00:13:22.080]  好了
[00:13:22.080 --> 00:13:24.080]  但你猜神有沒有離開過我們呢?
[00:13:24.080 --> 00:13:24.760]  沒有的
[00:13:24.760 --> 00:13:25.560]  我告訴你
[00:13:25.560 --> 00:13:26.000]  我告訴你
[00:13:26.000 --> 00:13:27.400]  我這樣說的時候
[00:13:27.400 --> 00:13:29.760]  我相信我不是空口說白話
[00:13:29.760 --> 00:13:30.600]  大家都可以猜到
[00:13:30.600 --> 00:13:31.760]  在我過去的日子當中
[00:13:31.760 --> 00:13:34.000]  很多很痛苦的時刻我都度過
[00:13:34.000 --> 00:13:35.720]  今天回看那些日子裡面
[00:13:35.720 --> 00:13:36.840]  神有沒有離開過我呢?
[00:13:36.840 --> 00:13:38.560]  沒有離開過我
[00:13:38.560 --> 00:13:39.960]  不過當時我發不發覺到呢?
[00:13:39.960 --> 00:13:41.520]  我告訴你我發覺不到
[00:13:41.520 --> 00:13:42.840]  這個是坦白說的
[00:13:42.840 --> 00:13:43.920]  當時我感覺到嗎?
[00:13:43.920 --> 00:13:45.520]  我告訴你我百分之百感覺不到
[00:13:45.520 --> 00:13:47.760]  我只是感覺到神離開了我
[00:13:47.760 --> 00:13:48.040]  好了
[00:13:48.040 --> 00:13:50.960]  那我怎樣可以重回這種信念呢?
[00:13:50.960 --> 00:13:53.320]  就是這些的默想幫助
[00:13:53.320 --> 00:13:54.640]  這個默想就是今天
[00:13:54.640 --> 00:13:56.600]  已經過了這段日子了
[00:13:56.600 --> 00:13:58.200]  你重回的時候
[00:13:58.200 --> 00:13:59.480]  你重回另外一個
[00:13:59.480 --> 00:14:03.240]  可以說是較為不同一點的心境
[00:14:03.240 --> 00:14:06.320]  雖然你重新經驗這種時刻
[00:14:06.320 --> 00:14:08.160]  但你今天已經過了它了
[00:14:08.160 --> 00:14:11.560]  你的情緒較為冷靜一點
[00:14:11.560 --> 00:14:15.720]  那時候你重新回復那一次的回憶
[00:14:15.720 --> 00:14:19.400]  追溯前一點點和後一點點的那件事件
[00:14:19.400 --> 00:14:22.480]  你就開始發覺原來神真的有事情在做
[00:14:22.480 --> 00:14:24.480]  祂有生命有痕跡在做
[00:14:24.480 --> 00:14:25.960]  而當日你不會發覺到的
[00:14:25.960 --> 00:14:26.640]  我告訴你
[00:14:26.640 --> 00:14:30.000]  就是因為我們那件事太痛苦了
[00:14:30.000 --> 00:14:31.080]  所以經過了之後
[00:14:31.080 --> 00:14:33.400]  經常都不敢回頭看的
[00:14:33.400 --> 00:14:34.440]  有沒有幾個?
[00:14:34.440 --> 00:14:36.360]  因為那件事對你來說太深了
[00:14:36.360 --> 00:14:37.720]  傷痕太深了
[00:14:37.720 --> 00:14:40.040]  你一想到的時候就怕馬上離開了
[00:14:40.040 --> 00:14:42.200]  所以你反而那些時刻
[00:14:42.200 --> 00:14:46.000]  是最少冷靜去回想的事情
[00:14:46.000 --> 00:14:49.200]  那時候正是值得你要做這件事
[00:14:49.200 --> 00:14:51.880]  因為如果你像我一樣
[00:14:51.880 --> 00:14:55.720]  在默想當中重新去經驗的時候
[00:14:55.720 --> 00:14:57.760]  你就會發覺一些很微妙的事情
[00:14:57.760 --> 00:14:59.160]  我不知道會不會是你一樣
[00:14:59.160 --> 00:15:00.800]  但我一定會有
[00:15:00.800 --> 00:15:05.280]  那就是在最痛苦的時刻之前
[00:15:05.280 --> 00:15:07.720]  原來神已經在預備
[00:15:07.720 --> 00:15:12.880]  或者有些恩典給你去面對這件事
[00:15:12.880 --> 00:15:13.760]  譬如說
[00:15:13.760 --> 00:15:18.200]  祂要你在這個時刻面對一個很痛苦的打擊和傷痕
[00:15:18.200 --> 00:15:21.040]  之前祂可能會在這段日子當中
[00:15:21.040 --> 00:15:23.040]  給你一些屬靈的復興
[00:15:23.040 --> 00:15:26.760]  或者給你一些經文
[00:15:26.760 --> 00:15:29.520]  又或者預備一些見證
[00:15:29.520 --> 00:15:31.160]  或者人跟你相處
[00:15:31.160 --> 00:15:33.480]  是預備了你的心境
[00:15:33.480 --> 00:15:34.760]  很正如我這樣
[00:15:34.760 --> 00:15:37.480]  我面對一些最痛苦的時刻之前
[00:15:37.480 --> 00:15:39.040]  神給我一些機會
