
[00:00:00.000 --> 00:00:02.800]  保羅在監獄當中寫了四封書信
[00:03:40.680 --> 00:03:42.680]  在這裏強調
[00:03:42.680 --> 00:03:45.920]  信徒直著和耶穌的聯合
[00:03:45.920 --> 00:03:49.360]  領受這個屬靈的福分
[00:03:49.360 --> 00:03:51.280]  可以說這裏包含了
[00:03:51.280 --> 00:03:56.640]  信徒如何歸入耶穌基督的生命裏面的觀念
[00:03:56.640 --> 00:04:01.440]  這個超然的天上的福分
[00:04:01.440 --> 00:04:02.720]  保羅也說
[00:04:02.720 --> 00:04:06.720]  除非在聖靈和耶穌基督裏面
[00:04:06.720 --> 00:04:12.520]  否則沒有辦法臨到地上每一個人的生命當中
[00:04:12.520 --> 00:04:15.080]  但是在上帝的揀選裏面
[00:04:15.080 --> 00:04:18.160]  直著聖靈和耶穌基督裏面
[00:04:18.160 --> 00:04:22.320]  一切的福氣都賜給地上每一個人
[00:04:22.320 --> 00:04:27.360]  特別是在願意相信耶穌基督的人的生命當中
[00:04:27.360 --> 00:04:31.520]  在第四節到第六節記載
[00:04:31.520 --> 00:04:34.240]  就如神從創立世界以前
[00:04:34.240 --> 00:04:36.320]  在基督裏揀選了我們
[00:04:36.320 --> 00:04:39.000]  使我們在他面前成為聖傑
[00:04:39.000 --> 00:04:40.360]  無有瑕疵
[00:04:40.360 --> 00:04:41.480]  有因愛我們
[00:04:41.480 --> 00:04:43.960]  就按著自己意志所喜悅的
[00:04:43.960 --> 00:04:45.040]  預定我們
[00:04:45.040 --> 00:04:47.760]  直著耶穌基督得而止的名分
[00:04:47.760 --> 00:04:49.640]  使他榮耀的恩典
[00:04:49.640 --> 00:04:50.880]  得著稱讚
[00:04:50.880 --> 00:04:55.120]  這恩典是他在愛子女所賜給我們的
[00:04:55.120 --> 00:04:57.120]  在這裏第四節開始
[00:04:57.120 --> 00:05:01.120]  保羅就承接第三節裏面的驚嘆
[00:05:01.120 --> 00:05:02.640]  對上帝的稱頌
[00:05:02.640 --> 00:05:06.520]  保羅說稱頌意猶未盡
[00:05:06.520 --> 00:05:12.280]  繼續追溯上帝賜給我們的福分
[00:05:12.280 --> 00:05:16.040]  如何到最後
[00:05:16.040 --> 00:05:18.200]  因為福分的緣故
[00:05:18.200 --> 00:05:22.520]  我們如何稱頌賜給我們福分的上帝
[00:05:22.520 --> 00:05:26.040]  保羅在這裏以揀選作為一個開始
[00:05:26.040 --> 00:05:29.160]  他說在上帝賜給我們的福分當中
[00:05:29.160 --> 00:05:32.360]  揀選是相當重要
[00:05:32.360 --> 00:05:38.920]  可以說上帝賜給我們的福氣不是零散
[00:05:38.920 --> 00:05:39.880]  也不是即興
[00:05:39.880 --> 00:05:43.320]  是基於上帝美善的計劃
[00:05:43.320 --> 00:05:46.360]  是很有計劃的一步一步成就
[00:05:46.360 --> 00:05:47.800]  他的救恩計劃
[00:05:47.800 --> 00:05:51.400]  揀選人進入計劃當中
[00:05:51.400 --> 00:05:52.440]  另一方面
[00:05:52.440 --> 00:05:56.280]  亦表達稱頌不是源於人
[00:05:56.280 --> 00:05:57.960]  不是源於人的自己
[00:05:57.960 --> 00:05:59.400]  焦點不在人那裏
[00:05:59.400 --> 00:06:03.160]  而是源於主動的上帝
[00:06:03.160 --> 00:06:05.400]  主動拯救我們的上帝
[00:06:05.400 --> 00:06:13.640]  人在過程當中只不過是回應上帝賜給我們的福分
[00:06:13.640 --> 00:06:20.920]  上帝要我們揀選成為無有瑕疵的人
[00:06:20.920 --> 00:06:25.880]  無有瑕疵在舊約聖經裏面是形容祭物
[00:06:25.880 --> 00:06:29.240]  要無瑕疵的獻給上帝
[00:06:29.240 --> 00:06:31.000]  慢慢去引申
[00:06:31.000 --> 00:06:36.520]  就是一個獻祭者要將一個無瑕疵的祭物獻給上帝
[00:06:36.520 --> 00:06:40.440]  亦獻祭者的人生品格
[00:06:40.440 --> 00:06:44.760]  都好像一個祭物無瑕疵一樣獻給上帝
[00:06:44.760 --> 00:06:48.200]  這個無瑕疵的概念
[00:06:48.200 --> 00:06:51.000]  可以說從上帝的指紋
[00:06:51.000 --> 00:06:56.200]  在舊約裏面獻祭的祭道的內容
[00:06:56.200 --> 00:07:02.360]  從祭物無瑕疵代表犧牲的代價
[00:07:02.360 --> 00:07:04.200]  到儀式的進行
[00:07:04.200 --> 00:07:06.440]  去發展到上帝的指紋
[00:07:06.440 --> 00:07:08.760]  自己生活的行為
[00:07:08.760 --> 00:07:11.720]  如何遵守上帝的吩咐
[00:07:11.720 --> 00:07:14.760]  這亦可以說是《形成已忽》所書裏面
[00:07:14.760 --> 00:07:18.680]  一個很重要的保羅勸勉信徒的背景
[00:07:18.680 --> 00:07:23.160]  如何欣著我們得到上帝的拯救福分
[00:07:23.160 --> 00:07:24.680]  在我們的生活當中
[00:07:24.680 --> 00:07:26.680]  我們的新人
[00:07:26.680 --> 00:07:29.000]  我們已經改變了的人
[00:07:29.000 --> 00:07:32.040]  如何遵守上帝的吩咐
[00:07:32.040 --> 00:07:37.080]  在第四節開始
[00:07:37.080 --> 00:07:40.360]  他講到按照上帝的計劃
[00:07:40.360 --> 00:07:42.520]  他在耶穌基督裏面
[00:07:42.520 --> 00:07:45.160]  揀選一班的子民
[00:07:45.160 --> 00:07:46.280]  他是有目的的
[00:07:46.280 --> 00:07:47.800]  揀選一班的人
[00:07:47.800 --> 00:07:50.920]  是按照上帝的設計計劃
[00:07:51.400 --> 00:07:53.720]  這一班人拯救了之後
[00:07:53.720 --> 00:07:54.760]  揀選他們
[00:07:54.760 --> 00:07:57.000]  要他們成為聖傑
[00:07:57.000 --> 00:07:59.880]  這個聖傑的特性
[00:07:59.880 --> 00:08:03.720]  可以說是在舊約聖經裏經常出現
[00:08:03.720 --> 00:08:05.960]  上帝說你們要聖傑
[00:08:05.960 --> 00:08:07.800]  因為我是聖傑的
[00:08:07.800 --> 00:08:11.560]  蒙揀選歸向上帝的人
[00:08:11.560 --> 00:08:12.520]  意思是甚麼呢?
[00:08:12.520 --> 00:08:14.840]  就是要這班人成為聖傑
[00:08:14.840 --> 00:08:18.360]  在這裏亦都藉著讚美
[00:08:18.360 --> 00:08:19.480]  去陳述
[00:08:19.480 --> 00:08:22.040]  去講上帝賜的福分
[00:08:22.040 --> 00:08:24.840]  在之後的第四章
[00:08:24.840 --> 00:08:26.760]  開始重新表達
[00:08:26.760 --> 00:08:28.760]  說明這個福分
[00:08:28.760 --> 00:08:32.760]  得到上帝兒子的名分
[00:08:32.760 --> 00:08:36.360]  如何應用到我們日常生活當中
[00:08:36.360 --> 00:08:39.960]  這種沒有瑕疵的狀況
[00:08:39.960 --> 00:08:41.080]  是藉著信徒
[00:08:41.080 --> 00:08:43.560]  脫去了我們的舊人
[00:08:43.560 --> 00:08:45.080]  我們的舊生命
[00:08:45.080 --> 00:08:48.040]  以往是不願意遵守上帝的吩咐
[00:08:48.040 --> 00:08:49.640]  那個生命脫去了
[00:08:49.640 --> 00:08:53.160]  亦都藉著我們穿上一個新人
[00:08:53.160 --> 00:08:57.240]  我們已經有上帝的生命在我們生命裏
[00:08:57.240 --> 00:08:59.240]  我們願意以上帝為主
[00:08:59.240 --> 00:09:01.960]  一個心態去過我們的人生
[00:09:01.960 --> 00:09:06.440]  去實現上帝說我們這班被揀選的人
[00:09:06.440 --> 00:09:11.080]  要過一個聖傑生活的一個淑寧的狀況
[00:09:11.080 --> 00:09:13.480]  在第四、第五節
[00:09:13.480 --> 00:09:14.680]  其實一開始
[00:09:14.680 --> 00:09:18.520]  保羅說到我們被拯救
[00:09:18.520 --> 00:09:22.120]  是上帝預定的一個行動
[00:09:22.120 --> 00:09:24.680]  上帝的決定不是盲目
[00:09:24.680 --> 00:09:27.160]  亦都不是任意使用他的權力
[00:09:27.160 --> 00:09:28.120]  相反
[00:09:28.120 --> 00:09:29.480]  上帝的決定
[00:09:29.480 --> 00:09:30.920]  是因為他的愛
[00:09:30.920 --> 00:09:35.080]  和他自己的慈愛公義
[00:09:35.080 --> 00:09:37.320]  去啟動和推動
[00:09:37.320 --> 00:09:39.080]  在這裏
[00:09:39.080 --> 00:09:41.080]  保羅說出
[00:09:41.080 --> 00:09:42.680]  我們被揀選
[00:09:42.680 --> 00:09:45.240]  得著這個兒子的名份
[00:09:45.240 --> 00:09:47.240]  我們不單止
[00:09:47.240 --> 00:09:48.760]  不單止
[00:09:48.760 --> 00:09:50.760]  整個救恩計劃
[00:09:50.760 --> 00:09:52.280]  是以上帝為一個目標
[00:09:52.280 --> 00:09:54.600]  亦都以上帝為一個源頭
[00:09:54.600 --> 00:09:57.160]  亦都以上帝為一個根基
[00:09:57.160 --> 00:09:59.640]  按照上帝的主權
[00:09:59.640 --> 00:10:03.160]  按照上帝的愛
[00:10:03.160 --> 00:10:05.720]  上帝賜給人的恩惠
[00:10:05.720 --> 00:10:09.560]  去施行一個救贖人類的計劃
[00:10:09.560 --> 00:10:12.440]  在第四節到第五節
[00:10:12.440 --> 00:10:13.960]  其實一開始
[00:10:13.960 --> 00:10:16.280]  保羅用了一個情為推動
[00:10:16.280 --> 00:10:17.960]  因著上帝的愛
[00:10:17.960 --> 00:10:20.120]  所以上帝去推動
[00:10:20.120 --> 00:10:22.440]  或預備一個拯救的計劃
[00:10:22.440 --> 00:10:23.480]  結束的時候
[00:10:23.480 --> 00:10:25.240]  是用一個理
[00:10:25.240 --> 00:10:28.440]  怎樣去完成這一份對人的愛呢?
[00:10:28.440 --> 00:10:31.400]  是藉著耶穌來到地上
[00:10:31.400 --> 00:10:34.200]  為我們每個人在十字架上
[00:10:34.200 --> 00:10:35.720]  這個救恩
[00:10:35.720 --> 00:10:39.960]  藉著耶穌得這個兒子的名份
[00:10:39.960 --> 00:10:42.120]  接著在第六節
[00:10:42.120 --> 00:10:43.240]  保羅說
[00:10:43.240 --> 00:10:45.880]  使他榮耀的恩典得著稱讚
[00:10:45.880 --> 00:10:49.800]  這個恩典是他在愛子裡所賜給我們的
[00:10:49.800 --> 00:10:51.800]  到第六節作一個讚美
[00:10:51.800 --> 00:10:53.000]  作一個小結
[00:10:53.000 --> 00:10:56.840]  讚美的目標是上帝的恩典
[00:10:56.840 --> 00:11:00.200]  救贖我們得著的永恆的福分
[00:11:00.200 --> 00:11:01.800]  是從上帝而來
[00:11:01.800 --> 00:11:05.480]  是以上帝自己得著榮耀為一個目的
[00:11:05.640 --> 00:11:12.200]  我們被揀選進入上帝的關係裡
[00:11:12.200 --> 00:11:14.200]  是出於上帝的恩典
[00:11:14.200 --> 00:11:17.000]  和讚美上帝的榮耀
[00:11:17.000 --> 00:11:20.520]  產生一個互相彼此的迴向
[00:11:20.520 --> 00:11:24.200]  我們藉著上帝所賜給我們的恩典
[00:11:24.200 --> 00:11:27.400]  和耶穌有一個生命的連結
[00:11:27.400 --> 00:11:32.520]  接著我們進入讚美上帝的單元
[00:11:32.520 --> 00:11:36.200]  第六節第十二節裡
[00:11:36.200 --> 00:11:39.560]  上帝賜下各樣屬靈的福分
[00:11:39.560 --> 00:11:45.640]  每一個福分都是藉著在他愛子裡賜給我們的
[00:11:45.640 --> 00:11:48.920]  所以我們唯有藉著耶穌
[00:11:48.920 --> 00:11:52.680]  才能得到上帝賜給我們永恆的福氣
[00:11:52.680 --> 00:11:58.920]  任何福氣都不能離開我們和耶穌基督之間的關係裡
[00:11:58.920 --> 00:12:03.880]  也可以藉著愛我們的上帝得著這一份福分
[00:12:03.880 --> 00:12:08.360]  在第四節第六節裡可以說到
[00:12:08.360 --> 00:12:14.840]  無論是上帝在永恆裡所訂的救贖計劃
[00:12:14.840 --> 00:12:19.080]  在耶穌基督裡實踐的拯救人類計劃
[00:12:19.080 --> 00:12:26.600]  可以說是上帝在耶穌裡成就了自己的心意
[00:12:26.600 --> 00:12:30.360]  上帝的選擇或預定
[00:12:30.360 --> 00:12:32.680]  其實最少有兩個解釋
[00:12:32.680 --> 00:12:36.520]  第一個解釋就是上帝預定某些人
[00:12:36.520 --> 00:12:39.080]  去得著拯救
[00:12:39.080 --> 00:12:43.560]  上帝去選擇一些人進入拯救計劃裡
[00:12:43.560 --> 00:12:46.600]  也有一個可能的意思就是
[00:12:46.600 --> 00:12:49.640]  上帝藉著恩信清儀
[00:12:49.640 --> 00:12:54.440]  選擇了那些相信耶穌的人進入這個恩典當中
[00:12:54.440 --> 00:12:57.080]  在教會歷史當中
[00:12:57.080 --> 00:13:02.440]  有很多歷代裡有不同的人有不同的立場和看法
[00:13:02.440 --> 00:13:06.840]  究竟人相信耶穌是因為上帝選擇我們
[00:13:06.840 --> 00:13:10.120]  所以我們能夠得著這個救恩
[00:13:10.120 --> 00:13:11.560]  還是人自己選擇
[00:13:11.560 --> 00:13:15.560]  是我自由去選擇進入這個救恩裡面
[00:13:15.560 --> 00:13:18.120]  最主要是我自己
[00:13:18.120 --> 00:13:19.240]  不是上帝
[00:13:19.240 --> 00:13:20.920]  是我自己的選擇
[00:13:21.400 --> 00:13:23.960]  當然我相信
[00:13:23.960 --> 00:13:28.440]  過去教會很多百年裡都有這個爭論
[00:13:28.440 --> 00:13:34.680]  我猜我們看到在未來的教會歷史裡面
[00:13:34.680 --> 00:13:36.520]  之後的教會裡面
[00:13:36.520 --> 00:13:38.920]  都會在這方面有不停的討論
[00:13:38.920 --> 00:13:39.800]  不過無論如何
[00:13:39.800 --> 00:13:41.160]  無論你怎麼看法
[00:13:41.160 --> 00:13:42.920]  我們相信耶穌的人
[00:13:42.920 --> 00:13:44.120]  我們都感受
[00:13:44.120 --> 00:13:45.720]  我們信了耶穌的人
[00:13:45.720 --> 00:13:47.720]  我們得著這個福分
[00:13:47.720 --> 00:13:49.960]  都是上帝自己的恩典
[00:13:49.960 --> 00:13:51.240]  在過程當中
[00:13:51.240 --> 00:13:53.240]  我們會有自己的選擇
[00:13:53.240 --> 00:13:54.360]  從人的角度
[00:13:54.360 --> 00:13:55.960]  但選擇背後
[00:13:55.960 --> 00:13:56.920]  其實聖經說
[00:13:56.920 --> 00:13:59.400]  是聖靈啟動我們的心
[00:13:59.400 --> 00:14:00.520]  感動我們
[00:14:00.520 --> 00:14:03.880]  讓我們明白上帝這一份的恩典
[00:14:03.880 --> 00:14:06.200]  我們才會作出一個選擇
[00:14:06.200 --> 00:14:08.360]  所以無論什麼看法都好
[00:14:08.360 --> 00:14:10.200]  當我們信了耶穌之後
[00:14:10.200 --> 00:14:12.440]  我們都感受上帝對我們的愛
[00:14:12.440 --> 00:14:14.440]  對我們這一份的恩典
[00:14:14.440 --> 00:14:16.440]  和這一份的慈愛
[00:14:16.440 --> 00:14:18.600]  上帝的揀選
[00:14:18.600 --> 00:14:24.200]  是解決了人自己的罪的一個問題
[00:14:24.200 --> 00:14:27.000]  人有罪
[00:14:27.000 --> 00:14:29.000]  離開了上帝
[00:14:29.000 --> 00:14:31.400]  敵對和上帝敵對
[00:14:31.400 --> 00:14:33.800]  遠離上帝的結果
[00:14:33.800 --> 00:14:35.400]  是人的整個生命
[00:14:35.400 --> 00:14:37.400]  都在相當的黑暗當中
[00:14:37.400 --> 00:14:39.400]  上帝拯救人
[00:14:39.400 --> 00:14:40.680]  在這個黑暗的裡面
[00:14:40.680 --> 00:14:41.800]  直著耶穌
[00:14:41.800 --> 00:14:44.040]  以至能夠進入去
[00:14:44.040 --> 00:14:47.080]  和上帝相交的光明的生命裡面
[00:14:47.080 --> 00:14:50.120]  成為一個聖潔的一個群體
[00:14:50.120 --> 00:14:50.920]  一個人
[00:14:50.920 --> 00:14:52.200]  沒有瑕疵
[00:14:52.200 --> 00:14:53.720]  在上帝的眼中
[00:14:53.720 --> 00:14:57.080]  一個被上帝所接納的一個人
[00:14:57.080 --> 00:15:00.680]  教會是上帝所接納的一個群體
[00:15:00.680 --> 00:15:03.640]  上帝在這裡
[00:15:03.640 --> 00:15:06.040]  直著耶穌賜福給
[00:15:06.040 --> 00:15:08.200]  每一個願意相信
[00:15:08.200 --> 00:15:12.520]  耶穌的拯救恩典的每一個人
[00:15:12.520 --> 00:15:15.240]  接著在第七節所說
[00:15:15.240 --> 00:15:17.240]  我們在他
[00:15:17.240 --> 00:15:19.400]  我們直著者愛子的血
[00:15:19.400 --> 00:15:20.360]  得蒙救贖
[00:15:20.360 --> 00:15:21.480]  過分得以赦免
[00:15:21.480 --> 00:15:23.960]  乃至照他豐富的恩典
[00:15:23.960 --> 00:15:26.680]  保羅在這裡去描述
[00:15:26.680 --> 00:15:28.680]  上帝憑他的恩典
[00:15:28.680 --> 00:15:31.320]  在耶穌基督裡面成就了
[00:15:31.320 --> 00:15:35.240]  為信徒成就了這個拯救的一個計劃
[00:15:35.240 --> 00:15:38.120]  保羅在這裡直著信徒的角度
[00:15:38.120 --> 00:15:39.720]  去講述神的恩典
[00:15:39.720 --> 00:15:42.760]  這個恩典是直著他的愛子
[00:15:42.760 --> 00:15:44.360]  耶穌基督賜給我們
[00:15:44.360 --> 00:15:46.360]  現在可以說從
[00:15:46.360 --> 00:15:50.120]  一個救恩的角度的好處
[00:15:50.120 --> 00:15:52.200]  再一次的去講述
[00:15:52.200 --> 00:15:53.640]  這一份的恩典
[00:15:53.640 --> 00:15:54.760]  所以第八節
[00:15:54.760 --> 00:15:56.200]  照第九節這樣說
[00:15:56.200 --> 00:15:59.560]  這個恩典是神用諸般智慧聰明
[00:15:59.560 --> 00:16:01.960]  充充足足的賞給我們的
[00:16:01.960 --> 00:16:04.600]  到時照他自己所預定的美意
[00:16:04.600 --> 00:16:07.240]  叫我們知道他子的傲卑
[00:16:07.240 --> 00:16:11.320]  在上文裡面說到保羅
[00:16:11.320 --> 00:16:13.320]  在這裡說兩次去陳明
[00:16:13.320 --> 00:16:15.640]  這個拯救的計劃
[00:16:15.640 --> 00:16:17.960]  已經具體的去實現了
[00:16:17.960 --> 00:16:20.760]  上帝的拯救的恩典
[00:16:20.760 --> 00:16:22.360]  他的應許當中
[00:16:22.360 --> 00:16:24.200]  所描述的內容是什麼
[00:16:24.200 --> 00:16:27.400]  上帝的應許和他的拯救
[00:16:27.400 --> 00:16:29.720]  是實現在耶穌基督裡面
[00:16:29.720 --> 00:16:31.160]  這裡繼續去說
[00:16:31.160 --> 00:16:39.160]  除了拯救人脫離罪惡的生活裡面
[00:16:39.160 --> 00:16:41.160]  免去上帝的審判
[00:16:41.160 --> 00:16:43.160]  這個我們叫救贖
[00:16:43.160 --> 00:16:47.080]  而且上帝也將更大的福分
[00:16:47.080 --> 00:16:50.440]  賜給這些相信耶穌的人
[00:16:50.440 --> 00:16:55.720]  不單止他在罪惡當中能夠進入光明裡面
[00:16:55.720 --> 00:16:57.320]  在這裡更加說到
[00:16:57.320 --> 00:16:59.480]  這個福分不單止是今生
[00:16:59.480 --> 00:17:02.680]  而是在將來永恆的生命裡面
[00:17:02.680 --> 00:17:07.400]  得著上帝永生的賜福
[00:17:07.400 --> 00:17:09.080]  給我們一個盼望
[00:17:09.080 --> 00:17:12.360]  在這裡說到上帝賜下智慧和聰明
[00:17:12.360 --> 00:17:17.240]  讓我們明白上帝這個永恆的拯救恩典
[00:17:17.240 --> 00:17:20.040]  在這裡說到
[00:17:20.040 --> 00:17:23.080]  唯有上帝賜下智慧和聰明
[00:17:23.080 --> 00:17:26.440]  我們才能夠明白一個奧秘
[00:17:26.440 --> 00:17:32.280]  在這裡我們從更廣闊的角度去理解
[00:17:32.280 --> 00:17:36.600]  一方面智慧和聰明是表達信徒對上帝旨意
[00:17:36.600 --> 00:17:38.280]  和計劃的奧秘
[00:17:38.280 --> 00:17:40.280]  領悟的能力
[00:17:40.280 --> 00:17:45.880]  另一方面,這種能力也是按照上帝的旨意
[00:17:45.880 --> 00:17:49.480]  去給人的福分
[00:17:49.480 --> 00:17:53.320]  就是說,如果上帝不將智慧和聰明給人
[00:17:53.320 --> 00:17:56.680]  人是沒有辦法去明白這個奧秘
[00:17:56.680 --> 00:18:02.680]  這個上帝藉著耶穌所要去成就的拯救計劃
[00:18:02.680 --> 00:18:06.120]  在第十節裡面,我繼續說
[00:18:06.120 --> 00:18:09.160]  要照安排的,在日期滿足的時候
[00:18:09.160 --> 00:18:12.040]  使天上、地上一切所有的
[00:18:12.040 --> 00:18:14.600]  都在基督裡同歸於一
[00:18:14.600 --> 00:18:16.600]  在上帝拯救的計劃裡面
[00:18:16.600 --> 00:18:20.040]  是要讓每一個相信耶穌的人
[00:18:20.040 --> 00:18:22.920]  在基督裡面同歸於一
[00:18:22.920 --> 00:18:27.560]  這個就是上帝拯救人的奧秘
[00:18:27.560 --> 00:18:31.160]  每一個信徒在耶穌基督裡面成為一體
[00:18:31.160 --> 00:18:34.280]  我們再不分你我,不分彼此
[00:18:34.280 --> 00:18:35.640]  而是歸為一體
[00:18:35.640 --> 00:18:37.640]  耶穌基督就是那個頭
[00:18:37.640 --> 00:18:39.640]  我們就是耶穌基督的身份
[00:18:39.640 --> 00:18:45.080]  整個成為一個身體的狀況
[00:18:45.080 --> 00:18:49.640]  保羅其實在這裡說
[00:18:49.640 --> 00:18:52.200]  上帝是要人知道這個奧秘
[00:18:52.200 --> 00:18:54.200]  這個奧秘從前是隱藏的
[00:18:54.200 --> 00:18:59.480]  在猶太人來說,這個實在是不能想像的一個計劃
[00:18:59.480 --> 00:19:04.360]  因為猶太人當中,只有我們才有資格去跟從上帝
[00:19:04.360 --> 00:19:07.400]  只有我們才有資格去領受上帝的福分
[00:19:07.400 --> 00:19:10.200]  不是猶太人的人是每一個福分
[00:19:10.200 --> 00:19:12.200]  但現在保羅很清楚說到
[00:19:12.200 --> 00:19:16.920]  上帝的計劃不是單純給猶太人
[00:19:16.920 --> 00:19:18.920]  是給地上每一個人
[00:19:18.920 --> 00:19:23.800]  直著耶穌可以去領受這個福分
[00:19:23.800 --> 00:19:25.240]  去跟從上帝
[00:19:25.240 --> 00:19:28.280]  猶太人在過去一直以為
[00:19:28.280 --> 00:19:30.600]  上帝給我們有律法,我們直著律法
[00:19:30.600 --> 00:19:32.920]  我們可以證明我們是上帝的選民
[00:19:32.920 --> 00:19:37.800]  我們願意按照律法標準去行事為人
[00:19:37.800 --> 00:19:40.200]  這就證明我們是被神揀選的人
[00:19:40.200 --> 00:19:43.320]  但外邦人或不是猶太人的人,他們沒有律法
[00:19:43.320 --> 00:19:46.520]  所以他們不會被上帝拯救
[00:19:46.520 --> 00:19:48.520]  也與上帝無關
[00:19:48.520 --> 00:19:52.600]  保羅在這裡說出一個奧秘
[00:19:52.600 --> 00:19:55.080]  就是說地上每一個人
[00:19:55.080 --> 00:19:57.080]  每一個民族的人
[00:19:57.080 --> 00:19:59.080]  都能夠直著耶穌
