
[00:00:00.000 --> 00:00:02.000]  各位弟子妹午安
[00:02:34.000 --> 00:02:36.000]  這是第一章的第一節
[00:02:36.000 --> 00:02:38.000]  第一章的第二節
[00:02:38.000 --> 00:02:40.000]  有另外一個時間標記
[00:02:40.000 --> 00:02:48.000]  他就寫了若亞更黃被擄去的第五年四月初五日
[00:02:48.000 --> 00:02:50.000]  如果是這樣
[00:02:50.000 --> 00:02:54.000]  我們就會發現若亞更黃被擄去的第五年四月初五日
[00:02:54.000 --> 00:03:02.000]  理論上就是作為整個易西傑書的時間標記的參照點
[00:03:02.000 --> 00:03:04.000]  他的意思是
[00:03:04.000 --> 00:03:06.000]  整個易西傑書啟示的神諭
[00:03:06.000 --> 00:03:08.000]  通常的起始點
[00:03:08.000 --> 00:03:12.000]  就是由若亞更黃被擄的那一年
[00:03:12.000 --> 00:03:16.000]  所計算多少年領受的啟示
[00:03:16.000 --> 00:03:18.000]  現代我們都知道
[00:03:18.000 --> 00:03:20.000]  我們的參照點就是主耶穌出世
[00:03:20.000 --> 00:03:24.000]  AD0 AD1 AD2
[00:03:24.000 --> 00:03:26.000]  到現在2022年
[00:03:26.000 --> 00:03:28.000]  我們的參照就是
[00:03:28.000 --> 00:03:32.000]  參照耶穌基督出世之後的2022年
[00:03:32.000 --> 00:03:34.000]  什麼叫BC
[00:03:34.000 --> 00:03:36.000]  BC就是之前
[00:03:36.000 --> 00:03:41.000]  但易西傑當時沒有這些主前主後的時間參照點
[00:03:41.000 --> 00:03:45.000]  他就用了若亞更黃被擄的那一年
[00:03:45.000 --> 00:03:47.000]  作為參照點
[00:03:47.000 --> 00:03:49.000]  這是易西傑書的時間標記
[00:03:49.000 --> 00:03:51.000]  我們會發現
[00:03:51.000 --> 00:03:53.000]  易西傑書的第一章
[00:03:53.000 --> 00:03:55.000]  第一第二節
[00:03:55.000 --> 00:03:57.000]  那兩個時間標記
[00:03:57.000 --> 00:03:59.000]  其實是重疊的
[00:03:59.000 --> 00:04:01.000]  我們怎樣去理解呢
[00:04:01.000 --> 00:04:03.000]  我自己就畫了一個
[00:04:03.000 --> 00:04:05.000]  你看到有一個時間線在那裏
[00:04:05.000 --> 00:04:07.000]  一個時間點
[00:04:07.000 --> 00:04:11.000]  他就說若亞更黃被擄去的第五年四月初五日
[00:04:11.000 --> 00:04:14.000]  就是易西傑蒙召的那一年
[00:04:14.000 --> 00:04:16.000]  而易西傑蒙召
[00:04:16.000 --> 00:04:19.000]  他蒙召所見到的景象
[00:04:19.000 --> 00:04:25.000]  其實都令你神神怪怪的感覺
[00:04:25.000 --> 00:04:29.000]  因為他第一眼就會見到基路柏
[00:04:29.000 --> 00:04:30.000]  第一章那裏
[00:04:30.000 --> 00:04:32.000]  讓我們能夠發現得到
[00:04:32.000 --> 00:04:38.000]  這件事發生在他被擄去的第五年那裏
[00:04:38.000 --> 00:04:39.000]  這個我們明白了
[00:04:39.000 --> 00:04:43.000]  如果我們說若亞更黃被擄去的那一年
[00:04:43.000 --> 00:04:47.000]  是主耶穌出生前的597年
[00:04:47.000 --> 00:04:49.000]  大家就轉一轉
[00:04:49.000 --> 00:04:51.000]  主前597年
[00:04:51.000 --> 00:04:53.000]  即是說被擄去的第五年
[00:04:53.000 --> 00:04:56.000]  應該就是主前的592
[00:04:56.000 --> 00:04:58.000]  又或者593的那一年
[00:04:58.000 --> 00:05:00.000]  就是被擄去的第五年
[00:05:00.000 --> 00:05:03.000]  稍微令我們不太明白
[00:05:03.000 --> 00:05:05.000]  就是三十年四月初五日
[00:05:05.000 --> 00:05:07.000]  那個三十年
[00:05:07.000 --> 00:05:09.000]  是指甚麼
[00:05:09.000 --> 00:05:12.000]  當然在學術界主要有三個解釋
[00:05:12.000 --> 00:05:14.000]  第一個解釋就是
[00:05:14.000 --> 00:05:16.000]  若西亞王
[00:05:16.000 --> 00:05:17.000]  大家有印象
[00:05:17.000 --> 00:05:18.000]  這是最後一位
[00:05:18.000 --> 00:05:22.000]  倖耶和華眼中看為正的皇帝
[00:05:22.000 --> 00:05:27.000]  他很有可能是主前的621年
[00:05:27.000 --> 00:05:34.000]  若亞更黃在聖殿裏找到尋獲一本律法書
[00:05:34.000 --> 00:05:37.000]  會不會這個倒數的三十年
[00:05:37.000 --> 00:05:39.000]  其實就是指這件事
[00:05:39.000 --> 00:05:40.000]  那個三十年
[00:05:40.000 --> 00:05:44.000]  第二件事很有可能是主前的625年
[00:05:44.000 --> 00:05:49.000]  尼泊爾格尼撒王登基成為巴比倫帝國的皇帝的那一年
[00:05:49.000 --> 00:05:51.000]  會不會是指這件事
[00:05:51.000 --> 00:05:55.000]  但大部分的學者都會認為這個所謂的三十年
[00:05:55.000 --> 00:06:01.000]  應該是指以西傑本人的歲數
[00:06:01.000 --> 00:06:02.000]  即是代表甚麼
[00:06:02.000 --> 00:06:06.000]  代表以西傑領受上帝異象
[00:06:06.000 --> 00:06:08.000]  找到他的詔命
[00:06:08.000 --> 00:06:13.000]  當時他已經被擄去加巴魯河邊
[00:06:13.000 --> 00:06:15.000]  就是巴比倫的地方
[00:06:15.000 --> 00:06:16.000]  被擄去的那一年
[00:06:16.000 --> 00:06:17.000]  天就開了
[00:06:17.000 --> 00:06:19.000]  讓他看到異象
[00:06:19.000 --> 00:06:23.000]  當時他是三十歲
[00:06:23.000 --> 00:06:25.000]  而早五年
[00:06:25.000 --> 00:06:27.000]  也就是他被擄去的那一年
[00:06:27.000 --> 00:06:30.000]  我們就用30減5
[00:06:30.000 --> 00:06:34.000]  我們就明白他是25歲去到秘魯
[00:06:34.000 --> 00:06:36.000]  大概是這麼上下
[00:06:36.000 --> 00:06:39.000]  為何這些年份這麼重要呢
[00:06:39.000 --> 00:06:41.000]  我們要問一個問題
[00:06:41.000 --> 00:06:42.000]  你講來做嗎
[00:06:42.000 --> 00:06:44.000]  你講神的話語就行
[00:06:44.000 --> 00:06:47.000]  不用理會多少年去到領受這個話語
[00:06:47.000 --> 00:06:49.000]  你只要說就行
[00:06:49.000 --> 00:06:50.000]  但他不是
[00:06:50.000 --> 00:06:52.000]  他刻意記載這些年份
[00:06:52.000 --> 00:06:54.000]  其實他有他自己的意思
[00:06:54.000 --> 00:06:57.000]  我們如果對照律法的話
[00:06:57.000 --> 00:07:00.000]  我想大家都知道
[00:07:00.000 --> 00:07:04.000]  以西傑是祭司
[00:07:04.000 --> 00:07:06.000]  我們要對照律法
[00:07:06.000 --> 00:07:08.000]  究竟祭司是多少歲
[00:07:08.000 --> 00:07:12.000]  進入回望或聖所去到公職
[00:07:12.000 --> 00:07:14.000]  如果根據文數記的話
[00:07:14.000 --> 00:07:15.000]  我們就明白
[00:07:15.000 --> 00:07:18.000]  祭司應該是他三十歲的時候
[00:07:18.000 --> 00:07:22.000]  進入聖殿去到公職
[00:07:22.000 --> 00:07:24.000]  如果是這樣的話
[00:07:24.000 --> 00:07:27.000]  那個時間標記就顯得很有意思
[00:07:27.000 --> 00:07:29.000]  如果是這樣
[00:07:29.000 --> 00:07:31.000]  以西傑被擄巴比倫
[00:07:31.000 --> 00:07:33.000]  是他25歲
[00:07:33.000 --> 00:07:36.000]  其實這是時代的命運
[00:07:36.000 --> 00:07:38.000]  又或者是一場惡夢
[00:07:38.000 --> 00:07:41.000]  原因是他本來等著排椅子
[00:07:41.000 --> 00:07:43.000]  到三十歲的時候
[00:07:43.000 --> 00:07:45.000]  就進入聖殿去到公職
[00:07:45.000 --> 00:07:47.000]  但很不幸
[00:07:47.000 --> 00:07:49.000]  就是他25歲那一年
[00:07:49.000 --> 00:07:53.000]  正正就是他快要進入聖殿
[00:07:53.000 --> 00:07:56.000]  去到祀奉的前五年
[00:07:56.000 --> 00:07:58.000]  他就被擄巴比倫
[00:07:58.000 --> 00:08:01.000]  在巴比倫那裡沒有聖殿
[00:08:01.000 --> 00:08:03.000]  沒有祭壇
[00:08:03.000 --> 00:08:04.000]  沒有獻祭
[00:08:04.000 --> 00:08:07.000]  更加不能供祭司的積分
[00:08:07.000 --> 00:08:11.000]  所以他在三十歲的時候
[00:08:11.000 --> 00:08:16.000]  他的前途
[00:08:16.000 --> 00:08:20.000]  不只是肉身被擄去那麼簡單
[00:08:20.000 --> 00:08:23.000]  他的前途也被擄去
[00:08:23.000 --> 00:08:26.000]  因為他已經不能在聖所裡
[00:08:26.000 --> 00:08:28.000]  去到公職成為祭司
[00:08:28.000 --> 00:08:30.000]  但擄去歸擄去
[00:08:30.000 --> 00:08:33.000]  上帝是很諷刺也很有默
[00:08:33.000 --> 00:08:35.000]  原來看似在人世間
[00:08:35.000 --> 00:08:36.000]  所有你的前途
[00:08:36.000 --> 00:08:40.000]  或者是你的生存環境被擄去
[00:08:40.000 --> 00:08:42.000]  但擄到巴比倫那裡
[00:08:42.000 --> 00:08:44.000]  正正是一個沒有聖殿
[00:08:44.000 --> 00:08:46.000]  沒有獻祭
[00:08:46.000 --> 00:08:50.000]  沒有分享祭壇的領域當中
[00:08:50.000 --> 00:08:53.000]  你領受到你另一個職業
[00:08:53.000 --> 00:08:55.000]  你另一個的召命
[00:08:55.000 --> 00:08:57.000]  他不做祭司
[00:08:57.000 --> 00:08:59.000]  做仙子
[00:08:59.000 --> 00:09:01.000]  他領受成為那位仙子
[00:09:01.000 --> 00:09:04.000]  所以我們今天的題目
[00:09:04.000 --> 00:09:06.000]  叫做「被擄中的召命」
[00:09:06.000 --> 00:09:07.000]  其實很恰當
[00:09:07.000 --> 00:09:08.000]  因為他被擄
[00:09:08.000 --> 00:09:10.000]  但被擄每個人都不想
[00:09:10.000 --> 00:09:13.000]  你看看旁邊那個想不想被擄
[00:09:13.000 --> 00:09:15.000]  (不想的)
[00:09:15.000 --> 00:09:17.000]  (因為疫情下有很多人都)
[00:09:17.000 --> 00:09:20.000]  所以我們會發現
[00:09:20.000 --> 00:09:22.000]  被擄這件事
[00:09:22.000 --> 00:09:24.000]  其實我們每個人都不想
[00:09:24.000 --> 00:09:25.000]  但不想說不想
[00:09:25.000 --> 00:09:28.000]  在一個騙運的過程當中
[00:09:28.000 --> 00:09:31.000]  我們就會在危險的光景裡
[00:09:31.000 --> 00:09:33.000]  找到上帝的召命
[00:09:33.000 --> 00:09:34.000]  如果是這樣
[00:09:34.000 --> 00:09:39.000]  整本《以西傑書》就是用這樣的前提下進行
[00:09:39.000 --> 00:09:42.000]  我們首先看看另一個表
[00:09:42.000 --> 00:09:44.000]  這個表真的複雜了一點
[00:09:44.000 --> 00:09:48.000]  不過我想大家都可以看一下
[00:09:48.000 --> 00:09:51.000]  這個表大概顯示了
[00:09:51.000 --> 00:09:56.000]  整個《以西傑書》的內容是怎樣
[00:09:56.000 --> 00:09:58.000]  看上去好像很複雜
[00:09:58.000 --> 00:10:00.000]  其實一點都不複雜
[00:10:00.000 --> 00:10:05.000]  《以西傑書》其實總共有四十多章
[00:10:05.000 --> 00:10:06.000]  很長
[00:10:06.000 --> 00:10:11.000]  它是三個大仙子當中最少的那一段
[00:10:11.000 --> 00:10:12.000]  就是四十八章
[00:10:12.000 --> 00:10:15.000]  旁邊的耶利米是五十二章
[00:10:15.000 --> 00:10:19.000]  再旁邊的《以賽亞書》就是六十六章
[00:10:19.000 --> 00:10:22.000]  所以《以西傑書》其實算是最少的了
[00:10:22.000 --> 00:10:25.000]  說到最少 但也不少
[00:10:25.000 --> 00:10:28.000]  其實也很長
[00:10:28.000 --> 00:10:30.000]  如果是這樣
[00:10:30.000 --> 00:10:32.000]  你會發現一件事
[00:10:32.000 --> 00:10:37.000]  四十八章我們怎樣去消化和理解內容呢
[00:10:37.000 --> 00:10:40.000]  我們就嘗試將這四十八章的經文
[00:10:40.000 --> 00:10:42.000]  先斬做三段
[00:10:42.000 --> 00:10:47.000]  第一段是由第一到二十四章
[00:10:47.000 --> 00:10:53.000]  你看到那一段經文是寫著三章一節到二十四章
[00:10:53.000 --> 00:10:56.000]  你先包上面
[00:10:56.000 --> 00:10:59.000]  第一到二十四章是第一段
[00:10:59.000 --> 00:11:04.000]  這一段主要的訊息是講審判的訊息
[00:11:04.000 --> 00:11:08.000]  即是裡面的內容全部都是審判耶路撒冷
[00:11:08.000 --> 00:11:13.000]  審判耶路撒冷中的宗教領袖怎樣去到內外不一
[00:11:13.000 --> 00:11:17.000]  怎樣拜偶像 裡面怎樣不公義
[00:11:17.000 --> 00:11:21.000]  上帝怎樣要毀滅耶路撒冷城
[00:11:21.000 --> 00:11:30.000]  在第一到二十四章完全是講審判的訊息
[00:11:30.000 --> 00:11:35.000]  第二部分就是中間那三個東西
[00:11:35.000 --> 00:11:40.000]  由二十五章開始到三十二章的經文
[00:11:40.000 --> 00:11:44.000]  二十五章你會看到有三格
[00:11:44.000 --> 00:11:48.000]  第一格寫著對六個國家的審判
[00:11:48.000 --> 00:11:52.000]  第二格中間是先知盼望的訊息
[00:11:52.000 --> 00:11:56.000]  第三格是對埃及的審判
[00:11:56.000 --> 00:12:04.000]  中間比較淺色的三個橫向的格子
[00:12:04.000 --> 00:12:09.000]  那三個格子是由二十五章講到三十二章
[00:12:09.000 --> 00:12:14.000]  二十五章到三十二章就佔有第二部分
[00:12:14.000 --> 00:12:17.000]  就是列國的審判
[00:12:17.000 --> 00:12:20.000]  一到二十四章是講耶路撒冷的審判
[00:12:20.000 --> 00:12:26.000]  二十五章到三十二章就是列國的審判
[00:12:26.000 --> 00:12:29.000]  所以你會看到對六個國家的審判
[00:12:29.000 --> 00:12:31.000]  再加上對埃及的審判
[00:12:31.000 --> 00:12:35.000]  總共就七個國家
[00:12:35.000 --> 00:12:38.000]  七字是特意的
[00:12:38.000 --> 00:12:40.000]  是完全的審判
[00:12:40.000 --> 00:12:42.000]  是對列國的審判
[00:12:42.000 --> 00:12:43.000]  裡面的國家都很多
[00:12:43.000 --> 00:12:48.000]  譬如阿滿 摩納 菲利士 異東
[00:12:48.000 --> 00:12:52.000]  比較長一點的就是推羅 還有西頓
[00:12:52.000 --> 00:12:55.000]  那三十二章完結之後
[00:12:55.000 --> 00:12:59.000]  你會發現這個列表有三十三章
[00:12:59.000 --> 00:13:01.000]  到結尾四十八章
[00:13:01.000 --> 00:13:06.000]  三十三到四十八章就是以西傑書的最後部分
[00:13:06.000 --> 00:13:09.000]  第三大部分
[00:13:09.000 --> 00:13:12.000]  這第三大部分就不是講審判
[00:13:12.000 --> 00:13:16.000]  而是講恢復 回歸
[00:13:16.000 --> 00:13:22.000]  如果大家明白審判和回歸
[00:13:22.000 --> 00:13:26.000]  我們就會對應秘魯和回歸
[00:13:26.000 --> 00:13:28.000]  秘魯 大家應該都知道
[00:13:28.000 --> 00:13:31.000]  英文是甚麼 英文就是exile
[00:13:31.000 --> 00:13:35.000]  exile這個字可以解作放逐
[00:13:35.000 --> 00:13:38.000]  或者是流放的意思
[00:13:38.000 --> 00:13:42.000]  但是回歸我們以為的英文是甚麼
[00:13:42.000 --> 00:13:45.000]  我們以為的英文是return
[00:13:45.000 --> 00:13:46.000]  即是回歸
[00:13:46.000 --> 00:13:50.000]  但原來普遍的英文不是譯作return
[00:13:50.000 --> 00:13:54.000]  它是譯作restoration
[00:13:54.000 --> 00:13:57.000]  所以它的英文就不應該譯作回歸
[00:13:57.000 --> 00:14:00.000]  應該是譯作恢復
[00:14:00.000 --> 00:14:02.000]  restore就是解作恢復
[00:14:02.000 --> 00:14:06.000]  一個就叫做秘魯 一個就叫做恢復
[00:14:06.000 --> 00:14:08.000]  你明白甚麼是恢復嗎
[00:14:08.000 --> 00:14:12.000]  恢復的意思就是和從前一樣
[00:14:12.000 --> 00:14:14.000]  我們叫這個恢復
[00:14:14.000 --> 00:14:16.000]  如果以前有聖殿
[00:14:16.000 --> 00:14:17.000]  現在恢復就有聖殿
[00:14:17.000 --> 00:14:20.000]  以前是能夠守節期
[00:14:20.000 --> 00:14:22.000]  你又可以再次守節期
[00:14:22.000 --> 00:14:24.000]  以前可以住加南地
[00:14:24.000 --> 00:14:26.000]  你現在又可以住加南地
[00:14:26.000 --> 00:14:29.000]  我們就叫這種恢復
[00:14:29.000 --> 00:14:35.000]  所以33到48章主要是講恢復的訊息
[00:14:35.000 --> 00:14:39.000]  我們稍後會看看恢復訊息裏面
[00:14:39.000 --> 00:14:42.000]  是要恢復甚麼元素
[00:14:42.000 --> 00:14:44.000]  稍後會和大家一起去看看
[00:14:44.000 --> 00:14:48.000]  整個以西傑書的佈局就不算很複雜
[00:14:48.000 --> 00:14:52.000]  第一 首先是審判的訊息
[00:14:52.000 --> 00:14:55.000]  然後中間就是對列國的審判
[00:14:55.000 --> 00:14:58.000]  最後就是拯救的訊息
[00:14:58.000 --> 00:15:03.000]  一個審判 一個拯救 一個庇老 一個恢復
[00:15:03.000 --> 00:15:07.000]  中間夾著就是中間
[00:15:07.000 --> 00:15:11.000]  中間就是對七個國家的審判
[00:15:11.000 --> 00:15:14.000]  大概就是以西傑的佈局
[00:15:14.000 --> 00:15:17.000]  為何要講以西傑的佈局呢
[00:15:17.000 --> 00:15:20.000]  原因是他的詔命牽涉到兩件事
[00:15:20.000 --> 00:15:22.000]  第一件事就叫做審判
[00:15:22.000 --> 00:15:24.000]  他要宣講審判的訊息
[00:15:24.000 --> 00:15:28.000]  第二件事就是講恢復的訊息
[00:15:28.000 --> 00:15:32.000]  兩者 你會看到這個列表裏面
[00:15:32.000 --> 00:15:36.000]  有一個字眼叫做守望者
[00:15:36.000 --> 00:15:38.000]  大家看到守望者的字眼嗎
[00:15:38.000 --> 00:15:43.000]  分別記載在第三章的16到21節
[00:15:43.000 --> 00:15:45.000]  你看到守望者嗎
[00:15:45.000 --> 00:15:50.000]  另外守望者在恢復的訊息裏面
[00:15:50.000 --> 00:15:51.000]  會再次出現
[00:15:51.000 --> 00:15:56.000]  你看到33章的1到9節也有守望者
[00:15:56.000 --> 00:16:00.000]  所以審判的訊息開頭有一個叫守望者
[00:16:00.000 --> 00:16:03.000]  恢復的訊息開頭也有一個守望者
[00:16:03.000 --> 00:16:10.000]  而守望者就是成為以西傑本人的詔命
[00:16:10.000 --> 00:16:13.000]  所以如果我們說是被露中的詔命
[00:16:13.000 --> 00:16:18.000]  我們就要看看以西傑自己的守望者角色
[00:16:18.000 --> 00:16:20.000]  到底是怎樣
[00:16:20.000 --> 00:16:24.000]  我們會在這裏進行佈局
[00:16:24.000 --> 00:16:29.000]  接下來我會集中處理第三和第三十三章
[00:16:29.000 --> 00:16:31.000]  兩個都是守望者
[00:16:31.000 --> 00:16:34.000]  首先我們看看第三章
[00:16:34.000 --> 00:16:36.000]  第三章裏面如果你有聖經
[00:16:36.000 --> 00:16:38.000]  你可以打開第16節
[00:16:38.000 --> 00:16:40.000]  第三章的16節
[00:16:40.000 --> 00:16:43.000]  我們一起看看守望者
[00:16:43.000 --> 00:16:46.000]  守望者是watchman
[00:16:46.000 --> 00:16:48.000]  如果你翻譯成英文
[00:16:48.000 --> 00:16:51.000]  watchman 守望者
[00:16:51.000 --> 00:16:53.000]  那是甚麼來的呢
[00:16:53.000 --> 00:16:58.000]  為何要用守望者這個比喻
[00:16:58.000 --> 00:17:00.000]  或者這個崗位的性質
[00:17:00.000 --> 00:17:04.000]  去理解他的詔命
[00:17:04.000 --> 00:17:07.000]  我們知道以西傑是一位先知
[00:17:07.000 --> 00:17:11.000]  我們稍微地也會知道先知做甚麼
[00:17:11.000 --> 00:17:15.000]  先知的任務不算很複雜
[00:17:15.000 --> 00:17:18.000]  因為先知這個字已經告訴你
[00:17:18.000 --> 00:17:20.000]  他的任務是甚麼
[00:17:20.000 --> 00:17:24.000]  因為先知的原文應該讀成Nafi
[00:17:24.000 --> 00:17:27.000]  Nafi這個字翻出來的意思
[00:17:27.000 --> 00:17:31.000]  原來其實真的不應該翻出來
[00:17:31.000 --> 00:17:34.000]  因為這個字應該譯成代言人
[00:17:34.000 --> 00:17:36.000]  大家知不知道甚麼是代言人
[00:17:36.000 --> 00:17:38.000]  代言人的意思就是上帝說A
[00:17:38.000 --> 00:17:41.000]  你代表上帝說A
[00:17:41.000 --> 00:17:44.000]  上帝說B 你代表上帝說B
[00:17:44.000 --> 00:17:46.000]  所以他好像一個傳聲筒
[00:17:46.000 --> 00:17:48.000]  一個代言人
[00:17:48.000 --> 00:17:50.000]  你是上帝的先知
[00:17:50.000 --> 00:17:54.000]  也就是你是上帝的代言人
[00:17:54.000 --> 00:17:57.000]  但中文譯成先知
[00:17:57.000 --> 00:17:59.000]  恐怕給你的感覺是甚麼
[00:17:59.000 --> 00:18:01.000]  給你的感覺就是先過你知
[00:18:01.000 --> 00:18:04.000]  又或者微卜先知的概念
[00:18:04.000 --> 00:18:08.000]  先知其實是一場誤會
[00:18:08.000 --> 00:18:09.000]  誤會是甚麼
[00:18:09.000 --> 00:18:12.000]  誤會就是他會令你一個感覺
[00:18:12.000 --> 00:18:16.000]  就是先知是一種微卜先知
[00:18:16.000 --> 00:18:21.000]  即是預言未來的事情要發生
[00:18:21.000 --> 00:18:25.000]  但先知的任務不只是預言未來要發生的事
[00:18:25.000 --> 00:18:30.000]  因為他代言的內容不一定是預測未來
[00:18:30.000 --> 00:18:33.000]  是說上帝的心意都未定
[00:18:33.000 --> 00:18:34.000]  如果是這樣
[00:18:34.000 --> 00:18:37.000]  我們就明白先知理論上是做甚麼
[00:18:37.000 --> 00:18:39.000]  其實他的召命很簡單
[00:18:39.000 --> 00:18:41.000]  就是上帝啟示你一件事
[00:18:41.000 --> 00:18:43.000]  你就照樣轉換說那件事
[00:18:43.000 --> 00:18:45.000]  這就是先知
[00:18:45.000 --> 00:18:48.000]  但如果你說我是守望者
[00:18:48.000 --> 00:18:50.000]  就是另一回事
[00:18:50.000 --> 00:18:52.000]  他不是先知那麼簡單
[00:18:52.000 --> 00:18:54.000]  他是一位守望者
[00:18:54.000 --> 00:18:56.000]  我們就要問一個問題
[00:18:56.000 --> 00:18:58.000]  甚麼叫守望者
[00:18:58.000 --> 00:18:59.000]  守望者的角色
[00:18:59.000 --> 00:19:03.000]  我在這裡打了一些經文在下面
[00:19:03.000 --> 00:19:06.000]  就是在一個城牆裏
[00:19:06.000 --> 00:19:09.000]  他處於一個比較高的位置
[00:19:09.000 --> 00:19:14.000]  遙遠地觀望有沒有敵軍
[00:19:14.000 --> 00:19:17.000]  或者有甚麼風吹草動
[00:19:17.000 --> 00:19:19.000]  他看得到
[00:19:19.000 --> 00:19:24.000]  然後就向整個城市發出警號
[00:19:24.000 --> 00:19:27.000]  告訴你將會有敵軍來到
[00:19:27.000 --> 00:19:30.000]  將會有個災難來到
[00:19:30.000 --> 00:19:33.000]  這就是守望者
[00:19:33.000 --> 00:19:35.000]  守望者如果是這樣的時候
[00:19:35.000 --> 00:19:39.000]  其實和先知的角色有少少不同
[00:19:39.000 --> 00:19:44.000]  守望者主要是要告訴人
[00:19:44.000 --> 00:19:47.000]  將要來的禍患是怎樣
[00:19:47.000 --> 00:19:49.000]  未來之前
[00:19:49.000 --> 00:19:51.000]  你首先跟人說
[00:19:51.000 --> 00:19:56.000]  如果那個人能夠悔改的話
[00:19:56.000 --> 00:20:00.000]  他就可以因為悔改就免除這個禍患
[00:20:00.000 --> 00:20:04.000]  守望者就變相拯救了那些人
