
[00:00:00.000 --> 00:00:03.480]  第二和第三要分清楚
[00:05:20.120 --> 00:05:22.200]  那種是來自另一個的subject
[00:05:22.200 --> 00:05:23.960]  來自另一個主體
[00:05:23.960 --> 00:05:27.080]  主體很明顯是透過你潛意識裡面
[00:05:27.080 --> 00:05:29.520]  而不是你自覺意識裡面某些東西
[00:05:29.520 --> 00:05:31.960]  來推動你或者拉你回頭
[00:05:31.960 --> 00:05:35.240]  所以我們簡單來說
[00:05:35.240 --> 00:05:37.440]  神雖然是超越的神
[00:05:37.440 --> 00:05:41.440]  但是神也是內在在我們生命裡面的神
[00:05:41.440 --> 00:05:43.440]  OK
[00:05:43.440 --> 00:05:45.640]  有一個神學家說得更加有意思
[00:05:45.640 --> 00:05:47.640]  他說如果你以為
[00:05:47.640 --> 00:05:51.640]  神跟我們的相交只是透過我們自覺的意識的話
[00:05:51.640 --> 00:05:54.840]  你就覺得神其實太過膚淺了
[00:05:54.840 --> 00:05:57.240]  神的工作
[00:05:57.240 --> 00:05:59.520]  也是越過我們自覺的意識
[00:05:59.520 --> 00:06:02.440]  在我們意識的背後工作
[00:06:02.440 --> 00:06:04.640]  尤其是扭轉我們的生命
[00:06:04.640 --> 00:06:06.840]  提醒我們應該做的事情
[00:06:06.840 --> 00:06:08.720]  啟迪我們應該怎麼走
[00:06:08.720 --> 00:06:10.560]  甚至是推動我們
[00:06:10.560 --> 00:06:12.720]  幫助我們
[00:06:12.720 --> 00:06:15.600]  在聖靈心中的大能大力
[00:06:15.600 --> 00:06:17.640]  做到我們不可能做到的事情
[00:06:17.640 --> 00:06:20.920]  我們說這是第三
[00:06:20.920 --> 00:06:27.400]  就是透過聖靈跟我們的潛意識裡面的工作
[00:06:27.400 --> 00:06:28.240]  可以出來
[00:06:28.240 --> 00:06:29.440]  第二是什麼呢?
[00:06:29.440 --> 00:06:31.040]  你看到我的箭咀
[00:06:31.040 --> 00:06:33.640]  沒有經過交接點
[00:06:33.640 --> 00:06:34.840]  交接的面
[00:06:34.840 --> 00:06:37.240]  直接在潛意識裡面
[00:06:37.240 --> 00:06:38.440]  透出意識
[00:06:38.440 --> 00:06:40.040]  第二就是
[00:06:40.040 --> 00:06:42.440]  潛意識的世界
[00:06:42.440 --> 00:06:48.840]  本身對我們的意識的世界已經有作用了
[00:06:48.840 --> 00:06:50.840]  無論你是基督徒還是不是
[00:06:50.840 --> 00:06:52.640]  你都有潛意識的世界
[00:06:52.640 --> 00:06:53.240]  是不是?
[00:06:53.240 --> 00:06:55.640]  潛意識的世界
[00:06:55.640 --> 00:06:58.040]  不斷在影響你的意識的世界
[00:06:58.640 --> 00:07:02.040]  就是我們的情緒影響我們的決定
[00:07:02.040 --> 00:07:02.840]  明白嗎?
[00:07:02.840 --> 00:07:08.040]  我們的性格影響我們的表現和價值取向
[00:07:08.040 --> 00:07:10.240]  這些是每一個人都有的
[00:07:10.240 --> 00:07:13.440]  這可以是我們的心理
[00:07:13.440 --> 00:07:15.440]  不是基督徒才有的
[00:07:15.440 --> 00:07:17.640]  就算我不是基督徒的話
[00:07:17.640 --> 00:07:19.440]  我對神完全沒有感覺的話
[00:07:19.440 --> 00:07:23.640]  潛意識那部分已經斷絕了關係
[00:07:23.640 --> 00:07:25.640]  我們不會受到感動的話也好
[00:07:25.640 --> 00:07:27.040]  但是呢
[00:07:27.040 --> 00:07:28.840]  我們也有我們的心理
[00:07:28.840 --> 00:07:34.640]  聖靈也可以透過我們的心理
[00:07:34.640 --> 00:07:36.840]  間接去推動我們的意識
[00:07:36.840 --> 00:07:37.640]  明白嗎?
[00:07:37.640 --> 00:07:42.440]  第三就是聖靈透過我們的潛意識直接推動我們的意識
[00:07:42.440 --> 00:07:45.440]  第二條線就是
[00:07:45.440 --> 00:07:47.840]  聖靈透過推動我們的潛意識
[00:07:47.840 --> 00:07:50.040]  由潛意識裡面推動我們的意識
[00:07:50.040 --> 00:07:52.240]  什麼意思呢?
[00:07:52.240 --> 00:07:56.840]  我們的潛意識其實可以被聖靈所用
[00:07:57.440 --> 00:07:58.240]  明白嗎?
[00:07:58.240 --> 00:08:01.040]  不一定是那些特別與聖靈接觸的部分
[00:08:01.040 --> 00:08:02.640]  譬如我們的回憶
[00:08:02.640 --> 00:08:04.840]  這些不一定與聖靈接觸
[00:08:04.840 --> 00:08:06.440]  是我們這樣混在一起的
[00:08:06.440 --> 00:08:07.440]  但是呢
[00:08:07.440 --> 00:08:09.240]  聖靈可以用得上這些東西
[00:08:09.240 --> 00:08:12.840]  甚至我們的性格
[00:08:12.840 --> 00:08:17.840]  我們的民族性集體的潛意識
[00:08:17.840 --> 00:08:20.840]  這些都可以在聖靈的手中
[00:08:20.840 --> 00:08:23.240]  成為有意義的工作
[00:08:23.240 --> 00:08:26.240]  有意義的地方
[00:08:26.240 --> 00:08:28.840]  也可以成為阻擋聖靈的地方
[00:08:28.840 --> 00:08:30.440]  但是這一點是很特別的
[00:08:30.440 --> 00:08:32.040]  譬如舉例
[00:08:32.040 --> 00:08:34.640]  我們的自我形象
[00:08:34.640 --> 00:08:40.240]  或者我們的潛意識裡面
[00:08:40.240 --> 00:08:42.440]  對於發生的事情
[00:08:42.440 --> 00:08:44.240]  不同的人有不同的反應
[00:08:44.240 --> 00:08:45.840]  有些人是比較信任的
[00:08:45.840 --> 00:08:47.440]  有些人比較容易相信
[00:08:47.440 --> 00:08:49.440]  因為他的
[00:08:49.440 --> 00:08:52.240]  可能他童年成長的過程裡面
[00:08:52.240 --> 00:08:53.440]  他是一個比較
[00:08:53.440 --> 00:08:56.240]  父母是很信任他
[00:08:56.240 --> 00:08:57.040]  他又很乖的
[00:08:57.040 --> 00:08:58.240]  好像我那種
[00:08:58.240 --> 00:08:59.640]  是啊
[00:08:59.640 --> 00:09:00.440]  我是乖的
[00:09:00.440 --> 00:09:01.440]  我是屬於乖的那些
[00:09:01.440 --> 00:09:03.840]  父母也不會給我壓力
[00:09:03.840 --> 00:09:05.040]  所以
[00:09:05.040 --> 00:09:07.640]  我是很容易信服的
[00:09:07.640 --> 00:09:09.440]  很容易聽話的
[00:09:09.440 --> 00:09:10.840]  我是很習慣聽話的
[00:09:10.840 --> 00:09:13.640]  因為每次聽話的經驗都是好的
[00:09:13.640 --> 00:09:15.040]  OK
[00:09:15.040 --> 00:09:17.240]  所以影響我現在
[00:09:17.240 --> 00:09:20.040]  就是神要求我的時候
[00:09:20.040 --> 00:09:21.840]  或者是神一些東西來到的時候
[00:09:21.840 --> 00:09:24.840]  雖然我自己覺得很難接受
[00:09:24.840 --> 00:09:26.040]  但是我也很容易聽話的
[00:09:26.040 --> 00:09:26.640]  因為
[00:09:26.640 --> 00:09:29.840]  我有一種很潛意識裡面
[00:09:29.840 --> 00:09:31.840]  比較容易投靠的對神
[00:09:31.840 --> 00:09:34.040]  我發覺有些人不是
[00:09:34.040 --> 00:09:34.840]  有些人不是
[00:09:34.840 --> 00:09:36.040]  不一定是他差的
[00:09:36.040 --> 00:09:37.240]  而可能是他的
[00:09:37.240 --> 00:09:40.040]  不是來自他靈性差一點
[00:09:40.040 --> 00:09:41.440]  而是他比較難的
[00:09:41.440 --> 00:09:43.440]  可能他成長的過程裡面
[00:09:43.440 --> 00:09:45.440]  在他以前
[00:09:45.440 --> 00:09:48.840]  他一聽話就被人欺負的
[00:09:48.840 --> 00:09:51.240]  一聽話結果是不好的
[00:09:51.240 --> 00:09:52.240]  被人欺負的
[00:09:52.240 --> 00:09:56.240]  或者他以前一直跟他成長的過程中
[00:09:56.240 --> 00:09:58.440]  童年的經驗是不斷地鬥爭的
[00:09:58.440 --> 00:10:00.440]  是要確認他自己
[00:10:00.440 --> 00:10:01.640]  他才可以生存的
[00:10:01.640 --> 00:10:03.440]  你看到有這種環境的人
[00:10:03.440 --> 00:10:04.040]  你明白嗎?
[00:10:04.040 --> 00:10:05.240]  他不兇的話
[00:10:05.240 --> 00:10:06.240]  他就被人欺負的
[00:10:06.240 --> 00:10:07.440]  他不斷地要這麼兇
[00:10:07.440 --> 00:10:09.240]  不斷地要跟別人鬥的
[00:10:09.240 --> 00:10:10.640]  別人說A他就說B
[00:10:10.640 --> 00:10:12.240]  別人說是他就說不是
[00:10:12.240 --> 00:10:15.840]  這樣才可以保存他自己的
[00:10:15.840 --> 00:10:17.240]  不被人傷害
[00:10:17.240 --> 00:10:20.240]  或者他找到自己的身份
[00:10:20.240 --> 00:10:23.440]  到了他做了基督徒的時候
[00:10:23.440 --> 00:10:25.240]  他就發覺他很辛苦的
[00:10:25.240 --> 00:10:26.240]  他信佈很辛苦
[00:10:26.240 --> 00:10:28.840]  因為他那種潛意識裡面
[00:10:28.840 --> 00:10:32.240]  其實是成為了一種阻擋
[00:10:32.240 --> 00:10:34.640]  這裡不要問我預定論
[00:10:34.640 --> 00:10:36.040]  為什麼神恩代我
[00:10:36.040 --> 00:10:36.840]  不恩代那個人
[00:10:36.840 --> 00:10:38.440]  不一定的
[00:10:38.440 --> 00:10:39.440]  也不一定的
[00:10:39.440 --> 00:10:41.240]  有些人是很背棄
[00:10:41.240 --> 00:10:43.440]  但是他有了這樣的經歷
[00:10:43.440 --> 00:10:44.840]  這樣的掙扎之後
[00:10:44.840 --> 00:10:47.840]  更加看見聖靈的工作奇妙
[00:10:47.840 --> 00:10:50.840]  有些是性格很強的人
[00:10:50.840 --> 00:10:53.640]  但是聖靈給他一個很大的改變
[00:10:53.640 --> 00:10:57.440]  以至他的經驗本身更加能夠感動更多人
[00:10:57.440 --> 00:10:58.840]  比如什麼雅各那種
[00:10:58.840 --> 00:10:59.640]  是不是?
[00:10:59.640 --> 00:11:00.840]  不是以撒那種
[00:11:00.840 --> 00:11:02.040]  我覺得我就是以撒那種
[00:11:02.040 --> 00:11:03.840]  我很快就接受神的恩典
[00:11:03.840 --> 00:11:05.840]  所以神的恩典是很好
[00:11:05.840 --> 00:11:08.840]  所以可能那方面我學不到東西
[00:11:08.840 --> 00:11:10.840]  所以神給我很多際遇
[00:11:10.840 --> 00:11:13.040]  給我一些不想要的東西
[00:11:13.040 --> 00:11:14.440]  強行要我要
[00:11:14.440 --> 00:11:16.440]  這是題外話
[00:11:16.440 --> 00:11:17.440]  不過
[00:11:17.440 --> 00:11:20.240]  所以我們說
[00:11:20.240 --> 00:11:24.440]  我們每一個人的潛意識都會成為一個背景
[00:11:24.440 --> 00:11:26.240]  可以給聖靈去用
[00:11:26.240 --> 00:11:29.040]  所以不要小看你的潛意識
[00:11:29.040 --> 00:11:31.240]  其實有很多東西在這裡
[00:11:31.240 --> 00:11:36.440]  不知不覺地影響了你屬靈的成長
[00:11:36.440 --> 00:11:37.840]  那個追求
[00:11:37.840 --> 00:11:39.840]  比如說自我形象也是
[00:11:39.840 --> 00:11:45.240]  有些人的自我形象是很高的
[00:11:45.840 --> 00:11:49.040]  那時候不容易的
[00:11:49.040 --> 00:11:52.840]  因為他自我形象對自己很有信心
[00:11:52.840 --> 00:11:54.040]  要他在神面前說
[00:11:54.040 --> 00:11:55.440]  神啊我一無所有
[00:11:55.440 --> 00:11:57.040]  我什麼都做不到
[00:11:57.040 --> 00:11:58.840]  如果不是祢幫我的時候
[00:11:58.840 --> 00:12:00.640]  我就做不到
[00:12:00.640 --> 00:12:01.240]  這樣
[00:12:01.240 --> 00:12:02.440]  他這麼說的時候
[00:12:02.440 --> 00:12:05.640]  對於他裡面的抗拒感很強
[00:12:05.640 --> 00:12:07.640]  他意識是可以這麼說
[00:12:07.640 --> 00:12:08.440]  明白嗎?
[00:12:08.440 --> 00:12:10.440]  他看完聖經
[00:12:10.440 --> 00:12:13.440]  聽完道之後的祈禱
[00:12:13.440 --> 00:12:14.840]  他理應這麼說
[00:12:14.840 --> 00:12:16.040]  但是說完之後
[00:12:16.040 --> 00:12:20.040]  他潛意識裡面很大的阻礙
[00:12:20.040 --> 00:12:25.040]  因為他一直以來的自我形象不是這樣的
[00:12:25.040 --> 00:12:27.640]  所以成為一個很大的推動
[00:12:27.640 --> 00:12:30.040]  但是是不是倒過來
[00:12:30.040 --> 00:12:32.640]  自我形象低的人一定很容易信服神
[00:12:32.640 --> 00:12:34.440]  聽神話的人不一定
[00:12:34.440 --> 00:12:37.440]  有時候自我形象低的時候
[00:12:37.440 --> 00:12:38.640]  對什麼都沒有信心
[00:12:38.640 --> 00:12:40.040]  對自己沒有信心
[00:12:40.040 --> 00:12:41.640]  更難
[00:12:41.640 --> 00:12:43.240]  你看過很多信徒
[00:12:43.240 --> 00:12:45.840]  很難相信神是赦免他的
[00:12:45.840 --> 00:12:47.040]  很慘的
[00:12:47.040 --> 00:12:47.840]  經常給他罪
[00:12:47.840 --> 00:12:49.640]  他經常覺得我不行
[00:12:49.640 --> 00:12:52.040]  經常覺得我自己犯過那次罪之後
[00:12:52.040 --> 00:12:54.040]  神不會赦免我的
[00:12:54.040 --> 00:12:56.440]  雖然我也知道神是赦免我的
[00:12:56.440 --> 00:12:57.440]  我跟他說了很多次
[00:12:57.440 --> 00:12:59.040]  你看過這些弟兄姐妹
[00:12:59.040 --> 00:13:00.240]  很慘的
[00:13:00.240 --> 00:13:02.840]  用了很多聖經讀給他聽
[00:13:02.840 --> 00:13:03.640]  你明白嗎?
[00:13:03.640 --> 00:13:05.040]  解釋給他聽
[00:13:05.040 --> 00:13:08.240]  《諸行一書》第一章說了
[00:13:08.240 --> 00:13:09.440]  你必定赦免的罪
[00:13:09.440 --> 00:13:10.440]  你承認的時候
[00:13:10.440 --> 00:13:14.040]  但是他理智上他意識地接受
[00:13:14.040 --> 00:13:16.440]  但是轉頭他又出來說
[00:13:16.440 --> 00:13:17.040]  不是的
[00:13:17.040 --> 00:13:17.640]  不行的
[00:13:17.640 --> 00:13:19.840]  所以我們發覺
[00:13:19.840 --> 00:13:23.040]  你不可以一竹竿打完全船人
[00:13:23.040 --> 00:13:24.440]  就說你性靈
[00:13:24.440 --> 00:13:29.240]  一定是那類性格會有利於屬靈成長
[00:13:29.240 --> 00:13:31.640]  這類性格有害於屬靈成長
[00:13:31.640 --> 00:13:32.440]  不一定
[00:13:32.440 --> 00:13:35.040]  其實我們每一個人的潛意識中
[00:13:35.040 --> 00:13:40.040]  都有一些能夠讓我們有助於我們對神的信服
[00:13:40.040 --> 00:13:41.640]  是這樣的
[00:13:41.640 --> 00:13:43.640]  再說一個例子
[00:13:43.640 --> 00:13:45.440]  譬如我們的形象
[00:13:45.440 --> 00:13:47.640]  對自己的形象
[00:13:47.640 --> 00:13:49.240]  對神的形象一樣
[00:13:49.240 --> 00:13:56.440]  我上一年說過有四個不同的神的形象
[00:13:56.440 --> 00:13:59.640]  很多時候我們對神的形象影響了我們祈禱
[00:13:59.640 --> 00:14:01.840]  神的形象從哪裡來?
[00:14:01.840 --> 00:14:04.240]  很多時候是我們潛意識中的預測
[00:14:04.240 --> 00:14:07.240]  很受我們影響
[00:14:07.240 --> 00:14:08.040]  就是我們父親
[00:14:08.040 --> 00:14:10.240]  很多時候因為我們將神視為父親
[00:14:10.240 --> 00:14:15.040]  我們的父親的形象就影響了我們對神的了解
[00:14:15.040 --> 00:14:20.040]  如果我們本身自己的父親是一個很惡
[00:14:20.040 --> 00:14:21.440]  很要求的
[00:14:21.440 --> 00:14:24.240]  很多時候我們慢慢祈禱的時候
[00:14:24.240 --> 00:14:26.040]  就會感覺到神有很多要求
[00:14:26.040 --> 00:14:27.640]  很怕他
[00:14:27.640 --> 00:14:32.040]  他明明沒事也要找些事情來搞
[00:14:32.040 --> 00:14:33.840]  我感謝神
[00:14:33.840 --> 00:14:34.840]  我不是的
[00:14:34.840 --> 00:14:37.840]  我父親是一個很隨和
[00:14:37.840 --> 00:14:40.040]  很欣賞
[00:14:40.040 --> 00:14:41.640]  沒什麼所謂的人
[00:14:41.640 --> 00:14:45.240]  所以我對神
[00:14:45.240 --> 00:14:47.840]  將他預測成形象的時候
[00:14:47.840 --> 00:14:49.840]  我完全沒有這種感覺
[00:14:49.840 --> 00:14:50.840]  我不怕他
[00:14:50.840 --> 00:14:53.040]  但是不怕他之餘也不是很親切
[00:14:53.040 --> 00:14:54.440]  因為我父親不說話
[00:14:54.440 --> 00:14:55.240]  不多點說話
[00:14:55.240 --> 00:14:56.240]  很少說話
[00:14:56.240 --> 00:15:00.240]  所以他給我很多東西
[00:15:00.240 --> 00:15:02.640]  所以我相信了耶穌之後
[00:15:02.640 --> 00:15:04.240]  我對神很有信任
[00:15:04.440 --> 00:15:06.240]  我人生走到哪裡
[00:15:06.240 --> 00:15:07.040]  沒事
[00:15:07.040 --> 00:15:08.040]  神一定會幫我
[00:15:08.040 --> 00:15:09.240]  一定會照顧我
[00:15:09.240 --> 00:15:10.040]  不要緊的
[00:15:10.040 --> 00:15:11.040]  他不會撇下我
[00:15:11.040 --> 00:15:13.440]  這些經文對我來說是很受用的
[00:15:13.440 --> 00:15:16.040]  但是我有一段很長的時間
[00:15:16.040 --> 00:15:18.840]  我跟神很難很親密
[00:15:18.840 --> 00:15:20.240]  很難很親切
[00:15:20.240 --> 00:15:20.840]  不要用親密
[00:15:20.840 --> 00:15:22.440]  很難很親切
[00:15:22.440 --> 00:15:25.040]  因為我跟我父親從來都不親切
[00:15:25.040 --> 00:15:26.440]  他很幫我
[00:15:26.440 --> 00:15:27.440]  他很提供給我
[00:15:27.440 --> 00:15:28.840]  很有安全感給我
[00:15:28.840 --> 00:15:29.840]  但是他不親切
[00:15:29.840 --> 00:15:31.640]  因為他不跟我說心事
[00:15:31.640 --> 00:15:33.640]  他不能夠跟我抱著計算
[00:15:33.640 --> 00:15:34.240]  明白嗎?
[00:15:34.240 --> 00:15:35.640]  我說說我的際遇給你
[00:15:35.640 --> 00:15:36.440]  不是的
[00:15:36.440 --> 00:15:37.640]  但是我讀完書之後
[00:15:37.640 --> 00:15:38.840]  給他看成績
[00:15:38.840 --> 00:15:40.440]  他看完之後沒有評論
[00:15:40.440 --> 00:15:42.040]  只會等在桌上一邊
[00:15:42.040 --> 00:15:43.840]  不過第二天早上起來的時候
[00:15:43.840 --> 00:15:44.840]  發覺他給了我5塊錢
[00:15:44.840 --> 00:15:45.840]  放在桌上
[00:15:45.840 --> 00:15:47.240]  就是這樣的
[00:15:47.240 --> 00:15:47.640]  你明白嗎?
[00:15:47.640 --> 00:15:48.640]  我父親是那種
[00:15:48.640 --> 00:15:50.040]  不說話的
[00:15:50.040 --> 00:15:53.240]  所以我有一段很長的時間
[00:15:53.240 --> 00:15:54.640]  或者加上我的性格
[00:15:54.640 --> 00:15:55.840]  INTP(內心性質)
[00:15:55.840 --> 00:15:57.440]  就變成我跟神之間
[00:15:57.440 --> 00:16:00.440]  是透過了解祂的真理而欣賞祂的
[00:16:00.440 --> 00:16:03.040]  很少是直接靠近
[00:16:03.040 --> 00:16:05.440]  我跟他好像很親切
[00:16:05.440 --> 00:16:07.240]  好像弟弟一樣抱著他
[00:16:07.240 --> 00:16:08.040]  沒有的
[00:16:08.040 --> 00:16:11.840]  直到最近這5、6年
[00:16:11.840 --> 00:16:15.240]  我才突破自己感性上的出現
[00:16:15.240 --> 00:16:17.040]  尤其是人生的際遇
[00:16:17.040 --> 00:16:18.240]  感性出來了
[00:16:18.240 --> 00:16:22.040]  我才摸到原來可以跟他很親切
[00:16:22.040 --> 00:16:23.640]  很熱情地跟他聊天
[00:16:23.640 --> 00:16:27.440]  但是這也不是我最深切的習慣
[00:16:27.440 --> 00:16:29.640]  有時候我是逼自己這麼做
[00:16:29.640 --> 00:16:32.040]  但是如果你問我最舒服的
[00:16:32.040 --> 00:16:33.440]  就是跟他保持一個距離
[00:16:33.440 --> 00:16:35.440]  信任他
[00:16:35.440 --> 00:16:37.040]  欣賞他
[00:16:37.040 --> 00:16:40.040]  發掘他的真理
[00:16:40.040 --> 00:16:41.440]  我就很開心
[00:16:41.440 --> 00:16:43.440]  這就是很典型的INTP
[00:16:43.440 --> 00:16:46.240]  加上我的父親形象也是這樣
[00:16:46.240 --> 00:16:48.240]  所以你發覺
[00:16:48.240 --> 00:16:50.040]  我只是舉這些例子
[00:16:50.040 --> 00:16:55.840]  你就看到其實我們的潛意識是很成為我們成長的背景
[00:16:55.840 --> 00:16:57.240]  不過不要緊
[00:16:57.240 --> 00:16:59.440]  你不要說我既然生出來
[00:16:59.440 --> 00:17:02.440]  我的潛意識就這樣影響我成長背景的時候
[00:17:02.440 --> 00:17:04.040]  我就注定不好
[00:17:04.040 --> 00:17:06.440]  我注定不順服
[00:17:06.440 --> 00:17:07.840]  不是的
[00:17:07.840 --> 00:17:09.240]  你發覺歷史中
[00:17:09.240 --> 00:17:10.440]  這才奇怪
[00:17:10.440 --> 00:17:13.440]  這句話說到神的恩典
[00:17:13.440 --> 00:17:14.440]  Grace
