
[00:00:00.000 --> 00:00:20.000]  德國神學家 陳汝佳 《神學家》
[00:02:23.000 --> 00:02:26.000]  就是在這個時候摩西知道
[00:02:26.000 --> 00:02:28.000]  他不能進去
[00:02:28.000 --> 00:02:29.000]  如果你是摩西
[00:02:29.000 --> 00:02:31.000]  你也想到他的心情
[00:02:31.000 --> 00:02:33.000]  陪了最困難的時候
[00:02:33.000 --> 00:02:37.000]  現在這個民主要過去了
[00:02:37.000 --> 00:02:40.000]  那麼他跟他們要講些什麼話呢?
[00:02:40.000 --> 00:02:44.000]  生命記就是記載了三篇
[00:02:44.000 --> 00:02:48.000]  摩西最後跟以色列人要講的話
[00:02:48.000 --> 00:02:50.000]  然後以色列人就過去了
[00:02:50.000 --> 00:02:52.000]  沒有人比摩西更知道
[00:02:52.000 --> 00:02:55.000]  以色列人前面的路不容易走
[00:02:55.000 --> 00:02:56.000]  因為這個迦南地
[00:02:56.000 --> 00:02:59.000]  雖然是英許治地給他們
[00:02:59.000 --> 00:03:01.000]  但是那個地方已經住了很多
[00:03:01.000 --> 00:03:03.000]  其他的各族革命的地方
[00:03:03.000 --> 00:03:06.000]  而且那些民主的信仰
[00:03:06.000 --> 00:03:08.000]  跟以色列人當然不同
[00:03:08.000 --> 00:03:10.000]  所以以色列人面對很大的
[00:03:10.000 --> 00:03:12.000]  那個信仰上的挑戰
[00:03:12.000 --> 00:03:14.000]  而且那些民主
[00:03:14.000 --> 00:03:18.000]  無論在文化上文明上
[00:03:18.000 --> 00:03:20.000]  都比以色列人高
[00:03:20.000 --> 00:03:21.000]  因為大家也知道
[00:03:21.000 --> 00:03:24.000]  以色列人哪裡有什麼文明
[00:03:24.000 --> 00:03:27.000]  一級在那個埃及當奴隸
[00:03:27.000 --> 00:03:28.000]  什麼都學不到
[00:03:28.000 --> 00:03:32.000]  然後再過了40年在曠野漂流
[00:03:32.000 --> 00:03:35.000]  什麼文明都是最低下的了
[00:03:35.000 --> 00:03:38.000]  但是在迦南地的民主
[00:03:38.000 --> 00:03:42.000]  伊斯蘭人什麼那個菲利斯人
[00:03:42.000 --> 00:03:44.000]  那些人全都是文明比較
[00:03:44.000 --> 00:03:46.000]  他們高得多
[00:03:46.000 --> 00:03:48.000]  現在以色列人要進去了
[00:03:48.000 --> 00:03:51.000]  進去人家的地方要安頓下來
[00:03:51.000 --> 00:03:53.000]  在信仰上在生活上
[00:03:53.000 --> 00:03:55.000]  在各樣的挑戰上
[00:03:55.000 --> 00:03:58.000]  人家對他的攻擊上都沒有把握
[00:03:58.000 --> 00:04:01.000]  那麼摩西現在要送他們過去了
[00:04:01.000 --> 00:04:03.000]  他自己不能再帶他們去
[00:04:03.000 --> 00:04:06.000]  你說摩西要說什麼話
[00:04:06.000 --> 00:04:08.000]  我就特別帶著這個心情
[00:04:08.000 --> 00:04:10.000]  重新再看那個聖經的時候
[00:04:10.000 --> 00:04:13.000]  就看到今天剛才跟大家念的那一段聖經
[00:04:13.000 --> 00:04:15.000]  我覺得特別有意思
[00:04:15.000 --> 00:04:17.000]  今天早上跟大家一起來分享
[00:04:17.000 --> 00:04:21.000]  就是第一個講章
[00:04:21.000 --> 00:04:22.000]  從第一節
[00:04:22.000 --> 00:04:23.000]  第一章第一節
[00:04:23.000 --> 00:04:26.000]  一級到第四章末了
[00:04:26.000 --> 00:04:28.000]  就是第一個講章
[00:04:28.000 --> 00:04:29.000]  第二個講章
[00:04:29.000 --> 00:04:32.000]  就是從第四章最後到十一章
[00:04:32.000 --> 00:04:33.000]  比較長的
[00:04:33.000 --> 00:04:34.000]  第三個講章
[00:04:34.000 --> 00:04:37.000]  就是二十九跟三十章
[00:04:37.000 --> 00:04:40.000]  所以我今天就抽了第一個講章
[00:04:40.000 --> 00:04:41.000]  裡面最後
[00:04:41.000 --> 00:04:43.000]  差不多最後的話
[00:04:43.000 --> 00:04:45.000]  跟大家來思想一下
[00:04:45.000 --> 00:04:49.000]  同樣那個題目就是我是誰
[00:04:49.000 --> 00:04:50.000]  為什麼
[00:04:50.000 --> 00:04:52.000]  摩西的意思是說以色列人
[00:04:52.000 --> 00:04:56.000]  前面的路你怎麼樣都沒辦法預料
[00:04:56.000 --> 00:04:58.000]  非常艱難
[00:04:58.000 --> 00:05:00.000]  就像我們人生一樣
[00:05:00.000 --> 00:05:03.000]  無論你是從什麼地方來到香港
[00:05:03.000 --> 00:05:04.000]  而且香港本地人
[00:05:04.000 --> 00:05:07.000]  前面的路真的不好走
[00:05:07.000 --> 00:05:09.000]  那麼怎麼可以面對明天
[00:05:09.000 --> 00:05:11.000]  帶著什麼心情
[00:05:11.000 --> 00:05:14.000]  摩西的回答只有一個
[00:05:14.000 --> 00:05:16.000]  你要知道你是誰
[00:05:16.000 --> 00:05:18.000]  你知道你是誰嗎
[00:05:18.000 --> 00:05:20.000]  這個好像很抽象的問題
[00:05:20.000 --> 00:05:21.000]  到摩西的手中
[00:05:21.000 --> 00:05:24.000]  我覺得是非常的真實
[00:05:24.000 --> 00:05:27.000]  從一個信仰的角度來問這個問題
[00:05:27.000 --> 00:05:29.000]  說你知道你是誰嗎
[00:05:29.000 --> 00:05:30.000]  好
[00:05:30.000 --> 00:05:32.000]  那摩西怎麼問這個問題呢
[00:05:32.000 --> 00:05:36.000]  那麼我們說摩西在剛才那段經文裡面
[00:05:36.000 --> 00:05:43.000]  講了兩個不同的角度的問題
[00:05:43.000 --> 00:05:45.000]  第一個摩西說
[00:05:45.000 --> 00:05:49.000]  你要知道你是誰嗎
[00:05:49.000 --> 00:05:55.000]  你要問你與其他人不同的地方在哪裡
[00:05:55.000 --> 00:06:00.000]  你知道你跟其他人有什麼不同
[00:06:00.000 --> 00:06:02.000]  我特別想跟大家分享
[00:06:02.000 --> 00:06:04.000]  第七節到第八節
[00:06:04.000 --> 00:06:06.000]  這兩節的聖經
[00:06:06.000 --> 00:06:08.000]  剛才如果你有打開聖經的話
[00:06:08.000 --> 00:06:09.000]  你可以繼續打開
[00:06:09.000 --> 00:06:12.000]  如果你現在能夠打開的話
[00:06:12.000 --> 00:06:13.000]  我也鼓勵你
[00:06:13.000 --> 00:06:15.000]  因為剛才我們所念的那段話
[00:06:15.000 --> 00:06:17.000]  非常的有意思
[00:06:17.000 --> 00:06:19.000]  生命紀的
[00:06:19.000 --> 00:06:21.000]  舊約聖經裡面的生命紀
[00:06:21.000 --> 00:06:23.000]  第四章第一到十四節
[00:06:23.000 --> 00:06:25.000]  我特別跟大家
[00:06:25.000 --> 00:06:27.000]  現在用第七節跟第八節
[00:06:27.000 --> 00:06:30.000]  摩西所說的話跟大家一起來分享
[00:06:30.000 --> 00:06:36.000]  我們一起來看
[00:06:36.000 --> 00:06:39.000]  在第五節裡面開始說
[00:06:39.000 --> 00:06:46.000]  摩西說我現在告訴你有律例典章來教訓你們
[00:06:46.000 --> 00:06:49.000]  然後要你們知道
[00:06:49.000 --> 00:06:54.000]  在列邦列萬民當中的眼中
[00:06:54.000 --> 00:06:57.000]  第六節
[00:06:57.000 --> 00:07:01.000]  使你們知道你們是不同的
[00:07:01.000 --> 00:07:02.000]  這什麼不同
[00:07:02.000 --> 00:07:04.000]  第七節跟第八節
[00:07:04.000 --> 00:07:07.000]  講了兩個不同
[00:07:07.000 --> 00:07:09.000]  你看看怎麼說
[00:07:09.000 --> 00:07:10.000]  到了第七節說
[00:07:10.000 --> 00:07:13.000]  那有一個國大國的人
[00:07:13.000 --> 00:07:16.000]  有神與他們親近
[00:07:16.000 --> 00:07:18.000]  像耶和華我們的神
[00:07:18.000 --> 00:07:20.000]  在我們求告他的時候
[00:07:20.000 --> 00:07:23.000]  與我們相近
[00:07:23.000 --> 00:07:25.000]  這個第一個不同
[00:07:25.000 --> 00:07:27.000]  事實上第七節第八節你看
[00:07:27.000 --> 00:07:29.000]  兩節都有同一個開始
[00:07:29.000 --> 00:07:32.000]  那有一個大國的人
[00:07:32.000 --> 00:07:33.000]  好像我們這樣
[00:07:33.000 --> 00:07:35.000]  你看你有沒有把握
[00:07:35.000 --> 00:07:37.000]  摩西的意思是說
[00:07:37.000 --> 00:07:40.000]  論文明人家比你強
[00:07:40.000 --> 00:07:44.000]  要打仗的時候你比他們弱
[00:07:44.000 --> 00:07:46.000]  信仰他們跟你不同
[00:07:46.000 --> 00:07:48.000]  那麼你進到這樣一個地方
[00:07:48.000 --> 00:07:49.000]  有什麼不同
[00:07:49.000 --> 00:07:52.000]  有什麼樣的東西你可以拿著
[00:07:52.000 --> 00:07:54.000]  屹立不倒
[00:07:54.000 --> 00:07:56.000]  有兩件事情
[00:07:56.000 --> 00:07:58.000]  就是第七節跟第八節
[00:07:58.000 --> 00:08:00.000]  我跟大家一起來分享
[00:08:00.000 --> 00:08:02.000]  第七節說摩西說
[00:08:02.000 --> 00:08:06.000]  有哪一個大國人家是大國
[00:08:06.000 --> 00:08:08.000]  但是有哪一個大國
[00:08:08.000 --> 00:08:12.000]  好像我們這樣
[00:08:12.000 --> 00:08:17.000]  有神與我們這樣的親近
[00:08:17.000 --> 00:08:19.000]  我覺得他講了兩次
[00:08:19.000 --> 00:08:21.000]  他說有神與我們親近
[00:08:21.000 --> 00:08:24.000]  我知道我的神與我親近
[00:08:24.000 --> 00:08:26.000]  我認識我的神
[00:08:26.000 --> 00:08:28.000]  然後再講一次
[00:08:28.000 --> 00:08:30.000]  當我求告他的時候
[00:08:30.000 --> 00:08:32.000]  他一定與我親近
[00:08:32.000 --> 00:08:34.000]  我覺得這個念下去的時候
[00:08:34.000 --> 00:08:36.000]  這句話的語氣
[00:08:36.000 --> 00:08:39.000]  就好像這些年輕的
[00:08:39.000 --> 00:08:42.000]  在熱戀當中的女生
[00:08:42.000 --> 00:08:44.000]  跟她的朋友說
[00:08:44.000 --> 00:08:46.000]  是的
[00:08:46.000 --> 00:08:49.000]  那樣子我沒有你們漂亮
[00:08:49.000 --> 00:08:51.000]  你錢可能比較多
[00:08:51.000 --> 00:08:53.000]  你成績比我好
[00:08:53.000 --> 00:08:55.000]  但是我有男朋友
[00:08:55.000 --> 00:08:58.000]  我的男友愛我
[00:08:58.000 --> 00:08:59.000]  這是這樣的
[00:08:59.000 --> 00:09:01.000]  你沒有我有男友
[00:09:01.000 --> 00:09:03.000]  我的男友對我好
[00:09:03.000 --> 00:09:05.000]  他很親近我
[00:09:05.000 --> 00:09:07.000]  我每次跟他打個招呼的時候
[00:09:07.000 --> 00:09:09.000]  他從來不拒絕
[00:09:09.000 --> 00:09:11.000]  他立刻就跟我親近了
[00:09:11.000 --> 00:09:13.000]  跟我來聯絡了
[00:09:13.000 --> 00:09:15.000]  所以他就見了
[00:09:15.000 --> 00:09:17.000]  好像見了一種驕傲
[00:09:17.000 --> 00:09:20.000]  驕傲說我知道我信的是什麼
[00:09:20.000 --> 00:09:22.000]  這個時候我們當基督徒的時候
[00:09:22.000 --> 00:09:24.000]  可能是的
[00:09:24.000 --> 00:09:26.000]  你的職位不比人高
[00:09:26.000 --> 00:09:29.000]  你收入也比別人多
[00:09:29.000 --> 00:09:31.000]  但是你能不能夠站著說
[00:09:31.000 --> 00:09:33.000]  但是我有一樣也沒有
[00:09:33.000 --> 00:09:34.000]  我有我這個神
[00:09:34.000 --> 00:09:37.000]  我認識的神與我親近
[00:09:37.000 --> 00:09:39.000]  每次我求告他的時候
[00:09:39.000 --> 00:09:40.000]  他就與我親近
[00:09:40.000 --> 00:09:42.000]  你有經驗啊
[00:09:42.000 --> 00:09:43.000]  你經歷過嗎
[00:09:43.000 --> 00:09:44.000]  你有這樣的經歷的話
[00:09:44.000 --> 00:09:46.000]  任何時間
[00:09:46.000 --> 00:09:48.000]  任何人你都不用怕
[00:09:48.000 --> 00:09:49.000]  他可能比你好
[00:09:49.000 --> 00:09:50.000]  很多方面
[00:09:50.000 --> 00:09:53.000]  但是你的信仰是那個寶
[00:09:53.000 --> 00:09:56.000]  我好幾年前我回到香港
[00:09:56.000 --> 00:09:58.000]  那個時候我住在加拿大
[00:09:58.000 --> 00:10:00.000]  回來香港一段時間
[00:10:00.000 --> 00:10:01.000]  回來香港的時候有一天
[00:10:01.000 --> 00:10:03.000]  我就走過那個
[00:10:03.000 --> 00:10:04.000]  說迷店道吧
[00:10:04.000 --> 00:10:05.000]  那個跟那個
[00:10:05.000 --> 00:10:07.000]  那個佐敦那個地方
[00:10:07.000 --> 00:10:11.000]  看見有一個寫著個水晶店
[00:10:11.000 --> 00:10:12.000]  賣水晶那個
[00:10:12.000 --> 00:10:13.000]  那麼我也不太懂
[00:10:13.000 --> 00:10:15.000]  我以為賣那些裝飾品
[00:10:15.000 --> 00:10:18.000]  我覺得我太太比較喜歡水晶
[00:10:18.000 --> 00:10:20.000]  還是Swarovski那些
[00:10:20.000 --> 00:10:21.000]  那麼所以我就跑進去
[00:10:21.000 --> 00:10:22.000]  想買一個看看
[00:10:22.000 --> 00:10:24.000]  找一個小禮物
[00:10:24.000 --> 00:10:25.000]  禮物給她
[00:10:25.000 --> 00:10:26.000]  回去送給她
[00:10:26.000 --> 00:10:27.000]  進到裡面的時候
[00:10:27.000 --> 00:10:29.000]  大家都知道什麼水晶店
[00:10:29.000 --> 00:10:31.000]  就是那個迷信的一些東西
[00:10:31.000 --> 00:10:33.000]  把那個水晶擴了一半
[00:10:33.000 --> 00:10:34.000]  放在那裡
[00:10:34.000 --> 00:10:36.000]  迷信的一些東西
[00:10:36.000 --> 00:10:38.000]  進去不是哪回事
[00:10:38.000 --> 00:10:40.000]  根本不是賣裝飾品的
[00:10:40.000 --> 00:10:42.000]  我就轉身就要走了
[00:10:42.000 --> 00:10:43.000]  一轉的時候
[00:10:43.000 --> 00:10:44.000]  有一個女士
[00:10:44.000 --> 00:10:45.000]  我不認識她了
[00:10:45.000 --> 00:10:46.000]  她也不認識我
[00:10:46.000 --> 00:10:49.000]  就剛剛從店外面進來
[00:10:49.000 --> 00:10:50.000]  一進來的時候
[00:10:50.000 --> 00:10:51.000]  見到我
[00:10:51.000 --> 00:10:52.000]  這個男人可能
[00:10:52.000 --> 00:10:53.000]  這個男人買這些東西
[00:10:53.000 --> 00:10:55.000]  可能比較少吧
[00:10:55.000 --> 00:10:56.000]  我也不知道
[00:10:56.000 --> 00:10:57.000]  無論如何
[00:10:57.000 --> 00:10:58.000]  她立刻就跑過來
[00:10:58.000 --> 00:10:59.000]  跟我說
[00:10:59.000 --> 00:11:02.000]  跟我講見證
[00:11:02.000 --> 00:11:03.000]  她說哎呀
[00:11:03.000 --> 00:11:04.000]  先生啊
[00:11:04.000 --> 00:11:06.000]  這個水晶好啊
[00:11:06.000 --> 00:11:07.000]  她說
[00:11:07.000 --> 00:11:09.000]  這個東西你不要小看它
[00:11:09.000 --> 00:11:10.000]  你心情不好的時候
[00:11:10.000 --> 00:11:11.000]  抹一下
[00:11:11.000 --> 00:11:13.000]  暖的她說
[00:11:13.000 --> 00:11:15.000]  哇 那麼有把握
[00:11:15.000 --> 00:11:16.000]  我說哎呀
[00:11:16.000 --> 00:11:17.000]  我不買這個
[00:11:17.000 --> 00:11:18.000]  我就轉身就走了
[00:11:18.000 --> 00:11:20.000]  我離開那個店的時候
[00:11:20.000 --> 00:11:21.000]  一邊走
[00:11:21.000 --> 00:11:22.000]  心裡面有點難過
[00:11:22.000 --> 00:11:24.000]  而且有點後悔
[00:11:24.000 --> 00:11:25.000]  我說為什麼
[00:11:25.000 --> 00:11:26.000]  她有見證跟我講
[00:11:26.000 --> 00:11:27.000]  我不跟她
[00:11:27.000 --> 00:11:29.000]  一講就另外一個見證嗎
[00:11:29.000 --> 00:11:30.000]  我應該跟她說
[00:11:30.000 --> 00:11:31.000]  上個禮拜
[00:11:31.000 --> 00:11:32.000]  我碰見一件事情
[00:11:32.000 --> 00:11:34.000]  真的 那個時候真的
[00:11:34.000 --> 00:11:35.000]  有件事情好難
[00:11:35.000 --> 00:11:37.000]  然後我禱告我的神
[00:11:37.000 --> 00:11:38.000]  然後就看見
[00:11:38.000 --> 00:11:40.000]  她很奇妙地解決
[00:11:40.000 --> 00:11:42.000]  哎呀 我失去了這個機會
[00:11:42.000 --> 00:11:43.000]  我失去了
[00:11:43.000 --> 00:11:44.000]  你明白意思嗎
[00:11:44.000 --> 00:11:46.000]  連人家都有她的見證
[00:11:46.000 --> 00:11:47.000]  你有沒有
[00:11:47.000 --> 00:11:48.000]  如果你有
[00:11:48.000 --> 00:11:50.000]  你說我知道神愛我
[00:11:50.000 --> 00:11:51.000]  對
[00:11:51.000 --> 00:11:53.000]  很多地方我比不上你
[00:11:53.000 --> 00:11:54.000]  但是神愛我
[00:11:54.000 --> 00:11:56.000]  這個是你沒有的
[00:11:56.000 --> 00:11:59.000]  我知道我的神與我親近
[00:11:59.000 --> 00:12:00.000]  這個是第一個
[00:12:00.000 --> 00:12:01.000]  與人不同
[00:12:01.000 --> 00:12:03.000]  有哪一個大國
[00:12:03.000 --> 00:12:04.000]  好像你這樣呢
[00:12:04.000 --> 00:12:07.000]  摩西說不用怕
[00:12:07.000 --> 00:12:08.000]  大國沒有
[00:12:08.000 --> 00:12:09.000]  你有
[00:12:09.000 --> 00:12:10.000]  這是第一個
[00:12:10.000 --> 00:12:12.000]  第二個
[00:12:12.000 --> 00:12:16.000]  與人不同的是什麼
[00:12:16.000 --> 00:12:17.000]  第八點
[00:12:17.000 --> 00:12:19.000]  又有哪一個大國
[00:12:19.000 --> 00:12:23.000]  有這樣的公義律例典章
[00:12:23.000 --> 00:12:25.000]  像我們今天
[00:12:25.000 --> 00:12:28.000]  我們在你們面前
[00:12:28.000 --> 00:12:29.000]  所成名的這些
[00:12:29.000 --> 00:12:31.000]  一切的律法呢
[00:12:31.000 --> 00:12:34.000]  那麼這句話更加明顯了
[00:12:34.000 --> 00:12:38.000]  有公義的律例典章
[00:12:38.000 --> 00:12:41.000]  短短的剛才如果你留意的話
[00:12:41.000 --> 00:12:44.000]  我們短短一段聖經裡面
[00:12:44.000 --> 00:12:45.000]  出現了多少次
[00:12:45.000 --> 00:12:46.000]  六次
[00:12:46.000 --> 00:12:48.000]  要重復說
[00:12:48.000 --> 00:12:55.000]  我們有神給我們的公義的律例典章
[00:12:55.000 --> 00:13:00.000]  我們可以去遵守
[00:13:00.000 --> 00:13:02.000]  這個意思是什麼
[00:13:02.000 --> 00:13:07.000]  就是說我們有從神而來的標準
[00:13:07.000 --> 00:13:12.000]  我們有從神而來的價值觀念
[00:13:12.000 --> 00:13:15.000]  是我們知道我們要遵守的
[00:13:15.000 --> 00:13:17.000]  我們周圍的人都知道的
[00:13:17.000 --> 00:13:19.000]  我們是與人不同的
[00:13:19.000 --> 00:13:22.000]  不是要跟人家來對抗
[00:13:22.000 --> 00:13:23.000]  但是人家的標準
[00:13:23.000 --> 00:13:24.000]  他有他的標準
[00:13:24.000 --> 00:13:28.000]  但是我也有我的標準
[00:13:28.000 --> 00:13:31.000]  我在加拿大牧羊教會的時候
[00:13:31.000 --> 00:13:32.000]  我還很記得有一天
[00:13:32.000 --> 00:13:34.000]  有一個教會裡面的弟兄
[00:13:34.000 --> 00:13:35.000]  跟我說
[00:13:35.000 --> 00:13:37.000]  他說牧師
[00:13:37.000 --> 00:13:39.000]  他說好難
[00:13:39.000 --> 00:13:42.000]  他說我公司裡面有一個同事
[00:13:42.000 --> 00:13:44.000]  他這個人最差的人格
[00:13:44.000 --> 00:13:45.000]  非常的差
[00:13:45.000 --> 00:13:47.000]  這個人我非常討厭
[00:13:47.000 --> 00:13:49.000]  大家很討厭他
[00:13:49.000 --> 00:13:52.000]  但是最近你知道嗎
[00:13:52.000 --> 00:13:55.000]  他請了一個風水師
[00:13:55.000 --> 00:13:57.000]  那個師父替他的家裡面
[00:13:57.000 --> 00:14:00.000]  重新報了一個風水證
[00:14:00.000 --> 00:14:03.000]  而且真的報了個風水證以後
[00:14:03.000 --> 00:14:06.000]  他的生意又多
[00:14:06.000 --> 00:14:11.000]  然後他的那個收入一級再興
[00:14:11.000 --> 00:14:12.000]  然後他問我說
[00:14:12.000 --> 00:14:15.000]  牧師 世界上做技術圖
[00:14:15.000 --> 00:14:18.000]  是不是不可以
[00:14:18.000 --> 00:14:21.000]  擺一個風水證也可以啊
[00:14:21.000 --> 00:14:23.000]  那個師父那麼靈
[00:14:23.000 --> 00:14:25.000]  找找他你覺得行不行
[00:14:25.000 --> 00:14:29.000]  我沒想過我們會有這樣的問題
[00:14:29.000 --> 00:14:32.000]  一下子我真的不懂得怎麼回答他
[00:14:32.000 --> 00:14:34.000]  但是突然間我感謝主
[00:14:34.000 --> 00:14:37.000]  給我有一個這樣的一種的智慧
[00:14:37.000 --> 00:14:39.000]  我就跟他說弟兄
[00:14:39.000 --> 00:14:44.000]  這個風水師父靈不靈我不知道
[00:14:44.000 --> 00:14:47.000]  但是我說甚至他是靈的
[00:14:47.000 --> 00:14:49.000]  我也不找他
[00:14:49.000 --> 00:14:50.000]  為什麼呢
[00:14:50.000 --> 00:14:54.000]  如果他這個人用他的方法
[00:14:54.000 --> 00:14:57.000]  用他的能力去幫助一個
[00:14:57.000 --> 00:14:59.000]  那麼差人格的人
[00:14:59.000 --> 00:15:01.000]  他也去幫他
[00:15:01.000 --> 00:15:03.000]  就算他很靈
[00:15:03.000 --> 00:15:04.000]  我也不用他
[00:15:04.000 --> 00:15:05.000]  我也不跟隨他
[00:15:05.000 --> 00:15:07.000]  明白意思嗎
[00:15:07.000 --> 00:15:09.000]  我們技術圖就是這樣的
[00:15:09.000 --> 00:15:11.000]  我們有我們的把握
[00:15:11.000 --> 00:15:13.000]  我們的標準
[00:15:13.000 --> 00:15:15.000]  我們走的人證的路
[00:15:15.000 --> 00:15:17.000]  就好像摩西在這裡
[00:15:17.000 --> 00:15:19.000]  對以色列人講了六次說
[00:15:19.000 --> 00:15:20.000]  你知道嗎
[00:15:20.000 --> 00:15:23.000]  你有用神而來的
[00:15:23.000 --> 00:15:25.000]  公義的點贊跟律力
[00:15:25.000 --> 00:15:27.000]  你們可以去遵守
[00:15:27.000 --> 00:15:29.000]  你們有高尚的
[00:15:29.000 --> 00:15:34.000]  抽手的做人的標準與原則
[00:15:34.000 --> 00:15:36.000]  這個就是第二個
[00:15:36.000 --> 00:15:38.000]  你們與人不同的地方
[00:15:38.000 --> 00:15:40.000]  你抓住那兩個
[00:15:40.000 --> 00:15:42.000]  無論你到什麼地方
[00:15:42.000 --> 00:15:43.000]  你無論你周圍的人
[00:15:43.000 --> 00:15:45.000]  怎麼看你的信仰
[00:15:45.000 --> 00:15:48.000]  你都可以屹立不倒
[00:15:48.000 --> 00:15:52.000]  這個是摩西所說的兩件事情
[00:15:52.000 --> 00:15:55.000]  然後摩西還不放心
[00:15:55.000 --> 00:15:57.000]  再從兩個故事
[00:15:57.000 --> 00:15:59.000]  兩個歷史來提醒
[00:15:59.000 --> 00:16:00.000]  以色列人
[00:16:00.000 --> 00:16:02.000]  這個對我們也特別
[00:16:02.000 --> 00:16:05.000]  記得我們再看一看瞭解一下
[00:16:05.000 --> 00:16:08.000]  第一個是負面的經驗
[00:16:08.000 --> 00:16:10.000]  第二個是正面的經驗
[00:16:10.000 --> 00:16:12.000]  負面的經驗
[00:16:12.000 --> 00:16:14.000]  發生在哪裡
[00:16:14.000 --> 00:16:15.000]  就是第三節
[00:16:15.000 --> 00:16:17.000]  那裡所說的
[00:16:17.000 --> 00:16:20.000]  就是巴黎皮爾的事件
[00:16:20.000 --> 00:16:21.000]  正面呢
[00:16:21.000 --> 00:16:23.000]  就是後面第九節
[00:16:23.000 --> 00:16:25.000]  我自己講下去
[00:16:25.000 --> 00:16:27.000]  就是要你們記得
[00:16:27.000 --> 00:16:28.000]  在河列山
[00:16:28.000 --> 00:16:29.000]  就是西乃山
[00:16:29.000 --> 00:16:31.000]  所發生的事情
[00:16:31.000 --> 00:16:33.000]  我們看看這兩段的事情
[00:16:33.000 --> 00:16:35.000]  摩西說第一個
[00:16:35.000 --> 00:16:38.000]  從負面的經驗你們要記得
[00:16:38.000 --> 00:16:40.000]  不要再犯巴黎皮爾
[00:16:40.000 --> 00:16:42.000]  所犯的事情
[00:16:42.000 --> 00:16:44.000]  巴黎皮爾是什麼事情
[00:16:44.000 --> 00:16:46.000]  如果大家看聖經就知道了
[00:16:46.000 --> 00:16:48.000]  我們說巴黎皮爾
[00:16:48.000 --> 00:16:50.000]  就是在曠野的地方
[00:16:50.000 --> 00:16:53.000]  發生在米甸地區的地方
[00:16:53.000 --> 00:16:54.000]  經文呢
[00:16:54.000 --> 00:16:57.000]  就記在明肅記的25章
[00:16:57.000 --> 00:16:59.000]  明肅記25章說
[00:16:59.000 --> 00:17:01.000]  以色列人一直漂流在曠野
[00:17:01.000 --> 00:17:04.000]  漂流到米甸的地方
[00:17:04.000 --> 00:17:06.000]  然後就發生了瘟疫
[00:17:06.000 --> 00:17:08.000]  死了不少的人
[00:17:08.000 --> 00:17:09.000]  那麼應該
[00:17:09.000 --> 00:17:11.000]  如果你是相信耶和華的人
[00:17:11.000 --> 00:17:16.000]  你發生了這樣的病
[00:17:16.000 --> 00:17:17.000]  有這個產
[00:17:17.000 --> 00:17:20.000]  很不容易的面對的困難的時候
[00:17:20.000 --> 00:17:22.000]  他們應該是違轉
[00:17:22.000 --> 00:17:25.000]  向著耶和華來求告
[00:17:25.000 --> 00:17:28.000]  但是以色列人沒有這樣做
[00:17:28.000 --> 00:17:29.000]  事實上呢
[00:17:29.000 --> 00:17:32.000]  這個事情背後也有點的歷史
[00:17:32.000 --> 00:17:34.000]  大家可能也
[00:17:34.000 --> 00:17:35.000]  如果你念聖經比較熟的
