
[00:00:00.000 --> 00:00:02.000]  主耶稣复活了
[00:01:49.000 --> 00:01:56.000]  见到一些树开始有新的很脆嫩的一些叶,清脆的叶是长出来
[00:01:56.000 --> 00:01:59.000]  不知道你看到的时候你的感觉是怎么样
[00:01:59.000 --> 00:02:02.000]  我见到的时候我心里面是一种很快乐的感觉
[00:02:02.000 --> 00:02:07.000]  觉得很有新生的气息,一路这样在洋溢出来
[00:02:07.000 --> 00:02:10.000]  自然界有些时候给我们一种很快乐的感觉
[00:02:10.000 --> 00:02:13.000]  因为感受有新生命
[00:02:13.000 --> 00:02:17.000]  不单止这样,你身边的弟兄姊妹有些时候都带给你很多快乐
[00:02:17.000 --> 00:02:20.000]  我最近有一次,一位姊妹
[00:02:20.000 --> 00:02:23.000]  她以前曾经因为某些病患的缘故
[00:02:23.000 --> 00:02:26.000]  她要将头上的头发全部剃光
[00:02:26.000 --> 00:02:30.000]  一位姊妹今年都有中年的年纪
[00:02:30.000 --> 00:02:32.000]  最近有一次她走过来跟我说
[00:02:32.000 --> 00:02:35.000]  施牧师,看我的头发
[00:02:35.000 --> 00:02:38.000]  我很少很留心看姊妹的头发
[00:02:38.000 --> 00:02:40.000]  你看看
[00:02:40.000 --> 00:02:42.000]  接着她就很开心地告诉我
[00:02:42.000 --> 00:02:47.000]  六十岁人了,一头黑发全身长出来了
[00:02:47.000 --> 00:02:50.000]  我一看,哇,真是的
[00:02:50.000 --> 00:02:54.000]  全头黑发在她的头上再出现
[00:02:54.000 --> 00:02:57.000]  我见到她很开心,我自己也很开心
[00:02:57.000 --> 00:02:59.000]  有些时候神给我们见到
[00:02:59.000 --> 00:03:03.000]  祂给我们的恩惠,带给我们的快乐
[00:03:03.000 --> 00:03:05.000]  但是最重要的是给我们感受到
[00:03:05.000 --> 00:03:10.000]  生命是会有更新,是有复苏的机会
[00:03:10.000 --> 00:03:12.000]  没错,我们基督徒会
[00:03:12.000 --> 00:03:16.000]  好像一般人都会经历死亡
[00:03:16.000 --> 00:03:18.000]  但是我们更加会经历的
[00:03:18.000 --> 00:03:20.000]  就是在死亡之后
[00:03:20.000 --> 00:03:23.000]  神应祂给我们的复生
[00:03:23.000 --> 00:03:25.000]  你和我都会经历复生
[00:03:25.000 --> 00:03:28.000]  都会经历复活
[00:03:28.000 --> 00:03:30.000]  很多时候,在生活上有些事情
[00:03:30.000 --> 00:03:32.000]  就算很简单,如果你经验过
[00:03:32.000 --> 00:03:35.000]  你的手指甲曾经因为某些缘故
[00:03:35.000 --> 00:03:37.000]  是断了的
[00:03:37.000 --> 00:03:39.000]  或者你脚指甲断过
[00:03:39.000 --> 00:03:41.000]  很痛
[00:03:41.000 --> 00:03:42.000]  但是经过一段时间
[00:03:42.000 --> 00:03:44.000]  新的指甲开始长出来
[00:03:44.000 --> 00:03:46.000]  有一天突然间看着
[00:03:46.000 --> 00:03:48.000]  哇,又长回来了
[00:03:48.000 --> 00:03:50.000]  你会很快乐
[00:03:50.000 --> 00:03:54.000]  你的身体就算有一些毛病、缺陷
[00:03:54.000 --> 00:03:56.000]  但是有一天你知道
[00:03:56.000 --> 00:03:58.000]  当主耶稣再来的时候
[00:03:58.000 --> 00:04:01.000]  我们应该的身体会改变
[00:04:01.000 --> 00:04:04.000]  圣经说我们的身体会改变形象
[00:04:04.000 --> 00:04:08.000]  好像耶稣基督荣耀的身体相似
[00:04:08.000 --> 00:04:11.000]  这些事情是不是值得我们快乐呢?
[00:04:11.000 --> 00:04:13.000]  就算我们今天有困难
[00:04:13.000 --> 00:04:17.000]  当遥望神给我们确实的应许
[00:04:17.000 --> 00:04:19.000]  我们今天在一切处境当中
[00:04:19.000 --> 00:04:21.000]  仍然可以快乐
[00:04:21.000 --> 00:04:23.000]  所以的确在复活节的时候
[00:04:23.000 --> 00:04:25.000]  我们未必要狂欢
[00:04:25.000 --> 00:04:29.000]  但是心灵里面是可以感谢快乐
[00:04:29.000 --> 00:04:33.000]  因为神为我们预备有将来的盼望
[00:04:33.000 --> 00:04:36.000]  因此在今天我们就预备好
[00:04:36.000 --> 00:04:38.000]  正如圣经所说
[00:04:38.000 --> 00:04:40.000]  好像要赴一个婚宴
[00:04:40.000 --> 00:04:42.000]  一个隆重的婚宴
[00:04:42.000 --> 00:04:45.000]  而我们是其中的主角之一
[00:04:45.000 --> 00:04:47.000]  我们就去预备自己
[00:04:47.000 --> 00:04:48.000]  所以我们带着这样的态度
[00:04:48.000 --> 00:04:51.000]  一起看圣经启示录第七章
[00:04:51.000 --> 00:05:00.000]  圣经启示录第七章
[00:05:00.000 --> 00:05:02.000]  正是说到万国万民
[00:05:02.000 --> 00:05:05.000]  有一天要群聚在主的面前
[00:05:05.000 --> 00:05:09.000]  因为我们要见到主的德性
[00:05:09.000 --> 00:05:10.000]  在第七章
[00:05:10.000 --> 00:05:12.000]  之前提及到有仪式的人
[00:05:12.000 --> 00:05:14.000]  他们蒙恩得救
[00:05:14.000 --> 00:05:16.000]  去到第九节的时候
[00:05:16.000 --> 00:05:17.000]  圣经就说到
[00:05:17.000 --> 00:05:20.000]  此后我观看
[00:05:20.000 --> 00:05:22.000]  见有许多的人
[00:05:22.000 --> 00:05:25.000]  没有人能数过来
[00:05:25.000 --> 00:05:27.000]  圣经提到有许多的人
[00:05:27.000 --> 00:05:28.000]  是无数的人
[00:05:28.000 --> 00:05:32.000]  原来的经文是一个很大的群体
[00:05:32.000 --> 00:05:35.000]  圣经提到是没有人能够数过的
[00:05:35.000 --> 00:05:37.000]  也意味着没有人能够掌握
[00:05:37.000 --> 00:05:40.000]  没有人能够数点这个数字
[00:05:40.000 --> 00:05:44.000]  完全在神自己的旨意当中
[00:05:44.000 --> 00:05:45.000]  大家或者会想起
[00:05:45.000 --> 00:05:47.000]  圣经罗摩书第十一章提到
[00:05:47.000 --> 00:05:50.000]  圣经就提到有一天的时候
[00:05:50.000 --> 00:05:55.000]  外邦人的数目填满了
[00:05:55.000 --> 00:05:56.000]  在那个时候
[00:05:56.000 --> 00:05:59.000]  仪式的人全家得救
[00:05:59.000 --> 00:06:01.000]  全部都要归住
[00:06:01.000 --> 00:06:02.000]  到了那个时候
[00:06:02.000 --> 00:06:05.000]  神所定的人都归向他
[00:06:05.000 --> 00:06:07.000]  这个数目满足了
[00:06:07.000 --> 00:06:09.000]  是没有人能够数过
[00:06:09.000 --> 00:06:11.000]  但是在神的旨意当中
[00:06:11.000 --> 00:06:13.000]  那个时候到了
[00:06:13.000 --> 00:06:15.000]  这个时候主耶稣再回来的时候
[00:06:15.000 --> 00:06:18.000]  很多的人聚集在祂面前
[00:06:18.000 --> 00:06:20.000]  在第九节中间
[00:06:20.000 --> 00:06:25.000]  是从各国各族各民各方来的
[00:06:25.000 --> 00:06:27.000]  是来自各族各民的
[00:06:27.000 --> 00:06:28.000]  是普世性
[00:06:28.000 --> 00:06:30.000]  有很多不同国家民族的人
[00:06:30.000 --> 00:06:32.000]  都信主了
[00:06:32.000 --> 00:06:35.000]  他们站在宝座和羔羊面前
[00:06:35.000 --> 00:06:37.000]  身穿什么呢?
[00:06:37.000 --> 00:06:39.000]  白衣
[00:06:39.000 --> 00:06:41.000]  身穿白色的衣裳
[00:06:41.000 --> 00:06:43.000]  手拿中树箭
[00:06:43.000 --> 00:06:45.000]  为什么是白色的呢?
[00:06:45.000 --> 00:06:49.000]  你看看第十四节
[00:06:49.000 --> 00:06:51.000]  在第十四节
[00:06:51.000 --> 00:06:53.000]  圣经说到中间一句话
[00:06:53.000 --> 00:06:59.000]  曾用羔羊的血把衣裳洗白净了
[00:06:59.000 --> 00:07:01.000]  这里所说的
[00:07:01.000 --> 00:07:03.000]  不是现在很多人所追求
[00:07:03.000 --> 00:07:05.000]  怎么要美白
[00:07:05.000 --> 00:07:08.000]  怎么要有很多很漂亮的外容
[00:07:08.000 --> 00:07:10.000]  神给我们有美的外容
[00:07:10.000 --> 00:07:11.000]  我们感谢祂
[00:07:11.000 --> 00:07:13.000]  但是更加重要的是
[00:07:13.000 --> 00:07:15.000]  内心那种生命的洁净
[00:07:15.000 --> 00:07:18.000]  是基督耶稣祂的补血洁净我们
[00:07:18.000 --> 00:07:21.000]  让我们能够得到洁白
[00:07:21.000 --> 00:07:24.000]  而白衣就象征着这种生命的圣洁
[00:07:24.000 --> 00:07:26.000]  手拿中树箭
[00:07:26.000 --> 00:07:28.000]  大家记不记得上个星期
[00:07:28.000 --> 00:07:30.000]  这群人进来的时候
[00:07:30.000 --> 00:07:33.000]  拿着中树枝在那儿摇摆
[00:07:33.000 --> 00:07:37.000]  有一天你和我都会拿着中树枝
[00:07:37.000 --> 00:07:40.000]  树枝正是象征着基督的德性
[00:07:40.000 --> 00:07:42.000]  祂是君王来的
[00:07:42.000 --> 00:07:44.000]  因此我们带着这种
[00:07:44.000 --> 00:07:46.000]  完全德性的心境
[00:07:46.000 --> 00:07:49.000]  一起去赞美这位上帝
[00:07:49.000 --> 00:07:50.000]  身穿白衣
[00:07:50.000 --> 00:07:52.000]  手拿中树枝
[00:07:52.000 --> 00:07:54.000]  大声喊着说
[00:07:54.000 --> 00:07:56.000]  愿救恩归于坐在宝座上
[00:07:56.000 --> 00:07:59.000]  我们的神也归于羔羊
[00:07:59.000 --> 00:08:01.000]  救恩是从上帝而来
[00:08:01.000 --> 00:08:05.000]  祂藉着羔羊基督而成全的
[00:08:05.000 --> 00:08:06.000]  在这个时候
[00:08:06.000 --> 00:08:07.000]  众天使和长老
[00:08:07.000 --> 00:08:09.000]  已经说了24位长老
[00:08:09.000 --> 00:08:10.000]  和四活物
[00:08:10.000 --> 00:08:12.000]  四活物正是象征着
[00:08:12.000 --> 00:08:15.000]  全世界的各种生物
[00:08:15.000 --> 00:08:17.000]  一切被造的
[00:08:17.000 --> 00:08:18.000]  在神的宝座面前
[00:08:18.000 --> 00:08:21.000]  面俯于地敬拜神说
[00:08:21.000 --> 00:08:24.000]  一开始就说阿们
[00:08:24.000 --> 00:08:26.000]  一开始就和应刚才的
[00:08:26.000 --> 00:08:29.000]  众民所发出的赞美声音
[00:08:29.000 --> 00:08:31.000]  然后他们再继续
[00:08:31.000 --> 00:08:33.000]  延续赞美
[00:08:33.000 --> 00:08:35.000]  重赞荣耀智慧
[00:08:35.000 --> 00:08:37.000]  感谢尊贵
[00:08:37.000 --> 00:08:41.000]  权并大力都归于我们的神
[00:08:41.000 --> 00:08:44.000]  直到永永远远阿们
[00:08:44.000 --> 00:08:47.000]  一幅很美丽的图画
[00:08:47.000 --> 00:08:49.000]  描述在天家的时候
[00:08:49.000 --> 00:08:50.000]  一切属神的人
[00:08:50.000 --> 00:08:52.000]  要欢喜快乐去赞美
[00:08:52.000 --> 00:08:55.000]  这位德性的高雄
[00:08:55.000 --> 00:08:57.000]  这幅图画引去
[00:08:57.000 --> 00:08:59.000]  我们看第十九章
[00:08:59.000 --> 00:09:02.000]  大家揭开圣经第十九章
[00:09:02.000 --> 00:09:12.000]  在第十九章的第一节
[00:09:12.000 --> 00:09:14.000]  圣经又说
[00:09:14.000 --> 00:09:16.000]  此后我听见好众群众
[00:09:16.000 --> 00:09:18.000]  在天上大声说
[00:09:18.000 --> 00:09:22.000]  哈利路亚一路的赞美神
[00:09:22.000 --> 00:09:23.000]  之后提到
[00:09:23.000 --> 00:09:25.000]  败坏世界的大淫妇
[00:09:25.000 --> 00:09:26.000]  在第二节
[00:09:26.000 --> 00:09:29.000]  是被神所审判
[00:09:29.000 --> 00:09:31.000]  然后继续第四节
[00:09:31.000 --> 00:09:33.000]  二十四位长老和四穆密
[00:09:33.000 --> 00:09:36.000]  又再去敬拜座宝座的神
[00:09:36.000 --> 00:09:39.000]  和刚才我们所读的很相似
[00:09:39.000 --> 00:09:40.000]  但这个时候
[00:09:40.000 --> 00:09:42.000]  有一个很重要的声音发出来
[00:09:42.000 --> 00:09:45.000]  第五节
[00:09:45.000 --> 00:09:48.000]  有声音从宝座出来说
[00:09:48.000 --> 00:09:50.000]  神际众卜人
[00:09:50.000 --> 00:09:52.000]  凡敬畏他的
[00:09:52.000 --> 00:09:54.000]  无论是年长的
[00:09:54.000 --> 00:09:55.000]  年轻的
[00:09:55.000 --> 00:09:56.000]  年幼的
[00:09:56.000 --> 00:09:57.000]  无论大小
[00:09:57.000 --> 00:10:00.000]  都要赞美我们的神
[00:10:00.000 --> 00:10:01.000]  我听见
[00:10:01.000 --> 00:10:02.000]  好众群众的声音
[00:10:02.000 --> 00:10:03.000]  众水的声音
[00:10:03.000 --> 00:10:05.000]  带来的声音说
[00:10:05.000 --> 00:10:06.000]  哈利路亚
[00:10:06.000 --> 00:10:08.000]  因为主我们的神
[00:10:08.000 --> 00:10:11.000]  全能者作王
[00:10:11.000 --> 00:10:12.000]  一路的赞美
[00:10:12.000 --> 00:10:16.000]  是呼应着之前很多赞美的声音
[00:10:16.000 --> 00:10:17.000]  到了天家的时候
[00:10:17.000 --> 00:10:19.000]  你和我都会经历一种
[00:10:19.000 --> 00:10:23.000]  很齐心的和认
[00:10:23.000 --> 00:10:25.000]  天地一切被造之物
[00:10:25.000 --> 00:10:26.000]  在神面前
[00:10:26.000 --> 00:10:27.000]  连同他的众子们
[00:10:27.000 --> 00:10:31.000]  来将最完全的赞美献给神
[00:10:31.000 --> 00:10:34.000]  然后第七节说
[00:10:34.000 --> 00:10:36.000]  我们要欢喜快乐
[00:10:36.000 --> 00:10:38.000]  将荣耀归给他
[00:10:38.000 --> 00:10:41.000]  因为羔羊分娶的时候到了
[00:10:41.000 --> 00:10:45.000]  神父也自己预备好了
[00:10:45.000 --> 00:10:47.000]  神父是谁?
[00:10:47.000 --> 00:10:48.000]  大家会知道
[00:10:48.000 --> 00:10:50.000]  是教会
[00:10:50.000 --> 00:10:52.000]  教会是基督的神父
[00:10:52.000 --> 00:10:54.000]  也都说我们一切属神的人
[00:10:54.000 --> 00:10:59.000]  我们成为神父与基督联合
[00:10:59.000 --> 00:11:01.000]  当我想起圣经里面
[00:11:01.000 --> 00:11:04.000]  在复活节的讯息的时候
[00:11:04.000 --> 00:11:06.000]  我想起一个场景
[00:11:06.000 --> 00:11:07.000]  大家都会看到的
[00:11:07.000 --> 00:11:11.000]  就是刚刚在台上一幅画
[00:11:11.000 --> 00:11:14.000]  后面能否看到?
[00:11:14.000 --> 00:11:16.000]  这幅画是讲到
[00:11:16.000 --> 00:11:20.000]  玛利亚看到复活了的基督
[00:11:20.000 --> 00:11:21.000]  如果大家记得
[00:11:21.000 --> 00:11:24.000]  《约翰福音》里就讲述这个情况
[00:11:24.000 --> 00:11:26.000]  当时玛利亚看到耶稣的时候
[00:11:26.000 --> 00:11:27.000]  他很惊讶
[00:11:27.000 --> 00:11:30.000]  突然间发觉这个就是复活的主
[00:11:30.000 --> 00:11:31.000]  所以他很想走过去
[00:11:31.000 --> 00:11:33.000]  去抓住耶稣
[00:11:33.000 --> 00:11:34.000]  去接触祂
[00:11:34.000 --> 00:11:36.000]  耶稣当时怎么说?
[00:11:36.000 --> 00:11:38.000]  不要碰我
[00:11:38.000 --> 00:11:42.000]  因为我还没升上去见我的父
[00:11:42.000 --> 00:11:43.000]  而接下来的说话
[00:11:43.000 --> 00:11:45.000]  是惊天动地的说话
[00:11:45.000 --> 00:11:48.000]  他告诉玛利亚知道
[00:11:48.000 --> 00:11:52.000]  你去告诉我的弟兄们
[00:11:52.000 --> 00:11:55.000]  我要升上去见我的父
[00:11:55.000 --> 00:11:57.000]  也都是你们的父
[00:11:57.000 --> 00:11:59.000]  我去见我的神
[00:11:59.000 --> 00:12:03.000]  也都是你们的神
[00:12:03.000 --> 00:12:07.000]  各位弟兄姐妹,你留意到
[00:12:07.000 --> 00:12:11.000]  主耶稣竟然说我们是祂的弟兄
[00:12:11.000 --> 00:12:12.000]  又告诉我们知道
[00:12:12.000 --> 00:12:14.000]  祂的父就是我们的父
[00:12:14.000 --> 00:12:16.000]  祂的神就是我们的神
[00:12:16.000 --> 00:12:17.000]  突然间我们很察觉到
[00:12:17.000 --> 00:12:18.000]  复活的耶稣基督
[00:12:18.000 --> 00:12:21.000]  和我们之间的关系是极其密切的
[00:12:21.000 --> 00:12:23.000]  我们是祂的弟兄
[00:12:23.000 --> 00:12:25.000]  是祂的姐妹
[00:12:25.000 --> 00:12:29.000]  而当中我们可以称这位的父神
[00:12:29.000 --> 00:12:31.000]  为我们的父
[00:12:31.000 --> 00:12:33.000]  因此我们见到复活的主
[00:12:33.000 --> 00:12:35.000]  第一次复活之后
[00:12:35.000 --> 00:12:36.000]  开始复活的时候
[00:12:36.000 --> 00:12:38.000]  祂将一个重要的关系
[00:12:38.000 --> 00:12:40.000]  表明给我们知道
[00:12:40.000 --> 00:12:42.000]  去到启示录的时候
[00:12:42.000 --> 00:12:44.000]  主更加清楚地告诉我们知道
[00:12:44.000 --> 00:12:46.000]  祂说:我是新郎
[00:12:46.000 --> 00:12:50.000]  你们是新婦
[00:12:50.000 --> 00:12:53.000]  各位,如果你还没关掉手提机
[00:12:53.000 --> 00:12:55.000]  请你现在立刻关掉
[00:12:55.000 --> 00:12:57.000]  免得一会儿你再响的时候
[00:12:57.000 --> 00:13:02.000]  你会尴尬
[00:13:02.000 --> 00:13:04.000]  好,我们继续
[00:13:04.000 --> 00:13:06.000]  圣经里面就这样说
[00:13:06.000 --> 00:13:08.000]  祂说到这位主
[00:13:08.000 --> 00:13:11.000]  祂不但告诉我们是我们的弟兄
[00:13:11.000 --> 00:13:13.000]  祂更加告诉我们知道
[00:13:13.000 --> 00:13:16.000]  祂是新郎
[00:13:16.000 --> 00:13:17.000]  我们是新婦
[00:13:17.000 --> 00:13:19.000]  所以你看到第七节说
[00:13:19.000 --> 00:13:22.000]  我们要欢喜快乐将荣耀归给他
[00:13:22.000 --> 00:13:25.000]  因为羔羊分娶的时候到了
[00:13:25.000 --> 00:13:29.000]  我们新婦也都自己预备好了
[00:13:29.000 --> 00:13:31.000]  或者这个时候我们稍微停一停
[00:13:31.000 --> 00:13:33.000]  我们跳到后面
[00:13:33.000 --> 00:13:36.000]  究竟这位羔羊基督是谁来的呢?
[00:13:36.000 --> 00:13:38.000]  在第十一节就开始说到
[00:13:38.000 --> 00:13:42.000]  这位羔羊基督
[00:13:42.000 --> 00:13:43.000]  十一节圣经说
[00:13:43.000 --> 00:13:45.000]  我观看见天开了
[00:13:45.000 --> 00:13:47.000]  有一匹白马
[00:13:47.000 --> 00:13:50.000]  骑在马上的轻微诚信真实
[00:13:50.000 --> 00:13:52.000]  这位羔羊
[00:13:52.000 --> 00:13:55.000]  他是德性的
[00:13:55.000 --> 00:13:57.000]  圣经用白马来形容那种德性
[00:13:57.000 --> 00:13:58.000]  他骑在马上
[00:13:58.000 --> 00:13:59.000]  他称为什么?
[00:13:59.000 --> 00:14:00.000]  四个字
[00:14:00.000 --> 00:14:03.000]  诚信真实
[00:14:03.000 --> 00:14:04.000]  圣经说的名字
[00:14:04.000 --> 00:14:05.000]  是象征着一个人
[00:14:05.000 --> 00:14:06.000]  他的本性
[00:14:06.000 --> 00:14:09.000]  或者说一位上帝的本质
[00:14:09.000 --> 00:14:12.000]  他的名叫诚信真实
[00:14:12.000 --> 00:14:16.000]  意味着在他里面完全没有虚假
[00:14:16.000 --> 00:14:17.000]  如果你告诉一个人
[00:14:17.000 --> 00:14:19.000]  这个人很有诚信
[00:14:19.000 --> 00:14:21.000]  是什么意思?
[00:14:21.000 --> 00:14:22.000]  他所说的话
[00:14:22.000 --> 00:14:23.000]  他所承诺的
[00:14:23.000 --> 00:14:26.000]  一定会成就的
[00:14:26.000 --> 00:14:27.000]  是不会有虚假的
[00:14:27.000 --> 00:14:29.000]  是真实的事情
[00:14:29.000 --> 00:14:32.000]  他的名字就叫做诚信真实
[00:14:32.000 --> 00:14:36.000]  他审判征战都按照公义的
[00:14:36.000 --> 00:14:39.000]  他按照公义来审判万民
[00:14:39.000 --> 00:14:42.000]  也都按照公义来去击打那些邪恶的势力
[00:14:42.000 --> 00:14:44.000]  去征战
[00:14:44.000 --> 00:14:47.000]  但是一切都按照公义的原则
[00:14:47.000 --> 00:14:49.000]  他的眼睛好像火焰
[00:14:49.000 --> 00:14:52.000]  也都意味着没有任何事情可以隐瞒着他
[00:14:52.000 --> 00:14:56.000]  他的眼睛监察人心最深刻的
[00:14:56.000 --> 00:14:59.000]  最深沉的疑念
[00:14:59.000 --> 00:15:01.000]  他都能够知道
[00:15:01.000 --> 00:15:05.000]  因此他的审判是公正合义的
[00:15:05.000 --> 00:15:07.000]  他带着很多的冠冕
[00:15:07.000 --> 00:15:08.000]  或者你问
[00:15:08.000 --> 00:15:11.000]  为什么会有那么多冠冕?
[00:15:11.000 --> 00:15:12.000]  如果世上的君王
[00:15:12.000 --> 00:15:14.000]  可能有很多顶冠冕
[00:15:14.000 --> 00:15:15.000]  但是每一次都能够带
[00:15:15.000 --> 00:15:16.000]  多少顶?
[00:15:16.000 --> 00:15:18.000]  一顶
[00:15:18.000 --> 00:15:21.000]  难道基督的冠冕很小
[00:15:21.000 --> 00:15:22.000]  很小顶
[00:15:22.000 --> 00:15:25.000]  所以都放上去了吗?
[00:15:25.000 --> 00:15:27.000]  我们不得而知
[00:15:27.000 --> 00:15:29.000]  但是当中所表达的
[00:15:29.000 --> 00:15:31.000]  这位高洋基督
[00:15:31.000 --> 00:15:34.000]  他是万王之王
[00:15:34.000 --> 00:15:37.000]  一切的冠冕都属于他
[00:15:37.000 --> 00:15:40.000]  他是全地掌权的上帝
[00:15:40.000 --> 00:15:43.000]  也都是全地的大君王
[00:15:43.000 --> 00:15:46.000]  一切的冠冕都在他的内面
[00:15:46.000 --> 00:15:47.000]  所以圣经就说
[00:15:47.000 --> 00:15:50.000]  他头上带着很多的冠冕
[00:15:50.000 --> 00:15:52.000]  又写着名字
[00:15:52.000 --> 00:15:55.000]  你又再第二次看见他的名字
[00:15:55.000 --> 00:15:57.000]  他的名字叫做
[00:15:57.000 --> 00:16:01.000]  「除了他自己没有人知道」
[00:16:01.000 --> 00:16:03.000]  一个很特别的名字
[00:16:03.000 --> 00:16:06.000]  你说都不知道是什么名字
[00:16:06.000 --> 00:16:08.000]  当圣经讲到名称的时候
[00:16:08.000 --> 00:16:10.000]  你会知道是在表达他的本性
[00:16:10.000 --> 00:16:12.000]  他的本质
[00:16:12.000 --> 00:16:15.000]  因此我们这一群有限的人
[00:16:15.000 --> 00:16:18.000]  我们不会充分地去明白到
[00:16:18.000 --> 00:16:23.000]  神自己的无穷无尽的荣耀和智慧
[00:16:23.000 --> 00:16:25.000]  因此他的名字所象征的
[00:16:25.000 --> 00:16:27.000]  那种的完全
[00:16:27.000 --> 00:16:28.000]  那种的宏美
[00:16:28.000 --> 00:16:31.000]  不是我们能够明白得完的
[00:16:31.000 --> 00:16:33.000]  因此唯有他自己
[00:16:33.000 --> 00:16:36.000]  才完全知道他自己
[00:16:36.000 --> 00:16:37.000]  他的超越
[00:16:37.000 --> 00:16:40.000]  正是在这个说话当中表达出来
[00:16:40.000 --> 00:16:42.000]  没有人能够明白
[00:16:42.000 --> 00:16:47.000]  唯独他自己知道这个超越的名字
[00:16:47.000 --> 00:16:49.000]  圣经再讲
[00:16:49.000 --> 00:16:50.000]  第十三节
[00:16:50.000 --> 00:16:52.000]  「他穿着碾尿血的衣服」
[00:16:52.000 --> 00:16:54.000]  大家想起什么?
[00:16:54.000 --> 00:16:56.000]  刚刚受苦节
[00:16:56.000 --> 00:16:59.000]  十字架上的主耶稣流出他的补血
[00:16:59.000 --> 00:17:03.000]  他戴着穿着碾尿血的衣服
[00:17:03.000 --> 00:17:06.000]  因为正象征他透过写生
[00:17:06.000 --> 00:17:08.000]  带来了拯救
[00:17:08.000 --> 00:17:11.000]  他的名称为什么?
[00:17:11.000 --> 00:17:13.000]  「神之道」
[00:17:13.000 --> 00:17:15.000]  第三节讲他的名字
[00:17:15.000 --> 00:17:16.000]  「神的道」
[00:17:16.000 --> 00:17:19.000]  你一定想起《约福音》一章一节
[00:17:19.000 --> 00:17:23.000]  「太初有道,道与神同在」
[00:17:23.000 --> 00:17:25.000]  神透过他的道
[00:17:25.000 --> 00:17:28.000]  亦都是高洋基督带来了拯救
[00:17:28.000 --> 00:17:31.000]  「神的道」就是他的名字
[00:17:31.000 --> 00:17:33.000]  「在天上的众君
[00:17:33.000 --> 00:17:35.000]  骑着白马穿着细马
[00:17:35.000 --> 00:17:37.000]  衣又白又结跟随他」
[00:17:37.000 --> 00:17:40.000]  你会想象一队军队会去打仗
[00:17:40.000 --> 00:17:43.000]  但原来打仗不是透过军队
[00:17:43.000 --> 00:17:44.000]  是透过什么?
[00:17:44.000 --> 00:17:45.000]  第十五节
[00:17:45.000 --> 00:17:47.000]  「有利剑从德口中出来
[00:17:47.000 --> 00:17:50.000]  可以击杀列国」
[00:17:50.000 --> 00:17:52.000]  神口中的利剑
[00:17:52.000 --> 00:17:55.000]  大家知道正在表达神的说话
[00:17:55.000 --> 00:17:57.000]  在《婆罗书》第四章讲到
[00:17:57.000 --> 00:18:00.000]  神的道是两人的利剑
[00:18:00.000 --> 00:18:02.000]  两边都很锋利
[00:18:02.000 --> 00:18:05.000]  能够将人当中最细微的心意
[00:18:05.000 --> 00:18:07.000]  辨明出来
[00:18:07.000 --> 00:18:09.000]  因此最终能够审判
[00:18:09.000 --> 00:18:12.000]  整个世界
[00:18:12.000 --> 00:18:16.000]  能够击退一切敌对的势力
