
[00:00:00.000 --> 00:00:03.000]  在《新約聖經》裏面有幾本書信
[00:03:01.000 --> 00:03:05.000]  不單止是心靈上的相通
[00:03:05.000 --> 00:03:08.000]  而是在具體的侍奉的參與上
[00:03:08.000 --> 00:03:11.000]  其實你們是和我一起去參與
[00:03:11.000 --> 00:03:14.000]  福音的工作的使命上
[00:03:14.000 --> 00:03:17.000]  保羅在這裏帶出了
[00:03:17.000 --> 00:03:20.000]  當他自己在
[00:03:20.000 --> 00:03:22.000]  無論在什麼地方的時候
[00:03:22.000 --> 00:03:24.000]  菲律賓教會的信徒
[00:03:24.000 --> 00:03:25.000]  都有為他祈禱
[00:03:25.000 --> 00:03:26.000]  不單止為他祈禱
[00:03:26.000 --> 00:03:27.000]  當他有缺乏的時候
[00:03:27.000 --> 00:03:31.000]  亦都供給他物質上的需要
[00:03:31.000 --> 00:03:33.000]  保羅在這裏感謝的對象
[00:03:33.000 --> 00:03:34.000]  基本上有兩個
[00:03:34.000 --> 00:03:36.000]  第一就是他感謝上帝
[00:03:36.000 --> 00:03:38.000]  他感謝上帝
[00:03:38.000 --> 00:03:41.000]  感動或引導一班的信徒
[00:03:41.000 --> 00:03:43.000]  對他這一份的關心
[00:03:43.000 --> 00:03:45.000]  同時他亦都感謝
[00:03:45.000 --> 00:03:48.000]  一班菲律賓教會的信徒
[00:03:48.000 --> 00:03:52.000]  對他這一份關懷的需要上
[00:03:52.000 --> 00:03:53.000]  可以這樣說
[00:03:53.000 --> 00:03:56.000]  保羅當想起這個事件
[00:03:56.000 --> 00:03:59.000]  或者這個情況的時候
[00:03:59.000 --> 00:04:01.000]  他心裏面在說
[00:04:01.000 --> 00:04:04.000]  他就歡歡喜喜地去祈求
[00:04:04.000 --> 00:04:06.000]  這一份他想到一班信徒
[00:04:06.000 --> 00:04:10.000]  他們對自己對我的供給
[00:04:10.000 --> 00:04:11.000]  更重要的是
[00:04:11.000 --> 00:04:14.000]  他看到這個行動的背後
[00:04:14.000 --> 00:04:16.000]  菲律賓教會的信徒
[00:04:16.000 --> 00:04:19.000]  他們怎樣去為上帝的緣故
[00:04:19.000 --> 00:04:24.000]  能夠為上帝的福音角度去擴展的緣故
[00:04:24.000 --> 00:04:25.000]  付上他們所有
[00:04:25.000 --> 00:04:27.000]  付上他們能夠付出的
[00:04:27.000 --> 00:04:33.000]  為此而感到一份好心的喜樂和滿足
[00:04:33.000 --> 00:04:35.000]  不是在外在的環境
[00:04:35.000 --> 00:04:37.000]  不是外在的一些事情上
[00:04:37.000 --> 00:04:40.000]  而是看到菲律賓教會的信徒的生命
[00:04:40.000 --> 00:04:41.000]  他的生保羅
[00:04:41.000 --> 00:04:43.000]  就算在自己困難裏面
[00:04:43.000 --> 00:04:44.000]  在坐牢當中
[00:04:44.000 --> 00:04:48.000]  他仍然從心底裏面有一份的喜樂
[00:04:48.000 --> 00:04:50.000]  接著保羅在這裏說
[00:04:50.000 --> 00:04:55.000]  他很深信上帝在你們當中開始了的工作
[00:04:55.000 --> 00:04:59.000]  上帝必然會將這個美好的工作
[00:04:59.000 --> 00:05:00.000]  一直到底
[00:05:00.000 --> 00:05:03.000]  直到耶穌基督的日子
[00:05:03.000 --> 00:05:04.000]  保羅在這裏說
[00:05:04.000 --> 00:05:06.000]  從頭一日直到如今
[00:05:06.000 --> 00:05:07.000]  你們都是這樣做
[00:05:07.000 --> 00:05:11.000]  我相信上帝直到耶穌基督再來的日子
[00:05:11.000 --> 00:05:12.000]  或者我離開這個世界
[00:05:12.000 --> 00:05:13.000]  或者你們離開這個世界
[00:05:13.000 --> 00:05:15.000]  在整個的一生裏面
[00:05:15.000 --> 00:05:18.000]  你們都同樣會這樣去做
[00:05:18.000 --> 00:05:21.000]  其實菲律賓教會的信徒對保羅的幫助
[00:05:21.000 --> 00:05:24.000]  最起碼超過十年的時間
[00:05:24.000 --> 00:05:26.000]  對保羅的一個供給
[00:05:26.000 --> 00:05:27.000]  保羅在這裏說
[00:05:27.000 --> 00:05:30.000]  過去你怎樣幫助我
[00:05:30.000 --> 00:05:31.000]  現在你怎樣幫助我
[00:05:31.000 --> 00:05:34.000]  將來我深信你們同樣幫助我
[00:05:34.000 --> 00:05:38.000]  因為我很深信上帝在你們當中的工作
[00:05:38.000 --> 00:05:41.000]  是會持續不斷的去繼續
[00:05:41.000 --> 00:05:45.000]  保羅在這裏有一個這樣的表達
[00:05:45.000 --> 00:05:48.000]  就是想起他們有一個這樣的心的時候
[00:05:48.000 --> 00:05:52.000]  他心中有一份很大的安慰
[00:05:52.000 --> 00:05:55.000]  接著在第七節第八節
[00:05:55.000 --> 00:05:56.000]  保羅繼續去說
[00:05:56.000 --> 00:05:58.000]  當我想起你們
[00:05:58.000 --> 00:06:00.000]  我心中有一份的喜樂
[00:06:00.000 --> 00:06:02.000]  去感謝上帝在你們當中的工作
[00:06:02.000 --> 00:06:04.000]  而我對你們這一份的關懷
[00:06:04.000 --> 00:06:06.000]  其實有一個基礎的
[00:06:06.000 --> 00:06:07.000]  在第七節第八節裏說
[00:06:07.000 --> 00:06:10.000]  我為你們眾人有這樣的意念
[00:06:10.000 --> 00:06:11.000]  是應當的
[00:06:11.000 --> 00:06:13.000]  因你們尚在我心裏
[00:06:13.000 --> 00:06:15.000]  無論我是在困所之中
[00:06:15.000 --> 00:06:17.000]  是被明證實福音的時候
[00:06:17.000 --> 00:06:19.000]  你們都與我一同得恩
[00:06:19.000 --> 00:06:21.000]  我體會基督耶穌的心腸
[00:06:21.000 --> 00:06:24.000]  切切的想念你們眾人
[00:06:24.000 --> 00:06:27.000]  這是神可以給我作見證的
[00:06:27.000 --> 00:06:29.000]  保羅在這裏說
[00:06:29.000 --> 00:06:31.000]  為什麼我會去這麼掛念你們呢
[00:06:31.000 --> 00:06:33.000]  不是因為你供給我
[00:06:33.000 --> 00:06:35.000]  就是我需要我而這樣掛念你們
[00:06:35.000 --> 00:06:38.000]  而是因為我見到
[00:06:38.000 --> 00:06:40.000]  上帝在你們當中的工作
[00:06:40.000 --> 00:06:42.000]  亦都因為我
[00:06:42.000 --> 00:06:45.000]  因著愛耶穌的緣故
[00:06:45.000 --> 00:06:47.000]  我體會耶穌基督的心腸
[00:06:47.000 --> 00:06:50.000]  在你們當中那一種的工作
[00:06:50.000 --> 00:06:52.000]  所以保羅在這裏說
[00:06:52.000 --> 00:06:55.000]  我與菲律賓教會你們的關係
[00:06:55.000 --> 00:06:57.000]  不單只是一個
[00:06:57.000 --> 00:06:58.000]  在現實世界裏面
[00:06:58.000 --> 00:07:00.000]  那種人與人之間的關係
[00:07:00.000 --> 00:07:03.000]  或者是過去那種我們相交的感情
[00:07:03.000 --> 00:07:06.000]  而是保羅在這裏盡心的說出
[00:07:06.000 --> 00:07:08.000]  我與你們之間的關係
[00:07:08.000 --> 00:07:11.000]  是一種更深更高層次的關係
[00:07:11.000 --> 00:07:13.000]  因為我體會耶穌的心腸
[00:07:13.000 --> 00:07:17.000]  所以我也去恩著耶穌的緣故
[00:07:17.000 --> 00:07:18.000]  我愛耶穌的緣故
[00:07:18.000 --> 00:07:19.000]  所以我關心你們
[00:07:19.000 --> 00:07:21.000]  同樣保羅在這裏說
[00:07:21.000 --> 00:07:24.000]  你們都因為體會耶穌的心腸
[00:07:24.000 --> 00:07:29.000]  去關心我的需要
[00:07:29.000 --> 00:07:30.000]  所以保羅在這裏說
[00:07:30.000 --> 00:07:32.000]  無論我在困所之中
[00:07:32.000 --> 00:07:35.000]  在辨明證實福音的時候
[00:07:35.000 --> 00:07:39.000]  保羅在羅馬坐牢的事情上
[00:07:39.000 --> 00:07:44.000]  他給教會的信徒知道他的情況
[00:07:44.000 --> 00:07:46.000]  他們表示關心
[00:07:46.000 --> 00:07:47.000]  無論在祈禱上
[00:07:47.000 --> 00:07:49.000]  無論在直接的物質的公認上
[00:07:49.000 --> 00:07:53.000]  都對保羅有很大的幫助
[00:07:53.000 --> 00:07:54.000]  保羅在這裏說
[00:07:54.000 --> 00:07:56.000]  就是因為你們的行動
[00:07:56.000 --> 00:08:01.000]  所以你們在我一個的侍奉上
[00:08:01.000 --> 00:08:04.000]  你們一同有份去參與
[00:08:04.000 --> 00:08:07.000]  保羅在這裏從這個角度
[00:08:07.000 --> 00:08:10.000]  去帶出他自己對
[00:08:10.000 --> 00:08:13.000]  菲律賓教會信徒的一個表達
[00:08:13.000 --> 00:08:14.000]  他在這裏表達
[00:08:14.000 --> 00:08:17.000]  他自己對菲律賓信徒
[00:08:17.000 --> 00:08:20.000]  一份祈禱裏面的關心
[00:08:20.000 --> 00:08:23.000]  他不單止是人與人之間付出的愛
[00:08:23.000 --> 00:08:27.000]  而是他從耶穌的角度去看這個群體
[00:08:27.000 --> 00:08:28.000]  再進一步
[00:08:28.000 --> 00:08:32.000]  當他想到體會耶穌的心腸
[00:08:32.000 --> 00:08:34.000]  想到一群信徒的時候
[00:08:34.000 --> 00:08:36.000]  他怎樣繼續圍堵這群信徒
[00:08:36.000 --> 00:08:37.000]  有一個禱告呢?
[00:08:37.000 --> 00:08:39.000]  在第九至十一節
[00:08:39.000 --> 00:08:40.000]  保羅在這裏說
[00:08:40.000 --> 00:08:41.000]  我所禱告的
[00:08:41.000 --> 00:08:42.000]  就是要你們的愛心
[00:08:42.000 --> 00:08:46.000]  在知識和各樣見識上多而又多
[00:08:46.000 --> 00:08:48.000]  使你不能分辨是非
[00:08:48.000 --> 00:08:49.000]  作誠實無過的人
[00:08:49.000 --> 00:08:51.000]  直到基督的日子
[00:08:51.000 --> 00:08:53.000]  並靠著耶穌基督
[00:08:53.000 --> 00:08:54.000]  結滿了人而的果子
[00:08:54.000 --> 00:08:57.000]  驕榮要稱讚歸於神
[00:08:57.000 --> 00:08:59.000]  保羅在這裏說
[00:08:59.000 --> 00:09:01.000]  當我這樣想起你們的時候
[00:09:01.000 --> 00:09:03.000]  我的祈禱最重要的就是
[00:09:03.000 --> 00:09:07.000]  希望你們個人和你們的群體
[00:09:07.000 --> 00:09:10.000]  能夠整個都能夠去榮耀上帝
[00:09:10.000 --> 00:09:14.000]  以為你們最終極的一個目標
[00:09:14.000 --> 00:09:15.000]  怎樣去榮耀上帝呢?
[00:09:15.000 --> 00:09:18.000]  就是在你們各樣的知識和見識上
[00:09:18.000 --> 00:09:21.000]  在你們去認識上帝的旨意上
[00:09:21.000 --> 00:09:24.000]  能夠不斷地去增長
[00:09:24.000 --> 00:09:26.000]  保羅亦都可能暗示
[00:09:26.000 --> 00:09:30.000]  他們當看完這一卷書信
[00:09:30.000 --> 00:09:32.000]  這封是家書
[00:09:32.000 --> 00:09:33.000]  當你看完這封信的時候
[00:09:33.000 --> 00:09:36.000]  你對上帝的心意更加清楚
[00:09:36.000 --> 00:09:37.000]  更加明白
[00:09:37.000 --> 00:09:40.000]  從而激發你們更加去愛上帝的心
[00:09:40.000 --> 00:09:43.000]  而這個心亦都激發你們
[00:09:43.000 --> 00:09:45.000]  在具體的行動上
[00:09:45.000 --> 00:09:48.000]  更加願意去跟從上帝
[00:09:48.000 --> 00:09:49.000]  保羅在這裏說
[00:09:49.000 --> 00:09:52.000]  當你們能夠對上帝
[00:09:52.000 --> 00:09:55.000]  對上帝的自由更多認識的時候
[00:09:55.000 --> 00:09:57.000]  你們自然會有一個愛心
[00:09:57.000 --> 00:09:59.000]  愛上帝的果子
[00:09:59.000 --> 00:10:04.000]  成為一個專一跟從上帝的人
[00:10:04.000 --> 00:10:06.000]  保羅在這裏期望
[00:10:06.000 --> 00:10:08.000]  在你們的一生當中
[00:10:08.000 --> 00:10:10.000]  你們同樣去將這個心志
[00:10:10.000 --> 00:10:11.000]  保持到底
[00:10:11.000 --> 00:10:12.000]  這個單純的心
[00:10:12.000 --> 00:10:15.000]  保持見耶穌基督的面
[00:10:15.000 --> 00:10:16.000]  在這裏說
[00:10:16.000 --> 00:10:17.000]  保羅在這裏說
[00:10:17.000 --> 00:10:20.000]  當你們更加知道上帝的心意的時候
[00:10:20.000 --> 00:10:25.000]  你們就知道是非對錯的標準和選擇
[00:10:25.000 --> 00:10:27.000]  當我們去教育小朋友的時候
[00:10:27.000 --> 00:10:29.000]  我們都知道你們說
[00:10:29.000 --> 00:10:33.000]  讓一些其他人或孩子
[00:10:33.000 --> 00:10:34.000]  去做一個正確的判斷
[00:10:34.000 --> 00:10:36.000]  一定有一個標準
[00:10:36.000 --> 00:10:38.000]  你沒有標準就不知道什麼是對什麼是錯
[00:10:38.000 --> 00:10:40.000]  基督徒信仰的標準
[00:10:40.000 --> 00:10:42.000]  或者行事為的標準
[00:10:42.000 --> 00:10:45.000]  就在上帝的吩咐上
[00:10:45.000 --> 00:10:47.000]  上帝說對我們就說對
[00:10:47.000 --> 00:10:48.000]  上帝說錯我們就說錯
[00:10:48.000 --> 00:10:50.000]  標準在這裏
[00:10:50.000 --> 00:10:51.000]  所以保羅在這裏說
[00:10:51.000 --> 00:10:54.000]  你們要在認識上帝的誡命
[00:10:54.000 --> 00:10:55.000]  的旨意上
[00:10:55.000 --> 00:10:57.000]  能夠不斷的去認識更多
[00:10:57.000 --> 00:10:59.000]  在這裏也說
[00:10:59.000 --> 00:11:01.000]  保羅在這裏的意思是
[00:11:01.000 --> 00:11:04.000]  要喜愛更美好的一些事物
[00:11:04.000 --> 00:11:07.000]  又或者你們在選擇上
[00:11:07.000 --> 00:11:09.000]  選擇A都是好
[00:11:09.000 --> 00:11:11.000]  不過選擇B更好
[00:11:11.000 --> 00:11:12.000]  當你認識上帝更多的時候
[00:11:12.000 --> 00:11:16.000]  你們就知道選擇最好的選擇
[00:11:16.000 --> 00:11:19.000]  無論是是非對錯的一個選擇
[00:11:19.000 --> 00:11:22.000]  無論是在好和更好的當中
[00:11:22.000 --> 00:11:23.000]  作出的選擇
[00:11:23.000 --> 00:11:24.000]  更重要的是
[00:11:24.000 --> 00:11:26.000]  當你們知道的時候
[00:11:26.000 --> 00:11:28.000]  你們就要去行
[00:11:28.000 --> 00:11:31.000]  如果不是知道而不行
[00:11:31.000 --> 00:11:33.000]  這個也都是沒有用
[00:11:33.000 --> 00:11:35.000]  所以保羅在這裏說
[00:11:35.000 --> 00:11:39.000]  當你們對上帝的認識更多的時候
[00:11:39.000 --> 00:11:41.000]  你們的愛心也都更加增多
[00:11:41.000 --> 00:11:45.000]  以致行出你們所認識的真理
[00:11:45.000 --> 00:11:47.000]  這個是保羅對
[00:11:47.000 --> 00:11:50.000]  肥立比教會信徒一個很重要的祈禱
[00:11:50.000 --> 00:11:51.000]  而最重要的就是
[00:11:51.000 --> 00:11:53.000]  當你們能夠這樣做的時候
[00:11:53.000 --> 00:11:56.000]  你們就能夠去彰顯上帝的榮耀
[00:11:56.000 --> 00:11:58.000]  其他人見到你們的生命的時候
[00:11:58.000 --> 00:12:02.000]  也都能夠見到上帝的真實
[00:12:02.000 --> 00:12:06.000]  保羅在一段經文裏面
[00:12:06.000 --> 00:12:09.000]  他就帶出了這幾方面的一個訊息
[00:12:09.000 --> 00:12:11.000]  我們在這段經文裏面
[00:12:11.000 --> 00:12:14.000]  我們都可以在三方面
[00:12:14.000 --> 00:12:16.000]  最少對我們有些提醒
[00:12:16.000 --> 00:12:18.000]  第一方面就是
[00:12:18.000 --> 00:12:22.000]  我們見到保羅在逆境當中
[00:12:22.000 --> 00:12:25.000]  他最重要的焦點是什麼呢?
[00:12:25.000 --> 00:12:28.000]  他在困難裏面的焦點是什麼呢?
[00:12:28.000 --> 00:12:30.000]  我們一般人在困難當中
[00:12:30.000 --> 00:12:31.000]  我們的焦點
[00:12:31.000 --> 00:12:33.000]  我們都會放在困難的上面
[00:12:33.000 --> 00:12:38.000]  或者面對我們的遭遇上面
[00:12:38.000 --> 00:12:41.000]  當然在這個過程裏面
[00:12:41.000 --> 00:12:42.000]  我們可能有埋怨
[00:12:42.000 --> 00:12:45.000]  上帝為什麼讓我在困難裏面
[00:12:45.000 --> 00:12:47.000]  讓我面對這些挑戰
[00:12:47.000 --> 00:12:49.000]  但是保羅在逆境當中
[00:12:49.000 --> 00:12:50.000]  他的態度是怎麼樣呢?
[00:12:50.000 --> 00:12:52.000]  他有一個開始的時候
[00:12:52.000 --> 00:12:55.000]  他首先去感謝上帝
[00:12:55.000 --> 00:12:59.000]  我們經常去說感恩的態度
[00:12:59.000 --> 00:13:02.000]  有很多人對感恩的態度
[00:13:02.000 --> 00:13:05.000]  存有很多的誤解
[00:13:05.000 --> 00:13:08.000]  我也被不少人問過這個問題
[00:13:08.000 --> 00:13:09.000]  就是說
[00:13:09.000 --> 00:13:12.000]  在任何情況當中
[00:13:12.000 --> 00:13:14.000]  你都要去感謝上帝
[00:13:14.000 --> 00:13:16.000]  那你會不會助長罪惡呢?
[00:13:16.000 --> 00:13:19.000]  譬如有一個人打你一拳
[00:13:19.000 --> 00:13:20.000]  然後你反應是什麼呢?
[00:13:20.000 --> 00:13:22.000]  感謝上帝
[00:13:22.000 --> 00:13:23.000]  然後打你兩拳
[00:13:23.000 --> 00:13:24.000]  然後你感謝上帝
[00:13:24.000 --> 00:13:26.000]  我還沒死
[00:13:26.000 --> 00:13:29.000]  這樣會不會助長罪惡呢?
[00:13:29.000 --> 00:13:32.000]  但是感恩是什麼呢?
[00:13:32.000 --> 00:13:33.000]  基督徒的感恩
[00:13:33.000 --> 00:13:36.000]  不是指接納的現況
[00:13:36.000 --> 00:13:38.000]  不改變的現況
[00:13:38.000 --> 00:13:43.000]  保羅他是一個很懂得去感恩的人
[00:13:43.000 --> 00:13:47.000]  但是他在寫一些書信給不同的教會
[00:13:47.000 --> 00:13:50.000]  他也指出當時教會有很多的問題
[00:13:50.000 --> 00:13:52.000]  要去極力去鼓勵教會
[00:13:52.000 --> 00:13:54.000]  要去作出一個改變
[00:13:54.000 --> 00:13:56.000]  所以一個感恩的人
[00:13:56.000 --> 00:13:59.000]  不是說接納現況不改變
[00:13:59.000 --> 00:14:02.000]  而是最重要的是什麼呢?
[00:14:02.000 --> 00:14:05.000]  基督徒在感恩的操練上
[00:14:05.000 --> 00:14:07.000]  就是讓我們在無論什麼環境當中
[00:14:07.000 --> 00:14:08.000]  在困難當中
[00:14:08.000 --> 00:14:10.000]  讓我們不是見到困難
[00:14:10.000 --> 00:14:12.000]  而是見到上帝
[00:14:12.000 --> 00:14:13.000]  感恩的意思
[00:14:13.000 --> 00:14:16.000]  就是無論我們在什麼處境裡面
[00:14:16.000 --> 00:14:19.000]  我們仍然去見到上帝
[00:14:19.000 --> 00:14:24.000]  在保羅教導我們
[00:14:24.000 --> 00:14:27.000]  如何去把焦點放在哪裡
[00:14:27.000 --> 00:14:30.000]  很多時候我們只見到一個人
[00:14:30.000 --> 00:14:32.000]  他有優點
[00:14:32.000 --> 00:14:33.000]  他也有缺點
[00:14:33.000 --> 00:14:34.000]  不過大家會不會發覺
[00:14:34.000 --> 00:14:35.000]  我們對某些人
[00:14:35.000 --> 00:14:36.000]  你只見到他的缺點
[00:14:36.000 --> 00:14:38.000]  就見不到他的優點
[00:14:38.000 --> 00:14:40.000]  或者有些人只見到他的優點
[00:14:40.000 --> 00:14:41.000]  你就見不到他的缺點
[00:14:41.000 --> 00:14:42.000]  有沒有呢?
[00:14:42.000 --> 00:14:43.000]  可能反過來比較多
[00:14:43.000 --> 00:14:45.000]  只見到他的缺點
[00:14:45.000 --> 00:14:47.000]  見不到他的優點
[00:14:47.000 --> 00:14:49.000]  就是那個人也在
[00:14:49.000 --> 00:14:51.000]  但是你的焦點放在哪裡呢?
[00:14:51.000 --> 00:14:54.000]  你就對那個人的評價就很不同
[00:14:54.000 --> 00:14:56.000]  保羅其實在這裡說
[00:14:56.000 --> 00:14:58.000]  當我們在什麼環境當中
[00:14:58.000 --> 00:14:59.000]  順境也好逆境也好
[00:14:59.000 --> 00:15:02.000]  焦點放在哪裡呢?
[00:15:02.000 --> 00:15:04.000]  保羅在這裡教導我們
[00:15:04.000 --> 00:15:06.000]  學習無論在什麼處境裡面
[00:15:06.000 --> 00:15:09.000]  我們仍然見到上帝的工作
[00:15:09.000 --> 00:15:11.000]  在順境當中見到上帝的工作
[00:15:11.000 --> 00:15:14.000]  在逆境當中同樣見到上帝的工作
[00:15:14.000 --> 00:15:17.000]  保羅他就在坐牢裡面
[00:15:17.000 --> 00:15:19.000]  他不單止見到
[00:15:19.000 --> 00:15:21.000]  他不是見到自己坐牢的情況
[00:15:21.000 --> 00:15:24.000]  他也不是見到教會外在有很多的挑戰
[00:15:24.000 --> 00:15:26.000]  有很多的困難
[00:15:26.000 --> 00:15:30.000]  而他仍然見到上帝在信徒當中的工作
[00:15:30.000 --> 00:15:33.000]  他見到上帝如何去引導這些信徒
[00:15:33.000 --> 00:15:35.000]  在困難裡面仍然關心
[00:15:35.000 --> 00:15:37.000]  即是科林的工作
[00:15:37.000 --> 00:15:41.000]  仍然去關心其他人的一些狀況
[00:15:41.000 --> 00:15:44.000]  就好像他們關心我一些心靈
[00:15:44.000 --> 00:15:45.000]  一些的需要
[00:15:45.000 --> 00:15:47.000]  而供應我的缺乏
[00:15:47.000 --> 00:15:49.000]  保羅在這裡
[00:15:49.000 --> 00:15:52.000]  他感恩的特點
[00:15:52.000 --> 00:15:56.000]  其實是值得我們去學習
[00:15:56.000 --> 00:15:58.000]  正如剛才所說
[00:15:58.000 --> 00:16:00.000]  保羅感恩的對象其實有兩個
[00:16:00.000 --> 00:16:02.000]  一個就是上帝
[00:16:02.000 --> 00:16:05.000]  一個就是菲律賓教會的信徒
[00:16:05.000 --> 00:16:08.000]  保羅在這裡首先先感謝
[00:16:08.000 --> 00:16:12.000]  上帝對人的看顧
[00:16:12.000 --> 00:16:13.000]  保守
[00:16:13.000 --> 00:16:14.000]  保守那些信徒
[00:16:14.000 --> 00:16:19.000]  他們在困難當中仍然去關心福音的工作
[00:16:19.000 --> 00:16:22.000]  接著保羅去感謝
[00:16:22.000 --> 00:16:25.000]  菲律賓教會的信徒對他的供給
[00:16:25.000 --> 00:16:27.000]  有時候我們也有兩面
[00:16:27.000 --> 00:16:30.000]  有時候我們比較極端一點
[00:16:30.000 --> 00:16:32.000]  就是當我們有人幫助我們的時候
[00:16:32.000 --> 00:16:33.000]  我們就會說
[00:16:33.000 --> 00:16:36.000]  這個就是上帝直著去幫助我
[00:16:36.000 --> 00:16:37.000]  所以我不需要感謝人的
[00:16:37.000 --> 00:16:40.000]  因為這個是上帝對我的幫助
