
[00:00:00.000 --> 00:00:03.120]  我都很鼓勵大家如果你在家中崇拜的時候
[00:08:00.320 --> 00:08:03.720]  更加不會有盼望
[00:08:03.720 --> 00:08:04.720]  但在患難當中
[00:08:04.720 --> 00:08:07.920]  神將我們的生命不斷來試煉
[00:08:07.920 --> 00:08:10.920]  以致讓那種堅定的盼望
[00:08:10.920 --> 00:08:14.320]  建立在我們的生命裏
[00:08:14.320 --> 00:08:15.120]  如果你說
[00:08:15.120 --> 00:08:17.120]  我們只想有一種很精心
[00:08:17.120 --> 00:08:20.720]  剛才我們說的那種美善的品格
[00:08:20.720 --> 00:08:23.720]  但不要叫我受苦
[00:08:23.720 --> 00:08:26.320]  這個是不可能的
[00:08:26.320 --> 00:08:27.920]  因為聖經清楚說
[00:08:27.920 --> 00:08:29.920]  成熟美善的生命
[00:08:29.920 --> 00:08:34.920]  是由患難建立出來
[00:08:34.920 --> 00:08:36.120]  但你再讀《聖經》的時候
[00:08:36.120 --> 00:08:36.720]  你就發覺
[00:08:36.720 --> 00:08:38.320]  《聖經》裏面沒有錯提到
[00:08:38.320 --> 00:08:38.920]  在我的情況
[00:08:38.920 --> 00:08:43.520]  因為知道帶來了這種美善的後果
[00:08:43.520 --> 00:08:45.120]  在過程當中
[00:08:45.120 --> 00:08:48.720]  就可以有一種的盼望
[00:08:48.720 --> 00:08:50.720]  知道將來的情況
[00:08:50.720 --> 00:08:53.920]  所以現在仍然可以歡喜地面對
[00:08:53.920 --> 00:08:55.320]  但這種的忍耐
[00:08:55.320 --> 00:08:57.720]  聖經說要堅持到底
[00:08:57.720 --> 00:08:59.120]  所以你看《聖經》之前
[00:08:59.120 --> 00:09:02.120]  第一章第三第四節
[00:09:02.120 --> 00:09:03.120]  提到
[00:09:03.120 --> 00:09:04.720]  祂說知道你們的信心
[00:09:04.720 --> 00:09:09.120]  經過考驗就產生忍耐
[00:09:09.120 --> 00:09:10.520]  但忍耐要怎樣呢
[00:09:10.520 --> 00:09:12.720]  要堅持到底
[00:09:12.720 --> 00:09:16.920]  使你們可以完全毫無缺陷
[00:09:16.920 --> 00:09:18.720]  要堅持到底
[00:09:18.720 --> 00:09:21.520]  意思是說要能夠成功
[00:09:21.520 --> 00:09:23.320]  要能夠讓這種的忍耐
[00:09:23.320 --> 00:09:27.320]  產生到完全的功效
[00:09:27.320 --> 00:09:31.720]  但你說要怎樣才能夠堅持到底呢
[00:09:31.720 --> 00:09:34.920]  一個最直接的方向
[00:09:34.920 --> 00:09:40.320]  就是繼續行在神的旨意當中
[00:09:40.320 --> 00:09:41.920]  在一切情況之下
[00:09:41.920 --> 00:09:43.320]  就算在患難當中
[00:09:43.320 --> 00:09:48.320]  仍然按照主的旨意來生活
[00:09:48.320 --> 00:09:50.320]  有些時候大家都經歷
[00:09:50.320 --> 00:09:55.120]  有時我們都會在生活順利的時候
[00:09:55.120 --> 00:09:57.120]  病患很快就康復了
[00:09:57.120 --> 00:09:59.120]  我們就會感謝主
[00:09:59.120 --> 00:10:00.920]  讚美主
[00:10:00.920 --> 00:10:02.720]  我們遇到一些情況
[00:10:02.720 --> 00:10:04.520]  天朗氣清
[00:10:04.520 --> 00:10:07.320]  我們遇到自己生活很富足
[00:10:07.320 --> 00:10:09.720]  物質充足生活舒適
[00:10:09.720 --> 00:10:11.720]  那個時候我們就會很知道
[00:10:11.720 --> 00:10:15.320]  去知足感恩
[00:10:15.320 --> 00:10:17.120]  大家聽得到就是
[00:10:17.120 --> 00:10:18.920]  如果有這些一切順利的情況
[00:10:18.920 --> 00:10:20.120]  我們會自然覺得
[00:10:20.120 --> 00:10:22.120]  我們可以很知足很感恩
[00:10:22.120 --> 00:10:23.920]  去讚美神
[00:10:23.920 --> 00:10:24.920]  但曾經說到
[00:10:24.920 --> 00:10:29.720]  在這樣的情況你未算成功
[00:10:29.720 --> 00:10:32.120]  因為當患難出現的時候
[00:10:32.120 --> 00:10:34.320]  你仍然愛主
[00:10:34.320 --> 00:10:36.320]  仍然感覺知足
[00:10:36.320 --> 00:10:38.120]  仍然可以感恩
[00:10:38.120 --> 00:10:39.120]  在那個時候
[00:10:39.120 --> 00:10:42.520]  你就是堅持到底
[00:10:42.520 --> 00:10:43.720]  所以你看到當保羅在
[00:10:43.720 --> 00:10:45.520]  《斐理比書》第四章講述
[00:10:45.520 --> 00:10:47.520]  他面對著很多的艱難
[00:10:47.520 --> 00:10:48.520]  但他就說
[00:10:48.520 --> 00:10:51.520]  我學會了
[00:10:51.520 --> 00:10:54.520]  無論是在悲戰
[00:10:54.520 --> 00:10:57.520]  或者是豐富的情況之下
[00:10:57.520 --> 00:11:01.520]  我都學會了去凡事知足
[00:11:01.520 --> 00:11:03.120]  你發覺他在貧困當中
[00:11:03.120 --> 00:11:06.520]  但他心靈有一種很大的滿足
[00:11:06.520 --> 00:11:08.520]  那種滿足不一定是在
[00:11:08.520 --> 00:11:12.520]  外在客觀的物質情況之下
[00:11:12.520 --> 00:11:13.920]  所給他的
[00:11:13.920 --> 00:11:16.520]  但他心靈知道神自己的掌管
[00:11:16.520 --> 00:11:18.120]  神自己的慈愛
[00:11:18.120 --> 00:11:20.920]  所以他內心仍然可以知足
[00:11:20.920 --> 00:11:21.920]  正如聖經所說
[00:11:21.920 --> 00:11:23.120]  堅持到底
[00:11:23.120 --> 00:11:27.520]  使你們可以完全毫無缺陷
[00:11:27.520 --> 00:11:31.120]  這是聖經的應許
[00:11:31.120 --> 00:11:34.320]  頂尖我們想到這方面的事的時候
[00:11:34.320 --> 00:11:36.520]  有時候可能我們會覺得
[00:11:36.520 --> 00:11:38.720]  自欺欺人
[00:11:38.720 --> 00:11:40.320]  教徒是不是有一些
[00:11:40.320 --> 00:11:43.520]  好像受苦主義
[00:11:43.520 --> 00:11:45.320]  自虐自己
[00:11:45.320 --> 00:11:47.520]  就說喜樂
[00:11:47.520 --> 00:11:48.920]  不是
[00:11:48.920 --> 00:11:50.520]  聖經說的一件事情就是
[00:11:50.520 --> 00:11:53.120]  當我們在一些困難的處境裡面
[00:11:53.120 --> 00:11:56.720]  神將一種屬天的智慧賜給我們
[00:11:56.720 --> 00:11:59.520]  第一章第五節都有提及到
[00:11:59.520 --> 00:12:02.920]  就是神將那種智慧賜給我們
[00:12:02.920 --> 00:12:04.320]  我們缺少智慧的時候
[00:12:04.320 --> 00:12:05.720]  可以放膽向祂求
[00:12:05.720 --> 00:12:07.320]  祂就賜給我們
[00:12:07.320 --> 00:12:09.320]  是什麼智慧
[00:12:09.320 --> 00:12:10.920]  有兩方面
[00:12:10.920 --> 00:12:12.920]  可以明白兩件事情
[00:12:12.920 --> 00:12:13.920]  第一
[00:12:13.920 --> 00:12:14.920]  是明白
[00:12:14.920 --> 00:12:17.320]  當我們受到患難的時候
[00:12:17.320 --> 00:12:19.920]  不是神在
[00:12:19.920 --> 00:12:21.920]  用廣東話上說
[00:12:21.920 --> 00:12:24.120]  祂在耍我們
[00:12:24.120 --> 00:12:26.320]  陷我們
[00:12:26.320 --> 00:12:27.320]  不是
[00:12:27.320 --> 00:12:28.520]  因為聖經很清楚說
[00:12:28.520 --> 00:12:29.720]  亞古書說
[00:12:29.720 --> 00:12:32.120]  神並不是貪人
[00:12:32.120 --> 00:12:34.320]  祂也不會用一些惡事
[00:12:34.320 --> 00:12:36.320]  去叫我們跌倒
[00:12:36.320 --> 00:12:38.920]  聖經說祂是縱光之父
[00:12:38.920 --> 00:12:41.320]  因此祂要將各樣美好的賞賜
[00:12:41.320 --> 00:12:44.720]  和完備的恩賜賜給人
[00:12:44.720 --> 00:12:46.520]  這些一切事發生
[00:12:46.520 --> 00:12:48.920]  神有一個美善的動機
[00:12:48.920 --> 00:12:51.720]  所以天上的智慧叫我們明白
[00:12:51.720 --> 00:12:53.320]  我們不要因此
[00:12:53.320 --> 00:12:54.320]  發現
[00:12:54.320 --> 00:12:57.120]  發生對神有多種的埋怨
[00:12:57.120 --> 00:12:58.520]  只安心地
[00:12:58.520 --> 00:13:00.120]  在那個處境當中
[00:13:00.120 --> 00:13:01.920]  知道神有它的微而
[00:13:01.920 --> 00:13:03.120]  第二
[00:13:03.120 --> 00:13:04.720]  這種真智慧叫你明白
[00:13:04.720 --> 00:13:06.920]  就是人生的目標
[00:13:06.920 --> 00:13:08.520]  不是無災無難
[00:13:08.520 --> 00:13:09.920]  最好一帆風順
[00:13:09.920 --> 00:13:12.520]  什麼事情都不要發生
[00:13:12.520 --> 00:13:12.920]  不是
[00:13:12.920 --> 00:13:15.520]  這個不是你的目標
[00:13:15.520 --> 00:13:16.520]  你的目標是
[00:13:16.520 --> 00:13:19.520]  在人生的各種階段裡面
[00:13:19.520 --> 00:13:22.320]  去追求美善的
[00:13:22.320 --> 00:13:27.320]  去堅定順靠主的生命
[00:13:27.320 --> 00:13:29.320]  讓你最終得到的
[00:13:29.320 --> 00:13:30.520]  是聖經所說的
[00:13:30.520 --> 00:13:33.920]  生命的冠冕
[00:13:33.920 --> 00:13:34.920]  大家還記不記得
[00:13:34.920 --> 00:13:38.720]  我們上個月有的金句
[00:13:38.720 --> 00:13:41.920]  《亞述第一章》第十二節
[00:13:41.920 --> 00:13:42.920]  聖經就說
[00:13:42.920 --> 00:13:45.120]  能忍受試煉的人
[00:13:45.120 --> 00:13:46.920]  是有福的
[00:13:46.920 --> 00:13:49.520]  因為他經過考驗之後
[00:13:49.520 --> 00:13:51.920]  必得著什麼
[00:13:51.920 --> 00:13:54.520]  生命的冠冕
[00:13:54.520 --> 00:13:59.720]  這個冠冕是主應去給愛他的人的
[00:13:59.720 --> 00:14:05.120]  人生的目標就是要得到生命的冠冕
[00:14:05.120 --> 00:14:07.520]  因此就算有困難的時候
[00:14:07.520 --> 00:14:08.720]  你知道這些困難
[00:14:08.720 --> 00:14:12.120]  原來是叫我得到冠冕的
[00:14:12.120 --> 00:14:13.520]  因此就在當中
[00:14:13.520 --> 00:14:16.120]  可以坦然地去面對
[00:14:16.120 --> 00:14:17.720]  知道上帝要成就
[00:14:17.720 --> 00:14:20.720]  最終對我的祝福
[00:14:20.720 --> 00:14:21.920]  當你有一種智慧
[00:14:21.920 --> 00:14:25.920]  去明白人生的方向的時候
[00:14:25.920 --> 00:14:28.720]  你就可以在一切的患難當中
[00:14:28.720 --> 00:14:31.920]  仍然可以帶著平安
[00:14:31.920 --> 00:14:36.520]  喜樂的心來面對
[00:14:36.520 --> 00:14:37.720]  我們繼續再上
[00:14:37.720 --> 00:14:39.320]  《聖經》再在另一方面
[00:14:39.320 --> 00:14:40.720]  就是今天所讀的經文裡面
[00:14:40.720 --> 00:14:43.520]  特別提到關於智慧
[00:14:43.520 --> 00:14:45.320]  這裡所要分辨出來的就是
[00:14:45.320 --> 00:14:48.920]  究竟有屬天的智慧和屬地的智慧
[00:14:48.920 --> 00:14:51.920]  兩者之間的分別在哪裡
[00:14:51.920 --> 00:14:52.720]  我們要小心
[00:14:52.720 --> 00:14:56.920]  不要混亂屬天和屬地的智慧
[00:14:56.920 --> 00:14:57.920]  剛才我們提及到
[00:14:57.920 --> 00:14:59.720]  當時在新約時代
[00:14:59.720 --> 00:15:03.920]  我覺得散居在各處的猶太的教徒
[00:15:03.920 --> 00:15:06.920]  他們在社會上面對著很多不同的欺壓
[00:15:06.920 --> 00:15:07.920]  貧困
[00:15:07.920 --> 00:15:10.720]  不公義的對待等等的事情
[00:15:10.720 --> 00:15:13.720]  在教會裡面都出現了一些自以為是
[00:15:13.720 --> 00:15:16.320]  去欺壓一些貧困的弟兄
[00:15:16.320 --> 00:15:18.920]  用一些惡言去咒罵別人
[00:15:18.920 --> 00:15:21.520]  你看經文就會看到這些背景
[00:15:21.520 --> 00:15:24.720]  這些人自以為聰明才智
[00:15:24.720 --> 00:15:26.920]  他們以為自己可以做師父
[00:15:26.920 --> 00:15:28.720]  可以做教師
[00:15:28.720 --> 00:15:33.720]  所以三宗第一節就提及這些教師的危險
[00:15:33.720 --> 00:15:36.520]  提到這些事情的時候
[00:15:36.520 --> 00:15:37.920]  或者我們都會想
[00:15:37.920 --> 00:15:41.320]  這些自以為自己是教師的人
[00:15:41.320 --> 00:15:45.320]  他們可能都在社會上是受害者
[00:15:45.320 --> 00:15:50.320]  但是你會發覺逐漸他們變得很醒目
[00:15:50.320 --> 00:15:51.320]  很醒目
[00:15:51.320 --> 00:15:54.120]  是他們覺得現在知道怎樣保護自己
[00:15:54.120 --> 00:15:57.720]  知道怎樣保障自己的利益
[00:15:57.720 --> 00:16:01.120]  這個時候雅各特別地
[00:16:01.120 --> 00:16:03.120]  很不留情地告訴他們知道
[00:16:03.120 --> 00:16:06.920]  沒錯 你們是有一種智慧
[00:16:06.920 --> 00:16:11.120]  不過這種智慧是一種屬地的智慧
[00:16:11.120 --> 00:16:13.120]  屬於血氣
[00:16:13.120 --> 00:16:17.520]  進一步說屬於魔鬼的智慧
[00:16:17.520 --> 00:16:23.320]  而這種屬地的智慧是源於兩種內心的惡念
[00:16:23.320 --> 00:16:25.920]  聖經在《瑕疵經文》特別提到
[00:16:25.920 --> 00:16:27.720]  在三章十四節
[00:16:27.720 --> 00:16:29.920]  三章十六節都有提及到
[00:16:29.920 --> 00:16:33.520]  你們心中若存著刻薄的疾度
[00:16:33.520 --> 00:16:35.920]  或者說苦毒的疾度
[00:16:35.920 --> 00:16:37.120]  以及第二
[00:16:37.120 --> 00:16:42.520]  那種自私或者自我的一種野心
[00:16:42.520 --> 00:16:44.520]  由於兩種的惡念
[00:16:44.520 --> 00:16:48.520]  就會產生很多的問題
[00:16:48.520 --> 00:16:51.320]  聖經提到一個的疾度
[00:16:51.320 --> 00:16:56.320]  這個字含有一種火熱的意思
[00:16:56.320 --> 00:16:58.120]  熱騰騰的
[00:16:58.120 --> 00:16:59.920]  憤怒的含義
[00:16:59.920 --> 00:17:03.320]  熱騰騰到爆炸的一種情況
[00:17:03.320 --> 00:17:05.920]  但這種熱心 這種火熱
[00:17:05.920 --> 00:17:07.320]  是沒有受到控制
[00:17:07.320 --> 00:17:08.520]  過分的熱心
[00:17:08.520 --> 00:17:12.120]  產生很多的偏差和偏激的情況
[00:17:12.120 --> 00:17:14.720]  這叫做疾度
[00:17:14.720 --> 00:17:16.720]  我記得有一次看到一本書
[00:17:16.720 --> 00:17:20.520]  提到一位很著名的劇作家
[00:17:20.520 --> 00:17:23.720]  這位劇作家有一次去參觀
[00:17:23.720 --> 00:17:29.720]  另一位劇作家的名劇的演出
[00:17:29.720 --> 00:17:31.920]  當他一邊看的時候
[00:17:31.920 --> 00:17:33.520]  突然間他說
[00:17:33.520 --> 00:17:36.120]  我裏面有一種很特別的感受
[00:17:36.120 --> 00:17:39.720]  他覺得裏面有很大的不安
[00:17:39.720 --> 00:17:42.120]  而且一種憤怒的情緒一邊冒出來
[00:17:42.120 --> 00:17:44.520]  覺得自己很被虧損
[00:17:44.520 --> 00:17:45.320]  不知為何
[00:17:45.320 --> 00:17:50.320]  別人演出戲覺得自己是受到虧損
[00:17:50.320 --> 00:17:53.920]  當對方這位名作家
[00:17:53.920 --> 00:17:59.720]  他到了台上後來接受觀眾的掌聲的時候
[00:17:59.720 --> 00:18:01.720]  他就說在那個時候
[00:18:01.720 --> 00:18:07.320]  我心裏很想他馬上消失
[00:18:07.320 --> 00:18:10.920]  一個人當見到別人的強 別人的好
[00:18:10.920 --> 00:18:13.520]  內心裏面有一種比較
[00:18:13.520 --> 00:18:16.520]  覺得自己得不到所應該得到的
[00:18:16.520 --> 00:18:19.920]  內心出現了很多的疾度的情緒
[00:18:19.920 --> 00:18:21.920]  在《聖經》裏面留心回聖經裏面的說述
[00:18:21.920 --> 00:18:25.720]  當主耶穌被捉拿 被釘十字架
[00:18:25.720 --> 00:18:28.320]  聖經用很多次在福音書裏面的說述
[00:18:28.320 --> 00:18:33.120]  因為當時的猶太官長嫉妒耶穌
[00:18:33.120 --> 00:18:36.720]  很多當時的民眾擁戴著耶穌
[00:18:36.720 --> 00:18:40.520]  他們嫉妒他 因此要殺了他
[00:18:40.520 --> 00:18:43.920]  保羅面對著很多當時的逼迫
[00:18:43.920 --> 00:18:45.720]  聖經亦多次說
[00:18:45.720 --> 00:18:50.920]  當時猶太人嫉妒保羅
[00:18:50.920 --> 00:18:58.520]  嫉妒可以帶來對別人極大的傷害 甚至死亡
[00:18:58.520 --> 00:19:00.120]  《聖經》裏面提到不單止嫉妒
[00:19:00.120 --> 00:19:03.320]  還有第二個惡的內心的意念
[00:19:03.320 --> 00:19:05.320]  就是自私
[00:19:05.320 --> 00:19:07.520]  一種自我的野心
[00:19:07.520 --> 00:19:08.720]  英文翻譯得很好
[00:19:08.720 --> 00:19:11.320]  Selfish Ambition
[00:19:11.320 --> 00:19:14.720]  這種內心只顧著想達到自己
[00:19:14.720 --> 00:19:16.720]  想達到的目的
[00:19:16.720 --> 00:19:20.920]  因此做事是按著一種私心行事
[00:19:20.920 --> 00:19:24.920]  沒有考慮到公正處事 公平待人
[00:19:24.920 --> 00:19:26.720]  亦不理會所做的事情
[00:19:26.720 --> 00:19:30.920]  會帶給整體或教會有甚麼傷害
[00:19:30.920 --> 00:19:36.720]  只是想自己的目的可以達到
