
[00:00:00.000 --> 00:00:03.000]  當我們讀聖經,我們常常會留意到一件事情
[00:02:32.000 --> 00:02:36.000]  在那裡你們的祖先以試驗來試探我
[00:02:36.000 --> 00:02:40.000]  觀看我的作為有四十年之久
[00:02:40.000 --> 00:02:44.000]  聖經提到當時有人在教育的時候
[00:02:44.000 --> 00:02:49.000]  以色列人他們離開埃及到抗夜的地方的時候
[00:02:49.000 --> 00:02:51.000]  他們出現了一個問題
[00:02:51.000 --> 00:02:55.000]  他們對神的話的心變硬了
[00:02:55.000 --> 00:02:57.000]  聖經說他們心裡面是剛硬
[00:02:57.000 --> 00:03:00.000]  也意味著他們不肯聽神的話
[00:03:00.000 --> 00:03:03.000]  當然也不會聽從
[00:03:03.000 --> 00:03:07.000]  聖經提到剛硬,我們可以想像一些比喻
[00:03:07.000 --> 00:03:11.000]  一些泥土,如果它是柔軟的
[00:03:11.000 --> 00:03:14.000]  當種子殺下去的時候
[00:03:14.000 --> 00:03:16.000]  這些泥土可以接收種子
[00:03:16.000 --> 00:03:19.000]  種子可以發芽,可以生長
[00:03:19.000 --> 00:03:21.000]  但當泥土堅硬的時候
[00:03:21.000 --> 00:03:24.000]  種子不能進入泥土
[00:03:24.000 --> 00:03:27.000]  當人的心變硬的時候
[00:03:27.000 --> 00:03:30.000]  也不會願意聽神的話
[00:03:30.000 --> 00:03:35.000]  甚至會抗拒神自己的話,神的引導
[00:03:35.000 --> 00:03:37.000]  因為聖經說要小心
[00:03:37.000 --> 00:03:41.000]  要心剛硬,像以前的人士一樣
[00:03:41.000 --> 00:03:45.000]  但你會問為何人們會心硬呢?
[00:03:45.000 --> 00:03:49.000]  為何他們會走向這樣的情況呢?
[00:03:49.000 --> 00:03:53.000]  如果大家留意聖經的出埃及記
[00:03:53.000 --> 00:03:58.000]  描述很多人當時向神心硬的原因
[00:03:58.000 --> 00:04:01.000]  其中一點大家可能會想起
[00:04:01.000 --> 00:04:04.000]  當時的以色列人離開埃及
[00:04:04.000 --> 00:04:09.000]  他們去抗野,抗野最特別的特徵是甚麼呢?
[00:04:09.000 --> 00:04:13.000]  沒有水,一個很荒蕪的地方
[00:04:13.000 --> 00:04:15.000]  他們不斷埋怨神
[00:04:15.000 --> 00:04:18.000]  為何你帶我們來這個地方?
[00:04:18.000 --> 00:04:20.000]  當時摩西作領袖的
[00:04:20.000 --> 00:04:22.000]  成為他們埋怨的對象
[00:04:22.000 --> 00:04:24.000]  其實是埋怨神
[00:04:24.000 --> 00:04:27.000]  我們在埃及有得吃有水飲
[00:04:27.000 --> 00:04:30.000]  雖然做奴隸也不錯,有得供應
[00:04:30.000 --> 00:04:35.000]  但來到抗野地方,找口水飲也沒有
[00:04:35.000 --> 00:04:38.000]  其實嚴格來說,當時他們不是沒有水
[00:04:38.000 --> 00:04:42.000]  聖經說他們去了一個叫米尼巴的地方
[00:04:42.000 --> 00:04:46.000]  米尼巴其實是苦澀的意思
[00:04:46.000 --> 00:04:48.000]  他們找到水,不過是苦澀的
[00:04:48.000 --> 00:04:50.000]  他們不肯飲,向神埋怨
[00:04:50.000 --> 00:04:53.000]  為何你不給我們水飲?
[00:04:53.000 --> 00:04:57.000]  他們飲的是苦水
[00:04:57.000 --> 00:05:01.000]  當然有時我們也經歷人生的體會
[00:05:01.000 --> 00:05:04.000]  突然發覺有些苦水出現
[00:05:04.000 --> 00:05:08.000]  有些苦水出現時,會突然問一個問題
[00:05:08.000 --> 00:05:11.000]  上帝不是看顧人的上帝嗎?
[00:05:11.000 --> 00:05:13.000]  為何祂讓我苦水?
[00:05:13.000 --> 00:05:17.000]  為何祂讓我經歷這些事情?
[00:05:17.000 --> 00:05:19.000]  剛才我知道一位弟兄
[00:05:19.000 --> 00:05:21.000]  這位弟兄祈禱了很久
[00:05:21.000 --> 00:05:25.000]  一直為自己工作,面對一些很大的困難
[00:05:25.000 --> 00:05:28.000]  祈禱了很長時間,亦請牧者為他祈禱
[00:05:28.000 --> 00:05:31.000]  最後事情完全沒有改變
[00:05:31.000 --> 00:05:36.000]  在那時候,他突然覺得神好像不理他
[00:05:36.000 --> 00:05:39.000]  因此他離開了教會
[00:05:39.000 --> 00:05:42.000]  現在我也不知道他在哪裡
[00:05:42.000 --> 00:05:44.000]  有些時候可能遇到一些事情
[00:05:44.000 --> 00:05:46.000]  或許有很多不同的經歷
[00:05:46.000 --> 00:05:48.000]  一位姐妹說
[00:05:48.000 --> 00:05:53.000]  我真的不明白為何神不聽我這個祈禱
[00:05:53.000 --> 00:05:57.000]  我問她,神為何不聽你的祈禱?
[00:05:57.000 --> 00:06:01.000]  她說,她很想有小朋友
[00:06:01.000 --> 00:06:03.000]  上帝知道她很想有小朋友
[00:06:03.000 --> 00:06:07.000]  為何這麼多年來,祈禱神都不肯聽,不讓她生
[00:06:07.000 --> 00:06:11.000]  所以她有種很特別的情緒
[00:06:11.000 --> 00:06:14.000]  一邊分享的時候,一邊問
[00:06:14.000 --> 00:06:18.000]  究竟神是否真的聽人祈禱?
[00:06:18.000 --> 00:06:21.000]  當時的以色列人在抗疫的時候
[00:06:21.000 --> 00:06:24.000]  他們開始向神發出很多埋怨
[00:06:24.000 --> 00:06:27.000]  然後聖經說他們向神試探
[00:06:27.000 --> 00:06:31.000]  在聖經出章17章提到
[00:06:31.000 --> 00:06:33.000]  當時的以色列人向神說
[00:06:33.000 --> 00:06:36.000]  神是否在我們中間?
[00:06:36.000 --> 00:06:41.000]  言下之意是,神是否不理我們?
[00:06:41.000 --> 00:06:44.000]  神是否幫不到我們?
[00:06:44.000 --> 00:06:47.000]  因此就惹神發怒
[00:06:47.000 --> 00:06:49.000]  你看到剛才聖經所說
[00:06:49.000 --> 00:06:53.000]  他們惹神發怒,意味著他們違背上帝
[00:06:53.000 --> 00:06:58.000]  要試探神是否有能力幫我們?
[00:06:58.000 --> 00:07:03.000]  究竟是否真的有力量去解決我們的問題?
[00:07:03.000 --> 00:07:06.000]  在裡面有一種很特別的對神的試探
[00:07:06.000 --> 00:07:09.000]  對神的一種懷疑
[00:07:09.000 --> 00:07:13.000]  各位兄弟姐妹,我們在跟隨主的路上
[00:07:13.000 --> 00:07:16.000]  有時候會遇到一些事情
[00:07:16.000 --> 00:07:20.000]  或者是神在其中,要我們去經歷它
[00:07:20.000 --> 00:07:22.000]  因此祂呼籲我們
[00:07:22.000 --> 00:07:25.000]  你們有缺乏的,可以向我們求
[00:07:25.000 --> 00:07:27.000]  大家記得聖經那一書所說
[00:07:27.000 --> 00:07:32.000]  我們如果得不著,是因為沒有求
[00:07:32.000 --> 00:07:35.000]  神願意我們向祂尋求
[00:07:35.000 --> 00:07:39.000]  以至我們真的知道這位上帝是供應人的上帝
[00:07:39.000 --> 00:07:42.000]  但同時聖經說你們求也得不著
[00:07:42.000 --> 00:07:44.000]  是為什麼?
[00:07:44.000 --> 00:07:48.000]  因為妄求,要浪費在自己的慾望
[00:07:48.000 --> 00:07:51.000]  自己的願望當中
[00:07:51.000 --> 00:07:54.000]  有時候我們好像很缺乏
[00:07:54.000 --> 00:07:58.000]  向神發出一些尋求
[00:07:58.000 --> 00:08:00.000]  但尋求的時候,神沒有應問的時候
[00:08:00.000 --> 00:08:03.000]  開始出現了一些怨言
[00:08:03.000 --> 00:08:06.000]  而那種怨言變成一種不順
[00:08:06.000 --> 00:08:11.000]  神都沒有能力,或者祂不理我們這些事
[00:08:11.000 --> 00:08:15.000]  我最近聽到一位姐妹分享
[00:08:15.000 --> 00:08:19.000]  她告訴我她有青肛眼的問題
[00:08:19.000 --> 00:08:22.000]  她一隻眼差不多看不到
[00:08:22.000 --> 00:08:24.000]  另一隻眼在醫治的過程中
[00:08:24.000 --> 00:08:27.000]  發現只剩下一半的視力
[00:08:27.000 --> 00:08:30.000]  大家可以想像是很困難
[00:08:30.000 --> 00:08:33.000]  很多東西看不清楚
[00:08:33.000 --> 00:08:35.000]  但她告訴我,她在祈禱的時候
[00:08:35.000 --> 00:08:38.000]  知道神好像要她學習信服
[00:08:38.000 --> 00:08:42.000]  她就安然面對這個病
[00:08:42.000 --> 00:08:45.000]  然後她告訴我,她繼續侍奉神
[00:08:45.000 --> 00:08:48.000]  我問她,你怎樣侍奉?
[00:08:48.000 --> 00:08:51.000]  她說,我自己一直以來
[00:08:51.000 --> 00:08:55.000]  很想幫助一些虐聽的弟兄姊妹
[00:08:55.000 --> 00:08:58.000]  所以她自己聽講到底
[00:08:58.000 --> 00:09:00.000]  然後寫出來
[00:09:00.000 --> 00:09:02.000]  她說要執起隻眼這樣寫
[00:09:02.000 --> 00:09:06.000]  寫好之後,那些稿件就給虐聽的弟兄姊妹看
[00:09:06.000 --> 00:09:09.000]  讓他們可以看順利
[00:09:09.000 --> 00:09:12.000]  我問她,你怎樣寫?
[00:09:12.000 --> 00:09:14.000]  她說,要用多點時間
[00:09:14.000 --> 00:09:16.000]  不過我覺得我仍然可以做
[00:09:16.000 --> 00:09:18.000]  我就很想來服侍
[00:09:18.000 --> 00:09:21.000]  當我聽到姐妹分享的時候
[00:09:21.000 --> 00:09:25.000]  我知道一個人當他接受上帝給他
[00:09:25.000 --> 00:09:27.000]  生命當中不同的引導
[00:09:27.000 --> 00:09:30.000]  但他仍然堅持服侍別人
[00:09:30.000 --> 00:09:35.000]  也表示他內心一種對神的信服和信靠
[00:09:35.000 --> 00:09:38.000]  然後,其他人就算有好的眼力
[00:09:38.000 --> 00:09:42.000]  未必能夠祝福別人
[00:09:42.000 --> 00:09:46.000]  但這位姐妹在她經歷的過程中
[00:09:46.000 --> 00:09:50.000]  反而她的生命繼續在祝福弟兄姊妹
[00:09:50.000 --> 00:09:52.000]  特別是虐聽的
[00:09:52.000 --> 00:09:55.000]  有很多時候我們面對挑戰
[00:09:55.000 --> 00:09:57.000]  但在挑戰過程中
[00:09:57.000 --> 00:09:59.000]  持守著對神的信心
[00:09:59.000 --> 00:10:02.000]  正是神對我們的心意和勉勵
[00:10:02.000 --> 00:10:04.000]  所以你看聖經提及
[00:10:04.000 --> 00:10:06.000]  你們要留意
[00:10:06.000 --> 00:10:10.000]  要在其中持定你們的信心
[00:10:10.000 --> 00:10:12.000]  我們再看下一個經文
[00:10:12.000 --> 00:10:13.000]  聖經提到
[00:10:13.000 --> 00:10:18.000]  沒錯,我們有時候會有神奇妙的保守
[00:10:18.000 --> 00:10:22.000]  但我們仍然要堅定自己的信心
[00:10:22.000 --> 00:10:25.000]  我請大家看看第四章
[00:10:25.000 --> 00:10:27.000]  第四章下的十六節
[00:10:27.000 --> 00:10:29.000]  一節我們熟悉的經文
[00:10:29.000 --> 00:10:32.000]  第四章第十六節
[00:10:33.000 --> 00:10:36.000]  旁邊一版
[00:10:36.000 --> 00:10:38.000]  我看和合本
[00:10:38.000 --> 00:10:41.000]  所以我們只管坦然無懼地
[00:10:41.000 --> 00:10:44.000]  來到施恩的寶座前
[00:10:44.000 --> 00:10:46.000]  我要得連率蒙恩位
[00:10:46.000 --> 00:10:48.000]  作隨時的幫助
[00:10:48.000 --> 00:10:51.000]  我們常常都會讀及這節經文
[00:10:51.000 --> 00:10:53.000]  主耶穌是我們的大祭司
[00:10:53.000 --> 00:10:54.000]  聖經提到
[00:10:54.000 --> 00:10:58.000]  祂帶領我們到神的面前
[00:10:58.000 --> 00:11:00.000]  祂為我們代求
[00:11:00.000 --> 00:11:02.000]  聖經提到祂幫助我們
[00:11:02.000 --> 00:11:04.000]  我們有困難有軟弱的時候
[00:11:04.000 --> 00:11:07.000]  去到祂的施恩座前
[00:11:07.000 --> 00:11:09.000]  得連率蒙恩位
[00:11:09.000 --> 00:11:11.000]  作隨時的幫助
[00:11:11.000 --> 00:11:14.000]  上帝給我們明顯的應許
[00:11:14.000 --> 00:11:17.000]  祂幫助我們保守我們
[00:11:17.000 --> 00:11:19.000]  但同時聖經告訴我們
[00:11:19.000 --> 00:11:20.000]  在這個情況之下
[00:11:20.000 --> 00:11:23.000]  我們仍然要堅守著
[00:11:23.000 --> 00:11:25.000]  神給我們的吩咐
[00:11:25.000 --> 00:11:28.000]  對祂保守著那份信心
[00:11:28.000 --> 00:11:31.000]  我們回到第三章
[00:11:31.000 --> 00:11:34.000]  在第三章第一節
[00:11:34.000 --> 00:11:38.000]  就提到同蒙天照的聖傑的弟兄
[00:11:38.000 --> 00:11:42.000]  你們應該想想耶穌
[00:11:42.000 --> 00:11:44.000]  要思想耶穌
[00:11:44.000 --> 00:11:45.000]  聖經提到
[00:11:45.000 --> 00:11:48.000]  當我們面對著很多不同的困難的時候
[00:11:48.000 --> 00:11:50.000]  留心做一件事情
[00:11:50.000 --> 00:11:53.000]  就是要去思念這位主耶穌
[00:11:53.000 --> 00:11:55.000]  剛才施班長一首詩歌
[00:11:55.000 --> 00:11:58.000]  「當轉眼仰望耶穌」
[00:11:58.000 --> 00:12:00.000]  有時候定睛看到很多困難
[00:12:00.000 --> 00:12:02.000]  困難就越來越大
[00:12:02.000 --> 00:12:04.000]  好像神很小
[00:12:04.000 --> 00:12:07.000]  幫助不了你解決問題
[00:12:07.000 --> 00:12:10.000]  當你何時真的要思想主耶穌的時候
[00:12:10.000 --> 00:12:13.000]  你看到祂的偉大
[00:12:13.000 --> 00:12:17.000]  你知道祂是那位能夠幫助你的上帝
[00:12:17.000 --> 00:12:22.000]  我們也想讀同樣希伯來書第十二章提到
[00:12:22.000 --> 00:12:23.000]  聖經面臨我們的心
[00:12:23.000 --> 00:12:28.000]  「那忍受罪人這樣頂撞的」
[00:12:28.000 --> 00:12:32.000]  你們要思想
[00:12:32.000 --> 00:12:35.000]  免得疲倦灰心
[00:12:35.000 --> 00:12:37.000]  有時候面對著一些困難的時候
[00:12:37.000 --> 00:12:40.000]  我們去思想耶穌的時候
[00:12:40.000 --> 00:12:42.000]  看到祂的忍耐
[00:12:42.000 --> 00:12:46.000]  主耶穌所承受的地上的苦楚
[00:12:46.000 --> 00:12:48.000]  一定不讓我們逝
[00:12:48.000 --> 00:12:50.000]  而祂因為忍耐著這些困難
[00:12:50.000 --> 00:12:54.000]  為我們承傳了救恩
[00:12:54.000 --> 00:12:56.000]  這位弟兄分享
[00:12:56.000 --> 00:12:59.000]  他說我萬萬想不到
[00:12:59.000 --> 00:13:00.000]  那位傷害我的
[00:13:00.000 --> 00:13:04.000]  是我最親密的弟兄
[00:13:04.000 --> 00:13:05.000]  在這段日子大家知道
[00:13:05.000 --> 00:13:07.000]  就算基督徒之間
[00:13:07.000 --> 00:13:09.000]  有一些這方面的對社會問題
[00:13:09.000 --> 00:13:12.000]  一些不同的看法
[00:13:12.000 --> 00:13:16.000]  他說我在過程裡面覺得很受傷害
[00:13:16.000 --> 00:13:20.000]  覺得被人強烈批評的時候
[00:13:20.000 --> 00:13:22.000]  很難受
[00:13:22.000 --> 00:13:27.000]  但是當人去面對著困難的時候
[00:13:27.000 --> 00:13:29.000]  心裡面想念這位主耶穌
[00:13:29.000 --> 00:13:33.000]  祂仍然為我堅持
[00:13:33.000 --> 00:13:35.000]  帶給我拯救
[00:13:35.000 --> 00:13:39.000]  我也可以繼續堅守對神的信心
[00:13:39.000 --> 00:13:42.000]  所以聖經去到第三章第六節的時候
[00:13:42.000 --> 00:13:44.000]  中間就說
[00:13:44.000 --> 00:13:48.000]  如果我們把坦而無懼的心
[00:13:48.000 --> 00:13:49.000]  一個坦而無懼的心
[00:13:49.000 --> 00:13:50.000]  面對著苦難
[00:13:50.000 --> 00:13:52.000]  面對著批評的時候
[00:13:52.000 --> 00:13:55.000]  仍然心裡不害怕
[00:13:55.000 --> 00:13:56.000]  無懼
[00:13:56.000 --> 00:13:59.000]  堅持著這份無懼
[00:13:59.000 --> 00:14:03.000]  和下面所說的可跨的盼望
[00:14:03.000 --> 00:14:04.000]  什麼盼望?
[00:14:04.000 --> 00:14:08.000]  就算自己有一些眼前的損失
[00:14:08.000 --> 00:14:09.000]  我們上次也說過
[00:14:09.000 --> 00:14:11.000]  就算面對著因為信仰
[00:14:11.000 --> 00:14:14.000]  因為堅守著神給我們的心意
[00:14:14.000 --> 00:14:16.000]  要面對著一些損失
[00:14:16.000 --> 00:14:20.000]  但是有盼望知道神給我將來永恆的賞賜
[00:14:20.000 --> 00:14:23.000]  永遠大過我的損失
[00:14:23.000 --> 00:14:24.000]  因此堅持著
[00:14:24.000 --> 00:14:25.000]  聖經就說
[00:14:25.000 --> 00:14:29.000]  將坦而無懼的心和可跨的盼望
[00:14:29.000 --> 00:14:31.000]  持守到底
[00:14:31.000 --> 00:14:34.000]  我們就是他的家了
[00:14:34.000 --> 00:14:36.000]  就成為神自己家裡面的人
[00:14:36.000 --> 00:14:40.000]  領受神給人的恩惠
[00:14:40.000 --> 00:14:44.000]  我曾經過去分享過一對夫婦的事情
[00:14:44.000 --> 00:14:46.000]  一位宣教士跟我們分享
[00:14:46.000 --> 00:14:49.000]  這對夫婦他們本身是新信主
[00:14:49.000 --> 00:14:52.000]  在歐洲開一間華人的餐館
[00:14:52.000 --> 00:14:53.000]  一對夫婦
[00:14:53.000 --> 00:14:55.000]  他們信了主之後
[00:14:55.000 --> 00:14:57.000]  他們就遭遇很多困難
[00:14:57.000 --> 00:14:59.000]  特別是當地的國家
[00:14:59.000 --> 00:15:02.000]  當地的治安很多問題
[00:15:02.000 --> 00:15:04.000]  政府也有很多問題
[00:15:04.000 --> 00:15:05.000]  一個星期之內
[00:15:05.000 --> 00:15:07.000]  三次有警察來
[00:15:07.000 --> 00:15:09.000]  不是要保護他們
[00:15:09.000 --> 00:15:13.000]  而是收保護費
[00:15:13.000 --> 00:15:14.000]  來到的時候
[00:15:14.000 --> 00:15:16.000]  又說他們不適合什麼規例
[00:15:16.000 --> 00:15:20.000]  又說他們設施犯了他們什麼規矩
[00:15:20.000 --> 00:15:23.000]  不斷在說很多話
[00:15:23.000 --> 00:15:27.000]  但最終目的是想收錢
[00:15:27.000 --> 00:15:29.000]  沒辦法要給錢給他們
[00:15:29.000 --> 00:15:31.000]  接著第二天又來第二個警察
[00:15:31.000 --> 00:15:34.000]  接著第二天又再來一些人士
[00:15:34.000 --> 00:15:37.000]  一個星期三次
[00:15:37.000 --> 00:15:39.000]  宣教士聽到這個情況很擔心他們
[00:15:39.000 --> 00:15:43.000]  會不會覺得好像神母看顧他們
[00:15:43.000 --> 00:15:45.000]  而且是剛剛信主
[00:15:45.000 --> 00:15:47.000]  可能信心都會有時候軟弱
[00:15:47.000 --> 00:15:49.000]  因此就會探訪他們
[00:15:49.000 --> 00:15:51.000]  探訪他們的時候跟他們聊天
[00:15:51.000 --> 00:15:53.000]  心裡也很掛心
[00:15:53.000 --> 00:15:55.000]  然後這位弟兄
[00:15:55.000 --> 00:15:56.000]  這位丈夫
[00:15:56.000 --> 00:15:58.000]  說完這些情況之後
[00:15:58.000 --> 00:16:01.000]  他說我們這星期所失去的錢
[00:16:01.000 --> 00:16:06.000]  等於我們做幾個月的生意
[00:16:06.000 --> 00:16:08.000]  然後他就說
[00:16:08.000 --> 00:16:10.000]  不要緊
[00:16:10.000 --> 00:16:12.000]  聖經也說
[00:16:12.000 --> 00:16:15.000]  賞賜的是耶和華
[00:16:15.000 --> 00:16:17.000]  收取的是耶和華
[00:16:17.000 --> 00:16:20.000]  耶和華的命是應當被稱頌的
[00:16:20.000 --> 00:16:24.000]  神有祂的看顧和保守
[00:16:24.000 --> 00:16:26.000]  這位宣教士在聽見的時候
[00:16:26.000 --> 00:16:28.000]  他很驚訝
[00:16:28.000 --> 00:16:30.000]  這位初信的弟兄
[00:16:30.000 --> 00:16:32.000]  竟然懂得這節經文
[00:16:32.000 --> 00:16:35.000]  而他知道聖經給人的應許就是
[00:16:35.000 --> 00:16:37.000]  神是掌管一切的
[00:16:37.000 --> 00:16:40.000]  他有時候會按他的意思會賞賜
[00:16:40.000 --> 00:16:42.000]  有時候會收取
[00:16:42.000 --> 00:16:46.000]  但上帝仍然有他的最終的美意
[00:16:46.000 --> 00:16:50.000]  以致這位弟兄可以來信靠上帝
[00:16:50.000 --> 00:16:51.000]  當人在其中
[00:16:51.000 --> 00:16:53.000]  無論遇到什麼事情的時候
[00:16:53.000 --> 00:16:56.000]  仍然知道聖經所描述這位上帝
[00:16:56.000 --> 00:16:59.000]  是那位可信可靠的主
[00:16:59.000 --> 00:17:02.000]  而因此他堅守他的盼望到底
[00:17:02.000 --> 00:17:05.000]  而領受神給他們的恩惠
[00:17:05.000 --> 00:17:06.000]  我們再看下去的時候
[00:17:06.000 --> 00:17:07.000]  聖經提到
[00:17:07.000 --> 00:17:09.000]  沒錯 神保守我們
[00:17:09.000 --> 00:17:12.000]  仍然吩咐我們去堅守
[00:17:12.000 --> 00:17:15.000]  但這個堅守不是自己單獨行事
[00:17:15.000 --> 00:17:17.000]  而是在屬靈的群體當中
[00:17:17.000 --> 00:17:19.000]  彼此的守望
[00:17:19.000 --> 00:17:21.000]  所以第十二節聖經說
[00:17:21.000 --> 00:17:23.000]  弟兄們你們要小心
[00:17:23.000 --> 00:17:25.000]  免得你們中間有人
[00:17:25.000 --> 00:17:27.000]  存著邪惡不信的心
[00:17:27.000 --> 00:17:30.000]  以致離棄了永活的神
[00:17:30.000 --> 00:17:34.000]  聖經提及那種不信是一種邪惡的情況
[00:17:34.000 --> 00:17:36.000]  因為不能信神的話
[00:17:36.000 --> 00:17:38.000]  所以不會聽從
[00:17:38.000 --> 00:17:39.000]  所以有些時候
[00:17:39.000 --> 00:17:42.000]  就會走在一條惡的路上
[00:17:42.000 --> 00:17:44.000]  而出現了邪惡
[00:17:44.000 --> 00:17:47.000]  聖經提及邪惡不信的心
[00:17:47.000 --> 00:17:49.000]  是離棄那位永活的神
[00:17:49.000 --> 00:17:52.000]  只是要地上短暫一些好處
[00:17:52.000 --> 00:17:54.000]  或者眼前一些祝福
[00:17:54.000 --> 00:17:59.000]  就離棄了永遠神給人的恩惠
[00:17:59.000 --> 00:18:01.000]  接著說你們要小心
[00:18:01.000 --> 00:18:03.000]  第十三節請大家一起讀出來
[00:18:03.000 --> 00:18:08.000]  趁著還有叫作今天的時候
[00:18:08.000 --> 00:18:11.000]  總要天天互相勸勉
[00:18:11.000 --> 00:18:13.000]  免得你們中間有人
[00:18:13.000 --> 00:18:16.000]  受了罪惡的誘惑
[00:18:16.000 --> 00:18:18.000]  心裡就剛硬了
[00:18:18.000 --> 00:18:20.000]  免得你們中間
[00:18:20.000 --> 00:18:22.000]  在屬神的人中間
[00:18:22.000 --> 00:18:24.000]  有一些個別的人
[00:18:24.000 --> 00:18:26.000]  他們的心剛硬了
[00:18:26.000 --> 00:18:28.000]  原因在哪裡
[00:18:28.000 --> 00:18:31.000]  就是因為有罪惡的誘惑
[00:18:31.000 --> 00:18:36.000]  罪惡有一種誘惑性
[00:18:36.000 --> 00:18:39.000]  夏娃被誘惑的時候
[00:18:39.000 --> 00:18:41.000]  你記得聖經提及
[00:18:41.000 --> 00:18:43.000]  撒旦誘惑她
[00:18:43.000 --> 00:18:45.000]  你吃這個果子
[00:18:45.000 --> 00:18:47.000]  不一定死的
[00:18:47.000 --> 00:18:51.000]  神講明你違背神的時候
[00:18:51.000 --> 00:18:54.000]  要面對神的公義的審判
[00:18:54.000 --> 00:18:55.000]  要死
[00:18:55.000 --> 00:18:58.000]  但我告訴你不一定的
[00:18:58.000 --> 00:19:00.000]  可能沒事的
[00:19:00.000 --> 00:19:04.000]  也有可能你會眼睛明亮
[00:19:04.000 --> 00:19:05.000]  分辨是非
[00:19:05.000 --> 00:19:08.000]  你可以很強壯
[00:19:08.000 --> 00:19:10.000]  罪惡的誘惑性
[00:19:10.000 --> 00:19:12.000]  產生對人的影響
[00:19:12.000 --> 00:19:13.000]  所以聖經說
[00:19:13.000 --> 00:19:16.000]  免得出現這件事
[00:19:16.000 --> 00:19:18.000]  如何可以避免呢
[00:19:18.000 --> 00:19:21.000]  你們要天天彼此相勸
[00:19:21.000 --> 00:19:23.000]  上帝給我們救恩
[00:19:23.000 --> 00:19:25.000]  不單單是一個人
[00:19:25.000 --> 00:19:28.000]  是去建立一個屬神的群體
[00:19:28.000 --> 00:19:29.000]  所以你記得三章第一節
[00:19:29.000 --> 00:19:31.000]  剛才我們讀聖經的時候說
[00:19:31.000 --> 00:19:37.000]  同夢天照聖傑的弟兄
[00:19:37.000 --> 00:19:38.000]  我們是夢神
[00:19:38.000 --> 00:19:40.000]  一起呼照
[00:19:40.000 --> 00:19:41.000]  而他呼照我們
[00:19:41.000 --> 00:19:44.000]  成為了一個屬神的群體
[00:19:44.000 --> 00:19:47.000]  而他的心意要我們彼此相勸
[00:19:47.000 --> 00:19:49.000]  你記得聖經所說
[00:19:49.000 --> 00:19:51.000]  是如何相勸
[00:19:51.000 --> 00:19:54.000]  是天天彼此相勸
