
[00:00:00.000 --> 00:00:02.800]  我們今天所思想的題目是
[00:03:51.000 --> 00:03:53.000]  而是內心裡知道
[00:03:53.000 --> 00:03:55.000]  基督在我裡面
[00:03:55.000 --> 00:03:56.000]  我憑著祂
[00:03:56.000 --> 00:04:01.000]  也為了祂來生活行事
[00:04:01.000 --> 00:04:04.000]  這是信仰裡很重要的一個方向
[00:04:04.000 --> 00:04:06.000]  不再是我
[00:04:06.000 --> 00:04:08.000]  乃是基督
[00:04:08.000 --> 00:04:10.000]  當然我們有很多軟弱的地方
[00:04:10.000 --> 00:04:12.000]  因此保羅在說
[00:04:12.000 --> 00:04:16.000]  並且我如今在肉身活著
[00:04:16.000 --> 00:04:18.000]  在肉身活著
[00:04:18.000 --> 00:04:20.000]  體會到自己很多的限制
[00:04:20.000 --> 00:04:22.000]  很多的軟弱
[00:04:22.000 --> 00:04:26.000]  很多時候很害怕自己承擔不了
[00:04:26.000 --> 00:04:29.000]  但是面對著這些軟弱的時候
[00:04:29.000 --> 00:04:31.000]  保羅就說
[00:04:31.000 --> 00:04:36.000]  我因信神的兒子而活
[00:04:36.000 --> 00:04:38.000]  在肉身裡沒有很多軟弱
[00:04:38.000 --> 00:04:39.000]  很多困難
[00:04:39.000 --> 00:04:41.000]  但是因為相信神的兒子
[00:04:41.000 --> 00:04:46.000]  我們就可以繼續放膽去生活
[00:04:46.000 --> 00:04:47.000]  我很記得
[00:04:47.000 --> 00:04:49.000]  我也和大家分享過
[00:04:49.000 --> 00:04:51.000]  當我手術之後
[00:04:51.000 --> 00:04:52.000]  我剛剛康復
[00:04:52.000 --> 00:04:54.000]  在家裡休養
[00:04:54.000 --> 00:04:57.000]  當時教會有一些證書
[00:04:57.000 --> 00:04:59.000]  問我是否想我負責簽
[00:04:59.000 --> 00:05:01.000]  還是其他人代替
[00:05:01.000 --> 00:05:03.000]  我想簽幾十份證書
[00:05:03.000 --> 00:05:06.000]  應該不太大的困難
[00:05:06.000 --> 00:05:08.000]  我就說不如找人拿來我家
[00:05:08.000 --> 00:05:10.000]  簽這些證書
[00:05:10.000 --> 00:05:12.000]  當我簽這些證書的時候
[00:05:12.000 --> 00:05:14.000]  突然間我體會一件事情
[00:05:14.000 --> 00:05:16.000]  我平時簽的英文名字
[00:05:16.000 --> 00:05:18.000]  很爽快
[00:05:18.000 --> 00:05:20.000]  一聲就簽了
[00:05:20.000 --> 00:05:22.000]  但是那次簽名的時候
[00:05:22.000 --> 00:05:25.000]  簽SIU要停一停
[00:05:25.000 --> 00:05:27.000]  呼吸一下
[00:05:27.000 --> 00:05:29.000]  接著停一停
[00:05:29.000 --> 00:05:34.000]  簽一個名字要分幾個小段才簽好
[00:05:34.000 --> 00:05:36.000]  當然那個字就不漂亮
[00:05:36.000 --> 00:05:39.000]  還有簽得好像歪歪斜斜
[00:05:39.000 --> 00:05:41.000]  我就覺得很不服氣
[00:05:41.000 --> 00:05:43.000]  再繼續簽
[00:05:43.000 --> 00:05:45.000]  但還是這樣
[00:05:45.000 --> 00:05:47.000]  當我簽完之後
[00:05:47.000 --> 00:05:50.000]  我的情緒低落
[00:05:50.000 --> 00:05:51.000]  為什麼這麼簡單的事情
[00:05:51.000 --> 00:05:53.000]  都可以是這樣
[00:05:53.000 --> 00:05:55.000]  我們不可以一下子就簽了整個名字
[00:05:55.000 --> 00:05:58.000]  是一件平時極其輕易的事情
[00:05:58.000 --> 00:05:59.000]  但在那一刻
[00:05:59.000 --> 00:06:03.000]  突然間體會到人會有變化
[00:06:03.000 --> 00:06:05.000]  突然間體會到有些事情
[00:06:05.000 --> 00:06:08.000]  可以是很艱難
[00:06:08.000 --> 00:06:10.000]  這個肉身會轉變
[00:06:10.000 --> 00:06:12.000]  會軟弱
[00:06:12.000 --> 00:06:14.000]  但我當時就想回聖經說
[00:06:14.000 --> 00:06:19.000]  我如今在肉身繼續放膽活著
[00:06:19.000 --> 00:06:23.000]  是因信神的義子而活
[00:06:23.000 --> 00:06:25.000]  他是愛我
[00:06:25.000 --> 00:06:28.000]  為我捨己
[00:06:28.000 --> 00:06:30.000]  因為相信他活著
[00:06:30.000 --> 00:06:31.000]  他是我的幫助
[00:06:31.000 --> 00:06:33.000]  他是愛我的
[00:06:33.000 --> 00:06:36.000]  我就放膽繼續活著
[00:06:36.000 --> 00:06:38.000]  他在頂尖的人生路上
[00:06:38.000 --> 00:06:40.000]  當你遇到難處的時候
[00:06:40.000 --> 00:06:42.000]  你記得就是
[00:06:42.000 --> 00:06:43.000]  他是愛你
[00:06:43.000 --> 00:06:45.000]  為你捨己
[00:06:45.000 --> 00:06:46.000]  因此保羅繼續說
[00:06:46.000 --> 00:06:49.000]  第21節
[00:06:49.000 --> 00:06:51.000]  我不廢掉神的恩
[00:06:51.000 --> 00:06:53.000]  而若是藉著律法得的
[00:06:53.000 --> 00:06:57.000]  基督就是徒然死了
[00:06:57.000 --> 00:07:00.000]  如果我靠著自己去面對生活
[00:07:00.000 --> 00:07:03.000]  其實一個可能的後果就是
[00:07:03.000 --> 00:07:07.000]  廢掉神的恩
[00:07:07.000 --> 00:07:09.000]  竟然我們一群人
[00:07:09.000 --> 00:07:13.000]  是可以廢掉了神對我們的恩惠
[00:07:13.000 --> 00:07:15.000]  我們可以做很多不同的事情
[00:07:15.000 --> 00:07:18.000]  但是何時我們將那種倚靠
[00:07:18.000 --> 00:07:22.000]  轉移在自己身上的時候
[00:07:22.000 --> 00:07:26.000]  其實就是廢掉了神的恩
[00:07:26.000 --> 00:07:27.000]  什麼叫做廢掉神的恩?
[00:07:27.000 --> 00:07:29.000]  英文的翻譯很好
[00:07:29.000 --> 00:07:30.000]  它說
[00:07:30.000 --> 00:07:32.000]  Noneify the grace of God
[00:07:32.000 --> 00:07:37.000]  將神的恩典令到它失去效用
[00:07:37.000 --> 00:07:39.000]  何時你不懂得去倚靠神的時候
[00:07:39.000 --> 00:07:43.000]  你就廢掉了恩典
[00:07:43.000 --> 00:07:44.000]  因此第一件事情
[00:07:44.000 --> 00:07:47.000]  當我們想追求聖靈的充滿的時候
[00:07:47.000 --> 00:07:49.000]  第一要留心
[00:07:49.000 --> 00:07:52.000]  不要廢掉神的恩
[00:07:52.000 --> 00:07:55.000]  那你說難道我們什麼都不用做嗎?
[00:07:55.000 --> 00:07:58.000]  我們就翹起手等神工作吧
[00:07:58.000 --> 00:07:59.000]  不是
[00:07:59.000 --> 00:08:03.000]  倚靠神的人是會願意去迎戰的
[00:08:03.000 --> 00:08:04.000]  去面對的問題
[00:08:04.000 --> 00:08:07.000]  仍然是繼續地面對
[00:08:07.000 --> 00:08:10.000]  大家記得大衛的故事
[00:08:10.000 --> 00:08:13.000]  大衛出去迎戰巨人
[00:08:13.000 --> 00:08:16.000]  那個哥利亞
[00:08:16.000 --> 00:08:17.000]  當他出去的時候
[00:08:17.000 --> 00:08:20.000]  他當時對蘇羅說
[00:08:20.000 --> 00:08:21.000]  蘇羅問他
[00:08:21.000 --> 00:08:24.000]  你憑什麼去戰勝哥利亞呢?
[00:08:24.000 --> 00:08:25.000]  大衛說
[00:08:25.000 --> 00:08:31.000]  神救我脫離獅子和熊的爪
[00:08:31.000 --> 00:08:37.000]  他也必然會拯救我脫離菲利斯人的手
[00:08:37.000 --> 00:08:39.000]  在他內心有一種信心
[00:08:39.000 --> 00:08:40.000]  過去神怎樣幫助他
[00:08:40.000 --> 00:08:41.000]  他經歷過了
[00:08:41.000 --> 00:08:42.000]  信心增加了
[00:08:42.000 --> 00:08:43.000]  到今天
[00:08:43.000 --> 00:08:47.000]  他相信神都能夠幫助他勝過菲利斯人
[00:08:47.000 --> 00:08:51.000]  因此他就出去迎戰
[00:08:51.000 --> 00:08:53.000]  但他知道不是憑自己
[00:08:53.000 --> 00:08:55.000]  而是憑著神的工作
[00:08:55.000 --> 00:08:57.000]  他能夠去面對
[00:08:57.000 --> 00:08:59.000]  他有力量去面對
[00:08:59.000 --> 00:09:01.000]  因此弟兄姊妹我們知道
[00:09:01.000 --> 00:09:04.000]  我們仍然去迎接
[00:09:04.000 --> 00:09:07.000]  仍然去面對這些困難
[00:09:07.000 --> 00:09:10.000]  但知道是神的能力在我們身上
[00:09:10.000 --> 00:09:11.000]  因此我們知道
[00:09:11.000 --> 00:09:13.000]  不廢掉神的恩
[00:09:13.000 --> 00:09:15.000]  第二方面我們再看
[00:09:15.000 --> 00:09:20.000]  在聖經第三章第二第三節
[00:09:20.000 --> 00:09:23.000]  我只要問你們這一件
[00:09:23.000 --> 00:09:25.000]  你們受了聖靈是因行律法呢?
[00:09:25.000 --> 00:09:27.000]  是因聽信福音呢?
[00:09:27.000 --> 00:09:29.000]  你們既靠聖靈入門
[00:09:29.000 --> 00:09:32.000]  如今還靠肉身成全嗎?
[00:09:32.000 --> 00:09:35.000]  你們是這樣的無知嗎?
[00:09:35.000 --> 00:09:36.000]  聖經提出
[00:09:36.000 --> 00:09:38.000]  當時的加拿大人很無知
[00:09:38.000 --> 00:09:40.000]  就提醒他們
[00:09:40.000 --> 00:09:43.000]  要保持一個合理的信念
[00:09:43.000 --> 00:09:45.000]  什麼意思呢?
[00:09:45.000 --> 00:09:47.000]  以前信耶穌的時候
[00:09:47.000 --> 00:09:50.000]  很清楚不是憑著自己進行律法
[00:09:50.000 --> 00:09:54.000]  不可能人能夠憑自己進行律法
[00:09:54.000 --> 00:09:56.000]  因此在信主的時候
[00:09:56.000 --> 00:09:58.000]  所謂入門的時候
[00:09:58.000 --> 00:10:00.000]  完全靠著聖靈
[00:10:00.000 --> 00:10:03.000]  入門之後要盡心認識神
[00:10:03.000 --> 00:10:06.000]  怎麼可能還是靠自己呢?
[00:10:06.000 --> 00:10:09.000]  如果之前都是靠神
[00:10:09.000 --> 00:10:10.000]  繼續的成長
[00:10:10.000 --> 00:10:12.000]  豈不是也是完全靠神呢?
[00:10:12.000 --> 00:10:15.000]  這才是合理的信念
[00:10:15.000 --> 00:10:16.000]  何時認為入門之後
[00:10:16.000 --> 00:10:18.000]  可以靠自己的努力
[00:10:18.000 --> 00:10:20.000]  而能夠成熟成長
[00:10:20.000 --> 00:10:22.000]  是不合理的
[00:10:22.000 --> 00:10:25.000]  普羅話是無知
[00:10:25.000 --> 00:10:27.000]  我記得有時候聽到一些電影節目
[00:10:27.000 --> 00:10:28.000]  跟我說他們說
[00:10:28.000 --> 00:10:29.000]  我信主了
[00:10:29.000 --> 00:10:31.000]  但我不想受浸字
[00:10:31.000 --> 00:10:32.000]  那時我都問他們
[00:10:32.000 --> 00:10:35.000]  你們擔心什麼呢?
[00:10:35.000 --> 00:10:36.000]  他們說不是擔心
[00:10:36.000 --> 00:10:38.000]  我只是想自己努力一點
[00:10:38.000 --> 00:10:40.000]  到我更勁的時候
[00:10:40.000 --> 00:10:42.000]  我就受洗了
[00:10:42.000 --> 00:10:44.000]  當我可以將自己的問題
[00:10:44.000 --> 00:10:47.000]  一步步解決得好一點
[00:10:47.000 --> 00:10:50.000]  我就受洗了
[00:10:50.000 --> 00:10:52.000]  這種思想我們明白
[00:10:52.000 --> 00:10:55.000]  不過是不合理的
[00:10:55.000 --> 00:10:57.000]  在信主之前
[00:10:57.000 --> 00:10:59.000]  要知道是憑著神的恩
[00:10:59.000 --> 00:11:01.000]  才能夠信主
[00:11:01.000 --> 00:11:02.000]  信主之後
[00:11:02.000 --> 00:11:04.000]  要能夠成長
[00:11:04.000 --> 00:11:07.000]  都是仰望著神的幫助
[00:11:07.000 --> 00:11:08.000]  而受洗
[00:11:08.000 --> 00:11:12.000]  是憑信心去接受神的恩惠的表達
[00:11:12.000 --> 00:11:14.000]  而不是你自己
[00:11:14.000 --> 00:11:15.000]  我成熟了
[00:11:15.000 --> 00:11:16.000]  我敬虔了
[00:11:16.000 --> 00:11:17.000]  我就可以受洗
[00:11:17.000 --> 00:11:19.000]  同樣受洗之後
[00:11:19.000 --> 00:11:21.000]  也不是說我現在努力
[00:11:21.000 --> 00:11:23.000]  就可以掙扎成熟
[00:11:23.000 --> 00:11:25.000]  而是靠著聖靈
[00:11:25.000 --> 00:11:28.000]  而領受神的恩惠
[00:11:28.000 --> 00:11:29.000]  我們再看的時候
[00:11:29.000 --> 00:11:31.000]  聖經提及不單止合理
[00:11:31.000 --> 00:11:34.000]  聖經提及要聽信福音
[00:11:34.000 --> 00:11:39.000]  大家再留心第三章第五節
[00:11:39.000 --> 00:11:41.000]  第三章第五節
[00:11:41.000 --> 00:11:43.000]  「那似給你們聖靈
[00:11:43.000 --> 00:11:44.000]  又在你們中間
[00:11:44.000 --> 00:11:46.000]  行很多奇妙的大能的事
[00:11:46.000 --> 00:11:48.000]  異能的事
[00:11:48.000 --> 00:11:50.000]  是因為你們自己行律法
[00:11:50.000 --> 00:11:53.000]  還是因你們聽信福音」
[00:11:53.000 --> 00:11:55.000]  大家留心
[00:11:55.000 --> 00:11:58.000]  聽信是多少件事
[00:11:58.000 --> 00:12:00.000]  是兩件事
[00:12:00.000 --> 00:12:03.000]  是聽道和信道
[00:12:03.000 --> 00:12:06.000]  而領受神的恩惠
[00:12:06.000 --> 00:12:11.000]  或者大家看一看前面的羅馬書
[00:12:11.000 --> 00:12:16.000]  在羅馬書第十章第十七節
[00:12:16.000 --> 00:12:24.000]  1698頁
[00:12:24.000 --> 00:12:28.000]  羅馬書第十章第十七節
[00:12:28.000 --> 00:12:30.000]  聖經說
[00:12:30.000 --> 00:12:35.000]  「可見信道是從聽道來的
[00:12:35.000 --> 00:12:38.000]  聽道是從基督的話來的」
[00:12:38.000 --> 00:12:40.000]  聖經清楚說
[00:12:40.000 --> 00:12:42.000]  一個人能夠去領受救恩
[00:12:42.000 --> 00:12:45.000]  是因為基督的說話
[00:12:45.000 --> 00:12:47.000]  有人將它傳講
[00:12:47.000 --> 00:12:49.000]  或者你看到
[00:12:49.000 --> 00:12:53.000]  以致你能夠信道
[00:12:53.000 --> 00:12:55.000]  當我們剛才說到信心的時候
[00:12:55.000 --> 00:12:56.000]  或者你心裏都會問
[00:12:56.000 --> 00:12:59.000]  我沒有信心怎麼辦呢?
[00:12:59.000 --> 00:13:02.000]  如果你覺得自己沒有信心
[00:13:02.000 --> 00:13:04.000]  你就去聽道
[00:13:04.000 --> 00:13:06.000]  你就去閱讀神的話
[00:13:06.000 --> 00:13:11.000]  因為神的話是燃點信心
[00:13:11.000 --> 00:13:14.000]  如果你領受神的話的時候
[00:13:14.000 --> 00:13:18.000]  神的話就會在你心裏幫助你去信靠神
[00:13:18.000 --> 00:13:22.000]  以致你得著能力
[00:13:22.000 --> 00:13:25.000]  我今天多說一點我病的經歷
[00:13:25.000 --> 00:13:26.000]  我過去都有說
[00:13:26.000 --> 00:13:29.000]  我今天再提一些重點
[00:13:29.000 --> 00:13:30.000]  有一段時間
[00:13:30.000 --> 00:13:33.000]  我自己在病患的休養期間
[00:13:33.000 --> 00:13:36.000]  我就經常有這些頭痛的情況
[00:13:36.000 --> 00:13:40.000]  有時候身體狀況是預測不到
[00:13:40.000 --> 00:13:41.000]  有時候會好一點
[00:13:41.000 --> 00:13:42.000]  有時候會差一點
[00:13:42.000 --> 00:13:45.000]  因此心情都受到一些影響
[00:13:45.000 --> 00:13:46.000]  有一天早上
[00:13:46.000 --> 00:13:48.000]  當我自己讀聖經靈修的時候
[00:13:48.000 --> 00:13:51.000]  剛剛讀到希伯來書第十三章第八節
[00:13:51.000 --> 00:13:53.000]  這段經文大家都熟悉
[00:13:53.000 --> 00:13:54.000]  很熟悉的經文說
[00:13:54.000 --> 00:14:05.000]  耶穌基督昨日、今日直到永遠都是一樣的
[00:14:05.000 --> 00:14:06.000]  當我讀這段經文的時候
[00:14:06.000 --> 00:14:08.000]  心裏有一個很大的安慰
[00:14:08.000 --> 00:14:11.000]  過去神怎樣保守了你
[00:14:11.000 --> 00:14:13.000]  祂今天都一樣保守你
[00:14:13.000 --> 00:14:15.000]  將來都會繼續保守你
[00:14:15.000 --> 00:14:19.000]  因為祂是昨日、今日直到永遠都是一樣的
[00:14:19.000 --> 00:14:22.000]  祂都不改變的
[00:14:22.000 --> 00:14:25.000]  我當時就領受神給我的安慰
[00:14:25.000 --> 00:14:30.000]  我就可以更加安心地面對自己的病
[00:14:30.000 --> 00:14:31.000]  有些時候
[00:14:31.000 --> 00:14:33.000]  這段經文的理念
[00:14:33.000 --> 00:14:34.000]  你很早就知道了
[00:14:34.000 --> 00:14:35.000]  耶穌基督永不改變
[00:14:35.000 --> 00:14:37.000]  大家都知道
[00:14:37.000 --> 00:14:39.000]  但是當聖靈在當中工作
[00:14:39.000 --> 00:14:41.000]  你讀神的話的時候
[00:14:41.000 --> 00:14:44.000]  神的話再次燃點你的信心
[00:14:44.000 --> 00:14:47.000]  你就再次得到那種力量
[00:14:47.000 --> 00:14:50.000]  來走人生的路
[00:14:50.000 --> 00:14:52.000]  很多基督弟兄姐妹都經歷到
[00:14:52.000 --> 00:14:55.000]  神的說話怎樣也要兼顧它
[00:14:55.000 --> 00:14:59.000]  是因為聽到帶來了信道
[00:14:59.000 --> 00:15:02.000]  而帶來了神的能力
[00:15:02.000 --> 00:15:03.000]  不單止這樣
[00:15:03.000 --> 00:15:06.000]  也帶給我們和神那種很密切的關係
[00:15:06.000 --> 00:15:09.000]  你翻一圈到後面的第四章第六節
[00:15:19.000 --> 00:15:23.000]  聖經說:你們既為兒子
[00:15:23.000 --> 00:15:27.000]  神就差他兒子的靈進入你們的心
[00:15:27.000 --> 00:15:30.000]  呼叫阿爸父
[00:15:30.000 --> 00:15:32.000]  從此我們就知道我們不是奴僕
[00:15:32.000 --> 00:15:34.000]  是兒子
[00:15:34.000 --> 00:15:38.000]  而且是靠著神成為他的後子
[00:15:38.000 --> 00:15:42.000]  是承受產業的後子
[00:15:42.000 --> 00:15:43.000]  當你領受聖靈的時候
[00:15:43.000 --> 00:15:46.000]  你會察覺你和神之間的關係很自然
[00:15:46.000 --> 00:15:49.000]  你就呼叫阿爸父
[00:15:49.000 --> 00:15:53.000]  是一種很自然的關係的表達
[00:15:53.000 --> 00:15:55.000]  因為聖靈在你心中
[00:15:55.000 --> 00:15:58.000]  有些時候當你覺得神很遙遠
[00:15:58.000 --> 00:16:01.000]  好像祈禱神都不聽
[00:16:01.000 --> 00:16:04.000]  當你相信朋友的信心
[00:16:04.000 --> 00:16:06.000]  去接受神的應許
[00:16:06.000 --> 00:16:08.000]  他是信實的
[00:16:08.000 --> 00:16:11.000]  當你感受到神的靈在你心中工作
[00:16:11.000 --> 00:16:17.000]  你知道阿爸父沒有忘記你
[00:16:17.000 --> 00:16:18.000]  不單止是這樣
[00:16:18.000 --> 00:16:20.000]  你會發覺每一天都是這樣生活的時候
[00:16:20.000 --> 00:16:22.000]  神的能力就能到你
[00:16:22.000 --> 00:16:25.000]  你再看後面五章第五節
[00:16:25.000 --> 00:16:28.000]  亦都是我自己的金句
[00:16:28.000 --> 00:16:32.000]  第五章第五節
[00:16:32.000 --> 00:16:34.000]  我們靠著聖靈
[00:16:34.000 --> 00:16:36.000]  憑著信心
[00:16:36.000 --> 00:16:40.000]  等候所盼望的兒
[00:16:40.000 --> 00:16:45.000]  聖經提到等候神所賜的兒
[00:16:45.000 --> 00:16:50.000]  不是我們憑著自己拼搏去爭取回來的兒
[00:16:50.000 --> 00:16:52.000]  在哪裡來的兒?
[00:16:52.000 --> 00:16:54.000]  是神所賜的兒
[00:16:54.000 --> 00:16:56.000]  而我們等候它做什麼呢?
[00:16:56.000 --> 00:16:59.000]  不是你去掙扎、去尋求
[00:16:59.000 --> 00:17:03.000]  而是你等候它
[00:17:03.000 --> 00:17:05.000]  靠著聖靈
[00:17:05.000 --> 00:17:07.000]  憑著信心
[00:17:07.000 --> 00:17:10.000]  就是你不斷成長的要權
[00:17:10.000 --> 00:17:13.000]  你要讓你基督的生命不斷成熟
[00:17:13.000 --> 00:17:16.000]  這八個字是你永遠不會忘記的
[00:17:16.000 --> 00:17:18.000]  不應該忘記的
[00:17:18.000 --> 00:17:20.000]  是哪八個字呢?
[00:17:20.000 --> 00:17:22.000]  靠著聖靈
[00:17:22.000 --> 00:17:23.000]  憑著信心
[00:17:23.000 --> 00:17:24.000]  我們再一起說
[00:17:24.000 --> 00:17:26.000]  靠著聖靈
[00:17:26.000 --> 00:17:27.000]  憑著信心
[00:17:27.000 --> 00:17:30.000]  你就可以領受神賜給你的
[00:17:30.000 --> 00:17:33.000]  不斷不斷的恩惠
[00:17:33.000 --> 00:17:37.000]  最近大家看了很多東亞運都未定
[00:17:37.000 --> 00:17:39.000]  昨天大家都很高興
[00:17:39.000 --> 00:17:42.000]  足球隊竟然為香港爭光
[00:17:42.000 --> 00:17:45.000]  我們很開心有運動比賽
[00:17:45.000 --> 00:17:47.000]  讓我們看到成果
[00:17:47.000 --> 00:17:50.000]  我最近看了大家熟悉的人物
[00:17:50.000 --> 00:17:52.000]  李愛銳先生Eric Liddell
[00:17:52.000 --> 00:17:54.000]  大家在烈火戰車的出戲
[00:17:54.000 --> 00:17:57.000]  看到他的成功
[00:17:57.000 --> 00:17:59.000]  本來他跑一百公尺
[00:17:59.000 --> 00:18:02.000]  是絕對有機會拿金牌
[00:18:02.000 --> 00:18:05.000]  但因為他相信在主日的時間
[00:18:05.000 --> 00:18:07.000]  要首先敬拜神
[00:18:07.000 --> 00:18:10.000]  但那個節目在主日的早上
[00:18:10.000 --> 00:18:15.000]  所以他就放棄跑一百公尺的賽跑
[00:18:15.000 --> 00:18:17.000]  他就去敬拜神
[00:18:17.000 --> 00:18:18.000]  很多人取笑他
[00:18:18.000 --> 00:18:19.000]  甚至批評他
[00:18:19.000 --> 00:18:20.000]  你很自私
[00:18:20.000 --> 00:18:22.000]  為自己的信仰
[00:18:22.000 --> 00:18:24.000]  你就去令國家蒙羞
[00:18:24.000 --> 00:18:27.000]  失去了一面金牌
[00:18:27.000 --> 00:18:29.000]  後來他就說
[00:18:29.000 --> 00:18:30.000]  我不如再跑
[00:18:30.000 --> 00:18:33.000]  跑四百公尺那場賽事
[00:18:33.000 --> 00:18:35.000]  很多人小看他
[00:18:35.000 --> 00:18:38.000]  因為他的個子比較矮小
[00:18:38.000 --> 00:18:40.000]  而且他跑步的姿態很奇怪
[00:18:40.000 --> 00:18:41.000]  不知道大家知不知道
