
[00:00:00.000 --> 00:00:04.820]  剛和師母去完日本,有一個很美好的馬拉松
[00:03:21.880 --> 00:03:23.880]  我特別在這段時間
[00:03:23.880 --> 00:03:25.880]  例如這幾個星期我們會思考
[00:03:25.880 --> 00:03:28.880]  約翰福音第十三到第十七章
[00:03:28.880 --> 00:03:32.880]  也是耶穌被捕受審
[00:03:32.880 --> 00:03:34.880]  被釘十字架之前
[00:03:34.880 --> 00:03:37.880]  一個五章很長的講論
[00:03:37.880 --> 00:03:40.880]  很多學者認為這是一個farewell discourse
[00:03:40.880 --> 00:03:42.880]  即是一個臨別
[00:03:42.880 --> 00:03:44.880]  最後晚餐,耶穌臨別
[00:03:44.880 --> 00:03:48.880]  跟門徒講述一段很長的教導
[00:03:48.880 --> 00:03:51.880]  所以我們連續幾個星期
[00:03:51.880 --> 00:03:53.880]  每個星期講一章
[00:03:53.880 --> 00:03:56.880]  從中思考當中的教導
[00:03:56.880 --> 00:03:59.880]  經文一開始
[00:03:59.880 --> 00:04:02.880]  耶穌為門徒洗腳
[00:04:02.880 --> 00:04:05.880]  紅色字的全部都是動詞
[00:04:05.880 --> 00:04:07.880]  很多動作
[00:04:07.880 --> 00:04:10.880]  耶穌站起來,脫了衣服
[00:04:10.880 --> 00:04:12.880]  拿了一條毛巾
[00:04:12.880 --> 00:04:15.880]  束腰,把水倒在盤中
[00:04:15.880 --> 00:04:19.880]  洗門徒的腳,並且擦乾門徒的腳
[00:04:19.880 --> 00:04:33.880]  整個畫面是很噁心和很怪
[00:04:33.880 --> 00:04:36.880]  有四件事很怪
[00:04:36.880 --> 00:04:38.880]  第四件事我遲些再說
[00:04:38.880 --> 00:04:41.880]  我先說三件事,為什麼這麼怪
[00:04:41.880 --> 00:04:43.880]  第一件事是時間和地點
[00:04:43.880 --> 00:04:49.880]  大家知道,洗腳是近東文化第一世紀
[00:04:49.880 --> 00:04:57.880]  人們很款待客人的儀式
[00:04:57.880 --> 00:05:02.880]  在加拿大婚宴,綠江水就是這樣
[00:05:02.880 --> 00:05:06.880]  《水變酒》的故事
[00:05:06.880 --> 00:05:09.880]  主人通常會吩咐僕人
[00:05:09.880 --> 00:05:12.880]  當客人來的時候
[00:05:12.880 --> 00:05:15.880]  在門口為門徒洗腳
[00:05:15.880 --> 00:05:17.880]  為客人洗腳
[00:05:17.880 --> 00:05:20.880]  因為他們穿著草鞋
[00:05:20.880 --> 00:05:22.880]  腳骯髒,洗了的腳
[00:05:22.880 --> 00:05:26.880]  用乾淨的腳進入主人的房間
[00:05:26.880 --> 00:05:28.880]  或者是房子
[00:05:28.880 --> 00:05:31.880]  但這個不是,這個故事是說
[00:05:31.880 --> 00:05:34.880]  地點是在吃飯的時候
[00:05:34.880 --> 00:05:37.880]  已經進入了屋內
[00:05:37.880 --> 00:05:40.880]  即是說門徒的腳骯髒
[00:05:40.880 --> 00:05:42.880]  進入了屋內
[00:05:42.880 --> 00:05:45.880]  在吃飯的時候洗腳
[00:05:45.880 --> 00:05:49.880]  第二個很噁心很噁心的就是
[00:05:49.880 --> 00:05:55.880]  通常主人會吩咐僕人洗腳
[00:05:55.880 --> 00:05:57.880]  僕人是什麼人呢?
[00:05:57.880 --> 00:05:59.880]  不是猶太人,是愛邦人
[00:05:59.880 --> 00:06:01.880]  愛邦的奴隸
[00:06:01.880 --> 00:06:04.880]  即是猶太人,就算猶太人做僕人也好
[00:06:04.880 --> 00:06:06.880]  他們也不會洗腳
[00:06:06.880 --> 00:06:09.880]  是愛邦的僕人
[00:06:09.880 --> 00:06:14.880]  為客人在門口洗腳
[00:06:14.880 --> 00:06:16.880]  現在不是,是一個猶太人
[00:06:16.880 --> 00:06:20.880]  並且是耶穌自己洗腳
[00:06:20.880 --> 00:06:23.880]  非常之怪
[00:06:23.880 --> 00:06:27.880]  第三樣怪的就是本身的行動
[00:06:27.880 --> 00:06:32.880]  經文說到耶穌不是被迫洗腳的
[00:06:32.880 --> 00:06:34.880]  沒有人做,我去做
[00:06:34.880 --> 00:06:36.880]  他是很主動的
[00:06:36.880 --> 00:06:38.880]  因為第四第五節這段經文說
[00:06:38.880 --> 00:06:43.880]  他是很出自內心
[00:06:43.880 --> 00:06:47.880]  很主動自發性去做這件事
[00:06:47.880 --> 00:06:49.880]  不是被迫的
[00:06:49.880 --> 00:06:51.880]  這幾樣東西值得去思考
[00:06:51.880 --> 00:06:53.880]  即是說其實這個故事
[00:06:53.880 --> 00:06:56.880]  作者約翰這樣寫
[00:06:56.880 --> 00:06:58.880]  焦點就不是洗腳
[00:06:58.880 --> 00:07:02.880]  是透過洗腳帶出一個屬靈的意義
[00:07:02.880 --> 00:07:04.880]  耶穌在下文這樣說
[00:07:04.880 --> 00:07:06.880]  透過洗腳這個行動
[00:07:06.880 --> 00:07:08.880]  因為很奇怪,人們都撓頭了
[00:07:08.880 --> 00:07:10.880]  透過這個行動
[00:07:10.880 --> 00:07:12.880]  帶出一個屬靈的意義
[00:07:12.880 --> 00:07:14.880]  讓門徒和我們柴孫家
[00:07:14.880 --> 00:07:16.880]  眾弟兄姊妹知道
[00:07:16.880 --> 00:07:18.880]  耶穌想說什麼
[00:07:18.880 --> 00:07:20.880]  所以今天這個是我們的焦點
[00:07:20.880 --> 00:07:22.880]  背景是這樣的
[00:07:22.880 --> 00:07:24.880]  第一節,如月節
[00:07:24.880 --> 00:07:28.880]  大家知道如月節是一個很重要的猶太人節日
[00:07:28.880 --> 00:07:32.880]  講述猶太人去慶祝昔日耶和華神
[00:07:32.880 --> 00:07:37.880]  如何在埃及拯救以色列子民
[00:07:37.880 --> 00:07:39.880]  即是出埃及記第十二章
[00:07:39.880 --> 00:07:44.880]  在門框那裡塗了羔羊的血
[00:07:44.880 --> 00:07:46.880]  然後滅命的天使
[00:07:46.880 --> 00:07:48.880]  看到門框有血就飛過
[00:07:48.880 --> 00:07:50.880]  pass over
[00:07:50.880 --> 00:07:52.880]  越過這些門
[00:07:52.880 --> 00:07:57.880]  殺了所有埃及的長子和新宿的頭身
[00:07:57.880 --> 00:08:03.880]  如月節是一個很重要的紀念耶和華拯救的慶典
[00:08:03.880 --> 00:08:07.880]  所以整個環境應該是很開心的
[00:08:07.880 --> 00:08:10.880]  以色列子民很雀躍的
[00:08:10.880 --> 00:08:14.880]  不過經文13章一直說
[00:08:14.880 --> 00:08:18.880]  耶穌知道自己離世的時候到了
[00:08:18.880 --> 00:08:21.880]  是一個很哀傷的
[00:08:21.880 --> 00:08:25.880]  是一個很大的強烈的對比
[00:08:25.880 --> 00:08:27.880]  整個背景
[00:08:27.880 --> 00:08:31.880]  離世時,耶穌說自己知道時間到了
[00:08:31.880 --> 00:08:33.880]  他要回到天父那裡
[00:08:33.880 --> 00:08:36.880]  第三節也是重覆地說
[00:08:36.880 --> 00:08:39.880]  再一次說,耶穌要回到天父那裡
[00:08:39.880 --> 00:08:42.880]  我們知道耶穌來到世間
[00:08:42.880 --> 00:08:46.880]  回到天父那裡和他的使命很有關係
[00:08:46.880 --> 00:08:48.880]  人子來不是受人的服事
[00:08:48.880 --> 00:08:50.880]  乃是服事人
[00:08:50.880 --> 00:08:53.880]  並且寫記作多人的贖價
[00:08:53.880 --> 00:08:58.880]  唯有基督在我們還作罪人的時候為我們死
[00:08:58.880 --> 00:09:01.880]  神的愛就再次向我們顯明
[00:09:01.880 --> 00:09:04.880]  耶穌來到世間,道成肉身
[00:09:04.880 --> 00:09:08.880]  是為了我們世間所有的罪人而犧牲的
[00:09:08.880 --> 00:09:09.880]  這是十字架
[00:09:09.880 --> 00:09:11.880]  大家都明白的
[00:09:11.880 --> 00:09:15.880]  耶穌說愛屬自己的人
[00:09:15.880 --> 00:09:17.880]  為他們受死
[00:09:17.880 --> 00:09:18.880]  愛到什麼程度呢?
[00:09:18.880 --> 00:09:20.880]  愛他們到底
[00:09:20.880 --> 00:09:22.880]  耶穌愛自己的人
[00:09:22.880 --> 00:09:24.880]  屬於自己的人到底
[00:09:24.880 --> 00:09:26.880]  到底有三個含義
[00:09:26.880 --> 00:09:29.880]  第一就是他說到時間性
[00:09:29.880 --> 00:09:32.880]  從今時至永遠,時間性到底
[00:09:32.880 --> 00:09:36.880]  第二就是intensity,深度
[00:09:36.880 --> 00:09:37.880]  可以這樣說
[00:09:37.880 --> 00:09:42.880]  很大的愛,大到不可想像
[00:09:42.880 --> 00:09:44.880]  第三就是範疇
[00:09:44.880 --> 00:09:46.880]  所有屬於自己的人
[00:09:46.880 --> 00:09:48.880]  所有的
[00:09:48.880 --> 00:09:50.880]  耶穌的很深的愛
[00:09:50.880 --> 00:09:52.880]  就像皇馬書第八章所說
[00:09:52.880 --> 00:09:56.880]  沒有一件事能夠與神的愛隔絕
[00:09:56.880 --> 00:10:00.880]  因為這個愛是在主耶穌基督裡的
[00:10:00.880 --> 00:10:05.880]  第十三章我們剛才說了一大段的解釋
[00:10:05.880 --> 00:10:07.880]  就是說耶穌的洗腳
[00:10:07.880 --> 00:10:10.880]  本身帶有一個屬靈的含義
[00:10:10.880 --> 00:10:15.880]  就是愛屬自己的人到底
[00:10:15.880 --> 00:10:17.880]  所以我們就從這個向度
[00:10:17.880 --> 00:10:19.880]  去思考今天的經文
[00:10:19.880 --> 00:10:21.880]  耶穌愛自己的門徒
[00:10:21.880 --> 00:10:22.880]  很愛他們
[00:10:22.880 --> 00:10:23.880]  怎樣愛他們呢?
[00:10:23.880 --> 00:10:26.880]  透過洗腳的行動
[00:10:26.880 --> 00:10:30.880]  來表達出他對門徒的愛
[00:10:30.880 --> 00:10:32.880]  接著說
[00:10:32.880 --> 00:10:37.880]  有三段耶穌與門徒彼得的對話
[00:10:37.880 --> 00:10:39.880]  第一段
[00:10:39.880 --> 00:10:42.880]  因為實在是太奇怪
[00:10:42.880 --> 00:10:45.880]  耶穌為門徒洗腳
[00:10:45.880 --> 00:10:48.880]  所以彼得作為十二個門徒的領袖
[00:10:48.880 --> 00:10:52.880]  實在是太不合體同
[00:10:52.880 --> 00:10:54.880]  就跟耶穌說
[00:10:54.880 --> 00:10:56.880]  做這種事真的不行
[00:10:56.880 --> 00:10:58.880]  那耶穌說什麼呢?
[00:10:58.880 --> 00:10:59.880]  你現在不明白
[00:10:59.880 --> 00:11:01.880]  你遲些會明白
[00:11:01.880 --> 00:11:03.880]  第二段對話就說
[00:11:03.880 --> 00:11:04.880]  你不可以洗我的腳
[00:11:04.880 --> 00:11:05.880]  彼得跟耶穌說
[00:11:05.880 --> 00:11:07.880]  你不可以洗我的腳
[00:11:07.880 --> 00:11:08.880]  耶穌說
[00:11:08.880 --> 00:11:09.880]  如果不洗
[00:11:09.880 --> 00:11:11.880]  你就和我無份
[00:11:11.880 --> 00:11:12.880]  無份的意思就是
[00:11:12.880 --> 00:11:13.880]  第一節解釋了
[00:11:13.880 --> 00:11:15.880]  愛屬於他的人份
[00:11:15.880 --> 00:11:17.880]  我們belongings
[00:11:17.880 --> 00:11:19.880]  你不屬於我的
[00:11:19.880 --> 00:11:20.880]  你屬於我的
[00:11:20.880 --> 00:11:22.880]  我就要和你洗腳
[00:11:22.880 --> 00:11:24.880]  我和你有關係
[00:11:24.880 --> 00:11:26.880]  屬於這個關係
[00:11:26.880 --> 00:11:28.880]  洗腳是一個關係
[00:11:28.880 --> 00:11:30.880]  第三段對話
[00:11:30.880 --> 00:11:31.880]  彼得說
[00:11:31.880 --> 00:11:32.880]  既然如此
[00:11:32.880 --> 00:11:33.880]  你不要單單洗腳
[00:11:33.880 --> 00:11:34.880]  洗我全身
[00:11:34.880 --> 00:11:36.880]  由頭洗到腳
[00:11:36.880 --> 00:11:38.880]  耶穌就說
[00:11:38.880 --> 00:11:39.880]  我所做的
[00:11:39.880 --> 00:11:41.880]  是一個肉體的
[00:11:41.880 --> 00:11:43.880]  physical的
[00:11:43.880 --> 00:11:45.880]  身體的東西
[00:11:45.880 --> 00:11:47.880]  因為你本身已經乾淨
[00:11:47.880 --> 00:11:48.880]  除了腳之外
[00:11:48.880 --> 00:11:49.880]  我就洗你的腳
[00:11:49.880 --> 00:11:50.880]  不過
[00:11:50.880 --> 00:11:52.880]  你們中間不是所有人都乾淨
[00:11:52.880 --> 00:11:53.880]  其實是說一個
[00:11:53.880 --> 00:11:55.880]  屬靈的層面
[00:11:55.880 --> 00:11:57.880]  就是說有些人和我無關係
[00:11:57.880 --> 00:11:58.880]  哪些人呢?
[00:11:58.880 --> 00:11:59.880]  其中一個
[00:11:59.880 --> 00:12:00.880]  將會出賣我的
[00:12:00.880 --> 00:12:02.880]  他就是猶大
[00:12:02.880 --> 00:12:04.880]  所以就說到第十一節
[00:12:04.880 --> 00:12:06.880]  耶穌知道有人出賣他
[00:12:06.880 --> 00:12:08.880]  所以他和我無份
[00:12:08.880 --> 00:12:10.880]  OK
[00:12:10.880 --> 00:12:14.880]  我們就知道
[00:12:14.880 --> 00:12:16.880]  由第六節到第十一節
[00:12:16.880 --> 00:12:18.880]  作者給我們有兩件事
[00:12:18.880 --> 00:12:19.880]  要我們知道
[00:12:19.880 --> 00:12:20.880]  第一件
[00:12:20.880 --> 00:12:22.880]  猶大將會出賣耶穌
[00:12:22.880 --> 00:12:24.880]  這個在下文
[00:12:24.880 --> 00:12:26.880]  二十一到三十節
[00:12:26.880 --> 00:12:28.880]  耶穌更加清楚地說到
[00:12:28.880 --> 00:12:30.880]  說了出來
[00:12:30.880 --> 00:12:32.880]  就是
[00:12:32.880 --> 00:12:36.880]  猶大會是出賣者
[00:12:36.880 --> 00:12:38.880]  第二節也說到
[00:12:38.880 --> 00:12:40.880]  撒旦已經將出賣耶穌的心
[00:12:40.880 --> 00:12:42.880]  放在他心中
[00:12:42.880 --> 00:12:44.880]  第二件事
[00:12:44.880 --> 00:12:45.880]  告訴我們
[00:12:45.880 --> 00:12:47.880]  耶穌為所有門徒洗腳
[00:12:47.880 --> 00:12:49.880]  包括猶大
[00:12:49.880 --> 00:12:56.880]  第四點就是這個奇怪
[00:12:56.880 --> 00:12:58.880]  你明不明白
[00:12:58.880 --> 00:13:00.880]  整個故事就是說
[00:13:00.880 --> 00:13:04.880]  為什麼耶穌要洗猶大的腳
[00:13:04.880 --> 00:13:10.880]  因為第三十節猶大離開
[00:13:10.880 --> 00:13:12.880]  這個故事當中
[00:13:12.880 --> 00:13:14.880]  猶大離開
[00:13:14.880 --> 00:13:16.880]  為什麼耶穌不等猶大離開
[00:13:16.880 --> 00:13:18.880]  離開了
[00:13:18.880 --> 00:13:20.880]  才為門徒洗腳
[00:13:20.880 --> 00:13:22.880]  還有十一個人
[00:13:22.880 --> 00:13:24.880]  這十一個人都是屬於他
[00:13:24.880 --> 00:13:26.880]  猶大出賣他不再屬於他
[00:13:26.880 --> 00:13:28.880]  為什麼會這樣
[00:13:28.880 --> 00:13:30.880]  很明顯
[00:13:30.880 --> 00:13:32.880]  答案是什麼
[00:13:32.880 --> 00:13:34.880]  答案就是耶穌是故意的
[00:13:34.880 --> 00:13:38.880]  故意選擇這個時候
[00:13:38.880 --> 00:13:40.880]  十三到十七章說完之後
[00:13:40.880 --> 00:13:42.880]  第十八章被捕
[00:13:42.880 --> 00:13:44.880]  他選擇這個時候
[00:13:44.880 --> 00:13:46.880]  告訴門徒
[00:13:46.880 --> 00:13:48.880]  我愛每一個門徒
[00:13:48.880 --> 00:13:50.880]  所以我為每一個門徒
[00:13:50.880 --> 00:13:52.880]  受洗
[00:13:52.880 --> 00:13:54.880]  洗腳
[00:13:54.880 --> 00:13:56.880]  包括猶大
[00:13:56.880 --> 00:13:58.880]  我希望給他一個機會
[00:13:58.880 --> 00:14:00.880]  給他機會回轉
[00:14:00.880 --> 00:14:02.880]  因為他會出賣我
[00:14:02.880 --> 00:14:04.880]  他會出賣我
[00:14:04.880 --> 00:14:06.880]  他會出賣我
[00:14:06.880 --> 00:14:08.880]  我們知道
[00:14:08.880 --> 00:14:10.880]  猶大
[00:14:10.880 --> 00:14:12.880]  因為在上文
[00:14:12.880 --> 00:14:14.880]  第十二章
[00:14:14.880 --> 00:14:16.880]  記不記得故事一開始
[00:14:16.880 --> 00:14:18.880]  瑪利亞為耶穌
[00:14:18.880 --> 00:14:20.880]  用他的香膏
[00:14:20.880 --> 00:14:22.880]  打破一瓶很貴重的香膏
[00:14:22.880 --> 00:14:24.880]  為他抹腳
[00:14:24.880 --> 00:14:26.880]  所以十二十三章都是說
[00:14:26.880 --> 00:14:28.880]  和腳有關
[00:14:28.880 --> 00:14:30.880]  那時候猶大在第六節
[00:14:30.880 --> 00:14:32.880]  特別說到為什麼這麼浪費
[00:14:32.880 --> 00:14:34.880]  不去周濟窮人
[00:14:34.880 --> 00:14:36.880]  但第六節就說了
[00:14:36.880 --> 00:14:38.880]  十二章第六節說了
[00:14:38.880 --> 00:14:40.880]  原來猶大是管錢的
[00:14:40.880 --> 00:14:42.880]  他是賊
[00:14:42.880 --> 00:14:44.880]  他不是
[00:14:44.880 --> 00:14:46.880]  他是賊
[00:14:46.880 --> 00:14:48.880]  他不是真的為窮人
[00:14:48.880 --> 00:14:50.880]  他是希望用錢為自己著想
[00:14:50.880 --> 00:14:52.880]  所以我們知道
[00:14:52.880 --> 00:14:54.880]  猶大他本身
[00:14:54.880 --> 00:14:56.880]  是貪愛錢財或貪愛世界
[00:14:56.880 --> 00:14:58.880]  貪愛世界
[00:14:58.880 --> 00:15:00.880]  這個值得我們思考
[00:15:00.880 --> 00:15:02.880]  在禹虎奇當中
[00:15:02.880 --> 00:15:04.880]  我們有多愛世界
[00:15:04.880 --> 00:15:06.880]  其中一個值得我們反思
[00:15:06.880 --> 00:15:08.880]  禹虎奇讓我們反思生命
[00:15:08.880 --> 00:15:10.880]  我們有多愛世界
[00:15:10.880 --> 00:15:12.880]  近期我打開手機
[00:15:12.880 --> 00:15:14.880]  原來有一個應用程式
[00:15:14.880 --> 00:15:16.880]  可以統計
[00:15:16.880 --> 00:15:18.880]  每天用了多少時間
[00:15:18.880 --> 00:15:20.880]  打開不同的應用程式
[00:15:20.880 --> 00:15:22.880]  用了多少時間
[00:15:22.880 --> 00:15:24.880]  打開不同的應用程式
[00:15:24.880 --> 00:15:26.880]  打開不同的應用程式
[00:15:26.880 --> 00:15:28.880]  用了多少時間
[00:15:28.880 --> 00:15:30.880]  他有統計
[00:15:30.880 --> 00:15:32.880]  我打開應用程式
[00:15:32.880 --> 00:15:34.880]  原來我打了多少手機
[00:15:34.880 --> 00:15:36.880]  原來我是打candy crush
[00:15:36.880 --> 00:15:38.880]  大家知道我打機
[00:15:38.880 --> 00:15:40.880]  我經常都爆機
[00:15:40.880 --> 00:15:42.880]  每個星期45個level
[00:15:42.880 --> 00:15:44.880]  我都打完
[00:15:44.880 --> 00:15:46.880]  原來我用了多少時間
[00:15:46.880 --> 00:15:48.880]  我都反思自己的生命
[00:15:48.880 --> 00:15:50.880]  我都多愛世界
[00:15:50.880 --> 00:15:52.880]  不過打機是一個
[00:15:52.880 --> 00:15:54.880]  防止腦退化
[00:15:54.880 --> 00:15:56.880]  給自己藉口
[00:15:56.880 --> 00:15:58.880]  我都反思
[00:15:58.880 --> 00:16:00.880]  生命有反思
[00:16:00.880 --> 00:16:02.880]  還是要少打機
[00:16:02.880 --> 00:16:08.880]  因為我相信你們每個人的智能手機
[00:16:08.880 --> 00:16:10.880]  都有聖經的應用程式
[00:16:10.880 --> 00:16:12.880]  有的,一定有的
[00:16:12.880 --> 00:16:14.880]  你看看統計
[00:16:14.880 --> 00:16:16.880]  原來我打機的時間
[00:16:16.880 --> 00:16:18.880]  和打開聖經的應用程式的時間
[00:16:18.880 --> 00:16:20.880]  都是差一截
[00:16:20.880 --> 00:16:24.880]  不過我用實體版聖經應收
[00:16:24.880 --> 00:16:26.880]  我不用
[00:16:26.880 --> 00:16:28.880]  又不能計算太準
[00:16:28.880 --> 00:16:30.880]  大家都明白我在說什麼
[00:16:30.880 --> 00:16:32.880]  我們有多愛這個世界
[00:16:32.880 --> 00:16:34.880]  有多愛上帝
[00:16:34.880 --> 00:16:42.880]  我剛剛去宣導警察會的議事營
[00:16:42.880 --> 00:16:44.880]  三日兩夜
[00:16:44.880 --> 00:16:46.880]  日本回到日本
[00:16:46.880 --> 00:16:48.880]  立即進入上水營地
[00:16:48.880 --> 00:16:50.880]  建築神學院的講師
[00:16:50.880 --> 00:16:52.880]  做了一個分析
[00:16:52.880 --> 00:16:54.880]  講論
[00:16:54.880 --> 00:16:56.880]  簡單來說
[00:16:56.880 --> 00:16:58.880]  他講了一張圖
[00:16:58.880 --> 00:17:00.880]  我借用一下
[00:17:00.880 --> 00:17:02.880]  他說了香港人2024年的人口分配
[00:17:02.880 --> 00:17:04.880]  740萬人當中
[00:17:04.880 --> 00:17:06.880]  男女不同年數
[00:17:06.880 --> 00:17:08.880]  年紀的分配
[00:17:08.880 --> 00:17:10.880]  你可以看到
[00:17:10.880 --> 00:17:12.880]  可能太小
[00:17:12.880 --> 00:17:14.880]  由50歲打後
[00:17:14.880 --> 00:17:16.880]  是很多人的
[00:17:16.880 --> 00:17:18.880]  人口結構是老年化
[00:17:18.880 --> 00:17:20.880]  所以你見到
[00:17:20.880 --> 00:17:22.880]  最多的男性和女性
[00:17:22.880 --> 00:17:24.880]  是60至64歲
[00:17:24.880 --> 00:17:26.880]  佔了人口
[00:17:26.880 --> 00:17:30.880]  男加女大約是8%
[00:17:30.880 --> 00:17:32.880]  很多的
[00:17:32.880 --> 00:17:36.880]  其實這個人口的分配
[00:17:36.880 --> 00:17:38.880]  都反映到教會的結構
[00:17:38.880 --> 00:17:40.880]  大家看一下就知道
[00:17:40.880 --> 00:17:42.880]  例如妍妍
[00:17:42.880 --> 00:17:44.880]  瑤瑤那些是我們寶
[00:17:44.880 --> 00:17:46.880]  其實Bobo也是
[00:17:46.880 --> 00:17:48.880]  Bobo 朱美
[00:17:48.880 --> 00:17:50.880]  你們是under 40
[00:17:50.880 --> 00:17:52.880]  你們是寶
[00:17:52.880 --> 00:17:54.880]  超過80%都是40以上
[00:17:54.880 --> 00:17:56.880]  你們明白我意思嗎
[00:17:56.880 --> 00:18:00.880]  然後老師帶我們
[00:18:00.880 --> 00:18:02.880]  眾董事
[00:18:02.880 --> 00:18:04.880]  和主管
[00:18:04.880 --> 00:18:06.880]  宣導差會的主管
[00:18:06.880 --> 00:18:08.880]  就想
[00:18:08.880 --> 00:18:10.880]  第一
[00:18:10.880 --> 00:18:12.880]  我們要怎樣幫助
[00:18:12.880 --> 00:18:16.880]  現有的金陵人士
[00:18:16.880 --> 00:18:18.880]  眾弟兄姊妹
[00:18:18.880 --> 00:18:20.880]  當他們60歲退休
[00:18:20.880 --> 00:18:22.880]  其實都很健壯
[00:18:22.880 --> 00:18:24.880]  還有10年15年很健壯
[00:18:24.880 --> 00:18:26.880]  很健康很活躍的生命
[00:18:26.880 --> 00:18:30.880]  怎樣幫他們進入宣教當中
[00:18:30.880 --> 00:18:32.880]  用他們的生命
[00:18:32.880 --> 00:18:34.880]  其中黎常
[00:18:34.880 --> 00:18:36.880]  燕梅是我們的例子
[00:18:36.880 --> 00:18:38.880]  你們又出發了
[00:18:38.880 --> 00:18:40.880]  祝福你們
[00:18:40.880 --> 00:18:44.880]  但同時間除了金陵宣教之外
[00:18:44.880 --> 00:18:46.880]  其實你見到
[00:18:46.880 --> 00:18:48.880]  由下面
[00:18:48.880 --> 00:18:50.880]  由29歲
