
[00:00:00.000 --> 00:00:04.800]  請大家看回剛才讀過的尼西米記第二章
[00:04:23.200 --> 00:04:26.800]  在猶大省那裡遭遇大患難
[00:04:26.800 --> 00:04:28.600]  受到凌辱
[00:04:28.600 --> 00:04:30.600]  耶路撒冷的城牆倒塌
[00:04:30.600 --> 00:04:33.400]  城門也被火燒毀
[00:04:33.400 --> 00:04:37.000]  一個很悲哀的情況
[00:04:37.000 --> 00:04:40.400]  不單止環境受到很大的破壞
[00:04:40.400 --> 00:04:44.600]  他們自己本身也受到很多的凌辱和患難
[00:04:46.000 --> 00:04:48.000]  當聖經裏面講述了這件事情的時候
[00:04:48.000 --> 00:04:49.400]  你會察覺到尼西米
[00:04:49.400 --> 00:04:51.000]  他問及這些情況
[00:04:51.000 --> 00:04:53.400]  他也很關切這些情況
[00:04:53.400 --> 00:04:56.600]  而透過他之後不斷地禱告
[00:04:56.600 --> 00:04:58.800]  表達出他裏面那種深刻
[00:04:58.800 --> 00:05:01.800]  真切的對同胞的關懷
[00:05:01.800 --> 00:05:04.000]  當我讀到聖經的時候
[00:05:04.000 --> 00:05:06.600]  我就會想起自己過去的一件事情
[00:05:06.600 --> 00:05:09.000]  在很多年之前
[00:05:09.000 --> 00:05:11.200]  當自己在讀大學的時候
[00:05:11.200 --> 00:05:12.800]  我有機會和一班同學
[00:05:12.800 --> 00:05:13.800]  基督徒同學
[00:05:14.000 --> 00:05:17.000]  搬出來在學校旁邊一個地方
[00:05:17.000 --> 00:05:18.400]  租住一個地方
[00:05:18.400 --> 00:05:20.800]  作為我們一個集體的宿舍
[00:05:20.800 --> 00:05:22.800]  小型的宿舍
[00:05:22.800 --> 00:05:25.400]  在裏面因為全部都是基督徒
[00:05:25.400 --> 00:05:28.400]  大家有很多機會互相分享
[00:05:28.400 --> 00:05:30.000]  其中特別多分享的
[00:05:30.000 --> 00:05:32.000]  就是我們在不同教會的經歷
[00:05:32.000 --> 00:05:34.400]  我很深刻在那段時間
[00:05:34.400 --> 00:05:37.400]  大家很多時候討論到教會的一些問題
[00:05:37.400 --> 00:05:39.200]  一些不足的地方
[00:05:39.200 --> 00:05:41.200]  有同學會說
[00:05:41.200 --> 00:05:44.200]  我們教會的崇拜很難受
[00:05:44.200 --> 00:05:47.600]  牧師說得很悶
[00:05:47.600 --> 00:05:51.200]  我記得其他同學
[00:05:51.200 --> 00:05:53.200]  接著就說
[00:05:53.200 --> 00:05:55.600]  你那個不算悶
[00:05:55.600 --> 00:05:59.200]  你都沒有來過我的教會
[00:05:59.200 --> 00:06:04.200]  大家一路說教會各方面的事情
[00:06:04.200 --> 00:06:08.200]  常常都是這樣討論到教會各樣的問題
[00:06:09.200 --> 00:06:12.200]  有時候討論的時候都很眉飛色舞
[00:06:12.200 --> 00:06:15.600]  好像在鬥誰教會的問題比較多
[00:06:15.600 --> 00:06:18.800]  我都是在其中一份子
[00:06:18.800 --> 00:06:21.600]  一路討論當時教會的事情
[00:06:21.600 --> 00:06:23.200]  當時我已經是北宣
[00:06:23.200 --> 00:06:28.000]  有一次一路討論的時候
[00:06:28.000 --> 00:06:31.200]  突然間裏面有一種感覺
[00:06:31.200 --> 00:06:34.000]  為甚麼我們討論得這麼開心
[00:06:34.000 --> 00:06:38.600]  有些好像真的隔岸觀火
[00:06:39.600 --> 00:06:40.600]  那邊在燒
[00:06:40.600 --> 00:06:43.600]  那邊燒得比較旺盛
[00:06:43.600 --> 00:06:45.600]  不是呀 那邊更旺盛
[00:06:45.600 --> 00:06:48.000]  突然間問一個問題
[00:06:48.000 --> 00:06:50.000]  為甚麼你好像這麼離心
[00:06:50.000 --> 00:06:52.000]  在說別人的事情
[00:06:52.000 --> 00:06:54.400]  難道教會跟你沒有關係嗎
[00:06:54.400 --> 00:06:57.600]  一路問自己的時候
[00:06:57.600 --> 00:06:59.600]  突然間察覺自己其實
[00:06:59.600 --> 00:07:03.600]  一種自我自以為是的情況
[00:07:03.600 --> 00:07:06.000]  一種自己的驕傲
[00:07:06.000 --> 00:07:09.000]  當以為討論到教會的問題的時候
[00:07:09.000 --> 00:07:14.000]  表現出自己比別人是美好一點
[00:07:14.000 --> 00:07:16.000]  在我反省的期間
[00:07:16.000 --> 00:07:18.000]  突然間心中有一種很大的感動
[00:07:18.000 --> 00:07:21.000]  心裏面就不期然跟神說
[00:07:21.000 --> 00:07:25.000]  神啊 如果你願意用我
[00:07:25.000 --> 00:07:30.000]  我很願意在將來更多的教會服侍你
[00:07:30.000 --> 00:07:33.000]  或者都可以被神你用
[00:07:33.000 --> 00:07:36.000]  可以稍微解決一些問題
[00:07:36.000 --> 00:07:39.000]  或者都能夠帶給弟兄姊妹一些祝福
[00:07:39.000 --> 00:07:41.000]  就是這樣
[00:07:41.000 --> 00:07:44.000]  在那些時候心裏面產生一種很大的感受
[00:07:44.000 --> 00:07:47.000]  很想能夠在教會裏面服侍
[00:07:47.000 --> 00:07:49.000]  或者神給我的恩典
[00:07:49.000 --> 00:07:53.000]  可以稍微改變一些問題
[00:07:53.000 --> 00:07:55.000]  一些現況
[00:07:55.000 --> 00:07:58.000]  在那些經歷裏面體會一件事情
[00:07:58.000 --> 00:08:01.000]  人幾時自以為是
[00:08:01.000 --> 00:08:04.000]  是不會領受異象的
[00:08:04.000 --> 00:08:06.000]  神很多時候是將異象
[00:08:06.000 --> 00:08:12.000]  將感動放在一個關切人的心裏面
[00:08:12.000 --> 00:08:14.000]  當你在他的心裏面
[00:08:14.000 --> 00:08:18.000]  他留心到自己同胞的事情
[00:08:18.000 --> 00:08:21.000]  很小心去體會他們的事情
[00:08:21.000 --> 00:08:22.000]  不單單關心自己的事情
[00:08:22.000 --> 00:08:27.000]  不單單以自己在王國裏面
[00:08:27.000 --> 00:08:31.000]  貴為高位而滿足
[00:08:31.000 --> 00:08:34.000]  在那個時候當他留心到其他需要的時候
[00:08:34.000 --> 00:08:36.000]  神就將一種異象
[00:08:36.000 --> 00:08:38.000]  一種負擔放在他心裏面
[00:08:38.000 --> 00:08:41.000]  然後你會看到他內心很深刻地
[00:08:41.000 --> 00:08:43.000]  為自己的同胞祈禱
[00:08:43.000 --> 00:08:46.000]  大家再看第一章第四節
[00:08:46.000 --> 00:08:52.000]  「聖經說:我聽見了這四字就坐下哭泣
[00:08:52.000 --> 00:08:54.000]  悲傷了好幾天
[00:08:54.000 --> 00:08:58.000]  在天上的神面前禁食禱告
[00:08:58.000 --> 00:09:00.000]  聖經說他悲哀了幾天
[00:09:00.000 --> 00:09:04.000]  也反映出他是真切地關心事情
[00:09:04.000 --> 00:09:08.000]  不只是動用一些消息聽聽說說就算了
[00:09:08.000 --> 00:09:11.000]  可能他在那幾天都要放下工作
[00:09:11.000 --> 00:09:13.000]  一直很傷痛
[00:09:13.000 --> 00:09:17.000]  為自己的同胞所面對的事情很傷痛
[00:09:17.000 --> 00:09:20.000]  而且聖經說到他在神的面前禁食祈禱
[00:09:20.000 --> 00:09:22.000]  禁食祈禱原來的意思是
[00:09:22.000 --> 00:09:26.000]  他持續地不斷地禁食祈禱
[00:09:26.000 --> 00:09:28.000]  聖經說到當時的月份
[00:09:28.000 --> 00:09:31.000]  是一個叫做基斯留月
[00:09:31.000 --> 00:09:33.000]  如果你留意到下面第二章第一節
[00:09:33.000 --> 00:09:35.000]  直到他見到王的時候
[00:09:35.000 --> 00:09:37.000]  說到這件事情
[00:09:37.000 --> 00:09:39.000]  當時是彌撒月
[00:09:39.000 --> 00:09:43.000]  基斯留月到彌撒月之間有四個月的時間
[00:09:43.000 --> 00:09:44.000]  這四個月裏面
[00:09:44.000 --> 00:09:48.000]  相信尼西米是不斷地來祈禱仰望神
[00:09:48.000 --> 00:09:50.000]  演奏的經文
[00:09:50.000 --> 00:09:53.000]  下面所說到的就是他禱告的內容
[00:09:53.000 --> 00:09:55.000]  當你稍微留意的時候
[00:09:55.000 --> 00:09:57.000]  你會發覺他在禱告裏面
[00:09:57.000 --> 00:09:59.000]  清楚講述幾件事情
[00:09:59.000 --> 00:10:01.000]  第一 他很清楚地承認
[00:10:01.000 --> 00:10:03.000]  神是大而可畏的神
[00:10:03.000 --> 00:10:05.000]  是無所不能的上帝
[00:10:05.000 --> 00:10:10.000]  第二 他承認自己和同胞的罪
[00:10:10.000 --> 00:10:12.000]  不單只是同胞的罪
[00:10:12.000 --> 00:10:14.000]  也是自己的罪
[00:10:14.000 --> 00:10:17.000]  第三 他緊握著神的應許
[00:10:17.000 --> 00:10:20.000]  知道如果歸向上帝的時候
[00:10:20.000 --> 00:10:23.000]  必然可以再蒙恩典
[00:10:23.000 --> 00:10:26.000]  在這段日子他一直在祈禱
[00:10:26.000 --> 00:10:29.000]  面對著這個困境
[00:10:29.000 --> 00:10:32.000]  但是你會發覺當他一直在祈禱的時候
[00:10:32.000 --> 00:10:36.000]  他裏面並沒有出現一種低沉
[00:10:36.000 --> 00:10:39.000]  或者灰心的一種情緒
[00:10:39.000 --> 00:10:41.000]  而是在他禱告裏面
[00:10:41.000 --> 00:10:45.000]  他產生了一種內心的異象
[00:10:45.000 --> 00:10:47.000]  這個異象你讀下去的時候
[00:10:47.000 --> 00:10:48.000]  你會看到
[00:10:48.000 --> 00:10:53.000]  在第二章我們先看第二章第五節
[00:10:53.000 --> 00:10:56.000]  「當時王問他:你想要甚麼?」
[00:10:56.000 --> 00:11:04.000]  「然後你立刻回答他:然而對王說:
[00:11:04.000 --> 00:11:08.000]  如果王認為好僕人能在你面前蒙恩寵
[00:11:08.000 --> 00:11:11.000]  就請你差派我往猶大
[00:11:11.000 --> 00:11:14.000]  到我列祖墳墓所在的城去
[00:11:14.000 --> 00:11:19.000]  讓我重建那城」
[00:11:19.000 --> 00:11:22.000]  你不是很清楚地說「讓我重建那城」
[00:11:22.000 --> 00:11:25.000]  在他的心裏清楚地知道
[00:11:25.000 --> 00:11:29.000]  這個城市雖然現在城牆被拆毀
[00:11:29.000 --> 00:11:30.000]  城門被火焚燒
[00:11:30.000 --> 00:11:35.000]  但仍然可以重建
[00:11:35.000 --> 00:11:39.000]  我們在今天所面對的世界
[00:11:39.000 --> 00:11:42.000]  我們自己經歷的生活上的事情
[00:11:42.000 --> 00:11:46.000]  絕對不缺少問題
[00:11:46.000 --> 00:11:49.000]  你常常見到很多問題
[00:11:49.000 --> 00:11:53.000]  家庭裏面的、社會裏面的、教會裏面的
[00:11:53.000 --> 00:11:54.000]  面對問題的時候
[00:11:54.000 --> 00:11:58.000]  很多時候這些問題會容易令我們灰心
[00:11:58.000 --> 00:12:01.000]  覺得這個世界都是這樣
[00:12:01.000 --> 00:12:04.000]  甚至自己都很低沉
[00:12:04.000 --> 00:12:08.000]  但當人在神面前祈禱
[00:12:08.000 --> 00:12:12.000]  你發覺神常常將盼望放在人的心裏面
[00:12:12.000 --> 00:12:14.000]  所以聖經說到
[00:12:14.000 --> 00:12:17.000]  「但願使人有盼望的神
[00:12:17.000 --> 00:12:22.000]  因為信將諸般的喜樂、平安充滿我們的心」
[00:12:22.000 --> 00:12:23.000]  而在盼望裏面
[00:12:23.000 --> 00:12:27.000]  人領受負擔、領受異象
[00:12:27.000 --> 00:12:29.000]  知道有一個方向
[00:12:29.000 --> 00:12:32.000]  事情可以改變
[00:12:32.000 --> 00:12:33.000]  你在《米希米託》當中
[00:12:33.000 --> 00:12:35.000]  看到的情況就是
[00:12:35.000 --> 00:12:39.000]  聖像是可以重建的
[00:12:39.000 --> 00:12:41.000]  我想翻譯一個故事
[00:12:41.000 --> 00:12:45.000]  在一間教會,香港一間教會
[00:12:45.000 --> 00:12:47.000]  這間教會裏面
[00:12:47.000 --> 00:12:50.000]  接近他們所身處的社區
[00:12:50.000 --> 00:12:52.000]  他們發現很多時候
[00:12:52.000 --> 00:12:54.000]  有一些家庭有問題的人
[00:12:54.000 --> 00:12:57.000]  自己走來教會尋求一些幫助
[00:12:57.000 --> 00:12:59.000]  有一次的晚堂崇拜
[00:12:59.000 --> 00:13:02.000]  突然間見到一位少年的太太
[00:13:02.000 --> 00:13:06.000]  她抱著一個小朋友進來崇拜
[00:13:06.000 --> 00:13:08.000]  但她不是基督徒
[00:13:08.000 --> 00:13:11.000]  有人關心她問她為何她會來
[00:13:11.000 --> 00:13:15.000]  她說「我看到你們教會前面有一個十字架
[00:13:15.000 --> 00:13:16.000]  很大的十字架
[00:13:16.000 --> 00:13:19.000]  覺得很有感動,想進來教會坐坐」
[00:13:19.000 --> 00:13:21.000]  然後她說
[00:13:21.000 --> 00:13:26.000]  「因為我丈夫拋棄了我和兒子
[00:13:26.000 --> 00:13:28.000]  我不知道怎麼辦
[00:13:28.000 --> 00:13:31.000]  我來到教會想坐坐」
[00:13:31.000 --> 00:13:34.000]  就是這樣她開始接觸信仰
[00:13:34.000 --> 00:13:36.000]  接觸教會
[00:13:36.000 --> 00:13:39.000]  有一位姐妹在這間教會裏面
[00:13:39.000 --> 00:13:41.000]  她是參與了一個輔導組
[00:13:41.000 --> 00:13:43.000]  在輔導組裏面
[00:13:43.000 --> 00:13:46.000]  她參與關心一些弟兄姐妹家庭的事情
[00:13:46.000 --> 00:13:49.000]  但她發現有很多單親的姐妹
[00:13:49.000 --> 00:13:52.000]  遇到很多家庭的困難
[00:13:52.000 --> 00:13:55.000]  面對丈夫離棄的情況
[00:13:55.000 --> 00:13:59.000]  當她一直留心教會的事情
[00:13:59.000 --> 00:14:01.000]  留心到這些人的時候
[00:14:01.000 --> 00:14:03.000]  神給她一種很大的感動
[00:14:03.000 --> 00:14:04.000]  她說這些弟兄姐妹
[00:14:04.000 --> 00:14:06.000]  這些特別的姐妹
[00:14:06.000 --> 00:14:08.000]  其實很需要一個小群體
[00:14:08.000 --> 00:14:09.000]  一個小組
[00:14:09.000 --> 00:14:11.000]  可以互相關心
[00:14:11.000 --> 00:14:12.000]  互相扶持
[00:14:12.000 --> 00:14:16.000]  一起去度過那些艱難的日子
[00:14:16.000 --> 00:14:18.000]  所以神將這種感動給她
[00:14:18.000 --> 00:14:19.000]  後來她就在教會裏面
[00:14:19.000 --> 00:14:25.000]  開始一個叫做「路德單親」的小組
[00:14:25.000 --> 00:14:27.000]  這個小組裏面
[00:14:27.000 --> 00:14:31.000]  有一些曾經經歷過一些事情的姐妹
[00:14:31.000 --> 00:14:35.000]  她們就來將她們的經歷和其他人分享
[00:14:35.000 --> 00:14:37.000]  亦鼓勵其他人
[00:14:37.000 --> 00:14:40.000]  慢慢這個小組有很多人來參與
[00:14:40.000 --> 00:14:45.000]  她們登記了有一百人以上來參與
[00:14:45.000 --> 00:14:47.000]  而她們開始有恆常的聚會
[00:14:47.000 --> 00:14:49.000]  大概可能一個月有三次
[00:14:49.000 --> 00:14:51.000]  每次有三、四十人
[00:14:51.000 --> 00:14:52.000]  大家一齊回來
[00:14:52.000 --> 00:14:54.000]  一起分享、分擔
[00:14:54.000 --> 00:14:56.000]  互相支持
[00:14:56.000 --> 00:14:58.000]  很多姐妹因此在過程當中
[00:14:58.000 --> 00:15:02.000]  一直堅固著面對她們的困難
[00:15:02.000 --> 00:15:05.000]  到今天這個小組仍然在教會裏面
[00:15:05.000 --> 00:15:07.000]  繼續不斷地服侍人
[00:15:07.000 --> 00:15:10.000]  但當我想起最初開始的時候
[00:15:10.000 --> 00:15:12.000]  我知道是這位姐妹
[00:15:12.000 --> 00:15:14.000]  她在輔導的過程當中
[00:15:14.000 --> 00:15:16.000]  領受了這份感動
[00:15:16.000 --> 00:15:17.000]  然後她知道
[00:15:17.000 --> 00:15:21.000]  這個情況並不是沒有盼望的
[00:15:21.000 --> 00:15:24.000]  她可以重建這城
[00:15:24.000 --> 00:15:28.000]  她可以重建很多姐妹的家庭
[00:15:28.000 --> 00:15:33.000]  可以重新領受神給她們的方向和盼望
[00:15:33.000 --> 00:15:35.000]  然後開始了這個服侍
[00:15:35.000 --> 00:15:37.000]  我見到很多的基督徒
[00:15:37.000 --> 00:15:39.000]  亦都在不同的崗位裏面
[00:15:39.000 --> 00:15:41.000]  神都是這樣用她們
[00:15:41.000 --> 00:15:45.000]  然後透過心中的感動
[00:15:45.000 --> 00:15:49.000]  然後重建很多不同的城牆
[00:15:49.000 --> 00:15:51.000]  當然在建造過程當中
[00:15:51.000 --> 00:15:55.000]  你會留意到李希米或其他的人
[00:15:55.000 --> 00:15:56.000]  他們在禱告裏面
[00:15:56.000 --> 00:15:59.000]  領受了一種行動的計劃
[00:15:59.000 --> 00:16:04.000]  大家不如再看第二章剛才的五節後面
[00:16:04.000 --> 00:16:07.000]  在第二章第六節
[00:16:07.000 --> 00:16:09.000]  當時王就問李希米
[00:16:09.000 --> 00:16:12.000]  你如果要去建造猶大城
[00:16:12.000 --> 00:16:15.000]  要用多少時間呢?
[00:16:15.000 --> 00:16:18.000]  似乎這位王是很掛心
[00:16:18.000 --> 00:16:21.000]  很掛心這位得力的官員
[00:16:21.000 --> 00:16:23.000]  不會離開他太長時間
[00:16:23.000 --> 00:16:27.000]  但是李希米他心裏面已經有一種計劃
[00:16:27.000 --> 00:16:29.000]  即是告訴王知道
[00:16:29.000 --> 00:16:32.000]  相信他求王給他一段時間
[00:16:32.000 --> 00:16:34.000]  大家讀聖經後來你會知道
[00:16:34.000 --> 00:16:36.000]  當他去到耶路撒冷的時候
[00:16:36.000 --> 00:16:38.000]  用了短短五十二天
[00:16:38.000 --> 00:16:41.000]  就重新建造了城牆
[00:16:41.000 --> 00:16:43.000]  相信他後來回來
[00:16:43.000 --> 00:16:45.000]  然後向王匯報
[00:16:45.000 --> 00:16:49.000]  然後再向王申請長期時間
[00:16:49.000 --> 00:16:52.000]  去到耶路撒冷服侍
[00:16:52.000 --> 00:16:54.000]  因此後來他是猶大的省長
[00:16:54.000 --> 00:16:56.000]  有十二年之久
[00:16:56.000 --> 00:16:59.000]  但是你會看到當他和王回答的時候
[00:16:59.000 --> 00:17:02.000]  他很清楚將他心中有多少計劃
[00:17:02.000 --> 00:17:04.000]  向王提出來
[00:17:04.000 --> 00:17:06.000]  有份人提出那個時間
[00:17:06.000 --> 00:17:08.000]  另外下面你會看到他說
[00:17:08.000 --> 00:17:10.000]  請王賜給他批文
[00:17:10.000 --> 00:17:13.000]  可以經過河西這個地方去到猶大
[00:17:13.000 --> 00:17:16.000]  因為當時他很清楚知道有很多敵人
[00:17:16.000 --> 00:17:19.000]  攔阻著他們建造耶路撒冷
[00:17:19.000 --> 00:17:24.000]  所以他求王給他一個順利的通達的路
[00:17:24.000 --> 00:17:26.000]  可以去到猶大
[00:17:26.000 --> 00:17:27.000]  亦都向王求批文
[00:17:27.000 --> 00:17:28.000]  可以拿到木材
[00:17:28.000 --> 00:17:30.000]  第八節所說
[00:17:30.000 --> 00:17:32.000]  拿到木材可以建造城牆
[00:17:32.000 --> 00:17:36.000]  可以得到有居住的房屋等等
[00:17:36.000 --> 00:17:39.000]  這個口供裏面
[00:17:39.000 --> 00:17:43.000]  神將一種行動的計劃放在他心裏面
[00:17:43.000 --> 00:17:47.000]  而他可以當王提出這個詢問的時候
[00:17:47.000 --> 00:17:51.000]  他就可以趁著這個時機去講述出來
[00:17:51.000 --> 00:17:54.000]  我記得我有一次機會去到韓國的地方
[00:17:54.000 --> 00:17:58.000]  在韓國的時候遇到當地的一些牧者
[00:17:58.000 --> 00:18:00.000]  這些牧者有很多寶貴的侍奉
[00:18:00.000 --> 00:18:02.000]  其中一個牧者他就分享
[00:18:02.000 --> 00:18:06.000]  他說這麼多年我體會到上帝給我的引導
[00:18:06.000 --> 00:18:09.000]  都是三個重點
[00:18:09.000 --> 00:18:12.000]  第一是意象
[00:18:12.000 --> 00:18:14.000]  第二是祈禱
[00:18:14.000 --> 00:18:17.000]  第三是組織
[00:18:17.000 --> 00:18:22.000]  而組織不是一些人的野心
[00:18:22.000 --> 00:18:27.000]  而是在禱告當中神賜下的一些行動的計劃
[00:18:27.000 --> 00:18:32.000]  而當我一步步按照神給我的引導去做的時候
[00:18:32.000 --> 00:18:35.000]  我就見到神很奇妙的工作
[00:18:35.000 --> 00:18:39.000]  你發覺當神將負擔放在你心中的時候
[00:18:39.000 --> 00:18:41.000]  祂會將計劃賜給你
[00:18:41.000 --> 00:18:44.000]  而你在過程裏面可以一步步去走
[00:18:44.000 --> 00:18:46.000]  而見到神的工作
[00:18:46.000 --> 00:18:48.000]  所以你再讀聖經的時候
[00:18:48.000 --> 00:18:50.000]  你會很清楚看到一件事情
[00:18:50.000 --> 00:18:56.000]  就是因典是隨著意象而來的
[00:18:56.000 --> 00:19:00.000]  你會見到神的手在當中工作
[00:19:00.000 --> 00:19:03.000]  你去留心祂所做的事情
[00:19:03.000 --> 00:19:05.000]  你就順著祂所做的事情去做
[00:19:05.000 --> 00:19:07.000]  而見到神的因典
[00:19:07.000 --> 00:19:10.000]  剛才讀的第二章開節的時候
[00:19:10.000 --> 00:19:14.000]  你會留意到當尼西米在王的面前
[00:19:14.000 --> 00:19:17.000]  去侍奉王的時候
[00:19:17.000 --> 00:19:20.000]  看到他當時很大的愁煩
[00:19:20.000 --> 00:19:22.000]  因此面露愁容
[00:19:22.000 --> 00:19:26.000]  正如第二章第二節所說
[00:19:26.000 --> 00:19:28.000]  王卻問我:你既然沒有病危
[00:19:28.000 --> 00:19:30.000]  何謂面帶愁容呢?
[00:19:30.000 --> 00:19:33.000]  只沒有別的可能就是心中愁煩
[00:19:33.000 --> 00:19:35.000]  我就非常懼怕
[00:19:35.000 --> 00:19:38.000]  為何尼西米這麼懼怕呢?
[00:19:38.000 --> 00:19:40.000]  因為在當時的環境
[00:19:40.000 --> 00:19:44.000]  如果一個酒精在王的面前有愁煩
[00:19:44.000 --> 00:19:47.000]  可以帶來殺身之禍
[00:19:47.000 --> 00:19:48.000]  為甚麼?
[00:19:48.000 --> 00:19:52.000]  因為當時這個職位是一個很被信任的職位
[00:19:52.000 --> 00:19:55.000]  你可以想像在王旁邊這麼接近
[00:19:55.000 --> 00:19:57.000]  他是奉酒的
[00:19:57.000 --> 00:19:59.000]  如果這個是不信得過的
[00:19:59.000 --> 00:20:01.000]  放一些毒藥在酒裡
[00:20:01.000 --> 00:20:03.000]  王就很大件事
