
[00:00:00.000 --> 00:00:04.080]  大家會知道在第二章聖經提到五旬節
[00:13:29.840 --> 00:13:31.760]  上與你們同在
[00:13:31.760 --> 00:13:34.160]  永遠與你們同在
[00:13:34.160 --> 00:13:35.800]  這位上帝與人同在
[00:13:35.800 --> 00:13:37.920]  不因為耶穌基督離開世界
[00:13:37.920 --> 00:13:40.680]  因此祂就撇下我們
[00:13:40.680 --> 00:13:43.360]  以祂藉著祂的聖靈
[00:13:43.360 --> 00:13:46.560]  永遠與人同在
[00:13:46.560 --> 00:13:49.120]  而你生命當中有聖靈
[00:13:49.120 --> 00:13:51.520]  你不要輕忽這件事情
[00:13:51.520 --> 00:13:53.920]  因為上帝允許
[00:13:53.920 --> 00:13:57.520]  如此的次下聖靈在你的生命中
[00:13:57.520 --> 00:14:00.200]  永遠與你同在
[00:14:00.200 --> 00:14:04.320]  一路帶領保守著你
[00:14:04.320 --> 00:14:08.680]  因為基督耶穌已經在一切的一切之上
[00:14:08.680 --> 00:14:10.400]  在祂的權柄裏面
[00:14:10.400 --> 00:14:12.240]  祂次下聖靈
[00:14:12.240 --> 00:14:16.160]  因此這種賞賜不會改變
[00:14:16.160 --> 00:14:19.680]  也沒有任何的勢力能夠更改
[00:14:19.680 --> 00:14:21.880]  因為主耶穌以祂的大能
[00:14:21.880 --> 00:14:24.600]  來次下祂寶貴的聖靈
[00:14:24.600 --> 00:14:27.800]  在你的生命中
[00:14:27.800 --> 00:14:30.080]  我不知道大家有沒有
[00:14:30.080 --> 00:14:31.440]  有些時候有機會
[00:14:31.440 --> 00:14:35.760]  去到一些比較宏偉的大教堂
[00:14:35.760 --> 00:14:36.920]  在這些大教堂
[00:14:36.920 --> 00:14:40.160]  或者在一些很高的樓頂
[00:14:40.160 --> 00:14:42.400]  或者有些很特別的設計
[00:14:42.400 --> 00:14:44.760]  進去的時候你有什麼感覺?
[00:14:44.760 --> 00:14:47.680]  嘩!很宏偉
[00:14:47.680 --> 00:14:50.560]  然後有一種肅然起敬的感受
[00:14:50.560 --> 00:14:55.520]  因為看到這裡是一個聖殿
[00:14:55.520 --> 00:14:58.280]  有一種肅然起敬的感覺
[00:14:58.280 --> 00:15:01.280]  但是你知道更重要的是
[00:15:01.280 --> 00:15:06.320]  你成為了聖殿
[00:15:06.320 --> 00:15:08.680]  聖經在新約裏面多處講及
[00:15:08.680 --> 00:15:13.280]  「豈不知你們都是神的殿嗎?」
[00:15:13.280 --> 00:15:16.960]  上帝的靈住在你們裏面
[00:15:16.960 --> 00:15:18.160]  你們成為了
[00:15:18.160 --> 00:15:21.440]  我們成為了聖殿
[00:15:21.440 --> 00:15:25.080]  而上帝也與我們同在
[00:15:25.080 --> 00:15:27.080]  因此你再看下帝聖經的時候
[00:15:27.080 --> 00:15:28.200]  你再看
[00:15:28.200 --> 00:15:32.560]  在下帝的37、38節
[00:15:32.560 --> 00:15:34.760]  當彼得講完這段說話之後
[00:15:34.760 --> 00:15:37.080]  很多人就心裏面擲心
[00:15:37.080 --> 00:15:37.640]  他們問我
[00:15:37.640 --> 00:15:40.560]  如何能夠得著這份恩惠呢?
[00:15:40.560 --> 00:15:43.160]  38節大家一起讀出來
[00:15:43.160 --> 00:15:46.720]  「彼得說:你們應當悔改
[00:15:46.720 --> 00:15:48.320]  並且每一個人
[00:15:48.320 --> 00:15:51.880]  都要奉耶穌基督的名受洗
[00:15:51.880 --> 00:15:54.160]  使你們的罪得赦
[00:15:54.160 --> 00:15:59.200]  就必領受聖靈那白白的恩典」
[00:15:59.200 --> 00:16:02.160]  聖經提到悔改
[00:16:02.160 --> 00:16:05.160]  而且奉主的名受洗
[00:16:05.160 --> 00:16:06.320]  奉主的名受洗
[00:16:06.320 --> 00:16:08.000]  也都清楚意味著
[00:16:08.000 --> 00:16:12.560]  人願意來信靠耶穌
[00:16:12.560 --> 00:16:14.120]  當然有些弟兄會問
[00:16:14.120 --> 00:16:15.400]  那我未曾受洗
[00:16:15.400 --> 00:16:17.920]  是否已經得救了?
[00:16:17.920 --> 00:16:19.560]  當你自己清楚知道
[00:16:19.560 --> 00:16:21.560]  你是信靠耶穌
[00:16:21.560 --> 00:16:23.720]  也都為自己的罪悔改
[00:16:23.720 --> 00:16:25.360]  歸向主耶穌
[00:16:25.360 --> 00:16:27.480]  你已經是得救了
[00:16:27.480 --> 00:16:29.520]  但是聖經清楚提及
[00:16:29.520 --> 00:16:32.960]  信靠耶穌的時候伴隨著洗禮
[00:16:32.960 --> 00:16:36.840]  而洗禮是清楚、公開
[00:16:36.840 --> 00:16:40.840]  表明了你裏面真實的狀況
[00:16:40.840 --> 00:16:43.600]  是表明了你是悔改
[00:16:43.600 --> 00:16:46.200]  當時猶太人認為
[00:16:46.200 --> 00:16:48.880]  是那些外邦人才需要洗禮的
[00:16:48.880 --> 00:16:50.240]  因為他們有罪
[00:16:50.240 --> 00:16:53.680]  他們接受神給他們的潔淨
[00:16:53.680 --> 00:16:55.920]  但是主耶穌告訴他們
[00:16:55.920 --> 00:16:58.480]  你們要悔改
[00:16:58.480 --> 00:17:01.280]  你們要領受洗禮
[00:17:01.280 --> 00:17:02.600]  在洗禮當中
[00:17:02.600 --> 00:17:06.920]  你都表明出你願意悔罪的心
[00:17:06.920 --> 00:17:08.520]  而且在洗禮裏面
[00:17:08.520 --> 00:17:11.600]  你都清楚是奉主的名
[00:17:11.600 --> 00:17:13.840]  在祂的權柄之下
[00:17:13.840 --> 00:17:17.400]  你都去聽從祂、信靠祂
[00:17:17.400 --> 00:17:20.200]  表明這一種真實的心智
[00:17:20.200 --> 00:17:21.320]  因此聖經說
[00:17:21.320 --> 00:17:24.680]  「神就因此賜下兩方面」
[00:17:24.680 --> 00:17:26.320]  你記得剛才所讀
[00:17:26.320 --> 00:17:28.280]  「使你們的罪得赦」
[00:17:28.280 --> 00:17:31.400]  然後接著「就必領受」
[00:17:31.400 --> 00:17:32.280]  甚麼?
[00:17:32.280 --> 00:17:34.280]  「成靈」
[00:17:34.280 --> 00:17:38.720]  就是神所賜白白的恩典
[00:17:38.720 --> 00:17:44.720]  「聖靈就因此在你的生命裏面與你同在」
[00:17:44.720 --> 00:17:46.880]  我有好幾次都有提及
[00:17:46.880 --> 00:17:49.360]  有弟兄姊妹都問
[00:17:49.360 --> 00:17:51.600]  如果我犯罪的時候
[00:17:51.600 --> 00:17:56.120]  聖靈是否會離開我?
[00:17:56.120 --> 00:17:58.360]  沒錯 有些時候你會軟弱
[00:17:58.360 --> 00:18:00.200]  甚至會犯罪
[00:18:00.200 --> 00:18:01.960]  但聖經剛才我們說到
[00:18:01.960 --> 00:18:04.320]  聖經《曰弘》第十四章所說
[00:18:04.320 --> 00:18:05.720]  神賜給我們的聖靈
[00:18:05.720 --> 00:18:09.160]  是永遠與我們同在
[00:18:09.160 --> 00:18:11.560]  不過當然在你犯罪的時候
[00:18:11.560 --> 00:18:15.240]  你是叫聖靈擔憂
[00:18:15.240 --> 00:18:18.800]  因此它在你生命當中的影響
[00:18:18.800 --> 00:18:21.000]  是被你壓抑著
[00:18:21.000 --> 00:18:26.080]  或者你不再能夠聽見它對你的引導
[00:18:26.080 --> 00:18:30.280]  以致你慢慢輕視了聖靈的工作
[00:18:30.280 --> 00:18:34.440]  但神仍然透過聖靈與你同在
[00:18:34.440 --> 00:18:35.360]  因此你會發覺
[00:18:35.360 --> 00:18:38.240]  當彼得說完一段話之後
[00:18:38.240 --> 00:18:40.680]  他繼續一句很重要的提醒
[00:18:40.680 --> 00:18:43.320]  你再看下去
[00:18:43.320 --> 00:18:44.760]  第四十節
[00:18:44.760 --> 00:18:47.320]  「彼得還用許多別的話鄭重作證
[00:18:47.320 --> 00:18:49.120]  並且勸勉他們說
[00:18:49.120 --> 00:18:54.440]  你們應當救自己脫離這彎曲的世代」
[00:18:54.440 --> 00:18:55.800]  救自己脫離
[00:18:55.800 --> 00:19:00.240]  亦意味著從這個彎曲的世代分別出來
[00:19:00.240 --> 00:19:02.160]  不要跟他們一起
[00:19:02.160 --> 00:19:06.120]  亦意味著我們從這個世界分別了出來
[00:19:06.120 --> 00:19:07.880]  因為聖靈會引導我們
[00:19:07.880 --> 00:19:13.280]  進入一個屬靈的一種生命的狀況裏面
