
[00:00:00.000 --> 00:00:03.280]  請大家再次回到聖經詩篇128篇
[00:03:37.000 --> 00:03:40.080]  甚至認為當我們知道這些故事之後
[00:03:40.080 --> 00:03:42.480]  就掌握著天際
[00:03:42.480 --> 00:03:48.160]  其實當我們看到整個偉大的窮倉
[00:03:48.160 --> 00:03:50.520]  美麗的星星的時候
[00:03:50.520 --> 00:03:52.040]  應該怎樣反應
[00:03:52.040 --> 00:03:55.880]  我們只能夠肅然起敬
[00:03:55.880 --> 00:03:58.480]  面對一位奇妙的上帝
[00:03:58.480 --> 00:04:00.280]  祂所創造的宇宙
[00:04:00.280 --> 00:04:01.200]  窮倉
[00:04:01.200 --> 00:04:03.880]  我們只能夠肅然起敬
[00:04:03.880 --> 00:04:05.680]  知道祂是神
[00:04:05.680 --> 00:04:09.480]  而其中有一種心境就是
[00:04:09.480 --> 00:04:11.360]  我們真的很微小
[00:04:11.360 --> 00:04:14.160]  所以大家記得聖經在詩篇第八篇
[00:04:14.160 --> 00:04:14.800]  你記得
[00:04:14.800 --> 00:04:18.040]  「我觀看你指頭所造的天
[00:04:18.040 --> 00:04:20.280]  被你所陳設的月亮
[00:04:20.280 --> 00:04:21.320]  星獸
[00:04:21.320 --> 00:04:22.280]  辯說
[00:04:22.280 --> 00:04:23.240]  什麼
[00:04:23.240 --> 00:04:25.520]  人算什麼
[00:04:25.520 --> 00:04:27.800]  只是一種很自然的反應
[00:04:27.800 --> 00:04:29.480]  想像你真的偉大
[00:04:29.480 --> 00:04:31.680]  立時想到自己何等的微小
[00:04:31.680 --> 00:04:32.640]  人算什麼
[00:04:32.640 --> 00:04:35.120]  你竟然會眷顧我
[00:04:35.120 --> 00:04:37.600]  我何等的不配
[00:04:37.600 --> 00:04:39.680]  這位奇妙偉大的上帝
[00:04:39.680 --> 00:04:41.400]  竟然會留心到我
[00:04:41.400 --> 00:04:43.400]  會看顧著我
[00:04:43.400 --> 00:04:45.720]  因此敬畏
[00:04:45.720 --> 00:04:47.680]  帶來了一種感恩
[00:04:48.000 --> 00:04:49.520]  也深刻地知道
[00:04:49.520 --> 00:04:50.720]  要去感謝神
[00:04:50.720 --> 00:04:52.880]  因為祂眷顧我
[00:04:52.880 --> 00:04:54.640]  有些時候
[00:04:54.640 --> 00:04:56.720]  當我們去行神路的時候
[00:04:56.720 --> 00:04:59.280]  一些未曾認識神的人
[00:04:59.280 --> 00:05:00.560]  雖然他知有神
[00:05:00.560 --> 00:05:02.920]  但沒有任何信仰
[00:05:02.920 --> 00:05:05.120]  有些時候他們心裏想
[00:05:05.120 --> 00:05:06.240]  這件事情
[00:05:06.240 --> 00:05:07.640]  也不是很對的
[00:05:07.640 --> 00:05:09.320]  可能心裏面對神明說
[00:05:09.320 --> 00:05:09.920]  「神下
[00:05:09.920 --> 00:05:12.120]  我逢場作慶而已
[00:05:12.120 --> 00:05:14.840]  請你這時候暫時走開一會兒
[00:05:14.840 --> 00:05:16.400]  不要看我指頭」
[00:05:17.400 --> 00:05:19.320]  有些時候基督徒也會有這種反應
[00:05:19.320 --> 00:05:20.600]  就是一些事情可能知道
[00:05:20.600 --> 00:05:22.440]  不太應該這樣做
[00:05:22.440 --> 00:05:24.040]  但心裏想
[00:05:24.040 --> 00:05:25.240]  「你不要介意
[00:05:25.240 --> 00:05:27.160]  你走開一會兒
[00:05:27.160 --> 00:05:29.760]  我遲些跟你凝聚祈禱」
[00:05:29.760 --> 00:05:31.600]  好像什麼呢?
[00:05:31.600 --> 00:05:33.160]  好像一個小孩子
[00:05:33.160 --> 00:05:34.000]  這個小孩子
[00:05:34.000 --> 00:05:36.400]  當他喝了一杯大的汽水
[00:05:36.400 --> 00:05:37.440]  爸爸走過來告訴他
[00:05:37.440 --> 00:05:38.040]  不要喝太多
[00:05:38.040 --> 00:05:39.520]  沒有益處的
[00:05:39.520 --> 00:05:41.480]  這個小孩子立時伸出手
[00:05:41.480 --> 00:05:42.800]  掩著爸爸的眼睛
[00:05:42.800 --> 00:05:44.240]  然後繼續喝汽水
[00:05:46.360 --> 00:05:48.600]  一個敬畏神的人
[00:05:48.600 --> 00:05:51.520]  是知道要聽從祂的吩咐
[00:05:51.520 --> 00:05:54.680]  當他敬畏神的時候
[00:05:54.680 --> 00:05:57.960]  他知道神有什麼事情是不起悅的
[00:05:57.960 --> 00:05:59.800]  就算有多大的挑戰
[00:05:59.800 --> 00:06:02.480]  他仍然堅持拒絕
[00:06:02.480 --> 00:06:04.920]  不會做神不起悅的事情
[00:06:04.920 --> 00:06:07.200]  免得得罪祂
[00:06:07.200 --> 00:06:09.080]  這就是敬畏
[00:06:09.080 --> 00:06:10.600]  因此為什麼在真言信上說
[00:06:10.600 --> 00:06:13.640]  敬畏神是遠離惡事
[00:06:13.640 --> 00:06:17.320]  因為他心裡知道這位神不歡喜
[00:06:17.320 --> 00:06:22.720]  他就不願意去得罪這位奇妙偉大的上帝
[00:06:22.720 --> 00:06:24.120]  再看聖經
[00:06:24.120 --> 00:06:26.280]  「范敬畏耶和華」
[00:06:26.280 --> 00:06:28.720]  立時接著一句話就說
[00:06:28.720 --> 00:06:31.160]  「遵行他道」
[00:06:31.160 --> 00:06:32.080]  敬畏神的人
[00:06:32.080 --> 00:06:35.520]  就很自然會遵行神的道
[00:06:35.520 --> 00:06:37.320]  或者我們可以這樣假設
[00:06:37.320 --> 00:06:40.560]  假設有一條路向東面走
[00:06:40.560 --> 00:06:41.920]  這條是神的路
[00:06:41.920 --> 00:06:44.280]  一直指向東面
[00:06:44.280 --> 00:06:48.040]  整條路的方向都是向著這個方向
[00:06:48.040 --> 00:06:50.080]  這條路有時候會窄一點
[00:06:50.080 --> 00:06:51.680]  有時候會彎曲
[00:06:51.680 --> 00:06:52.400]  但你放心
[00:06:52.400 --> 00:06:53.960]  只要你跟著這條路走
[00:06:53.960 --> 00:06:57.760]  你就必然走到這個目標
[00:06:57.760 --> 00:06:58.560]  但如果你說
[00:06:58.560 --> 00:07:01.080]  突然旁邊有一條很闊的路
[00:07:01.080 --> 00:07:03.000]  你覺得也挺好走
[00:07:03.000 --> 00:07:05.640]  為什麼不可以走過去呢?
[00:07:05.640 --> 00:07:09.240]  但你發覺這條小路有些障礙
[00:07:09.240 --> 00:07:11.120]  甚至有些高山
[00:07:11.120 --> 00:07:13.400]  有些水池
[00:07:13.400 --> 00:07:14.080]  你就說
[00:07:14.080 --> 00:07:14.960]  不如不要了
[00:07:14.960 --> 00:07:18.080]  我爬過一些障礙的物品
[00:07:18.080 --> 00:07:19.320]  然後我下水池
[00:07:19.320 --> 00:07:20.080]  走上高山
[00:07:20.080 --> 00:07:22.120]  去那條大路
[00:07:22.120 --> 00:07:22.920]  在過程當中
[00:07:22.920 --> 00:07:23.960]  你會受到一些傷害
[00:07:23.960 --> 00:07:25.040]  會很辛苦
[00:07:25.040 --> 00:07:27.440]  可能這個人就會埋怨
[00:07:27.440 --> 00:07:28.120]  為什麼在神下
[00:07:28.120 --> 00:07:31.880]  你讓我遇到這麼多困難
[00:07:31.880 --> 00:07:33.400]  我的意思是
[00:07:33.400 --> 00:07:35.520]  當你要跟隨神的時候
[00:07:35.520 --> 00:07:38.920]  你就堅定走在這條路上
[00:07:38.920 --> 00:07:41.720]  不要被其他路吸引了你
[00:07:41.720 --> 00:07:44.720]  因為神的路指向你一個方向
[00:07:44.720 --> 00:07:47.640]  其中一定有祂對你的提醒
[00:07:47.640 --> 00:07:48.520]  有命令
[00:07:48.520 --> 00:07:49.800]  有禁戒
[00:07:49.800 --> 00:07:53.120]  也有神給你的優先次序
[00:07:53.120 --> 00:07:55.560]  你跟著這些次序走
[00:07:55.560 --> 00:07:57.720]  你跟著這些指示走
[00:07:57.720 --> 00:07:59.280]  你就能夠至終
[00:07:59.280 --> 00:08:02.160]  去到神給你的方向
[00:08:02.160 --> 00:08:03.760]  這條路的方向
[00:08:03.760 --> 00:08:05.720]  是指向什麼呢?
[00:08:05.720 --> 00:08:08.880]  在聖經接著就立刻說
[00:08:08.880 --> 00:08:11.480]  「你要吃奴碌得來的」
[00:08:11.480 --> 00:08:13.080]  「你要享福」
[00:08:13.080 --> 00:08:15.480]  「事情順利」
[00:08:15.480 --> 00:08:17.480]  在前面第一節最後說
[00:08:17.480 --> 00:08:18.760]  「便為有福」
[00:08:18.760 --> 00:08:20.200]  這裡再重複說
[00:08:20.200 --> 00:08:21.480]  「有福」
[00:08:21.480 --> 00:08:23.400]  原來敬畏神的路
[00:08:23.400 --> 00:08:25.920]  是一條蒙福的路
[00:08:25.920 --> 00:08:27.360]  各位弟兄姊妹
[00:08:27.360 --> 00:08:28.560]  你留心聖經的時候
[00:08:28.560 --> 00:08:30.160]  你會發覺整本聖經
[00:08:30.160 --> 00:08:32.760]  強調神是賜福的神
[00:08:32.760 --> 00:08:34.800]  一開始神創造天地
[00:08:34.800 --> 00:08:35.960]  按照祂的形象
[00:08:35.960 --> 00:08:38.240]  做男做女
[00:08:38.240 --> 00:08:39.280]  然後接著就說
[00:08:39.280 --> 00:08:42.280]  「神賜福他們」
[00:08:42.280 --> 00:08:43.560]  然後舊的聖經
[00:08:43.560 --> 00:08:45.080]  神賜福給阿伯拉罕
[00:08:45.080 --> 00:08:46.920]  以實也各
[00:08:46.920 --> 00:08:48.120]  十二個的支派
[00:08:48.120 --> 00:08:50.840]  神逐個來賜福他們
[00:08:50.840 --> 00:08:52.320]  到了新約的時候
[00:08:52.320 --> 00:08:54.200]  主耶穌一開始就說
[00:08:54.200 --> 00:08:56.320]  「八福」
[00:08:56.320 --> 00:08:59.400]  到了最後啟示錄的時候
[00:08:59.400 --> 00:09:01.920]  有很多很多的審判
[00:09:01.920 --> 00:09:03.440]  但其中不斷有很多
[00:09:03.440 --> 00:09:07.400]  說到神如何賜福給尋求祂的人
[00:09:07.400 --> 00:09:09.760]  神的路是賜福的路
[00:09:09.760 --> 00:09:14.240]  因為祂很想將福氣賜給我們
[00:09:14.240 --> 00:09:15.440]  這些福氣
[00:09:15.440 --> 00:09:16.320]  聖經所說
[00:09:16.320 --> 00:09:19.840]  「你要吃勞碌得來的」
[00:09:19.840 --> 00:09:22.400]  意味著你所做的事情
[00:09:22.400 --> 00:09:23.840]  一定有果效
[00:09:23.840 --> 00:09:24.880]  沒錯你會勞碌
[00:09:24.880 --> 00:09:26.320]  你會付出代價
[00:09:26.320 --> 00:09:27.360]  但你所做的事情
[00:09:27.360 --> 00:09:29.400]  是會有果效的
[00:09:29.400 --> 00:09:32.280]  不像前面一百二十七篇所說
[00:09:32.280 --> 00:09:33.760]  你記得上星期我們說到
[00:09:33.760 --> 00:09:36.200]  一百二十七篇
[00:09:36.200 --> 00:09:38.960]  很多時候你會發覺一個很大的問題
[00:09:38.960 --> 00:09:40.600]  如果不是耶和華建造房屋
[00:09:40.600 --> 00:09:42.520]  建造的人會怎樣呢?
[00:09:42.520 --> 00:09:45.720]  「枉然勞力」
[00:09:45.720 --> 00:09:46.920]  不會有果效的
[00:09:46.920 --> 00:09:48.360]  是枉然的
[00:09:48.360 --> 00:09:49.480]  但敬畏神的人
[00:09:49.480 --> 00:09:52.520]  他所做的事情是有果效的
[00:09:52.520 --> 00:09:54.040]  他所做的
[00:09:54.040 --> 00:09:55.640]  是會得到成果
[00:09:55.640 --> 00:10:00.360]  可以吃自己勞碌得來的果效
[00:10:00.360 --> 00:10:01.240]  聖經繼續說
[00:10:01.240 --> 00:10:04.920]  「你要享福事情順利」
[00:10:04.920 --> 00:10:07.200]  中國人很喜歡順利
[00:10:07.200 --> 00:10:10.680]  新年的時候順順利利
[00:10:10.680 --> 00:10:13.400]  基督徒是否完全順利呢?
[00:10:13.400 --> 00:10:14.720]  當然大家知道
[00:10:14.720 --> 00:10:16.640]  不會完全順利
[00:10:16.640 --> 00:10:18.160]  有些時候你會有困難
[00:10:18.160 --> 00:10:19.160]  有意外
[00:10:19.160 --> 00:10:23.120]  甚至會遭遇一些很特別的阻礙
[00:10:23.120 --> 00:10:24.320]  聖經說到順利的時候
[00:10:24.320 --> 00:10:26.600]  你會想起什麼呢?
[00:10:26.600 --> 00:10:29.960]  第一篇詩篇第二節
[00:10:29.960 --> 00:10:32.600]  「為喜愛耶和華的律法」
[00:10:32.600 --> 00:10:34.160]  「晝夜思賞」
[00:10:34.160 --> 00:10:36.320]  「這人便或有福」
[00:10:36.320 --> 00:10:40.000]  「他好似一棵樹栽在溪水旁」
[00:10:40.000 --> 00:10:42.040]  「按時候結果指」
[00:10:42.040 --> 00:10:45.840]  「凡他所作的」
[00:10:45.840 --> 00:10:49.120]  「盡都順利」
[00:10:49.120 --> 00:10:50.400]  當聖經說到順利的時候
[00:10:50.400 --> 00:10:51.800]  是在說一種
[00:10:51.800 --> 00:10:56.600]  神讓他所有的潛在的美善
[00:10:56.600 --> 00:11:00.480]  能夠充分地承傳
[00:11:00.480 --> 00:11:02.600]  英文翻譯為prosper
[00:11:02.600 --> 00:11:06.720]  能夠很豐富地去成就出來
[00:11:06.720 --> 00:11:07.960]  不一定沒有困難
[00:11:07.960 --> 00:11:09.680]  不一定沒有意外
[00:11:09.680 --> 00:11:11.480]  而是你能夠得著神
[00:11:11.480 --> 00:11:14.880]  給你最美善的一切
[00:11:14.880 --> 00:11:16.520]  或者很簡單的一個比喻
[00:11:16.520 --> 00:11:19.000]  如果你看到一棵小盆栽
[00:11:19.000 --> 00:11:21.200]  放在一個很暗的房間裡
[00:11:21.200 --> 00:11:23.600]  不足夠的空氣陽光
[00:11:23.600 --> 00:11:25.960]  這棵盆栽可能有一點點樹葉
[00:11:25.960 --> 00:11:28.080]  但是很稀疏
[00:11:28.080 --> 00:11:30.280]  但把它放在外面
[00:11:30.280 --> 00:11:31.760]  有充沛的陽光
[00:11:31.760 --> 00:11:33.520]  有足夠的雨水
[00:11:33.520 --> 00:11:36.400]  這棵植物長得很快隨
[00:11:36.400 --> 00:11:38.200]  樹葉很濃密
[00:11:38.200 --> 00:11:40.880]  有些果子可以結出來
[00:11:40.880 --> 00:11:43.640]  這就是順利
[00:11:43.640 --> 00:11:45.120]  聖經提及順利就是
[00:11:45.120 --> 00:11:47.520]  當人敬畏神的時候
[00:11:47.520 --> 00:11:49.080]  這個被造者
[00:11:49.080 --> 00:11:52.000]  他能夠達到神要他達到
[00:11:52.000 --> 00:11:55.200]  最美善的狀況
[00:11:55.200 --> 00:11:58.320]  他的美善能夠最好地發揮出來
[00:11:58.320 --> 00:12:01.080]  他的生命順利
[00:12:01.080 --> 00:12:02.600]  所以你記得《針燕》
[00:12:02.600 --> 00:12:04.440]  在第三章就提及
[00:12:04.440 --> 00:12:07.440]  你們要凡事敬畏神
[00:12:07.440 --> 00:12:09.760]  要認定耶和華
[00:12:09.760 --> 00:12:13.000]  因此你就會看到你的倉庫
[00:12:13.000 --> 00:12:15.920]  你的儲存的貨物的地方
[00:12:15.920 --> 00:12:18.080]  就會充滿有餘
[00:12:18.080 --> 00:12:21.240]  你的酒駕就會有新酒迎人
[00:12:21.240 --> 00:12:22.920]  大家記得這些經文
[00:12:22.920 --> 00:12:24.120]  是常常講述到
[00:12:24.120 --> 00:12:25.880]  當我們敬畏神的時候
[00:12:25.880 --> 00:12:30.280]  神就將這些福氣、這些順利賜給我們
[00:12:30.280 --> 00:12:33.800]  我請大家再看前面的二十五章
[00:12:33.800 --> 00:12:35.880]  詩篇二十五章
[00:12:35.880 --> 00:12:45.880]  在二十五章的第十二及十三節
[00:12:45.880 --> 00:12:52.000]  不如大家一起讀出來
[00:12:52.000 --> 00:12:54.400]  誰敬畏耶和華
[00:12:54.400 --> 00:12:58.520]  耶和華必指示他當選擇的路路
[00:12:58.520 --> 00:13:00.800]  他必安然居住
[00:13:00.800 --> 00:13:04.480]  他的後裔必承受地土
[00:13:04.480 --> 00:13:05.760]  誰敬畏神
[00:13:05.760 --> 00:13:09.160]  神就會指示他當選擇的路
[00:13:09.160 --> 00:13:11.320]  當你人生有很多抉擇的時候
[00:13:11.320 --> 00:13:13.440]  你保存著敬畏的心
[00:13:13.440 --> 00:13:16.000]  你就會知道怎樣選擇
[00:13:16.000 --> 00:13:17.680]  然後神將福氣賜給你
[00:13:17.680 --> 00:13:19.800]  他必安然居住
[00:13:19.800 --> 00:13:21.400]  有聖經亦說
[00:13:21.400 --> 00:13:25.720]  他必享福樂
[00:13:25.720 --> 00:13:28.520]  敬畏神的路是一條蒙福的路
[00:13:28.520 --> 00:13:32.280]  是一條領受神給我們凡事順利
[00:13:32.280 --> 00:13:35.560]  生命蓬勃地成長的一條路
[00:13:35.560 --> 00:13:38.600]  我們再回到聖經一百二十八篇
[00:13:38.600 --> 00:13:44.480]  人領受神給我們的賜福
[00:13:44.480 --> 00:13:46.040]  不單止自己蒙恩
[00:13:46.040 --> 00:13:48.960]  也將這份恩惠、這份福氣
[00:13:48.960 --> 00:13:51.080]  延伸到他的家庭
[00:13:51.080 --> 00:13:54.240]  在一百二十八篇第三節
[00:13:54.240 --> 00:13:55.920]  你的妻子在你的內室
[00:13:55.920 --> 00:13:59.200]  好像多結果子的葡萄樹
[00:13:59.200 --> 00:14:00.480]  聖經特別強調
[00:14:00.480 --> 00:14:02.960]  她的配偶在她的內室
[00:14:02.960 --> 00:14:06.240]  也有一種忠貞的含義
[00:14:06.240 --> 00:14:08.480]  是忠於她的丈夫
[00:14:08.480 --> 00:14:11.360]  好像多結果子的葡萄樹
[00:14:11.360 --> 00:14:14.320]  一種生命很豐富
[00:14:14.320 --> 00:14:18.280]  產生很美善的生命的果子
[00:14:18.280 --> 00:14:20.400]  而你圍繞你的卓子
[00:14:20.400 --> 00:14:22.880]  好像橄欖栽子
[00:14:22.880 --> 00:14:24.760]  這個栽子其實的意思是
[00:14:24.760 --> 00:14:28.040]  講述很多幼嫩的嫩枝
[00:14:28.040 --> 00:14:31.160]  橄欖的嫩枝很豐盛地生長
[00:14:31.160 --> 00:14:33.480]  是描寫一種生機勃勃
[00:14:33.480 --> 00:14:37.840]  很有朝氣、很快樂的一種處境
[00:14:37.840 --> 00:14:39.360]  大家回想我們上一次
[00:14:39.360 --> 00:14:41.720]  一百二十七篇講到
[00:14:41.720 --> 00:14:45.080]  當時聖經描寫很多子女好像甚麼呢?
[00:14:45.080 --> 00:14:47.320]  好像賤
[00:14:47.320 --> 00:14:50.600]  她的賤袋充滿的人便為有福
[00:14:50.600 --> 00:14:54.800]  一百二十七篇其中的第五節
[00:14:54.800 --> 00:14:57.160]  聖經純粹地講述到
[00:14:57.160 --> 00:14:59.040]  一個人當他敬畏神的時候
[00:14:59.040 --> 00:15:00.600]  神賜福他的家庭
[00:15:00.600 --> 00:15:02.360]  他的家庭很和諧
[00:15:02.360 --> 00:15:04.240]  子女一起
[00:15:04.240 --> 00:15:07.000]  彼此間忠誠相待
[00:15:07.000 --> 00:15:09.280]  也都能夠有一種生機
[00:15:09.280 --> 00:15:11.880]  一種活潑在他們當中
[00:15:11.880 --> 00:15:13.840]  神是這樣賜福他們
[00:15:13.840 --> 00:15:18.400]  這是舊的聖經描寫神賜福的一些記號
[00:15:18.400 --> 00:15:20.840]  當然今天有些人說
[00:15:20.840 --> 00:15:24.720]  最好不要讓我的子女成群
[00:15:24.720 --> 00:15:28.480]  很多人擔心承擔子女的責任
[00:15:28.480 --> 00:15:30.840]  沒錯,今天可能我們未必是
[00:15:30.840 --> 00:15:33.040]  多子女才是祝福
[00:15:33.040 --> 00:15:36.360]  但聖經所講的最基本的含義就是
[00:15:36.360 --> 00:15:38.280]  當人敬畏神的時候
[00:15:38.280 --> 00:15:41.080]  他個人的生命是延展出
[00:15:41.080 --> 00:15:44.880]  很多很多的美善的生命
[00:15:44.880 --> 00:15:46.440]  未必是子女
[00:15:46.440 --> 00:15:48.280]  但必能夠產生很多
[00:15:48.280 --> 00:15:52.440]  對別人生命的美善的祝福
[00:15:52.440 --> 00:15:55.960]  大家記得在聖經提到的多家
[00:15:55.960 --> 00:15:57.080]  在新約的時候
[00:15:57.080 --> 00:16:01.520]  當他在床上過身的時候
[00:16:01.520 --> 00:16:03.840]  彼得來幫助他
[00:16:03.840 --> 00:16:07.560]  當時聖經描寫有甚麼人在床邊
[00:16:07.560 --> 00:16:09.920]  很多寡婦
[00:16:09.920 --> 00:16:12.760]  被人輕視的一些女士
[00:16:12.760 --> 00:16:16.200]  當時他們帶著多家幫他們一起做的
[00:16:16.200 --> 00:16:20.000]  女衣、外衣在彼得體
[00:16:20.000 --> 00:16:22.200]  可以想像多家這位姐妹
[00:16:22.200 --> 00:16:23.640]  在她在生的時候
[00:16:23.640 --> 00:16:26.200]  曾經幫助很多被疏忽的人
[00:16:26.200 --> 00:16:27.840]  幫他們一起做衣裳
[00:16:27.840 --> 00:16:31.000]  給他們肯定、給他們關懷
[00:16:31.000 --> 00:16:32.320]  因此她的生命
[00:16:32.320 --> 00:16:37.000]  延伸出很多美善的生命
[00:16:37.000 --> 00:16:41.080]  我又想起有一次我參加一個基督教學校
[00:16:41.080 --> 00:16:43.720]  他們週年聚餐
[00:16:43.720 --> 00:16:44.800]  在聚餐的時候
[00:16:44.800 --> 00:16:46.640]  看到很多老師
[00:16:46.640 --> 00:16:49.200]  也有退休的老師回來
[00:16:49.200 --> 00:16:50.160]  我看到一位老師
[00:16:50.160 --> 00:16:51.040]  他坐在當中
[00:16:51.040 --> 00:16:53.840]  一位年長的退休老師
[00:16:53.840 --> 00:16:55.280]  在那時候看到很多同學
[00:16:55.280 --> 00:16:56.360]  有些新的同學
[00:16:56.360 --> 00:16:58.880]  有些畢業很多年的同學
[00:16:58.880 --> 00:17:00.200]  整個參會過程
[00:17:00.200 --> 00:17:02.720]  經常走到這位老師旁邊
[00:17:02.720 --> 00:17:03.920]  和他聊天
[00:17:03.920 --> 00:17:06.040]  一邊感謝他以前怎樣關心他們
[00:17:06.040 --> 00:17:07.200]  幫助他們
[00:17:07.200 --> 00:17:09.920]  一邊拍照一邊聊天
[00:17:09.920 --> 00:17:13.120]  我就想起聖經這裡所說
[00:17:13.120 --> 00:17:15.920]  「你兒女圍繞你的桌子
[00:17:15.920 --> 00:17:19.080]  好像橄欖栽子」
