
[00:00:00.000 --> 00:00:03.000]  剛才大家眼前一班師班員
[00:04:22.000 --> 00:04:24.000]  是從天上來的神
[00:04:24.000 --> 00:04:27.000]  他與那位創造天際的主宰
[00:04:27.000 --> 00:04:29.000]  是本為一
[00:04:29.000 --> 00:04:31.000]  他與神原為一體
[00:04:31.000 --> 00:04:33.000]  他又宣告當他來到世界上的時候
[00:04:33.000 --> 00:04:34.000]  有一個目的
[00:04:34.000 --> 00:04:36.000]  說要拯救罪人
[00:04:36.000 --> 00:04:39.000]  從罪惡當中釋放出來
[00:04:39.000 --> 00:04:40.000]  他告訴我們
[00:04:40.000 --> 00:04:43.000]  在神與人之間有一個罪惡的鴻溝
[00:04:43.000 --> 00:04:46.000]  將人與神之間隔開了
[00:04:46.000 --> 00:04:48.000]  人不能夠靠自己得到救恩
[00:04:48.000 --> 00:04:51.000]  唯有藉著耶穌基督自己
[00:04:51.000 --> 00:04:53.000]  成為了他們的橋樑
[00:04:53.000 --> 00:04:57.000]  將他們帶回到創造者的身旁
[00:04:57.000 --> 00:04:58.000]  藉著耶穌基督
[00:04:58.000 --> 00:05:02.000]  人與神之間重新建立和好的關係
[00:05:02.000 --> 00:05:05.000]  耶穌基督就能夠解決人罪的問題
[00:05:05.000 --> 00:05:08.000]  將人重新帶到神的面前
[00:05:08.000 --> 00:05:09.000]  當他宣告的時候
[00:05:09.000 --> 00:05:10.000]  似乎很多人都不承認
[00:05:10.000 --> 00:05:13.000]  耶穌基督真的能夠有這樣的力量
[00:05:13.000 --> 00:05:15.000]  很多人輕視他
[00:05:15.000 --> 00:05:18.000]  直至當他釘十字架的時候
[00:05:18.000 --> 00:05:19.000]  同時在一個很貧寒
[00:05:19.000 --> 00:05:22.000]  很輕賤的狀況之下死去
[00:05:22.000 --> 00:05:25.000]  當時一班受刑罰的罪犯
[00:05:25.000 --> 00:05:27.000]  他們死有幾種程度
[00:05:27.000 --> 00:05:29.000]  有些死在更加輕賤
[00:05:29.000 --> 00:05:31.000]  卑賤的狀況之下死去
[00:05:31.000 --> 00:05:34.000]  釘十字架就是當時最低層的罪犯
[00:05:34.000 --> 00:05:36.000]  所面對的刑罰
[00:05:36.000 --> 00:05:38.000]  當時的羅馬公民
[00:05:38.000 --> 00:05:40.000]  是絕不會受到這樣的刑罰的
[00:05:40.000 --> 00:05:43.000]  耶穌基督在他臨死的時候
[00:05:43.000 --> 00:05:47.000]  他死的時候都顯現出一種極之寒微的狀況
[00:05:47.000 --> 00:05:48.000]  但當他死後三天
[00:05:48.000 --> 00:05:50.000]  他從死裡面復活過來
[00:05:50.000 --> 00:05:54.000]  很清楚地用大能證實他是神的兒子
[00:05:54.000 --> 00:05:55.000]  他是神
[00:05:55.000 --> 00:05:56.000]  他是勝過了死亡
[00:05:56.000 --> 00:05:57.000]  勝過了黑暗
[00:05:57.000 --> 00:05:59.000]  從死裡面復活過來的一位神
[00:05:59.000 --> 00:06:03.000]  以大能顯明他真正是神
[00:06:03.000 --> 00:06:05.000]  事實上在聖經很早之前
[00:06:05.000 --> 00:06:06.000]  公元前的八世紀
[00:06:06.000 --> 00:06:08.000]  聖經有一本很古老的書卷
[00:06:08.000 --> 00:06:09.000]  二創亞書
[00:06:09.000 --> 00:06:12.000]  就已經預言耶穌基督會降生在世界上
[00:06:12.000 --> 00:06:16.000]  預言他會採取一個卑微的身份
[00:06:16.000 --> 00:06:18.000]  出現在這個世界上
[00:06:18.000 --> 00:06:20.000]  來拯救這個世界
[00:06:20.000 --> 00:06:22.000]  原來我們發覺耶穌基督來到世界上
[00:06:22.000 --> 00:06:24.000]  他不是無可奈何地貧寒
[00:06:24.000 --> 00:06:27.000]  無可奈何地在一個貧窮的狀況之下
[00:06:27.000 --> 00:06:30.000]  原來是他自己甘心樂意
[00:06:30.000 --> 00:06:33.000]  自己選擇一個卑微的狀況出生
[00:06:33.000 --> 00:06:35.000]  或者你會問
[00:06:35.000 --> 00:06:37.000]  為什麼神要這樣做呢?
[00:06:37.000 --> 00:06:38.000]  為什麼耶穌要這樣做
[00:06:38.000 --> 00:06:40.000]  選擇一個貧寒的狀況
[00:06:40.000 --> 00:06:42.000]  來出現在世界上呢?
[00:06:42.000 --> 00:06:45.000]  我想說有兩個可能的原因
[00:06:45.000 --> 00:06:47.000]  第一個
[00:06:47.000 --> 00:06:48.000]  是因為這位神
[00:06:48.000 --> 00:06:51.000]  想給我們一個革新的觀念
[00:06:51.000 --> 00:06:52.000]  他讓我們看見
[00:06:52.000 --> 00:06:54.000]  他是重視卑微的人
[00:06:54.000 --> 00:06:56.000]  無論哪一個人
[00:06:56.000 --> 00:06:57.000]  無論你怎樣看待自己
[00:06:57.000 --> 00:06:59.000]  無論你出身怎樣
[00:06:59.000 --> 00:07:00.000]  無論你的學歷
[00:07:00.000 --> 00:07:01.000]  你的背景是怎樣
[00:07:01.000 --> 00:07:02.000]  在耶穌基督眼中
[00:07:02.000 --> 00:07:05.000]  你都是被重視的
[00:07:05.000 --> 00:07:06.000]  神要給我們看見
[00:07:06.000 --> 00:07:09.000]  神是重視每一個生命的
[00:07:09.000 --> 00:07:13.000]  因此耶穌基督甘願在一群貧寒的人中間出現
[00:07:13.000 --> 00:07:14.000]  和他們相處
[00:07:14.000 --> 00:07:16.000]  要給我們一個革新的觀念
[00:07:16.000 --> 00:07:17.000]  就是每一個生命
[00:07:17.000 --> 00:07:20.000]  都是他所重視的
[00:07:20.000 --> 00:07:21.000]  我曾經聽到一件事
[00:07:21.000 --> 00:07:24.000]  我聽完之後有一種感觸
[00:07:24.000 --> 00:07:28.000]  這件事是說一個兒童醫院裡發生的事
[00:07:28.000 --> 00:07:30.000]  當時在醫院裡有一群小朋友
[00:07:30.000 --> 00:07:32.000]  正在接受醫療
[00:07:32.000 --> 00:07:34.000]  其中一個是因為孤兒
[00:07:34.000 --> 00:07:37.000]  所以很多時候沒有親人去探訪他
[00:07:37.000 --> 00:07:40.000]  很多時候有很多父母去探訪自己的子女
[00:07:40.000 --> 00:07:43.000]  他就自己一個人孤孤單單在一個角落裡
[00:07:43.000 --> 00:07:46.000]  很多朋友和小朋友不喜歡和他玩
[00:07:46.000 --> 00:07:47.000]  覺得他很孤僻
[00:07:47.000 --> 00:07:49.000]  覺得他沒有人理會
[00:07:49.000 --> 00:07:51.000]  覺得他比他們低級一點
[00:07:51.000 --> 00:07:54.000]  因此他在一個很悲慘的情況
[00:07:54.000 --> 00:07:56.000]  很不開心的情況
[00:07:56.000 --> 00:07:59.000]  有一次有一個兒童醫院的院長
[00:07:59.000 --> 00:08:02.000]  來巡視病床
[00:08:02.000 --> 00:08:06.000]  發覺小朋友在床角裡很不開心
[00:08:06.000 --> 00:08:07.000]  沒有人肯和他玩
[00:08:07.000 --> 00:08:10.000]  就問護士為什麼會有這樣的情況
[00:08:10.000 --> 00:08:13.000]  為什麼小朋友沒有人和他玩
[00:08:13.000 --> 00:08:15.000]  護士解釋給他聽原因
[00:08:15.000 --> 00:08:18.000]  這個院長很想幫助這個小朋友
[00:08:18.000 --> 00:08:19.000]  他用什麼方法呢?
[00:08:19.000 --> 00:08:21.000]  他沒有開新藥給他
[00:08:21.000 --> 00:08:24.000]  也沒有把他調到新的病房
[00:08:24.000 --> 00:08:26.000]  他只是用一個方法
[00:08:26.000 --> 00:08:29.000]  就是走過去和他聊天
[00:08:29.000 --> 00:08:31.000]  聊了二十分鐘
[00:08:31.000 --> 00:08:34.000]  一直很小聲在他旁邊和他聊天
[00:08:34.000 --> 00:08:36.000]  問他很多各方面的問題
[00:08:36.000 --> 00:08:38.000]  當他聊天的時候
[00:08:38.000 --> 00:08:41.000]  周圍所有的小朋友都看著
[00:08:41.000 --> 00:08:43.000]  這個院長和他聊什麼呢?
[00:08:43.000 --> 00:08:46.000]  為什麼會和他聊這麼久呢?
[00:08:46.000 --> 00:08:48.000]  聊什麼這麼重要的事情呢?
[00:08:48.000 --> 00:08:50.000]  當院長離開之後
[00:08:50.000 --> 00:08:53.000]  一群小朋友湧到這個小朋友身上
[00:08:53.000 --> 00:08:55.000]  喂!剛才說什麼?
[00:08:55.000 --> 00:08:56.000]  為什麼院長和你聊天呢?
[00:08:56.000 --> 00:08:57.000]  你認識他嗎?
[00:08:57.000 --> 00:08:59.000]  等等的問題就發出來
[00:08:59.000 --> 00:09:03.000]  突然間這個小朋友成為了眾人的焦點
[00:09:03.000 --> 00:09:07.000]  成為了眾人所關心、所重視的對象
[00:09:07.000 --> 00:09:10.000]  我覺得這個院長很聰明
[00:09:10.000 --> 00:09:15.000]  當他以自己的身份和這個小朋友相處二十分鐘的時間
[00:09:15.000 --> 00:09:19.000]  他就能夠讓他的身份在眾人眼中被提升
[00:09:19.000 --> 00:09:21.000]  被人重新重視
[00:09:21.000 --> 00:09:22.000]  我的意思是說
[00:09:22.000 --> 00:09:24.000]  當耶穌基督來到世界上的時候
[00:09:24.000 --> 00:09:25.000]  祂有一個原因
[00:09:25.000 --> 00:09:29.000]  祂要讓我們知道祂重視每一個人、每一個生命
[00:09:29.000 --> 00:09:31.000]  各位朋友
[00:09:31.000 --> 00:09:33.000]  今天如果你覺得自己是多麼不如人
[00:09:33.000 --> 00:09:36.000]  你的成就多麼不及別人的成就
[00:09:36.000 --> 00:09:37.000]  你要記住
[00:09:37.000 --> 00:09:40.000]  因為耶穌基督是願意樂意與你一起
[00:09:40.000 --> 00:09:43.000]  祂樂意與任何人一起
[00:09:43.000 --> 00:09:45.000]  當祂與你一起的時候
[00:09:45.000 --> 00:09:47.000]  你的生命就顯得高貴
[00:09:47.000 --> 00:09:50.000]  因為竟然宇宙的主宰願意與你一起
[00:09:50.000 --> 00:09:53.000]  這是第一方面我想到的意思
[00:09:53.000 --> 00:09:57.000]  為什麼耶穌基督以一個貧寒的身份出現在世界上
[00:09:57.000 --> 00:09:59.000]  第二個原因我想到的
[00:09:59.000 --> 00:10:02.000]  就是當耶穌基督來到世界上的時候
[00:10:02.000 --> 00:10:06.000]  祂會顯現出什麼才是真正的偉大
[00:10:06.000 --> 00:10:08.000]  什麼才是真正的偉大呢
[00:10:08.000 --> 00:10:12.000]  當一位耶穌基督願意不堅持自己的偉大
[00:10:12.000 --> 00:10:14.000]  這就是祂最偉大的地方
[00:10:14.000 --> 00:10:15.000]  祂因為愛的緣故
[00:10:15.000 --> 00:10:18.000]  願意將自己的榮耀、尊貴放下
[00:10:18.000 --> 00:10:19.000]  因為愛的緣故
[00:10:19.000 --> 00:10:22.000]  採取一個很貧寒的身份
[00:10:22.000 --> 00:10:24.000]  這就是祂偉大之處
[00:10:24.000 --> 00:10:26.000]  聖經有句說話很特別
[00:10:26.000 --> 00:10:30.000]  耶穌基督不以神同等為強奪的
[00:10:30.000 --> 00:10:33.000]  沒有將祂與神同等的地位
[00:10:33.000 --> 00:10:37.000]  為一個要堅持、執著的地方
[00:10:37.000 --> 00:10:39.000]  祂要放下這個
[00:10:39.000 --> 00:10:44.000]  祂沒有強力地壓著這個不肯放下
[00:10:44.000 --> 00:10:46.000]  我聽到一個消息
[00:10:46.000 --> 00:10:47.000]  有一個年輕人
[00:10:47.000 --> 00:10:49.000]  他做了一個公司的經理
[00:10:49.000 --> 00:10:51.000]  當他剛剛升職做經理之後
[00:10:51.000 --> 00:10:54.000]  他的舊朋友看到他在電梯口拍肩膀
[00:10:54.000 --> 00:10:58.000]  「喂,王仔,升了經理,好喔」
[00:10:58.000 --> 00:11:00.000]  他馬上撞著臉
[00:11:00.000 --> 00:11:05.000]  「不要叫我王仔,叫我王經理」
[00:11:05.000 --> 00:11:07.000]  他很難接受別人這樣稱呼他
[00:11:07.000 --> 00:11:09.000]  因為他覺得自己已經高貴了
[00:11:09.000 --> 00:11:10.000]  尊貴了
[00:11:10.000 --> 00:11:12.000]  應該稱呼他經理才對
[00:11:12.000 --> 00:11:14.000]  他不能夠放下這個尊嚴
[00:11:14.000 --> 00:11:18.000]  因此要求別人要這樣稱呼他
[00:11:18.000 --> 00:11:19.000]  我們會發覺很多人
[00:11:19.000 --> 00:11:22.000]  他要堅持著他的尊貴、尊榮
[00:11:22.000 --> 00:11:24.000]  但耶穌基督以貧寒的身份出現
[00:11:24.000 --> 00:11:26.000]  正正想表現一件事
[00:11:26.000 --> 00:11:27.000]  就是祂的偉大
[00:11:27.000 --> 00:11:29.000]  在於祂能夠為了愛的緣故
[00:11:29.000 --> 00:11:31.000]  放棄祂自己的偉大
[00:11:31.000 --> 00:11:33.000]  因此聖經有一段很寶貴的說話
[00:11:33.000 --> 00:11:35.000]  說到一件事
[00:11:35.000 --> 00:11:37.000]  就是聖經二創書第四十二章
[00:11:37.000 --> 00:11:39.000]  當中的一段經文
[00:11:39.000 --> 00:11:41.000]  我讀給大家聽
[00:11:41.000 --> 00:11:43.000]  在聖經四十二章
[00:11:43.000 --> 00:11:45.000]  預言到耶穌基督是怎樣的身份
[00:11:45.000 --> 00:11:47.000]  怎樣的生活
[00:11:47.000 --> 00:11:48.000]  第一節
[00:11:48.000 --> 00:11:50.000]  看那我的僕人
[00:11:50.000 --> 00:11:52.000]  我所扶持、所揀選
[00:11:52.000 --> 00:11:54.000]  心裡所喜悅的
[00:11:54.000 --> 00:11:56.000]  我已將我的靈賜給他
[00:11:56.000 --> 00:11:59.000]  他必將功利傳給外邦
[00:11:59.000 --> 00:12:02.000]  他不喧揚、不揚聲
[00:12:02.000 --> 00:12:04.000]  也不使街上聽見他的聲音
[00:12:04.000 --> 00:12:06.000]  壓傷的爐位
[00:12:06.000 --> 00:12:07.000]  他不截斷
[00:12:07.000 --> 00:12:08.000]  將殘的燈火
[00:12:08.000 --> 00:12:10.000]  他不催眠
[00:12:10.000 --> 00:12:13.000]  他憑真實將功利傳開
[00:12:13.000 --> 00:12:15.000]  他不灰心也不喪膽
[00:12:15.000 --> 00:12:18.000]  直到他在地上設立功利
[00:12:18.000 --> 00:12:21.000]  海島都等候他的墳會
[00:12:21.000 --> 00:12:24.000]  聖經描寫一位耶穌基督
[00:12:24.000 --> 00:12:26.000]  他說他來到世界上的時候
[00:12:26.000 --> 00:12:28.000]  他不喧揚
[00:12:28.000 --> 00:12:30.000]  他不會大聲張叫
[00:12:30.000 --> 00:12:31.000]  他不會揚聲
[00:12:31.000 --> 00:12:33.000]  不會提高聲浪
[00:12:33.000 --> 00:12:34.000]  要吸引人的注意
[00:12:34.000 --> 00:12:35.000]  他在街上
[00:12:35.000 --> 00:12:38.000]  也不叫人聽見他的聲音
[00:12:38.000 --> 00:12:42.000]  一個很謙和、很溫柔的姿態
[00:12:42.000 --> 00:12:44.000]  他不要來到張揚自己的名聲
[00:12:44.000 --> 00:12:47.000]  但他堅持一個品格
[00:12:47.000 --> 00:12:49.000]  他就是壓傷的爐位
[00:12:49.000 --> 00:12:50.000]  他不截斷
[00:12:50.000 --> 00:12:51.000]  將殘的燈火
[00:12:51.000 --> 00:12:53.000]  他不催眠
[00:12:53.000 --> 00:12:55.000]  持久保住一種很安慰
[00:12:55.000 --> 00:12:57.000]  一種憐憫人的心
[00:12:57.000 --> 00:12:58.000]  就算一些我們輕看的
[00:12:58.000 --> 00:13:00.000]  以為不值得再要
[00:13:00.000 --> 00:13:02.000]  值得要撇棄的事情
[00:13:02.000 --> 00:13:03.000]  壓傷了爐位
[00:13:03.000 --> 00:13:04.000]  由他吧
[00:13:04.000 --> 00:13:05.000]  由他算數吧
[00:13:05.000 --> 00:13:06.000]  在那一刻
[00:13:06.000 --> 00:13:07.000]  耶穌要憐憫他
[00:13:07.000 --> 00:13:08.000]  不讓他截斷
[00:13:08.000 --> 00:13:10.000]  仍然保持他、愛護他
[00:13:10.000 --> 00:13:12.000]  有時候你看回聖經的福音書
[00:13:12.000 --> 00:13:13.000]  就不斷說這件事情
[00:13:13.000 --> 00:13:14.000]  很多貧寒的人
[00:13:14.000 --> 00:13:16.000]  很多被人撇棄的人
[00:13:16.000 --> 00:13:19.000]  耶穌都是愛護、憐憫他
[00:13:19.000 --> 00:13:20.000]  聖經說
[00:13:20.000 --> 00:13:22.000]  他憑真實將公理傳開
[00:13:22.000 --> 00:13:23.000]  什麼是真實呢?
[00:13:23.000 --> 00:13:24.000]  他按著真理
[00:13:24.000 --> 00:13:25.000]  在實際生活當中
[00:13:25.000 --> 00:13:28.000]  活出的真理
[00:13:28.000 --> 00:13:30.000]  他憑著憐憫的心腸
[00:13:30.000 --> 00:13:33.000]  在世上建立了真正的真理
[00:13:33.000 --> 00:13:35.000]  不單是宣講式的真理
[00:13:35.000 --> 00:13:37.000]  是真正實行出來的真理
[00:13:37.000 --> 00:13:40.000]  他透過他的品行、他的言行
[00:13:40.000 --> 00:13:42.000]  建立了真理
[00:13:42.000 --> 00:13:44.000]  他不灰心、不喪膽
[00:13:44.000 --> 00:13:47.000]  直到他在地上設立了公理
[00:13:47.000 --> 00:13:49.000]  在整個世界當中
[00:13:49.000 --> 00:13:53.000]  設立了真正的真理的典範
[00:13:53.000 --> 00:13:56.000]  耶穌基督當他來到世界上的時候
[00:13:56.000 --> 00:13:58.000]  就藉著他這個身份
[00:13:58.000 --> 00:14:01.000]  建立了真正的真理
[00:14:01.000 --> 00:14:04.000]  當我們一群信耶穌的人聚集在一起
[00:14:04.000 --> 00:14:05.000]  我們會問
[00:14:05.000 --> 00:14:07.000]  什麼是信耶穌呢?
[00:14:07.000 --> 00:14:09.000]  基督徒是什麼樣的人呢?
[00:14:09.000 --> 00:14:11.000]  或者我們簡單來說
[00:14:11.000 --> 00:14:16.000]  基督徒是一些真正能夠承認自己有需要的人
[00:14:16.000 --> 00:14:19.000]  信耶穌的人是真正能夠知道自己有缺乏
[00:14:19.000 --> 00:14:22.000]  他願意承認自己有限制
[00:14:22.000 --> 00:14:24.000]  他願意承認自己有過失
[00:14:24.000 --> 00:14:25.000]  曾經犯錯
[00:14:25.000 --> 00:14:28.000]  他又知道自己需要悔改
[00:14:28.000 --> 00:14:30.000]  需要有位神幫助他
[00:14:30.000 --> 00:14:33.000]  以至他能夠不再過一個自我中心的生活
[00:14:33.000 --> 00:14:35.000]  他知道自己有這樣的需要
[00:14:35.000 --> 00:14:37.000]  而他謙卑地承認自己有這樣的需要
[00:14:37.000 --> 00:14:42.000]  這就是基督徒最終的最重心的特質
[00:14:42.000 --> 00:14:43.000]  這個改變
[00:14:43.000 --> 00:14:45.000]  信耶穌並不是毀人的事
[00:14:45.000 --> 00:14:47.000]  並不是一些人透過研究
[00:14:47.000 --> 00:14:50.000]  或者調查得來的結論
[00:14:50.000 --> 00:14:53.000]  因此信耶穌不是某些高深的哲理
[00:14:53.000 --> 00:14:55.000]  奧秘的道理
[00:14:55.000 --> 00:14:56.000]  而純粹是一個人
[00:14:56.000 --> 00:14:57.000]  當他相信的時候
[00:14:57.000 --> 00:15:00.000]  就是真正從內心發出謙卑的承認
[00:15:00.000 --> 00:15:02.000]  我需要神
[00:15:02.000 --> 00:15:04.000]  我需要幫助
[00:15:04.000 --> 00:15:05.000]  當他在謙卑的承認的時候
[00:15:05.000 --> 00:15:09.000]  耶穌基督就進入他心靈的深處
[00:15:09.000 --> 00:15:12.000]  有人說我們不需要
[00:15:12.000 --> 00:15:13.000]  我們可以靠自己的聰明
[00:15:13.000 --> 00:15:15.000]  自己的理性去改變一切
[00:15:15.000 --> 00:15:16.000]  去幫助自己
[00:15:16.000 --> 00:15:17.000]  克服自己
[00:15:17.000 --> 00:15:18.000]  去改善自己
[00:15:18.000 --> 00:15:19.000]  但大家知道
[00:15:19.000 --> 00:15:20.000]  很多時候
[00:15:20.000 --> 00:15:24.000]  這些只不過是一個不實際的想法
[00:15:24.000 --> 00:15:25.000]  或者我舉個簡單的例子
[00:15:25.000 --> 00:15:26.000]  我早前看一份報紙
[00:15:26.000 --> 00:15:27.000]  說到一件事
[00:15:27.000 --> 00:15:29.000]  我突然之間覺得很憤怒
[00:15:29.000 --> 00:15:32.000]  覺得有些人竟然這樣做
[00:15:32.000 --> 00:15:34.000]  說到紐西蘭有一個醫生
