
[00:00:00.000 --> 00:00:04.400]  在一齣最賣座的電影當中
[00:02:48.920 --> 00:02:49.920]  神自己
[00:02:49.920 --> 00:02:50.920]  也就是說
[00:02:50.920 --> 00:02:53.920]  其實在寶羅的心目當中
[00:02:53.920 --> 00:02:55.920]  有什麼比生命更加寶貴?
[00:02:55.920 --> 00:02:59.920]  神自己比生命更加寶貴
[00:02:59.920 --> 00:03:00.920]  詩篇63篇第三節
[00:03:00.920 --> 00:03:03.920]  因你的慈愛比生命更好
[00:03:03.920 --> 00:03:05.920]  沒有一件事比耶穌基督更好
[00:03:05.920 --> 00:03:07.920]  是神自己最好
[00:03:07.920 --> 00:03:09.920]  並且第二個向度
[00:03:09.920 --> 00:03:12.920]  他離世的時候到了
[00:03:12.920 --> 00:03:18.920]  被囂墮是一個被動式的動詞
[00:03:18.920 --> 00:03:23.920]  是神將寶羅放在祭壇上
[00:03:23.920 --> 00:03:26.920]  寶羅被放在祭壇上
[00:03:26.920 --> 00:03:28.920]  寶羅看自己的生命
[00:03:28.920 --> 00:03:30.920]  在人生過程中
[00:03:30.920 --> 00:03:31.920]  神主導他一生
[00:03:31.920 --> 00:03:32.920]  放在祭壇上
[00:03:32.920 --> 00:03:33.920]  而這個是一個
[00:03:33.920 --> 00:03:35.920]  他說時候到了
[00:03:35.920 --> 00:03:37.920]  這個時候不是講時
[00:03:37.920 --> 00:03:38.920]  不是講時間
[00:03:38.920 --> 00:03:40.920]  是講時機
[00:03:40.920 --> 00:03:43.920]  就是說神在寶羅一生當中
[00:03:43.920 --> 00:03:44.920]  在這個時候
[00:03:44.920 --> 00:03:45.920]  這個moment
[00:03:45.920 --> 00:03:46.920]  這個階段
[00:03:46.920 --> 00:03:49.920]  是最好獻情在祭壇上
[00:03:49.920 --> 00:03:51.920]  神知道寶羅的過去
[00:03:51.920 --> 00:03:54.920]  他知道現在是最好的時候
[00:03:54.920 --> 00:03:55.920]  也就是說
[00:03:55.920 --> 00:03:58.920]  寶羅就算離世的時候
[00:03:58.920 --> 00:04:00.920]  他也知道是最好的
[00:04:00.920 --> 00:04:02.920]  無論是生是死
[00:04:02.920 --> 00:04:05.920]  總叫基督在我身上照常顯大
[00:04:05.920 --> 00:04:07.920]  因我活著就是基督
[00:04:07.920 --> 00:04:09.920]  死了就有益處
[00:04:09.920 --> 00:04:12.920]  生命是艱難的
[00:04:12.920 --> 00:04:13.920]  第一世紀信徒艱難
[00:04:13.920 --> 00:04:15.920]  寶羅也在坐牢
[00:04:15.920 --> 00:04:16.920]  不過他知道
[00:04:16.920 --> 00:04:17.920]  就算離世
[00:04:17.920 --> 00:04:19.920]  其實在神的手中
[00:04:19.920 --> 00:04:21.920]  是好得無比
[00:04:21.920 --> 00:04:24.920]  在五月中的時候
[00:04:24.920 --> 00:04:27.920]  我參加了一個BB的八日宴
[00:04:27.920 --> 00:04:29.920]  就是BB一百歲的日子
[00:04:29.920 --> 00:04:31.920]  一百日
[00:04:31.920 --> 00:04:33.920]  一百歲
[00:04:33.920 --> 00:04:35.920]  一百日八日宴
[00:04:35.920 --> 00:04:37.920]  一百日的生日
[00:04:37.920 --> 00:04:39.920]  是這樣的
[00:04:39.920 --> 00:04:40.920]  笑一下也無所謂
[00:04:40.920 --> 00:04:42.920]  在這個八日宴當中
[00:04:42.920 --> 00:04:46.920]  這個BB的名字叫John
[00:04:46.920 --> 00:04:50.920]  他取自於《約翰福音》一章十六節
[00:04:50.920 --> 00:04:52.920]  因為他在1月16日出生
[00:04:52.920 --> 00:04:57.920]  就是上恩
[00:04:57.920 --> 00:04:58.920]  恩他豐滿的恩典
[00:04:58.920 --> 00:05:00.920]  恩上加恩
[00:05:00.920 --> 00:05:05.920]  這個BB出生很開心
[00:05:05.920 --> 00:05:07.920]  父母上台
[00:05:07.920 --> 00:05:11.920]  就和台下大約一百多人
[00:05:11.920 --> 00:05:13.920]  講述他們生命的故事
[00:05:13.920 --> 00:05:14.920]  其實在一年前
[00:05:14.920 --> 00:05:17.920]  2024年1月的時候
[00:05:17.920 --> 00:05:19.920]  他們1月14日
[00:05:19.920 --> 00:05:22.920]  就期待著一個BB的出生
[00:05:22.920 --> 00:05:23.920]  叫做Ruth
[00:05:23.920 --> 00:05:24.920]  就是路德
[00:05:24.920 --> 00:05:26.920]  英文名叫路德
[00:05:26.920 --> 00:05:27.920]  亦都叫恩恩
[00:05:27.920 --> 00:05:29.920]  已經改了名字
[00:05:29.920 --> 00:05:31.920]  在第38週
[00:05:31.920 --> 00:05:34.920]  這個BB就在母親的懷胎中
[00:05:34.920 --> 00:05:35.920]  心臟停頓
[00:05:35.920 --> 00:05:39.920]  所以父母就帶著一個
[00:05:39.920 --> 00:05:41.920]  本來很喜悅的心情
[00:05:41.920 --> 00:05:42.920]  迎接這個BB
[00:05:42.920 --> 00:05:43.920]  一年前
[00:05:43.920 --> 00:05:46.920]  但是都要生了出來
[00:05:46.920 --> 00:05:48.920]  生了一個沒有心跳的BB
[00:05:48.920 --> 00:05:52.920]  當目者收到消息的時候
[00:05:52.920 --> 00:05:54.920]  那天是2024年1月14日
[00:05:54.920 --> 00:05:56.920]  那天也是主日
[00:05:56.920 --> 00:05:57.920]  他出去港島
[00:05:57.920 --> 00:05:58.920]  他講的那篇訊息
[00:05:58.920 --> 00:06:01.920]  就是路德記一章一至十七節
[00:06:01.920 --> 00:06:03.920]  他在哪裏港島呢
[00:06:03.920 --> 00:06:06.920]  就講靠主前行
[00:06:06.920 --> 00:06:08.920]  在路途當中
[00:06:08.920 --> 00:06:09.920]  他收到這個消息
[00:06:09.920 --> 00:06:10.920]  知道BB過世的時候
[00:06:10.920 --> 00:06:12.920]  他非常難過
[00:06:12.920 --> 00:06:15.920]  這個目者就和上帝祈禱
[00:06:15.920 --> 00:06:16.920]  求主加力
[00:06:16.920 --> 00:06:18.920]  讓他能夠港島
[00:06:18.920 --> 00:06:19.920]  那上帝就和他說
[00:06:19.920 --> 00:06:21.920]  你願不願意
[00:06:21.920 --> 00:06:23.920]  將路德記一章一至十七節
[00:06:23.920 --> 00:06:24.920]  這篇訊息
[00:06:24.920 --> 00:06:26.920]  獻情給恩恩
[00:06:26.920 --> 00:06:28.920]  獻情給上帝呢
[00:06:28.920 --> 00:06:30.920]  那目者願意
[00:06:30.920 --> 00:06:33.920]  靠主去講述這篇訊息
[00:06:33.920 --> 00:06:37.920]  太太先生在台上
[00:06:37.920 --> 00:06:38.920]  向眾親友
[00:06:38.920 --> 00:06:39.920]  很多都未信耶穌
[00:06:39.920 --> 00:06:41.920]  講述其實在很艱難當中
[00:06:41.920 --> 00:06:43.920]  其實神仍然那麼好
[00:06:43.920 --> 00:06:46.920]  他們沒有埋怨
[00:06:46.920 --> 00:06:47.920]  為什麼奪去一個
[00:06:47.920 --> 00:06:49.920]  那麼寶貴的生命
[00:06:49.920 --> 00:06:51.920]  38週的BB
[00:06:51.920 --> 00:06:53.920]  但是仍然在生命旅途當中
[00:06:53.920 --> 00:06:55.920]  知道神有祂時間
[00:06:55.920 --> 00:06:56.920]  神有祂掌權
[00:06:56.920 --> 00:06:58.920]  寶娥也是
[00:06:58.920 --> 00:07:00.920]  看現在的時候
[00:07:00.920 --> 00:07:02.920]  離世
[00:07:02.920 --> 00:07:04.920]  回到主懷中
[00:07:04.920 --> 00:07:07.920]  生命是寶貴的
[00:07:07.920 --> 00:07:09.920]  生命是漂亮的
[00:07:09.920 --> 00:07:10.920]  不單看現在
[00:07:10.920 --> 00:07:11.920]  她看過去
[00:07:11.920 --> 00:07:12.920]  在第七節
[00:07:12.920 --> 00:07:14.920]  她用三個向度去看過去
[00:07:14.920 --> 00:07:15.920]  第一個她說
[00:07:15.920 --> 00:07:18.920]  美好的仗已經打過
[00:07:18.920 --> 00:07:19.920]  我們要知道
[00:07:19.920 --> 00:07:20.920]  寶娥一生
[00:07:20.920 --> 00:07:22.920]  看生命是一場仗
[00:07:22.920 --> 00:07:24.920]  打仗
[00:07:24.920 --> 00:07:25.920]  戰爭
[00:07:25.920 --> 00:07:26.920]  戰爭
[00:07:26.920 --> 00:07:28.920]  因為在以弗所書第六章
[00:07:28.920 --> 00:07:30.920]  全副軍裝說了
[00:07:30.920 --> 00:07:32.920]  我們是一場屬靈的真戰
[00:07:32.920 --> 00:07:34.920]  每一天
[00:07:34.920 --> 00:07:36.920]  我們都和惡者在真戰
[00:07:36.920 --> 00:07:38.920]  打仗
[00:07:38.920 --> 00:07:40.920]  並且不單屬靈打仗
[00:07:40.920 --> 00:07:41.920]  在肉身當中打仗
[00:07:41.920 --> 00:07:43.920]  因為在哥林多後書第十一章
[00:07:43.920 --> 00:07:46.920]  寶娥用很多處境
[00:07:46.920 --> 00:07:48.920]  形容她的一生
[00:07:48.920 --> 00:07:49.920]  尖尖鞭打
[00:07:49.920 --> 00:07:50.920]  棍打石頭打
[00:07:50.920 --> 00:07:52.920]  一晝一夜在深海
[00:07:52.920 --> 00:07:53.920]  多次不得睡眠
[00:07:53.920 --> 00:07:54.920]  又饑又渴
[00:07:54.920 --> 00:07:55.920]  受寒冷
[00:07:55.920 --> 00:07:57.920]  赤身露體
[00:07:57.920 --> 00:07:58.920]  整個生命
[00:07:58.920 --> 00:08:00.920]  都是很艱難
[00:08:00.920 --> 00:08:01.920]  不過在艱難當中
[00:08:01.920 --> 00:08:02.920]  她仍然是靠主
[00:08:02.920 --> 00:08:04.920]  站立得穩
[00:08:04.920 --> 00:08:05.920]  第二個向度
[00:08:05.920 --> 00:08:06.920]  她用一個賽跑
[00:08:06.920 --> 00:08:08.920]  當跑的路
[00:08:08.920 --> 00:08:09.920]  我已經跑盡了
[00:08:09.920 --> 00:08:11.920]  一個運動員
[00:08:11.920 --> 00:08:12.920]  要跑的步
[00:08:12.920 --> 00:08:13.920]  她不是跑一百米
[00:08:13.920 --> 00:08:15.920]  她是跑一個四十二公里的馬拉松
[00:08:15.920 --> 00:08:17.920]  在這個跑步
[00:08:17.920 --> 00:08:18.920]  這麼長途的旅程當中
[00:08:18.920 --> 00:08:20.920]  她不是要追求什麼呢
[00:08:20.920 --> 00:08:21.920]  財富
[00:08:21.920 --> 00:08:22.920]  健康
[00:08:22.920 --> 00:08:23.920]  舒適
[00:08:23.920 --> 00:08:24.920]  太陽
[00:08:24.920 --> 00:08:25.920]  海灘
[00:08:25.920 --> 00:08:27.920]  退休生活
[00:08:27.920 --> 00:08:29.920]  她不是追求這些
[00:08:29.920 --> 00:08:31.920]  她追求的是
[00:08:31.920 --> 00:08:33.920]  在《史壇傳》第九章之後
[00:08:33.920 --> 00:08:35.920]  追求的是
[00:08:35.920 --> 00:08:38.920]  宣揚耶穌救若
[00:08:38.920 --> 00:08:40.920]  來預言
[00:08:40.920 --> 00:08:42.920]  應許彌賽亞救主
[00:08:42.920 --> 00:08:44.920]  耶穌就是基督
[00:08:44.920 --> 00:08:45.920]  彌賽亞
[00:08:45.920 --> 00:08:47.920]  所以她在《史壇傳》二十章廿四節
[00:08:47.920 --> 00:08:48.920]  說
[00:08:48.920 --> 00:08:49.920]  我曲不以聖名為念
[00:08:49.920 --> 00:08:50.920]  也不看為寶貴
[00:08:50.920 --> 00:08:52.920]  只要行完我的路程
[00:08:52.920 --> 00:08:55.920]  成就我從主耶穌基督所領受的
[00:08:55.920 --> 00:08:58.920]  即是證明神恩惠的福音
[00:08:58.920 --> 00:09:02.920]  一生以福音為本
[00:09:02.920 --> 00:09:03.920]  第三個向導
[00:09:03.920 --> 00:09:07.920]  她會用所信的道已經守住
[00:09:07.920 --> 00:09:08.920]  我們很知道
[00:09:08.920 --> 00:09:10.920]  在《哥林多前書》第十五章
[00:09:10.920 --> 00:09:12.920]  所信的道是什麼
[00:09:12.920 --> 00:09:14.920]  就是耶穌基督為
[00:09:14.920 --> 00:09:15.920]  照著聖經所說
[00:09:15.920 --> 00:09:17.920]  為我們受死
[00:09:17.920 --> 00:09:18.920]  埋葬
[00:09:18.920 --> 00:09:19.920]  第三天復活
[00:09:19.920 --> 00:09:20.920]  這個就是福音
[00:09:20.920 --> 00:09:21.920]  福音的核心
[00:09:21.920 --> 00:09:23.920]  也是回到耶穌基督那裡
[00:09:23.920 --> 00:09:25.920]  所以我們知道
[00:09:25.920 --> 00:09:28.920]  每一節經文
[00:09:28.920 --> 00:09:29.920]  每一句
[00:09:29.920 --> 00:09:31.920]  保羅所說的
[00:09:31.920 --> 00:09:32.920]  都是耶穌基督
[00:09:32.920 --> 00:09:34.920]  都是神自己
[00:09:34.920 --> 00:09:37.920]  是神帶他離開黑暗
[00:09:37.920 --> 00:09:38.920]  進入光明
[00:09:38.920 --> 00:09:41.920]  讓他經歷了死而復活的生命
[00:09:41.920 --> 00:09:43.920]  現今耶穌基督
[00:09:43.920 --> 00:09:45.920]  在他最艱難的時候
[00:09:45.920 --> 00:09:47.920]  也成為他腳前的路上的光
[00:09:47.920 --> 00:09:49.920]  這個就是這樣
[00:09:49.920 --> 00:09:51.920]  這個就是保羅的一生
[00:09:51.920 --> 00:09:55.920]  不過我們要問
[00:09:55.920 --> 00:09:57.920]  這麼艱難的人生
[00:09:57.920 --> 00:09:59.920]  保羅如何渡過呢?
[00:09:59.920 --> 00:10:01.920]  如何面對呢?
[00:10:01.920 --> 00:10:03.920]  有一段經文
[00:10:03.920 --> 00:10:07.920]  保羅在《哥林多後書》第十二章
[00:10:07.920 --> 00:10:10.920]  或者是《暗前》第十五章
[00:10:10.920 --> 00:10:12.920]  給我們一些啟示
[00:10:12.920 --> 00:10:14.920]  保羅說
[00:10:14.920 --> 00:10:15.920]  我原是使徒中
[00:10:15.920 --> 00:10:18.920]  最少的不配稱為使徒
[00:10:18.920 --> 00:10:20.920]  因為我從前
[00:10:20.920 --> 00:10:22.920]  是逼不得神的教會
[00:10:22.920 --> 00:10:24.920]  然而今天我成為何等樣的人
[00:10:24.920 --> 00:10:26.920]  是蒙神的恩才成的
[00:10:26.920 --> 00:10:27.920]  是神的恩典
[00:10:27.920 --> 00:10:30.920]  讓他成為跟隨耶穌基督的人
[00:10:30.920 --> 00:10:31.920]  宣揚福音
[00:10:31.920 --> 00:10:33.920]  並且他說
[00:10:33.920 --> 00:10:35.920]  然而不單這樣
[00:10:35.920 --> 00:10:37.920]  並且他所賜給我的恩
[00:10:37.920 --> 00:10:38.920]  不是徒然的
[00:10:38.920 --> 00:10:40.920]  我比眾使徒格外勞苦
[00:10:40.920 --> 00:10:43.920]  為什麼保羅這麼艱難的歲月
[00:10:43.920 --> 00:10:45.920]  仍然堅持去傳福音呢?
[00:10:45.920 --> 00:10:46.920]  就是因為神的恩典
[00:10:46.920 --> 00:10:50.920]  這個恩典是在幫助保羅
[00:10:50.920 --> 00:10:53.920]  讓他去成就神的工作
[00:10:53.920 --> 00:10:57.920]  神的恩常與保羅同在
[00:10:57.920 --> 00:10:59.920]  保羅能夠打這場美好的仗
[00:10:59.920 --> 00:11:01.920]  跑好這場道路
[00:11:01.920 --> 00:11:03.920]  守住當信的道
[00:11:03.920 --> 00:11:06.920]  並不是因為他有什麼經驗
[00:11:06.920 --> 00:11:07.920]  能力、學識
[00:11:07.920 --> 00:11:09.920]  完全不是
[00:11:09.920 --> 00:11:11.920]  保羅知道一生都是福音
[00:11:11.920 --> 00:11:13.920]  一生都是恩典
[00:11:13.920 --> 00:11:18.920]  讓他知道如何面對各樣的處境
[00:11:18.920 --> 00:11:22.920]  在2025年今年的2月
[00:11:22.920 --> 00:11:25.920]  我去了曾頌緣牧師
[00:11:25.920 --> 00:11:27.920]  筲箕灣堂的顧問牧師的喪禮
[00:11:27.920 --> 00:11:29.920]  安息禮拜
[00:11:29.920 --> 00:11:32.920]  曾頌緣牧師是第一任的區議會總幹事
[00:11:32.920 --> 00:11:34.920]  第二任是姚添十牧師
[00:11:34.920 --> 00:11:35.920]  第三任是范國光
[00:11:35.920 --> 00:11:37.920]  我成為第四任
[00:11:37.920 --> 00:11:40.920]  在曾頌緣牧師的安息禮之後
[00:11:40.920 --> 00:11:41.920]  我離開之後
[00:11:41.920 --> 00:11:43.920]  我見到曾立華牧師
[00:11:43.920 --> 00:11:48.920]  也是我在建築神學院畢業時的論文導師
[00:11:48.920 --> 00:11:50.920]  他指導我寫論文
[00:11:50.920 --> 00:11:52.920]  我與他對話
[00:11:52.920 --> 00:11:58.920]  我還未知道當時的我成為後任總幹事
[00:11:58.920 --> 00:11:59.920]  仍然在申請當中
[00:11:59.920 --> 00:12:01.920]  我告訴他
[00:12:01.920 --> 00:12:03.920]  他說了幾句說話
[00:12:03.920 --> 00:12:05.920]  鼓勵和勸勉
[00:12:05.920 --> 00:12:09.920]  一個星期後
[00:12:09.920 --> 00:12:11.920]  收到消息
[00:12:11.920 --> 00:12:15.920]  我打了一個短訊給曾牧師
[00:12:15.920 --> 00:12:17.920]  曾牧師回覆我
[00:12:17.920 --> 00:12:21.920]  很多牧者的回覆是恭喜
[00:12:21.920 --> 00:12:23.920]  恭喜多謝為你禱告
[00:12:23.920 --> 00:12:24.920]  曾牧師不是
[00:12:24.920 --> 00:12:25.920]  曾立華牧師不是
[00:12:25.920 --> 00:12:27.920]  他是一個很特別的牧者
[00:12:27.920 --> 00:12:29.920]  因為他不單有博學
[00:12:29.920 --> 00:12:31.920]  他有牧者情懷
[00:12:31.920 --> 00:12:34.920]  他在西環堂有三十多四十年的牧會經驗
[00:12:34.920 --> 00:12:37.920]  他很清楚每個崗位的需要
[00:12:37.920 --> 00:12:41.920]  所以曾牧師寫了以下這段文字
[00:12:41.920 --> 00:12:43.920]  他這樣說
[00:12:43.920 --> 00:12:49.920]  為你蒙選上擔任此重責而感恩
[00:12:49.920 --> 00:12:51.920]  我昔日的眼光頗準
[00:12:51.920 --> 00:12:54.920]  求主一大大使用你
[00:12:54.920 --> 00:12:57.920]  記得你不要經營聯會事工
[00:12:57.920 --> 00:13:02.920]  要帶著牧羊的心懷去照顧各堂會
[00:13:02.920 --> 00:13:06.920]  尤其牧羊關懷今時備受各方壓力的
[00:13:06.920 --> 00:13:08.920]  宗教牧童路人
[00:13:08.920 --> 00:13:10.920]  作為屬靈的導師
[00:13:10.920 --> 00:13:13.920]  祈求主加能賜力給你
[00:13:13.920 --> 00:13:16.920]  以至為GPS引導你走每一天的侍奉路
[00:13:16.920 --> 00:13:19.920]  為主擺上結果子更多
[00:13:19.920 --> 00:13:20.920]  榮神益人
[00:13:20.920 --> 00:13:22.920]  祝福護佑你
[00:13:22.920 --> 00:13:24.920]  可能你跑步的時光減少
[00:13:24.920 --> 00:13:25.920]  但堅持做運動
[00:13:25.920 --> 00:13:28.920]  才能夠有足夠的體力去拼勁
[00:13:29.920 --> 00:13:33.920]  我會一生記得曾鴨畫牧師的說話
[00:13:33.920 --> 00:13:35.920]  因為他在7月11日安息主位
[00:13:35.920 --> 00:13:39.920]  我上個月8月尾也去了他的安息位
[00:13:39.920 --> 00:13:41.920]  恩典
[00:13:41.920 --> 00:13:43.920]  是神的恩典
[00:13:43.920 --> 00:13:46.920]  幫助每一個侍奉他的人
[00:13:46.920 --> 00:13:49.920]  去跑這段道路
[00:13:49.920 --> 00:13:51.920]  守著當信的道路
[00:13:51.920 --> 00:13:52.920]  打好這場美好的仗
[00:13:52.920 --> 00:13:54.920]  是神的恩典
[00:13:54.920 --> 00:13:57.920]  說完現在
[00:13:57.920 --> 00:13:58.920]  說完過去
[00:13:58.920 --> 00:13:59.920]  去看將來
[00:13:59.920 --> 00:14:00.920]  保羅看將來
[00:14:00.920 --> 00:14:01.920]  怎樣看將來呢
[00:14:01.920 --> 00:14:03.920]  第八節
[00:14:03.920 --> 00:14:05.920]  他知道他快要死亡
[00:14:05.920 --> 00:14:06.920]  死亡代表甚麼呢
[00:14:06.920 --> 00:14:08.920]  死亡代表失去
[00:14:08.920 --> 00:14:09.920]  失去甚麼呢
[00:14:09.920 --> 00:14:10.920]  失去關係
[00:14:10.920 --> 00:14:12.920]  財富
[00:14:12.920 --> 00:14:13.920]  機遇
[00:14:13.920 --> 00:14:14.920]  成就
[00:14:14.920 --> 00:14:15.920]  夢想
[00:14:15.920 --> 00:14:16.920]  生命
[00:14:16.920 --> 00:14:17.920]  失去很多東西
[00:14:17.920 --> 00:14:20.920]  死亡對很多人來說是不好的事
[00:14:20.920 --> 00:14:22.920]  不過保羅不是
[00:14:22.920 --> 00:14:25.920]  保羅覺得死亡是很好
[00:14:25.920 --> 00:14:31.920]  因為他知道有一個公義的冠冕為他傳遊
[00:14:31.920 --> 00:14:34.920]  仍然在第一世紀運動場上
[00:14:34.920 --> 00:14:35.920]  一個運動員
[00:14:35.920 --> 00:14:36.920]  他跑完
[00:14:36.920 --> 00:14:38.920]  拿了冠軍的時候
[00:14:38.920 --> 00:14:41.920]  有一個花環戴在他的頭上
[00:14:41.920 --> 00:14:44.920]  很榮譽的一個獎賞
[00:14:44.920 --> 00:14:47.920]  為甚麼要用這個冠冕來作為第八節
[00:14:47.920 --> 00:14:50.920]  一個未來的動向呢
[00:14:50.920 --> 00:14:52.920]  有兩個很主要的原因
[00:14:52.920 --> 00:14:54.920]  第一其實很簡單
[00:14:54.920 --> 00:14:55.920]  第一個原因就是
[00:14:55.920 --> 00:14:58.920]  因為你知道前面發生甚麼事
[00:14:58.920 --> 00:15:02.920]  很確信真的有一樣東西會發生的時候
[00:15:02.920 --> 00:15:04.920]  現今有多艱難
[00:15:04.920 --> 00:15:05.920]  你都會堅持到底
[00:15:05.920 --> 00:15:07.920]  去到終點為止
[00:15:07.920 --> 00:15:09.920]  因為那個是肯定的
[00:15:09.920 --> 00:15:10.920]  神的應許
[00:15:10.920 --> 00:15:12.920]  你就會堅持現在
[00:15:12.920 --> 00:15:16.920]  所面對的各種挑戰和艱難
[00:15:16.920 --> 00:15:18.920]  在耶穌基督
[00:15:18.920 --> 00:15:20.920]  他面對十字架的時候
[00:15:20.920 --> 00:15:22.920]  希伯來書的作者這樣形容
[00:15:22.920 --> 00:15:26.920]  叫我們仰望為我們信心創始成中的耶穌
[00:15:26.920 --> 00:15:28.920]  為甚麼要仰望他呢
[00:15:28.920 --> 00:15:30.920]  因為他擺在前面的喜樂
[00:15:30.920 --> 00:15:32.920]  就傾向羞辱
[00:15:32.920 --> 00:15:34.920]  忍受了十字架的苦難
[00:15:34.920 --> 00:15:36.920]  便坐在神寶座的右邊
[00:15:36.920 --> 00:15:38.920]  我背後的十字架
[00:15:38.920 --> 00:15:39.920]  代表著耶穌基督
[00:15:39.920 --> 00:15:40.920]  他面對十字架的時候
[00:15:40.920 --> 00:15:47.920]  他知道要經歷人生各種的艱難
[00:15:47.920 --> 00:15:49.920]  不單止被鞭打、被釘
[00:15:49.920 --> 00:15:53.920]  並且被羞辱、被人恥笑
[00:15:53.920 --> 00:15:58.920]  赤裸裸地掛在十字架上
[00:15:58.920 --> 00:16:00.920]  被人看見、被人恥笑
[00:16:00.920 --> 00:16:03.920]  是一件很羞辱的事
[00:16:03.920 --> 00:16:07.920]  但為甚麼他仍然可以堅持呢
[00:16:07.920 --> 00:16:09.920]  因為他經文說到甚麼
[00:16:09.920 --> 00:16:11.920]  擺在前面的喜樂
[00:16:11.920 --> 00:16:12.920]  甚麼喜樂呢
[00:16:12.920 --> 00:16:15.920]  回到天父那裡
[00:16:15.920 --> 00:16:19.920]  完成天父託付給他的使命
[00:16:19.920 --> 00:16:21.920]  完成地上的任務
[00:16:21.920 --> 00:16:23.920]  然後回到天家
[00:16:23.920 --> 00:16:28.920]  這就是與神同在的喜樂
[00:16:28.920 --> 00:16:32.920]  在今年三月的時候
[00:16:32.920 --> 00:16:35.920]  我參加了六大螞蟻蟲的第五個
[00:16:35.920 --> 00:16:36.920]  很興奮
[00:16:36.920 --> 00:16:38.920]  大家都聽過我講
[00:16:38.920 --> 00:16:39.920]  興奮到那天
[00:16:39.920 --> 00:16:41.920]  三萬多四萬位選手
