
[00:00:00.000 --> 00:00:01.240]  我們再檢翻成經
[00:02:17.320 --> 00:02:20.280]  上帝很多時候透過聖經審判的訊息
[00:02:20.280 --> 00:02:22.120]  去提醒我們
[00:02:22.120 --> 00:02:24.280]  我們雖然是屬於神的人
[00:02:24.280 --> 00:02:28.560]  但要常常謹守警覺
[00:02:28.560 --> 00:02:30.440]  免得我們被這個世界
[00:02:30.440 --> 00:02:33.400]  這個世俗吸引了
[00:02:33.400 --> 00:02:36.440]  我們就會不知不覺偏離了真道
[00:02:36.440 --> 00:02:39.360]  要面對上帝的審判
[00:02:39.360 --> 00:02:40.800]  所以聖經裏面審判的訊息
[00:02:40.800 --> 00:02:43.800]  是要不斷呼籲我們轉向上帝
[00:02:43.800 --> 00:02:45.320]  轉向上帝
[00:02:45.320 --> 00:02:48.800]  調整你的生命向著光明
[00:02:48.800 --> 00:02:51.680]  免得我們面對審判
[00:02:51.680 --> 00:02:55.080]  但當人不願意去回轉的時候
[00:02:55.080 --> 00:02:57.280]  審判是真實的
[00:02:57.280 --> 00:03:00.560]  聖經裏面講述很多關於神審判的訊息
[00:03:00.560 --> 00:03:03.040]  而今日讀的《阿摩斯書》
[00:03:03.040 --> 00:03:05.720]  亦都是講述這方面的訊息
[00:03:05.720 --> 00:03:10.240]  提醒我們要怎樣去逃避審判
[00:03:10.240 --> 00:03:12.800]  而今日我們的靈修主人亦都提醒我們
[00:03:12.800 --> 00:03:14.800]  怎樣每日讀聖經的時候
[00:03:14.800 --> 00:03:18.000]  能夠幫助我們去逃避審判
[00:03:18.000 --> 00:03:20.880]  行在蒙恩的路上
[00:03:20.880 --> 00:03:25.560]  大家先看第八章第四節
[00:03:25.560 --> 00:03:27.440]  第八章第四節講到
[00:03:27.440 --> 00:03:30.320]  當時的以色列人甚責備他們
[00:03:30.320 --> 00:03:32.160]  他們踐踏窮乏人
[00:03:32.160 --> 00:03:34.760]  又除掉各種困苦人的
[00:03:34.760 --> 00:03:36.960]  你們要聽者話
[00:03:36.960 --> 00:03:38.240]  你們說月朔
[00:03:38.240 --> 00:03:39.720]  甚麼時候過去
[00:03:39.720 --> 00:03:41.880]  好讓我們可以邁悟谷
[00:03:41.880 --> 00:03:43.360]  按食日甚麼時候結束
[00:03:43.360 --> 00:03:46.560]  好讓我們可以開市賣穀物
[00:03:46.560 --> 00:03:49.760]  我們賣東西就把星斗弄少
[00:03:49.760 --> 00:03:53.120]  收銀紙卻用加重料的法馬
[00:03:53.120 --> 00:03:57.840]  我們要用賈平欺騙人
[00:03:57.840 --> 00:04:01.440]  當聖經提及到當時他們所作的惡事的時候
[00:04:01.440 --> 00:04:04.120]  其實整本的《阿摩斯書》
[00:04:04.120 --> 00:04:06.600]  如果你留心到第一第二章
[00:04:06.600 --> 00:04:11.520]  聖經提到神要審判當時的八個國家
[00:04:11.520 --> 00:04:15.200]  當提到審判的時候有共通的語句
[00:04:15.200 --> 00:04:16.480]  都會很清楚講
[00:04:16.480 --> 00:04:19.400]  「耶和華這樣說」
[00:04:19.400 --> 00:04:23.200]  是這位天地的上帝清楚宣告出來的
[00:04:23.200 --> 00:04:28.000]  然後說這些國家三番四次的犯罪
[00:04:28.000 --> 00:04:29.480]  不是神沒有給機會
[00:04:29.480 --> 00:04:31.720]  只是他們不斷的犯罪
[00:04:31.720 --> 00:04:34.960]  而神讓審判留不到他們
[00:04:34.960 --> 00:04:37.080]  然後來到這一段經文的時候
[00:04:37.080 --> 00:04:40.840]  就集中在神的子民以色列民
[00:04:40.840 --> 00:04:43.120]  他們都犯罪得罪神
[00:04:43.120 --> 00:04:44.880]  因此神就責備他們
[00:04:44.880 --> 00:04:49.440]  為何用鬼詐代替他們中間的窮人
[00:04:49.440 --> 00:04:50.760]  大家有些時候讀聖經
[00:04:50.760 --> 00:04:52.000]  《針形》的時候
[00:04:52.000 --> 00:04:57.400]  你會記得《針形》常常勉勵我們要警醒自己的言語行為
[00:04:57.400 --> 00:04:59.400]  《針形》十一章第一節就講
[00:04:59.400 --> 00:05:06.080]  它就說「鬼詐的天秤為耶和華所憎惡」
[00:05:06.080 --> 00:05:09.640]  上帝很憎惡那些鬼詐的事
[00:05:09.640 --> 00:05:14.520]  因此鬼詐的伎倆是神所憎惡的事情
[00:05:14.520 --> 00:05:19.800]  來到《阿茂司書》第八章第四至第五節的時候
[00:05:19.800 --> 00:05:23.320]  你會發覺當時的人都是用一些鬼詐去代人
[00:05:23.320 --> 00:05:25.920]  你記得剛才第五節中間講
[00:05:25.920 --> 00:05:30.760]  它說「我們賣東西就把星斗弄少」
[00:05:30.760 --> 00:05:33.160]  是甚麼意思呢?
[00:05:33.160 --> 00:05:38.080]  用我們的說話簡單講就是「惡情」
[00:05:38.080 --> 00:05:43.760]  明明是應該把少一點的重量
[00:05:43.760 --> 00:05:47.800]  份量不足、不足稱來給人
[00:05:47.800 --> 00:05:49.680]  但是收錢呢?
[00:05:49.680 --> 00:05:54.600]  下體講「收銀子卻用加重料的法馬」
[00:05:54.600 --> 00:05:56.680]  以前大家記得我們早期
[00:05:56.680 --> 00:05:59.080]  可能年紀有不少會知道
[00:05:59.080 --> 00:06:02.440]  用一個秤頭去秤下多重
[00:06:02.440 --> 00:06:05.120]  然後那個重的秤頭
[00:06:05.120 --> 00:06:07.320]  這裡所講的法馬
[00:06:07.320 --> 00:06:08.960]  如果是加重了
[00:06:08.960 --> 00:06:13.720]  意味著是收多人的錢
[00:06:13.720 --> 00:06:15.880]  給人的物品是少一點
[00:06:15.880 --> 00:06:18.160]  收人的錢是收多一點
[00:06:18.160 --> 00:06:21.920]  用一些不公義的手法來欺詐別人
[00:06:21.920 --> 00:06:25.320]  以至能夠謀取更多的金錢
[00:06:25.320 --> 00:06:27.200]  聖經責備這些事情
[00:06:27.200 --> 00:06:30.640]  然後去到這一段第七節最後
[00:06:30.640 --> 00:06:36.320]  神就說「我必永遠記著他們所作的一切」
[00:06:36.320 --> 00:06:37.600]  如果和合本就說
[00:06:37.600 --> 00:06:40.520]  「我必永遠不忘」
[00:06:40.520 --> 00:06:43.400]  上帝是監察人心的
[00:06:43.400 --> 00:06:44.680]  人所做的事情
[00:06:44.680 --> 00:06:45.600]  不義的事情
[00:06:45.600 --> 00:06:46.600]  詭詐的事情
[00:06:46.600 --> 00:06:48.640]  神一定會知道
[00:06:48.640 --> 00:06:52.120]  甚至說祂會記得這些事情
[00:06:52.120 --> 00:06:53.680]  沒錯 神是慈愛的
[00:06:53.680 --> 00:06:57.800]  但是祂不會以不義的為義
[00:06:57.800 --> 00:06:59.720]  祂是公義的上帝
[00:06:59.720 --> 00:07:02.080]  因此祂是記得這些事情
[00:07:02.080 --> 00:07:06.120]  因此上帝要審判這些事情
[00:07:06.120 --> 00:07:08.360]  當然今天在我們所身處的社會
[00:07:08.360 --> 00:07:11.440]  我們有不同形式的欺騙
[00:07:11.440 --> 00:07:14.360]  當你看到很多廣告的招牌
[00:07:14.360 --> 00:07:18.960]  看到很多廣告商用宣傳的手法的時候
[00:07:18.960 --> 00:07:25.360]  你會發覺這個世界的欺騙的情況非常多
[00:07:25.360 --> 00:07:27.920]  前兩天如果你看報紙看到
[00:07:27.920 --> 00:07:30.040]  有些人認為當他喝酒之後
[00:07:30.040 --> 00:07:33.000]  只要吃一些解酒丸
[00:07:33.000 --> 00:07:35.600]  他就可以照常開車
[00:07:35.600 --> 00:07:37.920]  但由祭司學會發出一個消息
[00:07:37.920 --> 00:07:40.000]  就是說沒有任何的證據
[00:07:40.000 --> 00:07:42.840]  證明坊間所賣的解酒丸
[00:07:42.840 --> 00:07:45.760]  能夠消解酒精的成分
[00:07:45.760 --> 00:07:47.440]  不會的
[00:07:47.440 --> 00:07:51.000]  很多人就以為會聽信了廣告
[00:07:51.000 --> 00:07:54.760]  因此吃了之後就以為可以開車
[00:07:54.760 --> 00:07:57.880]  但是在過程中就產生很多的意外
[00:07:57.880 --> 00:07:59.840]  很多的傷亡
[00:07:59.840 --> 00:08:02.160]  中國我們純粹聽到一些消息的時候
[00:08:02.160 --> 00:08:04.080]  心裏面都會難受
[00:08:04.080 --> 00:08:06.080]  這樣都可以做的
[00:08:06.080 --> 00:08:09.120]  最近大家最熱門所談及的消息
[00:08:09.120 --> 00:08:11.960]  就是那些畜生雞
[00:08:11.960 --> 00:08:14.640]  不是畜生的畜生
[00:08:14.640 --> 00:08:18.200]  是很快速生長的雞
[00:08:18.200 --> 00:08:21.680]  你知道那些雞為什麼會這麼快速生長呢?
[00:08:21.680 --> 00:08:25.120]  為什麼養雞籠可以賺這麼多錢呢?
[00:08:25.120 --> 00:08:28.600]  因為他餵牠們吃很多抗生素
[00:08:28.600 --> 00:08:30.760]  餵牠們吃一些禁藥
[00:08:30.760 --> 00:08:32.960]  讓牠們可以快速的生長
[00:08:32.960 --> 00:08:35.240]  但是人吃了這些雞肉之後
[00:08:35.240 --> 00:08:37.920]  因為身體有很多的抗生素
[00:08:37.920 --> 00:08:39.320]  而吸收了
[00:08:39.320 --> 00:08:43.280]  以致都會產生一種抗藥的狀況
[00:08:43.280 --> 00:08:45.360]  到有病的時候再吃抗生素
[00:08:45.360 --> 00:08:47.600]  可能已經無效
[00:08:47.600 --> 00:08:49.400]  很多這些事情你常常聽到
[00:08:49.400 --> 00:08:51.000]  常常看到的
[00:08:51.000 --> 00:08:51.920]  或者我們都會覺得
[00:08:51.920 --> 00:08:54.840]  我們不會做這些事的
[00:08:54.840 --> 00:08:56.960]  但是我們在這個社會裏面
[00:08:56.960 --> 00:08:58.480]  我們常常都會發覺
[00:08:58.480 --> 00:09:00.240]  周圍有很多人
[00:09:00.240 --> 00:09:02.920]  做很多詭詐的事
[00:09:02.920 --> 00:09:04.640]  我們稍為不小心
[00:09:04.640 --> 00:09:07.240]  所謂以魚目染
[00:09:07.240 --> 00:09:10.000]  我們就會受影響
[00:09:10.000 --> 00:09:12.360]  有一次我回到家的時候
[00:09:12.360 --> 00:09:14.480]  我太太走過來我身邊
[00:09:14.480 --> 00:09:16.120]  問我
[00:09:16.120 --> 00:09:18.520]  用鼻子問
[00:09:18.520 --> 00:09:21.040]  「為什麼你吸煙?」
[00:09:21.040 --> 00:09:22.240]  她開玩笑的跟我說
[00:09:22.240 --> 00:09:24.040]  「你吸煙嗎?」
[00:09:24.040 --> 00:09:28.240]  「啊?牧師吸煙嗎?」
[00:09:28.240 --> 00:09:31.280]  我想一想為什麼我全身煙味呢?
[00:09:31.280 --> 00:09:34.280]  原來剛才我在一間餐廳吃東西
[00:09:34.280 --> 00:09:37.680]  這間餐廳當然是好幾年之前的了
[00:09:37.680 --> 00:09:42.040]  去餐廳當時還是容許在室內吸煙的
[00:09:42.040 --> 00:09:43.520]  當時很多人在吸煙
[00:09:43.520 --> 00:09:44.880]  我都不為意
[00:09:44.880 --> 00:09:47.160]  我吸完煙就回家的時候
[00:09:47.160 --> 00:09:50.360]  就全身是煙味
[00:09:50.360 --> 00:09:51.760]  有些時候你會不察覺
[00:09:51.760 --> 00:09:55.520]  周圍的事情會影響了你
[00:09:55.520 --> 00:09:57.120]  如果你不留心
[00:09:57.120 --> 00:10:00.840]  這些事情在你生命中會出現
[00:10:00.840 --> 00:10:02.320]  而星星提及一件事情
[00:10:02.320 --> 00:10:05.120]  剛才你讀第五節的時候提到月朔
[00:10:05.120 --> 00:10:07.280]  是說到四個第七
[00:10:07.280 --> 00:10:09.520]  一些安息日的日子
[00:10:09.520 --> 00:10:11.480]  然後提到安息日
[00:10:11.480 --> 00:10:13.080]  你見到星星所說
[00:10:13.080 --> 00:10:15.160]  這些人就說安息日什麼時候結束
[00:10:15.160 --> 00:10:18.320]  我們可以去開市賣穀物
[00:10:18.320 --> 00:10:20.400]  意味著他們不重視安息日
[00:10:20.400 --> 00:10:23.040]  只是希望能夠賺到錢
[00:10:23.040 --> 00:10:25.440]  什麼是安息日?
[00:10:25.440 --> 00:10:28.000]  安息日最基本的含義
[00:10:28.000 --> 00:10:32.320]  是要我們放下自己的工作
[00:10:32.320 --> 00:10:35.400]  放下我們自己的拼搏
[00:10:35.400 --> 00:10:37.520]  在當中我們全心的承認
[00:10:37.520 --> 00:10:39.600]  一切都是神的工作
[00:10:39.600 --> 00:10:42.280]  去紀念祂的作為
[00:10:42.280 --> 00:10:45.240]  去思念祂的說話
[00:10:45.240 --> 00:10:48.320]  去反思自己的生命
[00:10:48.320 --> 00:10:51.280]  在安息當中調整你的生命
[00:10:51.280 --> 00:10:54.160]  向準神
[00:10:54.160 --> 00:10:57.200]  當我們人生的每一個階段
[00:10:57.200 --> 00:11:00.520]  其實不單只需要一段時間的安息
[00:11:00.520 --> 00:11:03.440]  每一個星期有安息的日子
[00:11:03.440 --> 00:11:06.360]  每一天有你自己在神的面前
[00:11:06.360 --> 00:11:08.880]  心靈安息的日子
[00:11:08.880 --> 00:11:09.960]  在安息的時候
[00:11:09.960 --> 00:11:13.560]  用你的心靈調整向神
[00:11:13.560 --> 00:11:15.560]  你才察覺原來有些地方
[00:11:15.560 --> 00:11:16.920]  心裏面沾污了
[00:11:16.920 --> 00:11:18.360]  自己不察覺
[00:11:18.360 --> 00:11:19.840]  但是神的說話
[00:11:19.840 --> 00:11:21.360]  照耀自己的內心
[00:11:21.360 --> 00:11:25.240]  以致我們可以調整糾正
[00:11:25.240 --> 00:11:27.960]  大家聽過宋尚哲博士
[00:11:27.960 --> 00:11:31.520]  是中國一個很重要的屬靈偉人
[00:11:31.520 --> 00:11:32.280]  他常常說
[00:11:32.280 --> 00:11:34.840]  突然之間要靈修 要讀聖經
[00:11:34.840 --> 00:11:37.880]  因為聖經好像一面鏡子
[00:11:37.880 --> 00:11:39.480]  一面鏡子幫我們反照
[00:11:39.480 --> 00:11:41.480]  內心生命的狀況
[00:11:41.480 --> 00:11:44.840]  以致我們察覺一些地方受到沾染
[00:11:44.840 --> 00:11:47.320]  我們去求神赦免
[00:11:47.320 --> 00:11:49.560]  又向準神
[00:11:49.560 --> 00:11:51.800]  一個教徒不懂得安息
[00:11:51.800 --> 00:11:54.120]  讓自己的心靈有調整
[00:11:54.120 --> 00:11:57.080]  用神的話光照自己
[00:11:57.080 --> 00:11:58.160]  它會不知不覺
[00:11:58.160 --> 00:12:00.080]  陷入剛才我們所說的
[00:12:00.080 --> 00:12:03.800]  各種詭詐和得罪神
[00:12:03.800 --> 00:12:05.880]  得罪人的事上
[00:12:05.880 --> 00:12:07.400]  因此弟兄姊妹
[00:12:07.400 --> 00:12:08.600]  留心
[00:12:08.600 --> 00:12:10.440]  讓你的生命不至於
[00:12:10.440 --> 00:12:12.000]  陷入這些詭詐
[00:12:12.000 --> 00:12:13.280]  而面對神
[00:12:13.280 --> 00:12:16.360]  要給我們的審判
[00:12:16.360 --> 00:12:17.560]  我們再看下面的經文
[00:12:17.560 --> 00:12:21.560]  在下面的第八節到第九節
[00:12:21.560 --> 00:12:25.000]  提及地震和黑暗的審判
[00:12:25.000 --> 00:12:27.640]  第十節提及悲哀的審判
[00:12:27.640 --> 00:12:30.440]  有很多這些聖經提及的事情
[00:12:30.440 --> 00:12:33.000]  不單在當時曾經發生
[00:12:33.000 --> 00:12:36.880]  在將來會繼續發生
[00:12:36.880 --> 00:12:38.080]  然後去到第十一節
[00:12:38.080 --> 00:12:41.080]  我們集中看第十一節
[00:12:41.080 --> 00:12:42.400]  「看那日子快到
[00:12:42.400 --> 00:12:44.560]  這是主耶和華的宣告
[00:12:44.560 --> 00:12:46.640]  我必使饑荒臨到這地
[00:12:46.640 --> 00:12:48.960]  這饑荒不是因為沒有食物
[00:12:48.960 --> 00:12:51.400]  這乾涸不是因為沒有水」
[00:12:51.400 --> 00:12:52.560]  大家一起讀
[00:12:52.560 --> 00:12:54.880]  「而是因為聽不見
[00:12:54.880 --> 00:12:56.440]  耶和華的話」
[00:12:56.440 --> 00:12:57.600]  第十二節
[00:12:57.600 --> 00:13:01.360]  「他們從這海漂流到那海
[00:13:01.360 --> 00:13:04.720]  從北到東到處奔走
[00:13:04.720 --> 00:13:07.160]  要尋求耶和華的話
[00:13:07.160 --> 00:13:09.760]  卻尋不見」
[00:13:09.760 --> 00:13:13.280]  所以說神對人其中一種的審判
[00:13:13.280 --> 00:13:16.760]  是降下饑荒
[00:13:16.760 --> 00:13:18.120]  這種不是沒有食物
[00:13:18.120 --> 00:13:20.640]  不是沒有水的饑荒
[00:13:20.640 --> 00:13:26.040]  是一種人不能再聽見神說話的饑荒
[00:13:26.040 --> 00:13:28.560]  翻譯很直接
[00:13:28.560 --> 00:13:32.840]  famine of hearing the word of God
[00:13:32.840 --> 00:13:36.560]  不再能夠聽到神的話
[00:13:36.560 --> 00:13:38.320]  曾經我們聽過有弟兄說到
[00:13:38.320 --> 00:13:40.480]  他發了一個夢
[00:13:40.480 --> 00:13:41.880]  發夢的時候
[00:13:41.880 --> 00:13:44.440]  拿起一本聖經打開看
[00:13:44.440 --> 00:13:46.840]  咦 為什麼是白色的
[00:13:46.840 --> 00:13:47.880]  四處翻看
[00:13:47.880 --> 00:13:51.200]  全本聖經變成白色的頁的聖經
[00:13:51.200 --> 00:13:52.440]  很驚慌
[00:13:52.440 --> 00:13:53.680]  再拿另一本聖經
[00:13:53.680 --> 00:13:55.760]  一打開又是白頁
[00:13:55.760 --> 00:13:59.280]  全部看不到聖經的話
[00:13:59.280 --> 00:14:00.520]  驚醒了
[00:14:00.520 --> 00:14:01.400]  很害怕
[00:14:01.400 --> 00:14:03.560]  拿床頭一本聖經打開一看
[00:14:03.560 --> 00:14:07.120]  幸好還在
[00:14:07.120 --> 00:14:10.840]  但這只不過是夢境
[00:14:10.840 --> 00:14:12.080]  但有太多人
[00:14:12.080 --> 00:14:16.200]  當我們不珍惜神給我們的說話的時候
[00:14:16.200 --> 00:14:19.320]  我們慢慢要面對一個危機
[00:14:19.320 --> 00:14:24.080]  我們看是看不見
[00:14:24.080 --> 00:14:26.800]  你記得《耳塞亞書》六章
[00:14:26.800 --> 00:14:30.800]  當神向耳塞亞顯現的時候
[00:14:30.800 --> 00:14:32.600]  祂問我去猜險誰
[00:14:32.600 --> 00:14:34.000]  誰肯為我去呢
[00:14:34.000 --> 00:14:36.680]  大家記得這段經文
[00:14:36.680 --> 00:14:38.240]  當時曾猜怕耳塞亞
[00:14:38.240 --> 00:14:42.280]  去向百姓宣告神的話
[00:14:42.280 --> 00:14:44.600]  但那段話很多人不明白
[00:14:44.600 --> 00:14:46.160]  因為聖經當時這樣說
[00:14:46.160 --> 00:14:49.480]  祂說這些百姓聽時聽見
[00:14:49.480 --> 00:14:51.960]  卻不明白
[00:14:51.960 --> 00:14:55.280]  看是看見卻不曉得
[00:14:55.280 --> 00:14:59.280]  我要使這些百姓心無滋憂
[00:14:59.280 --> 00:15:01.400]  耳朵發沉
[00:15:01.400 --> 00:15:03.960]  眼睛昏迷
[00:15:03.960 --> 00:15:06.720]  恐怕他們明白過來
[00:15:06.720 --> 00:15:10.040]  便得到醫治
[00:15:10.040 --> 00:15:13.000]  你說神不是想我們得到醫治嗎
[00:15:13.000 --> 00:15:15.920]  神是不是想我們會明白祂的道
[00:15:15.920 --> 00:15:18.240]  為何會這樣
[00:15:18.240 --> 00:15:20.960]  聖經裡面很清楚講述這件事情
[00:15:20.960 --> 00:15:26.640]  當人不珍惜神最珍貴的真道
[00:15:26.640 --> 00:15:31.360]  三番四次拒絕聽從
[00:15:31.360 --> 00:15:34.240]  神就讓審判臨到
[00:15:34.240 --> 00:15:38.560]  讓他們聽但聽不見
[00:15:38.560 --> 00:15:39.960]  當你小心去想的時候
[00:15:39.960 --> 00:15:42.920]  人因為神的話可以蒙恩得救
[00:15:42.920 --> 00:15:45.600]  如果不能聽到神的話
[00:15:45.600 --> 00:15:49.280]  那是一個很重的審判
[00:15:49.280 --> 00:15:52.000]  耳聖說當時這些人
[00:15:52.000 --> 00:15:53.840]  他們不願聽從神的話
[00:15:53.840 --> 00:15:58.840]  神的審判就是讓神的話的饑荒臨到
[00:15:58.840 --> 00:16:01.680]  以致他們不再能聽見
[00:16:01.680 --> 00:16:04.800]  不再能明白
[00:16:04.800 --> 00:16:08.120]  當我留心一些教會歷史的時候
[00:16:08.120 --> 00:16:09.880]  我便察覺
[00:16:09.880 --> 00:16:11.520]  在哪一個階段
[00:16:11.520 --> 00:16:13.800]  人越缺乏聖經
[00:16:13.800 --> 00:16:16.600]  越渴慕神的話
[00:16:16.600 --> 00:16:17.360]  相反來說
[00:16:17.360 --> 00:16:20.640]  好像是當越多聖經的時候
[00:16:20.640 --> 00:16:25.040]  人越輕視聖經
[00:16:25.040 --> 00:16:27.440]  你要留心到在我們的中國
[00:16:27.440 --> 00:16:29.560]  在很多政治運動的時候
[00:16:29.560 --> 00:16:31.360]  教會要被封閉
[00:16:31.360 --> 00:16:33.800]  聖經要被銷毀
[00:16:33.800 --> 00:16:35.160]  但很多見證傳出來
[00:16:35.160 --> 00:16:36.800]  就是很多的頂子妹
[00:16:36.800 --> 00:16:39.440]  他們靜靜地抄寫聖經
[00:16:39.440 --> 00:16:44.120]  在被堆裏拿著電筒來讀聖經
[00:16:44.120 --> 00:16:48.880]  每一句話帶給他們生命的力量和幫助
[00:16:48.880 --> 00:16:51.440]  在英國歷史威爾斯的地方
[00:16:51.440 --> 00:16:54.560]  十八世紀有一個女孩很著名
[00:16:54.560 --> 00:16:57.320]  後來很被人稱揚
[00:16:57.320 --> 00:17:00.280]  很年輕十五歲
[00:17:00.280 --> 00:17:03.000]  當時沒有聖經可以讀到
[00:17:03.000 --> 00:17:06.040]  但她要走兩英里去到一個地方
[00:17:06.040 --> 00:17:09.040]  有一本聖經可以借來看
[00:17:09.040 --> 00:17:09.960]  每次看的時候
[00:17:09.960 --> 00:17:12.280]  她心裏面有很多的感動
[00:17:12.280 --> 00:17:16.160]  但很渴望自己有一本聖經
[00:17:16.160 --> 00:17:18.560]  但當時要買一本聖經很貴
[00:17:18.560 --> 00:17:20.320]  她很貧窮的家庭
[00:17:20.320 --> 00:17:23.360]  因此很留心自己做工
[00:17:23.360 --> 00:17:25.240]  儲了六年之後
[00:17:25.240 --> 00:17:28.760]  有足夠的錢就去買聖經
[00:17:28.760 --> 00:17:30.320]  到處打聽
[00:17:30.320 --> 00:17:32.000]  哪裡買到聖經
[00:17:32.000 --> 00:17:36.880]  發覺要走二十五英里路
[00:17:36.880 --> 00:17:39.840]  她決心去買聖經
[00:17:39.840 --> 00:17:42.480]  但她的鞋子怕會走穿
[00:17:42.480 --> 00:17:44.720]  所以大多數她就拿起鞋子
[00:17:44.720 --> 00:17:47.360]  就赤足行路
[00:17:47.360 --> 00:17:49.040]  去到一個地方的時候想買
[00:17:49.040 --> 00:17:52.000]  對方告訴她已經買了
[00:17:52.000 --> 00:17:52.880]  她很難過
[00:17:52.880 --> 00:17:55.240]  因此在哭泣一路走
[00:17:55.240 --> 00:17:57.480]  一位朋友見到這樣的情況
[00:17:57.480 --> 00:17:58.880]  「這本聖經有人訂了」
[00:17:58.880 --> 00:18:01.360]  「我先買了給你」
[00:18:01.360 --> 00:18:02.320]  她很開心
[00:18:02.320 --> 00:18:05.400]  走回二十五英里路回到自己家
[00:18:05.400 --> 00:18:07.640]  一位叫做Mary Jones
[00:18:07.640 --> 00:18:10.080]  瑪麗·宗斯的姐妹
[00:18:10.080 --> 00:18:12.680]  她的故事被人講述出去
[00:18:12.680 --> 00:18:14.000]  引發很多人的反省
[00:18:14.000 --> 00:18:15.680]  知道人需要聖經
[00:18:15.680 --> 00:18:18.440]  因此後來引發了一百零三年
[00:18:18.440 --> 00:18:20.920]  在當時英國和外地的
[00:18:20.920 --> 00:18:23.280]  聖經公會的成立
[00:18:23.280 --> 00:18:27.200]  以致有更多人有機會讀聖經
[00:18:27.200 --> 00:18:30.320]  當你聽到這些故事的時候
[00:18:30.320 --> 00:18:33.400]  你會很被他們激勵
[00:18:33.400 --> 00:18:35.560]  但有一個問題會問自己
[00:18:35.560 --> 00:18:38.720]  今天起碼有幾本聖經
[00:18:38.720 --> 00:18:41.920]  我會否珍惜神的說話
[00:18:41.920 --> 00:18:46.400]  會否真正去重視神的道
[00:18:46.400 --> 00:18:47.880]  我們常常告訴自己
[00:18:47.880 --> 00:18:51.360]  枝子若不是摺在葡萄樹上
[00:18:51.360 --> 00:18:52.720]  就甚麼?
[00:18:52.720 --> 00:18:54.840]  就是不能結果子
[00:18:54.840 --> 00:18:56.680]  就會枯乾
[00:18:56.680 --> 00:18:59.680]  就會死亡
[00:18:59.680 --> 00:19:04.640]  這是否只是我們頭腦上的一個意念
[00:19:04.640 --> 00:19:05.760]  如果我們真的認為
[00:19:05.760 --> 00:19:08.360]  神的說話是生命之道
[00:19:08.360 --> 00:19:12.720]  我們是否真的會去珍惜神的說話
[00:19:12.720 --> 00:19:14.600]  在我這次預備訊息的時候
[00:19:14.600 --> 00:19:16.240]  我心裡一直祈禱
[00:19:16.240 --> 00:19:17.600]  我說天父說
[00:19:17.600 --> 00:19:21.960]  我講靈修主也講了好幾次
