
[00:00:00.000 --> 00:00:05.000]  我非常感謝主的恩典
[00:08:46.800 --> 00:08:49.800]  是耶和華
[00:08:49.800 --> 00:08:51.800]  不是酒
[00:08:51.800 --> 00:08:54.800]  是耶和華自己
[00:08:54.800 --> 00:09:02.800]  這是他描寫他對神的感受
[00:09:04.800 --> 00:09:08.800]  十七篇十五節
[00:09:08.800 --> 00:09:12.800]  十七篇十五節
[00:09:12.800 --> 00:09:18.800]  至於我,我必在意中見你的面
[00:09:18.800 --> 00:09:24.800]  我醒了的時候,得見你的形象,就心滿意足了
[00:09:24.800 --> 00:09:33.800]  大衛說我醒了的時候
[00:09:34.800 --> 00:09:38.800]  這個醒了是在永世裡面醒過來的時候
[00:09:38.800 --> 00:09:45.800]  那個時候見到神的形象
[00:09:45.800 --> 00:09:50.800]  他就心滿意足
[00:09:50.800 --> 00:09:57.800]  他不是看見黃金街碧玉城在天家裡面,他就心滿意足
[00:10:01.800 --> 00:10:04.800]  他說看見神的面
[00:10:04.800 --> 00:10:09.800]  他就心滿意足
[00:10:09.800 --> 00:10:13.800]  神自己是他的滿足
[00:10:13.800 --> 00:10:18.800]  當然神的恩典很寶貴
[00:10:18.800 --> 00:10:24.800]  當然神的祝福是很寶貴
[00:10:24.800 --> 00:10:30.800]  但是神自己更寶貴
[00:10:31.800 --> 00:10:33.800]  有一節聖經
[00:10:33.800 --> 00:10:37.800]  我從前不明白
[00:10:37.800 --> 00:10:42.800]  在一百二十二篇
[00:10:42.800 --> 00:10:49.800]  一百二十二篇第二節
[00:10:49.800 --> 00:10:55.800]  一百二十二篇第二節
[00:10:57.800 --> 00:11:01.800]  耶路撒冷,我們的腳站在你的門內
[00:11:01.800 --> 00:11:09.800]  我讀到這裡的時候心裡想
[00:11:09.800 --> 00:11:13.800]  世界太平淡了
[00:11:13.800 --> 00:11:19.800]  我們的腳站在耶路撒冷的門內
[00:11:19.800 --> 00:11:23.800]  這有什麼好講
[00:11:24.800 --> 00:11:28.800]  我們的腳不在門內,就在門外,不在門外,就在門內,有什麼好講
[00:11:28.800 --> 00:11:36.800]  好像太平凡了,沒有什麼特別的意義
[00:11:36.800 --> 00:11:41.800]  一直到有一天
[00:11:41.800 --> 00:11:43.800]  我明白了
[00:11:43.800 --> 00:11:48.800]  我在一九六四年第一次到聖地去
[00:11:52.800 --> 00:11:55.800]  飛機在聖地降落的時候
[00:11:55.800 --> 00:12:01.800]  幾個旅客乘客就下飛機了
[00:12:01.800 --> 00:12:04.800]  我注意到其中有一位
[00:12:04.800 --> 00:12:09.800]  他的腳一踏到地上的時候
[00:12:09.800 --> 00:12:16.800]  他整個人就跪下,伏伏在地
[00:12:19.800 --> 00:12:23.800]  他的面,他的身體都伏在地上
[00:12:23.800 --> 00:12:30.800]  他然後就用口親地
[00:12:30.800 --> 00:12:34.800]  我看見的時候
[00:12:34.800 --> 00:12:36.800]  我立刻知道他是一個伊斯蘭人
[00:12:36.800 --> 00:12:43.800]  一定是生平第一次回到祖國
[00:12:43.800 --> 00:12:48.800]  所以他心裡很激動
[00:12:48.800 --> 00:12:50.800]  也愛他的祖國
[00:12:50.800 --> 00:12:55.800]  他表達出來
[00:12:55.800 --> 00:12:57.800]  他不理別人
[00:12:57.800 --> 00:13:04.800]  他心裡充滿了最深的最強的感情
[00:13:04.800 --> 00:13:10.800]  如果那個時候他說
[00:13:13.800 --> 00:13:19.800]  祖國啊,我的腳踏在你的土地上
[00:13:19.800 --> 00:13:26.800]  你想這一句話裡面的感情如何
[00:13:26.800 --> 00:13:32.800]  在這裡大衛這樣說
[00:13:32.800 --> 00:13:37.800]  耶路撒冷,神的城啊
[00:13:37.800 --> 00:13:42.800]  我的腳站在你的門內
[00:13:43.800 --> 00:13:45.800]  我的腳站在你的門內
[00:13:45.800 --> 00:13:48.800]  表面看很平凡
[00:13:48.800 --> 00:13:54.800]  但是裡面有很深很真的感情
[00:13:54.800 --> 00:14:02.800]  大衛愛神自己
[00:14:02.800 --> 00:14:08.800]  他愛神的時候,大衛有一個表現
[00:14:11.800 --> 00:14:15.800]  就是他心裡充滿了神,忘記了自己
[00:14:15.800 --> 00:14:22.800]  有一節聖經很寶貴
[00:14:22.800 --> 00:14:26.800]  撒末爾夏
[00:14:26.800 --> 00:14:29.800]  六章十四節
[00:14:29.800 --> 00:14:33.800]  撒夏六章十四節
[00:14:33.800 --> 00:14:39.800]  在這裡我們看見
[00:14:39.800 --> 00:14:42.800]  大衛把神的月桂
[00:14:42.800 --> 00:14:44.800]  接到他的城裡面去
[00:14:44.800 --> 00:14:51.800]  在迎接月桂的時候
[00:14:51.800 --> 00:14:55.800]  他就像一個小孩子一樣
[00:14:55.800 --> 00:14:56.800]  跳去屋來
[00:14:56.800 --> 00:15:01.800]  他什麼都忘記了
[00:15:01.800 --> 00:15:04.800]  他忘記了他是王
[00:15:04.800 --> 00:15:08.800]  他心裡充滿了對神的感謝
[00:15:09.800 --> 00:15:11.800]  充滿了神的愛
[00:15:11.800 --> 00:15:16.800]  其他的都忘記了
[00:15:16.800 --> 00:15:19.800]  他像個小孩子一樣跳去屋來
[00:15:19.800 --> 00:15:24.800]  有人說這件事沒有什麼太特別
[00:15:24.800 --> 00:15:29.800]  當時的風俗就是這樣
[00:15:29.800 --> 00:15:34.800]  一個人高興起來就跳舞
[00:15:36.800 --> 00:15:38.800]  但是事實上不是那樣
[00:15:38.800 --> 00:15:41.800]  因為夏文告訴我們
[00:15:41.800 --> 00:15:47.800]  這個王侯為這件事傾看大衛
[00:15:47.800 --> 00:15:53.800]  批評他
[00:15:53.800 --> 00:15:58.800]  可見這件事很不平常
[00:15:58.800 --> 00:16:03.800]  王侯不了解大衛
[00:16:04.800 --> 00:16:06.800]  大衛對神的愛的感受很深很深
[00:16:06.800 --> 00:16:17.800]  他的心被神的愛充滿
[00:16:17.800 --> 00:16:22.800]  忘記了自己
[00:16:22.800 --> 00:16:25.800]  我現在要問大家一個問題
[00:16:25.800 --> 00:16:29.800]  捨及和忘記
[00:16:29.800 --> 00:16:31.800]  這兩樣比較起來
[00:16:32.800 --> 00:16:34.800]  哪一個在愛上面的程度更高呢?
[00:16:34.800 --> 00:16:46.800]  我不曉得大家的答案怎麼樣
[00:16:46.800 --> 00:16:49.800]  我自己的感覺
[00:16:49.800 --> 00:16:52.800]  捨及很好
[00:16:52.800 --> 00:16:55.800]  很難得
[00:16:55.800 --> 00:16:59.800]  很少人真正地捨及
[00:16:59.800 --> 00:17:01.800]  但是我們仔細地分析捨及的時候
[00:17:01.800 --> 00:17:11.800]  我們發現了裡面還有一點勉強的成分
[00:17:11.800 --> 00:17:19.800]  但是忘記了不同了
[00:17:19.800 --> 00:17:26.800]  心裡充滿了對於被愛者的愛
[00:17:28.800 --> 00:17:30.800]  而完全忘記自己
[00:17:30.800 --> 00:17:36.800]  這是自然的
[00:17:36.800 --> 00:17:39.800]  這是可享受的
[00:17:39.800 --> 00:17:42.800]  有喜樂的
[00:17:42.800 --> 00:17:48.800]  所以這個忘記是愛更高的一個水準
[00:17:48.800 --> 00:17:53.800]  感謝主
[00:17:53.800 --> 00:17:56.800]  世界上實在有許多人
[00:17:57.800 --> 00:17:59.800]  他們捨及到一個忘記的地步
[00:17:59.800 --> 00:18:08.800]  自己是個很強的天性
[00:18:08.800 --> 00:18:12.800]  人人都是愛自己
[00:18:12.800 --> 00:18:16.800]  但是有的人
[00:18:16.800 --> 00:18:19.800]  真是捨及又忘記
[00:18:19.800 --> 00:18:26.800]  有一次有一群的飛鳥
[00:18:27.800 --> 00:18:28.800]  他們是候鳥
[00:18:28.800 --> 00:18:30.800]  在千飛之中
[00:18:30.800 --> 00:18:37.800]  大家知道這種鳥的千飛的天性很強
[00:18:37.800 --> 00:18:45.800]  什麼都不能夠止住他們不飛
[00:18:45.800 --> 00:18:49.800]  但是這一次呢
[00:18:49.800 --> 00:18:51.800]  在他們飛的時候
[00:18:51.800 --> 00:18:53.800]  有兩隻鳥停止了
[00:18:54.800 --> 00:18:55.800]  這一次在他們飛的時候
[00:18:55.800 --> 00:18:57.800]  有兩隻鳥停止了
[00:18:57.800 --> 00:18:59.800]  一個是母鳥一個是小鳥
[00:18:59.800 --> 00:19:04.800]  他們就落在一個農田裡面
[00:19:04.800 --> 00:19:09.800]  這個小鳥受傷了
[00:19:09.800 --> 00:19:13.800]  不能飛了
[00:19:13.800 --> 00:19:16.800]  這個母鳥呢
[00:19:16.800 --> 00:19:18.800]  牠的天性是要飛
[00:19:18.800 --> 00:19:22.800]  但是牠很愛這個小鳥
[00:19:23.800 --> 00:19:24.800]  所以牠也停止了
[00:19:24.800 --> 00:19:29.800]  因為牠裡面呢
[00:19:29.800 --> 00:19:32.800]  有一個愛更強的一個天性
[00:19:32.800 --> 00:19:39.800]  感謝主
[00:19:39.800 --> 00:19:41.800]  主的愛是最強的愛
[00:19:41.800 --> 00:19:48.800]  當這個愛進到我們心裡的時候
[00:19:51.800 --> 00:19:53.800]  我們產生了一種回應
[00:19:53.800 --> 00:19:56.800]  我們愛主
[00:19:56.800 --> 00:20:00.800]  甚至於到捨及到愛及的地步
[00:20:00.800 --> 00:20:07.800]  在上一個月
[00:20:07.800 --> 00:20:10.800]  我在紐澤西
[00:20:10.800 --> 00:20:13.800]  有一次住在一個牧師家裡
[00:20:13.800 --> 00:20:18.800]  這個牧師呢
[00:20:18.800 --> 00:20:20.800]  他原來有他的PhD degree
[00:20:20.800 --> 00:20:29.800]  他有很好的工作
[00:20:29.800 --> 00:20:33.800]  但是主呼召他
[00:20:33.800 --> 00:20:36.800]  把自己獻上給主
[00:20:36.800 --> 00:20:40.800]  全時間侍奉主
[00:20:40.800 --> 00:20:43.800]  他接受這個呼召
[00:20:43.800 --> 00:20:45.800]  把自己擺上
[00:20:47.800 --> 00:20:48.800]  他進了神學院
[00:20:48.800 --> 00:20:50.800]  現在做一個很好的牧師
[00:20:50.800 --> 00:20:53.800]  我發現他的教會很興旺
[00:20:53.800 --> 00:20:57.800]  滿了弟兄姊妹
[00:20:57.800 --> 00:21:01.800]  我住在他的房間裡面
[00:21:01.800 --> 00:21:05.800]  他的家很小
[00:21:05.800 --> 00:21:07.800]  沒有地方給我們住
[00:21:07.800 --> 00:21:11.800]  他把他的study給我們住
[00:21:11.800 --> 00:21:14.800]  這還是我和藤師母
[00:21:14.800 --> 00:21:16.800]  第一次住在人家的study裡面
[00:21:17.800 --> 00:21:18.800]  感謝主
[00:21:18.800 --> 00:21:23.800]  有許多的人實在愛主
[00:21:23.800 --> 00:21:30.800]  大衛愛神的第二個表現
[00:21:30.800 --> 00:21:36.800]  他因為愛神
[00:21:36.800 --> 00:21:38.800]  就歡喜親近神
[00:21:38.800 --> 00:21:45.800]  我們看122個
[00:21:45.800 --> 00:21:46.800]  第1節
[00:21:46.800 --> 00:21:50.800]  122篇第1節
[00:21:50.800 --> 00:21:57.800]  人對我說
[00:21:57.800 --> 00:21:59.800]  我們往耶和華的殿去
[00:21:59.800 --> 00:22:01.800]  我就歡喜
[00:22:01.800 --> 00:22:07.800]  這是大衛寫的
[00:22:07.800 --> 00:22:11.800]  大衛聽見人說
[00:22:11.800 --> 00:22:13.800]  讓我們到神的殿去
[00:22:14.800 --> 00:22:15.800]  讓我們去親近神
[00:22:15.800 --> 00:22:20.800]  他一聽見就歡喜
[00:22:20.800 --> 00:22:24.800]  真的愛是吸引的愛
[00:22:24.800 --> 00:22:29.800]  真的愛是潔淨的愛
[00:22:29.800 --> 00:22:34.800]  如果你說你愛某一個人
[00:22:34.800 --> 00:22:37.800]  但是你不歡喜和他在一起
[00:22:37.800 --> 00:22:41.800]  沒有人相信你真愛那個人
[00:22:42.800 --> 00:22:43.800]  兩個人真相愛的時候
[00:22:43.800 --> 00:22:49.800]  就算全世界都離開了他們
[00:22:49.800 --> 00:22:52.800]  他們也不孤單
[00:22:52.800 --> 00:22:56.800]  他們在一起就滿足了
[00:22:56.800 --> 00:23:00.800]  那是愛
[00:23:00.800 --> 00:23:03.800]  大衛愛神也是這樣
[00:23:03.800 --> 00:23:08.800]  大衛是王
[00:23:08.800 --> 00:23:09.800]  王很忙
[00:23:09.800 --> 00:23:14.800]  我想他是當時
[00:23:14.800 --> 00:23:16.800]  整個國家裡面最忙的人
[00:23:16.800 --> 00:23:21.800]  他的事務很多很多
[00:23:21.800 --> 00:23:24.800]  但是他找到時間親近神
[00:23:24.800 --> 00:23:30.800]  你看他在詩篇裡
[00:23:30.800 --> 00:23:32.800]  寫了許多詩篇
[00:23:32.800 --> 00:23:35.800]  這是一個證明
[00:23:37.800 --> 00:23:38.800]  詩篇裡面證明
[00:23:38.800 --> 00:23:40.800]  他愛親近神
[00:23:40.800 --> 00:23:45.800]  這個是真愛神的保證
[00:23:45.800 --> 00:23:50.800]  如果我們愛神
[00:23:50.800 --> 00:23:53.800]  我們一定歡喜親近神
[00:23:53.800 --> 00:23:57.800]  我們的情形怎麼樣
[00:23:57.800 --> 00:24:00.800]  是不是很容易
[00:24:00.800 --> 00:24:06.800]  任何的事都可以攔住我們親近神
[00:24:07.800 --> 00:24:08.800]  我們能夠輕易離開
[00:24:08.800 --> 00:24:10.800]  親近神
[00:24:10.800 --> 00:24:13.800]  我記得在香港的時候
[00:24:13.800 --> 00:24:15.800]  在星島晚報
[00:24:15.800 --> 00:24:17.800]  看見一篇短短的文章
[00:24:17.800 --> 00:24:24.800]  這個文章說
[00:24:24.800 --> 00:24:27.800]  有一個男孩子寫信給他的女朋友
[00:24:27.800 --> 00:24:33.800]  他在信裡面表達他的感情
[00:24:34.800 --> 00:24:35.800]  其中用了一句成語
[00:24:35.800 --> 00:24:42.800]  海枯石爛
[00:24:42.800 --> 00:24:44.800]  此心不變
[00:24:44.800 --> 00:24:51.800]  這個很好聽
[00:24:51.800 --> 00:24:54.800]  但是到了最後
[00:24:54.800 --> 00:24:56.800]  這封信結束的時候
[00:24:56.800 --> 00:25:01.800]  他說
[00:25:02.800 --> 00:25:03.800]  我明天來看你
[00:25:03.800 --> 00:25:05.800]  如果不下雨的話
[00:25:05.800 --> 00:25:12.800]  我怕他的女朋友
[00:25:12.800 --> 00:25:14.800]  收到這封信
[00:25:14.800 --> 00:25:16.800]  不是太相信他的愛
[00:25:16.800 --> 00:25:23.800]  一陣雨就把愛沖走了
[00:25:23.800 --> 00:25:28.800]  我們愛神怎麼樣
[00:25:28.800 --> 00:25:31.800]  我們親近神怎麼樣
[00:25:32.800 --> 00:25:33.800]  是不是一點點的問題
[00:25:33.800 --> 00:25:35.800]  一點點難處
[00:25:35.800 --> 00:25:37.800]  我們就不親近神
[00:25:37.800 --> 00:25:43.800]  大衛真是表愛神的真實表現
[00:25:43.800 --> 00:25:53.800]  我們看大衛愛神第三方面的表現
[00:25:53.800 --> 00:25:59.800]  大衛因為愛神
[00:26:00.800 --> 00:26:01.800]  所以要榮耀神
[00:26:01.800 --> 00:26:07.800]  86篇
[00:26:07.800 --> 00:26:10.800]  12節
[00:26:10.800 --> 00:26:15.800]  86篇12節
[00:26:15.800 --> 00:26:19.800]  諸我的神
[00:26:19.800 --> 00:26:21.800]  我要一心稱讚你
[00:26:21.800 --> 00:26:23.800]  我要榮耀你的名
[00:26:23.800 --> 00:26:25.800]  直到永遠
[00:26:26.800 --> 00:26:27.800]  我會一心稱讚你
[00:26:27.800 --> 00:26:29.800]  我會一心稱讚你
[00:26:29.800 --> 00:26:31.800]  我會永遠榮耀你的名
[00:26:31.800 --> 00:26:33.800]  這是大衛的話
[00:26:33.800 --> 00:26:36.800]  神啊我要榮耀你的名
[00:26:36.800 --> 00:26:38.800]  直到永遠
[00:26:38.800 --> 00:26:43.800]  這是他的決心
[00:26:43.800 --> 00:26:46.800]  是不是單單有決心呢
[00:26:46.800 --> 00:26:49.800]  他有實際的表現嗎
[00:26:54.800 --> 00:26:55.800]  有
[00:26:55.800 --> 00:26:57.800]  我舉兩個例子
[00:26:57.800 --> 00:26:59.800]  證明這是真的
[00:26:59.800 --> 00:27:02.800]  第一個例子
[00:27:02.800 --> 00:27:04.800]  大家記得大衛面對巨人哥利亞的時候
[00:27:04.800 --> 00:27:13.800]  這個年輕的大衛很勇敢的就跑上去
[00:27:13.800 --> 00:27:22.800]  為什麼他這樣勇敢
[00:27:23.800 --> 00:27:24.800]  為什麼他不怕巨人
[00:27:24.800 --> 00:27:28.800]  有一句話
[00:27:28.800 --> 00:27:30.800]  教我們了解那個原因
[00:27:30.800 --> 00:27:34.800]  在撒上撒末爾記上
[00:27:34.800 --> 00:27:38.800]  17章
[00:27:38.800 --> 00:27:41.800]  46節
[00:27:41.800 --> 00:27:45.800]  在這裡告訴我們
[00:27:45.800 --> 00:27:49.800]  大衛一面跑上去
[00:27:49.800 --> 00:27:51.800]  一面大聲的呼喊
[00:27:52.800 --> 00:27:53.800]  他說我要全世界都知道
[00:27:53.800 --> 00:27:57.800]  以色列的神是真的神
[00:27:57.800 --> 00:28:03.800]  這是他心中的一個願望
[00:28:03.800 --> 00:28:09.800]  這是他要追求的
[00:28:09.800 --> 00:28:13.800]  他要榮耀神
[00:28:13.800 --> 00:28:17.800]  要全世界都知道
[00:28:17.800 --> 00:28:19.800]  耶和華是真神
[00:28:20.800 --> 00:28:21.800]  追求一個熱切的願望
[00:28:21.800 --> 00:28:27.800]  給他力量
[00:28:27.800 --> 00:28:32.800]  使他勇敢
[00:28:32.800 --> 00:28:34.800]  什麼都不怕
[00:28:34.800 --> 00:28:38.800]  也許大家聽說一個宣教士
[00:28:38.800 --> 00:28:44.800]  很出名
[00:28:44.800 --> 00:28:46.800]  到非洲去傳福音
[00:28:48.800 --> 00:28:49.800]  名字叫
[00:28:49.800 --> 00:28:51.800]  Mary Slessor
[00:28:51.800 --> 00:28:53.800]  也許我們中間有人讀過她的傳記
[00:28:53.800 --> 00:28:58.800]  她小的時候住在蘇格蘭
[00:28:58.800 --> 00:29:03.800]  她性情很怕羞
[00:29:03.800 --> 00:29:08.800]  每一封客人來到她家裡的時候
[00:29:08.800 --> 00:29:13.800]  她就藏起來了
[00:29:13.800 --> 00:29:15.800]  她媽媽找不到她
[00:29:17.800 --> 00:29:18.800]  她怕見客人
[00:29:18.800 --> 00:29:22.800]  但是她長大起來的時候
[00:29:22.800 --> 00:29:26.800]  她把她的心奉獻給主
[00:29:26.800 --> 00:29:31.800]  後來她決定做宣教士
[00:29:31.800 --> 00:29:36.800]  到了非洲去
[00:29:36.800 --> 00:29:40.800]  非洲做了很大的工作
[00:29:40.800 --> 00:29:45.800]  她過世的時候
[00:29:46.800 --> 00:29:47.800]  她的拆會
[00:29:47.800 --> 00:29:52.800]  London Missionary Society
[00:29:52.800 --> 00:29:55.800]  要派二十個弟兄去解她的工作
[00:29:55.800 --> 00:30:04.800]  二十個弟兄要解一個姊妹的工作
[00:30:04.800 --> 00:30:11.800]  可見她為主做了多麼大的工作
[00:30:12.800 --> 00:30:13.800]  一個怕羞的
[00:30:13.800 --> 00:30:15.800]  軟弱的姊妹
[00:30:15.800 --> 00:30:19.800]  因為愛主
[00:30:19.800 --> 00:30:22.800]  被神的愛充滿
[00:30:22.800 --> 00:30:26.800]  被主的愛激勵
[00:30:26.800 --> 00:30:30.800]  把自己奉獻
[00:30:30.800 --> 00:30:33.800]  竟然有那麼大的能力
[00:30:33.800 --> 00:30:37.800]  為主做那麼大的工作
[00:30:40.800 --> 00:30:41.800]  大衛很年輕
[00:30:41.800 --> 00:30:46.800]  但是他有一個熱切的願望
[00:30:46.800 --> 00:30:50.800]  叫榮耀神
[00:30:50.800 --> 00:30:53.800]  所以他特別的勇敢
[00:30:53.800 --> 00:30:58.800]  第二個證明
[00:30:58.800 --> 00:31:02.800]  大家都記得
[00:31:02.800 --> 00:31:05.800]  大衛至少有兩次的機會殺掃我
[00:31:06.800 --> 00:31:07.800]  很容易就殺了掃羅
[00:31:07.800 --> 00:31:12.800]  但是聖經告訴我們
[00:31:12.800 --> 00:31:14.800]  大衛沒有殺掃羅
[00:31:14.800 --> 00:31:18.800]  為什麼
[00:31:18.800 --> 00:31:20.800]  他說一句話
[00:31:20.800 --> 00:31:22.800]  他說我是誰
[00:31:22.800 --> 00:31:25.800]  我怎麼能夠伸手
[00:31:25.800 --> 00:31:27.800]  傷害耶和華的受告者呢
[00:31:27.800 --> 00:31:32.800]  我怎麼能夠殺了掃羅
[00:31:32.800 --> 00:31:33.800]  對耶和華的受告者呢
[00:31:33.800 --> 00:31:39.800]  他想到神
[00:31:39.800 --> 00:31:42.800]  掃羅是神告的
[00:31:42.800 --> 00:31:47.800]  我怎麼可以傷害他
[00:31:47.800 --> 00:31:51.800]  當時大衛面對一個選擇
[00:31:51.800 --> 00:31:56.800]  很不容易
[00:31:56.800 --> 00:31:59.800]  很不簡單
[00:32:00.800 --> 00:32:01.800]  一方面是殺掃羅
[00:32:01.800 --> 00:32:08.800]  欲殺掃羅他可以做王
[00:32:08.800 --> 00:32:13.800]  另外一方面
[00:32:13.800 --> 00:32:15.800]  尊重神不殺掃羅
[00:32:15.800 --> 00:32:22.800]  他要選擇
[00:32:22.800 --> 00:32:25.800]  這個選擇我再說
[00:32:25.800 --> 00:32:27.800]  真不容易
[00:32:28.800 --> 00:32:29.800]  哪一個人不想做王
[00:32:29.800 --> 00:32:34.800]  機會來了
[00:32:34.800 --> 00:32:36.800]  這麼容易可以殺掉掃羅
[00:32:36.800 --> 00:32:40.800]  如果是你是我
[00:32:40.800 --> 00:32:43.800]  我們怎麼樣
[00:32:43.800 --> 00:32:45.800]  我們肯把兩隻手
