
[00:00:00.000 --> 00:00:04.000]  兄弟姐妹平安,我也平安
[00:04:38.000 --> 00:04:41.000]  找回你的重點,才面向這個世界
[00:04:41.000 --> 00:04:44.000]  你可以有很多知識智慧,都未必是錯的
[00:04:44.000 --> 00:04:48.000]  可能學過很多課程,教我們面對這個世界
[00:04:48.000 --> 00:04:54.000]  甚至是否,但不可少的是來到神面前
[00:04:54.000 --> 00:05:00.000]  心裡有神,這正是我們呼吸的狀態
[00:05:00.000 --> 00:05:03.000]  不是這樣的狀態
[00:05:03.000 --> 00:05:06.000]  在今天的經文,想和大家分享
[00:05:06.000 --> 00:05:10.000]  詩篇主要八十一篇十節
[00:05:10.000 --> 00:05:14.000]  「我是耶和利的神,臣把你從埃及地領上來
[00:05:14.000 --> 00:05:18.000]  你要大大張口,我就給你充滿」
[00:05:18.000 --> 00:05:21.000]  這經文在八十一篇,整篇詩篇
[00:05:21.000 --> 00:05:24.000]  很簡單的重點
[00:05:24.000 --> 00:05:28.000]  其實是在詩人呼籲神的子民聚集
[00:05:28.000 --> 00:05:31.000]  在一個節慶的日子
[00:05:31.000 --> 00:05:35.000]  所以六月如果是一個堂慶29週年
[00:05:35.000 --> 00:05:38.000]  除了感恩慶祝,我們怎樣慶祝呢?
[00:05:38.000 --> 00:05:41.000]  可以仿效以色列人
[00:05:41.000 --> 00:05:44.000]  他們一起聚集子民宣告
[00:05:44.000 --> 00:05:46.000]  特別是六至十六節
[00:05:46.000 --> 00:05:50.000]  回想神如何救贖子民離開埃及
[00:05:50.000 --> 00:05:54.000]  提醒以色列人他們以前走過的路
[00:05:54.000 --> 00:05:55.000]  特別是搏役的事
[00:05:55.000 --> 00:05:58.000]  要表達神在子民的信服心願
[00:05:58.000 --> 00:06:02.000]  所以你看到第六節
[00:06:02.000 --> 00:06:06.000]  字體比較小,大概意思是說
[00:06:06.000 --> 00:06:15.000]  埃及地受苦困境,被牢圍牢的地方
[00:06:15.000 --> 00:06:17.000]  甚至是在罪裡面的狀況
[00:06:17.000 --> 00:06:20.000]  需要拯救救贖
[00:06:20.000 --> 00:06:26.000]  上主引喻救贖子民脫離埃及的困境
[00:06:26.000 --> 00:06:30.000]  不單止這樣
[00:06:30.000 --> 00:06:34.000]  在第七節說,雷的隱密處
[00:06:34.000 --> 00:06:37.000]  是指他們在西乃山上
[00:06:37.000 --> 00:06:40.000]  神向以色列人們的啟示
[00:06:40.000 --> 00:06:43.000]  展示自己成為神的子民
[00:06:43.000 --> 00:06:47.000]  而後面提到米利巴爭吵的意思
[00:06:47.000 --> 00:06:50.000]  就是米利巴有兩次的事件
[00:06:50.000 --> 00:06:53.000]  以色列人埋怨沒有水的時候
[00:06:53.000 --> 00:06:55.000]  神都有神職的供應
[00:06:55.000 --> 00:06:58.000]  這些都是他們所經歷走過的日子
[00:06:58.000 --> 00:07:02.000]  回顧歷史,有犯錯的
[00:07:02.000 --> 00:07:05.000]  有更大的重要就是
[00:07:05.000 --> 00:07:08.000]  上帝的恩典如何帶群體走過
[00:07:08.000 --> 00:07:11.000]  而八至十節說的是
[00:07:11.000 --> 00:07:14.000]  他們的信靠和信服
[00:07:14.000 --> 00:07:18.000]  摩西五經很重要的主題就是信靠和信服
[00:07:18.000 --> 00:07:20.000]  所以在這裡,八至十節
[00:07:20.000 --> 00:07:22.000]  說的是神的吩咐經歷
[00:07:22.000 --> 00:07:25.000]  以色列的經歷,第七節剛才說到
[00:07:25.000 --> 00:07:28.000]  但十一節說的是我民不信服的情況
[00:07:28.000 --> 00:07:31.000]  再次提醒他們要信服
[00:07:31.000 --> 00:07:33.000]  而剛才說到的第十節
[00:07:33.000 --> 00:07:38.000]  就是展示他們的救贖和滿足在神身上
[00:07:38.000 --> 00:07:40.000]  「我是耶華利的神,
[00:07:40.000 --> 00:07:44.000]  神把你從埃及地領上來,
[00:07:44.000 --> 00:07:49.000]  你要大大張口,我就給你充滿」
[00:07:49.000 --> 00:07:52.000]  在和合本修訂版很相似
[00:07:52.000 --> 00:07:55.000]  「我是耶華利的上帝,
[00:07:55.000 --> 00:07:58.000]  神把你從埃及地領上來,
[00:07:58.000 --> 00:08:02.000]  你要大大張口,我就給你充滿」
[00:08:02.000 --> 00:08:05.000]  在和合本修訂版很相似
[00:08:05.000 --> 00:08:07.000]  「充滿」、「滿足」
[00:08:07.000 --> 00:08:11.000]  原文這個字也包含了這種意思
[00:08:11.000 --> 00:08:14.000]  充滿你,或者給你滿足
[00:08:14.000 --> 00:08:17.000]  你跟神的關係是否很滿足
[00:08:17.000 --> 00:08:20.000]  或者我們群體跟神的關係是否很滿足
[00:08:20.000 --> 00:08:24.000]  是否熱切跟神的關係
[00:08:24.000 --> 00:08:29.000]  當然回顧我們每個人蒙恩得救的歷程可能也不同
[00:08:29.000 --> 00:08:31.000]  但同歸於同一位主
[00:08:31.000 --> 00:08:33.000]  祂的看顧和保護
[00:08:33.000 --> 00:08:39.000]  值得的,我們跟主的關係
[00:08:39.000 --> 00:08:42.000]  所以你的信靠主你今天才坐在這裡
[00:08:42.000 --> 00:08:45.000]  或者你會為主擺上服事
[00:08:45.000 --> 00:08:49.000]  但怎樣值得發生了這種跟神的關係
[00:08:49.000 --> 00:08:52.000]  或者整個群體跟神的關係怎樣延續呢
[00:08:52.000 --> 00:08:55.000]  就像呼吸般自然
[00:08:55.000 --> 00:08:59.000]  這是Facebook展示的宣傳
[00:08:59.000 --> 00:09:02.000]  過去一月、三月份
[00:09:02.000 --> 00:09:05.000]  其實每星期我們也有
[00:09:05.000 --> 00:09:09.000]  Fill up,即是我們星期四在這個地方
[00:09:09.000 --> 00:09:13.000]  一起有共享空間
[00:09:13.000 --> 00:09:17.000]  讓附近工作的人來到這裡
[00:09:17.000 --> 00:09:20.000]  可以免費喝一杯咖啡、熱茶
[00:09:20.000 --> 00:09:22.000]  甚至他們來吃東西也可以
[00:09:22.000 --> 00:09:24.000]  拿一個飯盒
[00:09:24.000 --> 00:09:29.000]  由初初他們在玻璃門試過
[00:09:29.000 --> 00:09:31.000]  看一看就走了
[00:09:31.000 --> 00:09:35.000]  到走進來,拿一杯咖啡就走了
[00:09:35.000 --> 00:09:39.000]  到願意坐下15分鐘、半小時
[00:09:39.000 --> 00:09:43.000]  再有些好像我覺得賓至如歸都不理我們
[00:09:43.000 --> 00:09:46.000]  當自己家裡一樣坐下
[00:09:46.000 --> 00:09:49.000]  我剛剛上星期看到有一包食物
[00:09:49.000 --> 00:09:52.000]  是請我們Fill up的弟兄姊妹吃的
[00:09:52.000 --> 00:09:54.000]  是請我們吃東西
[00:09:54.000 --> 00:09:57.000]  我們其實是一個關係建立
[00:09:57.000 --> 00:09:59.000]  短短五個月
[00:09:59.000 --> 00:10:02.000]  每個星期見一次
[00:10:02.000 --> 00:10:06.000]  希望我們有些基督徒、有些非基督徒
[00:10:06.000 --> 00:10:08.000]  甚至做了兩次工作
[00:10:08.000 --> 00:10:11.000]  跟他們的關係很自然
[00:10:11.000 --> 00:10:14.000]  Fill up其實就是說
[00:10:14.000 --> 00:10:17.000]  耶穌充滿我,洗我福杯滿日
[00:10:17.000 --> 00:10:22.000]  很有意思,我們童工設計這個服侍的名稱
[00:10:22.000 --> 00:10:28.000]  就是為你這杯咖啡有一個更深意義
[00:10:28.000 --> 00:10:30.000]  希望你做到這麼累
[00:10:30.000 --> 00:10:34.000]  來到這裡可以休息一會
[00:10:34.000 --> 00:10:40.000]  有時忙到我們工作呼吸都沒空
[00:10:40.000 --> 00:10:42.000]  誇張一點說一句
[00:10:42.000 --> 00:10:44.000]  而經文本身只是說
[00:10:44.000 --> 00:10:49.000]  你要大大張口,我便洗你滿足
[00:10:49.000 --> 00:10:52.000]  其實你要是一個命令
[00:10:52.000 --> 00:10:55.000]  上帝說命令你要這樣
[00:10:55.000 --> 00:10:59.000]  因為是重要的事,不是說操控你
[00:10:59.000 --> 00:11:03.000]  你要大大張口,你要向我完全打開
[00:11:03.000 --> 00:11:05.000]  預備你自己,做什麼預備
[00:11:05.000 --> 00:11:08.000]  就是讓上主充滿我們
[00:11:08.000 --> 00:11:12.000]  或者用另一個譯本就是滿足你
[00:11:12.000 --> 00:11:15.000]  這就是真實我們和上主的關係
[00:11:15.000 --> 00:11:19.000]  我們第一願意接受祂的吩咐
[00:11:19.000 --> 00:11:20.000]  打開,預備好自己
[00:11:20.000 --> 00:11:22.000]  有時我們有很多保留
[00:11:22.000 --> 00:11:24.000]  我們頭腦知道信靠祂
[00:11:24.000 --> 00:11:26.000]  不過去到某些地方
[00:11:26.000 --> 00:11:30.000]  我們便有界線、有距離
[00:11:30.000 --> 00:11:33.000]  這裡是說無保留甚至零距離
[00:11:33.000 --> 00:11:35.000]  你和上主的關係
[00:11:35.000 --> 00:11:38.000]  因為祂說我要充滿你
[00:11:38.000 --> 00:11:41.000]  是刻意的原文的意思
[00:11:41.000 --> 00:11:43.000]  祂是要這樣做
[00:11:43.000 --> 00:11:47.000]  祂刻意要這樣去向我們做這種關係
[00:11:47.000 --> 00:11:51.000]  所以我們的服事都是要刻意的
[00:11:51.000 --> 00:11:53.000]  甚至我們很多頂尖妹妹去下面
[00:11:53.000 --> 00:11:57.000]  拿著牌、派卷、做宣傳
[00:11:57.000 --> 00:12:00.000]  我們當然在網上都做宣傳
[00:12:00.000 --> 00:12:02.000]  希望來到刻意去做這件事
[00:12:02.000 --> 00:12:04.000]  是為了祝福人
[00:12:04.000 --> 00:12:06.000]  祝福我們的生命
[00:12:06.000 --> 00:12:09.000]  使我們真正的充滿是滿足
[00:12:09.000 --> 00:12:13.000]  其實一月開始到現在都不間斷
[00:12:13.000 --> 00:12:15.000]  甚至我們盡量安排
[00:12:15.000 --> 00:12:18.000]  每個星期四都發生這件事
[00:12:18.000 --> 00:12:22.000]  發生這種可以得到滿足的關係
[00:12:22.000 --> 00:12:24.000]  所以滿日的意思
[00:12:24.000 --> 00:12:25.000]  當有趣的地方
[00:12:25.000 --> 00:12:27.000]  為什麼是呼吸呢?
[00:12:27.000 --> 00:12:29.000]  就是我一月的時間
[00:12:29.000 --> 00:12:33.000]  宣傳和一些微信的朋友
[00:12:33.000 --> 00:12:35.000]  都是咖啡之友
[00:12:35.000 --> 00:12:37.000]  微信的朋友
[00:12:37.000 --> 00:12:40.000]  我們有一個服事
[00:12:40.000 --> 00:12:44.000]  免費派一個共享空間
[00:12:44.000 --> 00:12:45.000]  叫做Fill up
[00:12:45.000 --> 00:12:47.000]  他聽完就笑
[00:12:47.000 --> 00:12:49.000]  很活該
[00:12:49.000 --> 00:12:51.000]  他說什麼事?
[00:12:51.000 --> 00:12:52.000]  他說呼吸
[00:12:52.000 --> 00:12:53.000]  他跟我說呼吸
[00:12:53.000 --> 00:12:54.000]  我說什麼呼吸?
[00:12:54.000 --> 00:12:56.000]  他說你Fill up呼吸
[00:12:56.000 --> 00:12:58.000]  諧音
[00:12:58.000 --> 00:13:02.000]  我回去跟工作人員分享
[00:13:02.000 --> 00:13:05.000]  其實我說原住不是這樣的
[00:13:05.000 --> 00:13:06.000]  只是滿日
[00:13:06.000 --> 00:13:09.000]  但我覺得這個都很有意思
[00:13:09.000 --> 00:13:12.000]  做到一頭煙來坐下來
[00:13:12.000 --> 00:13:13.000]  呼吸一下
[00:13:13.000 --> 00:13:15.000]  休息一下
[00:13:15.000 --> 00:13:16.000]  多好
[00:13:16.000 --> 00:13:17.000]  上主提醒
[00:13:17.000 --> 00:13:18.000]  我自己也是
[00:13:18.000 --> 00:13:20.000]  事實上更重要的提醒
[00:13:20.000 --> 00:13:22.000]  就是剛才所說
[00:13:22.000 --> 00:13:24.000]  我在1月17日
[00:13:24.000 --> 00:13:26.000]  其實不制我們星期三晚的一個
[00:13:26.000 --> 00:13:29.000]  祈禱會和祈禱操練
[00:13:29.000 --> 00:13:30.000]  其實那次我安靜
[00:13:30.000 --> 00:13:31.000]  1月17日
[00:13:31.000 --> 00:13:34.000]  這節經文浮現在我腦裏
[00:13:34.000 --> 00:13:35.000]  整晚
[00:13:35.000 --> 00:13:38.000]  那段時間我就用這節祈禱
[00:13:38.000 --> 00:13:41.000]  這節經文不斷在禱告
[00:13:41.000 --> 00:13:43.000]  再去思想
[00:13:43.000 --> 00:13:44.000]  事實上對我很大幫助
[00:13:44.000 --> 00:13:48.000]  原來接著在1月的時間
[00:13:48.000 --> 00:13:50.000]  有一個早晨
[00:13:50.000 --> 00:13:52.000]  大家知道我喜歡咖啡
[00:13:52.000 --> 00:13:54.000]  很多人都很有愛心
[00:13:54.000 --> 00:13:56.000]  送很香的咖啡豆給我
[00:13:56.000 --> 00:13:58.000]  那個星期日的早上
[00:13:58.000 --> 00:14:01.000]  我都會去我家喝一杯咖啡
[00:14:01.000 --> 00:14:03.000]  當我第一次想喝的時候
[00:14:03.000 --> 00:14:04.000]  我就停下來
[00:14:04.000 --> 00:14:06.000]  我就在呼吸一下
[00:14:06.000 --> 00:14:09.000]  那時候也開始學習一些禱告操練
[00:14:09.000 --> 00:14:14.000]  包括一種安靜呼吸的操練
[00:14:14.000 --> 00:14:15.000]  在神面前
[00:14:15.000 --> 00:14:17.000]  我就一路吸
[00:14:17.000 --> 00:14:20.000]  當然是好的
[00:14:20.000 --> 00:14:22.000]  你完了不要問我那種咖啡豆
[00:14:22.000 --> 00:14:24.000]  重點不是咖啡豆
[00:14:24.000 --> 00:14:26.000]  重點是祈禱
[00:14:26.000 --> 00:14:29.000]  我就安靜三分鐘
[00:14:29.000 --> 00:14:30.000]  先不喝
[00:14:30.000 --> 00:14:34.000]  一路慢慢節奏在神面前調整
[00:14:34.000 --> 00:14:35.000]  原來因為星期六
[00:14:35.000 --> 00:14:38.000]  剛剛那個1月20日很忙
[00:14:38.000 --> 00:14:40.000]  很多事情要追趕
[00:14:40.000 --> 00:14:41.000]  要交功課
[00:14:41.000 --> 00:14:42.000]  交給同工
[00:14:42.000 --> 00:14:43.000]  要完成
[00:14:43.000 --> 00:14:44.000]  身心很疲累
[00:14:44.000 --> 00:14:47.000]  星期六晚上睡得不好
[00:14:47.000 --> 00:14:51.000]  但一早你知道星期日就要回教會侍奉
[00:14:51.000 --> 00:14:57.000]  那一刻我就提醒用安靜呼吸的祈禱
[00:14:57.000 --> 00:14:58.000]  在神面前
[00:14:58.000 --> 00:15:01.000]  先體會神的同在
[00:15:01.000 --> 00:15:05.000]  那次是一個很特別的經歷
[00:15:05.000 --> 00:15:10.000]  很不同的力量
[00:15:10.000 --> 00:15:13.000]  我還記得我和同工8時3分的時候
[00:15:13.000 --> 00:15:16.000]  在祈禱時也分享了這個體會
[00:15:16.000 --> 00:15:21.000]  我學會用那天崇拜後的祈禱會負責
[00:15:21.000 --> 00:15:25.000]  我和參加的弟兄姊妹一起分享
[00:15:25.000 --> 00:15:28.000]  不如我們一起慢慢呼吸一分鐘
[00:15:28.000 --> 00:15:31.000]  安靜在神面前祈禱
[00:15:31.000 --> 00:15:33.000]  將一切交給主
[00:15:33.000 --> 00:15:36.000]  當時你知道在有效的祈禱會
[00:15:36.000 --> 00:15:38.000]  我們其實完了
[00:15:38.000 --> 00:15:40.000]  走廊有人走
[00:15:40.000 --> 00:15:41.000]  有些聲音
[00:15:41.000 --> 00:15:42.000]  有人要執拾
[00:15:42.000 --> 00:15:44.000]  其實安靜一分鐘
[00:15:44.000 --> 00:15:47.000]  環境不是很安靜
[00:15:47.000 --> 00:15:49.000]  按道理你安靜祈禱時
[00:15:49.000 --> 00:15:51.000]  有些雜聲會怎樣
[00:15:51.000 --> 00:15:53.000]  你會說這麼吵
[00:15:53.000 --> 00:15:54.000]  我們祈禱會大聲
[00:15:54.000 --> 00:15:56.000]  你們一起安靜
[00:15:56.000 --> 00:15:58.000]  會容易香港人
[00:15:58.000 --> 00:15:59.000]  特色是甚麼
[00:15:59.000 --> 00:16:02.000]  暴躁
[00:16:02.000 --> 00:16:05.000]  甚至阻礙我祈禱
[00:16:05.000 --> 00:16:07.000]  和神祈禱有多大件事
[00:16:07.000 --> 00:16:10.000]  你們還阻礙我
[00:16:10.000 --> 00:16:12.000]  但那一刻安靜的一分鐘
[00:16:12.000 --> 00:16:14.000]  我反而有個很深的體會
[00:16:14.000 --> 00:16:15.000]  我轉發
[00:16:15.000 --> 00:16:17.000]  我聽到有些人聲在執拾
[00:16:17.000 --> 00:16:21.000]  他在服侍我們
[00:16:21.000 --> 00:16:24.000]  我心裏感恩
[00:16:24.000 --> 00:16:25.000]  我心裏再想
[00:16:25.000 --> 00:16:29.000]  我有沒有多謝他
[00:16:29.000 --> 00:16:30.000]  當然我們服侍
[00:16:30.000 --> 00:16:32.000]  不需要求人多謝
[00:16:32.000 --> 00:16:34.000]  不過我們都可以多謝
[00:16:34.000 --> 00:16:35.000]  我們中間服侍弟兄姊妹
[00:16:35.000 --> 00:16:37.000]  可能今天場地準備
[00:16:37.000 --> 00:16:39.000]  完了又執拾
[00:16:39.000 --> 00:16:41.000]  又有一千個詩琴
[00:16:41.000 --> 00:16:43.000]  可能我們回了廿年教會
[00:16:43.000 --> 00:16:45.000]  我們沒有多謝
[00:16:45.000 --> 00:16:47.000]  感恩為他一聲
[00:16:47.000 --> 00:16:48.000]  我覺得應該的
[00:16:48.000 --> 00:16:50.000]  原來你心裏有神
[00:16:50.000 --> 00:16:53.000]  祈禱幫我們在很嘈雜
[00:16:53.000 --> 00:16:55.000]  很煩擾裏面
[00:16:55.000 --> 00:16:58.000]  我們找回一個軌跡
[00:16:58.000 --> 00:17:00.000]  一個視野去聽
[00:17:00.000 --> 00:17:01.000]  同樣的事件
[00:17:01.000 --> 00:17:03.000]  可能我都試過
[00:17:03.000 --> 00:17:04.000]  我們聚會中
[00:17:04.000 --> 00:17:05.000]  你們嘈端巴閉
[00:17:05.000 --> 00:17:07.000]  阻礙我們
[00:17:07.000 --> 00:17:09.000]  我們都可以罵他
[00:17:09.000 --> 00:17:12.000]  他都在服侍
[00:17:12.000 --> 00:17:14.000]  我轉化我的心情
[00:17:14.000 --> 00:17:15.000]  是喜樂的心情
[00:17:15.000 --> 00:17:17.000]  一起祈禱
[00:17:17.000 --> 00:17:21.000]  而不是只以自己的感覺為中心
[00:17:21.000 --> 00:17:24.000]  救主成為我們生命的主
[00:17:24.000 --> 00:17:26.000]  是以基督為中心
[00:17:26.000 --> 00:17:29.000]  而不是再以自我為中心
[00:17:29.000 --> 00:17:32.000]  所以在呼吸裏面
[00:17:32.000 --> 00:17:36.000]  我都忘記按了
[00:17:36.000 --> 00:17:40.000]  讓我們充滿滿足
[00:17:40.000 --> 00:17:42.000]  你才可以充滿別人
[00:17:42.000 --> 00:17:43.000]  如果我們舉例
[00:17:43.000 --> 00:17:44.000]  我們星期四的服侍
[00:17:44.000 --> 00:17:46.000]  每個人都嘈吵
[00:17:46.000 --> 00:17:48.000]  吵架
[00:17:48.000 --> 00:17:52.000]  那些人進來都怕了
[00:17:52.000 --> 00:17:54.000]  都不想留在這裏
[00:17:54.000 --> 00:17:56.000]  但我肯定不是
[00:17:56.000 --> 00:17:57.000]  那些人進來很安靜
[00:17:57.000 --> 00:17:59.000]  喜歡坐在這裏
[00:17:59.000 --> 00:18:01.000]  聊天
[00:18:01.000 --> 00:18:03.000]  我們頂尖的朋友
[00:18:03.000 --> 00:18:05.000]  很自然地跟他們聊天
[00:18:05.000 --> 00:18:06.000]  分享不同的事
[00:18:06.000 --> 00:18:07.000]  關心他們
[00:18:07.000 --> 00:18:08.000]  有些人說
[00:18:08.000 --> 00:18:10.000]  其實我是哪裏的教會
[00:18:10.000 --> 00:18:13.000]  有一種不同的關係
[00:18:13.000 --> 00:18:14.000]  有些未信的朋友
[00:18:14.000 --> 00:18:16.000]  送一些小禮物
[00:18:16.000 --> 00:18:18.000]  跟他們分享
[00:18:18.000 --> 00:18:19.000]  我們下一步希望
[00:18:19.000 --> 00:18:21.000]  再有機會邀請他們
[00:18:21.000 --> 00:18:23.000]  未信的回教會
[00:18:23.000 --> 00:18:24.000]  不同的聚會
[00:18:24.000 --> 00:18:26.000]  求神給我們
[00:18:26.000 --> 00:18:28.000]  先有一個好的生命
[00:18:28.000 --> 00:18:30.000]  去預備
[00:18:30.000 --> 00:18:31.000]  去服侍
[00:18:31.000 --> 00:18:33.000]  去承載
[00:18:33.000 --> 00:18:34.000]  呼吸
[00:18:34.000 --> 00:18:35.000]  就是禱告
[00:18:35.000 --> 00:18:36.000]  值得
[00:18:36.000 --> 00:18:39.000]  發現了上帝
[00:18:39.000 --> 00:18:40.000]  過去五個月
[00:18:40.000 --> 00:18:41.000]  分享傳道書
[00:18:41.000 --> 00:18:42.000]  一個總結
[00:18:42.000 --> 00:18:44.000]  就是生命有限和虛空
[00:18:44.000 --> 00:18:46.000]  不過因為心裏有神
[00:18:46.000 --> 00:18:48.000]  即使在牢籠中
[00:18:48.000 --> 00:18:51.000]  我們享受神給我們的那一份
[00:18:51.000 --> 00:18:53.000]  所以活著是甚麼
[00:18:53.000 --> 00:18:54.000]  值得的
[00:18:54.000 --> 00:18:55.000]  值得
[00:18:55.000 --> 00:18:57.000]  不是因為我們有多厲害
[00:18:57.000 --> 00:18:58.000]  值得
[00:18:58.000 --> 00:19:00.000]  我們人體不是這樣的
[00:19:00.000 --> 00:19:02.000]  人體說這個學歷高
[00:19:02.000 --> 00:19:03.000]  值得
[00:19:03.000 --> 00:19:05.000]  那個又不知所措
[00:19:05.000 --> 00:19:07.000]  不免在香港
[00:19:07.000 --> 00:19:09.000]  被一種精英主義影響
[00:19:09.000 --> 00:19:11.000]  在神眼裏
[00:19:11.000 --> 00:19:13.000]  怎樣看我們生命值得呢
[00:19:13.000 --> 00:19:14.000]  有價值
[00:19:14.000 --> 00:19:17.000]  世界定的價和耶穌定的價
[00:19:17.000 --> 00:19:18.000]  所以在上次
[00:19:18.000 --> 00:19:20.000]  《牧者心聲》分享過
[00:19:20.000 --> 00:19:22.000]  《聖經》中的計算價值
[00:19:22.000 --> 00:19:25.000]  分享了三個人的事情
[00:19:25.000 --> 00:19:27.000]  瑪利亞獻香膏
[00:19:27.000 --> 00:19:29.000]  保羅要上耶路撒冷
[00:19:29.000 --> 00:19:31.000]  耶穌準備釘十字架
[00:19:31.000 --> 00:19:35.000]  都被門徒或信徒
[00:19:35.000 --> 00:19:38.000]  想阻礙他們
[00:19:38.000 --> 00:19:42.000]  我們會否都這樣呢
[00:19:42.000 --> 00:19:44.000]  我的分享反思
[00:19:44.000 --> 00:19:46.000]  在實際生活裏
[00:19:46.000 --> 00:19:48.000]  我們都覺得
[00:19:48.000 --> 00:19:51.000]  因為以前我們那輩都說
[00:19:51.000 --> 00:19:52.000]  你信還信
[00:19:52.000 --> 00:19:54.000]  然後加一句
[00:19:54.000 --> 00:19:56.000]  不要太迷
[00:19:56.000 --> 00:20:01.000]  甚至當時
[00:20:01.000 --> 00:20:02.000]  難了耶穌
[00:20:02.000 --> 00:20:05.000]  瑪利亞和保羅的人
[00:20:05.000 --> 00:20:07.000]  你們走火入魔
[00:20:07.000 --> 00:20:12.000]  耶穌不會走火入魔
[00:20:12.000 --> 00:20:15.000]  他看什麼值得
[00:20:15.000 --> 00:20:19.000]  他為著救恩上十架
[00:20:19.000 --> 00:20:22.000]  我們信仰展示另一種狀況
[00:20:22.000 --> 00:20:24.000]  狀況就是
[00:20:24.000 --> 00:20:31.000]  例如我們想家人回教會
[00:20:31.000 --> 00:20:33.000]  但家人未回到教會
[00:20:33.000 --> 00:20:34.000]  未信主
[00:20:34.000 --> 00:20:36.000]  你還可以嗎
[00:20:36.000 --> 00:20:37.000]  當然要努力
[00:20:37.000 --> 00:20:39.000]  不回也死不了
[00:20:39.000 --> 00:20:40.000]  但如果家人
