
[00:00:00.000 --> 00:00:02.000]  我們一起思想一個題目
[00:06:50.000 --> 00:06:52.000]  因為他有很熟悉的經文
[00:06:52.000 --> 00:06:55.000]  但重新一次提醒我自己的內心
[00:06:55.000 --> 00:06:59.000]  要放開膽量來跟隨神
[00:06:59.000 --> 00:07:01.000]  其實在《格林多後書》
[00:07:01.000 --> 00:07:05.000]  也多次強調要放膽去服事
[00:07:05.000 --> 00:07:08.000]  在第三章第十二節
[00:07:08.000 --> 00:07:11.000]  大家看看前面三章第十二節
[00:07:11.000 --> 00:07:16.000]  聖經這樣說
[00:07:16.000 --> 00:07:19.000]  我們既有這用的盼望
[00:07:19.000 --> 00:07:21.000]  就大膽講說
[00:07:21.000 --> 00:07:23.000]  不過在說什麼盼望呢?
[00:07:23.000 --> 00:07:25.000]  就是前面的經文
[00:07:25.000 --> 00:07:28.000]  我們重溫第三章第六節
[00:07:28.000 --> 00:07:33.000]  「他要叫我們能夠承當這深入的執事
[00:07:33.000 --> 00:07:35.000]  不是憑著字句
[00:07:35.000 --> 00:07:38.000]  乃是憑著精義」
[00:07:38.000 --> 00:07:41.000]  字句大家了解是在說律法
[00:07:41.000 --> 00:07:44.000]  也都象徵著人憑著個人的努力
[00:07:44.000 --> 00:07:47.000]  去完成律法的要求
[00:07:47.000 --> 00:07:50.000]  不是憑著自己的力量
[00:07:50.000 --> 00:07:52.000]  而是憑著精義
[00:07:52.000 --> 00:07:54.000]  精義是在說聖靈
[00:07:54.000 --> 00:07:56.000]  憑著聖靈的能力
[00:07:56.000 --> 00:08:00.000]  我們可以承當這個職份
[00:08:00.000 --> 00:08:04.000]  所以你看到前面第三章第五節
[00:08:04.000 --> 00:08:07.000]  「普羅話並不是我們憑自己
[00:08:07.000 --> 00:08:09.000]  能承擔什麼事
[00:08:09.000 --> 00:08:11.000]  我們所能承擔的
[00:08:11.000 --> 00:08:13.000]  乃是出於神」
[00:08:13.000 --> 00:08:17.000]  這經文大家讀了多少次?
[00:08:17.000 --> 00:08:19.000]  起碼四次了
[00:08:19.000 --> 00:08:21.000]  是我們這個月的金句
[00:08:21.000 --> 00:08:23.000]  常常鼓勵我們的心
[00:08:23.000 --> 00:08:25.000]  我們能夠承擔的
[00:08:25.000 --> 00:08:27.000]  不是出於自己
[00:08:27.000 --> 00:08:29.000]  而是出於神
[00:08:29.000 --> 00:08:31.000]  承擔這個字不單單是說
[00:08:31.000 --> 00:08:34.000]  你去擔當一些責任
[00:08:34.000 --> 00:08:35.000]  這個字很豐富
[00:08:35.000 --> 00:08:37.000]  如果你有時間慢慢去研讀
[00:08:37.000 --> 00:08:38.000]  這個字的含義
[00:08:38.000 --> 00:08:40.000]  你一定會很開心
[00:08:40.000 --> 00:08:42.000]  了解這個含義
[00:08:42.000 --> 00:08:44.000]  有些英文的聖經將它翻譯成
[00:08:44.000 --> 00:08:46.000]  Sufficiency
[00:08:46.000 --> 00:08:50.000]  有些翻譯成一個叫做足夠
[00:08:50.000 --> 00:08:52.000]  有些翻譯成Competency
[00:08:52.000 --> 00:08:57.000]  一個足夠的能力或能幹
[00:08:57.000 --> 00:08:59.000]  我們能夠有足夠的恩典
[00:08:59.000 --> 00:09:01.000]  去承擔職份
[00:09:01.000 --> 00:09:02.000]  是出於神
[00:09:02.000 --> 00:09:04.000]  我們有足夠的能力
[00:09:04.000 --> 00:09:07.000]  可以有力量
[00:09:07.000 --> 00:09:08.000]  有能幹
[00:09:08.000 --> 00:09:09.000]  來完成
[00:09:09.000 --> 00:09:12.000]  是出於神
[00:09:12.000 --> 00:09:13.000]  有些時候
[00:09:13.000 --> 00:09:15.000]  當我自己感覺自己不足的時候
[00:09:15.000 --> 00:09:17.000]  我會上班一節經文
[00:09:17.000 --> 00:09:19.000]  讓經文提醒我
[00:09:19.000 --> 00:09:21.000]  不是憑著我自己去面對
[00:09:21.000 --> 00:09:23.000]  我能夠承擔的
[00:09:23.000 --> 00:09:25.000]  是出於神
[00:09:25.000 --> 00:09:28.000]  因為上帝祂會賜給我
[00:09:28.000 --> 00:09:30.000]  足夠的力量
[00:09:30.000 --> 00:09:33.000]  來承擔這個身弱的
[00:09:33.000 --> 00:09:37.000]  福音使者的職份
[00:09:37.000 --> 00:09:38.000]  各位弟兄姊妹
[00:09:38.000 --> 00:09:40.000]  憑著信心去承受
[00:09:40.000 --> 00:09:43.000]  放膽去領受這份恩典
[00:09:43.000 --> 00:09:44.000]  不要害怕
[00:09:44.000 --> 00:09:45.000]  不要擔心
[00:09:45.000 --> 00:09:47.000]  在當中去服侍神
[00:09:47.000 --> 00:09:49.000]  我記得有位宣教士
[00:09:49.000 --> 00:09:50.000]  講了一個見證
[00:09:50.000 --> 00:09:53.000]  他說他自己去到一個國家
[00:09:53.000 --> 00:09:54.000]  去宣教
[00:09:54.000 --> 00:09:56.000]  當地的語言比較難學
[00:09:56.000 --> 00:09:58.000]  因此用了一年多的時間
[00:09:58.000 --> 00:09:59.000]  一直學習
[00:09:59.000 --> 00:10:01.000]  大概可以去到當地的
[00:10:01.000 --> 00:10:05.000]  五、六年級的小學水平
[00:10:05.000 --> 00:10:06.000]  有一次當地有人
[00:10:06.000 --> 00:10:08.000]  邀請他去吃飯
[00:10:08.000 --> 00:10:09.000]  他很開心
[00:10:09.000 --> 00:10:10.000]  有機會和別人接觸
[00:10:10.000 --> 00:10:12.000]  在當中我經常都很驚訝
[00:10:12.000 --> 00:10:15.000]  這個家人主動地向他提出
[00:10:15.000 --> 00:10:18.000]  有關一些教教的問題
[00:10:18.000 --> 00:10:20.000]  這位宣教士很開心
[00:10:20.000 --> 00:10:22.000]  就和他們講信仰
[00:10:22.000 --> 00:10:25.000]  但是他很少能夠用本地話
[00:10:25.000 --> 00:10:26.000]  來講福音
[00:10:26.000 --> 00:10:27.000]  因此他就嘗試
[00:10:27.000 --> 00:10:29.000]  心中默默地祈禱
[00:10:29.000 --> 00:10:31.000]  就試試用本地話講
[00:10:31.000 --> 00:10:33.000]  出乎他意料
[00:10:33.000 --> 00:10:34.000]  是很流利
[00:10:34.000 --> 00:10:37.000]  他能夠很順暢地用本地話
[00:10:37.000 --> 00:10:40.000]  解釋福音給當地人知道
[00:10:40.000 --> 00:10:41.000]  在那晚回家之後
[00:10:41.000 --> 00:10:42.000]  他很快樂
[00:10:42.000 --> 00:10:43.000]  他就說
[00:10:43.000 --> 00:10:46.000]  我這麼久的勞苦有收成了
[00:10:46.000 --> 00:10:48.000]  今天可以用本地話
[00:10:48.000 --> 00:10:50.000]  和當地人講福音
[00:10:50.000 --> 00:10:51.000]  第二天早上他遇上
[00:10:51.000 --> 00:10:54.000]  出去街市買一些蔬菜
[00:10:54.000 --> 00:10:56.000]  去接觸一下當地人
[00:10:56.000 --> 00:10:57.000]  但在買的過程當中
[00:10:57.000 --> 00:10:58.000]  和別人聊天
[00:10:58.000 --> 00:10:59.000]  突然間發覺好像
[00:10:59.000 --> 00:11:01.000]  詞不達意
[00:11:01.000 --> 00:11:03.000]  講幾句又好像講得不清楚
[00:11:03.000 --> 00:11:05.000]  別人聽不明白他說什麼
[00:11:05.000 --> 00:11:07.000]  突然間他明白
[00:11:07.000 --> 00:11:11.000]  昨晚是神的恩典
[00:11:11.000 --> 00:11:13.000]  昨晚能夠流利地講福音
[00:11:13.000 --> 00:11:16.000]  絕對是神的幫助
[00:11:16.000 --> 00:11:17.000]  他自己有努力
[00:11:17.000 --> 00:11:19.000]  但如果不是神施恩給他
[00:11:19.000 --> 00:11:21.000]  他都不能夠這麼清晰地
[00:11:21.000 --> 00:11:23.000]  講述福音
[00:11:23.000 --> 00:11:24.000]  當我看到這份見證的時候
[00:11:24.000 --> 00:11:26.000]  我就想起我們中間一位弟兄
[00:11:26.000 --> 00:11:29.000]  他跟我們講他的見證
[00:11:29.000 --> 00:11:32.000]  今天這位弟兄是一位傳道人
[00:11:32.000 --> 00:11:33.000]  在早年當他在北村的時候
[00:11:33.000 --> 00:11:36.000]  他就說我一個很內向
[00:11:36.000 --> 00:11:38.000]  很怕說話的人
[00:11:38.000 --> 00:11:39.000]  和別人見面的時候
[00:11:39.000 --> 00:11:41.000]  不懂得怎麼說話
[00:11:41.000 --> 00:11:44.000]  但他心裡很想學習傳福音
[00:11:44.000 --> 00:11:45.000]  因此就跟著弟兄姊妹
[00:11:45.000 --> 00:11:46.000]  在星期日下午
[00:11:46.000 --> 00:11:50.000]  去參加一些在街頭的報道
[00:11:50.000 --> 00:11:52.000]  他就說我很驚奇
[00:11:52.000 --> 00:11:53.000]  我面對著陌生人
[00:11:53.000 --> 00:11:54.000]  我竟然很流利地
[00:11:54.000 --> 00:11:57.000]  向他們解釋福音
[00:11:57.000 --> 00:11:58.000]  對越熟悉的人
[00:11:58.000 --> 00:12:00.000]  反而不懂得怎麼說話
[00:12:00.000 --> 00:12:03.000]  但反而對陌生人
[00:12:03.000 --> 00:12:05.000]  可以很流利地說
[00:12:05.000 --> 00:12:06.000]  因此他放大了
[00:12:06.000 --> 00:12:08.000]  每次參加一些街頭報道
[00:12:08.000 --> 00:12:10.000]  一步一步來更加操練
[00:12:10.000 --> 00:12:12.000]  他自己的報道
[00:12:12.000 --> 00:12:14.000]  後來他奉獻自己
[00:12:14.000 --> 00:12:15.000]  作為一個宣教士
[00:12:15.000 --> 00:12:18.000]  今天繼續來服侍神
[00:12:18.000 --> 00:12:20.000]  各位弟兄姊妹
[00:12:20.000 --> 00:12:24.000]  恩典是透過信心去知取
[00:12:24.000 --> 00:12:28.000]  能力亦都在信心當中來領受
[00:12:28.000 --> 00:12:30.000]  因此保羅提醒我們
[00:12:30.000 --> 00:12:31.000]  不要喪膽
[00:12:31.000 --> 00:12:36.000]  因為喪膽是會打擊我們的信心
[00:12:36.000 --> 00:12:40.000]  叫我們失去恩典和能力
[00:12:40.000 --> 00:12:42.000]  因此作為一個侍奉的人
[00:12:42.000 --> 00:12:43.000]  保羅鼓勵我們
[00:12:43.000 --> 00:12:45.000]  機蒙連雲
[00:12:45.000 --> 00:12:50.000]  受了者積焚就不喪膽
[00:12:50.000 --> 00:12:51.000]  在不喪膽的時候
[00:12:51.000 --> 00:12:54.000]  就可以專心做一件事情
[00:12:54.000 --> 00:12:55.000]  就是第二節所說
[00:12:55.000 --> 00:12:58.000]  大家看第二節
[00:12:58.000 --> 00:13:03.000]  乃將那些暗媒可恥的事棄絕搖
[00:13:03.000 --> 00:13:05.000]  不幸詭詐
[00:13:05.000 --> 00:13:07.000]  不謀講神的道理
[00:13:07.000 --> 00:13:10.000]  只將真理表明出來
[00:13:10.000 --> 00:13:11.000]  好在神面前把自己
[00:13:11.000 --> 00:13:15.000]  戰於各人的良心
[00:13:15.000 --> 00:13:17.000]  當我們心無害怕的時候
[00:13:17.000 --> 00:13:20.000]  就專心去做一件事情
[00:13:20.000 --> 00:13:23.000]  就是棄絕那些暗媒
[00:13:23.000 --> 00:13:25.000]  什麼叫暗媒
[00:13:25.000 --> 00:13:27.000]  暗媒的意思就是
[00:13:27.000 --> 00:13:29.000]  在黑暗當中進行
[00:13:29.000 --> 00:13:31.000]  我們香港人所說的
[00:13:31.000 --> 00:13:33.000]  桌底做的事情
[00:13:33.000 --> 00:13:35.000]  不見了光的事情
[00:13:35.000 --> 00:13:37.000]  將那些暗媒的事情
[00:13:37.000 --> 00:13:39.000]  那些可羞恥的事情
[00:13:39.000 --> 00:13:41.000]  棄絕了它
[00:13:41.000 --> 00:13:43.000]  這個棄絕是包含了一種
[00:13:43.000 --> 00:13:46.000]  很清楚一次來拒絕
[00:13:46.000 --> 00:13:50.000]  不再去接受的一個含義
[00:13:50.000 --> 00:13:52.000]  棄絕這些暗媒可恥的事情
[00:13:52.000 --> 00:13:55.000]  也不幸詭詐
[00:13:55.000 --> 00:13:57.000]  不去有任何欺騙的事情
[00:13:57.000 --> 00:14:00.000]  不去謀講神的道
[00:14:00.000 --> 00:14:04.000]  或者說不去讓自己的生命
[00:14:04.000 --> 00:14:09.000]  令真理受到誤會
[00:14:09.000 --> 00:14:11.000]  讓你所講所行的
[00:14:11.000 --> 00:14:13.000]  都是合乎真理的
[00:14:13.000 --> 00:14:15.000]  今天有很多的人
[00:14:15.000 --> 00:14:17.000]  為了討人的開心
[00:14:17.000 --> 00:14:20.000]  就將真理淡化了
[00:14:20.000 --> 00:14:22.000]  似乎得到人的接納
[00:14:22.000 --> 00:14:24.000]  但是得不到神的歡喜
[00:14:24.000 --> 00:14:25.000]  師兄就說
[00:14:25.000 --> 00:14:28.000]  只將真理表明出來
[00:14:28.000 --> 00:14:30.000]  好在神的面前
[00:14:30.000 --> 00:14:34.000]  將自己賤於各人的良心
[00:14:34.000 --> 00:14:36.000]  我最近在不同的地方
[00:14:36.000 --> 00:14:38.000]  都有提及一位先賢
[00:14:38.000 --> 00:14:42.000]  十八世紀一位女的先賢
[00:14:42.000 --> 00:14:44.000]  一位蓋茵夫人
[00:14:44.000 --> 00:14:46.000]  大家可能聽過
[00:14:46.000 --> 00:14:48.000]  蓋茵夫人她所寫的文字
[00:14:48.000 --> 00:14:50.000]  影響了很多很多的教徒
[00:14:50.000 --> 00:14:52.000]  在她當時
[00:14:52.000 --> 00:14:54.000]  她本身是受到她的婆婆
[00:14:54.000 --> 00:14:55.000]  一位貴族
[00:14:55.000 --> 00:14:57.000]  對她很多方面的逼迫
[00:14:57.000 --> 00:15:00.000]  甚至誣告她很多的問題
[00:15:00.000 --> 00:15:02.000]  因此她被抓去坐牢
[00:15:02.000 --> 00:15:04.000]  有三次坐牢
[00:15:04.000 --> 00:15:07.000]  曾經一次六年在監牢裏面
[00:15:07.000 --> 00:15:09.000]  甚至有人誤會她
[00:15:09.000 --> 00:15:11.000]  認為她全港異端
[00:15:11.000 --> 00:15:14.000]  因為她的姊妹在她的人生裏面
[00:15:14.000 --> 00:15:16.000]  她所堅持的一件事情
[00:15:16.000 --> 00:15:19.000]  她說我絕對不願意怨天尤人
[00:15:19.000 --> 00:15:22.000]  我相信一切有神的美意
[00:15:22.000 --> 00:15:24.000]  她說我所堅持的就是
[00:15:24.000 --> 00:15:29.000]  我要去堅持著和神有密切的關係
[00:15:29.000 --> 00:15:31.000]  縱使別人怎樣去誤會我
[00:15:31.000 --> 00:15:32.000]  迫害我
[00:15:32.000 --> 00:15:36.000]  我堅持著和神的一種密切的關係
[00:15:36.000 --> 00:15:39.000]  因此在她的文字當中
[00:15:39.000 --> 00:15:42.000]  講述她在監牢裏面
[00:15:42.000 --> 00:15:44.000]  她怎樣去親近神
[00:15:44.000 --> 00:15:46.000]  信靠神
[00:15:46.000 --> 00:15:48.000]  葛恩夫人的文字
[00:15:48.000 --> 00:15:50.000]  今天仍然對香港的教會
[00:15:50.000 --> 00:15:54.000]  對眾多的教會產生很重要的影響
[00:15:54.000 --> 00:15:56.000]  因為她心裏知道
[00:15:56.000 --> 00:15:57.000]  無論怎樣也好
[00:15:57.000 --> 00:16:00.000]  她去行那些詭詐的事情
[00:16:00.000 --> 00:16:02.000]  不謀講神的道
[00:16:02.000 --> 00:16:06.000]  或者說不去錯誤地去表達真理
[00:16:06.000 --> 00:16:09.000]  而是只在生活言語當中
[00:16:09.000 --> 00:16:12.000]  去行出神的道
[00:16:12.000 --> 00:16:16.000]  當請提到要去手轉的積分不喪膽之餘
[00:16:16.000 --> 00:16:18.000]  來到第三第四節的時候
[00:16:18.000 --> 00:16:21.000]  請講到一些被蒙蔽的人
[00:16:21.000 --> 00:16:24.000]  他們要承擔自己的後果
[00:16:24.000 --> 00:16:28.000]  大家看第三節
[00:16:28.000 --> 00:16:29.000]  第三節說
[00:16:29.000 --> 00:16:31.000]  如果我們的福音蒙蔽
[00:16:31.000 --> 00:16:34.000]  就是蒙蔽在滅亡的人身上
[00:16:34.000 --> 00:16:39.000]  此等不信之人被世界的神弄黑了心眼
[00:16:39.000 --> 00:16:40.000]  不叫基督榮耀
[00:16:40.000 --> 00:16:42.000]  呼喚的光照著他們
[00:16:42.000 --> 00:16:45.000]  基督本是神的像
[00:16:45.000 --> 00:16:48.000]  請提到有些人被蒙蔽的
[00:16:48.000 --> 00:16:50.000]  是這個世界的神
[00:16:50.000 --> 00:16:54.000]  將他們的心眼弄瞎了
[00:16:54.000 --> 00:16:55.000]  有些朋友
[00:16:55.000 --> 00:16:57.000]  他們雖然明白有神
[00:16:57.000 --> 00:16:59.000]  但是他們不願意去相信
[00:16:59.000 --> 00:17:03.000]  因此他們的心眼就瞎了
[00:17:03.000 --> 00:17:04.000]  瞎了之後
[00:17:04.000 --> 00:17:06.000]  他看不見耶穌基督的真光
[00:17:06.000 --> 00:17:08.000]  因為唯有在福音裏面
[00:17:08.000 --> 00:17:13.000]  才會見到主耶穌的光
[00:17:13.000 --> 00:17:15.000]  他不願意接受福音的人
[00:17:15.000 --> 00:17:17.000]  他的心眼瞎了
[00:17:17.000 --> 00:17:21.000]  就好像星星不再願意轉向太陽
[00:17:21.000 --> 00:17:23.000]  他要自己獨立
[00:17:23.000 --> 00:17:27.000]  因此他在昏暗當中
[00:17:27.000 --> 00:17:29.000]  大家有時候都會看到一些報導
[00:17:29.000 --> 00:17:30.000]  關於現今
[00:17:30.000 --> 00:17:33.000]  在很多西方基督教的國家
[00:17:33.000 --> 00:17:39.000]  現在不斷提出有反基督教的很多行動
[00:17:39.000 --> 00:17:41.000]  大家知道如果現在在美國
[00:17:41.000 --> 00:17:44.000]  你或未必可以在聖誕節的時候
[00:17:44.000 --> 00:17:48.000]  向人祝賀聖誕快樂
[00:17:48.000 --> 00:17:49.000]  為什麼呢
[00:17:49.000 --> 00:17:50.000]  因為很多人認為
[00:17:50.000 --> 00:17:52.000]  你這樣說是冒犯他
[00:17:52.000 --> 00:17:55.000]  因為電台的一位主持人公開地說
[00:17:55.000 --> 00:17:57.000]  誰向我祝賀聖誕快樂
[00:17:57.000 --> 00:18:00.000]  我認為是對我的侮辱
[00:18:00.000 --> 00:18:03.000]  因為他不相信聖誕
[00:18:03.000 --> 00:18:07.000]  不相信有耶穌基督的誕生
[00:18:07.000 --> 00:18:09.000]  因此他認為是對他的侮辱
[00:18:09.000 --> 00:18:12.000]  所以現在很多人寫聖誕祝賀
