
[00:00:00.000 --> 00:00:06.000]  今天我們講到傳道書第十章的十六節至到十一章的第六節
[00:02:13.520 --> 00:02:15.760]  也不可心懷恥念
[00:02:15.760 --> 00:02:18.680]  在你臥房也不可就坐富戶
[00:02:18.680 --> 00:02:21.680]  因為空中的鳥必傳揚者聲音
[00:02:21.680 --> 00:02:24.920]  有翅膀的也必述說者是
[00:02:24.920 --> 00:02:27.920]  第十章的十六至二十節
[00:02:27.920 --> 00:02:30.440]  基本上都是自成為一段
[00:02:30.440 --> 00:02:33.680]  十六節那裡提及有君王和官長
[00:02:33.680 --> 00:02:34.880]  和一些領袖
[00:02:34.880 --> 00:02:38.600]  二十節也提到一些君王和一些富有的人
[00:02:38.600 --> 00:02:42.160]  而且可以說兩節經文前後一個呼應
[00:02:42.160 --> 00:02:45.400]  第十章十六至十七節的主題就是
[00:02:45.400 --> 00:02:49.160]  去提到不同質素可以說的君王
[00:02:49.160 --> 00:02:52.920]  帶來的福和和
[00:02:52.920 --> 00:02:55.080]  他們有不同態度的管治
[00:02:55.080 --> 00:02:56.920]  帶來的不同後果
[00:02:56.920 --> 00:03:00.040]  這兩節經文基本上都是互相的平衡
[00:03:00.040 --> 00:03:03.080]  十六節和十七節一開始就是說
[00:03:03.080 --> 00:03:04.400]  你就有和了
[00:03:04.400 --> 00:03:06.400]  以及十七節一開始就是說
[00:03:06.400 --> 00:03:07.760]  你就有福了
[00:03:07.760 --> 00:03:09.560]  十六節那裡提到
[00:03:09.560 --> 00:03:11.920]  不合資格不勝任的人
[00:03:11.920 --> 00:03:14.000]  卻身高居位
[00:03:14.000 --> 00:03:16.360]  擔當一個很重要的職責
[00:03:16.360 --> 00:03:19.080]  在第十六節那裡說
[00:03:19.080 --> 00:03:20.720]  如果你的群臣
[00:03:20.720 --> 00:03:22.040]  祖臣現落
[00:03:22.040 --> 00:03:23.360]  你就有和了
[00:03:23.360 --> 00:03:26.040]  祖臣一早起來
[00:03:26.040 --> 00:03:27.960]  可能大吃大喝
[00:03:27.960 --> 00:03:29.120]  在古代來說
[00:03:29.120 --> 00:03:33.880]  被視為一種沒有節制和不負責任的表現
[00:03:33.880 --> 00:03:35.440]  十七節那裡說
[00:03:35.440 --> 00:03:36.760]  貴就之子
[00:03:36.760 --> 00:03:40.320]  就是說君王出身顯貴
[00:03:40.440 --> 00:03:45.240]  或者可以形容成稱職的領導者
[00:03:45.240 --> 00:03:49.560]  他的群臣就按時吃喝
[00:03:49.560 --> 00:03:51.880]  為要保力不為走罪
[00:03:51.880 --> 00:03:55.120]  講到他們吃喝都是有道的
[00:03:55.120 --> 00:03:56.720]  有那個規矩
[00:03:56.720 --> 00:04:05.240]  不是為了滿足自己心中所喜好的行下虛話
[00:04:05.240 --> 00:04:09.600]  但是他們吃喝做的事情
[00:04:09.600 --> 00:04:11.640]  都是有規有矩的好做
[00:04:11.640 --> 00:04:12.480]  就是說
[00:04:12.480 --> 00:04:14.720]  這個君王的領導做得好
[00:04:14.720 --> 00:04:17.320]  他的群臣也有一個好的態度
[00:04:17.320 --> 00:04:18.800]  去做他自己的工作
[00:04:18.800 --> 00:04:19.960]  如果是這樣的話
[00:04:19.960 --> 00:04:21.040]  你就有福了
[00:04:21.040 --> 00:04:24.280]  在十八到十九節
[00:04:24.280 --> 00:04:27.120]  也繼續提醒人
[00:04:27.120 --> 00:04:29.240]  不要懶惰
[00:04:29.240 --> 00:04:31.880]  一方面去鼓勵人
[00:04:31.880 --> 00:04:36.040]  去享受上帝賜給你的人生
[00:04:36.040 --> 00:04:37.840]  一方面也去鼓勵我們
[00:04:37.840 --> 00:04:40.240]  做事要勤奮
[00:04:40.240 --> 00:04:41.240]  不要懶惰
[00:04:41.240 --> 00:04:42.920]  十八節那裡這麼說
[00:04:42.920 --> 00:04:44.120]  因人懶惰
[00:04:44.120 --> 00:04:45.440]  防頂塔下
[00:04:45.440 --> 00:04:46.680]  因人手懶
[00:04:46.680 --> 00:04:48.280]  防頂滴漏
[00:04:48.280 --> 00:04:50.280]  一句這樣的表達
[00:04:50.280 --> 00:04:52.120]  亦都互相平衡
[00:04:52.120 --> 00:04:57.040]  在當時巴勒斯坦地方的防頂
[00:04:57.040 --> 00:05:00.320]  都是用一些石灰去鋪蓋
[00:05:00.320 --> 00:05:02.480]  要定期做一些維修
[00:05:02.480 --> 00:05:04.400]  以及一些保養
[00:05:04.400 --> 00:05:06.560]  如果你懶惰不做的時候
[00:05:06.560 --> 00:05:08.560]  很容易的
[00:05:08.560 --> 00:05:10.880]  防屋頂的那一步就要塌下了
[00:05:10.880 --> 00:05:13.120]  以及下雨的時候
[00:05:13.120 --> 00:05:14.880]  就會滴水下來
[00:05:14.880 --> 00:05:16.440]  在一到十九節
[00:05:16.440 --> 00:05:17.560]  繼續他去說
[00:05:17.560 --> 00:05:20.640]  是說到要鼓勵人
[00:05:20.640 --> 00:05:22.640]  去享受人生
[00:05:22.640 --> 00:05:23.840]  在這裡他說
[00:05:23.840 --> 00:05:25.680]  你要享受你的生活
[00:05:25.680 --> 00:05:27.840]  其實沒有錢是不行的
[00:05:27.840 --> 00:05:29.280]  吃喝快樂
[00:05:29.280 --> 00:05:30.960]  是人生的
[00:05:30.960 --> 00:05:33.800]  可以說是生活當中的一些快樂的事情
[00:05:33.800 --> 00:05:34.400]  不過
[00:05:34.400 --> 00:05:37.200]  似乎不是每個人都有一個條件
[00:05:37.200 --> 00:05:39.080]  去享受他的生活
[00:05:39.080 --> 00:05:42.440]  起碼你要有基本的金錢
[00:05:42.440 --> 00:05:44.240]  或者你有足夠的金錢
[00:05:44.240 --> 00:05:47.160]  才可以令你想做的事情
[00:05:47.160 --> 00:05:48.440]  能夠去做成
[00:05:48.440 --> 00:05:50.920]  在一到十九節那裡去說
[00:05:50.920 --> 00:05:52.440]  我們都要留心
[00:05:52.440 --> 00:05:55.080]  他是要說出錢的重要性
[00:05:55.080 --> 00:05:56.080]  但是
[00:05:56.080 --> 00:06:00.040]  金錢或者有錢是不是能夠解決所有的事情呢?
[00:06:00.040 --> 00:06:01.680]  這個就不一定了
[00:06:01.680 --> 00:06:02.320]  所以
[00:06:02.320 --> 00:06:03.440]  傳道者在這裡說
[00:06:03.440 --> 00:06:05.680]  只是一個相對的一個說法
[00:06:05.680 --> 00:06:08.120]  而不是一個絕對性的說法
[00:06:08.120 --> 00:06:10.200]  因為傳道者曾經指出
[00:06:10.200 --> 00:06:11.040]  一個人
[00:06:11.040 --> 00:06:12.280]  可以很富有
[00:06:12.280 --> 00:06:13.040]  但是
[00:06:13.040 --> 00:06:15.000]  他也可以很孤獨
[00:06:15.000 --> 00:06:16.720]  就是有錢的人
[00:06:16.720 --> 00:06:19.080]  不一定有快樂
[00:06:19.080 --> 00:06:21.360]  也不一定沒有憂愁
[00:06:21.360 --> 00:06:22.120]  沒有困擾
[00:06:22.120 --> 00:06:22.640]  所以
[00:06:22.640 --> 00:06:23.760]  傳道者在這裡說
[00:06:23.760 --> 00:06:24.880]  有錢的人
[00:06:24.880 --> 00:06:25.680]  的確
[00:06:25.680 --> 00:06:29.040]  可以讓自己的生活過得好一點
[00:06:29.040 --> 00:06:32.360]  但是他不是在叫人追求一個
[00:06:32.360 --> 00:06:36.920]  以金錢為他人生最終極目標的態度
[00:06:36.920 --> 00:06:37.720]  接著
[00:06:37.720 --> 00:06:38.760]  在第二十節
[00:06:38.760 --> 00:06:46.600]  傳道者再回到軍王有權勢的人的話題上
[00:06:46.600 --> 00:06:47.800]  可以說二十節
[00:06:47.800 --> 00:06:49.880]  其實傳道者再提一件事情
[00:06:49.880 --> 00:06:53.000]  就是我們行事為人的態度
[00:06:53.000 --> 00:06:55.560]  這一句也可以說成為一個
[00:06:55.560 --> 00:06:58.400]  承上轉下的一節經文
[00:06:58.400 --> 00:06:59.240]  在這裡
[00:06:59.240 --> 00:07:00.680]  我們的態度
[00:07:00.680 --> 00:07:01.480]  應該是怎麼樣呢?
[00:07:01.480 --> 00:07:03.520]  他舉了一個例子
[00:07:03.520 --> 00:07:04.400]  就是說
[00:07:04.400 --> 00:07:05.360]  他警告人
[00:07:05.360 --> 00:07:07.640]  要小心對待有權勢
[00:07:07.640 --> 00:07:08.520]  有錢的人
[00:07:08.520 --> 00:07:09.720]  不要就坐他們
[00:07:09.720 --> 00:07:10.800]  為什麼呢?
[00:07:10.800 --> 00:07:12.720]  因為空中的飛鳥
[00:07:12.720 --> 00:07:14.440]  都能將這些聲音
[00:07:14.440 --> 00:07:16.520]  你這些話帶出去
[00:07:16.520 --> 00:07:18.440]  在古代來說
[00:07:18.440 --> 00:07:19.600]  就是在當時
[00:07:19.600 --> 00:07:22.000]  飛鳥將人的秘密傳開
[00:07:22.000 --> 00:07:23.200]  就是說他聽見之後
[00:07:23.200 --> 00:07:27.280]  將你的秘密傳給其他人知道
[00:07:27.280 --> 00:07:30.200]  這是當時人的一些思想
[00:07:30.200 --> 00:07:32.360]  其實基本上是提醒人
[00:07:32.360 --> 00:07:34.800]  小心隔牆有耳
[00:07:34.800 --> 00:07:36.920]  不要就坐有權勢的人
[00:07:36.920 --> 00:07:38.680]  不要就坐有錢的人
[00:07:38.680 --> 00:07:41.040]  因為否則你的後果
[00:07:41.040 --> 00:07:44.840]  可能會有一個相當不好的後果
[00:07:44.840 --> 00:07:50.480]  這是說到你怎麼去面對生活的時候的態度
[00:07:50.480 --> 00:07:52.600]  而你的態度應該是怎麼樣呢?
[00:07:52.600 --> 00:07:56.640]  再轉到第十一章的第一至第六節
[00:07:56.640 --> 00:07:57.800]  第一
[00:07:57.800 --> 00:08:00.400]  這一段經文說到
[00:08:00.400 --> 00:08:03.680]  人雖然我們的努力
[00:08:03.680 --> 00:08:06.600]  我們不知道是不是一定有預期的結果
[00:08:06.600 --> 00:08:11.200]  但是人應當要在日常生活當中勤奮
[00:08:11.200 --> 00:08:11.960]  要努力
[00:08:11.960 --> 00:08:13.440]  在這一段經文裡面
[00:08:13.440 --> 00:08:15.000]  說到不知道
[00:08:15.000 --> 00:08:18.440]  這個字眼是相當多的出現
[00:08:18.440 --> 00:08:20.280]  在第二節和第五節
[00:08:20.280 --> 00:08:22.560]  出現了兩次
[00:08:22.560 --> 00:08:24.360]  接著在第六節
[00:08:24.360 --> 00:08:29.720]  同樣有出現一個不知道的思想
[00:08:29.720 --> 00:08:31.360]  所以可以說基本上
[00:08:31.360 --> 00:08:34.040]  我們人生裡面有很多東西我們不知道的
[00:08:34.040 --> 00:08:36.360]  是貫穿了這一段經文
[00:08:36.360 --> 00:08:37.440]  在這裡
[00:08:37.440 --> 00:08:42.240]  去說到傳道者強調的人對未來
[00:08:42.240 --> 00:08:43.760]  你遭遇的事情
[00:08:43.760 --> 00:08:46.520]  自然界很多事情的發生
[00:08:46.520 --> 00:08:50.040]  還有就算人的出生的過程
[00:08:50.040 --> 00:08:52.040]  我們都是無知的
[00:08:52.040 --> 00:08:55.480]  我們其實都是所知相當有限
[00:08:55.480 --> 00:08:59.560]  在第二節和第六節都提及將來的日子
[00:08:59.560 --> 00:09:03.680]  不過第二節提到將來的日子的時候是負面的
[00:09:03.680 --> 00:09:07.160]  人是不知道將來會有什麼和幻臨到
[00:09:07.160 --> 00:09:09.720]  第六節的重點是比較正面的
[00:09:09.720 --> 00:09:11.800]  人是不知道你所剎的種
[00:09:11.800 --> 00:09:14.840]  是會不會可以說開花結果的
[00:09:14.840 --> 00:09:16.600]  他會不會生長呢?
[00:09:16.600 --> 00:09:17.920]  我們都是不知道的
[00:09:17.920 --> 00:09:20.600]  相對來說是比較正面一點
[00:09:20.600 --> 00:09:24.720]  其實在第一十一章第一節到第六節
[00:09:24.720 --> 00:09:27.520]  整段經文引用的例子
[00:09:27.520 --> 00:09:29.640]  都是跟大自然有關的
[00:09:29.640 --> 00:09:36.800]  包括用水、風、雲、雨、樹、地、種子
[00:09:36.800 --> 00:09:39.280]  以及一些懷孕的情況
[00:09:39.280 --> 00:09:43.080]  在第一十一章的第一、第二節這麼說
[00:09:43.080 --> 00:09:45.840]  當將你的糧食撒在水面
[00:09:45.840 --> 00:09:48.920]  因為日子久必能得著
[00:09:48.920 --> 00:09:52.040]  你要分級七人或分級八人
[00:09:52.040 --> 00:09:56.240]  因為你不知道將來有什麼災禍臨到地上
[00:09:56.240 --> 00:10:02.760]  在第一十一章的第一、第二節
[00:10:02.760 --> 00:10:03.800]  是論到什麼呢?
[00:10:03.800 --> 00:10:05.800]  人對將來的無知
[00:10:05.800 --> 00:10:08.200]  以及人應當有什麼準備
[00:10:08.200 --> 00:10:12.680]  傳道者其實是一個很積極面對人生的態度
[00:10:12.680 --> 00:10:14.680]  其實他在這裡說
[00:10:14.680 --> 00:10:17.040]  當將你的糧食撒在水面上
[00:10:17.040 --> 00:10:21.880]  終有一天人會將撒出去的糧食找回來
[00:10:21.880 --> 00:10:22.960]  在這裡他說
[00:10:22.960 --> 00:10:25.760]  分級七人或分級八人
[00:10:25.760 --> 00:10:27.400]  意思是分給很多人
[00:10:27.400 --> 00:10:30.360]  或者將你的東西分成很多份
[00:10:30.360 --> 00:10:36.000]  因為你不知道將來有什麼災禍臨到你的身上
[00:10:36.000 --> 00:10:41.200]  這兩節經文其實有很多不同的人有不同的解釋
[00:10:41.200 --> 00:10:44.440]  不過其中一個較為合理的解釋就是
[00:10:44.440 --> 00:10:46.120]  傳道者是要鼓勵人
[00:10:46.120 --> 00:10:50.680]  即使你明知你做一些事情是沒有回報
[00:10:50.680 --> 00:10:53.320]  或者你不知道是不是一定有好的回報
[00:10:53.320 --> 00:10:55.760]  你都要做一些好心
[00:10:55.760 --> 00:11:00.280]  將自己的財富慷慨地施贈給一些有需要的人
[00:11:00.280 --> 00:11:03.840]  他日如果你自己遇上一些困難的時候
[00:11:03.840 --> 00:11:08.240]  也許你會獲得一個意想不到的幫忙
[00:11:08.240 --> 00:11:11.760]  在第三、第四節
[00:11:11.760 --> 00:11:13.320]  傳道者繼續這樣說
[00:11:13.320 --> 00:11:15.000]  雲若滿了雨
[00:11:15.000 --> 00:11:17.120]  就必須傾倒在地上
[00:11:17.120 --> 00:11:19.600]  樹若向南倒或向北倒
[00:11:19.600 --> 00:11:21.200]  樹倒在何處
[00:11:21.200 --> 00:11:22.880]  就存在何處
[00:11:22.880 --> 00:11:24.760]  看風的必不殺種
[00:11:24.760 --> 00:11:27.080]  看雲的必不收割
[00:11:27.080 --> 00:11:32.080]  這個可以說是這一小段經文裡面的第二個分段
[00:11:32.080 --> 00:11:34.800]  主要在這裡講到兩個例子
[00:11:34.800 --> 00:11:39.600]  講明有很多事情其實人是不能夠控制的
[00:11:39.600 --> 00:11:41.520]  雲若滿了雨
[00:11:41.520 --> 00:11:43.440]  就必傾倒在地上
[00:11:43.440 --> 00:11:47.240]  你是不可以阻止雨降下來的
[00:11:47.240 --> 00:11:50.480]  下雨之後雲很多了
[00:11:50.480 --> 00:11:53.400]  雨下到地上是自然的現象
[00:11:53.400 --> 00:11:58.320]  人力不能夠阻止這些自然現象的發生
[00:11:58.320 --> 00:12:00.800]  樹若向南倒或向北倒
[00:12:00.800 --> 00:12:04.440]  以及第三節
[00:12:04.440 --> 00:12:05.800]  就是下半節所講
[00:12:05.800 --> 00:12:08.440]  樹倒在哪裡呢?
[00:12:08.440 --> 00:12:10.720]  它就存在哪一個地方
[00:12:10.720 --> 00:12:12.960]  這裡是指自然界發生的事情
[00:12:12.960 --> 00:12:14.760]  樹倒下來的時候
[00:12:14.760 --> 00:12:16.080]  向這邊倒
[00:12:16.080 --> 00:12:16.960]  向南倒
[00:12:16.960 --> 00:12:17.680]  向北倒
[00:12:17.680 --> 00:12:20.080]  其實很多時候你都沒有辦法預測的
[00:12:20.080 --> 00:12:22.400]  所以這裡仍然去強調
[00:12:22.400 --> 00:12:25.880]  人對自然界的事情
[00:12:25.880 --> 00:12:27.880]  我們很多時候知道是好笑
[00:12:27.880 --> 00:12:29.240]  很多時候都是無知的
[00:12:29.240 --> 00:12:30.720]  我們知道人生
[00:12:30.720 --> 00:12:31.920]  都是知道好笑
[00:12:31.920 --> 00:12:35.440]  其實傳道者是要再去強調這個意思
[00:12:35.440 --> 00:12:37.840]  接著在第四節裡面去講
[00:12:37.840 --> 00:12:39.960]  看風學望雲
[00:12:39.960 --> 00:12:42.840]  可以說這些都是一些觀察
[00:12:42.840 --> 00:12:44.160]  一些風向
[00:12:44.160 --> 00:12:48.640]  研究一些大自然的景象
[00:12:48.640 --> 00:12:51.000]  這裡就講到一個農夫
[00:12:51.000 --> 00:12:53.760]  他經常想在最適當的時候
[00:12:53.760 --> 00:12:55.120]  最適當的時候
[00:12:55.120 --> 00:12:56.000]  才去殺種
[00:12:56.000 --> 00:12:57.200]  才去收割
[00:12:57.200 --> 00:12:59.840]  但是第三節提醒人
[00:12:59.840 --> 00:13:03.440]  有些事情是超越了人控制的範圍的
[00:13:03.440 --> 00:13:05.760]  看風的必不殺種
[00:13:05.760 --> 00:13:08.000]  望雲的必不收割
[00:13:08.000 --> 00:13:11.880]  這裡是講到過度的籌算
[00:13:11.880 --> 00:13:13.320]  去想想
[00:13:13.320 --> 00:13:15.600]  什麼時候才是適當的時機
[00:13:15.600 --> 00:13:17.400]  去做應該做的事情呢?
[00:13:17.400 --> 00:13:20.000]  如果過分去籌算的時候
[00:13:20.000 --> 00:13:22.320]  結果可能你什麼都做不成
[00:13:22.320 --> 00:13:27.680]  正如在第九章的第十節
[00:13:27.680 --> 00:13:28.320]  勸勉人
[00:13:28.320 --> 00:13:30.520]  凡你所做的
[00:13:30.520 --> 00:13:32.000]  當盡力去做
[00:13:32.000 --> 00:13:33.400]  在下文
[00:13:33.400 --> 00:13:36.080]  也去第六節勸勉人
[00:13:36.080 --> 00:13:38.720]  無論早晚都應該去殺種
[00:13:38.720 --> 00:13:40.480]  在這裡其實
[00:13:40.480 --> 00:13:42.400]  傳道者提醒我們
[00:13:42.400 --> 00:13:45.160]  有時候要考慮一些事情的
[00:13:45.160 --> 00:13:46.960]  預期的結果也是需要的
[00:13:46.960 --> 00:13:49.440]  但是不要過分的謀算
[00:13:49.440 --> 00:13:50.280]  如果不是
[00:13:50.280 --> 00:13:53.200]  你就什麼都不會起步去做
[00:13:53.200 --> 00:13:55.680]  接著在第五節和第六節
[00:13:55.680 --> 00:13:57.200]  他再這樣說
[00:13:57.200 --> 00:13:58.720]  風從何道來
[00:13:58.720 --> 00:14:01.440]  骨頭在懷孕婦人的胎中
[00:14:01.440 --> 00:14:02.600]  如何長成
[00:14:02.600 --> 00:14:04.200]  你尚且不知道
[00:14:04.200 --> 00:14:06.880]  這樣行萬事之上帝的作為
[00:14:06.880 --> 00:14:08.680]  你更不得知道
[00:14:08.680 --> 00:14:09.640]  第六節
[00:14:09.640 --> 00:14:11.440]  他這麼說
[00:14:11.440 --> 00:14:13.360]  早晨要殺你的種
[00:14:13.360 --> 00:14:15.800]  晚上也不要揭你的手
[00:14:15.800 --> 00:14:18.160]  因為你不知道哪一樣法王
[00:14:18.160 --> 00:14:20.040]  或是早殺的
[00:14:20.040 --> 00:14:21.440]  或是晚殺的
[00:14:21.440 --> 00:14:23.680]  或是兩樣都好
[00:14:23.680 --> 00:14:24.960]  在這裡
[00:14:24.960 --> 00:14:27.400]  可以說是第三個分段
[00:14:27.400 --> 00:14:28.680]  在這段經文裡面
[00:14:28.680 --> 00:14:30.680]  不知道的騙語
[00:14:30.680 --> 00:14:31.600]  人不知道
[00:14:31.600 --> 00:14:33.240]  出現了有三次這麼多
[00:14:33.240 --> 00:14:35.080]  可以說
[00:14:35.080 --> 00:14:37.880]  這兩節經文將人的不知道
[00:14:37.880 --> 00:14:40.200]  不能夠控制和預測的事情
[00:14:40.200 --> 00:14:42.920]  從上文說的自然現象
[00:14:42.920 --> 00:14:45.640]  擴闊到上帝的作為
[00:14:45.640 --> 00:14:47.760]  我們自然很多事情
[00:14:47.760 --> 00:14:49.480]  我們都是不知道怎麼發生的
[00:14:49.480 --> 00:14:50.840]  我們只是看到現象
[00:14:50.840 --> 00:14:51.920]  為什麼會這樣發生呢?
[00:14:51.920 --> 00:14:52.800]  我們是不知道的
[00:14:52.800 --> 00:14:54.720]  他將這個不知道
[00:14:54.720 --> 00:14:57.600]  擴闊到其實上帝的作為
[00:14:57.600 --> 00:14:59.800]  我們同樣都是不知道
[00:14:59.800 --> 00:15:02.160]  我們不能夠參透
[00:15:02.160 --> 00:15:05.560]  其實這個意思
[00:15:05.560 --> 00:15:07.640]  在傳道書裡面經常出現
[00:15:07.640 --> 00:15:10.240]  譬如在第三章的十一節
[00:15:10.240 --> 00:15:13.040]  在第八章的十七節
[00:15:13.040 --> 00:15:15.600]  同樣是說上帝的作為
[00:15:15.600 --> 00:15:17.120]  我們怎麼努力去查
[00:15:17.120 --> 00:15:19.320]  你憑你是多有智慧的人
[00:15:19.320 --> 00:15:20.440]  都查不出來的
[00:15:20.440 --> 00:15:24.560]  這是傳道者再三強調的一個事實
[00:15:24.560 --> 00:15:27.240]  在第五節裡面所說的
[00:15:27.240 --> 00:15:28.680]  大概的意思就是
[00:15:28.680 --> 00:15:32.400]  人不知道風向改變的因由
[00:15:32.400 --> 00:15:36.400]  這個我們真的不是很難去明白
[00:15:36.400 --> 00:15:39.040]  我們在香港打風
[00:15:39.040 --> 00:15:40.920]  天文台有一些預測
[00:15:40.920 --> 00:15:42.560]  但是到最後他也會說一句
[00:15:42.560 --> 00:15:45.280]  到最後還是有一些不確定的因素
[00:15:45.280 --> 00:15:46.760]  是不是真的打了一整風
[00:15:46.760 --> 00:15:47.640]  我們都不知道的
[00:15:47.640 --> 00:15:49.400]  他會不會改變我們都不知道的
[00:15:49.400 --> 00:15:50.200]  所以
[00:15:50.200 --> 00:15:51.880]  其實風怎麼改變呢?
[00:15:51.880 --> 00:15:55.800]  就算是我們現在這麼較為精密的東西
[00:15:55.800 --> 00:15:56.560]  都不知道的
[00:15:56.560 --> 00:15:57.840]  因為有很多因素
[00:15:57.840 --> 00:16:00.240]  我們都不能夠去掌握
[00:16:00.240 --> 00:16:01.320]  就好像人
[00:16:01.320 --> 00:16:02.920]  傳道者在這裡說
[00:16:02.920 --> 00:16:07.800]  人都不知道在孕婦的胎裡面
[00:16:07.800 --> 00:16:09.240]  他怎麼去成長
[00:16:09.240 --> 00:16:11.880]  其實我們所知也有限
[00:16:11.880 --> 00:16:13.880]  那個成長過程
[00:16:13.880 --> 00:16:14.640]  我們知道一些
[00:16:14.640 --> 00:16:15.840]  但是不是完全知道呢?
[00:16:15.840 --> 00:16:16.440]  不是的
[00:16:16.440 --> 00:16:17.680]  其實很多事情
[00:16:17.680 --> 00:16:18.640]  在現在這一刻
[00:16:18.640 --> 00:16:19.280]  很多事情
[00:16:19.280 --> 00:16:20.960]  我們背後的原因
[00:16:20.960 --> 00:16:22.880]  我們都未必很清楚的
[00:16:22.880 --> 00:16:24.880]  所以傳道者在這裡說
[00:16:24.880 --> 00:16:28.680]  同樣行萬事的上帝的作為
[00:16:28.680 --> 00:16:30.560]  你更不得知道
[00:16:30.560 --> 00:16:32.760]  你眼見自然界的事
[00:16:32.760 --> 00:16:34.760]  你眼見人間很多的事
[00:16:34.760 --> 00:16:35.960]  你都不能夠知道
[00:16:35.960 --> 00:16:37.800]  其實傳道者又說
[00:16:37.800 --> 00:16:38.600]  這樣
[00:16:38.600 --> 00:16:42.440]  行萬事作為的上帝的作為
[00:16:42.440 --> 00:16:44.760]  你更加不得知道
[00:16:44.760 --> 00:16:45.840]  第六節
[00:16:45.840 --> 00:16:46.640]  所以
[00:16:46.640 --> 00:16:48.760]  傳道者其實去勸勉人一件事
[00:16:48.760 --> 00:16:49.800]  第六節在這裡說
[00:16:49.800 --> 00:16:51.080]  一有機會
[00:16:51.080 --> 00:16:52.760]  你就應該去作供
[00:16:52.760 --> 00:16:54.240]  因為你不知道
[00:16:54.240 --> 00:16:55.640]  什麼時候作供
[00:16:55.640 --> 00:16:57.320]  會有好的結果
[00:16:57.320 --> 00:16:59.120]  在第六節
[00:16:59.120 --> 00:17:00.880]  重點就是
[00:17:00.880 --> 00:17:03.360]  跟上文的第一第二節
[00:17:03.360 --> 00:17:04.680]  其實都很相似
[00:17:04.680 --> 00:17:06.080]  因為未來
[00:17:06.080 --> 00:17:08.640]  是不可以人去掌握的
[00:17:08.640 --> 00:17:12.360]  人是無法預知將來會有什麼事情會發生
[00:17:12.360 --> 00:17:13.360]  所以
[00:17:13.360 --> 00:17:15.560]  我們要更加積極的工作
[00:17:15.560 --> 00:17:16.960]  我們不要懶惰
[00:17:16.960 --> 00:17:18.280]  所以傳道者在這裡
[00:17:18.280 --> 00:17:18.920]  其實
[00:17:18.920 --> 00:17:19.760]  不是說
[00:17:19.760 --> 00:17:21.480]  既然將來什麼都不知道了
[00:17:21.480 --> 00:17:24.040]  我們不夠預知所有事情
[00:17:24.040 --> 00:17:25.440]  做來做什麼呢?
